,MGH258,UKF243,ZH1007inf,ZH1007nec,ZH1019T1,ZH881T1
CALR,0.023890538628395824,0.04146552884622902,0.04987933905832756,-0.020160622280858694,0.002681296972224918,-0.029934039810208892
PIGA,0.0037263728519228334,0.03781436494830357,0.05640069813521931,0.07321890982676417,0.10342328476363234,0.09093775116559624
CD200,0.019967750580677145,0.052899581857888615,0.037201747417811154,0.001723460251442934,0.00843758326322646,-0.024832802533334086
GRP,,,-0.02264379283194646,,,0.012071932564821313
CDH1,0.027248690163805465,,0.007228206480646762,0.16722619673232023,-0.023991166008254187,-0.032055793255476715
LPL,-0.07574705871333248,0.022243485932456897,0.11907451938611208,-0.0069016056608146165,-0.012873536585369327,-0.024311751066036315
SEMA5A,-0.0021444280500181757,0.07565180117966656,-0.06102292239039027,-0.01773080747801992,0.14175922827980156,-0.01454451060670598
SEMA7A,0.041784239617473934,-0.03174201392254659,0.058658792611863735,-0.029959149543883817,-0.04883312937241663,-0.005255437007449557
SEMA4G,-0.040889117475161385,-0.03206032343438773,0.139955684948069,-0.07152363159538112,-0.04864164169813353,-0.03297112492594166
SEMA3B,0.03629971571403858,0.0371706598911127,-0.023328479347212664,0.011972969662446315,0.04151664820464661,-0.025668173135077684
RPH3A,0.01585524651476588,0.1078079433212884,0.10437202163332496,-0.023061177505999612,,0.0018114610910383714
JAG2,0.00012346956655142274,0.02938479242337844,0.002454768866557096,-0.04279263942720487,0.016752137189088325,0.017853620785468885
CGN,0.08549175232115493,0.034543024513692594,0.008196771646004304,-0.0012458848971213241,0.055871358810340936,-0.0475331039879731
GDF15,-0.040567739318565714,-0.0008669629304440612,0.12347879130658976,0.006618380938192056,2.6662010278143025e-05,-0.005658219000023464
SEMA4F,0.003353239363230279,-0.017936868125299963,-0.06916758359407531,0.021361406126389287,0.008716395634359176,0.012899806337341755
NXPH1,-0.0660253989257959,-0.023248483857810254,-0.0709112020886927,-0.00993042831158149,0.0003105888856996689,-0.01706532673687672
ARF1,-0.02832416183434704,0.029316524940847723,0.0006451974639463229,-0.08062117607655582,-0.023172790774321734,0.007299134775679676
EBI3,0.012838644675311081,0.07378825233050387,-0.01301640122136122,0.02047104525166775,0.03175322380315707,-0.06063938491084518
TIMP1,-0.06054608459726367,0.06244363877031089,0.027114958371962983,-0.1403847365044301,0.07177656554221755,-0.07160427092465199
SEMA3C,-0.0037395457065063434,0.05935796124851337,0.004744809422415676,-0.004512128171873954,0.04275645074134035,0.024729249535097378
GAS6,-0.002538163766249733,-0.027565475662591044,-0.008632206452420195,-0.05368780968851524,-0.028761785708400194,-0.016218156741594002
MEPE,,-0.000788540862894469,0.011907949977141612,,,-0.021970562280386827
SERPINE1,0.07936394833912161,-0.00037093066162095903,0.027605848603814688,-0.022688461127303477,0.06619750304284142,-0.00318559496871353
RSPO2,-0.01698505816159238,0.20185914534129132,,,,-0.029595551854629677
SHBG,-0.019081874272976567,-0.033416431739933694,-0.047613972847237306,0.058823112447073944,-0.05111504001598587,0.05237080095893247
LGALS3BP,-0.025684840178045232,0.04410742537148254,0.04446573642958869,0.010443799749079089,-0.022254454312003125,0.021361546753602332
LAMB1,0.024892847313073344,0.0420200905701491,0.0298592418451731,-0.1198087880340451,0.015676641311839348,-0.036550333968379034
SPTBN2,-0.009697884551472795,0.11008604692299818,0.0986931727514511,0.07881482507024908,0.023781734818636557,-0.05111034983298722
COL1A2,-0.0960599931186618,0.06422103191449702,-0.011300709794388507,-0.0662189166883681,0.02280171076933149,0.0018769096508719856
CEACAM16,,,,-0.04285989786826863,,
WNT11,,,,,,0.02171131686531508
LGALS1,-0.0025002083777377797,-0.039958075098691544,0.062114520010263984,0.057712016419183186,-0.02877959220948247,-0.057247072654620854
BCAN,-0.017046108690519344,0.0701986220716608,0.021229667337692156,-0.015695223389521232,-0.016193453711729144,0.04088201595551979
ANOS1,-0.049697580641945474,0.057102061182323784,-0.044108978141072744,-0.00023459483841933973,0.0378939802048543,0.03947424256576707
EDA,-0.023911413084785896,-0.0026502684655825776,-0.041030171913371966,0.05598811182068355,-0.04105334268543296,0.02126790769850886
FGF22,,-0.004931928097066444,,,,0.04826662978714967
SHANK1,0.14535240421212592,,,,,-0.032884010163473434
TGFB1,-0.05257009749862557,0.05810335375230086,-0.01582881880299783,0.015248860182572144,0.10004585476045463,-0.0029335238482713953
MSTN,0.021458743387962834,0.15271778957081325,0.03542772436240068,0.006491968113980681,-0.08320343369683268,-0.022086408307109527
WNT4,,0.06224558935485733,-0.029582942965807477,,,0.014250484466133908
TNFSF4,-0.010265995349898121,0.05718496060739406,0.06670158862134025,-0.028421865039121353,-0.017659986767843056,-0.03908391287951902
NTN1,-0.04744863670200937,0.09305237379297254,0.039988314573187037,0.011265452956093457,0.15115643588854635,-0.001422833504607261
CXCL12,-0.00619921790793727,0.05374265207093013,-0.009992417045128613,-0.001569862781639243,0.04979387069094333,0.029657960248883532
GNRH1,0.08224464237926435,-0.011446001495504158,0.05432468251354689,0.050282251702322346,-0.016251657417916985,-0.020536496677065613
FGF8,,,,,,-0.02626321971805662
RIMS1,-0.021705972911752715,-0.013724350050328902,-0.04043036316925674,,-0.015634640168573414,0.044664943764356334
FGF14,0.005081443104177603,0.07203524284916955,0.027702754228824542,-0.0627822718280682,0.05065282517890867,-0.02964367838601584
IGF1,0.027503935238444483,0.07790814613847809,0.006307411808182868,0.043735708555707624,0.017821521109601206,0.05337877639650368
TNFSF10,0.014652112571952562,0.06809092488722435,0.0393318712837325,-0.032952944293558196,0.09016049058230932,0.0530321513189025
GDF5,-0.016985051457432006,-0.05012839002120821,,,,0.030530241457224595
CHAD,,,,,,0.05361698583870062
RGMA,0.005441736098126374,0.036654236400056016,-0.019347509536991683,-0.06799760733736607,-0.05893861775608561,-0.008972970908522188
WNT16,-0.002352115581943439,-0.038252359692573464,,,,0.016093939880769067
CX3CL1,0.006611502895093834,0.07940974743170065,0.051557372410897556,0.028250450647901715,-0.007465296834761262,0.03003004700440495
FGF1,0.019342276064025592,0.027431084851805614,-0.099221819242159,-0.011996037405095196,-0.01457160152397019,0.053538764354251
ALOX5AP,-0.06628618200027739,0.027861699359978235,-0.0571503493117461,-0.02418938785619904,0.06854647458645766,0.018330124713877398
IL1RN,-0.015115620259531474,-0.05264123403407295,,-0.08976261703595845,0.01956022795076455,-0.036166835548851924
PCSK9,,,,,,-0.01259938891381651
NPW,,0.004194312330657447,0.1166466286174709,-0.07750596486303893,-0.04448764327658955,-0.02640021265347129
CXCL9,-0.03545095621523727,-0.018399736153340993,-0.029985053626066693,,-0.03663148465111438,
ANGPTL4,-0.023573557749486513,-0.040606421318489974,0.002210414613172823,-0.01298091155412294,-0.09640841212805618,-0.02338232459505885
UCN2,,,,0.07211625007181759,,-0.01423724680325688
OBP2A,,,0.014413442117332205,0.02491835198288212,,
COL4A3,,-0.036894398872654055,,,,-0.01991240455585489
NRG3,-0.02743491416246797,-0.00659638471882731,-0.0003850842122094566,,-0.03537733265177465,0.011674169313219981
IL23A,,0.09444524077572743,-0.02153340515848458,0.0057445069761488865,-0.019356455148730443,
COLQ,-0.02757945265467452,0.059435375630692504,0.15743498432949138,0.012792914055524037,0.03007217390126031,-0.023669325724527318
SCGB1A1,,,,,,0.2444196976299089
TNFSF12,-0.011917815905117266,-0.01676178842091226,0.025671159433764735,0.011832350710822035,-0.029083931137613164,0.030632549836160657
DKK2,,0.02923839431174891,,,,-0.016779424965849523
FYN,-0.04672370454541182,0.0007277968980337474,0.02590838289471143,0.11134203616641164,0.04961550521760178,-0.003915236751293434
ACE,-0.06885833060270133,0.09523402304603747,0.03653350504522951,-0.10028430230583472,0.011199438028210686,0.04144834974654462
IL18,0.01115212730005308,0.010048295770779361,0.00627264938147877,-0.003668011999721585,0.13931540915863427,0.0745689758337858
CCL27,-0.017205351702212376,0.014249220135122443,0.007293100736235004,-0.08848097127951579,-0.0646054379557759,0.04940690881195616
SERPING1,-0.11658910388766014,0.01797003367045745,-0.03164641795858735,0.018257967154304857,0.01814623865439567,0.03935083140510367
AZGP1,0.004364993875899187,0.0033639887883306213,0.012602476047269969,0.034535279259425865,,-0.054179570769401726
INHA,-0.02358389456898511,-0.041654693939064756,,-0.04191290261992676,0.04959065173501318,-0.02742349006136633
SEMA3G,-0.026104247706148036,0.00076931360203637,-0.026048035570389594,-0.06356419195457477,-0.04389389588999461,0.01507303826900636
OXT,,,,,,-0.01220719752434372
COL6A1,-0.05292114546516943,0.0675921555419301,0.0013211743121631066,-0.01566918411066461,-0.020373642525847464,-0.041791108351158394
FGF17,,-0.024498133737865094,,,,0.012023419877089776
TNFSF8,0.006120909018589331,0.10342323134155153,0.012708676372527938,-0.0034338387416119934,,0.0434944519715153
FGF20,0.011869369551577628,,-0.0057322571362627105,,-0.03397264377194363,-0.026263223056438804
ICAM3,-0.042669464269568476,0.06963908670884837,0.13806364987032044,0.06641092171240429,0.06393298761342454,0.05947163554414992
LAMA4,0.0008272872269429817,0.001556468369977406,-0.014249928731939593,-0.035320552006662884,0.08717721696576378,-0.044270867516142384
INHBE,,0.10845787454772028,,,,
DLL4,0.08177664323142768,-0.04068023594686263,-0.020149788133942855,-0.08513211751954512,0.0385131344392292,-0.0370466703380452
SEMA3A,0.04582281411663626,0.0874910329315584,-0.00954609847759033,0.07210341745348608,,0.008901354434440446
RLN2,,,,-0.10253045628447413,,-0.014237245233300062
C5,0.08167585620991741,0.05754652818158721,0.017191517240332296,-0.006146752021729343,0.046198418330973774,0.04326783248637301
EDN2,,-0.02505066986922107,,,,
C1QA,0.009018583233956986,0.0027388850503936675,-0.13395305988992737,-0.04984887232175488,0.0988466156238928,-0.05186294584171716
UTS2B,-0.01584092749115321,-0.019918704000037764,,,0.1219044529356399,
COL9A3,-0.03925044295845874,-0.006675768461340219,0.15248369657598804,-0.0016101680535835355,0.10582996666110768,-0.005346102467668674
DLK1,,,0.04367841853753433,0.11876148733430769,,
HGF,-0.04056622024923642,-0.01729390734043138,0.008106206655055714,-0.010486965852251619,0.014815829354938016,-0.003685355678107722
P4HB,-0.019971389801827933,-0.016503043447613722,-0.004377530528905346,-0.061776985019219306,-0.04994757921565356,-0.042448800032434106
ADCYAP1,-0.017423044375611495,,0.06185313620048152,,-0.04446873028967687,0.06689698428244743
GREM1,0.049294416534504254,0.15339011976621472,0.005831062641663058,0.021003079124891348,-0.017961065047762903,-0.010659268714614523
EGF,0.008941210541035954,0.05418817958585233,-0.046200230473625196,0.05002444381804736,-0.0703836230413219,-0.01792531925895096
VEGFB,0.003550602469214668,-0.06125077125529966,-0.0062475445546124955,0.07276063397888381,0.02589952257059363,-0.04899924585179186
FARP2,0.013352793004482192,0.007077099659035304,0.042206365300554355,0.031443456522957776,-0.026612303171035728,-0.027171129206527367
IHH,,,,,,-0.014064179724162242
LAMA2,-0.008488702917701303,-0.02263798843824357,0.039704470186922566,-0.047290369773393105,-0.03287050355608134,-0.0086185589302608
SERPINC1,,,,,,-0.013889085369429498
NRG1,,0.03382435045284187,0.03662990488188433,0.03803298275595817,0.005841524650930868,-0.0003707167429084061
SPINK1,,0.00266218879830777,,,,-0.017072480876624784
EFEMP2,-0.06757198250096416,0.031189597617771608,0.05038986982101189,0.011932255912129668,0.08925458842747502,0.033129271726206826
SELPLG,0.00180775469371774,0.018192497567077553,-0.03878907611510795,0.01611506020715481,0.03243530199716988,0.04479358604114189
GDF6,,-0.02335775481535711,,,,-0.022113926490536936
HLA-E,-0.015300532178987575,0.025948151111857855,-0.11456119327775256,-0.0662643503925009,0.03841235544697786,0.0014754878756073034
PTN,-0.03883770906066104,0.073523786601699,0.14391046530374801,-0.004026817068606403,0.12959040903274474,0.0002481686393029095
CD274,-0.028234436882791442,0.045572299642478976,0.0035819677460615885,-0.01912834835941558,-0.03294341165118958,0.04048069559211815
FGF10,,,,0.06697706842315085,,
CD14,-0.06462226513369478,-0.018292392664190634,-0.07386929894053332,-0.09255837705970597,0.03577188069698509,-0.04962537500715928
SFTPD,,0.06726520922269257,0.021011689821743146,-0.017859317057168148,-0.033721145376425746,-0.03756686371480671
SLIT1,-0.007708921223682427,0.05123935090737727,0.009109197421842777,0.04037368164056341,0.07042822776725026,0.009102949276467714
CNTF,-0.02043194231178848,,,,,-0.01423724680325688
BST1,-0.005765287564779733,0.11513361415164129,0.04223685897316314,0.005845205256034254,-0.00751907847494571,0.011489003105231193
AGTRAP,-0.01413913872786665,0.028361162559670253,0.017880662885794433,-0.04103867572533849,0.09126964126971494,-0.022924012543457772
LAMC1,0.033854011309245605,0.08817253020802694,0.03627697030533206,-0.1681556953733465,-0.025001596444761496,-0.003934733737682762
COL6A3,-0.03355588402876326,0.02856058406362705,-0.024408053069829766,0.09202669917990548,-0.044066235695993924,-0.04575221604807917
FN1,-0.038956961683483574,-0.03716775272370701,0.057912725879918525,-0.11626231746975291,0.010871495202625247,-0.029368747867641282
MIF,0.03770208498095104,-0.05250845627604524,0.025128773855346745,0.077558766350701,-0.1195950651570264,-0.023676338491862278
JAG1,-0.0009678881259137814,0.04099186999565888,0.05356967774304418,-0.10544633726667943,0.02564352308355055,-0.03057763667288307
NID2,-0.0017893921663237752,0.09518557408677521,0.002752098344065799,-0.11834664499593628,-0.031208509188603576,0.009115352318577106
EFNB1,-0.0214524923232456,0.03714820965648072,0.04798078234397138,-0.06205097121266037,-0.07112499182337281,0.062012638565649765
COL4A2,-0.06025898365914351,0.0909191688631556,0.03614348897837084,-0.12845191374135703,0.03142059324100934,0.017928028066276434
SPP1,0.023128697148195557,-0.07287094194992694,0.02491020182661253,-0.0038384144442620916,-0.09920421498413902,-0.04029837873564228
PODXL2,0.0822133884849923,0.053984157614006385,0.07868741660661539,0.06320837399524021,-0.027556428550281398,0.040874647739783
FGF9,-0.018679884631683685,0.11964188085678183,,,,0.06126719349756755
ITIH2,-0.036941956541756284,-0.01852255542612774,,,-0.011882077424251245,0.005789217881244753
ADAM10,-0.009300378471918159,0.03509928267100657,0.002364447703046607,-0.05636238010383661,0.03692540807958484,-0.008960014882322238
CFH,-0.013616101829429844,0.01448136113053325,0.011045791750997822,-0.06500445229554137,0.007696120123050395,-0.01738517939339845
COL4A5,0.005712366324580322,0.025671570492524522,0.011658643405675661,-0.015689983768433228,0.0836798783941726,0.038843071323754336
LTBP3,-0.023260374124681137,-0.07113836735121294,-0.0273937396653931,-0.007180887800176261,-0.03466554297006168,-0.0010928404776251815
GNB3,-0.029130247263359787,0.08622342837417897,0.07531279949329604,0.016106143359834797,0.026089625294971514,0.04389652405717943
COL6A2,-0.06155805174199477,0.043374974254246496,0.09855057462133646,0.019666199747679764,-0.03452353398782439,-0.0342667053527552
GDF9,-0.02005462542821963,-0.04591136225885458,-0.00908177662160725,-0.05144811709140019,0.012818366474952733,-0.007590896248420788
NCAM1,0.004487923507214277,0.027011566910991873,-0.06710998985957237,-0.008660740455797645,-0.014913000320444566,0.003065825833788304
APOC2,-0.013343280278944887,-0.0054368685928999905,-0.04668639265051274,-0.0168230916049631,0.07513885533053688,0.009436265965941467
BST2,-0.04937685000488933,0.06482337100575099,0.08043872822511507,0.06280197022851432,0.057634235148390736,0.0023403364061127096
COL5A1,-0.02964064882181111,-0.0026058656578579606,-0.04404930198556569,-0.11573142478553158,0.009431134666960298,-0.03461485833173983
CALM3,-0.06617117558589605,0.04513025002903314,0.10479453069442653,0.0782615937770618,-0.007828224091212406,0.0515230939518485
THBS2,-0.04327525718528009,0.04857759610366947,0.03399801755137227,-0.049464145678540655,0.014511307243063322,0.02491407974376421
SERPINE2,0.0026788914357714928,0.031164304786978753,0.03941039681494019,-0.04335695252513727,-0.054727003180994396,-0.03246502434676328
EFNB2,-0.05305389751604828,-0.005515171435622012,0.11397068654279661,-0.028849214941569522,-0.005258471038274538,-0.005318333152513222
PROK1,,,,,,-0.013350828908576104
MMP9,-0.012551286583575022,-0.024498129237894982,0.08763676363706573,-0.12651850492118763,0.030192166009277387,0.05449214597918687
DMP1,,,0.1126908712185945,,,
NPPA,-0.045050122192131455,0.007979353073631767,-0.006039265173642115,0.16555514808263042,0.06945031112336233,0.006672895068112814
C4B,,0.058013161345915554,0.11236557229977306,-0.07448764802297914,,-0.016481599250666407
NTNG2,0.09948007580610613,0.08760120253278242,0.08503049481757205,0.044919662735666784,0.10605655771714506,0.06572277184226631
LAMA1,-0.019027518428101235,0.07020136167385368,-0.014823933753678947,,0.059243257433373164,-0.031798584551441855
UCN,-0.024235072489065822,-0.03669039781919698,-0.019106797185535318,0.044509023685807204,-0.013666007724530251,0.012081647282493252
ARTN,,0.047752837949225545,,,-0.0180505577336309,-0.025759409287718117
PDGFD,-0.0099386550272857,0.031320780593455604,0.06356642637239737,0.004258250360051154,0.06266808377597642,0.006357217187362982
EDN1,-0.04411338521165523,0.01145680330115746,0.05502242122360701,-0.13321285745227965,-0.009515124934661567,0.027790868805449336
ARPC5,-0.00613955991896826,-0.00347136328715009,0.0031491902743275312,-0.06690185754222154,0.006096048742583811,0.04424680388463797
GSTO1,0.04992700781917268,-0.03902104647685976,0.07540147179755978,0.0071348395228109625,0.040349031464014994,0.015895790119404066
SYK,0.07814068214154912,-0.04712942820549864,-0.02947626893503887,-0.013940644389811,0.013114313736255464,0.02374812606637994
ST6GAL1,0.01602742871452496,0.07921036694031244,-0.04913712667216457,-0.1223087009498389,0.011510832877940799,0.01048392343014999
WNT3,-0.028009371924298376,-0.006663110474813779,-0.02158218851232222,-0.04602293737727451,0.026889111699600624,-0.017143552580255867
HSP90B1,0.01348614706881197,0.015378509566122958,-0.014622796741953293,-0.11752688444810758,0.08372689558647414,-0.06989000665294984
ZP3,0.0999887565216044,0.05063390940857689,0.03576237052642078,-0.011791921631147513,-0.053349556064579536,-0.02332797772910983
NRG2,-0.03404702501021549,0.08813957901134573,-0.026642845410670326,-0.060636126626583284,-0.038425911069755216,0.014359457440543101
MELTF,-0.06710405084412352,-0.01373458073046023,0.12978006909664228,-0.07362454851895224,0.11517666509408608,-0.0011835645038663415
NLGN1,0.04234488794350108,0.0326327043651743,-0.02062535675438118,-0.08535507444519823,0.01525898295302894,-0.011455237481893947
SLIT3,-0.02374815084145203,0.0644909161387924,0.03442893490003409,0.012588470859239599,-0.07842723361812795,0.033498309051277625
CCL8,,0.038146941456812467,0.02881924164128771,0.0013863176219146695,0.02802435683810874,-0.028767725829285797
S100A4,-0.015975286635158945,-0.05055437658488118,0.03576637083421987,0.02175982800328323,0.004187054251357876,0.019532720163908217
TNFSF13B,-0.043813504205513255,-0.02122062299434174,0.05780562520120026,-0.03246923763009177,-0.003466548607988137,-0.004214992976696789
HSPG2,0.040581995354083106,0.0778017045976981,0.02322317836846955,-0.12341073053688532,0.033335912632938794,0.01193428625795558
FAM3C,-0.042529848173485256,0.0463063178426071,0.0321993334112342,-0.07913297897493916,0.038926821133051036,0.04298970315252902
FLT3LG,0.04167033253184728,0.03524735393679628,0.07583539471972657,0.016328316035700775,0.014006554452543443,-0.02578803258913751
A2M,-0.017093186614847766,0.07251441625424747,-0.023958425445261396,-0.12246605192979589,0.02838420445457985,0.02649590344836264
VCL,0.03366598586899343,-0.03210417723910316,-0.005601674853139012,-0.022251258780583035,0.06669945552951626,0.046714153884215626
FGF2,-0.0018952962309643127,0.011584378205988429,-0.07522107046188764,0.049772288061754016,-0.04534725373380085,-0.0032734746955359064
AGRP,-0.01560269305963305,,-0.014869663888535854,-0.0013781513051048936,0.03171096021404368,-0.013711889372655614
CNTN3,,0.10213579987022862,,,-0.02030887849891812,-0.021789180951300762
RNASE2,-0.010115408416410614,0.01569002730919247,-0.016213310562812815,0.1020843466214885,0.060433280831134556,0.002178827672695979
ADM2,,0.006935541309056549,,,-0.07013108911246196,-0.01750363583419563
GAL,,-0.027664860713168656,0.0065691507443717155,0.0069662300634438,0.13270645792203106,-0.017645212200960495
CXCL6,,-0.02421759437641866,,,,-0.03058391345576548
PDGFC,-0.034928978825065515,0.0584122282807583,0.06353102134842312,-0.03002117708227656,0.110826247691394,0.04098809147403998
COL8A2,-0.04681149649557175,0.06566427376217344,0.01867086929881287,0.13699003590853265,0.08628195608690767,0.08916462507062309
SPON2,-0.05127616643847397,0.08069883630342327,0.036185872232724896,-0.14370177617605515,0.06481106552939637,-0.023425579038153812
LCN2,,-0.020908463650786073,,,,
SEMA3D,-0.021528095931349425,,-0.04761386039394883,,0.01796090407669003,
BMP6,,,,,,-0.025453228748545977
TIMP2,-0.008678029905474232,0.04601332235491859,-0.031496991860186827,0.06992988378913352,0.028942409054785546,-0.005321861464408571
EFNA1,-0.016945899984489813,-0.018839584258573065,0.012706340048732946,-0.04192744380505313,0.06564969813869624,-0.026056189626258202
TFPI,0.007206643052565953,0.05860014948049433,0.02352006419280583,-0.06749411212180886,-0.0010798264375789979,0.008149463732859102
GPC3,-0.022057881167895088,0.10530252124363237,-0.06068570391509497,,-0.05829950628731431,-0.006042445421201339
NMU,0.056713212237906756,0.16176565279300578,-0.044686633294520856,0.08767811048087444,0.0587027231939454,0.044592467718522176
SCGB3A2,,,0.02287250762437621,,,-0.022995045696531085
LAMB3,-0.04461597493793622,0.06271161327721488,0.06659862876496922,0.0767925122936763,-0.01920229276701071,-0.041039972676900516
LGALS9,-0.04360764908731935,0.03476683575716665,-0.06583047279454023,-0.037738789041085186,0.08312404304339689,0.007388325061879822
VIM,-0.03600012507971306,-0.051317028434343756,0.16683304785662573,0.12229481963553385,-0.030674140043950148,-0.03985438746078978
PLAU,-0.043284191524767555,0.0470272271154461,0.17119117104893591,-0.11835295666907185,-0.07224247652072752,-0.03213317949428457
TGFB3,-0.017944397673394178,0.07778919710849659,0.09274388458727877,-0.055758938265228895,0.02338414173585165,0.009806460406152868
APLN,-0.030126700565347622,-0.03374615945591535,-0.03128470538382371,-0.17498253973005556,-0.061601483104237284,-0.0275465686584549
SHANK2,-0.018475888176877443,0.02153869005752182,,-0.051808742675789665,,0.0757995753895714
LTF,,0.07964127341961497,-0.13119767872630114,0.1054087261424021,0.04055588041333925,-0.016185670174958342
PENK,-0.016075848722140473,0.06485986769722135,0.05694358372187352,,,0.06088686206923477
CTF1,0.18236230804244663,0.0743439916110026,0.02781533512893528,0.02388203958190984,0.005426786371753459,0.000898292102494793
COL3A1,-0.04985629203533553,0.01651208250828807,-0.023372903680446266,-0.09273157641988385,0.08420981668001687,0.006435378889677308
S100A10,-0.0030380473913946323,-0.052056880536027805,-0.08804331121650563,0.06761804442739948,-0.08109890000618683,-0.056851074029668325
FGF13,-0.023911412286036028,0.1249722769642673,-0.015831788518453863,,,-0.039719879305424546
SEMA4A,-0.0262548867796815,-0.052444539805151576,-0.031006722160346924,-0.04973157025475051,-0.04192200484523547,-0.06096696391587899
EFNA4,-0.03217619070930664,0.0803965458645137,0.010578851044622984,0.011118779956571907,-0.0737430370443754,0.10023319534886158
HSPA8,0.053170031315235865,0.035582877638581326,0.11383457151966851,-0.08839611349076841,0.06718531848096135,0.06707535702332389
NPB,0.018524676852929363,-0.02840752835160799,0.07261168283032592,0.054465809605044144,-0.01643363595792453,0.023888845893133583
ULBP1,,0.0024966674137201655,,-0.10799277968712108,0.040906878804419684,-0.024196772909456075
SEMA3E,0.01234168896047411,0.022619157782631502,0.03618390217601565,0.08795357629274944,-0.08547674269782382,-0.0520191560780885
FGF3,,,,,,-0.010584991286998531
ADAM9,-0.04507839082193536,0.04624874672621262,0.02099120032386703,0.03970420469565413,0.03317915976254107,0.017819914731859853
ASIP,-0.01220753370136017,0.055052683669100724,0.07614855549044104,0.01898953325187466,-0.0662489930470148,0.05007484305697719
IBSP,,-0.03313380285568627,0.0705755406579754,-0.07824064602306084,-0.0023953886947186242,-0.049720918537718116
MMP12,,,,,,-0.012980281162215251
FAT4,0.0030326571387694723,0.04342245746979324,0.06924903681738073,0.0020084573550576165,0.009299474798557415,-0.023859042441439698
MDK,0.052808750028316045,0.10155110955908045,0.10412903977911508,-0.03032433369664409,0.07951304765507951,0.030157100452174453
BMP5,,,0.05042105260057243,,,0.14351777235529078
CAMP,,,,,,-0.01900829756297534
HSPA1A,-0.017712692395411303,-0.05424188508766761,0.040562538991901986,0.09309114025101987,-0.008431703241058729,-0.03231013807126492
SOST,,-0.0038007350787322173,,,-0.08944111056632359,
SEMA3F,-0.032303470934839706,0.027945253245697466,-0.005989664002372932,-0.033259623680286635,0.056331800369940815,0.027066398537072024
ARF6,0.009604515236520575,0.0016714508036450213,0.09920683221799599,-0.06062289345364767,0.18290182782251305,-0.024751247767027654
IL6,0.023319656150695308,0.019069411081189567,0.08181570752637639,-0.09081863515395874,-0.013288048641172032,-0.03366558246368524
CALM1,0.052848937848734616,0.007944708594142962,0.06273702897443174,-0.07900681179390007,0.03340404861906287,0.04965002626718267
VIP,,0.17755282984201123,-0.011755281296329956,,,
NMB,-0.023275494591704995,0.03288464488362078,0.09826225122057296,0.04914753284793861,-0.02291983125955148,0.04261269018585335
CCL26,0.0912426916472148,0.10994911679123624,-0.01793571703774226,0.03373218585384915,-0.03800182409350265,-0.02310647727218749
FBLN1,0.0004149576011293855,0.05985202678680178,0.08507636112113905,-0.09429939472437698,0.021534108910711874,-0.02422845926932445
SAA1,-0.01763826228263509,0.11346010383505098,-0.05712917456101112,-0.04864862044308062,0.0075798261416937605,-0.049401796535125636
MICB,-0.020854298940435338,-0.013596248159680024,0.04263317782386573,-0.007067354067632445,-0.013995020796983277,-0.02734504989935939
MMP13,,,0.10021849416743688,,-0.03489138419409678,
F13A1,-0.004890333419366533,-0.021364199584589776,-0.12101449283738415,0.0022994987519261165,,-0.05616240713412616
CXCL11,0.002743539996894667,0.13277697226572036,,0.11355144185850569,-0.01977726302427967,
COL5A2,-0.015266706918120994,0.0823057431332859,0.0077511036436599895,-0.1304518847995723,0.028975478822731448,-0.0349039381149775
EFNA5,-0.011719326375983639,0.0816694618200984,-0.023548221372661344,0.010648271883490601,0.018015822184671876,-0.013247563272042302
AREG,,0.006767297864013749,,,,-0.0013725828309230663
EDIL3,0.01339074265516603,0.05361146394217834,-0.04932524191877171,-0.029704110926968473,0.09642820674385305,0.02844815261333468
CD86,-0.03187167448167859,-0.053067553319222284,-0.011142561860046486,0.06553764835990639,-0.02519234462021367,0.0160992579096077
AHSG,,,-0.04966619271762943,0.006452012632497268,,
WNT9B,,0.014357439207392887,,,,
HRAS,-0.012118038199979135,-0.01280521018523361,0.0269450192538321,0.01371384494904622,-0.02677750521131039,-0.013094115147923333
C1QTNF5,-0.02610424424772991,,,-0.0590779480567116,-0.03427618781034114,-0.01523683582111319
RLN1,-0.01607585005736642,,,0.0584373073205623,,
COL4A1,-0.02564052447222734,0.0035853096914429663,0.009457507290725187,-0.12443325365000918,0.09038179536369893,-0.0017898526385155527
CCL3,-0.04403292494420984,0.03261809566209378,-0.018125932548059314,0.05552145418455569,0.030335264621143915,0.0549775805279193
BGN,-0.05454252332472128,-0.055065594629830655,0.0011310596269896343,-0.12590679628690638,0.08484578687872259,-0.026770541607089634
RETN,,,-0.00018212941132817896,0.005272686288405095,0.027084794462399024,0.09566249839582114
S100A9,0.008325366847376385,0.04028673980049465,0.010795508288523705,0.09895121597517428,0.052674104230336305,-0.026146326294358178
HCRT,0.0011518722597100817,0.017622896361695672,0.07113428379083339,0.07739742780344913,0.0312226230535455,0.02804245029044799
FADD,0.0043047997153277,0.024658565444486608,0.063156676529817,-0.0751841345751672,-0.009691182634431826,-0.014960685228781467
ACTR2,-0.07380852835528534,-0.015523830296418028,-0.11487492715818347,-0.0013072466046761188,-0.0400271028852681,-0.03030618490313159
BMP2,-0.04464645388617216,-0.008932231177624818,0.07779959816315968,0.07470314585722113,0.025448058685312656,0.02745293050462231
PDYN,,0.06493782635449542,,,,-0.03325002079605284
