,UKF243,UKF259,UKF266,UKF269,UKF275,UKF334,ZH1019inf
BMP8B,0.032683850964573845,-0.00395640301873549,-0.058901669065134575,0.046551493284523196,0.010901782281121708,0.08631856843013246,-0.02117075943654098
LIPH,0.06970580734647162,-0.018604503993827726,,,-0.013522803741015582,,
CCL28,-0.017552882801307124,,0.011489645485933193,,-0.020822893121068862,0.12787685492771034,
PTPN11,-0.04454648869371391,-0.013162431280250438,-0.02833380342957593,0.01863210035199404,-0.008537419094624315,0.08018667718397658,-0.11729882017709042
ADAM12,0.0560104376872743,-0.006684425549568417,-0.0045522146594178725,0.03181961867995893,0.04421991116463959,0.015234759141733372,0.05689786200023786
EPO,-0.0484317384061899,0.10197763523328408,,,-0.014148202499599418,0.00703623187774446,-0.030193216482350262
EDN3,0.02338922861954923,0.013901513112570596,-0.014613871756666657,-0.025163380663108605,0.0026684913578882527,0.007418916373307754,-0.02313683514089553
CCL22,,,,,-0.009225115013891156,,
CCL2,0.04381952397516485,-0.039286049826937945,0.06482979426173802,-0.0020600492848011007,0.06390624928455048,0.018288288825069395,0.09190523437763225
DSCAM,-0.030284756806818226,0.0292420292807494,0.027503491026967114,-0.022650235864970565,-0.00398169214536279,0.043779629295473924,-0.030406270313325583
ANG,-0.006039771944156563,0.05243553020297551,0.03846330442231619,0.14472973704406716,-0.00973603024698562,0.03212444882606199,0.05015059924427865
FBLN2,0.004888699840825145,-0.00882704006200034,0.01888710564031927,0.04254898569435915,0.03308040296748576,0.02528659743957947,-0.04166124625233221
VTN,-0.022723261696013766,-0.0004501514115145846,-0.011731549346507502,0.008692957511005508,-0.02324390783427224,-0.012532992972457505,
VEGFA,-0.01064561031845962,0.0319300353105314,-0.03477012455288326,0.013114642378711827,0.009599190797308579,0.0868788849474228,-0.02489177143322111
F10,,,-0.0018249809771805625,-0.02309224160465646,-0.015513198249205936,,
SERPINA1,0.04782856524676035,-0.02946479798073218,-0.040534495463319754,0.047178900872837735,0.05319111481219607,0.028121500187772888,-0.03564345510720985
VWF,-0.051675215418093175,-0.007182140450343816,0.030943160572154786,0.06584017435788253,0.00632722513238819,-0.07409129522468864,0.07058516903704633
GDNF,,0.03992786996066478,-0.01826061142995752,,,-0.015082912256850173,-0.025785356527820057
VASP,0.01293502925491217,-0.06458536622235346,-0.02575756918209235,0.05688348871680845,0.07423974015536759,-0.024982934019105795,0.02600466070485028
ADAM15,-0.02064789421910149,-0.006803486271240946,0.023358073608629182,-0.006223169670134826,-0.034564843179954646,-0.0153651281578221,0.012981690499599376
WNT2,-0.02041017213838255,,0.11755593197444779,-0.03645355412567201,,-0.014115369644840324,
CALCB,-0.021362368687848778,,-0.011891180279184932,-0.015698816752069886,,,
OLFM2,0.0324186843071798,-0.0344743325406379,0.03409402910443177,-0.03327432835196059,0.035771166609615324,-0.004770719678568971,-0.02063710759531062
MFAP2,-0.027387590106276248,0.049290452242638984,-0.029434572320734494,0.06719343591009148,-0.03715588592442953,-0.015802426567792016,0.15624194165288988
HLA-C,0.053594792087300065,0.030273619891557985,-0.027185998258128077,0.11344907250367507,0.01871386383790949,-0.023986607218098165,0.053355932323567314
THBS1,0.0769506722979642,-0.0397338820803636,0.003145544758427954,0.047768152010269724,0.10599407469121834,0.04783000907587455,0.08609692000020083
HSPA4,-0.03708706674870148,0.019001601455106123,-0.04054072871366464,0.04511365256952938,0.044186225517464005,-0.024769462273634628,-0.018100346797285307
LMAN1,-0.005789515039532119,0.03737448963450978,-0.012004795728848406,0.06797939076627371,0.043011252245567566,0.02759785109290764,-0.04574589035781022
LYPD3,,-0.013906179879595124,0.010659057865596183,0.10156056979675222,0.09495576610376297,,-0.03284702965932489
APOE,-0.04861929632072669,-0.04188517329542588,-0.05662550565471375,0.07569968627999384,-0.07992957051236312,-0.03182682610720318,-0.12370916783439738
SOSTDC1,0.04369172572610782,,-0.03544782800395398,0.0157712806573762,0.0246919535865551,-0.022934893282197773,
ANXA1,0.04924788673328745,-0.030895459028968352,-0.018165943278895504,0.06357478056843426,0.07485705123891519,0.003284887543583614,0.15735029182015442
WNT2B,0.024874243586021628,-0.02859528104950092,0.018873801926313005,0.030480433059675904,-0.028310026404675188,-0.024698197995923977,-0.008989106668040571
AMH,-0.03018488186344276,0.01133256828009227,-0.002912403268566948,-0.03220787442288118,-0.02039391767116461,0.06015049021551737,-0.029678091378382888
GDF10,-0.01991870273746194,,0.11262191109780574,-0.01000891958902739,0.040193538426340325,0.008364878615789823,
EFNB3,-0.05744006677069276,0.05986462220209939,0.026810883230477606,-0.01891345744871583,-0.010066419935088859,0.06365839572202708,0.032145885973263254
LTB,-0.02422498859941787,-0.013091062247630396,-0.012204507033177157,-0.02569118914967317,-0.013311105492254418,0.08373562189285895,0.07334314812229246
ANGPT2,-0.014984135937937815,0.01829752232459193,0.007347893778862503,0.07942469939762452,0.048897425178480926,-0.037469545342255106,0.0502281981355938
NRTN,,,,,,,0.07879025199037842
ADAM17,-0.017031259294125266,-0.031522916928837554,-0.001658980013025802,0.09582581455884603,0.008640951140554933,0.04190991816597041,0.014140069228118444
LRPAP1,0.0282284861721701,0.04805921813376657,0.05515801801311017,0.07147122667193746,-0.008493094161399964,0.06049058302516258,-0.004132017490561785
NID1,0.0010264298758228207,-0.024845977915565618,0.016393638007631415,0.08225761971332024,-0.012079977278363017,-0.05794329614565195,0.07152863800883061
MST1,0.00826462979767696,-0.005785477263047935,-0.03280453364984277,0.08639861538746973,0.028808066751322286,0.011543802163208243,-0.05824392573195528
IL13,,,,-0.015901798123409812,,-0.0176893926744939,
DCN,-0.03076036771556402,-0.014720767196919919,0.026348027727201743,0.07992126223217545,0.012572426362068425,-0.024529286155575016,0.019078248888810996
IGFL2,,,,,0.06670331001235451,,
COL7A1,0.0028491511338416707,-0.031892813660965934,-0.03551233459974875,0.06051889567015957,0.03208776689415037,0.025063427420752,0.0010944211680820712
CALR,-0.016704337462867015,-0.024692493417415695,-0.031370183468747245,0.08940086333490026,0.07787603377233258,0.004709950243346396,0.10312023493946185
PIGA,-0.014823250504020322,0.029317722821685672,0.039240656083380676,0.0951806016427933,-0.020349159956602636,0.023754064180280334,-0.05181603774426453
CD200,0.04428743647907735,0.0392962033569089,0.04438479822383214,-0.042130475771200306,-0.0546728225235693,-0.0014675960882042768,0.06445650112916745
GRP,,,-0.015872792558824813,,-0.003940026986707063,-0.01523854894480409,
CDH1,,0.01849990734479125,-0.0183674178287633,0.0031404510221807653,0.005650544161705473,-0.010682584513329063,-0.05302462374942231
LPL,0.09277073849252473,-0.09139157443914968,-0.0093392479748562,0.11295638257262085,0.06733511583524542,-0.013154634277352795,-0.056362803536235406
SEMA5A,0.010230947441076934,0.04115481488127275,-0.05954286187390077,0.060517298100540066,0.03972229967426097,0.02894656154475331,0.09455864387346574
SEMA7A,-0.004297029621056526,0.04080809405576692,0.01475455595936255,-0.021625402148739113,0.013677045545142283,0.013667486294305338,0.053854280792866305
SEMA4G,-0.05769858509629561,-0.02000394671295665,0.08767461719952196,0.020634832744277885,-0.025068686137416592,0.006180679526072244,-0.010431993208995141
SEMA3B,0.0027676841322286125,-0.06053725236909922,-0.040255722017796584,0.0781176716597092,0.015724082710204736,0.006231476556446934,-0.119056013498279
RPH3A,0.0033944874889631775,-0.011748834979226125,0.02250688669487655,-0.02860805328915569,-0.0068768615678522675,-0.04770699684307057,-0.050765080238079796
JAG2,-0.03878541340075674,0.03767972779126574,0.04447398155663107,-0.0021706869730889608,0.04383187045116637,0.022112614496506516,0.06566302429124392
CGN,0.13453816284941186,0.018191132890200246,-0.019305364907439882,-0.002909546748194102,0.049250084973792276,0.051662129832735874,-0.04080363193373775
GDF15,-0.01966252361436999,0.009156823776537036,-0.02687291115876621,0.023186130974486116,0.04936972137931046,-0.01184705378039139,0.02424318175806588
SEMA4F,0.023338779399757262,0.04917195425825028,-0.0397399662185553,-0.06633810648325789,0.04046359349984936,0.04606957175730953,0.03535661785158279
NXPH1,0.003451551953996833,-0.027607487050652156,-0.038856509832732346,0.1092524560663223,0.034914152904808746,0.013944810778495131,0.023512499513964422
ARF1,-0.0456529286800813,-0.020815168929125664,-0.020047264195161014,-0.01890710010602868,0.032161893735737246,0.03084256427350835,0.024777378491883367
EBI3,-0.04125200417389911,-0.026805403434724095,0.061343655548868524,0.04995011633687099,0.03185061329091499,-0.004767678029188635,0.013181757257978035
TIMP1,0.01500587405186162,-0.03863591737888395,-0.030110456829974683,0.050493932759992345,0.061020362500451716,-0.06105664874793935,0.14399976557511657
SEMA3C,-0.005733556182341564,-0.029009201273693698,-0.04038884732894055,0.03519654646977544,-0.019172571137545558,-0.03561602233063923,0.04950370478093049
GAS6,-0.021525730545592762,0.008524237769979078,0.025878469049649022,0.042843688100567136,0.059535206488021304,0.0518434306990231,0.07247736563956492
MEPE,-0.02065194679437431,0.020914710741263012,0.0836799894278628,-0.025029930349751657,-0.026289278435942972,-0.02794307519312457,
SERPINE1,0.061482934687019944,0.02642117346311969,0.01793884012293074,-0.06851902552750984,0.07157737361298137,0.016678617324187094,0.08298591229501581
RSPO2,0.06469409933401343,-0.015714917965577432,0.036651339803501264,-0.009189870615001322,-0.03347758683744474,-0.033040762842972506,
SHBG,-0.02849639976699584,0.019767341648118966,-0.013102101230564309,0.0010298637239124653,-0.008420126490109427,0.09662959400549043,-0.035091869113349314
LGALS3BP,0.046242073371346296,-0.02687102517008906,-0.02893644199006869,0.09722897553160349,0.04942057021963995,-0.0609295995365388,0.035593575223253626
LAMB1,0.04376537531993038,0.011557327126200972,-0.004070472525448165,0.04594246306698665,0.0408037089925485,0.00028920489277968806,0.10784299462539601
SPTBN2,0.04077930480229519,-0.030300573105983573,0.061559638546129086,-0.058890147818807005,-0.03668182667752826,0.00024339439063621564,-0.0249917615279674
COL1A2,0.050872073204852354,-0.03860368342420938,0.008592389033934446,0.05156256873758908,0.07052661960866793,-0.022739539944230197,0.09044401967603842
DEFB1,,,,,0.02206786960347684,,
CEACAM16,,,,,,0.00856943414327177,
SCT,,,,,-0.01373432175208467,,
WNT11,,0.005352711337576541,,-0.015493346543973429,,,
LGALS1,0.02961587664077873,0.026286635593510063,-0.052338772332662105,0.016516547880569703,0.015172052978536668,0.008161824662406053,0.14104995559103614
BCAN,-0.0028244750077576412,-0.0065682349558158605,-0.04197389540833062,0.10709280801537706,-0.06160114327501986,-0.016063803135069967,-0.06636375975344248
ANOS1,0.003367955581321426,-0.02119768255334595,-0.011421270317908992,0.08817471380246555,-0.037994960519072245,-0.0020256077096059244,0.0030954079955191178
EDA,-0.030785229435155968,0.009841080663339007,-0.02245522486553543,-0.018524826773297722,-0.02152033005534765,-0.026551598561808318,0.05695012730243123
FGF22,0.04757427396436382,,-0.019203110986506428,-0.014201690723603498,,0.03542306288523464,0.07549408916844705
SHANK1,,-0.02560892058338816,-0.010371115853005212,-0.013512006739907408,-0.020103242610315496,-0.017002512658097737,-0.033356567245787345
TGFB1,0.05622815169230159,-0.01533818679548407,,-0.017832299086358017,0.026442890299349885,0.0137240799720949,0.07928462723183986
MSTN,-0.029570660552504697,0.05686165143958839,-0.026480903765541523,0.13755481926258897,0.010814554704951334,0.045533290213563,-0.042095751511887165
WNT4,0.1575913748243947,,-0.0025612690240985653,-0.016102361158709087,0.0049886094890007684,-0.016862062141947808,-0.026410133869572826
TNFSF4,0.015598063222713714,0.020903397200365183,-0.012660775821349647,-0.025560113219628314,0.002803274633669359,-0.0251968857175267,0.026342768057112758
NTN1,0.05630541786774434,-0.03454440706322698,-0.02946222278697539,0.07584452454157758,-0.0071401259490849,0.0030663340619505896,0.0905393814646988
CXCL12,0.05082622203693567,-0.023718277167304475,0.012803155993449368,0.07657066037825011,-0.003818751102223933,0.04886440321477817,-0.008887574511945726
GNRH1,-0.026434028345108173,-0.02673963447677985,0.024921377176791472,0.021146301600645716,-0.03185417676135733,0.043823714756485666,0.06911165071159889
FGF8,,,-0.014744181749648168,,,,
RIMS1,0.016403591710401247,0.016551711132236763,0.02722138827786859,-0.05270308126339007,-0.041392092110325,0.0004275528740186987,-0.027113836022107866
FGF14,0.01681029340162277,0.07414940680755468,-0.0006597674156229268,0.07864115434077544,0.010250661703777936,-0.03747133734740328,0.02738441862168168
IGF1,-0.007093597382339629,0.03289947027215796,-0.023319395281204476,-0.028511564990200775,-0.012355543400312434,0.02305775637382082,0.08481648463391644
TNFSF10,-0.006498737747744135,0.032978965209293123,0.007495790814682355,0.06387649563497276,-0.02536476049336624,0.00818771623742326,0.060451410980489916
GDF5,-0.042747791051943984,,0.07945998316612239,0.005042428150008177,,-0.012345279917610415,-0.025785342127879092
CHAD,,,0.01619660369148653,,,,
RGMA,0.044681302541017716,-0.01606605958793559,-0.024152692877052163,0.08997378232955885,0.020885370960127502,-0.031897247869917454,-0.06346383171892679
WNT16,-0.03262031512861507,0.023770506284125265,0.1419911888251172,0.07165339665545824,-0.02362542601610322,,
CX3CL1,0.01188813079443231,-0.0029498653046441522,0.1130091820730189,0.01465415712458368,-0.026458784246253298,0.022215387291112304,0.05613580244805582
FGF1,0.07282707857586455,-0.012238911134323096,-0.05654349768219002,0.039151170514549534,-0.016644286470227105,-0.030807199892682005,-0.05753365035745924
ALOX5AP,0.01690395034696715,0.046552574141745934,0.005114268063607935,0.10837720209269837,-0.030912891508039487,-0.034217201053792216,0.06721504991510462
IL1RN,0.03083689889114192,-0.02196373253075743,-0.014482484532111284,-0.014424590429714227,-0.02915847349724441,-0.013258449009013037,-0.03533408294616403
NPW,-0.022615329595442376,-0.017604660642581465,-0.015001680637361028,,-0.019053594836538297,-0.014767025514438686,0.03267869810068095
CXCL9,-0.02992174473234801,-0.008735479637635095,,-0.01744571106957442,0.03276249799208284,,0.06792975880452073
ANGPTL4,0.05225515411098746,0.013321419115451797,-0.036173614625419,-0.05969623758179971,-0.05389614715614213,0.07244187392125609,-0.01406865496982169
UCN2,,-0.012206967241507306,,0.03390064816885971,0.0036951082373472004,,
COL4A3,-0.03146229219266835,-0.04106311871770298,,,-0.027838831260331286,-0.01672051957436616,
NRG3,0.09687996036573221,0.04418654790136214,0.03275854579233146,-0.05853758117108726,-0.037892535039335956,0.021791578447371476,-0.040369722262617244
IL23A,0.06336356703987116,-0.0192051496055656,,0.08366451311079534,,0.013440782527913291,
COLQ,-0.02794656225664938,-0.0302769167169082,0.009638630658476937,0.01942671767374285,0.039735104907523466,-0.018165024414891696,0.12996355284660482
TNFSF12,0.026428631267123786,-0.00915265694595275,0.00041304591461377194,0.06001633204267713,-0.008190831626148093,0.058153185619605786,0.049832969023823906
DKK2,-0.012946277059822141,-0.012386930101141084,0.01677006437563693,-0.0272221046253947,-0.009239800034285851,,0.04056437351750889
FYN,-0.014336776176237008,-0.019112732926317173,-0.07707002252111243,0.043526622734229976,0.03774149616942346,-0.029066150024099516,0.013931220113675518
ACE,0.057982991519672206,0.014976994784530566,0.005775834570025141,0.05267328596772223,0.043424220533275416,-0.015525655287399413,0.10566894579423361
IL18,-0.007830984570353196,-0.05619342089783678,-0.008373587956655331,0.07811784877705533,0.023363210959032713,-0.02553943479214812,-0.009313900193247128
CCL27,0.007451054737859666,-0.018682312754397398,,-0.022948377223399347,0.04374924811892462,0.025397884000831494,-0.04036973439642629
SERPING1,0.07298510306595817,-0.007522437267861197,-0.017615120465878136,0.09591396938172926,-0.013680930788417927,-0.04987441683450564,0.08502801619549497
AZGP1,-0.08711491978962117,0.03426752585171162,-0.056430507989176606,0.09649308047032769,0.028120772927566415,0.035823246940816525,-0.050157890665447125
INHA,-0.0452554794284415,0.09081932132661563,-0.019100388038281266,0.12685089570215927,0.011944440599918204,-0.0076137500679563765,-0.032847050948103564
SEMA3G,0.010899547071334031,0.0021758559098748816,0.033653056367320175,0.025069903072109174,0.05737933394266603,-0.01886806567857491,0.12065528956861575
COL6A1,0.0869357804964236,-0.036285969765724235,-0.03384929727442569,0.10430151839975588,0.06567989803976831,0.04787936206125159,0.06889356954229334
FGF17,-0.02089117766889724,0.015915208104908533,-0.020205489267212433,-0.02251194392157133,0.007029349948600393,-0.01755398431726369,
TNFSF8,0.12616243282610828,-0.01557177422904584,,-0.014424590552942223,-0.017618790210626376,,
FGF20,,-0.038745768156295886,-0.012660779818359627,0.042040474940216205,0.001718211043745424,0.004907501267065396,-0.022070049496622286
ICAM3,0.04209460826011341,0.015360058483525002,0.0008841401109101066,0.03227073531068722,-0.04674955888302732,0.018443668984533465,0.04748734075280023
LAMA4,0.08601790811380981,0.0436137814709822,-0.009272728134905102,0.09167485382751421,0.03724849652272876,-0.01152133210153358,0.13805536175677974
INHBE,-0.024844206856078445,,,,,,
DLL4,-0.03469072566393088,-0.027344383845982836,-0.010289518893365315,0.018182963905849826,0.10678992766004916,-0.014129460744776256,0.10297298003308301
SEMA3A,0.015243908682847583,0.015036646493807822,-0.009775440955338005,0.011832934885654317,0.024421143382529282,0.0014252834986224349,
RLN2,,0.05617976352174176,-0.014873444462403008,-0.01852482438511401,0.07286648075506635,0.09366375804920826,
C5,0.0497726240992294,-0.008063895448783557,-0.02850818734481194,0.0314133456229816,0.06938867907150889,-0.022165526680050816,-0.0006301942811901087
EDN2,-0.021362361744066256,,,-0.01971484507415946,-0.009092152333099632,0.08514230982239894,
C1QA,-0.011851566997121405,0.0027310536604912795,-0.045629522711792436,0.07171495333684379,0.017558612462051326,-0.03048740954810531,0.04001208495251292
UTS2B,-0.016985995286481224,-0.01571492141894052,-0.011071266988200369,,-0.015513197872299158,,
COL9A3,0.04166511703279248,0.010693462966736799,-0.051641097777730356,0.12622372390350245,0.05619671177707257,-0.04325953574482334,0.022591942098564143
DLK1,,-0.026155763955934695,0.0069918309284842245,,0.0006210345433953886,,
HGF,-0.014860131386422736,-0.016965352211304876,0.01008245790971435,0.03387457071036672,-0.049174661627707936,-0.019371019793026176,-0.0005934001197392979
P4HB,0.007786886942253053,0.03258980917428884,-0.06597661371289007,0.04996996370193691,0.055733505858541456,0.007063355044098784,0.06007553748651039
ADCYAP1,,-0.0033815056384704782,0.10973340172595614,-0.01026806465286901,0.01829182056463832,-0.01874042268632753,0.14416613019849187
GREM1,-0.016985984755115913,0.029248659051985967,0.0031376901425334805,0.028498249802632075,0.013885467968665886,0.022282990639971585,-0.004948789929783973
EGF,0.1253913252523874,-0.05168764433690165,-0.017718130414118544,0.04340815508287732,0.01830371608633273,0.005797028022564867,-0.03154354428583312
VEGFB,0.007631475490475262,0.05352827177049612,0.015883252602054698,0.062403602527988086,-0.04106408341246512,0.021516388548693435,-0.09663884501145689
FARP2,-0.008275680885237035,-0.011025995463165374,-0.005804966108402559,0.024441711257372396,0.013268240461216432,0.017317182079310375,-0.021860880265973756
BMP3,,,-0.01727334324094775,,,,
LAMA2,0.03828372664445796,0.047319813936042315,-0.011252221897702613,0.04137832463134424,-0.02621373682070504,-0.019821155344698648,0.0649039943993344
SERPINC1,,,,,-0.00024042317950066783,,
NRG1,-0.029393858048137593,-0.006107202881634406,-0.03108039817969978,0.05481466433718958,-0.04489470385447153,0.0005247767050502488,-0.03768789843200662
SPINK1,0.022464326619588804,0.05606206874394762,,,,0.039504964485468905,-0.023823835779844302
EFEMP2,0.045552108365672556,-0.048032526847549994,0.007836599796895471,0.10674518299348015,-0.0160935551616652,-0.0257587608890603,0.00937087044421886
SELPLG,0.0029501591233825424,-0.012136902978237907,-0.017264935151695332,0.08604983564490586,0.03596525259484058,-0.026722472325392512,0.0611837164161118
GDF6,-0.019918701196407543,0.014482704896830808,-0.022093566431004075,-0.018524826383390113,,,
HLA-E,-0.011327648590439256,-0.0237307131579299,-0.019528934061829345,0.08288682895979262,0.018265032101178864,-0.06586633526272735,0.12300222266799744
PTN,0.05092672353935043,-0.03102212461048114,-0.05085830070394358,0.09418342865634297,0.06746486137622573,-0.031719314216216724,-0.01341050102224441
CD274,0.05299513097910202,-0.005289837180490847,-0.02470020153335882,0.05617224476099011,-0.0002452799320470248,-0.020930636676079816,-0.04208528549802931
CD14,-0.0020466898433357497,-0.0014319512169167106,-0.002427840414536178,0.0450809456014129,0.025358294228237994,-0.05997312074512709,0.06315356547933047
SFTPD,-0.021594504212836978,,0.005608190739521465,,-0.01835378377270702,-0.004963492256854093,0.029685216271410315
SLIT1,-0.007866088481568754,-0.04989887711262659,0.05025726558537395,0.03168582119222348,-0.04999872336140065,0.04921702400268708,0.08892877345675505
LPA,,,-0.011071269763811125,,,,
CNTF,,-0.012386928827761781,,0.02122040918454448,-0.014148201146823188,-0.014767025582904708,
BST1,-0.016022166871726678,0.019338217967699137,-0.01782779257534514,0.04325424468413554,-0.0004130532939458601,0.035834459764230504,0.07564570629923978
AGTRAP,-0.011771149733848336,0.005482852994613794,-0.014625147299254054,0.0858715176923559,0.006988632218495251,-0.027864956344021224,0.01496771310315594
LAMC1,0.008318573874971058,0.023684577580364494,-0.033960383654283666,0.06461690157555455,0.07444928650679095,-0.029556506276003213,0.10143839925220362
COL6A3,0.00875934622978526,-0.0026257407561999023,-0.03589789299430312,-0.01278339958386968,-0.02933368907873871,0.035937348688839535,0.0028820261431299716
FN1,0.012486088279481227,0.006142101434378042,0.009112636786266391,0.07226643789187101,-0.022292888757865063,0.0017387379200737322,0.10661057425261898
MIF,0.04866755726517572,-0.00831084931151181,0.005138119128459263,-0.03715524357461281,-0.041395096313296305,0.03637483848665812,0.022861331860326597
JAG1,0.03760437445183792,-0.05968939808680711,-0.026329223668105802,0.11227654043303117,0.016676258272434283,0.007481713741766788,0.05398282646365189
NID2,0.050961386800882594,-0.06228485549324353,-0.039611441525886776,0.06348723180286762,0.017340364618265984,-0.03288057104129219,0.0589447599515562
EFNB1,-0.0039117342630257,0.0016860128341587245,-0.048999877998902285,0.01916796479239325,0.07174823306965462,-0.005849479878677048,-0.002388112871395411
COL4A2,-0.004849956680546568,-0.027538315864978048,-0.03414108764597988,0.07954807878168425,0.006324876464701662,0.037855852759418086,0.11816366594358318
SPP1,0.00939272505844696,0.033636123847548986,-0.07190282021476925,0.05553355003568033,0.02736835841818927,-0.0064199768380104605,-0.0755628885184363
PODXL2,0.016688695796910527,-0.003480540315600936,-0.00510073143796081,-0.01090551996075079,0.05050194851120352,-0.0016176154729093473,0.03533658722580477
FGF9,-0.03530908608958426,-0.03391581835560662,-0.008154694425361732,-0.010675164035532137,-0.04950726645868016,-0.02757755453854091,
ITIH2,-0.015795407128957613,0.10620289406773106,-0.017607864633082518,0.12524061613172024,,-0.0206975012302867,-0.03971219428996544
ADAM10,0.034549938823825836,-0.011690972815482186,-0.06076236965292559,0.04465129606030431,0.05797617654406971,-0.00874523199684107,0.03410899269688496
CFH,0.02023918940821543,0.0004977957066694992,0.0014120261806753215,0.04579674511923432,0.056753354095187517,-0.029417680311702016,0.05675960559519944
COL4A5,0.08617322245885765,0.048142039567752634,0.021007119535592506,0.08622381517256658,0.016566877352464295,-0.008415470091918795,-0.037226281464806006
LTBP3,0.03327519262253533,0.0452118081757133,-0.023440661198582367,0.03861041253338805,0.031055699351969893,0.05282835632015041,-0.057330987373602586
GNB3,0.08128716815028023,0.00044307211432248695,-0.014863080147772417,0.012281482695155504,0.01535581924992463,0.019351086319541175,0.029936047689080234
COL6A2,0.07339283792138264,-0.03492462510255995,-0.03821099125002724,0.10461884258605221,0.07206638101629766,-0.04043415671459294,0.08072724256323374
PLG,,,,,,0.012218103450157607,
GDF9,-0.006524885318900073,-0.02440886281073514,-0.005115420205612158,-0.02034339521962322,0.003738928857587741,0.04042589633657878,0.013127118753557479
NCAM1,0.03766471905774793,-0.015943677826443035,-0.06454407113449642,-0.031826277106663525,-0.0069265272677249655,0.059102260381605265,-0.0622968909623303
APOC2,-0.009017880776472012,0.08557199904656784,-0.01435225511909211,-0.01887783340603873,0.019637490352542666,0.03209286308910426,0.01099148770178865
BST2,0.04192297872199899,-0.04449650179802748,-0.029713534112160274,0.09046182474702318,-0.002589045077361896,-0.06287897367867823,0.08937401957906416
COL5A1,0.013695451156485414,-0.011066381211110136,-0.0018973717862535147,0.017425108589534142,0.06875624418357715,0.011265569904808787,0.06693277103113775
CALM3,0.03880772312700988,-0.0031409674366167334,0.08907270228047989,-0.11073297324766262,-0.0487683467052803,0.0015243807432390967,0.013868483769076335
THBS2,-0.019274233038734222,0.025813378733233357,-0.015159046585542338,0.0910262954890364,-0.07170144413832642,0.009078516150613588,0.00045095041877202453
SERPINE2,0.017719681648685363,-0.002095805133918146,-0.028545152233556366,-0.012928707532375468,0.00900796567268632,0.0011738029952927734,0.012817691533605428
EFNB2,0.025955674082675698,-0.02507663356283418,-0.013113296868247006,0.013429118204819195,0.033300970655809004,-0.04477394990811225,0.06680111995842325
PROK1,,-0.03007242696835841,0.12144208547104694,,-0.02285665220073968,,
MMP9,-0.020891173831475332,-0.029414670756899176,-0.012316450893817535,0.0466068773325992,-0.023625422084672713,-0.0198300703916081,0.14175456017945984
NPPA,-0.026044347242863728,-3.841981941742386e-06,0.057594596339693015,0.020173810231277584,0.018707149497085355,-0.03453269779735014,0.1154822599857627
APOB,,,,0.11347621011462221,0.0013801779471072102,,-0.02546784527677692
C4B,-0.022943076627580793,-0.021131300194648824,,,0.04116256590817828,0.009518619021796359,
NTNG2,-0.04018722403201107,-0.02403415926229917,0.022081160586751882,0.07441365742893848,-0.032411179485333265,0.057755274877060274,-0.06228474180032662
LAMA1,0.17811614355993588,0.007966458006236089,-0.016833328075483326,0.09912875958208621,0.007723835104102494,-0.024597447496724288,-0.035281201949605295
UCN,-0.02717457822984181,-0.039031721651658476,-0.02030339655045911,0.00555020585239999,0.011265057523189816,-0.01202611062358627,0.024128739510101596
ARTN,-0.02623981641445831,0.1627864683652028,0.0032231611043843054,0.012007162841654737,0.023702274446671383,0.007825495810713883,-0.02878935152085806
PDGFD,0.07485167545927086,0.01096425759015325,0.0973770490538487,-0.007608062096263847,-0.012947743637161287,0.014068659256951666,0.06429917319288471
EDN1,-0.031113397543506647,0.0072674590444828935,0.04409311287179094,0.025891405409980094,0.004472897403080823,0.01706610442894302,0.1245958093386511
ARPC5,0.04299625224576714,0.010564062054333807,-0.029468713042215836,0.010179584041307707,0.05160520679662799,-0.028631483721671805,0.09555982081236329
GSTO1,-0.010926988538959934,-0.054413473411101934,0.00030226123940144356,-0.09642594067401308,-0.06306341588666253,0.004544163974809917,-0.027316704313528613
SYK,0.016546864067720567,0.014606237716002765,0.0018543074980590442,0.07036477077806798,-0.016231721494800653,-0.03683805636575557,0.06768176359381177
ST6GAL1,-0.028606732014223576,-0.02026029909156322,-0.0462828345492257,-0.005560836532677701,-0.016777079956042853,-0.01465959569287772,-0.013118903859080988
WNT3,0.0035279900809285073,0.0037231834622093386,-0.05174009676658447,-0.00033024823443249875,-0.01707571433048881,0.013642086681720716,0.08182133341511544
HSP90B1,0.015288932607575653,0.014668034033950396,0.006210803545877694,0.05598041399005176,0.050948126070421984,0.06892908195661894,0.07789524537182098
ZP3,-0.055744435767664996,-0.022015835626821686,0.02919870563173529,0.005995827114201602,0.019295564813429266,-0.01991677446699086,0.041586702007679784
NRG2,0.06721765775921766,-0.002513942373320943,0.028350603932013153,0.018564857115985645,0.0022021712286498887,-0.013566715602587178,0.12062524379684622
MELTF,0.047265291529921136,0.08188477714770323,-0.02974182991959558,0.11192510187519208,-0.008339690573081749,0.06881271941760922,0.04725823248803786
NLGN1,0.04087279092004877,0.005830210690215599,-0.05596030081365841,0.02492922971176588,-0.0019469637724654537,0.061625195472900574,0.0024967577420009174
SLIT3,0.05645275516025194,-0.029009203640891747,0.02666640948796231,-0.05194863949881376,-0.025714758443897517,0.02249275459750337,0.004653988355092172
CCL8,0.02281874828510197,0.05500612595735283,-0.019100387824422117,-0.01938167349458265,0.03926504506607877,-0.013778669317789973,0.093906661320797
