,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADM,-0.04725593122013413,0.0182100731953603,-0.024717599863952888,-0.04300905478620411,0.017224632179936937,-0.035304690249198765,0.10488518277679613,0.04677843500136084,0.0825640004456692,-0.02527624792919358,-0.02285506894957201,-0.0014629895889042683,0.09779360262476139,0.006897263575010767,0.0010757872809075235,0.01630762562521678,0.0665931556041269,0.06402065936884105,-0.014528501875449611,0.057242157886356365
CCL15,,,-0.037973615165529905,,,,,,,0.04562489660701826,,,,,,,,,-0.02197052430019041,
GNAI2,-0.0675056316519782,0.09001427040452058,-0.017292302044802785,0.021191091939439508,-0.01957668317165253,-0.029294774951821256,-0.03278796343639152,0.018312210937271076,0.046564091531641164,0.032750275706320865,0.00724347716643629,0.04427424640852986,0.0064727075569566885,0.024671283714218843,-0.10284411641123924,-0.04114760793344644,0.049195732079996696,0.05321523173881399,-0.040780807407979514,0.031681946954650944
HDC,,,,,,,,0.015545665288340862,,-0.0006406074690612155,,,,,0.00037378305252439145,,,,0.0949447377109087,0.07389029007890764
COL11A1,0.06110975456363114,,0.01836614056100874,0.02349972272068615,0.06176405754692568,-0.011281338450620555,-0.028812495159262003,-0.009182297852269672,-0.03094527626996801,-0.034385987745266765,-0.036486587631905654,-0.005942589863622202,-0.015874373206995595,-0.04078618213447254,,0.03294098341168599,0.013901455717871115,0.06041703030778754,0.034667196491624946,0.027666506725578705
NUCB2,0.04953343185898282,0.0009283682871715965,0.045943601511553536,-0.02876347372462119,0.06278784726560202,-0.0031886097705284317,0.085796681006166,0.03601067034064205,0.022246421737703755,-0.0013178457376365122,0.0820721613116065,0.012456631962336647,0.03417380797744991,-0.025916340131276687,0.14425375404864066,-0.05351244642413411,0.022335299566237057,0.01351293655712153,0.03328487394449795,-0.005813110362387117
FGF16,,,,,,,,,,,,,,,,,,,,-0.02519909650624941
CXCL1,,0.05947665170975213,0.040836915479290394,0.044419507705216486,-0.021737977150352444,0.012328437985585007,0.024994195370864888,0.034214758443587616,-0.034214649243082956,0.04323415589812603,-0.04100971489037098,0.09840671573632184,-0.020382227289387475,-0.01582689869461753,0.06614661249317748,-0.039464847522193126,-0.019105785879887198,-0.04003677816520285,0.02896662864338493,0.02626261100988717
VCAN,-0.01254384051398072,0.0188407241906934,-0.012910411526063231,-0.008706709667114962,-0.025325523033837016,0.008318291769670246,-0.050600937820486934,0.0007381447275058258,-0.06867655465451183,-0.0019254313339793806,-0.020098946482355814,0.02312446668962559,-0.004322451854715739,-0.004483323240023836,-0.1275408464684248,0.015348105816484265,0.015081261552193257,-0.08236459978723688,-0.059842131838852744,0.039339862291293166
MMP7,,0.020236746521439967,-0.06228184472045137,,,-0.03718208272083139,,-0.01000080510971739,-0.014933359713109065,0.10827727530902939,-0.01768924914416744,0.07628301256264874,0.005854874102999199,0.23361986893958955,,-0.030717943413233775,,0.09564851403387804,-0.03435971865910746,-0.014295530428667588
PTPN6,0.022289534229053193,-0.00029259671981108894,0.022122886146030196,-0.0093279399065721,0.029885125667951765,-0.01278144361354595,0.028441272372317965,0.024639533949473262,-0.03955059880647581,-0.035327351809646586,0.006992049180279883,0.10238764598686763,0.019165390755840946,-0.010073436782896919,-0.06916199352492497,0.00623573648529278,-0.07374739919754568,0.006441916171661871,0.05148984215312653,0.006858933425108696
PTGS2,-0.022140035586346828,0.0075933731014546525,0.04300278872004636,-0.02108760696312306,0.06531498161169227,0.10321479602738574,0.08019909499949195,0.020602662916632746,0.0002992171325794164,0.0045690288805679815,0.026164902068425575,0.061621834655126884,0.06569641371724552,0.03366615983017756,0.13144063901459455,0.013731471782718784,-0.007248341878863044,-0.008291130446978719,0.05270879178744232,0.06711033157803217
XCL1,0.04710696974892441,,0.015198179514375802,,,-0.016156977960450698,-0.015837980093657212,,-0.024527484575133044,,-0.023203261728739717,-0.013217300485642843,,,,,,,,-0.0006679736020179206
CD58,0.08296251524964818,0.04786139433577477,0.009257540812464023,0.0626354684503344,-0.0166120309533033,-0.019137590103174548,0.002609895344728055,0.036992617896548355,0.008368334846637049,0.0020295047928960675,-0.04198487734649992,0.007286896316042714,0.013139254161331632,0.10097675456456902,0.12694097550487418,0.06504405390748279,-0.005090160513982493,-0.014907190851401552,0.04669388433121933,-0.0011665247990039688
TNFSF14,0.020747892827582458,0.02268580651516242,-0.030050855976306103,0.001744108405963828,0.04653475064213628,0.024389164866918375,-0.009719894209879608,0.01715406785086592,-0.039551678090947805,-0.031200995130805258,-0.03899592376267455,,,-0.015667619821154888,,0.01890670820580277,0.0036966679592689553,-0.020266628296434556,-0.0013366799638207488,-0.0005326973462533585
CNTN4,,-0.00578508986863399,-0.02469358176831243,-0.019291421397894276,0.05881403877672882,-0.023543086230204728,-0.03730070654399894,-0.023657409160321004,0.016782655034922635,-0.03332067954923921,-0.047906900375441396,,-0.03929754653929527,,,-0.034105174663947364,-0.03714716176021904,-0.03671260475822901,0.1389817264524544,-0.013035616977647949
NTF4,,,,,,0.033772898760672306,,,,,,,,,,,,,,
INSL3,,,-0.026716889865270627,,,-0.011294881284729044,,,-0.017219734375472827,,,,,,,-0.021343642504191903,,-0.020266626338351936,-0.0012769810162400858,
BTLA,,,,,,-0.007374643870335815,-0.016511621492415793,,,-0.017381285253638266,,,,,,,,,-0.02908840026414527,
MFNG,0.03478952593423211,-0.043204391457452994,-0.06624062328633815,-0.04135900083740598,-0.04450481385920808,0.04943073328502954,-0.007489314465561004,0.08567965035763019,-0.000654755520971068,-0.005219265702292045,0.012661788986513123,0.05637297719414961,-0.06246855173949513,0.007761276105841327,-0.02407944419564057,0.04425083977646818,-0.019022692216988168,-0.02061969175216548,0.0417166770378365,0.02226090410859446
ICAM1,0.07198759688851486,0.032057211049600104,0.017944352039152456,0.05500767596556739,0.03232957406121791,-0.03773099132698632,0.07640705928668418,0.05435420742414821,-0.014902705809481593,0.0007992097080957829,0.00026407048515810633,0.045677664752436994,0.04267321137757151,0.11658191468680472,0.0590478920462658,-0.007757434301133818,0.019858081540480486,0.0021077428080886348,0.04583304556944304,0.039086287771299584
PROS1,-0.026177091201225074,0.037451292802673036,-0.04917481356399275,0.049969426024610845,0.06463885569643749,-0.00656146062267834,0.09694406922443376,0.04271605455152852,0.06894338068917236,0.012968085177424524,-0.026648252729352388,-0.006061812201316508,0.005301778900240277,0.012587024592578195,-0.04007368936768808,0.042601524795862766,-0.040790599170883755,0.1140688582489999,0.03287899528824283,-0.033486925242448354
CLCF1,0.056743615956437544,0.007887801586416027,-0.07436992672714851,0.05133806391293493,0.01704120975455564,-0.011106986067064976,0.08046723704038233,0.03409174638776149,0.0296710528862367,-0.016151034629238607,-0.0406877833467806,-0.016431940998642803,0.0029488595475323748,-0.012264796435365297,-0.02791428908541689,0.02222139080960014,0.03035425611485961,-0.02461872997951312,0.03870019449531166,0.036490039027908934
PSAP,-0.04258345799188487,-0.05029236374673401,-0.05395494955823743,0.05285897667392602,-0.020702108411013973,-0.045510327249877004,0.034698433626986304,0.0035057711904482682,-0.12876114672300795,0.015650803185036852,0.018002187836890945,0.019216717937878117,-0.018244664241177568,-0.002215335890048747,-0.041086338883789736,0.04346777954808963,0.031800039921916205,0.07609846601109559,-0.008113653867159147,0.01182273479476692
EFEMP1,-0.020269307575089067,0.03539603683825149,-0.043314406127834375,0.0821039637473694,0.019106240485331542,-0.004204593979770737,0.06297932912935138,0.02148834178188046,-0.0923833070630988,-0.008193054780029433,0.004770078594031062,-0.0005340339384903688,0.08337591724238362,0.10759765490445988,-0.12928717518488536,0.06773900650709379,0.05757909920695148,0.04473342224775556,-0.03678290664874031,0.006119767860165012
C1QTNF1,-0.006064618607766504,0.02988426316309519,0.007048178914154865,0.033090410113670844,-0.053584134852257874,-0.021006479924038802,0.032034811612955044,0.08146607468225185,-0.012046310815322337,-0.011524486004914025,0.014961844124372903,0.038160803492921884,0.10579627158424929,0.04030759211492239,-0.0543318367693565,-0.03180311485134363,0.06966316808512553,0.0783090719933702,0.024710795686697307,0.042324995773534484
ALB,0.136305280797897,-0.057264341091524305,0.0005498284974582826,0.02009950238914775,,-0.011250659789117264,0.07508615386924156,-0.016775092317137676,-0.01879943347219157,0.04501094920148329,-0.04167747212392383,0.02487762475029048,-0.011789959857220825,-0.06444537132916758,-0.04517076219971948,0.02963632108800733,-0.02988531625632474,0.04931145686931677,0.14263779604315074,-0.022710205359959892
CCL13,,,,,,,,,,,,0.010303377146701213,,,,,,0.009521979963169062,,
EFNA3,0.0355226141853149,0.013504821460301852,0.024696081178748965,-0.04766650751299293,0.02548481218316138,-0.017976336137986854,0.11706197843094113,-0.050178091723429546,0.006764578129910041,-0.05074377685716805,-0.02345548521351804,-0.015294877957495987,0.0018691812054446198,-0.05813870443645924,0.07997833467208189,0.0287054209994519,-0.030432679363362494,-0.028012773003007415,0.037477478726022806,0.05103799438179134
DRAXIN,-0.005827983749772306,0.059810843581647816,0.006323293201062419,0.003858020209666811,0.09746246604756617,-0.02468757537442794,-0.025712263238751292,-0.019699409534031,0.030014630926499773,-0.02845476669878176,-0.024216244140612877,0.014446544594314237,0.07016916661834552,0.0406778741679052,0.04168437577005123,-0.025763452700208408,0.04211363435150352,-0.05885517836174591,0.02318408994503634,0.04035257275307084
RAET1L,,,-0.02081271667646069,,,,,,,0.0016669856285577186,,,,,,-0.0027227880891283925,,-0.02462206133938517,,
NPTX2,0.08725117091343212,-0.05516422811667664,0.056025527738830246,0.04973792252033559,0.006310390192010119,0.009970394600720668,-0.023715912118986823,0.013075707529682672,-0.05043976397505352,-0.028930507220839317,-0.03626200500070738,0.07444968568726748,0.0029842217074153615,0.06470783404423254,,0.03509436726523182,0.006686510251311517,0.13006935820224186,0.03432851446684871,-0.04368371193526559
FGF11,0.02371150346465759,0.10277351289940782,-0.0007969961208610456,0.00897040195392029,0.08124147173252394,0.01067223388807206,0.056338470174486045,0.02044614465084836,0.016255383307917714,-0.02507071469207152,-0.03576688614324928,0.027748519936471937,0.05166129877492722,0.012377793640204875,0.058416887561433484,0.05234432507628851,-0.020658688896108106,-0.006921848414522617,0.03992480830452763,-0.002723165148222237
CD59,-0.0434950060822096,-0.02640442527968395,-0.06746023388390729,0.05628755173366884,0.013217714934587807,-0.07111321850931117,0.02561428159705499,-0.013348569350319129,-0.07412275049965097,0.023904478356173937,0.008613206372073459,-0.005408404649426458,-0.05982574478498337,0.007381439144653776,-0.03851752125303492,0.015878954390536514,-0.03235120312747115,0.04258517778576622,-0.028359091703775176,-0.017774755805495857
COL9A2,-0.01566844102381945,0.025210492634731994,0.02861044203021356,0.027727606147090102,-0.0027696634423864273,0.03155109277890318,-0.04750484128921867,-0.011310108201828891,-0.027664967854741887,0.05519030167992439,0.013311900273786004,0.028120707472178187,-0.020452840691490417,-0.013516375985712183,0.03146243615084381,-0.004238828927245099,-0.03859531772255034,-0.06097708172824461,0.04178859893504636,0.0007268788267344762
DLL3,0.0671252754699821,-0.013785136656740757,0.05963580559405722,-0.041871757318096635,-0.017266978253960792,0.04822452362781606,-0.011333087789594824,-0.027234643747871667,-0.06913235659416934,0.03718439759439186,0.045713166026807445,-0.04940940121949987,-0.025917251973521974,0.07541156462045746,0.014917392711690408,0.04670097055787828,-0.08192802178432024,-0.08279630716276856,0.03893470151077595,0.100956259599869
FGF5,,,,,,,,0.015316420149760732,,,0.04503606889266134,0.009010888601110722,,,,,,,0.008892957509116298,0.019702473481261792
LIN7C,0.03377110066953458,0.0272439081265276,-0.06082492052721361,0.03514111806452606,-0.049631861686068576,-0.040643508667227435,0.054704994422218885,-0.01089783032693789,-0.0340162087363495,-0.01524058676909168,-0.043661840921498905,-0.07582465121644627,-0.03578616286606488,0.013537868635069714,0.03549110440979972,-0.007638152083974628,0.05758135480358363,-0.04648492828741396,-0.01238420735014733,0.03444606369629584
GDF7,-0.0002027342449618934,0.0035613302648175435,0.009861042188285735,0.04221211683151052,,-0.04895646713264891,,-0.007731944730308914,-0.0013014620011224055,-0.031200993918334533,-0.03127194924993465,,,,,0.003733620056865188,-0.048367572758160546,-0.01647558426059613,-0.02331935863477173,-0.02552041411184995
PSPN,0.04605379262235429,0.062236655012418485,0.00285546315012722,0.055218475703426195,-0.02915508788697786,0.035751070487647446,-0.026954596491627972,-0.0406528483711546,-0.023566403502782222,0.020226748886123157,0.06180478126466464,0.03398701370494869,-2.2337859865337363e-05,0.016446083449803587,-0.01659358335619859,0.08390833750850381,-0.03591548324413966,0.05269043523621958,0.007502055643021669,-0.014937611657455658
ANGPT1,0.06451283391786883,-0.0638166419542887,-0.043214229899810275,-0.040137739076893796,0.0156126888741837,0.0237344477308992,-0.004833355761267723,-0.031899600659927876,-0.010565687847146833,-0.02473681688871695,0.011050762367578817,-0.010735253439875015,-0.023810725159252352,-0.071693180696792,0.05551160624276412,0.022720058297089594,-0.022381839231514735,0.018140847478629003,0.0462186760198913,-0.00782987928372829
PNOC,0.0011728705493489519,-0.04610972445178947,0.12143454601318215,-0.0433208835082443,0.04547580590263115,-0.03078497938862866,-0.013359337461898395,0.004640879782148013,-0.04945212506921714,-0.0020619664011260956,-0.014817458726690377,-0.0061899204459890935,-0.029727990698376502,,,-0.019696665911204017,,-0.019532478056699106,0.009948150726713003,0.07560296038525205
L1CAM,0.057511237999155654,-0.05071586880186385,0.016002728351784134,-0.009289430212674706,0.026035788066566014,0.00865171086040734,0.04455817786156758,-0.014443348915045498,-0.03666863444803282,-0.06876208634588571,0.050663495724456206,0.03770862195888436,-0.07162404756244072,0.04213409551713123,-0.035307226514550774,-0.09214236329151679,-0.03563763901406491,-0.026085771519139718,0.009735866924931454,0.0035289618579329024
APOA1,0.06740400237544172,0.06832963341999897,-0.01772433059055858,-0.01680756345924646,-0.012112905466425655,0.03809965332124973,-0.02847810347415812,-0.02858795112980248,0.054542845182476166,0.059272032073485435,-0.032823954208422865,0.03612373005446222,-0.031207268180000677,-0.08915122402253106,0.05724661601633642,0.06741874733411164,-0.040833685552869904,0.06035391561928419,0.0021499856905224813,0.0045554980910535075
PSEN1,0.0736961887134089,0.012882923228878514,0.030826421591672783,0.01625767739434782,-0.030584966960618083,0.04114453235470519,-0.04568843129815782,0.026387394080311696,-0.017346725420485976,0.03910672540520036,0.022557025674152607,-0.01732539148912839,-0.00567147889188746,0.01673239729170884,-0.03941533341078589,-0.02405059733370455,-0.0004457003040728386,-0.011052912543515413,-0.003470072178990674,-0.006581531320099725
CALM2,0.06895962575162262,-0.08550264449735132,-0.006490696186212983,0.04130922496590015,-0.06299891513976269,0.03996115866960805,-0.06451777484996335,-0.05734657962304721,-0.04418127653166675,-0.008598876104783009,0.0008720539007079482,-0.024680281223678872,-0.07009343127580638,0.07584169308742557,-0.06728955131149791,-0.02604857369043072,-0.02283952765010869,-0.034313460723536554,0.05642422030361714,-0.03605660342522222
CLEC2B,0.0508419647704344,0.020342410366616017,-0.02257493393586182,0.00967971871289097,0.012803679022546834,0.012577648524852592,-0.03307124029005731,0.010581117641922589,-0.007958175781492828,-0.00971302002889146,-0.030306574229673006,0.03347891917777564,-0.01122193507360907,-0.028685456082758375,0.055197973787123204,0.025478845464121144,0.022769295658899652,0.08922710205334754,0.006670506776357325,0.015501140723998578
NTNG1,-0.07653624918314554,0.025473071314892026,-0.023604795724311338,0.025087281434887063,,-0.018370770436349024,0.0007149012335643292,0.023083290888064805,0.016068566060730496,-0.037311539459705036,-0.018870049395512574,-0.05672048311474053,0.025238459524822017,-0.04009668437808567,-0.04224957765688754,0.040141432263739556,0.06363497473700458,-0.04664848394678699,0.03087731107473081,0.02637914889256493
LRIG1,-0.014762662497608497,0.09132353420946708,-0.04742084876316132,0.019365495390025075,-0.021218571182215342,0.04478687494916691,-0.04172013878553015,-0.04035712144556782,-0.0072018036278094655,-0.013318786556941594,0.017367935499212048,-0.012392570793070552,0.014461893348046902,0.07187282072556844,-0.02197625734176797,0.11330437551432311,-0.013913826954920787,-0.03073148566396522,0.02001486200107805,0.0021817531489602593
CPAMD8,0.005586879153429096,,-0.02407888288708778,,,-0.020370689893668876,-0.001436456541313686,-0.012084028683910125,-0.019100661215177523,0.0022211176492338996,-0.038378389564639986,,-0.015897337772507486,,-0.05446592424826043,-0.02080827713849045,-0.03991558583615509,,0.008910148804510867,-0.027719225698586248
GHRL,-0.030124648535116667,,0.034073061024477644,-0.02625706900132965,,-0.022125268973450025,0.012700286549910851,0.004611578795521744,-0.033490235186972056,0.004302442418681318,0.010044472815336589,,-0.019175031061441902,0.13690499068422332,-0.039398890699860294,,-0.025758275779453083,-0.017821543133767576,-0.005426071202222121,-0.024434785873067962
NPY,0.11362164842649757,-0.05279746959865075,0.049424673414127526,0.0085765085514446,0.00571147599350319,0.02572761180048635,0.03223756537999904,-0.02418773262192791,-0.0006888519828358616,0.02100244412126102,0.05277536843662026,,0.00556122077128668,-0.06336223043496707,,0.015171678882343338,0.009056071456850912,-0.03039422966888406,-0.0037074983380831436,0.014310038724975964
MMP2,0.0259737730213451,0.011408346918736068,-0.0008673033506286358,-0.006498240209205375,-0.056608761594339085,-0.01003191869616188,-0.03914415704091045,0.00032396424869654566,-0.06639439591344447,-0.019250306255349084,0.03582791036949145,-0.02596008977013014,0.03266865647541302,0.07344922369204082,-0.02670837194976297,0.0026071916771521434,-0.02363436306876409,-0.00952892082493614,0.026518092771696904,-0.019879137636604788
LHB,,,,,,0.049723124044062705,,,,,,,,,,,,,,
PPY,,,0.0042771248562873815,,,0.05723964874898834,,,-0.013959475886517523,,,-0.011288804977218497,,,,0.08149326151225393,,-0.015642298553456134,-0.025448818279584687,0.01201486963344099
ALKAL2,-0.02827573916237716,0.03623227310175204,-0.03903098084884739,-0.016615998669836658,,0.0290284507789022,,-0.013701278665053745,-0.0001615890901084641,0.06289643190588165,0.008201390232307487,-0.035322577024087726,0.04528396860004894,0.00012438120708581262,,0.028583115624011456,-0.011463989804088758,-0.056812084216959824,-0.02642331204232705,-0.045422005479413365
CSF1,0.01627193606370738,0.08999963338962332,0.030830434436404295,0.043481173134485136,-0.011382016637918557,-0.014722973419163753,0.011838429306999718,-0.01213501621677291,-0.08244710972826953,0.018564866610832752,-0.06171447782727206,0.06459962638089892,0.05700585312587211,0.0034579148141785547,0.022274088321220988,0.037740285268890006,0.059911784321971966,0.031265980405796874,0.021335358514965264,0.06506929678525837
SEMA4C,0.04003132407377882,-0.05693779295856507,-0.047943485100932104,0.10526183196666554,-0.0126603828093266,0.012840468988630909,-0.020601717020660982,0.037492830595025485,-0.07875844965762605,-0.0336860526237878,-0.02650531810152874,0.006534364012376951,0.04937690829860008,0.03340293306480421,0.09494303800600212,-0.0010540078489499802,-0.028541087471967895,0.016433741503782483,0.025600592207691442,-0.03283455489978943
BMP8A,,,,,,,,,,,,,,,,,,,-0.027000780868047223,
ICAM2,0.09976614842950203,-0.05202094140938517,-0.009356900369398482,0.07686454238208595,-0.04408854732129847,0.017518417668203758,-0.01985598799575093,0.00735228893421772,0.009730127454752468,0.0069588902646085275,-0.02394979762979462,-0.008409258074893247,-0.020888545356737315,-0.09722592514408314,0.04750731411200495,0.04252217329693453,0.08139193392736004,0.06096612896725947,0.02115760481452506,0.012353866697986358
SYTL3,0.013120904160546483,0.008780825065266824,0.07228625029977973,0.06941168420928254,-0.005303386967313929,0.002531438502360025,0.08411954195405821,0.04012381209505089,-0.03513095066495111,0.01371100094449726,0.09097628217501066,-0.006885436254371936,0.08118633772402546,0.07485918583132717,0.033544262242128565,0.05206611598274258,0.010806355932334028,0.003503166801860425,0.0042424269868936715,0.010518394683522662
IL1A,-0.021940416644199465,-0.023271024437014644,0.04277439590999752,-0.033154970598861196,0.06614066717000701,-0.015642404232226865,0.029125843081592374,0.06128102770866491,-0.007066822775571755,-0.015584473931323251,-0.0419645957611407,,0.01945558832364691,0.09243397538354033,0.003119013895961468,0.024795767466112516,-0.04815738060272843,0.004236188277281879,0.010655154470448503,0.0511468770595387
HLA-G,,-0.03354506105863282,0.06635849878454221,,,0.0642106396157271,,,,,,,,0.015334178946411576,-0.0051683541378744445,0.04787365990901982,,0.03157145386423731,,
PGF,-0.0014366375921515539,0.028597725006299844,0.009855226920190566,0.008013836952509531,0.03762772749879761,-0.029284257851121643,0.051224810882684615,0.0032837666291207807,0.053151904681539616,0.013585661534718555,0.07537248639492783,0.0957039061458528,0.039336685207039354,-0.015821739538288058,0.017918697553284495,0.05188460735954002,-0.01956725208582974,0.03202659096215603,0.03519894843520283,0.07212405529739827
LGALS8,0.015607647626435218,-0.005984788719854641,-0.04708693999386093,-0.026169635068851907,0.037606200569038184,0.020756980515206802,-0.018195490560609366,0.0811917398202754,0.008191764191619608,0.005143329389658935,0.009742383288126625,0.018722169365889784,0.04572131281502321,0.022535534188614058,0.03179617345685152,-0.04005083718391512,-0.06762341005341951,0.0012343336368185309,0.05286183023520602,-0.02882592971382706
DKK3,0.07178014967999415,0.0022844985556386642,-0.016565145219388677,0.0028008273270125734,-0.02634430988743481,-0.00444010758071181,-0.07964202977688252,-0.051281638955305034,0.008240968149708561,0.019107671720159713,0.06849832061075149,0.00810859640435483,-0.0744293452887966,0.006449133357962767,-0.11928471981054671,0.056488599007705746,0.03333718842050472,0.03999013067045242,0.0026828609036803866,-0.04678883518014777
COL16A1,-0.022210176149350874,0.051052929489966044,-0.04886205370563893,0.03907665467363099,0.016783593164428994,-0.0299292975845662,0.0028844942325055244,0.04029703200789883,-0.0464866538508236,0.05103962179591949,-0.0009488451414857267,0.10865997340277386,0.01902779160615254,0.10299669228461548,-0.1188126906021767,0.006934888651505755,-0.03166069274176879,0.021317518237411494,0.017292323988943217,0.05792571837025238
TPH1,0.05659134404232922,0.03733515449366083,0.06362741802993394,,0.0052303754738413505,0.014054656728711376,-0.019739490113727668,-0.014364861391679064,0.08812708457903898,,,,-0.018081046627663067,0.03557779141324635,-0.04573877704142418,-0.0039878676763679625,-0.02072039265380562,-0.0291580963883927,0.025373352316446388,-0.01147338108932007
TNC,0.04323031703990687,0.09915495150498463,-0.08767860505242281,0.021218107462948242,0.012087827792225838,-0.06035044596479031,0.09877555786589985,2.7447724458555588e-05,0.06997082885295196,0.06365217050434714,0.06633674234198321,-0.018962570202438522,0.05594047107654175,0.0524777842419502,-0.13008948347802812,-0.030871783252624834,-0.057767133273541924,0.05203486446029699,0.003092152505558915,0.02206408719835669
TNFSF9,-0.018881849995406316,-0.05839022289006475,0.09253854190774066,-0.02778573780746059,0.014598625505822896,-0.0065288264750822745,0.040181340533820664,-0.03242730653038035,-0.03098039128888547,-0.0033623040721483645,-0.03936301859014299,-0.013721299388269577,-0.01944365886599764,,-0.04640868787116909,0.007161704368680105,0.045019894669882404,-0.025462129684775493,-0.0224006972626736,-0.03807536606982179
C4A,,,,0.003860216236972293,,0.00429594299045612,,,-0.01654825847422215,,-0.020473524152634183,-0.033350148465513804,-0.015893926846860557,-0.060591074327232014,,,0.07151738479426177,-0.01664934641854233,0.035906595323548,
CNTN2,0.06562262943031334,-0.009205353616530312,-0.01255441066702447,0.039559469943340385,-0.01174442867366383,-0.012619382620438876,-0.002046295527802548,0.021727651365551912,-0.018108841111940544,0.03663457150711299,-0.006110513390969145,0.032590458575614704,-0.03951075604540569,-0.05890559877916435,-0.0002768149176723045,-0.005852171841395716,0.05440050104612512,-0.11080898238719913,0.029011449935116895,-0.04470333261696502
F7,,,0.051506796013372234,,,,,-0.012084021660268424,,,,-0.03855833543001615,,,,,,-0.01647558585374487,,-0.01947209537245878
LUM,-0.010258230624795004,-0.005762172820183429,0.018526103288545776,0.043393956599606674,-0.0415270692840759,-0.01765002849056029,-0.016107354753259428,0.005251066588192099,0.06430749502759898,-0.03045369172320097,-0.04584783691770501,-0.03432302385046964,0.05662837784362113,0.02294206982124269,0.03486828604966975,0.06012086782738468,-0.005979241622332503,0.06969148518112399,-0.04201901861521341,0.03430236664243472
IZUMO1,-0.018042205823103185,,,,,,,,,,,,,,,,,,,
BTC,,,-0.0036034113381629173,0.049809898690742316,,0.008669998647077053,0.02478411408711582,,,-0.011986636951430533,-0.024951627363931937,,,,-0.023859586618230167,0.07213331736367737,-0.03460011554651997,-0.015943742424436774,0.006595578105971803,0.08432662175496805
APOC1,0.0219679984084698,-0.062061268620949905,-0.042545988102595,0.010374740913276202,-0.0032747400390147636,0.03275814392442733,-0.0733316251184728,0.03721119257653433,-0.030924007448799494,0.027831803436469574,-0.027650318771072848,0.05436320904004762,0.022613123733306057,0.046969217783553105,0.040549793196576735,0.03856777047679702,-0.012043745315787516,-0.01379582282589214,0.05842794112181853,-0.03685877836976494
PKM,0.017730449074767615,0.063781976633877,-0.06579527299901144,0.005817558838292891,0.0893546902014998,0.03222659148446652,0.09024977893382571,0.019378284049239143,0.10352319164088869,-0.020336079261004263,0.018656587853229975,0.04159784145121093,0.09620280600180134,-0.004133786750336637,-0.030511919851038825,-0.0006077810016017999,-0.07188493203246973,0.06787410437439206,0.001387810886700226,0.024195462697452597
TNF,,-0.06629158236807618,0.026308514377610188,0.040790067680894576,,-0.017266646088558643,0.022817104490178448,0.06704121497024006,-0.0377536687390441,0.03238476785668127,-0.006926741785809028,0.02722886435624196,0.07589940288146048,0.037898411691028144,0.05928546836674487,-0.002149629352814733,,,0.10563509496921213,-0.026666242524752408
GNAS,-0.04913974873415394,-0.058540224728571226,0.0778578645594059,-0.03952481553907837,0.06554693429537363,0.024515054549114346,-0.07401312355613536,-0.03198184567408158,0.016983040598396684,0.007762539373331313,0.028985177127511356,-0.06043813915468124,0.08538658699656775,0.009794292228247323,-0.08057827470440597,-0.03339043381598738,-0.0016932190415231646,-0.06765579949356855,0.052819441008812404,-0.042209302424195
BMP8B,0.014558853673419702,0.026410121426623807,0.054481060081308666,-0.04535940863838319,0.05485647304419027,0.00871889419713975,0.011994998675887943,0.004465179106422772,-0.015799299960563888,-0.02762213179526531,-0.04941443638519168,-0.014136589543502326,-0.03842310987639001,0.06856297056733712,-0.031030364213721642,0.0032891707895232837,-0.004698112445702962,0.0682551523632611,0.02632688744901954,-0.011970881599221333
LIPH,,-0.04527583516382683,-0.023515065820025927,,0.028083775734304414,-0.034568152430489864,,,-0.013342420069691763,,,,,-0.0515959958773628,,0.009750138449355671,,0.032940258482097313,0.08949149867426645,0.005524287674827681
CCL28,,-0.04045829097486088,-0.02233880673041591,,,,,,-0.02054513194219666,0.0038019386903944503,-0.025431295769404446,,-0.014339055419063822,0.05388679303303977,,,-0.009789709311486643,,0.019338761641122932,-0.027948165453878848
PTPN11,-0.09999140424819285,-0.05295230663773824,0.015899335572335305,0.02654523197298287,-0.04406575613552284,0.0029346744231768334,0.031144086992547927,0.069683939988051,-0.0507635318630431,-0.03634732469756341,0.009442048400661414,-0.023701390244965623,0.058633876719910646,-0.008008355445269602,-0.009282063147976055,-0.06691515123458824,0.001525678470498773,-0.051713804169238764,-0.02457554574019838,-0.06094674577666595
ADAM12,0.06283652982438297,0.0940082683890116,-0.007990176935285758,-0.019498652824761653,-0.04045632027413359,-0.035397164716820945,-0.02798273643294785,0.01640586286546615,0.06820239290884024,0.008182672300694352,-0.017130945022037446,0.057690499805329816,0.02614189861445338,0.037043225941608394,0.06063423820253605,0.016994910357349798,-0.05698028802473001,0.045300237717569365,-0.025979816088188633,-0.023743924126295272
EPO,,-0.025598277819211836,-0.008236878644990763,,,-0.023629902508666815,-0.0036063903770212485,,-0.013959476495851402,,,-0.035058726442537505,-0.018081049282926,,0.09221249578888072,0.009311974566548559,,-0.015762721391564774,0.08813483548922298,
