,UKF248,UKF269,ZH1007nec,ZH8811Abulk,ZH881T1,ZH916T1
MFAP2,0.13284590437061822,0.13733503581483666,0.10012622419498543,0.008216139480296189,-0.005031460290288702,0.10513960675881985
HLA-C,0.05236103346724489,0.12430720304094157,0.1260921066194678,-0.01979988001702514,0.00823240700462164,0.0221000290462369
THBS1,0.11784788891407712,0.017123057930531618,0.028855458914232097,0.029401523105532845,0.06031138576741575,-0.018179082294931488
HSPA4,0.012106548519596166,-0.021357144255632534,0.015711920799816734,0.018627938899446025,0.07975453447434178,0.07061140863953963
LMAN1,0.017210224048539682,0.05244593700928434,-0.033064952520190066,-0.06341296649564569,0.028678571935762998,0.02880402858988291
LYPD3,0.04783618781606135,-0.01307553462716278,-0.028782544485190933,0.024473079216305177,-0.02449110125573748,0.026016537812667606
APOE,-0.008073824820343103,0.0532117039973848,0.010677092955086252,0.05113421064519604,-0.032631651133274514,0.008259664960144571
SOSTDC1,0.03904521153223167,-0.006263261303028672,,-0.017411274302764856,-0.002145842506759066,-0.03301244555248683
ANXA1,0.08301011166799982,0.11256412821991996,0.10368137641189491,0.06444008510170661,-0.02227322979186687,-0.005457534746816062
WNT2B,0.0456656704594969,0.05059307410196288,-0.04998513324076552,0.003290350645428878,-0.02600963936960052,0.01239937395079196
AMH,-0.025302475895917626,-0.03641733483493059,,0.002389062262653138,0.015358653535677409,0.018427754864156928
GDF10,-0.015720606206001155,-0.02860234260826102,-0.04122610746823291,0.013951429181239483,-0.03327954134179466,0.009184542539588093
EFNB3,-0.05247363340612006,0.009364950358027887,0.03402972406805948,-0.007442320767381509,-0.01111138960870209,0.015287120762926737
LTB,-0.02677149751261093,-0.02904894080518736,0.13584425046218254,-0.03392623802589669,0.042681213125310355,0.0582986738775513
ANGPT2,0.15170565915025386,0.11669636816450081,0.13316199972240036,0.07154485242061656,0.06533840134260284,0.05994482953278677
NRTN,,,,,0.2820088125822862,
ADAM17,-0.013825827244920708,0.04159195358771439,0.11922685649437854,-0.030468804627084536,0.045477744257908466,0.02869764530248817
LRPAP1,0.020123764977015336,0.04908986988185564,0.07224140440242549,0.03042451821855109,0.04687526546206383,-0.005282080359225321
NID1,0.11948416336304678,0.16700656866288557,0.05691543886593701,0.021865579403188496,0.06295827634627864,0.07086461490045849
MST1,0.008442974636945294,0.08719857873203206,-0.0576706577055084,-0.0021786927807430968,-0.0190640019487035,0.026870349544806178
IL13,,-0.017980109433309265,-0.04132232270381926,,,
DCN,0.09166482392416053,0.12510185395491258,0.09426635689290529,0.10621958345330489,0.04745441281106072,0.03734214871330282
IGFL2,,,,,,0.01410923518691747
COL7A1,-0.0003767345022690552,0.05526611364616842,0.04831110582312926,-0.009033551621276528,-0.031991247883005114,0.08372939328259943
CALR,0.05487240318563706,0.07169161295171975,0.06221371757269161,-0.00557908741535028,0.028905861091622544,0.07194308257115196
PIGA,0.055364558590784554,0.027955897713611882,0.054331781590689764,-0.04195221667931872,0.03395549983771461,0.0075008375597546
CD200,0.004134616660369245,-0.022080066104244907,0.09492837792595782,0.10177695332949623,0.015364924980409396,0.06492751112202079
GRP,-0.025208351816400056,,,,0.03329794573121887,0.16168067350500726
CDH1,-0.0037260581830991005,0.07960898110344151,0.001965963746974311,0.009359535945611678,0.01888542186257495,0.05021007550344632
LPL,0.0493470889100815,0.09479209117279462,0.02470315179978666,0.04450699911750275,-0.020674693064521125,-0.019688485686799796
SEMA5A,0.0067143014718313776,0.028197049925522494,-0.03526357600223585,0.0520720972175479,0.03484724876641359,0.002537751581087882
SEMA7A,0.13471072455783398,0.018882911906787304,0.08890668480679022,0.02304157785406791,-0.09090917225935571,0.08081059584655066
SEMA4G,-0.007872489379706324,0.006628942320068554,-0.04335917538576363,0.03647811763947812,-0.024856421990585787,0.026376736049391534
SEMA3B,0.028091292309974657,0.04155062999158812,-0.004968124627392898,-0.0019172023568171292,-0.04150466040034472,0.06933432252650641
RPH3A,-0.01524971996615006,-0.05538252934678894,-0.022793489177597513,0.04218018841922513,0.06734030143224486,-0.06255196063809595
JAG2,0.09448765836561097,0.020212399497474578,0.10935442677535735,0.07968534879811569,0.007714299656725944,0.06475562926720288
CGN,0.017352841834495446,-0.013843922735571777,0.03215797943452047,0.004994076354140818,-0.043114633711935184,0.02110310798976623
GDF15,0.002755921754853922,0.04644669660370302,0.1288772655830304,-0.03587186308377577,-0.004922150520424962,0.0589971858327239
SEMA4F,-0.0061305893994177295,-0.050652884061678255,0.03237737298866655,0.023862312726470138,-0.011774452990205105,0.11986120671901927
NXPH1,-0.035084271250891384,0.014836655859400956,0.02418468569670731,0.015479239549111984,-0.01579016116232395,0.028752175423608056
ARF1,0.06615494337252108,-0.08062976664104983,0.1064834286129622,0.036549171745007575,-0.0037854124714831105,0.036401341240653876
DSC3,0.10573530096654965,,,,,-0.02601258252565179
EBI3,0.048430717607424484,0.0667754535709829,0.07445403597495275,0.03220349916900304,0.009777657714044631,0.022960621171062026
TIMP1,0.09467695124460442,0.13404767417268254,0.08991602582357795,-0.07138675899093445,0.03289629760998725,0.052395001044189746
SEMA3C,0.15078287215455838,0.010486977863659567,-0.0016394877588554488,-0.01502668815307347,0.0028456921219307033,0.026987067138754144
GNRH2,,,,,,-0.013611329388965811
GAS6,-0.017982498427562527,0.06773165345410811,0.06703868284087416,0.05252996014088495,-0.014505025528948844,0.003069528195391901
MEPE,0.018588720525214465,-0.028301257713372465,,-0.026793721606900023,0.00934135240804618,-0.03594527545481315
SERPINE1,0.08053415169326598,-0.0351181456421426,0.10220038849883682,-0.060141332521155354,-0.029372311764664222,-0.006928235123385917
RSPO2,0.02601085311468813,0.005045928599882706,,0.0771444840109442,-0.03121908976472733,0.0016547679087383525
SHBG,-0.014839740929010798,0.0661081272352692,-0.03939418901437882,-0.023198363679807668,0.1135718830996402,-0.003899759711421963
LGALS3BP,0.07910626369174616,0.10962461561654148,-0.03635020355970725,-0.022135746450775408,-0.04088280410920631,0.08791500647094226
LAMB1,0.11873401624103287,0.1437012972721969,0.07144554082460285,0.019019299034743194,0.037415635608520466,0.08662264918638392
SPTBN2,0.017233573662652404,-0.06595893592169869,0.10418621472556913,0.02242393767355034,0.03252279790281458,-0.07520167462614752
COL1A2,0.13707405605961115,0.14071504299268917,0.1400281044319964,0.03125286850454515,0.04283166244342568,0.030778467502241544
DEFB1,,,,,,0.0073627982157927485
CEACAM16,,,-0.026577571683113033,,,
WNT11,0.02566387537778865,-0.017518274611896038,,-0.018775882513781705,0.017566151967122932,0.06272395214381442
LGALS1,0.06762143301098954,0.08782309321430878,-0.12857729912515886,-0.09491635749962349,0.024277179965683963,0.04581071060847622
BCAN,-0.025449196768930753,0.09487733722295907,0.0612214199797024,0.06773082036042018,0.031496640804134474,-0.02378076472204013
ANOS1,0.010875062189687526,0.11911678982462841,-0.10625038141811585,0.03793276555220087,-0.003863121528840543,0.026533500748440113
EDA,-0.012021822939925606,0.05099756099662581,0.006885516020801443,0.14197310712681843,0.006293200855959614,0.05087535837663098
FGF22,-0.017095079203252688,-0.01605780373808757,,-0.023605528392830193,-0.023053062605638032,0.04340606521534681
SHANK1,-0.01642109093902846,-0.015277980386978557,,0.03789831288317914,0.04890813261884241,-0.009739085138831018
NPVF,,,,-0.01752253022280351,,
RAET1G,,,,,,-0.007203940402932074
TGFB1,0.13276887689969089,0.022273265368947408,0.13545357509811526,-0.005178425835461878,0.0588090799224042,0.07269361268910111
MSTN,-0.007028256142514901,0.1158277299568939,0.08664286441340427,-0.019840593933667168,-0.023298013394273287,-0.012612512825406196
WNT4,-0.011064495111434713,-0.018206885379964562,,-0.0001747246143447045,0.03739216603122942,0.04473114067857986
TNFSF4,0.027607957165150177,0.03958335171757013,-0.04586703545067552,-0.026889655392713055,0.022351042996743186,0.058442518930432195
NTN1,-0.024720754662570843,0.13266842729331388,0.052111320811334336,0.01273324746032953,-0.020271951113068683,0.05559484174215463
CXCL12,0.06656908973959438,7.21551121005374e-05,0.02202080400097736,0.04479304066212556,0.09514120251385258,0.04949563068933264
GNRH1,-0.00916151921126019,0.07461532965486455,-0.012384811668552967,0.06104380114764813,-0.021663077490952174,0.012501305899423148
FGF8,,,,0.007856248164936708,-0.02770395422650333,
RIMS1,0.002071528933905664,-0.03449192977329012,,0.029978899069287916,0.009863490721421512,-0.007419677624874855
FGF14,-0.024493118268589374,0.05519875358806006,-0.003660314176271,0.02541499651256691,0.042850879498870315,-0.04620427727763727
IGF1,0.04990704983133516,-0.04384552330642364,0.0669915605392459,0.012762716668877955,0.08646001947746713,0.1111452797704591
TNFSF10,0.07547223739304965,0.11263330028829578,0.15849980055389923,0.10814345980472578,0.03673912606804664,0.10616461816622243
GDF5,0.022653756097727993,0.08101883597454955,,0.019280653093728298,-0.046851506264436314,0.000624253545440819
CHAD,,,,0.0538297104844779,-0.003961329138506426,
RGMA,-0.03467608146246701,0.09247580336201751,0.008386195360048742,0.011323942293976605,-0.05819527720927304,0.03711109165314805
WNT16,-0.025726761024115443,-0.04595404443071255,,,-0.013692345095590589,0.08539470444027811
CX3CL1,0.027823253592516,-0.029810562709393588,0.12638833910580544,0.09340431967423488,0.00953909965445669,0.08440155955939649
FGF1,0.05420556326998076,-0.01587304048538837,0.0695964560840058,0.04388215462503799,-0.026948565196401895,0.01636356528000511
ALOX5AP,0.08880290452621131,0.10415072679639963,-0.06888547951915874,-0.03354202638981131,0.028741451491416575,-0.01818185852535847
IL1RN,-0.03735605492153322,0.05389372173514072,0.054318873248150684,-0.03994436612766614,0.001428987680705675,-0.011534542875018136
PCSK9,,,,-0.015284237504996691,-0.013290559858900455,
NPW,,,-0.03738002660136903,-0.021793347847484247,-0.059430147387134334,0.1051005982107664
CXCL9,-0.0037748109604818537,0.07994970855966116,,,,0.08701712507824469
ANGPTL4,0.024330286601682963,-0.061087653502877856,0.04212058485314137,-0.06762374209010459,0.017150759895523292,0.11238292035700942
UCN2,,0.15983658008345267,-0.04554648918258453,0.037978414949783476,-0.01501826653331771,
OBP2A,,,0.1261531069534453,,,0.027154485009719998
COL4A3,-0.022232582760706835,,,,0.048894397865202,-0.001834112457837643
NRG3,-0.04203031397066688,-0.043349788415144835,,0.044027527188829824,-0.0342031196093086,0.004383538766265098
IL23A,-0.018125694489758832,-0.02114298176555844,0.20084483186804344,-0.015284232173214117,,0.03843460027674338
COLQ,-0.03235050535117317,0.04746214290714045,0.012141361600866435,0.04483155050281307,0.009783980626427003,0.02867674281222325
SCGB1A1,,,,,0.0335318392661452,
TNFSF12,-0.0030383127108198765,0.09117774063657345,-0.08415384225529446,0.0694520931441899,0.02880523427523742,0.055417906969552004
DKK2,0.052974247595531626,-0.030779941763254968,,0.028743899354244897,0.023293797351881772,0.10529203921756763
FYN,-0.028810523811917656,0.054458905761616716,-0.08584125455133933,0.01885451532720971,0.07022065432256937,0.04909827080146195
ACE,0.15854500218141235,0.08130495574836942,0.12222009812340476,0.09213770055273832,0.08779984089556904,0.09973373354761467
IL18,0.0368126219795207,0.08097372072009308,-0.03251489170881511,0.03918173206438664,-0.022638573233867566,0.030715303708284403
PPBP,,,,-0.01871407243429216,,
CCL27,-0.01202182302069138,-0.011085884184921508,0.07896249786838601,-0.034739903770642275,0.04181658949872033,0.06968154017349278
SERPING1,0.07611158319749306,0.13505761773917074,-0.04796414198944222,0.036716146733928666,-0.040927640625239695,0.06674907074386213
AZGP1,-0.013849746255229167,0.015912426926975705,0.02315801887832581,0.0683466281279972,-0.03606059273474481,0.08228680934568969
INHA,-0.008231672730439121,0.044581924425102934,0.012588264466053016,-0.0009264685165602622,-0.021546262541930063,-0.01701472675479741
SEMA3G,0.05359206721762949,0.014451756870408346,0.12399961669485866,,-0.022049739147793315,0.004538187361629281
OXT,,,,,0.10322321164577394,
COL6A1,0.11928516482113961,0.10441309030996877,-0.03798278307902697,0.008213842422406683,0.08489517816493526,0.06623440634749339
FGF17,-0.03468960151863743,-0.025454178962975034,,-0.0386640031567283,-0.012563654368914375,-0.02783667832607083
TNFSF8,,0.17105771182925913,-0.0515958203325899,-0.020306177255642634,-0.013692346902840602,0.06653494912063741
FGF20,-0.023858562929779673,0.0744007580734523,,-0.022081250935749946,-0.02770395774802081,-0.0044989033114790355
ICAM3,0.06421046798571921,0.055963455698227735,-0.03750261231878639,0.04998298153797466,-0.026552476237444916,0.08689176492892446
LAMA4,0.1365273679101032,0.13581386916273003,0.18490577381496584,0.03127722029307665,0.03792801717524103,0.06394815848088108
DLL4,0.10555088249193777,0.07913309313280116,0.09985420409343834,0.034549592389097536,0.03440721596290644,0.09435650125594036
SEMA3A,0.015163931744947665,-0.02803843711886316,0.009574351702811647,-0.016049443602438346,-0.03477370508259504,-0.006247151619078067
RLN2,,-0.020945956368723172,-0.0551652543098999,-0.01404167225158506,0.009139838591090445,0.019541877111581833
C5,-0.04899203329495798,0.1276493284559421,-0.0063472202882085054,0.006244836828486736,0.013931680171438603,0.01941472373099967
COMP,,,,,,-0.008151740460552991
EDN2,-0.013582754543751198,-0.02229150874279338,,,,
C1QA,0.09776370055681029,0.11883427230924959,-0.06994493246075108,0.03829775589246787,-0.0016148968347508169,0.016770859138375418
UTS2B,-0.014535078502953814,,,,,-0.034230881960016495
COL9A3,0.06097498178557237,0.132648048372196,0.11970896120362731,-0.021197082774604113,-0.0037823876555969126,0.029007955838948038
DLK1,,,0.01786727561019031,,,
HGF,-0.0012996813529415647,0.01004869224312387,-0.027733000306323894,-0.038460644123965305,-0.02273357045207114,0.05380073182329511
P4HB,0.021757234441157652,0.10044218200789755,0.015615522559706507,-0.040970927333669846,-0.043314402099823936,0.05993450887450872
ADCYAP1,0.0593934726002885,-0.01991576486348518,,-0.0026415491390147784,0.018809666160798273,0.03045382142238465
GREM1,0.052347111887269884,-0.05008864464653471,-0.06540681029723136,-0.028517467648321606,-0.018833716130111908,0.02873786411221223
EGF,0.01816309641201787,-0.01507137804562744,0.0622337853013602,-0.017168260191437735,-0.018908657414308177,-0.008586249002529498
VEGFB,-0.020127923000490124,0.01350091546957133,-0.07093472993746536,0.014878331039437762,-0.044098911111698835,-0.022595084426387364
FARP2,-0.04234348241192578,0.03180995787330549,0.04620604756860005,0.040223585918526004,-0.009141782666740528,0.05434038120707147
IHH,,,,0.005610374911199917,-0.014835705427374708,
LAMA2,0.0856392263278583,0.10545512646102861,0.04228541066468273,-0.014023940117701186,-0.020258539352380416,0.06556241296770306
SERPINC1,,,,,0.010112793968366304,
NRG1,0.001290821909856245,-0.024598591327662424,-0.03776383033822584,-0.015182697400335265,0.0020987379128557817,0.012403075989203084
SPINK1,-0.040642482799702694,,,0.0076080019132494184,-0.018009034452606897,-0.016981576900526082
EFEMP2,0.056548727107531546,0.11484890267695777,-0.028537293470755704,-0.04924683833249705,-0.01318559318282183,0.06514334871987801
SELPLG,0.04087052358091133,0.07640629038871319,-0.03206593955651567,0.07685375010295269,0.05555624512779973,0.008261046862505178
GDF6,0.006194113995653925,0.03467631684434212,,0.06935532547947305,-0.03568667700665675,
HLA-E,0.1117293495942605,0.11815350945569215,0.0023277021971563985,0.07843016292459805,0.031732783468658605,0.016798192182583212
PTN,0.000782560028761435,0.1454695855341274,0.06273385778073656,-0.03799821944723566,0.03150521215767214,0.0005726244500488676
CD274,0.021480666165468322,0.05505470820448489,0.05099296822472346,-0.02804978999023583,-0.02713545347017639,0.04196503891218385
FGF10,,,0.016080714817020895,,,
CD14,0.06128168929237628,0.08978562131348614,-0.08701787564848541,0.003169680955586886,0.009398307262524734,0.0014472016149109628
SFTPD,0.03877624264612646,,-0.05000515456335425,-0.0461764813195267,-0.02992612647204202,-0.001327730807076796
SLIT1,-0.039757139075620326,0.0516610448156545,-0.0957663060913745,0.005913818787344084,0.0022621095116779275,-0.020953305797697486
CNTF,,-0.021914792287146035,,,-0.01501826653331771,
BST1,0.054378202507441444,0.12308157012295284,-0.03922252072762996,-0.006658398673782138,0.06594700472610006,0.026349611950232846
AGTRAP,0.023142929283253913,0.1037206257197472,0.06417406620817408,-0.034298596910494174,-0.013883887152427634,0.052036725739541406
LAMC1,0.09076593354899637,0.12820200692821973,0.04409656688595135,0.00954541426337191,0.0748525349843053,0.049497486705735304
COL6A3,0.09937364676491395,0.017995319776126686,0.06394098106265846,0.0032143435517345818,0.017485867874419334,0.030875924778371082
FN1,0.138559319107552,0.15753367268972157,0.147586192714106,-0.009181383580317448,0.057704029463255674,0.04867198969999962
MIF,-0.07644758183534281,0.0074758574035468026,-0.17360438262257258,-0.03796613783358183,-0.03252165015520327,0.0086478409980835
JAG1,0.10884981052932463,0.12403834249993917,0.1322530117800491,0.004840663005509213,-0.005641616382529867,0.04671528898223449
NID2,0.1136330701786979,0.17440378865561137,0.051685502995835506,0.041171333930913795,0.037833152555880156,0.06451815322186566
EFNB1,-0.010749874528541087,0.0904375449631279,0.029375798802735234,-0.04433584207465591,-0.0009693254087922736,0.020181634575504478
COL4A2,0.14388422142367194,0.14107921962513997,0.1002615447874012,0.08768747635487205,0.05692697297713872,0.07076128150550995
SPP1,-0.04600765283347257,0.12887158212661942,-0.06320570330369983,-0.03918568646267926,-0.032755900239138276,-0.04024105750120321
PODXL2,0.016551719228125136,-0.0034187375196012434,0.025400575009128006,0.06376167225654984,-0.044022798905982874,0.03957543996710189
FGF9,-0.017639856158096493,-0.020227424886338552,,0.007282645826234406,0.05816112465732396,-0.009674660633835248
ITIH2,0.09429952892101556,-0.021338339956985315,,-0.0063600658680945344,-0.006871212996500612,0.05374506956225538
ADAM10,0.07725599718666193,0.07190109216519457,0.12166439774380498,0.006809086874776179,-0.007442904480318785,0.06245160899875174
CFH,0.15352408731490502,0.12023952677549674,0.2013236822279469,0.11377169256369338,0.05354510258240634,0.06920939380629725
COL4A5,0.005635684016844574,0.06539622804635999,0.09345580018030894,0.028079011616107354,-0.04070320272285439,0.01888747065164526
LTBP3,-0.004903078281373598,0.08254172986468845,-0.061979640892132974,-0.02764979772676923,-0.031812833931568654,0.04561681315798447
GNB3,-0.013994608093730541,0.069878583464756,-0.06107425276476479,0.11986371229833925,0.06737450847104476,0.012588191054766844
COL6A2,0.08562949008260244,0.07900410446668236,0.028399640513557176,-0.009164114943057073,0.0391443036257667,0.07951947135473877
GDF9,-0.030941167483201033,0.01885488600021515,0.0760295754507456,0.0035300414297561645,0.025918925025196368,0.0015165723515271653
NCAM1,-0.06804406484935509,-0.06133769422554259,-0.1324431647934786,0.010073384289430946,-0.0034792878182056,-0.05867479961187095
APOC2,0.006142684057824417,-0.014276286489371655,-0.014797665451283672,0.08744087787252093,-0.018613292297347487,0.049688174644372675
BST2,0.001462820464428887,0.14552404115204323,0.014019081253821114,0.02718628636622321,0.012352799989981053,0.027867376593922574
COL5A1,0.11674136726032126,0.0710074535536172,-0.02863242692076215,-0.021555277898528652,0.03246873391483817,0.05733654406152289
CALM3,0.014812552840621367,-0.14149821234630178,0.010843945130943156,0.06743784448101092,-0.02681764355658578,0.0037944886730631646
THBS2,0.05233067882244598,0.020668442801216887,0.12300415305992596,0.07733155342033908,0.08022556198791254,0.006318210696111489
SERPINE2,-0.05428305644259924,-0.0022804117518298362,0.11886595231865656,-0.0452092442370054,0.00653793038197335,0.009382719316897497
EFNB2,0.08785838227812244,0.020789794159408924,0.025293382434162154,-0.01130403214015791,-0.04240780255382015,0.05470764663320333
PROK1,0.03989489438962303,,,-0.014041675366667639,-0.014083221971248805,
MMP9,0.15687441452024103,0.1660510154680768,0.09297133163301254,-0.07026130633293161,0.026186014387466927,0.0509923331909484
DMP1,0.19178872997452717,,,,,
NPPA,-0.04510868447307399,-0.015894484270049646,0.07015527099473895,-0.012646468958386281,-0.0046224134854445514,0.040180043761504955
APOB,,0.005737404799047982,,,,0.26292178125097987
C4B,,,0.1442745859720759,,-0.017385738539365234,-0.029218937828370362
NTNG2,0.02078837910431528,0.040672542200583896,-0.03903375951374643,0.03734250335638708,0.006702960896422838,0.0893891854873412
LAMA1,0.028121634078855106,0.10257235496163047,,-0.014532514326021059,-0.004261902736590951,0.10744230597506974
UCN,-0.01981234122032652,-0.0012458394033267367,-0.024324676515048466,-0.03572400243592473,0.04488002400888209,0.06750458079229575
ARTN,-0.006008938663455221,-0.010496934791792178,,-0.02642806992194321,-0.02717250601677235,0.05817229925948912
PDGFD,0.10408623588062796,0.10761848756965015,-0.01963625156411341,-0.020940891767098683,0.04078869607575706,0.0468870285956971
EDN1,0.10564568027102814,0.06810117517472743,0.10520809116012574,-0.04062564743426301,0.040135934061633155,0.05032872674695427
ARPC5,0.09934829883525974,0.05946954395198746,-0.03233423957487078,0.016671966547612178,0.03643774391531521,0.09131630803965184
GSTO1,0.11649021666398804,-0.08020553955724874,0.0007799269182055473,0.011111118334357222,-0.01813052586263864,0.016002208593843225
PROK2,,,,-0.012201118076996042,,-0.024058696530699464
SYK,0.024206920573717275,0.08117927776276707,0.06716746101863805,0.06734158053940915,0.004861325537881483,-0.008906257014613238
CD40LG,,,,,,0.030132396733415924
ST6GAL1,0.047508640978269887,0.0001106153335222191,0.06352580357997374,0.05454030538535033,-0.017056311668922554,0.02367935866215779
WNT3,-0.02266399156548292,-0.046461627536408145,-0.008018606959056089,-0.0126662721695985,-0.020417416291061738,-0.011130856951455992
HSP90B1,-0.038190556167304435,0.0433955667733805,0.09955512507975542,-0.08161473142275345,-0.004175515612865825,-0.005215936507698225
ZP3,-0.009831016015666915,0.03671841921179586,0.015695701754463727,-0.02264576455264748,-0.024607692207662426,0.06605842582704534
ANGPT4,-0.012738049585656119,,,,,
NRG2,0.0624896557275796,-0.021641510601481923,0.17579817632389283,0.006740585279702016,-0.015213313941287865,0.05789573602263375
MELTF,0.019211677450381343,0.08250970937722528,0.07474915835222631,0.07302642636992618,0.058984660809505415,0.0672533528360822
NLGN1,-0.0454838286699632,0.004926667314930546,-0.06648487900895936,-0.013830276154350778,-0.047817295622012826,0.00863324215920894
SLIT3,0.04248805141437336,-0.04313953632359948,0.1748728951210925,0.04822582008219683,0.017228045659150065,0.043638820658379755
CCL8,-0.011237807850817632,-0.004541274734639224,0.1280583289609034,-0.021686887996945344,-0.030345851275317474,-0.06092956084833281
S100A4,0.04433821390453422,0.12979507559321657,-0.02757101596721864,-0.030649504067075093,0.04111485206376565,0.01923994864656864
TNFSF13B,-0.02149049751610107,0.06691433211212418,-0.036469175891443995,-0.02372395200770125,0.029628863215518633,0.06668006738481826
HSPG2,0.14673595510173515,0.12570392492463506,0.1294323068439265,0.04388141472610783,0.04536249344913551,0.06394553450760361
FAM3C,-0.05719313092112883,0.052651080840948196,0.12362820075286172,0.06627158879639797,0.026807515230345365,0.03809963601868894
FLT3LG,0.014100741982540445,0.008111447722610543,-0.08667345717928887,0.03254925933840272,-0.03815086402245126,0.05173641370445126
A2M,0.14712562048290495,0.14585933957585082,0.14096417247103085,0.12785409126269667,0.07230150515712762,0.09355411002138192
VCL,0.09469341334693326,0.04733169020800185,0.13820051787516002,-0.009114510495151868,0.05510285718918761,0.033151708349596395
FGF2,-0.017934388406960062,0.06186879108522113,0.018064113189114304,-0.028598495741437902,-0.048295189022570156,0.013397868738588753
AGRP,,,0.016791049343144574,-0.014467023633552746,-0.014464089308812206,
CNTN3,0.020035654651994087,-0.05241199795916325,,0.05211185429218554,0.023558751035247988,
RNASE2,0.08211803215492122,0.07899263991213179,-0.06155279077344115,0.028281359682999347,0.014187173352035388,0.05510103756874579
ADM2,-0.0181256951778957,,,,-0.018463841492158888,0.06465985978697893
GAL,0.047691832416139335,0.0030980995658476517,0.015503556434017665,-0.03373566973979179,-0.018613184384101106,0.050206512409934824
CXCL6,-0.013582752422309259,,,-0.052219746996191474,0.04331252525172448,-0.012512721787297199
PDGFC,-0.047988427300615394,0.0741722500946691,0.0422435915687417,0.025274331338550747,0.052143818411573346,0.030567391505290312
COL8A2,0.010193829864237178,0.07197109819772601,-0.0021210962496524713,0.05622591823006459,0.03193842073031784,0.07818274869489045
SPON2,0.0986903966591127,0.12621791993791986,0.11672068284834246,0.05287958960944645,0.039682679084675675,0.09421559331592468
LCN2,,,,0.028245203877452975,,
SEMA3D,-0.012911184426118213,0.05407233911300574,,,,
BMP6,-0.015577015044896551,-0.01865267056057057,,-0.02555826937094353,-0.026849529179456426,0.0005768276243653499
TIMP2,-0.014333614477694717,0.11290102430787466,0.02076249295340878,-0.039034590736998095,0.025605477391130567,0.054555511061880946
EFNA1,0.0472466716539098,0.06247964712533636,0.03637768333153319,0.0034193461599592774,0.04124188437864321,0.06975636701877704
S100A12,0.05384470935817602,,,-0.015482210937523073,,-0.0012681825625519528
TFPI,0.06779875114852117,0.10549891802388028,0.04867403053934849,0.003638299852523503,0.060258106629710054,0.025403421605934014
GPC3,0.027549388368921842,0.06905110410225693,,0.09202012437069543,0.001666989754932932,-0.011138695651834493
NMU,0.0015348827569006032,-0.033316258651417206,0.01657138974949038,-0.031049416823893398,-0.02822726697650041,-0.023366560382669654
SCGB3A2,-0.021271568579592778,,,-0.017522533066380463,-0.024256496356958826,0.15834185982970017
LAMB3,0.043534024995337824,-0.08167826236420057,0.03822682307746114,0.03814377972467809,0.06287550852774589,0.047438523406920785
LGALS9,0.06089571362564756,0.10974926246752723,0.043286972492465554,0.11150207440915046,0.03835822301751315,0.048826959344092286
VIM,0.06114381312512925,0.10626417750693917,-0.11355020557547037,-0.06018161603720379,-0.008327537192134731,0.13198665991284594
PLAU,0.09773933872128567,0.08948626477766816,0.17613609370527353,0.045591274859319256,-0.0277089259159608,0.09011698237207577
TGFB3,0.09623842197801209,0.05426777460125432,0.2114084226912315,-0.007470242193530376,0.025985260560955414,0.05875224380424318
APLN,0.06098867692033871,0.11671606339188387,0.05823008711207874,0.01905416429899791,-0.03500518227191374,0.06087578185430789
SHANK2,-0.0072521527945972886,-0.07070846093253823,0.02564529924918722,0.05542236239461724,-0.008580954850924836,0.017393948104079706
LTF,0.006101219545182578,0.11280184004984567,0.07258614486339622,-0.005697061670242342,-0.03349774661427936,-0.004802085733899544
PYY,,,,-0.02045928379955376,,0.024790909292802664
PENK,0.0020781336185170156,-0.0394723658337887,,,-0.019487401718473466,-0.03212665343532883
CTF1,-0.03572494010970333,0.07043773892706044,0.09812217350232402,0.053166983511069736,-0.04340574087372977,0.05282642062897876
COL3A1,0.12239504358562353,0.15647264540104378,0.08091597358026013,0.04664834134949402,0.06642137164780773,0.047394058520445814
S100A10,-0.04816803055670982,0.11252262292873372,-0.13613460623990514,-0.06693497722953101,0.008386027561065568,-0.02403440316990532
FGF13,-0.0057828147446714094,-0.08345114692077694,,0.009584982860297657,-0.0606693926064971,-0.04431960786290043
SEMA4A,-0.006465807041243848,-0.025710771559547426,0.0031105615742209277,0.0454099502084977,0.01087430229753756,0.09288605533683918
EFNA4,0.0022884946093978953,0.02905736567643187,-0.03523676547185022,0.031898568619690294,0.01223491952990084,0.08419760019010078
HSPA8,-0.016272194105145174,0.025411097979223356,0.14379217710797762,0.03524543521976333,-0.00957107063884208,-0.017801694301887674
NPB,-0.011836306984727008,,-0.014832550614624981,0.027723282749163938,-0.02234806155839435,0.11055186057701952
ULBP1,0.0159779553296557,-0.022103875607801186,0.10502499996306779,-0.018878717087876886,-0.025524147317390306,-0.040989858096957044
SEMA3E,0.004468857186266325,-0.023165833736682094,0.10751473454007952,0.00975971310650927,0.02379486318961799,-0.02250455898272162
FGF3,,,,0.03263585341885804,0.017699830283089493,
ADAM9,0.06559657740223124,0.10153552021802444,-0.01817762309533475,-0.06922242398640219,0.038792376604109446,0.0961069785352282
ASIP,,,0.008058135769552386,0.053892508872549975,0.0646682972663957,0.05204535882422035
IBSP,0.1798049270473058,0.021275159035467162,0.08571462314746421,-0.039139212132288485,0.030594426526707495,0.03905450592312462
MMP12,-0.012021817972833557,,,,-0.013692346902840602,
