,UKF243,UKF248,UKF255,UKF259,UKF260,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SPINT1,0.14400621234421443,0.07005794919910203,-0.061841279678085045,0.04119100605753209,0.0288273099487319,0.03240207743616835,0.09278156337601864,-0.02900698997154815,-0.11103690374045691,-0.044871049216225325,-0.07854418130553066,0.008524516027609586,0.059797115289828416
CTHRC1,-0.10123345147386448,-0.17092373757144771,0.008411793832734169,0.01682337953366051,-0.06446114600833572,-0.045051986355325986,0.034737279269804876,-0.07908923550643585,-0.04344721798858579,-0.021306148189844117,-0.030872745018599844,-0.10606866841677251,-0.13084661067154027
PODXL,-0.11511997871377476,-0.21755723508646874,-0.22203403430114574,-0.2172725453745467,-0.02689232767820106,-0.08498822927947326,-0.06257356771945422,-0.11328086269324111,-0.06725959631363147,-0.12671973003481646,-0.06672018744393085,-0.18017788449635413,-0.16348318346063742
JAM3,-0.16403537930607973,-0.028711326104646318,-0.11143596307698386,-0.11117637019568789,0.009465109361068383,-0.03932802533559229,-0.004809213510685144,-0.0461366570190287,0.03737768141740927,-0.024822247420936548,0.09341197737552874,-0.02321718272502935,-0.02423114250901406
TGFB2,-0.14932008581864206,0.032967990509710936,-0.16144267461446166,-0.1474781194269352,-0.03325533620280527,-0.006110649835597277,0.051838614382968856,0.12294907410243713,-0.14458672512008724,-0.14303316356927837,-0.007176277788755676,-0.10205343162185496,-0.09432617965392771
COL18A1,-0.11830526730494557,-0.1856178189697249,-0.31499760819618167,-0.12968698177866406,0.0005199297536708389,-0.13575118595283833,-0.06098019027808422,-0.026905388417665047,-0.05612455029428148,0.17355652507316302,-0.08449513321080934,-0.2005229221356005,-0.1998699137229574
NODAL,,-0.061568020896980456,,-0.05328283124799164,-0.050994134837229387,,-0.019295491762675074,-0.013377634550762503,-0.060551333651318234,0.017742594035400565,-0.01868231818895358,-0.004948374591716188,-0.048954904117599216
INHBB,0.0037538094174071625,-0.007640729799243624,-0.0491733310160237,0.03189871864331909,-0.0497834349249689,-0.08399918930786636,0.04685562100434225,0.02619697124331969,-0.0066596272368153325,0.08340992126401864,0.010223791276602513,0.06842656600628437,-0.13778592880327606
LCN1,,-0.025384610237553965,,,,,,,-0.035461912224259595,-0.04612917269618145,,-0.02818724639407815,-0.023001560290988113
ARF4,0.048403489780686475,0.12098900823773721,0.30123480930647945,0.16994285157732572,0.11367013718270172,-0.08899192220450702,0.07360311180836396,0.1859144552589274,-0.1211165627953751,-0.1478184023018686,0.022855706960046497,0.07593530757933917,0.2071561414613856
CXCL14,-0.04950410640276449,-0.0036139765948496106,0.0029798546158400292,0.06031566370074288,-0.0007658529324417411,-0.0034163456490056304,-0.015974809463454347,0.10875295630520286,0.13243090433976087,0.10694352337530035,-0.04578389714888701,-0.05991299844953322,-0.10068283294595992
LIF,0.10568025417538005,0.1164063172161615,0.17985933855567637,0.23748327367548577,0.18776243972896944,-0.05202897167423333,-0.008491578892276436,0.19119417660667667,0.07646099568034061,0.20411424861178518,-0.030409989787296463,0.18218908250858598,0.3261045042296317
IL17B,-0.02746954218660459,,-0.014215403783900219,,,-0.05220772337247121,,,-0.0475385347450039,0.012150251063989974,-0.023242539825877713,-0.019838207763573132,-0.05617676250582123
MMP1,,0.04333982088988276,0.28760100376750664,,0.013069025499714955,0.07730991311224425,,,0.03120491695790453,0.08916249604904608,0.04977859387108604,-0.0610289685030534,0.275700626567818
MATN1,0.16858868671225313,-0.05473175895769732,0.06940052504398958,,,-0.024707054829984202,0.018266443457236714,,-0.02479717863550953,-0.03056277916813756,-0.023953932494666236,0.05545755310845298,0.01873842298470675
ADAM28,0.07792618224101817,0.010314512836261584,0.01243496369538626,-0.06665343242080332,0.0018137391319688247,0.0001954539031469414,0.013837278800494991,-0.06933678756953437,-0.03788145700249721,-0.09911389177801172,0.013355472694427684,-0.0016059632437818781,-0.0689407124265268
TCN2,-0.08387350483202373,-0.20201591464960864,-0.09986321134469234,-0.0896694057413474,-0.0013628532240574493,0.02330482808388873,-0.02520426564735212,-0.04569485522228643,-0.13371919092844523,-0.06054344468560012,-0.02547813924723363,-0.10222098040363237,-0.1263183287095371
THPO,,-0.041470627371303234,,0.04487427971247337,,,-0.011427844430991475,-0.02419033489039883,,,-0.02077892694513096,-0.003187196985101132,0.016598622298204743
CUBN,-0.011405667517475564,-0.019022274760995064,-0.005990700470264503,0.008337430730164228,0.02730562903781016,-0.06196724802223922,-0.0005052093238247979,-0.08418882282312591,0.02761554651729964,-0.07722176454910931,0.015146385433714797,-0.05894976562974281,0.005882617775910135
TIMP3,-0.1511676719738311,0.013214407225480757,0.006652946813943066,0.04331183448692587,-0.07434736159355355,-0.010149302216713457,-0.02406117475223453,0.18984234705374023,0.006010029385777934,0.18754642853034692,-0.08513488338252462,-0.12365101692309455,-0.16389738283408947
PIGF,-0.08425119885902367,-0.12560365483949523,-0.08934061922840272,-0.014399813588497085,-0.05733199362584264,-0.04558589605156854,-0.0038333575073681105,0.010856042055296285,-0.029078781484864,-0.13014972962662727,0.038255030457464784,0.0011336579735671695,-0.05466509644493764
CRH,,-0.04883944911390719,,-0.010725457086682898,-0.021515231845390892,,0.07289915403220136,,-0.01761410859438117,-0.07185049188443267,-0.04500011478528871,-0.041798078792112385,-0.08105279313578241
BDNF,-0.0746151665829354,0.007251637589272512,-0.05569735499763692,-0.044263634558129324,0.0028430478420694355,0.004418246713075744,-0.01287068792269105,,0.024644305313098584,-0.032302174672390695,-0.041443701327376244,0.02100154286841321,0.0787961229966637
CCL5,0.06954256565375898,-0.142035920239916,,0.06477152489707645,0.2471534656474659,-0.04422700497338341,-0.015503245232800653,-0.09596961327038228,-0.05577686719516092,0.06742555802339069,-0.032628115040219466,-0.1267575679707199,-0.0505711665715723
GAD1,-0.013071515173553852,-0.1046551698460071,-0.038036758473057056,-0.0757654347181784,-0.08232963246445735,-0.026789133882850712,-0.060087112366335134,-0.04418534610594855,-0.05008661583263878,-0.06267742866188998,-0.02593498491230264,0.053235964561351615,-0.18468854937149395
COL14A1,0.03349900437679282,-0.05589888186662144,-0.16716308850951958,0.030861336267278203,-0.018689777587224884,-0.08971299456695624,0.00027225085758041866,-0.12716196401241542,0.06062706541722358,0.11580504607846649,-0.05149763748066796,-0.007654243482989629,2.8601495978458845e-07
HLA-A,-0.2194815851375406,0.11825531567126028,-0.05176418977582211,0.17736988460617292,0.0865196390769047,0.11638728112487913,0.10249542369793231,0.03436192988011102,0.2643429178361097,0.29222005048940003,0.0552441270164408,-0.033017745156256044,0.2454203260150774
CD5L,,-0.032892262011197444,,,,,,0.024192925420375953,,,,,
FGF18,,0.10265872628379961,0.10254328168432439,0.17141245532140706,0.022229361100725997,0.14374602770148165,,,0.03970289613473561,-0.01901650404953977,-0.029084551106275867,0.03189657681616676,0.07385913100531619
ADM,0.19858537079956726,0.3871724997022369,0.3405431681195064,0.2960162130411196,0.21494958722948623,0.12546296095170473,0.1393992685490151,0.26165463587759974,0.30899830924302385,0.36534515626324826,0.14355061392535728,0.24686007794769252,0.40612179402718557
CCL15,,-0.08148428527631983,,,,,,,,,,-0.024174725838281327,
GNAI2,-0.1596290363361125,-0.17105086239592895,0.028115365986255848,-0.22521593687721872,0.003482308563912797,-0.059839110563896146,-0.01171199246032068,-0.14328529995476333,-0.04123785311819506,0.07305208669516927,0.020644391002398454,-0.17835494385635436,0.035027374938195195
HDC,,,,,,,,,,,,-0.06106812763796534,-0.03311535891785297
COL11A1,,-0.07746284914048483,-0.14687024743951874,0.020677792233705097,-0.09117256531513608,0.040186641793066545,0.02751071393615422,-0.04355817243333395,0.05439509295439367,0.005940003589893737,0.018494351621136485,-0.13154053164096943,0.07159744840482798
NUCB2,0.15783221384965673,0.15029668919502898,0.1270409345486044,0.09659119375960916,0.05124617418492158,-0.011314806235288789,0.04429062212858879,0.1324328812552042,0.08429077287204564,-0.029278220427469717,0.09800133104490949,0.03233304967483505,0.2676171913022447
FGF16,,,,,,,,,,,,,0.00024296642823252513
CXCL1,-0.004331177509044651,-0.09444314374768804,0.004374461248641968,0.11168071877768354,0.05860834355531966,-0.0658696904246896,-0.015503247861244346,,0.16854537635915082,0.20072110062220744,0.05806958745082301,0.048408019720091316,0.0818177193832448
VCAN,-0.05074574362704939,-0.15465651961573262,-0.27304986031301326,-0.23571999095508378,-0.012559917886495131,-0.11549789470515051,-0.05382588217474447,-0.1409942195558427,-0.17454644007365305,-0.21351502323097793,0.05447915104565892,-0.04216583797313745,0.1957675948699109
MMP7,0.1443752705495759,0.003468084137669561,,0.10854752258131926,,-0.017297323501951425,-0.017662897818166032,,0.16593000239450562,0.14732350894655094,0.011496790922850036,-0.032810771116100076,0.30305198928887944
PTPN6,0.06231926100122508,-0.06758879726054887,-0.09396531298518235,-0.07337171495506607,-0.021636316088663603,-0.00399619630610144,-0.01638314459176831,-0.05198388498847699,0.017942499844913976,-0.01918523123926968,-0.009267960362478874,-0.03452820857177553,0.011369403168467133
PTGS2,0.1456763984185832,0.2632392668822582,0.2962189983808313,0.28010334202418835,0.21057936651843331,0.08700361230120165,0.02540232728374516,0.14984928494577468,0.2941102764868712,0.3496847284453974,0.0967432383632409,0.24191299469705588,0.20880878107133782
XCL1,,-0.003434185595786369,,0.0075479534163674,-0.022513213498770026,-0.013173446633446188,,,,,,,-0.023901802971406892
CD58,-0.08721023380445836,-0.11808184649198722,-0.07459068047868521,-0.011935334808052641,-0.00669265130051029,-0.0630345163199919,0.02272624254526472,-0.051521313648532005,-0.0058695749691449065,-0.03392364263776859,0.009708883526321864,-0.05106299211891832,0.015668343739433627
TNFSF14,-0.003841278185879963,-0.03885724467989108,-0.07745177699707301,-0.02395997754126655,0.011149967071130197,,,0.010417631362218321,0.027806423132257896,0.02076136506818475,-0.008854979837929593,0.008550498435745105,-0.0449959468363127
CNTN4,-0.009335942007329144,-0.02140112814483671,-0.061800677334515934,-0.010538586694219601,-0.007848348511142468,,0.005497290122804057,-0.04288696284164345,-0.06547842802031621,-0.020185760562130495,-0.060927216958717806,-0.041134799386016205,-0.08833280928078625
NTF4,,,,-0.03336912082310289,,,,,,,,,
INSL3,,0.020933548674636693,,-0.024245213228609713,,,,,-0.02721505774235696,-0.04556763503752079,-0.024302564833563953,-0.03310068312189529,
BTLA,,,,0.016529846914912244,0.08750397233716825,,,-0.008697120038281764,,,,-0.0320067055228995,
MFNG,-0.055039516985497174,-0.10609697823392444,-0.10162812176891431,-0.0964256511829487,-0.04944983269027195,-0.04470338800786087,0.021494762558014933,-0.05039103802544416,-0.0753192449769167,-0.12503208752523348,-0.016490750940914605,-0.015447323574875112,-0.0042185453573614
ICAM1,0.13787703072922472,0.12278973600244178,0.1072837558720724,0.09345836470986077,0.21588976043876404,0.11127544921082617,0.09912577821167941,0.10243530593558947,0.1607575382455249,0.24810070809386744,0.07090909391648184,0.08733488744590878,0.24917779891617134
PROS1,-0.03656125777537512,-0.034225831548807366,-0.09595918797216635,-0.05397262221203328,0.008621913061011949,-0.060318023802521825,-0.025266671218405354,0.07869167333952871,0.028277901604123863,-0.023663633638648672,0.002326528234750272,0.007732269719879263,0.07409985808754706
CLCF1,0.012385965920682427,0.025680447388367847,0.06938612175220801,0.11961292214990153,0.13601600397743013,-0.007667731051329852,0.14583591114419983,0.001626354413206889,0.10550140636212961,0.11141204224994881,-0.0498722584711592,0.13174106242236597,0.2111131313620893
PSAP,-0.02598627114303799,0.09840619030783268,-0.1566680845623028,-0.012680590996934164,0.009414996414327659,-0.07394732925997934,-0.03324268140310441,0.12576458378071337,0.13658798417837095,0.2329341168122346,-0.011633957321900859,-0.009220500685836677,0.13556460506854331
EFEMP1,-0.040797902708517866,-0.009443824021634212,-0.11457906910589574,-0.18505663709725728,-0.022847273014924126,-0.010814566278513519,0.0689262242786314,0.09124280725158002,-0.041888204153828185,-0.08315638040806174,0.01697164911637764,-0.0955507058873532,0.16941289597420447
C1QTNF1,-0.06286321759575425,0.10379035379097576,0.22780040022055661,0.02060865681249945,0.06509058406155598,0.08124902818170773,0.050416067412477436,0.026517551475270133,0.18127000914570296,0.20408490980283234,0.08390280633589037,0.11076122598320431,0.24616186916385335
ALB,-0.027122144526946244,-0.014682019164999605,,0.1053295679755421,-0.0415671647283681,-0.023388267438906794,-0.02472412157817698,-0.04444154056864602,0.0069197740100083146,0.07252470335008489,0.008731751198639063,-0.0374289462766739,-0.015260334967066998
CCL13,,,,,,-0.04457566271927412,,,0.028304975960138975,,-0.013105528942086334,,
EFNA3,0.0877346317237295,0.13811145924867463,0.027075905640685297,0.1976748484796041,0.09837956904516394,0.035326479324227354,0.03308969233239924,0.27571479645431485,0.03991388643788906,-0.010349749555367539,-0.04710947733037436,0.06771407494354131,-0.07364297325219776
DRAXIN,-0.12121850965873937,0.0018773223976315935,0.1549026333372989,0.003733780039087217,0.05108037821212113,-0.03984094370976332,0.06288217282328883,-0.004072853396990323,0.16807551477702315,0.11571470427512158,0.04162129243851432,-0.09922566632865973,0.01492940892784265
RAET1L,,-0.01917817016856832,,,,,,,,-0.01112287969849388,0.02396887935603685,,
NPTX2,-0.0738952422010572,0.006935620953840894,-0.14134926938527995,-0.0031137629715815352,-0.051589393475731264,-0.031704482581435316,0.04507423795010503,-0.031661570914274226,-0.06483581252967645,-0.043356472175029845,-0.003604371096750485,-0.08776744707552425,-0.0070206285351695485
FGF11,-0.006304078724983822,0.11165540753044759,0.12782866332078258,0.1381415951331015,-0.011423086323997442,0.1503416501788597,0.07832079597966378,0.042009165131850865,0.07234494908995821,0.0860153741365963,0.1215482858462059,0.15687981460168904,0.15371217471213178
CD59,-0.2295656781821269,-0.223207230809626,-0.09951217717609,-0.18624641290678104,-0.0007049187081032974,-0.004372745963471663,-0.08324101802592344,-0.15172657175330417,-0.0017928812371531683,0.06266934813230624,-0.08349030950949966,-0.2302493254715596,-0.294045336552043
COL9A2,-0.126132146120386,-0.18732874862128127,-0.11939635910537126,-0.1744911847056258,-0.13479499891361027,-0.05072558759823926,-0.028193737961231986,-0.09468374640842823,-0.19211891989439012,-0.26252464013885823,-0.03574213034802653,-0.15355089905140545,-0.1267229049513049
DLL3,-0.13181408788295457,-0.2827438519145783,-0.18841960868862326,-0.2786326203992982,-0.04984080118587972,-0.004616229634662453,-0.08054503835314807,-0.0846154581469909,-0.17899581358499314,-0.20143788155178255,-0.05049783329739452,-0.0765727430735063,-0.166493007871867
FGF5,,,,,,0.013167120874890232,,,,,,-0.06126095127370563,-0.046760914792288964
LIN7C,-0.05244221958970121,0.037568932825012426,-0.10004004905267268,-0.022981222319760655,-0.007379177304760291,-0.04496765617671551,-0.038746820149447886,0.06848249471781978,-0.13914449479638097,-0.1088608254706365,-0.08286424412157212,0.08891299712770093,-0.04180162297540054
GDF7,-0.04119043262566073,-0.0017261981967239507,,0.011682830371465286,,,,-0.03513916416380031,,-0.039544147500594304,-0.019756566681563607,-0.01962644882002344,-0.06550522786368153
PSPN,-0.005575639554586137,-0.008241500636940048,-0.007049515436744229,0.09936821475394207,0.03651788240718463,-0.009691713573594666,0.024195000126505377,0.013142218658265842,-0.03517257528204312,0.0003305176437590464,-0.06943139696057245,0.07873111354980668,-0.050618481995710424
ANGPT1,-0.014581096789104317,-0.09348903145732844,-0.05402428052333525,-0.05491554753756498,-0.0663757203157121,0.03713706260145894,-0.018111051783435854,-0.03694292552904696,0.07112036652746492,0.012429493426562554,-0.046125297327738395,-0.02524960026831961,-0.13231213187634547
PNOC,-0.03706574274850418,-4.307584632991038e-05,-0.12439526304797277,-0.08542192965893372,-0.06720281158826426,-0.023388267438906794,-0.0065853286169846445,,,0.08355458781852211,-0.023422216722612976,-0.03416297784749197,-0.08847721256433799
L1CAM,-0.10332207252414252,-0.020678345579516897,-0.09965057710114124,0.02554893917468595,0.049396964330720494,0.09196851007275057,-0.05447909820749733,0.09754947222026279,0.06599109511025993,0.06189594258906691,0.07630237864935438,0.18121884672478578,-0.12289839486088233
APOA1,-0.03081768858659717,-0.026385195811848956,-0.052767889265663,0.09918363089595676,-0.0039755674159779476,0.04681548687848309,0.005376117682342678,-0.04509574860965829,0.0328662303653864,-0.019354527478272477,0.07565875960437188,-0.08798765223545592,-0.05426182677344115
PSEN1,0.04221695355935523,-0.08158061557129162,-0.06346716759598413,-0.05782423723891653,-0.03234722468752933,0.004511804687771864,-0.01929033522874967,-0.13484442771507055,0.00861628827821672,-0.008394600461465802,-0.02285061005852712,0.01613833764427552,0.12192432383611276
CALM2,-0.1864954356702669,-0.3121254429776632,-0.19778886170544946,-0.2656599986323136,-0.16599179799300975,-0.07477064627917467,-0.13074618897474913,-0.09914231570132334,-0.27037502575402084,-0.3262795890157733,-0.09805355367285425,-0.09472416907010126,-0.4115209784069592
CLEC2B,0.19924122130488317,0.23978027720564452,0.32191648087619773,0.06332923397694368,0.13471275628675852,0.016166870717466673,0.029222041178824952,0.03378694141451748,0.149174672073501,0.2448858357054251,0.10619310139029359,0.06386364601416397,0.19652321671727263
NTNG1,-0.06723121470237173,-0.08963817476664483,,-0.048726239698435564,-0.006120242427747409,0.044500675572779085,0.048084346828943254,-0.026959400910586965,-0.04890892115971243,-0.1338840292255053,-0.05687280196076616,-0.11033009083287121,0.09069603030263242
LRIG1,-0.23229523375742808,-0.22142693930357013,-0.21354955055973143,-0.2286907493446549,-0.14294742967571317,-0.04487479246156537,-0.03148423772650949,-0.03623018058549291,-0.2334161826253798,-0.2322268354437387,-0.09690456141701662,-0.15729161974722844,-0.20961911802422756
CPAMD8,,0.00012650357449030955,,0.04443686717441958,-0.028584195074475273,,-0.021107074936141477,0.11165215811669012,,-0.04442465611106895,,-0.034683156643292974,-0.019150173178019498
GHRL,,-0.05443121393967596,,-0.013007305898882734,-0.04840943742415568,,-0.01458502326913884,0.01814776616899284,,,-0.021370562629012435,-0.012042748576529368,0.10930587865445764
NPY,0.0008947441043258502,-0.07337413855547004,-0.049707637297138126,-0.036795831045560494,-0.037769094244428425,,-0.010443078858718268,-0.03127908660429523,0.1736659811325815,0.12050039046159594,0.0626382775185667,-0.041798067107004046,-0.20256849332196922
MMP2,-0.1470875251541196,-0.2824316520635884,-0.21732708573443885,-0.1673823328549488,-0.026690326440093597,0.048405029891226733,-0.07455717035765683,-0.005222900659090991,-0.09674212918516206,-0.05688212514683063,-0.014121555579348716,-0.21987685690577638,-0.12296556862730461
LHB,,,,-0.02497616410678227,,,,,,,,,
PPY,,-0.0007175777635979298,,0.05764978324956179,,-0.02163310444388866,,,0.14595622890137178,0.20995175734861168,0.0377170396182682,0.03316367331413388,-0.042854754315279776
ALKAL2,-0.05383928741562417,-0.04230929194374561,,-0.012540407350878312,,0.04091344049617993,0.07832704425989531,-0.04333527918618446,-0.030107665090225597,-0.025866335450986374,-0.03484661751323648,0.008684125884845476,0.08498760702569029
CSF1,0.0347196703759798,0.05945273503270329,-0.16741369240799173,-0.09393380223208644,0.12942419476775635,-0.06032518429399068,0.014269058926019759,-0.060651713665028036,0.1373822178165799,0.05043053905926605,0.023975840074156665,-0.03159067096062287,0.12503867123147308
SEMA4C,-0.04105042299203606,-0.10041414184664499,-0.08340921276224239,-0.07588476359357774,-0.020447722249413273,-0.010146086470263011,0.011221741156848462,-0.07894655415617591,-0.06794713987838528,-0.03571227248607475,-0.010713493866591286,-0.07777270121662332,-0.061040480778177114
BMP8A,,,,,,,,,,,,-0.029709644885392947,
ICAM2,-0.10841390602869382,-0.14931070895423623,-0.0866015368083485,-0.027603602515049973,-0.03612742302144066,-0.05426822357588254,0.016741267092549597,-0.08928436239806299,-0.1309845047349768,-0.12123833423552652,-0.040669456358715786,-0.1525044647254509,-0.18774671513927813
SYTL3,0.05108575030271054,0.2310222869393126,0.13735049941066685,0.13063556599343928,0.04869150220023301,0.03906398084557961,-0.02577391683358788,0.05752161953122988,0.042969448310792524,0.049692871700860786,-0.008860840915456901,-0.03483634543034101,0.0975186626470286
IL1A,0.10197525299204073,0.012198177407694329,0.22877201522322413,0.1316262098349454,0.09397854387689109,,0.11509469970462381,-0.034630452453355304,0.18630015969336305,0.18321460903233847,-0.018714528955343573,0.011638300284543457,0.08203723032627043
HLA-G,-0.056020729057292815,0.18702669605628502,,0.13389663622748915,,,,,0.13582118631355838,-0.02369828441833135,-0.03583137612644327,,
PGF,0.07338233834512259,-0.11153747222791936,0.19450959831312822,-0.04914852131201734,0.02356832892353455,-0.10526137567248481,0.08582503208821399,0.004858576451704199,-0.14834128263652877,-0.03865509504296645,-0.034739038457932546,-0.07461399937828804,-0.1398260697781212
LGALS8,-0.0357267383214486,0.01954090941544481,0.010578210962107799,-0.05795774815537528,0.05506885466534833,-0.02458591823331104,-0.018230179081203196,-0.028886657996535645,0.038849302232345374,0.07794476380602082,0.04953240537295728,-0.00996034830798208,0.08711663163313844
DKK3,-0.28886206419400445,-0.24046285234882595,-0.19369776328221544,-0.19028882759459945,-0.12079560241605154,-0.07896923215204889,-0.09361099330782101,-0.04966773461174531,-0.16110045912445584,-0.14113682389165821,-0.15272632364844818,-0.19439616281780867,-0.3967016906879294
COL16A1,-0.2240851029726263,-0.24726144915262757,-0.2669223121101924,-0.18966603503977136,-0.1116171893503837,-0.10321795726447977,-0.06286981677190077,-0.008407675109564541,-0.07145144755634564,-0.044352061046777996,0.037062580160040874,-0.1787414880780793,-0.17058123133794062
TPH1,-0.05485811868685224,-0.04219775343418666,-0.07381715006916507,-0.003174945542555744,-0.01488924334324331,,-0.013752910488115784,,-0.04293187114589086,0.029272235112654317,0.04174549774916814,-0.011825876536847114,0.014257189242714
TNC,0.021001903752311875,0.06836410159933598,0.05170209468396325,0.15281513873125072,0.1640571663528426,0.01671080022285059,0.048377952064295675,0.21003262150928578,0.17091495754497663,0.11223375399307586,0.0386178149480315,-0.010068480815691295,0.293055933097718
TNFSF9,0.05517596829346669,0.07751520621060733,-0.010818223919908136,-0.014340179571143053,-0.05332859689921128,0.006913252818403355,-0.023333472172729946,0.08648867362573764,0.06285850836365897,0.07931353348978981,-0.030532711618306257,0.058054991567897285,0.03120395426777872
C4A,,,,-0.02961069185832225,,-0.025654117237409638,-0.012089330763358887,,0.009128300563032031,,-0.019964932200254616,0.09960920754283019,
CNTN2,-0.053394415248020674,-0.039082979430994064,-0.12490660626663731,-0.08121733728791902,-0.06725808223298486,-0.027163617359718794,-0.07693458939876696,-0.18823890287762932,-0.05012381173665625,-0.20344701351466654,-0.0828653932596372,0.0038131494781842227,-0.21980951985765557
F7,,0.03847020043570412,,,,-0.023388270720864232,,,-0.05519320257095639,,-0.01975656859197533,,-0.01035641277033828
LUM,-0.07787753674700866,-0.12643641407032385,-0.09130246005156671,-0.06082756663769309,0.030920170587998275,-0.006110082842549443,-0.01913989139898971,-0.08000990595406662,-0.15436405819127008,-0.08826360672393413,-0.033201706899125084,-0.16740068352630938,-0.05154089678388077
BTC,,0.01919132720289658,,-0.06779053422336033,0.0020506935392577913,,,,-0.039930341671567664,-0.016470759946076254,-0.019118812746168577,-0.08601470499358861,-0.06123914348054509
APOC1,0.06014794691794685,-0.027828171627768204,-0.1641015739044115,-0.05357797029622946,-0.08214840692876851,-0.04484761428085263,0.02469838924751123,-0.2076390981522023,-0.17622399548238032,-0.2508715867005324,-0.016439520531083787,-0.060223680970960744,0.022058508949197822
PKM,0.04530435228004574,0.18902799594893913,0.11020210217433417,0.1845975637266133,0.139909592543404,0.029674448397278817,0.08388415807091065,0.13726782233980991,0.3003860183113599,0.29820481679269606,0.11777667840878846,0.1924695890912592,0.30200970743565236
TNF,-0.009765106639127778,-0.06775528286680219,,0.03621766098770451,-0.026730932759072894,-0.033293533421518154,0.08352836198527269,-0.0386785794084383,-0.0164323389346014,-0.00446083882536288,,-0.07789516607011075,-0.06162277851322024
GNAS,-0.24168050488689719,0.09167678742561035,0.10505470284986772,-0.28553896524503,-0.07158466987053633,0.0052831963393805415,0.06434353145145426,-0.028068440867003008,0.21746789562355018,-0.009023003077308044,0.03998637329250031,0.01107057934610259,-0.25459155428342
BMP8B,-0.006357390787646841,-0.0695427028995598,-0.03426580613553287,0.01565879446249233,-0.03808324672698768,-0.03328399147402974,-0.008386146159052506,-0.05603552059026297,-0.028231427073794592,0.10871766814336731,0.011416252854903082,-0.06765950827346795,-0.019896124159563326
LIPH,-0.056355885382493164,0.01886080971421249,0.009926373997319375,0.0013456295945911947,,,,,0.02673114735629232,-0.05143003932730705,-0.007100253004877083,-0.0790051567106083,-0.009452004056273841
CCL28,0.0018844188648767235,0.034380890799838686,,,,,0.05055259929546503,,,,,0.11026933157845005,-0.02999313513934374
PTPN11,-0.06661961917521701,0.004030529895595897,-0.09144696423275092,-0.04142796457899086,0.02389057111698307,-0.06120894231797783,0.06122339348547487,-0.08300309906605328,0.037176703807526634,0.007617459135508343,-0.03655941721578063,0.10568110543380943,-0.029731432661311213
ADAM12,-0.06346608055161695,-0.07246845859125622,-0.031616110792033206,0.009866484671979682,-0.03969755817419666,-0.09211281137331323,0.03717888469925048,-0.07360854038459402,0.0070153458787545215,-0.07733658555990768,0.016653494651195574,-0.08646048260994944,-0.10572709221781694
EPO,-0.03778204647945091,0.010054962889491523,,0.06957138646637667,-0.005577584324177859,-0.021265518234183923,-0.013752912507777267,-0.03156794825625232,0.1476113261617202,0.010471551681231565,-0.01890174280496749,-0.02453260605039016,
EDN3,-0.016229489114961804,-0.035066429520274604,0.06582177144268538,-0.04162315829376974,-0.03084521424377856,,-0.013894822097416768,-0.024190281779623665,0.017787987884174024,0.05181304385446723,0.06847172246916407,0.013883009750095909,-0.03724257433471659
CCL22,,,,,,,,,0.0007575603454309151,0.007454450138038234,0.006490173699562339,-0.016413722068162558,
CCL2,0.038839075330525746,-0.11259051376193212,-2.5862149455341763e-05,0.038901820745666546,0.14239364470526775,0.04404420117675454,0.004950668485325377,-0.027953693547826893,0.10662943253030806,0.05778302141124215,-0.0009298545020415796,-0.03791804540976122,0.17459670696059454
DSCAM,0.04706540196169531,-0.035986534106749866,-0.15673829428132902,-0.08650532521005029,-0.05258703831679971,0.04504666758275999,0.025867081779369586,0.03610010518609349,-0.0778187731940713,-0.14716538387940917,0.001349238006004214,0.12614516592610858,-0.062161717226829276
GPHA2,,-0.03174460304947438,,,,,,,,,,,
ANG,0.12858753824629582,0.2688041947232424,0.2070879480973682,0.26913213528991947,0.042045366636364205,0.09203415104192388,0.1422589896223101,0.14876471009878797,0.142432272372166,0.1680666529980449,0.05665235540671262,0.20528521094479812,0.2767574256953798
FBLN2,-0.03828969048203118,-0.0014667459052264934,-0.0008425266058441267,0.039508960528846705,0.01089668924798236,-0.024409978424832144,-0.004445509564557067,-0.043558130573912154,0.00724572464655342,-0.003027218047954059,-0.026612704144372643,-0.05800368664740718,-0.08246239907015718
VTN,0.08471074982879358,-0.016594517609008375,-0.024317794433062447,-0.019072843962630644,-0.006140306576322139,,-0.011427842279548316,,0.002529840351835238,-0.026464733450327047,-0.024475205764491387,-0.040008585556319365,-0.024212823732734555
VEGFA,0.09137106575655678,0.3756449857534777,0.3214695493718263,0.2862291839727593,0.20580892929566652,0.16581791072387864,0.11431780481094819,0.2551541946725265,0.3120720518994837,0.3695482273390415,0.14736661672829449,0.25222488616253,0.44795803266650785
F10,,,,,-0.02832276201447289,0.022552439458753654,,,,-0.05013532315527364,-0.03273659989748291,-0.043312186786148184,-0.04304940805215779
SERPINA1,0.09942738784485225,-0.02236874266990456,-0.035909601476087745,0.03249812871951198,0.032763821417298854,-0.00760996231347442,0.037998127281850244,-0.0353923798330219,0.12705366773035384,0.08438677276430084,0.03061868843091252,-0.08311579805572737,0.2732224480870681
