,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TNFSF10,0.016118463375525305,0.02896509737420324,-0.04071523312807579,0.06533173580137337,0.0952095490630772,0.06527279809746922,0.014053293510628718,0.0655544933142109,-0.02586244719867315,0.08127040175397189,0.04909938371512826,0.025255692641934474,-0.01161199442500519,0.09115380032159107,0.03346069986448403,0.1670599341715482,0.004367602253304092,-0.00787842140177286
GDF5,0.04495861908671712,-0.02461690939591844,,0.09191858907112754,0.08895438010719756,,0.11275149976842237,-0.025324845186374914,-0.015775789752113217,,,0.007430215988163868,-0.012346871804415536,-0.009065098696997906,0.02020451338868902,,0.09747286278452359,0.01250202287488775
CHAD,,,,0.13126028125818928,,,0.11957568719035343,,,,,0.12505111452616446,0.0923760629788537,0.021656054837541378,0.02550507560602599,0.012488409036923187,,
RGMA,0.03736147924780154,-0.0011357806718721635,-0.0318975857480692,-0.030533572812351008,0.17944185709870714,-0.02234413501960675,0.011155869093058227,-0.035932024157330204,0.01647281618493064,0.041310528692167225,0.039535239084681595,0.0684583714875025,0.055622845898504504,0.09459892856914652,-0.0446096982892768,-0.0007167054994505002,0.08226345538819457,0.013362443752519545
CLEC3A,,,,,,,0.006585209177961356,,,,,,,,,,,
WNT16,-0.0017488314253833396,0.025768511581173457,-0.03361505622671288,0.033563053026854694,0.06797476692801745,-0.03283773062752694,-0.0472709665604597,0.07869007689903955,,,,,,0.0353787948826804,-0.024064132160916706,,-0.002453733845405631,0.009059418492794827
CX3CL1,0.08114554910562856,-0.026977275336912698,0.052676334026882814,0.0717287769540748,0.02401998568235525,0.002189665276581717,-0.02642721521782547,0.039315939472211424,0.00021010920087970866,0.060277192219000304,0.05866799994736411,0.015834676384002502,0.022255956949492478,0.05645300620006861,0.062393172305799875,-0.06114700329728953,0.02033537025014369,-0.02629392222583534
FGF1,0.008014120204019237,0.007732983375009246,-0.0466583987244748,0.028715873941647763,0.03369568782813529,-0.009495775320740602,-0.035057989152988446,-0.027920295552547127,0.0016453488503403845,0.1130273117887896,-0.010129833387448632,0.05131443909215814,0.01651432114391086,-0.04171286089020451,0.06561426453137625,0.059543654242357684,0.043187475773231974,-0.03226997948444656
ALOX5AP,0.03346697281473929,0.00829180451713622,0.020843016162805757,-0.002237251906101777,0.19133599282320443,0.04141917549734707,0.027071550903417365,-0.03051102920627767,0.04412705488627636,0.045659889314793,0.03639965604374131,-0.010287802708313741,-0.057653317639636874,-0.1441569925239335,0.036833788121594414,0.005493394786601092,-0.010260065996258077,-0.026227709540924304
IL1RN,-0.055392451058811173,0.05372440224786168,-0.016286924720387647,0.05553473772075829,0.035170380603919325,-0.017189540877893508,,-0.055831298379622245,-0.01694271052590191,0.057013564990759436,-0.02340988984744231,-0.02359139938556223,-0.04133308384499136,,-0.06704967438586787,-0.03989969794355976,-0.013154314450701738,0.023743689275186133
PCSK9,,,,,,,,0.02025099439574568,,,,0.035755770949547384,0.0552397574769183,,-0.023357999429925995,,,
NPW,-0.06644530791646362,,0.04700730940669448,-0.0003631470304391524,,0.015877526369423287,,-0.019434117189097724,0.06961084913575773,0.07509287975124222,0.051710647471771384,0.06772685112738286,-0.027557952698400976,-0.0338514872883589,-0.02068325771657819,,0.019519214861474208,-0.0268545214526885
CXCL9,-0.024844051665225738,-0.02772133197399136,0.023012978251024017,-0.00801113333438293,0.04907394918196047,-0.01728849384127487,-0.017530626358904188,0.006470494225933964,,,0.10994476108977458,,,-0.012758971780834764,,,0.010579489291512758,-0.004134383697580914
ANGPTL4,0.10368428679425651,0.0010237617600987114,0.018701228167236964,0.02388796593046928,0.00555655521493247,0.023002569468323873,0.02341491670919827,-0.0441243373050017,0.023292431281133143,-0.0903922741396797,-0.022953486401986863,-0.03887833874433425,-0.08361851980336461,-0.025668272130137094,-0.0445530337073883,-0.03687076771109702,-0.053025016631783016,0.010376243462901785
CCL11,,,,,,,,0.05765970137759029,,,,,,,,,,
UCN2,,,-0.016891382317084,,0.043039229902871186,-0.029911792679383487,,-0.04439167788385926,,-0.054964826900371674,,-0.010039893638170304,-0.02867023594248089,,0.10600932454700007,,,
OBP2A,,,,,,,,0.08136887089451479,,0.09216542119670648,,,,,,,0.0043340538834456144,
COL4A3,0.0010725043446757866,0.04383569129895158,-0.022998995055715597,-0.010530533019250898,,0.018953973335752078,-0.013729375638297996,,-0.021366822227741913,,,,-0.02393281180208686,-0.03778616599088032,0.05207332617708095,,0.04623386788598583,0.019738122773506107
NRG3,-0.012386245007152439,0.05635601007261574,0.024447202901952472,0.06871873528163376,-0.09300945613646792,0.0004038269150901593,-0.016045251938098685,,-0.005039870670090042,,-0.04217454456694968,0.024907906856211737,-0.027948294248188944,-0.005118829046992471,0.02119444807995072,0.07371544742458823,0.10659830760444655,0.10202394310366578
IL23A,-0.023512404079386002,-0.026305393050317687,0.017799801509081246,0.04731875348558502,-0.02786330425217747,,,,-0.025996402854011547,0.10444554855706846,-0.05557875919010834,-0.027544507305014152,0.09146581584216461,,,,0.04862189953508456,-0.01886121499283664
COLQ,-0.004642562513910577,-0.036472505481041334,-0.03781379402980065,-0.02277964673384488,0.11071187353092929,0.022539121833561427,-0.006151033497363531,-0.0016453057622493363,0.02567343462559951,0.010642138031858935,-0.016395274382102462,0.06571260203063907,0.028350788958908673,0.02689524041292639,-0.015805857843327633,,0.035147569608938375,-0.05388138524764393
SCGB1A1,,,,,,,,,,,,,0.0068067456944863785,,0.01652834762734766,,,
TNFSF12,0.09752108737821959,-0.04018675305599491,0.006082973543122384,-0.054895614076008195,0.0947760316505027,-0.019971259068286774,-0.021395120542732474,0.060049547824721584,-0.01980929372175355,-0.0317435095181746,-0.057789146832351625,0.029543830623593642,0.00206383209186651,0.09543787144516651,0.007808067267106618,-0.09166457901859142,0.03565647531201246,0.012236247503581302
DKK2,-0.01559961625352434,0.023006998128385907,-0.017140405797266167,-0.01641757934208738,-0.06613757673789095,-0.030667045858102093,-0.01206293631733816,-0.01781048463450329,,,,0.09184263436048648,,,0.017592584224458356,-0.015553799639165498,-0.007736453096679949,-0.02592297625947186
FYN,-0.059086034204469604,-0.009007248930337816,-0.04212786986094761,-0.026735051809597586,0.1374364331910375,-0.016428698371731373,-0.026214691430399378,0.013615882090741901,0.012737438927238097,0.05323961394206637,0.0048474933918690385,0.08970282104359552,0.09139528285268822,0.07618276049660053,-0.043015598600169305,-0.0037970024552777763,0.07563610125065834,0.002375539079874291
ACE,-0.03640689183386302,-0.02304747237003167,-0.0244025403009785,-0.004230702857166349,0.11859746895201664,0.02175080936341795,0.04503464658879569,0.0716931690880034,0.03594514118374267,0.03914623302126022,0.06519994967455293,0.04030513223997581,0.10391889710667733,0.009213785686651675,-0.0063163833321736714,,-0.03160811102266999,-0.06944733152799744
IL18,-0.06468100716166938,-0.01802241394494208,0.03086891052624712,-0.04308952559142828,0.1619539913047338,-0.017522953105002927,-0.031082521874236713,0.030533545909158064,0.03740507075290634,0.14277273255538686,0.01488955271552056,0.0637667022065554,0.09972752513160818,-0.07290456091822349,0.021073399162976906,-0.045864630378074304,0.1188513093930351,0.007662997245931149
PPBP,,,,-0.015541792964139324,,,,-0.014649411142989725,,,,-0.033725600280810605,0.03310340464790572,0.04443387718528717,,,,0.0025480423473582888
CCL27,-0.0396259767341244,-0.017446988302672856,0.01285081905676441,-0.0313166775069567,0.04942942821061064,0.0040102201655121015,0.03366647302580646,,-0.03808386284406379,0.11505686313776074,-0.004888547272522395,0.08810118499377889,-0.035219058989724134,-0.041843315725018454,0.028368464861034687,,0.08956137415326687,-0.03125187954404682
SERPING1,-0.016502713451660773,-0.028309756258199925,0.00324247776070323,0.07432505031567391,0.20398482476583144,0.040305562840807406,0.01337778848186834,-0.027340615611384046,0.023962157929811417,-0.01936806354440741,0.03341918904432959,0.011735034807683248,-0.02316515612503811,0.06486222303691291,-0.018694492243424028,-0.04680112470730482,0.01400082546502378,-0.0775507647309133
AZGP1,0.15635220540436526,-0.0015356183890591491,-0.0022101498997240615,-0.011774503812402382,0.055076085674696504,0.012221424407907286,-0.02397712748929454,,0.0026465353172549144,0.09365870682929915,,0.07019352421424034,-0.01510368630078674,0.03656618444865542,0.04862150063749134,-0.004262825806007866,0.06093021642453335,-0.03730960441075339
INHA,0.04429824803949585,-0.011812720835721421,0.0006353111492179536,0.015998987410753757,0.020263071448659548,-0.01676025146476058,-0.019145546073282078,0.030048899523768154,-0.009471466585096785,-0.007729158095320182,0.027572583389471012,0.01994751749525832,0.04288030429067295,0.025253960460183612,0.058078431944782086,,0.013963480423092258,-0.004000426086960552
SEMA3G,-0.03860537218027861,-0.004585083069363986,-0.003526192258401144,-0.026852046838174787,-0.03185792102854379,-0.041442002132378926,0.002002453239124486,0.15718540128960665,0.030718590506796754,-0.08206892527017656,0.01634283372179862,,,-0.031230595436166526,0.022781641559329855,,0.009980837270875417,0.008686406672645149
OXT,,,,,,,,,,,,,,,0.009527329268425973,,,
COL6A1,0.08594786045810501,-0.05094734521130664,-0.007681157311071582,0.026993215096924286,0.2161525278412504,-0.018750475279837926,0.06431760387515474,0.025208959410573745,0.05720464877442689,-0.09672972021120783,0.06718984729635515,-0.04163364278682358,-0.05343143809440327,0.1113220389576213,0.030697826555455984,0.028280031155601994,-0.11965078904798955,-0.02092203476288705
FGF17,-0.027947476414120907,0.014231442896051579,-0.031704860493359806,-0.013817264214983362,-0.04756358780457163,0.018334600051459163,0.023643554416119372,0.030466328453874987,-0.006648488992100811,,,0.04556759694213445,-0.004587387824179756,,-0.049978558969830555,,-0.026117336702351942,0.0011882132647286422
TNFSF8,-0.02113051285146876,,-0.02154743161460722,-0.015541788935612073,-0.012171480779995485,-0.002124629213969699,,,,-0.02594520461386745,,0.024689168751463562,0.045538974308597484,-0.030310288146526726,0.18100881262915489,,0.020251177143778033,0.00957292729238091
FGF20,,-0.024786174895830678,0.003789908438297411,-0.031793509579086145,-0.014466589246603647,0.02178036271877566,-0.024938180450997098,,0.07822230804259836,,0.10494580692092056,0.0380439667485993,0.10546574033010937,-0.06710347479317262,-0.015030188267440618,,0.03361435062438767,0.04895660486047233
ICAM3,-0.05836698286186944,-0.012119623852608882,-0.007119505052217126,-0.06585513646827974,0.025118235042014894,-0.0463575051841202,0.01562247455551887,-0.02377505014380269,-0.002634163010688428,0.006462892944617134,-0.022966029603515233,0.10888240925411717,0.10774312637546973,0.14167820416849725,0.08934533719799494,0.02773816188205994,-0.04076434860507065,0.012016255746745585
LAMA4,0.06597625261623608,-0.03492136996279357,-0.04208684027080249,0.07151118554507424,0.1697615754144891,0.009666673891769556,-0.02581487697851818,0.040228767714754525,0.07269824097537378,0.12243850264948498,0.02662937511101479,-0.024373522169206446,-0.01089551736377716,0.03229131814226307,0.0636861281866291,0.12904413151198604,-0.037661090385761375,0.015978069007515815
INHBE,0.038191621032171226,,,,,,,0.021332264356097273,,,,,,,,,,
DLL4,0.002690192112403242,-0.02667972865162426,0.032833370600995976,0.06357891846708448,0.11008600969754731,0.010294424295982988,-0.017400704454069386,0.003553455486775808,0.018074387145535453,0.08809725076293247,0.017036311201009856,0.08564410880132331,0.06516024394523276,0.03551677031528783,0.04164540380211954,-0.03551421090197682,0.030530955152495282,-0.026818286799338068
SEMA3A,-0.020827447049559526,0.00612227262548927,-0.007687096218810789,0.020477879377542786,-0.03220249248993489,0.0038717601164126913,-0.02575405904989577,-0.034650039930291386,-0.00042358729775545257,-0.04566915988250922,,0.12323730478943996,-0.02098366974008853,-0.006002654508061817,-0.0009493818336628363,-0.02482036614096406,0.09442896171356,0.01454172406133644
RLN2,,,-0.021745511562665704,-0.023838683258145005,-0.045007063604607926,0.030378035161986804,0.049528533447916356,,-0.016252158867397663,0.1616208294082111,,0.13171003452884228,,-0.040021364696500666,-0.0263944202625939,,0.024766392066852137,-0.021673729519049795
C5,0.07299381476922791,-0.06152587280299249,-0.04925617394592444,-0.026407795741126994,0.08996534644996877,0.031376946326551386,-0.011826891327060824,0.01683941871215453,-0.0010808691770836257,0.08423362985728884,-0.025776843340288878,0.009022874218408816,-0.012342419335285381,-0.027739130324523267,-0.018880581295251192,0.009039385139171185,0.0721742947590524,-0.049855097522204114
COMP,,,,,,,,0.046933582736188945,,,,,,-0.036297382812161424,,,0.08866353508557533,
EDN2,-0.028577809755601244,0.01622897609442483,,-0.0029389585640867744,0.09386884408593522,-0.0302915664683951,,0.13583303713023617,-0.008102695732024295,,,,,,,,,
C1QA,-0.1487037660527064,0.029883941353140993,0.006387536421342139,-0.028732216944874524,0.16089315522575534,0.07089251927761307,0.0012402513124571035,0.0021499524405051104,0.058653474203727074,0.05249773927856265,-0.00797516693698248,-0.040877301468864286,-0.02453758473898423,-0.025301587104258765,-0.00044037738559845674,0.11146991980347284,-0.022895196215036218,-0.02853531737713615
UTS2B,-0.022723261951194784,-0.021094416727229667,-0.02174551143773524,-0.01704645674459955,,-0.021562286858017362,0.018418434397402386,,,,-0.04847560758771186,,,,,,-0.03211660023857477,
COL9A3,0.01776790324269419,0.033148298407402056,-0.023564532833154263,-0.03569706449094438,0.14596268584310285,-0.010176628758972947,0.037185981682780984,0.025563419362025306,0.021535862233788686,0.13702128989890938,0.035815798324635294,0.10765029675795079,0.05408922128500898,0.0067442591119424395,-0.03196367786090516,0.0873636921665893,0.08405940038756926,0.09638748500189266
DLK1,,,-0.02821977988152664,0.16857037833788824,,0.11398601986557169,,-0.007611617541900448,,-0.14485806383068325,,,,,,,,0.01741156304081178
HGF,-0.058436488475436976,-0.0010398949878765685,0.016508793943799095,0.02507461760797807,-0.02035815761884487,0.03136584727945753,0.015601864029749437,0.04894201372150901,0.002163224903170874,-0.010702761685777051,-0.034630745063992156,0.06172765125682591,-0.007082655689407551,0.019317527752104647,-0.00028496134112735653,-0.038450076005786524,0.02409677288883189,-0.026712755140963093
GIP,,,,,,,,0.01721473735943283,,,,,,,,,,
P4HB,0.037810860560206036,0.05672674139424894,-0.00028542668344788994,-0.01340181919609453,0.1915586684619653,0.030969923675703795,0.004451198467955547,0.010135556878142155,0.020136534250328138,-0.1099283887307519,0.058442258737164646,-0.11441474617853165,-0.12751541791038265,0.03306293549711164,-0.025960689347137005,0.12332700790746765,-0.11647893196836046,-0.027099679025007133
ADCYAP1,,-0.01051903595326305,0.03174409157772241,0.011532000715691888,-0.08265692993304645,-0.02733633028739381,0.013257195563964675,,-0.023948016581098443,,-0.03642438680336039,-0.003004787733674113,0.05081743866375357,0.007392470126725182,-0.00815556307995441,,0.027785129071109044,-0.04870763405933209
GREM1,-0.02272324786270785,-0.02772784008981024,-0.018794939235471115,0.07602576201441257,-0.010503847193125559,0.002143263090754838,-0.014110004187818038,-0.006880580514541584,0.026543662178203888,-0.005964168335856104,0.02219087542349158,-0.03180566793658715,-0.05588356035610314,-0.07551760042670412,0.005011677585458432,0.004459151844194068,-0.008456211921121589,0.01737612365176582
EGF,-0.05587368230791978,-0.029771948035409567,0.006049124291989883,0.0032305500306853497,0.044101216450534,-0.039699694090462104,0.03255440438446496,0.00019310283021283908,-0.006298363954830572,0.02638947127291662,0.06593589514097101,0.024171099367725737,-0.014264951772399994,-0.05025736619004042,0.012523571436472937,,0.029066993432787274,-0.007981967917594111
VEGFB,-0.040062803694225844,0.04610926733299306,0.02903581654449146,-0.0637985565719161,0.1007843327787574,0.005655110869091573,0.0036047340217987443,-0.035156402996750595,0.014738685374434183,-0.12266701659872274,0.02283637223208345,-0.02095858425464453,-0.0013642456696716617,0.03807677551197077,-0.08980954898415953,0.07870405055838264,0.036868305572618464,-0.018505835326351854
FARP2,0.05830864343671045,-0.005693167034465214,-0.00607003468600531,0.040282619841997186,0.09758454928483186,-0.0007404644314205937,0.05363236179947289,-0.030223132063277765,-0.013975964104659159,-0.053445748760475656,0.1155980583492996,0.08483196080319307,0.029168740544151927,0.008436454690389868,0.01811325803008527,-0.011377372307989948,0.07415298574039816,-0.005263918921652746
BMP3,,,,,,,0.02370828349901465,,,,,,,,,,,
IHH,,,,,,,0.021697915065399597,,,,,0.15468924223632152,0.05884444621801349,,-0.026073574220660225,,,
LAMA2,0.05366561775257076,-0.011526712717181127,0.001294666167114906,-0.018138556527201085,0.11164100425895618,0.04232390094125665,0.0514918907858278,-0.0008921386512873305,0.034729919329694894,0.021453910114276713,0.02346998047944032,0.003268253575206146,0.08553566930186915,0.0419286824164729,0.0356104138580595,0.02776492842048869,-0.03107289864770415,-0.04492259884567761
SERPINC1,,,,,,0.02377296750947816,,,,,,,-0.014875679733922809,,-0.010262746914871062,,,
NRG1,-0.03932206061046372,-0.03658428525449548,-0.022793945047276134,0.06291988081905811,-0.0464362677292601,0.01166764619166909,-0.0128392471702875,-0.010952403257684502,0.01882901500924684,-0.072721359778403,0.12237374731531822,0.083622896871754,0.08992688611420016,,0.04559873604673147,,0.02954190002995612,0.06280290201961278
SPINK1,-0.053323454974188986,0.0069740266222257825,0.043766952586394146,-0.0277931079756251,,,,-0.025962576963974013,-0.016252158867397663,,,-0.01791873985767786,-0.00570362948492945,,-0.03165066189411158,,-0.0007519826126618235,-0.0011041711477386316
EFEMP2,-0.059991126629220556,0.006322793533816088,0.03340326523149147,0.03977684101850753,0.20447702781897692,0.007515261922728379,0.0063037777416308245,-0.015554485724472662,0.031773182668284855,-0.04040623502839164,0.039578489216805346,-0.028464126212602404,-0.07919509085504663,0.029372094963855833,-0.028577345711467177,0.04420815004738746,-0.010185880949170462,-0.06690119921382624
SELPLG,-0.014815865578173599,-0.007075394509075807,0.021493070019049685,0.0020270608788248395,0.11988642572178736,-0.026383267113781195,-0.002362560613352376,0.007070444747216524,-0.020697441105700595,0.058130964137133534,0.0767444630374444,0.04383337706655475,0.09266621561385324,-0.051131886437485445,-0.000645540432313292,-0.024752394998565234,0.06948545603165832,0.10546753143217157
GDF6,-0.0266465318858162,0.051882708897485245,-0.00030221637508074626,,0.03629374500570857,,,,,,,-0.06221439976703834,-0.005495122411936288,,-0.02582718585085096,,,
HLA-E,-0.11823816599720692,-0.01823614622277552,-0.01589559174331421,0.012326901513741372,0.18867964443984628,0.017351424151075694,0.008950256070115924,-0.027870905715705645,-0.004833675494223791,-0.07349144298617567,0.0764032028173604,-0.06370144347144609,-0.0010957823750149052,0.024203195061832272,-0.019733110482278757,0.10014619929328673,-0.021745745352262903,-0.04216866510221816
PTN,-0.001437040086796087,-0.05609532919578433,-0.11185032677485314,0.009122130092025954,0.21089540535583207,-0.012097466253023183,-0.0022836806220062466,0.07869802509032386,0.0039423246863976484,0.07026513476001285,0.058135803241579694,0.06667687407778533,-0.02430930702109585,0.10822275283277187,-0.07668615414364224,0.04197568319385305,0.04303750482414495,0.03420758548773621
CD274,0.06754366667506859,0.021101407099747203,0.08721515838008073,-0.01063749331849849,0.07511228991303381,-0.0030518215434188365,0.00019500401791040244,-0.013934604345348418,0.023843269048865003,-0.0021653437017307006,0.04523035048618684,0.02814968267106033,-0.02555147357098012,-0.008428928856960336,-0.017790951538541353,0.158131561779172,0.02916619589383042,-0.03535232962609399
FGF10,,,,,,,-0.015764496675390885,,,0.13725124539133707,,,,,,,,
CD14,-0.02961532942663736,0.013385725798605986,-0.015414465255721974,0.0029421259500620016,0.14931498898794815,0.05750636023477563,-0.0231164222500669,0.007952151607512602,0.08085533742674328,-0.0005387966671111365,0.09318614853437554,-0.020069586834213456,-0.05129139746754569,0.027634213106318313,-0.002917533667550402,-0.074194654076762,0.01711450923676674,-0.04954936973424541
SFTPD,-0.02888836171554865,-0.03180660799578165,,-0.01745382853307696,,-0.03959597683376052,-0.03079060835350754,,-0.0011668367044655296,-0.06034547808246967,0.00966634880918948,-0.007701171895894989,0.036331342423675014,0.02829056434688058,-0.018281238144870194,-0.03314005706558311,0.1210959170172482,-0.05615509096244893
SLIT1,-0.04668799899990209,-0.01701925978133124,-0.04187138672105955,-0.02159030529962045,0.0925770375590019,-0.02975349090610118,-0.04673565994937222,-0.018087839848814107,0.03608015606900003,-0.04578529633299608,0.049002804839517605,-0.008506575574822553,-0.005577096423187675,0.07424650577757871,-0.006853534278030184,0.04550370299005385,0.05365827169065422,-0.010458230618731107
CNTF,,,-0.017140404035228454,-0.015541790354107228,0.03536198178834085,-0.019665034518606236,-0.01411000296832366,,0.052832356693123014,,,,,0.037776672688422774,-0.026394423173135888,,,
BST1,0.0515333826533545,0.02642019988361938,-0.014844449587549893,-0.007220784057145584,0.1436742593238444,0.0033381267736490683,0.07398554998603102,0.0398676768577901,-0.0020490522443942145,0.03168142026158015,0.025048799058099015,0.05555188610388672,0.0258064784565647,0.03799520026589202,0.013574983583998982,-0.04113937636561311,-0.0013746976515807573,-0.001888332932054653
AGTRAP,-0.0031143473766200463,-0.0009248903578001302,0.06225577408612109,-0.03672272069669584,0.13842246999654734,0.033343465944824624,-0.007909037169587485,-0.01566550032258948,0.054911867865690606,0.02234366156619776,0.007009704783983246,-0.0014604457677355926,-0.05867941696449147,-0.013785766892214987,0.030106825589420252,0.1034559434491555,0.03853614332235384,0.015326075506764516
LAMC1,0.012816649886408746,0.031926968178278795,0.04133377003187712,0.029941606672767785,0.1825125853880826,-0.0016964394717536766,0.0383301600590644,-0.02144433053157404,0.009163498945802573,-0.00021552527770330734,0.02135472127147198,-0.04572810345790417,-0.001982946715320508,0.052174350598691986,0.03899467951702891,0.022557454900351596,-0.07975650544810145,-0.0953368923214563
COL6A3,-0.02314764009141701,0.001522938273197973,-0.024535992544717403,0.06820723160715861,-0.036978492590693406,-0.012005777742938876,-0.021934498641174097,0.03534966716238625,0.04380311086517403,0.059356305021890515,0.07229358388593622,-0.038306795332539154,-0.030876418055135076,0.022122567132619283,0.030814920740137582,0.10309853688144127,-0.0363278343831098,-0.018876251161992787
FN1,0.0862486418683397,0.007723703306816497,0.005539985261826888,0.00599419759481671,0.165520290202833,-0.05753904464475137,0.045053126057557194,0.003225438097003082,0.04302469618412007,0.08258875880431514,0.0408545019242215,-0.10328850395843243,-0.10176599300028694,0.057946521177969536,-0.011100401809972292,-0.045269557592203365,-0.15989323816013556,-0.05842628028040159
MIF,0.04721926117565432,0.015824932128078662,0.045973380226904524,0.011373585414148119,0.0039630048356193125,-0.018436552733643287,-0.056518476220300165,-0.05332196836252319,-0.019731358978608976,-0.09142856395021537,0.05798475050193322,0.061546196880663845,0.01111988687302834,-0.007839788011068946,0.005478498761175663,0.040765631088849036,0.09038005777668232,0.03038929835234804
JAG1,0.07707121124261586,-0.06417497284234835,0.018148628941600776,0.0468816545242492,0.18920754554925748,0.01250901589691279,0.0302948852828309,0.0384487407257094,0.005187446148756409,-0.1290107793946578,0.07053236157291333,0.007856041221549205,-0.0388808510119326,0.0020993146077012636,0.034968667484483004,0.011646951361813583,-0.07390398455786229,-0.03217241362551941
NID2,-0.01431149743161964,-0.024567291355620198,0.014389069335060387,-0.018990290802586393,0.1783765910028771,0.008349410927378977,-0.00036836601681208874,0.020014025815028265,0.09946829966885044,0.03607541201527999,0.029685058516018603,0.01943341466814836,0.10924361717069105,0.04835796767295269,0.06918622782792393,-0.04392162681776095,-0.06708552828796187,0.020995044203831643
EFNB1,0.0067384904448051135,0.004361042338900274,-0.011655445838072185,-0.0531597113408227,0.12034617614865618,-0.05275877368616941,0.05789514233399103,0.02684985939860959,0.01953091818458154,0.05184317749242091,0.04666800696923718,0.009826137591800498,0.06595267437813254,0.023669467455916072,0.03359915215467871,-0.0034447636721492334,0.0323702893110371,0.006977595540628661
COL4A2,0.0016428201629510345,-0.0125131149880032,-0.0024228714612800975,0.06924628208920472,0.18423828591706062,-0.006556712911645072,0.0645243318325051,0.021226278359920803,0.07597768920316907,-0.02706750739572261,0.049840492755386455,-0.022683942651510792,0.00804036995488232,0.015687727012693598,-0.0012648232528457964,-0.031656199603403046,-0.11966777874846846,-0.047121058603207464
SPP1,-0.0022168320977228044,0.06771195322751644,0.09707972251319476,0.004065008807250228,0.2004135062746846,0.014450531670051472,-0.03373984457169592,-0.014654914939376242,0.07748166221175355,-0.08810841151504403,0.05773989922258001,-0.09494345076974343,-0.08400327246183566,0.01132276912870956,-0.021423165362746514,0.060894569645943086,-0.09326535085468245,-0.01656272710358554
PODXL2,-0.044005504989253194,-0.04261786870822626,-0.009284789120231894,-0.0429629376743509,-0.004329561503045341,-0.02938564868817552,0.08627032097621376,-0.013776615093872745,-0.025904629335869206,0.04329172691183974,0.0742637426911772,0.003427666249552268,0.057299727704472614,0.055621616750998866,0.06362908273237303,-0.006935600333642898,0.11100316224275607,-0.03549828157525791
IFNE,,,,,,,-0.01576449544538921,,,,,,,,,,,
FGF9,-0.04723524285382758,-0.03711634061012615,-0.03288351362416977,0.04815059498483931,-0.05677695924127591,-0.006927660450592962,0.034703845102206234,,-0.035240813102735045,,,0.07448548071069654,0.07000593202493044,,0.04881000266555185,,0.029646994611868767,0.013008949891720545
ITIH2,-0.021130535347712733,-0.011817288872292225,-0.022900241480087312,0.05497540401226009,-0.037114780783275174,,-0.0026808644724495116,,0.049831007753449376,,0.0552513728556663,0.07684277320193914,0.059371949418499756,0.06245033051573739,0.03353723153029235,-0.02899465752765665,0.048444251154413386,0.01638799757204906
ADAM10,0.013676831779050738,-0.02955051217435859,0.031862071401023144,0.0019229030999637058,0.05482886425824725,0.012525909528291142,0.038308019415822916,0.02231352469244997,-0.0002680527460329057,0.033204859198312085,0.0770284028584375,0.030462480415729482,0.01872891121283452,0.011042161787293085,0.031641445103403894,0.026285552665396717,-0.06908777016147624,0.010171093710505858
CFH,0.03322020916171491,0.011103069514108246,0.02550651899282523,0.017314113159544953,0.13181953136609129,-0.026543540573025395,0.04836399229112441,-0.0051794765993154745,0.007178629893752384,0.11542845989697104,-0.05650247068806155,-0.0048836712789174916,0.03203112318694965,0.0014325003240773567,0.004464676132402567,-0.04620074806775792,-0.03737552311235329,-0.04857590781429083
COL4A5,0.001826779663394733,-0.005077574447065138,-0.05906049650807061,-0.003040698227452934,0.07664739365981814,-0.004454678232690596,0.048095816238077425,-0.041842622713519705,0.026412541136163363,0.000706977429260576,0.0131082997040431,0.11176044048057265,0.07409400824921364,0.0018914596942416133,0.022083742540201363,0.013592088385308228,0.0986846348705908,0.023614717502174518
LTBP3,0.01354029219957886,-0.004974893053249651,0.015477043949481234,0.02025575500679237,0.1438281390763316,-0.012191352364977532,0.061012252964395386,0.009566825303904819,0.04134477558509307,-0.1468556812810594,-0.012545541733274584,-0.012578067293260267,-0.037345228631177334,0.11132652072968743,-0.023619183740569174,-0.03570887048879823,-0.003167393153057717,-0.04518185245067118
GNB3,0.037731273515244586,-0.0017428848853352486,0.04110410952591833,0.08404568986664707,0.081844475922212,-0.02079364446200609,-0.020866849021442875,0.01997646629585752,0.026566858997029687,0.055963353407821693,0.0711016789136134,-0.048747588980184234,0.03435607184900552,0.013752700547864599,0.018941611785903915,,0.014720363537865964,-0.013358374570266299
COL6A2,0.040914970907021,-0.030530508150907593,-0.05544949284947546,-0.04537975061650884,0.14711180348274897,-0.02019434427408715,0.07046232438252767,0.008709830708698406,0.06518976278276323,-0.12085831687056395,0.1224244138247449,-0.06762601500876461,-0.06161842466634211,0.006643128581735038,0.014316589497843101,0.024782118341711297,-0.10991754749905293,-0.03336532639035015
PLG,,,,,,,,,0.0686983005047336,,,,,,,,,
GDF9,0.00796829584810663,0.03418486383554668,-0.04105958656444636,0.021905735550835328,0.09495272577585087,-0.04134666277918377,0.031755016168424174,-0.02130782528282771,0.037008964072983694,0.047969666218305555,0.011412558566260224,0.006835911715098835,0.07553336274538797,-0.002527509507819191,-0.05880929341372759,,0.0699236377632509,0.08336348736601626
