,MGH258,UKF248,UKF251,UKF260,UKF269,UKF275,UKF296,UKF334,ZH8812bulk,ZH916T1,ZH916bulk
GAD1,-0.011560792951960235,0.02066600750220282,-0.017814257253033632,0.13868513068433733,0.019764875509530856,0.018693142274194163,-0.04259700275263205,0.05717418192317825,0.019635051968015068,0.0011301660582844952,-0.03821612997737773
COL14A1,-0.035013836556769345,0.032405575467072636,-0.017593473789456228,-0.01902523597423172,0.029916557648514343,-0.022317275674822983,-0.02513686567892365,0.0329062817757505,0.009056587143812894,-0.0027403995125466654,0.038036978475595846
HLA-A,0.010748150790701285,-0.034194284210394006,0.029450197757791254,-0.1343719416049467,0.05230402362926928,-0.012052512089672566,0.03697296750587072,-0.02653422055893281,0.04269901235691484,-0.028816579451852654,-0.07910944988570047
CD5L,-0.03453292640319363,-0.014882716918946777,0.02016420478385352,,,,,,,,
FGF18,,-0.013466168849509104,,-0.01906338270657152,,-0.01100895843875662,,,,-0.020377987296806576,-0.03311707845129853
ADM,-0.0002729380179091425,-0.04300081748982274,-0.027529551987524863,-0.07067551976954829,0.03990044155072196,-0.027556431093950676,-0.03115627281109918,0.06664918250962933,-0.04087334330097027,-0.00044295951656827837,0.0612078703297427
CCL15,,0.058545338568593834,,,,,0.02798062078274596,,,-0.017673826800511015,
GNAI2,0.007515171082875417,0.009113712797960817,-0.008437794228361724,-0.018478415648090003,0.03958215497085267,-0.010802089247083466,0.055931665096255086,-0.061684301565743414,0.044705009205964465,-0.02598320260193736,-0.05160960714003792
HDC,,,,,0.034387276680424024,,0.06554569242498182,,,0.08960275255313634,0.016904204986536556
COL11A1,-0.002064579585331241,-0.014137090508145092,0.020148243886288116,-0.03143517700852295,0.06257610468593595,-0.021025895113919123,-0.024068766357991617,-0.017398363254519295,-0.0025374441330843988,0.05666535482353701,0.01747795544318651
NUCB2,0.06763765870726922,-0.01945095303943642,0.010962747620508952,-0.08268157971995088,0.0503570310386849,0.027056965849013855,0.017960966127706226,-0.013067755926366848,0.008664170133067308,0.01970251148524515,-0.08562430224997045
FGF16,,,,,,,,,,,-0.023770467508416677
CXCL1,,0.036327216876480405,0.006603730544703771,0.05370744864978047,0.01889744165769603,-0.010435667791999653,-0.0014715190345842013,-0.016375951564180077,-0.0313075882320206,0.0165769256297494,0.014365466747861376
VCAN,0.05452439852503504,-0.004169523843364315,0.015154509900415324,-0.04316063350029486,0.03218276427531681,0.013405004673171763,-0.027144508367334407,0.03721968740177825,-0.08779989983243584,-0.0661073980496097,-0.0001663393118458178
MMP7,,0.012782501204239571,,,0.1316352675777019,0.09769563345402683,-0.03373563498323294,-0.01865717182245534,,-0.01945202453619783,-0.059773043158287915
PTPN6,-0.02975681913498937,-0.02550198267911575,-0.06142012454958985,0.027056426824095516,0.06321873960095396,0.0021021737022015818,-0.052282667177122065,-0.04778236907776702,0.017945215139049186,0.015992851091818912,-0.02072052935502967
PTGS2,-0.03914672186546031,-0.0035340694506951756,0.13088334888724296,-0.0561955148531894,0.04942834636881276,-0.004398784157094036,-0.03724425021628764,0.03609440732864117,0.0353793342491503,-0.0015105156370399735,0.04376217141617222
XCL1,-0.017638272595775707,0.0050004367562416375,,-0.014619969997980294,,0.016575831702024885,,,,,-0.04293194845787585
CD58,-0.027075150663962846,-0.05667612185045704,0.053668605503006034,-0.04220965134776198,0.016781164652580803,-0.03833394064696366,0.03627257903317807,-0.033580191637260684,0.050502603669719016,0.006816696873107181,0.00322454324048887
TNFSF14,0.004910391649560432,-0.016432793069674094,-0.015774457279724565,-0.041150333607447395,0.11496157030182706,-0.026873550194374183,-0.017057211947464346,,0.059135956267660474,0.0940654510719547,-0.005918062935364785
CNTN4,,-0.0035605324143843284,-0.012348194837728317,0.13405384301193798,-0.012603286628959811,-0.028108508381714015,-0.03914774411426936,0.0041188306256432616,0.039122614542079596,0.026435526190504804,-0.025003944740764623
INSL3,,-0.014609671117768666,,,,-0.01170001927627365,,,,-0.0241994777681651,
BTLA,,,,-0.015241805420237965,,,0.05766928534534991,,,0.012521587856756652,
MFNG,0.06528620934707022,0.041197693851021115,0.014477359004073233,-0.026438517411273607,0.030240667207847453,0.0035606313652432864,-0.05997019027956965,0.0034643503546013406,-0.029797532003898567,0.03259082302543634,-0.040729413230246335
ICAM1,-0.06450000401636363,-0.011031317948577878,0.021358189004479423,-0.052347438908880196,0.0742504142782045,0.03170453609891945,0.005467625974011816,0.018938912252634475,0.07112442555301596,0.016019539681280028,-0.04949790133429543
PROS1,-0.04026686548698307,0.01898644650798193,-0.038954437254490555,-0.07902718859265964,0.046569160405495164,-0.011809809707342533,0.03511309620429478,-0.028058501464775353,-0.005990999067288558,-0.003629897985082568,0.018501576526096616
CLCF1,-0.0021951864813829574,-0.01522473550405595,-0.010481056045948359,-0.0587212777101877,0.07750006583094594,0.012909435953700268,-0.046585725319845596,0.0012964742722584867,-0.044115699072784016,-0.00913883927861529,0.014360470123183464
PSAP,0.025305106888145062,-0.039365948133256105,-0.006367354242688144,-0.00477429404114572,0.035541305679867526,-0.030295023888619967,0.03254654395013232,0.01216340225997624,0.013447857901933005,-0.03128525482383128,-0.06440507572282886
EFEMP1,-0.04775481181374954,-0.03358898358806542,-0.0022693331928951787,-0.11107509615481843,0.07223278043715078,0.011859666213681397,-0.054281719859701115,-0.026915408819696125,0.029097356813295176,-0.03673744277403557,-0.041000156364948394
C1QTNF1,0.00502307350416163,-0.02596075612685535,-0.005429950481009846,-0.012975155269395465,0.07136646154779959,-0.02158229644087413,0.0005799646614440803,0.001155415362609426,0.13243262973424055,-0.0299240065702802,-0.015377701269910345
ALB,-0.026554006753202814,-0.022586932786338117,-0.020808773705616835,-0.03600246579298915,-0.022291501049141946,-0.012773352318428311,-0.019373390164307683,-0.026115883655789568,9.83793927746562e-05,-0.027363814516235086,-0.0036029756879865996
EFNA3,-0.0146899431659027,-0.021830797591486,0.005054704880014613,-0.02865888420415817,0.018967552009097426,-0.03369041214125006,-0.03914253683136922,-0.050245168266394684,-0.019743693273085578,-0.017484147441621165,-0.01336429805446159
DRAXIN,-0.011008003457114333,-0.02230027215661261,0.008220898284962747,-0.014419934187977372,0.03259335038654158,-0.03917137154438661,-0.015555881614095312,-0.03771530500948964,0.03767193677019379,-0.01800543055297746,0.00758989535676386
RAET1L,,-0.011381075688216528,,,,,-0.01863166910464153,,,,
NPTX2,-0.025672333128605836,0.016607254628430542,-0.04518767126176196,0.08103895082157632,-0.04383698628126379,0.05060680448210146,0.013448511225441283,-0.027180479300430497,-0.035022214792186604,-0.02527044362925338,-0.05059949271056018
FGF11,0.01575632471720051,-0.018006922574346163,-0.022356226903977858,-0.020003096115096927,0.0056436561514617185,0.06156204617474933,-0.03525891120516059,0.021370112758390947,0.07387905618557554,0.032704111433366385,0.01904645874825883
CD59,0.024601220813765694,0.019225635652385244,-0.010633175921596832,0.035606132799141654,0.0028465528231678763,0.05264200619242211,0.05050646873541077,-0.021765346995652694,0.02845645873258068,-0.05708485262488166,-0.030955128079370373
COL9A2,0.06082313472303454,0.038820047923945146,-0.01105005216092347,-0.0020156938369675064,-0.0011684305795867502,0.016586815405886433,0.020822524045593222,0.001511959410701282,-0.04989252407266099,0.05048953870473487,0.03563900651836308
DLL3,0.004319240099418752,0.015205085102560457,0.01639620768673739,0.0671677446915069,0.005655846023299188,0.03544269831089645,-0.03052215953817414,-0.03341346555888556,0.013963359055982507,0.09017365077335411,-0.02966493130335604
FGF5,,,,,-0.0177505967964537,,,,,-0.017800927016317962,0.03352793946161911
LIN7C,-0.008232517980304334,-0.03825167628516854,0.0037850641745569486,0.03269531343756064,0.04904748873799781,0.019906678255060355,-0.0020260917174040496,-0.0064781176460267514,0.03277668385691102,0.05676039514562425,0.07474477147670186
GDF7,0.03383977407382457,-0.02683939600166648,0.01162677938312109,,0.0065055476950993665,0.06523707460945641,-0.017057211284621055,,-0.0368317761640585,-0.034519397513193516,-0.03687582161476298
PSPN,-0.027679459151062503,0.02907200717002224,-0.02387387975060966,0.055896273557344195,-0.008302305042382174,-0.008481206430800553,-0.024774459109732545,-0.03617351657618248,0.008597997747812084,0.05301946908232884,0.05456793433428156
ANGPT1,-0.0382368774465274,0.09975973165209594,-0.04113829821848473,-0.0006821870350482989,0.030444322177687718,0.004234518838047002,0.046139926137730596,-0.01913055312256988,-0.011818786172914831,0.029653473294776207,0.06948500612819004
PNOC,-0.008029336613519587,-0.04506579819692573,-0.027729149608474262,0.09681533633701431,-0.003236798857476383,-0.04048269928546702,-0.043568540307219725,-0.008908658778356704,,0.025475682254045152,-0.06326144368511263
L1CAM,0.0076329904004029635,0.026223714173362136,-0.01705093900932842,0.06680132921588465,0.01867648663395603,0.002733190264811031,-0.0014492458104718323,0.01736201030997486,0.02198414337674467,-0.0007187050293947908,-0.06502377375870655
APOA1,-0.038479691171610785,-0.018753619153188666,-0.01835015222166594,-0.007411906548174823,-0.03798896188200217,0.05852352975584152,-0.006020001812405186,-0.03734511033602322,-0.04000064550955865,0.02815228258189789,0.10562883963631149
PSEN1,0.014774299215850606,-0.019487840027623195,0.005853228899193795,0.04806283279586617,0.023573570674257888,0.017784541831327286,0.03413002432914805,0.018558661943464328,-0.05915465379885944,0.022939791639330673,-0.0677861620834253
CALM2,-0.0038155915600970587,-0.0020871417862915642,-0.02779488228164315,0.12112871412423643,-0.05104350018691904,0.06960617987040636,0.016242344169900683,0.002605244065849766,-0.0405714776803725,0.0595358225851036,0.03147005562182814
CLEC2B,0.037755551747408675,0.031087908657426548,-0.03873098867984407,-0.0045180901904922,0.058678367132667844,-0.015808222515313667,0.0043938572676284204,-0.02045068912241567,0.004763699377829155,-0.01856692750169595,-0.07000869988531519
NTNG1,-0.02395331596162198,0.04629550825036857,-0.0346963722993767,-0.03714782119955171,0.0645501961355503,0.01783964843129972,-0.052983781910365804,0.006092582112652073,0.13693035925642433,0.12774669106836994,-0.013388109499906677
LRIG1,-0.04407969931049976,0.07443715072855266,0.031063359498691573,-0.026776697298252418,0.040558206428321475,0.0010118248073219805,0.02683117654773619,-0.03452541607226378,-0.0073184393588885234,0.08403849532701715,0.057670928205146854
CPAMD8,-0.016075859785445748,-0.022865757866633928,,-0.018562435541602088,0.007422491153963684,-0.012978022746126892,0.11181514242263067,-0.022295227420045208,0.09967638552052258,-0.025356403522801326,-0.026147721354347182
GHRL,0.012257949128956986,-0.03032292420873024,-0.016806817766755407,-0.03143685031010464,-0.03414918409740208,-0.0227550779071615,-0.015555881614095312,-0.015406038576918338,-0.04903929627280071,0.001946224817299418,0.042367592704937375
NPY,-0.023583913716374638,0.01047669654909893,-0.010641693162594772,0.1590147091875928,-0.03037625608373945,0.051145830289836804,0.01195618630368471,0.02128478910405423,0.025931924912391914,-0.03055802177808048,-0.021231453831728708
MMP2,0.03919159859788211,0.04838041851025092,0.031594556453404435,0.033241980472810254,0.019832949974922985,-0.05010080135877477,-0.015483789777030436,-0.04331844105179901,-0.0026104428877624583,-5.917451634381287e-05,-0.018234205762993262
PPY,,0.018012968193011826,,,,-0.009484823249745835,,,,0.0050447577025669035,0.018631404282734423
ALKAL2,0.016695289682021653,0.011705152298369685,-0.010635690588407003,,-0.018206878505497587,0.025349788326871098,0.10181872947049603,0.0007073836392671018,-0.03985388023339734,-0.017559706939914932,0.024284249095402645
CSF1,0.004593224134413574,0.006309413873996328,-0.056349653869454924,-0.093229642718645,0.06062452708191225,-0.06286813270138862,0.028150846314980153,-0.008255095743084119,0.005385783762295472,0.049049580305085896,0.012511068687985183
SEMA4C,-0.006679997017903046,0.03710651966903434,-0.005407056532346374,0.02512678708423029,-0.014384057338041144,-0.009931150818094401,0.023636721523140915,0.05053717198777875,0.032200253318401,0.002833294013442828,-0.03728417692323551
BMP8A,,,,,,,,,,-0.02172033393560309,
ICAM2,-0.04059202873683437,0.041472292852193275,-0.048293136656209976,0.06405960525590285,0.11322117329830743,-0.010517799124262166,-0.0340281259965745,-0.03944606214356368,0.07590758779578453,0.05852719340422411,-0.002462812965403198
SYTL3,0.0038550546756030125,-0.007190557640615932,0.06791253490384784,-0.019662815578962184,0.05852145075757545,-0.014168253824673242,-0.0001193325391832683,0.030963625709525374,0.008286593508323831,0.03300358517927047,0.012425847845396291
IL1A,-0.01867989070402591,-0.028967504538958674,-0.021222077334259043,-0.052996649559126925,0.07743037834241719,-0.06327600828446331,0.08375620717228308,-0.023200696100464078,-0.004506505697164832,0.06653189466327154,0.05534152138214165
HLA-G,,0.06067407065105825,,,,,,,,,
PGF,-0.05002102302650622,0.014864062952547434,-0.03371921771323668,0.002288940048070125,0.10940139944421466,-0.02608154404211733,-0.02812776619494191,-0.008339661905663466,0.004649129538800759,0.0013145726704952305,-0.010304662779802246
LGALS8,0.0025275449120256747,0.060069983488199724,0.01032729439440102,-0.022768269628903413,0.025942218400458687,-0.060954172382610895,0.04235049444460868,-0.0014735339638978918,-0.011050123537492707,0.0017182243160132372,-0.04492477035363797
DKK3,0.02494653227183824,0.08359263474677615,-0.05835533935455649,0.15180259056685566,-0.02017809651593842,0.028611780761195263,0.034974448614357785,0.01335087829074459,0.015022275351422778,0.03340594569902874,-0.049220170187341136
COL16A1,0.016893602537085325,0.017071560116383038,0.009158662294275118,-0.0007073817027475631,-0.025046388934043366,-0.06417072388334147,0.033995832038001224,-0.013147107560074816,-0.013310753543774494,0.050521987637275445,0.06207596021196177
TPH1,-0.02994848578411375,-0.01285881194459463,,-0.018221436795068446,0.06390320230566031,0.028131166525149444,,-0.014527084778338285,-0.017784615780869786,0.0027051176076061667,-0.002025354182356742
TNC,-0.037428910761899116,-0.04375293337057667,-0.012704187440480231,-0.09377871690275132,0.03700899695126028,-0.034052773543024446,-0.023863290371097134,-0.017903467364947842,-0.016313133722485964,-0.006966673807107311,0.02523397172754774
TNFSF9,0.10219856515027025,0.1011452045201906,-0.017785299334864373,0.08551749465371154,0.0534783546064304,-0.02981588427251519,-0.025983020152561914,-0.02464695227378633,-0.007944907280200749,0.0029040217251655267,-0.03224213728380632
C4A,,,-0.01048099634622407,,,-0.011243782216114565,,-0.012769859373726558,-0.03950204493001694,-0.029249749080202322,
CNTN2,-0.04119776147002493,0.004217130744786298,0.004658514645933671,0.11424912993227969,-0.07098145618446046,0.046788367391616244,0.03365725887831582,0.026495147316409697,-0.08916431026848792,0.09447494668956351,-0.052109995427892596
F7,,-0.012544740176861354,,,-0.01605779428364363,,,,,,-0.001268541303441463
LUM,0.023709883798394456,0.026783713627745873,-0.015452636365160187,-0.05837403304264192,0.09161692556552832,0.0037374487181205014,0.03681788959791179,-0.00826132625671969,0.07465810081391373,-0.04178325652434321,-0.10775271456372165
IZUMO1,-0.015360985996781843,,,,,,,,,,
BTC,,-0.011381070947632724,-0.016400897759035988,-0.027048198877145692,,,0.04663426787192991,,-0.03389424534736471,0.12272885078745281,0.03137150954782192
APOC1,-0.030351270345222062,-0.01928304321655617,0.029070546667966754,0.0932885375048225,0.07067645834898344,0.024750517152850742,0.0976785945953823,-0.07183906548100459,-0.008591381485328193,0.012837532209939844,0.06549441923171499
PKM,0.015364197809588209,0.0025659728131414623,-0.007700604877790126,-0.0697360840343351,0.07122833724353635,0.013579500901955434,0.008729651905501531,0.06978454485767319,0.0476228920051153,0.0073410229862714066,0.010085977869361846
TNF,,0.020924084599145572,0.033878728853704916,-0.03936604763615849,0.010125946128260035,0.07984749712264425,-0.022742355126530778,-0.018010080154319232,,0.05127900896031852,0.05254024952340469
GNAS,0.014874975926511153,-0.02277414177090332,-0.033101705339414436,0.15393102632108593,-0.016881865024909785,0.061528952647300704,-0.04639570953659361,0.03843974314371666,0.04458491718655384,0.01705686006631576,-0.04426645383881071
BMP8B,-0.037235552994697295,0.04573403690088574,0.04138098077651299,0.01657031150764575,-0.012254875525771335,0.0132222325928469,0.05885832330645041,-0.0005895741073765114,0.0019486946173565072,-0.028628809412437985,-0.060235421718970845
LIPH,,-0.012858808778855665,,,,-0.009065562139558126,,,,-0.010809334804286422,0.010883405552510666
CCL28,,-0.018087514091548892,,,,-0.01395947431684387,-0.017860927695766686,-0.011520609287923396,-0.00788376504707798,-0.016865886267291914,-0.012031550604782365
PTPN11,-0.00034811086021427736,0.04540722922855792,-0.05136974529744739,0.02065245177388323,-0.02986103351062739,0.004979689536700974,-0.01588246942779694,0.030908282830116585,0.0029108182140770975,-0.020334662752614332,0.012284827837720969
ADAM12,0.024923012306199515,0.038405181227190645,-0.012480841052990514,-0.023431409921466823,0.047367900690610566,-0.011633721645717975,-0.01726147628554314,0.02272683597203814,-0.004513140132110687,-0.07004553767835198,-0.02248989694415652
EPO,,-0.017278058138665522,,-0.0008583755807973856,,-0.009484823663760245,,-0.014527086911689887,,-0.017935468356508544,
EDN3,-0.022576637904682766,-0.022399435402908643,0.03477723577972352,0.05186964159817369,-0.014448964530470733,0.06090389710464176,0.02440558313516424,-0.014676984829031355,-0.011698251946199311,0.056692351979099755,-0.01377148062574028
CCL22,,,-0.013250491423073406,,,0.0106821168724198,,,0.07836431212742119,-0.02771499861546992,
CCL2,-0.044696612717488406,-0.04440545404332159,-0.041051498929813864,-0.13328709245062198,0.04984442408846891,-0.0014698571165993734,-0.0033815315371958808,0.04503511604844938,-0.02425170727880214,-0.03134165541512239,-0.022551272119691247
DSCAM,-0.005377049642879453,-0.023802465361908314,0.0032654232352337014,0.07714902338663167,0.020108576428585784,-0.041291948102124255,-0.04154942903156556,0.025437824964021086,-0.03958956074676589,0.050214953076842685,-0.030339151081299295
GPHA2,,0.07894169220851278,,,,,,,,,
ANG,-0.015478925963188657,-0.03219431638179005,0.036520416995863315,-0.04197614522669297,0.05174434001219962,0.049472500966256806,0.0016778727462389185,0.03525759934585493,0.10668295613345999,0.0034599043201291005,-0.041404821691558645
FBLN2,-0.02116837561285485,0.04865716664273425,0.0025555930087796863,0.09175128545702109,-0.04524886396930313,-0.03318921491070282,-0.03110313317010591,0.013280796164889927,-0.009148558487818476,-0.00014313102691472106,-0.005309966048789005
VTN,,-0.02430762985100556,,-0.01971310676042638,0.05843281126722855,-0.01558250011413178,-0.023816964952282988,-0.012071134598886032,,-0.014870823918862094,0.04466941573756505
VEGFA,0.07813222902853566,-0.0388809446980934,-0.03276404919080546,-0.09374662437801957,0.05167560075603319,-0.05311963966252578,-0.05856055672610156,0.05488686521887325,-0.055208073636443374,-0.028156807110496892,0.018638027364764626
F10,,,-0.015124597877241271,0.08025131442835423,-0.026110315947345274,-0.010399904147458906,-0.020559903614153795,,0.04007244822176599,0.049830175778251454,-0.03311709037220637
SERPINA1,0.01148528648942543,-0.043532179472331206,-0.021303179497552012,-0.04594805362421626,0.02398550199218301,-0.018420492557035827,0.019754482619406138,-0.029381963049667354,0.05744115812281197,-0.00649761305002074,-0.023250178301054768
VWF,-0.045199040508533024,0.03256609619350697,0.03166105684248731,0.07857953321559398,0.06615446989691301,-0.00959554284620828,0.0269546175052276,-0.06180954104440014,0.09491028608350074,-0.02373759051991726,-0.018288181210058367
GDNF,,0.0474984382858397,,,,,,0.008332854106646831,,,
VASP,-0.015613298608533933,-0.011109555864701793,0.04511641248437869,-0.04387827925597569,0.06356608337118423,-0.01593327318895271,-0.00261922031204092,0.029540789033992987,0.030765456855036524,-0.017678458542804965,-0.01661631210327904
ADAM15,0.06023988264605649,0.0014197089415680022,-0.007594356371364065,0.03936475491317565,0.010726850691841518,-0.017826861739524576,-0.002725299066987013,0.03794522147564186,0.05842061650024829,0.025670930476220384,0.03145331636740531
WNT2,,-0.022493345322608837,,0.0757993521430383,-0.0014350332996686877,,-0.02026456200675165,0.08577962390886419,,-0.0028580102868413664,-0.0633195941468059
CALCB,,,0.014349374064649315,-0.023811399923713693,-0.017750596603552184,,,,,,0.06623968833936104
OLFM2,0.02038065424224431,-0.02854540030942081,0.032144135537048264,0.08536939686798486,-0.012143107770059575,0.030024601950779665,-0.03865431953145841,0.0799088678063228,0.051607822334784684,0.04877500976395003,0.0485017134860757
MFAP2,-0.02405869056650803,0.0218262521334143,0.016056320122915205,-0.008367770514066546,0.021260293319579408,-0.024908961125908645,0.034039497218264485,-0.034003191750741096,0.07324539465261455,-0.017154498243410837,-0.006952720687737705
HLA-C,-0.029989876040059135,-0.07944944011959353,-0.005754855612960035,-0.0503679778871043,0.058762683322520375,0.018899093251021126,-0.0026656007531249784,-0.04937730242918641,0.07988340946005215,0.02881248551162141,-0.0259260344638439
THBS1,-0.034894059058906704,-0.0075166436352988916,-0.02170931936761733,-0.04612078368372294,0.038101098424981064,-0.012494362167083748,0.011028863487468562,-0.03258666166258522,0.021145769241252495,-0.07427955959915727,-0.09718284478551717
HSPA4,-0.016478147851073086,0.04367079201552423,-0.01650408328719624,0.03557221345572978,0.03354060627091648,-0.005504681640788982,-0.03086318970059547,-0.0194142468964519,0.002502202258100849,0.05200737673970527,0.0034684740406498438
LMAN1,0.029726007507325593,0.027832805358159334,-0.02469420464504041,-0.07227981743458471,0.05526863720141766,-0.01364973381389985,0.006959998703137343,-0.01593009056551467,-0.025087124633187418,-0.009717958425317157,-0.048615722207984165
LYPD3,,0.014448718054179398,-0.012214195537875578,-0.01971310845657382,-0.01315875950378535,-0.01327951603967292,-0.023666183828734248,,,0.12321271340679145,0.07408010048142093
APOE,-8.078859652494878e-05,-0.0033958397414042647,0.06586736494037351,-0.017970304289566228,0.06126949100125287,0.07786981190688996,0.036212789734424586,-0.02383272051770018,0.06584477888245126,-0.00034527249808083193,-0.0668943799559745
SOSTDC1,-0.016075858450218656,0.008707921322165333,,0.2612177576066464,-0.025362657090077928,0.06460579470130301,0.04478795895192086,0.023805467122908416,,0.16644125752207076,-0.011115792098942968
ANXA1,-0.004302193430688357,-0.017068534651726436,0.018375528827904504,-0.06959878980343641,0.06219048537193745,-0.04128093234359381,0.04226772541826951,-0.011438989987594126,0.015469182582959037,0.017561376547068318,0.05526096562148967
WNT2B,-0.03584391411229518,0.09237494414194304,0.021147072012175402,0.07382879214434264,0.04711870781675496,-0.03389363567972797,-0.024825954950979393,0.1087506076667474,-0.0433673265994763,-0.01389867080519954,0.018258050500818322
AMH,,-0.023953885648501917,-0.016400899484341324,0.0056219129988837515,0.031681551106164725,-0.013671893156018727,-0.020089297628264408,0.05535810290722546,0.04819890445798913,0.12829019564451116,-0.005301518599652386
GDF10,,-0.014882717601736277,-0.013741169768817282,0.02750283731321886,0.06648089795240947,-0.01277335196173966,0.0028111003779363038,-0.02794820074849767,0.02551096485261172,0.009099023305213358,-0.04055503763394189
EFNB3,-0.03481914055240579,-0.009447910912607707,0.003665860893209127,0.019667484194087422,0.0049517261243537955,0.04388914288955797,0.040299053901341066,0.006906478266301346,0.0358258606053691,0.07367420792608544,0.02450230199051611
LTB,-0.022527259571941058,-0.02534461025451276,-0.020046788366135222,-0.0024955696280590653,-0.02904893674876976,-0.01650286033869106,-0.0403146114601267,0.0488887185847782,-0.002097042137139194,0.024127442971638005,0.07025939825309332
ANGPT2,-0.033478559414901715,-0.0010056582150318038,0.017333602800106655,0.013774786206992224,0.08909635848975676,0.018235630778065243,-0.0054835549769427444,-0.013032901910452858,0.08979123058507765,-0.05765149547211298,-0.008652976232664278
NRTN,,,,,,,,,0.008719879947912106,,
ADAM17,0.0002085588016386153,0.013278350788012231,0.04284985896428311,-0.029012463131348826,0.03346643028705104,-0.02415914828950348,-0.00042757584936068305,-0.013464252064490105,0.007681309503727451,0.043034435635896366,-0.00748453750202727
LRPAP1,0.02004859886106202,0.04081165538664104,-0.007539436172376742,-0.011183050185991635,0.005657063173672599,-0.0032182282839189995,-0.02711900626734233,-0.0019755132303533847,0.07167377200714865,0.01050634484923237,0.06756861570801521
NID1,0.09468854293834537,0.03624339747000523,-0.023822232581801342,0.01599713792776952,0.08026152816445285,0.008359445265011893,-0.024370779810771775,-0.05875486630664336,0.03863098085482003,-0.01619459864363208,0.0006738199240614482
MST1,-0.017553918053563627,0.004079277682924501,-0.0334284109715726,-0.02240447214299931,0.06718016449284404,-0.01345007221596862,-0.02569994609467754,0.11715990849319584,-0.05876784648709884,0.052079712793880364,0.04620687866992586
IL13,,,,,-0.01798010692255223,,,-0.017037513737989007,,,
DCN,0.10403717007203496,0.01596961568716747,0.015428259262286623,0.07741396276281436,0.08490539896825622,-0.033985986379842625,-0.025284233685346016,0.0311028843507971,0.047462183773416336,-0.02606383043466082,0.007457183601992298
IGFL2,,,,,,-0.011243783405843505,,,,-0.047388507963479945,
COL7A1,-0.025952880174469322,0.041104164704388456,0.01799412998300628,-0.014676873587944388,0.04376199234432934,0.002324372412378852,-0.011861819824304572,-0.052683308848450384,0.025062615461455315,0.07378147405352005,0.04517931968913751
CALR,0.07302140209395569,-0.015596148657032627,0.020967539736944124,-0.13940027909248814,0.028176259869011757,0.019363664591666555,0.006989767467596393,-0.02827451317782948,0.06963428744584049,-0.049330605289905606,-0.09832607723645377
PIGA,-0.04605379764775142,0.06146281575116257,0.038180482761232586,-0.033128377037884175,0.02691914604121713,-0.0049548354138056454,-0.009501135318094274,-0.014301966143173988,0.028293755759510365,0.025083047510693283,0.028898225559781478
CD200,0.022437978842244157,0.016728237065932676,-0.00011687321062122228,0.09584009812322852,0.023185810695945372,-0.00873421842541011,-0.02039212525803037,0.016810291068111473,0.008162950485782201,-0.01700793092909494,-0.03594834131790914
GRP,,-0.009278041345662489,-0.011663698108833937,,,-0.01745733428112098,-0.01271614354067225,-0.014676987038027051,-0.03771307036924526,-0.02128159026617313,-0.03758862690213219
CDH1,0.030951684465616643,-0.0032441135772756542,-0.02792770097314131,,0.05923539934608516,0.034828039430016416,,-0.02388474351009487,0.04240072200704405,0.011338673043704657,-0.02595637554081804
LPL,0.05997574218079439,0.05764809872799406,-0.03224840964146802,0.04678793729942021,0.04022122119673447,-0.017069332712791447,0.006551480218099237,-0.025488656321144776,0.041472467737651,0.04786235482819814,0.03745694982643744
SEMA5A,0.03602035652529363,0.02897985583069013,0.0031460650654948612,-0.02669422964814692,-0.002602681990970569,-0.00706836091199841,0.05528652233310373,-0.06609734093087084,0.03028525405023477,0.03744262027334084,-0.019314070057310145
SEMA7A,0.05845858867493967,0.016886091113426396,-0.02575757729768691,0.07120040686641425,0.011853770983700357,-0.01686177572452607,-0.04871221673780322,-0.023321794674910783,-0.028918122965504393,-0.03157449860421449,-0.07783769540924936
SEMA4G,0.051891989751228544,0.027376746647293622,-0.018990488315232666,0.007649069944429872,0.021205578735812504,0.018872057296402876,0.0077662023839614,0.02176525312903357,-0.033951505069766186,-0.014392081892164477,0.012725169793995794
SEMA3B,-0.01911525219730903,0.02606914275245492,0.04844233030353164,-0.0008408132249705729,-0.021333171664013467,0.035814912004372895,0.04683277730384436,0.0020813540166346543,-0.022366149119616117,0.050624469279507124,0.054932051198289034
RPH3A,0.003364406143474265,0.06152300655239937,0.043531134674157264,0.11688641432575475,-0.031927356197234205,0.08080128632763663,0.04459210266213848,-0.04241675779495643,-0.05409192421560961,-0.020929396530889894,0.008065864662243117
JAG2,0.006031887686566078,-0.030349241687788794,-0.018247071444625004,0.09102621237477629,-0.01601310241193159,0.03966915547235147,0.02924659198514661,0.06771318168623551,0.019700132881053736,0.036695707901260664,-0.02997562770295279
CGN,-0.029541659680795366,0.08191195579092296,-0.015880413218612322,-0.04950626475829553,0.0670765629119125,-0.03271439484366787,-0.01881968686775986,-0.0363711876499359,0.025671419720548577,0.011934605093232829,0.05529647202657902
GDF15,0.025198221717507907,0.02800335015261407,-0.018257078341830792,-0.06854370649659723,0.03148809932706903,-0.048211772441156965,,-0.008953410846660967,-0.009182340785155963,-0.004936124424995195,0.09434302622967107
SEMA4F,0.011832228190819472,0.06250151807614208,-0.01829500192984145,-0.015316475428674177,0.01988925940828405,0.0018184916017145907,-0.04609924157641101,0.03895014846676502,-0.0043397159947226515,0.011590546834511793,0.07017250134340708
