,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT4,,0.03958333365816498,-0.018980211451894914,0.010901587618469745,-0.05109505224607955,,-0.03681001780297693,-0.01371270541002697,0.009559110485453595,-0.008380204107479463,-0.027844268492170567,0.011822029038760472,0.026662465189210165,,-0.024796895552490504,0.09499500839889274,0.02266779132615515,-0.010754499965258782,0.010660254525189362,0.035220810632754354,0.11527439112632719
TNFSF4,-0.007862104917452546,-0.015068998874831685,0.022427014337233566,0.008248523940799364,0.024540309891191082,0.043399917434331296,0.0949396035480294,0.07853145600518387,0.02355534019579616,-0.004846259130252743,-0.01894483187187593,-0.031492924020355514,0.03515915578675367,-0.002991488260306022,0.04955573865787586,0.017971392812111943,0.06829369500171983,-0.007995110060973691,0.02225710107709863,0.11786908013997112,-0.037511942231944484
NTN1,0.008752822484211276,0.009855538642971364,-0.009698967729304198,-0.004032431518891826,0.06702623083515845,0.012251531548621821,0.011165732536268872,0.12262689136582496,0.1497021767578027,0.030991424285706847,0.040861257750959785,-0.04361054538031665,-0.038015740237331896,-0.012454848686944764,0.009001275258030572,0.12150838787240706,0.11261143650896087,-0.025376534891394784,0.01910131714695184,0.02629360224456674,-0.0008619628338067258
CXCL12,-0.06767793833529602,-0.027695314371305662,0.013160174456344934,0.007299054322728345,0.033320840671423185,-0.014582890629706182,-0.04144528485283998,0.08172303849808289,-0.014289505243025405,0.004057451032260136,0.022530254751643674,-0.04559712814042631,0.06500440244769759,-0.02838686348937626,-0.03825561172922942,0.025531364806009305,-0.0067143300616727495,-0.0478315930662073,0.011196266118759889,-0.029709247372666146,0.0797608541478087
GNRH1,0.09475106302600254,0.03942492658186406,0.004710642133771528,-0.01763111478381344,0.09316908319391233,0.006638101262014818,0.06870354621768927,0.04893349718743633,0.0639634830966925,-0.03268874908667324,0.04591818186943502,-0.030003890307985604,-0.04680019913018132,0.06120621600888398,0.0026806799617976897,-0.030268952761850577,-0.022473643863935494,-0.011501672676903085,0.01045346447633751,0.0279545324569668,
FGF8,,,,,,,,-0.025213366400205158,,,,,,,0.08838198297950604,0.08514992107726223,,0.009667337724780716,,,
RIMS1,-0.012801502376286373,0.1554949346172683,0.032563659112336905,0.09150045503455684,-0.014329849147764015,-0.019339687242826215,-0.035543880285875046,-0.007847045965850154,-0.04632768092825266,-0.02819287739519723,-0.020231087652643084,0.05706566046224885,0.013435983652696005,-0.06288635869257479,0.05165126258412437,0.03691325033253648,0.0005409324903251365,0.02824348540392251,-0.0293640007037894,0.03016768818977891,0.05202741236280592
FGF14,0.0949859570951121,0.037677151643250764,0.037576644974516134,0.015706146749279174,-0.012712766470239162,0.019890379212880952,0.05757569612912102,-0.01445759982812767,0.10326743102194347,-0.008513966887189023,0.05468487984097436,0.042677631031101074,0.01883568387043695,0.08658358500701273,0.07162459824753557,0.0518629370795526,0.06452079718811785,0.042722463025201655,-0.0387535403037458,0.009641053773819705,0.09952631494430494
IGF1,-0.007088201898570588,0.09880293470164456,0.060734603830037884,-0.015437248507976809,-0.026686728991095296,0.04505744247561392,-0.020413786710751575,-0.005899974615384887,-0.02863144287710559,-0.028371276859859764,0.003969623733909474,0.098740373782873,-0.032938773734903136,-0.03916003699436892,0.09868561244175557,0.07431464798513042,-0.0029739888707517965,-0.0046227578241093935,-0.03674158767288725,0.03788213670255668,-0.07351381883144473
TNFSF10,-0.027223077401703173,0.036236280668378154,0.00556287370948674,-0.019431807596218556,-0.02548865217703685,0.03485635920183804,-0.012282939818673018,0.003483816815289149,0.10959357128547505,0.00101202797014059,-0.029383048948021056,-0.016055065193566937,-0.025585178009488802,0.0658971795469452,-0.011134176520329121,0.023333524061465976,0.09108187674212875,-0.018113796281651134,-0.00822171620357969,0.061541249520738535,-0.07478112325014254
GDF5,0.0025283689241673967,0.0034658818817926386,0.066903832601088,,,,-0.03758627188135577,-0.017087772189532204,-0.014402447373754646,,-0.02034157645539214,0.016616425398919464,0.0685121567040399,,0.07160437888107449,-0.017213468777533103,0.029902059002523577,-0.025722968273285532,-0.03927624851556316,0.0014994616012052318,
CHAD,,,,,0.02411209155498759,,0.0471111557798868,0.03408943629926814,,,0.051570243434670184,,,,-0.037311529866167516,0.04840616390267709,-0.024987479817489222,-0.05859482065352222,,,-0.04229042791964185
RGMA,-0.01893616910774124,-0.11535250238171825,0.04670751404269908,0.029280885677087,0.013811946984749019,-0.01859680979331801,0.07787592105325655,0.10628218971043109,0.12891814435042143,0.019314815140231582,0.010725520278591898,-0.043269753007849736,0.05821226099857081,-0.0150331138055341,0.02252290754373954,0.07620075985593047,0.05084022496772546,-0.05036407001171789,0.0856791635419983,0.052271435828381015,-0.026376276227458556
CLEC3A,,,,,,,,,,,0.0026713303751191913,,,,,,,,,,
WNT16,0.05773322749413705,-0.04849011266852015,-0.005596270554648351,-0.020132034535774637,0.019742426972397132,-0.000642063053981756,-0.02470360210097569,-0.011169213162318973,0.05777235124243663,-0.024244406907512017,-0.014141661884969556,-0.01295322942740751,,,,,-0.02064231923383591,-0.014779896682388315,-0.03190111992988667,0.005619664776450684,
CX3CL1,0.0638081380429507,0.016400835872723445,-0.02090867082914944,-0.04224015384104187,0.002931070383875252,0.019963547856977088,-0.0012043149440966014,0.03002099270547363,-0.015607579806701175,0.02099632389121519,0.023431871466539758,0.02658652353648099,0.0035120213364386826,0.027672726195980553,0.0468613928754847,0.05576038190604357,0.06252526996895276,-0.04399276984215774,0.06397514160045126,-0.012483786580474306,0.0031678081804967766
FGF1,-0.07527876261910009,0.01811721829226797,0.03172523753809379,-0.0004945114734789211,0.005933322075329646,0.0069396092653688825,-0.01099115615950817,-0.061340734732836445,-0.03681405914285217,0.005368287224524987,0.004764838574278848,-0.10921750963738369,0.011037130766379593,0.03971170366466664,-0.028576505918731624,0.10258946175852979,-0.06339529753668971,0.03285080166803596,-0.014705792817057906,0.0417639050158922,-0.014874902594124599
ALOX5AP,-0.08111030094133384,0.020284169337952934,-0.04342446051094035,0.019379831833503527,-0.016486125979618446,0.04448361974432992,-0.018299627248302558,0.003525057394468761,0.10971071895491465,0.03318282225440433,-0.03871136530484403,-0.10440880865303569,0.024643601024120457,0.07305918021569993,0.006742435828468292,-0.11844145386988124,0.023249340246304217,-0.0057347411983855985,0.040381619646830125,0.03551363967491206,0.0660029443856833
IL1RN,0.030345525991814115,-0.06242607320142986,0.02273097354350176,-0.013369018406917352,-0.022642241130532953,-0.021347511045149037,-0.02223064066103949,0.09756001307335906,0.05359164511701515,-0.0222892699298006,,-0.053371314946376036,0.012468221158023424,-0.031491396531045046,-0.021283115719920632,-0.05516926590086051,,-0.04621398065767192,-0.042645864248167575,-0.018904854137290778,
PCSK9,,,,,,,,,,,,,,,-0.0033702139165139363,0.0012004439467471653,,-0.036387349244317704,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.037006646158787036
NPW,,0.12254429635478553,,,0.027722815299522703,0.036512534529450295,-0.009512232511315229,0.00465947669004402,,0.00896188854180927,,,-0.008349014918982694,0.06092034531013928,-0.0040118370624265196,0.016875222267184492,-0.02305400316322766,-0.007862743007386564,0.09441598741207663,-0.011017547161302772,-0.02790038192305514
CXCL9,-0.08006683493479458,0.008004182354254801,0.00812956059593604,-0.03189505201894729,,0.015702125584317893,0.0006721048456099877,,0.035811657439919424,-0.015412518519691915,-0.020341573131114614,-0.02701314771948111,,-0.03990687511919171,,,0.010806547710280187,,-0.0036533826436248866,0.018630170112385436,
ANGPTL4,-0.03201306487464013,-0.0856743455105723,-0.05859792895712607,0.0016089713650148782,-0.046237900548920054,0.026887560378754772,0.057727499491996674,0.03946355637178211,0.002956991846891068,0.002050706298713584,-0.00024598580733323943,-0.009318805585652542,0.001982163948603285,0.049281044346595075,-0.0541673455636533,-0.1532882128908009,0.024243155133963204,-0.1253932587176732,-0.012320444620076546,0.09178814600451317,0.036862880718952704
UCN2,,,,,0.044965201832633826,-0.0100014468195104,,,0.060614112809989205,-0.02208415926416678,,,,,0.06401686719151557,0.003763856054187944,,-0.030708201676527068,,,
OBP2A,,,,,,,,,,,,,,,,,,,-0.015295750939464916,,
COL4A3,,0.058888555748044295,-0.009814217617039045,-0.020404379416449993,-0.0021585928231786454,-0.027794164071536332,0.06067146876366613,,,-0.02856820242923862,0.11257611913971313,,-0.026048478447590305,,,-0.03246650609209035,-0.025706193222482104,-0.036369380893357936,0.0456514323267936,-0.0016942115268068203,
NRG3,0.06204798074782315,0.0639163727139992,-0.023145064291457004,0.054425273930733355,0.05719413900538663,0.03377028907867493,-0.036401328690287,0.01147251104305992,-0.07723780157616109,-0.03865255340326502,0.02217135710751051,0.06885876279669699,0.06534467508505787,0.023713033497699675,-0.0029646654170605766,0.0504831056274602,0.0075440397444527735,0.025521624077061014,-0.0013596663287735124,0.04592160185620599,0.0480351062196339
IL23A,,0.0368340878812909,-0.01977843208513642,0.059231701945250195,0.10318895464170401,-0.0022255700385506887,0.013317838192536383,,0.04387342502597565,,,,0.055374048570953856,-0.009019674749264902,0.009019051165272117,-0.010844841641201822,,,-0.022080637084651328,-0.036999415489142796,
COLQ,0.034614048749004006,-0.027005102966440243,-0.0017813866144332257,-0.0074829198801925215,0.003563759684598777,0.008267779598043399,0.06399753433845917,-0.001855080411362999,0.05129654416987222,-0.00040893117681056095,0.0370916716786935,0.15214572363278694,0.010997866713996064,0.14086317587748856,0.08222908820362958,0.2057321536660998,0.01037394555744036,-0.013658524321517108,0.0012502957828092345,0.08242779356640813,-0.039959235404813935
SCGB1A1,,,,0.011094325800116916,,,,,,,,,,,,0.012394678257319153,,0.04374548557445215,,,
TNFSF12,-0.0038380424307212645,-0.010097526672919398,0.019818253026645936,-0.044771140791611666,0.014191829932403966,0.023228038931977987,0.005417815760300557,-0.008497047323949056,0.07195032717272777,0.006604674389109749,-0.018962535940066992,-0.014358846603998294,0.03550334099985105,-0.05594318500318105,0.04654795948910064,-0.011025780608438156,0.042249649678204285,-0.07710021348258941,0.03015269282020448,0.050436361736676136,0.09896796725128809
DKK2,,0.10572473215471644,-0.03256854011450109,-0.010462793025959503,,-0.023225321751173218,-0.01415406975514067,0.014603451478298703,0.028441032528744133,-0.022641769824736285,-0.013997166801200986,0.061677285584897365,,,-0.004708501860861567,,,-0.009890503648301777,-0.034208651059976156,0.02025039282725395,
FYN,0.0955221766733464,-0.06572000378098555,0.031089630333201727,-0.03249985249388074,0.007813943021267679,0.02368375624221123,0.04355528524684818,0.09106627367629119,0.1656378180006569,-0.0211414847302631,-0.014956726159006343,0.015725953578984705,0.046291920242008094,-0.08401650659742449,0.09867836281971042,0.19220523790453467,0.09032919537867903,0.10195515627145954,0.013257914201483504,0.1071124699736531,0.10677664560914159
ACE,0.09254699872995208,0.07982972088282378,0.017212979354104173,0.0024357647296427173,-0.05374810109825689,-0.013505813292609631,-0.06751858763822031,0.06846853894563733,0.07241315660077632,0.00014766948616004076,0.057938938774027164,0.02511837005034917,-0.031085196429794272,0.020300185351265525,0.04261017399877608,0.08980468004933327,0.07538544838092447,0.08329124959079913,0.022051267531481553,0.021731710924895637,0.02976096446410952
IL18,-0.1228574873768154,0.08403835722776386,-0.06386459941746131,0.038939816018482565,-0.027100051900285905,-0.0212768404295366,-0.05063186914056999,0.022178041594817302,0.060516840746109045,-0.00413703662670784,-0.04865451045602898,-0.10931376368713105,0.007518704280999715,-0.029666361281731588,0.034769961016523174,0.09438688573271535,0.016551052027632338,-0.0041422242141568215,0.022868938587899304,-0.028186092836432,-0.05967762944889223
PPBP,,,,,,,0.08965279984227546,,,,,,,,-0.01884682525845723,-0.048568138246234585,-0.026542358525976063,,,0.0011851622265063844,
CCL27,-0.02997733747492918,-0.00047314306187243906,-0.02062242702192248,,-0.03649974023020406,0.010396349151975535,0.03698681818457039,,0.021510190864829127,-0.013391475875538947,-0.014419095659842215,-0.0007224534337790893,-0.003093083112531551,0.04025281140492749,0.010141836177670753,0.016995961445750857,-0.028496707541007867,0.038089810221389894,0.0932651157687358,0.027495439709045614,
SERPING1,-0.04255575793977838,-0.022238317251211278,-0.030313034545138114,-0.006560599103091952,0.01374155256810313,0.03798263411841831,0.040891766673958545,-0.03142845014949305,0.1557318236677922,0.06502842691199665,-0.005832561449177896,-0.07336926267453303,0.013961442443189347,-0.003899935336394055,-0.036515710891273236,-0.04668787163287139,0.06370241322063164,-0.029888102199814685,-0.041601393233579205,0.12535594385049273,0.09236967805772885
AZGP1,0.03225600045964236,-0.0023517701389606416,-0.023314954929643555,-0.04220929100149286,0.00455338732301285,0.030241036451739974,0.02554512097435051,0.09424549795272433,0.05713626738465549,-0.002677871286058721,-0.017836889542669078,0.002045989843325044,0.050167574737060724,,0.09554524069685304,-0.006632449577829098,0.10726588390748917,-0.1474291002445406,-0.02298995081550414,0.08255606319360811,-0.03830621855907897
INHA,0.0546062244490928,-0.0037897954646498827,0.022228140696723877,0.01078524237107239,0.04121112663304167,0.06072336364871854,-0.0077170514371837995,-0.04599096849023629,0.029037505790712265,-0.025725827148627742,-0.022215437007872863,-0.008175785655166131,0.031089426468528504,0.03966836860600008,0.008684770457354442,0.06930459608276508,-0.023054003026581123,0.006934659855737002,-0.016025626019202228,0.15615940434822034,0.11896386581083346
SEMA3G,-0.04548211838736908,0.017087126762130162,0.02968134147216265,-0.03765396339984435,,-0.02868644047496515,-0.0005852392728879788,0.09228597325336275,-0.0005453869345555555,-0.03502188431489236,0.036570280426354254,-0.02301533183291584,-0.006591092000897675,0.06972389410201278,,,-0.021269087524625897,-0.020934393802115113,-0.026024285763923495,0.003115414585313543,
OXT,,,,,,,,,,,,,,,,,,0.0014652756730136709,,,
COL6A1,0.1271627959718919,-0.10637277787874723,-0.03807741939653753,0.04650084198008512,-0.02055606630703243,0.01336617272524825,0.037373816582845276,0.11747841030815966,0.13988532654571842,0.005580173944978961,0.049251439228479146,0.055652688747431914,-0.03763028159317281,0.02999168949994065,-0.008734028850680515,-0.10925412607148562,0.0733811447338472,-0.11655717084836603,-0.0017488659662780882,0.040216596163062036,-0.006281967787068371
FGF17,,0.07895578251240987,0.014130546753361544,0.007721674150618177,-0.033585367648835844,-0.03567727097269336,-0.04644609991075361,0.030696672826957875,-0.015175377377143893,-0.023299437121666378,0.1365614015621171,0.0080382684094563,0.02098868528384771,,0.07674449525259971,0.08022277746106116,,0.02979670513021927,-0.014572159337639204,0.09509134343134869,-0.02724332106655777
TNFSF8,-0.03254644983369823,-0.023479854590133815,,-0.0198306383995571,,-0.008670582731719265,0.09065801395715213,,0.003978865675182491,-0.018080398583854636,,,,,0.040544869456473454,0.0032606800191063955,-0.02064232725894642,-0.005258557291949453,-0.033937646073583815,-0.020338911005502048,
FGF20,-0.00015698849924788215,,0.009899290871365821,-0.009820975894630163,,0.014682517969124526,-0.02409513386133803,-0.030485324409168037,-0.015949018404960512,-0.04113665780984932,-0.00873178147271539,0.010234014486078432,0.08072070399624069,-0.015394361531149977,-0.005033139874986441,0.07832669262881052,-0.054703706280693654,-0.002573967927724775,-0.025086985410086637,-0.025749504571990493,
ICAM3,0.08859898893195833,-0.052534876743932604,0.016935526914367702,0.04179075019643651,-0.03832262109045883,0.0157044122238918,-0.007864358210034748,0.059476488798673996,0.041686078744058865,-0.03651491948134473,-0.0016488684974696735,-0.05608080268161101,0.009232890629988427,0.05955683277703473,0.037958093323822904,0.09900638887260997,0.013810972599358607,-0.015616640112511158,-0.03468663565972315,0.08505790305777149,-0.01516291745750525
LAMA4,0.12795723632608091,-0.11696486091349949,0.04322540062517015,-0.020941925453942082,0.04284087298756179,0.0031521235968765965,0.012923337767336602,0.07341184333334089,0.1309654624803561,0.014820423601670494,0.0066882511478319724,0.06633809527949827,0.01174992491574079,0.007645339083891811,0.044937759989609,0.03430797409665959,0.07901747042274156,-0.1019251360078258,-0.004522790565309184,0.010965080179303057,0.07233782138948659
INHBE,,0.11244529504183642,,,,,,,,,,,,,,,,,,,
DLL4,0.03815341056050196,-0.02593880738243618,0.010569552589100632,-0.021664623439522156,-0.009472049922709426,-0.06358510299856804,-0.023008852811337802,0.0714018186098367,0.12544143814532027,-0.014296228769066026,-0.020190818909649594,-0.03768732539537003,-0.013145842552740764,0.0014647443048984709,0.002673305519159885,0.06676677442298917,0.039227790733725634,0.026718619299274694,-0.016129696008716405,0.0398369486786786,-0.039959135732678154
SEMA3A,-0.06157851947214057,-0.008800864903811038,-0.021450066853600753,-0.01940463094388163,-0.0063574840270090175,0.007464597641217162,0.02318140017367748,0.027709940802144103,0.01631647767295374,-0.04686502475662381,-0.04795994268810424,0.11056023443151888,-0.004663486265129636,,-0.012142971526624868,0.027442330279847795,0.08269263647779357,0.05975876474789738,0.0492463050505952,-0.0005145879603561252,-0.04159720964496353
RLN2,,,,0.041997676152648517,-0.025706523158369875,-0.029465259379525405,-0.03964907646481263,0.14273341594256295,-0.002792011586489369,0.04300896485506051,0.05429791770938831,-0.034982652333038614,-0.019813147948344278,,-0.02135997561541891,,-0.004370100478238448,0.017858640381051345,0.18133255933723735,-0.013663097653923961,
C5,0.0403280019682888,-0.037686212237398285,-0.006932696870752964,0.01875753488076927,0.007313566218423257,0.016408307382526997,0.09912739351761896,0.08507439415338042,0.11524507949918253,-0.04003757788390278,0.04941424065181608,0.018481556707726395,-0.021169424580965185,0.048015231080590096,0.036144769675323755,0.10390972938845403,-0.01794333394074649,0.014423368814281535,-0.0062944084553204944,0.0899069904807868,-0.027505065740310617
COMP,,,,,,,,,,,,,,,,,-0.024719740407276574,,-0.020775608070499108,,
EDN2,,0.09857438822689825,-0.023300073861766593,,,,0.056986938060151156,,0.09578624700101342,-0.022364549842250357,,,0.003206576117684802,,,,,,,,
C1QA,-0.1864631453674642,0.08092583317768819,-0.06100070137370833,0.04820354960252664,-0.009048842689243561,-0.016777400159573245,-0.08424668816273162,0.057125488662924696,0.11639541674423706,0.03891319970900506,-0.006064804296549692,-0.10178642154850294,-0.006769395215663825,-0.03950634517172123,-0.050251888682850854,0.029152048227589815,0.0687874450267022,-0.10850301386927443,-0.03831981870971416,-0.0268072604682173,0.007956969918589758
UTS2B,0.042466568560652514,-0.02524968940308934,0.031149354123949854,-0.024225632625696488,,0.01214510594282223,-0.014434275874474014,0.09959871245654976,,0.053077341301564974,0.02293763514724451,,,0.016527561351367126,,,,,0.00578590342510714,,
COL9A3,0.05452311824641583,-0.02362482156837942,-0.004757722315873092,0.043934186713508114,0.03796897381024021,0.026718274533987722,-0.029495132611604538,0.11858288299748464,0.17276864104481737,0.005220284920441992,0.018567975155035162,-0.050029357917963896,0.02312929854863599,-0.06546518249073148,0.0775514271558266,0.12595564645125293,-0.0025278975653776,-0.0022307157675486742,0.07156779691303483,0.0561813725140235,-0.03500312657236249
DLK1,,,,,,-0.016876698319744646,0.01013592224000724,0.06844387652688139,,-0.001383860485961731,,,,,,,,,,0.009521316505654494,
HGF,0.03289455396649715,-0.02438981470658391,-0.033424190920134926,0.01916044065410857,-0.013334885037917956,0.03837651710886974,0.020828575441712658,0.037537308464938024,-0.06535147030754156,-0.00019893194122309367,-0.049152230324710576,-0.02099095159920975,-0.030177626319702163,-0.05713528340096381,-0.01965820769663695,0.017964314253406593,0.044822915807544786,0.014450246560753636,-0.06674460488474314,0.07024704930439839,-0.017253188633480618
P4HB,0.019581581256458484,-0.10480587895642082,-0.048706717244204084,0.0033080957439910086,-0.006494404298237995,0.007250259936190003,-0.002313100498602703,0.0991860027114668,0.09071617451640505,0.02647330826483301,-0.03536766739939436,0.03128719799046672,-0.04724808266769059,-0.07294018912439833,-0.09052170028661684,-0.14115528314366144,0.06814154078216138,-0.11485497187664094,-0.005405580472198567,0.0846807787227939,0.026002726226274683
ADCYAP1,0.03432184627012862,,0.06499218756086488,-0.019131366427610416,-0.03579016976409555,0.0821434729431417,-0.046665129375283,-0.03340234742213738,-0.001674289745981445,-0.01218961568481085,0.03816347378639128,0.06109161929346885,-0.02919523488922682,0.10697126296513147,0.04836204810453882,0.09870168074911066,0.03516639955766651,0.05143395959053979,0.039791972833530115,0.08172643814149383,0.02472288546813526
GREM1,-0.03172562481326201,0.042956016476218516,-0.02230232535872425,0.04436386044264009,,-0.025467221499924426,-0.021529038009434544,0.06130094029836163,-0.0037171402543016265,-0.018981946429024846,-0.016372471592896082,-0.10068226894339039,-0.024075130727772218,0.010542347935195378,-0.05197245248933824,-0.011524326509851914,-0.05066135609535876,0.0050694475469331346,0.00489127369818148,0.07362482391303368,-0.013203953044161923
EGF,0.09243526102638117,-0.0649873994936265,-0.031192227771964072,0.048436696254950326,,-0.005798041466232808,0.03870095166918069,-0.042662692294441404,0.09828515611063399,0.026804204372256377,-0.0012643108724983195,-0.03883654233372147,0.010933930374068972,0.027616564611496044,0.09866378442046522,0.05866222110560108,-0.045140878627917574,-0.007047550414987781,0.01426228569940508,0.09094172147323873,-0.03649552412315331
VEGFB,0.015153770597345585,-0.06453644008936986,-0.04312709771996057,0.024805721851768388,-0.06894332372260863,-0.031905817590696786,0.06327987757006272,0.05678248304346829,0.11736808602620986,0.010882849993198742,0.034680235248587654,-0.01623445632936773,0.008217679339692373,-0.025101350689611304,-0.05134523814725719,-0.03591596896703122,0.03532287705576187,-0.05724867408081401,0.03525801383743833,0.00367100911704793,0.09794787305808828
FARP2,0.08643795970075835,-0.028825334216077806,0.02253080173834173,0.0240612925445576,-0.010346797098323828,0.026189353134374718,0.01131234653710603,0.13755908728146193,0.12165286007238774,0.004547459200719006,0.007207329512193645,0.000747317292055585,0.009817237315372715,0.014142280976510001,0.08550824965385052,0.11379469184245641,0.019731018495324264,-0.005631341844416313,0.025123126227277703,-0.03428063297968919,-0.02657488881972852
BMP3,,,,,,,,-0.004661972187637081,,,-0.004903309082340544,-0.011315781589379098,,,,,,,,,
IHH,,,,,,,,,,,0.07098526263074825,,,,0.1138356196749792,0.06920645718227814,,0.05396142568789738,,,
LAMA2,0.05378092124711585,0.018585227404193525,-0.006237811975329383,0.07026300803287631,0.043195142811889485,0.04846905990696797,-0.013165312101882092,0.00888950525230021,0.11148784580159386,-0.015831611631914273,-0.019991602102196807,-0.015561313208529144,-0.011275190187722797,0.01651463059484858,0.06766559493479322,0.068417595731323,0.060453438513025086,-0.10304935725623428,-0.012829866481664808,-0.011778257621816201,-0.022355272172801997
SERPINC1,,,,,,,,,,-0.01703257688017548,,,,,,0.03454789066155011,,0.0008883108689492455,,,
NRG1,,0.056305643975854594,-0.026342236881352264,-0.03035729123898412,-0.023016139287083973,-0.01159635903737551,-0.05228583539185398,0.07460282703036746,0.03595371782034631,-0.05231013211152273,0.025859743341229643,0.039080885343444616,0.04514841742331098,0.013904965052533358,0.016590059590484357,-0.010617390814241495,,-0.050128294736930236,-0.020780003002009988,-0.014632087300032424,
SPINK1,,0.1351752246064884,0.007956245515371246,,0.017041664725515947,-0.02773615552932224,-0.01221756479620947,,,,,,-0.019813147948344278,,-0.01104584508195873,-0.06536435309346844,,-0.04177880924622587,0.011176490271578507,0.0003051873113689501,
EFEMP2,0.0837105010557916,-0.136112075235034,0.02836119699954885,0.014230779803831594,-0.0050288365821313415,0.053550410010269126,0.09336485225965513,0.10271657739743233,0.10151118772492065,-0.04475537272066422,0.030691538827781185,0.0035504944135177526,0.018538863727079222,-0.019628800344468067,-0.05742340204709357,-0.04776334858095678,0.08791894959707745,-0.03476434083838245,-0.012207902545138672,0.08485993344114105,0.08478101163199593
SELPLG,0.016559790285106585,0.06091306412567277,-0.011244049469637325,0.045841323388914945,-0.016447532145451107,0.02187282098261258,-0.09858590942243005,0.04141206676733209,0.0043597000544925895,0.02614578177135745,0.046539462856501373,-0.009630213376720244,0.0021617110617547326,-0.017379392089716988,0.11198195939407188,0.11909205644320928,-0.020242582742004973,-0.0038676123310048974,0.008640090548506979,-0.01501164145435553,-0.04308924634084403
GDF6,,-0.029609158017517775,0.01408868075724544,,0.02284311218232968,-0.03300849684150718,,0.06868085034605027,-0.020234083683108865,,,,,,0.024084965489468646,0.02229393971506126,,0.10544103418821583,,,
HLA-E,0.006122297642436387,0.0460467783691529,-0.05953181790983171,0.006484046836820417,-0.010095397088069726,0.015118613112543856,-0.07616923083499896,0.010742604634139358,0.12633580176286274,0.032059064058083744,-0.030658031177330576,-0.10706393232613642,-0.02978126336772837,0.0339559951576328,-0.03654858173620147,-0.05398031952031663,0.01384136978271125,-0.07744102283538627,-0.02166264848270796,-0.04461315591001218,0.020537121854230803
PTN,0.20909514517066974,-0.06822137925578624,0.07172630800395739,-0.03133488061239421,-0.0006799883502869302,0.04962153003218435,-0.008053374424783854,0.12916838479323836,0.20332487043208305,0.0065003276781859355,0.031289610047433324,-0.0771305460336487,0.026078414853825362,0.03971926298328076,0.04857559886716752,-0.014649540578839196,0.13374496095544097,0.04553158219433093,0.07003407181790605,0.007855738336416826,0.017428701486280215
CD274,0.0662808383712705,-0.050610148112055546,-0.018580449326853526,0.039041482656895304,0.03775475662868618,-0.00574447044043934,0.029960141695490286,0.022471250276899273,0.04384543276458597,0.06560691965011613,0.011199788724713023,0.07557598837929588,-0.0012123674857346565,0.03707697463243223,0.058406174933696826,-0.010868920306657703,0.0324297076994196,-0.010022433572305006,-0.06231709934848206,0.04167119374589313,
FGF10,,,,,,,,,,,-0.01829225353575568,,,,,,,,,,
CD14,-0.09208387550711417,0.053641902171622124,-0.025831244420857657,0.030098602534036862,0.0056587731220808435,-0.007807692051437848,0.0032356292954273443,0.062221343964617704,0.10012601756439865,0.05890331920891172,0.002923206209038007,-0.04789984636768557,-0.031428204223602076,0.026868193979082355,0.0038300067562984288,0.0018550922854919793,0.10513888837345649,-0.1641277359883193,-0.014555922482898278,-0.030462333822389484,0.043075974852177706
SFTPD,,0.003961408100112316,-0.0013740454305776265,0.051993345795104715,,,0.06063723705164663,-0.012694876828479595,,-0.0292340839611305,0.001304586734867183,,0.03888533059834241,-0.02934721436361252,-0.04035274360310464,0.06293251640984521,-0.010271681348748726,-0.006953658289848858,-0.04033701662857495,0.012290271784299981,-0.035454612103424335
SLIT1,0.11362757744181054,0.09643001909282874,0.05166198857152752,-0.023136586026835902,0.005351981037565014,0.04660275910766344,-0.0023430409538052585,0.07266209531713108,0.09076342613359799,0.05655043487094786,-0.022178949917402678,0.06946852891801042,0.00764317568449393,0.06344194770515289,0.04449832514388811,0.04527774767712475,0.08072192379233628,0.08067029486348869,-0.003476977076916534,0.03176247139449559,0.08344769948556056
LPA,,,,,,,,-0.026658014372998105,,,,,,,,,,,,,
CNTF,0.17053998665634146,,,,,-0.023225319363604727,0.0035874161200594125,,0.007383281290104111,-0.01451888086077723,-0.016372470177861986,-0.002231551947668664,-0.02300517911064313,,,,0.07436820450338637,0.07201892185189457,,,0.10878121877417937
BST1,0.030930339664404723,0.03479412844024767,0.022337522362884336,0.02272373449335088,-0.01701001260895046,0.0314646775904877,0.025835081230493478,0.050287657097904635,0.11875120952142239,-0.016332966605863922,-0.010978705162104235,-0.045158988530504623,0.03606296418478241,-0.06944132669275924,0.08227102493528371,0.0670504468476863,0.0287668962622653,-0.016658874998928493,0.017421154082969664,0.09736098666944268,-0.036495532077618284
AGTRAP,0.025324526445939532,0.050791823434795325,-0.005898668784555293,0.005980224065091066,-0.06858194153958262,0.016210360405176528,-0.013525164118944557,0.10969829188918206,0.057091666630388394,0.008018323214686478,-0.0026286461261585815,-0.12318808872729203,0.02701792167186936,-0.049061284591315146,0.0236244260491838,0.02222328582677036,-0.035991984828925336,0.0005889322497207527,-0.03437213271248467,0.04190190400119161,0.055961323963663094
