,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD5L,,-0.020542892479451597,-0.025192835486268588,,,,,-0.05609107396225086,,0.09248227624259292,,,,,,,,
FGF18,,0.01753945395992126,,0.015896619810952462,-0.03191373273705875,,,,,,0.023205284775090283,-0.02881802190444889,,0.012033887379659693,,0.04996443618129061,-0.03837605841069886,
ADM,-0.022604706479417896,-0.014983936499326328,-0.030073774577192403,-0.09575870802642494,-0.010956184871063134,-0.019412939009667625,-0.024085023030585802,0.006842336703964286,-0.09119006272630313,0.09118445003316547,0.059085231630709376,-0.04714739314841584,0.05275092756566724,0.016961060942537312,0.039962210027981004,0.00520720757720454,-0.07054146275124609,0.09302375184543328
CCL15,,-0.034273996435801264,,,,,-0.04863918330652956,,,,,,,,,-0.026912064659010894,,
GNAI2,-0.01844631789017648,-0.060729961454347524,0.021128873790165155,-0.05124570905515872,-0.06007052527237021,-0.0526017287458914,0.04327542890349986,-0.061810078390359666,0.021253008484635075,0.053971824730253075,-0.012192166860970103,-0.033201982646474726,0.022567789277467446,-0.05903112000577823,-0.042798401799950474,0.005692782677541491,0.09054562016557498,0.01276858299472415
HDC,,,,,,-0.024621856642705248,0.0890915161900802,,,,,,,,,0.029851209574945324,0.02805623346867341,
COL11A1,,-0.01856420673749946,-0.043731214868676135,-0.030170759812210134,-0.042691080259099845,-0.024910081621690283,-0.02703296384602718,-0.004551286522071225,0.0682864604659838,0.06058161321269736,0.05807536569063103,-0.03356700019426375,-0.03920319472572227,0.057024117685929306,,-0.004505251935585034,-0.027211559330342465,-0.027246660533966054
NUCB2,-0.006789390132429939,-0.033243432748000686,0.016601600999713344,-0.03529115636934409,-0.009319650913665042,-0.026802252119704557,0.047563561959530425,0.04979173008870614,-0.022919113077072315,0.06430792722985405,-0.01773394539211692,-0.012521369193700284,-0.02983228709751964,-0.02668800906836672,0.0915078673633242,0.05597851451129312,-0.07650314725949266,0.0019602113858654523
FGF16,,,,,,,,,,,,,,,,,0.00969830290624091,
CXCL1,0.06145294745286783,-0.002456808059045923,-0.005907758093242971,0.03288301222353404,,-0.022458747360406206,0.0029938358351067162,-0.0015606279447278836,0.03007073518598813,,0.00493488067624556,-0.007187230711382455,0.008406410580618306,0.005646977726961871,-0.016479731351557007,0.0035030653912998346,0.010751957113324873,0.11673269713988275
VCAN,-0.011587012322343443,-0.028398118586814184,-0.0010181312572495457,-0.018256603728622225,-0.028545171111240834,-0.09517920512967787,-0.017047896545042313,-0.09187659232258624,-0.022017143694634835,0.07860599954642565,-0.0020069773434693533,0.0144054402076214,-0.014102006067332765,0.0775272509594531,-0.022526356478050177,-0.04944400485866652,0.01900613078126716,0.020794785220468848
MMP7,-0.09000641735927516,-0.04053240262092796,,,-0.0026558604915767063,-0.01000080497760816,0.008532510625566479,-0.03300879288599144,-0.029409131445415664,,0.016075265695460195,0.009473951870492136,,0.021818330595671637,,-0.01780843837064389,-0.04277397547808694,
PTPN6,0.01634892677597009,-0.027748855529839245,0.04329630612427299,-0.022803647994619734,-0.011294447641380682,-0.023621750887571385,0.016042305235734855,-0.015197193466636583,0.010282938230336422,0.025144402731232175,0.01162921119941792,0.03689493483738588,0.026475406152302167,-0.020196708522824673,-0.01749972629503949,0.07306401777977502,-0.011455675175254879,0.1281788104961092
PTGS2,-0.04966565430959652,-0.03019093381987879,-0.0016419642860840476,-0.05139131772425644,0.045782404183357064,0.06912305452832052,0.0797119105709885,0.04907164600498398,0.06653815008211368,0.07268539440331624,0.018184727858160225,-0.027473347463164304,-0.035342814232752484,0.019700172226958662,-0.03815384206303613,0.029105238634524137,0.01975541505914682,0.01004080520844943
XCL1,,-0.022511335852862746,,-0.020033976153252354,,,,-0.016908411476582244,,,,,,,,,0.05880415118506365,
CD58,-0.04121901246263174,0.0012547906353142558,0.0395435439971737,-0.0370037659999616,0.056578720326173025,-0.03367649099867066,0.056990068482575595,0.04539789127093151,-0.011300092768666758,0.06767715655607781,0.008306699367987202,0.014712259044420736,-0.0036319490070016685,0.0353519247629786,0.027738257263783237,0.013664640628644285,0.014833908440561172,-0.05210812190111823
TNFSF14,0.03954379060498261,-0.007470098953011738,-0.022061440134920795,-0.029576822406345023,,-0.020838146903031655,0.060494706945822666,-0.041565039947686025,,0.037263632888498266,-0.03228419234702206,-0.03141762481310695,-0.011873411265643454,0.032678757405336836,0.06409420369853908,0.020135255782230178,0.016876783898770693,0.13300458711876387
CNTN4,0.0017708854675273055,-0.03987854643846455,0.056789635311567284,0.16310398226207612,-0.0400881343338059,0.009992993958161226,0.008292030982847576,0.0794195320139801,0.06770907732038678,0.03525277732793625,-0.023872592020291048,-0.024481187864765212,-0.02099831824531619,0.015112991251319041,0.09824415558886097,0.06605810098841211,0.08130469302007443,-0.03297584467682167
INSL3,,-0.020166002253956088,,,,,,,,,0.0531782909202025,0.072395485936632,,0.06769798131525046,,0.009133681352175255,,
BTLA,,,,-0.02088608706883418,,,-0.01935015043980634,,,-0.041372939648341746,,,,,,0.037953819654284494,,
MFNG,0.024456912274765024,-0.040566077876552954,-0.031670757045116245,0.020655731382516786,-0.0024111504183332902,-0.04778580380114943,0.03421069728322881,-0.01172650902740589,-0.009663236574843343,0.03619417637354936,0.03237624821273982,0.04707783694934297,0.044832446432188325,-0.10112058649624103,-0.0668080201632189,0.0171108822628921,-0.06617273640645412,0.04463308493146767
ICAM1,-0.08948796370947208,-0.07277706128695327,0.0010640024849713123,-0.1288742403046286,0.016036511727653305,-0.03871981035659731,0.011465283402098594,-0.045537866052467575,0.012436521182274441,0.05192927133529922,0.09902723720770114,0.004047796123434889,0.025224491632960408,-0.005653549327249257,-0.0496994499517311,0.10351154288709126,0.004226968563139025,0.01307089750481751
PROS1,-0.0045689978064400154,-0.07127676702326115,0.05628880418071527,-0.07639386557363918,-0.013942940466121906,-0.09464619127427326,-0.029343784736535598,0.013965024079989685,0.011999472593710455,-0.040029442926538795,0.009869209743749646,-0.02783484510012761,0.02691408144539619,-0.02578840559779515,-0.00588504663515331,0.1001278266853495,0.0032531305092118345,0.041629258352813774
CLCF1,-0.05681106157798255,-0.03358143760407581,0.003003839969066336,-0.03447355464996632,0.0016210589466656325,-0.012910215693097768,-0.04138344419141855,-0.011318396210467799,-0.058229557363927015,0.013895791197964072,0.011642494729270796,-0.0335600549170583,0.047201440212456786,0.0238739580364236,0.03152326471428409,0.025487113052420903,-0.024697888383374528,
PSAP,0.006645999253014658,-0.09575236251580008,0.03591452403423053,-0.06958140656127519,-0.027594437347032947,-0.00887969822315432,0.011263177632326964,-0.07152894451770764,0.09512679659222353,-0.02659937341372364,-0.005182578807507981,-0.040166418594356774,0.0035993497795728307,-0.03914449041242708,-0.029271384045671103,-0.02147237692977974,0.02128576035387028,0.09543339007644579
EFEMP1,-0.006411153057463779,-0.0657268507631266,-0.04682368517054787,-0.11109663346793393,-0.013825527965468966,-0.0484854544793966,-0.024791459562672976,-0.13564043142875487,-0.08941229635879315,-0.0754932333811424,-0.017400668546578773,-0.006983167526282682,0.008401891693947446,-0.041759812693932294,0.006613742713170902,0.007496860971984226,-0.033074034258130415,-0.00016019249257956126
C1QTNF1,-0.03090322496400059,-0.02714890460740295,-0.025229475828803236,-0.016158223134816282,-0.024932097382037947,-0.08357503452964082,-0.015444829335339404,-0.0324612553927696,-0.04020993117786194,0.03284047209308358,-0.011687333854011859,0.019756834983984124,-0.014914957747960854,-0.035058533733629015,-0.1037031098997989,0.05123391354716742,0.026681141393165613,0.16157856414437746
ALB,-0.0457716883094014,0.014204443085180565,0.05014352964690996,-0.019386759228518582,-0.027045597742236964,0.07435481585845809,0.04766927202560478,-0.08048837875765061,0.017848092849536222,0.0047314632573126885,-0.04420096034373568,0.03832538663191608,-0.07360273489530711,-0.02967907363724449,-0.039680298347346495,0.04405172602877365,-0.039578098525897956,0.008717880970012745
CCL13,,,,,,,,,,,0.09076273884897905,,,0.022244215125565573,,,,
EFNA3,0.006152795529591212,0.011974469461372374,-0.008428517378903953,0.02167638620231941,0.06690014151153503,0.0439140109333341,-0.02078452757114192,0.08736348611659783,0.010157858681609885,0.04304171507683309,0.03590312835140796,-0.004272747233797761,0.00878746679412872,0.01088629527627939,0.13394806551343433,0.07233536571419208,0.08914637798087004,0.03979580038218245
DRAXIN,0.12197078685324912,0.021674368947883167,-1.8976375640442982e-05,-0.029157046840976676,0.026679981621344884,-0.05628253682903596,-0.013818738555756391,-0.04518840685658263,-0.04021195467158626,0.12041106391579748,-0.0277444651501328,-0.008561411790384355,-0.010364254860268079,-0.008270783943113211,-0.011237012381745489,0.03470523411631874,0.03375023118096816,0.08071648356805776
RAET1L,,-0.015709511605766557,,,,,0.05324070326487211,,,,,-0.018461201763032592,,0.01086728194458252,,,,
NPTX2,0.04885638210507395,0.06182903899328297,0.034909225860259185,0.16488114212435834,0.008054171089626968,0.08959078537262308,-0.004615969716682376,0.013601582236577819,-0.00976801403106815,-0.0016583851059082408,0.0004617981984310337,0.004039778146312864,0.02393719077931622,0.011631154791234178,-0.02294305416231579,-0.0478322001482498,0.011717969392789844,0.030955055017665115
FGF11,-0.00403588298023231,0.012620802707851583,-0.034482288383551205,-0.041077619141788514,0.029505251730990344,-0.03369802011523347,-0.03132150833953746,-0.02221171860191285,-0.0421995820156333,-0.03546386994917133,0.03978549613072685,0.008976200025933093,-0.013377507028874915,-0.059330618553412685,0.04764043086333342,0.05200854272220828,-0.012066445533555865,-0.024443260624847786
CD59,-0.027537787093341846,-0.04049063279830288,0.008868565909260152,0.030837542476435553,-0.024707124630299355,0.06980117963883077,0.022797530596407527,-0.04426742431272943,0.08586273179313632,0.06858136749632765,-0.02479833846259713,-0.019881301952040083,-0.01702294411977082,-0.02250323934257571,0.05292290815308124,-0.03630056150562499,0.027640532679497946,-0.03850817985380385
COL9A2,0.0007575704253071228,0.011542233092508144,-0.021668615729348202,-0.038691839045914674,-0.02854708923968753,-0.019330678234638837,-0.0011003028483192064,-0.07947079912889246,0.04138324370802055,-0.04108945515182335,0.062397590651262685,0.07976433817534308,0.04635444513062401,-0.011925705216368715,-0.06921912069653818,0.0839501704297871,0.0045157494028765024,0.045044661038490565
DLL3,0.0844963470079164,0.05868490228904387,-0.01528897301894799,-0.014940284973470074,-0.03791025160550847,-0.04473155890453184,0.008113743032098051,0.028863573631778636,0.04352939931448116,0.0021955267564704277,0.10938154008466888,0.04754335380165013,-0.029976447887760257,0.016233886022562302,0.03032515911370136,0.05056540517631796,0.04034398072691581,0.16475322108353377
FGF5,,,,,,-0.013357911401071341,,0.05583479204614307,,,,,,,,0.0477013953043048,-0.026102322622211998,
LIN7C,0.054536581586373443,-0.04206710566523875,0.007229478636253975,0.05275172679898464,-0.0015208970280105193,-0.03121671648418391,-0.036768419884381974,0.08843974084805956,0.03296602053544083,0.08941596093040158,-0.03217998538154939,0.031909279329534086,-0.01810435209181429,-0.024627544792879097,0.029585401571960674,0.05715106547593246,-0.05236625469237373,0.0858038920580355
GDF7,-0.03233855265358047,0.002330745261688933,0.0523611673051442,,-0.038632823744737387,-0.02389512059490418,-0.015152413028066379,0.06724236438108844,,0.127222296095554,,-0.015825841247941123,0.010221847757135482,-0.025290049268389268,,-0.0020047634194648506,-0.019040263573372056,
PSPN,-0.005140514275313464,0.03579092860421742,-0.013560095904764669,0.06279835738640059,0.05073409874766038,0.005490079737951471,-0.03303688609870207,0.049255044129058144,-0.0398484154299221,0.07693743457146784,-0.027264929534196368,0.03134990136408155,-0.0020292790638209973,0.005687040000734809,-0.016031628309770726,0.03927681928177277,0.009958353189676854,0.00609520249028067
ANGPT1,-0.04516829620914469,-0.02091881166685709,0.006973939972531159,0.03669376729137903,-0.015086412530385609,-0.038774407714510545,0.027314247792760503,-0.054185964493519125,0.17540360404119681,0.05377755004323663,0.054230527622423016,0.024017396902021218,-0.03519214040185787,-0.027520147509597442,-0.04369506068788653,0.08256410159573944,0.03870079380314868,-0.025961102483662308
PNOC,0.0666685380805923,0.019994759664281037,0.014214284167037843,0.1258243322519914,-0.015580665283522812,0.02964145691706514,0.022635080082400078,0.07225481560274355,0.032697314851145076,,,-0.016829269196074494,,-0.029982386334491018,-0.03465233862624184,-0.016266536767515556,0.05694461693497357,-0.06334578013136394
L1CAM,0.01667407865403576,0.11146666350269796,-0.05462231193565237,0.02812440380221055,0.04372027946838689,0.05929972001449071,0.0906724967506574,0.044291282782587975,0.1493900472797846,0.040252181343371315,0.02736090969160589,-0.033414200598366035,-0.03326049970557896,0.025576502487668233,-0.013727724312692731,0.002265047775212055,0.053491034717105326,0.030961761665951465
APOA1,-0.06946961710063375,0.10042661716717784,-0.0001938719928490432,-0.014411065171246263,0.01068342351699144,0.03135013756645203,0.02300898449557733,-0.019312852202553087,-0.018084658149720552,0.17909903548454237,0.09853904513947893,0.010765764506758396,0.025977141822186228,0.04289871223486222,,0.06050754286453383,0.024976611084214468,0.054684295590685945
PSEN1,0.08468637885167392,0.005775059451223034,-0.04490431716748169,0.03328606542071478,-0.011921971621181306,-0.01592947902757344,-0.004979910855225625,-0.038242618807283385,0.005645910881405844,0.028676107885678294,-0.020182621846905127,-0.030391784383463603,-0.026760964859357354,-0.015169507236684924,-0.0666285908512278,-0.01680112689734805,0.019888704993908417,0.07154065953469184
CALM2,0.053531596833772434,0.08181179624700283,-0.053857123635195424,0.1281554300189248,0.029530206138033692,0.09579594092552815,0.057304312785549025,0.1106273817331613,0.11311141499278798,-0.017968478533103766,-0.0036808793781952023,0.06600792852020078,0.041542888756436774,0.03059653832025549,-0.008082433246132103,0.07514450401825426,0.04163748080240482,-0.055816148367055826
CLEC2B,-0.08365303829103694,-0.040442312710533515,-0.004947706876217514,-0.08170536301238578,0.029164510718686937,-0.028659844936580123,0.02190118767275737,-0.06848594658185597,0.04695101722561441,-0.031202967658840737,0.008104090030084828,-0.05425449532066922,-0.05898766978719746,-0.06562034847356175,0.03786387703403845,0.05134720009795725,0.022026404562510517,-0.033118941041772744
NTNG1,0.06702442500287023,0.028533447881874025,0.050104152236128296,-0.004882912860872197,0.014604583448921252,-0.01686227677691456,0.026681406559495024,0.009059370925898926,0.1320767588496714,-0.03599422687457139,-0.03144760561913204,0.06735585980446022,-0.05032671054937296,0.06426266674224747,0.03590180224557795,0.11516040500027504,0.049820561293550655,-0.08785611671945127
LRIG1,-0.01386118880712451,0.019702693402869575,0.041312829636806665,-0.039230580567491354,-0.03116260737726496,-0.023093521450196854,0.00202127790017503,-0.006437330977277627,-0.04787314132434676,0.038616833707443954,0.0062910032646562464,0.031814863126227076,0.07174318929979569,-0.020746489799993682,0.08577464695422571,0.07894283876361016,0.06710007048321477,-0.010217480865901398
CPAMD8,,0.0662668407545429,,0.031240484594616442,0.04258911031454176,-0.012084028524281804,-0.017369477416135835,-0.000836174130060615,0.13294893452841017,0.059842508493644066,,-0.01777905453891979,-0.02874846628863216,,-0.03836410069732188,0.036545556830643026,0.03791496151855424,0.08516793634642247
GHRL,,0.010148266438089894,0.004796495187054903,0.0430208490708614,-0.028751625586505947,0.005926394769979301,-0.013818738555756391,-0.0024052835031435614,-0.031625846415913594,0.03229055027558097,,,0.11732871326452567,-0.0001872920353419053,,0.05339614493840231,-0.02670973878597462,
NPY,0.04752742573115436,0.034170591168133854,0.055396540673772254,0.004528920528649706,0.002954868159796589,0.08105403625274904,0.009230877568901143,0.001434501773421171,0.053304323349269225,-0.008499268084856569,0.00890723209652743,0.039560114396544825,-0.06110115309398631,-0.060118106541156714,-0.10052171930068776,0.008821261236288251,0.026133957355240364,0.008853958013997625
MMP2,0.0631426373718934,0.01290611470532602,0.00820338047180752,0.06349970676159433,0.011704220039949725,-0.03386958567137888,0.006774209754486927,-0.010102256452084072,-0.06062001610750664,0.052297292230851174,-0.025809687901564373,-0.02411609329029185,0.07400433855648916,0.014039735694487219,0.028692017549509872,-0.02859198658112833,0.07314791862953507,0.12261613658691965
PPY,,-0.026489341023623925,,,,,,,,,0.05970836621586697,0.004175455010121955,,-0.011753191822377058,,0.033770044007956274,-0.045171857832995786,
ALKAL2,-0.04226915135231566,-0.0057513334088135845,-0.014874594228434752,,0.0317386615876958,-0.013701278484061781,-0.03674241803728765,0.009646530920731445,-0.045391347917144026,-0.044469159833687655,0.03233936684846369,0.02181897239321762,-0.007289197231321955,-0.0142090335899404,,-0.028785594055403076,-0.012002256905774734,0.017024009593039655
CSF1,-0.04265348011946261,-0.043880908771618876,-0.05345078416863273,-0.08456964490570737,-0.00917406714956109,0.024423716800621463,-0.006325398317947909,-0.0719642269321239,-0.016507092837544375,0.10007607997782292,0.007451935026762186,0.03506986967705127,-0.0012282095674353132,-0.04707875852688096,-0.06607435183930369,0.051617989322551,-0.0008008588815618747,0.030282211460073625
SEMA4C,0.04137793734814521,0.008169029757269118,-0.0047990774477752254,0.05663781713708274,0.005861695093816184,-0.02105546591054782,-0.021635748208452685,-0.006731975838008822,0.007582469880001485,0.08283255433437983,-0.013825774951814251,0.010238199520506355,-0.04450582884005208,-0.06034742019936931,0.04671255756712291,0.018726071215930885,0.08961225255224414,0.037822680591167654
BMP8A,,,,,,,,,,,,,,,,0.10806316338801071,,
ICAM2,-0.03896857687273772,-0.03477778686361207,0.010407375467327295,0.03594691389114623,-0.025018450487297197,-0.08311100474493212,-0.037591662827103085,0.022539492629980225,0.0032482730071522817,0.09457780539993435,0.018578381944780516,0.014905923829735983,0.005570187299609411,-0.0114675157489965,0.04036147209315117,0.03193621533580367,0.03251296759502488,0.02265847813104861
SYTL3,-0.046724104438146806,-0.03470402109192308,0.019897804884248884,-0.013864533589604629,-0.03714722691865743,-0.003654724192333651,0.0174918031402133,0.049789356632798945,-0.0313580095552548,0.10231274645070094,-0.012598041958467412,0.024938519661223516,-0.021023201212473693,-0.008068012330745066,0.11886195876525768,0.031116493433004228,0.06446599629092663,
IL1A,-0.020333725589325058,-0.0014169871715120188,-0.02968023433999183,-0.021607858615991793,0.0006350407366561141,-0.033236513182302974,-0.03895311362426486,-0.05502823122436531,-0.03239097756499601,0.08296357605341582,0.0006985761098623142,-0.04169746030681897,-0.00494357901122603,0.007617964622808781,-0.05445117072995031,0.0713756618220278,-0.017415593819450684,0.009030965691968035
HLA-G,-0.051145928287709926,0.03301878725675921,,,-0.020866144239769506,,,,,,0.07138040600046608,0.0026662459843306164,,0.02145864665273812,,,,
PGF,-0.04117675050905101,-0.0763669090148508,0.03206807135834241,0.002703780574243758,-0.05867390650416188,-0.0793446790209012,-0.02498670643347849,-0.03831877064886039,-0.042286224054532216,0.11060312032327457,0.06307101151842565,0.0682811385053641,-0.04778267948393573,0.009097646178241249,0.0018942828408603494,0.00405535441815056,0.00871392768993897,0.18704321903166657
LGALS8,-0.055544819983106536,-0.0012049016273837927,0.027889957108479534,-0.015246533414254677,-0.011264200521787029,-0.03382558742685312,0.029570268978419252,0.02004905423665955,-0.011151325468598521,0.016887738719379968,-0.017587893751715253,0.0030854204195786793,-0.02839656682593061,0.013220506489557448,0.06569026416885282,0.08655100121249053,0.013358615649842179,0.05286671036663625
DKK3,0.05978198212542549,0.0595952492253509,0.008037241251209361,0.14211245973123734,0.02701255739706255,0.058781129379242916,0.043576696178697305,0.0840330818687451,0.11039690946119753,0.05565898854073001,0.06401851239445885,0.020324126422243884,-0.02709528639834377,-0.027354820977825586,-0.06203745218718475,0.0702508417374693,0.0628596697211581,0.01908665447194015
COL16A1,0.07061875640848375,0.02877623307309602,-0.01101438596236202,-0.002266714918601444,0.02229491867960817,-0.02234144790373068,0.02387944373286393,-0.0037370920411575878,0.0030043885571084785,0.07924265704762268,0.021084081226396077,0.021048408216572525,-0.021013707194928812,0.009273321153727504,-0.03205605953895816,0.00938946795729758,0.06545124209956876,0.03310343696382506
TPH1,-0.015374417693681681,-0.01774925859504887,,-0.024969123074864485,-0.022110589618057036,-0.014364861201921264,,,-0.0074650075843923705,,-0.041233541957873314,0.022766693553916098,0.025800053099121596,0.026685353362424783,,0.05542861281977592,-0.047476567634642475,-0.01989581335194939
TNC,-0.0677690842373755,-0.030240615254877378,0.05455606404793525,-0.1037837467798804,-0.034138134498708964,-0.06497791798821598,0.005248551044221095,-0.060964444038491744,-0.1315732519841119,0.045044661342643635,-0.04302275481544363,-0.03880464495634645,0.010402660941571659,-0.020867000535952217,0.04614831004534828,0.051456628467306795,-0.028940483779035003,0.09708371839953615
TNFSF9,0.12888069339533312,0.03674018902235732,-0.024873712584843236,0.013934218803160953,0.007864865833859721,-0.019546445832847634,0.0752540588757741,0.02659942852322308,-0.010480756780394413,0.03738330455138736,0.008579663264919005,0.0018203194313571285,0.020053258847339987,-0.03908441145520807,-0.06858510991776291,-0.052341580275522916,0.012140645121595284,0.15906933605867538
C4A,,,-0.014658245881064203,,,,,-0.03820435298823717,-0.02621424120742882,,-0.026681233793708747,,-0.03894535404696449,0.03462235868147788,0.04856213676308634,-0.044538805737503864,,
CNTN2,0.06897824885824366,0.04350442876569131,-0.004483766476517318,0.01077088140617208,0.052485061935087285,0.00841258078851883,-0.05167200227567851,0.009373192331376947,0.06620048710205932,-0.020753290737972933,0.06430302233354362,0.035952766040803885,0.026329003788287546,0.00434181890242579,-0.06346479653683267,0.010653939674045732,0.10217518224505966,0.014921214214996722
F7,,-0.017315739460705724,,,-0.019203110177400597,-0.012084021500640196,,,,,-0.021045979899714976,,,-0.025290051713875238,,,0.05058094815054424,
LUM,-0.06952612799732391,-0.047080151621645965,-0.021611356007465377,0.020528760933191562,-0.01894501628636771,-0.05382338672162025,0.03345831679092612,0.04370028980172026,-0.043888560531873816,0.09229254269472008,0.06049686840369397,0.013620754929233689,0.0552578529170036,0.023908367556718775,-0.004421671424910699,-0.0653326440378862,0.054656445954729294,
BTC,,-0.015709505062250082,0.005966602044935085,-0.02926224810428713,,,0.02066002660190632,0.016227582548194813,,,0.012465959727633634,0.06490779387144899,0.043348947927505654,-0.024473671164480126,,0.09821605618714364,-0.03466323107909365,
APOC1,0.0352327499695885,-0.06062052006694418,-0.023590222126940914,0.11606501915508009,-0.020985556236639454,-0.052827509010251995,-0.0461171026813909,-0.11558845066860174,-0.06748883910306186,0.04262455819112216,-0.05372144247929287,-0.012449660533565419,0.005088754668812223,-0.041652249443718634,0.0009217191099641993,0.015968447401327246,-0.02184014606303736,-0.09444601063022393
PKM,0.03627552604543426,0.0015358411201517469,0.009051635811528026,-0.04752092529220993,0.06672588861202691,-0.06963141419216212,0.04356695289253086,-0.0099201706470137,-0.03738866273108844,-0.003757151743798108,-0.029059359022610084,-0.050970111448760375,-0.03638165694976903,-0.03440344830225885,0.05028094063590989,0.008743016263654627,0.010216805663259656,0.026938001415322006
TNF,0.02920684111385447,-0.03207493145646797,-0.00045511543079108994,-0.02381729849380054,0.030748956214143922,0.07106661442724711,-0.020202690367026946,-0.06488758366146993,-0.03877074056341967,0.034468255912962,-0.02360552634920739,-0.01846120679832953,,,,0.04256933522177584,-0.029148950841620662,-0.0684012563444256
GNAS,0.15548342144401808,0.015847640751148407,0.05461302329959957,0.11760056980422941,-0.002967316392407868,0.0655495381807262,0.0026923163128113816,0.10496221227824572,-0.06523162318905669,0.04798432608365248,-0.07762356286639509,-0.02718143505780457,0.016440116363830963,0.003220633237683178,0.05651655270585054,0.04285456138516533,0.08876480157863904,-0.07144040010347079
BMP8B,0.06797686951087709,-0.017095721192423072,-0.008036030254189573,-0.0427327592210999,0.0074127984600624195,-0.03842771513065523,-0.013414378746171874,-0.02093309299241793,0.0892439468539752,0.030377114869361906,0.09166087231345084,-0.028131442134990203,0.03341374189207254,0.011644496708728063,0.018950542873192967,0.04703071054803134,-0.06217266032920862,0.06053041537067121
LIPH,-0.031413085284723655,-0.01774925422532018,,,,,,,,,-0.02396556538953005,-0.0205826573390436,,-0.02182353292668583,,0.0649482942572187,0.037751425620837054,
CCL28,-0.03233852426718119,0.0318539455217623,,,0.13414560827461006,,-0.015866377510061966,0.0614598734226054,0.0196279560865971,,,,0.012589407919740584,,,-0.009232835874933048,-0.032656937246367736,
PTPN11,0.03691792261155315,-0.014954456571666271,-0.008005278930794241,0.04103847533214742,0.04068366215619814,-0.004624007200519712,-0.007620742214360715,-0.007618302394087154,0.04456236650152081,-0.010830654834228678,-0.017961209679767557,-0.05960385665862295,0.00027565152122361594,-0.030056630744070435,-0.09190194132383091,-0.05788425647281078,0.050401975847123304,0.008221803975089013
ADAM12,-0.0700918108558124,-0.008061072331504897,-0.017455137938591554,0.032768028182301005,0.05148186920293267,-0.016446450765357647,-0.0153338675231479,-0.0515951258090457,-0.06961622799816554,0.08447244797930191,-0.032626438377377366,0.010954606477107493,-0.05594228623467267,0.01609444965491183,0.04476741547057821,-0.011397006176494733,0.03594179678093935,
EPO,0.057262599831235994,0.0337890369408391,,-0.02679313636243619,,,,,0.051607939269041544,-0.04214722334775863,-0.026027216063101124,-0.0027726025282711155,,0.03708366549696438,,0.031893599898575674,,
EDN3,-0.04463087700140306,-0.030918359570259006,0.018698898357958516,-0.0009702045187070896,-0.0007111361893809027,-0.021411180925599474,-0.033457400352609926,0.13788633774920758,0.02904513064100961,-0.009136195852867542,0.054225823835478526,0.03153545176997611,-0.004793795188185222,-0.004194785657935831,,0.002440445980268767,-0.001822738958757959,0.05603689637424911
CCL22,,,-0.018531536020839862,,,,,,,,-0.029457202778820562,0.0007959234318692281,0.15078440433736845,-0.02123076433104697,-0.04138131974395992,0.08637362180908091,,
CCL2,-0.14222673651159676,-0.04736212885168659,0.0069520402823963975,-0.11364116179906977,-0.030252980167713574,-0.06241618302107736,-0.0303702297513116,-0.08433939419994706,-0.057172703168502974,0.06751832579646207,-0.025180571199615837,-0.010742049743511032,-0.023565153213721206,0.007764984923228249,-0.007418798694670183,0.056085940773427774,-0.02668613950376091,-0.017661793244900803
DSCAM,0.11018579259363295,0.02737994290499897,-0.005604501038344968,0.0352340978185822,-0.03041522791274844,-0.005862201397862,-0.002963722098859706,-0.01652462433619986,-0.008307715158726402,0.09164310973658035,0.010732150617479421,0.04166994009261685,-0.007780551190239013,0.04314486008697673,-0.03428319839001867,0.03973642020922692,0.10352673951704093,0.022993386384225017
GPHA2,,-0.01978244572037145,,,,,,,,,,,,,,,,
ANG,-0.08294955222377805,0.01826154002838528,-0.026068556271424008,-0.018495493426953592,-0.027198165703650017,-0.04590735004572885,-0.004436842911672482,-0.07069657321606923,-0.05983539226537526,-0.011658912744012326,0.041836956386765926,0.006935778660269712,0.08744830228604165,0.01632175148101292,0.02064265397184995,0.05693153565464894,-0.0643772778625923,
FBLN2,-0.019492431727048117,0.04447416439330488,0.03538267366829078,-0.03286492423498374,0.02157240977120674,-0.04015673655776696,-0.022379560737911842,0.006043782199875522,0.03152186513832821,0.011605923136273509,0.08790912619921189,0.04312513426329593,0.0025550267295180317,0.048417470845812466,0.03368950961748156,0.04729979260109965,-0.00710934029834669,0.0034097266037581408
VTN,-0.012026846089733522,-0.012781149430217716,,-0.027013182024276283,-0.022110582387874292,-0.02036971780442752,-0.021157297286769846,,0.030687041662397885,,0.08529974689807068,-0.015031635484073791,,-0.0054460566870157025,,-0.03442299104946579,0.03482133726824779,
VEGFA,-0.011176154616504404,-0.00821216287592375,0.006048005211859051,-0.08922077425935387,-0.0073319779514747704,-0.014973940404992806,0.0397305426971051,-0.03149782434273138,-0.08292618413457775,0.05397003978239297,0.01511732053241435,-0.05686691762063958,-0.02646742078172512,-0.023099972290635273,0.08949734451658262,-0.03251918683573093,-0.0786280227204803,-0.022554678694465227
