,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GSTP1,0.04999244988594782,0.009925163092645432,-0.006163577234903409,-0.07252058482898414,-0.04448987436493434,0.11804427620554792,-0.02685166087802843,0.10754427326008675,0.012721024047341047,-0.04333644373019322,0.04466238786670655,-0.051906189409758725,0.019785995134433604,0.015598435095171247,0.03973617958798983
VCAM1,-0.018847680186145844,0.001832304443626964,-0.0529957570074479,0.012913782078993243,0.02016037612101777,0.14767294828513738,0.04956461801349808,0.03849674696918024,-0.0025412032568241792,0.038721540718549684,0.014100059531587258,-0.004219386259301279,-0.005808615417903504,0.09825247888773017,0.05289104376332069
NXPH3,0.01669945271855837,-0.08124387521247739,0.027478944057661145,-0.058882190726003335,-0.02858440850924357,0.037110579186619086,0.02699731566725078,-0.054462139696821954,0.03082372368347926,-0.017594410963843482,0.029297342883845768,-0.042068280825482925,0.022837733324855704,0.08509482202837658,-0.031093980400135973
MTMR4,0.0317567453313725,0.09999922343425743,-0.009680333387344206,0.005421148362548892,-0.06714154802432747,0.03484869591187081,0.007710949408216422,0.0027486980871486875,-0.02220059006189969,0.10952772193863639,0.07024350644533853,-0.043213984733455064,-0.04328914267570591,0.06610236864527778,0.08205467177349557
LAMC2,,-0.023695388550157695,0.034467397868335074,0.007664938462515839,,,,,,,-0.024689925156042673,-0.022445916204464813,-0.013623713125730803,0.04836737527277696,0.000864881555634064
IL10,0.06663003111855484,-0.03759356023846795,0.0389705455099582,-0.038018103941061795,-0.01826747346802054,-0.019954833146470737,,0.017675771922550907,-0.014587767396532732,0.05555459114140378,-0.0012980925822194038,-0.02165124176738416,-0.021880553186488683,0.11172082265094503,0.0811865823787759
SEMA4D,0.009243049986288528,-0.003745653255710112,0.0207848124833655,0.0012066830701182429,-0.004981146121021464,-0.04584761606886391,-0.015606282482452605,0.07204527912146666,0.005193765342084857,-0.037906633605754816,0.07633305309975795,-0.027225603702457076,0.01958040099326924,0.12700511635265904,0.030467525270821277
TRH,-0.019330561557711075,-0.04624066635054427,-0.08428811470545568,0.058641350787986435,-0.012343223859206066,0.04376482265509201,,-0.03239354559974405,-0.0389469673335398,0.09633260814072055,0.05099332301088916,0.05251052707329076,0.05704648096915487,0.12133155125415786,0.0553664057361848
SEMA6D,0.014390581072330152,0.07531013273472843,-0.003212465301851757,0.017212641555063007,0.004585924183821832,0.03343195177415413,-0.04212168561064767,-0.04816056098082585,-0.026759859551836494,-0.00473061981700466,0.02270316038203797,0.08886243117479066,-0.07272216953280528,-0.031262562743361574,0.019216264065627566
CEL,,,,,-0.009015634990422579,,,,,,0.06575959474989491,-0.03251003592750691,0.001072838691666419,0.06624924368413722,-0.010353177232735863
PDCD1LG2,0.03426161293655352,-0.0202146031626857,0.03206543542335428,0.021885703353622832,-0.02744408839444281,0.09828506346201107,-0.028133783413978,0.0027343014056955893,-0.0249541088618298,0.08947512151607216,-0.04872771327665513,-0.017365100722067327,-0.04892382665731179,0.11253636457523569,0.045606917453854354
SPINT1,0.030759691665971724,0.026965623746932586,0.05914960822355152,-0.01758064714967229,0.05409613469736473,0.07251255931507748,-0.028407474268818438,0.005162424947643282,-0.005173029437654664,-0.026980382288024702,0.07778149121172545,-0.0443489317828835,0.014779956233829522,0.10143403618568174,0.047122059903674574
CTHRC1,0.07966446529676736,0.02215857828336822,0.060387519257379764,0.03223767567932358,0.11050760062621594,0.10351985776178463,0.018978831370317306,0.05751888960169794,0.03582857941078401,0.052430417978494064,-8.201544103037416e-05,0.03532980268194794,0.05256090520257919,0.1318374925055425,0.08945899858611346
PODXL,0.0862406541414555,0.025314423112862076,0.06412745480657435,0.05298271452778852,-0.03342596315682723,0.13248296350816507,-0.0026288942353618013,-0.05000596348738777,0.05377907595904061,0.0783313298018072,-0.0001664825910525491,0.11992603242690288,0.04050168593287728,0.051862099877239214,0.0801006155026072
JAM3,-0.018722221225081832,-0.09667610163597212,-0.05710797962938307,-0.021560625959087056,-0.0639007039324153,0.08782425778591355,0.0068917925765429695,0.025774021655931012,0.004799870543596191,-0.02583678586551504,0.050013378024768566,-0.023566113480796447,-0.008035016214079333,0.022137063388290346,0.02842002973935603
TGFB2,0.00560401697155767,-0.027697757525200588,0.0020298237910126313,0.002574586148757173,0.06449379437667858,0.1549040039330884,0.03236169562076472,-0.0038806076848640443,-0.023116583254371586,0.07612108489084758,0.07637249410355293,0.07724987433655475,0.02669374333965626,-0.01982453384722157,-0.040083263395163465
COL18A1,-0.0450871986119521,0.029429903381043062,0.09113784995540662,0.006281374313690516,-0.014331026458369917,0.1448914431617779,-0.031247600261315848,0.05831646880912335,0.11244107212736053,0.09774085713686174,0.005609157399219401,0.13546261902393886,0.05920325110139636,0.09581740908520968,0.09847591499459565
NODAL,-0.03058194146857213,,0.05274917554123636,0.061670944034655215,-0.017082954356881005,0.031695301688248384,,,0.053508035137143396,0.024177919245748213,0.012443929255137936,0.07887629793198093,-0.015579737756642441,-0.012391920132217352,0.0007001076608710415
INHBB,0.0042071396149515545,-0.026601849383295736,0.012898666620008782,0.023947310367871375,0.017149679982418804,0.0870256906566789,-0.008607913926562145,0.012159031467792335,0.023857604093692628,-0.0070834871338246366,-0.004978546650380982,-0.022417188520729,0.03080232564316455,-0.006950159826210264,0.03153218103640588
LCN1,,,0.017665125849850017,,,-0.02143396077269117,,,,0.05306223361564689,-0.0033263699920222907,,,0.0355973065698851,-0.03639397734896958
ARF4,0.07405907507095529,0.06560940043584529,0.039366939311978016,-0.005158203569726653,0.031325422959915035,0.08147157406794511,-0.003192352595516682,0.02709434612161011,0.039535515339708234,0.04060113421058733,-0.020654929139300567,-0.029992298737117083,-0.01770327927305274,0.061991567648569626,0.06664259786875333
CXCL14,-0.06222124170948744,-0.07064580806338626,-0.005409484575368037,-0.040161824220306216,0.05719357750687325,-0.0049939073880321625,0.039049974020993555,-0.07006563888187618,-0.025897093646198698,0.060900817093111466,0.015725343335750184,0.10984788564388698,0.025319501963293616,-0.0706920482115648,0.0263622551288645
LIF,-0.02610955569508146,-0.018390089684038557,-0.013505539409566435,0.0009990426747263817,-0.019688525804944415,0.05310369908338628,-0.0206078185111154,-0.028301394133108875,0.011513744063366716,0.21449218897134872,0.0005798300432651651,0.007553567278078265,0.0291577912835676,0.005901097680141118,-0.010696823674459965
IL17B,,0.0528013094899338,,,,0.03069847753637012,,,,-0.022274647262828132,0.044772419715768244,,-0.019382641470029216,0.11304532327436628,-0.014151363676902702
MMP1,,,-0.026504388695793295,,-0.012343221166567385,,,,,0.029576513401605418,-0.023884395556572565,,0.038990012267619764,0.1543564337413508,0.010897838037215838
MATN1,,-0.022315200393748305,-0.025241437059506516,,,0.1354898115871224,,,-0.013268946172251286,,0.07350297327517906,-0.022705128972562678,-0.019975892859371062,0.028119667169441306,-0.024394357640954045
ADAM28,0.025453522206143116,0.031181856932310504,0.011910905986752682,-0.023992985306921764,0.048987921021860205,0.07916877561609396,-0.018026760876332502,-0.015600048305054745,0.0204665914877621,0.04787589585503655,0.022663100193453734,0.018829616431658685,-0.010659370012205297,0.07925639498514045,0.021166457898217146
TCN2,0.02665804194328565,-0.02108217010662204,0.07998092814261523,0.008184518092888081,0.04977449051008788,0.13461834492745078,0.03575314535601461,0.05996709418793826,0.05857285481247717,-0.02668724076862678,0.10032977340847246,0.0715759395192623,0.06258841039846172,0.10787881573743313,0.03832692664298312
THPO,,,0.009301213556475204,-0.001396182720535771,,0.0004906234506870732,0.03371415034356811,-0.02809403437981384,-0.013268947696488557,,,,0.066849785570277,0.05785978069362975,-0.038262406574448106
CUBN,0.007579971706465269,0.0003761360981054502,0.030091837408529994,0.0025361117972798205,0.015733786232739213,0.05884760999239301,0.03723465890132601,-0.021603413657245853,0.07945869329368714,-0.053527128601092606,0.03915744133132442,0.05488375811607998,-0.018967455327907803,0.08885357913583529,0.03696121360555801
TIMP3,0.0760512564122256,0.006367409085430778,-0.027086464814223467,0.053392205760952806,-0.0028051281265594084,0.04751556381682968,-0.02482742273894662,-0.017841731723589074,0.021709115142307302,0.049116330566552534,0.03375678355945411,0.06894728269735535,0.03591631120744843,0.1346468735100892,0.11199473856398373
PIGF,0.0036508937353948597,-0.024246780561486152,-0.011055238879446238,0.015869816871280168,0.012397928803794867,0.09916285834524886,0.018749251002946773,0.01567668622612758,0.029126178732446762,0.008583379448256594,0.04731615118297669,-0.05101331844568764,0.059269034408423925,0.010506506696101649,0.05869585310645159
CRH,,,-0.022523995287315444,-0.01997184133883032,-0.01254296256242213,-0.03295979531333829,0.007678968022718723,-0.024100662502896834,0.0004536717663603599,,-0.03357182042293843,0.07715431968507101,-0.04684531671604364,0.035165562211847454,0.013004637482420386
BDNF,,0.003706591518894927,-0.025141903467189176,0.03089871451265174,0.08220392947152821,-0.06539202769860722,0.04409318057242005,-0.02788534352264245,0.02992108916861677,-0.031124596056011113,0.009211116525656659,0.06433863291042705,0.0025562636494757917,0.07341159841383244,-0.0188130240993938
CCL5,0.022422248128570115,0.02779748571515431,0.06056879787855543,0.014245535275803434,0.003087383087983441,0.09926962641369433,-0.005300318522270567,0.008344234482510478,0.01867475882888778,0.11555098560552775,-0.039338291032343625,-0.04379038070361429,0.006068126992843065,0.1885449763397654,-0.043077387075320786
GAD1,0.052376637249245926,0.022735441113674256,-0.011575139692971385,0.011813441119335149,-0.01669354768304262,-0.06725635064556053,0.035983675784027495,-0.06937788559765566,0.04416398635711473,0.022448717269488005,0.014066088785595132,0.013774851316465423,0.041716278672635776,0.02687439588968251,-0.023489958916442982
COL14A1,-0.010800193837860704,-0.07230234832574543,0.013894076327035173,0.016057742862630092,0.06373024823410982,0.004473990993212313,-0.028089152681096886,0.021725827277484195,0.027187695746243978,0.01568625632691472,0.05840824969276733,-0.00022188199258181315,0.0541796228847822,0.13785158856200952,-0.019668035373374543
HLA-A,0.04328855977864354,0.05118842277789778,0.026474191286120597,-0.031185060792254603,0.049634182509738105,0.1685526100207031,0.012067176077514187,0.1591611396347453,0.002253877933608842,-0.08076242605820026,-0.02008466754798438,0.13444590525022043,0.04649290089586553,0.057935091525987546,0.044218610595014175
CD5L,-0.011864591308664222,,0.022233962861802497,,,,,0.007635062715345239,,,,,,,
FGF18,,,-0.020380142299657653,-0.015867478589677533,-0.017113745560311814,,,,,,0.0030914306548417516,,-0.02425446748216546,0.018528868993386828,-0.011637388854663318
ADM,0.06689375897103869,-0.12761425120147019,-0.022773533627293632,0.05478519647825355,0.0067219146072753965,0.11615517343800967,-0.0037855059182918802,0.016309449977331678,0.0025124316123889146,0.14143187224792755,-0.04326361633021613,0.01895125228936575,0.0007183961460793745,0.03712957547388152,-0.012466665967936958
CCL15,,,0.10515200349395394,,,,0.06409985531642708,,,0.09036095159967188,,,,0.03881301221751652,
GNAI2,0.05750388454125138,0.04784112001301079,0.06378862462689569,-0.02104730929304432,-0.022001976362330547,0.13851112862398607,-0.020955633458320022,0.04702743365932377,0.02781825661399027,0.056244033965306105,0.022428299613843752,0.030523694335135985,0.00037030341319718355,0.022641268369844786,0.1217157921559808
HDC,,,,,,0.05335319902909352,0.06427968689888013,,,,,,,0.022659844375929886,-0.03749892835998921
COL11A1,0.031587753154451934,,-0.02056447849142655,0.11074979814774125,0.052313785104133675,-0.03896874488111431,0.0029933969781804444,0.07982411687459973,0.04089338232498263,0.08166315910517852,-0.008049897998430519,0.03934747081869427,0.04810734839003388,-0.025990486785222963,0.14028937342921827
NUCB2,-0.036270952053043135,0.019834890041307448,0.027982400683473123,0.04016379079902547,0.018796505224808916,0.05564721330418312,0.08797232984599566,-0.03873491248808727,-0.001817167914170246,-0.045965925339809324,-0.0061154861310235,-0.014262889998497565,0.031588611920614185,0.054255166928513295,0.020383574946447696
FGF16,,,,,,,,,,,,,,,0.11591572852719059
CXCL1,,-0.05459359131498714,-0.01693016174238447,0.025930858859558932,0.02341574055254496,0.056976416792215816,-0.01951452486686802,0.03077537792619229,0.09439586619472681,0.07870459387693703,-0.012848758449189448,0.04200665851946587,0.06415850425449934,0.05100834097895234,0.03511890179173443
VCAN,0.06433986778478154,0.016512393124107835,-0.02594651550720208,0.03264627588681029,0.0008356013525405283,0.05170450400896262,-0.008938671969051687,0.07969816081954754,-0.04007659638712945,-0.05339301343253524,-0.017987974113280934,-0.059270535271667396,-0.002349764628902697,0.007896976700641746,0.09941233160675854
MMP7,,0.02738199614628003,0.007333641904229016,0.05229906792606458,,0.05836770138837652,-0.000124061692178892,0.2336682760567722,-0.020508510483576235,-0.013685776376233113,0.01233783676678626,,0.008513094617595153,0.07431579513983835,0.019414092993126682
PTPN6,-0.018247637203344155,0.003942647923144205,0.017445875130395912,0.09404200409303519,-0.008983402791198304,0.072586841069369,-0.014713033394600783,-0.01409980440579085,0.0023073398056657787,0.020296823335041632,0.0764682873083171,0.009492044732299405,-0.011418184864753916,0.14944794653160684,0.03668894575391344
PTGS2,0.11656817133991972,-0.07841820012870346,-0.03547102427693685,-0.036290436231984725,-0.0025289434393141095,-0.04837459177133835,-0.011404505743648019,-0.0380239830856516,0.059657281303585635,0.005721887649892368,-0.00756065597472361,0.04628923100204551,-0.01938178988459689,0.05089926781290305,-0.08115511855505776
XCL1,-0.018877542524510307,,-0.024682267334406142,0.01588592403229152,-0.013124766495852674,,,0.07232407551975698,,,,,,,0.042697439121726986
CD58,0.011768425600225315,-0.018779656857922492,0.035991513861817453,-0.01418623468471935,0.037606141551817,0.144566583343801,0.025988461985110234,0.02325956745838045,0.03902509537232268,0.038003682654396305,0.0704608627608274,0.0721609297683707,0.03021114024942612,0.08077077647564776,0.08944755775533347
TNFSF14,0.01321549969550618,0.00853344619863622,-0.010931327272445434,-0.07257838034612443,0.06360542606827314,0.030300618526161453,0.04256015277403742,-0.003034886737837331,,0.06019891752754788,-0.03732234543324275,0.07376197707660143,-0.02026662963732873,0.0488275417690831,-0.018168840693020185
CNTN4,,-0.0369158386810229,0.031736463704769347,0.006708230313437593,0.01664246070334998,-0.05555224792399652,-0.003667932314986076,-0.074714941884042,0.02715201020183082,0.017316164574312804,0.09162933877867495,-0.028493180612617783,0.025076631441927552,0.04812690210667736,0.001091398071776956
NTF4,,,,0.031699125230283245,,,,,,,,,,,
INSL3,,,-0.022110756196420184,0.03838748533514272,,,,,,,0.05542169563867313,,-0.02026662767924598,0.06899142520078431,
BTLA,,,,-0.025186505779114694,-0.01368300599409442,,-0.02434098166566215,,,,,,,0.04643427732811544,
MFNG,0.048806493060054204,0.017871690772930205,0.0368453223096595,-0.006356571095217889,0.05240991997302965,0.09119069255008964,0.09149445150346665,-0.05176451531978248,-0.04312586883892558,0.027704930185417417,0.09134506277584206,0.02353195081385186,0.04210688077451353,0.0664691175714361,0.061889179032591585
ICAM1,0.05592707238168792,0.012286062220800198,0.004405354738058315,0.04183877134640011,0.064214641627632,0.1380641145637576,0.029549240803677733,0.12598322401739298,-0.00241053856667444,0.10287915630512107,0.011415048446967183,0.0790923885076899,0.052396484953791615,0.05050193092508321,0.06358789660134005
PROS1,-0.006155988610300483,-0.022207553466460472,-0.0023665474032917794,0.02636789173052023,0.023518816977128102,0.15019542586837298,0.004356318771356527,0.06024316508845518,0.010786989928210948,0.04368473584169141,0.008474572403514014,0.06257689340128038,-0.0003812057138948022,-0.004326308047784335,-0.01004734618991409
CLCF1,0.014903470345966343,0.0027266392537990654,0.037553161566544126,-0.019785198789730424,0.03578428854099395,0.04688521336695649,0.021167411275568714,0.06480625099884174,0.06017963959493864,0.0015593163447514427,0.06824778827099884,0.036974440672921195,0.009289085501721155,0.04927297559001285,0.023853237633042854
PSAP,0.013682309311952346,-0.03376356226296995,-0.028304637651686167,-0.026002924694646917,0.03637209026299297,-0.02181816870725313,-0.044920933858984234,0.13250565746073062,0.030673592633724045,0.06372762734026954,0.02860724020541012,0.02405741373753984,0.03324798759438594,0.1567766623551311,0.0374037313190004
EFEMP1,-0.0012825747739822254,0.009891629761710779,-0.02305126007546427,0.03475128543843234,0.051348494858136556,0.14312679960764887,-0.00048109728025942205,0.09082668375455813,0.005065202661075047,0.03756040559171142,-0.016345429138717223,0.05140759398026111,0.003171771191298739,0.05385747482189899,-0.015702352320616706
C1QTNF1,0.04600468941032974,0.013908377938904036,0.03112700038802155,0.007707005107257164,0.07437169933783438,0.08570549571642025,-0.005449210687179761,-0.008081740336898324,0.018146053111950514,0.09788339855933138,-0.003177350084023749,0.08749093032779072,0.051849787116324285,-0.060177251858839216,0.06782001777548687
ALB,-0.02841969863873026,-0.031584749726604244,-0.014733741814791002,-0.02817043734610281,-0.020315199840736327,-0.02624255890270261,-0.021648765650682383,-0.006322579221148744,-0.028707345295388476,-0.03474369710453246,0.021999075747455233,0.04884635522967706,-0.010605901614041586,0.051962324194704035,0.00786515346292061
CCL13,,,,,,,,,,,,,-0.0227332342683898,,
EFNA3,0.006233498432632775,-0.0010174699972046565,-0.023887884912078713,-0.02283473056840625,0.0752136485299595,-0.08630903468737931,0.03718743238050103,-0.08477641773432991,-0.026916230030122057,0.03054550925484387,0.019567118914021128,0.015661659303515808,0.02719080470817107,0.1100396644247614,0.05053811994064952
DRAXIN,-0.012339040717721066,-0.0031447421912051813,-0.0739705282917371,0.014248937869075882,0.08548945283473368,0.10553553944123217,0.016432612500012617,-0.023620341169174806,0.03544319350202671,-0.010061921327671199,-0.03341587422494964,0.002258189999886777,-0.011829332207094045,0.0963209100174284,0.04604243064254843
RAET1L,,,-0.017224493814176588,,,,0.034020406862217106,,,,-0.02193085420719792,,-0.02462206296844641,,
NPTX2,-0.0008249634473119746,-0.006036178475467958,-0.030425741831012872,0.0688303140155668,-0.04722496027102126,-0.11390599456672967,0.03918284400529923,0.08493056908654839,0.01880975606067748,-0.022039762538194747,0.01939178033062599,0.07974315763815717,0.07210333651568106,0.1468999382677537,-0.008243230665637433
FGF11,0.019016459700678716,-0.004058244912001011,-0.031373313176496116,0.019944613704666065,0.011130257636715142,0.06909256797605463,0.05881662241505128,0.0008753352209812273,-0.016928317487989026,0.013681714703562654,0.005730492048157594,0.09354234401734061,-0.00849871277764529,0.04905187229829229,0.006197474616446016
CD59,-0.053219744894471226,0.05584801471766522,0.01684971723499219,-0.005791333799981423,-0.006654256542912796,-0.01548274938966829,-0.033776372463112304,0.017823075978836814,0.029410336539888324,0.13689606871532145,0.007389252920664613,0.07539714651727504,0.023739854465010223,0.05625757830909252,0.08640888422561259
COL9A2,-0.006586339269685665,0.04890920275176395,0.02975642400513158,0.00913166752239616,-0.020544335373413877,0.03765696947974324,-0.03400731086951215,0.01376695500327781,0.003022168092666438,0.0076382285663700875,0.03496167505138347,0.008697553622203709,-0.01028781543336676,0.11725203492905535,0.043735736574036274
DLL3,0.04037895917781624,0.02564974906059337,0.041720571291931755,-0.04333650489610021,-0.014429668463647963,0.06166950491902387,0.002316196228401103,-0.07135157719958186,0.009109291024468863,-0.07145727997097792,0.05240374105632038,0.0012764115663761058,-0.00307823860721208,-0.01650028448327961,0.036752305130996504
FGF5,,,,,,-0.02089680192294592,,-0.016594037797079998,,,,,,0.03161672834692121,0.07909040456811171
LIN7C,0.02529219435577231,0.014964361798939655,0.03824718130513715,0.003386453867269355,-0.06112521439090302,0.000737917802127392,0.0011266315713179453,0.016739467887024555,0.0035870920233225787,0.10082714035383884,0.015205834935423271,-0.06622632712084979,-0.005582503996784629,0.006221919939549275,0.0462357417527238
GDF7,-0.01955344573215772,0.0034852235827337874,-0.04061962358141422,-0.007440295689145287,,0.015144973467299299,-0.019060555051188286,-0.030502422506956197,,,-0.01880019630194663,0.006717798701179688,-0.01647558535066472,0.07963483684453704,0.049427189160604686
PSPN,0.02261886620580959,0.01803154850296051,0.041190064980529004,0.009000993589096708,0.0237390728256513,-0.03725735538258992,0.017329639661539893,0.0003546577335627571,0.0014628255846490976,0.0238025782704454,0.043241005710044036,0.027489090012260367,0.012959890196888523,0.12121650858240396,0.009649972059672787
ANGPT1,-0.0446124132207193,-0.04683498294746665,-0.014210837996470502,0.0037955001193763593,0.0028100424053766537,0.06050453781622273,0.02335959894086586,-0.004344268468215548,0.07640980832165062,0.04349239451825168,0.006939471998123066,0.053993968134323,-0.009701618110582962,0.11914938255374906,0.03672958164310136
PNOC,-0.010317602111747263,-0.013832512265919989,0.007275800946261662,-0.011783406788709313,-0.017143267943762364,-0.08321470117184358,0.06000697418076988,-0.05492637168725829,-0.026254803316580488,,0.06412766184147312,,-0.019532479349019943,0.09383700176705112,-0.05117186584576941
L1CAM,0.0020461697810659723,0.0068971137826547325,-0.006730157400042437,0.013488073905305122,-0.03427779658917719,-0.09615001815428634,-0.021094284405030028,-0.06158460763516483,0.025768162497993016,0.040941725413947326,-0.03809253469278852,0.036873977357351394,-0.051027872377102476,-0.02995016750351215,-0.031074304779740557
APOA1,0.1379555293707399,-0.04793750352607954,0.032537068763367996,0.023368336833169013,0.02359256761431589,0.007000149366205809,-0.02116807110826427,-0.004347449327381644,0.003651817606042283,0.0027469839499734156,0.00893885608878647,-0.015568412904394811,-0.025954634836556415,0.08199517501960399,-0.02537119608959219
PSEN1,0.0013664233819831097,-0.02933998457627307,-0.0673407642790015,0.010239133776148546,-0.04833994182053085,-0.010197465015318296,-0.003367489538113414,0.024764877575947208,-0.048967328670244975,0.022191622171287707,0.01631426548777156,-0.034801901424329575,-0.02947444651569164,0.0317878479074336,0.04322693336972068
CALM2,-0.008900196805137407,0.07371770039018459,-0.05727995185132515,-0.00117112484503061,-0.07092396961947892,-0.1508824883447949,0.03623116842194804,-0.12188647909573183,-0.003521206824595055,0.03498340088325762,0.027054903132706733,0.011868086230525423,0.013108872860880555,-0.09867881127416986,-0.015626682221356183
CLEC2B,-0.0349109106494662,-0.01811177826515692,-0.00855007852127196,0.020061374009309754,0.03227189957946649,0.08498934820240042,-0.054256794987716,0.01156611865798073,0.04120406068657917,0.12861213231361115,-0.006235926217882657,-0.06062049570335092,0.03063439723342559,0.14701995712848404,0.05029264682114236
NTNG1,0.05745042636759621,-0.01564291161237905,-0.02421883743903106,-0.0008487604122282041,-0.011043427285562478,0.002461548182280932,0.0412829319331165,0.03849290383521957,0.023484920439417977,0.03547014800524452,0.06453058431491608,-0.021289173848828877,0.054318533716010656,0.059756833626118395,0.0822475189531144
LRIG1,-0.0036323450499707874,0.012214269771421142,-0.037497699528727876,0.014910568460936404,-0.05139472558272273,0.0861174280046443,-0.05141509808124794,0.07606176991397795,-0.025494103042151505,0.007254594328258493,0.011036562904782705,0.018626200725910293,-0.016751031432781668,-0.06588284941491457,0.007292640292866979
CPAMD8,-0.01720535415642106,,-0.0032891309979779684,-0.018768392161756874,0.02734081455298829,-0.018903969559409765,0.023809799001010934,0.053677384143475705,-0.024507567900907024,-0.02745517849658477,-0.021120502231639148,-0.033734373977801276,,-0.003120182842681986,0.023284339014622627
GHRL,-0.010638036602343682,,0.015594988752749806,-0.03182893019238531,0.09116501339274816,0.01766799561470077,0.015278784738942416,-0.01850709688646624,-0.016934769464085314,0.042558146658644075,,0.061493582272986035,-0.017821544312888397,0.06910345201330283,0.071784925637589
NPY,-0.025240926040675283,-0.02747279396013336,0.08879859027831699,-0.042430827018013775,0.001628622617603194,-0.024667365375876018,-0.007402411637764372,-0.08156730223813233,0.06527972431945772,-0.03206170303113829,0.06546359893157519,0.03877736456906558,-0.007220767406960393,0.03585004782421826,0.0426728606805429
MMP2,0.041797570599308664,0.07856348750886925,0.0976317245802419,0.007763599596668734,0.010432387730352216,0.08768200656555927,0.019528362448005144,0.12352027868395113,-0.0024382690777158228,0.08875255882883339,0.013508214314084095,0.06444621776996924,0.04319233451616828,0.09859885191964393,0.10516418964546745
LHB,,,,-0.01634585217899185,,,,,,,,,,,
PPY,,,-0.029043900412253496,0.003468688480582395,,,,,,,0.018941054694972367,,-0.01358489052558388,0.034996896333143374,0.011234105524303647
ALKAL2,-0.025765159427896228,-0.029167824389484603,-0.021370844865800976,-0.01610837244198375,,-0.021433957298863104,-0.02017791660634987,0.0788212184570735,0.0748518726180521,-0.01052223222192435,0.08454807263463415,-0.013373170391666224,0.01572978525093033,0.05816482948912849,0.016984970891770673
CSF1,0.0489444875026932,-0.006989694805833169,-0.0429551661143721,0.038929536389445026,0.020211499289163534,0.10981176622357086,-0.009309137198262736,0.06115323851505507,0.024457117253536335,0.046320434197392096,0.01784405627849107,0.057874135780540535,-0.005798026876795061,0.05552174109084049,0.018192936643173174
SEMA4C,0.06049891217611191,-0.04666815586512029,0.06883320839644293,0.029436653568192913,-0.053259775872993964,0.018580971995779745,-0.0009826252477516738,-0.053121738602772355,0.008725271169947141,0.05492927450974918,0.01565944306983925,0.03933611641895287,-0.06350528144915446,0.11155930410481937,0.04545080842541706
BMP8A,,,,,,,,,,,,,,-0.005092104113644848,
ICAM2,0.0848371530632316,0.08228023594913972,0.10842573075724647,-0.014834238951548128,0.04394058908182081,0.1203756777340993,-0.007654622157139778,0.019298193972910726,0.018818870013821307,0.07551856988994435,-0.023249209750162973,0.0006775657173729409,0.016258444087020835,0.14193903754991577,0.1011284280458563
SYTL3,-0.006833324989993012,-0.03147041986526333,0.011043495807041444,-0.009770290150388009,0.04519852432561487,0.05905404257642566,0.016410809176612313,-0.02389011774422387,-0.024040521248454,0.06408688775444069,0.08102576360451566,-0.05764215402709468,0.03509655486742778,0.09360950848163688,0.023382730415043667
IL1A,-0.019992345010185833,0.03930981519971913,-0.02748836020161842,0.002276876998867556,-0.00017586108767637872,0.07506968017775621,0.014832097313565468,0.05830250515577965,-0.02550288563189185,-0.021833393712783228,0.023436857067141943,-0.020680792901744866,-0.026279402714338262,-0.008861001850540288,-0.006971178316034128
HLA-G,,-0.0185751695316602,-0.026504383081412872,-0.017264383016546682,,,,,,,0.04408032842325422,,0.07740623112884024,,
PGF,0.018659988604920855,-0.01764915516392368,0.13399005049837082,0.03963188889488629,-0.040253412779428906,0.11297738731594628,0.05155672393754153,-0.039618220339481855,0.07786870931035968,0.11326598253257286,0.0377339490036894,0.05777224239723783,0.12166800402752928,0.16240224201900255,0.08574096225517751
LGALS8,0.04977312565274885,0.020997970992305395,-0.03400032586141012,-0.01663155127364314,0.056001709978257215,0.051854129921228294,-0.02803656456107069,0.013458529316168751,0.05986689835519081,0.053178799613537005,0.03698144624710984,-0.005103892552236005,0.005065316689064571,0.04098632182452611,0.01581900389386361
DKK3,-0.013007204955552519,0.07586114727837817,-0.02637858520996669,-0.03396312054662183,-0.012866099121791085,-0.10080073410433792,0.03521551745284186,-0.14607946043753914,0.050366661676136876,0.13134135760958657,0.01366917625235633,0.09888205057635964,0.03399540057804305,0.14001646507079757,-0.03404625229982642
COL16A1,0.0454788725095405,0.06342686956767861,0.0404227225173228,0.025599799597428908,-0.05716746574053352,0.01090615363146635,0.0157178208007225,-0.011112240769696618,-0.009037569349546184,0.08265554086969347,0.018339086716218516,0.024559920126698002,-0.0019435968011264058,0.1544359962881552,0.03884786071889895
TPH1,0.046883309724574426,0.008635679500096029,-0.019460948408123475,-0.012085459070856477,0.07370778599382662,-0.022472050470636017,,,-0.015968597668901303,,-0.012106415574655935,0.008927341277363129,-0.029877175169895926,0.0845400543679419,0.07104928786129963
TNC,-0.009871856928171385,-0.05786938023741351,0.00581130328842404,0.02357776431590354,0.04239999595857883,0.16189623008868645,-0.0195998294607066,0.06026551556022171,-0.03332625872557822,0.07570353957669675,0.002678606278200789,0.03658664950152105,0.0038481964092406807,0.037793688041863845,0.013622988842277976
TNFSF9,0.08850573762814944,-0.02713403744359047,-0.024446932787377147,-0.028312210677966288,-0.01856624325638548,-0.050728513774563874,0.08079812904089229,0.008022537767493865,-0.027092652836416254,,-0.009324412835700005,-0.053232350763931555,-0.010316639275222776,0.047639216400192225,0.014926435193208881
