,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TIMP3,0.05715767834493587,0.09189203483926242,0.018014024133935942,0.023915391852667618,-0.005181125817599288,-0.00012069737470289821,-0.001091639986975868,0.1090493828875164,0.03952441472460258,-0.030369578947789768,-0.033263357250247386,-0.058370887348344495,0.009293245641629299,-0.06550143850469346,-0.012456901894866973,-0.052681669401587965,0.05181628764600153,0.013044865374212343,0.07370400663054652,-0.05485463617700235,0.0006251715964033142,0.09020172386255929,0.005423704772604623
PIGF,-0.0033343651674540894,-0.0008770317247739592,0.009490612087213576,-0.023294767329067646,0.09272236951570001,0.014688291657333803,0.03234797056576592,0.047384625846579605,-0.008200881938699727,0.006276761024170929,0.005597776692003715,0.14906604206522053,0.039706936508071125,0.07220431973416301,-0.0006450211845701913,-0.0410781818519589,0.07083319533865337,0.0908071520163922,0.07413905852650507,0.03620177487434685,0.05629954873081383,0.052335374335413284,-0.017508811763235297
CRH,,,-0.04443172673088137,-0.0239983529104342,,0.013102961693188064,-0.02068087055448641,-0.05199461970454305,-0.026128748100242384,-0.005280734192541485,-0.025885424364436988,,-0.026148085541657887,,,,0.019961703570832205,0.08595418234647631,-0.042794320272120365,-0.0130639514827504,-0.0015300626943512753,-0.04056414797515893,0.0663057391084404
BDNF,,-0.03998875026605109,0.050208957132403746,-0.021467939675262122,0.05639134679749406,-0.026652751008127716,-0.00128289855322465,-0.10990428117356173,0.013933034322331757,0.03747441733089095,-0.029950377942720156,0.05091990206412822,-0.021531437038606,-0.03541943826938504,0.011958126334726569,,0.03348453487341713,0.03184174587514895,-0.05088784928181855,-0.01353314901223622,0.03195407434240864,0.021476237073769375,0.029925215852207757
CCL5,-0.03336600318776504,0.008867522435527422,0.09056627541893722,-0.021584674866221374,,-0.024685834582057607,-0.029037755378821823,0.038184633400037436,0.014573520568402366,-0.013779598894754268,-0.015319612269721809,0.04575492757475253,-0.025935455092156588,0.045069295340514695,-0.050082547698866546,-0.003366616298654128,0.08848849284362968,0.010711266706766132,-0.019840187334529226,-0.07140891921503825,0.10634089846758087,0.029648085990898482,
GAD1,0.10762873810726123,-0.012468528798676312,0.04106721608386316,0.038657149881096815,0.031232101660056473,-0.020425488203184183,0.02710472991655294,-0.11425450723702942,0.04987035908745107,0.02566411426978434,-0.0843340728101575,-0.03592058825005242,-0.038053159860102714,-0.0460193282811315,0.11054362281087207,0.04449343382028303,0.01411229329478261,0.1009051291083614,0.1059962242419771,-0.03928720375511024,0.03841592076276356,0.06784953450893344,0.015270922988769232
COL14A1,-0.02363343449205619,0.07549055245640918,0.0157075156843273,-0.029946916027081077,0.02862359570021706,-0.04216704871957885,-0.03900945487099353,0.01884503595730362,-0.005714003027701924,0.01631798201938493,0.0008332212031302783,-0.03369671349698863,0.002854027746083723,0.029530169625480156,-0.05743317922371543,-0.033536056574353434,0.03860695577775378,-0.007252106505976613,0.05635049093982766,-0.018743653906768368,0.07501014376596336,0.06403014296287518,
HLA-A,-0.012470733012270167,0.04801886003719961,0.052215582020919415,-0.018474437371307446,-0.11474344761756959,-0.002803735260301425,-0.1294191087025548,0.18426748629512732,0.03389697201431191,-0.01172626070882498,0.09809505245163218,-0.077795392773224,0.06529685935160738,0.0030298689910613296,-0.00675057113148527,0.025302563270982806,-0.08832292990768832,-0.15973464122497602,0.033515058600952774,-0.08956871751294304,0.04556136976988443,-0.02515485544154555,-0.029108006005440643
CD5L,-0.041601223575677054,,-0.02078916642227276,-0.019601272319537504,,,,,,,-0.014641168001114256,,,,,,,,,,,,
FGF18,,,0.008433328289435587,,-0.03479830310278408,0.04290676412959331,-0.014841196088839615,,-0.017785153401703793,,,-0.02489629234292643,,,,,-0.03235522315756122,0.0698458470176173,,0.05498418461943008,-0.03781673000752288,0.04508807337190783,
ADM,-0.02787133132022855,0.07339372716935552,-0.06488070104401968,0.08608327827214282,-0.07460845077425149,-0.05386618813369036,-0.08803080984987406,0.13288418088868637,-0.02677333396465688,0.011536733233716102,0.037879926041203126,-0.09435597687120956,0.06611803247604833,0.02024546138257467,0.07001375400299159,0.012402258952043815,-0.1220539331954449,-0.16651775231231464,0.0666461725345989,-0.033865592085786766,0.006204516968903598,-0.08374073929489716,-0.07128532735856619
CCL15,,,0.012179519908976325,,,,,,,-0.036659713901100274,,,,0.07073661349355077,,,,,,,0.056779444043867595,,
GNAI2,0.058911457176198674,0.014808784941959443,0.07942601937982693,0.00857953053502173,-0.04106292956748246,0.010605200517063988,-0.01040293358290059,0.2010598937745924,-0.029626240929253256,0.022789715376113438,0.03392696620667037,-0.0027159523343119846,0.08880923453873396,-0.033973287356665015,0.03826883431409594,-0.07587858014851626,-0.02227066196758503,-0.03369399184148209,0.01453699835557703,-0.028118016340696064,0.04020800127544251,0.055012119393146756,-0.022065197181247935
HDC,,,,,,,,0.036605891133339,,-0.0132117258651398,,,,,,-0.026135612098095666,,,,,0.046054512404454254,-0.025132824020935095,
COL11A1,0.051894109482451364,,0.01569421333571731,0.008615502487626301,0.017845939681307245,-0.00873063044327664,0.018590418596178104,0.02532286827083684,0.008685088482535866,0.0007207702236348729,-0.022989816896733274,-0.018471335347008764,0.042045959024346574,-0.035753708170650135,0.009123574109615487,,0.039390945645487986,-0.025876945011435205,0.035084551302285924,-0.0361229544259831,0.0409750562037125,-0.012276035754432214,0.10800775000358309
NUCB2,0.0007640340605928738,-0.08573425515504092,0.003071596067154727,-0.004119507356458038,-0.04261259813267227,0.044747938765104356,0.0023508326113663913,0.07309605839569985,0.06047800932097202,-0.053505688367951366,-0.0071965527046449415,0.024566026829181048,0.04810598180024921,-0.04231212332575876,0.11448992968396025,0.06747441543593968,-0.043553022729399475,-0.05380230130784606,-0.033832318414383396,-0.05337740770167816,0.011114370067137646,-0.07064392916344492,0.04277911357670979
FGF16,,,,,,,,,,,,,,,,,,,,,,0.026342013886444488,
CXCL1,,-0.023962168883713386,-0.004687160933990538,-0.02574449350660355,0.06381331744013126,-0.02028547061729637,0.0822861411422999,0.0296633333145839,0.014144467192004104,-0.018465608936083355,0.06518570588324503,0.059487555361404994,-0.02593545948929295,0.09285107916023153,-0.0013856787885672065,0.0650060547002418,0.016970877882253373,0.030726482056926217,0.045117563946589535,0.001864054977328354,0.09993204358718212,0.0413445272816459,-0.04277668853329223
VCAN,0.06849259973278411,0.022961587485281407,0.019810890864270535,-0.0027098736216604933,0.041624958579693935,0.029830016437432817,0.02077538435552919,0.14861781558295523,-0.039400899232523844,0.0416634482722075,0.010228034384876274,0.02922041793002892,0.029364111424034136,-0.03432406112343599,-0.12600919848555986,-0.09271239706206484,0.04890300115989714,0.038387162708075004,0.02529770549657873,-0.0292686919728958,-0.04580001510134995,0.003952354127946686,-0.037020019008622104
MMP7,,0.06333954751490596,0.10112557593128073,,,-0.030484825438963203,,0.009683732188829664,-0.016391890304511925,0.0056259638942410305,0.037493795373138315,-0.024972393198187524,-0.006819122638238294,-0.014355684243969255,0.2020933282771683,,0.04814269444182656,0.020296578699286957,,0.0013682224321720973,-0.004735649296766221,-0.0479343965776037,
PTPN6,0.08938215581890106,-0.02174293880207959,0.0067150975012483256,0.0638311029794745,0.02892772679193016,0.02621082271393637,-0.0022839234038273745,0.13167300313892688,-0.0014233225181763743,0.05048407525485365,-0.02935023455197263,-0.01742609065978943,-0.03680073010975237,0.02032618211221769,0.07791390187952812,0.09343819643975912,0.03127178665066338,0.05251001836613662,0.02497332949320758,0.0051102663942673345,0.09251531015271464,0.08340532181906103,0.048213937436656466
PTGS2,-0.004046419238063488,0.06255221110326464,-0.015502505887815729,-0.022975609996921015,-0.06270261979828413,-0.021285483974456072,-0.05400132400591555,-0.08754963627373757,0.04780211555797472,-0.007804001358750042,0.02677816159865046,-0.007251626440496004,-0.012760446915091818,0.03410826231985365,-0.007947260587269788,-0.035351641190879406,-0.021291984886568926,-0.07772779922455206,-0.0025813213114102814,-0.023303056310896887,-0.03374514063286896,0.04246138370223855,0.12956801407965648
XCL1,-0.025876032467702946,,-0.013564171351048902,,,0.02239278155445641,0.04464067811000993,,0.03459152315198018,,-0.024308307793154134,0.061490735682543526,,,,,,,,,,0.03176609587561226,
CD58,0.04138984327221212,-0.02931589280235795,0.05619750056201343,0.06232164667675644,0.03674258876685284,0.03912458760562451,-0.027187622216087552,0.09200376612833822,4.643007260619462e-05,0.0013231618297489985,0.05511962050028995,0.03877595140804733,0.01463156886339598,-0.03962974933172031,-0.015586937804044108,0.02183350580949098,0.12334542517979093,0.14462935421431325,0.05881519159170356,-0.03297551321435019,0.06098905412436162,0.022053674415918635,0.002390368104496762
TNFSF14,0.023954458039372753,-0.02738391792862951,0.09568796300457585,-0.026850657987270064,0.02744970446620806,-0.02024609204864748,-0.05385491920841735,0.06733184843777253,0.0360656046809701,-0.01803604093660781,0.07683543702180849,,,0.06904493564254971,0.10427122980442156,,-0.004865423715155779,-0.018061407904570666,0.04702405581202834,-0.0026067903851664134,-0.01564152804811638,0.025675233963013692,-0.019891366527159147
CNTN4,,-0.03651898723411568,0.03792034690557889,-0.021018609418289036,-0.012753726682498242,0.06394803719408496,0.031790025350987,-0.06920228436985938,0.07561294713756224,-0.04296907224821205,0.00866297908867851,,0.021986771196665936,-0.03469295673741842,,,0.05144512781051521,0.11950636700786348,-0.03233741952659001,0.019447021188614622,0.06466851906175719,0.0735691148973413,0.12739427295509737
NTF4,,,,,,0.013520101266935064,,,,,,,,,,,,,,,,,
INSL3,,,0.08790368065169146,,,-0.02649194885761667,,,-0.018901573549306647,,,,,,,,-0.004545473806659581,0.06883419819007913,,0.05322978410683293,0.05230651045198205,,
BTLA,,,,,,-0.005223179900690272,-0.02256057724415975,,,0.040013480227029836,,,,,,,,,,,0.01681539669949564,,
MFNG,-0.020505765492408925,0.062391102140170275,0.07070505886064747,0.055142231099450566,0.001189258134989711,-0.019836246353421946,-0.0262557953990363,0.07519909972022289,0.03545996466696841,0.021885284759886797,0.08916064720096965,-0.00781569316911372,0.01943201208010054,-0.03548441703769272,-0.062818112000365,0.052675679533106756,0.03094979986618341,0.09957790225853105,0.060314210216375036,0.08082939868158671,0.06650269929899665,0.020862401489001703,0.1168888852438962
ICAM1,-0.036625928813098965,0.025616728109960643,-0.04923699380143111,0.02877973532814639,-0.013295651507114,0.010864372709040802,-0.046221937893211225,0.1307452046045017,-0.0009106532507506127,0.04336150983038362,0.02116587356533669,-0.0005722265706903497,0.055141190375393,-0.05354696011266653,0.13999797441125883,0.15168605035551963,0.040840317322842136,0.010142794283366726,-0.0061739876970940315,0.047791284729729336,0.06434786019807479,0.01682700201580039,-0.1085185033477924
PROS1,-0.025567517517221285,0.041311630325094266,0.05367947590759649,0.04892545034154216,0.0033734261405673873,0.032615886785010685,-0.06404401089615576,0.20687411997864102,-0.03268880895161109,0.046543304114630354,0.031665992723863355,0.0176273163552392,0.04138490347708162,-0.005824447311562164,-0.012880663570259718,0.06352014728219307,0.031869984519351,-0.005908736001113461,0.016711321649225782,-0.09020974949094894,0.015864533269078836,-0.0456550895662118,0.041078582987128055
CLCF1,0.05503986995821784,-0.028395281009058394,0.07321990303598351,0.011403863333399463,-0.09966102722134036,0.02333677037417893,-0.042870018105846126,0.08070224837275032,0.01001382610915033,-0.03072858977812339,0.054097208691141756,0.08729192687761943,0.04809503013646729,-0.02775586100489512,0.014062149861554973,0.06403838206181237,0.0835184114892156,0.06087554765519562,0.016651870267577112,-0.0841090528093103,-0.019087235132080438,-0.010114417489685244,
PSAP,-0.09615271554445454,-0.06361020871975968,0.049432284975375634,0.00886853079563903,-0.05237835687138435,-0.016797754845711478,-0.0822463818707907,-0.09141122010685446,0.023636384576582098,0.034678653636997465,-0.018085563777661802,-0.05335999303056419,-0.03536848487542706,-0.09828619020450177,0.002293615258899465,-0.04617541627810326,-0.01636521101130298,0.007455475416069166,0.03368957414013287,-0.0448138927459043,0.06591894987940095,-0.030754852661830454,-0.047304848892090884
EFEMP1,0.003915255387013553,0.05507702790750771,0.0872803625856218,0.03818088952179019,0.00478388306277484,0.0453857441486691,-0.08276261160982587,0.19423208177516604,-0.023267199469840294,0.04956934086207503,0.08506983203630397,0.0045333886518885294,0.08859269525381815,-0.12346873377832612,-0.0028333469107825323,0.011035597492130397,-0.0006710078435519241,0.04100689762171217,0.07433325679718739,-0.051491006580841985,-0.06882701832506397,0.002543169666917694,-0.06292259725339693
C1QTNF1,0.054102982780433524,0.04893289546194797,0.038380633470968685,0.010953359151234177,-0.03663334989574359,0.02212566145498153,-0.01843582517668117,0.17863122962189126,0.00957087754113338,-0.017380821675140986,-0.053030538025003134,-0.01888901743929543,-0.025461594229633178,-0.06553984952130039,-0.03407939435533651,0.09533000654348599,-0.012672125114561058,-0.08452140252146362,0.044521717530389804,-0.0357842839672712,-0.036805457979299,-0.021506261777094707,0.09635607592315898
ALB,0.021177272944522832,0.0446412998445798,0.028933731617358297,-0.00663754706064591,,-0.014705349945199094,-0.03106237529052451,0.038599136226252766,-0.020635560730022536,-0.020485133160127712,0.06925828219538459,-0.022697388265303237,0.0589127115842262,0.036452999205008545,-0.0637209137423825,-0.03349426588262717,0.08048236932344031,0.11296700209632388,-0.039862214224349234,0.012594630151643504,0.05656901649355021,-0.051120243481851624,0.059008616616826125
CCL13,,,,,,,,,,,,0.018363763966770766,,,,,-0.016199627104154648,,,-0.013641674880658107,,,
EFNA3,-0.027296693221863257,-0.029604830731234145,0.0309540532263591,0.01958890701541685,-0.04990369760648621,-0.04377253895307665,-0.03172984818773658,-0.14400733180669265,0.00558046360492597,-0.038855009396327155,0.008316136399333998,0.009820774517693453,-0.025133649105155042,0.11409749621630352,0.04298026389363323,0.08720701876984062,0.10210199424158325,0.011529576382059079,0.026230547503776274,0.0626311338184908,0.12552177259415873,0.09263354231766216,0.04756177639353191
DRAXIN,0.13734601515776584,0.006195732155718924,-0.0058590531893330305,0.006548331567327659,-0.10693396502007058,0.04624062677109687,0.018528896158344667,0.06947164350770973,-0.02534984200313225,-0.01644855668446775,-0.025369533087456837,0.07855651884508769,0.09587388561009136,0.029575750419731525,0.006936228376362455,0.051237876978917594,0.0069843383109380736,-0.08893665834394213,0.03152206563605297,0.05698633998814393,0.08801707416557772,0.053305753161584396,-0.022022857289884526
RAET1L,,,0.03147843438368145,,,,,,,-0.019700848399119543,,,,,,,,0.04553192601700758,,0.03731079337783515,,,
NPTX2,0.06100556579478503,-0.06510437715052228,0.08401890117604076,-0.03498849348604244,0.026926102427815398,-0.05565258598976754,0.019101712010588304,-0.1285537919076115,0.01968559243235061,0.05181124921248359,-0.015502171159925363,0.03451470438925492,0.017497287170799847,0.07878851902238712,-0.03392831315958527,,0.05071240650351468,0.13492505076485944,0.019630680929155892,0.011517412759920027,0.13423308616020652,-0.05025025560742609,0.05100007277054635
FGF11,0.027492672910712893,0.08106381807849124,-0.028930678169031714,0.01114047558399145,0.00789588382658514,0.032099249135830316,0.04718150119966543,0.13134329648088605,-0.010194905244152647,0.025645017827771135,-0.049506275908033956,-0.009531245229893933,0.020001969839579817,-0.043313731722018,0.06482136299502526,0.0343318009590105,-0.026297509564270627,-0.0053874307757929086,0.01639235085525824,0.059946889481809186,0.05253495553494942,-0.020947545090672644,0.02232066566754089
CD59,0.03566497557734542,0.010311961380522736,0.08535007724518621,-0.028573646502510295,-0.023658741424313377,-0.012631602914251045,-0.014438414891892017,-0.042333265148334444,-0.013920150996323445,0.02221590296037912,0.04782097573587851,0.020011202166029193,0.0032058386565821636,0.012786741098920246,0.010077736364474678,0.046642586985098114,0.028931057515896304,0.04171936040822643,0.11492500623108748,-0.0719977004001525,0.018950154420723953,0.05442359650361552,0.06987403932330685
COL9A2,0.07616153853608494,0.0609326818549175,0.06488665873454481,0.014835256903107507,0.09482383189339265,0.004126919862159703,0.07850078623305566,0.013480653113337755,-0.018273900269922237,0.02301868677843588,-0.002428005652394585,0.036979677661564764,-0.008946221897377721,-0.02847510569380537,0.05044316604283549,0.05928178239802974,0.11456052848712167,0.14705124185037358,0.06808357198191024,-0.04488943211071942,0.09307264426093266,0.06159386690925842,0.039277201483063164
DLL3,-0.07039345747544287,-0.05219898635888198,0.07434781215954823,0.015934560543333004,0.10043636077791888,-0.004862665799468428,0.02492642975493397,0.09398748019483633,0.0045511882490232025,-0.04982858256170646,-0.03264874158858562,-0.029084879009884573,0.03195948829984184,-0.03616433559189637,0.040920375869208665,-0.001246163035817428,0.1205277248305208,0.19247949067453643,-0.02042839738208824,0.013691597030008738,0.079359885429949,0.0901790795736005,0.08498726775776429
FGF5,,,,,,,,-0.03296504904522388,,,-0.01782290052173018,-0.012841267811317511,,,,,,,,,-0.039017124105757334,0.019853394729727532,
LIN7C,0.048014623851952286,0.005749996719646481,-0.02860465970119108,0.0006244003269979666,0.040116854967634,-0.044551375002495314,-0.002204197743206564,0.07216070501358358,0.0019116776796704435,-0.0014610937643433095,-0.0010063548266324956,-8.155558918514711e-05,0.04504792629144597,-0.03302788222086522,0.04602529802599766,-0.02887790628827147,0.015563162757281566,0.044396008529741536,0.0165043619319692,0.029370256571320627,0.08928645137571432,0.012740662779887495,0.03879525435266158
GDF7,0.06320323271132842,-0.022075323276097278,0.030226125253737253,-0.022554463565409792,,-0.01950431206329347,,0.06383725870556067,-0.032670921819445205,-0.018036040235727226,-0.03276126333211841,,,,,,,-0.008342130284204248,0.10035584738591284,-0.03808966642389555,-0.009250119521025313,0.0014940432900908832,
PSPN,0.0043863780745294805,-0.012216508353234743,-0.02781805759072498,0.0006409518505269057,-0.04510020946275415,0.021500878333430055,0.01536299948741686,-0.007527541315885449,0.026101636972942384,-0.015407694970361888,-0.05011271015675488,0.02133318494195799,0.026687644397736063,0.029392509701985765,-0.08409466948026585,0.08449193082200215,0.03378958279800538,0.08851856997336767,0.057295822357960685,0.008259668647597786,0.10358897689043094,0.07190349947525601,0.1400170656419657
ANGPT1,0.001342948514235555,0.00017028433174860104,0.031473091928287476,-0.022949506373075815,0.10623653041331407,0.017857299390300622,0.02870455119366001,0.0830236081248582,-0.011564164664025722,-0.01712729713809188,-0.035259042152311626,0.004404587657639775,-0.03029806747862226,-0.017359975515547035,0.0005031990026073472,0.03039961030145135,0.08516864536467099,-0.01892615877638309,0.09848434309109132,-0.07092506468049535,0.08240433388554584,-0.0066890589499811505,-0.09306648671403803
PNOC,0.06406255504374098,-0.04204084285642763,-0.04206362526180725,-0.04719946298069953,-0.01760349949039707,0.030836332709246607,0.016283170249362763,-0.13984229333669396,0.028698755874441803,-0.025409826575856585,-0.05899391519849638,0.011198073892832495,-0.03782751941232974,,,,,0.012806091612846352,,-0.04515685524980643,0.015304114994606509,0.015383888961012209,0.19059016256470768
L1CAM,0.08074498651724428,-0.061534961180216494,-0.032468348839768985,-0.03707753848620083,-0.028288284550591368,-0.02691383591740471,-0.010458583756433375,-0.08926192809624368,-0.00943369268136015,-0.054750151961594766,-0.06623419741084093,0.06389261294491257,-0.050638280246452075,-0.045420109599818,-0.010283223994200499,0.007199894846612032,-0.03312409780916081,-0.1484769554376816,0.03875696865629342,0.06565064443220249,0.05266866632809559,0.036483672727065194,0.10653254918389188
APOA1,0.0037505137637131344,0.025517886387781828,-0.03487457996738849,-0.031234904160639315,-0.04351493062040806,-0.002579364418591659,0.01633300038006479,0.020680918452215813,-0.02461313683846881,-0.029189599476755326,-0.047499899169279734,0.016505691122581063,0.06547619455520723,0.0780344087416694,0.038955305461861274,-0.023803332803938038,0.011343749057791374,0.041264213526271694,0.01075055267032944,0.07026075239166546,0.02311109916530956,0.12112225261862944,0.022152031507842927
PSEN1,-0.06925646033645945,0.026844145245217495,0.08062705187801739,0.015234426425170495,0.09906723652363829,-0.020675396418461642,0.058166643701422896,0.00514199016452073,-0.03290346552437304,0.04681712059090045,0.045047378229325336,-0.052588595299183735,-0.02847872019914232,-0.09985671542665357,0.04251639226688654,-0.03740096365587672,0.05219521211564997,0.07215622296038902,0.03974616246553436,0.010712474021917879,0.056616905695851635,-0.020178414555019213,-0.11452355283397232
CALM2,0.011049932514624229,-0.014844514274648475,0.06095689971188428,0.022337159715439772,-0.017412264125715393,-0.03867148827736612,0.04566163990315238,-0.20385198355308493,-0.02035513634243025,-0.03286630919875415,-0.11118250764513767,0.040083079255071485,-0.036824927668334936,-0.022897720589874673,-0.0072706445924670855,-0.040822431642770454,0.17785854366047296,0.09498380115454082,-0.1183879491106468,0.04606184872432909,0.03538279301885123,0.10369792024845378,0.14544210051577433
CLEC2B,0.03321826132797259,-0.027122667666452237,-0.00036367706902231897,0.05144279898124098,-0.06049870306266639,0.01286969082724758,-0.01998531252379933,0.14737741778220556,0.014725625238915518,0.0069406147905173,0.016249880104122236,-0.0026214001337940347,-0.0286247149759418,-0.0031053236994623397,0.026565381289495694,0.0340637033487627,-0.0033307492125935513,0.035405567379656104,0.03140693930728428,-0.04257904070262681,0.07713053060213938,-0.015140063438632225,0.007224579159388528
NTNG1,-0.011387160341186763,-0.04459915507195432,0.0382337362037354,0.012132993518244737,,0.008373182389083918,0.009271405341264099,0.011891957373937277,-0.025890296246279195,-0.06881396723115121,-0.0561315460747793,0.027409171926074626,0.01380807341500626,-0.046740190372469875,-0.06011553622867405,-0.036214497255895144,0.09747724166150898,0.16259182635779096,0.015582883130412433,0.013696342940482024,0.0989711433419438,-0.058076783615005706,-0.054325666793908794
LRIG1,0.0022516136631378493,0.08372965135721559,0.10298861252036914,0.03361643625105742,0.037379352277158204,0.015436940047638244,0.03251408420083233,0.09538786875011747,-0.019001976101870606,0.05669390650643293,0.07409941663509445,-0.029831627603941622,0.026190310415236485,-0.01584031932120643,0.041659370061559724,0.11677124747682094,0.13736460828031002,0.19157743657031975,0.06552454257672496,-0.05811383164289571,0.04799095912773837,0.011312132043187687,-0.04047024295760277
CPAMD8,-0.023583912058035634,,0.06151002955250105,,,-0.003616714234279991,-0.027475699192432812,-0.017095375360495935,0.005468002746228783,-0.006690660290374434,0.01796478957980645,,-0.016558812245473717,0.018432979238104007,,-0.02598699210968386,,0.0606952105654891,0.031507697423088496,,0.050860539309320704,0.004413271146624605,0.026210396790905397
GHRL,-0.03762643622366381,,0.05948842576584292,0.0664000488601295,,0.024259183720403987,-0.028739418399180754,0.026332180445358958,-0.005330241851409143,0.05200791387586605,-0.019877630193873178,,-0.024399357059417114,0.02710680618958595,0.0549741738785281,-0.074443352954625,,,-0.053584558213485824,-0.012448349013610815,0.05220855398194241,-0.04490359542285171,
NPY,-0.034598519425681706,-0.010991986387337494,0.049735177350030864,-0.0419170548594779,-0.000521033459950437,-0.00780558457229651,-0.01202016810365128,-0.10567483860936444,-0.02423107216537938,-0.029335877903636887,0.101850373047949,,-0.028959245911960856,-0.03648585540770214,0.04159617305404441,,0.015986958943164375,0.06376148427021376,-0.012839589195648832,-0.02910543928088291,0.0034243827931686975,0.01824521214745361,-0.005968651735191976
MMP2,-0.012571158175288383,-0.013808585123157049,0.1790200169499042,0.020449589378734277,0.07763105422655539,-0.011633340182444616,0.05066678270847148,0.14335514153532958,0.004202981945698568,0.05245514355074611,-0.04755561213274382,-0.04452494604975339,0.046128109424110504,0.04214362585912097,0.09265957660511145,-0.10105381058438467,0.13822366197277447,0.07149383871859451,0.026330325212138236,0.03642314544754935,0.031306315442561586,0.07629577812100925,-0.017673390235586537
LHB,,,,,,-0.027290634895119827,,,,,,,,,,,,,,,,,
PPY,,,0.043293098518042784,,,0.04719289393374653,,,-0.0153228879392362,,,-0.02099407201621039,,,,,0.03418103412428826,0.024532680762989832,,0.054482247305984735,0.032695847501191797,0.05089948664279432,
ALKAL2,0.0468380932538864,-0.028854265393517566,-0.02104490083007292,-0.018103652340217304,,-0.026894144536176858,,-0.0338124204936067,0.015983779837341932,-0.00837109511117612,0.05014250083698005,0.004579135504062228,0.07611025635425056,0.047097481997885715,0.20955801301979674,,0.07133485109563166,0.06791913185253096,0.06946800839812806,0.00653118986633233,0.11326384377623423,0.06513745864203313,0.07573714059030354
CSF1,0.03353335637729499,0.07829831111673145,0.07894033973005193,-0.018539278745606923,-0.02466528361534472,0.03322826233650632,-0.06320897982522766,0.11509962076115789,-0.05817784802066659,-0.02834704802838995,0.07889852811415124,0.05317893210898835,0.0797552881642778,-0.028990198756578815,0.026205714774060546,0.030496698772695643,0.05393329081512652,-0.015754144170969663,0.04910605975793099,-0.0235865627709972,0.06144224412267981,0.03677793970587795,-0.047225367568543224
SEMA4C,-0.023821127295803695,0.030171065201967655,0.04862241770031493,-0.012906839704722261,0.00782611743657455,0.07163376191081851,0.10481509166063335,0.08101820998603136,-0.04185696539653409,-0.026123205185596517,0.01150553700355991,0.02934336702845886,0.04268035356123518,0.08479525291969911,-0.07187900569415501,0.07747596785622803,0.07743869561041448,0.04731210414627873,0.05717658885864516,-0.06555206802607762,0.10168392815412636,0.0514370488360475,0.006635408991799858
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.017156654938986986,,
ICAM2,0.04481583226393402,-0.000495377025540396,0.07509679642624614,0.04066841276223884,-0.007461428207671185,0.06733451096409247,0.05622360028843109,0.09820333664979068,-0.007984294156924579,-0.01049342642702878,-0.014713703558634883,0.05501291361560655,0.01608320221205266,0.010874354071734415,-0.05217014149606825,-0.04390246638748156,0.09097219937926529,0.1031586674449576,0.053273042468177975,-0.021271447091461924,0.07861667545885315,0.020757187969704917,-0.09306653169625191
SYTL3,-0.06444768531932221,0.03260202799459218,0.007142825748619144,0.04220900081388089,0.06651568821003388,0.0011205360653919719,-0.024585761953421943,0.10389087482522431,-0.02826973003581971,0.057434170164797044,-0.026985302325954554,-0.023029144128714162,0.06384984035438972,-0.004027321023078278,0.003221371900208621,-0.012003993600488781,0.03848986467097857,0.08364057634142176,0.00914282439592544,-0.02829293152122704,0.055953785890012916,-0.00215285644051906,
IL1A,-0.027404126777487266,-0.012485228287036156,0.024158770743280867,-0.018259767777045764,-0.0036395497341248535,0.0023569660687078626,0.028936283305710336,-0.02623190960887683,0.014252937689440134,-0.025772607812391567,0.019778945608543923,,0.04093773428270591,-0.06821904914949212,0.10217704067574523,0.16034973824283952,0.04334977756260879,-0.0013025636513449145,-0.05386823662705136,0.08004398749228002,0.07032099970432336,0.1076198009952154,-0.0562206205871007
HLA-G,,0.03443864787906468,-0.05903162663279194,,,-0.018682184417526896,,,,,,,,,0.053971224848110635,0.0060458894914567594,0.016591455969968458,0.001961209028805495,,-0.023616313454900607,,,
PGF,-0.04343977988967648,0.07553731700344005,0.09555240717749627,0.026886599305824408,-0.010467520538403951,0.024709458233417362,0.018271037585497238,0.14876021096350933,0.040657351300053574,0.008798427303663845,0.08417969265614753,0.04001647237826992,0.07266690394414145,0.03674434178790706,0.008209624468442731,0.13248916351487025,0.06973097747965643,0.148818276111342,0.0341922524086224,0.03422330314567803,0.1075083834751929,0.006561087342063745,-0.014024269654403789
LGALS8,0.02509210215206877,-0.037691076695952945,0.02649940230529789,0.03303639777006135,0.010499173612654691,0.02490238491969833,-0.02252698052896633,0.04978940680555466,0.013647273539491363,-0.021404050527928112,-0.05556591969619354,0.0042431995158094945,-0.028610260162695637,-0.014822686544632091,0.024263178551918715,0.061848540789616276,0.050614881328738925,-0.026593454503033735,0.06099242046137471,0.05144286010633654,0.06099566165403983,-0.010904044408139517,0.09094340575310403
