,UKF248,UKF260,UKF266,UKF269,UKF334,ZH8811Abulk,ZH881T1,ZH916T1
NRG1,0.04553094796361463,0.056700411221158514,-0.0337720308140783,0.06840015537909676,0.013368909822343416,0.06112508151547997,-0.020597406966471603,0.10243764627792536
SPINK1,-0.012857700987797694,0.07126138723783094,,,-0.015116036535524548,0.004006994570442392,-0.0014210948425042356,-0.025577858086499417
EFEMP2,-0.036996127942454604,-0.007315354690570224,0.07496685687511627,0.042739825311460033,0.03473504296255031,-0.0332163412799457,0.004819105369483565,0.01554924971563913
SELPLG,0.0120548617128925,-0.0014703398241511492,0.02611974096965778,-0.05424338366897208,0.005375819928879061,0.03484375942725286,0.017672679991203293,0.0375667714238001
GDF6,0.10281160304160926,,0.08976717461575837,-0.018092127089077675,,0.008150763324988783,0.04540118121373696,
HLA-E,-0.032932047835817956,0.02029635774926922,-0.0013408164980983034,0.07391976912420774,0.06690385926806398,-0.06005891140700533,0.0037939832967057515,-0.04988724154192154
PTN,-0.03297072310388744,0.007344821739059994,0.11086092369711784,0.10624024184370504,0.01060278258304302,0.03205221244680264,0.026907279352531847,0.0859036430868269
CD274,-0.02169386265965056,-0.04409852295129975,-0.026839294737330023,0.004640033423264657,-0.02487708448814122,-0.02531487781493613,-0.023323578906256626,-0.03587539112747678
CD14,-0.014738198375553603,0.002372754313279326,0.03393185714104668,0.009579621551591908,0.039359872305605025,-0.030977520096777237,0.008977678381199306,-0.013191934791121046
SFTPD,0.03878474616963061,0.00943441098199893,-0.027199002022699963,,0.05290760288592621,-0.0038668078994736166,-0.016023801926430794,0.0053822716317279565
SLIT1,0.008253780431703687,-0.02597654456570718,-0.009268185048690423,0.02448706532062585,0.042936136393869825,0.07399900128455135,0.0361052631671481,0.1537725712038223
LPA,,,-0.012030066714480371,,,,,
CNTF,,-0.013298707477326227,,-0.018928959720974973,0.020641140093478463,,0.07503868339795211,
BST1,0.07724133306828933,0.05861042442100112,-0.019371719651738648,0.06170591228707233,-0.0181130532569875,0.03833093852644805,-0.04348222123323785,-0.0090658283167189
AGTRAP,-0.015827673567028373,0.023900868695478576,0.0043015053266716435,0.05998102097864369,0.008744220716789142,0.036371730223685075,-0.029815405779105224,0.032537307225980215
LAMC1,-0.06818470061989043,0.019432887604456935,0.05533740135719167,0.04920489991031093,-0.02100784186844403,-0.06208391988408833,0.06325036820158055,0.016673033403540864
COL6A3,-0.04288777012233957,0.06550461619441338,0.10005721175994783,-0.010357390954126452,0.04018797116603415,-0.06006223686275563,0.07645335663091567,-0.03218308120719012
FN1,-0.025207419619451686,-0.03899720143831846,0.08056903167045466,0.10200423579754811,0.06658769895622366,-0.10519242605541136,0.06387129989753786,-0.06389405537780873
MIF,0.0508361392961804,0.04668106881371659,0.05944203947033986,0.03970018416392536,-0.02175215575118493,0.01927165721825997,-0.026398292029383198,0.033076515256897344
JAG1,-0.022826280300146145,0.042648270759094456,0.05516187518679906,0.09119606358297273,0.06423652592304717,-0.00015059839312311533,0.052877669324840115,0.0005339366849460812
NID2,-0.057681376342427725,0.01705082443270854,0.087781221227025,0.06591161867076022,0.02367650772598805,-0.0065546194645010524,0.07878702338194807,-0.009556392300540503
EFNB1,-0.05474282315901615,0.011817177150184651,-0.015185494603795419,0.03796120454595064,0.04030995343376123,-0.029468655938874384,0.03026167145950954,0.036266423676478365
COL4A2,-0.07281909967905617,-0.021446623995560157,0.07613841369136146,0.0653712337682861,0.03156753215293401,-0.05468075854569534,0.0983839862189549,-0.03673296359245635
SPP1,0.05057613257598503,0.005037396441633737,0.0802063515838817,0.05220849252069681,0.08192544554908467,-0.023271113324933743,-0.06857286923324181,0.0013074615939404834
PODXL2,-0.005649873575154284,0.017387895071888104,-0.01100994992957694,0.05370664987677361,-0.020445036255325174,0.04382290747707223,0.0668366194126066,0.05544453617804383
FGF9,-0.005328970730574479,0.03157814073921355,0.001576616507850436,-0.009933845748737435,0.009190080575906904,0.05742601578534521,-0.025675072198408026,0.02254874557961375
ITIH2,-0.0208646165843094,0.08714154948182488,-0.019132745453273547,-0.018431047498230584,-0.0245999916183957,-0.018853353791071996,0.08137886753566843,-0.004021966757966975
ADAM10,0.02783043005556355,0.023387336116213464,0.03091026204175339,0.02537725625330868,-0.003929022089180457,0.003910864259387985,-0.03212598833097804,-0.04603275663275599
CFH,-0.04902837636540478,0.05888809477849399,0.06597882723563181,0.03627880569962669,0.044064044998427525,0.013953780683455722,0.09728581388336748,0.022929621952023898
COL4A5,0.02209249888766822,0.012464018378474119,0.04482829326130401,-0.0032814131262545606,-0.022931422626696066,0.04079301351993252,0.041450836086631436,0.03636880859357533
LTBP3,0.05336308379770683,0.005038266533823335,0.0015026643888953208,0.03515668356840626,-0.01564497106934141,0.02535023268870761,-0.031802073421032195,-0.004041329745184209
GNB3,-0.05731099610645102,-0.022999434320120173,-0.020730263831267266,0.020447246879720937,-0.02883496704051139,-0.008318886261162124,0.01406964948577528,0.04999122664417787
COL6A2,-0.056262497060257474,0.022604816472025203,-0.02787464273570062,0.005727936037018585,-0.0006119524528816852,-0.08003242040884541,0.04797174056571467,-0.04128525742056824
PLG,,,,,-0.0020627294902443374,,,
GDF9,0.03464263530022394,0.053702207450618177,-0.02439989629927851,0.038390128483440464,0.0426823827030872,0.03122061450188889,0.0244686078690896,0.09558569217683222
NCAM1,0.0315514120778355,0.018554091988476493,0.0666231607289868,-0.009309292810827895,-0.024144969227159852,0.019137925973762168,-0.03205365775220112,0.024392732387390523
APOC2,-0.046927491730636005,-0.031205662515504114,0.023779561093034342,0.05146925535203325,0.046298827582092604,0.018232627838116803,0.013283504352936152,0.05084341023602558
BST2,-0.06007193637868783,-0.008820485390797373,0.0270772629899485,0.10791394284134796,0.04485644213008013,-0.011367084058857127,0.00637087039523476,0.01578800608988893
COL5A1,-0.016500680625623747,-0.024104570723814403,0.15437584233990698,0.050936822646160076,0.0725441156548313,-0.08221246635563419,0.03521691620975864,-0.02186911534649673
CALM3,0.012285671273011592,0.02865913018488496,-0.08492197386671867,-0.03168271347818671,-0.018416505751960154,0.08807742275570278,0.045895010540505314,-0.001976141223891365
THBS2,-0.018064825148168217,0.06261991608862852,0.06290891307837049,0.007664413214023104,-0.034481612058022706,0.06941398441714003,0.036320583388172074,-0.016424890826681592
SERPINE2,0.006619460230763958,0.007288616970820381,0.00043812202684534636,0.022156497853018133,-0.01708233179772282,-0.00715408221361615,-0.033682858599395585,0.06962726509019433
EFNB2,0.018868237055298654,-0.005022331303969311,-0.061315154000417614,0.03448707055243993,0.03954689831033484,-0.06786792992715648,0.035882050144236226,0.03241791730404958
PROK1,0.014666679818474996,-0.01458621353908291,-0.01737880820238083,,,-0.014255842257724603,-0.015612751064309153,
MMP9,-0.04505941717517227,-0.026488507281048342,0.07329903712003578,0.09691063295783274,0.0746224234751483,-0.0035208658518430472,0.04688105920649603,-0.029765743904086137
DMP1,-0.022560887922685305,,,,,,,
NPPA,-0.029359948348159467,0.04318169573110847,0.052994339169124056,-0.009940559298315686,0.015939397617491927,-0.017273114248821404,0.0018829136853830207,0.17009779094280858
APOB,,-0.019200559376448836,,-0.014513724260411373,,,,0.03906680935311564
C4B,,,,,-0.026223788190167862,,-0.01927394231507705,-0.016688337741264117
NTNG2,-0.011701219678995541,0.00041742511146512334,-0.009759617701296882,0.07269855197045472,0.021434526724328957,-0.04535077298045917,-0.034120522623109266,0.08312628995295442
LAMA1,-0.03768738526162747,0.00038608009759370825,0.06187136230924375,0.04393623215898678,-0.004824115402122438,0.024330863839740705,0.021693802526876454,0.1150306555556878
UCN,-0.0017027560025083535,-0.0074651402809581425,0.04501052076793534,-0.008068940897560672,0.013970851871573422,0.0151061545434248,0.0259605150746738,0.052821149723181395
ARTN,-0.029921931597645036,-0.01577461365556147,-0.0011790079360120527,-0.021986126324607166,-0.017551332732884475,0.03981313709285942,0.019678022287847645,-0.026735460676319125
PDGFD,0.011455144589217814,-0.013281265545630104,-0.03110304085897495,0.0447600065875871,0.07063976415890877,0.021373356243854023,-0.02515210308282712,0.0002073416537143297
EDN1,-0.006247621903306904,-0.011866113012505855,0.031249755391123114,0.02483697674429516,0.003322310195788744,0.09000365975925503,0.11331274587964613,0.014788604786870012
ARPC5,0.021535359587041426,0.03623380196040995,0.020082839256514832,0.04193208096571825,0.01771432355568589,0.01313737287713522,0.06946962767909806,-0.015193651021492277
GSTO1,0.0067670693576102,-0.01406652352588613,-0.0454194695162598,-0.006853630911390339,0.03271036074619601,0.0007532758980060492,-0.000970032523407295,-0.018381772477001793
PROK2,,,,,,-0.01238721236117043,,0.016293531006802114
SYK,0.0138847583310291,0.016194255905466172,0.04329582570914175,0.021044825625066918,0.0364939218552291,-0.015787145993226073,0.06059879230618855,-0.021603132177982258
CD40LG,,,,,,,,-0.016298066579439364
ST6GAL1,0.006830850213730859,-0.005299154028459099,0.016572404171957652,-0.005496346698661991,0.06443938163002202,0.06417691698687485,-0.006080678557904646,0.0328881975701234
WNT3,-0.011925896786766699,0.07925472991000072,-0.0271390866602568,-0.013077185937672963,0.01891506673276723,0.1311921623145603,-0.006901354123410809,0.09428037385627344
HSP90B1,-0.01749552824711546,0.05442056154579244,0.007552903685417085,0.034134496385542765,0.014276044065680673,-0.0867708650775898,0.0069171465805509804,-0.016435403992895944
ZP3,-0.012233027461766565,-0.02400767373051659,0.06876140829139259,0.01691367545803453,0.02179487099386851,-0.022991163008544088,0.02736122723772542,0.06734832083858179
ANGPT4,-0.017648946864534786,,,,,,,
NRG2,0.012847417238708327,0.011004724554608904,0.009513372136010265,0.05061984351000428,-0.0006805001249678033,0.05943253248051378,-0.028002959035146154,0.035241994674006974
MELTF,-0.020969259435484947,0.019041536335805544,0.12889569004396367,0.025264739156008575,-0.020937456000538954,-0.023573262220356616,0.031092244948150757,0.04125197786638727
NLGN1,0.005471733505555511,-0.006317507832697432,0.03188381064378327,0.037928893395547114,0.03663928737019378,0.035928526981306656,0.047812776039741565,0.07037041306139107
SLIT3,-0.02073385121325464,-0.03464145004755601,-0.0749431901371649,-0.006788356266235183,0.00352407114552797,-0.0034567976698432114,0.05817287250762531,0.0019676102632930903
CCL8,-0.062224753143310156,-0.007285048434563222,-0.020754524521778846,0.20222952698493019,-0.01637662179404949,0.05951757523603578,0.07840982780923264,-0.00908435870251096
S100A4,0.06927414138598496,-0.03238995434596398,0.03580815753637566,0.055590569670835574,0.09351420687619463,0.01588249408446534,0.036920221602987066,-0.06677417755840205
TNFSF13B,-0.0016992009607908766,0.030728984468116494,0.013450361362391531,0.026846455842482724,0.005507708360121783,0.058298152574521096,0.0059734993302494,0.014720420349424295
HSPG2,-0.06464363834576771,0.0025799489658067244,0.03736468358484665,0.08007729875705155,0.04506143339605068,-0.06991989557141352,0.10673971786221388,-0.011885479460473634
FAM3C,0.02261801724194608,0.015616924468570447,0.0248217126444916,0.0020148875438459183,0.009710837476121633,0.05228778377113799,0.048107056279088366,0.026734801103256035
FLT3LG,-0.010350356316653691,0.04240667253384828,-0.009484068926336733,-0.013127259425214656,0.023305861856274666,-0.01754305667251577,-0.042294294877042435,0.01040469215999067
A2M,-0.027139072036583525,-0.08928328772020377,0.02869790991046485,0.09883126294941778,0.04525792519286067,-0.0470903149709257,0.08214518437375463,0.012597756806021125
VCL,-0.005552758634510761,0.0027293126948947574,-0.01105379442787893,0.041686935568390475,0.045111357396263894,-0.020126051280846022,0.0579703068018865,-0.021713835972645895
FGF2,0.010229721006315813,0.016372759064503754,0.014830714615325636,0.00972234719424696,-0.03437106120375181,0.006622174534208667,0.008090706883088437,0.04391986641242315
AGRP,,-0.013298709710663095,0.016455969735715125,,,-0.014687678035078117,-0.01603498306079712,
CNTN3,0.01571676534943862,0.0283231707198653,0.04833892620803266,-0.035774170024036316,-0.03753148007217566,0.10335325533819201,0.019561549754937235,
RNASE2,-0.0014149631842514953,-0.03215616923827549,-0.023510976616770166,0.049402818444748114,0.108571840915,-0.003742952177740928,0.0194531174308765,0.0438662515799963
ADM2,-0.02511369020243597,,,,,,-0.020469134229116837,-0.01549003989389247
GAL,0.030717991284476786,0.09208612762573819,0.03230481985316163,-0.005592754262715916,-0.02317067581586996,-0.03425021400301032,0.05324794664193415,-0.015281781846991544
CXCL6,-0.018819307788329638,0.09425189107602676,,,,-0.04497440737617081,0.035145813783658164,-0.02798819615081499
PDGFC,0.04876167321247045,-0.019311071994599926,0.12170309813116842,0.02096545959889239,-0.02022128969054157,-0.0072724292682730275,0.020559233044804517,0.03229396319024417
COL8A2,-0.05839676129335697,0.061695332025543954,0.08214498553141222,0.0691949982188729,0.024903388062645627,0.044741225609932045,0.021619294266264667,0.030966340469319925
SPON2,-0.053842298243757684,-0.007529399096715134,-0.03666837505164702,0.04793173841606247,0.041978323409569626,-0.03549872925712648,0.07465891644565686,0.0003052752083342887
LCN2,,,,,,0.08239862086301103,,
SEMA3D,-0.017888830339565072,0.04076899510435685,-0.015168667182796877,0.043577824998250914,-0.017739980077552273,,,
BMP6,-0.021582418013587724,-0.0160990754947663,0.09646662413514345,-0.016111293463490866,,-0.025948090026174243,-0.02976556189546351,0.03528546272960921
TIMP2,-0.005125592007023833,0.031055050914619037,0.06363950187551383,0.060863658202532,0.02438535650117167,-0.05168056806566014,-0.044966711658918884,0.02645403600277021
EFNA1,0.01251440262558242,0.006224955055652574,0.11981611383050629,0.009377693497691358,0.07041886408494565,0.03104969641456216,0.014033207646416614,0.014536709001259624
S100A12,-0.025800726693405638,,,,,-0.015718349211382366,,0.08068909358911669
TFPI,0.01772598010633852,-0.05274328774047823,0.12210596911427074,0.06270580030620554,0.04041846907876726,0.02032767627056822,-0.021970106959898553,-0.008792690762813703
GPC3,-0.04233399543686914,0.04117931259175127,0.08768542134613257,-0.021258957257188717,,0.044345790284868146,0.0509706742296914,0.08334534534683362
NMU,-0.01621564302901884,0.012563690354270796,0.09814431573748199,0.015018176233101735,-0.013259118327716961,-3.97272303809714e-05,0.01600241802592806,0.13989625510855888
SCGB3A2,-0.006164708164320462,,,,0.0038341197322458043,0.02986127988732181,-0.026890908918901217,0.0278385410459849
LAMB3,-0.00025064159637180655,0.043674704609468686,-0.024703781342366133,-0.027764837492870932,0.0529259048136353,-0.01856466815326644,0.02916461194324636,0.04375225331520924
LGALS9,-0.040976947026609464,0.007258183859579009,-0.003574649765816159,0.030621061462320118,0.023600482020655098,0.006428992719037254,0.03898062639198734,0.022743720416613874
VIM,0.01272357502457703,-0.037144972565747815,0.07740749297271468,0.05444214130850276,0.013356687944953387,-0.040872237515329396,-0.03860772265676876,0.032562065501638246
PLAU,-0.028026485124189544,0.00579136324306598,0.07859394056670167,0.07493462325856018,0.024384280739609687,-0.014645886513919444,0.06034724284466422,0.023589921864931106
TGFB3,-0.016181135066073785,0.000646263113546741,0.07328580802471407,0.04065381547835446,0.016082708417313032,0.007408874663019904,0.05622053886130006,-0.019677572789583035
APLN,-0.013559947432675554,-0.01446194935193141,0.03898821478936213,0.04692361723975467,-0.043276380666969684,-0.0028256312005890297,-0.03151736804820302,-0.06254554663249769
SHANK2,-0.02759885668292505,0.010491250570152695,-0.01774680819449795,-0.010524173379289509,-0.017759869095669834,0.008319926656598637,0.05411288096609329,0.0633182281405302
LTF,-0.022395568926996724,-0.000927021613050756,-0.02052971023185936,0.05796212500098877,0.03196389156386413,0.020876850258144043,-0.022500710712344968,0.027885686825696417
PYY,,,,,0.07502109313541891,-0.020771333543632302,,0.039677118033953816
PENK,-0.04928199528772834,0.03481025576449252,-0.008572828386314294,-0.008678305231543644,0.039537423119213995,,-0.00463865298891513,-0.018349073678672216
CTF1,-0.028458480508371166,0.07707119007456478,-0.013827316364440168,-0.02447598028848704,-0.02674585623053557,-0.006234602240804419,-0.040112184669977465,0.09584032623727246
COL3A1,-0.08121604576389153,0.041139122525390974,0.06118546742463226,0.07086398430547595,0.03655041531111161,-0.06468718585698562,0.11951597635438678,-0.0600189328583062
S100A10,0.03096625006262926,-0.016701067753549802,0.07201592008175214,0.03597431591000515,0.06414180789857214,-0.014375904238774365,-0.031654430447817086,0.023251657737061657
FGF13,0.0032395914177626023,0.018798781702176796,-0.07472261665605627,0.005740181065491445,-0.026144394666477902,0.035617557581712374,0.06793594851991741,-0.008767152253882526
SEMA4A,-0.009228134213002805,-0.019324682250597358,-0.04392315672593288,-0.005794273403443341,-0.01862577822151211,0.014895527383204656,0.008125520065634656,0.05867288944759984
EFNA4,-0.04573349954816865,-0.008623895186289367,0.03971358617599314,0.016891587447350358,-0.03286330162318159,-0.008236532101513986,-0.04987544770720029,0.06480773825553365
HSPA8,-0.030978629090298346,-0.0046356347871595776,0.016348226244806925,0.054424494980349014,0.06943153089812064,-0.014707383488491252,-0.004095324661934761,-0.011866176704074305
NPB,-0.016399555649477315,,0.05699283199901177,,0.030489560231935282,0.035628123795244486,-0.01799635136061068,0.013257175471673729
ULBP1,0.05963624659706879,-0.012506806623327735,-0.017767697918051193,0.06137342844087402,-0.01637662140314073,-0.019166659661699118,-0.01527938457498309,0.12087663665969017
SEMA3E,0.011963891172190629,0.01563481920674876,0.07101232454434528,0.0972797985986848,0.0014827796924887819,0.0282066639963075,-0.028404261370592626,-0.006984299481235621
FGF3,,,,,,0.07038278898101644,0.03907548524220587,
ADAM9,-0.05334465402252066,0.045483896473207344,0.007914173014068172,0.02411192148678112,0.05519162339951972,-0.03290769268955136,-0.011466191409903442,0.06054677561902717
ASIP,,-0.019740843798606068,,,-0.004632269676464401,-0.02185829622963572,-0.04794987117461176,-0.003148666500467488
IBSP,-0.00672335371093426,-0.004423447308326412,0.005959210776293745,0.06896351380612616,0.03717111047246512,-0.033763807887710655,0.009321437793142538,-0.024770670918707237
MMP12,-0.01665658664546014,,,,,,-0.01517942443260792,
FAT4,0.011325726260990642,-0.027407045489037107,0.011090208841161893,-0.01372247322034028,-0.031218605798108305,0.019865642462652797,0.015624364230474095,0.05737491245032673
MDK,-0.08018599157657988,0.04841370141575165,0.1287691021509402,0.07454844052110758,0.06166587710828913,0.014825095987887685,0.04839517376391716,0.013786845770675632
BMP5,,,,,,0.059905966047832035,0.022822325962117092,0.09788248920108807
CAMP,,-0.019336896605752874,,,,-0.0017713548170032452,-0.022228718534203707,-0.02004587793178071
HSPA1A,-0.023604735801171978,-0.004846369461821984,-0.06063040333128535,0.016804856501722275,0.016857837375600242,-0.04647759265025773,-0.0036695712981579666,0.02144490996593673
SOST,-0.012345665460721602,,,,0.06352183603849376,,,
SEMA3F,-0.04141248379923757,-0.04395388846644957,0.007152195994966951,0.02930853394116989,0.07879488512037834,0.011601072038903395,0.08352637759367293,0.004875485018250338
ARF6,-0.005461283554880826,0.01631276851540122,0.059320428264947885,0.018737958923451484,0.04051822134282512,0.017324159307067113,-0.0011353665724802833,0.030913743818458767
IL6,0.027047531985225796,-0.011273642748914663,0.0006406123915688631,-0.04232509799385139,-0.02086377522632298,-0.011481617253541482,-0.020384741470665622,0.10249065139022927
CALM1,-0.009995232864257483,-0.003605277960631818,-0.1053064801612323,-0.04010882318239314,-0.0272621919623004,0.021807164083469284,0.04160017511811724,0.009421759688484948
VIP,-0.032550682966154786,0.06005977596378914,0.025863454494795882,0.012879233054323928,-0.007997416339659617,,,-0.021160181302966517
NMB,0.0007132028945042914,0.03757543301947236,0.036551461505128974,0.056752657202392885,0.059614794287739144,0.04969598189028586,0.008211293764878435,0.0624285896444689
CCL26,-0.02637263245511998,-0.02128800070417379,-0.01274753162410768,-0.007702502945895748,-0.02317068136323252,-0.04182777866646262,-0.02702121943844579,0.00944677798443207
FBLN1,-0.02941394432989778,-0.022407072725408633,0.01836404091961192,0.07951976210218659,0.03296212886167949,-0.04163992633242105,0.11816945252850211,0.012426051558484334
SAA1,0.014867585439715943,-0.04032815534042156,,0.023373407047059928,,-0.060177655805325955,-0.024324492233009597,0.020332589866119136
MICB,-0.028327585487480163,0.01652207062912208,0.08173009955107932,0.1239899115079436,0.03187065335412242,-0.038782706945629755,0.0727685382718771,0.004833982575337391
MMP13,-0.01970819551350417,,-0.012030063698495458,,0.2525424524631329,,,-0.018349065926862276
F13A1,0.006558285200034817,-0.01631019992282973,0.06740032376792121,0.05382270401307703,-0.02994772618786938,-0.054711871397341634,0.035404666180254105,-0.015980567619473633
CXCL11,-0.01640427050158604,0.0835425046914349,-0.018891107060153532,0.02982614673547514,-0.01716818644851075,,,-0.029893203177354676
COL5A2,-0.05595534587455273,-0.02075933650741758,0.13981267689449475,0.08250135114423236,0.04147588005040486,-0.03615869199933358,0.09804734798565434,-0.023391259156647866
EFNA5,-0.05263044191338874,-0.009248399157044977,-0.040724642272253614,-0.04568239426224696,-0.029538069344602236,-0.04369605275010955,0.003925939039774183,-0.001489484811190419
AREG,0.022120099431821166,0.002492174251245074,,0.0760850536088994,,0.1759238045754386,-0.02158173955856724,0.02898026514255112
EDIL3,-0.03861684703837277,-0.016201728855391805,-0.06424328187906757,-0.07511848154952798,-0.022573433979015574,-0.020192054860662213,0.0005720277156977937,-0.0021340153748579615
CD86,0.06299409186421866,0.0432310950970675,-0.0024954879284559434,0.01952932969719856,0.07858494871841008,-0.032715952983133914,-0.04596253276584488,0.018344998272843388
AHSG,,0.013745532869232517,,,,,,
HRAS,-0.017767780327377095,0.042673249283253216,0.04421164005184212,0.023516311698277552,-0.03288705274775203,-0.05691199226550832,0.022834443355412206,0.042051254086301865
C1QTNF5,,,,,,-0.03953457156666269,-0.017818288760331372,0.11594241074787577
RLN1,0.04339036460154029,,,-0.021110854609965177,,-0.015916980875269226,,-0.014420482202563136
COL4A1,-0.09390835086156225,-0.06712203699647687,0.09349570950832982,0.08524271293758294,0.0675367832170506,-0.029669410222404064,0.09242989385228921,-0.039448928452747306
CCL3,0.001568973394513899,-0.00127539480176735,0.052134655411878304,0.0840145190166843,-0.01599119856736261,-0.05514503529318928,-0.04032364025488934,0.016116887688776445
BGN,-0.049740181772542455,-0.05962824857501316,0.04810881666474234,0.03661613970271228,0.041127429831278546,-0.04568284662045059,0.09652913546799949,-0.03592956136147668
RETN,-0.0231295960323471,-0.008193729829334384,,,,0.025225032280659542,0.09815933535891,0.041359141494425086
S100A9,-0.0008078307061088264,-0.029521330923994667,0.03457682972005297,0.03624485637552079,0.07519725490237046,-0.08167177032862263,-0.044934052826814744,-0.03551980879267898
HCRT,,0.017175181117858776,0.020274937308245915,0.0940981531009274,0.03961880114561748,0.04751072828009656,0.011528495006218279,0.022682963448677703
FADD,-0.03392420384716472,-0.04274297547112673,0.06422727596999032,0.03761673096727461,0.05598895504086113,0.04424161174309004,0.04033145234678478,0.03728647348111321
ACTR2,-0.04921762979315556,-0.015848788566337316,-0.002364410571596394,0.007985974345662963,0.04981692565494126,-0.09636874458475514,-0.04948306868442061,-0.042454813853131095
BMP2,0.03240996304103162,0.06588939706579869,0.044815188214003175,0.012579796669373661,0.07354823293207166,-0.021648471139004363,0.019877369281670665,0.002761097389005806
PDYN,-0.055744393576951816,0.09214677174701114,-0.07638613178241847,-0.026882816042627322,0.0130567219081434,0.13364195028822365,0.0018278007510643059,
CD55,-0.021169264332772778,0.05729530932740339,-0.05258497309388674,-0.017466681935347447,0.0350732181068642,0.026183418968060295,-0.009296032583639341,-0.028495259613807354
OSTN,,-0.014934794116489115,,0.0073168949992039765,,,,
PDX1,,,0.10821715623517095,,,-0.00550052549813421,0.023554960536531746,
CD6,-0.023248620460561236,0.0977336305533654,0.17094009232429683,0.05300219769408339,-0.018476526489097863,-0.01866116132631038,-0.004217031027780903,0.05001530612337884
IL16,-0.037854729190526216,0.05623212910645325,0.003987359084289664,0.07278049360166507,0.04780060617048248,-0.03735223465715217,-0.07902733843743005,0.037140676350034624
LAMA5,-0.017023653011422356,-0.015184675307290842,0.11409110075490861,0.08170132383607527,-0.02153571207566888,-0.021800786469983735,0.0051979298335753195,-0.0029423384874833767
RGMB,0.006580400427292927,-0.018298452826874968,0.08985622532814377,0.0108547054390141,-0.03174966036940244,0.03262682005218072,0.02637635896241113,0.0032076718430992424
INSL5,,-0.013298709710663095,,0.0009771056262146054,,,,0.07716145415895395
IL12A,0.004429812102964696,-0.004353935364542895,0.05614899489268535,0.06613075482084098,0.0021102788921587476,0.09695381978806174,0.1341946578027353,-0.006115557391752821
S100A8,-0.04636832669518385,-0.03155785533711773,0.026919768367750403,0.05367900911554557,0.08965157699345905,0.006628194692809247,0.011326816638572268,0.007767279068601083
TAC3,-0.04106426737639922,0.0959890827832786,0.011846935079072704,-0.0005286411088069165,-0.005648706218624635,-0.00043434283567462227,0.07475730773832714,0.028399167322339
TAC4,-0.03770468196220764,,0.03215710623669451,-0.021110856678999115,,,,
MFAP5,-0.018125692084179686,,,,,-0.025051603405694244,0.0008478449211231869,0.02064353632884648
CXCL16,0.07925437966941466,0.047547940909857235,0.026622095946188713,0.042686946794221456,0.011519133621249782,0.0284271540875082,-0.03504208008876632,0.02238212004669157
AGRN,-0.046385939055013974,0.0067833671143833615,0.06028196525505066,0.0677490237687185,-0.0073195594721279416,0.0811016181217527,0.10297483176205062,0.006536249173016546
COL4A6,-0.02312959644340746,0.0347531490641884,,-0.02192475490969264,-0.015116036535524548,-0.03168039812223725,0.0058490520167923145,0.004093630574945537
FST,-0.04388225556367154,0.003685120718708872,0.0378414568976486,-0.031455559799766795,,0.0025130619657159035,0.07555007290666256,0.0465775587169415
MEGF10,-0.018299774017513842,0.0013498313693796739,0.048181141760194855,-0.032170788063723255,0.0029082800929439994,0.08743012737092277,-0.026185194188586013,0.04706901641217374
C1QB,-0.0201862202137368,-0.10440887186455508,0.03524494812156467,0.049122193509942506,0.06226207179299327,-0.0014709341229006817,0.02150112118727266,0.007227658333642762
HLA-B,-0.038878096147600634,0.010712264534152591,-0.03416152982782712,0.061079892745252766,0.052849610014690705,-0.0650614001033419,0.01653925275430991,-0.029492003469629005
PDGFA,-0.04387503357140918,0.011601272814713466,0.007752763268892798,0.012301557633104747,0.09305425164658558,-0.04223438539816688,-0.005337331682360472,0.0007351187390182779
LAMA3,0.06045337548760275,-0.03430293784341015,-0.02601567950314218,0.010659198149402962,-0.03552524752678839,,-0.017628503073195103,0.00313101490660217
DKK1,0.1096527407790366,-0.0003849693308679368,0.04468589207331095,0.037691461927770835,,0.0100351722416317,0.03286393576808199,0.022360082684565255
INHBA,-0.044733639955712515,0.06942916364873408,0.014844615498773769,0.0009732235681477498,-0.017483702272798423,-0.005602501811637002,0.04791504182874372,0.009469764764540237
LEP,,,,,,,,-0.014640297339657379
IL7,0.05727833249583186,0.0020302707634992923,,0.0013286255037841953,-0.017926779656470736,0.03116658743682646,0.021816577920356038,0.00993917755415531
FABP5,-0.04595154904079367,-0.0310449556348176,0.08650105538320409,0.04724223642515152,0.021869281635714822,0.026473742689874527,0.0734998295675053,0.034986794762497296
CCL4,0.053481662943058964,-0.011564393899257985,0.08688775440232852,-0.04606253550348601,-0.07404636742736304,0.048107904946326614,0.005554905715169407,-0.004088696077678688
FBN1,-0.026205711409400333,-0.011421678586991448,0.08371444548704154,0.01667084325121983,0.05958892193687846,-0.016430042838363638,0.07057546095340904,-0.0368594056590274
TCTN1,-0.020402008396740744,0.004865269142111551,0.037309944563343876,0.04186054003739347,-0.024974070385651265,0.0501156240008729,0.040617207801055495,0.06475818700531709
NCR3LG1,,,,,,-0.02530177845896422,-0.03545312498914795,
BMP7,0.001833734604582792,0.027228567829576195,0.023160567736397908,0.019795639872431655,-0.018034472271827865,-0.057862237172575756,-0.04609807105673409,0.0694205040554907
NLGN2,-0.0003609244264286322,0.04404604071937863,0.06811541095582498,0.004069018783202594,-0.015988380716502076,0.044177020394002876,0.0528424012844672,-0.018523627519748943
CCL25,0.033781649557034645,,,-0.00021210407699062068,0.0033962315808977396,0.0427638971986152,-0.025455804372330613,-0.022667096007597125
