,MGH258,UKF248,UKF255,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
NODAL,0.0659276892189234,-0.004441126534308203,,-0.009469872847918297,0.04588660677856628,0.10866788160586718,,,,-0.09114775503966852,0.007121678726743077,0.03396725101933633,-0.035514305830758944
INHBB,0.059633259251168406,0.01372933607197094,0.04054580612226629,0.0026307278986140237,-0.006318942339173796,0.024218812772371204,-0.034058335831491836,0.0022914160753274384,0.06758382273004845,0.023367865775474665,0.01927374585874059,0.02094897677027116,0.010757883951145544
LCN1,,-0.017197390564281215,,,,,,,,,-0.0024880933739058063,-0.025084112074157672,
ARF4,-0.011632840223156539,0.018790624121738195,-0.046182610130271945,0.001103698486176859,-0.07341684857593808,0.12484229361410062,0.08248600496583962,0.04759613623078423,0.07392480617579109,0.02917420226164739,0.12889625488354056,0.13870983984342825,0.03137464116842445
CXCL14,-0.017413313655226435,-0.0038592495666037725,0.021064227034536562,-0.04772233170669126,-0.027664679210738462,-0.1292572381270137,-0.021096498533019058,-0.052575578183378054,-0.01756130583182765,0.04338879518405486,-0.0585441650393434,-0.09478801022280313,0.02187518763069122
LIF,0.0051485383990873745,-0.02599757597109925,-0.009852460620474063,0.005335379425577147,-0.015786904250115984,-0.01410775694067577,0.016422517238695672,0.03800985752474849,-0.027065717787914223,-0.007592261137043182,-0.06189667813709047,0.005165676082677229,0.021981575308650896
IL17B,,,-0.03066648112997189,,,,,,-0.03805414921494094,0.005575540281195871,-0.01899437512319402,0.04649488759095675,-0.03292542649972869
MMP1,,0.005679418219077963,-0.03053148180601948,,0.054970278151195075,,,,0.0018411794319525413,,-0.018504646784100198,0.04626355105230678,-0.028548724278726526
MATN1,,-0.020652949158928076,0.016733075621989935,,,-0.03403149624512728,-0.01217927138422238,,0.07914093022370276,0.06990483227578265,0.06067639735909342,-0.0012177132254900694,0.042838179912919334
ADAM28,-0.020839204504949374,0.05739383725394404,-0.037980469544182154,-0.06549877570657249,-0.012414247324805061,0.042714015904188087,-0.006411367940086362,-0.005124349990203049,-0.035326824698336715,-0.07438907980033171,0.048879926349874626,0.04451514150939576,0.055300863625487987
TCN2,0.07021989951865214,0.035163583671867005,-0.03548558359434766,0.05181082941235973,-0.013955574893891957,0.08743269054370238,0.06400662094525834,-0.029833256341903626,0.0013489405396540206,0.06271447118206228,0.09077027707846479,0.030523816628029,-0.01753406940376161
THPO,,-0.01493900372813439,,0.001351036958868341,,-0.024416681547529007,-0.025003516050786358,-0.012084075190039702,,0.06842702699717847,,,-0.014621711568306404
CUBN,0.020805808376695573,-0.050423955302613836,0.07161862320569198,-0.019983875206866054,0.014293828302394625,0.033424595280146616,0.018159751441817994,-0.034673182075449366,0.010977447527161245,0.057465545684003846,0.12979210206974126,0.04948596323287602,0.06223226629923999
TIMP3,-0.013318639822993316,0.04858387693788731,-0.011358847999679636,0.017086972773013274,0.023393845357003444,-0.0023968176606961196,-0.012039247750989444,-0.011680709023051714,0.006388394634689542,-0.07394784502102898,0.06713120460056521,0.008492090178736093,-0.04326722725458767
PIGF,0.02948893945279933,0.023508415419327362,0.04608829261163094,-0.006825718150432429,0.028107958892791666,0.14643058648867793,-0.020056257176774547,-0.025688444092601806,-0.028157066490477244,0.05263694055413036,0.07215191990654345,0.12869791400669375,0.034578786396381456
CRH,,-0.04250071789634575,,-0.013000141891469743,0.01414501927083522,-0.028678623978088572,-0.01917301612431394,-0.02186361712849846,,,-0.0036302907883954435,0.0200787315059786,0.046199929498354324
BDNF,,-0.03185735816197067,0.025825947532158895,-0.02568990315960714,-0.019360360847300622,-0.06757202201709166,0.06634451528594588,0.09995910317760721,-0.008009397017363263,,0.022206384838140872,0.06990104467242858,0.14478775858816062
CCL5,-0.020834357851438116,0.04474738885485126,,0.055310844973123226,-0.07631443885299716,-0.0418924113082837,0.006591876172171426,-0.030196287470415195,0.023909631283083974,-0.048491948831309944,0.040264242565171,0.06644193115896524,0.05763716900422207
GAD1,0.05765450207465124,0.06236647382606891,0.0652015319968715,-0.00321207538831911,-0.08171960366348717,-0.16061506567783784,-0.019479080843438572,0.05273337896145585,-0.023725883887714305,-0.007807056154537341,0.10218060185784042,0.15408249474168692,-0.03267209316790464
COL14A1,0.01751350263199344,-0.016368620891334083,0.03922439063105681,-0.03864085371061887,0.04712866164480152,0.052787856686926794,-0.02645601309610843,-0.01582844740446212,-0.010542428697009385,-0.005184748243871231,0.05921635082362457,0.03154967661229022,-0.032278989016556875
HLA-A,0.045243474929775686,0.033756571832022624,-0.043241275559601035,0.012700268651014637,0.05591107383714103,0.14296478016816488,0.005564910082655688,0.03412639176233105,-0.040085624301859996,-0.043558602654319926,-0.066451243836748,-0.10680095276025593,-0.011633338608662558
CD5L,0.006319833983966285,0.00803413581826596,,,,,,,,,,,
FGF18,,-0.012753634387121255,-0.030666446884355988,-0.01032851551472155,0.007241497650699479,0.018248868789440254,-0.0130505691139906,,-0.01644423352009001,,0.05377582894649344,0.0657985381190364,-0.017455120315937694
ADM,-0.036920127255829875,-0.05245094430570597,-0.046481534462394086,-0.023861937415344776,-0.0374027471593575,0.10342355032273058,0.040883332673360195,-0.005538199870042969,-0.0506153433283859,0.05521115700716686,-0.09233057920817452,-0.0876804748355159,-0.024513089040373623
CCL15,,0.00041378210296004215,,,,,,-0.025020168360745058,,,,,
GNAI2,-0.033216460017976644,0.07955656582252485,-0.04049996088884031,0.0025398285805266654,0.03830909663293781,0.1431596350349934,0.04176713094092317,0.010356416412439708,0.057224907567921944,-0.039384704786354974,-0.000907098165170938,-0.01606004641303164,-0.030754761266607568
HDC,,,,,,,,-0.014710807262912108,,-0.05092343945056633,,,
COL11A1,-0.02643190182754345,0.03559292191987102,0.049149364346006225,-0.03119381507264798,0.01743331226510044,0.25509011443190077,-0.024925146088453233,0.023766801850021127,0.043993057704476236,,0.10181291899874235,0.07896708633246374,-0.036276751220621
NUCB2,-0.022256904753045332,-0.0008619944595214449,-0.009559768729991359,-0.03398234697913317,-0.06350946066699326,0.008646274458133051,0.023453998903337384,0.013913434486152336,0.0438861202844175,-0.08378212063612216,-0.026984904156524464,-0.061049233916750385,0.015727494489581096
CXCL1,,-0.032767181372846794,0.007125541977467974,0.14543389785415303,-0.022851734934623,,0.054456702503728346,-0.010996580565641564,-0.01222044711063041,0.0028110523495472146,-0.058982773141057404,0.056163652822227114,-0.005992917183079564
VCAN,0.08078462259539339,0.008563868360566801,0.022740260755281266,0.0062393834349507345,0.033233327759349895,0.2542237613462799,0.026181288595124298,-0.03997812752226929,0.07422403887191918,-0.11496229904915907,0.12274279416401274,0.05613695090031249,0.03808136798183994
MMP7,,-0.04166422931113724,,-0.02053379141829009,,0.021063715271694344,-0.01202820647627879,-0.021243011392464897,-0.032599302069329164,,0.006963080163408738,0.01997589703169282,0.0027763853502789193
PTPN6,0.020315170145957216,0.004953473552972177,0.048764228204518555,0.07112427653223437,-0.041543692899153495,0.12514654065705397,0.007409067524984291,-0.03991153958074397,0.02245734704549857,0.0010197873126692014,0.03256042708908193,0.09740924677726005,-0.013928891407220461
PTGS2,-0.0026261788021383894,-0.03587734202629029,-0.038228586582840396,0.024290162420325258,-0.06785330601054497,0.015340160961367788,-0.010760744345170789,-0.023452353336216692,-0.0417323043587696,-0.04928611695541166,-0.09953895621711692,-0.023209919566649674,0.016207073732369764
XCL1,0.0023776970656110164,-0.027435446804554085,,0.06497957573596837,0.05951692533138983,,-0.019755879084226588,,-0.029532106155436926,,,,
CD58,0.02337026497287515,0.0258965160721697,0.05308711389319217,0.030408227652404925,0.022069582762711905,0.0659587351772409,0.006026788358866968,0.018563323451038633,0.022928591892149144,0.03962539730651303,0.18765042721251174,0.13591478524215803,0.0453443767499029
TNFSF14,0.021278474897476963,0.025220736026963588,0.11596112689446221,-0.00691731995444079,-0.003505313981825464,,0.003735387431996939,-0.010740765600047678,,,-0.03200587793989567,0.014325897909787838,0.006414807610614974
CNTN4,,0.00680371884007476,0.02410905766057849,-0.020196338546241487,-0.05527677625232801,-0.06594605632486068,0.04639044135960026,0.028517598665583326,,,0.04187254789511009,0.019225103121477214,0.011005315987188872
NTF4,,,,0.06567326830287007,,,,,,,,,
INSL3,,-0.025074493329541064,,-0.010328513488843517,,,0.025725099650027755,,,,0.009095427400876288,0.012481404171939246,-0.057221478331718145
BTLA,,,,0.0010411596314160105,-0.004904877424311166,,,0.0075928122995678644,,,,,
MFNG,-0.006920301082290504,0.052087021369118934,0.009129258054711775,0.005875325267051618,0.034704030083579765,0.13804743936264893,-0.0461715822878097,-0.037762663603348644,0.002010946309217796,-0.017684786000944936,0.1166384827282556,0.032763497882071994,-0.023429373247674183
ICAM1,-0.004955549741824947,-0.014805822417699892,-0.019926384268582127,0.004587265886643692,-0.023521665810199828,0.08570423701237037,0.056199610916482234,-0.00047599002591226466,-0.028793509337327317,-0.14140600638129203,-0.08296376159647276,0.049401876353425765,-0.033309151176735385
PROS1,-0.025968070156050963,0.02688785132040404,-0.03952811782720813,0.0343120069328264,0.033003747793233854,0.10557199512858959,-0.04248693703801809,0.025194180214559513,0.05996851845797442,-0.05511349085313421,0.07940108919089617,-0.011783144649942784,-0.008695460330035624
CLCF1,-0.006081039519028773,-0.014590094456592042,0.023110566437730625,-0.01893850970368804,-0.04505894082606693,0.001525792215894955,0.04371666725556779,-0.029334592166045642,-0.02016932219479604,-0.062446145928266666,0.024800056774366076,0.12399636219274988,-0.031227958851529944
PSAP,-0.0914650058337429,0.021675939020878457,-0.040476782557622035,0.024247704743072435,-0.008704336764581532,-0.21068066862876328,-0.03824331839431679,0.05651926268816159,0.045456840754643624,-0.028829268289734127,0.06257487814451321,0.013311171482754196,0.021183552237676838
EFEMP1,-0.05794666956115084,-0.0003239676613502761,-0.02471554860813214,0.003983900801617655,0.04677519752862828,0.09772827324468927,-0.027350616816664848,0.032860327336229934,-0.012360733586888613,-0.04929844655269186,0.09260058375713678,0.05920705553305291,0.023217144638096196
C1QTNF1,0.043050898353083976,-0.00342070064778347,0.03223441033748801,-0.05986317308817412,-0.014069820191581758,0.04388925454927648,0.09246671738410986,0.00014265399828764828,-0.03406063864995308,0.0008376054720189769,0.07420321805667641,-0.04013369818841751,0.02093527397750499
ALB,-0.030855330031826902,0.04249843952215156,,0.0456262504381341,0.06907650656493541,0.062185331723697806,-0.015142169731710623,0.03372126504433189,0.034912342017115856,-0.00663886362796162,0.04730275457916768,0.08529032014805504,0.0464802292766944
CCL13,,,,,,,,,-0.028572918649675542,,-0.008332737517354739,,-0.043792025959963794
EFNA3,0.034638131019265245,0.012873521688164736,-0.009239285710589015,0.03633986197474444,0.004775923195915836,-0.09058624064430877,-0.029346355089395492,-0.044003284493893985,-0.019024157543584115,-0.033481993196070245,0.0778439412504022,0.09561081141372128,0.0337637844808197
DRAXIN,0.05944202762750887,0.038035015763754725,0.010087505682851437,0.03356902569955269,-0.023607534961957197,0.21408781696891904,0.04127211228740672,-0.0097953920390798,-0.012919086384656017,-0.024378253611080238,0.01795163729481222,-0.025169835765893902,0.0175889108584846
RAET1L,,-0.027876613315430024,,,,,,-0.011732186432751321,,,,0.005576443968999378,-0.021363470337937982
NPTX2,0.10284860649516406,0.002587557975339449,0.017424693473079338,0.041049345246599,-0.027317229163233665,-0.19437257898812152,-0.009031904011070969,-0.02559992591572559,0.015535695471228116,,0.03631175977137661,0.11330758163453153,-0.005477776714875551
FGF11,0.025127499160998018,0.046380770238167994,-0.0012665174039857196,-0.01480915440081609,0.013760967306042055,0.14299295370794912,0.010848091990271836,-0.008775513224939378,-0.03560970838497215,0.052569376599996005,0.0034955532603153823,0.0270348258108153,0.07935710894430913
CD59,-0.04709081567154031,0.023562677525400644,0.030806590360470752,0.03736491254135991,-0.057524675794530314,-0.13687752484943724,0.014644581167462735,0.04388633280493164,-0.002535537006983787,-0.028704391306682273,0.06027752024963119,0.008486532526151929,-0.005580023974907807
COL9A2,0.030034964391261167,0.07675443944106487,0.0314712629484839,-0.021838006116408553,0.06224045046896093,0.13471413214718994,0.015927007579206762,0.011207988512827186,0.021316357965771346,0.06536483901562784,0.13150906100148108,0.12940555945680413,0.030738268268455538
DLL3,-0.0845078916876544,0.11109072883206703,0.021857520018015015,-0.0013946205098812493,0.015664450411706846,0.1665093197213477,-0.08374998843379357,0.0007785314174405339,0.020277111777444446,0.058048230885314044,0.11540735340376693,0.17310666564169735,0.03945544889634996
FGF5,,,,,,,,,-0.036169093935673274,,,,
LIN7C,-0.004054947392200877,-0.013659912481758064,0.042952782307689896,-0.006024661014845586,0.04506772893382717,0.062354351706575946,-0.015349784275726128,-0.004440027220685563,0.015835958403188927,-0.004320795795588393,-0.0011779234987239042,0.022315394807641966,0.020788933612692493
GDF7,-0.021229219528138506,0.04219105079696713,,0.0922000760618094,,0.12557036325444507,0.020088361859182433,-0.010740765182661509,,,,-0.0014455952053990765,0.001662482290869424
PSPN,0.007065422978006689,-0.02249983111392367,-0.012699669713528471,0.00018351160361449319,-0.03389259992724158,-0.005188351105267188,0.03819458475468709,-0.0008162085132452697,-0.004165930410859254,0.038543347726014796,0.0880673988204485,0.0778764371957176,0.0006960728626744686
ANGPT1,0.04390089846759564,-0.014911410819046563,0.05184993560537366,0.0008027289916484343,0.01228067769210057,-0.024802279239672244,-0.03750119505047457,0.001956319443855214,-0.04250574975687258,-0.07407033050302607,0.02550244764983667,0.09915516925935723,0.02227144473118664
PNOC,-0.029980071465918665,0.09456923221495676,0.08573001426343088,-0.013628893747700448,-0.027874875866108203,-0.12411285846346631,-0.0039020296567011236,-0.026413577141497606,0.035100730763304375,,,0.013894988450558232,0.014144317521695652
L1CAM,0.040463316805396006,0.020289730982031844,0.0416944550127251,-0.018480867531955613,-0.009436613799487441,-0.06047743729691571,-0.0027613191115115256,-0.017569913207875626,-0.029265204597048084,0.02909034646587021,0.03025065454314531,-0.08500933942746206,0.01831551579441255
APOA1,0.03259491957781395,-0.019573073350626517,-0.034898187324148296,-0.01608495325542192,-0.028945279254033465,0.12767363678442803,0.04424242860418791,0.1645468596622405,-0.0020421578630905922,-0.06300518287180483,0.04653878076773494,0.11412014760079371,0.023166277266315198
PSEN1,0.01623759642180923,0.05081179493413121,0.058792512379412284,-0.020653956402452163,-0.0007155399329472989,0.017791760831522917,0.039286660372929647,0.0331118831045377,0.01999505460809878,0.09295444867157174,-0.07289651869549645,0.09320645683018022,0.0016603627454535948
CALM2,0.015935900678023914,0.06985112027296775,0.042157048069887335,0.022484431896683785,0.0023320723229572366,-0.18895099207616534,0.002905075985211745,0.03893334359946821,0.007672960213742912,-0.026303760287022016,0.15525805064983045,0.1339428935916746,0.04326257953828961
CLEC2B,-0.05291749540682644,-0.017697653334309376,-0.0195772768349933,-0.0156858274571167,-0.0172403145896941,0.07345109849703366,0.024960154951016823,0.06748797021985081,-0.0015777519374779616,0.14028534986674834,-0.042852925010471624,-0.06462228532332014,0.01435343676841745
NTNG1,0.05500854861892264,0.04868059996295792,,0.03505256052582275,0.02275101297163932,-0.02264420630118196,0.015147186934493701,-0.037307762966166357,-0.009350903401124763,-0.039501610392873615,0.050037305173202956,0.16846981614626388,0.05598657527157212
LRIG1,0.04942811315721298,0.06748167863956511,0.08154698942361835,0.03545393531129566,0.11956615639066985,0.044127950468883174,0.019212086325851398,-0.028923703309645336,0.020816880457621915,0.07106234800434814,0.15259011175834944,0.10694260257210188,-0.0034005344423414497
CPAMD8,0.030248472790612366,0.05015451881185109,,-0.012216788479247835,0.05616978381852887,-0.01363069605745623,-0.015384796277821196,0.00835607283356268,,-0.050923389975989844,,0.08307066312614345,
GHRL,-0.02980242362762693,0.027622421881823858,,-0.005893809294580568,0.026209497034477884,0.046557869818200114,0.013798669743043064,0.0479045954789871,,0.10965931754230643,,,0.08225811258494681
NPY,-0.027404129550923553,0.042677272774244504,-0.02835588874079097,-0.02567917465090673,-0.04170554298292044,-0.17698611372089196,0.03490838275463465,0.059802276394679076,,,-0.005390311204360923,0.08629195434779006,0.03142279944585129
MMP2,-0.06383008063692963,0.1044096582807747,0.09052861102661329,0.04108929218874313,0.005990488426992485,0.1320592598144914,0.023923422155433433,0.04515670293736029,-0.0030736497600711,-0.017608139431517712,0.07394595125077813,0.03895619518949097,0.01107702289576187
LHB,,,,-0.010639900150354854,,,,,,,,,
PPY,,0.01509064147653285,,-0.018520963000998793,,,0.08523994747191081,,-0.013866780563823119,,0.045355128103102306,0.05036337267351102,0.016171983059536574
ALKAL2,-0.027973290905589046,0.025129747353170948,,-0.0104853189965655,,0.03862733533716302,0.054555635587214525,0.03222369194249883,-0.03535365450218793,,0.033660276529979556,0.035325021270133275,-0.04087782755188121
CSF1,0.012420703323818557,-0.028314631142163215,0.03781381910286711,-0.0009565361489448067,0.034765077636572064,0.12778354782922596,0.04953143398161303,-0.03504732565899281,0.04186892728055133,0.07225177007520424,0.06017578254327442,0.03956982373506551,-0.048666400554703525
SEMA4C,0.049381329108294514,0.03637744084710567,0.031615034699416136,0.010296964164317478,0.010678782650218665,0.08857925722329767,-0.002531057498645492,-0.047533391214846406,-0.030365914705777756,0.008200958206097795,0.08465427064773777,0.06312723385409917,0.05435967136144507
ICAM2,0.08879110776679741,0.07763530422365515,0.010416979412597572,0.06904571739216854,0.01719346918217566,0.01667076974789711,-0.05749658354035814,0.02352717974019512,-0.004089448744251247,-0.0052986272086524054,0.15005559770739382,0.11082318925701655,-0.012138926780127799
SYTL3,-0.03261116598907339,0.02769918592244706,0.013173755045524467,0.018842204006099438,-0.018508135876213642,0.10175025326179654,0.006251746540268055,-0.022067279612030196,0.03560146656373059,-0.005755199138108273,-0.029122142826746602,0.09727141156521149,0.07178433179615379
IL1A,-0.021705733450627197,-0.018336809699335363,-0.011046532769959073,-0.012453496609404098,0.020722304455092457,0.03940491649531588,0.056706523995144344,0.05233780378267501,,0.06312787737792468,0.0738782375700589,0.119097066624796,-0.0014913190167010542
HLA-G,,-0.05803493544148851,,-0.01123779350516971,,-0.026015688164034666,,,,-0.04461988052264294,0.02848520977335369,0.042074331129574295,0.00530431443969473
PGF,0.05308954331959859,0.002403141253379054,-0.0330328668509539,0.01830816142946688,-0.00949049169674218,0.14846209486997228,0.008557420839074301,-0.017711789270328383,0.07541631976092208,-0.05450658506665752,0.08218838000003499,0.10971839611714367,-0.031002069243519694
LGALS8,0.03117815260466035,-0.06576961235451022,0.045539030737588894,0.020247831992142275,0.008647007631047936,0.036611033593997866,-0.01611854602663834,-0.008269821300692103,0.01328142060213785,-0.0030266044527360097,0.0009217695985816955,0.06516654523639745,-0.030000486119872858
DKK3,0.0202099892917201,0.028369021642971656,-0.03455017288870305,-0.013997065687010996,-0.02135072447999886,-0.22947641721953807,-0.015532943262953326,0.012859466477151443,0.05316658291031928,-0.09643626373834331,0.186422223237528,0.1437757120199543,0.00037419137758300155
COL16A1,0.09255127280097825,0.09882274004089411,0.05126941776527148,-0.005462876208925233,0.06718877133524019,0.07700118229429788,0.009756067911841197,0.013931376106918922,0.009421817889549058,0.03569754719430525,0.09410017877433118,0.06710775156707875,0.031993439559310645
TPH1,0.07323345075439652,0.05398597066287187,0.005745811496102761,-0.020449882042687953,-0.03557589441609286,0.030218516429543853,-0.015254563011887065,,,-0.042763867729274506,0.03508568296133969,0.04283946334599492,0.013072118866053506
TNC,0.03965907765025803,-0.05728419759163623,-0.03981681421048275,-0.016503441525336567,0.007433894713433106,0.17998770022906538,-0.005478126894268657,-0.008167715328829872,0.026648743106378096,-0.014852384491830174,-0.0207186710095545,-0.05462533613575237,0.032094120991269966
TNFSF9,0.030001665130130913,0.06285602554840314,-7.747141856029468e-06,0.01252049246311097,0.01766629104411403,-0.0015314278188717277,0.05506246690002047,-0.016361262901553448,0.13907306206798742,-0.04339020669080106,0.056134602306989606,0.04304358199186143,0.00011604969471695032
C4A,,,,-0.01261421903733893,,,-0.01332894094662732,,-0.01644424244391091,,-0.04067974953216013,,0.04339935679432939
CNTN2,-0.049162391721989274,0.073484014663551,0.0381096383461323,-0.043106009737762144,0.07336974365212688,0.08850093301129852,0.012590006473882524,0.006312743457186941,0.004973240552334506,-0.016312293084766435,0.13331580697790082,0.1674956245725463,0.018442042365486078
F7,,0.015322254102037393,,,,-0.023942234866884682,,,-0.014991838951950958,,0.029033373047850277,,-0.028806037713050264
LUM,0.12353588266281369,0.024564762393021466,-0.008024419949378412,0.03269559812456238,-0.020113077428747485,0.07985474566381982,0.08991423201583994,0.005448651264518895,-0.00762150914850744,-0.01666060480795116,0.04027996821026302,0.10030918755829404,0.016321617253262165
IZUMO1,0.00841080554013527,,,,,,,,,,,,
BTC,,-0.03771534568726578,,0.016437360249273007,0.013041729719741074,,,-0.006879527109706973,,-0.0041078143595853584,0.03566947022575641,0.08798465974885745,-0.04501610166562106
APOC1,-0.10801019997323918,0.0901228848215804,0.004437818930337878,-0.01951258965628788,-0.033776776588506315,0.17337489668911352,-0.007820842281236893,0.08178382706496667,-0.004701759255323037,-0.016537794585639955,0.025941669351961804,0.050081163405997706,0.01678863723020307
PKM,0.05275384799802455,-0.031479655525392176,-0.010337712045952923,-0.05039577177244598,-0.061136976855347164,-0.06602451871523764,-0.03326833186636625,-0.04112984119433253,-0.03257507105896932,0.018401655075399218,-0.09343784437431663,-0.08952794407604878,-0.041954663521264014
TNF,,0.004521425516106385,,0.09862141702525644,0.009135926221198513,0.04764394286320034,-0.021316662433676203,-0.014320646677748643,0.014939983843842998,0.03585116196285411,0.04716252568052632,-0.0008634663457187958,
GNAS,0.05412348909410454,0.038662065010152916,-0.049751106737221114,0.027827190009106807,0.009554555650660776,-0.20554713774213332,0.08006233071054887,-0.04813455052398618,-0.01069417938959603,-0.0015370464097336307,-0.12204445988351936,-0.032921766110976615,0.04658340300854349
BMP8B,0.03358317410449078,0.06577219425006692,0.042444329576182764,-0.016291905870897776,-0.0005322502658900321,0.1839553063844416,-0.018445141538204254,-0.009508762196294469,-0.03494066840956998,-0.08942755808301688,0.08780535659916636,0.08145341548875355,0.02690249919306422
LIPH,,0.007974692916256007,0.09141803847762346,0.18108979857347893,,,0.0664170925316637,,,,0.1351394816224173,0.03329704888732341,-0.06176395797223278
CCL28,,0.017081661009070707,,,,0.022975545381542926,0.016676433658536383,-0.011246857831777594,,,,,
PTPN11,0.012255337085509667,0.011118316835780996,0.062465007673310986,-0.006466146387367407,0.0072161519865526986,0.04048220504514968,0.005277645410319355,-0.019361671782230153,-0.013246144208546858,-0.041971978808148715,-0.04097652544357979,-0.09507179018060102,-0.01993045146363086
ADAM12,0.012642647217168419,0.005004704368002409,0.04248705121963136,0.024824911534185597,-0.0061217808508608655,0.10712810443907797,0.0250181090636094,0.015217144499978276,0.021842983752977052,-0.10627336578453674,-0.011194784908546616,0.04351208044899169,-0.02501207866419529
EPO,,-0.02004649651559631,,-0.016291906327088292,-0.04789417798256735,,-0.011243783637346249,,-0.013631158472620992,0.07499867272659333,0.07013309311576975,0.06108517082504118,0.05917123888559837
EDN3,0.04478581930418142,-0.04178651591171548,0.022583224595282978,-0.020281158869576557,0.0043407831662190454,-0.02355204853888981,-0.017427310096307293,0.00360693439152057,,,0.04201734866997777,0.07573938873108924,0.030521837373360707
CCL22,,,,,,,0.025505590499821523,,,,0.04162149927167438,0.08149751352802913,-0.02850251183727479
CCL2,-0.017920890019200796,-0.04763643888484137,0.007832463354830716,0.009504573105780258,0.01985466679864457,0.04569109386519453,0.031117098841072062,-0.05379097793654266,-0.031210303085552,0.029058048890591798,0.02819602657974028,-0.015438929746115361,0.02614083447320766
DSCAM,0.07860255461196267,0.04293579847422232,0.08317897785615935,0.03910180505055684,0.02572909186977528,0.13080332355795557,-0.023302280015063685,0.021101270025225435,-0.0013040467322239502,-0.06606285167123879,0.03556194846289649,0.09355641341477791,0.0020549133280369784
GPHA2,,-0.019475989745364575,,,,,,,,,,,
ANG,-0.00018646302997966355,-0.030305609892143814,-0.06345325309150597,-0.011970931981954473,0.02026386221319596,0.008435784926897621,-0.02967579852564776,0.0072665003710766386,-0.05506567244458723,0.030341271795702705,0.05832023715125128,0.07224777830167244,-0.029387936258799825
FBLN2,-0.0245973130097789,-0.010219969287235127,0.04475488498481116,0.10792225466864577,0.05179662622441004,-0.06764652183807154,0.015643688618180572,0.01415471134021784,0.0710588360565786,,0.11000907379932086,0.1218760822521378,0.011123033303671993
VTN,,0.02282200482837183,-0.03525440997543931,-0.020949012840693764,0.05398915212379874,-0.014147565558767207,-0.018472273815869834,-0.014997318356887182,,-0.035081696096041046,-0.037155643602071096,-0.026301278366484278,-0.037107926374307064
VEGFA,0.048627292251068016,-0.06523956178607723,-0.07946196620017985,-0.02923909707012677,-0.04340525214331281,0.1780704351952728,0.015197740818685768,0.010540931653995464,-0.03155276236200393,0.025324027855079975,-0.1373837507393963,-0.1562275924006309,-0.0030435230035803164
F10,,,,,0.02436385995578795,-0.03175820451323825,-0.012328565741285425,-0.028786935222957704,-0.04397994511921321,0.038396096923987266,,0.022509366722639486,-0.05651013423517072
SERPINA1,-0.06828596345104875,0.06594865665141957,-0.033826047668239746,-0.024732174344374868,-0.0033759767953140756,0.08508732644700341,-0.0006962040579429009,-0.03226608015598398,-0.037311171847233426,0.011431512161213443,-0.00742749466714019,-0.08038824156733977,0.011800716157534278
VWF,0.0734159755009229,0.06509094143006797,-0.013684556462076829,0.01787229507792371,-0.011835098501913367,0.07446857928440385,0.04970259897089398,-0.007539107970072126,0.08261475940803018,0.01929913827287731,0.07407073428344144,0.05906687038794359,0.0017893491052655929
GDNF,,0.006356626831165994,0.030490880450860344,-0.01325153217538442,,0.07632718470106002,,,-0.01139767851532693,-0.010033507786919508,-0.006464085348060994,0.06495317831483771,-0.035649460710635184
VASP,0.0653150021263277,0.055613837711008605,-0.03965945795446032,0.05138452894693215,0.0626463405768337,0.08214692129493528,0.004055648002790305,0.05754324221634105,0.0062382267639522525,-0.03720590846964339,0.018013979763820187,0.029000179201904324,0.0137854674134968
ADAM15,0.02740097662356094,0.06273277902041247,0.08313151951432154,0.0035657475633075193,0.03407828354421952,0.1534351901957426,0.07541680182411345,-0.0006141782130499562,0.026310970404745754,-0.03743881939408513,-0.017325079240084702,0.03507573402280269,0.022255506992092045
WNT2,,0.000575113995271871,0.05331073729240996,,-0.03880154572784828,-0.013115841270369586,,-0.012760403703285591,,,-0.009503906100695564,-0.006038798559470819,-0.018629685194025653
CALCB,,,0.007279906554178835,,-0.03237462368110225,0.013444305463716276,,,,,0.0739962658428965,0.10713594914219685,0.060613964890963226
OLFM2,0.003480118025728717,0.06863692081073715,-0.021628205211340415,-0.03688368696515429,0.05109304069263762,0.02380177087405734,-0.017698087807568645,-0.030552123794427972,-0.03428780546185551,0.06533126360290438,0.06577189790171445,0.0627767034229872,0.04968315697136565
MFAP2,0.17026680443704947,0.05688291541994502,,-0.030984575834060942,-0.037497256898516865,0.1152918208430042,0.008153723989628044,0.028938053031561224,0.06770474520029277,-0.04241239846561015,0.05916189404411781,0.09358448889789844,-0.020996724287678438
HLA-C,0.01917856694648969,0.0280282776524986,-0.07862587648045709,0.04961904267356695,-0.010048664361983302,0.10295397436258953,-0.038639047563535506,-0.0008691148756768133,0.04114638906253255,-0.04891618487141052,0.06719387514025542,0.0053615395496407516,0.03344338384394391
THBS1,-0.04054633707143887,-0.0027885703326323355,0.0039252843530087605,0.0506737057586039,0.02986745715326953,0.13120700029155535,0.05130012824263087,-0.02146539189021511,0.02431341130140984,-0.0006458711485354305,0.06030933537285675,-0.0220165037415457,-0.012134916153827235
HSPA4,0.079343275084949,0.048304528040920856,-0.004905493847207976,-0.04857456162770115,0.0496048020159469,0.03865587462737684,0.018716090870313295,-0.00392351720233207,0.013760993255397218,-0.06388682617020894,-0.008571437569241544,-0.0011160995181546333,0.04642014564530122
