,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH916bulk
CUBN,0.03207977072758221,-0.0359324152404957,-0.006584003089193223,0.003765206117845903,0.003910225389256883,0.003923087194093472,0.0010624152404443922,-0.03531602030134097,-0.02160342951255673,0.011006339851233664,0.01576596326689606,0.004596071907385327
TIMP3,0.09841021600288351,-0.010977246631020612,0.08284689903849395,-0.06959246351818034,0.03223207469676969,0.04397431472732274,0.037540132824942944,-0.098774676702913,-0.06235768759283967,-0.03413501214589416,-0.03158408240754146,0.026816211782563607
PIGF,0.10455678870834136,0.03916181549759999,0.019008650271175896,0.007993594662262968,-0.016280921772583536,0.04330977591070844,0.03580274306014266,-0.0013716868657728655,0.11446180814762891,-0.09381084264216785,0.037335510750915804,0.009854049302707706
CRH,,0.05255547376129348,0.040781958008981496,-0.01485284151542706,-0.011982429165893661,0.023672709175260823,-0.01227603150070668,-0.02204829056901628,-0.02410068019100402,,0.07637960729017665,0.06905467074382536
BDNF,,-0.01674770518618014,-0.017199455774327244,-0.03238154264343561,0.07881555747769144,-0.05505342363483352,-0.022657661337078826,0.020293222859260295,0.10980202499517366,0.014539864651680688,-0.028405727357227458,0.06343772988514634
CCL5,-0.03938917000208055,0.026597774774839673,-0.06189216843174256,0.004488010387143659,0.003981958548316694,0.1245884774033125,0.017174227885057278,-0.0017648244969806909,-0.006968295704862384,-0.0660276827549353,0.023194233158786486,0.047059221370246984
GAD1,0.06530526046688,0.015130594108108193,-0.007942966642508318,-0.07023373809805818,0.10890110523606097,-0.0320840107753524,0.08213891268831792,-0.020955049162502664,-0.05959090833284092,0.08037271102327406,-0.04130111196520399,0.02898095155088352
COL14A1,0.038380749127253144,-0.023362377966562965,0.007193731724874013,0.09158060424673514,0.12219742392581145,-0.0158026932256421,0.0020308626002377276,0.035550360711196057,0.0979758125357492,-0.004829402780392656,-0.011844428482174872,0.1018940811561219
HLA-A,0.1301166315254252,-0.05339146050632694,0.04739961848329959,-0.011010058980936259,-0.05450993194258294,0.051128557301201326,-0.03755110966502221,0.021968271689975904,0.12066332155177727,0.058495919674038346,0.028442050368443786,-0.07461433109108459
CD5L,-0.08894488457109638,0.0741662749014092,,,,,,,-0.02931927385956217,,,
FGF18,,,-0.018479772840993534,-0.02026536787283287,0.11580542503623921,,0.10183952015331128,,,,,0.022530732755352757
ADM,0.08582462212152289,-0.0015794586729613914,0.052984361727854555,0.025395443833382308,0.004105548621207755,0.06458571362490859,-0.04084359507657018,-0.017699677440983077,0.01879520192799939,0.003655252658147644,-0.035104338989563784,-0.024866191758862947
CCL15,,,,,,,,0.01143411275314233,,0.02927405167133092,,
GNAI2,0.004761938982031937,-0.041376316836116145,-0.027658602035811535,0.04777001962441981,0.02389041715060792,0.024134781234089533,0.04623822382924043,0.002863008640287783,0.0817467934174081,0.04584942659751979,-0.03836799522488611,0.006891915009721932
HDC,,,,,,0.019764280213618732,,-0.0317979916752755,,,,-0.02557322561684318
COL11A1,0.0015280918457716292,0.07554905492867749,0.018538283335224302,-0.08354054680457255,-0.049599367673757014,-0.029611807723122534,-0.03115510481746254,-0.018290104097679675,-0.03558876741895946,0.00900957672546605,0.03611387109985465,0.06695981127817364
NUCB2,-0.02880891409061912,0.025394351778686597,0.0067035209224405945,0.030905607717377666,-0.041977101868947944,-0.0018514107136629043,-0.012131172367474583,0.09412230839251784,-0.02702951698681354,0.04761731350389429,-0.014728150002431488,-0.03812467120578032
FGF16,,,,,,,,,,,,-0.005001442305418225
CXCL1,,-0.020083957470448808,0.015130749128754364,-0.02947507375472937,,-0.0416637118214528,0.04930865020317852,-0.023769543780532632,0.0442807123079361,0.023515457319591045,-0.029255387406958135,0.03223551061967613
VCAN,0.07636631015214625,-0.0022250806197150075,-0.035362681331248605,0.01255806262479036,-0.058829581916973975,0.06358602367207768,0.07047243147676842,0.012203001443390009,0.05809712248455878,0.0700542943418524,-0.007177937962965799,0.0518429346101511
MMP7,,,-0.012792462077261205,,-0.014728697319580087,-0.011888436118792806,0.060201114476171984,-0.0015522269736011362,-0.017253972335228834,0.0018843065483213246,,-0.0015960911483352193
PTPN6,-0.037394904092936214,0.041003660988309334,-0.018482494609309133,0.030624220947181657,-0.006524766943400754,0.0594871086482405,0.007373322673846872,-0.005486402447878438,0.027060368785295073,-0.05853442050691578,-0.05529745901567269,0.0637312157007297
PTGS2,0.0775820443959895,-0.017923878514736327,0.044471072073644057,0.047295733492135214,0.05919340370979036,-0.04677092773495946,0.0038830549584353666,-0.014491592264930218,0.004277772389259193,-0.037134410637466385,-0.02406094229579085,0.0008516878629620541
XCL1,0.04458703991120894,,0.0375689841268931,-0.015541788929029741,,,-0.013098513373452686,,-0.02263230240537108,,,0.025325863297069
CD58,0.07260090399027297,0.01745856774025088,0.04442624109221565,-0.033833920745979566,0.005624776786102021,0.09005193653013349,-0.01656786180357421,-0.012560276971284685,-0.03322388002376979,-0.05898672635453876,-0.0038218649775962517,0.05866341191119861
TNFSF14,-0.012903206249212009,-0.02094690551715747,-0.029057000346567857,0.05053412462361832,,-0.024771303794583237,0.02022649631217624,-0.023216589615544476,0.14355759579427724,-0.03408197920998757,-0.027204974568136118,0.031063886173772162
CNTN4,,-0.016397170817775548,0.07034239431940441,-0.006434583618212763,0.07888417459993248,-0.014188438838748424,0.044649846575151655,0.0492329243593324,-0.07471499671929394,-0.03180022215921804,-0.02442427256718883,-0.010934149709079952
NTF4,,,0.08242204827865998,,,,,,,,,
INSL3,,,-0.018479769216293948,,,,-0.0016211401679864564,,,,,
BTLA,,,-0.029333009830509512,0.02793970509591178,,,,-0.019346877710148314,,,,
MFNG,-0.06630099417640317,0.07880577133421707,-0.029439948921801504,0.006114078019220199,-0.024763390349222782,0.0316129215857946,0.0442951783658744,-0.001650514954794853,0.027684441439216015,-0.02318290755013935,0.0022195164209788455,0.0670006258170362
ICAM1,0.03239278265386095,0.037064153837205405,0.02831469405663854,0.05058781192908669,-0.005736622304833433,-0.010824871280069086,0.017188728491717292,0.03965209539588538,0.09711010008069722,0.05223519101387788,-0.027116957079900497,-0.000743422873903593
PROS1,-0.051911895738290595,0.006007157191895907,-0.031761706001029566,-0.0007675235002011052,0.0027309781238972334,0.02770293390474435,-0.04679788104923289,-7.626524457341728e-05,0.06395623921866837,0.06169095748452601,0.021266606060472426,0.011793210126178235
CLCF1,0.028229599529901974,0.020912511255095304,0.06071871025713732,0.033785558075763146,-0.013691794972367092,0.04057668609147883,0.01197639158555599,0.013405904556603907,0.029205905135695202,-0.05734186311005404,-0.03218387027607337,0.024490334781642226
PSAP,-0.15427856821515215,-0.03775876599623175,0.08184393984091619,0.047492225575902214,0.04700537706232762,-0.06275092033120315,0.04587799396334066,0.05267796362001132,0.04250812806103421,0.05549491032093274,0.04634484349794465,-0.04380165257034108
EFEMP1,-0.06438760397954545,0.0867454856679576,0.05456053024092426,0.06820853888847367,-0.03347311580744231,0.05680199864057116,0.06351437663933157,0.053213461438722465,0.0788687664730616,-0.017748448687384528,0.013252809573632106,0.01189551502774222
C1QTNF1,0.062092119371179755,-0.012678704323507418,-0.016125469606898545,0.02189966728513849,-0.030376699144908346,0.09403762790110852,-0.024528423591562706,0.03102528575757293,0.0491700688230242,-0.012131640804447265,-0.025594936118619585,-0.007783772979437562
ALB,-0.043875288147822544,-0.027631975478466502,0.042715294970528686,-0.0008779034849763056,-0.014088873122076264,0.060395130968004286,-0.018926905522684084,-0.026369142289600286,0.014701700412385485,-0.015364370064538665,-0.02169230149379594,-0.036207096435186104
EFNA3,0.0858418492512219,0.014266308050797611,-0.008645578353310486,-0.019493058556526086,0.03662289605133718,-0.042366794027495734,0.014224638982228244,0.03243161032406955,-0.05434629493127172,-0.024089135210384034,-0.05453319975113254,0.0009734935523079967
DRAXIN,0.006823678194724128,0.06119566857680988,0.0411594801436262,-0.0018320301045041472,0.06296526156184021,0.03748865956399008,-0.06370714098048531,-0.021173127276297478,0.09426994161917333,0.04920352329337779,0.05978583441514956,-0.010848967497292262
RAET1L,,,,,,,,-0.013158579291239076,,,,
NPTX2,0.046324129985610904,0.05127796792120443,0.002009571558654794,0.0354370059881432,0.004018628819005524,-0.09119519281618958,0.06625397844930153,-0.0140777095461821,0.04991662022652249,0.015951701820135906,-0.043731755847993485,-0.054876912577159896
FGF11,0.04915565960971028,0.04673705508770632,0.03521792444755869,-0.02786643392026428,0.04441758828618936,0.03023882733275306,0.008302271954916444,-0.022578715222373473,-0.02089949053432992,0.01806362800908412,0.038723877940101396,-0.013467141875186248
CD59,-0.13103594403929522,0.03800624148910016,-0.0011680331271805443,0.04090397172784446,0.0021963496450649335,-0.024167181701349464,0.017744245903991384,-0.005511322663062578,0.0015449922577529056,-0.027127672119737063,0.001853320927983083,0.04315339863738361
COL9A2,-0.011587177244999356,-0.022786969276612227,0.024575246317384725,0.010745195709826247,0.02394824030501766,0.050961042264341824,0.0037127014110927194,-0.006080197524260344,0.10234648603001602,0.006084346634345504,0.05969779122144844,0.04979918588686545
DLL3,-0.061847085799293405,-0.03615884968660187,-0.062470209266277915,-0.01662269564810489,0.005921911886199562,0.02542608815007905,0.08704886408826637,-0.028715566264250755,-0.06373015981494243,-0.0051041453472556635,0.019374093243448798,0.0009681275617350969
FGF5,,,,,,0.008070290616853097,,,-0.016594049975878784,,,0.12790856689719768
LIN7C,0.044597217912725265,-0.015286943704387681,0.01784083592420209,-0.01957250031108502,-0.0006042571387524186,0.03444479131381441,-0.038663878010362106,-0.012050383674760577,-0.03792624983190358,-0.022127096601202677,-0.04985055426750374,-0.060771177537653626
GDF7,0.017921827944227166,0.05829006736162464,-0.005858440730159516,,-0.020125011000852126,0.024340404274427397,0.018160046419846188,0.001197851179860861,-0.030502444893482653,,-0.00013767050143309283,0.013730527978695799
PSPN,-0.02600622946491494,0.07364544285201848,0.017572204271078546,0.014623603720914001,-0.008672801023506128,0.05196591189021893,0.00024294969931874837,-0.022506647277113496,-0.022225531913352584,-0.04281548268329304,0.08118949230371397,0.07658776550243952
ANGPT1,0.013338555305166134,-0.030330144439322304,-0.02868612625887063,0.05666243839649736,-0.024250741895310835,0.05119821659665321,0.069920511711988,0.0017040024516113013,-0.011496244627103686,-0.07157461076297442,-0.01889357398571562,0.07846399798576259
PNOC,0.024827165818655163,-0.03682154426107624,-0.04190943522206852,-0.07561142844271783,0.011014487560127826,-0.07622530380131043,0.04417273038265327,-0.03565795254043458,-0.05492641199916048,,,-0.017203459148769373
L1CAM,-0.031415287576497926,0.06111036543100612,-0.027089301971497046,0.005493635062232275,0.013973795467781103,-0.07623201885423618,0.037350642628930196,-0.011411705960191235,-0.034492652907377006,0.029389316412532795,0.03782832722621985,-0.03912302902984623
APOA1,0.014772971863242654,-0.011056273224926427,-0.028779187279577807,0.05442546861570849,-0.03253912353030863,0.04543483889893604,-0.022575132396612397,0.060238520425035046,-0.044224883581839916,-0.02016665114235472,0.08955300665816661,0.01193275463642997
PSEN1,-0.047846930266694114,0.0548183242142622,-0.02030027927202611,0.002043261272814713,0.005735497106760635,0.04322755252897088,0.039502842999079975,0.025924090621799904,0.05533187771192154,0.008842652881143895,0.002899750893432184,-0.04618177066014887
CALM2,-0.030240169331013915,0.005016103416892165,-0.023458148578287867,-0.05986258913532716,0.05807723968010073,-0.07068870885563179,0.03911395706602404,0.02060738746519363,-0.1462078015310266,-0.03185063010741392,0.023142898483935647,0.024767585111438888
CLEC2B,-0.07468482114439308,0.0021502164034302037,-0.0031299056599230725,0.015468914574495217,0.010086879430625365,0.04850975693661232,-0.020609266290711893,-0.012563268282537886,0.09632007901317004,-0.0316923049514553,0.06927756553143456,-0.02899975073203519
NTNG1,0.05691965870968881,-0.011424964281339134,0.0013274225392438592,0.03679364703492728,0.04359148733612084,0.03339314601615757,0.0734150583909206,0.0742146223037188,0.018056038390507335,-0.026332911353442623,0.04572207385090754,0.022390986269471502
LRIG1,0.020826116167408457,-0.03344489648882792,-0.07351181448207021,-0.010520405927937461,0.028800867919151475,0.013666037170245103,-0.005102799922643525,-0.047887458967120766,0.0016761141324649345,0.04169701577883603,0.051840102525904784,0.086234014992247
CPAMD8,-0.0075348058850605495,,0.043877833842230506,-0.019732834967250555,0.06962677095630795,-0.014364863777490914,0.009282196790292104,-0.008396848945550588,0.03628250910338278,-0.028638552054620504,0.07289911798224251,0.06380582999937551
GHRL,-0.009837100065891023,0.007023744427019189,-0.018333180969026308,0.010089455085324115,-0.014977594830862837,0.035010994994362214,0.061959910163904355,0.07870195934254537,-0.01850711046930918,0.020966994626218448,-0.039145693277671,0.058519870770856124
NPY,-0.013609515617690186,0.0771982381818556,-0.06382492319253097,-0.04094934010373621,-0.027006110778910956,-0.0438092917392504,0.0049103612799614935,-0.0005969366255430316,-0.004913197665669476,-0.033443627085915896,-0.04696885496757049,-0.0686883742727981
MMP2,-0.004245738788696302,0.02047337768710602,-0.041232741483497246,0.06466602541902304,-0.0002982109185886458,0.046332019836627596,0.019526358122405326,-0.041318054090853894,0.011069024812160246,0.035545105872596884,-0.013836658710489768,-0.013519388986814124
LHB,,,0.04174664454791068,,,,,,,,,
PPY,,,0.00992670823439347,,,,-0.01405412996307187,,,,,0.04873030409523851
ALKAL2,-0.032309860627741556,0.07532622001773416,-0.018760325522646854,,0.0026448357517615305,-0.016287366303838827,-0.02498943148226862,0.06469521853644565,0.15672501615661433,-0.012259734816086965,0.05490448153032599,0.03236227618836861
CSF1,0.10849056437496074,-0.011874460442419731,-0.00848966915041537,0.06551143078402652,0.021923787979999766,0.0026938603606539878,-0.055387501443840824,0.036459972094360735,0.051733737720035075,-0.027668715755872098,-0.005565464334030112,0.06458476803262728
SEMA4C,-0.004706462072422851,0.03028018863396992,-0.03932275924735153,-0.010816355949502941,0.02197988940323621,0.0625298621806777,0.018890203786539293,0.027259860974883414,0.08466033874474999,-0.026598699574442285,0.04587822420958402,0.06030605977694085
ICAM2,-0.00027670320082822763,-0.014170527437262345,-0.03825018294461861,-0.012928651208464927,-0.015140305875719311,0.03611591692282021,0.04299255963446595,-0.0007224179755448125,0.007513453743350868,0.009708985381138964,-0.04208787107240021,0.11041269646488876
SYTL3,-0.024575276637996243,0.07939368741584257,0.006271478672078805,0.024691761537028938,-0.019351118502979443,0.04914834906763162,0.01612723601686612,-0.03564582921619833,0.06102021447298136,0.10748405428700424,-0.015046085553722856,0.09398796786528703
IL1A,0.09459686373329701,-0.028180801463763266,0.02811261640277316,-0.026713362730413234,-0.0006827259552129339,0.019624986150302053,0.028419874726765992,0.014729854955403738,0.026402672840760588,0.02205598653102607,0.06834789345747248,0.09258298208717249
HLA-G,,,-0.020106652394870066,,-0.010869808149292535,,,,,,,
PGF,0.1294860058087006,-0.01474385172865813,-0.03317897155747541,-0.006940371409551764,-0.0008647997510046637,0.06767147270585325,0.010307054834854442,-0.006564491341555203,0.10104605756116258,0.03133722125473173,-0.015588562048496133,-0.009321278683568414
LGALS8,0.08903403716673763,0.028164773843192364,0.022039006372482017,0.047195160656577,0.06787026130139703,-0.011445024038313285,-0.05459786625745721,0.019085857824668845,-0.050536015306519355,0.002976099952649048,0.036923784163588935,0.034668530243355214
DKK3,0.03874617185550948,-0.05395052809643716,-0.0023870846225886215,-0.04561360323760377,0.044696045631768266,-0.050029181435478874,0.025726324837089736,0.05996692136998744,-0.13478101205436366,0.022338415402917863,-0.00011818766564565397,-0.03600021691680968
COL16A1,0.10910362733812436,-0.04087981644092929,-0.0432932679968018,-0.019822441100032034,0.0071727168158724226,0.06151795244181408,-0.029737279139586712,0.03844488466632147,0.0023004810295547576,-0.017260059037180205,0.023966328499685434,0.04768993682171639
TPH1,-0.03861588037371134,,-0.01987654993612664,0.018503834535435106,0.05134632458524363,-0.017076198879663555,-0.02402529846493661,,,,-0.007676364436474591,-0.0017335691297568517
TNC,0.1403733141543369,-0.014510189163970047,0.1108282724876781,0.00786595104438884,-0.030471630967009975,0.047311987994022725,-0.04170378933391335,0.012332575046015556,0.09239212098870626,0.03500932102800966,0.032749576730348055,0.019191385484687372
TNFSF9,0.007579475820951562,0.004000181659528338,-0.03297330568295421,-0.036814904142144486,-0.04337285853899172,-0.03854789269079493,0.009525259030912567,0.04326333272881807,0.015133083114299643,,-0.020281136462770657,0.11577133862366608
C4A,,-0.013917717503486856,0.06602945797493849,,,,-0.01666046613425135,,-0.019969735089104344,,0.012648316505880634,
CNTN2,-0.21266846854078694,0.03674752579978205,0.0020819443841467483,-0.023621139928037892,-0.052375678347016855,0.028236297841682505,0.050856960994008826,0.042103017441461874,0.057808308287409245,0.01695737973830243,-0.0013487148622597963,-0.013949418689740402
F7,,,,,-0.010003483207033422,-0.014364855428151562,,,,,,-0.03426251966359372
LUM,0.09289422469486994,-0.02051955944931589,0.026026331042985826,0.03383918231666252,-0.011024872378156237,0.04229978680038142,0.0009750907768420659,-0.021405850580424244,0.060065853787116125,-0.013520723123878604,-0.025046007395997234,0.054525418069505525
IZUMO1,0.0661681457604921,,,,,,,,,,,
BTC,,0.1879442705965197,0.02212564095709007,-0.00262887344736717,,,,-0.017004740444940075,-0.024337646258895687,,0.020981003192764795,0.07614902435480106
APOC1,-0.21034473456729186,-0.006606677261594988,-0.02595036387612776,-0.035601155700636315,-0.047396474431896526,0.07990671748501468,0.02192234554329845,0.007209809795870703,0.07659204524728194,0.0985576667920638,-0.046395883505148776,-0.05142349677345013
PKM,0.029914549550436893,-0.007273404362021502,0.06065510830528299,0.0385238031133,0.025549251779695272,-0.0036918957193862985,-0.07303243063998088,0.02820264349497192,-0.04416637377524747,0.027967728234487125,0.034083667210548195,-0.06640082375579205
TNF,,0.15226369208134322,-0.017630827778762688,0.0806708810308856,0.007938121578766494,0.014682397282550528,-0.022367358900719222,-0.011899257608558174,0.03399574917294741,0.051188078385763724,,-0.02666623494851471
GNAS,0.14005774239361224,0.00840767386197194,-0.11171796920668138,-0.10344681346381308,0.054599901521465155,-0.04282196256352172,0.01872132172002838,-0.0351069252987479,-0.1439235361392817,-0.010028275162816985,0.028176057237827786,-0.048575560571372314
BMP8B,0.031148162558015117,0.02312813311782293,-0.018723128772518572,-0.0359689162891567,-0.04555503961766886,0.01277423483798553,0.016083027729879195,0.00671308536901973,0.02909326855042356,-0.007556452626967132,-0.012490320160646324,-0.04727491128422754
LIPH,,,0.013260008433268793,,,,0.028048026403004037,,,,,-0.030606928033588617
CCL28,,,,,-0.003151971195421581,,-0.02068444093255453,-0.01199344469808008,-0.024805511532919194,,-0.018327154761384388,0.011650217998146405
PTPN11,-0.03332862535632741,-0.03194846566164466,-0.02505590480547936,0.058535813668427326,0.018426861477629074,0.03835938865719851,0.05898321506289938,-0.008409857796200062,-0.04586888724169896,0.025983554552236734,0.04335229363184352,-0.0525308438900746
ADAM12,0.09258691210538048,0.0024824931915434136,0.030931100562627732,-0.02013150961991482,0.0008521841765166069,0.03707257759447442,-0.0734719178033597,-0.02349461402685346,-0.017278867074089842,-0.08398436714011104,0.05350205139757634,0.05000358466300019
EPO,,,0.0012870311032309753,-0.02078535318731992,,,-0.014054130576537418,,,,,
EDN3,-0.037974451727208966,0.00030324772700218104,0.036868369761461864,-0.021293708660191885,-0.0143479473998073,-0.009399540651407391,-0.021783209246199864,0.007610064436124006,-0.029718071728654545,,-0.004425478946070707,0.05496848816964948
CCL22,,0.019107003980130047,,,,,0.055013508162031335,,,,-0.02274958974845602,
CCL2,-0.07027080372214381,0.000766955393977695,-0.02043830880640531,0.09112092461602347,-0.009901003800267033,-0.018528462708703043,0.0382530495525729,-0.007223448780323724,0.1390437061591722,0.04684762606731332,-0.0013015426474485728,0.04725971439145493
DSCAM,-0.01984303521360279,-0.0023435031513330796,-0.030472863885938915,0.0029229290514677176,-0.003345793015677763,0.033038532444909986,0.017155238082750754,-0.008375044682133778,-0.02400656491454348,-0.02608948332874188,0.027658654395989683,0.03597229902121409
ANG,-0.032141218103639915,0.03083329623101801,0.06544931658969665,0.06409884721599658,0.1082777918095211,0.057239481550746533,-0.014152974989949265,0.014780221494061102,0.0459117344148538,-0.06334381836387869,-0.0009854340841290317,-0.0006190294035302342
FBLN2,0.01700644828916447,-0.03199762872243385,-0.023731424735798805,-0.0308787523784429,0.03307635757807616,-0.003935752866738447,0.010244509488668006,-0.044533575315216546,-0.032054910012300736,0.027790344783987068,0.06713648775235288,-0.00012233324570946953
VTN,,,-0.029218930018748552,-0.020956058353628713,0.1173394233343827,-0.024214459677793867,-0.023089358229154006,0.02007183539767398,,0.13070051968579696,,-0.04322642408240936
VEGFA,0.11636827371723449,0.040630643964751294,0.08519049963548318,0.02664837522890131,-0.03886997502568636,0.0410362436865269,-0.058133989129769276,0.041150843144439515,0.027047376908158297,-0.027113292677372093,0.0003502410549734107,-0.06566509643427773
F10,,-0.02008395706436026,,-0.01955235706977717,-0.020029668604026846,0.04334969972915585,0.019691157399811303,0.021649792676293363,-0.027251106925893952,-0.026346421134308004,-0.019682679447063946,-0.035107450827433946
SERPINA1,-0.03903330738697457,-0.005808463652080312,0.04899841886898304,0.11726405176419774,-0.03979690108612916,-0.004502335341105217,-0.05397549343326651,-0.030022727163892315,0.06110806904964336,-0.008491084923215143,-0.04736714711488924,0.012903097207762705
VWF,0.08312689496529403,-0.02207650851568998,-0.00662445737069606,-0.030471395921496076,0.03254182847692084,0.03632442429383857,-0.007729218045148025,0.007617654559415039,0.04844154235089766,0.06937252247283576,-0.051099588972723396,0.03997101591217648
GDNF,,,-0.02370963223584051,,-0.0179283284161727,,,,,,,
VASP,0.04944413018664746,-0.01323340070349994,-0.010913453992843549,-0.02315155853030783,0.03098561425323283,0.04053192850861907,0.034893398234894256,-0.025057391210082672,0.0670853441755496,0.07367415880656787,0.018095460976289796,-0.010060594443828072
ADAM15,0.039235295394445785,0.07161577393962991,0.0030779418082199344,-0.024076112727323528,-0.0821084864046259,0.017927300572627907,-0.08349745863307734,-0.012494893220111308,0.00586514204894013,-0.005703731029082125,-0.013967897273917618,0.03574339536422905
WNT2,,,,-0.016839287490450806,0.058984768198668124,0.005954047469595707,,-0.027582117247446542,0.01131629353426873,,,0.006648277548224554
CALCB,,0.054550199721331946,,-0.025312757260801327,-0.01167479994406954,-0.015879189225458643,,,-0.01880812888081391,,,-0.041080990131810644
OLFM2,0.02509181467544057,-0.0485717293270678,-0.024778206711758288,-0.0670959440549143,-0.021689911066035905,-0.018236748211746638,-0.05362416935603468,-0.05601855949117582,-0.06481210346625096,0.06131567300203091,-0.026077820540969066,0.07155991500215494
MFAP2,0.05323006916174415,0.024194608592052778,-0.006752561426467021,0.09659518505248986,-0.028898960003605,0.052507915419324744,-0.036908835061107335,0.006083379233853245,0.0029622697498149046,-0.07702814773131224,-0.04451409609548911,-0.0013869066796158736
HLA-C,0.2292389652140504,0.016281896422662638,0.020298215116520735,0.03319161178472016,0.0054886103420204654,0.04139528159573409,0.023380357382002635,-0.00259449220212894,0.11005755428586755,-0.04145583735081528,0.028684409075895312,-0.010089875749437238
THBS1,0.0045972239186715825,0.01577500255829468,-0.002278519313368328,0.07238110361740038,-0.02025658318890065,-0.02355569028504048,-0.015159584512354517,-0.009718181106721017,0.06509657411845299,0.042176114523810565,0.05052827463600849,0.013845063960989175
HSPA4,0.004801236955339521,0.0504583725158204,0.008562047195381263,0.06517075589738508,-0.0012200918292762017,0.005513303348474645,-0.049479432970441446,-0.04754730354244149,0.011817873460698115,0.10272996796195795,-0.0309749204606307,-0.014676379239768202
LMAN1,0.012721523367848096,-0.030595569828052047,0.05183988773061011,0.029894943623137903,0.0007117703733997185,0.023421104525361183,-0.019371551117221317,-0.0015716854668572295,-0.0005795106768594296,-0.014077406262918965,0.012944547050931418,-0.06568113621277318
LYPD3,,0.061668368803213476,-0.021371768743448077,0.04896665402396788,-0.014475888891952761,-0.024633124804381283,0.00836960798368745,-0.032212068385504056,-0.0226322930143675,-0.03943501845738861,,-0.038837438187017
APOE,0.007517029751268348,-0.008401937843302577,-0.059181273386311864,0.012447467809819089,-0.03712388303970648,0.0027232679823841386,0.06959002202673632,0.012431288145603032,0.09909437779523401,0.012119319111590473,-0.03636175600190802,-0.011905187851633539
SOSTDC1,-0.013993544191577143,,,-0.026162102887579024,0.07203366299685197,-0.017706316449561263,0.017346550038247817,0.04922554555582286,-0.07652898220886671,,,0.06128277768773255
ANXA1,-0.08579686549707169,-0.006702106161469353,0.00948700491252353,0.08056289390464935,-0.04498156140803928,0.0380284634597769,0.020097727341040164,0.034992110464173345,0.13626074586702375,-0.0035091103354192616,-0.05233450700840724,0.07121887362218818
WNT2B,0.0010051700314164446,-0.008620788239316413,-0.04119713015092252,-0.0300977225516992,0.018622083026258694,0.07948070998887842,-0.026406058611032162,0.020192982122866205,-0.036432740558420176,-0.03362938922056272,0.021904850143049017,0.03346330296089483
AMH,,0.05287430799618576,0.021194019019701044,0.030461156649286794,-0.02096654952848902,-0.020799000053982174,-0.020258317756323918,-0.027343564712478098,,,-0.018327152424282588,0.03538509547790718
GDF10,,-0.01824690255509456,,-0.01589428682896048,0.00850163051085097,-0.00995254393489622,-0.018926904994160932,0.004259653886098431,-0.03694520927221363,0.005630137643732533,-0.023130924593721864,0.05480743121247488
EFNB3,0.009899381590246585,-0.0008307821560597024,-0.05275950427522326,-0.015074431783939777,0.03584685438187838,-0.035362309681354925,-0.004427559874129861,0.01040570772950366,-0.1013125098170349,0.020148517443113814,2.4901628018127395e-05,-0.027149808408703204
LTB,0.027935071878513403,-0.026620134967661982,-0.026375164944872187,-0.02984902044118069,-0.011982425182616059,-0.025986369570236638,-0.02445310132359119,0.016215714730069403,-0.027304858297061228,0.05007956274486241,-0.020047152178344067,-0.0057424572045141255
ANGPT2,0.0459431030248771,0.07776196354124124,-0.0144744229694784,-0.00035452808318017044,-0.012347109402481446,0.08938313897114092,-0.0484153640395629,0.0031127917341756332,0.0387983974986517,0.02723559831591214,0.011612156147297423,0.04128630844872931
NRTN,,,,,,,,,,,-0.023130932891832115,
ADAM17,0.03952585968140496,0.0034334874709621003,0.023211239128062684,0.004629657485718499,-0.004436020978653017,0.046017128873747544,0.01814246888428365,-0.02694718633847323,0.021061709757614403,0.05609003420052766,0.05210250587112475,-0.03015528063077548
LRPAP1,0.038788993922408956,0.004675973997816521,-0.03252858686979766,0.004489651825808971,0.026003694276854547,0.01819019939396539,0.03622959129166504,0.01583928333565943,-0.07560409865470895,-1.2336192068820983e-05,0.039542982774795794,0.03659916533917921
NID1,0.14573809706282126,0.002205207096173545,0.05045406722074553,0.015409650740158076,-0.007466325841380709,0.06621625035631058,-0.009205553120143949,-0.04437243495569875,0.014448388446029576,0.05014236165792357,-0.03983990272116101,0.027349035341331287
MST1,0.0643447992564557,0.06190738988438677,0.06265078362276123,0.012077188320006675,0.007186994376292542,0.049359137839011795,-0.013814650060111516,0.015181331687722833,0.05873562208090291,-0.013727731316898518,-0.02150238593746887,0.041462675829031286
IL13,,,,,,-0.016084502763138147,,,,,,
DCN,0.12969962258025422,-0.00803812747863834,-0.024845173008297722,-0.02257311316977674,-0.004212713027606911,0.07769188353123348,-0.06714692282783787,-0.02653065440150197,-0.04791706131958213,0.030840099891327844,-0.019605118093721337,0.015623879823312965
IGFL2,,,,,,,0.0340159556666227,,,,,
COL7A1,-0.005785296895178672,0.07936675101369639,0.04491091870548067,0.033367697211343826,-0.03486612701723699,0.04386400231895857,-0.007830978585877967,-0.002815027709186884,0.06912889095873988,0.031345200387157594,-0.048393909848913036,0.04012069828097788
CALR,0.04970305323674172,0.03819778085201358,0.0025328070917832964,0.056672248982321365,-0.015519725890567814,0.03750672520172714,-0.0558449344581977,0.04103286037203215,0.10937125824294382,0.07477241537292692,-0.013578949412108576,-0.01350589628417331
