,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NTN1,-0.024483114167135153,0.05689958698156518,-0.007276536125337498,0.014024340200155281,-0.06429426944916686,0.13917108203352832,-0.04375847089836016,-0.0055820326906109805,0.018821017387925864,-0.01124434171434225,-0.02696705834003721,0.10253891818320357,0.053668323702556205,-0.06181697984835849,0.12664168429275607,0.05678913635267814
CXCL12,-0.04739108416816926,0.025419405152161637,0.04178521242384201,-0.035903057392791225,-0.019083257958761816,0.00881948550519864,-0.009890066421021122,0.05104788200856847,0.018540412155537266,0.014282818051266537,-0.03477992239976422,0.08231028362472229,0.063608473966174,0.04584219091283112,0.1053078883425599,0.019173919570719726
GNRH1,-0.0077301201223906775,0.028072612002826798,-8.867051947197667e-05,0.025105486461771194,-0.016005415634137262,0.015440493268402508,0.03578792215918036,-0.028054219839872364,0.01743143919233501,-0.03191209335736288,-0.012801079925930976,-0.02343279466224834,0.008906168281782898,-0.020245593015279964,0.023217150058700224,-0.033455203972362076
FGF8,,,,,,,,,,,,0.08341289755677642,-0.02832834165284567,0.002237173025339234,,
RIMS1,-0.029783052037131157,0.01389697006887016,-0.02996982303256399,-0.03753861617056006,-0.01956360717963092,-0.05912650763173003,0.09688833020393119,-0.055888497006302065,-0.05123712661869397,,0.037963443327133785,0.02589125317442724,0.030760089439204896,0.04122788984320688,0.005474585705694132,-0.022212293812843665
FGF14,-0.03500075936788957,0.03541830903926364,-0.033941676831836354,-0.021230749827288436,0.02575485537564375,0.052742615970668136,-0.03378471214345459,-0.013411899724388252,-0.021198693668210037,0.029712567801012446,-0.07555091034565922,0.06797804499667419,-0.02087532777629313,0.03453805657861667,0.006735059591385974,-0.05117577221238143
IGF1,-0.012365914120703009,0.016057434602269476,0.012835489950420467,-0.009758703264144816,0.03571419294851875,-0.0068599493524089394,-0.0005868776146071944,0.0677567589312945,-0.0026451581271583575,0.06509150004269987,-0.05888112867530786,0.027072029377583805,0.04350747709770425,0.069221814982366,0.11187844103986208,0.06463439838770041
TNFSF10,-0.03346013145719627,0.05425052753466911,-0.04953290823881353,0.00983575666223068,0.06280423740436601,0.13847900653271317,0.038945355457533755,-0.010953076921848775,0.09901622413173773,0.024861820991029945,-0.05005711723264461,0.04685462963958975,0.021241015029682023,0.04837501191096935,0.12188585607205334,-0.05153706255915142
GDF5,-0.023305413374774184,-0.021644959508409518,,,-0.02642914719146225,-0.02164099308999721,,0.024034156854355858,,,,-0.003482086206187615,0.014072798048783943,-0.04378586229859465,0.04773767398414701,0.0497754786916359
CHAD,,,,,-0.028231851545873335,,,,,,,0.06836329008188606,0.0025820851299353585,-0.02000149394153583,,
RGMA,0.0033477705515918142,-0.022735544498599915,0.0032849455415876697,0.023124691844271166,-0.05893559463620857,0.12207688090118844,-0.05975571097572803,0.07262156224185405,0.07014281681631865,-0.03678063036469715,-0.008125032143368289,0.04346230142932677,-0.02187740019419443,-0.037926120430148445,0.013933396989223244,0.028589575762992748
WNT16,-0.021017234801260602,-0.02007702638989259,-0.014415317643594593,-0.03702396744562625,0.07017044569678065,-0.025029888205915746,-0.02809753437779596,-0.009421575084862173,,,,,,-0.012796411144532505,0.02301830818551064,0.08821956462385726
CX3CL1,-0.06422956505706022,-0.036445358925224186,-0.0035758969400427405,-0.01882781959508002,0.0760383492628638,-0.041720749812086046,-0.04613477307089138,-0.0029217391046980983,0.07598073562942269,0.10119341718313386,0.10141881419434473,0.08268156785083766,0.03896297195812601,-0.016956386629835906,0.07169454598550565,-0.009878146821245156
FGF1,-0.010557510980818901,0.06108337735018256,-0.029960466905961006,0.026572289139595723,-0.013447526824403132,0.027292637451818903,0.0068334593317662925,0.03046310893061362,-0.03592747573726524,-0.06839225641602861,0.02741627978955431,0.04681740248925471,0.035708930642951886,-0.09311335699936868,0.029948639635595808,-0.023168697876559664
ALOX5AP,0.10369348291231666,0.04924602872439322,-0.03800646275313154,0.08388775980435133,0.059477028447779134,0.17272448724417383,0.09655949271875135,0.06982097090661046,0.04928576152810942,0.19320872758883237,0.04919126464788356,-0.018232976778053453,0.08828810927824728,0.012751516215988652,0.014799969847220908,0.020190758507660913
IL1RN,-0.020740342144230015,-0.011726340514580835,-0.031055806720176386,0.03177460403846779,-0.008593084268378808,-0.019200671448301523,-0.02545862929475898,0.03659645926124217,,0.11999642772756,0.02077806714782778,-0.028958644375571354,0.060810193791973055,0.005324417068996166,0.06755253051253304,-0.010640070916799313
PCSK9,,,,,,,,,,,,-0.029164720092452752,-0.021760568412793706,0.016853754512571015,,
NPW,,,,-0.02683083471150268,-0.031563021575756335,,-0.02266029131391437,,-0.015040315233810511,0.05340184651037552,-0.001106163413153487,0.002501009433889383,-0.021387116714163268,0.06140846656810256,0.0526682470962647,-0.03796145608054357
CXCL9,0.06064310018042533,0.037743441688704894,-0.022838094445699147,-0.005845146717546175,-0.027702024151676413,-0.023222105893479547,-0.024577109976763965,-0.02525781746667602,0.04230063953997389,,0.15752195809284547,,,,0.1125640166961337,0.10852240472227302
ANGPTL4,-0.045542382179854415,-0.000347358045694789,0.018796156131261284,0.03422395896987395,0.01649340856209411,0.025924789727323306,0.0071843457873965065,-0.021994533347753868,-0.015791302777066803,0.014427412546804045,0.05822046199571146,-0.11710521097978074,0.05666657790484614,0.020825899908418453,0.13350389073852137,0.03754531355757408
UCN2,,,,-0.018604341602212447,,-0.0203463128123234,0.06254277253433459,,,0.07612193446587591,,-0.050428899823397044,0.06477021443917445,-0.0140355733000328,,
OBP2A,,,,,,,,,0.04543467212164807,0.04273557579478184,,,,,-0.01649162216018402,
COL4A3,,-0.02837025947197034,0.002397411252633044,0.018028061160497797,-0.03732734175434134,,0.011385715331383928,,,,,,0.12370147616182606,0.05477395038956546,-0.01565071054632288,-0.029239654274545963
NRG3,-0.012369901567089506,0.014418828740716419,-0.032332173200895147,-0.024736905052830886,-0.015058589809228657,-0.046255545294908086,0.01231175094901201,-0.04643692657077975,0.11441859249183367,,-0.02957323960711206,-0.017425982744335718,0.0180471926616032,0.03325887694334584,0.05389277931639827,0.034326098174166285
IL23A,,0.0375367081242578,-0.019228466676666982,0.0012008903598299727,0.07083205250060791,0.005743373888773075,,,0.11377517722120273,-0.0036963399452503223,0.07909335988013573,0.07958187310344719,-0.027946835152553154,,0.034562368443087355,-0.03274588022444802
COLQ,-0.03784213114561746,0.04485880406970549,-0.004941592591607282,0.023351386594078715,-0.01655982631516948,0.05567320197133487,0.013906807439803145,0.009911683199394209,0.015421963543233061,0.06029263864975202,0.06513283636193032,0.017832551467258824,0.06285522276145898,-0.041945524947331496,0.00241350317857152,-0.011513819560049463
SCGB1A1,,,-0.014628083476462234,,,,,,,,,,-0.02736580432859157,-0.014371076843523421,,
TNFSF12,0.11204266557451655,0.010036553447921282,0.008074143207962233,-0.006111869170071353,-0.06908538068230759,0.0870081593522689,-0.018256892339274997,0.01910109076128699,0.047255532859899856,0.07627464637390055,-0.12528138171483785,0.03161048612383353,0.05046429258227945,0.04226254579415986,0.06604603602299722,0.025694812301180044
DKK2,,0.03219326511816236,0.05694295428270706,-0.0035389187509200976,-0.019200557335024255,-0.03623553054004099,0.016796071361155768,0.049026921811172956,,,,-0.03442691520725861,,0.07118703272690524,0.03539031423445634,-0.017546498157474624
FYN,-0.02230448944684001,0.0010829019432955702,0.04245681891327329,-0.03846553063996094,0.019547727381303434,0.005539217009463598,-0.018730994533275445,-0.015246077849860635,0.05470951759676133,-0.04465510569617547,-0.051740345369176766,0.08503132204577953,-0.04725206298911552,0.0021705072801727963,0.06921179569589066,0.02099860747915611
ACE,-0.009683284549722372,0.03953749797132808,-0.02400529906750951,0.034864309792125334,-0.02415793372105545,0.16081710587532663,-0.04041172033226389,0.04361229027816437,-0.035880425507563804,-0.029861095674912793,-0.024727845519090737,0.0678360360888456,0.018180644565151782,0.05392896284144726,0.07755329146959157,0.0005421617900219377
IL18,0.02095481957428322,-0.032655958607439244,-0.03991868677081285,-0.0024424973953524253,-0.03318931698592397,0.10329889700342877,0.018496930436193423,-0.0366110146038839,0.002531867163744868,0.12699029063918132,-0.028620626297926003,0.09475263526723257,0.06036211091786399,0.10366075130773925,0.09454591216678306,0.04721916294765545
PPBP,,,,,0.002205904268136682,,,,,,,-0.035709382568648786,-0.02575956359248368,,,-0.027338516412843315
CCL27,-0.023607690249474133,0.007001784958199633,,0.04709015430848794,-0.03662523259280534,-0.030546742625738886,-0.00564804707568136,-0.030923044285493813,-0.04048866958194488,0.02874347600940991,0.021685852268474245,0.0396155565255899,0.13114714544423403,0.08007432470321688,0.009288459778351984,0.11125386715926976
SERPING1,0.030905250407674424,0.022922601150857917,-0.0040735654235127365,0.059614121559849846,0.029623628801440902,0.1496770340263364,0.019454740280319394,0.09723271723806856,0.07772914554133367,0.13645111376141694,-0.004770905052145178,0.002121667442994682,-0.001764019760977235,0.05603941877406087,0.14035788969145063,0.07477299131314624
AZGP1,-0.01204298597613862,0.05262525844417734,-0.05506031984151999,-0.015358155735869551,-0.020127912140697354,0.03629984604501999,0.011335331413566534,-0.011316979707366195,0.11639755855193731,0.05315281242266658,,-0.04765159586865691,0.01279578421416178,0.0698983141183263,0.11756651679203538,-0.02497841697394335
INHA,0.012108904770865616,0.06634340441892728,-0.022415896333247462,-0.020209769181222352,0.012054838201680807,-0.008664814273170654,-0.00019407907126563502,0.01820263271572498,,0.015407655288685563,0.09774688296499098,-0.023806620426061336,0.10248572155125099,0.0017594002251713507,0.0982735407234159,0.04635066985866799
SEMA3G,-0.03581798295718917,0.01876443341052438,-0.03684395768048827,-0.0007228806755019762,0.04142078609638053,-0.02801320373727722,-0.004542446316415574,-0.0030976643674534977,0.048827187167966295,-0.052377621221541375,0.0018775438270997142,,,-0.020606954162711074,0.09343767327421912,-0.03036807536470262
OXT,,,,,,,,,,,,,,0.14181757512460202,,
COL6A1,0.006277213687053686,0.0202542331841415,0.016141259356087095,-0.0067429710784140135,0.09580567619307025,0.14479656890258763,-0.042759657183789775,0.12815392230556538,0.01459127957164643,0.05175792401781394,-3.776534333331754e-05,0.009253624218219495,0.029467016704760575,0.042308642395145396,0.0517511997114058,0.004919766128090601
FGF17,,-0.010361088042791674,0.06325993110752123,-0.034920058287496177,0.014167886897235851,0.060448852833233785,0.059200253491894915,-0.032737736425898244,,,,0.03318784034473425,0.009113693074300794,-0.033188708016482875,0.009447687560029838,0.07980610883064287
TNFSF8,-0.025630912252850496,,-0.014199506318991143,-0.011790356544522472,-0.018176309876698563,-0.019200671612331154,0.01980823417521194,,-0.0495121064473672,0.10972607800178565,,-0.00532014065371461,-0.023836952139405277,-0.012796412833528368,0.10142807676568083,-0.030785393127896618
FGF20,0.04941033250069594,0.028006962615229142,0.037586250722480855,-0.01135847333850565,-0.007059127411833387,0.02222396446117032,0.00043174498448796697,-0.019774475246375576,0.04759778399769012,,0.07154514768440617,0.08720147644664114,-0.037201635918121,0.0029970556502495645,0.11098353558289314,-0.02278928413884553
ICAM3,0.07949630347129347,0.027959813261378277,0.01257706772433549,0.051402484253935586,-0.009114350900408942,0.048987643619205844,0.0287046277916704,-0.015708532326289795,0.027768476122502342,-0.012459375502118196,-0.036952836780405035,0.060482563480791396,0.05468489055386612,0.02771515597937487,0.15829541873659203,-0.01441605113960696
LAMA4,-0.04047507208847164,0.010471119721152854,-0.015935394850595412,-0.0006805520084236507,-0.025549583108384316,0.11822900129191959,0.0030447321348240344,0.09433586531283178,0.016486921208963116,-0.037603191868603184,-0.0614418111179354,0.06381485917364581,0.029825526791148617,0.029558959400606453,0.038498117220708075,0.02433721144960606
DLL4,-0.04013156107611866,0.04177523985235921,-0.005411606901892106,0.014134971119899238,0.007063080736029671,0.16907403381765007,-0.035591671765002456,0.027939334433480973,0.011573927807525784,0.11011585058366023,-0.04200999876929546,0.09683268941900491,0.05463695483145398,0.06255378130235176,0.06020626271405815,0.02564844279858979
SEMA3A,0.12243159856878198,0.038657122091790404,0.022284477977521585,-0.01832126500502816,0.028822105400728066,-0.009335565053783794,-0.017554939919337084,-0.0050383200224401415,0.012989216031416152,0.16001766498962097,,0.025732025168524995,0.04773675749854977,0.03758771866099543,0.03319559775583338,0.06864639923131424
RLN2,,,0.07012918015341678,0.07396724202081292,-0.001489308646784187,0.03960039730372292,0.045346064337215594,0.07030770225383419,,0.030137598958963778,,-0.02679371088767491,,-0.01403557175231474,0.006717434754411691,-0.026773050728573316
C5,-0.028639946120684056,-0.0014463694603875435,-0.03423817548794301,0.00840462997904951,0.016735492767277833,0.001129132626728734,-0.029377898552246217,-0.031079300004765213,-0.0006629185858282976,0.038365913595536254,0.026575164350423616,0.03254070589907645,0.03933709553543993,0.09461031558452027,0.08587697126530013,0.023706858905956706
COMP,,,,,,,,,,,,,,,-0.05153418934384673,
EDN2,,-0.017332501351635783,,,-0.023904886137207454,0.03417126268536172,-0.02591891442977957,,,,,,,,,
C1QA,-0.005103673198109228,0.058020910818586784,0.02919313297809647,0.025426840543866038,0.050081014638900585,0.16804252435813563,0.08036074592788114,0.09358635898524457,-0.014083774622516336,0.1146876663836176,0.006538677407910409,0.0802756089035752,0.01841479653888454,0.05821563038711062,0.07813003567613633,0.1105503842507678
UTS2B,-0.02173554577366978,0.07407346647766348,0.05631764126354133,0.038687393207595754,0.1063052027750086,,0.04241145005489187,,,,-0.03399161207339215,,,,0.06262853457554161,
COL9A3,0.07623293206555926,0.028976705842657664,0.03809005218937547,0.04170603618242617,0.017824244551605396,0.07082627414579079,-0.05838281833080255,0.08013988658718835,0.04775332613046372,0.011012811774686436,-0.05283926063952873,0.04230632379365225,0.08679487556985743,0.028863543302428907,0.047438021978848416,-0.05215357809739927
DLK1,,,,-0.03986336310041234,0.006103014330768852,,0.007986467170448937,,0.13833971370867315,-0.11505530183318992,,,,,,-0.06076822085773058
HGF,0.07601324372199886,0.0678876533299084,0.09696279503155968,-0.012724611567660127,0.04954557862357603,-0.00033065960371454767,0.028561570319045312,0.0014017764951126273,0.012084109279007407,-0.011652407428567208,-0.0016927336812438472,0.14024121715868312,0.04257452373538453,0.018425429082717687,0.08518520522967667,-0.03950566879808488
P4HB,0.006134205821764417,-0.03353904114262943,0.016273132319883914,-0.020164287527766493,0.003929582208899312,0.1309359989572447,-0.038550690862190665,0.02193154539201071,0.011415076652175803,0.013846475970342454,-0.05341059546785971,-0.07118443808792997,0.027258255240398363,-0.005728416505460616,0.029915391184340143,-0.01341917799786236
ADCYAP1,-0.0239063892410516,-0.010580208934497059,-0.021549200848147636,-0.042185977543981706,0.024412422226780483,-0.033219336322694165,0.031553200170472785,-0.001348088400416104,0.12209819203174399,,-0.014048517125919957,0.04700306867135135,0.032324172593618576,0.04967960928424,-0.01436870913248885,0.05756654293696168
GREM1,0.04702109645699325,0.0755254062792335,-0.041756931030019866,-0.006141249933035181,-0.02080212575832972,-0.022646802571071715,0.020507007564532324,-0.0006637711368835415,0.0843609458785308,0.05708151062108478,-0.007981612804087768,0.0001593693980988505,-0.010704483730091622,-0.005208177855850088,0.10873234899745361,-0.0004904312258367084
EGF,-0.004094891980884184,0.03255445527463771,0.058084361970157775,0.028127899390142163,0.03332786223109688,-0.036893131485729674,0.059170193047102235,-0.03631292093348146,0.04606224760169307,-0.1008225467952866,0.07269934843164703,-0.032759730591335724,-0.020776407111131753,-0.017671403457580163,0.037168527757256285,0.10540307428151141
VEGFB,0.05387368300569225,-0.026521050463466304,-0.004203923445726408,-0.013099879205812912,-0.01287552428285516,0.07021026893677483,0.003847671844635171,0.045366134018983276,0.06936172814927798,0.044272576918681694,-0.006331242353612004,-0.05116928241850027,0.024512934823390713,0.009902796855272575,-0.024548677735663157,-0.013500181466945482
FARP2,-0.03399412181016164,0.004554725081127805,0.04116937232670431,0.02655970263333685,0.007138065888443295,0.0610531640762937,-0.021332176567301093,0.053254521668895716,0.04635256554814293,0.02089180441803125,-0.010861258093157343,0.04748415089922102,-0.03590342308877033,-0.020963600202376254,0.06614681092905536,0.026806779080790114
BMP3,,,,,,,,-0.027718892300538533,,,,,,,,
IHH,,,,,,,,,,,,0.0024271632490145217,-0.009148673607393068,-0.013864957751393178,,
LAMA2,-0.061660067890471223,-0.013559988654204496,-0.03067290725239808,-0.04134570870434362,0.021121941472178964,0.1274795980912476,-0.08064132634426399,0.03606973920411547,-0.028360569516552706,0.03784582460772702,0.06296986391355548,0.100717796081172,0.018134168467737233,0.05069456924389717,0.08224022082942926,0.058042425963067565
SERPINC1,,,,,,,-0.019739538948461532,,,,,,0.020300890266333263,-0.013692343643888123,,
NRG1,,-0.0002818662962060567,-0.04182228404786225,-0.02813352054256224,0.02622145963497285,0.03879918731279453,-0.0038932529655235863,-0.0193101724908988,0.004775569884752321,0.0044253761899899725,0.028008834142257136,-0.02486328515565929,0.01994922622067441,0.03941932543934921,0.09747485390801405,0.05543013461719781
SPINK1,,-0.025991062843857535,,-0.013446793212615646,-0.020932324500045868,,,,,,,-0.049531978211145286,0.015632729647987235,-0.016830645704790335,-0.05056319869159795,0.02506978838762932
EFEMP2,-0.027928176702938404,0.026912206065537018,0.00046588047168289414,-0.01971598086637067,0.005154874676023388,0.13964651440626405,-0.018674769254970552,-0.038375826885915634,0.09855562818537805,-0.03265363268517595,0.05313807932001622,-0.07664207350875979,0.039384952367349874,0.026443925411065897,0.102210753328889,-0.013116199861949056
SELPLG,-0.05413964245341594,-0.013795740656052635,0.007267945268070993,0.07848782492217383,0.05807235454222232,0.03167099970737334,0.07651008309517787,0.12378944220727915,0.02669335952464896,0.10534975640320676,0.023548843595006374,0.03824330749418976,0.03921901486129119,0.019743121392739656,0.11627829976312233,0.059862444076725196
GDF6,,0.005521694926606226,,-0.02683083703287664,,0.06869752770067133,,,,,,0.06315617380992514,0.07211723614073401,-0.020796450742252174,,
HLA-E,0.012795521217156554,0.040331376873370746,-0.07882418683913177,0.048536717244783596,0.031090201569448316,0.15420061825654272,0.027224370860200114,0.06480639317922944,-0.017469203773042064,0.10049373230810091,0.01902908499773563,0.004694538363775264,0.003452629666020673,0.058885003420332954,0.09213207915796305,-0.02531804703930037
PTN,-0.0423469739287635,0.08629162302724078,0.06959869217869778,0.022589771068883577,-0.023429724624785476,0.11058076940158294,-0.04994756647132097,-0.01219835368234295,0.14222174935076115,-0.0666818021288473,-0.04322824549780243,0.07696098279539353,0.08928258050760422,0.016979319120736136,-0.03458975467591636,0.04134730491497227
CD274,0.10029598143774252,0.030553693383625704,0.019249200460716764,-0.008952947122166427,0.02539866079875825,0.027569655397624446,0.011774707117385331,0.07871274696781093,-0.031120941507152812,0.004370100502598304,-0.00919455402254773,-0.003885499519356151,-0.01998202951109267,-0.02325010453065079,0.05451221936273477,0.036121504792834755
FGF10,,,,,,,,,,-0.002578661720499288,,,,,,
CD14,0.05698216807339218,0.045558495004290545,0.05181679919950241,0.015301206136891586,0.03915575938513639,0.140802399115963,0.048424139108488085,0.09328007271921006,0.05511346525934843,0.18420974807931279,-0.08590218022532158,0.09460939130110006,0.06965041470685517,0.06823148810323978,0.08074865927627077,0.05742821076173307
SFTPD,,-0.0037324762855378015,0.02955276748426338,,-0.020412463279889218,,0.0572165667937808,,-0.014947931550375413,-0.007585337927701156,0.024027723696569386,-0.015968903394384348,0.03689212963973148,-0.02678617379123555,0.05000009575520917,0.003324332734046436
SLIT1,0.02426064896386314,0.015758181468480816,0.009918187586423996,0.04147497637053789,0.0065668842691343834,0.06656559888131294,0.08083212376228874,-0.01872028237121627,0.09934614112142875,-0.06977893719491687,-0.04635087407701872,0.008496990996012478,0.01549985701604519,-0.013119590880450505,-0.07161484661584563,-0.08177459033351467
CNTF,0.005685517759156797,,,-0.018878616674776725,-0.01817631153564578,-0.02579907822137347,-0.00016931864390395723,0.13841166137447114,,,,,,-0.0140355733000328,,
BST1,-0.004698710620116187,0.014607992778691972,-0.023614517554965863,-0.008233180058175365,-0.016075567181815967,0.1343912336472761,0.027769573874172376,-0.008397145549060049,-0.006103799130761191,0.06604524258914977,0.04496955286639069,0.013885725845073124,0.06720670883866998,0.043404400474821817,0.05191657741612665,-0.015326299822335736
AGTRAP,-0.02020982705217877,-0.0045809170569636615,0.011935864982770343,-0.012961829630221878,0.04379841702672163,0.09895615382768853,-0.015852098342603003,-0.024933244070671594,0.012618446411288634,-0.09434519084139067,0.007893942077149248,0.0025718682306842917,0.033395487542097556,0.05953161113397556,0.09480615556800961,-0.007729159442217685
LAMC1,-0.045152869880591265,0.001405873598352926,-0.014160563504476986,-0.011953851143930647,0.017085613767803126,0.11218597993006511,-0.0472374508246733,-0.0031707267848880443,0.0010728753678396858,-0.035627574880136265,0.005383317682961254,0.008727992891663117,0.054040353402044675,0.03822738903484541,0.06877280559907452,-0.015553759560339185
COL6A3,-0.03485231417355712,0.009472274842809474,-0.022273561762611766,-0.004106302856412191,0.002508611936348468,0.1169111584847234,-0.026549012886869113,-0.0005097012105197896,0.06312393659650047,0.09034909029667439,0.06254223968181565,0.09236738419041529,0.010104356414498661,0.06551894242598187,0.07908353590287172,0.04452112518081898
FN1,-0.026416686578933354,0.00032367762207128,-0.01302961514393206,0.012759958493026361,0.07301402121646951,0.13342328033925033,-0.04636043116795458,0.11007649692978208,-0.011220820900617713,-0.010117852803253115,-0.01292964797136767,-0.04804613882798745,0.0037311832708116196,0.020562800786221903,0.029601528750239,-0.00791311174636464
MIF,0.01983344837664587,-0.01817933142645723,0.03640858427876663,-0.006706023265169767,-0.03253864520506701,0.049313942429913,0.013477258322695033,-0.0019377972996024227,0.008256953517115462,0.04210028615769988,-0.0006033158848817989,-0.07749238703596749,0.07910417244987185,-0.01727830284358377,-0.05524319050231534,0.03817597164536353
JAG1,0.01043330445177699,0.07631352584477204,-0.023677821654769896,0.06160548474554307,0.012124131193886637,0.11295562984761005,-0.011708496799716393,-0.008407925184482766,0.03427493519222641,-0.1510140589107086,0.05157095266304302,-0.014979673891291055,-0.01119083457133058,-0.011984051216128232,0.017349295134016694,0.04570123707869938
NID2,0.0029523378945610365,0.009258171475791586,-0.02661093508333984,0.01316857259630382,0.014068667214158994,0.05404535332349459,-0.0304758692083517,0.008502823607380972,-0.029610182206513132,0.03408911908156651,0.07067387272753929,0.12642187012174358,0.013837340235251827,0.020385741893487345,0.06893095547374108,0.04288369837778126
EFNB1,0.03161955624144358,0.04832679013417145,0.007877780600246586,0.013948371643951707,-0.01331204882519067,0.09425096174167022,0.0008905982674713864,0.07169978007433275,-0.03410824704042597,-0.03719301135625095,0.08819131963691493,0.012142899700023371,0.010015987761729503,0.006338665196374643,0.03119762744124187,0.023950649368176685
COL4A2,-0.023215946182864277,0.01311866512460887,0.01818198824824157,0.039475100054131095,0.03362050229736678,0.14347473682255962,-0.0920670473198201,0.06004080172025215,-0.033350886669847986,0.009425353020937135,-0.0016755980164946764,0.0779162117337552,0.01310651920618364,0.06561965021638572,0.029671241736997034,0.0019880255294929864
SPP1,0.06186790387484141,-0.013262606177469402,0.023605530716193875,0.029663915653705433,0.07364893465819265,0.2039554601652297,0.022708793106107208,0.037745605320848113,0.13081722413617713,0.14068085512650094,0.027097055070484818,-0.07963920798628579,0.08363987455088566,0.03274977502764097,-0.041432992112619776,0.043736530106177104
PODXL2,-0.030226721573792525,-0.019489655933252553,0.002568453423473817,-0.027862858982489375,-0.004043194655491004,-0.012358268740826071,-0.03922809522504737,-0.017491275334255953,0.024903847023093707,-0.0659070123666176,-0.07522766971229193,0.05751101893125932,0.012594780379481696,-0.0048843485658334514,0.03032984635109619,-0.020724188562276494
FGF9,-0.0256309163516835,0.05408629099322075,-0.01925050468849315,-0.033679907170345656,-0.01425755353789409,-0.059886708421991855,0.021635758056932703,0.011788308538219574,,,,0.03915177344955286,0.05169032434212291,0.03270555759176948,0.11003853465008931,-0.0672957347027607
ITIH2,-0.04331004985831799,-0.006109347592232604,,0.02222812792756892,0.06618962804685274,-0.025120452635429294,,0.03328066525080135,,,0.051935027890083536,0.13363238135778502,-0.037261077904450914,-0.001973507505026117,0.14658540913834298,0.008237091390795365
ADAM10,-0.0003753669270575241,0.06251843233963605,0.04884810935563407,0.04219622744338912,0.012422714907761853,0.05982056894303137,-0.022931158215747656,0.009287320775586536,0.004676808540821739,-0.00710248344006837,0.015425655863314581,0.05878502176498893,0.017297961552008034,-0.038574101866624154,0.017237387702230853,-0.006858117696057432
CFH,-0.0018816913526175014,0.023460438384691015,0.0069921341810227425,-0.00800744732192243,-0.012844814707065636,0.04149836216923383,0.008098239396547609,0.040406697087458664,0.006052548049590974,0.02461915266314057,0.06122424188290682,0.09643090189256065,0.022067206918102385,0.0360460508111118,0.1134857216465611,0.0625341657956326
COL4A5,0.06175073540831787,-0.03167032236360348,0.04975351672616501,0.005345235031589279,-0.022212792521500394,0.06401515324520864,0.016321401384054256,0.009384974512362145,0.06380738337961667,-0.033456032918502375,-0.06633243708469819,0.08774540551103491,0.029677692005474234,0.009783662055203247,0.05962232018003194,0.06850310974185139
LTBP3,0.011483221607666997,-0.00643217982120345,0.02234402081862516,-0.02116853807006148,-0.032777306296159395,0.03493655709417562,-0.041242713552288784,-0.05426026269177033,0.07059228482263782,-0.08243004946407194,-0.0011757926048205538,-0.07741735780222005,-0.02275792824896266,-0.07259130931639894,0.05134091641109834,0.01659234971082659
GNB3,-0.039969996904832855,0.07224394577484268,0.07228672285378501,-0.019335084633214327,0.03106444690071128,0.06790321155063452,-0.026656947765462576,0.026568531725357947,0.013975969810982054,-0.01328564404626769,-0.07460548059854052,0.07294642518803487,-0.030641219134050043,-0.011036846729087018,0.058066731166146406,0.0440835970193772
COL6A2,-0.03320851639571123,0.03550963549576723,0.010980045966025297,-0.009472749299469832,-0.008744412965216353,0.09055674728331384,-0.06424367305814428,0.07165755723747169,0.021117536335286777,-0.0054168945614753265,-0.005728073138999784,0.0061895493387165166,0.020110263936746177,0.05641712386581564,0.05316473529013802,0.03711863228938314
GDF9,-0.027517216350640375,0.033152506816536274,-0.020446721546806136,-0.004242008977343093,0.03409289080591615,0.054062091966176284,-0.04327044476914038,,0.13035308163588696,-0.01817676482762737,0.16657174521842052,-0.05494395247311304,0.031115555010511334,-0.018391643106660825,-0.041789786159697556,-0.017794750342044356
NCAM1,-0.05959065017146067,0.04883951669616516,-0.023867797137188597,0.027830514888113556,-0.025646782511480785,-0.06140424908461823,0.030245508328352298,0.004161628708650494,-0.07206545881938597,-0.1165578336060424,0.015928964346405724,0.0123419489333894,-0.05884941109588762,0.010648743687562249,-0.08882049949599274,-0.0661288938936879
APOC2,0.03190348829649332,0.03406248463089329,-0.016509958684554776,0.017690549548991547,-0.011405969156336555,0.060448461125616484,0.018218939111828425,0.032770088572111715,-0.032846707082167526,0.06676937744931329,0.05996511021284468,0.07823857920579001,0.03846954320750924,0.01394754669647322,0.028214301548130875,0.039034701113795256
BST2,-0.059095375953165344,-0.004086358304267733,0.001965415528245656,0.031193193257797368,0.004516276378649114,0.12841960189134916,0.03372415963193149,0.050569805144345614,-0.02631001319517016,0.05374580555224119,-0.01754091259342215,0.05896767562847846,0.09628262799291985,-0.0021633775096013322,0.07283032613138266,0.019158090958547817
COL5A1,0.023016349853218196,0.008655516496669615,-0.014325574793775503,0.05567916049361333,-0.007118773882367891,0.1182188640171164,-0.05366412749219945,0.11519105785733956,-0.0022743501651269313,0.018633075497229368,0.11691690367371817,-0.016778011282670834,-0.009451310190606684,0.05907326577657309,0.08227898348537971,0.010571566920700794
