,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CD58,-0.01579573443264694,0.06936356147335336,-0.0010129918779131595,-0.05444212295373636,0.004422826611702754,0.03964493478206706,0.009704973139412782,0.20395589941956116,0.19418953259156035,-0.07621517280378814,0.026367087282777094,-0.03859067458065932,-0.055410484462385945,0.05210421041089839,0.09704348311735815,0.019782016581314607
TNFSF14,0.0719653606876987,-0.06522640071342256,0.008455693258785825,-0.02283404420593595,0.009367642481699969,0.035111434776112234,-0.11413590887684417,,0.07831677983424246,-0.022993352383378678,,-0.034960129490167705,-0.06502678547089406,-0.062468870970010054,-0.022681428893856055,-0.050888970206620435
CNTN4,,-0.06495953402322606,0.026577926375527562,-0.01034304619877434,0.012223575855171991,0.01590967923444541,-0.0001843727747517148,-0.23543975761714045,-0.10551421795076218,0.08477283179096377,,0.04597483111501285,,0.012900819281152576,0.18292785963967445,0.06465370642847101
NTF4,,,,,,0.03317011900317371,,,,,,,,,,
INSL3,,,-0.02729133813959327,,,-0.018326115863176142,,,,-0.007612361746006523,,,,-0.01642873281500514,0.011415703427938715,-0.027878910811426384
BTLA,,,,,,-0.029089115263172524,0.022414766815936276,,,,,,,,,
MFNG,0.047093163029645196,0.024517872174394984,0.048048727330572256,-0.028676482074814498,0.03977978999207448,-0.032077253042580356,0.10301653005161421,0.4607574718845228,0.12563095000489388,0.062454727752640174,0.035648258178531955,-0.045599849325816115,-0.0626686323027436,0.1382530233504814,0.06675523049838851,-0.001067304853146265
ICAM1,0.006929940442590792,0.03214125019142523,-0.06509142107553567,-0.07305735494872176,0.01763935698771196,0.00846391419929843,-0.2807577793735114,0.13205753963241001,0.15108981250280398,-0.11286286950460299,-0.0006530798660439157,-0.09632035379013439,0.012454048535726733,-0.07469055267528298,-0.10280666635869205,0.08282979295047344
PROS1,0.05271293595243332,-0.014415842000530785,-0.049414921228062215,0.011011519993910583,-0.002177614763520052,0.016815881867303126,-0.1990735237475543,0.3507296295948088,0.17985484325042767,-0.014979226707437943,0.07343976019989935,-0.16983941149825246,0.001332735868659692,-0.03850146467882484,-0.12238412091111939,0.17348433544056796
CLCF1,-0.021416262367276062,-0.015534203873981241,-0.06932659205300878,-0.08989027445289628,-0.0023270272482724904,0.0050549896228659465,-0.20182373986751997,0.1124609911038367,0.0735973180252865,-0.09628621718111798,0.03017496935653116,-0.0758476690167317,0.016522033229121814,-0.012110153730720042,0.06360352889368642,0.15703999365740115
PSAP,-0.025596142160594453,-0.08680554423821323,-0.22734905648133688,-0.22710498448449115,-0.03694904775447457,-0.0463175573879623,-0.2494348689103134,-0.5086806636729361,-0.12132258469301853,0.15405478251156454,-0.0032932641152787247,-0.27608451539708295,0.08548645316964955,-0.19768034277168636,-0.30662843895616765,0.045970248832371996
EFEMP1,0.028974904395718995,-0.09075485582882388,-0.2090994376023288,-0.16679785735904631,-0.03689667838080515,0.06894090084735977,-0.31871385087069376,0.32742529578754814,0.16232603630709302,0.075656041671468,-0.027143218810319687,-0.292112614837167,-0.005367735490251212,-0.12619845357859247,-0.058465711108728606,-0.026308214527744213
C1QTNF1,-0.003430137702423538,0.07596060742832597,-0.03248837606729182,-0.1225039288081459,0.030249760065375043,-0.016919371991381275,0.01097831731722824,0.12633109317371152,0.1751079539589565,-0.1144355662830839,-0.029928581054026567,-0.11758382480628904,0.058261957317325114,-0.25034055770384306,-0.30870144024417395,-0.01315777189300423
ALB,-0.03651730063875484,-0.021727252778409985,-0.02887409376352804,-0.038941600624861426,,-0.03253540233652722,-0.009617415343080601,0.16186876269849587,-0.052017856373123866,-0.045635688416848286,-0.0018938503871456164,0.04907110170138033,-0.0749158992961486,0.014929147194924488,0.007479917631766414,-0.003590917448560382
CCL13,,,,,,,,,,,0.049448379017386926,,,-0.046372579042776044,,0.047247345057147755
EFNA3,-0.008795558183874815,-0.03304684973866596,-0.03649660251056883,-0.0045997002919008715,-0.05513644371202473,-0.007859143681321318,-0.07192530962640145,-0.2804207906466569,-0.13304274213110615,0.08607852883752182,0.002869538049881037,0.04737825812862386,-0.016142338551232923,0.018470821409733062,0.10650483010656918,0.042073010143848004
DRAXIN,0.0343471589502339,0.10003180035714412,-0.014559085192771232,-0.008001666772063883,0.09244961742599932,0.013241689497190604,-0.02794466601525719,0.29251263964122454,0.17689524398947334,-0.16441584361200434,0.03354508542536401,-0.05197798711462178,0.03773672885814798,-0.19630630596282128,-0.20376582163213808,-0.07608780631131763
RAET1L,,,0.01434589507485216,,,,,,,,,,,,0.05119780004722461,0.042221133841029115
NPTX2,0.020257272215831883,0.031930531156059976,0.022425463988596264,-0.03944947006273242,0.07926884282260707,-0.06723726133628413,0.10139106821157952,-0.5649418673483813,-0.21033436558985744,0.19267478215605244,0.028342207982382406,0.0797512112443889,-0.011606950512599495,-0.05448929122269524,0.002122943698747051,0.04477290344252548
FGF11,-0.02057421653788828,-0.01345095516947343,-0.047793658061514845,0.05751799151468568,-0.02395276555141241,-0.009190245365024156,-0.0828682725031377,0.37041162028939395,0.2368595399230711,0.019453123768829364,-0.039412113406393515,0.005853473932040034,-1.4754787378012223e-05,-0.09693734175831156,-0.06627059284787101,-0.007544795381252746
CD59,-0.037192890419897956,-0.02784238642640415,-0.07512333507512366,-0.12254231147117431,0.014999305400148773,-0.015899392718135973,-0.026323662408364434,-0.295516049075181,-0.16493326639591782,0.023047169750824714,0.03376226328148911,-0.2961901006606299,0.033013510835238416,-0.08602482037702325,-0.14523820618996072,0.10656258636067287
COL9A2,0.036045377857096425,-0.012376670541191391,0.0801846163367652,-0.0255634705760472,0.02973378714008066,-0.022056206954969286,0.26475718083122446,0.3033554441025699,0.022903598778749996,0.04629431261109286,0.008915908901390147,-0.037595315828460804,0.03256368333357305,0.21932276918226828,0.22613306489288898,-0.031631417269212994
DLL3,-0.02363002146891943,-0.04327701217699217,0.32243429187921485,0.26912354184548815,0.08754925225418833,-0.027433062243195014,0.1299067428793467,0.5141006294800315,0.12555857846657223,0.18722844582537307,-0.02690754856129313,0.17356776150568415,0.04277777917260942,0.3874214018278211,0.37072823080122375,0.01068973486753954
FGF5,,,,,,,,,-0.019108569135475182,,-0.0017231135976857233,,,,,
LIN7C,0.06692228867556788,0.0023735286063406775,-0.0017779318727959511,0.02660558213393108,-0.022072422727299357,0.003477960498305188,0.09162893441598906,0.04164967484710703,0.1195904517266268,0.014931981255646633,0.0699458593603857,-0.18699332581634256,0.0635206574130597,0.0657754818674415,0.05046171234244839,-0.01787367056760959
GDF7,-0.001802126462967564,-0.02455824916121573,0.0698489296327079,-0.03338558285604142,,-0.023402018111294835,,0.18755124234945827,0.08977311450773207,0.08358683579154101,,,,,0.012947371687292536,-0.045370732733167794
PSPN,-0.028921416059007356,0.044304144639538766,0.04066266963843107,-0.03909307548186302,0.005620902107263841,0.004509901683589166,0.024535284155313055,0.05606832855008739,0.03248602421650878,-0.019258214174530844,-0.022751087209991024,0.017937530551383394,0.01708586195248082,0.04465858571051768,0.08712589703698682,0.005081012482561946
ANGPT1,0.028925295559948865,-0.04589441077864428,-0.051767606970634907,-0.04989745513008432,-0.035073834049916625,0.024048865377521846,0.06042652880498103,0.014353481406425813,0.19525196261899672,0.1585436098533345,0.0008597111118838322,-0.08221236977234751,0.12223994381164172,0.01733225569625792,0.011583387552616153,0.013112724303379262
PNOC,0.06620075757322862,-0.05092370613455363,0.005538505909236469,0.07221603731724081,0.0014461602306877475,0.02479931596982534,0.09394522808571316,-0.3902100683510387,-0.14452267831100496,0.20473516133301417,-0.0164588048338392,,,,-0.03034873792384417,-0.02529444173601199
L1CAM,-0.0448613999720963,-0.05068655097343949,0.05330592534647111,0.14714462084464697,-0.01535147710231351,-0.015116218676149182,-0.11623688918260518,-0.20553376939278822,-0.11037409765823547,0.09139940725249776,0.10149355820033087,-0.05632433122306173,-0.05770464675042621,-0.22979419666564604,-0.2388207596555521,-0.07186529801632305
APOA1,-0.0006556349053830719,-0.04372887665203071,-0.020908791878937336,0.05570521555675219,-0.008812381611309239,0.043674990524274204,-0.004084077962920497,0.1478737510277402,0.01926776143547537,-0.011601840381498451,0.09324795331212869,0.1521352434328473,0.041931432313479136,0.03413920995809649,0.11936367956224009,0.0007678896403257512
PSEN1,0.04698256186571069,-0.027195364583474893,0.0038619378311354757,-0.07622658472983275,0.12091962239679299,-0.0027292981700873615,0.05075515166668907,0.172749613209844,0.010963797835536901,0.03465938239496644,0.013453667518152397,-0.15767839261814864,0.004559422690571367,-0.0028794218391827507,-0.005540607350389495,0.015193609345896761
CALM2,0.09940260803024029,-0.06524867556920855,0.12741207536178925,-0.20350830785489105,-0.013114017378305615,-0.044116710586439956,0.2692466563298765,-0.5757981399966215,-0.25491524491992823,0.22729154053910264,0.06033013231591542,0.05857211538526986,-0.024104058519828508,0.1138201496124379,0.15451601675704513,-0.0164532559308512
CLEC2B,0.059367088135334506,0.0035221837378256386,-0.1937584796249552,0.04031556234709007,0.01914201220249299,0.06437172025294054,-0.16701412621355502,0.10023498566285534,0.2421176480998803,-0.014601721014991638,0.058653547931722845,-0.13575774094932455,-0.06017772776764348,-0.03237315868428773,-0.08835334621308606,0.026906897815958716
NTNG1,-0.012478302435160188,-0.05562225645655111,0.02343267649911548,-0.047644472491393974,,0.006009110063070883,-0.024727005113495425,0.029384541943111714,0.010974816105198446,-0.040512301993495356,-0.03247705356835236,-0.08721981295807708,-0.055477663410930904,0.01697487542132293,0.19070793798694333,0.028876409597106675
LRIG1,-0.04998915174762921,-0.01879347842450708,0.030145671714240166,0.16001449933300627,-0.03607588390051555,-0.003913599601887519,0.29600957129001293,0.14486267135884073,0.1254204551299551,-0.03449826471152522,-0.06438981285415663,-0.08949623064122054,-0.007706141691528201,0.29060442422267646,0.3095082775826358,-0.1041289272482662
CPAMD8,-0.015499154549126653,,0.009769984951219498,,,-0.02167652502835428,-0.015225635347154681,-0.024392194710015372,0.004174673087890645,0.05736487449957891,,0.08367034124810221,,,-0.010312907662725178,
GHRL,0.009834779812615692,,-0.013482910445563913,0.015480099681505882,,0.031096142902347995,0.15477395397535115,-0.04647145941481107,0.04546894520318259,0.0017295372684440911,,-0.08513818087227137,-0.013286250201926607,,,-0.013972792855725962
NPY,-0.036008592847312754,0.02733593460316178,0.07435182285737019,-0.03791589350555654,0.08594367999783124,-0.01906964862574694,0.14548765287784918,-0.372996980650629,-0.10339400929287022,0.0342211218527347,,-0.05965147056436829,0.14097857615656112,-0.1980230777416933,-0.11503774119658278,-0.11757201304506165
MMP2,0.021940471232275473,0.007333128865925093,0.09241353777855935,0.09671563331400947,-0.036076166104561797,0.009743319640226119,0.15367825064947746,0.40882049974397294,0.2122684250236567,0.05109230151625711,-0.08750038080833408,-0.09103482009206386,0.06503174468563117,-0.01025755288522558,0.014065517063887228,-0.015825435718501642
LHB,,,,,,-0.018878616282841404,,,,,,,,,,
PPY,,,-0.022041155271585313,,,-0.03286216493985593,,,,-0.04833357674262266,0.0011724529526659308,,,-0.07905251859219317,-0.10130740426573791,-0.01105453586084718
ALKAL2,0.03601499407432807,-0.039414467184976515,0.00036758878423435483,0.050495913102667454,,-0.0186043394338382,,-0.024298930695981387,-0.04248627263879771,0.005362037732611691,0.04890684482374136,0.0531088386073596,0.1574510116791506,-0.027627397881339576,0.01996801345369097,0.03199917685611843
CSF1,-0.008034518153492645,0.044766572470856046,-0.13497887153875182,0.045188828943054954,0.020111274591978485,4.611112877511304e-05,-0.14834715697507153,0.3649216125066315,0.16132136961900914,-0.07408022063967502,0.10403898065382758,-0.08010409378069842,-0.06318631035897754,-0.05713850350710417,-0.14057830578681443,-0.07946944702645525
SEMA4C,0.036100452012552575,0.009025865520441243,-0.005739912038606505,0.009084541824516706,0.02890460877889262,0.01706399868792551,0.04839446413986178,0.25349124151978253,0.08302670831647695,0.0480875727901239,-0.0015242868327379347,-0.014484532933229788,0.05458023078399531,0.04169855336441284,0.02594938736956219,0.052826596371633505
ICAM2,0.06564402608196383,-0.053657787356938214,0.052075063846530614,-0.008861755707217294,0.1056336689438319,-0.014417929290424701,0.08147962453201373,0.10205157798898425,0.13172008251136783,0.011834446154964871,0.1187170935346911,-0.040250671114911526,0.08871257714769151,0.14043649006396863,0.10870308977162667,-0.023903741456298266
SYTL3,-0.04230217295392248,-0.036216698476724755,-0.06867802650547164,-0.11461467421813652,0.03898227658533711,0.013195816121650777,0.018736685092853915,0.04036105923672604,0.10458363155032833,-0.03726738452192195,-0.013435350673332349,-0.048157585674926146,-0.0714438784864148,0.08082688760919372,0.020801900375952455,0.04335744958206037
IL1A,0.021609789895313054,-0.037138936959566146,-0.03418394853196697,-0.029147805927135173,0.02778745152731637,0.046524510901754954,-0.059381486761394535,-0.03330810166035805,0.07796029593976544,-0.0989973298099379,,-0.06202272497574007,-0.003866998852092882,-0.02574663902269166,-0.031960316709916614,-0.08885832676671203
HLA-G,,0.05033271695810575,0.007829527906327526,,,-0.005555847203333857,,-0.04718425489289215,,,,,0.08499497193573323,-0.008164336802637711,0.013220824606903872,0.037924744342028964
PGF,-0.04973918540785615,-0.0016503090193581008,-0.025457659068821796,0.02175893931035432,0.03900109700219538,-0.06782030604790398,0.023094708812091417,0.3131562044004246,0.17777835156306016,-0.025532086783954785,0.08399306475689326,-0.20886650605228552,0.01819596358223958,0.14970770151855783,0.1980903840124344,0.03532570408137932
LGALS8,-0.0406119424349293,0.040877489148838465,-0.0022511036254566617,-0.021476791508077343,-0.02040071085574258,0.011099937296656957,-0.12573190368889892,0.04250349480117271,0.05798682665116686,0.09047921973680625,0.0016734745494452587,-0.11886705359049746,0.011375424068600162,-0.02021400837386275,-0.016132859862717487,0.0025401972213868274
DKK3,-0.05094873582801627,-0.008898841461022497,0.06335395013190519,-0.12035393526865631,-0.004527626340183877,-0.04222985576623868,0.23093790611863654,-0.6772965161726431,-0.22422012246316783,0.12722253653230023,0.044517914063352745,-0.12653799362529483,0.04133913540083574,0.14796722239982976,0.1436718250677047,0.009762259499618831
COL16A1,0.0031059796019714176,0.02472969871599342,0.10081124286347448,0.09634706462651425,0.0009856329117874161,0.031851307077411725,0.2543233989523838,0.16027769833170932,0.06268027502940109,-0.04252169563936842,0.006512696861025101,-0.05056111831648614,0.058198869092278185,0.04132709080348412,0.07371500643094407,0.0328422681834294
TPH1,0.021094792082380596,-0.05229688296791522,-0.005591541131739922,,-0.01441190943980823,0.015527221531888496,-0.03260070737864754,0.05492765527264311,0.18949150319981728,-0.09506146647337843,,,-0.015847833976268502,0.03747023393715823,0.02284336942531758,0.060994386058708994
TNC,0.005606937149888283,0.004656014948592256,-0.16477848483590787,-0.03164441561592654,-0.03210569855997887,0.022994844042258628,-0.3055645505165832,0.6167009325345146,0.25116604644565704,-0.2551331428093882,-0.0840722290157261,-0.27093983234632046,-0.048999574330712115,-0.2996297665503502,-0.3997617929076814,0.044923881810584446
TNFSF9,-0.06531981856437238,0.07283808369171647,0.014298388680345983,0.011032276229188287,-0.022036277695323906,-0.023904204728826046,0.08033551688478892,-0.00782505653406717,-0.09558034729085471,0.00991342739658311,0.034317089697243064,,,0.10334158875564106,-0.0136286802059406,0.046644941240783784
C4A,,,,-0.026407636689466916,,-0.022381695086273204,,,,-0.0031083071125383673,0.014961164023886758,,0.0534000757514722,0.03625543009579413,,0.057874939434274505
CNTN2,0.06946982035266444,0.026429600390899147,-0.03501048781809343,-0.11376511320553218,-0.0035747912803847912,-0.011568559645549144,0.16617058989444639,0.2905376152310179,-0.04485693028984406,0.022844378084725524,0.07141508018564162,-0.04863563851495071,-0.043369494785640596,0.2350207519920509,0.2690674060073777,-0.0020031938514850894
F7,,,0.019271506359996835,,,,,-0.046530601458586285,-0.037471323033578134,,0.025271184255135307,,,0.03531978303103094,,-0.01486365703485022
LUM,0.01502905766816279,-0.004333429913470869,-0.0334566532124185,-0.038934047255212254,-0.03031468693375054,-0.052727673350132426,0.02508821710392621,0.11126264499626216,0.19613690124565802,-0.03739658957528237,-0.0852911693756666,-0.03927369986836746,0.017425725443178053,0.0876436786995797,0.10484615284038977,0.05583511322241013
IZUMO1,-0.043646497372100884,,,,,,,,,,,,,,,
BTC,,,-0.048480674984634146,0.05483562242300629,,0.06130823390893788,-0.011174252462908818,,,,,,,0.0774369665450406,0.050206554704543827,0.027100286133726028
APOC1,0.04683311497916738,-0.024940774788501416,-0.027847915417758023,-0.2848813370725271,-0.05899793508912865,0.058378046228583995,0.09659456652762628,0.6368325711329837,0.2879848471321721,-0.035524082261237405,0.07831486478421533,-0.22956392876096549,0.09317729114904018,0.14041231104597995,0.08018846730541113,0.01848601910207224
PKM,0.007487977859458211,0.02548490457957411,-0.1741634367767656,-0.013231515851329997,-0.05362528023654776,-0.027807111370231934,-0.34293595276185673,-0.18501474842492155,0.055357417856861095,-0.11168629268559987,-0.004827180039464308,-0.029016222178353982,-0.023045254848923846,-0.32654265732752463,-0.3187912911493129,0.013758014562912467
TNF,,-0.000739486978035355,0.01689901249391837,-0.008694701395355392,,0.02990245631386222,0.09125319336568434,0.08788659298955942,0.01757204127581858,-0.048764812631947076,0.08212129111131232,-0.05339291873145001,-0.01960586172559559,0.020995858305237862,-0.056399943074325956,
GNAS,-0.1060574431080596,-0.029145378843530908,0.09058780851010212,0.006535383408378872,0.07088868763890221,-0.009329486071986312,0.2699052279682795,-0.5607762766432036,-0.14715807516735344,0.07051684943487332,-0.05551868153628601,-0.21753276902911947,-0.1026202759337442,-0.1237003192817546,-0.048084277375952715,0.013754505661678476
BMP8B,-0.016291215007214983,-0.010078394802394452,0.03881682419541882,0.10281531107045773,0.0332077661520609,-0.028907098291010975,0.02333085139846857,0.44634219584423485,-0.005686862052471398,0.027261586455115207,0.05155691576228758,0.055662539277568174,0.037694940416160054,0.04367965954952569,-0.010790935078798952,0.12894974451748412
LIPH,,0.020008826266444495,0.007811432552362679,,0.04459939670564769,-0.028354670450970756,,,,-0.02208623422194952,,,-0.020840300924864722,0.02940417717920147,0.04920693817676991,0.036136140217289815
CCL28,,0.02362393050973094,0.0023080496277593635,,,,,-0.06577126718260458,,-0.010509666785907241,,,-0.05454925626951387,,,
PTPN11,0.05558341019891655,-0.0011055984308016055,0.038359397048267935,-0.01061315316570044,-0.05041910669712007,0.001561227346414365,0.031397325617699735,0.09024340046903905,0.025724584167479237,-0.017584747222424937,0.015006151170307054,-0.1318096326732679,-0.02567462787984545,0.055077323492107096,-0.03855546720422877,-0.005267256397370078
ADAM12,0.012404357376592103,0.054746173932533844,-0.025029001400259345,0.03407798515604634,0.07352864219728752,-0.035819679467353434,0.05084145213020599,0.2707076178689166,0.13828168520722076,-0.16986859413992392,0.02006591826080171,-0.08542720132732078,0.03960270942518141,-0.10445961409839251,-0.09323020059780356,-0.014357229375972664
EPO,,-0.06106738494035506,0.02717418023436577,,,-0.02890709910044016,0.010355563654303679,,,-0.010204277391958545,-0.02687036957203273,,,-0.011046291623620905,0.07389647140319391,0.024390693870619373
EDN3,-0.01876378192549298,0.09428425655203998,-0.029779082954081097,-0.030783636015319395,0.0396017137244483,-0.010245628427054308,0.0012469468779640477,-0.04166452995394603,0.011598366228251765,0.02023088488661606,,,,-0.03713580856828299,0.019188637577400847,0.04322771455983204
CCL22,,,,0.004587774011465807,,,,,,-0.04016180239245862,,,,-0.03931956316530393,-0.044769044355010286,0.01605033005152066
CCL2,0.07178695445906239,-0.049622769957445065,-0.08809366638892055,-0.10744759939954847,-0.02973284129294011,0.023031616440718237,-0.35180169740855166,0.1279736924570736,0.060729403354557385,-0.10228490832837407,0.008388412328182056,-0.2659722039832612,0.03187021694424924,-0.11688702013395261,-0.18852940997109616,0.06503253870746721
DSCAM,0.06409181915226439,0.04853420297338704,0.012091168923646626,0.04849132099757006,0.046896560038879834,-0.023723890884735165,0.12470904998522533,0.25641828690087365,0.11111146899144397,0.031679735304475896,-0.017917243039598237,-0.14887940670460775,0.0004885997656409367,0.20118967103953034,0.2284203474674088,0.08560608798218919
GPHA2,,,-0.0010808219675379498,,,,,,,,,,,,,
ANG,-0.02686395093314102,-0.024597946312644888,-0.12429673372411998,-0.053718426438984314,0.0380129523028782,0.021504288189426814,-0.0928336770734792,0.05212347460465835,0.13840457204073445,-0.008587578204074308,-0.023896826262453857,0.011911708378429428,-0.045199122466727026,-0.018592268448427325,0.007725694799558544,-0.05103566119820035
FBLN2,0.018379597071841686,-0.019849039438255608,-0.011068727564202373,-0.026327710992206644,0.013294396472968156,0.03809852802901395,-0.006679192089960849,-0.18388583415721732,0.05725476783818172,0.04032345008837852,-0.0046222362896611085,-0.018460559275075384,0.13770459049222747,0.10513703527183837,0.175458474256707,0.023976234927711965
VTN,,0.045015180354706835,-0.04261447035853662,,-0.034318023663414916,-0.004622060774901355,0.05206190322196754,-0.032865234581873355,0.038659479747703444,0.07328594539526781,,0.10357357453357387,-0.05207587075301785,0.010636056576778803,-0.004024419814244052,-0.07601312334972954
VEGFA,-0.0023220761738492004,0.0025962511634088003,-0.15045758150316998,0.017776371341423364,-0.04449673727709815,-0.040539367885278725,-0.3467484387163257,0.3923507890931083,0.0874603691761802,-0.22918300905510883,-0.07228960181760945,0.01984996870555679,-0.01468898376170883,-0.32744643504083576,-0.30151217565119753,-0.032485468000159036
F10,,,,-0.038107530297953156,,,-0.05878547809961307,-0.0025018057877273588,0.03448598457086461,0.04887042363098551,-0.03374558302592176,0.021225171780161787,,,-0.012323845618158675,-0.037990944806340674
SERPINA1,0.043381838642847115,-0.009785342641132058,-0.06511925214392385,-0.08769735329687134,0.03692455435224891,-0.03971696546268235,-0.14672513007213026,0.21300483870365505,0.15726149356425478,-0.016480535295195848,0.022596043976825186,-0.12949773065292447,-0.01030591569415771,-0.19884406884366168,-0.32383698989867366,0.19502577402700358
VWF,-0.054033600807654056,-0.03697763307195308,0.049569975357109615,-0.008757256562573439,-0.018383796365015755,0.022808231059681255,0.15431938528145833,0.15253661311783434,0.19002478495311104,-0.01707963280918105,0.0783278204386087,-0.01102784853746189,-0.1415067949165876,0.21244985361414148,0.11746295856020467,-0.011612197598840041
GDNF,,,-0.011686592622498219,,-0.007011073490923805,-0.011231649963461756,,0.19740971961740728,,,-0.03891023107521331,,,-0.011275852354365568,-0.017604646525093054,0.08959715068069106
VASP,-0.003655352707904153,0.05193026290382675,0.03124880182737092,-0.046103317619564814,-0.01985156724836525,0.006849455998317633,0.0333223843120222,0.2679662579357541,0.13792853227210836,-0.013097915954889782,-0.01678900880898252,-0.08335728688942207,-0.00754416552232379,0.025824842314362537,-0.06609956182437121,-0.013465237118800658
ADAM15,-0.10901086714398978,-0.008964437129218919,-0.07547887251666253,-0.0001970946637902391,0.029428192846459394,0.026130746461049428,0.055748148595031466,0.34572361523322254,0.06935274030161714,-0.03086738414004226,0.09231280184950164,-0.015546205654900464,-0.027807983356274345,-0.057921774825650946,-0.04663783944525287,0.08796839542139419
WNT2,,0.043827283604239056,0.001994776386228206,,-0.01345299801398979,,0.0015453775673189686,-0.09036291206107112,-0.0662282060874714,,,,-0.03287664589862875,0.0005559997083749553,-0.03816841969937477,0.020577474861171483
CALCB,,-0.04778942663934203,,-0.018374865881823587,-0.002809000689554388,,-0.10500051713600166,0.015087941492347315,-0.0414215257476517,,,,,-0.038797673362360514,-0.00486836149711993,0.10037527540959536
OLFM2,0.08150944103385072,0.005360685392411002,0.05179417262180846,0.10524137519236647,0.038458090615155364,0.04071000926572468,0.15511768279446825,0.08729892536599171,-0.07975698231433197,0.016654095566613077,0.05309330400943031,-0.08659400030984808,0.05684719775601481,0.1653691995339314,0.11201698498156364,-0.04007672774157831
MFAP2,-0.002750507328374908,0.007232147769898992,-0.014847892534335572,0.028523977638116822,,-0.014744949359385409,0.07785408446949,0.28494560165199445,0.16360425464172526,-0.01881537023521779,0.06430643558714527,-0.026626034062615427,0.0893234762438455,0.03758559780815887,0.1854060790192106,-0.06539986377672961
HLA-C,-0.10340947935009905,0.06882741822655085,-0.02723445805729106,-0.14797231482949166,0.02587971494449183,-0.005622498278714695,-0.15841096788021247,0.29969891251711633,0.22163302661615553,0.00513076663067194,0.05162435491004852,-0.12529318698418815,-0.012751297610657837,-0.20772799069626705,-0.23882394529490694,0.045738152299572565
THBS1,0.07140244968527784,0.03177392660376716,-0.13213463771503756,-0.04234438889658113,0.04162711942602144,0.008145485553924173,-0.24512622634338863,0.2633890819364806,0.00765904349669058,-0.11022075503606749,-0.03759799111429129,-0.1362845311612452,-0.012537051462599019,-0.030074579547154257,-0.10716357948583959,0.12446133313851274
HSPA4,-0.017053089639472992,-0.019062356816548533,0.015434174326780759,-0.033821490406638025,0.024160184636989608,-0.025415532528794207,0.007413461633343233,0.16799722852473292,0.07233279171008582,-0.0005871338643513795,0.06879671809132529,-0.029701727906693932,-0.0764918101381996,0.06362245518503182,-0.04036720473882161,0.0025846326690202085
LMAN1,0.007412599486725229,0.036056943980529124,-0.12013793785673306,-0.08872143773054435,0.04749086767272778,-0.02000532719320481,-0.2082048460171703,0.24511724187080766,0.23525635760974806,-0.09959849239974704,0.007927643866684608,-0.11602201456727405,0.09841667419997473,-0.15249195688106973,-0.25162777337752884,0.0590616258354668
LYPD3,,,-0.026690869196282507,0.011852923558261234,0.1031099370031638,-0.021194069341953725,0.00259425557705657,0.0571273155610724,0.04684650398252487,-0.026493407038196276,0.011617432194808949,-0.0725489203573539,0.002308924643647908,0.027592214630719328,0.13334277222814714,0.0036389190879723477
APOE,-0.12884127312664942,-0.11494736240787323,0.11932383605913535,-0.24952841920879262,-0.025691903289834683,-0.02232407020566738,0.16332201705931734,0.38387150993977687,0.10810439559082058,0.06941959643091883,0.08052123181996233,-0.22974221111673399,0.06678961093625567,0.14347138409249746,0.016281170505102735,0.06309977143414047
SOSTDC1,0.02624867656881861,0.0053420715200133435,0.033678880318423365,,,,-0.011157283388586743,-0.10263852189608781,0.01530986741294736,0.026387930177175778,,,,-0.01948300160381147,0.13161954537200832,0.007022164356352682
ANXA1,0.05376113442195104,0.11094485754689305,-0.18545611864250466,-0.2183148956791361,0.015927920769134553,0.08661694397139778,-0.2833492196548416,0.39791329648894114,0.229525608820093,0.06245744810571305,-0.0577618111759541,-0.27145797419186657,-0.021705734863878456,-0.1547113396340162,-0.046536068276747236,0.05783815727792134
WNT2B,0.027014858372165468,-0.005754401230780744,-0.04061306977102964,-0.04334711390255895,-0.014893688910420847,0.04147401135571436,0.04825900860623014,-0.05808878976172329,0.04616724731326199,-0.03218851288834433,0.040200033205720846,-0.02071677653435401,0.006408645883489359,0.011610203543930497,0.01992313796673649,-0.004780921639038678
AMH,,0.04523394934368214,0.0505760952641857,-0.041323265523223345,-0.07132735219930904,0.01873549446026794,0.026149265203526204,0.19303549703113648,0.07238604762651654,-0.054593531153843175,0.036745853951570755,,,0.007842938315558472,0.0958670918221909,-0.0680276686337046
GDF10,,-0.031679946154426195,-0.004743644158755656,0.24469163624764936,,,0.05731849118593342,-0.05343451926020094,-0.053776444941392054,0.06425985386072708,,-0.029725410159602755,0.041778249460679984,0.031972706415278385,0.07217545114667075,-0.004804713642416894
EFNB3,-0.03815981270598399,-0.007262719424202633,0.05431767326029784,-0.04083274919645763,-0.07526221969783685,-0.0433775618774987,0.08521877854456479,-0.3012490204274135,-0.08282142724113456,0.07727858322357131,-0.01320420363433244,-0.0605010015219286,0.012021848728383798,0.00041297955038295954,0.09589080970739557,-0.06332385140091641
LTB,0.027859324885609212,-0.020998157459249156,-0.00047097069909509494,-0.008220088887559924,,0.02198037344606704,0.03067568099456986,-0.08218666885769223,-0.01959113129406055,0.007290698853788672,0.05539119803466387,-0.0015600469156171724,0.0025822781977229473,0.08452682157078763,0.21427792494941403,-0.0066577112334287305
