,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
INHBB,0.01954193307237953,-0.0092188338599956,0.0822937663815633,0.015106339486066007,0.011373760864456949,0.0067511646917781535,0.03244249154397566,0.015027387350096486,0.019934293643386197,-0.045962269210294844,0.09876479542628851,0.049347475463806585,-0.029135006483427706
LCN1,,,-0.02236966899250589,,,,,,,,,-0.020221000900887968,0.03125162483968853
ARF4,-0.015454471083001471,0.05198476967040733,0.008980107473032512,0.019685367191476,-0.09884896954741765,-0.03310789527925126,0.03367385625651302,-0.047867193826463345,0.06011430396687453,-0.028202890946811113,0.04601506228128015,-0.024116698854060536,-0.05282135001243736
CXCL14,0.044252644066211315,0.0407068759609328,0.09799075700855304,-0.024130799679525656,0.023210849408892037,-0.013235340547861234,-0.056995163748950466,0.02985012080310726,0.017777979139831375,-0.005237898442949172,0.03505580447065973,-0.015046567212535856,0.10824705575809672
LIF,0.01560149606901089,0.10456807734265029,0.03427962078863304,-0.013647566727538703,-0.05728894129515456,-0.02629909793687904,-0.0025338421079188376,-0.028707551604409173,0.023985726696277646,0.04938312503923245,0.09448324079902923,0.009213130394042658,-0.05931615134712622
IL17B,,-0.003165777884395875,,,0.031912315765944825,,,,-0.021667703140642997,-0.028537190281929654,,-0.03415609989140525,0.13378075909571627
MMP1,,,0.015417651504593942,,-0.05854209659746899,,-0.025197139510214326,,-0.08500064522443843,,,-0.03133907066167869,-0.0307820976552726
MATN1,,-0.037064299561808074,0.01827367274409233,,0.004713839022267077,,,,0.05986577151181007,-0.019995036772430693,,-0.007573322850720939,-0.02053913758676626
ADAM28,-0.011525818684904914,-0.016442540989903047,0.001620062489437053,0.040682569869341594,-0.006001150815369896,-0.01345750129257162,0.01615878593353057,0.04760487683338949,0.1173964353621834,0.034486407912472684,0.0411770805169538,0.05095689539542121,0.038702656283700045
TCN2,-0.08324551961111244,0.06116639783227653,0.004466039144508811,-0.025716481385793768,0.05949302723662551,0.05787660272168418,0.0022188850626860875,-0.0323291982427386,0.10222355156536081,-0.06764404284734735,0.028040283423963565,-0.017296133272465333,0.04713118922401427
THPO,,,0.03386222718598205,,,0.011939001641256292,,-0.020136389546536976,,0.06979559195694181,-0.037799229531504164,-0.02632654006799022,-0.03077976510038802
CUBN,0.03322217949263354,0.02383855391043812,-0.007290386533282544,-0.007389373061985178,0.05866959918878883,-0.017500617840609946,0.04238408254155597,0.02156207062785601,0.09953590947033955,0.015811793906324503,0.04333537810591384,-0.04881697642455794,0.08907297103964847
TIMP3,0.06836129881247419,0.13053441665685409,0.0842759213197768,-0.031973652192275374,-0.025872528569533246,0.015407809900428403,-0.0011051542102824665,-0.010658686863812767,-0.011412399884105999,-0.014649177527029123,0.047974299659168954,0.029099234053716363,-0.0469541510772759
PIGF,0.018893581212441838,0.02803314401639857,0.009911834123670516,-0.019529263424088342,0.04658739776433127,0.03839696359489502,0.08383213326132584,0.014123067389109475,-0.007421505779918345,-0.00700778344004206,0.02246713838116049,-0.01270118146477917,0.023623593640337087
CRH,,,-0.026208730524123706,-0.026340014810101762,,-0.007250006747869315,-0.02560488654394236,-0.0038045335482527814,,,,-0.0020879274864634883,0.0009354314707669657
BDNF,,0.031135430747332816,0.030399585715182274,-0.023562694119016712,0.04534371596695085,-0.03858136791789719,-0.02030382285859306,-0.02431616385733222,0.07217741353531597,,,0.0751067620651686,0.02975305163568074
CCL5,-0.0039130761613893564,0.012831255729478134,-0.0060335422602046974,0.027828293143377123,,0.01244918768177338,0.014277436133888075,0.03633860106738212,0.06492194089898459,-0.07304393054089335,0.04964339974748159,0.012007343106109151,-0.004855519295378953
GAD1,-0.032266152569499294,-0.022427481375337125,-0.020403702993472463,0.031035332686749108,0.04273528363901721,0.031911551521150876,-0.04646842637570616,-0.008814827232260658,0.06446870138225935,-0.004328004095991059,0.011271622513627401,0.011333881475403517,0.059416386201735887
COL14A1,-0.01634473101735188,0.03408757069558125,-0.02594364939773266,-0.012422407525770583,0.12215271439964358,-0.01942987154556538,-0.015853499921077558,0.01602063837864379,0.03572460205924797,0.02503508049077877,0.04396773689406844,-0.014905608385717523,0.03302809588275038
HLA-A,0.03620247921499251,0.18026490409978868,0.09345739118676209,0.0037972184334519703,-0.01384097856481914,-0.025142279813907594,-0.049356821113163155,0.04970261834896185,0.034345076466130615,0.000772079866620278,0.09273195419347859,0.049207019149778396,-0.07309169263067622
CD5L,-0.0517133156765286,,0.025529797250757033,0.03607887987581619,,,,,,,-0.007860526747255622,,
FGF18,,,0.062257318065195355,,0.08218819821538992,-0.016722519000052203,-0.03493556735363985,,-0.01999346579491739,,,0.10386801728112055,-0.028196528179109347
ADM,-0.04740954956063395,-0.05263566088665514,0.026480772067166175,-0.03797284093450242,-0.12034917932474452,-0.013779329103498663,-0.033490908745004384,0.027281285718029,-0.010951988629634958,-0.03399859232521514,0.03467283456287521,0.03574133335611654,-0.06974408759741745
CCL15,,,-0.043726940280941234,,,,,0.036432389890940976,,,,-0.017342494052817656,
GNAI2,-0.0108051506155789,0.021322789496189057,-0.009764698005558594,0.014927799516373184,-0.0021839518240699502,0.025288177387048083,0.03417755929697931,-0.0037707313159334875,0.009021682385781144,0.14419507195842188,0.03438535607586741,0.008143214136629736,0.07287487301117963
HDC,,,,,,,,0.03169800160023096,,-0.07333323330654715,,0.03311977852841673,-0.020539128284785234
COL11A1,0.06660676762910227,,0.0513041877703406,0.005489143619382592,-0.00030058184642139203,0.0043180707117969775,0.047158883993836956,-0.0027728028533882546,0.05082000830999267,,-0.023174142006940228,-0.016627269634084806,0.025850532984897673
NUCB2,-0.031361703442394154,-0.02813054986454401,-0.0009799751699445772,0.03448762017825918,-0.03654724433386618,0.031146102837660103,-0.019578836572013793,0.021178875201404393,0.035229444656687876,-0.0030319354237802274,-0.013137080922906746,-0.03238143865652117,0.0006251639614533697
FGF16,,,,,,,,,,,,,-0.020238640854667346
CXCL1,,-0.00660991602277316,0.0018274758173539207,-0.028256536720387658,0.034183796811640174,0.02119008199033376,0.018102294271273564,-0.02718454791073458,0.12450657104613749,0.001411280975781595,,0.02875365779482492,0.0575733869641442
VCAN,0.05566558094409828,0.0532489327512078,0.0407266025544055,0.028098183768215247,0.12672630316622746,0.03396513156302683,0.02847244826806081,0.07539621581966961,0.024992776182551486,0.16580746257554219,0.0048886944176549305,-0.0024180599736055752,0.03738439600252576
MMP7,,0.09505442752646727,-0.006801056699868617,,,-0.03324550528544393,,0.08421054880076956,0.03410961352572755,,,0.019356837935462,0.01342705526587159
PTPN6,0.018737337758177187,-0.03537193851332551,-0.026745311339740185,-0.04561204320384434,0.1041640292603964,0.004447391847814577,-0.05531278440231222,0.02642358226196176,0.16012942559046114,-0.09161087602270537,0.07379335602109291,-0.016171838487099847,-0.019912384692613822
PTGS2,-0.025401596566964193,0.03802460107201298,0.03339340972572097,0.0006116927539645223,-0.06670622941655856,-0.05109984962291791,-0.010023692308236664,0.001950898268894123,0.16449185003605737,-0.11540706174228267,0.011335340881680315,0.03539824963466357,-0.03584542518146079
XCL1,0.04487461201088259,,0.019919848758975848,,,-0.01819469914259664,0.026459014510195906,,-0.02471147935943612,,,,-0.036553100426921906
CD58,-0.030056292304230382,0.027560733634501764,-0.015888819936700976,-0.008425146669414919,0.04426749135707141,-0.023312599588984313,-0.004327689332579909,0.02563403958514762,0.037580230244356236,-0.0591903807824627,0.05924557567392808,0.013896089770000598,0.05804754328386797
TNFSF14,-0.019434624386623443,-0.02059957737377548,-0.02893843898534307,0.016452028840931072,0.01022528279093538,-0.001282480137384868,-0.0032865537005027172,-0.004587359610167037,,,0.10611293105868175,0.023071719111680888,0.03657711813786875
CNTN4,,0.09248654302738163,-0.03722827941941815,-0.023069520038800893,-0.03915893009131722,-0.014197080463887795,-0.057013768298712596,-0.00915843882187564,,,0.05758127200180385,0.01385268111847306,0.02462350493673932
NTF4,,,,,,0.054023780048503105,,,,,,,
INSL3,,,0.08159093921938541,,,-0.016722515720027704,,,,,,0.08130600552087729,
BTLA,,,,,,0.017635844988675205,0.04135511910777117,0.010602612032273778,,,0.023004021125193178,-0.02296100910903373,
MFNG,-0.061960506854061945,-0.035560756609489874,0.0027033330372595752,0.017018033605872274,0.04250507148921052,0.045045459243029336,0.0007783007015992293,-0.007455499128260424,0.09226850531262717,0.1389064851492016,0.003117719115773604,0.05063326200472811,0.03851162371000743
ICAM1,-0.03485119508813648,0.03408151442824505,0.11050724981568975,-0.004248667436727651,0.007680579835000506,-0.014305920701702187,-0.004468956965589788,-0.01691556698402198,0.10447882014951408,-0.015078185673571998,0.06076668637290539,0.015468446237344259,-0.028624605773322556
PROS1,-0.04335792285100338,0.06042368402844034,0.07553037242122053,0.009176278717301247,-0.06284524020197106,-0.018999210625624492,-0.01873398699079939,-0.000996661468288787,0.07677645278343444,-0.031391053142312296,0.08907157300572463,-0.0014796296062473363,0.03029533620613269
CLCF1,0.058589133919173086,0.09493688405606922,0.04265175535845502,0.0010787116724732017,0.0002975470990705371,-0.05415824511483215,-0.03125284696057843,0.0021393343941417137,0.07990206638285456,-0.008327702436434561,0.04652175035479754,0.007866293916522202,-0.006773103568856623
PSAP,-0.05842112608838021,0.001045029287488221,0.016513543218029954,0.024886684119156992,0.07879069104807394,7.512542475929453e-05,-0.02164949765948918,0.027114433009632122,-0.12489171491345306,-0.002484382384442721,-0.005531821730177228,-0.014935554138478765,0.0024105491945613216
EFEMP1,-0.029836003090819227,0.10424440401075434,0.09622483620062111,0.10687756984154373,-0.028356184868834525,-0.01022962796176176,0.028014124035759588,0.03538866538664574,-0.024721803769130767,0.04744675426280764,-0.013864983714361168,0.05657637640027176,0.020138657807403655
C1QTNF1,0.10397425338793827,0.03662348425483551,0.08904543756221736,-0.04165091589748881,-0.004983558363002631,0.022570846852075124,-0.03879310201386774,0.01893322649341373,0.10472505932251683,0.02392727231491793,0.00671316938167529,-0.01585120558969355,-0.03181165292167394
ALB,-0.015446426710104374,0.055844712326347475,-0.03065085700803901,0.049118928600563216,,-0.019458026854688965,0.025302083880281632,-0.030157634431490696,0.02334489775913459,-0.0009085037487739232,0.08176476554913137,-0.026850822737297123,0.00497115757131201
CCL13,,,,,,,,,0.009709083653638966,,,,
EFNA3,0.025855535215176466,-0.059833140594818486,0.012217028834186256,0.04584923322693747,-0.03662816786757616,0.02710889315607179,-0.01666269589866735,-0.00026488034172015223,0.019158368627154178,-0.046318387496021934,0.04055802417913543,0.022088638800765458,0.001645560809313217
DRAXIN,0.0005469742529232507,0.10066457762264257,0.01058392527553134,0.020359039472473653,-0.008555006472116211,-0.007526294990290752,0.003258997623251026,0.0009898808008185819,0.052524705817662644,-0.04848240552724739,0.035203306613274796,0.018151392359482252,-0.0012312949583125968
RAET1L,,,-0.02004227540592753,,,,,0.07801869033262489,,,,,
NPTX2,-0.005559124483237224,-0.0032534831404214966,-0.03269352389556091,-0.04331090342956347,0.0729806524069542,-0.006372163767970273,-0.02716669516800753,0.024382063163993235,-0.005699975994465802,,0.04978587015834145,0.026010098604171986,0.025571438036451854
FGF11,0.06517211984418306,0.12243004759816,0.018017755652884417,0.011053313823680846,-0.02694510750424123,0.03492322950235058,0.06728093849847752,-0.03380643311401778,0.01715223184147763,-0.0736214125542737,0.03146885881762955,-0.03700925587137755,0.012039720654334249
CD59,-0.039639078665279756,0.0788704750995614,0.02968634385711659,-0.04215964797526472,0.025871537448247856,0.020544845340041733,-0.031249590753589514,0.044634425057012275,0.07691282106316308,0.027758579299937584,0.011759296946324339,-0.033925897374803615,0.007694815892438494
COL9A2,-0.046104609998543884,0.035042236111089815,0.042957184363683246,-0.016626094335294012,0.12458641740034392,0.03613533319847358,0.007076433887610896,0.004087562101691008,0.0013038494815689123,-0.019032271564176643,-0.014458348273790018,0.012499596237439927,0.026417887370563668
DLL3,-0.05497637492324081,0.03547724615634558,-0.028791252873095557,0.04725871177043752,0.14335056462075343,0.02894749409039043,-0.025832266972451206,-0.010423517607488893,0.058175527746122786,0.0721259110917958,0.020864992456210887,-0.03486986794624866,0.0032080472581002563
FGF5,,,,,,,,,-0.025055729047710952,,,0.038986819511133725,-0.019408428131987114
LIN7C,0.0461482923406245,0.008850051802566117,0.002040497909211049,-0.020283407970574707,0.06987225746516251,0.025598797733661305,-0.035254205258084176,-0.014288388295878203,0.021103250553554238,-0.025549928593288848,-0.03391084627421568,0.01978722466248404,0.010020747041382604
GDF7,-0.027359168515363817,0.0024277575477876677,0.053164926953623605,0.00107521229887853,,-0.02983785019610258,,-0.02655214900332763,,,0.056597187734633625,0.06323447017661056,0.0010715298364417842
PSPN,-0.021864760590726225,0.005465799175149579,-0.021838120357855373,0.03927057936958097,-0.013131893670106075,0.005480563813822798,0.04451898286969087,-0.026641576345163974,0.0006661324795105827,0.022475163254405038,0.03479077468896094,0.05486695426838305,0.025533851326440978
ANGPT1,-0.001221903382463491,0.018075849025839207,-0.011018381869587285,0.010009808389266885,0.17301025540346998,0.017414614187886947,0.10139488351853686,0.001190758306244414,0.10437235060599734,-0.0017425602712215975,-0.005829559861025136,0.0008489049247475181,-0.03779282931473171
PNOC,0.047422783783137065,0.12611971499729274,0.06133385879815496,0.004807325217167634,0.07471261967307327,0.02731171969763415,-0.017650418199620484,-0.005192205930965649,-0.018227591870531426,,,0.04461640306204782,0.03030533824139524
L1CAM,0.009666067161244908,0.008933025133668742,-0.04069812565490048,-0.04172157183236457,-0.023382160845002074,0.02755891944093804,-0.061870506065642206,0.003275977742754795,0.007084974383528225,0.017384822324213792,0.07934146736605477,0.00012785724896445075,0.020511598073377556
APOA1,0.038455338295330266,-0.032719493153446175,-0.002559802174604002,-0.03428267936778429,0.06339018954416936,-0.014430972919913916,0.006624347941877578,-0.014174479957617466,0.0014732559555672635,-0.02098090008263348,0.10251202167356488,-0.05936821777344304,0.05272803154788439
PSEN1,-0.07280899999549527,0.029555207416984166,-0.0054493941502390545,0.01110349604875041,0.04207148009106313,-0.014217835499464624,0.02155429148006867,0.04707195823808404,0.0029980461806038963,0.027486427657017476,-0.003753221672479794,-0.006168823294517116,0.010258190639117044
CALM2,-0.05851428543740104,0.007147115748429962,-0.0789822801269783,0.004941084101406631,0.030955095451872052,0.02459461350510683,-0.03003656816531186,-0.030254288690241212,0.056956848026070046,0.033715647860911975,-0.04472315288964456,0.021456417051391917,0.05389321184561363
CLEC2B,-0.07395542832126913,-0.0356390088584229,0.06452231887594663,0.016020645338681378,-0.04646828481487197,-0.001987201330655188,-0.005744633605375718,-0.05323435235314796,0.05645220626581228,-0.047195872219502354,0.028035888152760594,-0.007437218282669006,0.009852304140868066
NTNG1,0.0092108687803865,-0.0006673013540931812,0.026622035818479724,0.07966669229627854,,0.03401262501241914,-0.027158207201624797,-0.007633776578571902,0.021893074908996425,-0.0760662952634901,-0.008208231091152375,-0.028190364347990986,0.08003044714845185
LRIG1,-0.01844415198000933,0.1375206561321003,-0.018340517786611648,0.01291994479940402,0.12951431767241958,0.005079883304399303,0.0729336353592725,0.013382125604518052,-0.09256514058749972,0.0699109376834929,0.03047287858512764,-0.01593054265237446,0.07150891440058622
CPAMD8,-0.02407372031405611,,-0.022065453064234568,,,0.008775676236470714,0.012034929996332835,0.0627506439333851,,-0.06858792555857787,0.041764592758221475,0.07744438650678118,0.0232548447241955
GHRL,0.014169641196335892,,0.0011297037939085794,0.05242074395829974,,0.0035503264672307085,-0.03691495237253098,-0.024215100557966714,,-0.0067703211402481275,-0.021438158932857873,-0.009185822741165726,-0.01962478517922571
NPY,0.019220624396679337,-0.042550626174079856,-0.02409672077752736,0.049748279235545236,0.03621058099211539,-0.014973420967814491,-0.036476774440292986,0.008865408988961317,,,-0.048875940719647445,-0.029985147921496574,0.12942089189610034
MMP2,0.019414609729866594,0.06335411739265809,-0.037604912142515906,0.03992458822555982,0.1207956580544339,-0.04185359105324157,0.02354541370742509,0.00798836894991693,-0.12617110441480744,0.005514038158644327,0.11607077104186557,-0.03884937158275883,0.0030728115949968347
LHB,,,,,,-0.017226670393181286,,,,,,,
PPY,,,0.03241904257936057,,,-0.020158568224084024,,,-0.016859709669636538,,,-0.0020340397765137366,-0.03985292815260425
ALKAL2,0.07153709826470477,0.01703100822007554,0.055438694047044844,-0.003979765747773434,,-0.01697639374136158,,0.04310975917876233,-0.042984191458438535,,0.011398505549926913,-0.016928146189572432,-0.025267019315378208
CSF1,0.010190826464307504,0.07298947840037859,0.08131299474509507,0.004203050549270166,-0.006773231387523029,-0.04265674159224988,0.01828998208690681,-0.008806623875165384,0.08979453784349976,0.01884160649118656,-0.013119155791268523,0.07225440942383192,0.014221938900485459
SEMA4C,0.021359100663455557,0.08474121693555563,0.0007414849982485019,0.06730868045013634,0.02286536092756217,0.017179472462174442,0.00703735493632645,0.03709724631486011,0.02308782410348423,0.021534469130339046,0.07204156554053329,-0.009008389021289078,0.03836451368523484
BMP8A,,,,,,,,,,,,-0.021313140971400645,
ICAM2,-0.012021646381427914,0.043868421807385954,-0.06140730788757901,-0.0006645265098815195,-0.0181994101951754,-0.005102161531351934,0.04703278602596473,-0.018818043580127865,-0.020242138039255272,0.04498587237826477,0.10141620945848376,-0.010676498768775883,-0.009672683338914356
SYTL3,-0.06578618286261075,-0.011494095508257486,0.0449588998317088,-0.011993014289074382,0.020269616157590493,0.02464379935767384,-0.018543715144217782,0.03729700077167326,-0.02198031437361156,-0.03308956866786724,0.030563692498893583,-0.01113980243507079,0.032976821209263395
IL1A,-0.01152175418427828,0.0211653873423822,0.03491024653277143,-0.031363197907619246,-0.01205382526796255,0.0052702646217196525,-0.01971117406829282,-0.016906552086357208,,-0.02678613039966633,0.05789993904843487,0.05758750403531531,-0.005355630478994518
HLA-G,,-0.03175570181443405,0.04871039870687292,,,-0.018194697499462488,,,,-0.0859222946280014,,,
PGF,0.0898462889422804,0.028939732968514358,-0.04274772373524213,0.04084221561253701,-0.06903944426521559,0.016525442371345872,0.06264324031073389,0.0031271562638656653,0.07711819014439102,-0.05478453144652914,0.08899616784716725,0.04448536728251595,-0.006100788391895736
LGALS8,-0.006134673622873493,-0.01891718980615759,0.013642897342192904,-0.047865286801385895,0.06847284131125213,0.03301159355807223,0.04771591641047253,-0.020340831296663853,-0.012905792923946757,-0.034284985645513584,0.02870518386918305,0.06555853010375169,3.932566134648701e-05
DKK3,0.029265437226954863,0.03260299534216298,-0.03224594061220323,-0.061629661638518074,0.06536185738881495,-0.034228310508027285,0.01165276892177812,-0.03906176457206968,0.03357412928526666,0.08699426613627138,0.048572087083294545,-0.0011429508244411443,0.05551791498018953
COL16A1,0.020659807266146454,0.10157236779358578,0.00879260864407555,0.015258244895329898,0.08720111794042883,0.016958891263324373,0.05091929484599964,0.03142639644140285,-0.009631204624890836,-0.08159047247329605,0.09266775974048151,0.026240168473989068,-0.016426322503047795
TPH1,0.0753062809276654,0.10197040076497405,-0.022644595067004784,,0.04336654939988237,-0.03310965070636243,0.1371545608709054,,,-0.016343722148444716,,0.06217493054640694,0.010761204644024393
TNC,0.004973304589539869,0.08474223052241646,0.14070520027286285,0.010401907467334152,-0.029602417580315114,0.007073972392811722,-0.03752409435152799,-0.011530315809565506,-0.1286069028700062,0.1269691822540419,0.061089671669882446,0.04565532507912081,-0.01261811026048759
TNFSF9,0.015265584255323178,-0.05495235141007581,-0.04026699949159035,-0.0015972844589346267,0.06745020716939354,0.028981784308291986,-0.014661499645721832,-0.017803763506907287,0.04776128557779372,0.02119412547917956,0.04892572166975962,0.06483540192679567,-0.006601973391973802
C4A,,,,-0.019581125695964253,,-0.0204232173754359,,,-0.01999347664480636,,,-0.028701401524153826,
CNTN2,0.0030070623485470827,-0.07031666560071215,0.010167337764779096,0.05083132853977795,0.04820983661688996,0.007027072615005839,0.0756837016224814,-0.00315800701497595,-0.021169902056814332,-0.024005623907478596,-0.08897326775507843,-0.007552718908950632,0.013096559190484329
F7,,,-0.022091509133954183,,,,,,-0.018227594428317326,,,,0.009963965638280869
LUM,-0.005758331227000851,-0.001070524677261581,0.013217236046394942,0.06114749825447789,0.06003708597488388,0.06889973588060243,0.09016572026890939,0.013566739350667996,0.01880786086059149,-0.10099231803763649,-0.0030549194172718114,0.04625714606814318,0.026927918733472417
IZUMO1,-0.02300319146658973,,,,,,,,,,,,
BTC,,,-0.02004226705767568,-0.03064098392344545,,0.020394283784255524,0.0027919758826532096,-0.006661600706132356,,-0.003892693933745078,,-0.014921080188803552,0.05676934976457922
APOC1,-0.06550888213952492,-0.09275281054255967,-0.009441837800727272,0.0183360194503671,0.10904744687388197,0.07634135029770046,0.005760770628303279,0.017651489673059313,0.09397179233133207,-0.1137050383098857,0.13001467556418145,0.005171677550541088,0.02078295049898402
PKM,0.013185565491593202,0.07284243697916191,0.0330002021452989,0.01941480810568744,-0.13750484574767607,-0.018649220594050313,-0.005065181767127686,-0.028896346746180267,0.02911946448111237,-0.04255128385877706,0.013930789448177824,0.05651778920108097,-0.033433507722060156
TNF,,0.053820625695344605,-0.010136457439898426,0.011055912362900907,,0.019593661705120575,0.0330833234687895,-0.001879621378167454,0.04842903339535234,0.014843834039675484,0.05367164434688146,0.017598905622893117,-0.02141697839317685
GNAS,0.030477090385626834,0.05810766223730658,-0.024756725780439078,-0.09127223859215183,-0.05810734461577366,0.023743288920322392,-0.03804245491647316,-0.04835320370303116,-0.14013157078124702,0.022786413471392958,0.039859131910019094,-0.01609525559195087,0.06744519302452821
BMP8B,-0.04627827352822537,0.07900977504892026,0.03463950300026675,-0.0542427519957425,0.0017875979706036965,-0.003968682422365537,0.01364719765746806,0.07261868726273715,-0.042482068735208794,0.00985175523825744,0.08256014299720457,0.029513000736663585,0.004163429390055508
LIPH,,0.12131119270565416,0.13459070422494265,,-0.03356426527755995,-0.002522693784627696,,,,,,0.0022605105918017997,-0.019444673134749332
CCL28,,-0.026293980923798168,-0.00022267109149062895,,,,,-0.016630550578395648,,,,-0.016549700050107537,-0.001857788861227555
PTPN11,0.04294910868748973,0.03169727232842756,0.020299391798781468,-0.009931639376948333,0.050517549612667204,-0.012772894660128285,-0.008314649219383666,-0.02478488551183786,-0.06296231678732421,-0.07513547284978762,-0.03439636481620636,0.05483629865464887,-0.013250216369218666
ADAM12,0.047318121672876426,0.16399977492314938,0.03132375791236674,0.044747488501190036,-0.0099569991486526,-0.06024558855355575,0.0009641173383963199,-0.02687011860868382,-0.062152420581112026,-0.02082969999938697,0.045661951276421676,0.014210889551445992,0.0013452081924458313
EPO,,-0.09465116544136672,-0.008586342967950448,,,-0.0033511524546798108,-0.004016797117243272,,-0.01657323221143082,0.04897056913772012,-0.049327308918336976,-0.017599230592112356,
EDN3,0.02431418570582132,-0.003987628395475235,-0.03042526825322429,0.03508792605255358,-0.03959227528212181,0.040265593186009904,-0.0367083290949866,0.012847977620782963,,,-0.03779914654189735,-0.031977673850434984,-0.03415089751982669
CCL22,,,,-0.024755236002154575,,,,,,,,-0.027195423158087043,
CCL2,0.03476738247454104,0.0371239674354663,0.06874457926465198,0.019736343450749625,0.0570686546099734,0.014942905116944776,0.009324773674225554,0.02477758082910526,0.1653428944764239,-0.04885982636832702,0.027376569345677913,0.03456300383737257,-0.08569300703821772
DSCAM,-0.0030019888381669704,0.16895625585447813,0.02061279193832276,-0.01947077367837331,0.07193866534804388,0.02426878618615917,-0.014426104670805018,-0.01409764089392532,0.12140254302550652,0.0225334308219272,0.07528826357810212,0.055847195187035806,-0.027831485511563406
GPHA2,,,-0.0252385456200279,,,,,,,,,,
ANG,0.03608669094820264,0.028286402900689532,0.05490077366184541,0.006883451064747138,-0.08285240737461223,-0.04786901471449329,-0.008203742540155394,0.031913332589466,0.054498217086499746,0.00405188460506285,0.08980211021946571,-0.041363227272793526,0.004920777406146415
FBLN2,0.026214181633635345,-0.0716557900233164,0.004296179183358941,0.020780462923027584,0.04378135476602007,-0.024790217841145545,-0.0016327020827337465,0.07322222140666888,0.0481984382354913,,-0.046445916279758005,-0.0007779015155155249,-0.035088820950819374
VTN,,0.02080117530908924,-0.0018654942770340605,,-0.0391589366515886,0.03670931517310568,-0.025869501606352204,0.03678389686513304,,-0.05341213902706361,,-0.02870140748290874,-0.034717289200169824
VEGFA,0.021224542844221827,0.0046950097235209385,0.049848511236103774,0.037422534038593344,-0.1457780297288653,0.024378742088616002,-0.020246757510743528,-0.025082227733556707,-0.03880283499967973,-0.07406685934527549,0.04857552181229853,-0.009374224133724143,-0.06479151767729975
F10,,,,0.019552981720932082,,,-0.02279261293880211,-0.026369192783485002,0.0993239039723773,-0.023591173357742152,,-0.004981757641204402,-0.02819653832880339
SERPINA1,-0.06791179907345056,-0.012372782540100756,0.03209234451698528,-0.015815985108925106,0.049925505344282896,0.024937346964654866,0.0320863888692989,-0.013277014642767874,0.05501703194386724,-0.037998522170730735,0.0252029867143668,0.015305069030706992,-0.01310286347520265
VWF,-0.002455322204082723,0.10269873245530249,-0.012819770033777487,-0.026097972217302364,0.09307908255039826,0.025698115212580693,0.038850142831836736,-0.00963166916724774,0.013574376109012187,0.08893223466998228,0.08755943705444334,0.00653836325955133,-0.006124465282375009
GDNF,,,0.0032491297113931956,,-0.04983896850444199,0.0330244279910335,,,-0.05507014608741995,0.04449250003743814,-0.04212609305009791,,
VASP,0.039189327011941784,0.07651556165241544,-0.01839404513662048,0.048012174525585156,-0.06869403172287432,0.0010903286621736352,0.034416474457346594,-0.023781385767734965,0.07566724387961488,0.020030779402727402,0.02089220043631497,-0.04152266365746907,-0.00467585771491625
ADAM15,0.056996056013246824,-0.025583917411203617,-0.001265178622642876,0.02990059052001373,0.06287148609340638,0.01458503773834014,0.04060365526952197,0.018030427331872694,-0.016697997275286335,0.07915643270102617,0.11253959626214191,-0.04178255468744864,-0.04075307962643483
WNT2,,0.03715269061297676,-0.0396111786009046,,-0.004745353804507788,,-0.02902933053086061,-0.031544879225103385,,,,0.015659613266580774,0.009682403092521627
CALCB,,-0.06106660824737984,,-0.01689449736596461,0.04352847258687756,,-0.043636786745753914,,,,,,-0.032994184582938506
OLFM2,-0.034060847250292944,0.159411874019945,0.035505663434469516,-0.0019136136928719115,0.047787429311296974,0.019412709489530985,-0.0026024954370869,-0.008541580260364045,-0.007743651032619162,-0.03960148341869368,0.053278475757877475,-0.006388480287533304,0.06074372843552546
MFAP2,-0.010156809075489097,0.07048824062297032,0.0076411976312868585,-0.015106704188859605,,0.038268359102304216,0.053301069235174206,-0.010641343603256888,0.0016254397701231194,-0.04187604812679261,0.08219518328656095,0.024630651761358948,-0.0010145539774718375
HLA-C,0.05234411573929655,0.11837878179088439,0.09280638713283453,0.029558063364000967,0.0328405531420623,0.012046969008826848,-0.000384375164456454,0.06247729730313888,0.10044434148790614,-0.010609338663046461,0.02097745327391361,-0.013532142133443984,-0.07430174784984996
THBS1,-0.034436034752716296,0.16247898624376775,0.041940914284311515,0.014853791748423278,0.0062749985068524935,-0.005448925096344267,-0.009007391546305577,-0.012932614465822397,0.09037593826560603,0.009075337266154898,0.10597459042247936,0.02295835706806393,-0.02535681845795062
HSPA4,0.043013974795542476,0.012795448271724607,-0.05744935163640823,-0.0014895630620080172,0.027019801998381925,0.043242906447882576,-0.021902367631313827,-0.04785199837344288,0.029914240007860474,0.08588400455309181,-0.0048078051399197885,-0.03713326936906946,0.0073202148989390215
LMAN1,0.04884998509473396,-0.015454432297217388,-0.0009360202840644467,0.03686746445446574,-0.1031173604501773,-0.051799786902954614,0.009424627424538394,0.037583109751800084,0.018778496363684075,-0.04097068949379611,0.048270434319266295,0.0074747931438481924,-0.04132447801093776
