,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
C1QTNF1,-0.05836598577493711,0.0035128034284503513,-0.0036141531864162645,-0.009087998785553237,-0.09134348914335672,-0.03256923884346245,0.02950282144012472,0.012975571147731284,-0.025523696509465676,-0.00958958363804601,-0.010877016774032943,-0.09398770877954615,0.009207045980966907,-0.07057083891186211,-0.14860748804212182,-0.06759109290524437,0.0334922551026792,-0.09164437835495551,0.038264367062455125,0.03231303009387082
ALB,-0.04087545423951578,0.09287678484978526,0.008350954199700389,,0.03948375625233282,0.031112247229397788,-0.024168858751001266,0.016983131866843876,-0.010278318177534197,0.04429646199578251,-0.05742394928372567,0.03700344669208141,-0.0062888991433829484,0.115252161736001,0.03549432449576016,0.03606453689357606,-0.014809415144008412,0.0295078584016713,-0.033890238148723,0.13290403070376933
CCL13,,,,,,,,,,,,,,-0.025561926418551886,,,-0.02407019046319302,,,
EFNA3,0.08538011173307293,-0.03670976680945979,0.0060495859377328,0.04024021651502327,-0.014869421967646252,0.05976566753329526,0.019173099630217676,-0.028819903985458226,0.00826102625088392,0.08877117071304172,-0.02284487739413706,0.016710277064359437,-0.009494203277274035,0.032939861545323294,0.02323320385120768,-0.04915692085565537,0.03241770880459787,-0.03766209679121187,0.04405016064312521,0.125976083707944
DRAXIN,-0.02192718536785241,0.012859980655583506,0.01529237147220072,0.07493086894126522,0.007579716567025519,-0.0594636881309489,0.00837816397411463,0.019995138462379262,-0.05922036934901749,0.010047436753662145,-0.028828976187250995,-0.038234262660193835,-0.02572699564003865,-0.060690590177325615,-0.10206047979313557,-0.0765700799485809,-0.0011928119058233543,0.015062789972385441,-0.015760538375258905,-0.016457438291655267
RAET1L,,0.002753733122360338,,,,,,,,0.06797949427030088,,,,,0.05317851907123802,,0.0036121012298048327,,,
NPTX2,-0.01116548551596999,0.025771036669757053,0.11308556522643745,0.006832726206377648,0.054368131259556834,-0.01599300143387008,-0.03330688647024139,-0.020354247484990044,0.024828908138151428,0.1153539420723806,-0.0475637897472521,-0.02053796379555291,-0.013587938076833703,0.002316221716942182,0.03325352099781242,-0.08405978493801451,-0.013791104907288246,0.04779444255418449,-0.009345726590972393,0.1337444175794695
FGF11,0.07122322899126059,-0.015563697161486674,0.03694733644367469,0.06315677681717954,-0.015622880754232776,0.07476833219742247,0.041764657161471576,0.0015203641230320459,-0.03453526758783409,-0.039490535504023656,0.05897292341302055,-0.03898594777724785,0.0028484408585831267,0.007541423200601183,-0.0652078483256922,-0.012670265253426648,-0.015156624979500566,3.769489341259392e-05,0.03640094905418555,-0.02965637180623901
CD59,-0.01909705555811248,0.059641184518197346,0.007779966697537662,-0.020324800424371757,0.002525244457640527,-0.00036672425711301043,-8.767995547040177e-06,-0.010473782619893141,0.05908614299858293,-0.02489317889517371,-0.06249989986740415,0.034973312332928615,0.01912148950357179,-0.04642209584892767,-0.040745166295197054,-0.035950075642475154,0.011565787919941428,0.004766850237426521,-0.0448171573702445,0.008229891772616635
COL9A2,-0.032662406963756344,0.07053804981131102,-0.026223621745063586,-0.021632333114958015,0.07466780459853942,0.21622390679348857,-0.02525319693907353,0.07852590124124513,0.043586481245029715,-0.011230067826328757,-0.09403723542162577,0.004404423389406941,0.03201913192658904,0.06521933814097385,0.12194923589238514,0.05173861182499103,-0.0032626087600848056,0.009671088954165118,0.06512600715249729,0.01869427279483456
DLL3,-0.021867399877634777,0.03179724799461879,-0.05473528151177323,-0.03400029281398139,0.004849851346214559,0.09408473263474972,0.018991968757542457,-0.0053364452159587366,0.06957995851655112,0.01672645342159375,0.07259195832134856,0.009462514565436342,0.02293795626072637,0.1312310225862559,0.19812659935738777,0.025148302407041002,-0.02711423309846999,-0.044263625611729834,0.03366682580152824,-0.0075031994244279315
FGF5,,,,,,,,-0.025954187582129033,,,-0.02025326887008191,,,,,,,,-0.014533527697021646,
LIN7C,-0.03502383435242056,-0.0153482205208874,-0.001983894390603852,0.04510112999699969,0.004752273399287687,0.0714124524866456,-0.012021430336119044,0.018819424386323558,0.0067749541091510785,0.011465964378484902,0.07159416874414098,0.01935330084714368,0.1045483492498166,0.0199888546882564,0.01766141466135093,-0.04911361504095602,-0.04601993966725502,-0.0363786716699755,-0.037661401871401774,0.054585367624635624
GDF7,-0.028879271837829377,0.009477759522623079,-0.0025971573585314776,,-0.007314868801686328,,-0.03452359489843014,-0.046427800244879434,0.008606819999360063,0.045714036189805546,0.02476046357496655,,-0.032552402540531496,,-0.022131287986907923,0.03928386526578698,-0.017444525169677132,,0.07148839421617144,
PSPN,-0.04008352598226369,0.05420583234646172,-0.026602127444333427,0.10301059795651221,0.0038920084006083063,0.06567640774673121,-0.02261034154093467,-0.05729635295971615,0.029675746616701998,0.003275371091187931,0.12210473480310105,-0.020800018747533587,-0.03120667072462869,0.016300735072358522,0.06243817539504709,-0.04476712938878592,0.025594123994937726,-0.03751498720284148,-0.046679317380342006,0.12595926135391267
ANGPT1,0.04324489388771839,0.055833246324381434,-0.021307065194592873,-0.02096800406100167,0.027989390096671677,0.019616186947717457,0.12784937528432055,0.06975815417203321,0.07249578533487913,0.025796679131347824,-0.040780220008158986,0.013412674752672289,0.030403542001192288,0.023495952937434294,0.01550930138197183,-0.025188230882732095,0.029754605330397733,-0.07797928048063381,0.05071935052539427,-0.060889191159034725
PNOC,0.05382878142181575,-0.013210447839074765,0.07178756819489746,-0.06582196806328608,0.06675392996703164,0.020406599440274002,0.020075246082337034,-0.04562661510602865,0.06846275552315756,0.0785279089636795,0.08956390142101409,0.08893884919723423,,,0.04788151889377565,,-0.020681197079072518,-0.051387111493800645,0.04893409764324159,0.028155818506137256
L1CAM,0.007919404794335779,-0.0026996466446510253,0.025997209552508904,0.09156477690235643,-0.001881792264976482,-0.03426821979634623,-0.017310448128243994,-0.0648332987716298,0.1245506764993477,-0.0036918587610795255,0.07830457160439439,0.14332085689353394,-0.029971515619334352,-0.05114534267755172,-0.12438337756722921,0.05125344678610821,0.06630480341455078,0.06889059990071919,0.00044094418970290055,0.09102905108908212
APOA1,-0.03247927088572442,0.012119625715545326,-0.0003163361605324928,-0.017511349355690816,-0.02007296091455965,0.00020184345940513167,0.06620342300630365,-0.028131702591434007,-0.02058056185285491,-0.01689300966895833,-0.031591908568679467,-0.007797973898620897,0.10295238474435067,-0.028688819810773727,-0.007693505306417093,-0.020075719850588643,-0.015244173547279654,,0.02389489053396093,-0.0443856810071819
PSEN1,-0.030799302104332123,-0.005398896176695853,-0.04090718835236115,0.013918517717481286,0.02213027325813432,0.025802824562756125,-0.01193142717756934,0.05903113793706499,0.046469659352040234,0.03663158631778912,-0.06346199266071173,0.006225589719744559,0.03558983981371211,-0.007755978260741389,0.01773815773695457,0.05505710341267542,-0.05647638083137954,0.03054346111614143,0.11188466719268768,-0.0029160134390266287
CALM2,0.03329905955867181,0.07361073330598863,0.05970313726050961,0.009202790958461588,-0.001692209268739514,0.058125775874742616,-0.049889148421190216,-0.05458061723599252,0.07289524347664733,0.04551658970764573,0.09262229011837594,0.1620965534372917,-0.01860313708613313,-0.002942151083958454,0.11399401495671267,0.00483567117873901,-0.043889304762335046,-0.09443574698035449,0.03516544868876672,0.02592745426590486
CLEC2B,-0.027821916543488086,-0.02413139465058903,-0.011175040132559249,-0.0068291845979354835,-0.002501870311063077,-0.09964860572984208,-2.919743085359829e-05,0.04970372183836011,-0.04202632255803917,-0.02111512552567138,-0.04786944346737277,-0.02005871326079498,0.0033099218645305157,-0.04262442195862703,-0.027404826399535856,-0.0006388000632457931,0.05349507490254868,-0.07303389750957409,-0.05841612481292796,0.06987903942474886
NTNG1,0.0005941904646581621,0.021584447981769575,0.02637938707704811,,0.06195396674008166,0.010422920728421523,-0.01127709033053687,-0.05258423465540952,0.08010003392400693,0.04351815057677876,0.11061797011169273,0.0576016967340126,-0.024974790709366902,0.0025379038775908036,0.1166700978345825,-0.04212874148123033,-0.012184077330563817,-0.010179840018762681,0.010495000857817429,0.09652363211771231
LRIG1,-0.04519816744319913,0.03710275674996059,-0.06637945531286293,0.004947442431377397,0.039842118311763104,0.21293238937148865,0.06384346985936704,-0.007971460624074798,-0.07257876857710732,-0.006594389949256714,-0.02977899864239403,-0.03126773099109359,0.02546895348231076,0.10272748491004546,0.1768963025881498,-0.08210072209182281,-0.017431627022837785,0.03132914221189172,0.07368083625124876,0.0057885215665834135
CPAMD8,,0.010156043420239427,,,0.012863941081004625,0.05342547319669993,-0.04808448134319946,0.025310583841726,0.03366036419734118,0.02415380518173867,-0.045688739857412355,0.040488086981019064,-0.06124838391396428,,0.008222929994174451,0.02917144406201373,,0.15782049968511355,-0.025945490962126436,-0.05455080637593672
GHRL,,-0.015298211918512754,-0.0040992487953644815,,0.02103269564721885,0.08921532866334722,0.0036440535489554895,0.01096305970791653,-0.04063783017060346,0.01228153760478421,-0.0225881858188978,0.010726959728375939,-0.006675452584761997,,,-0.007051385619498741,-0.01886964084806583,,-0.022871220247090592,
NPY,0.02786147419073326,0.03641082448338657,0.060097203605907215,-0.01650159529031564,0.0410783166102779,0.11562814592498064,-0.013871445976109984,-0.035224373194215876,0.0026837023340068947,-0.04296530064583317,0.004347591979548895,0.019994508162913517,-0.028976483717620818,-0.017457055052532606,-0.05686247188722391,-0.00652214629584118,0.036769891863522,-0.035477944898251325,-0.0035714796861953477,-0.07139215095445989
MMP2,0.008765582859930935,0.06837472599954958,0.023737492623167707,0.027598504684293847,-0.019576693893542697,0.07803592956693263,-0.0009958857928022672,0.060729894957897275,-0.04964406583500769,0.014578020992754289,-0.055116426724621574,-0.10924467086674225,-0.007494394204060344,-0.0378751337665972,0.04808546881151316,-0.014854470166057347,0.01616994785381807,0.025872678592794476,0.0342617433116903,-0.039861987711687134
LHB,,,,,0.06923039091496068,,,,,,,,,,,,,,,
PPY,,0.042206566969642846,,,0.055335072198573046,,,,-0.010274035567683337,,,,,-0.03580573463557103,-0.032219731780945594,,-0.007547345498372073,,0.03304552324037013,
ALKAL2,0.06028082440207103,-0.0023307857799252127,0.00818894634661553,,-0.013663812396538225,,-0.030867941235496466,-0.026621343802430628,0.012621069125807202,-0.0341491417965307,-0.06285596950583952,-0.06884378026498038,0.17871734834026456,-0.013940907966386092,0.006539172080486247,0.003352311741294463,0.008802913089743031,,0.018432824123461464,-0.028595614238673718
CSF1,0.023337067635405315,0.02528083336967491,-0.02348773203194106,0.06358139760495003,0.03748991808756074,-0.0366268267337292,-0.028969892626393,0.03379468963362594,0.01866584513630822,-0.018361008376921867,-0.09191683693782429,-0.03859434589299546,0.054898223291445426,0.03243292855733012,-0.04007809013087838,0.015229781729848743,0.03693587017629555,-0.026420472955325933,0.07358288551407728,0.12156618961726945
SEMA4C,-0.005645807892207436,0.0028583009626318733,0.0017813196169762765,-0.018119130039977255,0.0014453641948456084,0.02293840992790566,0.05521494078815373,-0.001115541446823452,0.0024183336596761175,0.04121938620705951,-0.049274506508289316,0.012973077609547396,-0.03882467104387341,0.0001680755380928474,0.00013858799863786082,-0.023296369684555177,-0.0005015540602354171,-0.04940847659078843,0.06303976893664726,0.05784661194391791
ICAM2,-0.02545747170166229,0.081689785914579,0.03021814909086458,0.039576729968504275,-0.010923579063153083,0.052535483607490344,-0.022286755147130105,0.032893936942500056,0.027945273564710823,0.011275129930252516,-0.03188389156690744,-0.04474368262165838,-0.00642670998880992,0.09651573219112382,0.1395083468576688,-0.06008055067211276,-0.010911020101564922,-0.018696298621005594,-0.0029734783507710722,-0.07236662078152678
SYTL3,-0.037547874703263866,-0.020563978130330174,0.017728637277662256,-0.04147269638779161,-0.03286111386230582,-0.047506129270129795,-0.03319601544566067,0.034359718298789824,-0.00765429889686258,-0.0235977832673079,-0.021404885718478164,0.003516822764110204,-0.025067440583318997,-0.05021817498509536,-0.0007944759330115275,-0.0013905671792992615,-0.035455023211204785,0.09405159767237432,-0.010399303478364461,
IL1A,0.007334596523986308,-0.024279034071107628,-0.04274350445685428,0.08618604488100969,0.02056910701056371,-0.015462961167515474,0.057402055370246174,-0.015248776249397682,-0.011419108176027731,0.05191367265554514,-0.04995804984789524,0.007417685726132317,0.028059465949507877,-0.022988663268728,-0.028916338156938476,-0.08337315579270557,-0.001172899915974105,-0.006721206927253505,0.13070565277702295,-0.01487165966895912
HLA-G,0.05673436603408065,0.017768206054110763,,,0.005880248915095168,,0.058973218993434495,,,,,,,-0.056384774283970034,0.03135514370089469,,0.08166931856852422,,,
PGF,0.02194014193129259,0.05249447215273436,-0.03705823318432063,0.03611992073496504,-0.024483902220469908,0.000787846565164637,-0.029725806211747155,0.02844171788664953,0.010523842659538585,0.10267822815048197,0.08999601803923869,-0.06004940001026793,-0.020659533635778937,0.03249923854197481,0.053651262020366824,-0.08341819785012347,-0.0184032002703181,-0.06790824706044175,-0.04170550923996851,-0.01535186592592129
LGALS8,-0.029887967911317495,0.012952933911562606,-0.01569316562358014,-0.04679539206963301,-0.020240472447014535,0.011379684796165556,0.03591263008750074,-0.008755268258566012,-0.007648043096671552,0.06736435833657158,-0.011487055469960301,0.06765828978760798,0.11839082003897818,-0.0449172948205606,-0.008542269987420857,-0.011912898458903936,-0.04138019674155222,0.02829914632599446,-0.012893748339058812,0.04387778924401064
DKK3,-0.026563132310589817,0.06942050391123257,0.10540631539976646,-0.022210471966482157,-0.0619824836563545,0.08079544794079296,-0.005249340913483177,-0.00630404386572214,0.0309536925126658,0.01766180093965953,0.082870120196567,0.09360031729745624,0.002130125341486336,0.004827917319496082,0.07540980201518165,-0.012605488181538643,-0.041410844733066735,0.05805880533832498,0.003702640948893646,0.1007764900542946
COL16A1,-0.002047134636125639,0.09880233587635942,-0.030708347973639336,0.0221658379958948,0.06530249764472733,0.1653175475091105,-0.05677757283997337,-0.023290250614021717,-0.014502870165485439,-0.010810550719558113,-0.0035841751902920436,-0.07032763394825169,-0.010674960696117182,0.01811284594648914,0.08774503798998337,-0.0661697811454918,0.014244053328057161,-0.027566667094218286,0.08370189203794323,-0.033740494508342975
TPH1,0.021781824550057092,0.046073917070904205,,-0.0035087769453756392,0.02913106934093458,-0.005088314912490768,-0.019758768967624817,-0.014250461671001613,-0.053708781704422046,,,-0.0300196590086481,,-0.01763957301167725,-0.04799838836880422,-0.07035733178886672,0.006366130286770972,,0.08055043930928545,0.10648448846421506
TNC,0.0323619095896392,0.008817887061541236,0.009117346621245498,0.07166477221697377,0.07030505691922193,-0.150964489912347,0.06038897090355432,0.024798098805878677,-0.06421992662921751,0.059677068415612336,-0.11231631735766634,-0.155861972776721,0.0021647147293263245,-0.143870498634602,-0.18014418846663047,-0.11999178405961029,0.045322571256056016,0.05899289967955691,0.015809462328789475,0.01605798883109316
TNFSF9,0.022234668714930617,0.013638415083636599,0.06541937751191845,-0.007787331398584134,0.01795703885318936,0.02715501887303387,-0.02944656746766755,-0.034044031966774566,-0.032036159116765786,-0.01304549651113467,-0.07140788772157972,0.15490277030759603,-0.004525995828001242,0.020300955596181315,-0.02560062813909488,-0.024257901533312917,-0.026959575765817364,0.20996205680785363,-0.025234955512844486,0.169392426692874
C4A,,,-0.021109833263772877,,-0.024616406405349543,,,,0.01810896653343236,,-0.02437333951698675,-0.013124767114086675,,0.09444819463241538,,0.08139218964260622,0.0033738144426788343,0.005435769338731819,,
CNTN2,0.0876873728668391,0.004847225855443311,0.005546557944761706,0.04226481854279814,0.019084618604530434,0.07580846728527277,-0.009862135691247116,-0.005453130839849439,0.021212159553577244,-0.03860725092401807,-0.10672263909963298,0.03186748331388085,0.038217960331388384,0.07154962743880712,0.1672867062991315,0.07597497605615876,0.001687543613304533,0.04153773450421691,0.05958549137747049,-0.06740530719695041
F7,,0.04969000068485707,,,,,-0.01716054723141506,-0.023479041846986792,,,,,,-0.02291024943300634,,,0.06789124269167393,,0.032508751440565524,
LUM,0.028743977671496935,0.04114657793539737,-0.031123241186107663,0.010612159846424107,-0.011125873409808414,-0.02185405645853481,0.0205023828602794,0.011248881264233452,-0.023998450860317735,0.04604637942840793,0.02759371339176241,-0.022835038584791374,0.05591005690906235,0.05269310595618088,0.052795814480693405,-0.05787081974598358,0.027754490386074724,-0.030494608422202984,-0.05503674489340376,
BTC,,-0.010662441480074003,-0.013484321456421878,,0.02152044923149537,-0.013456850437057119,,,,-0.056980770248880444,0.15179838306700064,,,-0.025940601683848402,-0.016427678208281428,0.05543804423889229,-0.016881405334263567,,0.033353064677214196,
APOC1,0.05736650098903483,0.05411161113412661,-0.05790878248450728,-0.06019389618042596,0.06235996877780833,0.04303060045715487,0.008280078581604983,0.03194120780370232,-0.009621107916813629,-0.04191367150336821,-0.14450186129880205,-0.10667411133447649,0.08080237579649607,0.06933922648578253,0.04002266743950822,0.035541764106084874,-0.0057765331661213245,-0.003785651315930047,-0.04349758803712412,-0.09316960668782276
PKM,0.05701167328157941,-0.06375532303202273,0.04205028738227026,-0.002691029322318359,0.012074561139220256,-0.08548327540708617,-0.011205983632087343,0.010883629321576452,-0.056983618442675806,0.052816304105461356,0.052081377684548,-0.04497602066256366,0.018853694460014718,-0.09463278037673681,-0.18618279855431846,-0.08195863575353814,0.04540706890850168,0.01975736388662804,-0.04741926895914225,0.04352654574469008
TNF,-0.004807506158530774,0.04949999731602405,-0.04011162900250296,,-0.030181138267485513,0.16138163779573553,-0.03242939039596762,0.022311107956925733,-0.011806344203704747,-0.036310509098532374,-0.06762050119330339,-0.050615228636141145,0.10345652297729425,-0.025177914216456727,-0.025816655041503496,,,,-0.024959887478210558,0.07190924227906431
GNAS,-0.004529794185587447,-0.031841643877034295,0.05505274807686456,-0.0028651177211681087,-0.028805427687733153,0.0988200242280431,0.004368366938930171,0.015929854917726152,-0.048784476104788956,0.023097709486863918,0.14991045718411528,-0.09858208343386787,0.028536547978568118,-0.05544823608011022,0.023966763735020834,-0.07993873652060102,-0.007812729955167508,-0.05634909306590706,0.02429491216044103,0.047405994451680665
BMP8B,0.042001224038331175,0.051349422736680424,-0.029189769297976776,0.029748145832671814,-0.0010988793195208756,-0.016432681574052713,0.05363412998387959,-0.034909384884252576,-0.006692568048683714,0.03565027657799297,-0.052850614925522135,-0.0015605267480717036,0.03601603510058463,0.007212030018165504,0.01615699399075221,-0.04816622025177462,0.05544755513519703,-0.012911230155547175,0.04070442118473827,-0.0027334216712690215
LIPH,0.022203969017819087,-0.02788903504287313,,-0.017585000028474847,-0.005638256088268666,,,,0.09438150287760831,,,,,-0.025561935819606602,0.16104772108887952,,0.05693674552706087,,-0.01264576726335439,
CCL28,-0.028879246487945907,-0.02051879761588157,,,,,-0.01569305883769361,,0.004599041655496481,-0.028516808131660566,-0.03027547194725888,0.004763485412767816,,,,0.01613477264994612,,,-0.037763208436279325,
PTPN11,0.05269382350437549,0.001653887473380974,0.046219705442633596,-0.00557602056167826,-0.0029066930560735322,0.022846201434981922,0.0205778692196754,0.039741272162127105,0.0045983336182402945,0.03109110441488502,0.07589990442831852,0.0007453472966159981,-0.004900913771867308,-0.00034276475437969534,-0.023078212041043867,-0.014301164922609914,0.01979301195836526,-0.12156220959639731,0.026193898400741166,0.07433672431576721
ADAM12,-0.044725625718181436,0.029739616715107553,-0.025137731654223852,-0.0959751685036505,0.003801357892314408,-0.04632753552162409,-0.002649440475545562,0.05729963031191786,-0.04890537275514969,0.01567458865437748,-0.030709408526799882,-0.07347515721636519,0.0021843274396414897,-0.0021836577439654286,-0.044172749256636085,-0.08103280806860215,0.02305732414934086,-0.03014549911894489,-0.019131404576554083,
EPO,0.04895479262506618,0.02717465355848948,,,0.01367172438152174,-0.018891512248021602,,,-0.019158633164515784,,,-0.030019663417136692,-0.02924408088439456,0.08234381863662604,-0.029893702539018806,,0.15796494285626933,,,
EDN3,-0.03985667642863852,0.05729804172485323,0.012010651974433443,-0.020743196855525222,0.029812688191980657,-0.056246379482114785,-0.024613289584485575,-0.04160154903058741,0.03908131972999586,-0.06516280514825214,0.2209773742526842,0.013954489421694994,0.040139922582492354,0.028289241278049104,0.005167045869144696,0.04743163577178436,-0.03571697076694785,,0.013207105828915142,0.020916942019482312
CCL22,,,-0.02668788876211219,,,,,,-0.011623283644236803,,,,,-0.03141937670230421,-0.027337333252712148,0.03448568223875212,-0.01464451883086508,0.06445837219949051,,
CCL2,-0.018223214673029228,0.0568291303504147,0.013920990201222115,0.012364078750251074,-0.023191819121917513,-0.15196137135263157,0.02919774612331386,-0.006432928332630508,0.038499202135813,-0.011143811030146167,-0.12272413526812602,-0.05546058500739366,0.09933274882742332,-0.1526086184701655,-0.06473116048399603,-0.0018421703772780454,0.06670816890717245,0.039446395093566164,-0.01719592805740974,-0.06278303129432672
DSCAM,0.06847339909326297,-0.0028087525315147193,-0.0095814574514302,-0.02733887022620853,0.007545688292566214,0.022853386465755205,-0.02832810701701751,0.07042083805544042,-0.030239521955446498,0.06031510563779672,0.07072495835792361,-0.004206960917229983,-0.03231052206858212,0.07365266690405466,0.13877122346179016,0.02024287607977835,-0.018393201588848617,-0.06926828778664476,0.006310872928377973,0.013827727111175468
GPHA2,,0.013475605042563836,,,,,,,,,,,,,,,,,,
ANG,0.04676977974332836,-0.07365135186279152,-0.0011427673652561377,0.020673405219489304,0.010146918725865156,-0.046027234202230975,-0.04018066947439013,-0.025699577568015473,-0.029538273011529195,0.001716030719242247,0.04889876966646436,-0.07856709737828696,0.08488995118921709,0.00628833973122587,-0.026205095650064472,-0.03465332556209954,0.024993630295373312,0.007625454476180338,-0.011203255995574958,
FBLN2,-0.013864075065499299,0.00565468588122879,-0.021475910015669918,-0.02411312175332548,-0.027786695371413837,0.03569414175296206,0.03638429953964088,0.023281181693024847,0.029949303581678927,-0.010208383543430902,-0.026112960804496085,0.02065355377558036,-0.04035160864229481,0.049212245429244406,0.0592455995439484,0.005951250810803821,0.039714351355922564,-0.019274594258232396,-0.03723965690713813,-0.043426282674489926
VTN,0.05702055668409841,-0.02639509604430053,,-0.020516161948988466,0.024005762983757284,-0.0004755441549837203,0.019535580622828317,0.048184635276284395,0.045962539754419454,0.02243282570983807,,0.0728681402134306,,-0.0036967065945124945,-0.0019556146692474314,,-0.021610958516902888,,0.009380803335363418,
VEGFA,0.07031979048013158,-0.08154153621282237,0.044478808180667836,0.05136272256891462,0.008427589194013076,-0.1420673751213667,0.04282526733490781,0.013632803177381027,-0.07329605510125056,0.09270128238908613,0.0442332362770572,-0.11992606880279473,0.002292951840709865,-0.12134726672635346,-0.17573892459090507,0.026325891888333595,0.08553007271105478,0.045517281293368274,-0.01692743007597332,0.01666034073651786
F10,,,-0.030462537035918433,,,-0.027275294137907913,0.03191578006770716,0.022737422834779458,-0.013212962240557114,0.008543147313147897,-0.03326035515017502,,,,0.010393377276487365,-0.01999876048759453,-0.028905550751093034,0.052229796864011545,-0.0020994817210807913,
SERPINA1,-0.034841922661954294,0.07604201382287487,0.06539523199071041,0.017698754722327997,0.01407668644249022,-0.044711064537424496,0.07656474793209937,0.010961475069851852,0.032890282814351794,0.0015086550292721344,-0.16154790938443686,-0.022256390515325766,0.007913700044250946,-0.10506780613203337,-0.10420809494117975,0.03931763065189018,0.030437734197791146,0.10540837195419869,-0.08443456643332523,-0.06374825010676094
VWF,-0.06167947349981387,0.09080150230010291,-0.012037025856876944,-0.059830348627499454,0.038786445428219955,0.06972471713492595,-0.018889362684318307,0.07915501312443886,-0.04308468699238774,0.0026712199802542396,-0.06511923438988552,0.040414343306140285,0.0710248159729237,0.06128186291999378,0.09084298395291529,-0.09588766418280227,-0.02014526261628955,0.11212644432535729,0.004750899654863549,0.1266602856005895
GDNF,,-0.004005950550336828,,0.03877930117118238,-0.020524082361487186,,-0.03075527995585953,,,,,-0.03001966107930159,-0.02497478373572155,0.02022469572032733,0.015100410934517878,,-0.02337069893395133,,,-0.03996415171098926
VASP,-0.032980815475328544,0.004114463987565181,0.016651578242462658,-0.02195100143984259,0.016726305609220546,-0.1073228638619764,-0.025665953857143015,0.06167281590722777,0.042026414254675425,-0.008265525532374213,-0.047610314962356196,0.0026729997023551486,0.028434212241587587,-0.041212289379747635,-0.00682816853408655,-0.02112312803886637,-0.003400999971175935,-0.12274805725963336,0.0012872680082830462,-0.040726567914202524
ADAM15,0.013823789134379117,0.02463725636540918,0.014263162724386623,-0.02988672261870331,-0.011317049330091677,0.008832432473584416,0.03634640529040666,0.06871438039141257,-0.045511022649716314,-0.012734029526087168,-0.015577400016787002,0.04431009070150435,0.07032457708164087,-0.02456862100092549,0.012404097924852947,0.02075651774804698,0.0034639156056944583,0.015395869635954147,-0.0006902897958778356,-0.11987468384352236
WNT2,0.016692345766472126,-0.04113451650015675,,-0.024334400386433874,,0.02871513563702148,-0.03251488692521369,0.01915994886860712,,0.06634257674122333,-0.018490093079536276,0.020061796920001776,,-0.03443465928539205,-0.004102817855558717,,-0.020039762038926597,,0.039769547840283394,
CALCB,0.03323477101193843,,-0.02204988456576039,0.09068330320816013,,-0.045287033947497356,-0.02002761955122437,-0.025954187300076433,,,-0.02295558297823578,,,-0.030136625144888504,0.04597519649385859,,0.030146743050237693,,-0.03845225593951294,
OLFM2,0.005636502714692933,0.06396009023315476,-0.03795333352782108,-0.03780200487891485,0.027332053387593522,0.08046934484385052,-0.007366383449292562,-0.006788424270246451,-0.05034818950313169,0.01301834215481357,0.07105935935052721,0.0005894640463421581,0.054826250585451757,0.11549822294259221,0.04988691663220271,0.009794333140495487,0.02801951669328979,0.0011957965929144958,0.09784739680856107,0.005040472526771675
MFAP2,0.03146225243915153,0.07691495047879167,-0.02142089777683385,,0.0020655803489082808,0.033242045423327586,0.035986692696594526,0.030755502142654084,-0.03345374128281805,-0.005678481242357786,-0.02668627340457693,-0.036956253611867024,0.09675085860076202,-0.005152885311348653,0.0696699098361979,-0.06748414092803562,0.0005550143187689984,,-0.011152338365994382,
HLA-C,-0.060917178172147216,0.03304792385516352,0.08841878585853138,-0.033442693988777604,-0.01046872072317914,-0.03333132703496992,0.007115796413646332,0.012874649284635071,0.11267596678899752,-0.05988146273080146,-0.17918332894108846,-0.12914252629398565,3.2434722252685524e-05,-0.07246385110922601,-0.12257078419930165,0.032801295109275416,0.06297574831828502,-0.05860990121875181,-0.03307416517112237,0.0021865485460851562
THBS1,0.04342365836840301,0.03342472848695288,-0.006494827430465269,0.04384956801682201,-0.03396308928441703,-0.1595423593540352,-0.03615918741519452,0.005691586966850138,-0.014772100871884812,0.005640804616736262,-0.08741665433986495,0.018545147796554112,0.021285741149777142,-0.050552810531253475,-0.03402588103135357,-0.10031102709598645,-0.024402352273382437,0.10727477771753326,-0.06259330272163621,-0.037648941406154886
HSPA4,-0.024357521656435014,0.04465596752951593,-0.04881060640226856,-0.020948461919690096,0.01764005377374859,0.014232370989883912,0.011351231254639957,0.050356534862155876,-0.009288363307290898,0.006481159226962178,-0.008956238373821156,0.05543739597073058,-0.004843988538659788,0.03976488862016445,0.012136823334247742,-0.022239975916354605,-0.013098250442731408,0.03561157251972967,0.028930976161057064,-0.04253240383675733
LMAN1,-0.015460505654263318,-0.0670126691901939,0.01685295543435487,-0.03857717508720936,-0.007815944767654834,-0.07565203332940122,-0.008470472747458936,0.056101978035669804,-0.063672290041104,0.012555934812910074,-0.02034033657686591,-0.04051200521759985,-0.042410168600905414,-0.04840291171737104,-0.07723911021577161,-0.05333409847428958,0.016837216784782002,0.022455929111459248,-0.060537883349089265,-0.0455654781873125
LYPD3,,0.006698987847446885,0.0011823923183647753,-0.024113143768695174,0.06422748019160518,0.053668762239429464,-0.009541587086373177,-0.02114857617697753,0.03224629740320565,0.0008047822335900699,0.013191713292189775,,0.10590484719271923,-0.049360474657112595,0.0471397538419319,,0.029791825809708544,,-0.0071878274551832886,
