,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PTPN6,-0.03202985147352726,-0.035644656090249936,0.002171458940125129,0.040683256558462416,-0.05182063250474119,-0.0031199922168603875,-0.05918441093494544,0.037528496441040685,-0.04620704708071522,-0.06282070027032553,-0.035985540249567696,0.007278617500417739,0.1577147440517344,0.011258755147763108,-0.07424988881151903,-0.007238138705392232,0.053770171770103944,0.04400066275003155
PTGS2,-0.03880720626395817,-0.040621880638519105,0.010813059665355137,-0.017595331704995384,0.10802121761735566,0.010845192470416294,0.15677410992279223,0.009358760479520226,0.030020188477903876,0.09932408205559128,-0.03620030255551511,-0.0035497537194763484,-0.0768843990012494,-0.035586505985968825,-0.01891957945809943,-0.0374313247829779,0.010790755646497887,0.01097246216174512
XCL1,-0.021794074184136893,,-0.01673510929628435,,-0.01539543166551939,,,0.07055403113615025,,-0.019549331524371917,-0.025617353135778925,,,,,,,-0.016709459917309946
CD58,0.029635178689405975,-0.0022661169394030864,0.04148118106997761,0.002456313547131469,0.025331239521180618,0.03920960919256688,-0.08711525711989318,-0.034887697740906096,0.019880035037339372,0.052905913410241485,-0.04552904773051429,0.013293091561345812,0.06782762867980421,0.04316656078878334,0.00753155899361146,0.0038372302773729025,0.037449599839109324,0.12434754547548107
TNFSF14,-0.035651595819827575,-0.03840283824819296,-0.02935984451519161,-0.02056294626548385,-0.025138874425615503,,-0.030582542757701503,0.007249515031124678,-0.015594125762794283,-0.015732926367280253,,,,-0.013150983306857477,0.02157872394649573,-0.03623250943294531,0.067174454290196,-0.002424498972171998
CNTN4,,-0.03140815142954649,0.07983825700357933,0.023845391784369504,-0.024321305728357404,0.059750553326129226,0.08784197725419612,0.022636470292836188,0.040006133531148895,0.0396868867313823,,-0.00791006652270794,,0.040024090795462354,0.04134832609960806,0.057913938046973194,0.023236010612032194,0.027983128316313725
NTF4,,,,,0.019925455624929884,,,,,,,,,,,,,
INSL3,,,0.052832253994915895,,-0.02491140779841943,,,-0.010931452912573091,,,,,,-0.008552412832345747,0.0006103471861428671,0.08177614345569287,-0.007705678620541276,
BTLA,,,,,-0.024822749853261425,,,,-0.019914231957804653,,,,,,,,-0.02383096887628881,
MFNG,-0.04180510096336197,-0.06541790939625654,0.00827760270054366,0.001726725037788144,0.007091438572950352,0.011926701469057114,-0.056166113568562735,0.008237392984490407,-0.00302577715186512,-0.032602828016844256,-0.019940026676122012,0.029089799663921695,0.027461911535848007,0.067299004778202,0.012048777781708734,0.01249552504527235,0.023076163484057107,-0.006523911519421441
ICAM1,-0.05737506874265548,-0.06251943332938178,-0.022961377291840897,0.02817276283949817,0.015047819497888054,-0.00358132858783657,-0.06104180109560281,0.00028752601798791966,-0.019173748808134966,0.07885636025718729,0.04942406089648969,0.03663100404607724,0.0993174882404305,-0.02292762745528811,0.019523750612687185,0.004249910772321693,0.034448008213514,-0.01954308931681762
PROS1,-0.015226799729303672,-0.05647731652831658,0.004392129341758369,0.05713302049794717,-0.07650763052759431,0.022514409836104844,-0.08768628216108165,-0.009359711303295876,-0.044077247520020985,-0.017110038238079626,1.9508324234874477e-05,0.02094149589559316,0.08593458929242254,0.06001214106652471,0.06937414850665106,-0.026954811197012506,0.012265774043170126,-0.023654525077227626
CLCF1,0.019857749648797714,-0.08983556622439937,-0.06568423543498683,-0.015410986878337772,0.03742079922938031,0.005979311464557283,-0.008752751713196975,-0.008041806479376076,0.00014706611545062923,0.01798454060150916,0.028469135845315945,0.030124027987251282,0.10280727567855716,0.014323385433806384,-0.012953248944141776,0.026424037383183777,-0.0020656171248831013,-0.024462838738558063
PSAP,0.014444708147384404,-0.10177268033842111,-0.03430669879175057,-0.0343422252273821,-0.017353737323403992,-0.04037812626367273,0.024866908471414966,-0.0062612584788947385,0.003671283683712999,-0.061382477281344425,0.0568427597474766,-0.022926580353823323,-0.0611426863870552,0.017506674419831513,-0.06366286865511273,-0.020063651315961075,0.007108528741206866,0.04225338057584647
EFEMP1,0.007456123540517454,-0.05184259421664929,-0.0337670309627112,0.048200219917037004,-0.08354318923000292,0.08115389729496462,-0.09305312871382819,-0.046010383152716695,0.010667486970370831,-0.10392455292579279,-0.06323787207465106,0.0315989599253112,-0.08839562614685195,0.08853376174360028,0.028694133958583987,0.036836386666339566,-0.010190023097762771,-0.00020265468978334763
C1QTNF1,-0.014638580162984048,0.05818023763064572,-0.03538186770785852,-0.014765481609709008,-0.010303554768683464,0.0665965579419387,0.005485489819710992,-0.012763395696338789,-0.034606828914405835,-0.005485644010128701,-0.010408774424354431,0.06949008451149724,-0.09497130697341531,-0.01023608518435025,-0.020234918636783845,-0.050960378706067774,0.01805975289506927,0.0020308652116796033
ALB,0.027563483179759714,-0.026872438436228024,-0.04035521118474857,-0.027125478104986413,0.013115570252371363,0.05371094060298532,-0.024619510250291368,-0.025525433258138278,-0.017711633273033607,-0.017701300543894488,-0.01300453061740694,-0.035930802791674626,0.04751780603994087,-0.04778233481502327,0.002357290739022884,-0.019900506339391277,-0.027868161974794144,-0.047323753929645
CCL13,,,,,,,,,,,-0.02478531477965265,,,0.0043797554080571505,,0.02974949379084688,,
EFNA3,-0.04152320621846458,-0.01874817258854301,-0.010989305296343151,0.06340432876526034,0.06630073558122483,0.049634271042475135,0.14103854337050842,-0.015031756328135356,-0.019662523299312857,0.10928003817394798,-0.04437426660754886,-0.0383549506651372,-0.05532926481957707,0.05131958534955509,-0.006866777436870695,0.04331927282454076,0.011410503253201379,0.0051729957669198
DRAXIN,0.01951867106198398,0.05127741876106084,0.03132908915943455,-0.0003996168079548134,0.016976468896560345,0.035851376000775696,-0.057074282437311316,-0.031529764176177213,-0.014221572375865483,0.11156076178169021,-0.021061172479036994,-0.012806850323047176,-0.05190868673323227,0.04525386628464441,0.026501596672637677,0.019891144832439308,0.0246472765068374,0.07804243866194341
RAET1L,,,-0.020334133777800415,,,,,,-0.01703353350379984,,,,,,-0.0001443934816017443,0.0438161619545417,,
NPTX2,-0.017486150603317055,-0.02978789270104307,0.03680438583465292,0.06610916743849267,0.05918420420121434,0.024894795065078416,0.13594341942810026,-0.03147769758827217,0.08053211858610766,0.0023897777890834705,0.02424086231440162,0.02874930141478891,,0.06294501779738737,0.005047363640100914,0.03232718946795298,-0.041819134131031,0.04328586023507439
FGF11,-0.015584249708732444,0.07040927845682815,0.06034189877824796,-0.00513123326939818,0.05387135946449236,0.015067565865247963,-0.07651407144806222,0.007593766153306842,-0.0054194998927781755,0.013242240780242059,0.07695728125285027,-0.00048813419321895796,-0.014575083798091974,0.037093608631180656,0.0187396508550396,0.0318600140750547,-0.002070205547548154,-0.054166960838092866
CD59,-0.038650233868842004,-0.008482410405136791,-0.010320278547281273,-0.06342326789571309,-0.10132320066805944,-0.022723978994503832,0.06878134665997912,-0.048098417428828644,-0.0010207051175697382,-0.07982053390580672,-0.05663179448708835,-0.039449565332859246,-0.025346868659420454,-0.0027832114709798136,-0.11225872905154786,-0.051577036821903705,-0.007523155135787944,0.04815988776505105
COL9A2,-0.0055334481316625245,-0.0385688083137235,0.049061865979081805,0.0939594860555028,-0.062182431615574324,0.004637106047096001,-0.03758035103217076,-0.049740771597405156,-0.0053554262523510514,-0.014350906315219882,-0.010535468051412923,-0.011809093160545642,0.06719473015786054,0.06472883927035818,0.008198376660685241,-0.002716864737837022,0.03378298483426844,0.022085108916974665
DLL3,-0.02889955534597248,0.10106437541628467,0.0279951747124203,0.02121570566762265,-0.0791798425522221,0.034365901644715174,-0.03512581005607048,-0.011589673535201577,0.008844771651875805,-0.01977449017181059,-0.016664260890571988,-0.020543413439225732,0.11637112519572884,0.055992733530537804,0.0027063133903553528,0.01885994751261434,0.005813381182135179,0.039672979022187096
FGF5,,,,,,,-0.019604377417908454,,,-0.014333609479937984,-0.006332627554274366,,,,,,-0.04293563961334981,0.055990815025528905
LIN7C,0.0009447700440119831,0.04231629767352653,0.12231592040500938,-0.0036050544479406033,-0.0029675926972286396,0.006641644214104923,-0.03444713360706967,0.0023754971265881972,0.04463935866797337,0.036239905956199775,-0.03137261877654566,0.025887517947206316,0.10107173318493239,0.049925434540785706,-0.020878886972865177,-0.0002423791785272664,0.020869118578854217,-0.05337176923783084
GDF7,-0.022574402695098403,-0.018985879643018667,-0.026701940718016542,0.13408012579609016,0.036856403010054446,0.02169585790938161,-0.03506902752412086,0.03291755407837109,-0.015594125156806528,0.0356595574579845,,,,,-0.024535397133162128,-0.003247780361459492,-0.03515563082768407,-0.041238093525323836
PSPN,-0.01607167280254249,-0.044278559748435205,0.0165057843965973,0.0008242096049727231,0.04718228796126969,-0.002268654620608951,-0.014262348746903495,0.036500989189834875,-0.0209232684436555,0.05205636554705535,-0.005899434882999832,0.004005871813115543,-0.01402581682296138,-0.03609882771681857,0.02121337451640286,-0.011068628010309582,0.02518667202120553,-0.013716569371053844
ANGPT1,0.06459043013433366,-0.06141103945063286,-0.014441053447170955,-0.027930221300396952,-0.04301217414088016,-0.02520146474849457,-0.03350781796995948,-0.015430924357837515,-0.022162688710335117,-0.05576195453661119,-0.02075445533292558,-0.013529684989399557,0.06594332287219093,0.021748078992274107,0.004880144111919498,0.02691310728118452,0.0007304545404497397,-0.01995050397459447
PNOC,0.014191649835228366,-0.03615722282207537,-0.027641928229344217,-0.027222902305090342,-0.014399468642099173,0.0564544115874355,0.1309153723711452,-0.016737164858791533,0.005358178703826955,0.10476188639690596,-0.01300453061740694,-0.000351272376247988,,,-0.01037667735706354,-0.023435199079180256,-0.025436446785266388,0.011792362493884274
L1CAM,-0.020354185836721068,-0.05292313739615415,0.044036265342113246,0.0062640459615836055,0.013855503150080361,0.023690889057564796,0.11804819576480773,-0.008199321669502537,0.07470472184905151,0.10896438653049034,-0.023746402418188522,-0.01465955164195345,-0.013565293246547528,0.06375887373859501,-0.08045214394229087,0.017572586398689936,-0.003869442682398514,0.05291621932692328
APOA1,0.0038830290564297243,-0.04078543041947775,-0.020833547531601968,-0.023920518304142525,0.02312826522490988,-0.024010243947999055,0.018868311660493884,-0.011348089381591249,-0.01403513640343367,-0.00792463871760141,0.005741313472099297,0.08960396098356273,-0.03489488395652799,0.026476649018623018,0.04837642488848719,-0.028172142652805533,0.04300782058226431,0.060271413544519516
PSEN1,-0.04545603854327668,0.023784479253389883,0.034888355531040874,0.030464204155757856,-0.051263047886514986,-0.04500196120957163,-0.014410072073364628,-0.005332293781549558,0.02469830007635126,-0.021060251348298947,-0.08371859105545622,0.03921464695835053,-0.05390065427882772,0.02400169451105234,-0.005268739878997409,-0.0245189482085478,0.03154313971584114,0.042782233107697465
CALM2,-0.0057418618712668235,-0.03255882169582202,0.021257690493052914,-0.025332475492473833,-0.09465285933333291,0.0037197637043638173,0.10691020351278772,-0.0313515234070139,0.014079972995278148,0.12255910924302672,-0.07865148003246401,-0.018362431500487428,-0.0437191513857394,0.06581950643280947,-0.00898710933596521,0.10541903629343405,0.035598256562167634,0.024776689507948875
CLEC2B,-0.019120312154764334,-0.048985866563232276,-0.006003222495614249,-0.03486010928413558,0.008564177320969844,-0.006796159093604869,-0.04532198318648289,-0.025775996560001214,0.058418508827862106,-0.05464193400092735,-0.03382661600373754,-0.01229522281359273,0.009768762248404653,-0.04163912367853748,0.024334064065335947,0.009282271204312445,-0.04458640330142513,-0.0049886742845040325
NTNG1,0.0874186239257295,-0.03835749899496597,0.069758755069972,-0.01570756628693529,-0.018224824557074415,0.016709057102094922,0.01334308168923448,-0.018765404920221215,0.04564084243039776,0.044495157469366255,-0.021310670873246493,-0.04354206705286096,-0.03009246976758568,-0.021286122723281595,-0.03788786114553012,0.031119698417011118,-0.010779536977256634,0.033601334775914246
LRIG1,-0.02679855897568876,0.06996434103991922,0.03757984121114724,0.05144381150702071,-0.07410827737289598,0.0037217775401108774,-0.10749407930676248,-0.018289088024295463,-0.024394616795990032,-0.025723230980415276,0.06033396393307353,-0.006386347060281002,0.07970451276245591,0.06376870982906625,-0.014132874952399163,-0.01624667941789508,0.03854809133938196,0.01704092232830655
CPAMD8,-0.01986353702355734,,-0.04085337731936193,,0.04893781408170986,-0.03387607382032439,-0.017734797664535472,-0.0047315451409648815,-0.028863436240197698,0.034718238755240716,,-0.008547273697485067,-0.038793622793462317,,-0.027563537187717944,,-0.025823752023038216,0.05746350504741924
GHRL,0.07386439716270553,,0.01807333168219223,0.00717525641374205,-0.062423389288776235,0.04117295399468863,-0.01588217870634721,-0.03321241387387188,-0.014221572375865483,-0.015986072987290812,,0.04263213769683779,-0.04683913557184197,,,-0.007600495745902895,0.02487756051015092,0.029709806275412292
NPY,-0.02914058405073357,0.0020291083695744457,0.021408102549724053,0.01819199847438872,0.005744996636381146,-0.023474592365797797,0.1174254944376605,-0.03380947122558746,0.04132798962207655,-0.021846712447531544,,0.018061704965287476,,0.0243409387186013,0.05013286198702996,0.011631664953273689,0.009533611699298141,0.023153049096738407
MMP2,0.0215313666453906,0.11788698829379912,0.09007638697797467,0.01753980403209275,-0.02356082988867818,0.033922264291525686,-0.06735902874465821,0.008810337257660786,-0.018763733823347374,-0.03543576141086038,0.04995107296417079,0.0007855517777355707,-0.06682068945704035,0.04989257403074455,-0.0596457750391549,0.039799908885171785,0.033685685736809245,0.12181966117133555
LHB,,,,,0.023437871159127828,,,,,,,,,,,,,
PPY,,,0.016627050668123353,,0.009659786462062494,,,-0.018953851486374337,,,-0.01202861091891388,,,-0.04653043038193243,0.02123158545241734,0.010976999852194287,0.10459051609518075,0.017178980623640233
ALKAL2,-0.02974581014497017,-0.024816108153768956,0.018113534863748122,-0.013864257272852698,0.02194685285590576,0.003737079751695447,0.019581209908424515,0.05268594943656536,-0.005822875755812183,-0.05637372700640453,-0.030667201562125407,0.07015304564744619,,-0.04197826745807116,0.0015709254024868302,0.03601007127748274,-0.007557394347240995,0.0034278693299911772
CSF1,0.03902623330847038,0.01392869419245356,0.025588100714628498,0.04902662013965609,-0.047454842971892425,0.04620108321295987,-0.056606617432118464,-0.02409362561888869,-0.019593643068927975,-0.060668822295087264,-0.03608852608728421,0.031541047510030576,0.11990322214084911,0.059396582540138826,-0.0006687358178413738,-0.025030606943858575,0.01699577224194076,-0.0035934683204131945
SEMA4C,-0.02101055703851844,-0.09564877515449588,0.008944445527890697,0.027180849342231455,-0.002823567643939809,0.05800029461300728,0.0417328431753893,-0.04702096392842225,0.04791280175492143,-0.04926805164769106,-0.0360468637958152,0.00020054186842799026,0.07858764364457242,0.13541359566233205,-0.0393418338526337,-0.030611224173678415,0.034241598854257205,-0.02284399716765529
BMP8A,,,,,,,,,,,,,,,,,-0.022120665373786753,
ICAM2,-0.06085383516535489,0.03818145107510625,0.04718650639179527,-0.016051831510330287,-0.022074882544940767,0.04825401979587534,-0.009767082977636234,0.022312695526169428,-0.027608869772491242,0.011461900806286883,-0.028546414432126424,-0.02725872614601288,-0.007295328712094547,-0.002614871558433679,-0.008447876659062303,0.023030862473543613,-0.0013091240124034353,0.03708906895093013
SYTL3,0.06641074694529431,-0.033574888403508876,-0.016270546413945014,-0.0016847650758983037,0.03821935264531471,0.03686545403904286,-0.06793200414049616,-0.01235882050204469,0.04080784710169411,0.09020149083582586,0.0050742919443273315,0.07879697206577599,-0.051134197398636616,-0.056826669153776314,0.0017410089285057424,-0.03261965106870114,0.011862003032970714,0.017113380766844193
IL1A,0.038972294942416115,0.04648513888741408,-0.051755135335237394,-0.004319589687518598,0.015346551115771594,-0.052476667739625296,-0.04877866972743197,0.008571032943456805,0.005067587754194811,-0.03535622725854375,,-0.031920024120284586,0.03948073974025023,-0.025945559992278336,-0.023630396179608337,0.08579988731625282,-0.016644351863597775,0.05449007639719465
HLA-G,,-0.030027640664784402,-0.008534769884041277,,-0.016502431520397546,0.039488939878428934,,,,,,,-0.03399158647727322,-0.008246324590600802,-0.009997997371748666,0.0746155756750374,,
PGF,0.058574314731587786,0.005667261400989454,0.04131286962839697,-0.004192410079402911,-0.06159453602452415,0.006959302126820155,-0.09903736835715081,0.015892089464460604,0.031763056466015314,-0.04510193891628404,-0.016341694122669524,0.04246948187968833,-0.039436151531933826,-0.008204873757950763,-0.004128765534429159,0.016513564665032072,0.029494330234212544,0.0050849629580920685
LGALS8,0.022509441723972373,0.018045044160078905,0.009649450616274403,-0.03307063371367534,0.06658488061577852,0.005075744050559531,-0.03241512938066937,-0.02657140811641919,0.00223558259086132,0.053860546059199654,0.023925772782796034,0.06009359940382639,0.1442542214105229,-0.05803264308667534,-0.0776570936630917,-0.07122277445886376,0.06258389847000134,0.026340209643852724
DKK3,0.02266089499051518,0.00493593269335441,0.027863673742509643,0.0030862863229311577,-0.035325681815961595,0.004215155419185236,0.13444467370998364,0.03854331442920662,-0.01211321911988803,0.10246110523156689,-0.006240252182771124,-0.04231506385824978,0.06917925763175216,0.028729935336767376,-0.00899554501668245,-0.007437574921171851,0.08146432955856511,0.056411809888523096
COL16A1,-0.02836151209150893,0.05268765263975059,0.056186160313775234,0.048746219826802134,-0.03541000907656786,0.011469374866825281,-0.040486641276811126,-0.03864121440068003,0.0013132912539740396,-0.045424594153797807,0.007366219295625707,0.0448774625039126,0.03982300642959512,-0.04242861252208586,-0.01833016495348548,-0.007968317600535787,0.007785265534135489,0.009906979836111445
TPH1,0.08508653585349638,0.021233434372234204,-0.022974348775808843,,-0.02612249813656845,-0.01655496148395979,-0.02108220006128714,-0.031088061092198752,,,,0.11946901103003134,0.08793566675014769,0.07587731886731537,-0.019292280283630017,-0.051544090114085526,-0.03181223205431408,0.06127410328580574
TNC,-0.07058387388095755,-0.033389074222006924,0.002273914153163453,0.0475650623000013,0.12922684508820956,-0.010098217080049585,-0.07410519406887794,0.012046817570993974,-0.02970200743883137,-0.09728089517707883,0.052585830501808796,0.037752761899601715,0.006471018954503705,0.08343102758959582,-0.06662746252686749,0.027783077625371192,-0.006184208632186543,0.01448815562813245
TNFSF9,-0.019863527595999485,-0.0023002412508992703,-0.00799879579103441,0.04606141079105248,0.012755245631729464,0.012649754935934567,0.06431780575432777,-0.02220792543907826,0.02563880339615725,-0.032855407656251785,0.04503630376879398,-0.0038035145050326047,-0.0330548165015517,-0.025290631905115293,0.09098250452874021,0.030738283670855866,-0.035007580473592995,0.04879414372788434
C4A,,,,-0.013662604098155144,-0.030424315642048998,,,-0.022468840236435948,,0.014572184768996743,-0.014264406457122104,0.02040912697722707,,-0.030963641935117362,,0.024307764313420376,-0.0015833966344102387,
CNTN2,-0.03352970213008036,-0.054999764341739185,0.03180229034634607,0.07448352762908002,-0.04531835347899123,0.006865471687886696,-0.05578938579693842,-0.032433081892867546,0.07260731229040088,-0.07792876758744272,-0.015103730729808229,-0.02100767747339384,0.06669679604333012,0.08025881496520416,-0.01926871804216333,0.0031402745417041917,-0.045251378899907976,0.021265238305454355
F7,,,-0.022413208729307715,,,-0.012146518777804522,0.004001390717749154,,,,-0.013004532442267035,,,0.046073589385526005,,0.08619644880807212,,0.047919326273826036
LUM,0.05874933084248932,0.03511161940852588,-0.012706103254017054,-0.003736034246313783,-0.05180057540315346,0.05081958682343905,-0.06671733015255907,0.03497552864317793,-0.04120035498334595,-0.0107809232869658,0.044766054618396375,-0.030176323823461686,0.2278110371752938,-0.048563680114110726,-0.010404329887986232,-0.04477856951822769,0.0012283617097442105,0.043029931457229414
IZUMO1,0.07745295669261272,,,,,,,,,,,,,,,,,
BTC,,,-0.020334125307980174,0.11850915946105497,-0.028153323821972397,,,,-0.04837792821571482,0.004506320576127282,,,-0.05201690991227151,-0.02822410067400412,0.010216102118476829,-0.028504090041039806,0.01854733177493505,0.013272796042886259
APOC1,-0.05974894925006811,-0.036018278885221924,0.009442151043773104,-0.025302103630978647,-0.0663566097064677,-0.039513112614656724,-0.11040192918161143,-0.030730291315604185,-0.000120619819229506,-0.12604243510415777,-0.06100095800353269,0.00889238291842304,0.07932048244552964,0.06336002628103043,-0.018552415825899827,0.03866897824359247,0.01337752449700405,0.05042769544767394
PKM,0.007691343100071809,-0.0646774705448183,-0.052837033688433004,-0.03595138905316077,0.05636966924560467,0.028945291302379186,-0.0036656020068556562,0.05244034063655019,0.010295173563241809,0.08832961514109003,-0.01241156687728891,0.0647791516917485,-0.10490030032246637,0.01552464784020839,0.004009345998737926,-0.008486846386532465,0.04900062218331995,-0.04478485161029181
TNF,,0.027301008804976507,0.04380468569446233,0.0457074046127038,-0.040543389882406924,0.07114035337761417,-0.026028001045648005,-0.027390041590080027,-0.02079162450918426,-0.0013544170828743403,-0.01851213544879969,-0.033299392028851786,0.1357613200773041,-0.02739427536290245,-0.028621103501425226,,0.04119055165454139,0.022023316376337428
GNAS,0.00474247876917546,0.02254802343946334,-0.051737678013144696,-0.009184725785811497,-0.06218600825402987,0.05958409481096491,0.11004987344150026,-0.009181652252929523,0.031061604011755093,0.13184324175438472,0.06316845248759959,0.06762492456539582,0.05237350103939862,0.10355632404264747,0.022867900655916904,0.001742630691354788,0.07581012370076547,-0.01617763685323382
BMP8B,0.005411005303685387,0.03898832550267512,0.050778988911508324,0.00865136743105144,-0.016897455243764896,0.007453617082003958,-0.056397396876641616,-0.037923101142575605,-0.013805424963082864,-0.0053580390015724065,-0.0028200549938222057,0.05339173667069315,-0.03512401151204045,0.02927518559444984,-0.036800471781250815,-0.0018564065307835535,-0.0062382325750301015,0.06062651851327417
LIPH,,0.06219083382630826,-0.022974343119703797,,0.008570858931062634,,,0.04145748822266627,,,,,,0.03870687230740333,0.00836595615606939,0.03321948566579124,0.019981963071855454,0.029244312802962757
CCL28,,0.011476276103326319,0.011635177534516601,,,-0.04138765499394229,,0.0014323391251189882,-0.01632890261232673,-0.021426506234451203,,-0.01585030573041874,,,,,-0.017176744494685908,0.05732719594526959
PTPN11,0.05575817826014977,0.09325500952609346,-0.001853523736644336,0.0196706174698153,-0.005812907512934695,0.02677324865451725,0.017703918304462173,-0.016337010510158116,-0.0008528305539830864,-0.013998185018966273,-0.03772185911252452,0.04293403546897375,-0.009380853328644616,-0.05107885087759633,0.05690955428568424,-0.01638651035467485,-0.009135924227584628,-0.02878565719862687
ADAM12,0.09843957281293561,0.023434961201091526,-0.04593928190011725,-0.016269520996488446,-0.03734119644484129,-0.017706729096290237,0.0028309972571412315,0.04217758436660016,-0.015780869281410655,-0.02101764083610043,0.05292736694470645,0.0747548851443032,0.0057702498467278205,-0.02217892889517897,0.00908869611801761,-0.009784282535868244,0.01651204037759337,0.011149267900347423
EPO,,-0.007223950727081631,0.05120588441458532,,0.07636689415514321,,,0.010814037004721885,,,-0.011824222708836814,-0.01998668327065136,-0.046459218473736005,-0.030204652640007348,-0.008401445107697044,0.00034082842902176483,-0.01826604024656081,
EDN3,-0.027895981233496406,-0.02620267110244931,0.049342914840680256,0.027884587910367225,-0.010961847306822642,0.026969265304928863,-0.031423540643854636,0.03694006888441593,-0.03560026941885394,-0.005236458760024111,,-0.020192916097304545,,-0.01698619671700425,0.0666842350177718,-0.02145761686921645,-0.033189262137699675,-0.03646088011382391
CCL22,,,,-0.01727280617597708,,,,-0.02357494322578113,,,,,,0.09449636211256288,-0.030306972116294018,-0.009600079422272948,-0.02822581881224427,
CCL2,-0.04937595549222558,-0.0035572637301350732,0.003795247662776386,0.0003417171739445154,-0.036368631464210724,-0.02332725462213227,-0.025492758361871266,-0.009066164561569931,0.0017792928937387462,-0.07624285520117734,-0.018168398838534293,-0.0008810043683162465,0.06294107554548799,0.0252808423128397,-0.0010831816869560388,-0.0077916507689055016,0.007888040753522719,-0.04373747389045872
DSCAM,-0.03405276056723677,0.043645132091914,-0.030574611561802557,0.00957845372753079,-0.007140482821168241,0.022376081953916986,0.040832452363514904,0.01343254088824448,0.042824930587352907,-0.0008181936645942679,-0.017396088974574498,-0.0019443453593031318,-0.015066943863917557,0.04215072710552478,0.006022633324092704,-0.04572320568156221,0.04436632215048183,0.010327851243237098
GPHA2,,,-0.025606072793660218,,,,,,,,,,,,,,,
ANG,-0.025498630875787357,0.013059266219842127,-0.019349158586617864,0.04898194780937046,0.10277557159116621,-0.037134277257607755,-0.030535600959326774,0.027777378428686328,-0.02581946390840737,-0.04667101772240622,-0.022425364889932214,-0.0008537204366279041,-0.03784291719021946,-0.004559547904480353,-0.00854825549330729,0.009644515163008956,0.008850394200807625,0.04246896957122671
FBLN2,-0.026155914416172654,-0.006207609649143131,0.0023122958230173012,-0.011050301901971663,0.02887023613246146,0.017713176834558923,-0.014646868109764706,-0.020379927800849663,-0.002414090291394266,0.015450093930124276,-0.04520650496231078,-0.008761560549045403,,-0.05079266766222044,-0.005287887561170192,-0.05333556094448732,-0.036309697949492334,0.009137591532635289
VTN,,-0.0012057299189054231,0.010389967649723832,,0.06694588969247527,-0.004569929506841146,-0.0042719338109207935,0.032226277146080055,-0.02177405943584914,,,-0.016607730470118813,-0.028806536050082234,-0.03452598497283972,-0.02330411005548678,-0.015308079578941336,0.030562932251046768,0.0751737604035376
VEGFA,0.026317753892148313,-0.05142551510787569,-0.05423200657986544,0.009680480530694209,0.13711087905970254,0.057133737328151656,-0.00040367545580628956,0.027016741069077612,-0.006173459421898322,0.09277646024481245,0.018605282803029727,0.06532540640220381,-0.17798855459897922,0.006932379373232926,-0.007572556094104062,-0.03993523714630351,-0.022886657942797067,0.024234657830080438
F10,,,,0.04492947114856039,,0.022060725575505223,-0.015500705682675562,0.032946973553725424,-0.03399444822848425,-0.02353896276916037,-0.004555948057085201,,-0.03060387371072643,,0.0037950878756160757,-0.0007035855154765115,-0.032248597861039716,0.1029287527494099
SERPINA1,-0.00981620132470222,-0.014398497082691404,-0.0067110430329091,-0.017104260832014592,-0.00671614633250218,-0.012275430732192913,-0.12142053287028937,0.007947836017987644,0.0011720016520661441,-0.015480559143245531,-0.027072238278206366,0.03435472704803608,0.028485926815810605,0.029603042269738856,-0.000725142623245476,-0.02093276392805249,0.0048136868410687105,0.003082607852081051
VWF,0.058533843194221696,0.07296293710186817,0.014699716082225001,-0.02811590357167748,-0.04463511940284745,-0.06372202235671982,-0.08783390169830721,-0.06076367649970889,-0.02664146127891728,0.0006037439251793073,-0.0015534070789347519,-0.024936668879123464,0.009837150540218815,-0.05557566531255716,-0.028933334063258424,-0.02896883063420965,0.016498276640229518,0.018714516675918783
GDNF,,,-0.035979485511414076,,-0.013939177795736555,0.018556456510318804,,,,,0.028094907580834425,-0.019986681714152573,-0.04464152153598644,0.001663302479301847,0.0375476041224801,-0.03946119967768917,,
VASP,0.0657643648098604,-0.014299256996289825,-0.003562460555382781,-0.05215756692579196,-0.04234264544571506,0.05456602438764453,-0.0679752797610302,-0.02358122837025662,-0.029364399681396595,-0.010357020854395972,-0.034916853435550885,0.04686783497591541,0.01233270287472016,-0.027124191390847138,-0.026632564265958746,-0.06363037652272441,0.024218591775699485,-0.045716596556405635
ADAM15,0.034689039840507925,0.022717602763521243,0.009780774655935189,-0.03207422460796429,-0.0890991397360697,0.016732346262932782,-0.0817581003086962,0.02474201711164053,0.016236962508973572,-0.01510129186725937,-0.025240901734160992,0.03760557515716608,0.08554201959151199,-0.0044935434645852835,0.0067534451258223615,0.024480030506855044,-0.021611841920875757,0.010116337501204874
WNT2,,-0.022076415364454878,-0.0310384106713646,,,-0.0028665865432858676,0.0354949746251302,,0.08963497437050351,-0.024267101160888406,,0.05539058390939284,,-0.011935824403931206,-0.009948164166822485,-0.02296887846537827,0.003339943185343805,-0.02580510550226218
CALCB,,-0.023106347223534388,,0.0009513815257358578,,0.05646717272843377,-0.0196043772048613,,,-0.016246086688771276,,,,-0.03278949164057593,-0.0075972375848586795,0.029003810010450545,,-0.013637233276869797
