,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
XCL1,-0.02070138964082946,-0.015087422595714496,,,-0.022443407538225345,,0.05674191460157181,,,,,,,,-0.051263951500921494,
CD58,-0.022023797699787403,0.04742722826206572,-0.04131235782416737,-0.08465964820682204,-0.035218180699197,-0.019803143660072114,-0.00028420099107249563,-0.04415464587772902,0.03685060213692765,0.06781193843896918,0.005620344309244035,0.09546944126811116,0.024689233727550473,0.07338689497171796,-0.03841794806130504,0.04848442697908757
TNFSF14,0.06242669919616966,-0.04246605657713118,,-0.021487514058073667,-0.03619100962011411,-0.01446652578903208,0.009533430838777605,0.004088357856855503,0.05007629324169682,-0.05708717196551425,0.08941883830724599,-0.0005919339896181443,-0.06826139515691704,-0.011751916648224208,-0.018343731304797113,-0.07334302249455656
CNTN4,0.01994195438215769,0.22193282526394995,-0.009651264911729887,0.02306680829425954,0.0011586590408076039,0.023129235266474635,0.004574986085695078,-0.013312590970227554,0.03618339779022887,0.0072999858705598735,0.1462044631320681,0.05754926110612542,0.0218713565430613,0.005868566748236515,0.05526767802302033,-0.01892876299446206
INSL3,-0.018544624489883456,,,,-0.015756589922822476,,,,-0.015578112459008224,-0.007991867378134416,,-0.016191881482111068,,0.06343530909091594,,
BTLA,,-0.015729140314826244,,,,-0.018474248224526667,,,,,,,,0.006912374569130292,,
MFNG,0.0495305692242025,-0.017013743037751126,-0.0403274771209974,-0.030047479740631957,-0.009039070327944413,0.01724945911117849,0.025431091447747235,0.039903651136660966,0.07531088235787271,0.029246950051343933,0.011441128513719636,-0.030588062315150627,-0.02492282953800558,0.06297559600411033,0.01850256027996263,0.047968435845427364
ICAM1,-0.0634480442020368,-0.07829328161271594,-0.025542834124979544,-0.04420841312525679,-0.04996604151475768,0.020458960016256515,0.01586044391744975,-0.07420465653648033,-0.047601754533218965,-0.04324189177149171,-0.0020488795465159657,0.005631188814234742,-0.03462137566110024,0.06531426267899741,-0.059345033569468374,-0.0035200265315105945
PROS1,0.09336095736586776,-0.08077279237004215,0.005010738629240304,-0.12247573376953844,0.008649583619187329,-0.04093072703503594,-0.04618851733185787,0.004710824667884594,-0.004505027246056615,-0.01598492163545167,0.009366979133292359,0.16845130235154834,0.0011322313111284056,0.0875934830478862,0.008648586717455999,-0.034899827738496966
CLCF1,0.05606192322436857,-0.03837370504926893,-0.023487692001030836,-0.03395654678847865,0.011955481864809358,0.009024421347015156,-0.023071667322668007,-0.043538116077966926,-0.06322159757663008,0.03482695395936755,-0.03368760637694037,0.051839568419977285,0.01266673179292241,0.07512603366732666,-0.12082863808648107,
PSAP,-0.013376063028493135,0.062476642867244275,0.052683059228494256,0.05747732914278116,-0.00016749205368027796,-0.0009369936160205408,-0.08098442928235161,0.02267821240645565,-0.042379898299764775,-0.1132626367732121,0.04826448941598785,0.036944473325466555,-0.01252762453015583,0.036789226355486954,0.04076504896305375,-0.02075000137140767
EFEMP1,0.024675201425945776,-0.14561296924823666,0.026952788535858675,-0.03454424170179109,-0.0064690170183844655,-0.029517217752545077,0.04558242876117195,0.07071715059906489,-0.04097871079744078,0.0121044035433008,-0.018172514397005686,0.0938046992482437,0.04141311855192223,0.05614851429663406,-0.09454560342339084,0.05023092510478203
C1QTNF1,0.02488062029367622,-0.052109657696600024,0.04204348328969952,-0.06903901032363524,-0.028027114681917712,-0.03210443410436907,0.04841346933014189,-0.014895883391963972,-0.0726217683581861,-0.058944478850296404,0.02437386426738586,-0.05820278426200851,0.0958323267586025,-0.05919034325052756,-0.09296972795808656,0.019909294978675152
ALB,-0.016746383149488578,-0.01701430382530152,-0.008990159617106266,-0.017297844616690844,-0.017202063489703028,-0.016430917860207554,0.04504854872591919,0.07414912597038484,0.04821530729685798,-0.002106114734289385,-0.045953046990069545,-0.02052070606620116,0.09173134625396723,0.012259724172888068,0.031642929957242626,0.009773926551851848
CCL13,,,,,,,,,-0.03715202043458173,,,0.038519967494553574,,,,
EFNA3,-0.032864400738924174,0.061856080080396704,-0.03307199560119975,0.07391699111844077,0.01711591707623116,0.06176195004781887,-0.05346491592697986,0.01595773606622518,0.026392475906898735,0.08665291721221322,0.012975301789912727,-0.02256463239782671,-0.056271768493698186,0.0005707085922236187,0.11897857649326288,0.012732588719876434
DRAXIN,0.0017126069111457686,0.06605248937125587,-0.042060349989845286,-0.0629671518332002,-0.07763716272058292,-0.013193220746424114,-0.02199211119143632,-0.08957909650067676,-0.03289026913790992,-0.050056819294109385,0.08170368837480343,-0.0301357539924462,0.018503516006219016,0.04560304156591458,0.04507967532901165,-0.03948280227453915
RAET1L,-0.014446442580916378,,,,,-0.01580185099564745,,,,-0.019103812356215152,,0.029385834984183578,,,,
NPTX2,0.037512035794224304,0.1866771779639177,0.005950343403453523,0.07606782566389368,0.08057248683273936,0.0194780334221132,0.008127233441939304,0.028243765659495604,0.013973676452450484,-0.014885366199522299,-0.0601075310701365,0.09168581206558998,-0.02480852288117534,0.037410936686957996,0.051802315069212304,0.015590094784469006
FGF11,0.019555970389046887,-0.055321673098209276,-0.019730822326121243,-0.07674765450127015,0.05860994837263314,-0.02990371168592259,-0.013491537488187162,-0.05924142047845533,-0.013174162790347247,0.0006665835636290515,-0.010442266368296841,-0.057245551214741064,-0.013655708236693905,-0.0028472274630483327,-0.09609690362171738,-0.03486240130250556
CD59,0.009910087666452235,0.16426453738949387,-0.03052055926462162,0.04098137622025672,-0.028747810113620237,-0.011169634393642132,-0.03893971620745315,0.056200012510179705,0.003549102921593836,-0.025411868337498266,0.06181833283067981,0.14088907602447392,-0.07203792885155193,0.009971263997035719,0.134844125036361,-0.02928914504949418
COL9A2,-0.027235811642141856,0.027407995259723136,0.01484415360527699,-0.025749234920790967,0.01600791454166362,0.009941374121986342,-0.0907344395126259,0.03548448232823806,0.06908045595613474,0.1264456779272039,0.024299683321006207,-0.07531593168514727,0.03721637041553415,0.07260007698173557,0.023959820056588668,-0.016394120497522827
DLL3,-0.0064236025571350035,0.10365162152928274,0.022251771442338353,-0.046896921013051686,0.11188696556495842,0.00935908175944305,-0.057251912621790566,-0.05007065943940872,0.11159120536029668,0.17284550389715797,0.04496749807961714,-0.05890633157434928,0.022411331064896386,0.029657645563125633,0.1020097672033147,-0.08092713480546149
FGF5,,,,-0.01377417629085168,,,-0.03283595757327372,,,,,,,0.08532840615124845,-0.025071948044520346,
LIN7C,-0.0054291807615969604,0.07538321846853965,0.025107824300850106,-0.056220549203041766,-0.01779123503856079,-0.04061238202330396,-0.03556144026051067,0.10621760083960885,0.04178441585187794,0.06779513935933187,-0.005894585085090141,-0.048722525856577444,-0.10228625359559088,0.004001914783184478,-0.017984934299712204,-0.09926983195760779
GDF7,0.050695052915759924,,-0.022758590388408696,-0.024639750458217088,-0.01628672325923963,-0.014466525226862863,-0.010885302545244613,,,0.2540257784146447,0.008182337507151473,-0.006985931027321257,,0.027117314761197726,-0.04569291251570902,
PSPN,-0.00464317576679891,-0.040902948640597576,-0.0288908992513268,0.00230947003213162,-0.04750749307765138,-0.0013178900586726858,-0.012461678958005979,-0.030855738153475795,-0.02500823491226163,0.0848423289469538,0.056808251190889544,-0.03354772126652912,-0.03540157210954308,0.02636829575580807,-0.04371477124558063,0.0076918272141378126
ANGPT1,0.03861982518338964,0.058194662657306835,0.014475460814479268,-0.07960782930949359,0.07529041435416921,-0.0063998499436619,0.06513837474527318,0.023386006674607693,0.050710743783501065,0.05153579544015568,0.025896907150365075,0.05201242071477356,0.13253737960699408,0.043875569443777435,0.037651195940087506,-0.009161775571751334
PNOC,0.07034498441573078,0.21990734316298066,0.000358800703987881,-0.005249385927621685,0.0555103230090232,0.04412570439494087,-0.017816991728193277,,,-0.036890951555447395,,-0.05004932985285822,-0.04158640913781455,-0.037525417907311925,0.13178767630786886,0.013831298066905053
L1CAM,0.009654307228406689,0.0807149258771371,-0.01684515571431537,0.06401298453532311,0.0314011027117844,0.059516978233003795,-0.028939609407873997,-0.012389690747279844,-0.032141418177022665,-0.053037638908384574,-0.010362422525430081,-0.03869261585642192,0.06853755506282413,-0.04026997832398766,0.09641242284943405,-0.03131768720075758
APOA1,0.03166644744206402,0.025499171186586077,0.01848356767329428,-0.02947882057541205,0.0064228653853278675,0.02443390895678963,-0.08100022777709974,-0.09066566786282851,0.05572701957569345,0.10702077356857584,-0.01977165530907365,-0.02016174248613235,,0.06606836492720718,-0.046316160623520515,-0.031601389037116116
PSEN1,0.0008140570645157532,0.03351267101574492,-0.017061563685838062,0.025403736979975767,0.032744589582596455,0.007442489700065912,0.043647062273992385,0.06879912057812078,-0.015190412895197692,0.019588543352053078,0.06974474681316183,0.027263845742933807,0.010410031581449269,0.07506712791008416,-0.04138750313489377,0.06670941380050342
CALM2,0.004286440658357065,0.1401767895944397,-0.014122101228118553,0.10982639348512145,0.10031431417940218,0.07045914616404672,-0.10778178074582877,0.1092054729733397,0.07617064211432942,0.11374627029719593,0.037707479405673094,-0.03988974833871082,0.02449804974821087,-0.026783882223173256,0.10709801220097777,0.1345320693913963
CLEC2B,0.07949906327180577,-0.06731686498769728,0.009766255451743328,-0.09133462320773582,-0.03744669617088216,0.012105611680169529,-0.015312103888547007,0.027607785634619252,-0.018000558252631145,-0.07790480300119614,-0.04705085539746424,0.09905519045729029,0.07522134787487052,0.06365643077458594,0.010141266887146477,-0.033185186353458164
NTNG1,0.052099967297688045,0.04189721621938417,0.034738584278616993,0.012773047998278476,0.0016658077863718965,0.013984506162451508,0.10062063617243056,0.0172416347622163,-0.009404877835313028,0.057450982491538176,-0.012669416154882927,0.0048199638821081955,-0.06838543161204803,0.03418839963518206,-0.037341047535379875,0.049035374773445224
LRIG1,0.013751798876756783,-0.13521037121634408,0.01849055356127131,-0.04598862010117157,-0.013610810399953478,0.04248815022213201,-0.03945109486241202,-0.021228455681912988,0.04701925548435689,0.08060080582757134,-0.02698770087613926,-0.05295073507222336,0.05504379278297887,0.028173579278546572,-0.0416945686517184,0.11762895593799515
CPAMD8,0.06963093372701198,0.13499880210834864,0.10872987107872813,-0.012460596136592752,-0.017477696197857193,-0.005872697674364516,0.05082261440479466,-0.03195350108122783,,0.09035588026172299,-0.0013912925140475176,,0.019593383216467402,0.025339624497335747,-0.03324931324844417,0.09941347794408172
GHRL,-0.03849006855480694,0.025141880084802143,-0.025693426976778566,-0.026499215059650232,-0.030644601754811273,0.03026785173353113,-0.0366214814983371,-0.006826474528631644,,,-0.019713266818042998,-0.02873092987906217,,-0.002582025991325974,-0.03955427392101023,
NPY,0.025271052185308635,0.09383344276316075,3.413497705148897e-05,0.07437293482419868,0.017208458480827016,0.01425101817014562,-0.07884290396384229,-0.03731476969268007,-0.07570615520650206,-0.041906348507189876,-0.02668614735784709,-0.045640406184788394,0.10248669307613587,0.017339786780450103,0.02997239991421893,0.0007377227582482492
MMP2,-0.012509344357692031,-0.0035200020878384487,0.008739967374898088,-0.07370166455859442,-0.03858993417282469,-0.03497566716309786,0.03044888546348144,-0.060365332737000246,0.05393952307735296,-0.019665625668886553,0.030142808531598737,-0.09018716749468929,0.12121824474852243,-0.01141244886383413,-0.02033447558265392,-0.012352752759056597
PPY,-0.024359557044639435,,,,-0.012773352496928153,,,,-0.04133008196723817,-0.0019376591445379346,,0.050480328535270555,,0.03688166753170995,-0.060072887807861276,
ALKAL2,0.08956054870272541,,0.008236157791971663,0.040895458533280984,0.14171497877742992,0.022136740375422365,0.05120595632633748,-0.051079279779389704,-0.02545914426862458,0.005590134380272342,0.047755037781683884,0.02738858707100807,,0.08549682907871449,-0.003819421621974617,-0.026046559839819974
CSF1,0.02521689345596145,-0.10317010094915517,-0.01696603424851241,-0.04025301425348987,-0.017831588832929752,-0.04544282138864563,-0.01885665491818921,0.024978293153893844,-0.042813612754150444,0.007905727589885694,0.07375238431805292,-0.01750341972280065,0.01901670318037447,0.010516842097685926,-0.0356245856854075,0.06539413331325204
SEMA4C,0.002050294699750609,0.048022711980738444,0.003053959926664124,-0.02807806383317136,-0.008064621094903383,-0.001339293018711012,-0.02305422992988103,0.04328068575085714,0.021064387649895464,0.07197230381372029,0.015597450438723001,-0.04285634540295908,-0.0116595719846374,0.06974374348542807,-0.023044012900159005,-0.03000853810178454
BMP8A,,,,,,,,,,,,,,-0.02958012893924761,,
ICAM2,0.02226256576668507,0.027061550936146546,-0.05048386002386251,-0.05006754059111709,0.03658729078535566,0.03584359090845566,0.039303964282159584,-0.0060930195162970015,0.05827844956188684,0.06992736364244254,-0.0937680409456897,-0.07740002542074774,0.0477006045888529,0.05574195585771564,0.05269065888281674,0.07839964005526613
SYTL3,-0.002807659419745193,-0.05205625928338632,-0.03319602084246314,-0.01696725797337535,-0.0190654203490156,0.010416710718359416,0.07949959423612278,-0.0013656122819226799,0.01949497147067437,0.022031124594311887,-1.4465183417467003e-05,0.005021111567388775,0.11024861965953374,0.009210336497881578,-0.033839940214423776,
IL1A,-0.03676958158425871,-0.021321866524999594,0.06099566357020545,-0.03427224347584307,-0.008675377216125896,-0.0025911919494108248,-0.02791233768022111,0.0010372726204548358,-0.0011947627569878804,-0.04815385988904466,-0.017538211279175802,0.00778657610934215,-0.019397808717774006,0.07373421576944125,-0.04728585756617404,-0.004191589541222122
HLA-G,-0.007126425094076271,,-0.018646693617319014,,,,,,0.01176197622047185,0.12689309343831368,,-0.009105115866994303,,,,
PGF,-0.027405969709596537,-0.07588907060425784,-0.04913043842115643,-0.08181725149691288,-0.003657184772577957,-0.02385566036819292,0.041756793415481115,0.03652081285724326,-0.0018640639990276855,0.00770431169002169,-0.06284714022359913,0.0038433236878100555,0.031147889165935295,-0.012814172144297885,0.06663030500613897,-0.05842701071383875
LGALS8,-0.00430200066083208,0.07369230736835003,-0.031052645585993934,-0.10719113214504362,0.016986230919156582,0.02693717008966193,0.009811164895118693,-0.03412211240940823,-0.059975866823503254,0.053966431318578104,0.03566151291230437,-0.006453829714655187,0.03978274370943903,0.051568537569879655,-0.0037437184202215646,0.16144869050443508
DKK3,0.025536390454313468,0.1841680601250619,0.005984846207130105,0.08318953200196622,0.051289540284527715,0.04463115171671848,-0.08683678026359697,0.06742962050464184,0.04342212110793922,0.06007412013931907,-0.01984973678668411,0.00650805089236583,0.003190774089417466,0.024691875842069066,0.1685357599487064,-0.0016324938111452734
COL16A1,0.016104734975232047,-0.08225651108915072,0.0006064218459997719,-0.10243494027807327,0.008831279093405928,-0.03131116345375982,0.022527381323741852,-0.04436189015384252,0.03821809050438161,0.05445256676209357,0.03062131408010324,-0.025040908495073018,-0.004550019506060049,0.033484165111888085,0.018870288764769396,0.12557954649693118
TPH1,-0.01632219075818291,-0.01880404113457674,-0.01975877217988303,-0.014812505087659869,0.009219547194809831,,,,0.03919851148743634,0.01938963853992182,-0.03828636591091989,0.08578120889669774,,0.03511092267413929,-0.08229336674933371,-0.03654182235520765
TNC,0.010203827331486186,-0.07784391011898167,0.020016922544768764,-0.08750769319322148,-0.054660778003041456,-0.050682851017243485,0.03042440548611289,0.09794479554306584,-0.05127723482969345,-0.05478521994145199,-0.013813248401880859,0.06649755313803905,0.08435558824080493,0.07119186020777547,-0.08858710358355372,0.03830715707731205
TNFSF9,-0.017309325448658822,0.07975620360200299,0.017112370985890843,0.01531973668606282,-0.026312323699179376,-0.02203666298288887,-0.03627859600888366,,0.011999901786490793,-0.04506087988502812,0.016421445624074448,0.018875087508451217,0.014104673465094428,0.025027402574093357,0.01651445661763469,0.06738366662603384
C4A,,,,,-0.015142168690278115,,0.05757630233718938,,0.07995213250156277,,0.027860079472318743,0.009238071488112636,-0.03219752890348722,0.002347976986340174,,
CNTN2,0.016571274761669693,0.0581488733042574,0.014326311863041792,-0.00442069819357333,0.0573729953606148,0.045222864717181184,0.015421625540586585,0.09869639604950382,0.07177494130382155,0.07741085199109306,-0.041540072832908906,0.009354736374271321,-0.04605159371086487,0.0651581495162221,0.15753022526758317,0.07498732346221051
F7,-0.015923527232595137,,-0.017160550021270482,-0.01246058889407745,,,,,-0.009443118898382183,,,-0.04221645755953374,,,0.07270313206691716,
LUM,0.047395343820764574,-0.02523891987571475,-0.022153529344858074,-0.0797869497231543,-0.011236294417209391,-0.002931908549294722,0.11393289690217522,-0.00432247348624651,0.06305449177844036,-0.005164537162667455,-0.05934271353370825,0.0345127491188592,0.07156457205053547,0.05748698014272609,0.009782667332008851,
BTC,-0.014446436563508745,0.003196699985460021,,,,0.022612269035144416,0.020750685072598574,,-0.014794006959660619,0.046389306165006736,0.011539405041648831,0.049249940404137924,,0.05208182164147283,-0.060511543770504106,
APOC1,0.03436543730412492,0.16095586582907517,0.0451780578443217,-0.0979852421702327,0.032258885340619166,-0.04020708639724655,0.09931852156041446,0.008077224337168265,0.032933598382022596,0.02175290017191508,0.02824097945887726,-0.008776572636130636,-0.013970763347194251,-0.03178020001186153,-0.05296285283422654,0.0910612998814432
PKM,0.006315650875861197,-0.014299814227881878,-0.006437442419087942,-0.013310475984921806,-0.055923210068626966,0.08372713279123457,-0.09264898327404163,0.013023716499274678,-0.11316873142567552,-0.08506705320488082,0.07499645093953555,0.0194700162354821,-0.06271451695027237,0.06171639549761705,-0.09208748657658578,-0.02388058142344689
TNF,0.0027103552567126457,-0.022423617879107422,-0.04215866085531151,-0.018287460359426022,-0.026007650854681798,0.08239671177416963,0.06921255785443722,-0.02985677913440779,0.004020969351481213,0.014557231914823667,,,,0.11479852296494725,0.05842476200875964,-0.048273174207041115
GNAS,0.04348900928385508,0.18882177627804203,0.013985198685664741,0.049944452766770196,0.038037946941811424,0.02629879251957065,-0.07768920601246013,-0.07077518586293363,-0.03774766532176604,0.012707814032510327,0.01856370849986077,-0.07254367231966825,0.07341708744894196,-0.02664824976803009,0.1434012955161074,0.026026029766225995
BMP8B,-0.004312327503363316,-0.034194213546854625,0.03867853256736648,-0.017151839162912585,0.017058007777905868,-0.012807164652569706,-0.00050418378830861,-0.014272887068187187,0.031391488661198036,0.01849078935950471,-0.006193297792075294,0.06000013604136233,0.008331645106531938,-0.009508836469801865,-0.0006439049056648772,0.002536297732295765
LIPH,-0.01632218673978716,,,,-0.012208727325992623,,,,0.05130674865384615,0.04869827955717701,,0.022681153441348183,,-0.011660539039689858,-0.054285696794213724,
CCL28,-0.008061835039469605,,0.07207777649438338,,0.06835320650843042,-0.015148171455139636,-0.03699023222600734,,,,-0.0482338416459047,,,-0.0025118034201477954,-0.026073953283075286,
PTPN11,-0.008077582254975488,0.09511424205702315,-0.06263910759138538,-0.03908991708211155,0.03191545020916547,-0.01694492652345174,0.06524864692185557,0.09957875041133989,-0.0045653675786889196,-0.038177240045738615,0.023013029252715686,-0.03554093987861495,-0.0671101556721499,0.032437017296065004,0.02114691478168364,0.02530268748159766
ADAM12,0.055706959161271385,0.03191929409348821,-0.03671219638555492,-0.07715827590052182,-0.0072712306155412335,0.00464214064600562,-0.022108395917535852,-0.06370592115424066,0.04729419694956218,-0.010167627895873282,0.015497695321524202,0.02433377550996201,-0.08019553738612901,0.038501791900509126,0.0379610250086417,
EPO,-0.021931712049714076,-0.020177690532942688,,,-0.012773353054487513,,,,-0.04034805784635325,-0.04685915191433789,,-0.04038983891419521,,0.016865376072550863,,
EDN3,-0.028432475651497383,0.12021002325613116,0.036483150548886754,-0.02207840520943076,0.007656994834471799,0.009226477415364602,0.04120009590421231,,0.042986086172503706,0.03729292897874502,-0.013482178773537596,0.011687687405802581,,-0.0031645597654467988,-0.013958494126445386,0.10167441605969167
CCL22,,,,,-0.025719422999420045,,,,-0.012024303483137131,-0.0012416773039964609,0.025089074755921457,-0.035440325368981514,0.05863379882349179,0.07561196683853327,,
CCL2,-0.011984688775562202,-0.13228217869551523,-0.036958409026275625,-0.04503036153968253,0.014610090429726707,-0.01439532082120866,0.01877378803064697,0.07874026191830043,-0.04315460246194477,-0.03856450616784471,0.013080727671958432,0.040303096770859845,-0.021129556704379777,0.023933189512748154,-0.06350897127469442,-0.039999955675387486
DSCAM,0.023772764644573126,-0.005803962373854361,-0.019939303784814944,-0.01882437537426148,0.02102285476437309,-0.01879498115938565,-0.02101361821546591,-0.03199969336559787,0.042222713783624306,0.056252594016180844,-0.008421052266932723,-0.017465341551058115,0.005603713034515116,-0.0025447862646633007,-0.03636955963522428,0.07779050606409202
GPHA2,0.05597770336304803,,,,,,,,,,,,,,,
ANG,-0.0028246129751132516,-0.014087081511073692,-0.019993587625642715,-0.018294021111825248,0.02041580060479844,-0.03784625574525723,0.010715397704957788,0.017690238040000177,-0.024544149626538284,0.027903822431592427,-0.018587359697186584,-0.04962254319308246,0.012714974578728826,0.002561461003000557,-0.1400383012887655,
FBLN2,0.02647069839207685,0.05413789195670243,-0.06983901521959943,-0.030129380674284785,0.0167536541745079,0.011636583444793564,0.016726250253786577,-0.021251035296240645,0.05759376393216538,0.04468508401256303,0.013197174398465003,0.011607206560063388,0.059119848703168415,0.07518147308864633,0.04113477862965543,-0.037637393083501336
VTN,-0.007576156802423769,-0.020343405110275662,-0.01975876571874671,-0.021004487573602407,-0.020985184594405813,0.008912973731704835,,0.08233055815672463,0.03421341256962459,-0.005804371257110291,,-0.010430506749134831,,0.035467185116725024,-0.02305848725776359,
VEGFA,-0.014245112006681484,-0.13035033396823517,0.0032819039364461694,-0.05472876595501523,-0.06147098499007633,0.014344367905501766,-0.02758633269860508,-0.0417305880130161,-0.13403882669564912,-0.11791327210235314,0.04292814817423034,0.03714003384085539,0.04947628193752599,-0.059877474336337756,-0.13758969554538297,-0.04857813998148528
F10,,0.00018033696330522068,-0.034360044683956176,-0.020261183271337788,0.06374407138142772,-0.00874922357671016,-0.01990871118738781,-0.02939605307544765,,-0.003606910528922282,0.08063783375599042,-0.01548829884957639,-0.057452929368962284,-0.051520658314839166,-0.0112831061777858,
SERPINA1,-0.03694587406887477,-0.0811540749692565,-0.0004461314970341683,-0.0930542989023285,0.003814661714356271,-0.03112360553675673,0.05868128959601656,0.04485768696588054,-0.046818348492891064,-0.0609082528459736,0.05471397739430592,0.13297997263021424,0.04100194674852781,0.012142089329761739,-0.04022527177623638,-0.03432934643220007
VWF,0.04021914742655005,0.08004016503009334,0.0063846753522849835,-0.06806491543533917,-0.0643439691755855,-0.010282615754518104,0.024804883875507458,0.005729984397218725,0.07973313002433349,0.025097592911777485,-0.07495362681166745,-0.03134942483170362,0.0767855323198632,-0.013616126713642145,0.1405085388348283,0.0431818015813759
GDNF,0.0020266067358349227,,0.020290614238192298,,,,,,0.052680070184437704,0.03324614876789171,,0.023638644987530277,,,,-0.01589606556094121
VASP,-0.0021714162956000954,-0.07307994251515021,0.02644037422116945,-0.0811520445097665,0.03374099026089776,0.022363690559575777,0.07620897687475334,-0.034040526808172045,0.019617235581549337,-0.04616134874362078,0.02902389180051704,-0.07360827648746329,0.023052423759301163,0.00605328001371459,-0.04538035870830314,0.039350029495740804
ADAM15,0.042859792631686336,-0.047543918348690366,0.02563074061077191,0.05571940475448128,-0.013631402105834644,-0.030959098471583877,0.026343915675066932,-0.0003609176350286837,-0.013716700540078473,0.05979785996014406,-0.027531207285927138,-0.02906543652759495,0.038669118254038154,0.029401141907242075,-0.017741660405890102,0.04448993523338424
WNT2,-0.02855167916967906,-0.016346988608538567,-0.008729066755318978,-0.03198442808960296,,-0.017186736600156516,0.08449685161929574,,0.07442877038381503,-0.00032144150210047844,,-0.04849703122233406,,-0.05004805694385379,0.0051738380530906595,
CALCB,,-0.009590769342107407,-0.020027622807190643,0.12544007418880815,,,-0.03721713040883883,,-0.033908332836586015,-0.041448126248115814,,-0.02866037955906171,,,-0.033147138148087577,
OLFM2,0.017726197970194587,0.07510997616137623,0.010557821690704784,0.051227859850693704,-0.008443481731914249,-0.0315740755931534,0.015119901835305935,0.022914907602564524,0.10120833492539212,-0.017539352301833327,0.0660499847272531,-0.06337876212444951,0.17287173922286647,-0.00860572522644623,-0.02667244087168202,0.004918391692188859
MFAP2,0.018453103777976432,-0.03288171745805611,-0.03346289839981587,-0.06369598200817657,0.021164432754679406,-0.036418760424177424,0.035695596617749493,0.022163393020804233,0.011980072627260153,0.01459026877360993,-0.030527522928230834,-0.028535566983665803,,0.021784815240277287,-0.00046892686774618474,
HLA-C,0.04903215879510989,-0.05821141627953577,-0.009054875056544821,-0.10822171147942676,0.019473321263806468,-0.052535825545429994,0.07279392120880261,0.000935222691138444,-0.05973757872860028,-0.07271013190099175,-0.03815072206978079,-0.049630227467401096,0.027997534081145577,-0.04279839886495603,0.05924196125744007,-0.164668909547405
THBS1,-0.035800973955969276,-0.05784271918341753,0.012267991215539734,0.004102660877114092,-0.051832932262910206,0.03637936171527719,0.005916625305136003,-0.07768534226829948,0.03365285923971643,-0.005363487512593858,-0.06089564341776892,0.15437099803479098,-0.012529772378151663,-0.0024983246303980685,0.017560059265211387,-0.10328215887578815
HSPA4,0.010979037450601463,-0.04381226584478411,0.014598780453603858,-0.0843154257457129,-0.02044976965083745,0.04721107613303969,-0.026851811461308845,-0.06510980630993757,0.03402523954183421,-0.019349174601434694,0.062087986525275626,0.012601022831106508,-0.057997900981970246,0.05360464850597902,0.1116436778291957,0.0016579415450771388
LMAN1,-0.004629152170761216,-0.08150678546150346,-0.026062380638537223,-0.13294520022289685,-0.009066348101018742,-0.03735780660990465,0.01541208798420688,-0.02411135147281827,-0.054573587456610416,-0.09772212057491257,0.05260501497094896,0.0009164121121952979,-0.01111150350155005,-0.05123352330489066,-0.046287152740440846,0.059198120189096176
LYPD3,0.0021880833988330694,-0.02034340686065499,0.03668744051262979,-0.021367652664458038,-0.002035825346922187,0.03630805626891367,-0.017639615637656657,-0.0439996722778834,-0.012100226482003705,0.033570004929050594,,-0.040042961316808276,,0.006448089822136481,0.009568302790555212,
APOE,-0.014544092536211235,-0.008115663262835023,0.06085624904474823,-0.02403453804925013,0.02961888292926752,-0.041756760486611644,0.061870925994318156,0.0586215167097979,0.05176014915883065,-0.007033894696033292,-0.018465284046515023,0.018008511703316552,0.013398627238001032,-0.01167588068529047,0.15200778257566672,-0.030923738945314794
SOSTDC1,-0.018612737048874152,0.10276505106983996,0.08114285469100771,0.009879369004704472,0.004189559630679843,-0.0109787809338821,-0.04899925295870967,,0.046493585161170047,0.1425717476589593,,0.025282899793266474,,0.008740632667963667,0.1212303634616406,-0.08716654319312095
ANXA1,0.007187845104694964,-0.027275398570633016,-0.036517920095008996,-0.10436499591133859,-0.024487983277714127,-0.0782130382004328,0.08883170112337747,0.06514138913419144,-0.09505250354117994,-0.024648281285869128,0.09091341694243675,0.06429607060064219,0.041027467389306724,0.08137713731816597,-0.11800816786450495,0.024029903584231842
WNT2B,0.021459604319108268,-0.029217811500313638,-0.028262168538565974,-0.05142683645820156,-0.013048882987718129,-0.007203331208514538,0.0005757242476012289,0.08147733305543986,-0.0144178032559079,-0.02159528495430832,-0.012353861036134717,0.031975635790600185,0.019074254331256958,0.07786706559432227,-0.024241388917344075,0.0686058204003801
AMH,-0.030405599882724916,0.017613016186605972,-0.01397901303513582,-0.028259259435889507,-0.0184121417957732,-0.017038091753677882,,,0.0005652880405650412,0.033700766829378045,0.001494636503060471,0.0326936614398079,,0.0010191914268909545,-0.007286099678234775,
GDF10,0.017781264099637786,0.10390475441687289,0.013649892159381859,0.05105750427809138,0.07884075699928211,0.04044315771316311,-0.08116141413343458,-0.050518495572992844,0.055910448177239114,-0.03313134914413273,-0.029161681917062702,0.03238822725776881,-0.05171918115967687,0.03118595921729818,0.0014471498387871038,0.057470453323069805
