,MGH258,UKF243,UKF248,ZH916T1,ZH916bulk
SHBG,-0.028957237619351494,0.0872557284413649,0.03371124402945749,-0.005013041584267338,0.059273739671157746
LGALS3BP,-0.04307809990620055,0.06324809856001966,0.02075794098675934,0.05319564657566124,0.05797366438136787
LAMB1,0.03671349482197035,0.175254859467304,0.04938665324467516,0.05388310412392526,-0.028209685278752995
SPTBN2,0.009297549360353163,-0.04203988594087331,0.05287894040766771,-0.007676290364957168,-0.030451157068135642
COL1A2,0.13837573507715617,0.1028639716709395,0.03152098365131431,0.03309402528910832,-0.02584478383841618
DEFB1,,,,0.012836297841430066,-0.004279018605139955
WNT11,,,-0.024579917772308117,0.06822487314954623,-0.007635801643204084
LGALS1,-0.026453309736412762,0.013970287019890074,0.002250088865153948,0.10141357176905459,0.015594169599646112
BCAN,-0.011102333649047315,0.04599112860049485,0.016018186423695315,-0.041057738672862686,0.10144519746432458
ANOS1,0.0003424357793121602,0.05235491716632286,-0.0011506500096825072,-0.03482706427250523,-0.001224631354567994
EDA,0.014753117464189816,0.010268548174577657,-0.02525467520486175,0.06250267559521366,0.011595262370233346
FGF22,,-0.015618125143046157,0.004490455866102151,0.02841228331572452,0.0856393359012711
SHANK1,-0.03072090383891772,,0.017282014195032776,0.006275965455267033,-0.03305227809386564
RAET1G,,,,0.014569157670269938,-0.026124758301430417
TGFB1,-0.03937699958638965,0.025472103675345113,0.018114922580831406,0.05938663539415907,0.0733750293172364
MSTN,-0.005317365007379922,0.0772869900473445,-0.03604334053566173,-0.0551703791143906,0.0038122837775351774
WNT4,,-0.016490306401461336,-0.023243582253823607,0.028842843843317208,0.034095487727282145
TNFSF4,0.02943485558059786,0.008625721962284203,0.0009893739764660486,0.08788520914103129,0.05227722934932373
NTN1,0.09254160751007934,0.09102041413510885,0.032088330856148366,0.010626556014644453,0.08647973255948323
CXCL12,-0.01700613085408313,0.021433640801934346,-0.0007265237067447276,0.05662861409678931,-0.08574698875021232
GNRH1,-0.01640343924946182,0.030369388052440143,0.04291149307448101,0.004557620180551844,0.04411243128947884
RIMS1,0.02227918961645725,-0.07646024385757205,-0.03946775779199645,0.031135475100738927,-0.020129117194143224
FGF14,0.0281204960395188,0.003963778670840271,-0.047961905496513725,0.046821128182343026,0.006080270887885459
IGF1,0.041092473216086986,0.014504096549880725,0.020971073754088968,0.020391851126115943,-0.005240077240425259
TNFSF10,-0.0028420363685454325,0.039780338147520716,-0.01675952877593,0.09160714170566955,0.013165771637071402
GDF5,-0.02577525477810672,0.08226734923104709,-0.016237879386256072,-0.024906852292292714,0.047290811220279644
RGMA,-0.013028479634266133,0.07799005949166461,0.03318111816015269,0.019010055786011264,0.11506152686564831
WNT16,0.0022450164055564975,0.003865186834870105,-0.04382313590552728,0.04589589190537727,-0.009823198686483263
CX3CL1,0.03295308190820046,-0.01288663593097735,0.10530844200086632,0.09113371145505422,-0.015222192988862833
FGF1,-0.0254236451407783,0.051585926341081736,0.015631626457884094,-0.03537720512741822,-0.10228507685889615
ALOX5AP,0.030398957230814073,0.08726438374211017,0.06734293242972704,-0.01658653558395637,0.02242961617193376
IL1RN,0.06082583947960052,0.06325104947896179,-0.03338674111825123,0.10753651630077214,0.05434360841866963
NPW,,-0.10059388288906032,,0.043037494042476476,-0.02414862722572615
CXCL9,-0.047573818036316017,-0.04425075426278908,0.0090285067354142,0.09817807484933797,-0.05753314150813582
ANGPTL4,0.028644596612373962,0.033378245697633355,-0.03561470395617188,0.10321796747609915,-0.003934592275216948
OBP2A,,,,0.08846622068346587,
COL4A3,,-0.022283773434807443,0.041325818160511625,0.0969634227925108,-0.015217040830525382
NRG3,-0.030591621097491226,-0.053617373807932904,-0.03519310390814835,0.035844664048031306,0.0642590219446131
IL23A,,-0.02547298889999171,0.038691411035002475,-0.01127699891090903,0.02138570407079968
COLQ,-0.04185253253995408,-0.050840679165012316,-0.004464292419231384,0.025635140365180387,0.06587388504097855
TNFSF12,0.0799871491953767,0.01635197974705479,0.004031428886706621,0.06059568251038783,0.061873449015453094
DKK2,,0.04812743328342407,-0.03988414686300994,-0.02582848929886212,-0.06803934495524215
FYN,-0.020967190837637484,0.15014292013250632,0.07930207819898469,0.00256653992635893,0.01873786738572827
ACE,0.023440201446667516,0.009321070206668707,0.036358131714690996,0.0681883468225788,-0.050938762749304284
IL18,-0.02594572221220642,0.013347213915754795,0.039262502900612097,0.06978283744441066,-0.0255908281408718
PPBP,,,,,-0.04498455700316718
CCL27,-0.00823549216357827,-0.015604811984365667,-0.011147368465409613,0.02874500473451473,0.06763176141268372
SERPING1,-0.012322852248570411,0.16656367426277938,0.04080699807243163,0.04947444741249553,0.07064930676126123
AZGP1,0.06799768073527335,0.058705042629673264,0.028685131936173808,0.04697391783555908,0.04244317203548951
INHA,-0.009495653632258903,0.007282734518444295,-0.0326918512797934,-0.007231284320062361,0.007536473985674958
SEMA3G,-0.014579831967344716,0.11126120177537115,-0.010992927075028653,0.03916175812666214,-0.02388383360374387
COL6A1,0.010090823663147926,0.15622873717510669,0.04514220533215905,0.02391335442362816,0.03068181547914755
FGF17,,0.04125958877131861,0.01924290661561828,-0.04544241693144902,0.058854605003558116
TNFSF8,-0.028347203411015237,0.015197824556194776,,0.0033293191234602263,-0.031409389487715836
FGF20,-0.037743089884675,,-0.006431562005793205,-0.024871208269707318,-0.01074431697505725
ICAM3,0.048525456885363416,-0.004132056805479489,-0.029616223592297503,0.10919649354658113,0.055216574549675615
LAMA4,0.0289733432881835,0.112801440063021,0.03600698703614437,0.046089252193902606,-0.01316117748504385
INHBE,,-0.04192879275888006,,,
DLL4,-0.03596320691050307,0.0019728330376682693,0.04375231234975561,0.05937176102300534,-0.019254422975733532
SEMA3A,-0.009988829702715862,0.03973076409747277,0.017710562610816688,-0.0305399028374545,0.03672208935880689
RLN2,,,,-0.026730939180913547,0.01971410995841798
C5,-0.007339999197128478,0.029547995038832826,0.023057427748874842,0.020511828868370607,0.020537720725707705
COMP,,,,-0.022752767520675538,
EDN2,,0.009905237120955522,0.021811257315852504,,
C1QA,-0.033539964715380934,-0.06926458048893941,0.06461246736978853,-0.007813839606345997,-0.0014452771504270823
UTS2B,-0.02403901707506047,-0.013231367643496526,-0.030534361427846685,-0.016619763773432262,
COL9A3,0.05005793666335768,0.11660412984317504,0.06660281011228253,0.02420690816040559,0.05728612040824164
DLK1,,,,,-0.04013900297295834
HGF,0.019888481884577168,-0.03933356684375391,0.039167662651842135,0.06180883380642597,0.0038664611354636952
P4HB,0.008822017617649894,0.020050912826585717,-0.028943495020628814,0.07070029893046538,0.021355728324403148
ADCYAP1,-0.026439920356858496,,-0.016762712819997375,-0.05268276925822732,-0.047455615672858636
GREM1,0.06617161276167373,0.048234409409688116,-0.021300076006155768,0.08192073650891098,0.010747833416031215
EGF,0.016046450853904208,0.10120914284112216,-0.023513216642726258,0.01460328091707422,0.0313630756898268
VEGFB,0.0072420770836719725,-0.0081173579114475,0.00024358663922171382,0.015280907783922283,0.05419828435277733
FARP2,-0.029696726729215663,0.0550039807920075,-0.005430481324415791,0.08151071301440203,0.011933788193005663
LAMA2,0.06470360665908842,0.035649762452834806,0.06903176704213611,0.06209081374612979,-0.012177587536632386
NRG1,,-0.06597448314455603,0.04601882073649531,0.04627062189995433,0.08185220058250722
SPINK1,,-0.05481782071088306,0.03184217279585796,0.10280535625045453,-0.026460650671843472
EFEMP2,0.021697678767656048,0.1658401678784375,0.01545686664592129,0.009890704797188099,0.03292378497529626
SELPLG,-0.06565403851582517,0.02701390052346234,0.00399695058850295,0.0037899462143611362,0.004265747414275587
GDF6,,-0.01403448722607977,-0.019385307501479536,,
HLA-E,-0.037137323226105245,0.05513422660805714,0.029787108721747387,-0.0018221888628902631,-0.09567457630665971
PTN,0.05545718166254933,0.1679422130044739,0.024380742872750258,-0.010582773489255319,0.16337791732219614
CD274,-0.03139128372426245,0.08719480871496423,0.049499845149281296,0.05179380047116574,0.05323358720550543
CD14,-0.028566183494758948,0.03893936101431513,0.034086258307581406,-0.0034350433227910747,0.10638717023957024
SFTPD,,-0.05505631758603596,-0.04604035640783428,0.07986780077955405,-0.01979855243217969
SLIT1,0.0009017327930820097,0.02633571155523035,-0.005051930768275474,0.04313813183422763,-0.0345385267565743
CNTF,-0.03100600077767148,,,,
BST1,0.028447708150615914,-0.005108854783230325,0.012925209341265592,0.08116340588755712,0.07679069751020853
AGTRAP,-0.0017316624030730714,0.027347832226098507,-0.0018929465714388296,0.006189159187132886,0.03459081606207487
LAMC1,0.0018581822074514942,0.029154895584205424,0.012878346796538891,0.053206593934001456,-0.006986880615458866
COL6A3,-0.021483001606101605,0.005968015831416762,0.05309369209974588,0.04834882823321402,-0.008534238239948653
FN1,0.07913384111935202,0.05255144871373944,0.05791213342133752,0.029882131881991722,-0.11597217755173003
MIF,0.026580875936189303,0.00944170590237721,-0.02704419713901718,0.018096367256239483,0.022219910952692625
JAG1,-0.005284025759026103,0.09446553470803395,-0.0489823088416767,0.05988158316118756,-0.05407758283313938
NID2,0.011536315349274738,0.050006226980384885,0.07681441292564956,0.031075674792543015,-0.009721104102205868
EFNB1,-0.013199787566017014,0.07653443404819969,0.01743627997060137,0.10999904230988697,0.07754288368096522
COL4A2,0.05640982411111526,0.06858197609874069,0.08183953371782834,0.004346183423263794,-0.009332275706641668
SPP1,-0.030661677378818752,-0.043637598537938846,0.013136441275793605,0.00740955207695154,0.02802883754608637
PODXL2,0.005162349065308477,0.017345382840095572,0.015965187205525283,0.03843165007160535,-0.006141796059477293
FGF9,0.004817422088017694,-0.03008757655783474,0.0351006810665494,0.06982485919266332,0.009975290734523695
ITIH2,-0.011574324083329014,0.010527481308174899,0.04038976822608889,-0.0028974293808233104,0.03084181712632027
ADAM10,-0.02319300383388765,0.025670592667921995,-0.028637605414727117,0.06592677746438938,-0.0059557787849975835
CFH,0.00047019532651937433,-0.012940439038475986,0.021383879404662468,0.036161427134431406,0.017570801300601183
COL4A5,-0.013525590925450129,0.047495989260310865,0.04038417242220393,0.01668966638308051,0.06105979403728739
LTBP3,0.02721512850415426,0.15332642264060056,0.007528296460067452,0.0263829688673511,0.02042184174614732
GNB3,-0.0442059034583499,-0.01266436487845927,0.06226213742557192,0.04014591709019901,0.005663301775328112
COL6A2,0.05008957494115444,0.15135775801852885,0.057746242703061994,0.05687799132909181,0.014202507017287667
GDF9,-0.014492681782081972,0.018770858261095428,-0.004621498641557268,0.00028442941877094576,-0.028672495166043113
NCAM1,-0.06937173199611926,0.055791113668507024,-0.013536284065930106,-0.008764285094688382,-0.053902215066539944
APOC2,0.015206038898566738,-0.05356919341522724,-0.0047361851526133425,0.015152274399332994,0.030516493821133948
BST2,0.0030168156732109552,0.15454251277266234,-0.024752574561785364,0.04256327193866539,0.03872896384986253
COL5A1,0.042190025508557064,0.01670197773109914,-0.0046944216331137,0.06889369829174684,-0.0016744827565619463
CALM3,0.031254463647498835,-0.03920055994735799,0.027207749492361176,0.033057858742260963,-0.06409057750822651
THBS2,-0.0008901369449325027,0.09641394035894257,0.041315257938036455,0.041993137147799606,0.07510062569347525
SERPINE2,-0.0024029488724382846,-0.03537878511150904,-0.036480172286379176,-0.08214923795183805,-0.005642576884558498
EFNB2,0.04234113665555446,0.03761711084642316,0.015874475040022564,0.0836160859347248,0.025887009030331448
PROK1,,,-0.015062368203031931,,0.09246497801605527
MMP9,0.09143733202695481,-0.0622905327395921,0.02288644010046798,0.028968162929669302,-0.009599508253036865
DMP1,,,-0.02425964349922203,,0.10619526642565966
NPPA,-0.0208858996662111,0.03923833198098763,0.03733400665020182,0.008209901445476014,-0.005129144820013631
APOB,,,,-0.012410940569289942,0.012344957302567182
C4B,,-0.019457727828623705,,-0.0304579684880653,
NTNG2,0.007281145364297086,0.1453498597218113,-0.0006649843327204951,-0.009382852940532713,0.006695251378834826
LAMA1,0.0396671049525975,0.09177625109412509,0.0011675880129577991,0.11556019175056448,0.03455033485539131
UCN,-0.036777349161237136,0.02160146659630128,-0.02423113345744769,0.010335650817221053,0.03491329924803217
ARTN,,-0.05623890587781024,0.001974467396298355,0.031894975442574934,-0.06542319355309133
PDGFD,0.0053236285674242885,0.014953290203090247,-0.030526620083045485,0.07165713552417922,0.08093234274360743
EDN1,0.05446302396372589,0.006033078761408255,-0.009554950330874829,0.05991263386865802,-0.07563971904479745
ARPC5,-0.019003264793938553,0.021211643881664563,0.06153264417385858,0.04438835286590749,-0.029765328917846886
GSTO1,-0.061419176965723264,-0.04740679460390945,0.035453639433266126,0.1007003195961627,-0.014162599543895853
PROK2,,,,0.018378813148051128,
SYK,-0.013827104948188524,-0.054315003324917815,0.05332010531944841,0.07277593921114227,-6.66752410328892e-05
CD40LG,,,,-0.027310551905912455,
ST6GAL1,0.024362078005652654,-0.05853068065047535,0.0286158979656237,-0.009669423852800816,0.03172121556920484
WNT3,-0.019041857604814298,0.0011763095100391454,0.018378293372139184,0.0101790537501303,0.10229895270929945
HSP90B1,0.021791634197328782,-0.05465360959624562,-0.015973690614155545,0.022947860776122268,-0.05366769118515018
ZP3,-0.044598863709391506,0.019811449430122845,0.03701955433325678,0.09094473774494027,0.09236161025236
ANGPT4,,,0.027562760509925375,,
NRG2,0.004228667108969322,0.028314157701032235,-0.016376769240356755,0.05242052675559433,0.11711010692181455
MELTF,-0.02727361665175396,0.0889668008766405,0.027557815110457577,0.1340548462523347,-0.021942527724579833
NLGN1,-0.013543506465663815,0.03724008729978892,0.019809059530295176,-0.00011288023792048425,0.044500442046076616
SLIT3,0.019002310817792717,0.01846309446366053,0.016862280593075703,0.015034341103287654,-0.011897285189346091
CCL8,,0.05128554512572345,-0.002149951351593524,-0.04458424326044956,0.053099596976833474
S100A4,0.03589210305386638,-0.036719275706012904,0.046528763773837516,0.06706429218925863,0.019837846592958
TNFSF13B,0.0629847078377608,0.0961944700051386,0.019593047566095763,0.030337421003686665,-0.03447208540362104
HSPG2,0.011149915962165207,0.02076119072575451,0.08756788270164925,0.04646221820073516,-0.050988098414447375
FAM3C,0.043106701188168776,0.03459101184989673,-0.028528817652873895,-0.020151042653610472,0.037552788033028306
FLT3LG,0.01862987513477803,-0.020278535832499563,0.013203646771227661,0.03570016532633699,0.13353489171969937
A2M,-0.03028236623401968,0.1468842043586578,0.055377155989253524,0.03988393979869649,-0.02983649211316273
VCL,0.015309731458561656,0.04487045824782289,0.03920982080303358,0.033550947473319305,0.023846774624961955
FGF2,-0.040383837155401635,0.0679821714167866,0.0420692290483201,-0.023912390229383476,0.04118683175264027
AGRP,0.0174144652068633,,,,-0.009214027158097585
CNTN3,,-0.06416197166866766,0.027898246913030778,,0.009903231562735395
RNASE2,-5.278506668786101e-05,0.06223728779728053,0.020342671167991874,0.02743330135056874,0.0075172077240845585
ADM2,,-0.07613359878629435,0.03827733109531798,0.09724662021049699,0.0022605425827281226
GAL,,-0.035585777682381574,0.03543099946774601,0.08086654369764446,-0.035407532815419675
IL36B,,,,,-0.05388213093404753
CXCL6,,0.08349494176107784,-0.015330261405712845,0.013899180807174285,0.013417387922728013
PDGFC,0.03172680988086836,0.09891139903750144,-0.025507493185427683,0.037175751863545464,0.061919160658130766
COL8A2,0.04882279478558833,0.07756301295688953,0.04916813338521842,0.04119336157055251,-0.025969172868837043
SPON2,-0.00010110277584722149,-0.05307082467511507,0.05689066816825341,0.10503310464948562,0.012042082666256
LCN2,,-0.017807902865104752,,,
SEMA3D,0.010726461481103946,,0.02573076878580694,,-0.0002754910869345621
BMP6,,,-0.03272319494189306,-0.045642553237281704,-0.002642690811646553
TIMP2,-0.044172074285286037,0.09001794945788344,0.04091057460421483,0.016494208670518554,0.05460873755343147
EFNA1,-0.0022532211156138277,0.021012766635722938,-0.006548834906421669,0.10304326181748012,0.06649632002774365
S100A12,,,-0.021530559014544343,0.026967180463605123,0.05358132445596272
TFPI,0.03139004835851638,0.1363084978362099,0.03950681372397132,0.10894274825245527,0.010058634644916953
GPC3,0.0503290999249205,-0.0444002847800816,0.011172723485142816,0.08030314444472467,0.03053984932715221
NMU,0.07192435798491219,0.03866092934117006,0.012143793018410887,-0.005357512955739416,0.10220592340520562
SCGB3A2,,,0.045215154821503026,0.11317249107156359,-0.028698365500331943
LAMB3,0.03076851975366823,0.031333894371208516,0.05386338096089021,0.09405114468758917,-0.0020549919712913017
LGALS9,0.008666475215165694,-0.014559338781570837,0.011371131192989022,0.05733884720194232,0.04402546352998712
VIM,0.057996530576852716,0.07331770474752045,-0.013083664471962814,0.09673760818344117,0.020286251450458814
PLAU,-0.05050038405525798,0.14959687327746582,0.03759452959326279,0.05405108267153505,0.05805208242095185
TGFB3,0.026664179603576556,0.02436341457142518,-0.016146540873810393,0.0923916825810175,0.011402982108326298
APLN,-0.010376737654982884,0.023357077067269603,0.05753814534105167,-0.00812270980561167,-0.10658247748839378
SHANK2,-0.02803763804921826,-0.05765327658224826,-0.015507671725218043,-0.01092669547456815,-0.06450209115201183
LTF,,0.13626706315036718,0.02812437641750799,0.0011680304791994417,-0.042862641313509246
PYY,,,,0.007143287386895977,-0.023356493217057756
PENK,-0.02439551611756609,-0.07926366132575607,0.04713946371285586,0.004430443169742375,-0.020389274703729997
CTF1,0.03516652910346787,0.08780553133417307,-0.007429693707619722,0.0738041234083137,-0.07787097741013477
COL3A1,0.12015135229383946,-0.0039101210584554895,0.04691299683230863,0.037740637308833834,-0.034712797720498165
S100A10,-0.006241762144988908,0.05838565572345454,-0.004999005363211864,0.03492438411348073,0.06768880033097213
FGF13,0.01474895580169491,0.003582602730433603,0.011964217745732766,-0.00291782507078285,-0.016592844979372048
SEMA4A,0.04720615428089884,-0.021308883346121098,0.03313069727570761,0.07089549682984207,-0.04519240541415864
EFNA4,0.05539779814765128,0.137017503029387,0.0506118820521068,0.06522960709024386,0.018102043231000686
HSPA8,-0.017692650100434575,0.010553660962007093,0.022437294319977267,-0.10304708523994735,-0.12919363483564156
NPB,0.005323133083199694,0.02582346610731077,-0.024864955175106496,0.1252967639696709,-0.014111940510698563
ULBP1,,-0.03137214679377005,-0.03271172443113761,0.04761357302003511,-0.0288133408420833
SEMA3E,0.05853794410321736,0.12360454702540197,0.01856685945385479,0.020038427919429287,0.13717485736103296
ADAM9,0.11036042378065586,0.07992450699255199,0.018572419153964834,0.03875237799478809,0.10224926624666164
ASIP,0.039437438567562835,0.08518380051733992,,0.034520083004918836,0.05214191970673849
IBSP,,-5.564247081533126e-05,0.021010625751104604,0.05532418948470265,0.02348804409777848
MMP12,,,-0.025254664770313098,,
FAT4,0.03382460042655203,0.0006038390191484168,-0.05845296669309129,0.09210432353054465,0.055385041858852464
MDK,0.014902198638303242,0.11082417469372335,0.06392475842751852,-0.008443344684513562,0.10754095034156286
BMP5,,,,-0.004005917929415821,0.04150353966292295
CAMP,,,,-0.05005481854511702,0.03336762485626352
HSPA1A,-0.01986864717452138,-0.1310009670326961,-0.025434561410752416,0.04125786342761034,-0.08524616470529078
SOST,,-0.024579280271867034,-0.019586625272596504,,
SEMA3F,0.044541356825930536,-0.0573764078275217,0.08661582436248358,0.052887202623290545,0.010081663719416977
ARF6,-0.00789694280787575,0.03185195628922015,-0.0055465262553636265,0.03592471655664677,0.05237660627567848
IL6,0.02649179650794011,0.05163176814744128,-0.025241880179382746,0.05723559114791889,0.06991550639287121
CALM1,0.036923942673284554,0.02692729692812585,-0.050742601518223976,0.03279974836631605,-0.05896216412348338
VIP,,0.0025663711387848786,-0.038071190742790216,0.038216373359366444,0.003050285420001156
NMB,0.022218034925388826,0.10086041112857733,-0.0101769692814141,0.042711592082948405,0.06728062918107465
CCL26,-0.03653249582542076,0.00016724223741424138,0.03044601179121687,0.09194724748371583,-0.03896258545966246
FBLN1,0.05823904920765063,0.026939640303233873,0.02028880109760268,-0.0038816490269613464,-0.006768623679916694
SAA1,0.008960874517251903,0.05160272929750909,0.010823137962777807,0.0586522374845228,-0.049839746311948825
MICB,0.03191087160869654,0.03849608022854576,0.07317616483374277,0.05969487569417311,-0.009954888557487126
MMP13,,,-0.029881504627299757,-0.036796672417102286,
F13A1,-0.03677734816279965,0.0758681089195091,0.030016500979180325,0.013766018788310864,0.04170146018430382
CXCL11,-0.028091200065835185,0.007800291491297896,-0.014037076847115594,-0.0323050414145238,-0.025913670440606936
COL5A2,0.024836602743353718,0.07210401006049351,0.03174114671569943,0.034321151566859665,0.04615034966288937
EFNA5,-0.04542363138451416,0.1272415520158564,0.05761579009364963,0.10904747834927694,-0.008747994794918626
AREG,,-0.029238818114508007,-0.0006514179989588458,0.06310841587058581,-0.003947997849502942
EDIL3,-0.038379176314298935,-0.02880208670493851,-0.03841667766669645,0.04564818716734273,-0.07589585852470884
CD86,-0.058604534190404296,0.061569763768760964,-0.02948660208618332,0.037978563215725916,-0.007875139757626463
WNT9B,,0.023719062831305076,,,
HRAS,-0.02005939748834345,-0.03038812731896853,0.0028759491543878047,0.010954474021951727,0.014290592902066553
C1QTNF5,-0.02720652238650565,,,-0.019572283337653068,0.07731304994286883
RLN1,0.052329048141379154,,-0.012939416567162404,-0.04121688227991874,
COL4A1,0.02523246896393063,0.0004684102834881589,0.07102407922850444,0.006448011732225287,-0.015686660598847265
CCL3,-0.036622874121898755,-0.0019468282544292028,0.004886341465265956,-0.05104172188763185,0.008713666268987137
BGN,0.008455686958582143,0.07005475719967799,0.049011135701114615,0.05062754638913143,-0.0586330598778375
RETN,,,0.06572813148983485,0.0211875890558271,0.062486150190958746
S100A9,-0.023599186783919594,0.05298161837885641,0.007548174518033821,0.010755603742655538,-0.0097609990027403
HCRT,0.0897107797314262,-0.0306532861190368,,0.003372916177625721,0.027342398815545052
FADD,0.030759103950154222,-0.013997432527697336,0.04132535312996679,0.07071218259860097,0.05380285868519214
ACTR2,0.04752370602106065,0.0633895172079478,-0.00025474534839323593,-0.0022087537761211304,-0.09586180230870019
BMP2,-0.018944833885995573,0.02916763297307458,-0.008181607033264043,0.0534395031929379,-0.019205987687226207
PDYN,,-0.031530526402726425,0.0364500920723412,,-0.029099645307010914
CD55,0.05434722889981021,-0.06246853598003937,0.08673323590468932,0.04052621735458213,-0.03337218422061349
OSTN,,,,,-0.015702902520559798
CD6,-0.015382936196348795,,-0.023874442104152484,0.13386832215997208,0.031722406187266614
IL16,0.018188623583522447,-0.016993226646744262,0.030805058327471557,0.04158099449283373,-0.00612151884740131
LAMA5,0.016882080694159536,-0.0436241745709451,-0.006305963523232497,0.10377923528465924,0.04996298247848698
RGMB,-0.018026500903783185,0.05862024532809581,-0.011566340799152789,0.03162941100952839,0.054025971421332496
INSL5,0.016282153547725445,,,-0.031982075052648704,
IL12A,0.08459840818517059,0.10706032046401495,0.001954963391124968,-0.0007735665732922956,0.02228315648641906
S100A8,0.007658614032293319,0.08551149329738349,0.03668336769706305,0.0706850333593259,0.059638213938218256
TAC3,,-0.027730205316724252,0.0024035801463343737,0.12775034296300128,0.08697206585317753
TAC4,,,-0.038081935708942076,,
MFAP5,0.06451898694021375,,-0.013800467264985267,0.14588305716986358,0.0445344294385455
CXCL16,0.033634146338708495,-0.015485288606581174,-0.00522922238170746,0.04175313668468959,-0.032867592744923006
AGRN,-0.003801181123375716,0.05930119072947825,0.07545355161428843,0.07555493973171584,0.011730967470843626
COL4A6,0.012712341195495103,0.09413505935189201,0.007315448337471572,0.06641094440689713,0.10323619273436127
FST,,0.034271386079989634,0.004040615863342808,0.1023603396965238,0.013262023988760231
MEGF10,-0.005060498220149567,-0.016580328282194464,0.005040334872638792,-0.007585528840170273,-0.0077769592500747395
C1QB,-0.03422143568905564,-0.016208096881133272,0.061022433143111086,-0.016791249110128748,0.062393761656292665
HLA-B,0.022420146190783478,0.16638128480791411,0.08302908006831847,0.02318349610090897,-0.035748745874200905
PDGFA,-0.03669214513904118,0.11145748255640586,0.030618903590334905,0.07436407579774708,-0.012166676246079491
LAMA3,,-0.02797246783780074,0.03313519811823794,0.040401811945168405,-0.01510062242277195
DKK1,0.01414322796698502,,-0.021537616560113795,0.02612462782174799,0.07664746079438631
INHBA,0.016530722884302053,0.0665040488446148,-0.0003032129768573854,0.08030808121181261,-0.015145679130997323
LEP,,,,0.14803861850981337,
IL7,0.028452988033645207,-0.00641042406444962,0.016389287622866733,0.024380699361668968,-0.01803792794264027
FABP5,0.03934840597858277,0.2016328426926298,0.050562690250182986,0.05117738602429695,0.12208522837546396
CCL4,0.004569440480469321,0.04728841109918582,-0.01805199364070582,-0.044087237659385534,0.05689753385574601
FBN1,0.05567297407376359,0.01580507160385962,-0.030949779448728842,0.03033905158643497,-0.009560683558977958
TCTN1,0.03450150739854389,0.022926740209375043,-0.013583686319994227,0.03343730846987927,0.07020753073745534
NCR3LG1,-0.028957235766932272,,,,-0.046348500713099
BMP7,0.010361776070189217,-0.0015324347392271524,-0.01591111750198417,0.03020840454129331,0.06514393390537415
NLGN2,-0.06508002356880778,-0.0006446098670176345,0.001594131414297694,0.08240297985384248,0.005201596075188284
CCL25,-0.02367748703923206,,-0.02869525504025504,-0.0050350432527035294,-0.0240012053632414
NPNT,-0.0082592176838812,0.11048146939364654,0.013365875271445471,0.017716009773396213,0.037723387063128805
KITLG,0.0012948137704710972,0.0701007486433502,0.1031646447865659,0.08917817750654655,0.0022609585884171015
MADCAM1,0.09321852179043581,-0.021502487674343054,0.022196617156528816,0.05647263052393603,-0.021543417498341134
F12,-0.04940595658423182,0.01554783908534282,0.055228995398838146,0.1027043262724086,0.026895215743054646
S100B,0.004118103253203691,0.040942044516682215,0.04919252767924285,-0.05837997737751681,0.06652410785082312
IL27,,,0.005091335648509202,0.07099629698623564,0.014988874214831673
CD99,0.07292220829049242,0.1745561374374538,0.04107033628707343,0.08379710923548728,0.11524381292787363
PDGFB,0.0714752076338389,0.032989539384382004,0.07667090246396104,0.07101850980124702,-0.05440124255519022
CLEC2D,0.0311997801974377,0.06745160443254565,-0.0004930533389912827,0.028147595768811245,0.017823929057908583
F8,-0.023228852437538222,0.03440671067942812,0.04060615135207038,0.07262658457167924,-0.006962714493692838
C3,-0.03760500531922259,0.12990947774445322,0.05986682383514458,-0.026892880181150568,-0.07877041757793857
DLK2,,-0.033201027431237394,0.022796249265187165,0.0048527921799756965,0.002135257908429069
TSLP,-0.0044658262689157135,0.06053798528569449,0.01910035131116552,0.08579269392222971,0.02396196406146533
OSM,-0.022938348583962667,0.11269839889991737,-0.048913931437418755,0.07470606795765257,0.057522037303196404
PRND,0.05135785749830753,,-0.016430463148480113,0.02085652495333612,
SLPI,-0.030588613776270385,0.028346188528623063,-0.014941278707052195,0.08900468504839981,-0.051902208320757606
AFDN,-0.05803761776350352,0.02727942517078511,-0.0064054569619915866,0.038630091295393736,0.021648063873203803
ULBP2,-0.023568338834403298,-0.024420955784527822,0.00571648295732643,0.10919574033036772,0.03883418796940748
ICAM4,,,-0.02563872780339121,-0.0407524119560023,-0.04405409954817206
ANGPTL1,0.00733716051640121,0.08203539184808618,0.021968964224830727,0.028363896025680704,0.019015297847087165
LTBP1,0.041823994157925565,0.039889584721688624,0.002354894951563543,0.03862296360806959,-0.06625271030388147
NTN4,-0.030756646766489554,-0.042896923353812316,0.07096173038113687,0.10205674485649881,-0.026298850571275317
APP,0.06776939058225406,0.1312385982432924,0.029184683737555367,-0.011830453548163146,-0.08958573810596397
RIMS2,-0.024395519156926147,-0.04498805926302197,0.027703758718247328,-0.034332864454345496,-0.02463571215418567
WNT7A,-0.025094240281098665,-0.044716248198520006,0.029933084267843836,0.03573760848554318,0.033440643023057735
GAST,,,,0.05551113590222257,-0.04461020264987663
GPI,-0.010087653132848892,-0.07413565856498074,-0.03663025624865439,0.0029766804026790635,0.02638950963412852
IL1B,-0.015351500091851758,0.05073302936839081,0.04270283714272124,-0.03752138722480285,0.016535513947030955
SFTPA2,,,,,0.018048861522977626
