,UKF260,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
CSF1,0.04051804570339938,0.07404552497597214,-0.04594256329688614,0.076986052369734,-0.0830826076459036,0.03266825963397986,0.05920848868260534,0.05485549454784273
SEMA4C,-0.012149845299243638,0.0042616189338741325,0.03820211830637341,-0.012764177009520263,-0.04017927602274234,-0.033638933364914886,0.03420065643679744,0.08225439942357991
BMP8A,,,,,,,0.0263133066209659,
ICAM2,-0.01923485331529672,-0.11659136119546612,0.05435545947301955,0.057521741465244594,0.05580482961597093,0.01603077139960558,0.012873565145888714,0.0067113930602472
SYTL3,-0.009693753377884768,-0.009681528732709348,0.057868202462070424,0.005416791267074172,0.05213672601846981,0.06274515259113235,0.03788069505154304,-0.04513163245160445
IL1A,-0.021346732709646866,-0.05906313274727078,0.1721419897860087,-0.08985125110147445,-0.03148132094747192,0.10200711582180533,0.054398561308838134,0.009171185718227651
HLA-G,,,0.15196377826034735,-0.04501713600043784,,,,
PGF,-0.03458682875587012,-0.06581482334877045,0.11968178128114511,0.060008437929445615,-0.045323779895374956,-0.028689836272597236,0.007493447077039003,0.048262839463709795
LGALS8,0.009587430857428608,0.018200702336591792,0.017365852393557316,0.08791106477906314,0.0006035147946994438,-0.032953994629247294,0.033106087420753647,-0.04423210915700177
DKK3,0.025010356772221815,-0.040274800580470234,0.011345252679172507,0.08840565381511899,-0.0076239906410413,0.07058179378507361,0.10870452496179321,0.02135065970768383
COL16A1,0.039447368355964255,-0.0196557410098775,0.106369259294138,-0.15719223029182153,0.042422024416467106,0.07657272805709547,0.033043076726864205,0.06719192155025147
TPH1,0.02545904811105395,,0.02409743041892202,-0.043144598930437865,,-0.04101841592847199,-0.010006182833626823,-0.02030418697413266
TNC,-0.04492570261363001,-0.03348236638114978,-0.04099338705131797,0.0636870019622706,-0.04693546138122155,0.05046042992131232,0.01721000170802929,-0.05950995103495428
TNFSF9,-0.05358232269023782,,,0.06887099936613912,0.02122673897174175,0.08164996448170592,0.02807978392265536,0.04372701171095281
C4A,,,0.08344278618876777,,,-0.028800315201925407,-0.024551029527647275,
CNTN2,0.04178603346047031,0.03632650950853136,0.05768891788966874,0.01827184212993996,0.07319609987535326,-0.04100857244031074,0.028331955602214777,0.04021052992221585
F7,,,,,,,,0.03363247680400002
LUM,0.0013820410762102487,-0.1345295314614069,0.10417948994198196,-0.007245489580147689,-0.0008245922703202994,0.07083491025929965,0.03151622521167467,0.0023535607596554967
BTC,-0.024745549193496173,,,-0.033960900593262226,,-0.024711757360027866,0.04073802196991765,-0.0637880743437115
APOC1,-0.0016831401379339014,0.04711059678516826,0.02740900582178877,-0.05885730803468073,-0.07988797385007172,0.01239978633500252,0.07656500688066828,0.05415401048841723
PKM,-0.06627687619239517,-0.003682974947622619,0.03806304134240466,-0.0316839116022304,0.027326469459594115,0.04258212931085888,-0.004469055140325992,-0.032931829629931714
TNF,0.04107917708542428,-0.021858189289024173,0.1549673825644955,-0.07720873926533207,0.035296440228328015,,0.00512777306730946,0.14471833373562176
GNAS,0.049543676731867166,0.010004400196879159,-0.1318904280455037,0.009633040234474585,0.014738653526132923,0.07176389020004124,0.03256398504115891,0.05165146519676147
BMP8B,0.05587339441407017,-0.050897548418989184,0.037209411212830786,0.07370910115506596,-0.06623901990947327,-0.03762213783670474,-0.005358547943584196,-0.029267833740950596
LIPH,,,0.007109673038258369,,,,0.03712663964397666,0.014428597810237365
CCL28,,,0.08052482069180754,,,-0.01990788522404803,-0.014156527313203205,-0.03686780750985879
PTPN11,0.02608222320208059,0.01269435978580075,0.04364650094552403,-0.01514584347950932,0.04033231910953263,-0.02537124481167096,-0.009897236440295852,0.033378306931127484
ADAM12,-0.0006109829607474619,-0.042291012627536616,0.04725587412842435,-0.04380421334529738,-0.025888538748438557,0.01671135149796192,-0.019333299809285158,0.022856738531317842
EPO,-0.03025208207560102,,,0.042558272793845726,-0.03620528627814249,,0.039975835771091116,
EDN3,0.05484823937095438,,,,-0.027743839094982854,0.055153787689755325,0.0030406962761847247,0.16158432154314048
CCL22,,,,,,-0.024711758453674536,-0.004902007991228648,
CCL2,-0.0018742583832286335,0.0402364961694748,0.1454470100851068,-0.011394863369833154,0.03832295905682719,-0.014486110365549839,0.007738580739674227,-0.056722691776567476
DSCAM,-0.0016090708682344288,-0.028761731210171684,0.053671919330430494,-0.0021216181029933656,-0.01379942043811014,0.004509862155960733,0.023789320691696775,0.014221937026586137
ANG,0.0038315624325465127,0.02088034360600709,-0.010397495101257653,-0.03428082277467775,0.06933884100557845,0.018819172979745884,0.059771817022783134,-0.06029311559197794
FBLN2,0.04024519520518111,-0.031160748171069792,0.015728104541964577,,0.047459197560070526,0.027625625727669585,0.018597702409971256,0.005981203328657126
VTN,-0.017884455565880048,0.10762044129540355,-0.00924963529280995,-0.008065869307020869,,,-0.02455103462473522,-0.03950105158667627
VEGFA,-0.05400356472662755,0.008626638173829368,-0.04664570178681652,-0.08592853679315042,-0.026723622053501234,-0.01345047961444188,-0.07764818207509465,-0.05916192096823919
F10,0.022082677799690264,-0.024885341603520354,,0.12574434207901028,,-0.02138032490234068,0.05454610484778941,-0.0320817938483028
SERPINA1,-0.02222517733484665,0.0021298735754173093,0.056058534173558744,-0.03917903650476424,-0.007782568503562042,-0.03892177840127308,-0.02169594891491216,0.0014342291434904942
VWF,0.05250094421610905,-0.029914000082791325,0.08452631098399957,0.0026348057166953407,-0.012530451543329667,-0.013324625454017278,-0.02469485361509771,0.09535334369407814
GDNF,,,,0.09380895032808567,-0.030919733756071363,,,
VASP,4.304975653225243e-05,-0.026057566392131793,0.1619980518795399,-0.046666936746527936,-0.03691670115744136,0.005921255549954357,-0.006789742965797333,0.031138204502154102
ADAM15,-0.047162482917541305,-0.09465441436727609,0.048102527040589094,-0.10054677659313192,0.06546667649612484,0.03836120994437969,-0.02067181633532491,0.03936240531959932
WNT2,-0.02450877320509197,,0.08687277536018999,,,,-0.036609987968677135,-0.025633979754453824
CALCB,-0.03684150099891882,,,,,,,-0.00883757553944959
OLFM2,0.07969340051083772,-0.05981368337447371,-0.06103383207012401,0.05323554171771946,-0.05661286510532362,0.005994960034160493,0.04268769275238391,0.019030128554411704
MFAP2,-0.016072230148686372,-0.05515833069107287,0.08860244878270063,0.019033401526004197,-0.015423602576797096,0.025253284126891113,0.02141926374348281,-0.016967736403490138
HLA-C,-0.05933363859539885,0.007680077480092984,0.14372185493063833,-0.011670241954061635,0.04081384053211528,-0.016312838905834112,0.053081001362142693,0.016124029812096385
THBS1,-0.03927126182718213,-0.07768897692313229,0.06027119118636631,-0.09581636861705005,-0.052419995488996673,-0.04524281134300148,-0.0571941282480912,-0.05693820333175016
HSPA4,-0.01908276994646854,-0.06694616929563077,-0.07581571654914407,0.04854093681372972,-0.039797520880278874,0.0027558231128273643,0.0018877647247091485,0.02529103814836749
LMAN1,-0.05850126663467406,0.037891503757518666,-0.09584294343919529,0.017725025340746447,0.041125481859265144,0.03362302564190368,-0.06454067320989916,-0.05925106791329055
LYPD3,-0.005577650843946709,-0.03724809151309504,0.13912138467972046,-0.05417757947064584,-0.03938752642990767,,-0.017944748809097858,-0.035490320605631745
APOE,0.02728995631617493,-0.025515070552389985,0.0598122522615185,0.1062247194107787,-0.05796278814071136,0.029728121349656952,0.048832041138866786,0.11257783558409099
SOSTDC1,0.029904229690260353,,,,,,-0.009058164247868945,-0.01458108475007926
ANXA1,0.013681862925785136,0.02322559646492336,0.10943561868858905,-0.059490054898531756,-0.020184666128464705,0.05492528041755221,0.06458271069331027,-0.0009773715069140187
WNT2B,-0.017495213314212034,0.04272266046563269,0.09237359585418826,0.028893404804039655,-0.020628817747472782,0.0015511063269498708,0.051430365016138256,0.013469314255145493
AMH,-0.03787409013381785,,,-0.06640298508028702,-0.029214936211803613,-0.019907882685369496,-0.015326425646530042,-0.04553520353412814
GDF10,-0.04197009528684416,-0.004421183439798438,0.06284049150782446,0.009193811958427722,,-0.025125983707420856,0.07764860902210302,-0.01425111047715991
EFNB3,-0.007692680486928181,-0.04726160865644048,0.010760955325921893,-0.03276027843298811,0.05112823583139133,0.10973475071167169,0.011928066280405939,0.03693588056810493
LTB,0.05441625014106127,-0.05111695337211021,0.18580410400683955,0.027137794664695528,0.01067777731289355,-0.016457238111152763,0.021470394768048285,0.052785874952817516
ANGPT2,-0.044305713043325534,0.015587694022659561,0.03617276863010898,0.008368601710120454,-0.038602057232122004,0.001207233122543687,-0.022046312250610156,0.06138606689955624
NRTN,,,,,-0.03166892345221749,-0.025125992721249164,,
ADAM17,-0.013892193319754722,0.018754136485584733,0.008493436627850667,0.14092586523666414,-0.0008669443168711036,0.009065800786048194,0.027217074314499295,-0.044629204089438615
LRPAP1,-0.022643731698386967,0.016527436537314547,0.07321283920568111,-0.015331342515443264,-0.04993016030017664,0.04023613711179356,0.057445745073246283,-0.0032963111660223475
NID1,0.04737446183453815,-0.12909068231763335,0.0665000087589284,0.015656777752291337,-0.02712081763816849,-0.021196429200166095,-0.025429361344449074,0.008570138506260792
MST1,-0.02351558001143999,0.01735477328830811,-0.11450020013223201,-0.04057724386774134,-0.059788558077944025,0.01170094044436639,-0.003297566498342745,0.025681925751679973
IL13,,,0.07444137411053153,,,,,
DCN,0.033133366911596455,-0.05115468809804324,0.0817423086627961,-0.033654794409002604,0.04835754008733967,0.03169542320004776,-0.0016778486105467295,-0.006914415761271973
IGFL2,,,,,,,0.022891169216989294,
COL7A1,-0.005516040463216661,-0.026130936048995513,0.10789560635937996,-0.0598108644232787,0.02477765029819726,0.042960214356455535,0.07631088231536028,0.020578351004028123
CALR,-0.06598157766671611,-0.02560868486994534,0.04802845577082121,0.00671532177396723,-0.11201687045297933,0.0100771473716431,-0.022415133286788395,-0.05622218883390534
PIGA,-0.05706648970900833,0.06900748901351475,-0.018623768627348908,-0.06814316972913542,-0.017809359724267386,0.02804878171456899,0.031275283268286116,-0.014764079056045414
CD200,-0.009909117003585705,0.021931115732017354,0.07525121162329226,0.0005077361962309708,-0.011732088294478336,-0.05262174773152861,-0.021906410607818096,0.022882350534438364
GRP,,-0.021367046759837915,,,,-0.027496002189023667,0.07474131058194776,-0.03641354254741648
CDH1,,-0.03507509116771737,-0.007266546506646695,0.014892880719369162,0.020833209967204464,0.10119674280273883,-0.01621881468912057,-0.05273808778241028
LPL,0.009848898571620485,0.07940927787441512,-0.025234595450699837,-0.005777124619544762,0.034761420774738455,0.052696209205682215,0.03158255553294935,-0.013748379215028746
SEMA5A,0.005133785198407962,-0.1102244057429429,-0.06071829719651916,-0.08044272714210932,-0.003963818298658642,0.0011692061658430937,-0.02143204602328566,0.026047635902879222
SEMA7A,0.010124211651457148,0.027343112880863937,0.026788011545503282,0.07942269514200151,-0.033672924988886535,-0.01944044743675159,0.03904493342718197,-0.0434438768271955
SEMA4G,-0.03660646302443153,-0.04371235328631555,-0.040272980757377404,-0.013315227133896192,-0.021678602966380633,0.034599710285971745,0.004557654038987373,0.03474238560697604
SEMA3B,0.02011783325049371,-0.04020587731296404,0.01173942471447394,0.060274206881277936,-0.02635366676398203,-0.020913450687037066,0.08220195565343459,0.00686969643473579
RPH3A,-0.01649231205192957,0.06042039346130814,0.01058044749957661,,-0.06087341718054295,0.003588654904195171,0.04511588156934786,0.004665754652238027
JAG2,-0.00799380021115555,-0.09607691592111926,0.12460051736588927,-0.0636644585820025,-0.047758651895667775,0.01480863982128367,-0.03028280597626039,0.02235193889877054
CGN,-0.033867724308621776,-0.04033055120983871,0.149601414688789,0.030865797836643137,0.02945162021645775,0.044060811080760105,0.05326415817312219,0.03555664993288564
GDF15,-0.04789742815573126,0.02731766913462212,-0.02038979945036981,0.012557040238570571,0.041528625939361984,0.032159785410113204,0.06835235347302801,-0.0311590979832978
SEMA4F,0.014667039044070827,-0.007111496998288123,0.06106930690189497,-0.05746713528834535,0.07798721799343286,-0.06198094083469657,0.05541275650975898,-0.03234104542170475
NXPH1,0.03538917131843193,-0.043021296408009044,0.06274664182969733,-0.08279755942297858,-0.06276225986275516,-0.06815937237760232,0.08010497294417976,0.07034646713972052
ARF1,-0.06250124025490075,0.015755585586283954,-0.007739026675688442,0.11500233748696105,-0.06066976784536439,0.046463256591391916,-0.04492794325030518,-0.020805242402479385
DSC3,,,,,,,-0.015054294847599257,
EBI3,0.030795216944851198,0.018438873441219302,-0.006204393107068225,-0.046635111952267314,-0.029352045353754106,-0.0964405492106805,0.04284344114283511,0.09288983367746838
TIMP1,-0.039140259159920754,0.01616059021643538,0.15529745554311047,0.02160500409301196,0.0017017377969674985,0.0645552649181603,-0.06250393853405248,-0.021361612662390294
SEMA3C,0.0641689826093634,-0.010440148508448628,0.020780620004361653,0.07917825874999951,0.06082850728712042,-0.005946428387175086,-0.017310804393224057,0.00837113893604017
GNRH2,,,,,,,0.08689561517462341,
GAS6,0.022206462077090938,-0.11415640874568382,-0.0006588164161273265,-0.06521996170473798,0.07788264815584624,0.07408156855969134,0.04005969212808484,0.12871620835657846
MEPE,0.052007678429558064,-0.027050368974957113,,,,,0.0803664184618079,0.023613729797505166
SERPINE1,-0.0054233251278230695,-0.06898152278963417,0.041976730471434014,-0.03528443597650752,-0.04290014472718211,-0.028960386663020164,-0.027920342418030594,-0.05338224156093062
RSPO2,0.027081603355073498,,,,,0.0061418393101777624,0.08822448531044758,-0.01818242365393632
SHBG,0.029755970463159524,0.0033013396770790434,0.02346921892504989,0.07456545745768606,-0.02557551382888848,-0.033265958622867735,-0.01808955410772084,-0.021621095810942206
LGALS3BP,-0.03213348374475324,0.0039184080025961065,0.03322957124654007,0.0598071739352689,0.031011586009914955,0.045617492437658405,0.06763426330079568,-0.03853151811205641
LAMB1,0.0449627270103172,-0.07571494447112749,0.061183344594116576,0.03359391460678994,-0.013310595275241182,0.09364319957964766,-0.0057218871642388276,0.027775883846284297
SPTBN2,-0.01152119096447317,0.016250715008647082,0.04233560046694071,0.015950896174646553,0.03373746378547753,-0.009142366005454037,0.04721159127061974,0.029337142209533294
COL1A2,0.014467387581166532,-0.05965514563421979,0.08783687818948763,0.05902016910115795,0.07577394984303264,0.012362719367335169,-0.03684105725905949,-0.00017143375099731048
DEFB1,-0.024810293467111,,,,,,0.021105164088330977,0.08781330275727368
CEACAM16,,,0.06949379734556477,,,,,
WNT11,,,,,,,-0.019978933880836876,0.010603613907078329
LGALS1,-0.02280899197267644,-0.011374721180887393,-0.009978106298479712,-0.005919596697543095,-0.034316866923759966,0.038699102063318,-0.06070629513297378,-0.054302929547081207
BCAN,0.06427398475645127,-0.005062018240250197,-0.08054127579215267,0.07906308290443524,-0.0695100773092914,0.012133765937933224,0.07763390061219672,0.07821281604897684
ANOS1,0.022679010377532376,-0.020302223574615863,0.07684667227261685,-0.00951950909622313,-0.05991530361102265,0.08935061131055747,0.09474994414526301,0.029935996807452556
EDA,-0.00013379964192046056,0.00816836501155394,0.1143796273164421,-0.07636627971577455,0.008344850788083927,-0.007709552452019377,0.14113463315241534,0.12546442206593605
FGF22,-0.014885588437602662,,,,-0.03814142409426031,0.011871828738208193,0.04501352693381213,-0.024541244079179212
SHANK1,,,,,0.04850006107710724,,0.03647301931066467,-0.013726265578342261
RAET1G,,,,,,,-0.018771080166326653,0.014190257017419087
TGFB1,-0.013390798030619579,0.023568294623339606,0.07091586664554252,-0.07326798436460487,0.0651004017315501,0.013217775892122828,0.00021152399913064112,0.026274719384162287
MSTN,0.05704739992253376,0.005611122405772605,0.02729038425660511,0.05752613188173054,0.02227418744074872,-0.010899549801585733,0.02072388976533972,0.024438538719779104
WNT4,0.007771241422518569,-0.03003669860732564,,,0.17098020727922386,-0.01939427383502801,-0.02059087000362424,0.047326663200825486
TNFSF4,0.0406032502030103,0.006647984823524257,0.02383631148922337,-0.0070347311773760685,-0.04995688078833576,0.10881576559683798,0.041296430421424786,0.030757205083111312
NTN1,0.05079129236128447,-0.018312043771162998,0.04856654953505144,-0.13118476363884846,-0.07405280770237734,0.02007778622332333,0.11393673637832237,0.013778021688519024
CXCL12,-0.022587672463125482,-0.004088189973615507,0.07240295586969538,-0.032161166559421944,0.05725245847156615,-0.03108864150836297,0.008829264343752858,0.002067572793217469
GNRH1,-0.04540505321089198,-0.03777552900470371,-0.006741063789520064,-0.07463292081505572,-0.04090083466963807,-0.01965262644941602,0.028478787012143087,0.04045655860031623
RIMS1,0.002156164946106617,-0.03423137552018446,,0.05913444916335135,-0.05340964364645967,-0.04660379419106861,-0.03246277726812883,0.05031427901869508
FGF14,0.024732436376904792,0.07723359865461325,0.01721529617455418,0.010068395692056538,-0.07626696471930103,0.0027203529430785836,0.011534769283960331,0.018228249394084708
IGF1,0.04061472811640895,0.0072414369798827994,0.19381628431084805,0.05428419346702149,-0.05465184453581657,0.021220124750000586,0.08110600784764155,0.03245948709011865
TNFSF10,0.029847552668077697,-0.053483541232122976,0.01860032169661608,-0.0711149649591282,-0.06094800280884079,0.0008232101767837775,-0.012224393000176553,0.03289969548503993
GDF5,0.06123641822487295,,,,-0.007234117997181139,-0.029038358213345158,-0.0018025287721173016,0.040437555195175626
CHAD,0.008051071515951688,,,,,-0.021850911660724497,,
RGMA,-0.0027015029750045534,0.03067552351266268,0.021057816903097364,0.14729105627413028,-0.010853527335910995,0.04137395313770917,0.019109702967619806,0.06663847651669269
WNT16,0.01162525632891815,,,,,-0.018051179924728607,0.010796946513968248,0.0022319382551056585
CX3CL1,0.053327087053568936,-0.030265609274731566,0.020847564288681435,0.022447987351363323,-0.04301341750085121,0.050431427745399895,0.03475566194326799,-0.051668961875496536
FGF1,0.04896609938856783,0.012778135929452384,-0.0372084739960601,-0.008221014305969897,0.01572170721214481,0.03161405706348202,0.06789468045426263,0.04457828890902007
ALOX5AP,-0.013725362068628138,0.00970864084346673,0.07049384566345147,-0.005684331097639333,0.02361827831818166,0.011513064278211499,0.0012264483089168125,-0.07868510087911106
IL1RN,-0.09044561664017357,,0.0006989186967363744,0.1018491398300408,0.030002126106176325,,-0.03791809101466145,-0.016399577117424232
NPW,-0.0007015669392393431,-0.031283799885751216,0.02974252915766249,0.015491468156341802,-0.046552851799412605,0.02974798912873705,-0.027059105732567444,0.0018123868216216455
CXCL9,-0.0019279152152816188,0.04368670546964558,,0.10842984657011467,0.036680153502865694,0.21238126981081998,0.06915700541073877,0.0008699512443311982
ANGPTL4,-0.0800757166806149,-0.06464617250607436,-0.03663284879806219,0.02607730071368392,0.008402581770970679,-0.0372403312163153,-0.011197183176316898,-0.0882809016146945
UCN2,,,-0.04323122955499489,,,,,
OBP2A,,0.021815394152334834,0.04414708300656088,,,,-0.01690990818674594,
COL4A3,0.013088657788189559,,,,,-0.001469601809844294,-0.02735353751730973,0.07003951166427867
NRG3,0.003628724227052315,0.004660142720117256,,-0.014495061297444259,0.01347943642046334,-0.04723879727465524,0.057252061937974254,-0.0025662883626944525
IL23A,-0.014022953079611792,-0.027050363293659143,0.1670373664547601,-0.03302315968889362,,,0.010633947246087513,0.11530830197731119
COLQ,0.03224658273267349,0.12098216746424775,0.0796618987166566,0.05604742570206944,-0.012294676956762732,0.0013474151709797662,-0.002188807714501609,0.018118488009640846
TNFSF12,0.011250583978787908,0.041757701207199203,0.045437987562636346,-0.07859387025710576,-0.031375847261772054,-0.05916137680756273,0.017402678279375746,-0.05242892522453029
DKK2,0.0405436740126558,,,,-0.0268971779518626,,-0.02712132139574234,-0.017079574604636497
FYN,0.021920083287163616,-0.04585281005925216,0.05397739716950982,0.033872175918675085,-0.0023031683226112155,0.016777554263993195,0.1155631789245792,0.012974027866965195
ACE,-0.0273862343955129,-0.02611280305625116,0.06962507865960879,0.06488818781104276,-0.07287244476982745,0.04080936928376505,0.011922502213197265,0.0873673503869203
IL18,0.05230998624820673,-0.022109856287629192,0.14984601599007252,-0.03454485756185824,-0.009210988994612503,0.015668860643581455,0.06297367739201565,-0.0061610964272414605
PPBP,0.04099404049950488,,,,,0.08461676758725131,,-0.028034280754477565
CCL27,-0.0037920853686384025,0.026826259422051725,0.024364553585678704,0.03987327648398318,-0.03279632925210041,-0.024919641502391107,0.059642376005827294,-0.008623872499793541
SERPING1,0.0006237599384233757,-0.03179303508982056,0.0685581224666532,-0.02216675301798965,-0.02048394837501499,-0.018785099139229072,0.006133725567335861,0.0069021136196430214
AZGP1,0.059057627462889076,0.02577855474491495,0.03991625133968798,,0.004839275569521665,0.09665315122270268,0.030275989939055357,-0.04094245071712901
INHA,-0.016351504390154946,,-0.01926387471107262,-0.04423484043962161,-0.039387551957705505,0.054858443567759055,0.006053843899021002,0.026919182850021584
SEMA3G,0.0722001863248824,-0.01475825406335737,0.12420525658327611,-0.01363237977670476,-0.018748764061839254,-0.01859927275577152,-0.03185178328213557,0.06145385555566815
COL6A1,-0.03862470581932181,-0.0430084547141828,0.07214805333445831,-0.024373389446047344,-0.020337432292688917,0.04373792086077099,-0.039887516928176464,0.025830737137291615
FGF17,0.1001901582984168,,,,,,0.060968470463615705,-0.019555018199032402
TNFSF8,-0.022620320577386062,-0.011052690000302604,0.021441410108050073,,,-0.01805118694248238,0.04076177366039624,0.030361516501518287
FGF20,0.05271085264433537,-0.02334208535751356,,0.033622665894324014,-0.026464635215829962,0.023146469614238017,0.061975483049896064,0.15229214442978906
ICAM3,0.03572802117752036,-0.0419322784861087,0.0759871870321891,0.038898491570182506,-0.026717001351188794,-0.01060168314432651,0.03343586081082543,-0.05083208680123136
LAMA4,0.00274925511093878,-0.048769974731938386,0.053046800627638196,0.016316083560312597,0.039475583902048965,0.04642289332072086,-0.015420127647627239,0.04841105194827229
DLL4,0.03588260320279623,-0.04402364900826883,0.06270411303272948,0.0013346418229669072,0.015252431921610285,0.024098305952247007,0.048182928017371986,0.02810123024067037
SEMA3A,-0.001880806770976276,-0.013165837051458167,0.02876180629727908,,,0.07595476842390597,0.07028208398188948,0.06542263968235586
RLN2,0.008419559967539868,,0.09210996061472616,,,-0.0300564342544622,-0.01859269677356767,-0.02745442398718054
C5,-0.044690107787899225,-0.018748330993040446,0.07641285866651619,0.04596759588747121,-0.10144530982453634,0.03019401474287025,0.043498746364730105,0.007780896093811028
COMP,,,,,,-0.02161678039805285,-0.004984068660564093,
EDN2,-0.029749503142150475,,,,,,,
C1QA,0.023362883300977896,-0.03757344987317959,0.09064917020712013,-0.022647722626569926,0.04807206555798097,-0.007016292369273861,-0.01309598544649175,0.07021490425352049
UTS2B,-0.02481029165103643,,,-0.045017169898942944,,,0.06429090532075536,
COL9A3,-0.024593806686806212,-0.052751694002992726,0.09491507447641245,-0.06624110562980719,0.059860773085929665,-0.12281657224651066,0.07938201034543915,0.06015748649306221
DLK1,-0.02020699125717309,-0.012936234164359392,-0.043692315625758205,,,,,-0.02195581410911733
HGF,0.045632967576324894,-0.024482876992858005,-0.031510128740581345,0.09353714179796994,-0.04546688688171068,0.04968931176552797,0.033977172135588936,0.03538158366800917
P4HB,-0.10051583752994904,-0.0815596633074245,0.10762476170680617,0.03765227608494581,0.036531372771484424,0.032915815787210666,-0.06471441447079028,-0.01734332528201347
ADCYAP1,0.10060085592441884,-0.05123613642868723,,-0.05137681617486366,-0.029764560398528452,0.06221785288250909,-0.013487209329311309,-0.028345057992164024
GREM1,-0.012501523369276329,-0.0240593665274225,0.05181635063265232,0.040745785172894615,-0.022486434630943786,-0.019602468238987356,-0.04049164170144012,0.008800591856278945
EGF,-0.028709922749045644,-0.024507826683188898,-0.02768364526926587,-0.047413721137986545,-0.03782449119865868,0.05492840772785895,0.1039763740313532,-0.025533136115371148
VEGFB,0.031197445582795483,0.07797846354918615,0.0008368432797437957,0.03486641657422775,0.009020647384150244,0.009144497306816799,0.047232550062256955,-0.015002108149369189
FARP2,0.04159580649300091,-0.10130771976047453,0.004065856915890562,0.017484196560172468,-0.06915523705571845,-0.032777608839095376,0.1032251057628766,-0.02160127180595386
LAMA2,0.02585807158880418,-0.07015485650775549,0.048261818349651826,0.048183083270721065,-0.03988356209932409,-0.0319037262885501,-0.010486277710093443,-0.016019361034477937
NRG1,0.018913749899831096,-0.024124945162244147,-0.0669553956417323,0.02470367226843131,-0.011047382855759642,,0.011317228218107987,-0.07820129940628795
SPINK1,0.00702805167046778,,,,-0.028567635222200603,,-0.025917461612993773,-0.04725026873692739
EFEMP2,0.019620082206552515,-0.0262732789316201,-0.015772201938263973,-0.08096804946568922,0.07317042267441437,0.06791611721791126,0.05510793743741021,-0.02078824634639494
SELPLG,-0.014979632983140168,-0.027658529623365038,0.04260364623630626,-0.023477315746695773,0.04663184915057607,-0.016864655986485663,0.09740956829190572,0.08119119171315681
HLA-E,-0.034097950991468236,0.012560299024547424,0.04394905514168407,-0.01641079734132234,0.07718089222160048,0.0947214458693405,-0.023027396686558003,0.008799563750559748
PTN,0.04707356219800762,0.034568568477269,0.010086079461246475,-0.17461171947435714,0.0024252267864596135,0.07232646157634072,0.032756805585781236,0.012405067347521299
CD274,0.004266282051021628,-0.021980045376999314,0.04551697126440906,-0.08278390088025785,-0.020202548167244722,0.03025953269361013,-0.0020933140216603053,-0.03400294165161673
FGF10,,,0.20322762113810655,,,,,
CD14,-0.026066109641337733,-0.048141267237865035,0.0726730533706453,0.0524435681043498,0.014759204147260823,0.0028410921733698635,0.02311998804816225,0.03298825248388163
SFTPD,-0.025403201546269103,-0.030976081033864462,-0.04746324809350974,0.014579386830589729,-0.004694682633819006,-0.039189122706735614,0.08685740906323683,0.1000064453132106
SLIT1,-0.030737856603171857,-0.06689851314707476,-0.06372102770894272,-0.08184204708461841,0.023559339533910505,0.0158792267790943,0.048779639180637505,0.004868004357633581
CNTF,0.0612570087960611,,,,,-0.018599280095162297,,
BST1,-0.0075302086189982685,-0.046531649684756746,0.13739384776220864,0.07999828086892602,0.041099828442245634,0.07616869243703785,0.0794327248833752,0.03103811107876472
AGTRAP,-0.022080569110247045,-0.0545702849793958,0.1166033603816812,0.0428581964425688,0.008582690836970906,0.08473895463151046,0.03721353442185833,0.015855008945953403
LAMC1,-0.02274990371853456,-0.04542969931444318,-0.019867267609088274,0.08591842976790433,-0.03911295346101969,0.01718517914275941,-0.03925773022533426,-0.02565345801775953
COL6A3,-0.009429299286696625,-0.08579627327897346,0.014458778562009183,-0.0032118122885950295,-0.03571614669162898,0.06391313027786548,-0.010958233162111022,-0.05413324126120028
FN1,-0.02470873615620692,-0.051643283427921696,0.09278224503471501,0.031005606246018672,0.02756117664363033,0.06908706486230048,-0.06927325304478389,-0.07183076409655167
MIF,-0.027522419322490645,0.08388041980502732,-0.05540983415973778,-0.02365102925214889,-0.03340404605856967,-0.05784229472982772,0.016853700782601542,-0.01527045749452531
JAG1,0.0062264161396840155,-0.04432263533319017,-0.053976575702577995,-0.10177404597285374,0.031923163981340576,-0.018617998581734338,-0.06266672514618127,-0.041764174674038985
NID2,0.03619523717320671,-0.08502728245794965,0.06446907114795689,0.09183789374607312,-0.013271273468337511,0.0023715003258642296,-0.014151211609113335,0.03440113932423436
EFNB1,0.06506490073993544,-0.08753764527936979,0.02135296443366935,0.06264979037396819,-0.01298403018511304,0.09215477947795654,0.0026049552230096073,-0.03803215820010487
COL4A2,0.0020599474329727825,-0.05433506290871426,0.05434228180641187,0.05450709773821261,0.01911062705020587,0.06493614913610501,-0.05922470367126984,0.014130490196473973
SPP1,-0.057041635931624805,0.025418036838270874,0.029765428857134953,-0.04353210448275336,-0.00909617823272481,0.03655265836138053,-0.0755646198735276,-0.05331144111536616
PODXL2,0.02015631688259335,0.126590053950176,-0.043947962719412405,-0.0001451588768744822,-0.042343717662180355,-0.01885428855793634,0.02004170504906422,0.0034090400541605986
FGF9,0.0661693028308926,,,,,,-0.026315620357843485,-0.027377748909920768
