,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk
CCL27,0.059086740315838854,,-0.029074355058217486,-0.028815307390061502,,-0.0034159264671991666,0.017872951297679726,0.0008412693988502226,0.013030915963373824
SERPING1,0.04357713612110197,-0.019751959903556073,0.03157753598235757,0.009789249196840667,-0.06948023773776639,0.12480387272048124,-0.016140744142621725,-0.017937334407424985,-0.003775910001317788
AZGP1,-4.1856937144854e-05,-0.010373153233895678,0.07032093888284292,0.0487331428729891,0.0662062947893327,-0.04090560855266828,-0.009107712098197666,0.03339038312406389,0.03072862014461639
INHA,0.1317785254940298,0.0532412065685358,0.06358909436575602,0.03596686787673916,-0.0250989545115044,-0.02156345125927242,0.09619834540896825,-0.019522609702336158,0.054006231571418054
SEMA3G,0.025542822093941573,0.0009782437143424146,0.030967448818084765,0.005329618223481982,-0.033215753429785944,0.0034202886129015677,0.03464320448343432,-0.02517729098699669,
COL6A1,0.07747366492034141,0.034576873984679735,0.008312779615207131,0.04307284509548628,0.017113605334005515,0.0914787001008841,-0.034248639093792194,0.04459120666835407,0.0682254236324499
FGF17,0.08781761953295646,-0.015346888257035346,-0.009076303990786532,0.09221530682398446,0.02918605487460645,-0.02089727882139028,0.0009093648593715248,-0.023423798637651625,0.08128742701336972
TNFSF8,,-0.01358424647990919,0.049951244788888606,-0.014300413109648523,,-0.013389989408261894,0.03956517727856971,,-0.018684973696972737
FGF20,-0.027609153533226818,0.009688083243384138,-0.001380973736108936,0.010279270116178636,-0.016636957118583005,0.17652993688050314,-0.00853685789748248,0.039835058571012265,-0.020318329133864596
ICAM3,0.031843235924867236,-0.04389300688091119,-0.011683235684149647,-0.052775848870867906,-0.035618859959472796,-0.030079488317722114,0.03601812333624471,0.03537540787158613,0.048817982447173114
LAMA4,0.015279168947963837,-0.023759060642152333,0.004287882775769089,-0.044730635760546075,0.05582606308120999,0.01791805335369035,0.0006205170633984419,-0.0017452133432373158,0.006321626387794446
DLL4,0.05667081588712352,-0.01433283620300906,0.053574580754995944,0.026204529304392276,0.03388842040333001,0.012596588099782917,-0.04492887705134828,-0.03729490074922214,-0.03875543242698255
SEMA3A,0.013641735912470391,0.10305955721529916,0.019953734105724995,-0.03229492328608822,-0.043017842008947024,-0.005832683381229053,0.03405590329789464,-0.0350491923580243,0.010563073973559845
RLN2,,-0.014588579648497472,-0.006680360770568454,-0.02193460611219593,0.05623416866068866,0.005354686531770374,-0.019547353220347286,0.00290224811907473,-0.01292061392842774
C5,-0.005707979381311479,0.017582935621131997,-0.01265240715379423,0.051076400545142814,0.036514064442036066,-0.014422261987297392,-0.013817187169944286,-0.013482282698421725,0.0013034917288059695
EDN2,-0.01571797751215287,,,0.02102432819090433,,0.04443475017267496,-0.023737000875680953,0.016355672648504474,
C1QA,0.008096601416207237,-0.023239552769461925,-0.019512232460997637,-0.04625938267418504,-0.01864758940200064,0.1275887079458231,0.03804267275220526,0.030505907062312307,-0.014083240870781433
UTS2B,-0.01682000777610382,-0.016594874965121673,0.022513802271672188,-0.015684897955663017,-0.01454825032688529,,-0.016896584815594032,,
COL9A3,-0.06266714990796017,0.03311195391089652,-0.06941904025484978,0.017289705042806795,0.068906539074807,0.0728514867572713,0.0027422255640292543,0.03153650636332607,0.012123535305001978
DLK1,,,0.09987891185265897,-0.012774722696437734,-0.003954807832654579,,-0.01904737868008219,,
HGF,0.023232952641141502,0.033646490106708775,-0.022597705136911325,-0.03150445117077294,0.0012565520201214396,0.011272966895663301,0.00566250807737001,-0.025848426137168756,-0.03790441159381238
P4HB,0.1010861547296862,-0.023285792320536788,0.028288182536951267,0.001809269755836888,0.016513169620373816,0.07265894857257206,-0.009298287345560733,0.0028975794204590074,0.07718850271611664
ADCYAP1,-0.0023784779850620436,-0.020615481213934462,-0.026887113945392203,-0.025816016999283552,-0.04416701052777918,-0.02275377710209562,0.035882222919933086,-0.02500696590900459,0.011468673545999328
GREM1,-0.022109285691845792,-0.007794941657569998,-0.017724884642964164,-0.018231895009064407,0.00012903149893076735,-0.0015470464050731639,-0.01981520195808865,-0.01234852052332191,-0.0032813882108197663
EGF,0.029601211523056985,0.014839635261699425,0.041150007347121105,0.1133695845426817,0.039222732581841745,0.050609654305501586,0.0030190294290626256,0.19273715337999223,0.011744306417483256
VEGFB,0.026617415671507265,0.05309206097598168,0.01594987248834126,0.061217209165734164,0.0715656619852111,0.04902621277906881,-0.03496960683661944,0.07194129661894501,0.053612788933986966
FARP2,-0.02349527681500845,0.004710662663874627,0.001199401282345952,0.06070077262613961,0.016280965154206236,0.024492683275132755,0.03382048785247969,0.04387240744703106,0.011178723861654492
BMP3,,,,,0.042031634661011834,,,,
IHH,,,,,,,,,-0.01691333710516292
LAMA2,-0.002908820523307847,0.035246395950781106,-0.007231672998034913,-0.03757754964198141,0.058794439353525046,0.05000394443881098,-0.009732849907748016,0.04830304179757297,-0.012703477410201293
SERPINC1,,,,,,,-0.018077819369117554,,
NRG1,0.005952246007714207,0.01458606308356173,-0.00015847546301346304,-0.003894449304204263,-0.030602996935805246,0.05575480428069095,0.025523524193007286,-0.004310109313419119,0.07511519230776259
SPINK1,0.07741382001836677,,0.017979952618738745,-0.011063017767277169,,,,-0.016970807639473357,-0.010420798553415024
EFEMP2,0.047832598806011255,0.012757871665483166,-0.04219494800033749,-0.030286737591614207,0.0017754552303149156,0.06775875596451449,0.006040268627419193,0.10161186512563722,0.015066528623411322
SELPLG,-0.041995494354004764,-0.01716998172339679,-0.014307483175226045,-0.06606807559892233,-0.03178904497637552,-0.009104862134116693,0.009064402087182191,0.028876144867136487,0.04381100108429657
GDF6,-0.02668246025834069,,0.0019959127026102797,,-0.029032154621010015,0.026622273296409454,,,0.01266058792570751
HLA-E,0.024712395571977762,-0.025057957669793313,-0.001397177712134311,-0.07779752598938848,-0.017821869127556192,0.07797869599047469,-0.03876377794092334,0.08864331757226605,-0.027329525566379173
PTN,-0.05492144521468367,0.014045482760342839,-0.028728701531221517,0.055962704920687105,0.0695767334370214,0.07243430559854308,0.0009746209751529689,0.0890856844904969,-0.011287923410078247
CD274,-0.0343011883958585,0.035561119382075075,-0.030122601437285075,-0.03875107272090621,0.012347459309625875,0.021383092757761072,-0.029822366640985497,0.10574687495723767,0.030097788025926765
CD14,0.030146682510816824,0.013512434663448168,-0.005008305513239089,0.005110732033580989,-0.026644192927827662,0.09491137030044068,-0.0019551145815644324,0.06921406819510098,-0.02190761779329987
SFTPD,-0.025361563713205037,-0.02314918595013498,,-0.016059731566425466,0.011355151688618005,,-0.031028099446658065,-0.02869424654214238,0.002596656944234473
SLIT1,-0.09617015144305502,0.05911382761984615,-0.000905135914625097,0.020099183386093806,-0.04425745913365478,0.04343483273980442,-0.023899357901438042,0.010848373531296761,-0.01620220733561383
LPA,,,,,-0.014548253974189627,,,,
CNTF,,,-0.01616454729924571,-0.01430041441484362,,0.06735902610355501,-0.015409864725070577,-0.019704918694203825,
BST1,0.032393981318075166,0.05816331433027077,0.032225178048518974,0.05658246064971556,0.009788118322984887,0.09068819859702915,0.01899686055485251,-0.015551479654794597,0.06298319055338515
AGTRAP,0.025408343510820264,0.059836206425914015,-0.028373422641442,0.007294580081979611,0.062318989046140055,0.07270688357468631,0.00930166153020761,0.07303294506317408,0.005276220028690091
LAMC1,0.022212537315671913,4.4632264146022996e-05,-0.003237355651822537,0.012263797673420139,-0.019760928173088214,0.05591986522332868,0.0007003793782497837,0.0030432884748626122,0.036123919595040486
COL6A3,0.04777445103654132,-0.021308455813293086,0.008501176200168326,0.004226305673474304,-0.03926738670338162,0.020402557116301574,-0.03194951611867218,-0.04587720357094278,0.04485777014650856
FN1,0.06159339715127689,0.03419531980637161,-0.009978466625174844,-0.006702856259488145,0.050627145471102246,0.011327474456717387,-0.031459734340654084,0.017361958363054663,0.021815521883270725
MIF,0.0050851679921639584,-0.03690277798060573,0.058797714698133566,0.011400180907623026,0.008964679508543938,0.006247319814847755,-0.04481069933735358,0.04192377889421539,0.020162339090657382
JAG1,0.009845990908807811,0.003782600739277503,0.03664865559158275,0.019964687912618975,0.036297985768570296,0.017529790829851448,-0.03546710954880145,0.007887182716470202,0.018160755859309218
NID2,0.03606161181781561,0.040614115917585784,0.019063210805118275,0.0015644737491939706,0.03816464331291289,-0.003917802473362168,0.02373988325829697,-0.043875388130817476,0.025689317589933678
EFNB1,-0.026440751617696927,0.08980763880748906,-0.04306916994959681,-0.036660939371984926,-0.03462363432018536,0.05639264474169259,-0.009243334913691007,0.021137532869478868,0.061854043935914454
COL4A2,0.04614030952238977,0.008179865279196036,-0.02047807173960141,0.011201075508478466,0.03547840828476636,0.04888944566169346,0.035691334887145786,0.04360523466122469,-0.039877180954370275
SPP1,0.06468203168318494,-0.03486523136377433,0.07394846877258635,-0.018997880860179246,0.07914409832885516,0.1188229483569397,0.001772446616396839,0.058946175133407726,-0.0049052741179610344
PODXL2,-0.03398211443068799,0.017312284587412623,0.0607470193125102,0.010266283919056702,0.016515557306043628,-0.024090268778025833,0.012270605265608315,0.006592724181227861,0.05566557367211415
FGF9,-0.013038073599649713,-0.006256661338840325,0.047042802930855325,-0.0017726873804616043,-0.04769162439626001,-0.041763247018461076,-0.026072908477131968,0.00046395387585797444,0.012880445656435948
ITIH2,0.026932167849711298,,0.006142237228268033,-0.02179487297452417,-0.02313769712870361,-0.01751827235580251,,0.04581887163393489,-0.012311870785958981
ADAM10,0.0029092171148081825,0.03449949575543099,-0.008446221900638616,-0.037892020332236855,0.0009056332096834386,0.03081992103163334,0.035134317712318786,0.023582661729886826,-0.0569889389077481
CFH,-0.0021358414627770488,-0.01016942689472398,0.0019385646606930092,-0.028570642585497897,0.05093536658930911,0.028603319642430194,-6.612051966064778e-05,0.09189165721393795,0.0021872587766752632
COL4A5,-0.033564281934069205,0.049260953423776725,0.04218489109475399,-0.00937479726682618,-0.013472304431777484,0.05857761916738564,0.02145358011397271,0.05350805630923239,-0.05821444851271985
LTBP3,-0.04679404042777738,0.04369617395599786,0.018306880658225267,-0.005049034740828996,-0.009410103968398913,0.010835005920200053,-0.02048652377790757,0.06643805783739629,0.00490459284279562
GNB3,-0.04043625382469881,0.09988474283415136,0.005334215566437471,-0.04368172237282577,0.024816306454883925,-0.009955382798987028,-0.04504123228319598,-0.005325863362438326,-0.0247371379426846
COL6A2,0.04746008590758475,0.03375640544291313,0.0244912762039748,-0.03452511766835218,0.013342842310041634,0.027365819587285765,0.003475529757924504,-0.004510792387554701,0.046916259718984325
PLG,,,,,,,,0.03939930305861749,
GDF9,-0.0019499185311744594,0.08022534261223994,0.07472066571800245,0.03686512452425483,-0.016057093177184144,0.01405562147676047,-0.014182956644736984,-0.0308059725874315,0.04377443588398041
NCAM1,-0.08518918913055948,0.02294342175517538,-0.008267843724953379,0.09407245665462789,0.004708958367411141,-0.04739481992935041,-0.017377906932546164,-0.0383967940418164,-0.018431445488572066
APOC2,-0.030110657091936277,0.026490220730832358,0.009784423295669212,-0.08450670940065894,0.018275306412178515,-0.01089316668859913,0.03854434214880438,-0.004899942238021965,0.007951404476210327
BST2,-0.010221197668235238,0.027489445534996822,-0.019831349636753585,-0.021357809858587207,-0.009221043400531646,0.09053348710893816,0.008364676534511613,0.06714059551878411,0.036109893990857074
COL5A1,0.019358027391078034,0.10048428752901074,-0.002923297137583082,0.06769537327102285,0.008364145538223709,0.0017208767405756103,0.00391875198970511,-0.024795198233416253,0.08779061833174462
CALM3,0.016087870732037518,0.005908865284840468,0.03441271788078078,-0.011654434530981047,-0.06282638655615135,-0.05750832690682503,0.03988210188375091,-0.0717576156378158,0.016358528867918064
THBS2,0.056618699411053464,0.030626434108511475,0.06299112702143765,0.016170509532917047,0.02514292967914696,0.04114196255945159,0.03270361900365256,0.08826495497863684,-0.008668181071089139
SERPINE2,0.011706435357415662,-0.08293043065995477,0.013713817126730556,0.012471311463184333,0.0021315921905484645,-0.07739062794305314,-0.009570777590573308,-0.06336513112539043,0.01883258592391069
EFNB2,-0.017693924559188348,-0.005827987325156142,0.02809505081805279,-0.03509793096422175,-0.03094703382789807,0.039289222180705616,0.03395681874572624,-0.02358555703701669,-0.011568954907434101
PROK1,0.02671545500076077,-0.01776031257071932,-0.03205356011284444,-0.0156849001083695,-0.021016617903925484,,0.008800918578808714,,-0.012920616794808515
MMP9,0.0333594377767712,-0.013790709407542533,-0.007057187788113349,-0.023065929389955307,0.029687618733247677,0.022874538084365275,-0.025732215326840176,-0.03022766823818399,0.07699013802649912
DMP1,-0.01884296051831217,,,,,,,,
NPPA,0.03400714035401184,-0.0352698150041737,0.011760314679539337,0.043750296249909594,0.01730610250536729,-0.023848494715798887,-0.004553313406617874,-0.0031579607448758203,-0.011452932816805957
APOB,,-0.013994254932325834,,-0.020646815229838765,,-0.013794949772405163,-0.004491726011180751,,
C4B,,-0.016071224712482086,0.01407963496786397,,,,-0.0202443554726744,-0.02944150498100053,
NTNG2,0.0035789862754223582,0.014313807437694738,0.04806312610004705,-0.06204045921131015,-0.005197282760256064,0.044691800427851675,0.03756277642212133,0.022260861095915182,0.042952900855792814
LAMA1,0.037420878185513824,-0.03584042468417601,-0.0122204560689289,-0.004413360237955872,0.004756557908296668,0.10405527652373117,-0.013846675189363266,0.030713401974210058,-0.013116370860478784
UCN,0.006597899757994458,-0.026826263862787792,0.05509930050885423,0.045503322517701936,0.01654143160679299,-0.023110236865201913,-0.014625618313302629,-0.03713805112273098,-0.03287187132577401
ARTN,-0.024990939082638497,,0.04754147714174025,0.005024356745825408,0.06902379047948606,-0.020897290240314528,-0.01486991594179521,-0.019704920064605978,-0.02431810700441153
PDGFD,0.021722694976489158,0.02864951839832017,0.029042607348174394,-0.04288280593562019,-0.03761366819697723,-0.029492006728400407,-0.017532966638526864,0.013931806871384397,-0.008579272197203816
EDN1,0.011090254607583517,0.004993021749563696,0.019192693682397247,0.00959838906485403,-0.017284565240651445,0.029781605669030892,0.03187903500950387,0.05188072359676434,-0.046379784286789995
ARPC5,0.06763368737959712,0.028150196941044748,0.07207741895997354,-0.028110624533316943,0.08900859180352326,-0.025648914124140297,0.06378026359065281,0.016007186445315017,0.039742142999677786
GSTO1,-0.03340253695912027,0.020117289503989104,0.006905870456837658,-0.06177634535263521,-0.04926145025206786,-0.03325135001347476,0.02213201362794988,0.016426999463914366,0.059531524773345876
PROK2,,,,,,,,,-0.011227005825480014
SYK,0.03846787109517191,0.00351337949903069,-0.003340921768564566,-0.07039811769681208,-0.004862559278033755,0.04559296672020267,0.01858585334456864,0.04819218353224256,-0.005869269675422209
ST6GAL1,0.023713354460365134,0.04144880720072745,-0.013718870205768405,-0.026379153776585184,0.05669052601212131,0.03535272206309297,0.021748306303342135,0.03489769359912581,0.010813371448460786
WNT3,-0.001355257162571144,-0.009219651748480806,0.030208198384541526,0.03173695610027791,-0.02735280401653394,-0.05184300370090552,0.030490862392920526,-0.02021072882213035,0.03599823169166956
HSP90B1,0.09006507384791275,-0.05754104396408655,0.025696478547834013,0.05233884444402224,0.034645390099909634,0.021602487164472446,-0.018751597406977502,0.025369009621502667,0.05772968975107061
ZP3,-0.027723150477044704,0.056525244549915324,0.012021142003920625,0.03396386670565868,0.04497090858995773,0.03788540014868693,0.01852455670483443,0.003761521654691171,0.13192384473509852
ANGPT4,-0.014740484066844996,0.013286369553367879,,,,,,,
NRG2,0.033461366202737756,-0.02888084352703298,-0.007405344039826229,-0.004162413685136946,-0.03531248076167606,-0.033654739640951066,0.019309218360414646,-0.01492591301742941,-0.002004197760106489
MELTF,0.051819486743006786,0.0013884276948230858,0.003300566575915445,-0.016257208163786525,0.10055614406956016,0.06201440999120011,-0.048418418842533784,-0.060570007732720685,0.11367209859383433
NLGN1,-0.05108257417847001,0.04914278913447355,0.06151494621435822,0.05254642376953329,0.019651386200172382,0.0691502534347314,-0.024610115081866925,-0.006563739617830797,-0.03269349146650395
SLIT3,-0.01643231826078193,-0.016666492146018945,0.04082907719120277,-0.015478263567443539,0.029586255002787602,-0.017096508295379384,0.033333300554862375,0.023761934937184124,0.05262796580858149
CCL8,-0.04511141691877456,0.03749188131586511,0.06604227892859516,0.01658000981383382,-0.025098954230481786,-0.017991526473790754,0.055169386224421794,-0.01838606949633022,0.07408559037979504
S100A4,-0.01863842767166704,0.007636758981564284,-0.02636779134708861,0.007233351888867446,0.010978202013929753,0.08636737692048982,0.03140754218877948,0.004262159316589945,-0.030549373620956728
TNFSF13B,0.028937106330693185,0.032503456194875616,0.036217455924166815,0.02591113768639198,0.04757079732556942,0.05574982239318515,0.004503312665662864,-0.03487424738443132,-0.019375809554337525
HSPG2,0.03349441259622018,-0.014586910425669224,-0.0072482481818183005,-0.00533719809576049,0.005969358860229981,0.04654677708432856,0.011717107095028545,0.051444040034793866,0.023065969815655153
FAM3C,-0.0025072425840107554,-0.04114813709640311,-0.018971790079178312,0.030053235547439754,0.057386158417877725,0.03993349889894913,-0.040731260749250965,-0.005062960102271763,-0.0223830099543459
FLT3LG,-0.011175907015838638,-0.029140321405274682,0.014296375675837041,-0.026188986121623077,-0.029859734188517593,0.056556042668739405,-0.02478444860622217,0.027778111901141843,0.017953567717486924
A2M,0.04564063024920712,-0.0013114392837382765,-0.030064630724501485,-0.049729722009700064,0.05855444356121241,0.030102449875666695,-0.013740463707429046,0.05591589625998876,-0.057891343534761906
VCL,0.023667600620278905,0.014370735561615217,-0.011465501814938413,-0.03559599795295683,0.07771582142242567,-0.010503205863600098,-0.010822371261078797,0.0011318899407390865,-0.027411176159861377
FGF2,-0.042801085543497513,-0.023530213240085644,-0.005040522086288763,0.011390555781639698,-0.05620319351313474,0.015984502738049085,-0.04836983645299407,0.04142310980825858,-0.0003572253748540469
AGRP,,,-0.0232109300762992,-0.01430041681640353,-0.015203399062841629,,0.012482945072826674,,-0.013312006128150056
CNTN3,0.0006064250377859588,-0.014393075315548533,-0.022088843092886206,-0.03929750139092988,0.010739980072992202,-0.021011193973227742,-0.008385793040617304,-0.04213667565785082,0.012438457959375511
RNASE2,0.0559310996737686,-0.04203794259728277,-0.06631071922652797,-0.03459066184811,-0.04157529653003003,0.05663206387257053,0.06525410592948323,0.11798827263582365,-0.03461386200396999
ADM2,-0.02097507308113518,-0.023899326624578398,0.05631487638983177,,,,,,
GAL,0.056762282312107996,0.039778787326542595,0.10701962600461486,-0.01867175315930842,-0.024776639465557266,-0.02130240141462386,0.040709090815756,-0.026013768968049203,-0.015503077957381105
CXCL6,-0.015717975057218076,,,-0.014300408619780125,,,,,0.04470838732798167
PDGFC,0.015131621141701196,0.00834092127065662,-0.07596407869917775,0.03776340494608478,0.06874676535600421,0.012697405162054313,0.0051114237272518875,0.06965607881792397,0.02374421080803164
COL8A2,-0.03032074763996321,0.018002920861627497,0.000794300307526948,0.06799404907749082,0.042460300091584864,0.041233797356544595,0.02556950775032863,0.12918949856940934,0.023661417389395034
SPON2,-0.00198189415570711,-0.0048121785234032525,-0.0001177480939501584,0.006120373033616898,-0.0024661300947711293,-0.03674102573437432,0.022592402180627448,0.008387072741889282,0.04136459754336195
LCN2,,,-0.024278280832461994,,,,,,0.08917476557930573
SEMA3D,-0.014940835882096295,-0.015374404888074126,0.029484385149835157,0.04794991498437473,-0.03276685747737575,-0.014396747542054144,0.07049411363048205,0.05022561011232753,
BMP6,-0.018025737812864342,-0.013790710258925606,-0.017292827918170873,-0.017311716320065968,-0.019880229583437152,0.058875200897022605,-0.01669197289856832,,-0.023517749546065926
TIMP2,-0.004404222105010585,-0.014285831699501947,0.015047438533178659,0.0598476119708908,0.028207368346318346,0.06935240168992504,0.006889085737845199,0.016892195222702706,0.006442315709205956
EFNA1,0.0746745646646275,-0.0008401630094856634,0.012142858885812393,0.08836412532676735,0.034996933338104,0.035697449286474926,-0.012765348106373321,0.010435067502773707,0.013479145452619475
S100A12,0.042195478330758464,,-0.0055760776131884805,,,,,,0.04567433659368922
TFPI,0.04812278030119106,0.005564814263232655,-0.021639706887154962,0.01726529131572163,-0.004096827832451391,-0.019691463342755032,0.010243164400593885,0.07399265610536625,0.00021324648139180478
GPC3,0.0335908224234898,-0.02171463487369716,0.021685153887768982,-0.03444689967962468,0.04221600858139796,0.03928195645681496,-0.021895956351737553,,-0.0700601527741024
NMU,0.08573170174713231,,,-0.026068832277166377,-0.010398904739867163,-0.012253945807998018,,-0.0007233189647480982,-0.047109566109964016
SCGB3A2,0.16020179295995962,,,,,,,-0.015021655247185678,0.010963078421176815
LAMB3,-0.0004909717837361174,0.012696803966020409,-0.04544414034792566,-0.037341380055284236,-0.006204512008209821,-0.04585082013971629,-0.015586655744169477,-0.030990644973988617,-0.011092359256205109
LGALS9,0.019171482200306,0.046479176379234904,0.006763376108746887,-0.023575500148800718,0.006251251683965222,0.06192480755096158,0.04283533036911331,0.019504474089449497,0.018995651709962414
VIM,0.08509979070453709,-0.040032187773537065,0.07968091887969633,-0.019574665282380582,0.01903231642913787,0.06542734796209661,-0.026821432723230558,0.10190636295200091,0.06451932706751914
PLAU,-0.010666847709586669,-0.05962065773339959,0.02383299639071836,0.024755912808369557,0.011286367091775062,0.14126428677700115,-0.007572382879444805,0.09339177277740965,0.02370097521230202
TGFB3,0.05822016324015861,0.01996550640695904,0.0726915451750861,-0.046482612026069736,0.002664880618985518,-0.010673830548671218,-0.007220681615660985,0.006845745826895627,-0.032151096076870174
APLN,0.06264589406560235,0.06649269522326044,0.062031146930999384,-0.004082807599730415,0.008406706112773828,0.03130694373977053,-0.031515956995600065,0.0593122926998386,0.09594668616234119
SHANK2,0.010952567180269802,-0.03255043585042777,0.013483622973612748,-0.047885018512012004,-0.05892135358511387,-0.01453442175023312,0.006354463896398002,-0.059932411185654615,-0.03414276264993945
LTF,0.03228985414119311,,-0.042676246176330014,0.004290964757608188,0.03447687401194601,0.036893069954028745,0.011650002434177633,-0.030405205191212904,0.06052436043880089
PYY,,,,,,,-0.02075269526871475,-0.01647337660819944,-0.018825856528329826
PENK,0.010772067713717071,-0.025805932738128798,0.012961218487911515,-0.036520153779942256,-0.009527976176642569,-0.03263286882911197,-0.0022196812778924667,-0.02944149679590785,
CTF1,-0.028905862579957097,-0.01091248326295452,0.020373118879547028,-0.0004361227217760602,0.034022702830077266,0.013214133116283866,0.029199425311385446,-0.03002763192419595,0.033763953313398584
COL3A1,0.05072118731309919,0.002693547074706922,0.018133069531610035,-0.020422447834306696,0.016481155827533046,0.04513739144849764,0.0011161102957137072,0.024648875214635234,-0.0014457339799113771
S100A10,0.07867901536396114,-0.03609533952808878,0.012431705242688119,0.016170703899863,-0.02425657850992919,0.11273156945900387,0.023906932709394667,0.05859149355345017,0.0628028108481638
FGF13,0.02952855251687032,0.035252372637778855,0.001412996288244802,-0.0534493427645742,-0.076183268431469,-0.016180673304247505,-0.008964247370838571,-0.06591640174730251,-0.031346923131176596
SEMA4A,0.036021354985859524,-0.004339225730707994,-0.01856793896191561,-0.05218455054838456,-0.018170278003546786,0.013430060881390933,0.0031188638411840173,-0.0053403894728117395,0.02938256349867455
EFNA4,-0.025999355843552556,0.0016062692458137385,0.050526781648905464,0.029666958793644425,0.05062201363247194,0.01731838436683805,-0.031247312483304493,-0.051082109975893,-0.03979325933729568
HSPA8,-0.05968852863994295,0.0016547494314259773,0.0009437924311315911,-0.014002261014386713,-0.005161712205074739,-0.06758669194334602,-0.008090534523419592,-0.08829885660087894,0.08579241363297918
NPB,-0.013696986602652466,0.02410174579085147,-0.00017499275852927808,,-0.02385437455377203,,-0.0016814840870068442,-0.03716541595648497,0.03318641423593138
ULBP1,0.01963387616587138,0.00854419927590605,0.010341366077605232,-0.013448864712968092,-0.02148691175065144,-0.018146759016719104,-0.0030347943801361963,0.01869565555393451,-0.017371479022303342
SEMA3E,0.013068787511220257,0.0016137892690497376,-0.03999665571579516,0.02355549961365063,0.04085205940706878,-0.03156806476705277,0.0263512900952528,-0.006903351451486456,-0.10921660523559047
FGF3,,,,,,,,,-0.025810905821771365
ADAM9,0.07183513669307728,-0.005865457700342631,-0.04022903505433975,-0.07420299465588091,-0.010511868777450504,0.096925855986697,0.0013502460110303906,0.027688473228790617,-0.008277208433383596
ASIP,,,0.11053976990234163,-0.021227795836556054,,,-0.022833556764549616,-0.009537171038867183,-0.0018093327084467746
IBSP,0.048013079871334706,,-0.0013451933569933296,-0.03562928546044187,-0.03696214159888538,0.11472784735983907,,-0.02558329429486303,0.007746536082940408
MMP12,-0.013911660108672452,,,,,,,,
FAT4,0.03127457527099049,-0.03410152296345601,0.07719229882035385,-0.016037952089052697,0.013178884680273001,-0.006067931586942359,0.007195383118319863,0.005401823077034127,0.011338796733400294
MDK,0.04195640960863366,0.051544435047717635,2.88378343086701e-05,0.018704867542645224,0.08899310507119682,0.10603113452783708,-0.06411946427408063,-0.006364321676682557,0.05439361902029742
BMP5,,,0.019762849643246566,,,,,,0.0330331138714361
CAMP,,-0.013790710258925606,0.0350718594018527,-0.020793421874322333,,,,,-0.027938538422257696
HSPA1A,0.09308547835127157,0.016082961834037082,-0.004890580697094993,-0.03864138531011759,-0.013092117659930813,0.08830391715850505,0.044583618825299993,0.008134501878391284,0.053581097902310734
SOST,-0.021548889276714753,,,,,,,0.006447364032847451,
SEMA3F,-0.024648274828200856,-0.02737981908346065,0.0180710257805037,0.003969371972948657,-0.014414949146837996,-0.009968863712421401,0.006154053461399491,-0.03579745564484364,-0.01747117072346371
ARF6,-0.046994020496398836,-0.04212480534465866,0.02630339863242983,-0.08681143554020064,0.030791164868546588,0.002667463295649385,-0.05752663074395618,-0.052333128246771714,0.03849057027880858
IL6,0.0029735658171456906,-0.01823847890820001,0.05175550149073311,-0.042570364533263336,-0.02284547630647941,0.13372030507354132,0.0886208765915503,0.005022650604551595,-0.04370530845308932
CALM1,-0.028805689709624115,0.014755896274499337,-0.03737877251097114,-0.023239910500055156,-0.09336509078068818,-0.08317495681319505,0.023298823558690732,-0.008966793462381878,-0.029396520366830076
VIP,0.09047799470224402,-0.010845891291393092,-0.02700319180568917,-0.034645482833601575,-0.03447818188952141,-0.047598060477546174,0.03673762194401117,-0.03453598047658635,
NMB,-0.041636961262540774,0.032371035667942784,-0.03572014730868596,-0.0387047225495742,-0.0065208147815919324,0.06105578314436256,-0.029661675028091652,0.11010248113814985,-0.09340863525307931
CCL26,-0.012207743832254637,-0.014393076249603254,0.013781930865676825,0.04240499374180676,-0.015415901841035055,0.04387579875160537,0.039862513543821046,0.03812392679317361,-0.010211663060570995
FBLN1,0.0016262077300948359,0.025268750188953228,0.02855217642008606,0.08004508641239469,0.05388755880605635,0.018519880036261874,0.016415230154058325,0.0750841515052147,0.017256060868018955
SAA1,-0.006145001248576059,,0.03509600069311416,-0.010588051609259463,,0.12935522216972806,0.02684833800610131,,0.043418240269512645
MICB,0.011316103765608283,0.0219302333113225,0.029231318079094862,-0.012189941166529624,0.04508405759461873,-0.021500494020623016,-0.03144679536103825,0.016002437596119398,-0.021717003957941843
MMP13,-0.01646037829808673,,,,-0.01454825032688529,,,0.07109863111236599,
F13A1,-0.016204331954403333,-0.0037885487927748077,-0.04538843394966368,-0.005391461226545829,-0.001290382609323587,0.04794637923309795,0.09120528753670208,-0.03362237840451962,0.0339562729492838
CXCL11,-0.0014931006971857484,0.1283229182115959,0.046229931688617665,-0.01928222934681668,-0.022845477908606224,0.1096519957314497,-0.038865805572722636,-0.019274760884016265,
COL5A2,0.06599759465557437,0.006211630448915575,0.03152962758174508,0.025754495086125852,0.020877864793581984,0.04046782546051024,-0.014919833406323052,0.0012620594789317212,0.0065993634314195
EFNA5,0.007388690494264006,-0.027049117814755917,-0.00026803828716197113,0.00796522909677967,-0.014834883279471231,0.014887960056960222,0.014314021671877165,-0.02703406219211239,0.18977842202515488
