,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1019T1,ZH8812bulk,ZH916T1
DCN,0.034576200136968056,0.010567335658965251,0.02011526535485627,-0.04863132908473519,0.05134224746990722,-0.0130774885201646,0.08322699982790945,0.007918316856173304,0.0010378388834777236,0.04509427971098416,0.0084715697852571,0.05941011348565849
IGFL2,,,,,,,,-0.015384797375410753,,,,0.10990553459340505
COL7A1,-0.000590561406697301,-0.04800371806743651,0.011241673391810876,-0.04533759309109221,0.047581409632449986,-0.049549703747978825,0.048332872048459256,0.0006472175179378264,0.040223840756497625,-0.011393150634567506,0.08595770195457628,0.07386906149971027
CALR,-0.047475173032962135,0.06452365996853102,-0.037439096435148096,0.004868011386466942,-0.05872547966184137,-0.01700925259882091,0.10686158457107292,0.02815196789193263,0.07071682911263291,-0.02867601333855073,-0.0008442729142345186,0.051906356360788365
PIGA,0.024502477239592597,0.08553215754735105,0.0242107011422184,0.03383238650070702,-0.03935598642206651,0.007845196592761337,0.06069715848840879,-0.02580066244209704,0.0391176834997505,-0.02736147138170293,-0.041857794129625814,0.0611137096407881
CD200,-0.07079539671859121,0.015070239116588767,0.04545981237930969,-0.00582558026297103,0.0018492341299959545,0.05464584261100009,-0.09628290165339057,0.038656935451730566,-0.07744090923547026,0.012990301099275445,0.018540525877497178,0.00447459373556658
GRP,,0.03395156350923141,0.04179900121137357,,,-0.022147013926492366,,0.023303805760691233,-0.022355316067812592,,0.009952340980670927,0.08414931700575357
CDH1,,-0.012306979934358536,0.012975395548516898,0.04827626416866648,,-0.025627718433273747,0.06695640270877144,-0.006517568893329548,-0.026753521268426915,-0.01275566397956655,0.05332567522129511,-0.012605074608398995
LPL,0.08079592717286763,0.04540731854846726,0.008417300271986911,-0.01922728456364523,0.00473925525270106,0.03682912077212705,0.15249618005892812,0.0029105365232281514,0.06535300681382757,-0.02249697540358212,0.06567318465224231,-0.042683852888761364
SEMA5A,0.0014554914926553422,0.009252481625838875,0.07835215563034434,0.008371265479621248,-0.007610981239394816,0.019974276986812374,0.11709593912395819,-0.00727256321199995,0.09968764344349233,-0.023398241154307324,0.00341505433897521,-0.0031728093194851297
SEMA7A,-0.04066671979469291,0.008796603978337742,-0.0015174670640589556,-0.01573663135108548,0.009973853120055868,0.08618955690450457,0.04157166482618553,0.03999039131716942,0.0015437092248384366,-0.00172435484371285,0.003555773556253382,0.02767037421021344
SEMA4G,0.011426170060349084,0.0061479044355866866,0.01490913687591317,-0.010903391578870613,0.0358857261415728,0.05665321323961463,0.024544814834789288,0.0028366406194456142,-0.03332308683085867,0.028448365647829925,-0.045203875079136535,-0.03564592870137245
SEMA3B,0.04829489119485547,-9.786712613423965e-05,-0.0008159890129744935,-0.013753943276018761,0.019095029125823386,-0.012948840183910357,0.02956484091505825,0.04999115166265563,0.00023082792340194767,-0.029541734771902698,0.0005540255176578666,0.042533818087136174
RPH3A,-0.09829813187503714,0.029904107263490163,0.06873549623206984,0.06051581116377872,-0.0063092598003111,0.07002557708807608,-0.07099446531696192,0.03801275925051792,0.005025847594268307,,-0.03625934500340804,-0.03376657380435517
JAG2,0.004157644676497967,-0.00961689627804619,-0.043886905804101095,-0.07690045842890474,-0.020318354539364255,0.08326955155032696,-0.029764608637035395,-0.010225534257764011,-0.024595517506021545,-0.09976081471316885,0.028110042692037696,-0.00996420372097541
CGN,0.022848248314509403,-0.028770615314626845,-0.004006594668583303,0.060250081423386455,0.03596060651909061,0.030481739244130935,0.051204673356770015,0.0075304819174997,0.08388710962949363,0.015181207096717539,0.029918406759433813,-0.0272299308247081
GDF15,0.007182712328918719,0.021531281907602395,-0.022449493459186617,-0.04015051582302085,-0.05871166057349,-0.037495275987066215,0.12625823720437734,-0.005049732908161849,0.05575813884090319,-0.008363135554393206,-0.015708737620954764,-0.005079980798795357
SEMA4F,0.021060539378280802,0.07419654342369456,0.016814386579800902,-0.012983545228357233,0.021479303978944965,0.02851581680360883,-0.038373509593476345,-0.04771120526510531,0.031898921234426975,-0.0750405875478492,0.0422006859978007,0.11043113161812496
NXPH1,-0.055995199422259265,-0.042288198562906026,0.009202682007049818,0.034780017144295815,0.021236494477967598,0.03622269530420139,0.07822696483345126,0.06337603702937045,0.01634000589600849,0.050689973964392836,0.06731742095841184,-0.020133155233933966
ARF1,-0.037305698268772496,0.009641022346411196,0.009293465820139669,-0.048843234198030515,0.0182825740893137,0.05467872057134806,-0.04959252134576518,-0.04900366881823596,0.006920160797539857,0.04784639066261633,-0.007423863587597872,-0.006862809177758745
DSC3,,0.05658238476137576,,,,,,,,,,-0.01404201848725676
EBI3,0.005207498128530284,0.006140317993850737,-0.02298658964385782,0.02018128416162787,-0.029322116319271004,0.04352479723935534,0.02620613030548904,0.03513615596319467,-0.016955512810575755,0.0404807027801289,-0.014552539586152467,-0.006435210545996877
TIMP1,-0.02495350895403009,0.05323981369878388,-0.032720173754932136,-0.08132852769103481,-0.09623876207346234,0.03888550998038532,0.09160081935774185,0.012308410897513094,0.017313543768436673,-0.05706786278297851,0.07111754012871135,0.09238568940648491
SEMA3C,-0.010085481279243103,0.030238462330616757,-0.022191311260167094,-0.038280683095658755,0.0845032375449022,0.00762421270909298,-0.05782777306263368,0.015022467621012345,0.0145732646129773,0.045882052990095214,-0.022955654226124264,0.07564465654334479
GNRH2,,,,,,,,,,,,-0.015216440793252928
GAS6,0.062454325136479354,0.08537222427586255,-0.005270702776550817,-0.003778448969257679,0.0375560189928667,0.01480453469931196,0.09840697760295726,0.009518311293436854,0.08287784567867006,0.06175855777030078,0.06542024310873462,0.04887934929923573
MEPE,-0.05903581010053728,0.04276627445632659,,0.011338710475466168,0.025420003098469982,0.059220914943270656,0.020621741791549138,-0.01669681038625742,-0.040993160182876194,,,0.06434118430207526
SERPINE1,0.013474288922860438,0.027699106901572738,0.02510034242750358,-0.06545145394610434,-0.013668806468024203,0.04848295759565662,-0.10120152954362377,0.008124252115607631,0.026809769428298536,0.04094788258729105,0.08179730095789892,-0.008820005131991016
RSPO2,-0.05917940696141283,-0.03848679119232282,0.1350680566294357,-0.02073748218156115,0.015782663957206306,0.09133467249719487,-0.07824674419890258,-0.02128239723512983,0.011414781027828133,,0.06826085931167558,-0.0007798842795325477
SHBG,-0.03307326925726595,-0.01847089399380134,-0.009881357872547632,-0.03318223620644686,0.05427515731418722,-0.018281119553741853,0.017139790794628348,-0.02613153235741155,0.0008785929872791137,-0.04813448185032352,-0.040943267729380436,-0.015450491241361448
LGALS3BP,0.0647845319875063,0.05638218588393223,0.04311266483332001,0.012243193795492295,-0.0033430574763998375,-0.014074122528172986,0.09639767191593737,0.07847134103057515,0.01981075455990063,-0.09392836806760574,0.06706078505416911,0.08977106939706668
LAMB1,-0.04765692703221773,0.06405137296693479,0.028816753270436632,-0.09378796776116259,0.013771482780990926,0.093633956442658,0.11063981539358045,0.03155965944406261,0.00773561112646179,-0.026265421023611735,0.11036563819677084,0.022734651252385902
SPTBN2,-0.0614406042621084,-0.02550743176854209,-0.04343991015011679,0.017398262928302297,0.06210989273476041,-0.009034510994648146,-0.10450965774184252,0.0033319487119569825,-0.03441035901915194,-0.0004906851089389258,-0.011844680970427167,-0.01645706677982672
COL1A2,-0.09104571264868071,0.04272205226767096,0.024552850404056123,-0.013819584951417892,-0.01684577639905109,0.04469100003776799,0.1089915060918463,0.04275381870454072,0.0351761088969201,0.042799972978342454,0.06229651091858874,0.06000850767208491
DEFB1,,,-0.018352725735976422,,0.02044903041458942,,,-0.013706948393370985,,,,0.056958111525864795
CEACAM16,,,,,,,,,0.07424228370668463,,,
SCT,,,,,,,,-0.012598374704671119,,,,
WNT11,,-0.004012354624775106,,-0.02802802373648328,,,0.12284756194119872,,,,,0.003024320645722899
LGALS1,0.06455806718530867,-0.027851636138816024,0.03204142742445424,-0.058106592509002034,-0.028833300717248277,0.008504804245533928,0.0003599369133290303,-0.030768038785030875,0.0705844385735787,0.04524477706977299,-0.0758081894665094,-0.002736392582332584
BCAN,-0.013895554076717087,-0.04173147853089271,-0.05267513196679092,0.056868461286792835,-0.013445129833754786,-0.0011253920929729672,0.15057608961738667,0.0714417334528857,0.042463927526969106,-0.17378730636509207,0.023926073541606124,0.0038723477544252882
ANOS1,0.02821115928930353,-0.028996851462706162,0.040265525168089664,0.03185034495245276,0.019365937786881896,-0.018881667247882625,0.13024570705063493,0.04774577549086295,0.046392129750296975,-0.05010145024385651,0.08593120741089763,0.006218905409590918
EDA,-0.029636213430052186,0.2358024477748695,0.02408477801700014,0.0638321740276631,-0.01104207600933147,-0.007594983997975772,0.04917235413691786,-0.019740412864895446,-0.0389518306569008,-0.06016525876177536,0.012174639105464383,-0.017163701299193996
FGF22,-0.05794944729912544,-0.021278093552268406,0.09162163516558897,,-0.02701318163690006,-0.026793745642047503,-0.022301651386289253,,-0.04045694846525834,,0.013170600208322369,-0.026912066469478624
SHANK1,,-0.020439186334069298,0.011467868920562785,0.03925481570206883,,-0.014470626159734672,-0.0018153230518746213,-0.01844053079251787,-0.010929923989446644,,,-0.025034087727662566
RAET1G,,,,,,,,,,,,-0.01750888084694129
TGFB1,0.021905700526082376,-0.020094625534457376,0.07472888012188877,0.01287155746178169,-0.03498345869629061,,-0.03135213402214651,0.006816122997604101,0.03592596520521401,-0.027434568703444455,0.038183354069003014,0.055050404401787004
MSTN,-0.04184900765862904,0.05776621643292667,-0.01701236708271181,0.04381651613383974,0.0008413062772970885,0.004287493568840995,0.08988338930806787,0.018195097101610103,0.021175736517967267,-0.02739314033785308,0.0028295100140829504,0.020034485262603152
WNT4,0.021936033083148537,-0.013771878988716742,-0.010304992681455242,,-0.029772485502114872,-0.02953419055148099,-0.025286372731720453,-0.01935889330331981,0.07446234296064122,,-0.02387019580727225,0.08235904180042934
TNFSF4,0.007258692612753503,0.026809090077170167,-0.03005480364472738,0.009819722080717727,0.010391219897484809,-0.01766534637156428,-0.0005514352200978661,-0.033123296110963624,0.00914142874653341,-0.004549332513025687,-0.009242620420211727,0.03633264873600843
NTN1,0.03910795390256608,0.015643609738886483,0.01815083023688218,0.01816603474453009,0.004905353648425767,0.03656362856114034,0.15643707617453423,0.021249658915855216,0.08291356372037752,0.08805478035858139,0.04030852823463628,0.055148158719482594
CXCL12,-0.053610272669548924,0.02366661201487328,-0.0017367700274432895,0.09687145210652852,0.021515993419665858,0.0291921786565975,-0.016448759047147144,0.015348317445238872,-0.04606603211167826,-0.0449137904426287,0.02657005702078501,0.07276803524596628
GNRH1,0.014434076105105748,0.022354454001486085,-0.03311238468096116,0.02221407993520918,-0.03407339452017545,0.010076624872043936,0.0841757391311246,-0.009750707839376005,0.002556039993957564,0.02797679928672948,-0.024188172522730627,-0.0059729030689905874
FGF8,,,,,,-0.0205722841355125,,,,,,
RIMS1,-0.08704723315181788,-0.04494061030089494,-0.006130539574748077,0.1317698242476482,0.0111273414464426,0.019819831142115815,-0.030043245118800257,-0.013610694572144998,-0.06513409080628262,0.07220537429680464,0.07720273574577864,-0.03027992497565955
FGF14,-0.03717557609859952,-0.008100141275243703,0.014773719204509064,-0.0084102490361026,-0.06182971239949188,0.08384932376841298,0.06791171435544628,0.0455044910808684,-0.03835329735077301,0.07890774682012615,0.0433652447586774,-0.03325605247881871
IGF1,-0.03962048142855877,-0.031246626432603695,0.04616970249873445,0.04992245671795234,-0.05357679751183887,0.018328774759431773,-0.01526497811353098,0.012428445601055238,-0.03950452177193045,-0.061436534225010386,-0.01939825387758677,0.07843293869859343
TNFSF10,-0.019750771485158518,0.04357716079329055,0.02360901844623159,-0.00706253375974338,0.017736788163968703,-0.004791533506134403,0.07681570991420768,0.020809051219287163,-0.04206779905891727,-0.026963236329658156,-0.00254097052503699,-0.009917797428662311
GDF5,-0.03147824358882071,-0.021112758705908227,,,-0.024682400778416453,0.06971026551258355,0.03204208336921813,,-0.018110821148617465,,0.07699427200185094,-0.029899825813130707
CHAD,,,,,-0.026365961395724023,0.009972521704404158,,,,,-0.008306963412028778,
RGMA,0.03507665304573354,-0.009276951843504007,-6.008460551672061e-05,0.05266155822775424,0.011521278024374467,0.02190854135747587,0.10480024552312821,-0.030643174376743167,0.048662064981445305,-0.13779243757244916,0.08899875492729488,0.018901646932291256
WNT16,-0.025299274768189585,-0.04400058348576229,-0.018631661721400364,0.032090764369065834,-0.016222524267677344,-0.0006521419971744482,0.041976754650099195,0.0046977149117541205,,,0.02392137850865359,-0.006627243334365841
CX3CL1,-0.052864407182704944,-0.010004932298650309,0.0391372202682503,-0.016083589845203614,0.01940496571351534,0.07832488983372292,-0.03359972039960566,0.05425315910449584,-0.03362731454644357,-0.11047413598702749,0.041583852261920615,0.053770467844421826
FGF1,-0.007777307727928006,0.04907815692767706,0.01088387880577638,0.07694386508546204,0.03495924932515454,-0.025667081258541332,0.0076674160281792894,-0.03014476407337429,-0.039187524084328386,0.05079646263119696,0.004371147852296336,0.016526589140204842
ALOX5AP,-0.0007972419982486464,0.08846747863709115,0.01351842011283946,-0.01648829672706787,-0.058497619227316076,0.02019900396150957,0.13259559905065374,-0.019191188423884273,-0.02039957001311835,0.007994823159598943,0.003993309523190999,-0.031171807132558037
IL1RN,-0.0038441664552465293,0.04657094430984685,-0.014487771417902601,-0.041255433987724015,-0.03144952457969877,0.08918643225824273,-0.022651682353484297,-0.02555807499325978,-0.019450462064271933,0.10518244802566101,,-0.012825070669191887
NPW,-0.11671124220362064,,,-0.010416335494443187,0.019853825638800747,-0.02093156757168784,,0.09250072395453506,-0.02166357990859042,-0.0018480884927804982,-0.0248128078040157,0.015528693508799169
CXCL9,0.13416994059491094,0.04969213120720905,0.027736975191190866,-0.03540752010602725,-0.025871151177588154,,0.04573356355093943,-0.01675380159710982,,-0.05756728228197678,-0.010674447814170011,0.021354482858329228
ANGPTL4,0.10065921911690752,0.035504729335940545,-0.015191016805090517,-0.08721420834212855,-0.007045102330532624,-0.02737588887812347,-0.057384985080180424,0.014690274324547156,0.06414528453067832,0.0038490397916732533,-0.0014818291913818729,0.00902871444247443
UCN2,,,,-0.01610837334411481,,,0.04358461339003864,-0.01974041408234069,,,,
OBP2A,,,,,,,,,,,,-0.015772857233095017
COL4A3,0.049832852030640536,-0.0154842646613282,-0.030550998341648927,-0.008919137984460104,-0.02824657912131512,,,0.009278083404856403,0.0031398559564541255,,0.05801607793174609,0.05702926812524584
NRG3,-0.0700631745244005,-0.023032066766000968,-0.03866042852159987,-0.010951126147597107,-0.01971547816033538,0.08313461094989694,-0.09192459923834673,0.03217939707762747,-0.06580981913734658,-0.0308567004088135,0.0837662873639325,0.05826360984221262
IL23A,-0.008492278423597248,-0.022560891263934058,-0.024852611326263048,0.022065176288089728,-0.010644452053655194,,-0.02936412826392607,,0.07164594738251508,-0.05103932179309728,,-0.022769378092669983
COLQ,0.04019847282961618,0.0396471937142152,-0.0001957034022228775,0.00040088492827080246,0.0037422150282121007,0.05649351314273042,-0.01702601274680354,-0.020156886487324645,-0.026716477920833894,0.02412759264018316,0.09616654463407094,0.018202491833966942
SCGB1A1,,,-0.018906659548147752,,,,,,,,,
TNFSF12,0.036830021532683783,0.01522437197444729,-0.00724426196408988,0.04403577931395608,0.006230186804417279,0.013827672344461181,0.09427309119226224,-0.004843455239418061,-0.007186116022037847,-0.013686536246566973,0.01787129928909372,0.0684392936933624
DKK2,-0.005951762829216628,-0.02363145397156766,-0.02218670762219963,-0.016345853208990523,-0.01793156048051098,-0.028869858301660355,-0.0427482825229841,-0.020238846611768634,,,,0.015447193264138197
FYN,-0.005155003431113973,-0.030617683823470767,-0.000704468143932616,0.06674442892713463,0.03893668310700075,0.01350503266782207,0.11092840244487513,0.023882358776021472,-0.016582758150745374,-0.04457040685173995,0.09653788740944728,-0.02057481842209128
ACE,-0.028619033624542066,0.021943719180430626,-0.011109138056881171,-0.01999638550585476,-0.010692136670318276,0.1004487373877524,0.08620078576470537,-0.012968455450140083,0.0006755991105523036,-0.011112613235830772,0.024360244170214682,0.04599378552911157
IL18,-0.010432057003098516,0.08451472274243405,-0.03788140091759997,0.03451483839476079,-0.004328061569889925,0.013512436430277771,0.08830154854732424,-0.014481165902720024,0.0175803548389032,0.08342417349946679,-0.017135544205231504,0.01207721701332583
PPBP,,,,,-0.01697501164484161,,,,,,-0.028567292027651302,
CCL27,0.0017358407778470485,-0.014963456551544591,,-0.02245551067625286,-0.013354452703633973,,0.01730483682581268,-0.008302437309357794,-0.03838717551890488,-0.08181522437706566,0.034480177512311146,-0.029155226501233814
SERPING1,-0.0901316171935537,0.03133389984284825,0.039216639342235744,-0.010478097868377702,0.027089566570305926,0.03766131814794194,0.10238207605022273,0.057067343928634356,-0.05932124643163787,0.02082314941566978,0.03193257496207481,0.02267041724321531
AZGP1,0.061169846966349334,0.03911809086257898,-0.07511588801805641,0.036665836484612815,-0.034326917389397436,-0.008778111744619907,0.018202622105921964,0.06652260020948444,0.07527090917376757,,0.03956845490927567,0.03690983814599028
INHA,0.03644405100675001,-0.016507093902862653,-0.028972334012259873,0.02906529151659698,0.03706119527760575,0.1891519943167942,0.05163349716605806,-0.019981487174514787,0.030919678132722634,-0.019450425902214026,-0.024812807656944314,0.0729685915244377
SEMA3G,0.0014588486095591425,0.02640968904716922,-0.033926149331618735,-0.030368417774507356,0.021735027793714886,0.016534712287240898,0.02028082636284853,0.007317779166625149,-0.027679903996148617,-0.05789639339393819,0.06829134845790716,0.044376547279632084
COL6A1,0.017119041763327913,0.037958756148193384,-0.029381224809790874,-0.04220861144492332,0.019688427286037712,0.054479066843838075,0.13726745462476928,-0.02367182091263802,0.11086618430891051,0.0586844296764594,0.035132086359433226,0.015466470560341044
FGF17,-0.037297558943710014,0.007424711993751169,0.041957649038225846,-0.020674344146726094,-0.01774824009223811,-0.002310735849177524,0.008247102251050646,-0.028678904817256785,-0.025752115183884414,,,0.012728929532859016
TNFSF8,-0.031101491613039454,,-0.01835272762538719,-0.02054858901061185,-0.016975007244815356,,0.010426176126588893,0.05103178856758873,,,-0.022217143603103517,0.01633730088479026
FGF20,,-0.018154727033586015,0.0532136050020777,0.04403358985213495,-0.02374579629652515,-0.017665351948518388,-0.004696077256187925,-0.0367709111955011,-0.009398844165434092,0.16526561247906085,-0.008259901435188526,-0.025869500676890374
ICAM3,0.055492776895759995,0.02365112161430114,-0.06965611196482986,0.020359458473360143,-0.002907015255526986,0.06285566633248428,0.043657211350986824,0.00998411110934838,-0.03848623219755462,-0.09333206310122753,0.017970815131061985,0.03538422623710357
LAMA4,0.03396624266818692,0.00666605500619875,0.09595342273216269,-0.0095849154801445,0.0556842157934757,0.07358003684329653,0.12335134389117933,-0.01909259330380043,0.021374451914650306,-0.04231493339318319,0.022349097235325226,0.013147342276289654
INHBE,0.03536102286753397,,,,,,,,,,,
DLL4,-0.06811163170801426,0.0003067358400672782,-0.04502471744704597,0.024667608616335632,0.005730824217659329,0.06231530443528956,0.0883395744389034,0.001778971172657895,0.07455454714432404,-0.03906494752026057,-0.001714837937321907,0.017428772236409894
SEMA3A,-0.03382027598102867,0.06607731416309644,-0.015677836225362573,0.01805579228851783,-0.01560450101063518,0.021012380172161144,-0.006843738237148152,-0.02034035009837973,-0.038533068554266456,,-0.06398000628930763,0.0023259747192699554
RLN2,,,-0.01970961209560817,-0.020737486857775125,0.048986142318088906,-0.003258604160177435,0.022737557185887748,0.0006063068171480361,0.018613078289958142,,-0.03699303088247756,-0.017342492256555694
C5,0.07387009445718941,0.01537319755477666,0.05361105917644899,0.02266990631643753,-0.018928119265633554,-0.018718129477016385,0.1027392846595083,-0.025106366338225654,-0.04653860693401963,-0.08239302121641513,-0.029517100474276258,0.07588951959434853
COMP,,,,,,,,,,,0.048507938658431664,-0.02142364250853724
EDN2,0.04489988400272278,0.003839848707481014,,,-0.022324972346878105,,-0.005361790787254829,0.008417540667903449,0.04744526245883637,,,
C1QA,-0.057005019171447964,0.03660142106243202,-0.02600806853664688,-0.01516190304612005,-0.04099593350392657,-0.03546334709516308,0.114923298860621,0.0713568011014918,0.0274140872920559,0.0004005403184257417,0.04131444613224059,0.0431212301256438
UTS2B,-0.025380707618268213,0.020392207652493406,-0.022420177715611563,-0.020737486738635878,-0.018618431117345062,0.0785679709589743,,-0.014230122403624807,,-0.0354668275811429,,-0.018478391249452136
COL9A3,-0.007988544004354307,-0.017827530814201936,-0.023950336322479195,-0.04357291980591177,-0.014869742363915413,0.0277795815516996,0.11077574943010397,-0.04531825930648582,0.004082321210931793,0.005170676791954404,-0.07631561236820111,0.00700803618828765
DLK1,,,,0.032930738004222825,-0.015163968247618509,0.07200573624500992,,-0.010071157068701113,,,,
HGF,-0.08532635590916775,-0.00637685378773282,0.04799643357682576,-0.02509296434512186,-0.0073902654742929305,0.01107564028402897,-0.06601875232159815,0.00915294821675934,-0.028417749721282345,0.029827229871307384,0.033932221388670324,0.04448506788493271
P4HB,0.07648070781818399,0.023645427364132696,-0.06873172488560822,-0.09598151035424249,-0.05427241774310153,0.027689819856748246,0.09805454102681363,-0.010254511750297469,0.03799049574538497,-0.009953665021122535,0.0386102412602249,0.025158858347446335
ADCYAP1,,0.09172738951824243,0.06829304675244242,0.07318935458882472,0.04184293524679605,0.045146562902622915,-0.019822781397335735,-0.005498253066103262,-0.027492648671126045,-0.040477282002233335,-0.04479562974806792,-0.026568261727333203
GREM1,-0.04855626350184123,0.04989409062853227,0.0382838455964074,-0.01792368987342807,-0.01780236945659644,0.04930852756102135,-0.0030678435111245184,0.06040953918684733,-0.044859561223392415,-0.02889865009547384,0.02973409426834623,-0.01787766611525899
EGF,-0.02876543182251611,0.04095010354938505,-0.0082223544686003,0.07740018640390882,-0.023919812539040065,0.035531587529037165,0.065540560412346,-0.02069899311258125,-0.03395907776567063,-0.03735495315134961,0.017607261725303358,-0.058246460514169145
VEGFB,0.021055837316154877,0.04032438007305292,0.05653434976294892,-0.031594190173892485,0.017199771372697396,0.04705619537600745,0.057897630219323815,-0.010148601361704007,0.05511719443407915,0.06999874405489893,-0.03608373731977473,0.03553245093474424
FARP2,0.005813278114327547,0.016985521376037784,0.059640077812308984,0.021818760333400387,-0.07789030586580145,0.06623780318339868,0.11505813756668005,-0.009135530621874574,0.045599708447899935,-0.04390983134478638,-0.01979022310900373,-0.019055311390572142
BMP3,,,,,,0.0696607637836423,,,,,,
LAMA2,0.008027793105805153,-0.0001599880687753389,0.021231067359383085,-0.011133221152314871,0.003264495828091816,0.021300166304550738,0.07644457153295398,-0.03130025057258918,0.026532994124208082,-0.07947730968130129,0.00915114835565989,0.09483711534216373
SERPINC1,,,,,,,,-0.015224945468018123,,,,
NRG1,0.026170533019876676,0.047414247029579325,0.0748476678082218,0.02197313300016888,0.09110775376103152,0.08164860832117267,0.0002578756977155052,-0.0280071828265473,-0.010848799328013478,-0.006042433255059956,,0.007565182986281096
SPINK1,0.016718725845424564,0.019906705454942546,,-0.011663267677292323,-0.03035610708630379,,,,-0.0004432875983629194,,,-0.024174727464598804
EFEMP2,-0.023297398500624886,-0.002260271361046205,-0.010284101612773041,-0.016011842154303096,-0.010524982297831555,0.04087641298793463,0.10505023008973083,-0.031876617718063285,0.08818892398527477,-0.03123102256964184,0.04326664897736285,0.047532669290802625
SELPLG,0.05097842316633415,0.05203885419170857,-0.0014349258531676401,0.03012828913796339,0.025066060267361495,0.01702809144835475,0.02944920342904851,-0.028134689271702342,-0.03012729209742095,0.019284502763606444,-0.04329878422453994,0.061303921588161524
GDF6,0.01893118916872789,-0.02869978593486219,,0.015253672601752971,,-0.019064602115948907,0.011002996277281938,,,,,
HLA-E,-0.1049992627688834,0.030077382010774496,-0.016735128841889553,-0.008699759608540242,-0.06535663645193124,-0.007142552611898501,0.11448445035966426,0.12267259226289988,0.030877012696727334,-0.04133592870685163,0.03677765350174977,0.028179023486537443
PTN,0.03281241628222661,0.026311461963256205,-0.08072571562726569,0.06160628038644719,-0.03659138532385483,0.011420311231119513,0.21837625620681098,-0.04617042581394363,0.10605824728895541,0.025198317414484576,0.03796896117700639,0.013165163396784045
CD274,-0.038685570547557245,0.03979461103042557,-0.040888812434398555,0.03289413074137878,0.03912890558957566,0.09794419887947318,0.0779563856515107,0.004111121530319817,0.024677620831838873,-0.012543282001324374,-0.025537938806605244,0.03811036967957891
CD14,-0.011197821458699471,0.08502152163845805,-0.014289558105640747,-0.041792569439700354,-0.025013325766797875,-0.08537185491183875,0.07270087475349106,0.024257759214004738,0.10629834238834915,0.05659438081644512,0.012486959016407433,0.010635273503370391
SFTPD,-0.02494948922968446,0.023049921885100858,-0.03127524998317811,,0.07590082984011562,0.009480986800707405,,-0.004668752448342283,-0.03154644357641689,-0.10571342163467376,-0.02692699580363647,0.07739456646173218
SLIT1,-0.1484395346738428,0.015789365506819787,-0.013010978809915679,0.05433188727558154,-0.025252731989575037,0.07557046827270784,0.04990718923074523,0.08398876287565926,-0.0053644093949458994,0.0073235105790105,0.03402422857311573,-0.025399701579869198
LPA,,,,,,0.032504003979868024,,,,,,
CNTF,,,,0.0011317175024130883,-0.016975008794119985,,0.007646927880452146,-0.012978022698331012,0.009566593372424994,,0.022412092620000174,
BST1,0.09232153471102948,0.01628740332830443,0.011225311490289457,0.028251501264332478,0.07293057843904595,-0.024874789296308833,0.11641142424532903,0.010631988000167774,-0.006215985900683896,-0.007340938610681866,0.052367673324681965,-0.015636868554215724
AGTRAP,0.05230753528848255,0.018271249619658165,0.030760067846074497,-0.05072539273860661,0.022840736031996378,0.024812402361371805,0.10440396768047862,-0.000956231232671937,0.030278112956581397,-0.04144773443503521,-0.03306817567679999,0.12398524592073001
LAMC1,0.05327738740608135,0.0467839571419503,0.03635316339898126,-0.014790787667197207,-0.0445975277283762,0.0163341951978037,0.14552269441555415,-0.0020219358748496006,0.026390744676340054,-0.032948893863981116,0.030568449211743228,0.03920442376393398
COL6A3,0.004718435731059554,0.04866660275044964,0.016133602354939304,-0.07802298203929506,0.021184258479173435,0.011405572146562553,-0.06324125047124887,-0.02690753960443485,-0.019815642627218192,0.04610641746101699,0.0577420636568647,0.06355287727693915
FN1,0.08343925987963277,0.02460809379139311,0.022502034139495523,-0.07195008753519337,-0.021433255538064966,0.027667853146667365,0.1350189125820071,0.007021094281348796,0.031244868892680723,-0.047661503256809686,0.06985990014869166,0.028204793132750858
MIF,0.13116271963925685,-0.007872395676792661,-0.06619629202604681,-0.013421172398903714,0.06940910561645344,0.040898711196292896,-0.003424910901449266,-0.00022090097701503209,0.040127036522412604,0.06463214734917552,-0.007840093415401827,-0.014073605742795849
JAG1,0.10127471155780268,0.03230424641621387,-0.04079964154693235,-0.054751385152590155,-0.04780978471165153,0.05448090449969504,0.17786986748780717,-0.011305339842306753,0.049900529639599615,-0.030499085034900415,0.017852190190851866,-0.017121812146502654
NID2,0.006254470803274577,0.006232303164621056,0.003103682006065841,-0.03894132851842827,-0.0008800377188289156,0.07480247578256217,0.09983038441785802,0.04065305448247039,0.04650870322724369,0.03723583459472723,-0.0012931017577059735,0.08773685014568558
EFNB1,0.05092244728698107,-7.333028512228299e-05,-0.020952624366383593,-0.028087109615585738,-0.04210694083473205,0.11471293622904098,0.11312976997795343,-0.011109352473837614,0.0034310958907321416,-0.039909160558447086,-0.04216077991256434,0.03262589597900718
COL4A2,-0.06349309025650639,-0.00142466587414418,-0.04455649267950705,-0.053802598311187194,-0.05426319793818912,0.03534638981513483,0.12762393094448796,0.023864449754123964,0.034100172047983456,-0.06795174134115077,0.05208802498084647,0.015547883236658053
SPP1,0.022360065544135943,0.07538015103319282,0.04781108311415217,-0.023102891060629096,-0.009706692550587356,-0.03209154237465428,0.14428141619447335,0.017916788752054165,0.07585512022982828,0.12577478943821238,0.010414576233320802,-0.03599184039899896
