,MGH258,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
PROS1,0.07795204778164559,0.026162433304444486,0.05623792190262363,0.08914936688000222,-0.007881237115052127,0.04172868064494564,0.0773949702725291,-0.025110365967244728,-0.029021697714249502,0.011439020195770398
CLCF1,0.00928907058335706,-0.0027802900870875233,-0.002097454333605943,0.029471908877333922,-0.1035562445772365,0.012380100809849144,0.14203604641918804,0.04219111568495933,-0.03864151317468531,-0.0032524525992184083
PSAP,-0.04311280714517662,-0.07249972814773994,-0.039010734016228225,-0.061468477354790205,-0.03321167245770772,-0.023421365365011982,-0.05257603797534219,-0.07068677635151495,0.011789643448636939,0.1308976319164615
EFEMP1,-0.008293358747537812,-0.03743775262155307,-0.010717178476802475,0.10792440812566723,-0.09413374433870508,0.1702847698145954,0.10171350497345603,-0.031346574680713064,-0.10336454256082071,-0.008975317034792105
C1QTNF1,-0.0023807805732927326,0.019086577191697315,0.008754262118234614,0.03605156244699339,-0.04157165221433631,0.025760058956991804,0.15584316333116627,-0.04586560893771432,0.10738742464973303,-0.019537869999442046
ALB,-0.00739762928574239,-0.012773352318428311,-0.02012074340994879,0.003036564992511836,-0.0711302568130216,0.04044359047810089,0.02291338881217326,-0.0353479016929187,-0.05345030438064014,0.0778056019496233
CCL13,,,0.07788976101171231,,,,,-0.01591696695311396,-0.03581631522502348,
EFNA3,0.07883527932792297,-0.020022796100126604,0.07840472750100755,-0.006096495024583001,-0.10962223608355547,0.1103383978447992,0.001265218796892601,-0.0025528178039650375,-0.04819280837090721,0.0596676426823891
DRAXIN,0.017344545283510964,0.02321767260398337,-0.006169276749174243,0.0942206433836073,-0.13712500309377865,0.04080046937183791,0.042102659525124854,-0.02673021632359351,0.030581314997121883,0.10080294423418631
RAET1L,,,,,,,,,-0.009064896981173716,
NPTX2,0.016707876918295585,-0.04833921066052225,0.04075054712865721,-0.016531563056913706,-0.11146103286061944,,-0.03530105316547002,0.1115267313378155,-0.0048190357917677245,0.1578559126691066
FGF11,0.053524809658195095,-0.0038952917851617264,-0.05196279073181499,0.05895111947356184,-0.12906814004539716,0.04348423347181197,0.022889496433741205,-0.0063482872589540554,-0.043306184369883136,-0.007128396853482884
CD59,0.001430186517498727,-0.03232764614965224,0.034199458334744255,0.23403095658042483,0.26585393412692687,0.037537297858534616,0.18893648823118864,0.04254496633954012,0.14222869060873497,0.1427781030316338
COL9A2,-0.03154918631883766,-0.005825939170610406,0.10380967913997953,0.019477146274153687,0.09092513351778146,-0.08738285617619224,-0.0034913157715223014,0.051113124209300774,-0.043829227126865815,0.05627505041412043
DLL3,-0.04092203855619908,-0.050269493490698175,-0.025783115697143165,-0.01997034730632806,-0.01720852486164123,-0.036962901098990676,-0.004857376641667019,0.035077891771682974,-0.046145355194691255,-0.03649396491978862
FGF5,,,0.05137044827339952,,,,,,,-0.023110430738798635
LIN7C,0.031740638780119006,0.029217395717564352,0.08478474118235067,0.006660537016809542,-0.0575981759629495,-0.07216271409368706,0.06763526844000538,-0.010191354833762302,-0.06398580078456055,0.0984528036495266
GDF7,-0.02466829117715782,0.004051482622209967,,,,,0.07432628358022192,,0.09121773480104525,0.12245003777151796
PSPN,0.03945090888931558,-0.0020153019967022218,0.09148206891719964,0.011818979692100717,0.025336895584730495,0.019370445415928545,-0.010341832702168553,-0.0135056758992689,0.05475250086967977,0.07564092288080505
ANGPT1,-0.0006063875826087333,-0.06310885912872322,0.04965552194624247,0.08311900091706557,-0.01591425435165952,-0.024506618656557577,0.027544441330010994,0.07692156051374037,-0.031536722090289786,0.1210722449432638
PNOC,-0.03483675560719641,-0.07723388892205138,-0.02012074340994879,,,,,,-0.03077351111731235,0.06952159374144838
L1CAM,-0.011616086361261983,-0.06148567747914636,-0.02729493004864946,0.15679194618394998,-0.05641100657294164,-0.008027574560061403,0.026892308571228297,-0.039343983307352885,-0.060769123222344144,-0.04146151981332843
APOA1,-0.03276186925120266,-0.015235460408015067,-0.0005023235241941563,-0.025468723253081367,0.0504060278399459,-0.047303566226205525,0.24147881195294238,0.04782307462834857,0.060015740250436156,0.06879364133376493
PSEN1,-0.005235553790705402,-0.021225784359616653,-0.016448496108777463,-0.08557906333175229,0.07026289427246893,0.053146536977427106,-0.05056257881743561,0.04296018970275944,0.02602026908717776,-0.00176921485484069
CALM2,0.004414964731654795,-0.05188647156586734,0.047803108165629576,0.013679084475130068,0.18303482764235932,-0.024122468541481177,-0.04617205372467507,0.032309805443658586,-0.08633599959876882,-0.056050581850884094
CLEC2B,0.010669413959985694,0.03291717618327706,0.02654329770481457,0.13466254451034224,-0.08780219746372539,0.02989042061375971,0.08998525829486714,0.010839914223987201,0.0808108281469513,0.19130018307405539
NTNG1,0.058513304785145145,0.011323714742869983,0.07401060495905808,0.04437272504896892,-0.08498021020211831,-0.050083048205747306,0.014309648526345907,0.035923158731174944,0.05822969834674191,0.036247829891509355
LRIG1,0.016086174412127237,0.03123095571248893,-0.1375039195834471,-0.050059602773656384,0.14890519954669368,0.0846438666374923,0.03374771365681468,0.07257069364339727,-0.07444005617511756,-0.11243862505224017
CPAMD8,-0.02170597918906449,-0.012978022746126892,,-0.03932972248337168,,0.030250836049832024,-0.004539814361257151,,,0.062343025691572115
GHRL,0.05907685044782586,-0.0227550779071615,,-0.03620133437322236,-0.07293587409777767,-0.004257832689096026,0.030503835003285785,,-0.0014144266477814416,0.0621612855532022
NPY,0.10255380608442434,-0.02769055862993149,,-0.10037267477500846,-0.002176546511635304,,-0.05662924261986609,-0.01769386567993149,-0.02340934564627303,0.12443598781468257
MMP2,0.014218932190426324,-0.036896818978243665,-0.11902527908600162,0.059728666971712495,0.09062052437940848,0.13856201061235346,0.08601365589756838,-0.020145422407469978,0.13644543747137367,0.1432051158843022
PPY,,-0.009484823249745835,-0.01861079042357881,,,,,0.010797687987262999,-0.013397835709937035,0.0513902427294154
ALKAL2,-0.032504882448823554,0.027451641215429947,-0.03841594248467823,-0.05629129609039349,-0.10050176948998389,,-0.0009569205055055487,0.07491309793504804,0.026088231787541112,-0.022493320152550032
CSF1,0.11339046816047431,0.025728850773460973,0.1204027655966054,0.03462698163554404,-0.15689294917506197,-0.05681960415462209,0.08927915572942437,-0.06137787619214354,0.0351448401975394,-0.004612446645385124
SEMA4C,0.07456531014400981,-0.011453490670530152,0.0022855034749104217,0.1157073900478599,0.15725483928906456,0.11712609662740293,0.09172116923388147,-0.006185475229118755,0.03226824390708888,0.15482480797163992
BMP8A,,,,,,,,,,0.037109454653810076
ICAM2,0.04808397843975595,0.03613502776185265,0.08905396884762724,0.18397280046702524,0.2420594752865258,0.03640248011378409,0.1052109282277253,0.06868803290855796,0.13595676567791287,0.26427334126305935
SYTL3,0.024450011087959196,0.030452893419731716,-0.021224384348818976,0.029491305029335533,-0.08997341735967562,0.060867944685610964,-0.04395800483927769,-0.057690930107743614,-0.02548952869488388,0.0674651166038545
IL1A,0.011715578031625663,0.07522094850637248,,-0.047114845456754505,-0.012418918443514122,0.09530473557996061,0.028044362128179713,-0.040212194959423526,-0.00511696105398673,-0.0033887054842438175
HLA-G,,,,,0.004307405477555686,-0.0038460695562878987,,-0.02240492853900063,-0.02329137867752133,
PGF,0.07442719078810958,0.014131533216994766,0.06629498869693566,0.23457144146564668,0.2758400438640237,0.068585461242552,0.1879688186374668,0.1321369809979209,0.18096367467727478,0.2531921756442536
LGALS8,0.025674246655165045,0.009333100194887933,0.054184133355155976,-0.019640336297059736,-0.14256892567390594,0.00940300484215702,0.06445313726366768,0.02835708287311149,-0.029596341282987482,0.08579463756640987
DKK3,0.0021812671098525517,-0.02615325624133375,0.04244593221241684,0.13984246282365478,0.2631814757682806,0.02354239224302281,-0.020773251257594594,0.03646933005532538,0.06161892304171376,0.10672481498046883
COL16A1,0.10020782262317292,0.03138320651197007,0.006193643423391116,0.06457100108688703,0.1928106116755465,-0.05496306491408269,0.007370488942456443,0.05800344968265744,0.1042531608391935,0.18147253009727973
TPH1,0.04372718429205914,0.028254763812141766,,,-0.021737838040558025,0.03808287728556831,,-0.016654795901935495,0.040970595100064566,0.09429308707071613
TNC,-0.005295080604149861,0.04813762847456897,-0.12580225373617276,-0.020614363108093007,-0.24534249922363954,0.079619695090795,0.14155477750593368,-0.04118849249384649,-0.018331230466765484,-0.0018238975910994902
TNFSF9,-0.021705968887053607,-0.019956117242155964,0.003590066074142079,,,0.08122251479127318,-0.02689102493074888,0.03810739105463388,-0.020169103394747864,-0.008822588139693152
C4A,,-0.011243782216114565,-0.02207003625604132,,-0.06779144596150993,,,-0.017720611462680707,-0.02623112365055349,-0.0742422514050036
CNTN2,-0.037320009153232477,0.04508420456709349,0.04127636373726044,-0.004460322211070682,0.026534994145331087,0.0905444643045503,-0.1696186032715301,-0.004945147653436393,-0.05498039577345622,0.0465946440866359
F7,,,-0.020120746233391083,,,,,0.015963128279032502,-0.025957363062827594,
LUM,0.01800294390304875,0.002770037988171888,0.008262295154258177,0.19580910289461484,0.26936885790783954,-0.039282939643699256,0.19057304770032232,0.16221452625213342,0.2051862109658441,0.20656366941370027
IZUMO1,-0.02074074088849194,,,,,,,,,
BTC,,,,,,0.03483948653567985,,-0.016152761454083647,-0.02511944123657632,0.03437345881038572
APOC1,-0.05561973390026732,-0.016669633830089396,0.11583722726766328,0.016681602918626078,0.13722549030820302,0.11720732864199798,0.11421527685101213,0.02455029953441067,-0.12531530792756906,-0.025561062370102156
PKM,0.051881470692259624,0.00029965567837260594,-0.0785085798437573,-0.06484011985543629,-0.2627438274016095,0.09029857414072211,0.010011352143777371,-0.09275243141393918,-0.09649365913152377,-0.015749521745415756
TNF,,0.09833223965040329,-0.028642166202980313,0.06468748577102444,-0.028544220758865976,-0.004033215294392746,0.05163683525103214,-0.01567784923443118,,0.06147379897902977
GNAS,-0.049862528752077404,-0.00590134706385802,-0.10907227371052292,0.007936314725711921,-0.09737769155580675,-0.09097754999548988,-0.028024333192221484,-0.020313100181438854,-0.0647605759592271,-0.02119914804232646
BMP8B,0.006479429536100258,-0.008641681143073895,-0.029552819111213043,0.15098402950822276,-0.01912928578574264,-0.008430030844406326,-0.014372001719894415,-0.021003296864710808,0.01210748193415122,0.2618084413227256
LIPH,,-0.009065562139558126,,,-0.05809557334144906,,,0.01183184411446578,0.007976728562693472,0.04050353101726554
CCL28,,0.06489459220215608,,,0.03610647398184174,,,,,0.009592557321392433
PTPN11,-0.049081345307024224,0.02002172447611247,0.09577330462315982,-0.09360232777540359,0.0006902217906884093,-0.05573194976534295,-0.05710213547528211,-0.006087712016298774,-0.009410674377071262,-0.0816461084227139
ADAM12,0.02980986958552362,0.07093184975489038,0.03994388657989025,0.1017584110872117,0.13127404479395663,-0.005140731839432501,0.14120689367652034,0.08697881980035528,0.11983152024014705,0.17763238737960718
EPO,,-0.009484823663760245,-0.01829455888458926,,,-0.022736339660188922,-0.01716212866203247,-0.017286238967637597,0.021591778439348588,-0.035314988999519244
EDN3,0.05171762765618143,-0.01470100888886866,,,,,0.044994042072758846,0.005748861522346229,0.03231278600673663,0.02674848683402273
CCL22,,-0.019097897853645927,,,,,,-0.0195642993594982,-0.02179096603191054,0.09250968711651969
CCL2,-0.022440957549156693,0.07699498174602815,0.110402636702414,0.10088067074513646,-0.02941740678252934,0.06957336214993311,0.13993961382568862,-0.0015118695813022332,0.013620829228470327,-0.08510218010865334
DSCAM,0.017730138288486446,0.005506141991126914,-0.02691540762921022,0.020947756662788666,-0.1537991844739512,-0.024013621277737963,0.07649571435452554,0.029308484400579215,-0.0743376541667094,-0.03619174188697157
ANG,-0.0007875542709112294,-0.026041964901308966,-0.01243261513621052,0.000493459027134468,-0.16442340968521563,0.02744655194681424,0.04957727680346897,-0.03582067360013877,-0.051166387303349346,0.029377926165567288
FBLN2,-0.02858200597985542,-0.023539989688186512,0.04857546925334455,0.04493366925239177,-0.03927223381039285,,-0.012877820741301688,0.08365914916742132,0.18466370707871324,0.06509925743173356
VTN,,-0.01558250011413178,,-0.005090919294108999,0.0031367457574513436,-0.02411164830520932,,0.06568695690943502,-0.03215699118542088,0.026796752106410873
VEGFA,0.04395651572039002,0.06803602209274189,-0.11298652637952679,0.01903650701377154,-0.3330484748057873,-0.030311021542046793,-0.03616837771843886,-0.1391284817133356,-0.062366131029930154,-0.18891850097161073
F10,,-0.010399904147458906,-0.022120780590742104,0.09235207199678865,,-0.032518040534723736,,,0.10876804868549936,-0.030237457859992257
SERPINA1,0.007879004460299273,-0.011750059679326323,0.028608892871965243,-0.004873287623244454,-0.14063187041425246,-0.021408707910067718,0.05311965936910124,0.008267576737494937,0.004532127170210023,0.059529517680957975
VWF,0.09138716364688691,0.1010759855034052,0.052624396687472166,0.1642914057659717,0.2736360667845683,0.13487626615134404,0.15920976822462699,0.13271917885294895,0.21468380206433857,0.2370358053300766
GDNF,,,-0.013584701949836946,,,0.04703245493124738,-0.020388895021785033,-0.0339261188046604,0.00942255975136255,
VASP,0.03941957300215644,0.004570573441765661,0.011740064945983519,0.1452523139824243,0.031980126540006634,0.08731532504740802,0.1446508519999689,0.03233520840928292,0.07806838099690407,0.22711088960941106
ADAM15,-0.01171985676552943,0.022413405433128416,0.08488577894815409,-0.01675566785049637,0.08787348579125731,0.06154554500036563,0.020017778401180287,0.06035356916360679,0.048838546492894694,0.11248562063677893
WNT2,,,,,0.00839804220162403,,,0.057448599837791985,-0.029819059193495114,0.044094428011882104
CALCB,,,,,,,,0.02633133693823782,-0.018623346480249103,
OLFM2,0.03505259302796146,0.035976952415369454,0.07760840998388012,-0.07332295621362295,0.002154596104983192,-0.0042250487702051,-0.006978778336639388,0.04172823858820514,-0.0010612451048457965,-0.009798125901389884
MFAP2,0.09402534553220479,0.05461643478175718,0.051351963516941324,0.1431774708896742,0.2614217367012894,-0.0021433736255659706,0.10839351760114635,0.09413286926390436,0.19561107501608846,0.24809381552091891
HLA-C,0.06847988996125341,-0.04548012078747507,0.00913795830825007,0.03280936744205034,0.12818295515212122,0.08108447446642646,0.09775267091316178,-0.027316786218370914,0.011471800067512018,0.2316141227591852
THBS1,-0.04711472542453597,0.08827798315572395,0.08579415592171544,0.20215480063235622,0.13616243797752978,0.02641706214511997,0.11327607405415308,0.050946180694070906,0.10100672487734907,0.03911089632766085
HSPA4,0.01581393970740724,0.02711105300267566,0.02357499897407604,0.055403677708860045,0.13820616441559225,0.0833789276324054,0.04333467211428773,0.07396415438486167,0.027111022573722592,0.008444857979199426
LMAN1,0.008457500708424756,-0.05135474086255566,0.015161566504729227,0.1112340754492312,-0.0419603407581883,0.020992811262393746,0.032742730679224834,-0.019287991453843956,0.05055666528383936,0.00907385139887218
LYPD3,,-0.01327951603967292,0.06354034571096814,0.037607465106000104,0.04606819555494484,0.04127065991206757,0.041905909579603044,-0.0127069208874136,0.029885249811345223,0.10840891965498806
APOE,0.03618916527607148,-0.05342852381439072,0.03416500334790013,-0.128708325016348,0.03884980782469982,0.012488849820819289,-0.044359945404862273,0.0201945432454222,-0.07329785704193931,-0.009607335192741177
SOSTDC1,0.021292530197902736,-0.022940644631731063,,,,,,-0.02219301383334198,-0.048482206809345625,0.08911011461591421
ANXA1,0.012961742292075926,0.012156026337757989,-0.023192037821130197,0.06718077749135129,0.125355408560593,0.060102624825209026,0.12721753913667047,-0.004786188684802099,0.039681280381399425,-0.05651887604416983
WNT2B,-0.03724239136352125,0.0034124558856398982,-0.03145855472811401,0.11637853965645502,0.07246522453633408,-0.0024799934084822105,0.048242064190391745,0.0734348863297076,-0.04721323458945065,-0.10380007161942545
AMH,,-0.013671893156018727,0.04380086856644025,,,0.07936599260960303,0.06584316180684939,0.06316019798057551,-0.04841961421765088,0.027001906664386587
GDF10,,-0.01277335196173966,,0.08839421613088914,0.07220346752366276,-0.049218859680575135,,-0.026655482236307343,0.0033520910529826952,0.13820086974054893
EFNB3,-0.038171965833241506,-0.018485989694197617,0.006272510656657858,0.023198439096110367,0.003025990360888839,-0.022069101465237898,0.06392128093565283,0.014155376517866936,-0.012394035066374447,0.07974631479094857
LTB,0.019205836352775545,0.016488746674815594,0.12981599526274684,-0.047806525862367166,0.06358009427780557,0.05329737717635368,0.0980818236428431,-0.0307759933154897,-0.030544806416535165,0.21823731141779296
ANGPT2,0.010440830569757557,0.1076586584791757,0.10430013080409538,0.20620919079401345,0.3102352546699536,0.10805816873259826,0.21340741994605678,0.1024401560884668,0.1972020580853146,0.19266540493835993
NRTN,,,,,,,-0.04999129202398529,,0.08375697262454765,
ADAM17,0.03846531101497185,0.015286153242368433,0.030646061394209632,-0.03849179824106823,-0.020932444428395834,-0.03773439412085379,0.005091405309264611,-0.02454910660000246,0.048910677665333524,-0.046698476697439796
LRPAP1,0.04892102456617152,0.0008816626238431552,-0.058734668701852955,-0.02082268500574012,0.11988698569336652,0.03362108781310253,-0.03325541627367869,0.03060320707297386,0.027459412344601048,-0.010225068489714849
NID1,0.08708217260912401,0.07913493709228189,0.06281699729544178,0.2534515323146345,0.34433768279546495,0.08021291130199672,0.19461696826481859,0.11019989503541193,0.2247324377099843,0.22746053432302626
MST1,0.0007307266681899033,0.0011371456199395474,0.06799770469762953,-0.09443885865415383,-0.18928809923602563,0.033134794725695166,-0.007744841150639317,0.02358148265815771,0.006840227529636286,0.0510506489776958
CCL14,,,0.02874269690033687,,,,,,,
IL13,,,,,0.0842856217966499,,,,,
DCN,0.05657416624384045,0.04750543546126954,-0.007613948956238443,0.21531547460093872,0.3051739407822256,0.0313752155247966,0.1601851596839246,0.15687775621173505,0.2114733156199769,0.12891068156613006
IGFL2,,-0.011243783405843505,,,,,,,,0.11668797846655973
COL7A1,0.08458376598281096,0.024258549364730563,-0.01785645077890847,0.03639422595735926,0.04845828643198556,-0.0013793509800796076,0.17389055531975092,-0.001915875333014881,0.015441497540509714,0.20823989931279982
CALR,0.01705422397797653,0.06180277480736685,-0.07482267366391322,0.05795831416152351,0.023400756523179637,0.07389121108275845,0.09419786614198394,0.05005534203974089,0.09459015165535262,0.17597088337856814
PIGA,0.09203711284864562,-0.0546200823941206,0.05041051604865362,0.042067938837617155,-0.06297881588351043,0.05756719586689408,0.021296252179969485,0.053610726954938556,-0.02036705111639883,0.09990830923239906
CD200,0.01349079840001192,-0.047709419656792935,0.007617628669270505,0.14414794512868398,0.028565851567864394,-0.006057590482629992,0.0393039054137662,0.06100232512303177,-0.035329540218842694,0.14055195195052303
GRP,,-0.01745733428112098,,-0.06459049029350014,,,,,0.036924922579187607,0.04851306624478707
CDH1,0.06135247667397258,0.012378157807336988,,0.056362774571111496,-0.07724716448171143,-0.0033020287090881934,0.10523876701183559,0.014172685416084557,0.02939162103213325,-0.017415889075443905
LPL,0.009700956469893678,0.0732519485334956,0.03674098414872269,0.083310876887496,-0.12377074076206115,-0.05670098404030982,-0.0558826233200324,0.04010660297380307,0.03906186166609359,-0.044286389052419856
SEMA5A,0.02711921868189317,0.06845088413851261,0.020093510406608173,0.009150802173802049,0.06592847324417522,0.14213787873600145,0.03827623530340551,0.03502390038460169,0.11563229339279885,0.030195157223927172
SEMA7A,-0.023457164970527185,0.07649216343957735,0.036323509694292336,0.2052208223616022,0.12221112614453591,0.19660487653973585,0.042282090835120925,0.07717423986194988,0.03705017712452249,0.23956113835279588
SEMA4G,0.08967251920980943,0.03776371767390987,-0.05376969739452964,0.020677023185284617,-0.006751504608974018,-0.04166938023954574,-0.008874023274586784,0.0005856207199600464,0.0014385389634034354,0.013664196133053077
SEMA3B,-0.008377922413503444,0.017328904483275412,-0.06931220441553537,-0.05278825602208906,0.051816658681490206,0.02878296788218827,-0.04105678096436218,-0.019122878956152986,0.025774338778464093,0.03627928266106234
RPH3A,0.046215415371733015,0.008441468551630468,,-0.019300324511810525,0.09825341735597642,,-0.022172060906927138,0.020136115997049727,-0.052266213665369765,0.03528867421954528
JAG2,-0.010724633957648243,-0.05213895641644789,0.014152059758054924,0.1653449295460089,0.18102363501488924,0.11961602266537363,0.16852215268968337,0.04130106044533403,0.06570227907403227,0.1699597387430615
CGN,-0.03988779815200347,0.012545601027632466,,-0.05480274044126059,0.05213712421610381,0.015784783969806773,0.09022924159365328,-0.06016581420459957,-0.03389310137284657,-0.03693489851590308
GDF15,0.03331947163193863,0.051695529683209944,0.0698257311214428,0.06988096406104659,-0.14124130396272433,0.0593352577225064,0.07222672030490228,-0.021024628028872252,0.06179535393076576,0.1024705107971065
SEMA4F,-0.02616842234506705,-0.024685027199086253,0.04595637051181556,0.15870368795901338,-0.06426963863218944,-0.05018493734913765,0.11563322082313846,0.012834848672031135,-0.0402441329860527,0.10191308743984619
NXPH1,-0.005347875121078661,-0.04615247474250011,,0.07586758174516452,0.10098781242169885,0.08409041296102214,0.11478308159262701,0.039810718263337895,-0.018314666659808645,-0.009469252632246412
ARF1,0.025245243612582614,-0.03725294833078784,0.11344327438534163,0.043126052045787816,0.03290760029131848,-0.05992977250009369,0.08703654350679832,-0.006907864771753492,0.09056615526508166,0.10500331740443546
DSC3,,,0.05551958806155155,,,,,,,0.014524775493599837
EBI3,0.014407024531580024,0.03871592124341638,-0.013324219938690773,0.04989672472759261,0.036067259992708045,-0.022595268516480155,0.07707970199637512,0.0718431553765692,0.008424147985399939,0.06682475270354869
TIMP1,0.0656948472252975,0.09240552007878822,-0.025221067035395957,0.24748170758197874,-0.05333916684431263,0.11521632952514964,0.16866227152409624,-0.01653589631803289,0.09110426649028269,0.18851219167224123
SEMA3C,0.005159673098924989,-0.03276207394759942,-0.01443633297671137,0.02163259496226828,0.21974300252110493,0.03927899338649967,0.05945592639826157,0.019371932443474654,-0.01988793357047573,0.1330629779070937
GNRH2,,,,,,,,,,-0.0312834940477285
GAS6,-0.015873937217919472,-0.04744866500893328,-0.03325559338710616,-0.027632735756924813,0.05463468513409935,-0.01639217069571521,0.06864276434431356,0.00892161836094005,0.08052485642127138,0.018638557212782927
MEPE,,-0.03347207844214901,,0.062225336151558994,,,,0.059017153590106855,-0.027298989647497506,0.12248259907410619
SERPINE1,-0.034650252810581525,0.09105841142174106,-0.12029531971085532,0.13738053473538267,-0.04529855274453312,-0.01569166340549052,0.03981213883575885,-0.08541588031855657,0.04593131421321668,-0.01711656087852129
RSPO2,-0.0017230070235094098,-0.022443063551739143,,,,,,0.04929497725970129,-0.04241579206143627,0.021627613909663574
SHBG,-0.025764778395968125,-0.019097897926113057,,0.030137558529861504,-0.05950647155847704,-0.004852232177451881,0.10148514625607433,-0.009290620457906254,0.028108907604089475,0.1552330355087655
LGALS3BP,0.045395795804290394,0.048487343785589776,-0.03532040277805885,-0.03575298418260115,0.03740984916165659,0.05084659383021946,0.06204712962293205,-0.018649825086988685,-0.010544293230804157,0.10662618263961102
LAMB1,0.12541923378464603,0.07831791130247698,-0.01546561006871328,0.29186414520687254,0.19385364945506947,0.11083417257160165,0.2091943655208537,0.03915284599694138,0.14207412802600708,0.23927290475062485
SPTBN2,-0.05917726308749372,-0.06849448229959507,-0.02412986018439139,0.017015171147042492,-0.008201755253392892,0.09750744502277298,-0.013325756863332408,-0.0031672267655129113,-0.06839689941967979,0.07390395321514051
COL1A2,0.056782726440307074,0.12083182344230728,-0.09133864400168407,0.26860196072120607,0.33639291607880895,0.08654486539455467,0.16879132030917893,0.14106501451942732,0.2113960300035636,0.14408465445331323
DEFB1,,-0.010017548826249863,,,,,,,,-0.05252828863776985
CEACAM16,,,,,-0.028226660985300737,,,,,
SCT,,-0.009207361851341755,,,,,,,,
WNT11,,,0.0036919957197197135,,,,,0.08356345042882235,-0.0449100016158537,0.10255050854263699
LGALS1,-0.053331555469072894,0.04312038886313428,-0.11852379566657967,0.2073196907717196,-0.19119737985702823,0.09346336973445889,0.20583159801237189,-0.04590797514974089,0.08398850475446124,0.20268147723914934
BCAN,0.06165027644996829,-0.06500412508867753,0.0030070310986814305,-0.21712467723144407,0.08293195916367191,-0.11371640796311841,-0.029678249350037718,0.05893619092324881,0.06584106360457047,-0.06865400528184566
ANOS1,0.0618341275621002,-0.004954840092154765,-0.01817302269631928,0.00393440050378632,0.08683940956827915,-0.02534778497596606,0.024257041975792745,0.0804168394086649,0.047817223373480454,-0.020964808921210113
EDA,0.026061802912351682,0.061545520008064555,-0.027136688633361633,-0.04408261416106342,-0.09515693861044595,0.036467909037601526,0.08445367927131718,0.08681955593120251,-0.02447037971001448,-0.04743738068186266
FGF22,,,,,,,0.0795160726787543,0.08574545493532451,0.055999785051821314,0.03995485265145094
SHANK1,0.007344288227524116,-0.013477027292621261,,,,,-0.014186473131553919,-0.0031080207750017377,0.023827791405087066,-0.01592111900860758
NPVF,,,,,,,,-0.01956430067087687,,
RAET1G,,,,,,,,,,-0.04072649597042233
TGFB1,0.02618620053984171,0.12005924245631884,0.010270621674735974,0.20990949736651376,0.1827371191998476,0.05672465086012097,0.17617349817938974,-0.02934390178145452,0.09080086885723765,0.17793285441809256
MSTN,0.05124397525527694,-0.02432569737341343,,0.04544557560031179,0.08703092920514435,-0.08393600463729647,-0.03012493538504912,-0.0221524711483668,-0.007041581813947959,-0.03425426813176689
WNT4,,-0.014148200848407394,,0.036367960148601726,,,-0.03362218836479313,0.0071688704659652654,0.1420959745581406,0.007678420033416245
TNFSF4,-0.037432722659169915,-0.02420773950227928,-0.011418373746998441,-0.030298728407342962,-0.09077479270963568,0.0004193015738824056,-0.00730599973689365,0.016484609416282936,0.024146957023121765,0.14191749822901237
NTN1,0.0545769356198731,0.07282192211385255,0.010647588600175173,0.08387880301025813,0.0106700988664257,0.07442837808017012,0.11282723310022491,0.05836041366769913,-0.03778771689968189,0.04038140918995314
CXCL12,0.045656922693430246,-0.0027187917202626194,0.020331115631691963,0.13933693689206142,0.21544640389689473,-0.0009385828250238689,0.14792402162682763,0.050570179336683806,0.14551894347822045,0.19490769113333817
GNRH1,-0.022268243028106295,0.17415457809241264,-0.050035126922349064,0.026165901347671588,0.004702457017189573,0.03716633590888752,-0.04075575607297014,0.0006922711037495301,-0.034985822823543684,0.1172230795917316
FGF8,,,,,,,,0.07137393218775147,0.008161050298756982,
RIMS1,-0.029307895751739418,-0.009817894126399154,,0.048813466915961244,,-0.08252570689260418,0.01216548411010403,0.05924649795252207,-0.010414917244789585,-0.0173119619528577
FGF14,0.040326405282111295,-0.033133570123002165,,-0.009354391722446006,0.0046457636048857125,0.05927110034963521,0.005564975393829489,0.030390110245274615,0.0706041674787952,0.0337456252728862
IGF1,0.10149697869381914,-0.012513614874649167,0.04223806832662285,0.039745533705280695,0.04932071081220158,0.1234803740977402,0.0263544976262189,0.05760715089659356,-0.02741656601722036,0.09088156312891288
TNFSF10,0.022141438073144202,-0.005416217352464129,-0.034698975492109894,0.05562599208909178,-0.026360342721544316,0.13194883854075842,0.024222457981402514,0.08535855483705357,0.042251776389188055,0.11311530393984247
GDF5,-0.001799686801276267,,0.02213283916786538,,,,-0.04880862396928087,0.005059995636293676,0.022994150249963864,0.04683127299099291
CHAD,,,,,,,,-0.006402108225173729,-0.012265256416350215,
RGMA,0.012550735230755866,-0.02031154564937843,-0.0024546171666516787,-0.01910724256859301,0.13936055024781607,0.062062061462461904,0.026544252240716874,-0.03343005135349891,-0.052201107823014,-0.05861448016089835
WNT16,0.002598531064243938,-0.015838266362832823,0.016468301943198475,,,,,,0.03019427878177594,0.00512727330657066
CX3CL1,-0.019959635238088254,0.05547633381310129,-0.0015315523993486295,0.04545659367979287,0.037141143311747504,0.006055636879977402,0.14809212932428328,0.03571615792681952,0.02119350752495697,0.142177488059354
FGF1,-0.003844646250640413,0.016097546547664175,-0.03834809332187895,0.10976204742283903,0.18059290243566656,-0.03876933064460775,-0.14575625580085982,0.10895040112395196,-0.0811481956742926,-0.001238230704158925
