,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
CEL,,,,-0.028277048293294145,,,,,,,-0.04004126914589139,-0.030525538108069735,0.018236139341874336,-0.03036247127729948
PDCD1LG2,-0.04890688738176538,-0.03413165264782157,-0.0066118796199713835,-0.020513551193672926,0.13058128344569792,-0.010735341042422629,-0.007322766932881248,-0.003176113245146327,-0.04292524257563996,-0.022994436861238105,-0.03830087766009385,0.05158654183749885,0.016417659733178866,0.029187428280123936
SPINT1,0.011494801371619442,-0.010879869786962143,-0.029585923899778238,0.07925130535071415,-0.02231368803464122,0.03207255447276161,-0.014069951608093951,0.011112255285737678,0.025373736023917886,0.06620306264261068,0.15556026185484487,0.0013103400737460925,-0.024346116356785276,-0.03794003052569647
CTHRC1,0.028886871488051684,0.012625059814520164,0.013195304261238125,-0.04318785368463797,-0.04844307832269452,-0.044981175679808034,-0.024747680487341127,0.07763682704670785,0.03596356268498227,0.01207157631777076,0.11905150880319668,0.12006569567700866,0.07434624675752519,-0.06555419279132195
PODXL,-0.07622841513771528,-0.03694094081595355,-0.02927006951324792,-0.0894104327942509,-0.061705692823702044,-0.06163424669859959,0.041840318161114824,0.014359496869437974,0.03604208351861976,-0.00898795769980612,0.03368500202715411,0.02042179612990889,0.06266887832331888,-0.09786060286014359
JAM3,-0.0385026088124765,-0.028150991069376418,0.02803562334654705,-0.01206264049769287,0.0014910094144467982,-0.056089983180171145,0.047026221947280344,-0.03533698242479999,-0.09573173016767096,-0.09086535740756736,0.13955629625182348,0.04081077891050842,0.07986371505090381,-0.03143805996808097
TGFB2,-0.03621615260815821,-0.021209179593229426,0.009733799392238398,0.06031893415046463,0.014928793502883043,-0.0574957368826023,0.018084267502423177,0.00703421909543042,-0.022125233245940037,-0.08937671788919112,-0.005678733250921187,0.04343609560211673,0.05635665426560957,0.09937192864648951
COL18A1,-0.041331060531387506,0.03677012845823836,-0.018764438303919828,-0.002471638456139586,0.0016162160508688518,-0.0631542618302218,0.008644425450732834,0.12058021727366862,-0.06331181794943999,-0.02208359018248476,0.07230146947490913,0.1196280150931422,0.047915902743303616,-0.036494265899454266
NODAL,-0.036026969991359424,-0.012734208976941108,0.05184664383218763,-0.034520385428544104,0.03291132266520589,-0.024857053285944595,,,,0.04511270857741028,0.009740572006041398,0.06601587984674548,0.04340107824471134,-0.04898924573534995
INHBB,-0.011522085701804357,-0.017168768272605432,-8.875501179461577e-05,-0.05012862397760477,0.004073210366242555,-0.008425676143680552,-0.0011949804646326217,-0.042740465125066976,-0.010005036431708572,0.0005001796880488286,0.01019772915770891,0.005521675890835544,-0.0029419873158313715,0.01438964426784554
LCN1,-0.017533765544507827,,,,,-0.02114579515058492,,,,,,,,-0.019933928602470438
ARF4,-0.012839094142812058,0.02170297800945345,-0.026293380929293876,-0.013674303123142275,-0.04342476441198986,0.021499632787062517,0.01792742309815312,0.01663671820615557,-0.03799021645337854,-0.018300243010100133,0.06138636883146937,0.0039995860787288545,-0.007135432903669332,-0.12895663495968757
CXCL14,-0.026010435770009072,0.021528305653991844,-0.019122922613630647,0.14287016957233506,0.06528365036992077,0.07020057076534209,0.014310896418402051,0.030851619649910084,0.05361778898977372,-0.03789766542701,-0.05267987799057506,-0.00692889815556997,0.05544060807646113,0.1637138398730817
LIF,0.008785163858316656,0.0038229235021037962,-0.009621500029807096,0.0030963973139595505,-0.03306210912849772,-0.04481670851741096,0.03687639289161815,-0.013623969286356181,-0.036886586781949324,-0.011044744690115009,0.013975186538069425,-0.05597636786282934,-0.00040890090766922935,-0.08506214289518003
IL17B,,,,,,-0.03492259483449782,,,,,-0.030646065619234004,,,0.023928357111240306
MMP1,0.0877235507247,,,-0.014332759817692288,,,,,,,,,,-0.05043842071717607
MATN1,-0.023021322649968666,,,,0.03896449996348467,-0.022169928618918495,-0.011665284750847776,,,-0.012226922093768024,0.023889410885490837,,0.008126083648031267,-0.020539148331217127
ADAM28,0.009446284608695198,0.013341642992690255,0.0662717760250421,0.05594295138695467,-0.03603222165574808,-0.009613859041260667,0.0013645968808006362,0.019783579596095776,-0.06573669142215902,-0.02901297442177046,0.10493610146465218,0.038204992831277686,0.01752834820990988,-0.05228362572822577
TCN2,-0.03237851330766736,0.10198316916678522,-0.06129164684455381,-0.008151974566594923,0.03998329234167464,-0.016659326997799668,0.006328241638148369,0.022700451751926917,-0.06991080098426324,0.061529699196611234,-0.035528165727089396,0.0509310225463486,0.034100563886813026,-0.03793887338254705
THPO,-0.005555743557645237,,0.04552498742141762,,0.016643740262041025,0.013704632742674295,0.023431908232267172,-0.014177033811149353,-0.006719321705710078,0.04330862478869315,0.08734045062954612,0.10207048099508127,,-0.030779781201924535
CUBN,-0.0028700712717482538,0.002481803809717643,0.003301058442951575,-0.02611484508755294,0.004595609905507332,-0.053972215925209496,0.00627736593929977,-0.011832370872169486,-0.028156782273920173,-0.006320308850204143,0.1392671886875503,0.06638833722101606,0.040269059131221016,-0.027529326306872985
TIMP3,0.003267963962395605,0.026348502898226135,0.02071290311090081,0.07145324692437802,-0.01082413046570638,-0.02083549376454274,0.04715152876405444,0.02854064685365485,0.03850767322598692,-0.035973054387757955,0.08167932434502628,-0.03248428598445687,0.04042888643338296,-0.006479451676163741
PIGF,-0.03266421622895379,0.048064430824007534,-0.016309618157864202,-0.030991964882076062,-0.024009209553826624,-0.051234647651512956,-0.06320764979831295,-0.0028603685498266337,0.07496673700358542,0.0024462866118858716,0.05547576783442395,0.05590842070640317,0.020217170288087016,-0.048290529801029596
CRH,0.04421963033717296,0.06367067782116226,-0.011975391129135588,0.010015314895789003,-0.026897441159255655,0.06562134220660754,-0.01836388118524531,0.00828292515590819,0.002014808867506083,-0.016723282113464716,,,0.028456692948139822,-0.0449839766995259
BDNF,0.05272172054797265,-0.014296302093806754,0.08736429479040085,0.03908876078303082,0.0879309113100677,0.08666938549506142,-0.008374159877905405,0.05274748911586615,0.09601059032855863,0.059731588787898166,,,0.0469729046458976,-0.12729957122584842
CCL5,-0.04843873822957044,0.001303083458750281,0.07235371718954421,0.01977459562328499,-0.03006705822332756,-0.04008012035548905,-0.023926125898328297,0.038915967129346404,-0.05273286986265383,0.023083016080052365,-0.050319520139650964,-0.09035797416243489,0.06726300179683661,0.0018496978131639983
GAD1,-0.013016700056058171,0.006450112484661538,-0.022905844607091712,0.13669452308991345,0.08073172791386628,0.07787224356062154,-0.00881367916169422,0.07054098195336912,0.10471474454152778,0.11238497465363262,0.07443157422160011,-0.003137185802011141,0.0728293910173177,0.05995379578701278
COL14A1,-0.00699926576521328,-0.003669325489042507,0.07720173554095615,-0.02798956696862479,0.0406112195809345,-0.017030222621405283,-0.0033336054018479,0.07245213685416298,0.005537364549123472,0.0163850072312139,0.027438733904444974,-0.0693638790371146,0.018785821071551443,-0.02351892163707549
HLA-A,-0.03282364953385371,-0.01183506878057142,-0.014712764538323113,-0.12133974515611874,-0.08693232116159087,-0.05239388302943502,-0.04543905678662165,-0.0008172388681966866,-0.15521528296143755,-0.04274064599848301,0.05209359845721151,0.002520713861312412,0.05154786983599526,-0.12323878373082826
CD5L,0.04421962522129855,0.015030275349718854,,,,,,,-0.03821321100954357,,,-0.025998008535804275,,
FGF18,-0.018587603805069016,,-0.009514358697368963,-0.01987221985144584,0.07713509081648325,,-0.012499812186838764,,,,,,,-0.028196542929300794
ADM,0.07884850294671156,0.01072239473479684,0.02241994289696771,-0.07600235011227299,-0.027318836889917868,0.01135950596734232,0.055725222959943206,0.05100908025709531,-0.030689003896842565,-0.05698706649824935,-0.09245511693203977,-0.03004898701333897,0.05946587749707848,-0.02413271795298448
CCL15,-0.02440780127912467,,,,,,,0.0704045287371236,,,,,,
GNAI2,0.0031083649575161906,0.033897429674274955,-0.015825624856640557,-0.0075732365671808,-0.025783399534543183,-0.08454520620644214,-0.002337739144757304,-0.011471961179017704,-0.11465458268925924,-0.039911633750452404,0.023323033838209724,0.09713221669503545,0.0006239788613303801,-0.021656799202725605
HDC,,,,,,0.06944961423273911,,-0.017258715183062448,,,-0.0382179940641823,,,-0.020539139029231233
COL11A1,0.012062613916368821,-0.02304262464079978,0.012808152834575027,-0.006039372376472078,-0.062135039312544285,0.024448485853622894,-0.012266139628265359,-0.01264069659639468,0.027158163317032278,0.06688841256367149,,-0.04101119182595196,0.023753715666409828,-0.047777081368204195
NUCB2,-0.01837031784759859,0.045097269939910097,0.01414548024136702,-0.026107800686836092,0.08105595462832585,0.016615232340580842,-0.030868981670786895,-0.01255799733575374,0.004528095726828092,0.02456710720229064,0.07993806457084672,-0.036488903441147864,-0.05384972522328067,-0.05198181686462597
FGF16,,,,,,,,,,,,,,-0.02023865144192211
CXCL1,0.012276203747615207,-0.017144218867288986,-0.03149723759072463,-0.02873838844774626,,-0.007829585722472915,-0.02639547470795247,-0.012901185405948812,-0.031128298745572627,-0.016587294893570314,0.00863825658189723,,0.006481824122040384,-0.028978108828549308
VCAN,-0.06523883986668787,0.022229197004058524,-0.029215281660623156,-0.0385412202505545,-0.03514391256615648,-0.06841122160765406,-0.0339615998908695,-0.05266009335306118,-0.03082021265743703,-0.12401978490567873,-0.05406936587690553,-0.08689783236549033,-0.05242418089304665,-0.018258301785660572
MMP7,-0.02584760481015103,,0.058927047469346065,,-0.03306209984812755,-0.015434686578296159,-0.011520595047216947,-0.024922295337076288,-0.022487926841472345,0.035097591076605865,,,,0.027728479978217025
PTPN6,-0.02569891574455456,-0.010604801485357647,0.03395261928896133,-0.0214735832088695,-0.013015750633277043,-0.03589016526444502,-0.017638035597620446,0.016661647891576897,-0.03289776904172924,-0.021110291547603056,-0.011723246626420937,-0.01093009504487699,0.052418242988449625,0.022483513488860164
PTGS2,0.03439761855412887,-0.015300316018866339,-0.022836152082135377,0.01580528556225074,0.031031760479113202,0.10508120187734384,-0.02502390091611971,0.02418625965958747,0.000799152684116862,0.01916040973356406,-0.049771511620444936,-0.04016690209620071,-0.023698643866863368,-0.05111729775221456
XCL1,0.024114778790927903,,0.017651493982780785,-0.015240278312266944,,,-0.01892214630502178,,0.008001714919808537,,,,,0.021708318998276185
CD58,-0.0781347605548289,-0.004972448671883276,0.012016295407964254,0.007000745864887582,-0.026375014933540716,-0.01579425387834981,0.0026023985694005485,-0.03601090831849363,-0.04016527436496701,-0.014108115367125007,-0.044558425333447255,0.04748898242659599,0.012599770066087354,0.07489891943527847
TNFSF14,0.03652335230683399,0.0004993490904330843,0.028712891142617887,-0.04289629437726397,,0.01551236600315073,0.11557165105657394,-0.012601063356094983,-0.046044706176109056,,,-0.03105135778911544,0.06366566237392247,0.05119667265173308
CNTN4,-0.002439552442555211,-0.013997076309183495,-0.018604339513123264,0.12763608103219723,0.03666584237995144,0.08968540755071908,-0.03191501517406863,0.03610829079801528,0.16976354627324788,0.03982882944871369,,0.032107825531881996,-0.024056503280765786,0.049365867732204964
NTF4,,,-0.01309477956165068,,,,,,,,,,,
INSL3,-0.020166001295115435,,0.10979956337364154,,,,-0.013284457775855813,,,,,,,
BTLA,,,-0.015102175746545217,0.030219310793212217,,,,-0.01609198889411177,,,,0.019690610672908698,,
MFNG,-0.018874741498270696,0.008024407360938589,0.02418400169908656,-0.037573178871602886,-0.03874609541724596,0.007263992148879994,-0.02341376226138076,-0.0019828074216390874,-0.004117501916064243,-0.008056772930545228,0.0908313509174311,-0.011273629220435856,0.015939432074709308,-0.036818049263938946
ICAM1,0.057337795008478555,0.00079808220557994,0.021896784617386623,-0.04031159874684525,0.003596760586578899,0.009169429469927083,-0.02383147564825356,-0.010402592644998352,0.051329964469246404,0.015424531795723173,0.06962953031728285,-0.012986455018534482,0.13443023255624648,-0.028781027993138673
PROS1,-0.03773939325168871,0.040007595534384835,0.0009387025745443196,-0.0476441692323914,-0.005465457473935607,-0.03868527078381742,0.04968258710996957,0.04079753336012808,-0.07517623824826218,0.028905724856971838,0.013065565099755294,0.057097364068127245,0.06067126792150173,0.012524837215653978
CLCF1,-0.012463087423400757,0.03922895378908669,0.0967541760099991,-0.04090024029843374,0.016281562036764206,0.027733254699749615,0.01859477639335867,-0.0010288117416569257,-0.02901426551730697,0.021520102612766316,0.019571876535805402,0.06946774887205434,0.04962881035285711,-0.0051532607287922225
PSAP,-0.04392333626650801,-0.010589123812203,-0.03641159450201138,-0.022253824518404804,0.05341318866224846,-0.00018646005622247129,-0.027131125253770285,-0.024006843936376313,-0.017874334235958616,0.11192316562155263,-0.04110267105409246,0.016165329418690876,0.08443670609112791,0.01471333874404898
EFEMP1,-0.05968819748991333,-0.008856471352507679,0.011142602797506729,-0.12131183464977831,-0.05056593523338233,-0.07687032805502761,-0.03860102786263005,-0.049378078643141164,-0.09607315443048588,-0.03992181600615751,-0.07399107799537864,0.07604684526217281,0.03882007469371874,-0.02205255621977157
C1QTNF1,0.04286695621793473,-0.016434273352512907,0.03476355943791338,0.016481883803956647,0.041250471654271134,-0.030086679697389995,-0.02744900889517393,-0.02796455859964969,-0.05007713817459142,-0.01802209159184668,-0.02465391011986392,-0.08187494326992704,0.07604370386463523,-0.09595031197413509
ALB,-0.03117716423253383,-0.023587414782939478,-0.016891382210336897,-0.027793846219119733,0.018599998585181667,-0.025889744815187243,-0.01450314358664327,-0.014312146535710904,-0.033394666883433545,0.0013580196302643592,-0.04287684392958385,0.024730508569409552,0.020413245115969928,-0.02907973357249368
EFNA3,0.010966902468884647,0.036446954368376555,0.017756086583354612,0.05071887180660789,0.07095376311804387,0.07959476424120819,-0.00263099997917651,0.021340846872570585,0.07975519332566366,0.030697945261171374,-0.08660003952867319,-0.007825487603231141,0.02411989675580354,0.04470087837271765
DRAXIN,-0.021482158314413864,0.041547970254658645,0.0006835841968524802,0.06684964480280481,-0.01017147786975751,-0.02687182962433086,0.01452763566612843,0.03804513417935523,-0.030785542233650678,-0.04383583588796052,-0.0009654505814205295,0.012782337534589992,0.008127969106122632,0.02237499897308072
RAET1L,-0.015709510858820375,,,,,,,0.0692541096063849,,,,,,
NPTX2,0.05424605211274205,0.025618303627189542,-0.013369535137344688,0.10059793260247585,0.03778267636230488,0.07511077107982175,-0.0224207156555491,0.01598613192305928,0.024417928701512315,-0.04942875134331796,,-0.043238546976648286,0.05362615610318623,-0.062258961096373376
FGF11,-0.002833028978550422,0.012112784752267495,0.03438178304484131,-0.015741865201753955,-0.03621347067579726,-0.03828486510486122,0.01562779570423677,-0.02604761993528512,0.006377094766882793,-0.05736568785316992,-0.11003046821696351,-0.010524319276736404,0.0006444905544663653,-0.0674268515485347
CD59,-0.05141066490611666,0.011272923471288457,0.007286975831275445,0.053844453112405516,0.07396981929365001,0.06945850641020121,-0.09128952763262398,0.04681778736235389,-0.03417455915201535,0.04351405197614626,0.09655126837072193,0.11274319245735204,0.0917071239627232,0.02106482552343348
COL9A2,0.021745302310424066,-0.0017402689658662111,-0.024262363376788762,-0.04519907464630437,-0.01149006205339862,0.031023939281093548,-0.03862496107395785,-0.029881530514876017,-0.05389048123733973,-0.06384616832978582,0.09390584701803657,0.05953138724430178,0.05857196332487306,0.025208596523198148
DLL3,-0.02284822810417689,0.023727238488820485,-0.01812254351265945,0.016035163764132734,-0.04900811845906872,0.019848765041813023,0.02235864906423993,0.004297738867002628,0.07031090366242841,-0.0034493247553387322,0.16815000132928287,0.074133145370897,-0.02473049269304396,-0.009765189407348074
FGF5,,,,,,-0.001727850330353835,,,0.07968643348881362,,,,,-0.03471729530964532
LIN7C,0.01910617295113638,0.011110769307206869,-0.033097189773731626,0.03525413077411055,-0.014761130837627206,0.0254854224338987,0.04047553480909533,0.06643768177998409,0.09360553670716733,0.054095603013006935,0.06710292196969896,0.06110752525458417,0.032232562303409824,-0.022570249468173428
GDF7,0.009921589812018848,-0.015019858895281672,-0.01697639031076566,,0.05328509995231558,-0.015147726292289587,0.0761661871464172,-0.012601062866417639,0.15604777802413894,,,0.2050342704197848,0.01737123663722644,0.03252401119875253
PSPN,0.00046230896375550897,-0.02706181114380844,-0.031716294997733215,0.05178966796211853,-0.026161664506372355,0.03258540839904255,-0.03220689644554567,0.0532047133971553,0.009939081573244853,-0.005872367472656103,0.019672738264068502,0.029340874899588188,0.0036830419193081645,0.03227325712614972
ANGPT1,-0.001822150613386203,-0.03973338482048522,0.023073431943388657,0.006046305615817228,0.0371938736031534,0.020822410945005976,-0.00706723038654739,0.010472714310156119,-0.07125062366767326,-0.01937744654883308,-0.05558971432486754,0.006776128990053053,0.03830048907078298,0.009952479384915147
PNOC,0.03794325943585648,0.02352228521086105,0.023886624145718724,0.15269591664046012,0.06435469275309767,0.08712324852493483,0.020882548097679473,0.07643003437387541,0.07410727079508003,0.019838624206674045,,,,0.07903716791247943
L1CAM,0.04502095367089823,0.07672525512128521,-0.03328471152604718,0.06695103103649695,0.02085179558430806,0.03770940063911815,-0.031980147639364666,-0.018473589609452442,0.10455234909613892,0.13718047398048006,-0.04679569689803578,-0.026408125789401975,0.021905186767243935,0.014997524340199435
APOA1,0.02602923722471978,0.01117719756507137,-0.01481703877816391,-0.0020987445424664646,0.03838594016222555,0.04817775350289233,0.09424016291123576,-0.02039361041807492,0.03254881553355394,-0.027404645529603817,0.06109236344434109,-0.008636486939477862,0.08633436547914364,0.035450534891062785
PSEN1,-0.05987167557350111,-0.026696340340909244,-0.01353402172167889,0.06542384887186704,-0.001459454300124155,-0.057104242274652536,-0.00869603912963794,0.04191634635716695,0.006183585320582898,-0.060354243654525054,0.01783888565895953,-0.028769778678190694,-0.0452887003772172,-0.032550996435718564
CALM2,-0.011413323987456838,0.022532599072019297,0.0012624783426257572,0.12142201871355421,0.07669570410466041,0.032997673785668605,-0.011794285276944727,0.0447789842103787,0.15780989283685853,0.09779719653475652,-0.08306822306476645,-0.02534967380406207,-0.023457174202257007,0.08772077287260524
CLEC2B,0.046176507360031156,0.047529706061699394,-0.0150498771564334,-0.0269012001084786,0.013910579546422323,-0.04740871464371555,0.011154086098723134,0.03990320070447226,-0.00715136835979845,-0.03763260958402229,0.007343906317645817,0.016548788896250118,0.04993706715119689,-0.07740075436706861
NTNG1,0.011619805955178454,-0.005679028037183533,0.049110448435482054,0.010385072416699422,0.05176007458236112,0.04283917057649842,-0.01024983259489637,0.02770529075936457,0.06053293739225418,0.08284998078145431,-0.029645921952816887,0.08378865507913971,-0.05413167719946331,0.057707198354454516
LRIG1,0.001467055160906698,-0.009738082482334258,0.01627966528195244,-0.0841157340068519,-0.014573942996339885,-0.03440686605397938,0.07115902879324487,-0.04760674119574605,-0.033936866874929895,-0.08628393800750198,0.08100863979609069,0.018980776418717257,0.04206089422859856,0.13036695303427884
CPAMD8,0.022407782092302493,,0.06625773517964856,0.019982373217817106,0.04014246941379885,-0.018649818018957872,-0.014735530866572108,-0.02332352542680576,-0.015367258668229735,-0.022582963224221098,0.01144746951035482,-0.013919825327996132,-0.038433703420288644,-0.022262692911014816
GHRL,-0.04185529735308199,-0.01905106891227952,0.030908865135821872,-0.009417048740664019,-0.0336208101122757,-0.03966146828692911,-0.025836613129091586,-0.011491951344854324,-0.0008906425922875678,-0.015604864487754702,0.058350978440305123,-0.04426965381598561,0.016951100423961158,-0.01962479544535978
NPY,0.06831995812949233,0.0374256364195703,0.01388420732062275,0.016217728478427965,0.08755925145798167,0.07909913339845066,-0.05045557407103624,5.501040787377841e-05,-0.01522438129616568,0.03480306238182768,,-0.029450101994812523,0.008427801960536017,0.020633239425604886
MMP2,-0.023553696317617088,0.009005913392862561,0.028596928978376786,0.040895845221294996,-0.01370928034250157,-0.04403464803985866,-0.037570999671970605,0.021000210561689343,-0.035127887735020916,-0.07193790021529532,0.02400355462464038,0.08662626098509493,-0.0017984106758292167,0.0015996088032425488
LHB,,,-0.009801198089926594,,,,,,,,,,,
PPY,-0.0009023031753345275,,-0.01706102732392055,,,,-0.01076927575907671,,,,,,,-0.039852949000501424
ALKAL2,0.030664442698698502,-0.01205589762091774,-0.009658801968924617,,0.05239248459580751,-0.021145791723460202,0.049193434100227106,-0.03055576156051643,0.003963270487833434,-0.02358602893527717,,0.2386104165405614,-0.003224667964761975,0.022266418430344846
CSF1,-0.07225494160247257,-0.007053550771498814,-0.013016319935241051,-0.059270953069030595,-0.009725925738541003,-0.075809182634602,0.00956782802615017,0.012475053404154503,-0.0816116455123832,-0.07561811772570842,0.09977683748324055,0.035029848031431395,-0.0015313795851213889,-0.02989949859484254
SEMA4C,-0.083862587556921,-0.04513556211406902,0.006326870304703931,0.06057942012010486,0.008054727682014625,0.03126795686365379,-0.01911170494573689,-0.008317633416085716,-0.07505616432672448,0.010531524751754494,-0.0032540302297590423,0.009373813489788014,0.08179514636421553,0.06512690485323636
ICAM2,-0.02255179818162893,-0.01326922404079376,-0.02661230839092603,0.03964156789429078,-0.04760078179248278,0.054881101523824055,0.028559584197701084,0.06972273648040449,0.10676727577945504,0.054430393290877746,0.0841612448006343,0.05638159719801404,0.019028156859149346,-0.020357688417825315
SYTL3,0.02575990414598756,0.012721816565185378,-0.011551274438652639,0.0110022995245149,-0.00913436001529205,-0.01724607299126152,-0.03260305132342098,0.07670259770731175,-0.03036324632573754,-0.01996529293268613,0.025133806416169736,0.04096391164409281,0.014849408362183089,0.023757570018026083
IL1A,-0.021260975631158367,-0.02405590774931962,0.047199728452981704,-0.0038220687167454764,0.012771812295269722,-0.03368963527324209,-0.05526968670748835,-0.003873596844160492,-0.03151548420192485,-0.023500117623471532,-0.026395599473712717,-0.05884301134946448,0.09777147710832737,0.06813167144271493
HLA-G,0.004160714306020011,,-0.010351961830599079,,0.07044623106826096,,,,,,-0.03348717893680936,,,
PGF,0.0018277744109849426,0.022091909386255573,-0.010890388143673466,-0.02799443636963032,0.06404514316596198,-0.041419820127006644,-0.013811049698974977,0.050370833576774895,0.12445327397718299,-0.03522794840535347,0.04899150712242992,0.043066732065945926,-0.04349385985112131,0.00882100163790474
LGALS8,0.009145845602747274,-0.01568730190676976,0.0025831072334475775,0.039334354716402266,0.015073447578776161,0.029255032561340252,-0.03000630566291507,-0.010628110638753067,0.11975371951350648,0.008551238052210709,-0.00590635127126333,0.01608333001720428,-0.03795479764681531,-0.06848365098364817
DKK3,0.029064565678725923,0.024150081813211932,-0.056040247165911515,0.13736691520890473,0.0698147422337469,0.05162820276656925,0.014988450750032191,0.0797593205458085,0.13921932784582167,0.1149046963820145,0.006370280759363517,0.0013219951233375796,-0.0013808456300067051,0.061896320831226675
COL16A1,-0.07811525358935813,-0.05154071039824573,-0.0036548429899564347,-0.03796933900860529,-0.02000077920232416,-0.029547562086266292,-0.01689868418029534,0.02105394568013517,0.010277859018765954,-0.08353511707359079,0.03997138671524267,0.07079995428774721,0.06472650130448064,0.091786554802409
TPH1,-0.017749257751118058,,-0.01883789715915075,-0.018994551154659547,0.00212143902156087,-0.022169928409643703,-0.024907075016536488,,,-0.01471456716379574,0.025560121611567226,,0.051242805447924235,-0.046351290592044465
TNC,-0.02227674913100573,-0.02410075664504961,-0.019718422811267112,-0.05831941554781155,-0.04271608601617304,-0.08834286358481457,0.008933732695801585,-0.005985372681957812,-0.0855895291871305,-0.08097050555374355,-0.033846445863542164,0.025008031735258004,0.07693379570050793,0.05909981835019004
TNFSF9,0.05613368130592218,0.011508467365084875,-0.016976391452696787,-0.005113281288241956,0.015227807223578022,0.05382505400748945,-0.033853607102276646,0.05775087668731945,0.05014867733673284,0.0469920174466485,-0.004479111169026243,-0.043068455345581604,-0.044943533619700805,0.02797725122408365
C4A,,-0.011880546718143663,-0.011619889076737118,,,,0.008419974995992638,,-0.026027510245304086,-0.012934663512607364,,,-0.026114277990138376,
CNTN2,-0.01698533283200672,0.040021825682867065,-0.051605869174776296,0.01826884693317473,0.020052144578378506,-0.026627155635971615,-0.01541669428971641,-0.02982451429437425,-0.10258568952771241,0.0037546599544515205,0.0842562675274289,0.05526775397605689,-0.021263616935839443,0.12342846091246999
F7,0.06162854859071548,,,,0.010457913181165101,-0.018649807179059775,,,,,,,,-0.008656840618624642
LUM,-0.03045390420146914,-0.01751606070551782,0.03524713733513415,-0.007612826213467539,0.017633372477809068,-0.04529049675930276,0.01993002831521515,0.006648168120223799,-0.027193299565560176,0.036883505967777855,0.03341038668602904,0.022388918395811475,-0.007819610350494562,-0.018947292516447986
BTC,-0.015709504315304212,-0.0185909455178775,0.0273447535922045,0.043086112934831014,,,,-0.028589384875326716,-0.03172041764818447,,-0.03737932205777905,,-0.022407036061934244,-0.056063069058553266
APOC1,-0.0659612846742617,-0.01989791836719722,0.08038645393202232,0.06849721671346057,-0.09210968940720439,-0.026254404470474075,-0.07013155190375388,-0.03435483205534539,-0.16115537598979415,-0.037253759602701116,-0.0005995592320458355,-0.0391461607166548,0.030031329394744205,-0.11892112386060547
PKM,-0.05178288685803592,-0.02904331134381143,-0.007182843643343109,-0.07637848155772556,0.08847137431686804,-0.03000224226029378,0.023783901251024815,0.060605572791306156,0.06817021627762142,-0.04485340091776791,-0.14303236586670348,0.025553385448586707,0.08189613924537306,-0.0581529441837959
TNF,-0.04040568029078824,-0.0019683795426817786,-0.0034742185751460352,-0.03188426146123224,-0.047647026293126254,0.056241348710757415,0.0208849975624768,-0.016800978887925897,-0.012589180712762485,-0.019573075530348625,0.069165800771927,-0.03641692364624689,,0.0027979940046675127
GNAS,0.02751292727496272,0.04275642054683673,-0.006165670370478393,0.1393747003113298,0.11067996605837065,0.055412046679594214,-0.0030358095728712756,0.04706596692514767,0.15145365708552191,-0.08658510328364351,0.053015401258620885,0.09070300060692243,0.05926252882198999,0.04031239694973333
BMP8B,-0.003947716589164503,-0.0013085874255663605,-0.015007678121658088,0.01517728812678075,-0.06682930573867044,-0.01662093010389884,0.042228797753768074,-0.011155677289244222,-0.05592122506632012,-0.03641984556889863,0.09953152842646715,-0.0292230995629837,0.03576895588334307,-0.02861260391704705
LIPH,-0.017749253381389576,,-0.014720874544028003,,,,-0.010293237524965276,,,,,,,-0.034150924995597395
CCL28,0.0040051877340171824,,,,0.059168991938576325,,0.05476434980963751,-0.013194810628265956,0.08964645075637494,-0.011669290963853579,,,-0.018051193026588908,0.046981712343894345
PTPN11,0.013524666778520749,0.02827579816273799,-0.009303358429136039,-0.009143438261283037,0.03184244779901129,-0.05708260607754101,-0.02399760095741423,-0.00044328817655209994,-0.0922905400658874,-0.032335734129134,-0.017304783669691702,0.04787452733401346,0.01311983295350758,-0.0027552029634414442
ADAM12,-0.012390352848595352,-0.01414743506376652,-0.008544987621236153,-0.019587659720882222,-0.01842616342185853,-0.002124546764490317,-0.011160233773665217,-0.012751964211020712,-0.01650429158658524,0.0018246204069783478,0.015443465301436926,0.09263919288290283,0.03306317506863313,-0.010703822182636281
EPO,-0.009705873836811346,,-0.01500767854188888,-0.020382117453791485,,,-0.010769276229157724,,,-0.014714569324679763,0.03920517668954645,-0.02972207301558262,,
EDN3,-0.03091835810017189,0.034715212536298536,0.04287907417161941,0.04912122289081486,-0.02029435253297196,0.013705500384215953,-0.01669184701624324,0.02767581540164449,0.07241529132772938,0.053587211275966815,,-0.022775801439014674,0.05790820300211331,0.025431532733415932
CCL22,,-0.015019858531569804,,,,,-0.02168417091062857,,,,,,-0.022407037053582875,
CCL2,-0.04816434076373376,-0.022547181655791188,0.003672557391370141,-0.07307272787308979,-0.011080208340927303,-0.05976375688453316,-0.06116410171632267,-0.003399764732472571,-0.06234665673370856,-0.003928309326917797,-0.013163462955815337,0.013790539928469472,0.042762342285420474,-0.04707429549015363
DSCAM,-0.029071402842491437,0.024901764681294576,0.03332651976394091,0.0073664019781352315,-0.03739539761008571,-0.044992610595859114,-0.010733308746675121,-0.03069475769245871,0.01748448166502899,-0.024077623139479618,-0.001933676802455589,0.06863436432032476,0.057181205613848395,0.028538568593539936
