,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019T1,ZH881inf,ZH916T1
GNAI2,0.01802873541275396,0.015002246989143535,-0.06488242491328797,0.07807947653023149,-0.07410130238057451,0.06205099778813082,0.016137837736862663,-0.0030261023226603135,-0.009307959227199878,-0.09634892989192544,-0.08215823533828678
HDC,,,,0.15403556971759527,,-0.01977100663598965,,,0.07646153080183866,,0.14084034313688545
COL11A1,-0.011066981499525596,-0.0036473251416325545,-0.017178279399450113,-0.0285916356037007,-0.038983436733583995,0.02751462274275178,0.01703797905569557,-0.06010597586959282,,,-0.004088157031028014
NUCB2,-0.030890918014251357,-0.041076186748044856,0.0036459367792705463,0.0721667943045206,-0.002823182375038367,0.03270641355390918,-0.03247656522406446,0.029690576935048424,0.05668604323203703,-0.03306036147572623,-0.008703598140592794
CXCL1,-0.011004058524643359,0.025083372217839815,,-0.00951219635118669,-9.143290068042751e-05,0.015130053080024231,-0.047349681706918986,0.07327475762618915,0.03209746843402607,0.08678186697698305,-0.03967849304352291
VCAN,0.05645849661275625,0.006603639439556538,-0.08345973539218085,0.024978784079386092,0.06582026111766719,0.06416192841164631,-0.025817236403751512,0.06267643324358585,0.03664464338489625,0.05624954527980339,-0.10831655375608838
MMP7,0.03851100438628005,,-0.02301059751727752,-0.0114788612902203,-0.009153266622577153,0.0142048974125273,-0.024656546321387803,-0.010340692358881803,,,-0.1352009327225266
PTPN6,-0.017350372642607484,0.02471930527681764,-0.005901348149536181,0.08936541125020496,0.014089251893496763,0.05905966161693842,0.06987498210998416,-0.031307149901292027,0.020468917685882836,-0.07480689486116199,-0.026180923124025954
PTGS2,-0.056126493293782366,-0.017696586156181325,-0.023963434063045023,-0.05271042042885303,-0.013893180295682962,0.009575448904126363,0.0074486454920541,-0.042665574072375166,-0.000751237809394117,0.1856611819495769,-0.01287779981298965
XCL1,-0.013205446949064701,0.14704604870239454,,,0.05106110411231839,,-0.01588517329894561,0.020129822946379463,,,
CD58,0.0021965565704514293,-0.01065452630161377,0.00651870113239422,0.0856179474781505,-0.04589900082871802,0.07611033452589702,0.027314218823023775,0.023947617391229283,-0.08137050484562677,-0.08206625546657541,0.03741938519783157
TNFSF14,0.011855425487908014,-0.027914179145923607,,0.008548932263632214,0.05488400087076662,-0.06171517267669571,-0.007575778223390836,,,-0.03880697190546465,0.030880019568840462
CNTN4,0.0002403806033362891,0.004085781710859044,-0.012564243653528226,-0.04075906561668889,-0.03517939465807088,-0.04143320151070066,0.07886640466618368,,,-0.012781107604373933,0.004866420454222928
NTF4,-0.01670431209315239,,,,,,,,,,
INSL3,0.08271186227049265,,,,-0.025359597176628213,,,,,,-0.021596610944902884
BTLA,-0.019265040374923856,0.07595554210233404,,,,-0.001873224001751479,,,,,-0.020882842938939192
MFNG,0.010888471923310774,0.05391023963395232,0.03906101840270134,0.05960037873219443,0.01806986490177134,0.027989700692544462,-0.05895019253974325,-0.0013149581028056843,0.07562653468648421,-0.035317350308371714,0.059951102669549866
ICAM1,0.012356073462496285,-0.03166385905413479,-0.03847285020434287,0.06124285056631898,0.036308765270718205,0.04413687616910682,-0.015281772931701165,0.0010425712003699784,0.0049628474955442535,-0.061152188925570415,0.02597912065587199
PROS1,-0.11453269579390712,-0.019126271828423247,-0.004405273807919385,0.05690919294853637,0.006418717360732154,0.06220741420245322,0.09570425584383163,0.03770587531775197,-0.05125428826633387,-0.07630629033132244,-0.04913441556452783
CLCF1,0.025021662690627913,0.052171185138866885,-0.021390648240112334,0.0248033229731253,-0.04214622874035325,0.027745788030802687,0.01316417589516854,0.03367430083862203,0.020758824127043392,-0.07148766641521152,-0.05564097700018476
PSAP,0.019442191789005678,-0.022971523660852547,0.05788750578933834,-0.04752370946720908,0.04496810713711571,-0.014301402992635274,0.01698540626031779,0.011602328400641081,-0.03632467103174008,0.07741927597025328,-0.06275888413365244
EFEMP1,-0.011468457809921792,0.059877260041470745,-0.005173003727758267,0.060491528028926086,0.1286707198262154,0.11142412616498419,-0.08121993357574744,0.009474830635147757,-0.03109615862378625,0.00678505542875783,-0.15314549218913226
C1QTNF1,-0.005057447182825245,-0.009879260336425482,0.02291013740364391,0.029666001110127658,-0.016780073601425683,-0.020966587001293314,-0.0004102779925808733,-0.04334761131625853,0.05568012503887996,-0.06599788540199217,-0.07107387798622128
ALB,-0.021547435663027074,0.0458155717510344,-0.022011002185041085,0.00022324537340280624,0.04212516672706104,-0.0244454210251942,-0.027905882746985702,-0.015327102956738019,-0.017141146382942965,-0.014887641092654568,-0.024420595425122857
CCL13,,,,,,,,-0.01599582749118216,,,
EFNA3,0.005121442572199231,-0.06709081195921848,0.06875762977934227,-0.07404648059976485,-0.0330575415746931,-0.023047826217453833,0.009448096685291748,-0.010497658479813744,-0.06715397775950069,0.054611023173800156,0.07149825465627734
DRAXIN,0.028971125650587952,-0.03340599207078635,0.04050284602615131,0.08244786767053947,-0.024698422558418066,-0.05041012920300415,-0.03375434087206193,-0.034182969963773804,0.004839714501523821,-0.028974202328993143,0.0021355520342136156
RAET1L,,,,,,-0.00832780336224624,,,,,
NPTX2,-0.014963778990648867,-0.02642700091510912,0.012125338984653272,-0.09238390129430603,-0.001981227768192598,0.03226477525209533,0.04725105040044922,0.060058098732674946,,0.08949721079628463,0.032432808149789404
FGF11,0.07288816327961783,0.025633597474016945,-0.039324865080374034,0.08936539982198807,0.036109636375275984,0.04054662644965368,-0.050019259085043635,-0.03669477796349209,-0.013704392516549046,-0.06591873309596784,0.032248030825757716
CD59,-0.04476855036520874,0.008062292830837469,0.016432435766835726,-0.016279060329721554,0.03980308626870299,-0.03517473279178749,-0.0026650603649393018,0.06213484319166923,0.01807569749422114,-0.15068900764542623,-0.08910766301408307
COL9A2,0.020332154474265004,0.04250858353698114,0.005484616864125786,0.08489042762084448,0.03821102834941543,0.031123654404356677,0.06285098390277255,0.004885099712769557,0.1383823523777548,0.14199347450721764,0.10741287368219797
DLL3,0.04283431438381748,-0.0036790062254489705,-0.021049679075584877,0.09536315112959545,0.02949345215210144,-0.030720379005848418,0.013388651269499622,-0.01964045069230408,0.04598240644344012,-0.03592275596381629,0.11901195676752631
FGF5,,,,-0.015332127008102324,,,-0.02371349356195968,-0.015998340706927846,,,-0.05532715721213225
LIN7C,-0.017009504317439278,0.022997381185338738,-0.0013723983720597558,0.06031490498694515,-0.005911922466880003,0.02249500029426623,-0.012152345091901237,0.08059294661592703,-0.0069826067641319866,0.031277257175903704,-0.017981560514415226
GDF7,-0.008123532013956707,,0.015078383564886427,0.04411750191261636,0.039042474386208816,-0.030434025453639817,0.04307986651627926,,,,-0.0026047973865958767
PSPN,0.013274065833863653,-0.03339742018742371,0.03476400177237634,0.012703966267310558,-0.056751747255469144,0.019352687877837036,-0.0026207435244942276,-0.03583963161098077,-0.044535651892757634,0.044562799613767086,0.06439820382781908
ANGPT1,-0.01792055284061726,0.09881962237007863,-0.008010349628605758,0.08599356373016728,0.0471906479205153,0.043324095965590996,0.052939952734490904,0.04977801045249342,-0.0686136744899576,0.10105698498050739,-0.007967584565900493
PNOC,0.008284042722000052,-0.05432240655738795,0.03514620813150098,-0.08338901451607307,0.012233648615792916,-0.030777811386332784,0.018442836686208688,0.00993215509731198,,-0.03465230972844298,-0.022289707392883985
L1CAM,-0.01135292426838681,0.00758947449697221,0.0087782387468837,-0.07941326170146844,0.03629134777900568,-0.11274409237190963,0.0011036187891376797,0.027121750871698165,-0.016488759141767506,0.006137568877142597,0.00363896327111066
APOA1,-0.018901306347427458,-0.05320123585544078,0.007725046801556386,0.03845384530499614,-0.03302260702520684,-0.0648832186191367,-0.004431700935046936,0.02177606295956018,-0.03998050414284188,,-0.027858824360068313
PSEN1,-0.01748498917439593,0.04891105128081116,-0.014040127541283153,0.029886219289925874,0.0570493218864375,0.109893693640021,0.07037715345091142,0.042558238542125745,-0.0571415636743128,-0.017733892657154592,0.0441081900208984
CALM2,-0.00792041357634001,0.015210083910785911,0.1057839504195676,-0.06606786618351787,0.047570930724514335,-0.11832508166491836,0.0697528801725569,0.021745348584472284,0.09059943746674884,0.096640382515918,0.13279888614842217
CLEC2B,-0.016308493567910136,0.02934608842600607,-0.011917540988300895,0.06903365845465775,-0.049075075945740815,-0.050424369220918475,-0.1040558136948921,-0.021751686035852962,0.042394332436174666,-0.0852560612147159,0.04598446644946365
NTNG1,0.022855823072354176,-0.030690044560532235,-0.029808821055003428,0.03252012778749831,-0.00385202318632513,-0.02067113742539256,0.00935927832396504,-0.025116696339212912,-0.036591582876966205,-0.02305580812724464,0.05033663340236673
LRIG1,0.015553655224986696,0.032708617252031266,-0.010192247744907781,0.05202735983753248,-0.03622007470613318,0.022587961378069298,0.028730177413279795,-0.019215564703816943,-0.022689437823304653,-0.03850779135899998,0.10136865096463915
CPAMD8,-0.01435585531155644,-0.03031162688138488,0.06477505534896058,-0.013869972224023017,0.03135064028227915,0.04951127350064872,-0.02186563026519344,,-0.04717193618563631,-0.010873850671281302,-0.022629099152061044
GHRL,0.0043938518355844955,0.03878883784462294,-0.023399449316653262,-0.029496452080362737,0.06118278571900892,-0.01884953258481492,0.05588913603617885,,-0.02082039919771425,,-0.002959329827796676
NPY,0.04708996123069329,0.024271665230492477,0.06797574810335501,-0.002602805401707911,0.06390496490286679,0.007950611220883624,0.026621893607078548,,,0.025074941353549908,-0.02727123758245934
MMP2,0.024183226022476145,0.06577076718365854,-0.05138993632782524,0.06588067514868524,0.017678643402297523,-0.0018692181193820739,-0.08038153755701509,-0.01798730247961734,-0.025912250071306063,0.08064455115403507,-0.03379113974892646
LHB,-0.012502865818407462,,,,,,,,,,
PPY,0.04748924030665913,,,,-0.007355393674804296,,,-0.01417688676390672,,,-0.04320570812509872
ALKAL2,0.011021539399320303,,0.0008099507185958121,-0.015726241594488093,-0.013389288760912084,0.009260677759924315,0.059615834458016895,-0.03614427691135364,,,-0.019956135817753358
CSF1,0.013900375891229898,0.02503326938698752,-0.031392605261153464,0.03506675175112963,0.0306460013152119,0.012196842201061124,0.06642181153525428,0.04250726712126514,0.0007002280101193049,-0.04831349729463521,-0.04103591230025821
SEMA4C,0.025141141308453106,0.02765257527875888,0.021093672407022063,0.017490510660164958,-0.04888855977000135,0.004562391587017867,0.026355685904592387,-0.035856078516730235,0.11400055114175407,0.04932402449748456,-0.016436137071548174
BMP8A,,,,,,,,,,,-0.019384120851470708
ICAM2,-0.0026437362324289396,0.0797044816759946,0.027186148056732723,0.03074205554958553,0.020397936699741315,0.007538916014961724,0.017328839810737788,0.01144164020780484,0.038975676969207174,-0.0709161023449158,0.026451856666873347
SYTL3,0.0030559242780739287,0.10152025218562648,-0.018275713050713554,0.05813639768104734,-0.028789512672188797,-0.0006605281219517082,-0.00744118885554213,0.033704461864352574,0.0757829035781534,0.03621854253215169,-0.012616425907355358
IL1A,-0.03741836935951027,0.05248729639835923,0.03776280088466444,-0.027750998788623273,-0.02979924857556782,0.07992086910797436,0.01955836872848973,,-0.013109658493909639,-0.054451125321211914,0.06491743404324224
HLA-G,-0.01320544575650193,,-0.016981867098381287,,,,,,0.027604565054247243,,
PGF,-0.026509296054545287,0.020484063773640038,0.002801531442129949,0.07768201293464848,0.0513675184393345,-0.01810993294638403,-0.046294967262557045,0.03548545324662212,0.014222351991524681,0.020592732476952626,-0.046946834619884234
LGALS8,0.0030438584553190637,0.006159478509090821,-0.0007341831503051451,0.004324311495156229,-0.0036347304470564406,-0.008506578547603212,0.004189978910982783,-0.014330618640055366,0.0285260961067965,-0.11499193126180961,-0.050435477810657665
DKK3,0.05520553459323053,0.008802481338359178,0.062303826488252424,-0.08356821088289412,0.02452930744905212,-0.13367444162466144,-0.039969837079026294,0.00011529999299729773,-0.03484844466515921,0.018587531304778637,0.04942001297291049
COL16A1,0.030449676147771186,-0.0029810211986088086,0.034229641863489986,0.058735504862126156,-0.05173287968590192,0.0010277364549792038,0.05208133799471045,0.09092085150785455,-0.005444252913991384,0.03422393419453449,0.03517682642729468
TPH1,-0.02403050099802492,0.020451768051984155,-0.017994656322036492,-0.016487897680168326,-0.024816781771389875,,,,0.0551160077929737,,-0.03833780679327173
TNC,-0.013735890270086946,-0.02946969698936458,-0.06638481077132326,0.06517021214989199,0.002271515901172635,0.05269446415306961,0.006100521957589959,0.0005261463790416908,0.036166709115839406,-0.033653668713153395,-0.11428443481621604
TNFSF9,-0.021655877420942625,-0.001365665893818973,0.029358251754334073,-0.026834613215983145,0.001352526422712858,-0.005107762398870601,-0.038489159498929074,-0.03355133624226086,-0.040193711810331066,0.05946447802564734,-0.030676797426801246
C4A,-0.014822872940456087,,,,-0.02437071093725712,,0.009529546329118453,-0.016811989053447562,,-0.004581228792387962,-0.02610368112786998
CNTN2,0.02749843262642192,0.030908924298028242,-0.004475104562045006,-0.02324670055323748,0.03387838157658271,-0.0116860229662521,0.06812003527232971,0.026022414137018935,0.053902168892194145,-0.0865620531946563,-0.04832298026719885
F7,,,0.08009603618300952,-0.013869964162331189,,,,-0.015327105107512961,,,
LUM,-0.004615571777834399,0.07077028736488604,-0.010149363377208448,0.056251628647278194,-0.011925658584815,-0.019536407826415712,-0.04691286383163473,-0.05697029688524002,0.16472069759298394,-0.033670217225185754,-0.037046869349266494
BTC,-0.03393539334259396,0.0003336683962587199,,,,0.07123069293309695,0.028120553958864675,,-0.08249724413093502,,-0.0044950707718785276
APOC1,-0.07108532542126383,-0.03358627001977736,-0.09250784481200336,0.11719858646862394,0.06089828763007049,0.08947787526870703,0.05424148911004497,0.023921395663053943,0.052050717931252495,-0.0022634483099253414,0.11972817169136174
PKM,-0.042392009298036604,-0.043259590400062616,0.05030847817179398,-0.0020807032293697577,-0.03931902844042513,-0.1147519849567458,-0.07524060953433306,-0.019117021543612632,-0.08635440491419978,0.044756582700499536,-0.10017470139344659
TNF,-0.013398115253888704,0.027837254949214105,-0.03839462321758065,0.01864922360463553,0.015556772639837915,0.05685061141244661,0.03880732642240794,-0.02181835041343528,0.035885101981128806,,0.013665557159725063
GNAS,0.012477191920241808,-0.01983249584881203,0.05704075226102954,-0.0986076433835271,-0.05120362820931659,-0.06937295646422106,-0.026723647080115112,-0.04461344753963428,-0.06224904321848921,0.09413810830740102,0.0009836728560278212
BMP8B,-0.01914449479332437,0.061312131828597294,-0.001542062084202621,-0.024962011716046728,0.03595599510549718,0.07109269844878105,-0.014221862881161049,-0.035722055109893285,0.05634037831057397,-0.008294338903000584,-0.05390992054844405
LIPH,-0.018778634761270365,,,,-0.0196494551513343,,,,,,0.08055307400378446
CCL28,,,0.024934119891957335,,-0.030256928395881733,0.015832729215580627,0.07365465009555901,,,,-0.015051811755824611
PTPN11,0.01499431055957786,-0.02771259444566712,0.003655591017085815,0.057077492319959955,0.006055883163613162,0.010861970504820004,-0.06574454206449859,0.018624842248695796,0.04267463224439643,0.07459323877700048,0.09714037293551123
ADAM12,0.009003956633780338,0.042778015754130184,0.004177360376360877,0.06150504437598607,-0.053343649971427626,-0.027294226029905985,0.042409969304571915,0.10430783787167777,-0.017360585896387684,-0.031754822395557936,-0.05105277341125514
EPO,0.10612632302713662,-0.0087342373426001,,,-0.020558197531527295,,,-0.013935995398338986,-0.0018661268683002343,,-0.016006350877525638
EDN3,-0.023832235679360495,0.04680078576663032,0.010674322578986444,0.03808348772690493,0.0807391212972168,0.025843966163590467,-0.042468192131257285,,,,0.00020069937894244246
CCL22,,,,,-0.020161108344229486,,,,,0.13636799429115237,-0.007414801378320557
CCL2,0.003562975896178426,0.010121570336547708,-0.020777135076328987,-0.001967259494048177,0.05197142480885918,0.10544939433231831,0.005919534653559489,0.0062841464653280825,0.029321826540087945,-0.05122035301305312,-0.10790902099984032
DSCAM,0.05906221555057394,0.04583995939907833,0.05472171042937741,-0.04628204003399603,-0.022761572752320162,0.005987088284465809,-0.012195685291276352,-0.020502981199566273,0.06203311493424079,0.03240309233286289,0.03250150920914413
ANG,-0.04218120950167261,0.0016110722078610934,0.06704480277337563,0.06257518014676428,-0.020432980966942973,0.019606610151839145,0.02833303350663269,-0.05092855761098872,-0.0759482370310366,-0.016527089406293185,0.03636880660170227
FBLN2,-0.029028568535867882,0.07054210126819904,0.07641668290559508,0.10789807995334619,0.06432007004941656,0.01862176361795582,-0.04787611183074887,0.0916525878029095,,0.07958633364136111,-0.007488268975674993
VTN,-0.024617025806069583,-0.03219062150846278,0.024513993040034203,-0.023380234463273784,0.046675646256009576,-0.004648447609087044,,,-0.05989863948750023,,0.1034219493185473
VEGFA,-0.03854274561754532,-0.06500559143498034,-0.03699135344267604,0.00015729794394525964,-0.06530958619553784,0.009495414222736115,-0.027185405336512678,-0.12275380071916464,-0.1544158016186932,-0.07561182256408955,-0.07979337486384959
F10,,-0.005545721814486564,0.027686468412650003,-0.022552857513295353,0.0025919941997241836,0.04061143825847241,0.031233735415627448,-0.036422983371682725,-0.037213435450502694,-0.03266230071598586,-0.02825912818018744
SERPINA1,-0.048028239668922466,0.09442222995042551,-0.020433848401086484,0.09736003526455365,0.007932740931294497,0.031018887497537027,6.312603405756222e-05,0.07529802155912448,0.048860792689274256,-0.020119891663197095,-0.04334379579928609
VWF,-0.016932582980364028,0.04555414086519841,0.065794020109765,0.022862634710344866,0.01469449291564659,0.0010396338638784207,-0.04278562731112233,0.06820615503730455,0.07500995461388169,-0.009405592839944407,-0.032999027144495194
GDNF,-0.015571774766289967,,0.06266682258384496,,,,,0.0044726175494111285,-0.05428281386187385,,
VASP,-0.02299464139340384,0.052268765426060605,-0.00040043730647833855,0.023583722284823888,0.01364460076913333,0.024666215781056065,-0.00702867610461394,0.042742864149049195,0.07713111617984728,-0.07700818053109595,-0.0780091280222771
ADAM15,0.03536284509233139,0.004348626681492708,0.027162488896561376,0.0076487524532209495,-0.046418431334566974,0.015732812779554985,0.0017202227316227426,0.048975686836094795,-0.04160133829269213,-0.06607236277345209,-0.0006796595538894797
WNT2,,-0.025866845803253394,-0.02961187594873891,-0.03560207909325274,,-0.02509370692279823,-0.026109986641819818,,,,-0.03892526995470094
CALCB,,-0.02853317906283173,0.04339834099353185,-0.01533212684148311,,,-0.02687749185858825,,,,
OLFM2,0.0157481269327561,0.07245055276944429,-0.05049267358743282,-0.06544049844312946,-0.04222002440973484,0.06294777676703488,-0.011741357860935478,0.01725510178821115,-0.04567948182976447,0.06990417746559235,0.11339521397948994
MFAP2,0.032434062175865516,0.10536868586690867,0.08281334370595762,0.11152709227683302,-0.04239064238127095,0.009907609344684942,-0.03124556221672139,0.10697005367961823,0.13075792812278958,,-0.039029784545775534
HLA-C,0.02392675828825556,0.01927365789618682,-0.01570560637024781,0.1137293398278877,0.10647292800710606,0.05132072887452696,-0.014245924092497244,0.002923232770934334,0.06934683000569701,-0.007319904824707413,-0.08990671765112541
THBS1,-0.03314404813715432,0.0007770952227562616,0.011496260931007285,0.046292661759825285,0.026833029594173132,0.009828179852555742,-0.03549896143485734,-0.011331427489601847,-0.008135099145101745,0.05287965456931938,-0.17672279259641374
HSPA4,-0.026017542711347152,-0.029938490247256738,-0.046937887755447875,0.02566903563434415,-0.03162878815835093,0.0172517261558898,0.056618919836247235,0.06042128574926937,-0.003540166904408543,0.014293337640872292,0.0013059518049714435
LMAN1,-0.007492385642194762,-0.0800052250659478,-0.03409635946176371,0.06152136053820289,-0.017635280935627058,0.02015430557768291,0.026366055242296713,0.001802918199473059,0.052320754747571946,-0.0980242141977368,-0.09765659809728765
LYPD3,0.027140433075108546,0.015086458064381126,-0.022615635705592056,0.008578766333437965,-0.009569117407742248,0.009432691789615817,0.1376069037458956,0.024366268877619657,-0.01805613102777408,,-0.03319364997537409
APOE,-0.03979035156777249,0.05127301437012692,-0.05120053744832649,0.07469205030793319,0.06315210337756272,-0.07292131021223709,-0.0030609493248476703,0.022227195133026394,-0.04510701174135885,-0.07595441881564291,0.054366453109619274
SOSTDC1,,-0.040187631553034314,0.07564261199464384,-0.001420269648959205,-0.019365799685584474,-0.05776209147522382,0.017991273707702652,,,,-0.026692903323994228
ANXA1,-0.00599569406725441,0.05649414477974366,-0.07757964947042785,0.0675265009228251,0.03884616730980552,0.16136942373030733,-0.013427257250157278,-0.03226330434061412,-0.04409459852576615,0.06101402339570433,0.015865870468504097
WNT2B,0.02548753906749515,-0.020768350806909724,0.18590344423861968,-0.004095838271400731,0.024046294939549243,-0.001027995638943191,-0.021331066002638305,-0.0239637521021997,0.01697047054799586,-0.032148092363111384,-0.018030325915273725
AMH,-0.019504090677487842,0.009753862887409337,-0.032755974412262565,0.05478261006844854,-0.0020124328145490105,0.018611674313970917,,0.08828345176471199,0.035320826955559666,,0.03816820899603131
GDF10,,0.023448154363152292,0.013990131939262709,-0.024705348974485182,-0.02768602791979154,-0.005448516077089629,-0.018878390053290287,,-0.03596019107528804,-0.038364233223613285,-0.03192599850833105
EFNB3,0.001982923785084704,-0.03652351183232745,0.04015341678144059,0.019308205413927516,0.0004267661638670967,-0.06585098298260644,0.0019159543780247735,-0.010554623203658804,-0.039262474748481865,0.025983534674020994,0.10967718014510952
LTB,0.03928763143770573,0.004778021218343808,-0.01872010519161986,-0.009941721336909942,0.05139877013264858,0.028973373044430272,-0.03844857164465005,0.001784492595740953,0.013592714728885855,,-0.020366397097511684
ANGPT2,0.03310515160406287,0.03781016763285312,-0.025313677319798264,0.05614218047189357,-0.00879364139565133,0.017219757547358373,-0.05188621790046287,0.07725351055094809,0.061398867119692516,-0.05907594767001783,-0.028056940038588146
ADAM17,0.03928528983185104,-0.04791990460468042,-0.06456831485928403,0.07889465795696658,-0.023369083518467466,0.03914983264091527,0.03694463180020638,-0.026204399543709723,-0.008930441102730863,-0.08036560729704526,-0.008272346721482476
LRPAP1,0.018775271658454478,-0.018625632757255137,0.0005551332369370548,0.021213756367396117,-0.05479180406216106,0.023609723368108595,0.012390774894400557,-0.01888025452988545,-0.06715066654700172,0.015329911219898537,-0.03557246472867955
NID1,-0.030508230807517255,0.0573106543793056,0.029456150885214027,0.08932219436808715,0.01924827476218656,-0.008686899421785107,0.00716840043697762,0.06594295161683963,0.019685563855579784,-0.018769220453199644,-0.11914549863800418
MST1,0.019288186130002438,-0.0015913844558548284,0.0005452734472973537,0.10508768574316923,-0.04537928089200288,0.00516242213040512,-0.02789576650918248,-0.03646834810066336,-0.08210396681415849,-0.035134550803710626,-0.029847104355758297
CCL14,,,,,,,,0.01460590528790948,,,
IL13,,,,-0.015530367013401264,,,,,,,
DCN,0.0023532540296922304,0.12008693962209488,0.0009792143943599541,0.06167475422067445,0.029826884285413142,-0.029756557338243658,-0.08868335078026042,-0.06981295811939033,0.12812301966410106,-0.03267338198143707,-0.017033329442135793
IGFL2,,,,,0.04553822078942024,,,,,,-0.0021085541580324776
COL7A1,0.005876336133134002,0.03058317691203936,-0.04781295600373214,0.052565034761194,0.025328340185367136,0.00774764651847255,-0.062362020334493014,0.07718167588863027,0.04544087226495636,-0.045016539356957035,-0.03240620493596996
CALR,0.027020902363517046,-0.04478013327700737,-0.04507975076584288,0.07794278788512508,-0.012368919375362757,0.1122968804512605,-0.01774470237252408,0.03597859167530968,0.029977673494230913,-0.058740140331869646,-0.11672057487613693
PIGA,-0.02630510424911635,-0.018803562318352125,0.010795202406470446,-0.005698331760400161,0.022009990523404712,0.028490007287796642,-0.01038419772778683,0.027930591660973763,0.01162478189544624,0.06971670012720818,0.030146451644695097
CD200,-0.0369872969173869,0.0297453575772485,0.029524306025172125,-0.04571166462213262,-0.004833663054764019,0.06079690631371339,-0.017288625194345684,0.020301322337771648,0.10059689410415118,-0.053979588003044934,0.030486064630003043
GRP,,,-0.024346771694932438,,0.009385579067971368,-0.023816640438924095,-0.010689323615623969,,,,-0.018992567925246704
CDH1,-0.022361338571481617,,-0.028173198058567748,0.0518814698774757,-0.0057557518938677775,,-0.026324479834550975,,-0.05518279442616788,-0.011129693220201608,-0.03220570225587987
LPL,-0.0034512818534066813,0.008604874785324916,-0.0012002950832154405,0.04778311982787561,-0.06814901476313101,0.037217128065903084,0.09891680940323927,0.05353464080406046,-0.005163572942032211,-0.021129517562622074,0.0730725247156904
SEMA5A,0.021637202236542162,0.0034702284903468934,-0.044553614979833886,0.06134800011647201,0.019697279120132746,0.018436863559728185,0.040099462693350456,0.05036497903326129,0.005161291044039453,-0.015586107775792024,0.0980427377982757
SEMA7A,-0.023325084293261713,0.008462770029620375,0.006205562520611265,-0.008816034948514262,-0.05196243725554154,-0.02269957106808531,0.02919850587763688,-0.005829915486191453,-0.03925942550678261,0.08900113166162003,-0.06991879940621798
SEMA4G,-0.014768359226435965,-0.05841908896346678,-0.011080187296602267,0.03647130095485696,-0.05844291055225396,-0.0402044556637826,-0.04246035608984934,-0.04095940548156423,-0.015934212537560152,-0.049535937226312964,0.015189257543430824
SEMA3B,0.054477449970093024,0.030365120464026528,0.01749917701918415,0.025355755382031858,0.01994593372721651,-0.025274355519120346,0.003178480414405764,0.004068278766903643,-0.0812704337549664,-0.05912533778502187,0.004923553996254802
RPH3A,0.02378950454597211,0.005600316014097768,0.014687523768057242,-0.03664613998529523,-0.0004948854485225758,-0.02415564679502002,0.018245153764460877,,,0.05538314395953278,0.031199300241006422
JAG2,0.022861934006682787,0.04791966240668149,0.023724855949722262,-0.057814097428859394,0.05089637868830281,0.0073098814023892155,-0.011219730721370882,0.04409852516416414,0.06346062542249492,-0.006909748512493254,-0.02761602507456132
CGN,-0.008199457921205494,-0.02490449406040063,-0.029611885252509015,0.00862375407525278,0.024333107979507555,-0.0050943499121756984,-0.005131395060467131,,0.012589078903610962,0.006907090929686909,-0.0011510234764795873
GDF15,-0.0372136526921578,-0.007130274250703355,-0.04121950377263192,0.020107817514505247,-0.04947688063350568,,0.019380164718466257,0.051616501237591726,-0.007061397042361871,-0.06223920362053641,-0.11572616217524796
SEMA4F,-0.0038187162305470764,0.0719213539112752,0.03504322714552831,-0.023276660257471736,-0.0006896006315480203,-0.0013983080680128573,0.0651105123197212,-0.009830171477140137,-0.03424708910209717,-0.015601239793451223,0.009567842264549414
NXPH1,0.021501302011855333,-0.013025716739055285,-0.04272362862047561,0.01740575159111885,0.05187354235429234,-0.10342826084598256,0.052678323329881434,,-0.04141699082386132,-0.057027934883120045,0.09944149398307477
ARF1,-0.06491545928689138,-0.12211395727316748,0.06968483011494417,-0.05197854523349845,-0.03547079001944755,-0.051531521570744,-0.01834384495261801,0.10446225847551026,0.013369721078000364,0.03916061890064751,-0.08397615258247407
DSC3,,,,,,,,0.03836433261176764,,,-0.016006355736085724
EBI3,0.04744839682638347,0.03139984491479678,0.02360347872480894,0.009038240022710503,0.04406514258695782,0.010169052869652575,0.019750821833747222,-0.020838862138446483,0.10595322128127699,-0.060353831424479046,0.0025882906803715144
TIMP1,0.025023741883154902,-0.015376582114283216,-0.05699844271046999,0.028154950358042684,-0.06619443020951532,0.04152205603709067,-0.04637000617271518,0.017019604922969007,0.13011523737825315,-0.08479958315330977,-0.1483182407264638
SEMA3C,-0.007504500267859452,0.022425091625258232,0.05507457288348072,0.042152601834299,0.006753158565961695,-0.027375038982438,0.017826655818139085,-0.08293172754351233,0.036657999764875326,-0.0052947805227817595,-0.052793889886907426
GNRH2,,,,,,,,,,,-0.01734506791847092
GAS6,0.031174014822893115,0.021233370583352475,-0.00908160792978858,-0.01077667305312371,0.03636650741618746,0.04164722660724062,-0.02810817527929774,-0.008886879689531892,-0.07103405323920702,-0.05411814338254723,0.019214418138216924
MEPE,0.005003513888915496,-0.02695361908496669,0.042750769557482735,-0.024445286101277736,0.04485835675417012,-0.05844232043914228,0.11899840451786473,,,,0.03448598188189854
