,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
TGFB2,-0.011522078730001299,0.033380233701187215,0.07518331484000154,0.042584665289746214,-0.0380159713091644,0.022891057557475905,0.024708054514692372,-0.022886003318673166,-0.027429503182629034,0.1319034269644702,0.06080319573658181,-0.057727295839118536,-0.05428200388370657
COL18A1,-0.0619958890336816,0.045725989655876466,0.007244322424039046,-0.03873272337781513,-0.07234526301018142,-0.05397085418003894,-0.013279252947441086,-0.05212267961974138,-0.0013193194215478901,-0.08063834770813398,-0.03781701120179717,-0.002846417155559282,-0.02294462933768224
NODAL,,0.0550077275723328,0.006140316108879151,0.05243359914966483,-0.046652168809485355,,,,0.1144515769335567,-0.0172271453017905,0.05835343644932994,0.01146821215982026,
INHBB,0.024718754236326697,0.013618030093147044,0.037110937365666,0.037425199257628675,-0.020602156680288006,0.018693529294202833,0.0024327491244061526,0.0820980469513495,-0.04693954680530422,-0.005227514560310893,0.02688884139500203,0.007801537159485513,-0.00041310300692106616
LCN1,,-0.01251783162299,,,0.009677623306487864,,,,,0.008670435906871672,,-0.028987363412861976,
ARF4,0.04548552403266928,0.003107251031759565,-0.03217081097321019,-0.010496987668208583,-0.017077034441624683,0.03310698926367249,0.03469531922593032,-0.016515318186196774,0.006704934393415324,0.0406706816395176,-0.0584787294953548,-0.15504217543294493,-0.07030428469177998
CXCL14,-0.009474601004750154,-9.818044106861352e-05,0.16012853516220238,0.025229715152646236,-0.005096855537943219,-0.049466128451126315,0.004982323183105732,-0.05347711792743851,0.1093206523615966,0.057486384575207126,0.00218846732936793,0.007994008190975408,0.15269201227362933
LIF,-0.043358299874721666,0.02561116943328115,-0.009083712493098516,-0.03158000357510088,-0.057052817078808195,-0.034897734734182236,-0.017779660205159097,-0.010349157514080366,0.0013357210579853032,0.05398449733923374,-0.016046910308981234,-0.06931004216766364,
IL17B,-0.025796455555664864,,,,-0.025656238968960892,,,,,0.0834227142960023,0.006988594484560737,-0.0009984038670791144,
MMP1,,-0.01725789798359961,-0.014475182363577064,,,,,,,-0.026815162037472657,-0.017808012769048958,-0.07334614568241264,
MATN1,0.181083801264564,-0.01643554774012024,,-0.03048704418069609,0.03159673361709129,-0.01027396591417201,,,0.058874090389805844,-0.013573402121759323,-0.025344955683692643,-0.029867457074862935,
ADAM28,0.009998753581102277,-0.001716888630018776,-0.010308915551402053,-0.046213290216438906,-0.04714874037372816,0.01832097500536366,0.019455731085257222,-0.053709246798284066,-0.06302120108504441,0.029401332422131807,0.044706164417568126,0.07922196986372801,-0.029864756596256953
TCN2,0.004357160405067605,0.013274572166104068,0.029388462709220922,0.04263216951131531,-0.04653511948988136,0.008378092959714936,0.03652442157389049,-0.053446516321002314,0.04549593376546957,0.0354458143600495,-0.028075956871378607,0.0682991152039789,0.05365853189874757
THPO,,-0.021416199224600602,,0.05519141095949943,-0.018393124574546955,-0.021092006536040694,0.011869316372325597,-0.02413743661016306,-0.018172429811895638,,0.11451973068863833,-0.03255939410803422,
CUBN,0.049300128686508016,0.026875259304073945,-0.016671660203946403,0.06859201667803616,0.028668880920182008,0.00022881732102232003,0.014887148892195338,0.007975519258860614,0.0077383206765879245,-0.03317001566105654,-0.01584319715655903,0.0060518236309694984,
TIMP3,0.0031266060882778873,-0.021942234892483693,0.0695298576903754,0.031052175530255428,-0.06361735824632471,-0.05039072297708795,-0.04118604067549743,-0.06469093661010097,0.04232580088950943,-0.045347948138123186,-0.039417279737282714,-0.001666241133833523,0.03355437442478612
PIGF,-0.0411899629541577,0.04516085510180117,-0.04515842158475174,-0.03718581186760581,-0.04205383332060057,-0.02209575806330282,-0.013280812330873694,-0.02797345613780055,-0.03450632832600774,-0.009567330991568692,0.037095433826511655,-0.01014499599268097,-0.04012420486272191
CRH,,0.07691053418686712,0.13310704557272987,0.01817672434617334,0.14113582293023752,0.052793233202252834,0.054170477233232935,-0.03307216083127343,0.07267901129888615,-0.017409741247745896,-0.03581475465810248,-0.04856408026803338,0.059512739984043536
BDNF,-0.020021985809678927,0.03982072901706474,0.03490081794573488,0.040531415452737654,0.14187237160650082,0.0011814391152964803,0.01032604611753494,0.16464119383964337,0.04451810437657366,0.045184173529810655,-0.04533421550400075,-0.13044025320702934,0.1576469577333428
CCL5,-0.06667936643247206,-0.03224874513830705,0.05504004773362823,0.013352651248809827,0.011573679334138878,-0.02992912689020136,-0.0401038054960263,-0.07363415768143412,-0.024653086376083315,-0.004259337564141602,0.08468612265277871,-0.02848762735329039,
GAD1,0.07551040715503528,0.015687759972339496,0.14113048760908892,0.0639028653741717,0.13492280413223318,0.05637504690918179,0.01257354795948606,0.03528808504877442,0.10685002274829043,0.02476733396172084,-0.0032834794721808983,0.09105984176786706,0.09112912744520361
COL14A1,-0.025090049640189325,-0.029662097112257122,0.003046746350762305,-0.0018877468369413162,-0.027558144250745865,0.0034487221140096134,-0.02423427738609802,-0.0005089389995109492,0.05428910426960602,-0.04482970172215601,-0.03625694725232919,-0.08065383433202788,
HLA-A,-0.036850218852245195,-0.06688542905339653,-0.1359008328414879,0.005511755798473152,-0.07490541726265006,-0.06893234897693251,-0.021375973468078707,-0.14099070295256996,-0.0697414970333436,-0.04310721202078073,-0.007214507924215315,-0.05353317606376187,-0.029465357076968676
CD5L,,-0.014666128403923158,,,,,,-0.04023337652111286,,,,,
FGF18,,-0.013270195390492396,-0.0018515942300761804,0.027338563220683784,,0.08978084577465098,,,,-0.025395749230437213,-0.03077351324392328,0.012939309164019959,
ADM,0.010179301067635685,-0.011187898256309078,-0.03831372876329236,0.020732777256450778,-0.05951456065221004,-0.05490743980585423,0.03463158438346772,-0.008341758559091977,-0.04114244149194439,-0.0697204320022335,-0.03140374332250644,-0.07645788037843806,0.04082092483985924
CCL15,,0.07767890976044767,,,,,0.01012367621099924,,,,,,
GNAI2,-0.07428931863498572,-0.05094735368031354,-0.08655093741731769,-0.03524367743789679,-0.11037837159943195,-0.06983177354966792,-0.02142474769223401,-0.07080839720529204,-0.034797444890938646,0.031111053753099346,0.04765787739555291,-0.043728456177124404,-0.01609685579957553
HDC,,,,,-0.04279352876750006,,0.002770725968032807,,,,,-0.0298674435481743,
COL11A1,,-0.013317846039487763,-0.047628116779047935,-0.044763339793587376,-0.0004506651188070347,0.03485673529320086,-0.011570401420716987,-0.006322110166783346,-0.027165031886934848,0.02311577477890722,-0.008781252250855208,-0.09150425105707091,0.0400716115449483
NUCB2,-0.001731118063961706,-0.02172430942962896,0.0025330780094231257,0.029261707319048223,-0.028488503686407637,0.0540938755373038,0.006159307993607279,-0.022027085193152034,0.02066222436608313,0.024445279672806564,0.0006742341701296528,0.0359318522295231,-0.05952641376423303
FGF16,,,,,,,,,,,,-0.011736592584922295,
CXCL1,-0.039105481210303314,-0.01166100630138288,0.012549799304210798,,-0.03973905468115701,-0.02324728570540762,-0.016836407066128684,0.00760100686033374,0.08678821633857718,-0.05815869472179913,-0.010173413313997015,0.013314416519813866,-0.04227424045047888
VCAN,-0.09804069230999529,-0.01990990886273577,-0.04555157497710819,-0.014800949691393138,-0.08366652782575876,-0.017598813976435795,-0.007142220581603109,-0.005712413510009438,-0.0003105064359606233,0.00029906174604158445,-0.014983022574750962,-0.07562294687258804,-0.010059323142525682
MMP7,-0.0658744122817101,0.07300167624053584,,-0.031579994710750396,-0.011339249249388542,-0.01014653335551743,-0.023886348875130775,-0.023676765283248146,-0.015592733014285444,-0.016256058842932537,0.015875685632255474,-0.06303635365089906,
PTPN6,0.0009324544516791545,-0.02325324580765779,-0.027952738344480497,-0.04322817211570251,-0.08553201703450214,0.005608633651496322,-0.051567143843939144,-0.04697147485059456,-0.042084880438303454,0.06866323692480832,-0.004713905664124442,0.1079451861798607,0.012831040219814323
PTGS2,-0.041556904255804585,0.021104813069362495,-0.028682257831160796,0.08172358634554767,0.13631541945622425,0.03582773283603492,-0.027309186903254092,-0.013641021747321208,-0.008626095728716712,-0.04223036482446774,-0.04787927104198338,-0.040790706349295824,0.13587178131112443
XCL1,,-0.016071453544926395,-0.01539171873719797,,,-0.016665301388947333,,-0.03105717926632787,,,,-0.053154527708002566,
CD58,-0.026475313931674918,0.017427134285350834,-0.01675219972459928,0.0071680010045876924,-0.07626398849913936,-0.05463752863156299,0.018875449910392077,0.004640586606709595,0.01145798157930537,0.035496877940898244,-0.0012317452131961502,-0.04788165887158362,0.12354505231007638
TNFSF14,-0.018187075048792547,-0.016193646261464627,-0.005520515985175782,,-0.02362699224291461,-0.026873552149433776,-0.016444739413749233,-0.05976332774285359,,-0.027686637334620495,-0.025713835853647088,0.051796193843317545,-0.0459053182318094
CNTN4,-0.015306186902426525,0.045790996304923295,0.19639562092929935,0.04002445644985357,0.08394775308318783,0.043076730700932826,0.08034597192450657,0.10790814198201126,-0.01657727927440899,-0.016346205527570875,0.00037015328436236294,0.16887356258000139,0.03528360170259194
INSL3,,-0.01439705624444855,,,,-0.011700020127453891,,,,-0.016070816404293416,0.01971458164297104,,
BTLA,,,-0.01604637917231097,,,,-0.021000494683221883,,,,,,
MFNG,-0.008971251619524407,0.0302387031729006,-0.005811637264054771,0.005030733676906414,-0.009744606681630583,-0.03002702718544933,-0.005723379357050879,-0.017418334659964004,0.04365084850965127,0.08711636436271138,-0.01856366859784442,-0.06306952374581093,-0.042145819509923556
ICAM1,-0.028740131112443324,0.01039099220734384,-0.04190137049088443,-0.017662932447764002,-0.0887349567551259,-0.04013623549682869,0.008594423626661327,-0.07642674147867853,-0.03193372177070654,-0.0009031619462338114,-0.009461534359092307,-0.05875674188354973,0.009665164981323903
PROS1,-0.044262353090036344,0.03071607672694801,-0.04384303762580444,-0.0690740192848871,-0.06473512552397492,-0.004261438762870324,0.02038262453850165,-0.019210402108745826,0.0061154344369460135,-0.007627147881793253,-0.033674650123931754,-0.03344131708031052,0.0083460232224265
CLCF1,-0.030194557067617676,0.05212616063725953,-0.030393948223486192,-0.016848720772483217,0.02604091658529282,-0.04888910268562688,0.006262829880509622,-0.044512695476000924,-0.02136726252114948,0.06664236655621171,-0.0720276379363158,-0.1274364517934462,
PSAP,0.07674695506970895,-0.04732376614643933,0.03205189516427475,0.04394323078405271,0.010236879089066103,0.03987603287904116,0.002148757755927914,0.020800653891844278,0.08029090425690975,-0.06487673498483268,0.02780672511645255,-0.004965825637516725,-0.038115232432072765
EFEMP1,-0.07369764528226844,0.0405667218545968,-0.1554624168023182,-0.036282261641867056,-0.05944102968546968,-0.0020275675655689633,-0.06184924714622782,-0.04204480837776398,-0.0027911634636821024,0.0683601025841989,0.0029928027975706173,-0.15329213081192974,-0.04072956548199177
C1QTNF1,-0.005194123939869202,-0.008961705830529229,-0.010726051351525092,-0.029055767041930067,-0.08166693999773299,-0.020251564605080284,-0.028746672546227134,-0.0141737697536023,-0.06181480829427739,0.016010757980906926,-0.012113710211024456,-0.0695449048631876,0.1929154541694997
ALB,-0.028768123572741097,0.02401775002634117,-0.03790293874801609,0.054818579072619715,-0.019020163964669257,-0.012773353247693884,-0.01867775072468937,-0.07703721496229045,0.0358919063592987,0.048455626460306135,0.019466156465592056,-0.0056499707461907175,0.05638082679534279
CCL13,,,,,,,,,,,-0.01578139721183798,,
EFNA3,0.03499824852911002,-0.01280482201340479,0.04160453345123888,0.03442444902309906,0.08635826681531363,0.03444951882711301,0.03371940387944805,0.07336380618035401,-0.01707023919683449,0.08262651408524768,0.017466552378806587,0.10181260892110104,0.05560196410685333
DRAXIN,0.009207346245796619,0.022428220775476564,0.05442970148743864,0.0036797837021700624,-0.08459005781205771,-0.036867368397084516,-0.014997317280386977,0.08938349209380754,-0.03303295229270672,0.008561252565148418,-0.02465618623910929,0.020783323179804455,0.08143748308810302
RAET1L,,-0.011215446637008538,,,,,-0.017962662609382632,,,-0.016268849125765383,-0.005290227094076389,,
NPTX2,0.022515145621328034,0.011909841724710787,0.174361432813382,0.09486345715543469,0.11097183405027915,0.09282512782063716,0.014032497462595899,-0.058896425918241825,-0.0072056876992112875,-0.008447976357133633,-0.031790609430109404,0.019063262968792145,0.08170402716490274
FGF11,-0.026313708783042684,0.07535745592970654,-0.019116198963210734,-0.03396613075826763,-0.07948738124989563,-0.03180187996437198,-0.00827596976735116,0.005417706820077394,0.021576577951669146,0.040533307100638565,-0.046546160304460946,-0.040279937795732,-0.02853168993010003
CD59,-0.008158965721615384,0.05028045899478437,0.07146232258407735,-0.02541491792843949,0.11033747506094001,-0.021681191262236957,-0.0029892997012441044,0.023364011352758077,0.04646225486822828,-0.004747109591303715,-0.011963912042882066,0.1333633678648302,-0.061856884639675605
COL9A2,-0.06001824148227767,-0.03367901397378339,-0.00958695562732419,-0.020932501298911273,-0.03858236400532628,-0.021866269416784344,-0.018480956379962422,-0.0023347769462554713,-0.0726655048090551,0.06063902393992986,0.008420378527093715,0.0631537443371622,0.09844053205904843
DLL3,0.07096771721584098,-0.037547198661960886,0.0670475515871286,-0.00731613220914236,-0.027662029370712937,0.09685418336150826,-0.01807261918211698,0.027610431620308188,0.04361179500077133,0.092605268708989,0.006296727314016398,0.010904870686593677,-0.05109330695111744
FGF5,,,,,-0.01514564949192948,,,0.07417831743857739,,,,-0.03927955932781745,
LIN7C,0.05295268939335755,0.003395532826590484,0.0021108849785082297,0.0468063418605964,-0.04068141139525156,0.002556435782685561,-0.02873477999685965,0.015151363611640906,-0.01732067615963025,0.015794657902042257,0.0011547960751498085,0.024481155535625614,0.1512915666794205
GDF7,0.03544618114762226,-0.013738454614166482,,-0.0069372172566111705,-0.02709309189375056,0.0383486295554376,-0.01644473877470663,0.13194229708475097,,-0.013946449795410003,0.04939260491302869,0.04733330014832886,
PSPN,0.10150961026456339,0.031064507795803456,0.026001679163209522,0.02878606265383093,0.007660623766156597,0.013836769122353588,0.01602491341710712,-0.018923612611263227,-0.028107331577714306,0.0733743721195663,0.04385343169320336,-0.05775306761508825,-0.07476290556265744
ANGPT1,-0.044792658428059115,0.0027046519703868453,0.0058017043697364675,0.008143042906768296,-0.08753425642851194,0.022438735143894304,0.03511824423442285,-0.012233652739872406,-0.028799991051815615,0.015500418460362271,0.015615023137164688,-0.029062218604092856,-0.05047205710301873
PNOC,-0.03870789235078453,0.028580405079271648,0.1438796348116462,0.0791961627550948,0.0632004416250087,0.0969545364212258,-0.0021311480004884476,0.009182487004685838,0.011814463493220469,-0.01483071605858726,0.005405262532251887,0.07829506477416207,0.031301488074958736
L1CAM,0.10400439654564379,-0.0035259631116751414,0.09123524286454861,0.00629648108102706,0.08675816210980478,0.0058074922680969926,0.023220987179719675,0.07497894156290946,0.12255987886001475,-0.009833753573675292,-0.04207894804537169,0.1399206157974238,0.21436921175837348
APOA1,0.057293220615714756,0.05813991970677891,0.05024728782562536,0.05446185509585614,0.03137005807501524,-0.015235461516399809,-0.02661423084334787,-0.023123090624391773,-0.007412722282363553,0.051137775082108254,0.05013307760791422,-0.050227280111589126,-0.038347592644364964
PSEN1,0.032794826817759366,0.021066167349379817,0.03256396250343382,-0.07761949552802803,-0.02716998970622767,0.07536053789190117,0.006574191745104105,-0.07059216704585491,-0.06570086987629341,0.04459488313619425,-0.056708981958891236,-0.003746168511188539,-0.05489380817051501
CALM2,0.049965686397654654,0.06096027313118768,0.1375134301804407,0.06185087434210258,0.07560931469965051,0.0677553939346794,0.0954602289990141,0.13256157220197679,0.06100170648718335,0.008460064926836949,0.029932948185974306,0.1283240879936515,-0.0026155351875689938
CLEC2B,0.018286199604141413,0.06725165733840499,0.028231629762319573,0.04724185481023282,-0.037494586317766566,-0.004112619440378865,0.03904539877669064,0.031224409600152575,0.002938263695385402,-0.013435678152969697,0.012017004099413987,-0.05986073557910657,-0.0008765095390527891
NTNG1,-0.041063384465357185,0.020882191227915625,0.029125376432668677,-0.01401802627756695,0.0037710180093374315,-0.035775683799150235,0.017130391329409415,-0.04928097153231856,-0.007756118548707007,0.051795599937175314,-0.06198178209380619,-0.03593138487385497,0.11246130204818093
LRIG1,-0.053922964436358536,-0.015341177383523226,-0.08935407843128408,-0.0200471856665523,-0.05576461425772473,-0.02203704745999564,-0.031109370999718448,-0.06015857703164589,-0.03127324749383066,0.06093357958903426,-0.04864777920127319,0.01822376154182308,-0.03754708767650833
CPAMD8,,0.007120194924404609,0.017450624518780454,0.060495420489253764,-0.013701278215138578,-0.012978023690282304,-0.030437851712590346,-0.05136883506277331,-0.02266520190492808,-0.015667710022628914,,0.10833048224261,0.029335220951581812
GHRL,,-0.01869402330761223,0.00048097741726598137,0.046753308769005984,0.05580030503299858,0.08080108763209498,0.024260996483487802,0.05830744464107501,0.049508149725050896,,-0.02261156755319834,-0.028537830591367795,
NPY,0.05310645605479157,0.05886841145458668,-0.0021784565385345907,0.017827432314704544,0.05998435234499377,0.06187823542812978,0.049152531215578006,0.06280228611552853,0.11124690474738555,-0.03251821842699841,0.03404336620768307,0.08096867444794857,-0.0620492178183569
MMP2,-0.006881968218280879,0.022252655339635902,-0.0018631284047992938,-0.019834643727059485,-0.06319865785211722,-0.0023516464477630226,-0.007015845108121589,-0.023296137669728382,-0.03486546086590155,0.02884367222767149,-0.013719892071357258,0.016995754209060406,0.0009071205638390816
PPY,,-0.01891145938559422,,,,-0.009484823939769838,,,,0.003062868473422989,0.11174090020028526,-0.04018896068707726,
ALKAL2,0.016780302672234397,-0.02103280843655782,,-0.005008808199237627,-0.015534970646254722,0.0030529161535794904,-0.018211411495877364,-0.06044973558841729,-0.04203612775317952,0.0516023432086468,-0.054723088263396676,-0.03332800010886537,0.02060690372507737
CSF1,-0.04474566113309132,-0.02532394007780269,-0.10752579856679631,-0.05516295573108681,-0.04576063196698385,-0.023498538857996472,-0.016358623381802884,-0.09603151756385053,-0.04533352335213104,-0.039910983948381815,0.02633113789402628,-0.09017565385321112,0.011002589269061808
SEMA4C,-0.013290983702797986,0.01575784918450504,0.04893411713781396,0.003207730257840154,0.012930045508946638,-0.029560740363514703,-0.011647353105818114,0.029367394464111542,-0.03019212856092529,0.10014756829920471,0.06379353890392596,0.035254592411686624,0.01595734708377109
ICAM2,0.06764208958895415,-0.0120116080592685,0.10313706291378245,0.034590833586634895,0.0008098738848921692,-0.03925647040332624,-0.04781146260232487,-0.018700013836367997,0.030198546741723866,0.01672938204050813,-0.04307534962309057,0.07854637292418412,-0.030385326840997953
SYTL3,-0.025422116420658072,-1.9515654595454564e-05,-0.046425593864610495,0.017603025524337568,-0.05409310143858354,-0.014476948676290596,-0.02460605931535377,0.00935169478624197,-0.023237539318585746,0.016373249672688186,0.060719505637264984,-0.0317733893138141,
IL1A,-0.009191302182129777,0.020460996294322575,-0.02281148483920212,0.01299615825790688,-0.03768467718334181,-0.034874471601080904,-0.007825167485572881,0.015600215145547089,0.08343585555730189,0.08828893592071008,-0.021286187921841043,0.011013458620539778,0.05405681596205528
HLA-G,0.04145825504916528,-0.017257894327887883,,0.13995541282177038,,,,,,0.02875624184424065,-0.017973657364847535,,
PGF,-0.01880625041890782,0.03497386192564547,0.007613933007215461,0.06410550260857703,-0.05497085433937463,-0.02534202876166945,0.01424451123415689,-0.03839312210229752,-0.007636085193863494,-0.04736269088869274,-0.004336212186354125,-0.0007452054611518154,-0.06620945733947695
LGALS8,0.04207172860805472,-0.020888993095820717,0.0017026097454419555,-0.02542662885040471,0.07069212329217187,0.016426254106507665,-0.02094925329249198,-0.0013107961058927775,0.013930613434248448,-0.021022833021272336,0.020306508712845957,-0.022619054888196072,0.10717478962699702
DKK3,0.003705597406193828,0.033621572995419347,0.12278846298719817,0.05256831954579147,0.12355613253411439,0.025684996008580818,0.04650298472489652,0.166153076748354,0.110845573051732,-0.002970974388232026,0.024937704949022876,0.16749230196385154,0.13658875576997054
COL16A1,-0.03310133514843433,0.027279621149639985,-0.046597612946236995,-0.015904335076113028,-0.006661685620938086,-0.072807041712716,0.010553662001108537,0.009556435542125593,-0.054119343654848294,0.021213137032544366,0.006735847602292246,0.044599492998121514,0.06980682344615215
TPH1,-0.02706946913014426,-0.012671677364314996,-0.019183297241791065,-0.009890002129129724,-0.016287363063889386,-0.02193640748658313,,,-0.021869723731694532,0.0739310713643441,0.05781635840859807,-0.031616986982682595,-0.03667291981622264
TNC,-0.06199246996830701,0.059530183217927274,-0.06693111246104144,-0.04123919503507046,-0.10717993793456253,-0.05695991965477893,-0.03102857995142298,-0.06464199296402433,-0.04742971903852538,0.01134718456775076,0.01016943395858075,-0.11577376139206638,-0.006978138543586682
TNFSF9,-0.02158583744254186,-0.02253298963733512,0.13045746891053725,-0.05693856043930612,0.120381071836012,0.06667569458311513,0.009385876352332767,0.1285915870822041,-0.037104625276209384,-0.011742999727208244,-0.007700543062173395,-0.004903939610046918,0.24426140971333857
C4A,,,,,,-0.011243783034103408,,-0.027403470997109214,-0.019224317945223345,,-0.02112431108988278,,
CNTN2,0.04856168671842752,0.010858970456512627,-0.0293269109757906,-0.059633832738152856,-0.02836970241256018,0.026334714463088604,0.07497666511896936,-0.08418139431593928,0.008293001377229676,0.07064091636452313,-0.025775410753084628,0.21058957527929606,-0.15012443823636093
F7,,-0.012362176290101907,,0.015198263876569354,0.014398919966893575,,,,,,-0.02090384764743513,0.08881489907697196,
LUM,-0.04840190132567344,0.02525955016152548,0.014561004027810893,0.09818737773377899,-0.07059681134168334,-0.02238024120740004,-0.027138153549815785,0.004375976507291505,0.005761129991152861,-0.0340634458757717,-0.0019099616157955697,-0.04892543017176983,
BTC,,-0.011215441965414559,-0.025836639854961086,,,,-0.013980018594717192,-0.033397337541920494,,0.011564101895532202,-0.0202290568316646,-0.031606699452813476,
APOC1,0.04327201829482873,-0.06395660789653344,0.09193257598614667,-0.05532653576087344,-0.10819112798830728,0.04430185680372527,-0.03267810023228457,-0.10012982231511464,-0.04642847992702774,0.051727778407400754,0.032545647610532906,-0.0026629050054370893,-0.061348503147654436
PKM,-0.025072013505328956,0.028449794934829572,-0.058187792889437887,0.02586111490300728,0.01726176070996617,-0.0058185930642891655,0.008462467205890053,0.09660746715551033,-0.06636555436672952,0.01965194109615207,0.009957162086308442,-0.09268212365004175,0.19031302117758347
TNF,-0.01789680473447819,-0.02884671300118325,-0.03188370474273007,0.029267996202876963,-0.020108314199911798,0.022281896374455788,-0.02192574641521874,-0.017417022559313648,-0.006789883917723409,-0.016268853563097648,,-0.031143989377802696,-0.08893588928214723
GNAS,0.023542517048155496,-0.0014600954669031867,0.13888064728015112,0.08161339247790379,0.11550897361878454,0.032921648720239345,0.0119802723697786,0.12420418368072048,-0.05058561990572552,0.037411629932111654,-0.006565729230618203,0.12911935735281246,0.11215232307251902
BMP8B,-0.004604086539633142,-0.003710785206295111,-0.06251851702895687,-0.002472522848506698,-0.043570636656411726,-0.010001655089939774,-0.014558470251383036,-0.05761693720998021,-0.02890500318309856,-0.042879704779580946,0.022147220938398212,0.04067087154081333,0.11289456095875483
LIPH,-0.027808534747090535,-0.012671674244647102,,,,-0.009065562799080747,,,,-0.018138372092696402,0.0019341795825618098,-0.0496613233384456,
CCL28,-0.020325198755827188,0.06094530835954364,,-0.013015477688865752,,-0.013959475332400205,-0.0008947360074246786,-0.034039365711550695,-0.01734364094325186,,,-0.04711948174597901,
PTPN11,-0.07522048959242245,0.023581708375741212,0.026163151007129067,-0.0006610462084519413,-0.032175135319162926,0.0027976663066478407,0.0022185371361463555,0.002469126602014361,-0.0016455641058465418,-0.016780102983415094,-0.01643119491250097,0.10326836683749246,0.0032190333543197125
ADAM12,-0.05270792097413278,-0.006382979901767234,-0.019301242288940455,0.003593012949525515,-0.01232576429906547,0.02774855793027024,-0.016641669241529624,-0.017323561131239718,-0.031044784616240897,0.05632522688470727,-0.0017119004647892628,-0.016361641785944594,
EPO,0.02199200041986432,-0.01702661016884079,-0.02058465158505546,,,-0.009484824353784277,,,-0.005856768891427359,-0.018838082171538144,-0.019999381472880468,,
EDN3,-0.028051108275865197,0.039839672610198947,-0.02108809842072479,0.04238188739399141,-0.024276717502513697,-0.01470100995837188,-0.013144027879637069,0.015927437412394056,0.023739521713205074,-0.030071468346600363,-0.03426724827247768,0.0542042982770496,-0.03915253320180979
CCL22,,,,,,-0.003967662805059747,,,,-0.017227137705445855,-0.01754858661563412,,
CCL2,-0.07360699737872527,-0.0011446234848836625,-0.13055820560067277,0.031687455892581796,0.020923673844931007,-0.07732267287406683,-0.009388556912490856,-0.03278990859852282,0.015049085285280994,-0.010097217834707356,0.037885240135929844,-0.06400556706998697,-0.026081643836628955
DSCAM,-0.079906071946351,0.08175730618530784,0.005171953870993949,0.02324245630345427,-0.02287893057667434,0.04481363947278286,0.028417595743396896,0.040721753304800476,-0.05692186572950106,0.018980936174955918,0.030654615610484888,-0.024569352216989478,0.19039146981182034
GPHA2,,-0.01412322482672864,,,,,,,,,,,
ANG,-0.013048058355098185,0.008494620315098424,0.017665808695413267,0.06792271065768354,-0.06306150131634222,0.05322149987395513,0.034851753173059614,-0.04998031256001924,-0.040789583977352876,-0.020389425911401686,0.0037930242446036337,-0.04456204168942796,
FBLN2,0.026236619984768984,0.03344766761448074,0.10785889843797261,0.00457280142343557,-0.026726472333779224,0.05472345692561799,-0.023528448434914882,0.020968066143447952,0.02847657136378424,-0.00992494071086915,-0.024882584033167763,0.010127927709811848,-0.03751870784163317
VTN,-0.026312191312401475,-0.008972638412890253,-0.020753708436799464,-0.009338838706793013,0.046487976548171855,0.05521136309998759,-0.022961770274825915,,-0.018172426390694895,0.04726335443396423,0.047230188926833234,-0.050484940789810924,
VEGFA,0.015429172930591857,-0.0013195239219331073,-0.0797226278027429,0.011954611150494994,0.023236238006061158,-0.07246201761622745,-0.00608269383113375,-0.03952203422912188,-0.07383705240238118,-0.060931234369714454,-0.024890832712618036,-0.11140366127426118,-0.017791184031511947
F10,,,0.059081477132322445,-0.0169472148675609,0.011914334702953295,0.041419398280998665,0.0009700468047988851,-0.03739533423707276,,-0.022623913716796586,-0.03463763930290906,0.04795478808089553,
SERPINA1,0.0045787482984438535,0.03407026054172391,-0.013153270498861818,-0.047206631059963484,-0.037562336284336646,-0.014494289653920417,-0.03215912999955956,-0.042801531714290436,0.015336778864875876,0.014592211055102286,-0.02733205817741817,-0.02522859101536253,0.08620406044729328
VWF,-0.00023535838488604414,0.013842658161603776,0.0484191741481722,0.07634899250334581,-0.07424289232286826,0.00921773878259826,0.01983361156360981,-0.013003531210875522,0.09512803705134841,-0.05507675650889853,-0.0020013180257481234,0.14125959125616866,-0.032666786920499596
GDNF,,0.013671044567107021,,-0.038440366060253285,,,,,-0.021869725240193337,0.03220985177794216,-0.02800520380676285,,0.045554408813666174
VASP,0.06128516990400509,0.015422303223680203,-0.05807393840286893,-0.01198942726929789,-0.022510646029914372,0.0026264315109670567,-0.018409990983709112,-0.05450377473850398,-0.008214525111165442,-0.005913906897332963,-0.03637335292095123,-0.010312847381262952,0.019740883066841138
ADAM15,-0.09172642674049593,0.01123347506402214,-0.019404512186465345,-0.010141582243361036,-0.035394425288945736,-0.03152685545714619,-0.020017180732680655,0.016392622273073663,0.00893118413837929,-0.03850551592419764,-0.005727218436042607,0.09291566700239455,-0.0620579436163163
WNT2,-0.023633770591938292,-0.02216599916075749,0.027099053770896248,0.026846479165981416,0.027223070085500917,,-0.019536923300313043,-0.03855209627440385,0.06337366379914296,-0.01934765401267957,-0.02401372854638381,0.004615194749195621,
CALCB,-0.024736357804625242,,-0.01057998013795639,-0.025032092959956103,-0.015145649327336778,,,-0.025809456760219472,,-0.02291412341542949,0.017233440091796632,-0.013969099550041178,
OLFM2,-0.0779711994585487,-0.014546835330592206,0.04174291073404767,0.02366232919493057,0.07721529158687251,0.022610412840505096,0.032586761126977566,0.03422716295136062,0.02599455208871418,0.0644515189728235,-0.037638247070895976,-0.0290874442550893,-0.02697391252726331
