,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
VASP,0.009539481586447358,0.05756055490167775,0.07986679614786237,-0.0007922395622753725,-0.03827751915727726,0.011658182556185653,-0.04631705254271709,0.013728024366602185,-0.0011277385610782033,0.01979690573039636,0.06637964096495443,0.00671088602919536,-0.09850618343642487,-0.05556265730713864,0.015741115482266678,0.011465653742947082,-0.06913797469126345,0.057094472149207806,0.11772682252873219,0.02099676078718701,-0.0488704541677518
PDAP1,0.028924591357970816,-0.028527311808136266,-0.012436535695107337,0.014939292341675,-0.0008987950558485927,-0.017870608952263972,-0.016304133273995207,0.08522759176247431,0.04347228507158985,-0.02665277741719926,0.057601607271719014,-0.01981153356556378,0.006817212606736492,-0.08167947366379857,-0.023411386229128004,-0.04748300376752198,-0.05232671584418164,0.07184597546372988,-0.036799298573332924,0.04805443688641792,0.010630134423217964
VCAM1,0.07153826892645666,0.07133790231214844,-0.05027904345302799,-0.007834094309567937,0.05442482012591932,0.020563169099570698,-0.039456789296610895,0.10917882610585608,0.008986092463681483,-0.02731983215695954,0.05412533067918587,0.05118227589030004,0.08749868906353543,0.06914026019520766,0.016814810096431553,-0.05193737165335174,-0.0037600922967813756,-0.0005181013124105554,0.18514168972728812,0.09497213156628198,0.04539108050976813
CALM3,0.028655641248153653,-0.059269831731496005,0.011507534070448442,-0.051670859587560576,0.015922455548588437,0.01712552622838932,0.07710163779450876,-0.06800146233389849,-0.012436327992815223,0.05587691900002469,-0.12289857102414047,0.09951775904684143,0.07851617301033108,0.1068589658354995,0.12705721968364994,0.08548393755462899,-0.023237220625992747,0.03878945001582821,-0.030010688084320395,0.026024876640924368,0.06391571341982799
JAG1,0.09412531413331521,0.14036334212522827,0.02877727767506832,0.05230215771727089,0.03517605915428953,-0.07794898642861861,0.0093486539964361,0.04844949710409224,-0.01065255170148807,-0.02078529508489197,0.08138948950631492,0.039097337895631315,-0.007471886557406685,-0.026917384717768035,0.05720774545735933,0.010932829056367967,-0.007172547850818659,-0.005850213782473712,-0.007930787760808626,-0.031123632127314484,-0.020467761848069314
CFH,-0.0073960054488311855,-0.00013610185350599815,0.0680165584778273,-0.026358820176151238,0.06038485124811701,0.07843972510926256,-0.00601698159850212,0.1428354467054585,-0.04304356591613527,-0.023771868751510324,0.14404653266593181,0.019569320013829553,-0.001344590669052963,-0.0335312898649851,0.08177479126353843,0.05553988134852267,0.013685175375296205,0.07485972916419759,-0.05577051301911886,-0.03018018163214064,0.05849680399062319
VIP,,-0.07381003588577746,0.0033671801916562516,-0.027061815571192995,-0.028255681972262674,0.022097319865022304,0.06180667094780653,-0.054735552477380926,0.0454024834209494,-0.016540285719788266,0.04182733736372076,-0.0221952887759158,0.08198262697403418,,,,,,0.017722782816985805,0.10187599738640715,-0.01731845047214857
IL7,-0.025591450547098937,0.010637206332292896,-0.003917423326540775,-0.022723682247462434,0.07400655958484291,-0.036827122497251716,,-0.027557664458523472,0.03436651843971069,-0.011759626045679037,-0.025596914209979366,0.03991291458308291,0.05190439833205924,,0.06375746418448239,-0.010165110934784801,-0.021536080626808424,-0.03877094591228742,,0.042537873025500376,0.05656981052071619
FGF8,,,,,,,-0.03049396203699059,,,,,,,,0.004215493294952655,0.0746315319302141,,-0.031460743205784375,,,
IL27,,,0.05665341009746145,,0.01566702805629914,-0.02077240364030292,,,0.025901698387952563,,,,-0.0323688918521739,0.0723964148295912,,-0.01737249266939216,,0.052762827813875736,,-0.006033040734992773,0.006586373671873676
PROS1,-0.01201038351472081,0.12602964468466563,0.00541257922797579,0.03507573562274484,0.05690540826988731,0.07418219450384124,-0.024821092702134045,0.15983750258884707,-0.024797235146012713,-0.016574349847326454,0.07866756789455695,0.00922347578749088,0.005675381273523743,0.004826054468014296,0.04654378842820578,0.029848682817868892,-0.0663467178526088,-0.00894308303056768,-0.015031471435084409,0.04357205961876164,0.03513249287645105
TGM2,-0.01832450673345142,0.11631285350928876,0.027375960331145772,-0.007009438877975557,0.0246837975305353,-0.007351028072934742,-0.016905606432807134,0.1266709247547352,0.022995425699260236,-0.042435384298730894,0.06069914067062946,0.037304320698582735,0.02004924854054921,0.05033853040236387,-0.01399142219992745,-0.0257351281945268,-0.025978367089456646,0.05575576968325625,0.157921460343593,-0.011618268869682683,0.002483482185597053
C4A,,,,-0.011880546718143663,-0.00868817538484507,,,,-0.020969225437204433,,0.07513397380361733,-0.011370078104243075,,0.036562489829740516,0.04385610379725122,,-0.028240242606977606,-0.028545480426300972,-0.016288605044514487,-0.030055114027083232,
GPI,0.08448382214988806,-0.07332110750444415,-0.11260774328768602,0.03870406727669544,-0.00846584677030099,-0.03185466153001096,0.07158935728139704,-0.0407455253689223,-0.012833762174788882,0.0348998428157609,-0.08258267062531155,-0.032412838724789304,0.026164854386728106,0.08247051925394032,-0.1456043486388435,-0.09140113489597916,0.04163194477496672,-0.059366972506364066,0.03861389837830425,0.018356224940599065,-0.055461986249716606
DLL1,0.10499457952460302,-0.02227401718292524,0.012998037477091749,0.016991615070837508,0.001504204248933513,-0.017323510513681552,-0.03329452976423018,0.010493987150992434,-0.061424495705973005,-0.010795268876334259,0.06510852583258954,-0.004684169108813642,-0.06530060597694513,0.023239516057408018,0.12485304737117828,0.04339455038312624,0.01453447315347253,0.0463571877655133,-0.04437275185257052,-0.04574534892715949,0.050764524342310796
ANGPT4,,,-0.036510343207421164,-0.016892174002912205,,,,,,,,,,,,,0.03586362340530116,,,,
DMP1,,,0.022396824467652007,,,,,,,,,,-0.035981555926869996,,,,,,,,0.04830791800042102
DRAXIN,0.0726090283215496,-0.019646808495761788,0.01296117276187083,0.060255813023236245,-0.019398799952499334,-0.04782048837426962,-0.05221253503495116,0.03709094692067044,-0.04581838477045747,0.0002891097274374,0.02970478494304383,0.04385021186151107,0.09339897100001565,-0.04947407699989578,-0.08632482107687883,-0.010669308181679164,-0.046825162052481745,0.02299613659803009,0.11931172010710483,0.08201236402828166,0.11007162598062623
PCSK9,,,,,,,,,,,,,,,-0.02387947340352681,-0.006297877603875503,,-0.023358001231925322,,,
NPTX2,0.0199856214341878,0.08884895621297281,-0.0014924198155022563,-0.03588019998702794,0.02215158105983024,0.04153994782030523,0.054295735926778235,-0.09200717552399063,-0.02563347388349537,-0.013216072275387323,0.16132317684387057,-0.02777348418297481,0.04477305551811948,-0.00910782951389462,0.02581768180208398,0.047837796475250285,-0.04844343215213476,0.04370017619105953,-0.03308775862734888,0.040521921753364554,0.05957671509207181
PDYN,,0.016592620993722235,0.05922508783563532,-0.011574358906318052,-0.048433897855950835,0.08238497113794292,0.06720369222561859,-0.05602839328568791,-0.0003808135281614552,0.033251344341391896,0.007454275363631593,-0.022525116352151847,,,0.021500249989925686,-0.02427288709980498,,-0.018900712721324008,-0.004700022782693772,,-0.02674294401105237
RIMS1,-0.023231057196620303,-0.006431590825201327,-0.03829286765824797,-0.03150703794516294,0.06815929963584254,0.011200090176597116,0.057949966758732326,-0.04300425315243857,0.020207400591925176,0.04859186881876918,-0.038190707835507605,-0.006541061650124211,-0.043868959251561854,,0.05091653756861142,0.05648693510921853,0.06756655364667259,0.02667749514331442,-0.027038474445179678,0.004088123607958352,0.07519108132610451
FGF9,0.026156591068884016,-0.023828226256471068,0.0026483997855898784,0.05947298979411631,-0.02590168432932967,0.08124197614951584,0.010793958130945023,0.009992219563572404,0.0372444929335694,-0.011677414024566275,-0.013167640969581174,-0.009331946947507379,,,0.12577822779420283,0.14174649015538573,,0.08098667122026126,,0.021838242172594554,0.10348343706523454
COL4A4,0.06842115347802905,0.03405178252657358,0.019050372760782842,-0.027977865132257397,0.055179348595129074,-0.038187168470125696,-0.02144957370118683,-0.02100449033067494,-0.025856253616390133,-0.03310393532877213,,-0.016823973605976063,,,0.08571371789598947,0.0430976397181562,-0.014927957915954453,0.020282947036704534,,-0.048339068900918374,-0.09229692033419815
WNT5A,-0.008518415424131027,0.014542885565959151,0.03486363889783661,-0.009290150628467893,0.03265558419119644,-0.08128260200574132,-0.01646963557283026,0.07060804183962788,0.01606635891130321,-0.04811790252433468,0.017367458426639885,-0.025914372501670793,0.06310849275353413,0.08184636029070286,-0.06897779390479995,-0.04810774798889348,0.06973727926402469,0.012542669164661461,0.06661001414292085,0.030256309914224656,-0.051349204754724535
F12,0.08986176611207669,-0.0577961436126437,0.03121469133150233,-0.015335218819449485,0.07490983651428601,0.0661310075970557,0.03441454895590337,-0.028077990388074306,-0.00245711594335886,0.023204191251003575,0.002021377187712897,0.09541725537264245,0.029785832336138518,0.016519574011346558,-0.029299860394600797,0.027211844721439435,-0.04043768392811149,0.07343237777890083,0.019840823172229,0.06879252346529972,0.07838680691345795
BMP1,0.0910841771922631,0.01677435153375429,0.0586930681008334,0.025932315113431654,-0.039225201597457675,0.021562347095257863,-0.025252427776135244,0.07187745930255639,-0.02544536964355472,0.008098116928415213,0.04124761927365148,0.013473697802213913,0.03974637962152628,0.09355318101511736,-0.027755399714396247,-0.04927754359037151,0.018755330629570046,0.03978557982685402,-0.03146949086450944,-0.0056280977357229985,0.14041354057201338
CORT,-0.02105285937913249,-0.01873015383002143,0.08765557170477643,0.00875443290240066,0.06382894597057191,-0.012868885039571022,-0.0357795452901501,-0.04376021738671223,-0.000342952923109018,-0.011827760286824508,0.05789173544008162,0.054159517548666596,,,0.05988978073918423,-0.02746255488746773,,-0.015446015183259746,-0.07018981921184148,,
FAM3C,0.03627662273697745,0.09754448391486738,-0.018468608972519427,0.0051997776484743775,0.03181149118722588,0.007421118696360885,0.06405455524041684,0.06270883354955677,-0.01651429910153741,0.042869979170543894,-0.04407615690772204,0.0332757883460731,-0.07585400809578191,0.010924009100331396,0.03684149719227295,0.06275766620125688,-0.056364850388488874,0.024484304160981574,-0.06975503123375418,0.06697318308988165,0.14138252153278896
DSC2,0.002252025419224956,0.006223236615810297,0.004747806314280688,-0.013803624976787908,0.017056481434110572,-0.015205441729224618,-0.006947035384225396,0.0448197299275209,0.028337513099393447,0.023739558582314857,-0.0005193661008596249,0.03600514709152541,0.036168904247448494,-0.08066296728994791,0.03549067751282984,0.0481530384752199,0.04137658722790842,0.045112635033342945,-0.029194273064821107,0.013670168281880161,0.008169850447008796
IL36B,,,,,,,,,,,,,,,,,,,,,-0.10835976554715307
BDNF,,0.02897459462613465,0.003233294871856947,-0.014296302093806754,0.02342070800106698,-0.03945938094569275,0.04102747568501007,-0.07495296259111243,0.001980373153547367,-0.033357607832154884,0.010869848385261003,0.015238839048860663,0.00035282358033400665,0.02622489700114246,0.011235857377800864,0.04688475247340451,0.036083243657403744,0.05027645303636757,0.00684328877486004,0.09851200043925831,0.060735621019916225
NXPH1,0.07233337244667502,0.015339965511078156,0.03165557533274171,-0.02301464908804281,0.05924221744257537,0.03180000242978666,0.025346145733793755,0.09923021836721775,0.0514283751016451,0.0028039122511930074,-0.09373588202428342,0.00011081304864188158,0.10776573120525045,0.01027105498101183,0.12015431263402064,0.12341429822364561,0.009786473090436221,-0.009280864947573336,-0.045301524958119545,0.002709786139945259,0.055346102503126715
RAET1L,,,-0.03445746627069483,,,,,,,0.051011561010535486,,,,,,0.0250314763296095,,0.08392265520644282,,,
HSPA8,0.02105003538336846,-0.05107024394520509,0.10621337095996986,0.004269700087913856,0.0530103463059979,0.06382827964109836,0.04548056577709443,-0.09900717435848198,-0.0462547949540836,0.033902598685650286,0.034208754469753584,0.10369195076107389,0.10998855712315432,-0.017927154845433186,0.14097638797035575,-0.006468315106646513,0.011867306556758746,0.07674501806938384,0.024397112407806624,0.016732316783511527,0.023337529675956304
LAMB3,0.08664313464875092,0.034169426977506884,0.027121345392597404,-0.026637166736840856,0.005588997689374659,0.03364245480557158,0.01908923939012651,-0.11239198685686666,-0.004361647818473612,0.051364833414357755,-0.03624665742855445,0.020846435973872084,0.04575934885331069,0.005863003547772216,0.04392571843067465,-0.0037863336544984205,0.031841980784472874,-0.01925401756810682,-0.06265415283690805,0.017273122625896406,0.11094787437954272
PON2,0.013566381398497147,0.10174706030168598,0.08125938971486178,-0.061726372791570276,-0.07844489263220554,-0.04484075720967306,-0.012584628468927722,0.06750587766103727,0.030385128602009447,-0.048637852378636166,0.06546582732609685,-0.049912111972190316,0.01422179108895665,0.050250391520569086,0.08587459102663257,0.1196331911787461,-0.04273186671975939,0.01777030864639894,0.050929801423796515,0.0517886750214922,0.045613221939099675
CFC1,,,,,,,0.018314936600649336,,0.03074180242910565,,-0.013048451721632083,,,,,,,,,,-0.029888482258361555
TF,-0.03487196378640227,-0.03711532773408284,-0.10210705132252924,0.06370981926169667,0.06254181258114033,0.11789525286099216,-0.06893758534577818,-0.11518820465139884,0.012390165805405307,-0.0040268617058977175,0.1169000795273937,3.51985423018408e-05,-0.06303740425755643,-0.04846835389493545,0.07494403297556153,0.07355037936927294,0.05283591953482415,0.01980059915143422,-0.016866588694262247,0.03674743024463656,0.043214133417237864
HLA-E,-0.07637831129084094,0.08269556218556452,0.013716216304429365,0.03725076951973288,0.035499569314795754,-0.012832758460936919,-0.027325273586445067,0.08589376337297545,0.023613522644411526,-0.042849311740646635,0.09880697052120242,-0.00021341309804938274,-0.01956236679495043,0.09438956445842617,-0.012337375382216544,-0.06349947182409403,-0.031034671098591704,0.03404641381865247,-0.07779604974263783,-0.08537129385930495,0.04400474262165235
OSM,-0.01617766230901062,0.025129097393452576,-0.012660448825685648,0.07917806375724393,-0.025468939885840654,-0.034892223427417275,-0.02546468389982409,0.1437439333683443,0.011733248576021885,,0.18017196099246177,0.012408427640792872,0.05646023825170431,-0.027915747772038833,0.0016521367863282608,0.1559937726079195,0.004730107728535437,0.006502272470418113,-0.017864959374847136,-0.018764736252498127,0.028876188720860053
ULBP2,0.08155852500558936,0.13134590927796147,0.024499087761434765,-0.029269853466275836,-0.002137240280401258,0.03837439129082079,-0.00925739558932775,0.04025799947482951,0.017307228495599906,-0.007147151993171371,-0.01963244385365222,-0.004621974470387168,0.11510194636452864,0.03192654798261661,0.07162368999404477,0.13494002894124174,0.009267492095406593,0.04835527463830159,,0.04550876128889801,-0.014349587646742224
VEGFA,-0.05409465876710434,-0.05945842390186432,-0.14120826316337406,0.03920809129845492,0.07747931694248224,0.00018897754905712862,-0.038472290369612194,0.13157752289940602,-0.024511841753591418,0.01937886369749702,-0.013035722567331386,-0.11279090404092425,0.02981566970152958,0.08752751212490605,-0.14153266006837747,-0.10258594212797588,0.027712439732412025,-0.07289166606356881,-0.0112968346644927,-0.026445981329575163,-0.0854669677200696
TGFA,0.04282027006346802,-0.056714481524198466,0.013506519952019866,0.0031420369235669646,-0.004857168867415915,-0.05586464019864733,-0.012368439582176574,0.03243981277448979,-0.009946049879363853,-0.033415838599002094,0.02334696089864828,-0.0372654259856325,-0.013619691203653646,0.04513959241594571,0.05902198873944663,0.03787304729040432,0.04176672885562254,-0.026429987362162156,-0.006307844264936002,0.005570182600991556,0.056683485244029205
HLA-C,0.058870827350429124,0.15186427438220299,-0.008547586669321896,-0.00038578772286232155,0.038762441347593296,-0.03849299271537378,-0.06151000298493082,0.14084001555405035,0.017547057098981085,-0.01603446388090581,0.1275856005871191,-0.04603745704463736,0.04151517105587709,0.06809714338462851,-0.010568729345026463,-0.06181183690120867,-0.010397013669480178,-0.032564243110892385,0.02585109713965095,0.08141720063256344,0.06661611054620378
CD200,0.005418739739588886,0.09171983970741573,-0.061958920435265186,0.010410170637999237,0.02737906122829203,-0.046348579329093996,0.02162056438850863,-0.03725758265364367,-0.017577181233857125,0.0691106990715221,-0.06195280860428595,0.03199019343980147,0.08137784276452453,-0.007469373900048547,-0.01734257988344902,0.10352835087173588,-0.03065021945850801,0.03937739983035343,-0.06006249544323882,0.04158711340977271,0.0548387363923701
BMP2,0.02416844711234046,0.05128875352766728,-0.08337449257418851,0.052172525184797675,0.020406121668119805,-0.003500492116059768,-0.018490312183260714,0.10420087157155297,-0.005538374350652542,-0.010073547478404022,0.04812322451928957,0.021040978216294626,0.00591904746371209,0.12359209740650828,0.0352807185474787,0.060114671603632416,0.09534463921174867,0.03158018940729187,-0.046881410391699956,0.02967445279267925,-0.022295082514506855
TNFSF13,,,-0.00887976350590229,,-0.011291727587097533,,0.06270365945996224,,,,,,,,-0.016106013198971578,0.05928068906462704,-0.014670888479051857,0.09260532163578439,,-0.02682087489732547,-0.023957266559323617
CSF3,,-0.05316841236844423,,,-0.0030346643381646615,-0.01923093181078151,,0.01315226547213449,,,,,,,-0.0841318784851197,-0.10743352561562554,,-0.03644370942895362,0.08404826917811095,-0.017330279323850777,-0.045995141611144603
APOA1,-0.04118329459711253,0.017759073102771195,0.05757078661550163,0.0859428337202879,-0.014243479696451079,-0.0039256144785132455,-0.03188772317401841,0.05498545341496489,-0.02841355317940955,-0.0294972404963853,0.060545273306151996,-0.022518747580501302,-0.02519318745450915,0.05147776545113963,0.04704430655436018,0.012436417164757749,-0.021885309342325424,-0.01386657178083153,,0.07492567321175324,0.018461550066634698
IL15,0.11538615165748993,-0.0032419537604506917,0.01895060205106916,-0.02262598478844266,0.04054335370905758,0.032360056300924284,0.051349161276630556,0.025387404547911104,0.059127510374120056,-0.0015086054789664339,0.0964707580353548,-0.014700424261140913,0.03145382284853768,0.1862977816056176,-0.030038384770821384,0.03902507246615023,-0.06961043449475011,-0.008062256366881758,-0.03630871699340751,-0.025113895479432557,0.01164167714961137
FGF16,,,,,,,,,,,,,,,,,,,,,0.02816742107802206
IL12A,0.008845631027375823,0.003312451399391801,-0.023756332608119518,-0.02162828824303208,0.015296387374374025,-0.030493744413430775,0.02835317634482351,0.07691649363116206,0.010224023155161828,0.000693562723984657,-0.03347058720108512,-0.018147509770408524,-0.04807389894274335,-0.07229375794433185,0.07291846408910153,0.018350379113101428,0.10142134865820451,-0.0276427733411464,-0.06629616574376669,-0.005129595869289955,0.035739939259232086
ANGPTL1,0.00041340600689042487,-0.0181114655151843,0.043992121412757816,6.791132268585984e-05,-0.006231303979578994,-0.01893885589951833,0.01726865707176594,0.013553962896369075,0.026493863056656415,-0.02188152587956125,0.07977410037513466,-0.01661204653775365,-0.03376404980431724,,0.10293156649029767,-0.01285336958788229,0.008380971971142603,0.05660710276036754,,-0.032053533108885084,-0.029036611139499163
PTH2,,,,,,,,,,,,,,,,,,-0.042375645320153026,,,
FBN1,-0.018753358451222755,0.03633410818167729,0.051360869558538635,-0.0012255838765476146,-0.015325251475179207,-0.0028873056352792035,-0.027442190528631588,0.035396746154043174,0.056397672057921046,0.010961493975645156,0.05309676067313658,-0.0020942161711971588,0.030634990904801377,0.05428929949330368,0.054933335101428955,0.019783804392969426,0.06378828467909303,0.08243602046905996,-0.044934135555847354,-0.035852955377672115,0.03432250558740318
CD274,0.11448666060177295,0.03960014476876201,0.010543600780370558,0.053303834980709175,0.07731121517797677,0.027548855226177255,0.025989073421140405,-0.009562649506312977,-0.047943971382323335,-0.022387730607954345,-0.030854473742839655,-0.017949529483472094,-0.06405943644230959,-0.023119375545576266,0.08034329987261961,0.13670100388742631,0.016061606611275786,0.041127113622472476,0.0145812828353341,0.03632469784125721,0.06486714809348472
NPPB,,,-0.011520742028752709,,0.041184563050050194,,,,-0.004062872204846321,,,-0.013200361894587023,,,0.009314178325314958,-0.006920327953281067,,0.04731425532913484,,-0.018694483107779193,
PMCH,,,0.005907676779690825,,0.008544442226847606,,,,0.018608404313794607,,,,,,0.041516023577739626,0.028642118594529718,,0.007163740992261247,,0.045356063355391316,0.027288058047654818
MFAP5,0.008207404725634155,,0.03201173234127986,-0.013060770019029028,,,,,,-0.035136218030229316,0.022623094563443663,,-0.03330481879703595,,0.0046046450006701056,0.0837658211977461,0.002416001276840977,-0.013562510034089403,-0.043971911784771334,0.05070914612744402,0.03885278527016182
GDF10,,0.06973846607389401,0.029328440479046036,-0.015576058230302808,,0.016690072686685,-0.012317131317442885,0.022045486185900527,0.02511063958642284,0.04574490882124599,-0.019964462362868012,0.033229270209213374,-0.04135467635846156,0.017229821766361696,-0.0008055365129027867,0.09076915375742114,0.06100105704374015,-0.004345120106123634,-0.04558164757490393,-0.013158453634050476,0.0402247670564398
COL4A6,0.016842874821272176,0.025044304513875473,0.046281309951914644,-0.013509689446484133,-0.008495549095637855,-0.009161547776445723,,0.033126094308534276,-0.023584277179912107,-0.0015466549986459383,,-0.010906653615176603,-0.06068923905550603,0.02115242727192877,0.08564660692293018,0.1117054710741941,-0.029553999109565233,-0.0010203027155847322,-0.0024273293831778746,0.06961481259620925,-0.015323346988099123
TFPI,-0.057129755727757435,0.09549374549053995,0.05378880924340608,-0.028870930608686944,-0.02665977030195882,-0.03387394090699796,0.00875753052243803,0.16830865450666468,0.03621912458430658,-0.044296347528608025,0.06046008498016222,-0.002096416381057492,0.023158490945324496,0.0411106564659234,0.003529627332298571,-0.002591668950990138,0.022971325124151593,0.016113511783715322,-0.04451385431487789,-0.0009091915414495002,-0.005995571271367545
CNTF,-0.021867511878548507,,,,-0.024530237592695528,0.056606304718959485,,-0.027799443982190992,-0.017688833063283622,-0.01887370810086195,0.049097024840398545,-0.012663788741144936,,,,,-0.029536665701269154,0.044781352245031554,,,
FGF11,0.05093040333324424,0.03974390598608739,-0.0964881835595106,-0.0010977857104411538,-0.009392108193246082,-0.01295144298244653,-0.045588840403997154,0.10981638153299793,0.013788073487375046,-0.03767517834451567,0.03679394696613796,-0.02485156227621203,0.033070873593906175,0.11509982021735977,-0.01195155295063531,-0.0061133315676616075,0.027358682925479234,-0.04839244683134531,0.0066143999289896595,0.046613447211612126,0.07866456315832948
JAG2,0.010751727886345217,-0.0469079899725081,0.0798465106834237,0.008712081005336813,-0.010115633116216724,0.05630112121407872,-0.01617140224634646,-0.02491862653564648,0.013838021475583493,0.02953511048084466,-0.010771301809404124,0.035191937583352484,0.1672217642013107,-0.04982157347058166,0.0350835051579191,0.04991061044814985,0.0054950581902329845,0.09712578895938712,0.008467547015484139,-0.022084237780618868,0.07657293861690362
CCL18,,0.07097073989780368,-0.05291708613456081,,,,,,,,0.03349169274645111,,,-0.0019445425517457444,0.07629571628486961,0.0681172899123115,,-0.011996259586689012,,,
NLGN3,-0.028243842693762195,0.08241168743230419,0.03315626256358637,-0.013917687012177018,-0.07247373413422824,-0.024533889662462716,-0.03800461492214949,0.04366775222062607,-0.013504257601069342,-0.04859956883535531,-0.02936731336766164,0.03724648855890795,0.012521292627097851,0.029292627723445982,0.08645083731180495,0.11282318756067088,-0.06821311182336409,0.07210995592623261,-0.04342585469752515,0.05775733967639423,0.06435720945316278
CNTN2,-0.017094693005724096,0.029747515367345566,-0.04645220114207217,-0.016007181157668575,-0.009177537222998366,0.022007151026771202,-0.035863407550762345,-0.047978404368258294,-0.03274084112464086,0.022581124231486605,0.045697896846926954,0.028526471743949372,0.03518053701026115,-0.04740858223158431,0.06127053391744549,0.08250230291902069,-0.024903130340024136,0.0316482034443392,-0.09383948672474554,0.1585503076741122,0.055512924838792145
FBLN1,-0.02863281490591877,0.05021539387722602,0.08255951827459587,-0.0007892227965278331,-0.0005162729247807255,0.014093371680445462,-0.006069263957165032,0.06409260588960822,-0.027197915981726932,0.0009587300545471032,0.06672266088179031,0.0995114607100345,-0.006466734026253399,-0.03792008685696978,0.02598771622606293,-0.01630672440804207,0.025507531977841773,0.05365484171304357,0.010380249118201903,-0.00516265754294325,0.04194913647953922
NTNG2,-0.03691809565160769,0.09440142036748356,0.05828895801380337,0.01620852735314986,0.023778390595730392,-0.009697491200502287,0.03881345090332086,0.02135181328541313,-0.0012210344676665845,-0.022786043040532077,-0.050102473098273884,-0.0024383940145307707,0.01742954689987518,0.08728384711699388,0.055510686732701264,0.04634536651029756,-0.01058650079850475,0.021532414967740953,0.053262221597191114,-0.008359191336230611,0.028559784164174477
CLEC2B,0.039498696056301665,-0.027801592484368788,-0.03184296484790632,0.024737166274926732,-0.008302399597959344,-0.006264660095070174,0.006948632623517528,0.1085334298382057,0.07135664812949617,-0.014802316729950334,0.1332704142607796,-0.021346576920377974,0.0008150603055539079,-0.013420892190513005,-0.004381001269787955,-0.03499856875889396,0.050657071025216285,-0.01591179076818148,0.012898668617163775,0.04577635482968426,-0.01776326839979787
EDA,-0.025591453895342658,-0.045310722622009435,0.006874024128216062,-0.009725723650065287,-0.022645719852374166,-0.0030839057882782166,-0.012415909205904267,-0.026570455615699515,-0.01636165693191053,0.017814811993988315,0.1017210788211664,0.05162229935148763,-0.04495020278326637,-0.01822155878409538,0.06686014626773859,-0.015596437595181527,0.01209991187554151,0.004205297643887834,-0.050151332185924505,0.014289865552205013,0.024963729254790182
SCT,,,,,,,,,-0.0171713790459221,,,,,,,,,,,,
C1QB,-0.03494716210145218,0.03570542658951957,-0.01648330977200199,0.021301270969707332,-0.038449316277293207,-0.03493520402453582,-0.07661144997702078,0.14203521621056026,0.0086852643543067,-0.014663619267475697,0.12346443434286243,-0.02221006144321808,0.036513583216635885,0.04031055558775181,0.09595325788040213,0.0976492983721672,-0.04073409869898653,0.015366991480477423,0.007496984134221601,-0.012574140189715437,0.09243830128704716
PSAP,-0.03023539001666869,0.04583050470490437,-0.07442567990383842,0.022188537506821027,0.02132457029736328,0.029061280998609936,0.04233251905091651,-0.06650445774026233,0.03859100685784306,-0.010683453847215566,0.08853748174338769,0.0752668588919513,0.00870627195250051,0.15547839925379128,-0.0222076280739507,-0.03578198306192471,0.0384208939277234,-0.04533281902417223,0.02689082943473949,0.034338609763936614,0.05082794845422301
APOE,-0.05286100653623491,0.06477008346004694,0.018451622408010352,0.031174317394008697,0.02954121409648955,-0.08424577709788092,-0.039598465691937396,0.07158220498777797,0.012279785187527358,-0.0016804788588666868,0.06645785306112344,0.07790829492672621,-0.02246202262862969,0.058903972616275266,0.05856881134494143,0.015651797628607536,0.008878435906253283,0.039276478616385196,0.07704862116128235,-0.08541960223306971,0.021441616979994176
TIMP3,0.029736612168940704,0.07605011350715402,-0.045148605619597104,-0.004620824733580283,0.07277582055374536,0.03199193958192683,0.0179002700542917,-0.009396144039221876,-0.03225147792646417,0.007751921847450122,4.171075076758904e-05,0.0848053482429979,-0.02977012315717985,-0.12550619025510337,0.03602828436897194,-0.047607941919055055,0.025029645926384205,0.047557025423215125,0.054961541877626564,-0.06243909512871682,0.04993297240870427
COL8A2,0.010180982695384862,0.14576270434760025,0.014042407456943852,0.014559666990424415,0.017239144073939568,-0.012907422485737272,0.07883801851324027,0.05811081203194222,-0.018067992769836068,0.015927277403464234,0.01244277004351749,-0.029952362272211434,0.05110876557092024,0.00041613495035565937,0.018649667981352876,0.138718572693757,-0.021636307339146933,-0.0007510987504494277,-0.012087036868367833,0.07350928310833912,0.09203408812087824
PTMA,-0.07490743588315707,-0.14704552517457992,0.09996602752863239,0.0047343004090395265,-0.01594242782481496,-0.0038171159333555667,-0.07757549843148857,-0.13865519887595507,0.017811959618990823,0.0037322558204364487,0.1140608074714076,-0.03158289130377859,-0.040385519708056,-0.16766541679430433,-0.0382721304317233,-0.0212449796720407,0.006962191526862638,-0.0074222662512350365,0.02151604099504899,-0.015445510054920605,-0.05657662119316036
APOC1,-0.047388221314902154,-0.137525334535672,-0.04641670077367146,0.08156249197601924,0.06432760885585823,0.010432991371666122,-0.0538765432119151,0.14418461732407953,-0.025251323139587452,0.028711310947062137,0.07445828857859225,-0.0581137100213348,0.08147729573928938,0.02718159566624395,0.07316026584595348,0.09065503486338757,0.02695885080250472,0.003187349182728655,0.04992737940054896,-0.07267345511809654,-0.02944469253697065
PF4,,,-0.030841890134158816,-0.011880544867037568,-0.0024383111724681473,,,,,,,,,,,-0.010318270811342444,,,,-0.025859837420702317,-0.03966216582315394
