,UKF248,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
EPO,0.006472291289222801,-0.02132631986619915,,-0.010647510246091091,,-0.023497294567597554,,,0.07101741917717878,0.011581634641027598,,-0.01576272069629577,-0.018751941048393422,
EDN3,-0.02994681732793659,-0.026548303963093833,0.0025800279331956956,0.10372810872086187,-0.000994761344883793,-0.02373975167825252,,,0.0387591417389095,-0.04965446112109736,0.024672353638106534,0.021304113890967022,0.016564989994304655,-0.05804223426319407
CCL22,,,,-0.021438992466717113,,,,,-0.021424184066893864,-0.02163953498030072,-0.024711759654159348,-0.013831101217409544,0.029757343602054846,
CCL2,-0.058169286684643204,0.023926695745301863,0.01401718645900418,-0.031460278755380086,-0.0074220589932741275,-0.037754602269989876,0.04603743549735454,-0.0592005770449806,-0.06187018958492429,0.034766927356342334,0.0090611593365015,-0.023162254170621156,0.027330813867862493,0.06392262503937791
DSCAM,0.07122559083451332,0.008658383721707196,-0.0614253479267519,0.03038996031901577,-0.03165264471007304,0.09024458687760158,0.06594176231773433,0.02563574683652067,0.05031603308270967,0.011932083444648803,0.01083432709908237,-0.040016918620307436,0.0002971592139386563,-0.044165638582630014
GPHA2,-0.019160825364669308,,,,,,,,,,,,,
ANG,0.037379230480850775,0.10542491293652992,0.01956872492453049,0.018131471434813414,-0.008692632385463788,0.033416760893830985,0.0006646084171588408,0.08314986032561208,-0.025923135846055077,0.07350331850718476,0.049475599505110476,-0.01986635455001188,0.057449842506410956,
FBLN2,-0.07431924480778976,0.01445988510622773,0.0027355055330695486,-0.003222381752911478,0.03043427447782215,-0.005568728309799181,-0.009866755892394883,-0.029050439237218784,0.013947798377586137,0.03447651386216151,0.0044252261677609145,0.021806844778990572,0.024819221994543107,0.1626252325830329
VTN,-0.009766646383165012,0.014582156302375332,0.003327974599393569,0.04677076470766724,0.013320483851569146,-0.019524837096341768,-0.023284830919192173,-0.031043030309648577,-0.02163778172669168,0.08120820391357465,,0.08761008439423207,-0.03058128582999741,
VEGFA,0.036174400509101305,0.12361304591082783,0.03500519194827735,0.03787018713309952,-0.028824019761432753,0.03129254508533656,0.0959058311047556,0.04179688519884211,-0.08303024167347885,0.004184519497569442,0.020228581005944525,-0.027291151500772468,-0.04052166419101768,-0.04000136292305986
F10,,,-0.0251416299041113,-0.011674764855305067,-0.03482676860349363,,-0.025257760713915566,,,-0.013737579423195504,0.0021724665011778,-0.027300015985552147,0.06844262201525657,
SERPINA1,-0.059993587896413486,0.00294816913102245,0.03162176655484262,-0.05979682240279347,-0.05105787604316848,0.011157408710326095,0.019651621290421882,0.02120424983768043,-0.06578556264037662,-0.031540761117912645,0.03141787652808846,-0.004234691773999991,-0.023731342594137412,0.0028837966272796216
VWF,-0.050882049330939115,-0.056436237268140836,-0.0029742923805588196,-0.00824774956149949,-0.005730343618431292,0.00260917976785249,0.08074103138515396,-0.07421018116536715,0.02015025833894985,-0.035001526726281415,0.0020223757605770183,0.051264444981609994,0.00825178347483193,-0.02692257703292006
GDNF,-0.02692316952115913,0.0485960001525244,,,,-0.02349729273770362,,,-0.027920901688376566,-0.01871288501555927,,-0.02207259290730767,,-0.050006391717960626
VASP,-0.027533232547739872,0.013552672574531764,0.02621666596320137,-0.04483088062785342,0.007718117777011518,0.0335570816810348,0.07780269322348167,-0.0626493543847574,0.043894641648243894,-0.01475805172749234,-0.028440067051575993,0.019675159278632573,0.007581961574646839,-0.09110173529229758
ADAM15,-0.03846614133428923,0.0030715348344533856,0.014717297322404862,-0.018383405743862838,-0.028068583461096447,0.025366098219887577,-0.0272711753084103,-0.0683347915682351,0.036585134165601746,-0.002726336668184058,-0.013557937025080473,0.01622366595589527,0.00023905499201620135,0.005475158542706472
WNT2,-0.006821577549440853,,0.025467814591098384,,0.05901592990739428,0.010065284171698042,,0.007426327536518059,-0.02348023914672094,0.02654911394537815,,-0.01892667013060354,0.028337147067732892,
CALCB,,,-0.01709205400975085,,,,,,5.857005651610711e-05,-0.028783131804557736,,-0.02462205539560606,,
OLFM2,-0.014566170979869874,-0.10681216138167549,0.027644234847449288,-0.01838681838179413,-0.017637519896790205,0.00027185704770843044,0.02891300714832563,-0.09053685425016256,0.07295705612313481,0.017369122881565623,0.014857431155099972,-0.00879357306657917,0.09463261209461374,-0.0001232339727117502
MFAP2,-0.010251062271499195,-0.00343834767745424,-0.009323415952844439,-0.02796239848094883,-0.01333452328785754,0.07267287589089907,0.09598852902763715,-0.12262020095982452,0.0157578560883358,-0.027430952124794822,0.0329188212604571,-0.012283074278797426,-0.04466060650142819,
HLA-C,-0.018811557649945018,-0.0030836587271720487,0.030013638597751052,-0.024856203735833308,-0.015645259730304742,-0.0008345746574896588,0.059826900797298514,-0.0979702581246181,-0.04828678963044558,0.029786816623712586,-0.05519628588916673,0.043730710054755394,-0.006267039795918191,0.10266079450710758
THBS1,-0.028791567025528934,-0.0036870518511405367,-0.019240081952086874,-0.02027806202032474,-0.010251435851164385,0.03871776131828188,0.08218589998928143,-0.08260490163835077,-0.02852906493654842,-0.03177407935882185,-0.016671675929188928,0.04118975948797885,-0.0791910232650382,0.04235672284012201
HSPA4,-0.049826961281592815,0.04151511912606887,0.0733560087446254,-0.02788825596530389,0.025624418328540892,0.0529414519572116,0.05207805138274559,0.005982366662933411,0.03352648838847053,0.019249281515530386,-0.03179949220732159,0.02398152736601023,0.014369022889332133,-0.054175972032663666
LMAN1,-0.035657934472929205,0.06530333941772261,0.007648962337346879,-0.00850039817244704,0.012733303188939058,0.015148021214488024,0.03776671390801864,-0.11116904739283465,-0.04510983725711045,0.05637655164231949,0.047888393164832455,0.016374163478644312,-0.04366873955847176,0.02928148042233552
LYPD3,-0.012724721488305338,0.06031086398498937,-0.011950748575427743,0.02315391877309021,-0.018029063836355098,,0.047384772495713406,0.0751338638896205,-0.0031986553227397185,0.04019037695999158,,-0.009234623489031736,-0.0388873999003227,
APOE,-0.042743120577708175,-0.08064870623408285,0.004514749964546087,-0.014753644193538798,-0.02175628303673196,0.014787494867947693,0.02342700760303905,-0.20286624386093727,0.06825168911195346,-0.046165377293700106,-0.0017384286233490605,0.021456822748486752,0.036662682220564624,0.07417058669128651
SOSTDC1,0.0073516128417382325,,0.09670545668000878,-0.004018996209399773,-0.02782343751990902,-0.015830241679476307,,,0.009279627894984713,-0.034905594063323546,,-0.04258467948319046,0.021389854610361924,-0.03773693232296566
ANXA1,-0.020543818411180116,-0.04209111670239775,0.00973379928701207,-0.04230609396627237,0.01905555873767482,0.02521144666730042,0.04597931046197713,-0.04894656156402836,0.0035407064238403636,0.0306913322789172,0.03260446073026166,0.05706386688301964,-0.050230087095787086,-0.04080433641218167
WNT2B,-0.043812571631752506,-0.03569852429844961,-0.011048027584970204,0.013403480453212973,-0.02561549679626508,-0.011917768563993243,-0.007554306918960972,0.013970937329581476,0.0732696048184868,-0.02362086912654366,-0.03947453919527471,0.03382897864072008,-0.003867336198342957,-0.06123344875546565
AMH,-0.008551641525502932,-0.02172689691375133,0.07936637165346518,-0.015347847005145103,-0.015304166991543538,0.11381311455814482,,,-0.018655102290179144,-0.01118187302835822,0.030830258032685357,-0.004380944993120645,0.013499289353704735,
GDF10,-0.019897377650179012,,0.03175178887732602,0.005068885880503571,0.0038810384924443026,-0.04520569812887612,0.0290927878079111,0.020465376188834896,-0.013688379241937014,-0.012960683769150967,0.035580503234434,0.011655165867865911,0.001496777767205266,-0.0627838592320218
EFNB3,0.025030348515194797,-0.01297690085255143,0.027177492752614184,0.025895024861830946,0.019793163735227,-0.029618340935927277,0.13207289003342337,-0.028457319834201373,0.057424992216905515,0.023025813223082992,0.0200832980740296,-0.025547729030702068,0.056525493300780764,-0.09027326949327676
LTB,0.05839853724356325,0.011675729095025268,0.05922931550102837,-0.003509989901691788,-0.020382133129443897,0.02007945609062341,-0.002867822755103771,-0.012668570261727375,0.06083932267626512,0.0004314789968739885,0.04148179865190321,-0.033642480105209746,0.01460237310559396,-0.04423625229611621
ANGPT2,-0.003214425343683547,0.02299982568815252,-0.004871394283267714,0.009638456710742666,0.061526281666639544,0.04337448124738055,0.09067508124849044,-0.09283977633029178,0.019779067685813695,0.0004418106214361895,0.024375268212058383,0.10198712645626197,0.03978975102988779,-0.02822487196197292
NRTN,,,,,,,,,,,-0.025125993941857272,-0.014035571752314738,,0.048715320605944606
ADAM17,-0.022122383343587217,-0.01141075773851205,0.0681541055740208,-0.05043943889423,0.004667116244058999,-0.018401069164021098,0.09419528932935886,-0.016660471860189652,-0.037835314183254046,0.053472079041177636,0.052937723865882955,-0.002842177816593692,0.013652726315843765,0.07309189369925917
LRPAP1,0.024965654745730852,-0.07667119273044344,0.023635029233940917,-0.0058153212735010265,-0.015974922895124893,-0.00947556716948764,0.038869799948536184,-0.0070819647928059715,0.058244278507382674,-0.013540048697700887,-0.011439179403874067,-0.002974464409262477,0.01039153525326333,0.02252541370720587
NID1,-0.011170624961463966,-0.039476919135530364,0.02618467449344358,0.003953130679127821,-0.0368948518118913,0.006285358719463142,0.10254782243010889,-0.09254783812058981,0.01175863789966764,-0.0006296461928269256,-0.04384146131619893,0.04355303898040943,-0.059632677498574566,0.13767650725498193
MST1,0.012397689570868233,-0.05271073617878983,0.039648647099656376,-0.05571489141330294,-0.020951435507624232,0.05673299885814268,0.07581489873657767,0.03316336949905968,-0.01265117114438433,0.034201191789451905,-0.008131988297172748,0.041464198589506084,0.05779930696680897,0.1118746628919049
IL13,,,-0.0173130495546194,,,-0.015017363044372001,,-0.032414853588807996,,,,,,
DCN,-0.07602788434236511,-0.05775329415277177,0.015271336710492826,0.052114653038860405,-0.006525335658728538,0.014465260077882486,-0.0013364447292706619,-0.09584080950451909,0.051545326077953785,-0.023089071014960567,-0.05762802538767981,-0.00989445105068587,-0.04341876720643435,0.03125716109427065
IGFL2,,,,-0.012622090116020728,,,,,,-0.005087953308538009,,,-0.023826785993435656,-0.04355604785281217
COL7A1,-0.017783306900460073,-0.012929753346549167,0.0027473859082521447,-0.027898666663650432,0.015994108181598042,-0.028845266472867732,0.04778481333845725,0.07592176174839275,-0.04630589862010099,0.0712786566622852,-0.052567922416823266,0.03904242241068278,-0.0011560705699422448,0.001602985383531279
CALR,-0.03950348221886799,-0.052900675880237225,0.025345624580647024,-0.004726241926527907,0.04246490204301534,0.044655518139694705,0.002123039325321806,-0.035992536341121054,0.009734285822518098,0.01530502525770823,0.013234121133484886,-0.03383597333525931,-0.01600574565425644,-0.09947609795214869
PIGA,-0.014169595003390571,0.059940540299317266,-0.020750297762481582,-0.016213791440506994,-0.03281284393281882,0.03815157140759955,0.03498330759865905,0.0320862255613711,-0.03640340063614093,0.01272178756347049,-0.04457409845661227,0.016078064835704734,0.03546675912573459,0.026910705636237847
CD200,0.04655630027180024,-0.048013065519670606,0.004233963788213229,-0.0009645563387413179,-0.006758687082493435,-0.02189526910844282,0.10866240746473826,-0.012632436092763053,0.022758399682850993,-0.015291696326529446,0.07787433224014298,0.05230038404781912,0.014321243331571495,-0.10217060883962684
GRP,-0.00946471563781824,,,-0.019597322229392103,-0.018930180506941067,0.019686980127335114,-0.021004490562063265,,,0.14620930157735892,-0.027496003524765642,-0.015394728092963925,-0.022250387787756,
CDH1,-0.0032688104907263745,0.020949625479112634,0.0194020626042482,0.030282807048299856,,0.034629741461157756,0.05437831254857184,-0.04323874375263427,-0.044762042400051334,0.037867680922150426,0.020883092002331474,0.05477389523822653,-0.03772998822438211,-0.06329448970957242
LPL,-0.04956644666094282,-0.024180226503890397,-0.025518904552040974,0.01788218302511498,-0.04839443436836718,0.03907069268392653,0.1436707027391918,-0.06400368227325594,0.07974352581658724,0.03891813731307195,-0.01807765926654916,0.029090567084373183,0.025974027988774795,0.04074797590470444
SEMA5A,-0.01970791523538517,-0.013956849693961826,0.005239571138387408,-0.01469826481495427,0.01688992547399322,-0.005818916621789733,0.03095975588732851,0.040888327152403765,0.0803028327946365,0.025890517896609812,-0.04104714459820414,0.007137999220470276,0.05828618760521141,0.07930319827697134
SEMA7A,0.017552538116852374,0.025434637251217373,-0.03733682493774853,0.010242564582899207,0.01225797109743558,0.0320627364473389,-0.011852524029205957,-0.01938745098842286,0.008322005574976627,0.030268450585435012,-0.02366350897351465,0.02356407747934654,0.016258669374953263,0.1333593798391923
SEMA4G,-0.016453689778281932,0.011463845513948877,0.0020952049434498185,-0.03898436033329122,-0.023830755247942148,0.007681995253837524,-0.009335477675576359,0.033103065568253716,0.012127614865328457,0.04057253831030725,0.047575709748105106,-0.004896443730852113,-0.04760217038063344,-0.04490807996463044
SEMA3B,0.0022817627259083184,-0.024965843951895394,-0.03791490185652845,-0.007455007004128906,-0.051089387516854504,0.03359698227381826,-0.05082749068007959,-0.0014213710683561574,0.027743357224141754,0.00929479978752137,0.006324230924342831,0.037835467371367205,0.020412160801113573,0.006832195097109208
RPH3A,0.06429280582766071,0.0009481373136305039,-0.028744107565550205,-0.045070530760310853,0.04374361756228155,-0.012712328715110991,0.030812940906275132,-0.09422464122375344,0.05375777708356269,0.025923422312654047,-0.019734409671123405,-0.042666477027415946,-0.013945601932077131,0.006868206502233104
JAG2,-0.04519270307011801,-0.046174560873254965,-0.021665770081633767,0.032663433002677746,0.016200914030332463,0.016977612913816224,0.04333319102851469,-0.1657855409798123,0.028931075932053296,0.0484769555272676,-0.025231227642742087,0.10102104933723141,0.018819422018872527,-0.013456086497893727
CGN,0.010965342888862221,-0.002582423637710529,0.045617670958749974,0.026044517940668917,-0.014336968662733625,0.07653225481867101,-0.022129172458534806,-0.0022256969934655534,-0.028987178591507668,0.1303508841130018,0.08983076392866146,0.008723024765275925,0.08587935740363897,-0.04000591501293636
GDF15,0.008038725212401569,0.06666844851237402,0.0025797174631055292,0.04725834087781717,,0.03557159820296477,0.023782440182954036,0.0879592919348419,0.0035644350282869205,0.049696283932945874,-0.03384771533834728,0.004730558656044944,-0.04701318601585738,
SEMA4F,-0.04086188576339689,0.01868852381684844,-0.0071309239517160445,-0.002957780441169179,0.029290086785788566,0.011115268581013615,0.06913284455097038,0.03563832725598518,-0.021766293334627575,0.049204694149545675,0.019746063005135272,-0.02335420156777955,-0.03391540762305031,-0.02142440407516999
NXPH1,0.04754096862679383,-0.031127819130460786,0.02481794561081426,-0.02740683258249983,-0.00855553234985706,-0.020520968666216458,0.037894943763967376,-0.05119955696653853,-0.012210613444579887,0.022152622171009065,0.040438485131061366,-0.013584526662589065,0.0422365808742019,-0.024463561405904746
ARF1,-0.010948397569641622,0.08562207769290636,0.044975902584575525,0.060024893468590294,0.06655591500367578,0.01474923499375614,0.008952010167320544,-0.016930015343513374,0.042507795455826676,0.029060566078345056,0.02104791217095836,-0.005734389365994596,-0.03874196221827126,-0.06155909400703394
DSC3,-0.014500533611558177,,,,,,,,,,,,-0.018751946740348635,
EBI3,0.01639653901794037,-0.03412764322748248,0.03699475239987449,0.017925529379748763,-0.015396211119669953,-0.03703066176113721,0.021512223351753162,-0.01843641968192156,0.014687676921377704,0.04713362164102178,0.040904221087169935,0.003321280518359098,0.07778160845174208,0.017004547522188357
TIMP1,0.00750754140863295,0.011441419869979416,0.011934965077140126,0.028452975822282525,0.02209786798195457,0.008977046666325157,0.12199756322518794,-0.060246490997592626,-0.10007066604696194,-0.013869464927007122,-0.05266017193792645,0.012714010129112888,-0.0704737195008038,0.05434640854895872
SEMA3C,-0.012478140756558538,-0.023529171922753143,0.053687604342304546,-0.028096552119453083,-0.014255084928323265,0.04607136478027819,-0.0346333221440189,-0.027584910948631684,-0.03995522365427568,-0.0026869360212698093,-0.015941722026343502,-0.01645461502428714,0.010606199045325346,-0.035183959625358065
GNRH2,,,,,,,,,,,,,0.041598978056796444,
GAS6,0.0002501411217209682,-0.027551587418057213,-0.056808363612554605,-0.02766695454806347,-0.023383498242139453,0.04611102459896524,-0.007281877383340691,-0.056286206121159435,-0.034949896144850126,-0.04560413813188118,-0.0329717469970448,-0.025014567767488293,0.05836807165916574,0.04426146506692161
MEPE,0.010220698650487218,-0.03511907872349497,0.0012579451216626696,-0.020327536893710647,0.017343911049925897,-0.035338952183926416,0.10659653466793667,,-0.03275974729227719,0.05420857803059027,,-0.008160445629701684,0.04100572118987712,0.08619573881560522
SERPINE1,-0.07075788637077937,0.09807252248846131,-0.0065475331642095855,0.01012184279282845,-0.027955798898755723,0.022714221157548523,0.08267318313837721,-0.016375210949599425,-0.07610315125554579,0.01914219992921815,0.009429059907310987,-0.011292176110942416,-0.062453718347768715,0.007767250319112152
RSPO2,-0.010788354935363917,-0.017669734900788808,0.020993447049500444,0.008905180901627629,0.02310898936885727,-0.006553725406874184,,,0.07345270152280801,-0.03173411241003855,0.03258849121043835,-0.03200165592823836,0.0603999342773688,-0.026693790732094925
SHBG,0.05271873437707499,0.013287747380070053,-0.03669400047667289,0.029476414759707237,0.028924860219144335,0.01665357196805445,0.11765498652291106,-0.05122840643220136,0.0027310660944079817,0.050194309589933477,-0.0332659602389113,-0.022338910539401995,0.0032598890733065277,
LGALS3BP,-0.04449975731673562,-0.08143982204946103,0.009669986862502079,-0.021883922185895306,-0.014782088535249937,0.02718296656542058,0.04279806816938075,-0.04207389734664832,-0.05731569583292743,0.05647406526903889,-0.0020720938529032165,0.06701713165403811,-0.01917427208979369,-0.07800851835108705
LAMB1,-0.03176097238833346,0.012147655223406363,0.015608356363224602,0.01997503467331333,0.011183611917053124,-0.0016109600171750147,0.1433029191906266,-0.10668287489857443,-0.006156719103511703,0.017522811623816203,-0.030057729668407016,0.021985504320799057,-0.028718226118965403,-0.037116845521808745
SPTBN2,0.03318413752974975,-0.032281104931179576,0.016136261646805778,0.011045046429901405,0.04007241098303808,-0.012752839621206052,-0.01840143749154459,0.036170814579328546,0.0007823707177399218,0.015167083171822266,-0.025560323583360873,-0.05509276062619453,0.028267622808635005,-0.006517501718408262
COL1A2,-0.06013625423658394,-0.013184700559551213,-0.001150663829191397,0.011245802344620229,-0.03907199303229601,-0.03110255535625846,0.05793042069587208,-0.1273608372660742,-0.05459067816001901,-0.012546397663467296,-0.047567330505991434,0.007733380695031002,-0.0658216824693364,-0.04225236086139138
DEFB1,,,,-0.01124553893139298,,,,,,,,,-0.0297761399003865,
CEACAM16,,,,,,0.0058754479602889185,,0.028442920277905764,,,,,,
SCT,,,,-0.010336036085331244,,,,,,,,,,
WNT11,0.04632466168921619,0.023417393909719322,-0.01686834874905237,,0.02311584874963061,,,,0.025306089162871158,-0.004913360170487275,,0.028356587668878462,-0.008494902114024882,
LGALS1,0.010231294567434285,0.08717835926276855,0.031076646996991985,0.031997382676184655,0.050179549271185106,0.005185939080218407,0.08795558534248976,0.03296242995249143,-0.10250486292901781,-0.010307135887049117,0.06149341387627064,0.023395672300485674,-0.06791104090576518,0.06045506128959161
BCAN,-0.0019245897748538245,-0.11394109661668787,0.04593202079075584,-0.0843551459536201,-0.025413572068358765,-0.0009507509268397681,-0.13563424404910315,0.0062960767186478785,0.10044266592669979,0.010501158704247941,-0.06130423496804408,0.017040234320756378,0.07713703515750862,0.033978661415875175
ANOS1,0.03817266562429721,-0.04405238766960416,0.09871369073435261,-0.040864308952197934,-0.06412134800201132,-0.011858428861580608,-0.007133513149028561,-0.012000957654588192,0.04531368735431019,-0.006768352291138924,-0.008794567782341446,-0.015327552983407784,0.07167421162803654,0.036720149159167714
EDA,-0.01521587322682075,-0.03280390885130712,0.05734706135305579,-0.01619555097335254,0.07571364665408055,-0.008032243779512432,0.04817557493947975,-0.07173726529599643,0.05634805735800244,-0.002721952721389908,-0.00924369829703043,0.015349169524647526,0.0618804723036232,0.12000534912362772
FGF22,0.010024371293543598,,-0.01546206116748282,,-0.016718070414446035,0.060825730188434665,,,-0.028861654838223186,0.014933072737798992,-0.026920516009631683,-0.023630931688190738,0.04460930648006713,-0.06278397955253491
SHANK1,0.012408833954526069,-0.028794476611013968,-0.014711169168094429,-0.015129093726149997,0.006799376190656115,-0.026487790315321096,,,0.032197208420214736,0.044999576890608385,,0.005891063278621249,0.05272087976761539,
NPVF,,,,,,,,,0.018774038841996788,-0.020187037352292263,,,,
RAET1G,,,,,,,,,,,,,0.012917212761805191,
TGFB1,0.045996969723056745,0.009710809042756776,0.04854310175971069,0.030751711967904348,0.01412423213994001,-0.04396607883800305,0.033295107077810755,0.04227783580876501,-0.058094608918527406,0.020891584851900843,-0.008862148812156388,0.055941095446271794,-0.020299527510118917,0.051801694898812145
MSTN,-0.04022867699403609,0.012332948615472903,0.05779893407790034,-0.027307635988674486,0.010169564285844809,-0.0007548523517298001,0.09504039719895452,0.09214229898871419,0.06482665985396034,0.032147677037549574,-0.037305090274632025,-0.02388202263659221,0.09654340963716591,0.009137269369386707
WNT4,-0.014004195185344358,,-0.017531412141165475,0.0019426454873257629,-0.016082638335768066,-0.026268985959972704,0.09096836149174885,,0.010438766181024123,0.027947883276719623,-0.01939427477719209,-0.03573438282884434,0.07365672872602656,-0.04073723178733339
TNFSF4,-0.02116972052586824,-0.03317375403402629,-0.027828519979866115,0.03855207810031646,-0.01557013236369079,0.04069108831447491,0.202439194978816,0.039677937669073494,0.03363644391192841,-0.0008585957207623249,-0.029879694947690882,-0.024928273307358896,-0.04836799645317293,-0.04751395879759593
NTN1,-0.04720402797704174,-0.028033674223316988,0.035340758365058324,0.029533986907638678,0.004600429054381347,0.07496998420874836,0.04770766773841914,0.02456064194099277,0.08979606301660142,0.05647822899719171,-0.038648104899886425,0.01117256858441283,0.060998886877302025,0.05780677011308571
CXCL12,-0.033321465513999685,-0.02447075613553755,-0.0120468456912721,-0.017940396309958216,0.03771561067231087,-0.003095634117781098,-0.0010381549774951932,-0.07291642101555887,0.04092483594949928,0.011120521156853478,0.016069835714979584,-0.002617432221741006,-0.03285416763589361,-0.041374285049116014
GNRH1,0.12884447719043793,0.09600612367922896,0.025559254588564118,-0.012739356405682441,0.02915351884555549,0.009404995319954593,0.044552073435118536,-0.02144914746466077,-0.015094272747331633,0.01068550827028709,0.08030020617698173,-0.02220610393950323,-0.024664066630896188,
FGF8,,,,,,,,,0.024107576812477164,0.030099887273395305,,0.02382495812020594,,
RIMS1,0.030043975461847925,-0.03976296943483387,-0.04998424127717299,0.02916858590361761,0.009203610237741876,-0.011707636365705926,-0.03474366177375262,,0.02520013816274832,0.0043324023220716245,-0.009775046827145393,0.009595383684396015,-0.04043631910616056,0.03678487378012384
FGF14,-0.008713073664436986,-0.01127707602870398,0.016067904308978795,-0.005112215469708256,-0.042095066215324425,-0.01161078232182545,0.052417692087476306,-0.06368408812004107,0.06721694890351647,-0.018165431146613453,-0.028055349074328734,-0.022399760512366286,0.0014952704104320795,0.02145133088143641
IGF1,-0.037038861381963474,-0.004137860383050168,-0.006562867615323265,0.004837740315505241,-0.034019655996428956,0.007679140022819926,-0.041073012906113045,-0.012726597519395273,0.003275628513690538,-0.03753328985174121,0.00877231112440022,0.05667902374395696,0.08153553988035932,-0.047578693717696754
TNFSF10,-0.05270766482859166,-0.020989017616854636,-0.0689827530414554,0.025954051563891807,-0.04432682632926532,-0.03800349659520252,0.09502011102544695,-0.1115805692799831,0.03782526632188689,0.023027507063960204,-0.007415139165287428,0.0033547750389510424,0.037249340663350165,0.03752125299451204
GDF5,-0.02146890733362211,,0.03203701091549467,,0.05176874713596416,-0.019232403610996297,,,0.03656679577650535,-0.04310395355602158,0.04094092101611948,-0.01270130976398017,-0.010241028173669441,
CHAD,,,,,0.006426243637467515,,,,0.07191409439355081,0.06671488643447704,-0.02185091272223081,-0.021938367183212237,,-0.02981392132444915
RGMA,0.013184770870374476,-0.055154051616348385,0.03961428704267877,0.025551425614075002,2.277835272332124e-06,0.006804208484405782,0.06565201760614497,0.025431068093382154,0.015244812572506001,-0.01912984362749969,0.0205503830453723,0.03275862628979984,0.06998272475735945,0.014845639291631305
CLEC3A,,,,,0.01849856576579442,,,,,,,,,
WNT16,0.022821394998548624,-0.027314568545649127,0.04948917831688433,-0.017779782667222098,-0.017134810508620542,,,,,,-0.01805118080164586,-0.014035569899762547,0.03491878580834514,
CX3CL1,-0.031465316585511376,-0.006499483484377935,-0.012850403731441973,-0.005674859440795712,0.017446964060163186,-0.018625820916259705,0.025302313532913068,-0.05575412153610689,0.02432555701790436,0.06172401007120584,-0.04009799709630907,0.03547655904768121,0.0716180722110312,-0.04033880872528843
FGF1,0.009975623049978418,-0.10293033234633947,0.007829967493229381,-0.022340386317309193,0.012367536504746823,0.02660690690735253,-0.028017646412072657,-0.02043410929930142,0.03265064170205732,0.03744301400424398,-0.003666958729202866,0.009241163093048791,0.05773049574619767,0.019639407525212538
ALOX5AP,-0.034277833624400754,-0.08875218334941332,0.0038468030322336695,-0.008530681218897931,-0.03662367212316842,0.02616372291243595,0.011825793766815447,-0.0700196495912285,-0.09342712533303348,-0.02092595758723222,-0.025429092580284356,-0.03175969806064623,-0.00376626331150838,-0.04866347629279395
IL1RN,0.025865736860275945,0.09890598785024604,-0.015704742757807127,0.06272068010684911,,0.0947286967343955,,-0.006831440951293522,-0.048838580891859065,0.06498178714743878,,-0.03910718181342124,-0.05872639061319634,
PCSK9,,,,,,,,,-0.01868750319813327,-0.02140383697769506,,-0.013623713148060233,,
FGF23,,,,,,,,,,,,,,-0.046873932838605595
NPW,,-0.019794547273752492,,0.004769491097425275,,0.06509226976169882,-0.031751974488650185,0.07983740231313435,-0.037686786300810106,-0.007762871156439764,-0.02016013678438814,-0.05474506113918893,-0.04723169096818787,0.2109630867573575
CXCL9,-0.03583946962396546,0.008931945305758462,0.11972963753276127,0.056738450311417776,-0.01671806792898124,,-0.001697887046950739,,,,-0.02364819351587923,,-0.014978063878712278,
ANGPTL4,-0.002714627071358814,0.09644496746952975,0.022118756053011425,0.08213657475924901,-0.011985414021836512,0.05299556003892346,0.10263873836364808,0.058609479911886045,-0.06361968194874497,0.023302967218962866,0.06189885215656908,-0.049407112349387855,-0.0647490575839603,0.027399244039495754
UCN2,,0.0712401681279482,-0.01664179347309648,0.0007684142181600549,,,,0.022000568468728887,0.06982578821617388,0.05311820083920221,,-0.015394728092963925,,
OBP2A,,,,,,,-0.029835985812738313,0.006331447615227691,,,,,0.018673171807701665,
COL4A3,-0.0038903764895786004,-0.007768962210549774,,-0.020950664304668444,-0.01241857616012851,-0.026048480324941795,,,,-0.016937292914183347,0.054372787170151836,0.049044164446764044,0.016456929970703745,
NRG3,-0.031217403624929606,0.0060349772784189,0.01987700137293272,0.002709747790591765,-0.050349986870883275,0.02812940556873743,-0.03013390312008546,,-0.012913014229529724,0.013025023826039739,-0.05041369488045201,-0.021310008449172777,0.07774263394898263,-0.12054855550706195
IL23A,0.03573598248954838,-0.007931383842479609,0.01792397533462103,,,0.06456603584564656,-0.027455182821323032,-0.06432547265806217,-0.018687496679149,0.002598619482929139,,,-0.002229772781619047,
COLQ,0.028272222869795666,0.008863013383854475,-0.019025441202770985,0.0591097863471057,0.009403881259743811,-0.014600812427378694,-0.03416298738435229,-0.004165843902496591,0.09754712605726752,0.014868424867229555,-0.023490379017340673,0.03270627456462712,0.11555291125692647,-0.05061378728054595
SCGB1A1,,,,,,,,,,-0.026917183572663716,,-0.015762720601417566,,
TNFSF12,-0.06814530845497596,-0.001427142100813133,0.020838077309175165,0.012767650605472053,-0.017061008955391487,0.03780830384939936,0.037225702421710236,0.006815361311019468,-0.01416706797455735,-0.024380413071010167,0.019103465846197168,0.003200908406924419,0.052996844830972334,-0.025046870621723692
DKK2,-0.02403009017160638,-0.013927770517236785,-0.029638009657956373,-0.016604479054521455,-0.011503809655597505,,,,-0.001817432252970801,,,-0.018143584112516226,-0.019453262992146156,
