,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CHAD,,,,-0.014407309419911061,,0.08807212824107617,-0.02801688414900901,,,-0.01418817369513836,,,,-0.04434851180074571,-0.03357394414905121,-0.025956286864366004,0.003972081591944889,,,0.09303754590892789
RGMA,-0.019974900511834263,0.06348248273514953,-0.0463596232251124,0.05663988839821474,0.009536893718729279,0.13270709617393003,0.09638581358054411,0.0815219502892884,-0.04116542269980529,0.049683341137384866,0.00944688124831517,-0.029440776130879136,-0.01480976902813736,-0.0201549959028243,0.05215044824311346,0.04134037764669615,-0.009949589772787409,0.09683801410031649,0.04231481884581692,0.012771816537907816
CLEC3A,,,,,,,,,,0.0570664456660028,,,,,,,,,,
WNT16,0.08249085058708491,-0.02016952322521045,0.04478192565304165,-0.019102493113716628,0.05906094940546591,-0.018218236694618136,-0.019073205594479718,0.015493458088257096,-0.03421640014385302,0.0009216928528858095,0.13028020227999743,,,,,-0.021442657022348027,0.006080575759536312,-0.05536623676237921,-0.030477169630026214,
CX3CL1,0.02204496516808255,0.03391249885967085,-0.0340550582002351,0.03917559064516551,0.0064470858914089275,0.05358094456815713,0.012103779672379075,-0.030445058290434125,0.00833918753502061,0.010843183971978301,-0.025405652684638354,0.02752722051460164,0.007901029526530637,-0.05779392482997695,0.014635189721524201,0.06748234901468987,-0.009312384287812779,0.0476825139812768,-0.05066118220222241,0.010314262738024023
FGF1,0.05467865236245813,0.08801905829642298,-0.002787360222067246,0.054846967024551996,0.060135693353102156,-0.02520498927685807,-0.0020036745636201002,-0.028727597843671668,-0.011213514352778864,0.039334372495232015,0.011236424371358878,0.004736283621106156,-0.08271743008047419,0.017702629358246184,0.031139779543762642,-0.04483963845412494,-0.01332236239375467,0.08560219934621399,-0.055088500587515604,-0.06212989648913865
ALOX5AP,-0.03852467157848645,-0.017884131145535147,0.06573602319399505,0.1130550497853794,0.026487219686290805,-0.02357169354840667,0.040943748573113156,0.10176133812037129,-0.0009681189981748583,0.026370949857017278,0.026339581950191374,-0.005063478646928914,0.061891222905833654,-0.09034271229174051,-0.052155068200952684,-0.0302873564436118,0.01245248186432588,0.043754415466007626,0.023489908136628292,-0.015034586026408383
IL1RN,-0.014670725663016373,-0.057874419068337304,0.026827276914691712,-0.00851003801293299,0.05797571594873367,-0.02099486233724608,-0.019430240705048587,-0.011187275978313512,0.005347988351025954,,-0.015693951686595282,-0.0158939200147962,0.035604914748349,-0.05125011350745235,0.012263200177780847,,-0.02023807271289714,-0.01800188074483941,0.02995517769885831,
PCSK9,,,,,,,,,,,,,,-0.025547394657734427,-0.022112087490119774,,-0.015771350196818742,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.06192530220999841
NPW,,-0.056025931573854576,,0.00737828299862625,-0.02008921996509521,-0.03310325733290565,0.051815031398420607,,-0.027595075943243366,,,0.05733076633323904,-0.04629814030617239,-0.01686915978835919,-0.009230673186608754,-0.002712016810309881,-0.03400586104485641,0.09415599610637226,-0.04921578282423102,-0.033494118384242995
CXCL9,0.0024858051064326017,-0.015490591957877583,-0.018351651265774295,,0.012155228898018396,-0.0037324824167475484,,0.05484407768242173,-0.0269403591341253,-0.016883526761679167,-0.021609090977108635,,,,,0.043827987740438536,,0.0061606154907347214,-0.04563543083935625,
ANGPTL4,0.005972533778034284,-0.018447239222693614,0.020811873580713746,0.005382937290057167,0.013390735659315405,-0.07730756795326338,-0.02426552841592947,0.022538459458502462,0.010824343672267974,-0.03517693871971025,0.06113374281065616,-0.023837330689472126,0.04154727413158641,-0.025426948154674178,-0.0628157285462864,-0.030318767013768004,0.0016792867710639715,-0.02846131830517318,-0.004582399836387603,-0.039486418886461566
UCN2,,,,0.05123614282759693,-0.01392974593490333,,,0.013109738981736526,-0.011891070100175491,,,,-0.013597567154807545,0.005623856295942259,-0.038410660669271096,,0.002954433317811178,,,
OBP2A,,,,,,,,,,,,,0.03246860693397156,,,,,0.004577472276259541,,
COL4A3,,-0.0025258852705062006,-0.028227182721731994,0.013495932151985421,0.015409130721266545,0.04984616524541623,,,0.049442534500462584,-0.012431102080871321,,0.04589424014916188,,,0.1264935517200747,-0.04028113273794282,-0.024925455326387586,0.007388106659267735,-0.024058422681232844,
NRG3,-0.026627428604007932,-0.036053427349628735,0.06318719562737284,-0.02018486765118882,-0.04436028763982689,0.012546449019676154,-0.004050630075072933,-0.05381978647593619,0.008253339864993377,-0.027859345215048896,0.024955484437876554,-0.023735932629536823,,-0.041238256045161084,0.015557321927453448,-0.024652666790698025,0.030803614584558287,0.05971625507270224,-0.014289306779090396,0.022770581274558246
IL23A,,-0.040687606550959106,0.026526904344233437,-0.02268232730311437,-0.0219155871687507,-0.035409167985497925,,-0.03421922435885241,,,,-0.010239953243227592,0.06316948731659844,0.04710761232678842,-0.028398286857336443,,,0.042433204359533634,-0.026943349607064657,
COLQ,-0.026767712927806768,-0.011815527582510279,0.030457920550412954,-0.011523489327892746,-0.011760105925854736,0.10105140396441106,-0.020209637435614356,0.0016341673810848615,-0.02974130375191826,-0.027131590434660777,0.000871310049550745,-0.006903309756044282,-0.02659887546001787,0.011287171426706356,0.060825745096654775,0.05572093791897817,-0.0076882187988397705,0.06585456728462606,0.03182756578251052,0.08005350071898029
SCGB1A1,,,-0.01175446083231451,,,,,,,,,,,,-0.02780787009201237,,-0.018247549985663185,,,
TNFSF12,-0.02622778447882679,0.019852523928200194,-0.02386046126018857,0.05495247575873289,-0.02644890896723788,0.02111796439465271,-0.01091755345104712,0.056579800019659926,0.001899453431031992,-0.007633094991668915,-0.03683560534456208,-0.004096808063238805,0.0662412011128388,0.009852885303888425,0.02328787576787899,-0.033827143335967445,-0.010803272106228678,0.015047907817898333,0.09076548297529316,-0.00697732760076334
DKK2,,0.027932294155608967,-0.013793699784936816,,-0.014135107091595319,0.05497571171233489,0.05466342398180947,-0.026219074527716713,0.004605737962987717,-0.011617662938481628,-0.010364319497910253,,,-0.030156915165312916,,,0.05220396310851444,-0.027808024017888507,-0.03402252454988088,
FYN,-0.08537815273919049,0.11435845777651156,0.026573495644303436,-0.03549422152223767,-0.0016585529645946747,0.08738539563145355,0.032017309673141654,0.12095018250267307,0.01320103750778033,0.011219629057726645,0.09035966203864451,0.008964705918104226,-0.058720908533579814,0.05150314924184008,0.0882256323284173,0.13099560066589688,0.0523168181890747,0.11862471858496229,-0.03422867668733436,-0.09641970982075199
ACE,-0.0761242273904958,-0.04760999290042248,-0.0158982314516504,0.022233061192454974,0.01870004578968123,0.039978304673373585,-0.043656913585518854,0.07081324093090463,0.07276132734818669,0.013885758295043814,-0.010317667339900891,0.017052989008374087,-0.059551485812577576,-0.009774357841354263,0.04077088303570193,0.0754120009056681,-0.0052927676152472935,-0.031054173453237563,-0.061220773862772776,0.062375356401616074
IL18,0.06587067748276339,0.051086932315027415,0.032926077754333774,0.051531678798747205,0.020349423410939937,0.09901496931034312,0.02169470805396223,0.12798534634467545,-0.03901690989360562,-0.0003210425052455188,0.0561764177157858,0.01033032462314445,0.06759436513355019,0.007870617220570643,0.030753382566177684,0.06158355879501913,0.01868081578810124,0.06548978478720054,-0.016432749839174175,0.05846850830415824
PPBP,,,,,,-0.019063295880271842,,,,,,,,-0.03128031699167149,-0.02617568222755703,0.009428207208761594,,,-0.02249416416358156,
CCL27,0.09406897021407175,0.009356440961629861,,0.04405350349488072,0.023464677584751247,-0.028836323344051538,,0.02723522925755245,0.0494121397816282,-0.011967864328043658,0.057157549901237996,0.019231830754727303,0.08022989749801265,0.042172503104398525,-0.0016024361175302666,-0.029601573308991082,0.10885897485260557,0.024039031369540925,0.1187804529523951,
SERPING1,0.0005683184482015431,0.03557950530133663,0.016307274925184478,0.04151514216594725,0.016365615503492716,-0.03245628844961068,0.023730230858120493,0.15516649057906387,-0.031230667085141127,-0.004754820915695338,0.09869751209345003,-0.01233200529429818,-0.004287472489243107,-0.0007135334947610566,-0.010069175670090741,0.06519007082293345,0.035016352873908356,0.011544267839681703,0.043193531387369644,0.1127949314743216
AZGP1,-0.059918782496429096,-0.03849672474712814,-0.03252382036937086,0.04150544078307962,0.02406033556580483,0.05215571155424776,0.14931359650354278,-0.008593329997300055,-0.03231868610422577,-0.010460312789567848,0.05742352656131592,-0.013555674951589712,-0.05578616282486637,0.04087972352596667,0.012339395429040828,0.10295365636824674,-0.04971783249911579,0.0730568168256501,-0.004483855726748105,0.12094628184685922
INHA,-0.022889755190092793,-0.0053901064176149,-0.018012392115094995,-0.039388225933755884,0.03890955155107814,-0.014528663024549561,-0.025625792060799978,0.11267301879316195,-0.036574246509421746,0.027649771565920713,-0.02163253302503989,-0.04757271388716495,-0.06258297737925715,0.10084880637524718,-0.005875374455570481,0.07930204454583867,-0.005036554343158508,0.0739453325483051,-0.022727588415978973,0.04905972087022934
SEMA3G,-0.02533592734938108,-0.032551612867453686,-0.017568789923842303,,-0.026261145989544727,0.026251162047521974,0.0488120615756433,0.006071338749900981,0.03647084049328876,0.0032652951375393238,-0.02991423991455691,-0.02261859788617272,0.006562779410897331,,,-0.022093726184666936,0.00306455419655261,-0.012278901659998441,-0.041067721970371875,
OXT,,,,,,,,,,,,,,,,,-0.015280422597880244,,,
COL6A1,-0.08313395464575536,0.04501858671196711,0.027371854294357876,0.012597832339037806,-0.03449623570023914,0.05425436728872406,0.042020965507983996,0.18230018091556852,-0.00868519584128365,0.01798673948299708,0.07257883344697584,-0.011550733469261823,0.0952569337556881,-0.07807962208912665,-0.08118620934005635,0.09900177813379912,-0.039463405356807424,-0.09029881674014513,0.053353795955473945,0.02018571250102207
FGF17,,-0.02356499578883715,-0.012890605167930561,-0.027052751369631336,-0.02614591531253064,0.045331786231926456,0.0018978315302596435,-0.020720194122433085,0.019316660016514737,-0.02337304746274404,-0.024409864746025366,-0.021043307742098033,,0.007046084659525053,-0.019619760100785134,,-0.04214107370550187,0.04040560074913543,0.12827150412265406,0.11566490451233931
TNFSF8,-0.01813008095717577,-0.017817009270620163,-0.011410075771945891,,0.014718916765679529,-0.01906329093894962,,0.0020431178834459983,-0.002312743869962067,,,,-0.04496336128234035,-0.03394149849936693,-0.024222013010213365,0.024450044942281153,-0.0162481340375146,0.01847374842778471,-0.025330258467645948,
FGF20,0.09576118006639961,,-0.0271980980896938,,-0.013647289054743625,0.0010841645938341534,-0.016986173804563784,0.12892682549278486,0.028734583113922903,-0.024017649364715142,0.03208287477330931,0.015759574156690746,,0.0012715770721907912,0.039772862627706254,0.005954083917886504,0.014527673150231922,0.12802926298719985,-0.018751050380658954,
ICAM3,-0.031101382007375406,-0.020179668468850546,-0.003049769280371485,-0.038045686547680486,0.023968473233508723,0.0680910670084812,-0.03636651472258851,0.1037400832744104,0.021424042036087252,0.05957561362847551,-0.01233658515318273,0.007087177497129642,-0.029565254942503637,0.03029728247864004,0.0662514110680134,0.052406656421207086,-0.02862547437748224,0.07271955347374644,0.040690491852974776,-0.05131440130629005
LAMA4,-0.041125308302497166,-0.018893099482588244,-0.0006741644240152641,0.015367582720161132,0.023608917753700158,0.01555032722029117,0.022263046099799122,0.1309932030251491,0.0664612312088188,-0.007396053693399523,0.08294701170406749,0.04831415872514313,0.009325828927305397,-0.0452586705629385,-0.02566106517733927,0.08202133699244067,-0.05002539139369096,-0.06883122748695575,0.028690847903346552,-0.07297812957695528
INHBE,,-0.028023964910896818,,,,,,,,,,,,,,,,,,
DLL4,-0.041836332689671685,-0.03913071905942905,0.010122220876452615,0.03564445218568803,-0.01475782778823145,0.013796650104064051,-0.03427445552812487,0.1065097676586295,0.03546062042668409,-0.01675840060176346,-0.030147869163915823,-0.024793930789192356,0.09453673848256287,0.015265628011738993,-0.013569951208840834,0.0392797520493083,0.03386705382609705,0.01463053483208567,-0.015098362551494722,-0.047970526943087816
SEMA3A,-0.033362831632832685,-0.04543660282134845,-0.02148115864909735,0.1218998693601347,-0.010396412083090726,0.01471072745966717,0.018024165825401305,0.01896482283509954,0.07395576513981675,0.042487529440364706,-0.03277243218673843,-0.008265216205020279,0.04948137463253335,0.0163934586716794,0.02144655998446187,0.030731601127114497,-0.018713846687205087,0.051876933974426706,0.07893939765491317,0.2683272559503496
RLN2,,,0.013882728272361118,-0.020706403659248192,0.04668057863747332,-0.0029996177408606745,-0.01995476711035936,0.016462003432049024,-0.025992318956832818,-0.010376455838941243,-0.027984273611328474,-0.0152461150009779,0.0537587999864867,-0.023470463773448122,,0.07646232730243188,0.12792613202370817,0.03112880150973121,0.1646129005251816,
C5,-0.05076598497517778,-0.020233491340964277,0.04684165250436415,-0.0365761991088762,-0.009248672987314419,-0.02129323285711009,0.08795465918873134,0.054322524972426255,-0.0020557491378222887,0.0010446567101087846,0.043596465975113824,-0.026843695413889077,0.03031759061961769,0.026388747659778514,0.03492156547003273,0.025541077213683653,-0.04400849159012458,0.09440932323100883,0.05934710534660603,0.013119646867561778
COMP,,,,,,,,,,,,,,,,-0.025678166742323465,,-0.0019347631526343701,,
EDN2,,-0.02409648572794459,,,,-0.025071414516334215,,-0.01460293879396672,0.003323775155833952,,,-0.0401806246030229,,,,,,,,
C1QA,0.05242996645082999,-0.01787342124818218,0.006887704907983448,0.03577952671642139,0.02533696506019437,0.06514337487573259,0.12176906924945463,0.14310765885285273,-0.05494627648179187,-0.009657743794415601,0.05354692843050711,-0.036190615695065056,0.04434324609629722,-0.07307247924406729,-0.063814003405865,0.04987261901873625,-0.01853326445268841,0.02020830635385624,0.0002435013719048166,0.04802869065016206
UTS2B,-0.015374685092654368,0.010620002890295653,0.07747406960902826,,0.04893796078271128,0.015635553931312687,-0.014853624184001197,,-0.022467564629207414,-0.0001263297423883271,,,,,,,,0.03834688828844892,,
COL9A3,0.03428753376518676,0.0824232862042958,0.05152937004219061,0.06397277136771742,0.03444522946630875,0.031852055256179686,0.10680198005475353,0.13084271274372655,-0.013303682367684522,-0.00739550961533566,0.06852533987449663,0.03165510566071382,0.01897599480964196,0.04319096863932503,0.05874560585167464,-0.01780801228395763,0.005615006393187372,0.08027603825492331,0.009892201597232239,-0.01808528640847133
DLK1,,,,,-0.029847147078481347,-0.017029455971610107,-0.04127858866035846,,-0.030421595761967485,,,,-0.005142396064381029,,,,,,-0.006587040287315539,
HGF,-0.0393722439598052,-0.04927298566901459,-0.0006044093013490193,0.05383425105623459,-0.013791580646828226,0.03347429603548406,0.025306389647056834,-0.04923890418470454,0.006409405229643028,-0.033866344321124495,0.06490938643059072,0.06618279873937793,0.031236377337800908,-0.015708162648833783,0.003664516876479607,0.036909001503256905,-0.011158732012104282,0.10136169679134285,0.00839010993572236,0.046235441368558464
P4HB,-0.02385195592158074,0.03394311604873446,0.02557830775658829,-0.06895966944138403,-0.00223239348790999,-0.049878173942299764,0.06624875908045572,0.1808180311026388,-0.030948279250122984,-0.02771872667107297,0.030047190446229458,0.0036853983926665975,0.05534505344605412,-0.11042518882515917,-0.10900227832926565,0.06560852821695923,-0.042704044228793654,-0.13742151208274783,-0.04166506262540597,0.03074758312318359
ADCYAP1,-0.016910235892435652,,-0.017315955145102153,-0.028828702255952084,0.0051582360962599315,0.011483311845749538,-0.02539513182350269,-0.031859194470852545,-0.0025289109201134417,-0.02290309861991578,-0.01907064088467715,-0.022465582438600383,,0.02286646312103608,0.01419903839458802,0.051850418604919644,0.03442191581206774,0.06248576264895962,-0.033346064218900476,-0.0435526046788848
GREM1,0.06906826015443676,-0.019159985404723585,0.006058011355172666,,-0.015499544294090402,-0.005496439275230894,0.08750992918471441,0.0051571502710933215,-0.04801398651037993,0.027427015672900245,0.014109463013769533,-0.020428103829892203,0.08993450115452715,-0.026848724766889633,0.0481239905432513,-0.10403800665491948,-0.038578301000405046,0.012006141933841544,-0.00798791758520563,0.05699959599561812
EGF,-0.039394308424342925,0.07480070549793355,0.002383016486225668,,0.02767634541428673,0.04140522081839725,0.007380180543470595,0.0017877166342591133,-0.004559715895231342,-0.020829491430303267,0.08598606363792134,-0.027749616641511734,-0.07340581833939627,-0.013974681291554304,0.07748499816906605,-0.002312574353121606,-0.022438111035105728,0.0637511793095392,0.05377338538493456,0.06092302995652086
VEGFB,-0.015593669972725913,0.03367738862441894,-0.08126320750859965,-0.0031857244922409403,-0.026723112288481003,0.038507414833316815,0.050842836810646184,0.11968079434956569,-0.04098868503287965,0.02353595210053543,-0.051326355408310195,-0.009160036651070878,0.10380772880322496,0.03262965275810478,-0.01650672240395863,0.03506972039768987,-0.049055842070328246,0.09098824066540612,-0.045647372749344044,0.03396415147602578
FARP2,-0.05578434934091642,-0.024959699484054593,0.024789249940707508,-0.0491474137974823,-0.018674118723666495,0.008831785973786522,0.049544401954228615,0.047793770536432474,-0.00774395088053429,-0.02277048893009955,-0.03278998383164691,0.0608084964794864,0.0672166647220591,0.03173612991767391,0.0052855907074979246,0.02862054165748555,-0.001729930223462881,0.0802232512528225,0.09447880782294843,0.04198996776356067
BMP3,,,,,,,0.09030736076762101,,,0.0019028963419867346,-0.023714640676981678,,,,,,,,,
IHH,,,,,,,,,,0.0541942718041015,,,,0.027553433486736847,-0.025753174385106152,,-0.0176049096649062,,,
LAMA2,0.07494939993509221,0.04915310755009317,0.03777894439654334,0.09163982450225941,-0.051370460170803045,0.04549534435733214,0.04558160397463907,0.045062688857401965,0.026411165227994027,0.056927148889137365,0.11724015034636624,0.014097339699491713,0.09522631700629415,0.008968180822584208,0.018342443842559442,0.06323236186055532,0.022710299425391368,-0.06281805196953714,-0.06325424041260677,-0.008729413807139751
SERPINC1,,,,,,,,,0.056393354651313815,,,,,,-0.0019864416203996677,,0.025422753015690303,,,
NRG1,,-0.033155916439946795,-0.03153611537689544,0.037056933185786796,0.08621266202179631,-0.038559385835761004,-0.0034266906848428066,-0.058140335419626266,0.013550596163527585,0.06271327107883287,-0.054986920191638936,0.012738442767711152,0.050557246062320677,-0.03177916073399219,0.05243796038956827,,-0.02246020851195416,0.09505151013201608,0.07355021852271217,
SPINK1,,-0.04496173369263889,,0.03302106837368907,-0.035496841618291634,-0.03409054811077425,,,,,,0.007261319861988371,,-0.03401013165701178,0.026324592857870453,,0.048626441909386336,-0.030281308840262675,-0.00733127564021649,
EFEMP2,-0.005355803194596523,0.0749555855099504,-0.034108249778654294,0.023712380644308157,0.0014050004613751718,0.07349125373104053,0.015497198097484146,0.15045406168664047,0.0036140577467679976,0.06938988035316836,0.06686688294954347,0.05264007527105668,0.08873652479675367,-0.03054595125813409,-0.014393495645350375,0.08473831289112199,-0.04174513464373399,-0.0032130146252232245,0.06545789477081192,-0.03420349147316645
SELPLG,-0.04555903960568298,0.05400309736809776,-0.034204590737119116,-0.04257527779827562,0.030052761885323537,0.02750612713510917,0.005157417616908306,0.01659838233703667,-0.029543418298410316,0.021172694264213733,0.08265348466779704,0.014345362199645214,-0.01900873847421325,0.09617767775404633,-0.007824065664588499,-0.04348681806944329,-0.0024755962871293737,0.10205720240972725,0.01570684498615473,0.14553640923397396
GDF6,,-0.022468054087313023,,-0.004333280515714922,-0.005163740717273002,,0.020138578775222665,-0.03390034885600077,,,,,,0.027520375210749983,0.018678737979446067,,-0.007447220689844234,,,
HLA-E,-0.014951402277553654,-0.005923836775639831,0.024316791731415693,0.0032262397078493105,0.01322019086225526,-0.03531591526895637,0.05083832712935559,0.13241909459901238,-0.017733173391266614,-0.031218845406587467,0.04926464532251044,0.05257847270819398,0.06882529282353038,-0.05674937462216745,-0.050524352388690186,0.07122401375433451,-0.020974844252387347,0.002689054961174288,-0.06030732124664319,0.04449778457832121
PTN,-0.07869416156635832,0.063359781549509,-0.014323851863046373,0.07695175169261635,0.01740577589789312,0.07613374524077214,0.07520825251209902,0.14684736291468536,-0.032784369935210035,-0.025115625269665015,0.04938234720024808,0.026625586877648228,0.09010455334106902,-0.009448819065240017,-0.03590749065227736,0.09671273225581792,-0.008603742695902259,0.043646304178571384,0.07415851682761275,-0.015780388448140024
CD274,-0.011000092798697762,0.05408019218286277,-0.0035561646294882546,0.04014967951098423,0.007540008920148078,-0.008462709792179899,-0.033138710432746916,0.03864511223204279,0.005184403645555431,-0.01611928153431831,-0.026255526708195257,0.054852015757914756,-0.005689660888895906,-0.016742638556664628,-0.04055964821149461,0.021402436778674105,-0.0444785408896728,0.00029640770754556895,0.1039682965950621,
FGF10,,,,,,,,,,0.060853667949034344,,,-0.0992427282792547,,,,,,,
CD14,0.037288306107258466,0.06243328983717645,-0.0020895728263232273,0.04719350937046733,-0.026745364542645794,0.025736722413234162,0.06958332894080485,0.14230182117586043,0.03415227162318763,-0.035038526994398536,0.07563558702382156,0.009301129559756427,0.024257287612612012,-0.039862095160483446,-0.025749079234413653,0.09561557995423192,-0.026703690158166638,0.06129146612070877,0.00898755431893907,-0.04898312163298492
SFTPD,,0.02212395414273942,-0.01944413818908203,,,0.11517912290899958,-0.033582844143676516,,0.049694892857288175,0.022435123733792965,,0.001328116128321396,-0.06193536689246819,0.12407076937724577,0.03621021630946837,0.0005457509999899948,-0.039016946011867115,0.00016075412633900112,-0.04394149317014643,0.042399751480994355
SLIT1,-0.01551302111859718,0.0609140299906895,-0.011162582077768907,0.0012779190443810472,-0.039586552988580936,0.060469676206537426,0.06719506147455666,0.04781991854645908,-0.025790955260741315,-0.024211794636673944,-0.017389619320840887,0.01593579828219948,0.07122643015894256,0.025308851011731477,0.02531921877029157,0.030941174969553294,0.0060138887695703105,0.03548290258241154,-0.03489280444882077,-0.05302087979615111
LPA,,,,,,,-0.014853627907863976,,,,,,,,,,,,,
CNTF,-0.019830573623322585,,,,-0.014135105638503015,0.0004273904263898737,,-0.002182347672917326,0.0068404701590731466,-0.013589167200638241,0.07556765117417913,-0.017702366491856223,,,,-0.02209373490299116,0.0644444529426556,,,-0.04256307580927216
BST1,-0.06135490231185141,-0.03824539681918012,0.0029457627026552896,0.006027670930614207,0.018831258131705917,0.050336656454292514,0.007591067595267122,0.16897140652042417,-0.05063867238177026,-0.025525100479597326,-0.025422218731684473,0.04376725797571685,-0.03262924365991169,0.018859901966857332,-0.009776160007480718,0.027164899021343825,-0.025203187851859512,0.033136721329081686,0.03083772553307133,-0.043812506770510594
AGTRAP,-0.061518684045893675,0.018536009347084003,-0.05044025842260975,0.016017095032594547,0.04880125997927156,-0.004627363007932542,0.021375298544374453,0.17295087937313713,0.005175214304845564,0.013746570626475881,0.08998297280423957,-0.05538495215225799,-0.03941947314540873,-0.04348593824742397,-0.028684579932699853,0.04952413963460635,0.008429467119016824,0.025137646168849618,-0.042685224026348126,-0.05672322931616695
LAMC1,-0.05510601993231346,0.04358075592819743,-0.00621616596685625,-0.0014760615264521033,0.0701237175357517,-0.058391175297912025,0.010546423665137219,0.17439379227399976,-0.025544461386729,-0.05943683179731862,0.01913067719277149,0.007533121330022328,0.012447497752159134,-0.09633462481045699,-0.052741184369044826,0.08831896658733569,0.0014506923598839104,-0.07075389340192859,0.030367190222177997,0.1315166170229898
COL6A3,0.03127760061916969,-0.0004426952111984128,-0.017898018544673846,-0.004357083378429872,-0.02265597473341022,-0.01729200064422379,0.010950862882182989,0.030714024989352825,-0.04248360400059546,-0.03747657849273179,0.05791382742057717,-0.025607902933364277,-0.05340964693968907,-0.06692569790026899,-0.0879592117224186,0.07937630330831011,-0.0327578298918107,-0.06083830567540499,0.018684892028720024,0.04337881267971837
FN1,-0.03342032374355398,0.07462157960450436,-0.026231684584326162,0.06850360440679942,0.0025131689107049634,-0.07743086595254112,0.006266225259747447,0.1336985181442091,0.02735958470920809,-0.011664940802570526,0.10004159788541266,0.026983403949285785,-0.013277008828925806,-0.0690760164588737,-0.0882338650441204,0.12260477600025871,-0.0337341615586205,-0.15712166915770584,-0.07875536727666767,0.18045446133601212
MIF,0.026301417654877462,0.011272588915106987,0.0010534706661190555,-0.026056104223448073,0.01027626908484791,-0.039440067322558135,-0.003012042197675115,-0.0005526941818324975,-0.012105237614126053,-0.04463584293093859,-0.0254764714435809,-0.11752660170015876,0.030844673786423565,-0.005912429686573692,-0.006962344126728829,-0.062363792521323305,0.02839807885348407,0.023193525097487434,0.02631582741866293,0.06521597660267728
JAG1,-0.07407484288218047,0.06764095253288296,0.022486234170950702,0.01387623407989191,0.002095816193636229,0.04329897809975039,0.051062513790873565,0.14787923380617835,-0.00534913531740831,-0.03243387671575954,0.05146255658389275,0.06140838770983346,0.08112962687841264,-0.03657517601422892,-0.004356428600471059,0.08053034423223723,0.005266102068850649,-0.11831930539684522,-0.013660463678440387,-0.010944455785489112
NID2,0.011042847545980682,0.09945328171996745,-0.021383333958388887,0.06608347134323413,-0.004886707836559574,0.05184385656001545,0.04048028380715529,0.12170447642253018,-0.03074238353497385,-0.01756323295250089,0.07520985439374488,-0.039416463103328324,-0.008505573068080401,0.011921225009002993,-0.02276297887584491,0.09263419061242778,0.018975762331845145,-0.0587075092111793,0.016322592580996928,-0.06694908216513049
EFNB1,0.034829742582373806,0.008026826823348139,0.008992278830885166,0.05934997068167271,0.01554437135268694,-0.01512733828829501,0.04108422194966331,0.07783023302397427,0.005853484939909162,0.011686759466875774,-0.02988540809599816,0.026552127575916577,-0.022424409449656554,-0.02945983163537187,0.03169176594700354,0.06316781233764246,-0.010695812997397346,0.03436004870655034,0.0037724671430550824,-0.08083915088604608
COL4A2,-0.06444883857948772,0.04311173942581612,0.009704650013829958,0.0653243447201198,0.02645608938037841,-0.022840210863277706,0.023047650942903255,0.17144563634077464,-0.015491150004289297,0.026728558628068236,0.04451018284188966,0.04465993976141301,0.021160934335235724,-0.05891350063189935,-0.11832853483586404,0.13206427585955138,-0.010995595702303025,-0.11789905533746675,-0.044375545609136466,0.01041325915610208
SPP1,0.08826942863992582,-0.03249708912518158,0.06384364762228298,0.009333424558743756,0.025978422527247497,-0.010914204311790264,0.10101148612791479,0.16581771910627133,-0.0002591812538547864,-0.031973356457005046,0.08817377468917169,0.009543694967064628,0.09919982380185097,-0.058215624991032854,-0.05291722011184921,0.08800277157851091,-0.05534096890111347,-0.06879218151186615,-0.002204218491544609,-0.04215352128260488
PODXL2,0.04134426990544022,-0.019219347750709773,-0.027500365950674805,-0.052099927483273197,-0.002482886531727161,0.0004987673867656569,0.13218115689559348,-0.004888383799281164,-0.001988474826909734,-0.03986249587325565,-0.008009780314999701,-0.025620106175323225,0.019827361262146813,0.041178671934586894,0.05126982719638436,0.12633950609786845,0.014536772927510424,0.1246912288884808,0.008132495333656453,-0.0044323831612160264
IFNE,,,,,,,,,,-0.015182588190946722,,,,,,,,,,
FGF9,0.16401119963417798,-0.039828222142187265,0.053959422168762476,0.04170338684053731,-0.023501097555759458,-0.0563629506458324,-0.049782233394026605,-0.05970755974774137,-0.005996761061206645,0.01939190528216076,-0.02087255733239734,-0.03305933037426054,,0.027888666500735536,0.03830723510444327,,-0.005497058943280214,0.05058081982414749,-0.022937184326890216,-0.026774746378766583
ITIH2,-0.04313897914960794,-0.01781702823919846,,,0.04176126400326354,0.03360603797580971,-0.023623367065514815,-0.03453540520112441,,-0.06784458056421977,0.005924288882441024,-0.02481168263623402,,0.04544774976056691,0.020509263625971306,0.05941690053697363,0.010147742350999365,0.038157735063945535,0.03801320004457878,
ADAM10,-0.014389983902040684,0.07895843044930409,-0.029450467464680195,0.027331478625715205,0.0021794672198014215,-0.03731525404723552,0.058316874754993156,0.031115348674890124,0.039874454046253324,-0.014425409307518374,0.06953448686904541,0.018069532765826814,-0.002980287686645057,-0.0007663836449660759,-0.012780465066873768,0.024316250936461736,0.009601689208742813,-0.05174719273460505,0.0009320717661040489,0.06291375074859504
