,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
TNFSF4,0.06565857879154399,-0.005728841560263378,0.044643612122625596,-0.031603977311112814,-0.02856619674165571,-0.011987186235054468,-0.03705597036458422,2.8917433301777448e-05,0.03943050356123175,0.021671135312271033,-0.0005530727577951481,0.030330572359705512,0.012547046228046267,0.04850790810863878,0.031919468406049194,-0.020703035039808606
NTN1,0.02863881928024995,-0.03295108428072132,0.047084838881948116,-0.03789475701718896,0.01618732079622053,0.024738794470615975,-0.06645164149792329,0.019873966108634664,-0.04682770851031383,-0.0546262402978749,0.019487202605903968,0.0679836734778017,0.034830468689679324,0.03465107166584704,0.11134231356580919,-0.07761198362489392
CXCL12,0.06844554360070351,-0.04414282322191314,-0.006915944006834219,0.022848933901561116,-0.016674326002768983,0.028492235255748493,0.07067317465134301,-0.0015877804138547294,-0.014107895791630362,-0.028827491854694503,-0.005880542422165892,-0.048866525142601626,-0.0019494767640213034,-0.02322074474422787,0.07569721607048527,0.0812331080126304
GNRH1,-0.033963681288917955,0.01925421158018072,-0.008067411344793446,-0.012646740547432634,-0.02380442000737789,-0.0063601751682382,-0.03268875143504148,-0.031281239269427184,-0.02130008229277092,-0.014225580470434084,0.021962370363640998,0.01648611079016338,0.017170620521599227,-0.01836080080631924,0.009919260568671004,-0.025024385215936217
FGF8,,,,,-0.03326693423833805,,,,,,,0.009917025338440175,0.08385419492753371,,-0.04359159368558377,
RIMS1,0.043230556372830055,0.03488063326111321,-0.023338430194451396,-0.04008827455260538,0.033875798166534486,0.03178854312872799,0.03692527371822707,-0.03261139449623812,-0.0026460520150760913,0.13219793645985797,0.003222184494090307,0.031211771495395915,0.015730649728125785,0.03909477237663036,-0.02026745850244932,-0.0031310229253778787
FGF14,0.021402846897109886,0.02230968913549553,0.029408247276943522,0.02456748317826077,0.05232997183692453,0.03466705474651312,0.073279079840393,0.042820433733235276,-0.0020114527937736193,0.13808201978357162,0.08900807306881263,0.04917297490153204,0.029684287914167745,0.018903080933577107,0.07417617150716617,-0.08637833195315711
IGF1,-0.02476879959263485,-0.0010070784246531028,0.008746274652138227,0.02351154141077347,0.042385473256890294,-0.010535584547244183,0.001673820251498868,-0.04675100438515541,-0.04451755526032506,0.07889052359083853,-0.05712189107796421,-0.02802603210607285,0.105405110488247,0.009592169565108546,-0.04099315765438786,-0.030703922406862913
TNFSF10,0.06874535213790678,0.020358342680385163,0.013148195462457277,0.04911933448276555,0.023608373684904718,0.010689881469036572,-0.019937329372943784,-0.004096945329203035,0.007458655313399194,-0.035987958447877576,0.008579696875191056,0.02575155362021724,0.011693833565088086,0.016549502255771075,0.02712110164532331,0.00014101766260443563
GDF5,0.043590684971496076,-0.023985364785604608,,,-0.014281454273740729,0.049870928516330994,,-0.027426034792118303,0.06996480124739311,0.1370884939632888,,0.03137865492947023,-0.008225314760469747,-0.008938718811777427,-0.04258954442715703,0.00322746266469013
CHAD,,,,,0.010103503091848945,,,0.07475688311198021,,,,-0.032282993299068724,0.0003470568317442285,0.029306690119437758,0.01111163837443798,
RGMA,0.07679173128755043,-0.02757770179139796,0.0034193046051988266,-0.04472053484834417,-0.04183924148907508,-0.038464564305367654,-0.03650661564863794,-0.012197921253430277,-0.00501398828144905,-0.05863101982428323,0.04974929340005467,0.00632238852291136,0.0919820920188848,0.00452370983704191,-0.018483799402361032,-0.02148486866191241
CLEC3A,,,,,,,,0.024682680124686215,,,,,,,,
WNT16,-0.04191211313342553,-0.02784427933164259,-0.012732241338337074,-0.02368534974367981,0.030334907941511176,0.06312839624526179,0.010563941780857629,-0.041378915775163214,-0.028756851145367187,,,,,-0.016864622129263505,-0.021544619195146393,-0.027706358511126863
CX3CL1,0.00991193444797521,-0.06311142322216536,-0.058621818782888836,0.003711940730597962,0.02429830462266778,0.002798557630345379,0.03572053790239148,0.027588679828605137,0.05233475630762188,0.06703753318015965,-0.02977652166333844,0.11066685671659848,0.043417257738815794,-0.020040882073961864,0.012352249100526095,0.03352510075414768
FGF1,0.047006378763431535,-0.025904066525704598,0.01814601925253289,-0.012268414127222562,-0.0023128654739432873,0.03903515644115606,-0.008322941921957103,-0.014280174871964809,0.019672366793558344,0.05706588938297887,-0.03433348340070665,0.014542783014449447,0.04195564127667077,0.02818399689213199,-0.015106907252857701,0.05784134259750766
ALOX5AP,-0.01402002867739034,-0.03871820213937103,0.04544439828978976,0.04096089623677208,0.031127029589599443,0.004480226950278781,0.01892564895246995,0.008754680557783215,-0.023303019008348774,-0.01975288228592461,-0.05604380922954484,0.05808074575136852,-0.07608800816752949,0.02818777055597241,0.014315455928460175,-0.011773258270720736
IL1RN,-0.014699393287642986,-0.0216097455284604,0.057458642238070616,0.0002914183425208887,-0.010074843116832329,-0.019455755811585006,-0.006823316526981504,,-0.03788886670235022,-0.014337266830675011,-0.0695319971966328,-0.03830952287351175,-0.04687838540886506,,0.040592624983344205,-0.0035324688177863564
PCSK9,,,,,,,,,,,,0.029033791342939656,-0.01991922280483312,,0.050328914416945716,
NPW,0.046179433702113505,,,0.028058070285645435,-0.03384792263833477,,0.03631832646598357,,,-0.01596859368331604,0.03778685353315713,0.00538429225483519,-0.009249635323836363,-0.018834950061104683,0.0344954885390305,0.0003505924626972336
CXCL9,-0.008357009132240788,0.0021306520158507944,-0.020171607548279336,0.014630532372886574,,-0.007031455225611849,0.01562577793192443,-0.020015604483364462,-0.019176922175941483,,-0.053524373886748834,,,-0.022093726281254653,,-0.050724659160351224
ANGPTL4,-0.008728039792561062,0.015307632553399161,0.05389463286447547,-0.048102424426763844,-0.014460389139388538,-0.025608506479336712,0.05936651794854898,-0.02403251282728393,-0.022596136876284832,-0.08551289790157789,0.025347641526817816,-0.04645192188936952,-0.09822264200439411,-0.06034332871277298,-0.030308905752616605,-0.004856117597688109
UCN2,,,,-0.01628528217220549,,0.015650631753118916,-0.022084160850698524,,,,,-0.031632984344084264,-0.03460145987093808,,0.04304748303987702,
COL4A3,-0.04042423087014462,-0.03143785148838397,-0.008461397430498556,-0.039278622386655616,,,0.00927777576344615,0.02756510351796719,,-0.018081040287762706,,,-0.015762487427834582,0.03394798739359541,0.10209597081722863,-0.021871167569371505
NRG3,0.030546915724200915,-0.005610913400393483,0.013324190326397001,0.004240672558997417,0.048744961743730865,-0.009602195715074412,0.0022437432074462597,0.03995479139577041,0.024819504697033284,0.08216225016829534,-0.028689656765502888,0.09239481867645988,0.05544696548060384,0.08685320313320796,-0.04238684369183506,-0.03453538686834708
IL23A,-0.046345663579260774,0.02775641581198523,0.021849803466916534,-0.0031444835211671997,,0.021921939155403677,,,,-0.021998685734840186,0.1148287975196458,-0.018294406887418218,0.022853411289995688,,,-0.0244938133286664
COLQ,-0.035907055905892396,0.0019367641532563454,0.04369467724949326,-0.0017671796411526327,0.034083893463772406,-0.07266990659537974,-0.028205836789589423,-0.04550572443848483,-0.04193624754289281,0.015146361429338815,-0.0037783098852472437,0.1315071283806771,0.08670778654901394,-0.018745265031680673,0.029100529448128958,-0.008155634916429651
SCGB1A1,,,-0.012920165461800755,,,,,,,,,,-0.008859586747434802,,-0.024195797909337173,
TNFSF12,-0.01743859872611608,-0.0037310369854591454,-0.0008535286030653136,-0.03955090963736145,-0.004245499625078753,0.048776175887187176,-0.04291470963374939,-0.007434939839240061,0.08470355657807058,0.047314706469364795,0.015500509765289635,0.06563094991445924,0.054683902018717256,0.006585075652907878,0.03259526972423048,0.03900646854789619
DKK2,0.060455627938466094,-0.02684675422182788,-0.015161638300061224,0.10788567069269937,-0.002539444797232784,-0.014254199432112652,-0.02264177145132692,-0.0248186362991452,-0.018981535818727982,,,-0.021595277183918703,,,0.04376272897126461,0.040609678884340215
FYN,0.0994536637219398,-0.010589977054089197,-0.07997659775102349,-0.023856564029515633,-0.03402064376325532,-0.01534830997373523,0.007018733267232987,0.006103166899031904,-0.0027154399096567176,0.03846568520839659,0.0042594743447743584,0.05260835560433415,0.07997532279994381,0.0006530702134942887,0.03490716790672621,0.07331923486307923
ACE,0.07040826421789773,0.016508287703964244,-0.009042014342243075,-0.02151012694650878,0.03955697296680376,0.012080337383768453,-0.052350929508109906,0.0038800045399427796,-0.040452683651089366,0.11391727756364513,-0.039105539085987726,-0.012925765859360313,0.030335778206035047,-0.0639337418153794,0.07590168519816186,0.02045008904625384
IL18,0.04145309506389061,-0.05029826642076981,-0.027957878590118987,0.03684548588588566,-0.031057354153252597,0.017620378980378958,0.03909078327709778,-0.0418871854953692,0.014206049493629603,0.004254898411774164,-0.060737803235447405,0.02812906560716296,0.07019958342114914,0.0004987944477508953,-0.04957704648382003,0.033540704917201666
PPBP,,,,,,,,,,,,-0.02239974188782311,-0.023579829203922646,-0.02168491059019633,,-0.02044912254943527
CCL27,-0.017865166085078012,0.022759377458064358,,0.06451339027321273,,-0.030952561579208886,-0.022175566133925455,-0.01421744252701201,-0.023478228650931337,0.0074565809645997525,0.026636289682114563,-0.04158180323403419,0.05301301503581376,-0.023281599279768785,0.0421159702865827,0.03176895712784595
SERPING1,0.08587794087308558,-0.04737531326543002,0.01873777483105473,-0.017977464970824728,0.015587992063260246,0.011821406859871805,0.02377444053257878,0.010792069531883402,-0.05589576801305952,0.024437126909966078,0.009502756906544922,0.023859065930702986,-0.020034003133771752,0.0012797505411161264,-0.0477231775533592,-0.0013368163211297096
AZGP1,0.0008527498262393285,3.966051716740684e-05,-0.04029496128336131,-0.012697825737893497,-0.014586990225646796,0.008424925440992494,0.01820917053097615,-0.04933124000660806,0.04005007239269244,-0.037838004323687446,,0.05018322337092508,-0.01721751909936775,-0.012986552965609502,-0.05241097841901416,0.04480380528444666
INHA,0.006607792969836704,-0.011930561917986532,0.09371977754925946,-0.04521206571005176,-0.008892280171016387,-0.0494348461639039,0.00808050216381508,-0.01742205543900763,-0.03244563523423272,0.04412892041053739,0.02561910861185139,-0.012547981604630398,0.07678414700311209,-0.018834949949465475,0.0966200208551117,-0.032935956322714795
SEMA3G,-0.020998408533096802,0.014297373642910411,0.027553889677680167,0.02905434915216025,0.02197272118254063,0.0004541544466343525,-0.03502188683087363,-0.024622779093925955,0.05357050392141908,0.013872070552532109,-0.05383037176451249,,,-0.017376687186829873,-0.03469480428480454,0.051369237718605604
OXT,,,,,,,,,,,,,,,-0.02026146071324995,
COL6A1,0.03793998083141713,0.0015927806138088744,-0.03749342162082706,0.018281885849385608,-0.001485844717294141,-0.021565700707070593,-0.13132424547502292,-0.013903827931644,-0.10619690079912489,-0.09223497982512024,0.046985528769533824,-0.022097221302419694,-0.09136588304510228,0.014776350572068407,0.0008856627044536095,-0.032332513182987875
FGF17,0.0807995663017655,-0.010166899072508426,-0.014168982656741094,0.007761710429544025,0.02703113518798573,-0.030363904328260662,-0.032083903831214525,-0.021162639654543132,0.030011720348731934,0.017392569323087557,,0.16159103587365725,0.029696277667827408,,-0.013935409322157206,0.0358347929490035
TNFSF8,0.12461470306055931,,-0.012541627302883038,0.008045787319580196,,-0.0194557559777938,0.02730815464233451,,,,,-0.02430540604413256,0.015029569552100224,-0.01686462868571943,-0.021544622038816567,-0.023027375271510803
FGF20,,-0.03373705908061714,-0.007158504703362463,-0.028013426721719935,-0.028566205760010913,0.10602446986058733,0.05104676748663709,0.047123660862306585,-0.017734111682705427,-0.017456436488236995,-0.006185266247561875,0.10690558032733076,0.02599142998279665,-0.021839467880308362,-0.005447726655939759,-0.017046311406650527
ICAM3,0.06407230459341288,-0.009148735276555743,-0.05787183138502103,0.003719062763665877,0.004655328906605521,0.010640737074573694,0.0013193961115428219,-0.003263668723152078,-0.044461398614519435,-0.013487292822162116,0.058981426121731156,0.06328864562969667,0.022068922811852933,0.06648723111978155,-0.021609145111726874,-0.008768042217500844
LAMA4,-0.01491507603324157,-0.014530361164144053,0.03178453974236658,0.04294524988878472,0.017327951572621344,-0.02529123785296406,-0.06039003614563845,-0.016991638639952424,-0.07390441986729325,-0.030267139186623833,-0.02675076609086619,0.013712602925772348,-0.02414022366299335,-0.027847681296234914,-0.023133289951058348,-0.05450501480341664
INHBE,-0.03192100396199926,,,,,,,,,,,,,,,
DLL4,-0.03179174673781304,-0.02290320953167537,-0.03076835428306276,0.018308470198209317,0.0785483785079805,-0.016935982201556257,0.026030858774715712,-0.01848001155242452,-0.006146863807992839,-0.019012419460433982,-0.004959702233068733,0.02138518926132856,-0.00779536548483633,-0.02235255486596946,0.004028587903801401,0.0027883655618297495
SEMA3A,-0.0010914741876986566,0.05472607143688299,0.005222986606742589,-0.022285489505945385,-0.015316062267259888,-0.0453164610600465,-0.03656216533668885,0.014173077707268463,-0.03724475759858776,-0.004009689978737918,,0.026990101150029346,-0.021350278996849617,-0.04440458201027705,-0.004239571470203803,0.0011669308029869474
RLN2,,,-0.013468875811439402,-0.02096523452783364,0.013578570028382315,-0.024986113917441315,0.012116350689535123,0.04047745920590396,-0.024834558647709705,-0.013752907948239728,,-0.016807129245292467,,-0.02808073535182924,0.039788804426961595,-0.02002615603214082
C5,0.023854538324594235,-0.0356262597146552,-0.001577912133260629,0.008433949060803733,0.0050106064569780855,0.01911663790358486,0.034427682115001954,-0.006449519298407936,-0.03957407050604884,-0.025191694481585175,-0.0008998003867315914,-0.04183495325521154,0.05161281703387888,0.0023269627413834105,-0.00688985777000447,0.03878685848481312
COMP,,,,,,,,,,,,,,0.03112700225972398,,
EDN2,0.0768998560151477,0.016037023011632685,,,,0.003671243546351775,-0.02236455144892543,,,-0.03624532751016938,,,,,,
C1QA,-0.02647727770953809,-0.07993041056752598,0.009667488779090265,-0.0003024827825967216,-0.06851271857274546,-0.019578920886318088,-0.03180361752851328,-0.045558565555988494,-0.0608255479947514,-0.041567455540198486,0.018645466400824273,0.021696863345793394,0.010830309635403443,0.03108463637754441,-0.0747885102218885,0.011968736023066301
UTS2B,0.13743201528771024,-0.0039424500321810175,-0.015321183788759662,-0.020965234407385954,0.037572050035003406,,0.0012920681881280435,-0.011390747943584374,,,-0.03297601805712274,,,,,
COL9A3,0.05432907002801774,-0.050526911465057084,0.005421237169659711,-0.0702142676421902,0.004228507445467729,-0.010426288901192717,-0.05832700949000059,-0.024025016017147068,0.03956409604089687,-0.060885283781989694,-0.03584992843689309,0.11633466827690014,0.03883543799190941,-0.005614465204637256,0.1028522182510953,-0.028275043834501808
DLK1,,,,-0.03489433436043215,0.019575690640794348,,0.009494442792013592,,,,,,,,,-0.039687667540952445
HGF,0.03546132132160149,-0.042866238151918305,-0.006454697396933303,0.12890323517578284,0.009783438890369039,0.011453557316941667,0.0029721791137105446,-0.015689432464271263,0.001827627227008091,0.04439535262208382,-0.04507113585252754,0.019084216741380677,-0.01366443946921603,-0.00901452839840024,-0.028559870078003025,-0.02890762142351569
P4HB,-0.008696314849984739,-0.008611911405369028,0.00629177189560951,0.013873295327772945,-0.03010160291462187,-0.01932156693192073,-0.04931303890459345,-0.026393519739452323,0.0043318599879073666,-0.07843853832143974,-0.06050783716062426,-0.05278126759507303,-0.1279034857597634,0.04050572124730693,-0.011712777995400875,-0.027118527206442387
ADCYAP1,,-0.007882836113227203,-0.01903320014379489,0.007393210053873043,-0.033579639975378384,0.044381058177134045,0.05182792246905917,0.01087199367743728,0.03461713370598819,-0.0030027291893125903,-0.03763459190577775,0.046394712522219606,0.0052484654978395195,-0.03400354590761174,0.0789336929135607,0.01513135759007151
GREM1,-0.021824391086723533,0.025061675049502213,0.0021214559864881632,-0.018120535259540715,-0.04381056149611491,-0.031062464069040965,-0.0020457387287892525,-0.029030333320548076,-0.007225020895694139,-0.004329275005899256,-0.04576180125992923,-0.02062993211519211,0.04907846127077197,0.020376198130341062,0.00186011324530625,0.03568457285392229
EGF,0.07879030621101817,0.02907059186537572,-0.03815091073439749,-0.03190379836524587,-0.029579735430309024,0.04492212725429545,-0.010467246955305402,0.004045729958982414,-0.008426602404321838,-0.025031814547192742,0.163560785253321,0.02043872042821315,-0.019018339708775138,-0.03687976394604519,0.01962469690835141,0.00044423654644963417
VEGFB,-0.02787175005491133,-0.00464994128631467,0.011111539161775864,-0.03143319039912876,-0.02678802861051461,-0.011119911980250455,-0.057565149729477495,0.03264084271750648,0.05893672605452775,-0.07405492765352029,0.07346295954773113,0.06355771236513226,-0.041262059947753886,0.027072240339360724,-0.03728958823594255,-0.036762002112727496
FARP2,0.02059345668854704,-0.02818146110998077,-0.028607000027288006,-0.02299923493335279,0.011273560261963272,-0.0008245235295507263,0.03278120069208343,0.008453386441453855,0.056677282914018544,-0.06875584132123273,0.012523814163478442,0.022627903820854812,0.028643773911527372,0.07347354868359014,-0.041140022987524234,-0.03521181208169338
BMP3,,,,,0.036973732973861494,,,0.07703239627268267,-0.02104548586401222,,,,,,,
IHH,,,,,,,,0.014374451557170521,,,,-0.02200086189946742,-0.005683315099404396,,0.04061671377296762,
LAMA2,0.07090362251058335,0.042066669925178525,0.013131147363574206,0.010207505156754513,0.010295944002404722,0.009904357428718664,-0.052325573011178995,0.04429673321015113,-0.05529625687977753,-0.016119681834498793,-0.033991878665803735,0.0046499736548277805,0.02311655985668243,0.05981834932345934,-0.04326806600155933,-0.05598868045797969
SERPINC1,,,,,,,-0.017032578103800232,,,,,,-0.019018341221725996,,0.07342001273355096,
NRG1,-0.0377666095218283,-0.02567629803372385,0.014638817736776593,-0.0366649072218709,-0.016783359811273636,-0.042852101813666284,0.014494899747360016,0.022706997415290732,0.09048793169786616,0.022798891701899016,0.08986085559504967,0.05756041976352267,-0.020602167584316447,,-0.06562948894733939,0.06936188667555855
SPINK1,-0.017399913567407436,-0.0387126199895849,,-0.04149939881728204,,,,,,-0.013752907948239728,,-0.04638926335694006,-0.05193255291906759,,-0.015394655182396598,-0.019492284137638177
EFEMP2,0.07835745943130883,0.047348925037376845,0.03576656001520802,0.03316920420331807,-0.005822944712325697,0.0009687237709294196,-0.06363823794271287,0.03057236619660621,-0.033851185931550905,-0.06656792784196419,0.06735789221412442,-0.004962929951535789,-0.08694721245352781,0.028418911159788365,0.0062552687759835504,-0.07396319884607772
SELPLG,0.01461700655333363,-0.04894100778733076,-0.0003152366959517746,0.004317028781343529,-0.01963790421420596,0.045871000081389786,0.042309341079327836,0.03062094861443994,-0.07551744053403973,0.026272969065902624,-0.06887243252910574,0.06944007269123137,0.056711438894755245,0.009624495453893512,0.02878232708852393,-0.028939264720390438
GDF6,-0.025592482927376776,-0.011194243457725519,,0.02617198728334221,0.014847802313686886,0.15068616125622936,,,,,,0.0049285126295996575,-0.04826568056930785,,0.007064442564952097,
HLA-E,0.005974982377315053,-0.07544127313631609,0.03586025657614109,0.0022829459583177713,-0.007717049719428576,0.01108166744011779,-0.007732333259612707,-0.014920118023334244,-0.042255957466315094,-0.06595645772691762,0.05039848082578013,-0.04656096048467183,-0.07764753116515516,-0.01101382071651898,-0.07941274661541255,0.018926570592608143
PTN,0.11200885246281679,0.03781075242870415,0.004407536189424825,-0.025196081896163763,-0.08063568748596543,-0.019979655749189664,-0.1325181633803237,-0.01801698408418549,-0.014264772432819041,-0.12643329067872203,-0.07828031067142895,0.09636765855616153,0.004596864928032004,0.000323458595826904,0.10278840227893106,-0.01186446950004111
CD274,-0.0115367361074985,-0.036891380586355695,-0.037107719420614305,0.039746384212446036,0.01317171571732435,0.09501733994501525,-0.022471386537883747,9.262901923827529e-05,-0.035166948149588546,-0.02263372757679804,0.025527627472256113,0.014371598789505278,-0.013357896614967163,-0.019298771866207817,-0.03411985454755263,-0.037256850034662586
FGF10,,,,,,,,-0.015049699131472248,,,,,,,,
CD14,-0.06959934111969485,-0.05370548233897069,-0.007050534271580167,0.010920177739737328,-0.025396220047465327,-0.003621083109312381,-0.04872934229418418,0.0018784461913421658,-0.04324767351642377,-0.09479927633220704,-0.060453475382306145,0.053990795483493136,0.01329439035380253,0.045697222029455226,-0.004773003613404018,-0.03640585329472073
SFTPD,-0.02774563335946177,-0.019825782444993757,0.008872801029292316,,-0.015682223253038637,,0.009472550056315449,0.010278784069679164,,0.03599613156886613,0.0779753313188336,0.01815324181890939,-0.0013858204658534145,0.03900405031223553,0.03434822789722826,0.09682370638350826
SLIT1,0.01954267042001664,0.012822289608093536,0.011241795401700602,-0.016286140928405073,0.004382082503519789,-0.036308387310925026,0.0016623896752176145,0.0009417931889285964,0.05937819315359486,0.07584228371732635,0.00037054416131580717,0.07750616161885462,0.01926341655653182,0.023357985017818963,0.11361716195033993,0.06118842648491415
LPA,,,,,0.0652010581022386,,,,,,,,,,,
CNTF,,,,-0.0165253684405086,,-0.026141823601873275,-0.014518881903817405,-0.02903033081152485,-0.033657744494113705,-0.015968593757353027,,,,-0.017376694043780647,-0.023630928900246595,
BST1,0.11017254981065039,-0.024485621945561642,-0.041313228182355284,0.0725071681037363,-0.0098500911581428,0.011295812554013867,-0.026459743042225665,0.0003444026862562366,0.07261479405039473,0.045798039880847595,0.03578712040326075,0.011697204981073602,0.0542745989568439,-0.05484845994619082,0.03849928698553666,0.006149668166036045
AGTRAP,0.04467537263291015,-0.006512818575151309,-0.00916985102538045,-1.8017458926828404e-05,0.017251042839371428,-0.025949618529297662,-0.0034182856757273834,-0.007489413525627386,-0.022719359895225433,-0.03484027645518016,-0.017488766487238117,0.013473636190093282,-0.05004962548272965,0.03577117249606885,-0.027461189228898793,-0.024958616881040025
LAMC1,-0.022653085389058632,0.020985803362582614,0.015508068737284551,0.009742846530364006,0.05130849898198422,-0.0125786216101083,-0.06348432268619193,0.06864037943586566,-0.03846514144940129,-0.040303885133504115,-0.07065340937730973,-0.019535087578295533,-0.034575412985142016,-0.01298720156506554,-0.04074294791910475,-0.0006362042388799326
COL6A3,-0.00749915277786449,-0.002130464488648056,-0.019672987501038033,0.00026166140885645374,0.04291533975005133,-0.013621477655971851,-0.011017630393271863,-0.03227756036193819,0.021971337355450496,-0.011167731229822212,-0.055595180154704674,-0.0008533291709857426,-0.060367992546289176,-0.04855916629047255,-0.029073826707603185,-0.0350618318989537
FN1,-0.06338747432046346,-0.017183942108094295,-0.024958357762208193,0.0018515911853689336,0.015622653570897326,0.008402605584050682,-0.11358094200321167,-0.028726320281980966,0.020549752201440657,-0.033677390253812535,-0.017577782877665992,-0.09772856226520306,-0.12276475562875881,-0.03383525958641569,0.0018118608395354524,-0.02196218228825347
MIF,-0.04166433390907188,0.054065143630817034,0.006898327130663676,-0.02334320582542011,0.02479451489044167,0.08828317441152153,0.021265098171772138,-0.011698064371577789,0.014756849670260901,-0.0380836191434514,0.07625125078125145,0.03212952266794551,-0.013309046760923328,-0.06540898196314593,0.035272217191632746,-0.08222156988165713
JAG1,0.07375358282384584,0.004440893202644196,-0.018698548565400947,0.05341628641095732,0.04626362813846284,0.008860057163925154,-0.04899945949718231,0.05833467823657586,-0.030790375600919382,-0.08693237249126716,-0.0388740392842731,-0.03507955554201215,0.018842591865837643,-0.01935317338961444,0.0031254498177248993,-0.018754908701961604
NID2,0.03438363286085938,-0.015733818025111465,-0.009253209311119902,0.011898585762358652,0.01757238714621139,-0.016754467279512936,-0.03821775791297759,0.012276787725016136,-0.0427980820065322,-0.015274645377966767,-0.09315884590612833,-0.009358530088201145,0.047451561211593635,-0.007235808274319318,-0.006435494686773462,0.002402870728506083
EFNB1,0.08610146919441043,-0.0027382973242910643,-0.005216726851362198,0.02130529476600742,-0.026436611772760122,0.017071803315739535,0.01059450707295038,-0.0034404849870176787,-0.004648042235868404,-0.012748407883953953,-0.08763499092519564,0.04326832178477181,0.03562412625331163,0.026766511706420748,-0.048469584852764806,0.012472350069889697
COL4A2,-0.003193015140150354,-0.022964472751576984,0.04034011328002449,0.013405492953526414,0.03409864683057343,-0.011842349849083774,-0.06207141694838881,-0.011976534306093528,-0.088153398288408,-0.019406717741677574,-0.04596694434874657,-0.049652804896674285,-0.07981262894588596,-0.03908631895295747,0.015461520080755608,0.022996636381608277
SPP1,-0.11596277924930418,-0.015647889171695167,0.04000534230746336,0.011445627839530332,-0.12977401353132254,-0.003950508062516978,-0.09351562107162692,0.030333984062776684,0.004628498228747222,-0.11783694192127145,-0.026859222040176906,0.018191880932815502,-0.06874846863356866,0.06757918850383268,-0.050682137748232915,-0.06264519089717226
PODXL2,0.004111759048233267,0.010300934867830147,-0.02127872089492902,0.025346307212883466,-0.024132115566683255,0.031907999771542704,-0.04474842525801366,-0.030751121738529393,-0.026398355552277483,0.0626623023353594,0.05776483412622526,0.05537356954894635,0.010724210489817811,0.0072290058610542125,0.08505740591296777,0.03883602590700536
IFNE,,,,,,,,0.06177304587254326,,,,,,,,
FGF9,0.017720300785183864,-0.02106063341558752,0.02573883150225082,-0.018679474578230378,0.028768422899535552,-0.017327640767948325,0.054897076947289056,0.06084820213441949,0.036763912725081255,0.07822870155598141,,0.05044715653719284,0.022928769056868727,,0.05218565226379607,0.02547866775338337
ITIH2,-0.020294681028285157,-0.03246079049167024,,0.04521441146628856,-0.010948149458581802,-0.02545418235332769,,-0.009505608282745437,-0.010455581652464624,0.008703386141196628,0.022897328274039425,0.056054791826186355,0.037985029647311035,0.03586937772840834,-0.011476497426057651,0.00044756960797932415
ADAM10,0.03239342222210809,-0.015258010435090837,-0.02573920053163462,-0.005162227613041969,0.0019142498111738738,0.03540218974069335,-0.00388091525211013,0.03349955111380888,-0.020767780284660472,-0.02660361660466639,0.010593243265330492,0.07208439060560548,0.04445957630579426,0.017244497760121207,-0.009155583503042321,0.002899276749005177
CFH,0.01716192110768263,-0.02134889801909691,0.0758777129616339,0.06731138341805501,-0.001526619426622782,-0.04116525106916404,-0.05141975899176366,-0.03753306490153155,-0.03183920199463473,-0.06638908216444121,-0.002048879987864457,-0.01772096968753607,0.051797313858107825,-0.026749600319159916,-0.01137553852671354,0.03642220335991538
COL4A5,0.05843318678557422,0.05769429420829653,0.005426137907912424,-0.052071277159449245,-0.06738216722854708,0.01158546216205186,-0.019723786491301343,0.009939433399525379,-0.004863748172474248,0.007072056876471199,-0.020638326214329747,0.09731566181788785,0.05684293792056358,-0.0104057292629949,0.009190654005708197,-0.039491771978326616
LTBP3,0.025645575209088514,0.015608176972611484,0.040089170782630204,0.007916554378700383,-0.02369858131586297,-0.013072757059538134,-0.08042662284926216,-0.011339322922994662,-0.03910308682786075,-0.07419064985713605,0.032220565382630524,-0.06970504272165332,-0.027363688075741,-0.024332928947678852,-0.07682130150310232,-0.06704103432435052
GNB3,-0.04603895519648065,-0.034608198915057106,-0.030508506600792514,0.038537925476837466,0.028357624862514946,-0.02839238683772512,-0.017352133526540692,-0.015021477006062494,-0.03844770984992877,-0.0014976140087086273,-0.0331452661167969,0.006156098789164554,0.1322165488546488,-0.012541911630654752,0.07586403887260323,0.09174069467116708
COL6A2,0.017849006324468217,0.0021078707925236977,0.01147322401975675,-0.007445938268248207,-0.02588296336898595,-0.027405047431340007,-0.10472078589197618,-0.05081060285779084,-0.01660695902131374,0.024795926450862333,-0.020348138359598575,-0.016025184172465866,-0.08366719746615553,0.05496403985191545,-0.028516042915072388,-0.07240073739558076
PLG,,,,,,,,,,-0.02857929370807483,,,,,,
GDF9,-0.028044766423702367,0.0004966090377230123,-0.024168099257149737,0.026050483033618652,-0.02059929513663393,-0.018788253090826712,0.04999763978404889,0.022467942916593132,,-0.04046139204276011,-0.0493984466671191,0.014976787741960498,0.08761655078892604,-0.025510467220333125,0.004144746201548666,-0.0316574812405721
NCAM1,0.020519484824089187,0.02100211827055317,-0.03008965204355195,0.008348544653787322,-0.10394866430633323,-0.013023736703397243,0.11560477020951015,0.025806808144970453,-0.032310069040989244,0.02035754808281255,-0.031890301936146226,-0.001919893232419979,0.02004409216531129,0.040222473057368646,0.010545168483003282,0.0143202358588443
