,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DEFB1,,,,0.019204761887651356,,-0.038648521725989,,,-0.041048616448213164,,,,,,,,0.027838730778773864,-0.021302047824434657,
CEACAM16,,,,,,,,,,,,-0.03741073134810451,,,,,,,
SCT,,,,,,,,,0.11310398258080857,,,,,,,,,,
WNT11,,,-0.04820114306980772,,-0.008862301164575703,,,-0.031511165485628136,,-0.0006034464152446454,,,,,,,0.19229131180939524,0.03239348772688642,
LGALS1,-0.03358805568033717,-0.223069012618521,-0.20036456518478116,-0.00921284359676691,0.019374026155648594,-0.026569419218704045,-0.07713802220687581,-0.07687158911896322,-0.07924064999967334,-0.004346604148876462,-0.30788038248589866,-0.05796849524196038,0.03936579872115026,0.07244457897315394,0.022248817026719755,0.03698119302083406,0.14825869007401554,-0.14515084103060188,-0.02657410723459564
BCAN,0.06652239773167011,0.045734588917546025,0.21457339030073483,0.02148183358922767,-0.01922932987455714,0.052877815406362855,-0.24707947356125057,-0.39578599625833677,0.12319986757931288,0.04270245479634631,0.31621590824226964,-0.28312776810229995,-0.10922575388381825,0.013913218189626311,-0.04188399822470918,-0.0917598246939072,-0.04726576692125616,0.05288743605804856,-0.08993733429060638
ANOS1,-0.011407625431355983,-0.045379419962848506,0.09826598002163985,0.0398407416113815,-0.006063031656254728,0.04029807900445542,-0.12580174201652433,-0.23219859670448514,0.06488044414829967,-0.03797403506702755,-0.0804994687213052,-0.11869798963998184,0.06941311237373653,0.09112935215517373,0.06757101922784937,0.06519502121260733,-0.06603848814929436,0.03510321204520599,-0.014627696916691345
EDA,-0.0016894682941860353,-0.04502729532713298,-0.04721482812564805,-0.02322258927521792,0.015074996012114796,0.09636566372342864,0.002746370364646166,-0.009278758029813407,0.003136941248527135,-0.015858911954320758,-0.031066040407564426,0.07030003712377514,-0.0414327416023545,0.011670488424948822,0.010769444374728985,-0.018828843251407122,0.07410845298883069,-0.0469904547612414,-0.039701956147981235
FGF22,,0.0596644189608528,0.04818748480084883,-0.040900612948970294,,0.12181511381721515,-0.013607511434887695,0.01238146887637609,,0.03280817657096827,0.024282825196194728,0.034151975045859456,,0.051842092788924404,-0.029547983710650774,0.13095639007866386,-0.024449716081409428,0.055247329058341066,0.023449664970860526
SHANK1,-0.019343853017166714,,-0.0033331423384672636,0.05011379224461745,0.0009428961858675654,,0.03448005641888971,0.09967286742592937,0.08133356024050296,-0.013090802975567736,0.038993519606205826,0.07598080784191609,,0.03937488417798823,,,0.0007941089438484115,0.0025678574030932634,
RAET1G,,,,,,,,,,,,,,,,,0.0066088951628228915,0.07824615258529782,
TGFB1,-0.020502184017131626,-0.04728812406897472,-0.047811698967350824,-0.016981668661262293,-0.00770148585899332,-0.010126259321909071,,0.025501962386873845,0.016104083509677927,0.01751895196000709,-0.06196527708555566,-0.0407181501134175,0.10977515722720012,0.02824891202461553,-0.01240502483358372,-0.0637625384771924,0.1652955846403837,-0.023870958503641813,-0.07605856009510659
MSTN,-0.049215938543161065,0.09286926520224897,0.02868076343523452,0.0163585533062882,-0.003193547102647416,-0.05229627520927384,-0.016980721457286997,-0.2230864006862307,-0.001918190840565027,-0.013174606407298284,,-0.08500871244869625,0.04646670933160169,0.08877161055249039,0.06814464753442064,,0.008483952171023471,-0.04590662848365603,-0.035207155478513975
WNT4,,-0.03323564269256525,-0.025008339690825807,-0.0216106097467077,,0.02810845310935367,0.0014047522486170922,0.07044454858654213,0.01436114186330036,0.021028083121164987,0.027255909907796347,-0.001173506263754532,0.008456921712367532,-0.02876951943824228,-0.021287174249978186,,0.011070198846489406,0.0005242291086129839,-0.06195967840032679
TNFSF4,-0.008484267973351825,-0.024958350598054235,0.06441628470904219,0.05584113944578902,0.041031731068270065,-0.02856243901914145,0.013016622302245477,-0.023220663595286694,0.021919306648472737,-0.048449033199774234,-0.024711775393640074,0.001933441820543299,-0.041102747736433916,0.01749607607429924,0.031172513199587686,,0.15567288518318392,-0.012675954237953015,0.03325042204872352
NTN1,0.08517741105780002,-0.08923298662788288,0.07954056835157229,0.0012203736369490786,0.003890664662649904,-0.07663092696008243,-0.16315748715831346,-0.2472135854872471,-0.06089578739500263,-0.027541731218776774,-0.08595110623377991,-0.10282360196128464,-0.0011245538427155245,0.06452756778075823,-0.017048476479789854,0.025140883144859977,-0.03418549142841398,-0.03139597937855618,0.018432184573396855
CXCL12,0.034998696602587843,0.10359312531260843,0.060788358379024736,0.04377711699264739,-0.00882360142848199,0.19562075619921712,-0.03568759741403126,-0.0011538212534234653,0.01344670754136138,-0.05208111401697421,-0.07911630932457421,0.06414931961682839,0.05258949188990145,-0.01921437496074299,0.011370776636015757,-0.03757070558460303,0.19510841360908285,0.132755371377446,-0.01772265241696793
GNRH1,-0.024943433308463984,0.05711329465761399,0.031244561443880825,0.005368714177759014,-0.019622080098089873,0.06582666812305335,-0.014471026276419224,-0.10895210442134828,-0.05282678621216297,-0.023396664589532767,-0.06612483739556933,-0.08825208050476105,0.028768522954400563,0.07541240614580208,0.024004776199033132,,0.12084932345883455,-0.019804389577279966,
FGF8,,,,,,,0.011415332356134135,,,,,,,,,,,,
RIMS1,-0.020740744961270617,0.4088738079730258,0.0867558071869042,-0.03481477866098096,0.023045232790096917,0.08323032637027648,0.08478167591879093,0.20995256644523533,0.07450675075997834,-0.017692622087997562,0.2135055743584339,0.2593345836332981,-0.02080554515873623,-0.005813970521713677,0.006284584580401793,0.08359084367062708,-0.06534750592879389,0.13965121333530717,0.17002892314293727
FGF14,0.0423606380841254,0.2616552855954407,0.08249477996317939,-0.023706484923008638,0.03056078048218856,0.05750201249446184,0.08061809666441992,-0.07519547464677785,0.07228527080689708,0.05048744681213997,0.1982748421956111,0.3050255787849192,0.006962196437738641,-0.048782145345327,-0.022176518810647434,0.09198665906566289,0.01593322517555868,0.03685532251954781,0.2639151202524755
IGF1,0.02437886682234431,0.07994418159320185,0.04141047539573697,0.06192427509681859,-0.008822774028747338,0.0807336977717721,0.10518784546791027,0.06206271332358432,0.03234306741563814,-0.0024886977337476492,-0.04006200583696041,0.00962002988386077,0.09852598881645863,0.056283104134538735,-0.030002718055557508,0.0693796044238002,0.05792554520093637,-0.004031688972002966,-0.06816411737823447
TNFSF10,-0.030035144887362582,0.05842733501538328,-0.03745299793874323,-0.02356766954261686,-0.007094552668891255,0.015652726500180857,0.007173718765826264,-0.18180740690357114,0.05515631768445206,-0.010970017863585048,-0.06283357936645714,0.036375071705978666,-0.04283753986676503,-0.03651709824623196,0.10727564911913373,0.09778276750281101,0.09667000649142711,0.06942575911480497,0.01502897743380858
GDF5,0.011787122182151945,-0.020499499927794426,0.04104721678333533,,,0.1002745678902495,0.010869656425042104,-0.05130864126236553,,-0.013174510105412877,-0.032667366934483286,0.01978590366665538,,-0.028088911068505078,-0.010492256140956863,,-0.010305461614565017,0.05777007267693919,
CHAD,,,,,,0.06988540997056754,-0.0057175573797561404,,,0.033945583349861676,,,,,0.058442505786124706,0.0035396015822940097,,,0.16341739127923938
RGMA,0.037298108107221846,-0.12601325309286127,0.08586694203222837,0.0132539199880255,-0.04724279738412815,-0.08484818182865007,-0.16092408327234087,-0.27117323902512724,0.009655769620584015,-0.029693095736935977,-0.010815259034476193,-0.2094363604104944,0.01381936622560176,-0.020856520325582828,-0.006638332983185633,0.05137965394966786,-0.0943058182445317,-0.039415447727138134,0.0006020862858610934
CLEC3A,,,,,,,,,,0.025924597458564135,,,,,,,,,
WNT16,-0.030255090049672907,-0.035723067027320136,0.037600305544714246,-0.015313892032771104,0.0015181607600500127,0.12620380926352423,0.034107428170956,-0.06899234087866696,0.049210076647911286,-0.015861566032289,0.09747445580981598,,,,-0.019812993038254224,,0.021576697113870138,-0.013988421993964889,
CX3CL1,0.04528907798722151,0.06453728564503099,0.06749671157581437,0.03483864768209078,0.05302665330723065,0.052455037641030496,0.06673354134117732,0.14527138163021464,-0.012498292542870984,0.05011785004602072,0.28708768747521896,0.17191180663350752,0.03914317453803439,-0.011021262420789197,0.007288408331838813,0.14011904538509523,0.07855981294566731,0.0389129177196159,0.05736685834363268
FGF1,0.012459469910784641,-0.003453092034036275,-0.003570761273608027,0.023759103518583374,-0.007674287212049927,0.12675039534079255,-0.005381320796348142,-0.15937028324535893,0.03877449523042964,-0.029359321528845055,-0.27125912181569817,0.08682238422499629,0.09729340210860195,-0.0052207628443416455,-0.04058419633079005,-0.0424535463524719,-0.006295990927883994,0.1542456443729111,-0.20049014640092858
ALOX5AP,-0.023231413726153463,-0.042880400818895804,-0.10714128933569712,-0.03564291022395276,-0.027841303840605316,-0.14656101989891626,0.0015827387359121999,-0.3573233059046108,0.03536385969474846,-0.03460898666056273,-0.3615378506546018,-0.07784967178402612,0.01903775956781524,0.02276780366797512,-0.021750449138383827,-0.03468232350566503,-0.12340182636641642,-0.10704863628912417,-0.10792813816424673
IL1RN,0.049068687712134754,-0.035234548224918914,-0.09350607453582459,-0.045448651603981885,-0.011927364829295323,-0.11564758036054243,-0.0862158665758382,-0.012376872465975013,-0.07753280548685265,,-0.09938153918862716,-0.030329651363285484,,-0.03849070175760428,,-0.06480168517999758,0.0037895229242043975,-0.029809595067747014,
FGF23,,,,,,,,,,,,,,,,,,,0.030221156756386758
NPW,,0.42408238495178635,,,0.08834419999942823,0.02136452410136626,0.018914878132866495,,0.006830683036943791,,,-0.0015190702799423265,-0.036954258795641466,0.05600998960577513,0.09639425772060116,,-0.035654549703230135,0.04441808444050628,0.009434963630475607
CXCL9,-0.02334951170578009,0.05236656635431833,0.013203734541521649,0.04290879294228237,0.020920602425106457,0.04418839512965016,,-0.06567048837766182,-0.0006353880500339687,-0.028619235488425404,0.005775978618886698,,-0.04584851607427451,-0.03661139489042191,-0.007039581008477759,,0.21107634155157298,0.10272910157482283,
ANGPTL4,0.005001497488577292,-0.2787235904339834,-0.19905230219083608,-0.0001979923958966811,-0.017145986309080805,-0.17632455040583106,-0.020211905185798962,-0.056983979605497476,0.08043455006459667,-0.0035090868884158732,-0.05823607477493606,-0.1545608527936572,0.03973127606067934,-0.023740423051499832,0.0952642085371346,-0.09127939619778641,0.12410369692266807,-0.14074569320610156,-0.09790777406167096
UCN2,,,,,0.031012553066880503,,,-0.057537947040588136,-0.018806141119202147,,,,,,,,,,
OBP2A,,,,,,,,,,,,,0.007513466802354809,,,,0.12733896325179087,,
COL4A3,,0.05094898986631164,0.08604138059827673,-0.003618871222118719,-0.006307838150500489,0.008295301639116175,,,-0.022812123911888506,0.01708463500403995,,-0.038249385652784365,,,-0.010716692269789779,,0.05022642763990991,-0.027429409616832382,
NRG3,-0.026214929871676142,0.18475868410072435,0.09716006063561178,-0.017315095795309363,0.07008368636431177,0.0697002698080868,0.0753551830897372,0.23092127031140386,0.04536260797476399,0.043465212208393424,0.1532944425821629,0.19463112430841545,0.11068658666093692,0.05042318434330595,-0.04289551895023709,0.027289295937058984,0.096296985766367,0.09401510335751012,0.16816205955077682
IL23A,,0.02866082778540337,0.026192584528266637,0.04967968257093604,-0.018719081642871914,-0.018540325827033882,,0.05392012906636051,,,,-0.03944838268285688,0.06533145392804963,,,,-0.039577705317191805,-0.04063835495359606,
COLQ,0.009814296290287414,0.09384065261901771,0.022703287494790662,0.024872236265639343,-0.014193291714839958,-0.042044768641471414,0.005831721416058418,-0.07067116419295212,0.022981378355329905,-0.007460773821971751,0.19301040779317546,0.006771347639264978,0.08717309494532831,0.01402724630334335,-0.0500001067959288,,-2.6792431171610558e-05,0.014410894413057922,0.06623387750726804
SCGB1A1,,,,-0.03612440372474338,,,,,,,,,,,,,,,
TNFSF12,0.07640744165033614,-0.02243856296003501,-0.003327458225530086,0.1011791215130369,-0.005180080507868897,-0.02483927866297147,0.029490227098931,-0.20673905256597966,0.01775057766836559,0.01761313581078281,-0.03640778369550811,0.03263999723212768,-0.0020933626616416656,0.06155647100803049,0.0076264496057180135,-0.08714070321327698,0.11333210725787171,0.07832583228576238,0.04392218057656877
DKK2,,0.0580019394009911,0.03231618275640424,0.014009494763446569,0.10385434542289414,-0.021610365412485094,-0.022898086199343425,0.1394949112796633,-0.022614599502505398,0.011284922743771696,0.05900152038264186,,,-0.02443464964359897,,-0.02319748825017911,0.03915589816799266,0.0003420234468759677,
FYN,-0.04649795189788478,-0.0804210979407914,0.10991093139890053,-0.03967293812890476,-0.014579116065772287,0.03272474817327711,-0.19258156490323983,-0.23405142430039813,-0.04339437685429784,0.020778338185462968,-0.032123610172795934,-0.09598262995430494,0.001146725264793254,-0.03591798372691444,-0.07476532611199145,-0.061576403712915596,-0.011497212632790797,0.021463479460713926,0.0234363276046999
ACE,-0.024290816939261238,0.14380155476330292,0.03994767926703274,0.0014460774718272698,-0.046453646023632535,0.027832515767659778,-0.03978375735230937,-0.17917608684782652,-0.06113274019466742,0.0003181745184048157,0.05911766507805482,0.09862585132364932,0.058095232475226154,-0.006817752309892531,0.05285146258987602,,0.24503951527998194,0.20318112351278103,0.03736943045724613
IL18,-0.03432159633556348,0.13502319025355689,0.014622693612542063,-0.04694392580363234,0.02368588945550971,0.10707939440654746,-0.05101736574064701,-0.2938005131337,0.0788743279870257,0.0009505986987126925,-0.15190644649845467,-0.0030538805576942564,-0.00582842001526295,0.12704189514659142,0.023752496378118822,0.041190155429909316,0.031080461696184586,0.04931899321928633,-0.046587523440272505
PPBP,,,,,,-0.05527924363329527,,,,,,,,,0.07407738707306133,,,0.041947768231438864,
CCL27,0.09791590418929817,-0.021214683787163204,0.10191137124923152,,0.06295079093949879,0.022536299511154972,,-0.047447234731692614,0.01834456132452851,-0.03687503003769021,0.0038268835028056284,-0.04376992384411041,-0.03195347442053509,0.037920202462927294,-0.009095385165311772,,-0.01810258336075155,0.0025040003651979454,
SERPING1,-0.01785828674823436,-0.08963111310067555,-0.030559294118863545,0.023367260859198085,0.013166156501058079,-0.11539740558155716,0.01589913294317983,-0.2784133950434353,0.04628452044045582,-0.07969472712264443,-0.2702799427388649,0.1638515051828111,-0.0032027506832712975,0.019893625795529845,-0.025356262443685322,0.05718940162082939,0.041049922060937084,-0.06291388016113832,-0.06127480534425265
AZGP1,0.0019133620622602833,-0.06312022415236435,-0.03224556335229026,-0.004698969446146501,0.07579441753634743,-0.044409455952853005,-0.18278996343798543,0.056158072676022054,-0.02020858440250255,-0.0020432435018785514,-0.05243577963004415,-0.11880749604070759,0.02332388063451811,0.0026029834914416965,0.006575787061879869,-0.03829684778773869,0.04675730628889114,-0.07110698735503207,-0.027984014278060326
INHA,0.038518564694345066,-0.06619186781399744,0.00393580093946465,-0.023310425821641237,-0.021141977677948058,-0.10223959457216607,-0.0604309099941344,-0.08954806904762762,-0.019396607958666406,-0.039234331199547536,0.14808165547969682,-0.07649543159643937,,-0.035781487341460604,0.09087982137016756,,-0.02508209325099778,-0.016826037904609178,0.18292692737725386
SEMA3G,-0.02494343590495761,-0.04220865701396991,0.02890792630899254,0.054274758105656296,0.05939948968079623,0.03833055467898261,0.008233527601456141,0.03629165957504451,0.0937953713708971,-0.0011205786970794988,0.05341582017339746,0.08327570575798943,0.047500839285135765,0.054959691880180295,0.07709897469434113,,0.017947673117709964,0.0533869492983989,
COL6A1,0.0320539407872064,-0.2037691727698573,-0.11463164274496784,0.0030138494911861077,-0.10975530156089795,-0.1474088723049607,-0.17099913139717707,-0.3431914422967067,-0.1810917199096944,-0.030212778770505388,0.0477684421886866,-0.2035624513274376,0.10726267184348648,-0.010419813799350062,0.018654934176930517,-0.015547835513405191,0.2091828633357447,0.02382838186923184,0.05711157477199521
FGF17,,0.12227849506173503,0.00798889350527682,0.026189951592964167,-0.005774671845853467,0.04227310724829809,0.08387987985517377,0.0866259720122563,-0.0030517051131221705,0.011029605072651546,0.0728568111803358,0.05811528993266427,,,,,-0.03242930955892599,-0.020007666569413243,0.15024376356856525
TNFSF8,-0.01784921886105951,-0.02310275796104218,,-0.035066022133703065,0.021256888322591923,-0.018944003267618085,,-0.04055577991955065,0.016690622660538623,,,,0.00031346746360216745,,0.0806614197312305,,0.16413113346000038,0.009784677820637308,
FGF20,-0.003459248230777274,,0.04098903578619439,-0.01639829529578823,0.010769026371315774,0.11425893754975099,-0.003012869879321684,-0.013694872706640757,0.07810350503237055,0.03970128305608151,0.011053801798506619,-0.02730376158742213,-0.027573039921035665,-0.02404170766917487,-0.03149519860996983,,0.07201267853414765,0.04009636111625488,
ICAM3,0.02521614112828738,-0.11287568094961069,0.004685362908653533,0.0008141122328113479,-0.07023862385689991,0.022436359655482775,-0.004471439432342579,-0.10404376532730675,-0.02182907239694287,-0.012014397026175622,-0.04431836454172307,-0.03963689435002626,0.012418301958848868,-0.01202733959042923,0.04377144191057807,-0.008871889201150509,0.07312912750710113,-0.05071240148048242,0.10181606089682294
LAMA4,-0.016521910903696937,-0.1685988423342218,0.03478962268726274,0.06244012550406193,-0.10531074249307054,-0.0327957876302763,-0.08046134531180726,-0.30600195957933174,-0.054646528603729184,-0.006195952155218924,0.011082122958696086,0.0482730188407745,0.040782379126259774,0.03521386298986065,0.029658143932621575,-0.03275096220802504,0.20470109423997546,0.07816910498151979,0.110455060690726
INHBE,,-0.00518695426325722,,,,,,,,,,,,,,,,,
DLL4,0.038365607140455706,0.02339735117291077,0.03434774985333611,0.050785350909014995,-0.05981914050473702,0.004837290951236086,0.03313565192897408,-0.18605721565114666,0.007460411088645914,-0.021652661443297416,0.07013090316116329,0.0038445137171820676,-0.0138760680842949,0.0005199232626343332,0.029125373871987298,0.007276363437524769,0.2170317474061465,0.11866635943167758,-0.018772894548793724
SEMA3A,0.07945686504400351,0.07414793999856707,-0.0026107697960177875,0.12343298659723856,0.06615244985332641,0.016643712447570746,0.07153249799269427,-0.00228459094374883,0.0025169979901118775,-0.04995053706944133,0.20664290970674373,0.07254666033109354,-0.041572317588036506,,-0.03348355171467764,0.05635251441970485,-0.07436548632561428,-0.008918602888902017,-0.018235040749919655
RLN2,,,,-0.02768197771491187,-0.029124783508536426,0.01749712143869118,0.01336095636487376,-0.05913320372275701,0.003948040771018547,-0.012180928313873395,0.009645125808251406,-0.029093474246362366,,,0.027762367408745693,,0.0074565685281617255,0.06266079347198168,
C5,0.0005938744221384121,0.0048184173161688135,-0.018167467292160896,0.08153717533078393,0.01623577850438902,0.008929256533888558,-0.037238878436114946,-0.16097729162056953,-0.013512925699892379,0.05899551438598709,-0.07819490081301494,-0.06920579852010023,-0.035792873295660194,-0.011947924904199969,0.01843069361397456,0.017816206826631535,0.06539305696213193,-0.08619911031226758,0.0672051774505269
COMP,,,,,,,,,,,,,,,0.08489575777435499,,-0.04623464579150609,,
EDN2,,0.11746750930684989,0.06728911020502998,,,-0.06562349967732885,,-0.07421213724947787,-0.05986779942499336,,,-0.050035585464494124,,,,,,,
C1QA,-0.010362944872079949,0.09206082476239345,-0.04889312304141603,-0.014866966577848412,-0.08326341317621323,-0.026923920683821264,-0.12904139697443232,-0.32591049674944617,0.02173840072936247,-0.011613161295718554,-0.36207549257812294,-0.18374092454479932,0.028713376428035377,0.04723944969422537,-0.037879742085098235,0.07830551739560077,0.026807002130115835,0.1726959733176416,-0.26735113949299455
UTS2B,0.31799583841509366,0.0705009161228154,0.0127667097672841,0.0812067441151173,0.0020260796831406995,-0.05373316837549328,0.04534311090156078,,0.02966198225555934,-0.03791872706639458,,,,,,,0.013396892796050797,,
COL9A3,-0.04742484439095219,-0.040917482659459624,0.10785773336036687,0.01179662071451633,-0.05039063907414616,0.11132784752439354,-0.16751919828315906,-0.33573923118451926,-0.10289016295646584,0.017077214600120835,-0.15448654230413306,-0.219969589255145,-0.03591976341348461,-0.052739659316998797,0.07833360738925424,-0.012392426349644428,0.015476027484135632,0.03299274823636967,-0.037808644002725676
DLK1,,,,,0.06652606948907344,0.1446752169287129,0.06658157296670647,,0.11098283987160582,,,,-0.00232634113258854,,,,,0.0619881008087292,
HGF,-0.001905616949822511,0.09866937588176716,0.020303900486674752,0.03231522506699896,-0.03644535287004215,-0.04214130526271097,-0.05141530091758588,0.13060811446055437,0.09205417237409114,0.02191650087718541,-0.033692876652997986,0.01478379763054464,0.06847928357280408,-0.04130423843453113,-0.0387502059884827,-0.016518267661760247,0.017775706694583893,0.07607310429060798,0.19989697940694795
P4HB,-0.03611884668949481,-0.23374774616299707,-0.12912618353730707,0.03507579115817992,-0.062082685949642086,-0.20204758163639103,-0.18411848709537335,-0.3180961195934692,-0.19444655640337885,0.018672964700493705,-0.14307886400751058,-0.15973956079755014,0.058533314921553954,0.03234662587420915,-0.02869725654104549,-0.011126540662100576,0.14352278083384498,-0.08441387437620593,0.0024817323830011724
ADCYAP1,-0.01664827102257168,,0.02785694890148422,-0.03946274097371045,0.011844496282806214,0.18392903744654476,0.07269853838753866,0.17181468401636538,0.06546225626817781,0.03431709571865039,0.10121438710615267,0.10717398723658478,0.09238320317809216,-0.02703951345510652,0.04175764351249457,,-0.00978220575466863,0.05908564719841974,0.08983686850998444
GREM1,-0.01901318716139826,0.18382110855049913,0.033895367644954155,-0.01401102276194038,-0.013369828928393009,0.1821818971223988,-0.06909978764657099,-0.09313369435773043,-0.016478777266810126,-0.027268598036488123,-0.1853119779982214,0.034999955758717054,-0.05770277804955237,0.037335022862036694,0.008383746346596766,-0.09113019727628296,0.12159782189008934,0.09291340980816377,-0.0912867716659581
EGF,0.043087131127219465,-0.08687852880876383,-0.028365382172689916,-0.0006217826432441864,-0.0021987779655978142,0.026530678777195088,0.01449868924054973,-0.06784127626671123,0.038215998066432375,0.05862546346093035,-0.09040251664063122,0.016756986536155583,-0.0035236065455808096,0.008587115311396096,-0.017617297501015976,,-0.029521890887034264,-0.05440695437059537,0.14398179566398964
VEGFB,-0.0474836356055511,-0.17210783460962994,-0.007529232278275391,0.052880045494304494,-0.027064109139859897,-0.09276913054807438,-0.09865754330556219,-0.252729261201717,-0.0845873061821535,-0.015726611800032098,-0.0611484074679653,-0.17126802124059937,-0.00189613490489162,-0.015302538224980598,-0.033901813807517146,-0.02825293599300541,-0.0593514479012778,-0.1061030262696586,0.030598038378788033
FARP2,0.015499138754992163,-0.07767462960492727,0.07789589836741302,0.008263091304738021,0.003954369246905599,-0.039414434040048955,-0.13524424091927012,-0.23833541966724137,0.038511070487980886,0.06672622837647614,0.030678832083957434,-0.07640938464507646,0.013842260002579113,0.02124545244477692,-0.0135720091951776,0.0031802074051228814,0.03785343511930896,-0.0009176186996586476,0.10581382465810743
BMP3,,,,,,,0.008597270718625545,,,0.012655275259605489,0.027341769817052962,,,,,,,,
IHH,,,,,,,,,,0.026814889763556747,,,,,,,,,
LAMA2,0.018188958120246186,-0.06663746482510843,-0.022628910552218703,0.0063567734916399506,-0.02499259445407148,0.01226816778422007,-0.026372491620362815,-0.18027875036505528,-0.06277280758815366,-0.016014025465415624,0.02950235895664578,-0.023883172156253376,0.04201536492131567,-0.012774053799832073,0.0567193453340419,-0.04670506463056293,0.16922413631743582,0.06032322027041189,0.008455319945913775
SERPINC1,,,,,,,,,0.004506629105284427,,,,,,,,,,
NRG1,,0.08844528090014271,0.008206705745918313,-0.014116960299196641,0.0682110309806977,-0.005628069568862286,0.05733745094061026,0.019270335100516324,-0.015049376206335494,-0.036892336105559496,0.20115798544078042,0.024547966552427504,-0.028497799826493826,0.06479168571606483,,,-0.04797126780659095,0.0358198347265931,
SPINK1,,-0.05830047205075714,-0.080349680772092,,0.038192461697065694,-0.06864419309807182,,,,,,-0.029093474246362366,,-0.025952170857845357,,,-0.011472211839841108,-0.09925110346116552,
EFEMP2,-0.04251341652776239,-0.1459879522091775,-0.011008770055491777,0.009618158939489802,-0.043162535311237565,-0.13508371994333407,-0.08156570536102054,-0.25754626654055063,-0.10636446661906511,-0.05403337709941334,-0.11066808685727468,-0.16838209370144516,-0.027557156316639596,0.0442354487374468,0.01547826334855321,0.02650135576614501,0.0811566444387858,-0.08023715390942394,0.048430884721733694
SELPLG,-0.033548301802573365,0.006304148186818792,-0.006334867000244012,-0.040515572578723284,0.025204530960743928,0.11466788743054529,0.001468575252001099,-0.10729887179501957,0.116854471465137,-0.003903783547904056,-0.08714937807275373,0.029475109302053517,-8.700391623771094e-06,0.08290735978179524,0.03590291818209948,0.023549014023720578,0.054745639527331094,0.1168221604976264,0.028965379215036703
GDF6,,-0.029133622122021256,-0.03710895357498526,,0.003943150722337957,,-0.025057072952488744,-0.0027684833122706563,,,,,,,,,,,
HLA-E,-0.06658308262617373,0.06112519560701003,-0.11483608426450259,-0.02178726669583146,-0.03831934795915741,-0.02786197947361042,-0.09221587979061958,-0.37793648916065575,-0.021404258884056,-0.05953204564402556,-0.35346488114424274,-0.12057926887420369,0.11786491838545247,-0.032557481692684055,0.06036240192356452,0.025145357307810912,0.11658791820136696,0.12385832205463856,-0.1570208008305671
PTN,0.028094100227257217,-0.09421715238073822,0.1767929671999208,-0.02566540738005685,-0.05145745027983122,-0.00927672376228239,-0.2235406345624771,-0.3912150968246666,-0.18822036328915331,-0.038822298617886164,-0.126628332126068,-0.3242685674102868,-0.013688484046467187,-0.010425975072587367,-0.06417336152777614,-0.0169059450192286,-0.10395491578081663,-0.043868441512472676,0.14380129540233147
CD274,0.025816623691707064,-0.030669443926112105,-0.04945367451782105,0.06343579334434576,0.03976140064730437,0.016621403842011724,-0.030734379718092,-0.11291064251048906,-0.009960245581592083,-0.043829643308721404,-0.028380102497871637,0.0001527313043995911,-0.05553698944287103,-0.04584503225841141,-0.014377956989640228,-0.0302235685645195,0.04515473068836733,-0.022984779550769566,
FGF10,,,,,,,,,,-0.003287161477729037,,,,,,,,,
CD14,-0.016216187353538532,-0.041805537649885476,-0.07467998544325706,0.03237321479461054,-0.09057635832851268,-0.23265244671148413,-0.16559317884061153,-0.23209243747226355,-0.08715592182153846,-0.011061835907291089,-0.33320133837708493,-0.1847046002987628,0.04739337207345841,-0.0073087518437951185,0.03703142654972722,0.009584191981102046,0.02358675919139333,-0.029615426753313953,-0.1512853794915333
SFTPD,,0.042475677145395845,-0.004046362761449249,0.020853943505581517,,0.05163601079844602,0.04533523531263296,,-0.011409505494016446,0.0017505460784872399,,0.1636858327711781,0.11247850476814887,-0.03742337286878423,0.05687485958836818,0.023620766454131664,0.04573648854739912,0.0257206046002051,0.10112322646658183
SLIT1,0.047229056074346396,0.16853541577605913,0.12930189846190507,0.020027750588569614,-0.03222203368174915,0.0968311813219076,-0.020723719602859614,-0.15281432150255264,0.0315164401707619,0.07170791888326085,0.3823810759483882,0.07190767669332035,-0.030241784699797453,0.08333367582983243,-0.11089615890811969,0.11229056364648225,0.00255415876729781,0.1543700258128781,0.17557036810715806
LPA,,,,,,,-0.03643540322619891,,,,,,,,,,,,
CNTF,-0.01952336835004278,,,,-0.02295694701576735,-0.03922110678667554,,-0.06194735586751813,-0.03886568043530647,0.02562440940472605,-0.07400505616688856,-0.033780628284481196,,,-0.020414588330437425,,,,-0.03266271722278018
BST1,0.00939877816175264,0.036796892570866546,-0.0020813347283010516,0.042926117415862906,-0.021448134565951113,-0.044992419535711946,-0.05565824543007382,-0.25676900706121025,0.05837267831975357,0.02221825082460863,-0.08022265957619744,-0.042779324483614295,0.016718342603144025,0.043448690517868045,-0.05878916405553038,-0.03027053234255601,0.0034574665633950123,0.0017114507424570162,-0.007434237549772455
AGTRAP,0.07278691391595678,-0.0637149798421771,0.0023350762619508297,0.01386610497798679,-0.016755965451740337,-0.06786338128537267,-0.04942539681908189,-0.27387818846417095,-0.01239957614590726,-0.032029319606859785,-0.22905015115679483,-0.1057474725050183,-0.0005089960351658166,0.041593490435519534,-0.018881236502924226,-0.03605042304050226,0.03657187017353952,-0.07454471911479144,-0.07439776009555826
