,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NUCB2,0.08920915642522327,-0.10658615604995138,0.0204595610674607,0.06456990278169501,-0.049803882603095796,-0.022290270841076015,0.05034602586164383,0.014714623837387385,-0.022410733143628257,-0.00745746428548316,-0.003879497351370611,0.0017990866838144492,-0.04029114258942684,-0.020323548733209268,0.07984212319906624,-0.024656929271030793,-0.01871158536233224,0.021318800354501923,-0.013826754068696585,0.05999402366529321,-0.03902731800220248,-0.11063823682921943
FGF16,,,,,,,,,,,,,,,,,,,,,0.036947962397813075,
CXCL1,,-0.027873633931075167,0.0986524640484749,-0.03157698109021859,0.028849696759763586,0.08739091020399449,,0.037630337772401996,0.048955542909030134,0.012598497435592557,-0.005796071063110681,-0.0197006253530958,-0.014580879845347703,-0.030883378793859797,,-0.007989867014937936,0.016185951983540156,-0.060904325425250976,0.0207780198176786,-0.013519534721628807,0.030735353020886008,-0.043274379406712464
VCAN,0.07570134278212585,0.04267565381778546,-0.049599685133843024,0.057986023346074056,0.08435338731009781,-0.09027949746444948,-0.02276762827381767,0.024552098315187613,0.003831982983366532,0.01328197730425325,-0.0442868328231154,0.01718374056646115,-0.06599705586789258,-0.06643096974418834,0.04111891646106637,-0.02853902002194673,0.018907620252013563,0.06186266406635511,-0.06799620378228048,0.011198259746602404,0.09241225537866253,-0.016469966961566593
MMP7,,-0.015666726046468318,-0.015671986264221754,,0.009639958726227972,,-0.021708693194977733,-0.022295440599681273,-0.010146532912619266,0.034541281637604594,-0.03597284831705247,-0.012838735830074341,-0.01661204110985954,-0.07365763233836309,,0.035522684393457606,-0.015286972488189153,,-0.041678640229445375,0.09140184840395595,-0.035852468304979075,
PTPN6,-0.0251616032993492,-0.04387968505988792,-0.006623523370395676,0.07854309278222533,0.011143722656314603,0.009115225365902731,0.03397537250477348,0.10377694619930622,0.027869313813322808,0.021417848491904107,0.0476446177532626,-0.04143979137556308,-0.025682154996041352,0.029008641697222323,-0.008285204061423555,0.038368157458737014,0.022286553511561443,0.1144046655508932,-0.0022379397556994197,0.07680273570671373,0.0380458755136574,-0.01379804717905049
PTGS2,0.020612419216247367,0.04671151177461439,-0.009711203156906888,0.029962089988094204,-0.07445894753982098,0.04092620905868847,0.000555556324400957,-0.09635642099462388,-0.05355482425246615,0.04292198883379539,-0.06026624075011172,0.0011099353958060095,0.03336190095345725,-0.04004517816665631,0.03185611395454494,-0.005775277045598589,-0.024430943219864488,0.0782916853094827,0.0011899604607666192,0.04854995735382204,-0.0039441539258624194,-0.008449054956571866
XCL1,-0.0173493397301785,,-0.010830288976019186,,-0.021759327632961366,-0.015541785195613394,,,0.015897607296231422,,0.033085097042876606,-0.024843193636824825,,,,,,,,,0.014910482485302906,
CD58,0.04950796211188698,0.11089321341006013,0.044785206332825456,-0.0008057756956385006,-0.008898870903204755,0.035707594114047635,-0.06008710199563852,0.10631428417502012,0.02092214174777137,0.03193280627690066,0.02894432560689844,0.0029322075338240176,-0.011147488753558879,-0.13838582854593975,0.1010401569372471,0.08234846864069328,0.014125136289373875,0.00353841212981455,-0.025508171706433054,0.004177942980122629,0.08319043540836728,-0.017968274293577103
TNFSF14,0.0031860029801672836,0.017584731049189763,0.06237743895940457,-0.032933750252514146,0.019846026143459174,-0.016792345431388165,,-0.013479943177658542,0.05780898230330068,-0.022985574825960208,0.02589982422117337,,,-0.03675348299076567,0.12621754538214364,-0.03478219847218724,-0.018145778155838947,-0.043407259538163726,-0.01849754547842651,0.034766893690412554,0.10593422389808667,-0.04699136251250357
CNTN4,,0.05888236026839344,0.01535175391366225,-0.025780434638333863,0.014774892929835123,0.03784024213582628,-0.020055210195374307,-0.026246658578097985,-0.028108509199675245,-0.013183121688282793,-0.016268937089102924,,0.03182558908968207,-0.011766304030914028,0.09356656781061146,-0.010343195901620266,0.0030950175785775047,-0.03894622440322508,0.06721357812646098,0.00033712526721037787,0.024936003076469353,0.0648485182583542
NTF4,,,,,-0.03996339206353484,,,,,,,,,,,,,,,,,
INSL3,,,0.024269650183106374,,-0.018193424812519995,,,,-0.011700019616745725,,,,,,,-0.027712521994939395,-0.005351916276977559,,-0.030438883356128557,0.0544674542358538,,
BTLA,,,,,-0.00796676112505616,0.05046508260726721,,,,0.01729856808763255,,,,,-0.03707225057727081,,,,,0.002398197256107222,,
MFNG,0.0011699505125768192,-0.0015104500498619063,0.04638978756969269,-0.020070794579035826,-0.0473775408874762,0.044562905116299255,0.024820600856461546,0.10912115993085017,0.05761147064087067,0.013034800670771148,0.10129291552236695,0.005261551730910093,0.021723903167564132,0.08278783261170294,0.06926126774132427,0.00026882659873833154,0.019739519971194094,-0.014695040584802956,0.007285156844429901,0.03881229777242462,0.05305861988140502,-0.06594017951382246
ICAM1,0.0372798089513179,0.04532964168212015,0.021530062927421795,-0.0031605426400110373,-0.007841437542911419,0.03999467339072205,-0.030981002600489076,0.06650023545591749,0.03055294456091401,0.01467798873717549,0.04479565922769963,-0.018004544536944722,-0.008564623870783645,-0.018802765537366945,0.042497619924088105,0.05757382412768504,-0.0472191944878741,0.08188621643316217,-0.022338341816168356,0.04839408880900694,0.002756525879434789,0.047520522204715296
PROS1,-0.08145784907023143,-0.02272359305653504,0.016417060689433084,0.06371993807772125,-0.06136844808037092,-0.0008429417352974558,-0.05781508139351268,0.1473518427801682,-0.017886813367877515,0.06131353871050062,0.08018428853149945,-0.02455864011091345,0.007095149125073909,-0.12417553346823469,-0.019099740480742464,0.037439034320349895,0.005006266817851484,0.0373228308473945,-0.004291768208093875,0.04990131229958962,-0.022825380479457456,0.0032836318056503533
CLCF1,0.051640775138701925,0.03396018670432476,-0.014810838845565676,-0.008091397155700493,-0.01082629968332992,-0.009305176296858376,-0.020180398163829594,-0.043971957455610396,0.015660748019574584,0.05334069622397224,-0.00789711304931206,0.026650359140348398,0.01026504649242788,-0.07237546783634578,0.02154201869248122,0.031193680343078047,0.031131742060077152,0.05740578283156234,-0.005607651667124537,0.07256282103145421,0.028825088910128246,
PSAP,-0.11515843350673383,0.006251803070701685,0.031102533811125124,-0.040312308381029546,-0.016934639256072935,-0.029865167177462,0.01325547535458535,-0.06335517033500514,-0.04019065786980324,0.010017665503204782,0.041694798091162465,0.0011758733210152877,0.07142402327086653,-0.15143484265285512,-0.0774992667149179,0.012654589678064255,0.005494029473499852,0.1217392785958464,-0.05312375158045449,0.021190626008179857,-0.10875059530665818,-0.011656429197809615
EFEMP1,-0.012773662049600159,-0.01593495411915742,0.028552205663311712,0.06538156251192785,0.03758733049114856,-0.014812011280463439,0.03385594028804974,0.059068381678518043,0.06611768826879774,0.08099679208776736,0.03040763954863443,0.012459017020731092,-0.06633601281206858,-0.13227699322096312,-0.017628317406950308,0.01776827047658112,0.0784600908453126,0.12393618992950887,-0.022184394711585755,0.07635967249352467,0.02507437511141814,-0.02133859509834042
C1QTNF1,0.06326102941382766,0.006716538696577213,0.08638806304587361,0.0021653195643333667,0.004649433872917464,0.03841980334740297,-0.02834444687588429,0.13189613664070152,-0.04538560139260361,0.027310655137353958,0.025541216962546298,0.0006512476383665958,-0.04073054169956385,-0.031541018201505996,0.01575710732641814,-0.0008321588315911484,-0.06506494305868118,0.1139131091489847,-0.006890276352084377,0.027115507854263674,-0.021831359605329278,0.10543167245106547
ALB,-0.02225331188287985,-0.002197145048315827,0.048549103612272784,0.010395047074963935,0.03657977209586873,0.06000711693642048,-0.020765653433825977,0.003151178411806188,-0.012773352690134515,-0.01350173342142663,0.023596717007628255,-0.012611532134950768,0.008209079121963943,-0.03908197565215086,0.0596379019024349,0.030870460120898707,-0.008283296945278951,-0.00496282495115295,0.041301439512334975,0.031878571616847755,0.04808812298140894,-0.027024439218778094
CCL13,,,,,,,,,,,,0.04309585020867637,,,,0.09234244564241592,,,-0.0341435327650331,,,
EFNA3,-0.00425073953897058,-0.011873275678535654,-0.018289044081112267,-0.016535521264296367,-0.043067277822927845,0.05036591254362207,-0.008830193355399339,-0.051791176527338306,-0.02739498400201278,0.030914122162003163,0.019366183253252692,0.0002841955948101278,0.05746133685817454,0.07086758198390616,-0.022285499211187793,0.0684963493310577,0.01414060569211198,-0.04153749604648159,0.056624269957018664,0.018925408644418697,0.10966488217818397,0.1185315684696189
DRAXIN,0.036981500255247685,0.07054756693854347,-0.024337359857835746,0.03156629307716875,-0.01645221712829173,0.05253486315467725,-0.022079058961253673,0.11866519825304038,-0.014811858494694186,0.005633876631725718,-0.02509150289852228,0.02093448717074805,-0.007987785353510487,-0.01445991135351225,0.05059879688804394,-0.038144554892211587,-0.03358775617389517,0.032557062331704696,0.009847326751222733,0.17845175640856506,-0.005273106032062028,-0.041277644471081634
RAET1L,,,-0.017112270913379718,,,,,,,0.017152637130877432,,,,,,,0.0458624980303923,,-0.017223999618470983,,,
NPTX2,0.01459484290176816,0.0842245438020809,0.04792217512150047,-0.018727832863607127,-0.021638858179037036,0.03762432791704962,0.0388335899478245,-0.10006991433610685,-0.004197488770655507,-0.03199174227064649,0.061554978151757166,-0.02904249414462181,0.024798540675615644,0.02398150475065405,0.1967143125860367,0.004708084359516899,0.02392488206637522,0.06870626452947297,0.019239520372463507,0.01092644019714188,-0.0388220226366115,0.004550390697154644
FGF11,0.07963970391428582,-0.038859640300701735,-0.02182241168927346,0.02480455187598989,-0.009916901596921256,-0.07423854615479962,-0.04862044739844165,0.11223009905176533,0.02081571761167316,0.029733320457301076,0.040290619551214706,-0.05174875533219619,-0.04292430983168032,0.0165963329558442,0.03986738893282637,0.002285762461140232,0.008971440242411378,0.020176540383039714,-0.030923931196918587,0.01520280095802834,0.04780616590115314,-0.009020428958372148
CD59,-0.08838314378768206,0.09314835526039054,0.043021250990852924,-0.009736611284484761,0.05244629722153876,0.007375635961889834,0.010126291530946862,-0.06340791854931231,0.028250101933816666,0.027857033663775375,0.0395568674053413,-0.012939620466986608,0.010129173645861588,-0.060228799692277395,0.020795630178733624,0.05194090197676989,-0.0019100667160394666,0.11089559868914284,0.032013538382333034,0.01949142808656433,-0.0970601238661372,0.06079930464415765
COL9A2,-0.015404206501944163,0.051963147690486274,0.10123871056141781,0.006924065991804475,0.0664710615531346,-0.01885848176034948,-0.025051971315066916,4.044347661733807e-05,0.035503631948419836,0.05967685888394814,0.07038830385481039,-0.030438519174459378,-0.07419168045177973,-0.03280131141986871,-0.0010955859093772825,0.06687615650844925,0.03920407447291514,0.059901572675113375,0.0656719146022235,0.05137910570412848,0.078511951305184,0.006408293768688217
DLL3,0.0052999505944235714,0.14883559060588072,-0.043002387160167785,0.011048766307638905,0.08070072727296423,-0.01283351226700224,-0.06198944119742906,0.05066620095851576,-0.0028960120789038573,-0.0642436814541036,0.058744903202629706,-0.01616066491822044,-0.020687748411946327,0.05395857005129016,0.054853884007833156,0.05024682431634948,0.049737656017975376,-0.06507337673116136,0.029139885520854704,-0.02970517176356291,-0.07898691593254688,-0.003033968374767401
FGF5,,,,,,,,-0.0035220299896424915,,,-0.03459697460677299,0.050729915184500506,,,,,,,,0.1292298349248224,0.0664932414710124,
LIN7C,-0.008530767144316106,0.04520962130729383,0.04175793830894051,0.038063227730449394,-0.03776440126070053,0.00040009196858597443,-0.019691825101058463,0.07656415665681802,0.0050736722809044685,-0.0017587510700564997,-0.034224652055374165,0.027562743699092423,0.06305515258189034,-0.03698625266105435,0.02717869545021009,0.027975672354828625,0.004868660178924119,-0.010190307011998235,0.05884707203182473,-0.00777901364500109,0.1216461697850694,0.05157885167425386
GDF7,0.027629010153616965,0.03325310351892762,0.03577961505731675,-0.02766424087241363,0.00997268944837703,,0.01986518955501875,0.11299245404635809,0.06137526326988186,0.05070065178640751,-0.028853726734052922,,,,-0.04203844196897335,,0.0005007957477302905,0.04486251922863943,-0.024745035466674257,0.03790847878768964,0.05832864111455306,
PSPN,0.03892128709845404,0.0018248318226572438,-0.042203321220903346,-0.0151167310226398,0.0052661560209597835,-0.01957064667191078,-0.008288795216556103,0.0440093140377805,0.005511330483567266,0.0077939011841135514,-0.03642778145783254,-0.03684813537602724,0.05896551962071372,0.016255231274669425,0.005037203106186146,0.012910557280750499,0.009885944906645915,0.05217671248580907,-0.015003511724345744,0.07762439363962327,-0.04155974750436037,0.05603387675791772
ANGPT1,-0.061133930483049166,0.004998444638150671,0.011864253695197129,0.044194666820557116,-0.009824597868400255,0.007336982320998272,0.0072938058431876885,0.11463835084000114,0.00890726797721637,-0.010181032313286292,0.011436567053283232,0.050395124868307974,0.04491838047168866,0.0851252157777457,-0.02630332373605885,0.03715996091348632,0.03010469037247497,-0.013583938099484858,0.002521160368124735,0.15066291175409935,0.12023013494634723,0.07629628677628507
PNOC,0.04616680647963232,0.02417860050618116,0.007117689180506037,0.019693966708882824,-0.000512390658642817,0.0801743376800129,0.04382099697004035,-0.09807258456118574,-0.014118809955446709,-0.0482439571339054,-0.009751809451474093,-0.012611532134950768,-0.021266579665821607,,,,-0.021690009844312234,,0.011687918663835917,0.052520487928163134,0.0398584759673909,0.22626999663046654
L1CAM,0.04809282975409251,0.052524140663377815,-0.0121470002890661,0.0006445239131767076,-0.03962070887039276,-0.006172066335612393,-0.025749199339578834,-0.062052258673210535,-0.032062832583329336,-0.042164850610949454,0.05411919874639889,-0.04082072993195397,0.08009727708151763,0.030011008252218953,0.03139535718144477,0.05895932762941338,-0.03723934350114522,0.03710092978379784,-0.029573424130503897,-0.04627945854351409,-0.05463149184570266,0.05347609196522621
APOA1,-0.032861956257360964,0.042522223876585406,-0.007804247870887935,-0.02008477806134112,-0.017549725508182894,-0.03732135245867817,0.036955199078564656,0.14393502233169903,-0.015235460851368935,-0.0034429697820610823,0.0358901248438809,0.012257838816639598,-0.033251476379050376,-0.01810119882001084,0.0006679748297342505,0.006258897613100794,0.024583600935641523,-0.0394885346857928,0.05500661034704745,0.06212339795586657,0.018569610520061435,-0.007934075453271048
PSEN1,0.12168994913766075,-0.042953768044713556,-0.002596405810699817,0.020428169775530598,-0.022438734016607738,-0.04040606872481419,-0.027530151130656873,-0.0010641054028409066,0.002868502444126677,0.07297077386893978,0.0227165910451351,-0.023142590974599034,-0.03276227247229215,-0.020626573869566723,0.01401988563687236,0.009154719044898984,-0.03139972058014377,0.047952282276309856,-0.00870782927318572,-0.004310225253943203,0.038192481193068506,-0.10247638907210387
CALM2,-0.0034991181886692966,0.07683947806730347,0.011585067901546528,-0.0043337761819739595,0.03794427818502365,0.046550417536120235,0.00416970255567321,-0.15654929882223154,-0.005931240696534505,-0.06824859042120501,0.0427529258214525,-0.039955546343616845,0.05851243241494292,0.07419741399787577,0.05700526688096784,0.03930767361134434,0.1005964903575703,-0.06883303440855039,-0.029012527170345095,-0.005075164697070883,0.007166752666217138,0.039663234498839524
CLEC2B,-0.009536365089673633,-0.059892384569484904,-0.021175375437446423,-0.010926510341420885,0.023427618039163933,0.05301810530565166,-0.02574573703688662,0.12625593188834616,0.0047606804023793406,-0.031553443064731984,-0.0029020124114228847,0.02134301436139113,-0.03150458318444006,-0.008850174958742716,0.008062533176751317,-0.04786634304174091,-0.02720980414733128,0.013259678644908611,-0.008409552451611733,0.08882128494426367,-0.12071293076259339,-0.0542757087259425
NTNG1,0.0789123389572932,-0.02237783120406347,0.049165632827246744,-0.010102010236484587,0.014715756098373051,0.009239917424722684,-0.0511730457193578,0.0012555352536240713,0.0005702224508709797,-0.02893289644779113,-0.05650482025209973,0.03663874271598228,0.05542430334469471,-0.04389011651348456,-0.032252651355479126,0.05235255897394832,0.07264732979396185,0.012216863080444612,-0.0672389592638456,0.057124243060585105,0.004484413630521048,-0.07250118554078995
LRIG1,0.0438426623567946,0.08663467755786493,0.021759964260439857,0.03661806078774126,0.04690046773183884,-0.10894289677677128,-0.053509882601443806,0.01851435750376271,0.01399384855622492,0.033041942828861026,0.05488564932970818,0.013719751278216731,-0.048668750684767115,-0.09809936401576924,0.005281804684575899,0.07176628574678764,0.06995457040229915,0.04262869012756718,0.03515012948986737,-0.020618999200348282,0.13952818082108007,0.09175527307661731
CPAMD8,-0.014134654510059635,,-0.0048614230408556645,,-0.016336798598222457,-0.019732830227069807,-0.001268022820734305,-0.026939705430833676,-0.012978023123789031,0.037468238492220134,0.09550709584903248,,-0.019851306402704126,0.3109193277656036,-0.024506629487925966,,-0.022914118461049026,0.035522930016003505,,0.054282013055243855,0.04786499199180245,-0.08408983638317229
GHRL,0.01603195985349964,,0.013568747680071443,0.052457136220330186,-0.007944259119286085,-0.03341899982105266,-0.005163514463773893,0.004629961697104509,0.050045414910611874,-0.0552900197975656,-0.03858551901929679,,-0.01371728516064922,-0.04160978044187931,0.02463322707353372,,,0.004516516099521775,-0.026766560137757894,0.024024746427444156,-0.0009871298622357993,
NPY,-0.03882794371294939,-0.03329273561360281,0.029862339446318845,-0.005583361460317505,0.02801823851976325,-0.031555271412549823,0.08467243063086892,-0.051152043895064024,0.014337262480177186,-0.051734722401668425,0.0781929421959692,,0.062165233280635335,-0.014597776087484372,0.03920168138979996,-0.021588436537684188,-0.07840179822738488,-0.060932744973371734,-0.03480393537518611,0.003789502331958933,0.07012380528761067,-0.0021425979015790002
MMP2,0.028037163773196434,0.08131027180629198,0.06855057820535954,0.0065681425435413394,0.030134036580390655,0.09979377621903004,-0.06944455305534482,0.11208995030355401,-0.0013411815059160951,0.054508832451992735,0.011111137238269207,0.01282031110383811,-0.07914930975698507,-0.03718905132183436,0.03329750270962043,0.00201905847530497,-0.03701671604734934,0.014402365135108716,-0.004312797726608563,0.033083596567474755,-0.01628661449985803,-0.06145852043069477
LHB,,,,,-0.0010185223380731812,,,,,,,,,,,,,,,,,
PPY,,,0.05593935547035028,,-0.013110331202425449,,,,-0.009484823525755418,,,-0.01166510484735591,,,,-0.008335815720948572,0.007380487542039783,,0.02165684975385866,0.10416889914306955,-0.044500000148525135,
ALKAL2,-0.058932615429186264,0.10738124633399575,0.04751027616666244,-0.022205085816285372,-0.01957287476212504,,0.002924473104910803,-0.03054514524231323,-0.022878923384260303,-0.04445456156535313,-0.022404881217120573,-0.015721472188737075,-0.035299863843794695,-0.0021842723321914928,-0.02211155647776912,0.1016551650449529,0.032203976614038815,-0.048719426608277064,-0.002539553585263016,0.04240031131650499,0.06181078704575602,0.0419694159687947
CSF1,0.04301121560683475,-0.011115703569401263,-0.000726761102832525,0.0167540647656489,0.006284613656405469,-0.07357071789579801,-0.026545697703685596,0.056098854555240316,0.04180805841597697,0.05913568160261867,-0.03570221343507849,-0.0904776009100026,-0.07225365532391345,-0.03428561031940888,0.09249698385264381,-0.011904226525616039,0.011772363129773455,0.05828746526440157,-0.06895136606150626,0.023319383205564422,0.06663403903232629,0.04152469628917621
SEMA4C,0.07842987024306898,0.09907162281225204,0.005138685384803362,0.022653514871032895,0.01252080279933821,0.009993619271547322,0.0004519457755759134,0.04276287612824805,0.0070046154411174495,-0.009128966000609048,0.017828485657727277,-0.03847031765224154,-0.03283149571396157,0.029533400215403915,0.029443123420508546,-0.02882152686552459,0.05979479836337811,0.09403403099762568,-0.00638700214492007,0.08085764146348919,0.01337937439811549,0.0799358413334381
BMP8A,,,,,,,,,,,,,,,,,,,,0.027157200048453112,,
ICAM2,0.05147111675635184,0.025665985135097776,0.03126377832622984,0.04323260484875292,-0.021384801660013546,0.08939073269369886,0.024643642237973475,0.07531227117312657,0.04009659168105394,-0.029180386593448588,0.1328936387893255,-0.022575715059328528,0.08771131291272793,0.04499023730768314,-0.02694734558945633,0.08688736952448674,0.043753234742025485,0.026081789074718358,0.013879067931739111,0.11605099640589651,0.05404749147887869,-0.07749436850157967
SYTL3,-0.05707519513981836,-0.017969601249232844,0.0393304698964403,0.003764334754751642,0.01787265241144463,0.030747077586519157,0.009684623013168438,0.009964243278163186,-0.021535514295653493,-0.0463997415479605,-0.040490443228654395,0.09430343180566765,-0.033557636897338206,-0.053048490603968664,0.014631709221328261,0.02613238354501576,0.030243324579413526,-0.0019024043965163884,-0.044646929467175564,0.07959781995641595,0.018353975656449893,
IL1A,0.021826144925532875,-0.023002239355340837,0.03558559778523332,-0.04430723557534856,0.021069036817493947,0.001733290605816023,-0.029662340293399685,0.01868388282462554,0.05544421511044029,0.01485699066513199,0.022234908328138125,,-0.020657520928997156,0.08151291579896182,0.10493498278998066,-0.025552081777333858,0.01736642315329016,0.0467316135157295,-0.039469599311266944,0.067280065652897,0.008380429270868068,-0.0755374564843549
HLA-G,,0.011157398510637821,-0.026331698833892078,,-0.03159270511697177,,-0.01602105909852371,,,,,,,,,-0.007329388423341333,0.023820427329592095,,0.017131937292783513,,,
PGF,0.11401392517604537,0.03209825450350852,0.11911123432505129,-0.007488176467576352,0.021717737169467472,-0.023415408354034894,-0.015342204854674435,0.11330491825814952,0.038034191161099615,0.007013029640342121,0.06693945284700051,-0.062202231157657634,-0.016110971126035264,-0.07497895527188579,0.06922426027732607,0.03940433218585562,0.05390508138123741,0.03249560495738779,0.04232665087518352,0.03945779120785342,0.015190703263938512,0.03907546024263813
LGALS8,0.051028098412441845,0.018962496036067773,-0.030050813633189444,0.020518205887202337,-0.0031484393479177665,0.018335410664124318,-0.0009481628448156617,0.0665704473220707,-0.036498824794920066,0.05551422161520553,0.07130375563274884,0.035393946032829283,-0.029669851113953517,-0.05237943568126262,0.023033359350166205,-0.03934521769601905,0.0015225716524390521,-0.031349160082096136,0.012507167139662758,-0.0030811999904654047,0.009090177703952979,0.08676779382009238
DKK3,0.04474681034676486,0.10401383994215212,0.058794992272333244,-0.06162480818816284,0.01747468864280704,0.06741570587433289,0.03564737670637428,-0.09061132179002725,-0.07427350760209324,-0.1013476207255136,0.039008690585774546,-0.03532884518441845,0.07836418991150378,0.039150664917977224,0.031936364226931066,0.08662629637163288,-0.00013542487622239202,0.10713363792709148,0.019038387993016815,0.00045125928696630084,-0.04677424061425681,0.027031244432515603
COL16A1,0.08337355692488178,0.08655922394637058,0.05917864630133593,0.05537615416728954,0.02269163346486561,-0.06637934127284154,-0.023257001018633268,0.052909924198355364,0.021674097756662545,0.057417012176926685,0.06648151148372067,-0.10035315430753776,-0.09389906168129253,0.010019062240009905,-0.00023733922614207998,0.017253627815707856,0.0012182266330175448,0.00675656330767782,-0.023139445496104503,0.08369571349354687,0.09340605718629903,0.053899437938546714
TPH1,0.015487070894031616,0.014286635920222435,0.015886352071929045,,-0.005150899962441862,-0.01937033090105673,-0.016976546260949722,0.09468488613053072,0.003095050993271382,,,,0.012503212280024847,,,0.015367559289828074,-0.03392196296983137,0.05706173740576882,0.014912912330349675,0.07768984926117599,0.08142272946330287,-0.03754054074462231
TNC,0.021090655343920125,0.012997062447637086,-0.04585609182282266,0.0013326572335138815,-0.03500210208516585,-0.017643595627136386,-0.015511338771278901,0.13460078238016732,0.01951917061075867,0.020134670812045233,0.03263042263079542,0.02387627985039507,-0.09020215348051436,-0.171047901039705,-0.009960087183653028,-0.025101452587594743,-0.04933355624053274,0.0685878439990016,-0.0445422539347352,0.053291480123448885,0.059200854172682955,-0.057409710751614544
TNFSF9,-0.0016581493304448707,-0.04534894617978031,0.04803580514863776,-0.0020081289379276675,0.030268743521920202,-0.03681489529854446,-0.008957058366933288,-0.0154224296825189,0.01133892108681983,0.012526928289126332,0.02283117792870433,-0.0125542829614551,-0.021945243807643806,,0.04978497274149247,0.05622832138385582,0.0008011084017002704,-0.033093610467606234,0.028271220862334148,0.014967916324493354,-0.0256349007060875,-0.06576712300560127
C4A,,,,-0.02188211676275711,0.03287746259528464,,,,-0.01124378254331008,,0.014758149622534446,-0.013833334374959956,-0.011370074248239055,,,0.03477597094077677,,-0.010513992124303668,-0.025006012600664464,0.019520261435828707,,
CNTN2,-0.13245391005481882,0.010714276277646338,-0.013050218646769545,-0.009324717696659351,-0.030935696404470737,0.011475361013021958,-0.017110874802085858,-0.009957366709052397,0.004747145207482686,0.019671361526124413,0.019706232161648286,-0.014647294166977106,0.007370170796656646,0.033955890826905866,-0.0156451752881825,0.03351404312985763,0.04421282156198864,-0.03215393881072859,0.03243213064307735,0.005012642777748624,0.021624945236089894,0.010613270226252669
F7,,,-0.018861924683153584,,,,0.08595758847076962,-0.02693968977257571,,,,0.04702593844800937,,,,-0.024317625303576753,,,-0.02474503785945872,,0.09166953886566954,
LUM,0.012945535451948847,0.042393590280864306,0.1020661969739624,-0.0121487136665587,-0.014346054625226074,0.028845496873706206,-0.01897470937029988,0.14662064388131185,-0.022380240230498134,0.08129961145660054,-0.0131237940262275,0.10687801394642224,0.005961284864029276,0.09817821977322752,0.016383213900307926,0.07515613466109558,0.04303594377594478,-0.0020668393498622403,0.018729384614834196,0.04189898838300251,0.017459427716992673,
IZUMO1,-0.04019323854193006,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.017112263785568908,-0.03424162626548009,0.04282858634177563,0.020257961894594258,,,,0.06433060192003327,-0.03942905863976238,,,,,0.040904265019763575,-0.011442112847023829,0.061282765821658695,-0.023946250738298966,0.09274262767529298,0.1029967429994799,
APOC1,-0.16233111988791712,-0.12277820426430344,-0.05281233863453943,0.004252834364693433,-0.027793603601089078,0.050817920926047436,-0.0011669400698641017,0.16543943335418665,-0.015588429124509222,0.05348648904805362,-0.0438649713810443,-0.047468759588693045,0.005065454639747426,-0.13695013913779389,-0.041061368981340815,0.03132165513051177,0.03482362918424314,-0.010648198139524353,0.01796786646371789,-0.057362940279592996,-0.07232427434315357,-0.03676277912512591
PKM,-0.02950496703422217,0.06419433742030821,-0.012427452988851997,0.004906794153482345,-0.04542293506071721,-0.04400252156413581,0.032745443782812036,0.03217920097385823,-0.06029826110200604,-0.024873336032141695,0.005379623738409604,-0.0438737921216248,-0.06647252930529421,-0.04265801710050049,-0.0373988088279884,-0.04618544903995727,-0.08492912330865285,0.06539727231647877,-0.019991366163301487,0.04333410882772872,-0.022876758599140536,0.04674186328995654
TNF,,0.007159572418922654,-0.0362343483822906,-0.034181977254732654,0.028143646249626574,0.013423045279868623,0.07559280351186881,0.01927985015032126,-0.025651886098783508,-0.030496558575035842,-0.012658960263658573,-0.01795269648460799,-0.02700906347544763,0.045305069375931886,0.018804481598494713,-0.025432016192107467,0.06582899131296495,,,0.035167394715011485,0.1247829915461921,-0.007106316755135151
GNAS,0.0729501798218996,0.009101574447428823,0.0019880492947444467,-0.012215543113972457,-0.0012169067329177127,0.06749323589029582,0.030596297842332164,-0.07916066507164733,-0.0745222508844324,-0.051796306978293086,-0.013078027363070671,0.03902605184734473,-0.08320526436173756,-0.1333887125959182,-0.016724057876073308,-0.05548703294699057,-0.04065096872130836,0.10341967533174601,-0.05469216441089007,-0.10275542727877725,-0.03313947594762291,0.0725098235547551
BMP8B,0.023308689140417303,0.03649443118769811,0.021381607026325442,0.07215850890924654,0.052620139605531684,-0.01482190530115306,-0.02641793712063667,-0.05526133689340909,-0.02920309782320717,0.004173361375877089,-0.010281185551509843,-0.01590500829415901,-0.018194891109336774,-0.0004526945891753074,0.01362020611476281,0.050351071676778596,0.005263227877393737,0.0028567132322147486,0.0008824033497067022,0.026891454525128564,0.056932075801132756,-0.0474633359491307
LIPH,,0.04075572774396891,-0.019334149554505378,,0.028193950960889808,,,,-0.009065562403367157,,,,,,,-0.025819913439888348,-0.026527476333321406,,0.03703391563008732,0.007006020593820435,0.13129234813626448,
CCL28,,-0.04045829097486088,-0.027195886378703182,,,,-0.031706916056736686,,-0.013959474723066377,0.02590215152812043,0.019635357280937352,,-0.010257762372712437,,,,,-0.050899797691519304,,0.0035928065129683913,0.05326993391897664,
