,UKF260,UKF266,UKF269,UKF304,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
ALB,-0.034003236268825385,-0.020022275239918584,-0.0047332697385004344,-0.044611678518628926,-0.0466338247399125,-0.03870824306301855,-0.011612990373942185,-0.025796841555528537,-0.0007508364288491755
CCL13,,,,,,0.007763675202711808,-0.0227332342683898,,
EFNA3,-0.02441429807043781,0.015515194625297374,-0.053214844057971736,-0.005593016903246328,0.06341409329536146,0.04937670908677512,0.0002923619227287027,0.010357675218153476,0.07345382694249783
DRAXIN,-0.05917514245208265,0.12085820655545258,0.03410184019852403,-0.021082860617111232,-0.06894362483446198,-0.03955974483638024,0.008660058546169963,0.05753815594225737,0.054615661469785054
RAET1L,,,,,,,0.037913869162249605,,
NPTX2,-0.008076062200050681,-0.019644055855606083,-0.06252172507792644,-0.04547344187323744,,-0.03380928686468052,0.011058182771542177,-0.015032844172792015,-0.09278058491935945
FGF11,-0.0488333551962192,0.04878829939380926,0.07379065047025558,-0.013650118404938186,0.007633540193126456,-0.04053495234661129,0.017853643484213554,0.09926712219785255,0.06630749378654473
CD59,-0.0039143488019534375,-0.07356991438654072,0.021857359769323254,0.04369454358132553,-0.040118337832293176,0.07159057066004886,-0.04118197147221509,-0.04727753679922903,-0.08198150862170522
COL9A2,0.07928942549071225,0.05311386824571625,0.021725758817988054,0.01875342280218571,-0.0014331101610304015,-0.008676705468635694,0.009422854064760181,0.0715864392881856,-0.018136321486383427
DLL3,0.025792294614994295,0.07044437775001147,0.05913150215515637,0.057306943315589956,-0.0372475594795308,-0.04235389505672907,0.060662762105400864,0.020765286741016267,0.026854776884194968
FGF5,,,-0.017911748627729557,-0.014811377339776817,,,,0.0025134428190426686,-0.012972726886141383
LIN7C,0.008546806138203833,-0.018905388368198366,-0.0032997159759189966,-0.01201051964111516,0.033153517408546274,-0.044841832293585175,-0.00026033942082248315,0.06574320857698515,0.03820442187248391
GDF7,,0.07583019589269395,0.0038330736045163005,0.05621435716014635,,,-0.01647558535066472,0.00782060751210968,-0.0348364226522878
PSPN,0.017655682451128016,0.006238120152174707,-0.015923760765093834,-0.026922767341531154,0.030620812003153957,0.00421911052131453,0.022084003757821314,0.06192599682030975,0.03350375314977967
ANGPT1,0.029562140616208404,-0.034463723591868264,-0.005286345780410461,0.025388931720030324,0.08221205075258498,0.014866019001302145,0.04583230504348091,-0.007101152345120017,0.051414191831731806
PNOC,0.08244209518806883,0.006334748051396913,-0.02038767940516897,-0.04902575412404879,,,-0.019532479349019943,-0.023545865279835966,0.08848401965057448
L1CAM,-0.06267344082472195,-0.015743638109215835,-0.0046016704793739645,-0.0684424814281136,0.0037309056293942607,0.0201176449430495,-0.05078403565341778,-0.00021345869033615367,0.02416814520522146
APOA1,-0.040260114327980406,0.094421512985369,-0.02815224674274075,-0.012685666756798393,0.029707674679243925,-0.05702326234429049,0.06575952892705446,0.03746598247138918,0.05849785119836934
PSEN1,-0.0028273651243082214,-0.021161569180409196,0.005273428559760896,0.005811741170428341,-0.038107255634956726,-0.019909880446700026,0.030244932602245617,0.0017462669996839587,0.04843178360531068
CALM2,0.06605855991689948,-0.009224274940739425,-0.0744176884235784,-0.0317979242233216,0.12672084956676494,-0.10449614461315364,0.0420682842613879,-0.013746102805990574,-0.002313338577592016
CLEC2B,-0.02655098752620368,0.09098851555765664,0.05311179095705859,0.02933024094775138,0.03307419166453945,0.08334081387654149,0.006232229491890973,-0.03571689520392536,0.027381255373797226
NTNG1,-0.023167776265137125,0.005645262346518532,-0.02988566070394628,-0.0029298688375743467,-0.03224357489723953,-0.08994064315826367,0.06221830169494974,-0.008892565555055791,-0.020002219590846183
LRIG1,0.031096425184475376,-0.04167582016560425,0.04579060161183156,0.06236133622668994,-0.07207746003795,-0.08111187090993094,-0.046415759802373745,0.043605989857546636,-0.033745265322466425
CPAMD8,0.04611877974344483,0.009818916228270502,-0.016203587135627338,0.07749123497813072,-0.041566713923348944,,,-0.023904383787854647,0.016063312948899004
GHRL,0.10908159136579956,0.01275198445096648,-0.034459213310333796,-0.01651892075944864,0.17253456365364325,,-0.017821544312888397,0.02116779696480348,-0.021774747954762648
NPY,-0.03789573354683663,0.0022202087123354185,-0.010555986519694287,-0.0020846073007404096,,0.052567090240089716,-0.03233829878299935,-0.014503892128064261,0.03217289311363716
MMP2,-0.014163509729895506,0.04581215645232845,0.03691008647188047,-0.06659260920818555,-0.028982921530616636,0.021759602408175756,0.045129987275131414,-0.056577089942175064,-0.03858285104392544
PPY,,,,,,0.019803019514730267,0.03327333891269365,0.05656616475399943,0.08490868822787692
ALKAL2,,0.07849842180102022,-0.018372172768367903,0.023039033127752274,,0.02169104651243638,-0.021539264240566642,-0.0487244595481857,0.010477746305487621
CSF1,0.002952455236211195,0.02174362947796777,-0.020541414286174814,-0.05010737003303424,0.062021905912039085,0.022976507875217794,-0.043188582891390014,0.03247361144409328,0.022928572322623002
SEMA4C,0.005184548852682643,0.022345040606230965,-0.029631053505892572,0.031206450852163427,-0.07034166788410069,-0.02328600248602252,-0.0065628904445533594,0.06891166744068687,0.019062191122653005
BMP8A,,,,,,,,-0.020476531615776165,
ICAM2,0.000947533355343372,0.018398820112681177,0.021745938418248758,0.03753960699644948,-0.029842599230746145,-0.04139959900951513,-0.037012213932913346,-0.050299169914491924,-0.0318350994595343
SYTL3,-0.031315229832162096,0.07933832422839077,0.03429879408727188,0.014419061681798625,0.0039072317317255,-0.054641164450486966,-0.0047479398375927465,-0.01974298773356957,-0.027977568245022386
IL1A,-0.04671450884218367,0.03539360233821297,0.029434848958031754,-0.00595669640287095,-0.09084275614782761,-0.02194200193112979,0.04519845580820594,0.01028762606717487,0.10671246083951094
HLA-G,,-0.015447530024897549,,,0.06909922089807426,0.01022838534666281,0.02037363667170531,,
PGF,0.01253802349677808,0.0865279714685548,0.07833124112954408,-0.03528476760318791,-0.04034264906605216,0.052690977259211166,0.009211530510979933,-0.019235791377696713,-0.013483409601593445
LGALS8,-0.04538095167740028,0.06400647527949588,0.03285071972390811,-0.024776690052620957,-0.07107396579452765,-0.022077239453104195,-0.009394910866088275,-0.027137501943414112,-0.02843856401863469
DKK3,0.09394963541835835,-0.06375129342125639,-0.054731382561113644,0.01506322562937282,0.018760599184680732,-0.018711925570141768,-0.03689169756865381,-0.020675321882275426,-0.014232406748020546
COL16A1,0.06275804153852,0.08532011765241554,-0.029452785486334957,-0.0030667014071793365,0.07861425304793261,0.05043365040119529,-0.04106142876315263,0.001419286931415736,0.06309516877920868
TPH1,0.11146042610558866,-0.016368812228477962,0.019885426016713264,,0.07591659408816588,0.0034325390986932524,0.015698904877961408,-0.04367605002504249,-0.05142920713899069
TNC,-0.031178706273741516,0.04481953335101131,0.056816223830660775,0.023398344977639502,0.05840628981145306,0.011571391835690331,0.0021202518717925514,0.029275373956278192,0.002771268956254734
TNFSF9,0.049382785941156006,0.01165854007686916,-0.04348207875725558,-0.02555527078339234,-0.03541767956614619,0.045770199070222284,-0.025462131369417895,-0.0324056178350228,-0.013181877886121867
C4A,,,,-0.01782441792148708,,-0.019405217930097723,0.027946508646211784,0.10984718784506607,
CNTN2,0.055422837696819265,0.019165166414817074,-0.020084707625198688,0.00929225690566093,-0.01650757964503806,-0.06223438146718305,0.05293510764886492,-0.02194717309681552,0.01942778183263314
F7,,-0.014216360129986727,-0.016203577717560463,,,-0.02444945420719028,-0.016475586943813566,,-0.030532616320458148
LUM,0.03877013140402077,-0.015076670635913676,0.09188433810423632,-0.04269593726263596,-0.040826636194372316,0.03011596775661638,-0.03471239725365633,-0.06553371883720727,-0.02742524115308969
BTC,0.021643412165853432,,,-0.021723091278289447,-0.047502970022365476,-0.017688320566674062,0.0303025717185375,-0.029303826338497582,0.06445670129803602
APOC1,0.017320528140337594,-0.02853970064468574,0.10822721440622156,-0.004601493852980254,0.010078440537051163,-0.02956509664238789,0.04861146935401428,0.014781035766057056,-0.014962199283748432
PKM,-0.059878830768244,-0.01410516352274997,0.042614859497594554,-0.013203755885943438,-0.07670556602990686,0.06620599694796471,-0.026184317117808425,0.0043686443466472435,-0.009791702424291662
TNF,0.046272369270896896,0.02894398945716294,-0.02378076090220812,-0.04410628071471575,0.01965227917048524,-0.01716826090962268,,-0.024060432067693736,0.14443329082478365
GNAS,0.08873274866280789,-0.019478325738480996,-0.040102423224773726,0.014095473232799633,0.01659596336191454,0.045826216594579056,0.006819237814336488,-0.03517532225668277,0.040089057961871774
BMP8B,-0.04888301883464298,0.0817357216889102,-0.012571003565534486,0.12036717929747712,-0.03361907071230659,0.040414739336203466,0.024909051268343658,-0.025507819778461595,-0.04656249928698006
LIPH,,,,,,0.033886738834346085,-0.02616396078184826,0.01601196602938711,-0.03789225657263936
CCL28,,-0.030571857626346254,,0.025792018883031627,,,,0.010101064861563437,-0.0359527973050651
PTPN11,-0.00944303265789128,0.015395457398776402,0.027175658499997663,-0.05204811352893468,0.002789870619755332,-0.013465315495731647,-0.01672827160150807,0.04829783424149562,-0.0030195137403778373
ADAM12,0.011301078790911665,0.03288322168063462,0.03755132775461489,-0.009554086007130418,0.04055436835804007,-0.01397807923350229,0.022531745716103686,-0.023192366645240284,-0.015244195466355042
EPO,0.0012829438979195726,,,,-0.04978027068215964,-0.018929551898657252,0.031146908707515606,-0.01690840416794001,
EDN3,-0.018918416796842193,-0.0018215875985631287,0.024645332992719725,-0.005717157152522035,,0.02720337409244537,-0.0314733184618219,-0.004133210177366533,-0.012037834322177966
CCL22,,,,,,0.03959201254561018,-0.01383110274258041,-0.02612791530109157,
CCL2,-0.07959194695845774,0.002308469678447939,0.03379910515931368,0.027275859173677704,0.01789715491428667,-0.009633453185506778,-0.019542882936683176,0.017014646028004315,-0.048069355537657614
DSCAM,0.027184520766314686,0.09687443952785199,-0.037060920228642734,-0.04434973399775742,0.009715826712318302,-0.018969252778492988,0.048150375272287035,0.031142190708311788,0.051620500548749074
ANG,-0.04694812925115695,0.010820830959298526,0.05733251196476356,0.03103891558725551,0.081013253457214,0.021285774426378568,0.013530496077099469,0.014740115689134022,0.03250731663596524
FBLN2,0.012328107924079873,-0.035666638739265656,0.019378236386382,-0.03260227891432915,,0.07096140931796362,-0.009742348932883789,0.037068474430038904,-0.011246548878317482
VTN,0.021656285171064462,-0.0163688068758616,0.030274666017577324,,-0.05278116213370243,-0.021637773232656213,-0.020410598058227238,0.08171694399808745,-0.038520687747784416
VEGFA,-0.07915217724093042,0.040376577608151464,0.022015351630430408,-0.02480786744659114,-0.025488858861781198,0.04984124035307523,-0.04225474388357845,0.0025905861867789107,0.011786228654609798
F10,-0.017371311231389568,0.010651106566066467,0.15341091338143487,-0.024323563457548623,-0.03279153561534463,,0.0007515886885857006,-0.0007140548533742008,-0.03128556617049921
SERPINA1,-0.03738764291056243,-0.043677382051371366,0.08008735543657762,-0.03136381508252015,0.010052092121635856,0.04774874431522146,0.030673705839237463,0.012085638683507947,-0.03112320929605927
VWF,0.017234280695730117,-0.008470939230152082,0.0712929499021678,0.01941623395467521,0.042401651798007735,0.03737984704445026,-0.041621580135356974,-0.09356173402977187,-0.015694732272658513
GDNF,,0.0895734567362341,,,-0.02779847568209178,-0.03843864286946625,-0.022072595341276962,,
VASP,-0.027409864195669476,0.07936431353222488,0.051435663053091635,-0.018219950559510596,0.02381522063978602,-0.03373004302826894,-0.020349448936776492,-0.01327961528348744,0.03072267904028157
ADAM15,-0.030154155631890042,0.032912281818206574,0.02585167053017514,0.06844960018543113,0.013321074530170278,0.03828053799213158,0.10235613616016666,0.014525125841200843,0.026234718766279835
WNT2,-0.01496088184496314,-0.012716165037613194,-0.04159210858388376,-0.025075972157573345,,-0.02348022992941823,0.0007512753335154966,-0.04111894096138912,0.08177510259730601
CALCB,-0.02248914455340433,-0.01659153686925232,-0.017911748433076757,-0.016787601237421027,,-0.02054949583888739,-0.024622058110707407,,0.13173986363301113
OLFM2,-0.058102468197415644,0.030366490044608736,-0.032725313819431986,0.06839281390078493,0.017083383963490822,-0.014170702513579287,-0.03142266815571413,0.0542008736147461,4.724666562917799e-05
MFAP2,-0.030093584912176622,0.16434186463919653,0.15907099974933844,-0.019515884952849144,-0.05536549310939189,0.13380549277827655,-0.02132563094467869,-0.029382432604560714,-0.017713411672535186
HLA-C,-0.009187160204221998,0.024194124746150698,0.0810555490227747,-0.02830834105115671,-0.06308844689714908,0.06689148459040993,-0.017677871055863284,-0.03986592797070193,-0.03618683784226665
THBS1,-0.07362602808127507,0.06458078009269307,0.09621476419133375,-0.004466627015638447,-0.011047521007477667,-0.014493527375932144,0.014045893781564154,-0.06167702381581713,-0.07052617093941718
HSPA4,-0.05451494586125111,0.08383110917427894,0.051074776331143754,-0.02186350803531383,-0.06114367879836039,-0.01347157811359119,-0.05549182906847693,-0.045363353591720175,-0.03722595632309211
LMAN1,-0.05565118198442133,0.0034627728088204796,0.06205006075401357,0.06032571046724442,-0.10945706964211839,0.026207869178093802,0.008292763120883437,-0.07102033245440406,0.0198054223590345
LYPD3,-0.018618432645588132,0.05063587237479,0.08389569616582157,-0.0202009414451242,-0.06501627026787213,-0.03948262310292551,-0.009942368523629432,0.0022640898371154555,-0.03460949780333006
APOE,-0.002417353381605325,-0.09192605590765515,0.03337739613403825,0.03279801926352719,0.09035086172942043,-0.006864677454636152,0.05538979233211418,0.012961115613048762,-0.07093225595787686
SOSTDC1,-0.023243746526615077,-0.049459677799353854,-0.0413106444496321,-0.06574469800348931,,-0.026436333982131393,0.005852361156304329,0.0022961250796815773,0.02256940977959196
ANXA1,-0.033799009410943576,0.004864444902304816,0.09108161671927459,0.06581327258429209,-0.0371311934749624,0.02207367739406209,0.03373503266637862,-0.030805971236031147,0.04671283774665704
WNT2B,0.0297279133990726,0.042309098171742617,0.038395608586738274,-0.026316758086807092,0.018872409424555515,0.013716156027216325,0.06571950020116789,-0.002148417164518723,-0.03516369936901522
AMH,0.10527445634153111,0.020130156240553632,-0.0157770608440148,,0.09653497934384264,0.006043885352178347,-0.012148787087209912,0.015624695958335186,0.05168511920163623
GDF10,0.061782544519380166,0.029936684129244533,-0.028862009841000236,-0.04993029973930525,-0.0001541451995430386,-0.029189480448613376,-0.022340936488764392,-0.025955047248558308,0.0024599577067534986
EFNB3,-0.019875671191602336,0.0044206781417620135,0.030542044684613235,-0.0008284604754636414,0.061238161472984866,-0.12102114670112768,-0.03348995865234066,-0.00035133217168493145,0.035729272776773666
LTB,-0.012143833252977057,-0.01702871570843661,0.022281696014804484,-0.03667193504120118,0.05844838547173684,-0.011813349671016405,0.010545719213380622,-0.026169990779516983,0.019686035118656457
ANGPT2,0.05868441266058602,0.03921796113426386,0.09503977761941954,-0.026054527060325867,-0.029132559269810572,0.021600590280787292,0.028380539383870848,-0.08087126370533027,-0.020467811014309334
NRTN,,,,,,,-0.014035573300032798,,
ADAM17,-0.006554950482577287,0.001079999272470536,0.06661506020244234,-0.03812410707941677,-0.001806624483529266,0.013124577661908856,-0.006236648080254745,-0.0019072327574431495,0.0044017840821725905
LRPAP1,-0.05271821063963433,-0.023097021448582514,0.056632705785625896,-0.042911148563689674,-0.046819862247177976,-0.03619486396130424,-0.01672096937457725,0.05723776213914615,0.07576617183152966
NID1,0.037558591983961005,0.056750516749230435,0.07120415429178294,-0.0020538766915350827,-0.0019375600917417351,0.04442440386867894,-0.016434646384588594,-0.07132955264765838,-0.052347917486314524
MST1,-0.008675546392450178,0.06066300029090528,0.03143072019394777,0.027462367157175357,-0.05761220577421356,0.03829322839764218,0.0070109419610594964,0.059964329774611254,0.11219081020138033
IL13,,,-0.018143342400791695,,,,,,
DCN,0.034098802275327265,-0.010721704548639265,0.0865011047981833,-0.03179868180003391,-0.049747296378073534,0.06081229923272343,-0.018302770689779375,-0.04291391777932783,-0.019239092957131016
IGFL2,,,,,,,,0.027169514628840794,
COL7A1,0.0652299304947626,0.04014740013531804,0.08246700571824221,-0.038951131870620895,-0.007363046494420841,0.07196498153984367,-0.05437066674169711,-0.006032490405945575,0.014803974101714768
CALR,-0.06758727091876529,0.03983305821111264,0.060534997338317846,-0.06290126219047658,0.020626280095929116,0.04506969429959932,-0.005005406620759692,-0.0245143973040555,0.0015547494251405146
PIGA,0.04250864564014786,0.08172633725047795,-0.005300858237378884,-0.032833141918341004,0.011475166449468133,-0.035427623929775054,-0.028320554898542852,0.008602227860261135,-0.008849530098715044
CD200,0.08850797502938589,0.008394346661079462,-0.020314367875228508,0.02850009553195688,0.06861925672592745,-0.01514151426609547,0.04552009035956025,-0.004066560233382147,0.032224007478192936
GRP,,-0.005299853537708719,,-0.018566713553878497,,,-0.01539472979055766,0.0010174775605604964,0.06323332644039535
CDH1,,0.03203262895500551,0.020028625406304755,-0.030838397068206746,-0.01941974373453595,-0.04635159046254229,-0.053508183000201055,0.06732392509615287,-0.04034004576934068
LPL,0.0138085928546415,0.06419968648998856,0.08716268351696979,-0.01850357320704318,-0.02518008281350292,-0.05562292296985995,0.030266841344377557,-0.0011052885779868355,-0.044431777313534225
SEMA5A,0.04989049167697306,0.06247317067423569,0.04592044602237316,-0.007471951434941047,-0.13481460376535923,-0.08150441733274794,0.0029556891612424236,-0.025029561469311443,-0.04736202018647628
SEMA7A,0.05398155630216679,0.004436096287948882,0.016759210792194914,0.04519761509366983,-0.0776092654207855,0.022085555643626485,-0.022517827125613454,-0.032036222241546945,0.0012553372541896318
SEMA4G,-0.0036867728171948136,-0.003510906880466303,0.06436750088075097,-0.008369446948608581,-0.003285488415298437,-0.027146473758355057,0.0010899509194942953,0.0626500745546096,0.07041981262855387
SEMA3B,0.05967680411865446,0.005711797857956432,0.027495444267090528,0.03375906869323831,-0.022810719836276104,0.027383661869633737,0.05806396749898269,0.05133865091629681,0.00022375167813439343
RPH3A,0.028072146043671597,0.01468202263230016,0.006565481228419749,0.004646538194916328,,0.019072746543312133,0.02051191074759698,0.005139297215965962,0.01470573478835868
JAG2,-0.01775681422133065,0.010341454925779196,0.025778820409826167,0.01185421709985353,-0.03198900512444569,0.008949977514573233,-0.026076168819817627,-0.02521858082263143,0.02370390425768573
CGN,-0.003396986444721195,-0.013232370079313953,0.05381033857652614,-0.016997557004894744,-0.09301917015311567,-0.0033013553407088628,0.03565608309921564,0.051195986491291416,0.11436090753187603
GDF15,-0.0008026081684582984,0.050705532066472055,0.02438379646226538,-0.039343654761879183,-0.044506660023591896,0.059383113840589974,-0.005682799959117448,0.035985821672367684,0.027118975469768058
SEMA4F,0.006896941937936744,0.09050086463617804,-0.04315912312019832,-0.04104392847405046,0.0017515618135811053,0.03814959031897712,-0.01942695132780035,-0.002762646513571794,0.018284857720458726
NXPH1,-0.010896982882124552,0.03397198301069564,0.04978255003415518,-0.03653527153154732,-0.06808144930469627,-0.0001518682484490571,-0.02019931159988724,0.018367876726024322,0.04843198009796556
ARF1,-0.046309447973054585,-0.009505882052946064,-0.045257624479144394,0.00697336130187892,-0.10718654307292928,0.051650923025057416,-0.008586681900580321,-0.07246781389226038,0.04314768959316274
DSC3,,,,,,,,-0.016908409300308923,
EBI3,0.0014289922251822444,0.06641965790154805,0.00027367816255549675,-0.002725703924874761,0.11946473124318639,-0.021580931882383834,0.03280628787355625,0.10735516462976652,0.06990349744324524
TIMP1,-0.04725220241562403,0.0037459555700260307,0.07778787444308417,0.052111101564133656,-0.03412954000102878,0.06412942702054986,0.003900700906010567,-0.07356163676175927,-0.04626373183571109
SEMA3C,0.009495159659035454,0.0321366324275782,-0.04659139263650833,0.10479156365971733,0.09996234105229967,-0.04418432373367846,0.012950290986727321,-0.06604532654899571,0.025674968908920962
GNRH2,,,,,,,,0.004249549417659168,
GAS6,0.05957618783216272,0.00440046172023738,0.04120833542199148,0.05833068425146977,-0.06908241676246814,0.0019703113231701467,0.006735589675704562,0.005127025777953114,0.0158899993140108
MEPE,0.1386467534351718,-0.021638564064173856,-0.02855819153778404,-0.018526509730968824,,0.051164991834982035,0.007825375374057055,-0.02336474777938643,0.05372718394814661
SERPINE1,-0.04286229011615649,-0.04264051113869815,-0.03929427149498998,-0.05488349611374713,-0.011223853772078891,0.06727343503200127,-0.005830072496905996,-0.053304491890710196,0.007866350115888678
RSPO2,0.06436623965851118,-0.01175958762746888,0.03863320260489182,-0.0090020361853984,,-0.02647006997952495,-0.03200165945709644,0.05113443850580185,0.09358086092637714
SHBG,-0.02792972596779688,-0.01828111175911667,-0.03845375782023663,-0.017052306000331547,-0.065016385983545,-0.028363817634708435,-0.02233891300273843,0.015506933280167397,-0.04289863806548782
LGALS3BP,-0.03191134082729479,-0.02359591309922639,0.057523047207599744,-0.02390628070047396,0.027105702007732605,0.09024526455814404,-0.002842390261783236,0.01915198529678209,-0.029756812361541107
LAMB1,-0.03322521636338597,0.06613370627945872,0.06847674569066357,-0.033994211382754755,-0.04694515180276358,0.032366914475031636,0.052737178583202794,-0.013072041025673865,-0.07403949711407834
SPTBN2,0.08249812628920576,0.00987780588503314,-0.06380114556189702,-0.028367673557876675,0.07101599883384317,-0.05894721861124486,0.023549927625108102,-0.022416411359310915,0.020186639060664088
COL1A2,0.04854958724481654,0.043829403970678596,0.10607046140703294,-0.047684443807291026,-0.1224340085686966,0.06335483564466493,-0.013692516957732544,-0.08462190476037146,-0.05325885868316594
DEFB1,-0.01514493875291934,,,,,,,0.010456388108778084,0.09231378804631842
WNT11,,,0.06808963710441598,,,-0.019737951821340548,-0.03307038461767728,-0.022439575872587013,0.012489588345430945
LGALS1,-0.057152961478379546,-0.02858764648697813,0.05902417276500237,-0.029700815479159808,-0.0954718989732901,0.09437288107638618,-0.09056021435436577,-0.06990785107391322,-0.030877221328038565
BCAN,0.10390306085182692,0.05597332739826645,0.0774412175080181,-0.07275701223457497,0.15020327475088338,-0.05460604222788399,-0.017593838101791767,0.03064468388802992,0.021610679363784156
ANOS1,0.01932476549754076,-0.00470266890627099,0.04957012541918476,-0.022081115124751027,0.063919586840959,-0.034887113051762945,0.06371404588016413,0.03203345658570358,-0.009877431568809521
EDA,-0.009932536048277372,0.09747135819207887,-0.021136117592167217,-0.02086553533281933,-0.06178464573429529,-0.03857805488466886,-0.01862904756322372,0.0032956764635396576,0.02988770907445872
FGF22,0.011782521752623627,0.043506861896116036,-0.016203584995156152,0.12231869300357091,,0.002579233405369692,-0.02363093429399978,0.06393083342303046,-0.00799828710027276
SHANK1,,-0.014470619989811287,-0.015416681994160372,-0.027910959802026323,,-0.00746596866470051,0.004177041520689793,-0.030144284608604882,0.010433388196778387
NPVF,,,,,,-0.021424177092752014,,,
RAET1G,,,,,,,,-0.0006412225049223952,-0.004152007656188104
TGFB1,-0.0012781959843192474,,0.04197173299190318,0.01843095036172457,-0.04620229283374678,0.024290443278303337,-0.01824483793680115,-0.07115479455496522,-0.1031157637119372
MSTN,0.037395052401383536,0.02228369113755726,0.03763208888769185,,0.04125207502480646,-0.0242583914911495,0.008570893570240611,0.00563119600360711,-0.01763734170228073
WNT4,0.09646982191677031,-0.029534177958819765,-0.01837217713973986,0.057180903483393115,,-0.021612806543392385,-0.030906628411937004,-0.013458772267697084,0.03228062208026855
TNFSF4,0.06437245236609279,0.18895185728929068,-0.016229238628041803,-0.00798116341308293,0.0395115637606602,-0.00031739507537617545,0.012450413416694726,0.031236998216038876,0.053015953305574286
NTN1,0.03206227800180338,0.08660473711903219,0.024863695144577605,-0.0316262173430366,-0.054252436306358585,-0.04395385307798832,-0.004594118197492216,0.04790250812527219,0.051660642394468353
CXCL12,0.04881077392436861,0.0448078985797346,0.05319742574130067,-0.024636472525595268,0.05464690248355127,0.027270097244241776,-0.03326292594641282,-0.009294621913979137,0.030519664723519344
GNRH1,0.025240812617977025,-0.014720655644531839,0.08227029782563669,-0.019515884829287004,-0.07851994160112911,-0.006798304231496721,-0.02220610638819493,0.0977859569497968,-0.00399044241109212
FGF8,,0.014960617793929277,,,,-0.03231266047226134,-0.028398409929723024,,
RIMS1,0.03951401498364109,-0.023976086063286564,-0.012742453163223401,-0.019050307303806146,-0.07679697384333098,-0.051683690543813936,0.035169347064484505,0.046441845058515306,0.02269226350022905
FGF14,-0.02742699142494624,-0.011583316913333384,0.021534887761745464,-0.011882614360191677,-0.09331989224707683,-0.010723812894714071,0.03307214163701448,0.055377328156492794,0.008115474566435164
IGF1,0.05191619465721524,-0.049639589696323226,-0.04424357621631688,-0.047633756333980544,-0.011395015912793963,-0.0463766462679658,0.007858295444303404,-0.01335381310753808,-0.039333346068626714
TNFSF10,0.055956597399845986,-0.03377455904186146,0.08286381685769698,-0.031640990639808346,0.0016661992872065087,-0.0068542431216097885,0.013433069468947765,0.02006310646021009,0.013384784934882175
GDF5,-0.020077600435050642,-0.01702872232204405,-0.028558208797344522,-0.025444950001887175,,-0.04259663885582722,-0.048025934126385526,-0.009582737678607237,-0.05105042369257338
CHAD,0.01208596906531238,-0.029137103721075246,,,,-0.04319999495352946,-0.02193836960238031,,
RGMA,0.024123319675638896,0.022771301459817147,0.08987241295291207,0.02897239030990824,0.09645694482345342,-0.07054110025377093,0.038073025920032956,0.04935932918839708,0.016728224865698645
WNT16,-0.013196016190578802,-0.0005903588918685573,0.003612835149758659,-0.026348038814686094,,,-0.014035571447480402,-0.008097443343220753,0.07595889583035613
CX3CL1,0.00035431233948583015,0.004826875658103267,0.007610573804063352,-0.03764127044716001,-0.004797199702812609,-0.03110721617586848,0.003704317045762808,-0.00019041236975840547,0.03807648696619475
FGF1,0.02923099962620303,-0.026957226585305107,-0.04498138600896384,0.018469768679651017,-0.0032090829721739787,0.04074031681016183,0.007535589803294646,0.07257721072845914,-0.004368514526118518
ALOX5AP,-0.05742206631010502,0.06359529449444837,0.0921204071981062,-0.025467386129122926,0.011658524577243309,0.052837846470211246,0.0871761806496177,-0.003199254622534279,-0.07173509603067509
IL1RN,-0.044441392512206856,0.07062958401334492,0.1001577662909218,0.04355599369148201,0.06664840994232632,-0.039467897569302364,-0.039107186125813535,-0.044653632578887645,-0.0014843419612402121
PCSK9,,,,,,-0.01868749586224658,-0.013623714650362188,,
NPW,0.0982792702614439,0.08715957720944023,,,-0.05736323397534874,-0.0051662545676036484,0.09659086601481509,0.020917785479619793,0.03506365991983754
CXCL9,-0.02104457507199306,,-0.0007913330916083825,-0.01757057082793023,0.20651534002325944,,,-0.020300592191738603,0.017216741501283023
ANGPTL4,-0.0710419483607564,-0.007207586169588755,-0.006653079606683606,0.06415422010085667,-0.07735794183614648,0.04840081587906215,-0.0033989453202500444,-0.040211827259257454,-0.015207360152255914
UCN2,,,0.004195631094258275,,,-0.01834766509478113,0.2521220967151401,,
OBP2A,,,,,,,,-0.018992563367904367,
COL4A3,0.051781575663627954,,,,,,-0.021531275804499688,0.05581631053730494,0.09000286490065854
NRG3,0.030860383047936608,0.032076501436629504,-0.04482690194049319,-0.01617894717289526,0.08876906958161779,-0.0715158103959265,-0.01695884740356449,0.008092351356671725,0.04600035407424659
IL23A,-0.0053508183477495395,,0.05010214698873083,,-0.015201139025755516,-0.018687489343264866,,-0.02741728083136597,0.01368345007200174
COLQ,0.0018813036620474706,0.04105356338216937,0.08591986663454591,0.03904797183861773,0.05506123381959401,-0.02695773425098078,-0.054147641448241496,0.014521359146654915,0.04468919774254954
SCGB1A1,,,,,,,-0.015762722339590245,,
TNFSF12,0.05432963092342646,-0.002003909196984519,-0.0017576678089214403,-0.031052637683657725,0.0595560492062077,0.02038013668387453,-0.009556869587090117,-0.030486493743057452,0.03221851501014095
DKK2,-0.014586211030957186,-0.01601453712802801,-0.004011713313167102,-0.03145888091883122,,0.01842794710565431,-0.018143586113229363,-0.032374510621299195,0.04419533705110916
FYN,0.05953684271631771,0.08626229381809615,0.08440386164415055,0.0011483703592063545,-0.03695524314412256,-0.05595960361321651,0.0058164730822934515,0.00920984422123585,-0.03486773843784238
