,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IRAK4,-0.048517580301189495,-0.03339893042674421,0.01758178370072107,0.006507652581684518,0.0918039341031806,0.07772847296839405,-0.006884231363214399,-0.01352022004605256,0.02099763286508975,0.041631800078119494,0.0728203260726221,-0.03410979481557938,-0.007643630577291795,0.015144020484173418,0.01951158929977514
GSTP1,0.03725169856865748,0.057245296057477274,0.06315398728443869,-0.014286128312267485,0.12002540400033057,-0.015238234368777727,0.028405573989929617,0.029664790324525316,0.01556735722046438,-0.0012913996776236782,-0.016394872394628852,-0.03848018186713056,0.03659929750977744,0.02493921985555069,-0.0314818779484098
VCAM1,0.021657700416125632,0.04774010017116692,0.007140226549738143,0.045075246494186504,0.0910204834564966,-0.03583693322794376,0.044891793897181294,-0.03667153120558387,-0.03854744843196135,-0.0026146432985597007,0.08956082023139042,0.027708834506372407,-0.0182759731641832,-0.03733094963801198,0.050234985502039815
NXPH3,0.006743006702621016,0.06232503710911492,0.00024205740309410115,-0.06744888511450924,0.09581023286056127,0.005749094478551925,0.0346613882647019,-0.004862003879019233,0.052003767322921134,-0.07270170078867177,0.12042639039169001,0.04564288910686791,0.029833895355734916,-0.0063322254625135166,0.001456971688510718
MTMR4,-0.05003595575299587,-0.02273282896494795,-0.0017912010562404319,0.005392318462190579,-0.01109609777601597,0.023798656394624376,-0.000757124492899914,-0.0040688127512436625,0.020699329380801174,0.06464649967560325,0.020988734635859565,0.05655662356356742,0.017586501731732974,-0.04551239906251852,0.006778414127287608
LAMC2,,0.07866798700573928,-0.013242504674175237,-0.009656144893902681,,-0.027503863352361903,,-0.007357727976590402,,-0.034839209587157215,,-0.020144278511368886,-0.026276338200494243,-0.012420913627786407,0.05630959514063314
IL10,0.06138611788835132,-0.03678134941537511,-0.015170500465447,-0.009469969379547409,-0.03668369564538723,0.06827182173104605,,0.023821088369355575,0.05139032217670067,-0.02091887537137282,0.023602394199255285,0.01109098655661073,0.007282735212188783,0.06114800132565144,0.08507179161191805
SEMA4D,-0.045413681903153695,-0.04856066904918093,0.01578174694536688,-0.0002528544994754217,-0.07227198975434336,0.00919901855287641,-0.019299658025568826,0.032954605154128576,-0.017497835545665547,0.0013829258321288347,-0.04764899864705625,-0.013958743817525165,-0.025930653758936783,-0.0026371236734722896,0.06293885563118697
TRH,-0.019575157111861478,-0.045241634350417115,-0.011775651631000982,-0.02147347970770668,0.04222537679413644,-0.0335805154521077,,,0.04741393107911105,,,0.022254348348588394,-0.05632107810399788,0.03840247396205898,0.006027488376418249
SEMA6D,-0.0019230361420408907,-0.024355148729192855,-0.031054243720385875,-0.03334557834573602,0.052360676676096014,0.019798803031685214,0.02183507608047769,0.045638935690960496,0.016117557715724314,-0.07874897360398155,-0.03940177675603365,-0.005470795528101959,-0.022542899041913998,0.011521116864426476,-0.007853611505138657
CEL,,,,,,,,,,-0.00943258328633579,-0.013225127523079012,0.009228651615243524,-0.019157094524754874,0.028188219114113924,-0.012322229110191743
PDCD1LG2,-0.0428336110201906,-0.02050750204730165,-0.036937292724270064,0.03133287041414343,0.09069951523111534,-0.009040037055660564,-0.012926926096244492,0.024570308938941,0.008495674690234413,0.014285720816254408,0.01294561505039367,0.018229825493302747,0.03653340923157963,-0.035037023864735596,0.08383131148948254
SPINT1,-0.028575554075155028,-0.03589504913468384,-0.033501233200442466,0.020434194467135517,0.06773697225476623,-0.010710315573478431,-0.0021110989783715457,0.07498505985470542,-0.028267018127196696,-0.06589757865484855,0.047395919526058136,0.011831132697410335,0.0033573461109844705,0.09429508364384115,0.058733646684042136
CTHRC1,0.026668752235063035,-0.05937841962572619,-0.02981371056725728,-0.0014770841660623126,0.05064120720260156,-0.0025319844752364567,0.07372855626682245,-0.13154685541328073,0.008358191446238889,-0.010120721131570474,-0.0013105518550691865,0.060960598072504917,-0.01673002971692122,0.030472530832939132,0.127858590589642
PODXL,0.005143321592220077,-0.027821874994859927,0.028517904220922752,-0.021837231233144884,0.09610362100152334,0.038862304470289266,0.02103295780058238,0.03955189569841707,-0.02590009378493583,0.0017538751217528598,-0.04741467672975084,0.028072770082575714,0.03664895624365191,0.044061610153836556,0.052339781626570686
JAM3,-0.00739833234485968,-0.009016538174611082,0.0034951947421088367,0.06923940507877084,0.07775745829059694,0.004218230641330783,0.02979801380914215,-0.042543868301280464,0.023712619917592197,0.01709543004837985,-7.028884124171842e-06,-0.012566880694734082,-0.05226888795930637,0.04835039903573371,0.03648444502661774
TGFB2,-0.03675302753045964,-0.041738740699131485,-0.00399799677123944,-0.03094804109906546,0.0895753918812261,0.0545559779962382,0.008843589926233091,-0.006461462563585849,0.027728711265924164,-0.0235755587234288,0.08622758607155133,0.024670112706464787,0.001434551272356484,0.01601938842482876,-0.08370781602121154
COL18A1,0.041717141647863304,-0.023738222481736966,0.006170944585450059,-0.02863824802900603,0.046310391230841866,0.04899961246043563,-0.0018275239195878028,0.039047934506445156,0.0317182938669637,-0.03530101167544665,0.02838341545942735,0.10531045872167952,0.02546195056068257,-0.021046551494029325,0.10137661018637982
NODAL,-0.030968904201039503,,-0.027209638719218384,-0.01133839209665896,0.03959640721531297,,,,-0.01819557866563777,-0.03269960595301779,-0.004651458086527275,0.01002042235841282,-0.024714800122662042,0.06403097814093978,0.04690202455576629
INHBB,-0.02321045566062085,0.023983612688957538,0.02910761628492207,0.008041306772255482,0.06170823042996931,-0.04414522312067094,-0.030857416655506384,-0.007976383506101426,0.04580718225541428,-0.01366472255700028,0.03372595027239007,-0.02402629312471934,0.02756245825578208,-0.06300118782543856,-0.06818970252646067
LCN1,,,-0.013242507653792706,,-0.02453246437844993,,,,,,,0.04228034674852732,0.013573930714585312,,0.005727515348564275
ARF4,0.0611511603176598,0.05515483817611816,-0.0050643097703007775,-0.0005567616883072056,0.08809530475164055,-0.011357756185690217,0.01931770943087466,0.08018870456640084,0.01620821375018352,0.05281687232943454,0.04339398166388617,-0.007424013684603378,0.04439515124413653,-0.005211219827027036,0.06112227086341186
CXCL14,-0.011908152690415107,-0.052786015783599684,0.0352041555124582,0.01742615097695433,0.010522879301518445,0.047680522332046685,0.0018768381125191472,-0.039034236065604654,-0.00896288185785692,-0.018910152634641037,-0.07734818004113415,0.024791906018651163,-0.010228341375481202,-0.04367739831950217,-0.057062737673096435
LIF,-0.026439927951717315,0.06535064422793913,-0.016593522939776707,-0.011746505591568281,-0.032879438169220725,0.03961686901903489,0.030346978464133315,7.612473350624681e-07,0.01223805771740082,-0.003500041507431575,0.0015046845058530147,0.04933962226017313,-0.014406248216454521,0.115693223484269,0.011127812305952774
IL17B,,-0.027710230843476895,,,-0.040515729376895,,,-0.014239889038723285,,0.1119928515569845,,-0.0036255283125418898,-0.004445520642195886,-0.017671402308294677,-0.0015852820457419078
MMP1,,,-0.018256983559074517,,,,,-0.11747764150383422,,,,0.05752449634294454,-0.038470179382770454,-0.012796410806733256,0.06237718344864817
MATN1,,-0.02183307932928094,-0.017387026227696653,,0.033443205544645055,-0.022122127359788912,,0.06287050478863467,-0.01751722216676931,0.003119590947788873,,-0.0037563639380360533,-0.0312720704057346,-0.01821227719303239,0.035896197114032594
ADAM28,0.09088899806107477,-0.04619851098345377,0.01803698766003468,-0.017342655601379365,0.06390077513353604,-0.03135339062895723,0.006594668178968863,0.11065428330842546,-0.014069046297977495,-0.008024273742567936,0.02047410224555363,-0.010475897421123828,-0.05041139293919143,-0.004234400830465398,0.08250311550243153
TCN2,0.0398292374672466,0.03383280493720959,-0.00033704681974786033,-0.04991901542301504,0.025120812625959648,0.03496156973939403,-0.016957527179514056,0.10501063780212617,-0.02130274828235028,0.02158206252152251,0.0732378399760495,0.007995731435760335,0.013751379766633137,-0.023612835332317075,0.08274863889450025
THPO,,,0.009220160469915908,-0.023348101247191815,-0.01612382652944397,-0.0008763069536331371,-0.013721122658216952,,-0.017517224179016744,-0.01407773133978149,-0.026182044567179836,,,-0.01579830691193437,0.05026520528197804
CUBN,-0.0008075149916686471,-0.08549182686068808,-0.03320728640728759,-0.012594569846207155,0.009841826482899893,0.04257563332315845,-0.030964120479499986,0.058893840090145734,-0.006199251136912918,0.04332823833193807,0.12386609553943835,0.01947163189248314,0.01730081763567495,0.03511637655871067,0.015158648382345612
TIMP3,-0.02255016198746383,-0.046628176525264665,0.00031255152435696204,0.016874396509498412,0.10683660301677335,-0.017248632710241053,-0.009277220198184248,-0.037894461404074556,-0.10772280160300217,-0.0034698312352523498,0.08307491004701456,0.08302446968777084,0.024318027115116794,-0.06344903579196422,0.09301295992670668
PIGF,-0.038134500679758244,-0.008759966237426496,0.02861789387772419,-0.031469805382440985,0.09868824327069299,0.01789467038666822,0.03819178767866204,0.025441135032748276,0.04694208813703672,0.08699138274997585,0.025933201458997343,0.043615992795231644,0.011173354790896888,-0.03546072675208219,-0.006346305853246118
CRH,,,-0.015515174349614703,-0.018010945355765515,0.037056749858506245,0.01233428605480335,-0.024825513550237585,,0.03225609375802032,,,0.04163673626721703,-0.006121076128986732,0.04714901467380864,0.020695758633503616
BDNF,,0.0037300088068417973,-0.016179752856815225,0.006214359437905757,-0.08081930624285949,0.058470451877512764,-0.02232091017321441,0.02905412045920601,-0.019728893497054874,,,0.023333084659069185,0.007449958553322656,0.08112060452971076,0.04228606274105862
CCL5,-0.014268739966178503,0.01731262472975498,0.00638943568568183,-0.021959698385415533,0.06619381400645556,-0.05019208062612949,0.015590693098191706,0.07466410030733851,0.0055275767293630415,-0.04701994814947286,0.07614778285436428,0.07779503796403825,0.0321553684672306,0.01650431344099191,0.11726148310012457
GAD1,0.030942795742641176,-0.0515044662033299,0.006464797141722188,-0.012492810403673334,-0.037284287032406084,-0.026603073681105736,0.005858644642748747,-0.00013428336460219616,-0.0715039865433675,-0.0406430396465844,0.014193684419044396,-0.0773335799222133,0.03731460921726807,-0.054278734741914476,-0.04781034515309438
COL14A1,0.05623070131618839,0.013149541787315644,-0.009390745093355635,-0.04137539092556378,-0.01611420940670355,0.002296334049366134,-0.01797275049271246,-0.009968982360928967,-0.013343204384072691,-0.02432862159828254,0.01750615948322889,0.0473868078786875,-0.0020890006691835416,-0.06655983415425523,0.08825544217251642
HLA-A,-0.032629224439606544,-0.042995944888266455,-0.02719764204562943,-0.004575387755018354,0.11716990334027304,0.04432834288459331,-0.019228750388627404,-0.014547534548181543,0.020286455176113983,-0.055546985403499116,-0.04594506947789708,0.06721818417724508,-0.038922370741859086,0.01674552887842671,0.10390923783266773
CD5L,-0.037426875794118415,,-0.015515172554627211,,,,,,,,-0.006864667890974793,,,,
FGF18,,,-0.014038426887223565,0.06663755192666947,,0.0008143871113229594,,-0.03137051650260661,,,,0.05752114796209686,0.0588266632146568,-0.02211310843847285,-0.017544606736349746
ADM,-0.028641158947026603,0.098266678574115,-0.01701785236934813,0.0456132646846422,0.021627700544103585,0.04199374369453725,-0.01496130974597362,-0.045360741545250056,0.09801869423071674,-0.012626794507124377,0.05019351152128446,-0.02549916881980742,-0.02298325221142834,0.03817017156320109,0.01183515696120427
CCL15,,,0.06968884857493035,,,,-0.016425120359291924,,,,,,,,-0.015216436060391336
GNAI2,-0.055296625140253554,-0.065420205851578,0.03791009636796112,-0.03362403844447959,0.10335391875068163,0.039737099828402525,-0.023111624622007942,-0.0017211388853239932,-0.010755202019583202,-0.06031746462631755,0.1565559875821317,-0.007409648786888562,-0.024564788599185244,0.073266161790395,-0.0013552238829461448
HDC,,,,,-0.020700174531368142,,-0.01670370199468633,,,0.06742038993936517,,,,,0.02609268174495886
COL11A1,-0.02465349358694151,,-0.04946104805316219,0.017501653190214655,0.03532701759431853,-0.01975146618298079,0.00489597597006506,-0.05108338844281471,0.06472958491586121,,-0.03256939245708402,0.02940670236825282,-0.03385898248240331,-0.006685836776880788,0.011672595475070137
NUCB2,-0.02483414813084833,-0.0075127008695746525,0.016461182469582343,0.004105397524567523,0.028771987158028606,-0.0006178761492370379,-0.05206974805995078,0.01424530985038218,-0.01114723999958567,0.008598470102509262,-0.012506120899719989,0.016920395341589126,-0.004366797700372785,-0.02099134391210693,0.020172593171954238
CXCL1,,0.06595949716503682,0.012152314304323668,-0.019239516977357544,-0.009351507156201784,-0.003776029959258119,-0.012486303534961444,0.17653898162064247,-0.009595205767670149,0.02971073073194313,,0.07475472583632374,0.013029589091435255,0.015779689029309173,0.0377942794600727
VCAN,-0.0467956104917969,-0.05637429108290543,-0.017184223719993848,-0.015281103768005946,0.07874677490370542,-0.0008243539484717967,-0.023679841177342318,0.05266964099093822,0.024028772138620876,-0.07551242431521477,0.09414869281894936,-0.03855191336249934,-0.013064691464078777,0.07980751476773534,0.046027890179559196
MMP7,,-0.0036695124407210423,-0.045317588977640745,0.012706597403240063,0.004722293514663512,0.030266784072280662,-0.02412083344087114,0.00644043695249492,0.062354935390181686,,,0.07675386558295744,-0.01215708326938221,-0.030863735685132485,0.05342267568254793
PTPN6,-0.037702452118032206,-0.04016385668767828,0.0016070534084075435,-0.026631008177686072,0.07161166165144606,0.02768361905499262,-0.03162419608560688,0.06344439259962494,0.11043096645167841,0.0897938148327497,0.06802727240785852,0.016600892716577095,0.017232286166545163,-0.029815258410167213,0.04249343101043869
PTGS2,0.05253464355990719,0.015383518063989817,0.03552420807817559,0.03651614569633594,-0.09428475448996154,0.03864254136745565,-0.015787957418903924,0.06234287395000206,0.07505824068066716,-0.035198112383824996,-0.01610680716482769,0.038134139349643055,0.030670669547986047,-0.04983542519089187,0.03270720209226679
XCL1,-0.01911640588918781,,0.06161903970088551,-0.015569314912825434,,-0.027961642653018128,,0.03549588337882615,,,,,,,
CD58,0.06245083480821657,0.025477944554967928,0.03473472486268346,-0.0030182676240101867,0.08266881811642622,-0.0002903442674913551,0.03454025864683584,0.09377330298242235,0.033799662760610444,0.022523706069966412,0.07192780843444288,0.06558392483009831,0.011623608124588071,0.04175363109596875,0.05592777376450818
TNFSF14,-0.031271361679825624,0.017636825627365516,0.021882532207843343,-0.024770329323358282,0.03652745804907539,0.019867377205644476,-0.012195832939113579,,,,-0.015884453617195562,0.019554022652545203,-0.028730388467468067,0.06248938553457913,-0.03649629202885109
CNTN4,,0.03231695273179928,-0.03011856922482462,0.002662048122163353,-0.04360408318268105,0.012890642964699767,0.009164551924328634,,0.02741650674346733,,-0.014737325452376038,-0.04378557126755881,-0.009733734443910763,-0.01815298823046047,0.03931047893996171
NTF4,,,,-0.0196945015480016,,,,,,,,,,,
INSL3,,,-0.01523052340463218,-0.014309558588426778,,-0.0035414683505534564,,,,,,-0.005659918988499539,0.012142866058531557,-0.01847734384945193,0.18111137279395767
BTLA,,,,-0.02271361821848295,,,-0.01557449579171681,,,,0.009202993239053025,,,,-0.020146163863490548
MFNG,0.04613854281784676,-0.0584213571439068,0.029666965479555243,-0.006484504899978994,0.09342621860398134,-0.02175467709737633,-0.03490001076527513,0.08639554048484595,0.03969856368010784,-0.016087633599598895,-0.029717372382767088,0.03804492163843433,-0.052150452146195334,-0.02250681183942534,0.013360516515691848
ICAM1,0.025122954375976975,0.06764599753707276,0.005166968705902554,-0.029508572678518533,0.05481701932386103,0.04117309964684586,0.021729028911922466,0.01541882446585041,0.03231642845233211,0.12755546506055568,-0.006109014613859288,0.0497977985640077,-0.014799770946073269,-0.023448500868823812,-0.0026755945178743358
PROS1,-0.11331065396978672,-0.042149188784604594,-0.016622430712457937,0.029521119333283136,0.12332452981989861,0.016398262861055377,0.012185761010531034,0.06342151134254712,0.03358089074296942,-0.04572106063443877,-0.024426689054018517,-0.00818720359193532,0.06014480769119805,0.0003340337935756797,0.03232750410592569
CLCF1,-0.020560045201874416,0.004777325907646313,-0.0009090430051063925,0.011899481619925104,0.02399325893622449,0.02882709941499179,-0.02381558552291737,0.019598171965423346,-0.018665246423437788,0.16217302345226303,-0.038309761259572986,0.0540074677592925,0.010235148090934013,0.027610520800118613,-0.003349826386683212
PSAP,-0.013239454951384504,-0.0804349227244397,-0.08649630706488172,-0.038380073294170314,-0.05025914145945343,-0.017202065087696443,0.0011787937839827039,-0.13456617855477868,-0.027409578731703355,-0.09460720371925906,-0.03970156780927362,0.04302707259100137,-0.03766891535474285,-0.03772740830412452,0.10059225168126136
EFEMP1,-0.010863954271564868,-0.007974379933615515,-0.056437734206765844,0.06706491029029397,0.058143047102657164,-0.03570550384429679,-0.033713891027590634,-0.03053420655941194,0.0058104879810766084,-0.050666443564711935,-0.04845064717605931,-0.06691937136974005,0.04928318878106946,0.03449101577390867,0.01636861876882358
C1QTNF1,-0.047700940359385297,0.06921032602566718,-0.004016945937415211,-0.008555474148398733,0.06361310448014744,0.07699625708349896,-0.027065262292520518,0.10483653256959452,-0.06818454150649576,-0.016283265221145354,0.006959863815969706,0.024975729272034106,-0.0007480718269750529,0.03571464772681692,-0.030104937147555598
ALB,-0.02877930184614742,0.04524102524215432,-0.009154952064612065,0.01977592216645969,-0.01653680164498179,-0.01717368506244903,-0.01385189036965014,-0.014977590152251951,0.08106160084668569,-0.05438962389678404,-0.002526922391129448,0.02682485102269765,0.010024177846430362,-0.018109542238046384,0.04761962221948835
CCL13,,,,,,,,0.11393842585971223,,,,0.039235239364665685,,-0.0207261806470809,
EFNA3,-0.02408536845122472,0.07599338897791665,0.00424895426035964,0.014110235208877503,-0.04934055767625453,0.012741629344285086,-0.013800683948125989,-0.013606701215791127,0.02769284272415315,-0.011280411640133043,0.08380897323927088,0.06072016821565888,0.05226389556275457,0.012440929811547333,0.0001345373524791909
DRAXIN,-0.05526706343795478,-0.04470333773848944,0.01289286033778123,-0.0006361305639327664,0.09773013404689244,0.08957617967741663,-0.011122388229123077,0.05712708943440838,0.04154277604786233,-0.019561598184003215,0.11355341592838376,0.008242564101667073,0.0019677113942997283,0.03169100442960756,0.0528207012897755
RAET1L,,,-0.011864725649330447,,,,-0.013321563012578436,,,,,,0.09823745899837134,-0.022448249948200945,
NPTX2,0.009924202498164633,0.006168701853748169,-0.01126053875713065,0.021891744623385216,-0.08628341206488195,-0.07076460048671096,-0.0393009185086721,0.03943788233049518,-0.019261587319380748,,-0.038434803821218874,0.021855489131293194,-0.016428009247143674,-0.03274401115143692,-0.049951809327487266
FGF11,-0.015952003321445803,0.023819760578361594,0.029178869829856294,0.026235137020184863,0.1229319502103168,0.02868876666599966,-0.012967305270817955,-0.05523425054031669,0.09489052708673949,0.08823815580412513,-0.00804734457149941,-0.005941089113468772,-0.011122787346704192,0.024862871543022958,-0.054265003839271755
CD59,0.041886504478497615,-0.09275846656042903,-0.007293244833540933,-0.05186523963617836,-0.04781334313011812,0.02975435265958257,0.05852758526667409,0.07360813533246462,-0.0029450474104478867,0.008210332014323012,0.02202522665452031,0.07367187014243057,0.027294090126232004,0.03390977803524518,0.05062494488358152
COL9A2,-0.009675930138038965,-0.03715562550250927,0.0031549340557070656,0.03434349785300825,0.028416221024204675,-0.06122455585415562,0.016469266628628847,0.08710791326425885,-0.0021279304540208536,-0.010365681853399571,-0.014825252994137927,0.08100049255476756,0.014910018334759781,-0.018342179836778987,0.0030481914510816816
DLL3,-0.0016603947101539293,-0.046738794549869955,0.0938224601568159,-0.003208806096481683,0.015409272444428038,-0.0547621108665024,0.0014965610868006229,-0.003188650910214386,-0.037190387496597505,0.12763172430898193,0.09376636056975113,-0.052309253556038576,0.02305284450007509,-0.028656256008276974,-0.01927969265801759
FGF5,,,,,-0.006940314054641719,,,-0.0019111793636044678,,,,,,,0.06852602457558023
LIN7C,0.021433433021955432,-0.023871830352885696,-0.00025914149172734667,0.04140223313844321,-0.001625601791544931,0.011154208280565701,0.011138559900152549,0.06167288969447189,0.018475239974028074,0.01704556102243931,0.07176615113840255,-0.003788630774673779,0.018189427012596484,0.07316198329947785,-0.005906138641257689
GDF7,-0.01980086150847277,-0.021833094187413526,-0.003247548124391325,-0.003349134030099732,-0.023255748994862695,-0.029866523152188972,-0.012195832465183487,,,,0.09476069879699749,,-0.020008173906704934,-0.015021002036612698,-0.029719777783923602
PSPN,-0.0034129377773685896,0.019455797246437298,0.018986810805695687,-0.013052636418593808,0.04169880686031033,0.006736312785261314,0.08395843963283733,0.025900063385731982,0.04713902124134545,0.03121106852033997,0.04555559962414532,0.07351176685140144,-0.035598044140608805,-0.035128558055729744,-0.017588722455680036
ANGPT1,-0.04325554154434646,-0.008567009013646758,-0.028864014625497387,0.009706553999832326,0.08166091273904524,-0.039605090937514326,0.007962135183986427,0.0541941935021888,0.021197296869282584,0.07067008275667863,0.05363463540438124,0.013553288187921474,-0.008293291465806063,-0.05360359806819584,0.10582952555977056
PNOC,0.10605193876771515,-0.041579535226852135,0.0355482826671962,0.011488797558830394,-0.04614861561327982,-0.009121287534602016,-0.02309859546100461,-0.014426977324328695,-0.034660719598302574,,,,0.017184298360082065,-0.01780801142035822,0.01663701124303613
L1CAM,-0.029734045820630606,-0.022138855990164505,0.024025240124727433,-0.017447092928104473,-0.04032625711486641,-0.03811762250947734,-0.008859863220063732,-0.024274755658554123,-0.06295880834903876,0.078468887125614,-0.01829573947134899,-0.04916358176098802,0.01816310495167085,0.05490838853738492,-0.026170662923457294
APOA1,-0.04170438975431642,0.004908906578191776,0.009887565823360785,-0.02228477323955531,-0.05118739617110923,-0.006657335300285724,0.00875214110223396,-0.01025376527486009,0.07367826210917136,-0.06696964756112667,-0.03407632546860086,-0.0062263962238628436,0.026623221847989514,-0.0417016332938686,-0.018592361768685416
PSEN1,-0.012510426984197324,0.03115854436446566,0.029945523625240552,0.009160718477702187,0.01343505889565471,-0.01741258904973451,0.0017596341451937595,0.03130653383884734,-0.030419551078682754,-0.051044447711133846,-0.0018385259227085692,0.005267322272819786,-0.012927929251073124,0.001860622120793994,0.03743904703753658
CALM2,-0.051494324016563155,-0.033584481592103275,0.024965753335577785,-0.036444913008096415,-0.1295705332890822,-0.04088161536272993,0.03837049778888148,0.13720065652586028,-0.06729098905427974,0.026276043532809223,-0.12560123695681744,-0.011902164249442574,0.10432569119942453,-0.06312790956882484,-0.06688442273020816
CLEC2B,-0.03952430148866046,0.016420242533726388,-0.02770098941783663,-0.01689802689796074,0.10908978663159734,0.006347511748066078,0.08802924115234556,-0.021175014201102713,-0.011376440174881819,-0.00042471101848982266,-0.030373845913581957,0.008509550870355358,0.013984826844777342,0.00020097427939116036,0.043247581971792286
NTNG1,-0.07032368388850593,-0.044109775480361095,-0.058100249023788596,-0.03578112489097898,0.00476827560713781,-0.0020981541608496965,-0.023837059190992323,0.23768209434189858,-0.025198601165265472,-0.02742166947763974,-0.029179101461121567,0.02433892851063138,0.00871693638200774,0.035678934663543826,-0.01571451191288363
LRIG1,0.038209924165476535,-0.03699994825812765,0.018138420388798784,0.014910581649568452,0.11540219925122422,0.04349045906301521,-0.04739938985757831,-0.1359867936006723,-0.055768220145988256,0.08294065949939497,0.11294990467974084,-0.007053513387972189,0.03770943141578518,-0.013941725664959898,-0.07072762190149222
CPAMD8,-0.017423058806215107,,-0.023837460648163434,0.00013464064332243102,-0.021636736427100116,-0.007108093370742687,-0.009992378647343501,,0.020868710715036626,-0.06225043542324967,0.05375088165755898,,0.04955215815920345,,0.016690650558764945
GHRL,-0.009996882449737345,,-0.009675699908338421,0.014334566196158445,-0.029217323441516174,-0.018300626073535064,-0.011122388229123077,,0.0370549110123927,-0.05810927400522825,0.006736017626303803,,,-0.016248130049514718,0.0860081222539939
NPY,-0.02556030725853367,-0.06344924352403673,0.021350080224772312,0.012191351193037112,-0.004304386682485702,-0.04446402651394138,-0.05002121486186976,,0.014393469349440318,,-0.03385444820027596,0.013826094356076719,-0.01620718054542088,-0.0048546955218914545,0.08433432721936839
MMP2,-0.007865342538939434,-0.0661987485757964,-0.006683736579635039,-0.012199294088376543,0.11047881911197295,0.038368572113506486,-0.022436604120617213,-0.18504846845173042,-0.01555671854895178,-0.045196343091376906,0.019417415255820265,0.14710023643736425,-0.0687682727082233,-0.027099686610588907,0.13473189476250733
LHB,,,,-0.014740966813953529,,,,,,,,,,,
PPY,,,0.013874396094568824,-0.014533783500698507,,-0.02042292965867535,,0.0030032286611227197,,,,-0.022506269079393765,0.04842423115142022,0.025320390410127697,0.024303859658660627
ALKAL2,-0.026091173932401186,-0.008947722829613708,-0.022250429234911214,0.1258848916728433,-0.008407962732045943,-0.019104374385935728,-0.009626686254167172,-0.03737945472628308,-0.024344919421496258,,0.04663983389691738,0.0837579967233817,0.01556140836699927,-0.00741027886655273,0.02827455647875587
CSF1,-0.03993786708169799,0.0785672984634105,0.01756834332312774,0.0016840988303154978,-0.003778540832912409,0.07880891255683144,-0.03975867159224403,0.10287571197519953,-0.023872890598084725,0.0803869998531568,0.05557406689644534,-0.03884926059643557,0.018206520391623234,0.043236359401847765,-0.011824268397271567
SEMA4C,-0.0077895981281217224,0.0471437242316516,-0.030059967824434236,0.038064901846946594,0.011879820461065635,-0.04445230805812811,-0.023402564979845403,0.03877140699377557,0.049948883185943156,0.130131100003382,0.09085518691882978,0.057717308396821064,0.022850985914915616,-0.0029734886795049114,0.08756657154587814
BMP8A,,,,,,,,,,,,,,,0.06969327948743834
ICAM2,-0.08199287185075044,-0.043762388506084784,-0.03901798523654547,-0.039783879486585585,0.02572152880509775,-0.05296097727468322,0.02833671413697001,0.039309639110719094,0.0052180303674204545,-0.015091969376384145,0.027777541511164194,0.044388341339793226,0.03851526995494851,-0.04213447702951126,0.07208480220085539
SYTL3,-0.047611940227719966,0.03683466695573239,0.0075368691398018895,-0.004889036982336188,-0.02124916368485018,0.06068109523280566,0.02278247059969738,-0.016794987543436276,0.14842634016558723,0.0050795733311718915,0.04285353808336532,0.10914935706469264,-0.004543614679597408,0.004321313610911023,0.10186844068752351
IL1A,-0.020245314314359088,-0.009563654138174853,0.04144641628682129,0.029068358663095678,0.0019979073450112797,0.03188540018981838,-0.03135247480905121,,0.07813985496425653,0.09894468161980383,0.05712461374645461,0.009924103662615378,0.0059709268254260605,-0.02395926780696226,0.023001267989910822
HLA-G,,-0.03453073121640255,-0.01825697969172816,0.003135859449718686,,,,,,-0.05454481707477704,,-0.0222695954715343,0.02720799353034586,-0.02724274831983829,
PGF,0.014310892441692561,0.12778318724160126,0.042608164316527544,-0.03484071970172987,0.1043484674197161,0.015621652659220445,-0.020111231455674863,0.08651593107995673,0.09300299951363442,-0.013683082927567498,0.03643523807451234,0.0841116823963243,-0.036567969642429525,-0.032315736340289516,0.05453400956669425
LGALS8,-0.004120482814723012,-0.09166549453358158,0.025334410504326766,0.030743997393813973,-0.009078666905959043,0.0009372102952013183,0.008242611546040288,0.04216189706406965,-0.04012901291529973,0.05662496351338188,0.062004756001153793,0.05195747293397365,0.01992267923399091,-0.02051079158572188,0.05526109086725232
DKK3,-0.007851256797761354,-0.11964815054655882,-0.03199236344207671,-0.022487320445547725,-0.051172634265599065,-0.02128784923624061,0.02888333306942377,0.04111971360031819,-0.060279167561298724,-0.06148153236706688,-0.0024292263817966664,0.005533779296904105,0.016391294658630547,-0.03778122863632347,0.05741005500341513
COL16A1,0.051564320524617534,-0.009482869189439603,-0.0402842723213347,-0.0019310158803816356,0.019333938211478906,0.06828049875601248,0.0164202766108544,0.01824499909277106,0.005066621842790902,0.09346745688482672,0.07304884335120596,0.10799977363115125,-0.007149903555760455,0.01705786618577787,0.0594323345482492
TPH1,0.07630006308631526,0.11331486985633071,0.06197080495471353,-0.017468191076599592,0.0042767164875167915,0.0710804944182712,,,-0.021081212435911094,-0.052275965676769516,,0.0108638744241468,0.0151458697303849,-0.007267525914507041,0.026407048873347817
