,UKF243,UKF248,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk
HSP90B1,-0.0391028996899507,-0.01870635759490401,0.03063386326351589,0.06385092428944122,-0.005591249094473858,-0.06599618380765851,-0.0750402879799634
ZP3,0.022943620264614238,0.07857439041784291,0.021709005784081765,-0.02160907811415901,0.06873899881048053,-0.025904797099202598,-0.03283055173145783
ANGPT4,,-0.02726903762836828,,,,,
NRG2,0.005359444840882872,-0.04946003013538592,0.08974478264008899,0.09148254450024924,0.03339700967257739,-0.005299139978473665,0.04203255944355881
MELTF,-0.008304207842945615,0.011859688035599487,-0.005227549406874497,0.026933922373014493,-0.052273715186559884,-0.03190267804175658,0.09805589542769727
NLGN1,0.006625675143597103,-0.021317102877427014,0.03909082349254979,0.016924200880345002,-0.001321798955712512,0.05755363276525313,0.017509208619866833
SLIT3,-0.05960619316507472,-0.013122050846051052,-0.013050253914640687,0.06385371473601476,0.02757403541488314,0.01964437898573788,0.010518652336714753
CCL8,-0.014973056726659115,-0.008754972935928208,0.017131348705734677,0.04003449875819136,-0.021017832211563902,-0.015970918611486605,0.06828294971560549
S100A4,-0.018698341641412763,-0.019221702308676234,0.04582461946577774,0.0021525294215474985,0.05342996852593095,-0.0015406109435462066,-0.0034255464487282536
TNFSF13B,0.012884272931979794,0.020990310987451917,0.028998187794091464,0.08806639117624439,0.07338782412748424,-0.03567366571625242,-0.02650841950415902
HSPG2,-0.014712263130552745,0.05024597357263084,0.058992573205161374,0.06254718009710343,0.11446339747586605,-0.0226155113874907,-0.037565068940523666
FAM3C,0.03997586319774046,-0.0036084075088079048,0.029096211759477058,-0.03883888791020139,-0.01358008722821558,-0.007239110873730086,0.06411452125765638
FLT3LG,-0.04548079038035429,0.01912994770045876,0.04185850707682896,-0.05047591877818133,0.042653949647132657,-0.01555620472854538,0.02830647792120353
A2M,-0.047358932504212886,0.06238290852718592,0.0005784410665608255,0.057550525524614184,0.05919532741728804,0.0247912212642975,-0.07207507949007158
VCL,-0.0667662246294858,0.02249403218450725,0.034047939823654026,-0.016060407905225983,0.04548424043360091,-0.02084584574541807,-0.03908570247058073
FGF2,0.05417560268681046,-0.06235003462259821,0.03606739153990243,0.09403576923897503,0.07411639988398365,-0.0030975183127453674,0.052485876174786304
AGRP,,,,-0.018120724231680298,,-0.016549024475870006,0.027580506358858024
CNTN3,-0.04277858195553225,0.0981335454805545,-0.0484512339414,-0.01619846708449839,-0.0481680752434099,0.021244306078983678,0.09048897398246589
RNASE2,-0.028985587556691644,0.035160195304152375,0.1089450227483484,0.04091259505006566,0.06071307342190984,0.04492767823473743,0.019947036054005333
ADM2,0.01716079812738592,0.037597559684005306,,,,,
GAL,0.048695774791285944,0.009168066720660813,0.059674580010649805,0.026024366766957643,-0.005780184907533238,-0.03859068999782775,0.01593996869400707
CXCL6,-0.027357858060224585,-0.02907733907064104,,-0.02229152388111668,,-0.059734876575403044,0.0473977850737281
PDGFC,0.12886907716068077,0.020933679127612053,0.01884215881196753,0.01030754547949531,0.024600748831142123,-0.010756886799351183,0.04413122203906344
COL8A2,-0.03804848264952448,0.03639030790440978,0.06518010860708977,0.037659585033162274,0.04735893231405505,-0.02029127331855887,0.05591202029054617
SPON2,0.06434836871812735,-0.01402276557932749,-0.006110108115059549,-0.033604447306426595,0.0961685171472941,0.03567379986209011,-0.054984268949483266
LCN2,-0.023619636695730327,,,,,-0.008521355816646805,-0.025311830948071528
SEMA3D,,-0.027639676826119463,-0.05467559741380315,-0.03956917059669847,-0.022767572543072264,,
BMP6,,0.0071112196535057385,-0.017243092042898676,,,0.015344257051032739,-0.012457894028492204
TIMP2,-0.029276409306215584,0.06737215355477699,-0.013942256024662758,0.0719907624955296,0.022668100220159894,-0.022646272016698516,-0.09580554318699479
EFNA1,-0.020025784693139058,0.028997147974599055,0.014799043985522129,0.04685538156505208,-0.035215940288776205,0.0008840463734432265,0.03412819884732298
S100A12,,-0.005895660082166337,,,,-0.01771031099661869,
TFPI,0.038062996447109955,0.05322059137782827,0.01283672861803555,0.037744799211463016,0.0654460915794224,-0.0235041991817227,-0.016322925074915437
GPC3,0.05374390517678117,-0.037800668251466704,0.01086641776659592,-0.019432649415417343,,0.06356854606391218,0.046157499374878175
NMU,0.13903200174130895,0.06250970909776773,0.10473924162028507,0.05989406165940393,0.04310323890980885,-0.05856497924477389,0.0011276448690370866
SCGB3A2,,-0.005552180430243956,,,0.0021964414539080994,-0.02004426314215951,0.02104288492133395
LAMB3,0.022942983322631498,0.04184050759231413,-0.027290852421372958,-0.0018059499920678877,0.07164875134094492,-0.005744539286031851,0.009588795910696571
LGALS9,-0.009991835893689812,0.037684166963080044,0.041870627260254235,-0.0036790470376285556,0.06284002707049993,-0.01687329405797371,0.015229664812467908
VIM,-0.042273170795926684,-0.042016696315345756,0.03215993942165277,0.05397156367534035,0.03942026172134464,-0.01361463818244318,-0.018854323120255975
PLAU,-0.007351866247874756,0.0442283259612267,0.08100869759572255,0.01928279232673188,0.05203639344486912,-0.013485199632136695,-0.02559925960241935
TGFB3,0.0015106535031818415,0.0479490872406211,-0.05109961724316795,-0.039056893496411366,0.016089659861095392,-0.02802802220144595,-0.015947979208249405
APLN,-0.06505215473300734,-0.00013700448868755058,0.05028369547128777,0.060763733473798154,-0.009729492296430057,-0.025792898553749968,-0.03680974592876358
SHANK2,-0.0449154116788997,0.01489018442630045,0.027038222821240583,-0.03902823913052844,-0.03896611587339661,0.031563420914135686,0.03916391346150389
LTF,-0.05952830930200291,-0.011464453378374604,0.025054778912814074,0.03309855742555197,0.11795304341541303,0.030751885309518192,-0.006146348545016993
PYY,,,,,-0.018831358468330842,0.012938576410253555,-0.02534377311637028
PENK,-0.03241665053899524,-0.015376587994468477,0.008906923673664292,0.07993735452952373,-0.012910266479629751,,
CTF1,0.017862689507651592,-0.01509000145567476,-0.011512539364662046,-0.05178686990416831,0.034090180796007265,0.09902260168036155,0.06589791663648617
COL3A1,0.03659312263303752,0.04227755238001008,0.045555007515046486,0.08542546676317604,0.13481603474125337,-0.05306455004661894,-0.0584118358171828
S100A10,-0.06918894631493729,-0.03678926427417648,0.05347743593878464,0.036547138326343515,0.0632161948207172,0.013503506716518484,0.005835325787743489
FGF13,-0.07214765121522936,0.07916756397118149,-0.01811820263408318,-0.04396534918365553,-0.05621157155467637,0.04214541385764888,0.08784295849788445
SEMA4A,0.08644869714438289,0.08565458075547452,-0.025431913261465728,-0.03499121671807471,-0.0009244929983863647,0.08786560142989576,0.03367151645360883
EFNA4,0.07911584263712827,-0.006681188632294068,-0.015319631571740723,-0.03276472113027814,-0.013065538692428056,0.057476351826684605,0.03163226266589797
HSPA8,0.018321625166329042,-0.03872195530597255,0.035492262156833744,0.043016178453841696,0.034288107785544704,0.011476168494243133,0.06269407185715835
NPB,0.0028461810665765157,-0.025338628051102378,,0.026387947308871163,0.006513311629698876,0.059642277787182965,-0.020354117534746148
ULBP1,0.005704126762713413,0.07352177054684897,0.01872476925751276,,-0.021017831709869792,0.01994759846092841,0.052135956884265554
SEMA3E,0.03187864813544203,0.06649164683534303,0.08510968815924874,0.017417169409912277,-0.023147257785055612,0.025077203970769384,0.03423640584827608
FGF3,,,,,,0.048681253697676174,0.023551970805551117
ADAM9,-0.05994944250460791,0.06806579093437985,0.0369164263602925,0.006468807580389015,0.10520497939238838,-0.04533406795567479,-0.0031989047282938218
ASIP,-0.00570863017465077,,,0.016657676297869572,-0.02698320506825133,0.09917772029479831,0.06193251758584402
IBSP,-0.05167550739949868,0.018474128392196677,0.07298380777102279,0.042447019179266035,0.09615479156611155,0.01751399547895014,-0.02913230771842189
MMP12,,-0.025735761543254087,,,,,
FAT4,-0.05698392311885191,0.003286229331847387,-0.028215165543486943,-0.040184527530806854,0.06544741971438513,0.09731008476461067,0.047929475031815806
MDK,0.05980692381650392,0.07239441997665176,0.05304719672024487,0.024217592230990067,0.05889370280835626,0.015618114097940559,0.009959189322621916
BMP5,,,,,,0.09427496306698652,0.014885248343135274
CAMP,,,,,,0.05540106486373048,-0.042093943789275653
HSPA1A,-0.009858065018323488,0.028718524905367183,0.02382186986719493,-0.022918162115419922,-0.01930690750622743,-0.034655438001354774,-0.05627123203652581
SOST,-0.029808054621522306,-0.03986419101784952,,,0.025946866029101366,,
SEMA3F,0.0058625192121118,0.01146924278076233,0.03380239553469961,-0.04463013356134528,0.07915310463405432,0.005862322073441988,0.055393772266380384
ARF6,-0.016603382562195387,-0.027189552324267906,-0.0040718597890746725,0.08207986536784828,-0.00884892050340291,-0.034527526854825866,-0.062106874238248025
IL6,-0.04947935243724513,0.0463442533657498,0.04087111481517449,-0.00828514421097001,-0.026776665695850337,-0.044663190522947586,-0.010861081710907274
CALM1,-0.010430156073358668,0.00037141923062531675,-0.06887612358510604,-0.02740082564845389,-0.017321024372032603,0.05509217586581187,0.026066678984535976
VIP,-0.035017401149254945,-0.0332550533691632,-0.038005149265785694,-0.008844353384787585,-0.004717873744618493,,
NMB,0.06984866548298552,-0.028697332121748204,0.06324445567595603,0.022078328779006194,0.025501706799335142,-0.027554260947696637,0.07504962357114096
CCL26,-0.03652884269435273,0.0011505624452473944,0.03662765081483822,,0.23299445441335756,-0.03814040671662514,-0.03380791054098967
FBLN1,-0.009193088356034999,0.06874124730882433,0.011485992987248018,-0.07987783448804772,0.010605733412434586,-0.053236423980947266,0.013528370176266787
SAA1,-0.08499213063314122,-0.07082047247601386,0.0745647798062901,0.05041219714692703,,-0.05786709890694414,-0.07976512899556851
MICB,-0.021999820075787727,-0.023964918656117357,0.006797870217903186,-0.033723981104136345,0.05304019658294328,-0.03298115027175847,0.037442626388445296
MMP13,,0.026749247994934486,,,0.0779479781058084,,
F13A1,-0.08282364344561438,0.04850118874685491,0.11866599928455458,0.04338573302283988,-0.0032683559010025258,-0.021364929573411694,-0.07902204431458697
CXCL11,0.07446854175933557,-0.041340939740901285,0.020037265036346667,-0.018390042827292973,0.0738960234465567,,
COL5A2,0.03460089391571268,0.05524271964978478,0.05406592413852192,0.03789510916239447,0.059752897870711294,0.07113530682233382,-0.04053122403825204
EFNA5,0.010500214877943618,-0.009216231939500044,-0.0005182986522469352,-0.010962451558193278,-0.04910436560980695,-0.010869874400491175,0.04192755265496499
AREG,-0.02325249884216754,-0.018454130880502677,0.07224789674082867,-0.01015525436477725,,0.073093492596811,0.07990356888929925
EDIL3,-0.007914557790739714,-0.003569268932121019,-0.0897769277025031,0.01646541112252574,-0.05738559310175703,0.042425332282368895,0.01359277819264927
CD86,-0.009218005284057227,-0.04603902550795064,0.08336767505013554,0.0648331041801443,0.0029953656247686364,0.029553562400610075,0.07016473452130309
AHSG,,,,,,,0.05646484142959789
WNT9B,0.004220038586362036,,,,,,
HRAS,0.0509350787003735,0.03637231100983569,0.03447861465681555,0.0728187342607102,-0.04060636204535909,-0.043039654482706115,-0.0276099047459233
C1QTNF5,,,,,,0.026450245026492795,0.03840834027432185
RLN1,,0.06599471092196489,0.04655296137827903,,,-0.017934114940271043,-0.007114093983571101
COL4A1,0.08101857659477454,0.05737676438590772,0.05413193916439796,0.06288812023962403,0.0906412453299746,-0.021355159563796116,-0.05388660047897911
CCL3,-0.05171714529983207,0.05716013902741546,0.015775278990179963,0.04119352005990285,0.05239885508177291,-0.031196723410148994,0.03724922310489767
BGN,0.040942042591675894,0.025192152729734452,0.045024030211203714,0.03788999550876778,0.10916172934553854,-0.07167283935982843,-0.0803279236338374
RETN,,0.01365612115545801,,0.04071160670011916,,0.0590733734684264,0.01184202725476763
S100A9,0.0036594761724031153,0.0014450506034849445,0.11117360467531946,0.04011399449989377,0.09227145198640613,-0.054491719221376,-0.0703516255556551
HCRT,0.07703427155449327,,-0.033891927086618735,0.03369308274444373,0.046713496455878835,0.06023718606775447,-0.04914817873755338
FADD,0.0695328066685354,0.053441913555466895,0.07018600144811278,0.013833025067092683,0.07411268263736186,0.06302791780540994,0.029698758491210866
ACTR2,0.040991281261842136,0.028121989855268176,-0.00568068374694133,0.06601280245610334,-0.0023073268325306136,-0.04716603384377695,-0.10459127566573947
BMP2,0.06787259353223228,0.060996509840204396,-0.014366656887401321,0.035119418389934334,0.023845123507444478,0.02749871773961748,0.03426936079496263
PDYN,-0.05061262607126916,-0.04210052140929955,-0.010377953365645733,-0.04131490588687314,-0.012820165194869278,-0.006475127123615858,0.008109997377271859
CD55,0.06162537739648131,0.036155048713204845,-0.023505443183673435,-0.02934349266404905,0.05375670792858617,0.015272542578756152,0.011415418786621688
OSTN,,,-0.017445697846431376,,,,
PDX1,,,,,,-0.02700267929841018,-0.023832830445493634
CD6,,-0.038268676248406235,-0.022593865688462268,-0.02251487977520704,-0.023712859616839804,-0.02102606108329136,
IL16,-0.006238486214039913,0.013265944580151139,0.016632691754325798,0.06884138141333862,0.052681227650030034,0.035398492190071074,0.05472809913667206
LAMA5,-0.012864673216131148,-0.012245950997938635,0.029247748458524306,0.007322257845498543,0.014866365898908718,-0.05049940683787149,-0.025089928028420277
RGMB,0.03308514295712621,0.0436254405223354,0.039744395994978796,-0.05806366173622348,0.005394474520082154,0.0247611158026662,0.00011922009989008176
INSL5,,,-0.017329111194935354,,,,
IL12A,-0.04514048237541971,-0.01982852153514616,0.0524964395195983,-0.01839005294155512,0.011023124766342913,0.010733798735311188,0.03634672411459513
S100A8,0.01693626233119575,-0.008454391692425704,0.0638355078465853,0.058426002195174354,0.041262057270237955,0.032772064827153835,-0.03900755071245648
TAC3,-0.0477835626175218,0.0060298430915297855,-0.0009822200550038242,0.03204950661033779,-0.03629733063207615,0.059678976311946484,0.03797619085198973
TAC4,,-0.0190513140896623,-0.005825171778001389,,,,
MFAP5,,-0.028005647208159443,,0.002459121862608034,,0.00600089188689225,-0.007413623107225192
CXCL16,0.0240040594412585,0.018114218268524773,0.010795109541838141,0.05303543853038819,0.08066534557540124,-0.029266844811975366,0.011210963687091322
AGRN,-0.0036516966691958154,0.025070049344248058,0.004511189854439876,-0.04431965570096933,0.05087241226536006,-0.018060902928615986,0.013142328274433514
COL4A6,0.02623049125896667,0.03479383663739551,0.009687231391924456,,-0.0018251319507584748,0.09465632807400226,0.020599500614252367
FST,-0.03527310707852666,-0.04009632196921357,0.01396972663058917,-0.026822992185777432,,0.009080503737533434,-0.04639126033743189
MEGF10,0.05711949878675785,0.01312600645173518,0.0022168950243204697,0.03280192933912826,0.0182093977942599,-0.018621805195311973,0.046596415333118674
C1QB,0.040754104705678,0.048733278142032405,0.050439795840218,0.057881664348975376,0.08986940881752734,-0.0007508830348666554,-0.0321855701348346
HLA-B,0.0011096799289445063,0.030087287575843735,0.037814227862365726,0.027410635227522774,0.0601882464045675,-0.03383632286667489,-0.07619724968555971
PDGFA,0.0451294472708601,0.0548257666405772,-0.03566722671207131,0.021759259708188344,0.04275033710801065,-0.01617114020492658,-0.051003709165666634
LAMA3,-0.051773653253760356,0.036742384561869276,-0.061186423845704434,-0.026439194709987086,-0.030621725169640707,,-0.01878514026510243
DKK1,,0.00027811321613924807,0.019909324975717506,0.07259055982372839,,0.024101919366704833,0.04933343933468296
INHBA,-0.020345839516559643,-0.0294051455628968,-0.02046555711471428,-0.004251228161128219,-0.0013980340788617286,-0.006754395511414301,0.023799125414746092
IL7,-0.02572047774758258,0.03534974102056587,0.07483786373550248,-0.01968531787288725,-0.023007311987279597,0.02115924687423878,0.03318406470608007
FABP5,-0.0016562796330365417,-0.004939010703989423,0.022646234371428698,-0.019568028517571202,0.01935427562415588,0.08046597145768297,0.03404532358999542
CCL4,0.01897187159258227,-0.04373884008884166,0.007731754227477162,0.015983179890320755,0.04175138329262937,0.0203705666909563,-0.023762121641348395
FBN1,0.02550787047706074,0.02332395447405486,-0.03457577260889298,0.01731462436614064,0.009157296445894313,-0.019857118351918588,-0.061746286944848856
TCTN1,0.05633826518580297,-0.018955124551123706,0.06405378768148685,-0.02298686872521475,0.012436097996089801,0.02863289889734146,0.09116897339380244
NCR3LG1,,,,,,-0.028508233227908745,-0.0282845168918515
BMP7,0.022347713824420096,0.01585743889231354,0.011094730604709339,0.010845052896250224,0.043038784617782905,-0.05136111618567825,-0.0511797237178705
NLGN2,0.0497152787576906,0.01811894625577419,0.012648318508490956,-0.008452216985081577,0.0030868409184579737,0.02407401808552263,0.05045119581215696
CCL25,,-0.008822761632671233,-0.02094991842817221,,0.07543731003216714,0.022803197739305635,0.049622713167761096
NPNT,0.055930204407825944,0.05496248410072425,0.051520980736377626,0.05896878392121219,0.0168671497784535,0.05110086237662964,-0.0382695204880039
KITLG,0.0013395417759763156,0.021220167653763115,0.03683698259199581,-0.046908452363941686,-0.003604297669948502,0.01424494801561489,-0.029374137900868236
MADCAM1,-0.03552724566956225,-0.05644514635905402,-0.027125951018048162,-0.0057876192160410175,-0.012594411476429564,-0.0020115772666247007,-0.022055851210581807
F12,0.022198831384157198,-0.06111223012743941,0.031903490205482,-0.008128224614858027,0.09771674830319624,0.06792459431306776,0.055115478313701276
S100B,0.06604436190810611,0.03376317585789568,-0.015179774732934326,0.0008093643125777507,-0.026903060238655716,0.07045799936659072,0.09565801030028342
IL27,,0.0036915079762142697,,,,,-0.026752024100888304
CD99,0.033171350947494925,-0.009885924235164522,0.08333859700081989,0.0664675275583657,0.06060390983475567,-0.01460794323867046,0.032004195253409966
PDGFB,-0.07735964894339263,0.08128121851758581,-0.017501832943794638,0.05684975993476001,0.031726036533318326,0.07323890962563352,0.015820549160484372
CLEC2D,-0.012228526320729126,0.020495157112255528,-0.010489554294329472,0.010014668644826825,0.09167446187767149,-0.0097358549913905,-0.011581753077762427
F8,-0.08756881941754548,0.01636089112208949,0.04411515507608848,0.05427138605003015,-0.0027655820493634217,0.018724585022066854,0.028337280852906703
C3,-0.07504842940997339,0.053244083491717054,0.04256480132389544,0.013086917928911057,0.08402612268725888,0.014262156744830067,-0.07368954570720175
DLK2,-0.04009828710966994,-0.015714161949377924,0.001316514642732301,-0.034351801211702795,-0.007306732431416786,-0.021636618997644103,0.0655313024396402
TSLP,-0.0749160875060059,0.059239852610626385,0.08231863395481152,0.08657451767202506,-0.02677666516206909,-0.028508228766859225,0.11646978908090862
OSM,0.0207111462787946,0.1006935261949391,0.08130828639412843,0.007204061160026307,0.05213792709805969,0.05090163958891394,0.025132060350390714
PRND,,-0.029077344689768705,-0.018235128167416036,,,,
SLPI,-0.07285729741564874,-0.01986731792749466,0.05147483642835194,0.02970412865559595,-0.012842096181643685,-0.049074367394852804,-0.0656820050727596
AFDN,-0.03706330402443106,-0.016992657723372426,0.006490805184673369,-0.025365604402718338,0.02646160307574115,0.048713346247167236,0.011814332884374093
KISS1,,,,,0.11239173427334237,0.046991757754228244,-0.021100064405147945
ULBP2,-0.019897967490699248,0.05441810212848496,-0.054675603829585306,0.01799006802500116,-0.00027383660515403063,0.04563899814806902,0.07640536165697989
ICAM4,,-0.02612714090729522,,,,,-0.01851115553940524
TDGF1,,,,-0.024853225498916193,,,
ANGPTL1,-0.038731416348868467,-0.0018473697604484576,0.016383996175534682,-0.03260268272809363,0.03964875206515522,0.0029807483390846433,-0.013060254338686753
LTBP1,0.02160935238200615,0.025887955323337087,-0.04766417720331382,0.06952458528498412,0.06653235494087696,0.0047963313852100046,-0.011037433845384028
NTN4,0.10262478526709796,-0.030851962145642887,0.015050487128953842,-0.024466613832531153,-0.026012267489610216,0.04429199107071238,0.08162250006471161
APP,-0.015726693481138372,0.052442522729003356,-0.06925854950723044,-0.012842824525847635,-0.03329620581848718,0.039761850661144134,-0.002292244689693726
RIMS2,-0.05555337232997847,0.02311625611333019,0.016146882180615153,-0.06340642464433781,0.004582258132961018,0.017363609677906133,-0.03318401098502549
WNT7A,-0.006686057831022735,0.08413112876254232,0.0704900492243774,0.018757803810796062,-0.04111774701152153,0.048520113052132594,0.01845432946734892
GAST,,,,,,,-0.02110006478694144
GPI,-0.03081346828406005,0.00934231062108014,-0.002113867496271599,-0.002713824292414688,-0.07603728946147931,0.006360938923307842,-0.07341422197362499
IL1B,0.02525099874852571,0.022515462750875077,0.005089845366068234,-0.004516023952272337,0.06826843116221791,-0.07346724430947756,-0.01152075546544014
SFTPA2,,,,,-0.01824578681074366,0.032600264936137276,-0.018233281988202468
HAS2,-0.028126549051747576,0.008358455969237824,0.04715066054524699,0.09332057116109815,0.0409842091325625,0.046666397798773455,-0.03241814184228805
IL11,,-0.021967433632277284,-0.027796633482522103,-0.019685322421193995,-0.020492048236203365,0.051830667761349494,0.055634242685958735
SEMA4B,0.011762352969333324,0.10252332299871679,0.015013536587554898,-0.013466584776195513,-0.01906118769949809,0.030674671149331152,0.009857617352610405
FGF12,-0.020190860994972703,0.002868035128311129,-0.053217070162342575,-0.0218697651776656,0.004222168776825313,0.04766860468476248,0.03329177530116251
CP,-0.11132749271570334,0.004687844220462744,-0.0035195739213225562,0.01947861251654233,-0.009957756416669749,-0.03662039135623391,-0.002292779607327466
NLGN3,0.048329995495990916,0.016758793107793168,0.00045726452994644375,-0.021008835150415697,0.05158558083426883,0.031044622641162985,0.030117742395040184
GZMB,,0.005958373534563455,,0.06302650309005668,,0.046295640871930104,-0.01021075345070033
PROC,0.00037714775573498104,0.006151134867875157,0.038232954432539185,-0.016713665876966256,0.0012303079832772727,-0.024765133916199278,0.05023426617751505
TNFSF11,,0.037605752652138856,,,,-0.01654902363087994,0.10321246552128126
AGT,0.09744879310930642,0.04036468100068621,0.058136967981245694,0.04005463261618862,0.01006204999195544,-0.018400052487845334,-0.07242341054758265
PTHLH,-0.08091266010370983,0.02525436849461113,-0.04856796113485042,0.011878893528429524,-0.009054306028032094,0.07763851551963177,0.05792487116801875
COL1A1,0.05348368008324167,0.029601127206602233,0.06599938764458935,0.07484566891089028,0.04858384516731555,-0.026331229372585894,-0.0952866252273971
LAMB2,0.08575820228793296,0.055138612161244924,0.015342457849275504,0.06325924076496482,0.03928145511588142,-0.018820789027956943,-0.05704236188203992
DSC2,0.02106545546558949,0.028127069533018148,-0.004812282579317632,-0.038870241993541284,0.05049044243958915,-0.022613198034563717,0.03539663152348018
WNT5B,0.040806624906250345,0.0016842481770076554,0.022988806211859315,-0.024520042562862176,-0.0405015150547421,0.09591290806794568,0.07377471499054483
LEFTY1,,0.054909241004458376,-0.005162215060304315,-0.02338912521943328,0.03186394270771665,0.042949295316108596,0.04456675944789576
FGL1,,-0.01702604504484722,-0.023066471461699645,0.030518728638024774,-0.02101783003755635,0.045967138155129886,-0.015901886539865604
CXCL5,-0.02767476364351812,0.015290455124605978,-0.018040794304269366,-0.029034760841238384,,-0.05064745794274964,-0.0055219576261198175
S100A1,-0.026047441377255263,-0.0049669692120261925,-0.03331220859385194,-0.003196003179791234,0.006574118593894072,0.09196929604928061,0.01873261902200449
NPTX1,0.003432954264471561,-0.005891036808859613,-0.019506107820076186,-0.047428538966833134,0.014401994327342642,0.0020517504557836424,-0.0007490578491290091
TGS1,-0.07714515632362147,-0.025623347688587025,0.04656923051009044,-0.027225609050978216,0.0254377378965304,-0.001811019247839353,-0.02707440005058103
SST,0.05449430053431721,-0.02502961440216124,-0.011355180696514052,0.029963284960975858,0.007853536058317819,0.028176198656526704,-0.026734813461524568
IL34,-0.07562830120424274,-0.04058436630639175,-0.031478349085657886,0.014577281742619368,-0.06799136337686906,-0.04916964961358992,0.026608456541573317
DHH,,,,-0.019935055511846198,,0.04082052842843962,0.04954536616406627
XCL2,,-0.030112926535221594,,,,,
RSPO1,,,,,-0.01939999125600888,,
TF,0.011893233658895566,-0.024877391115702557,-0.04632972599817076,0.02085041118629152,-0.02109609373153674,0.019119838241949655,0.015974889025339722
IL33,-0.031518473996874484,0.033799712216103235,0.0349263005719783,-0.0055787980458103315,0.0448494340590041,0.02129953297744866,0.029951742602678976
RBP4,-0.03501742406100153,-0.020100686131950547,-0.03683385103089348,-0.02568087250712936,-0.053189234850065784,0.050991237048370656,0.060347105294321135
CCL19,,,,0.016421004362893052,,,
CCL20,-0.018182022144519434,-0.009327479128537434,0.006544643000561167,0.02513412908685461,-0.01911769113322532,-0.03127881943013771,-0.043814538046255236
NAMPT,-0.058609680464850454,-0.026794689951489488,0.0581990913237073,0.07559353906167159,0.04184932422643868,-0.027837389029551168,-0.06298177440854416
