,MGH258,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
LUM,0.05814620377019057,-0.043102922481913254,0.06977551090569428,0.04687807790998217,0.027768062943522746,0.058658250318958056,-0.041347297241219994,-0.016066684886382392,0.017266964270122472,0.029667993925722034,-0.002518042385553958,-0.026923347237511535,-0.03537166831678868,-0.011985307396164819,-0.06372418658981462
IZUMO1,-0.014908865722540163,,,,,,,,,,,,,,
BTC,,-0.033257315553511954,0.030334688360800888,,,0.0016037344229985272,,,,0.010114436443762777,,0.18686932787578994,-0.021155191550165358,-0.015355415958961057,0.008902458464675102
APOC1,-0.0017504604532474805,0.040870775770595724,0.018576980293149956,-0.0440999433353227,-0.007847844344652728,0.05855319847681624,0.0040125538202018755,0.11070024008239145,0.06523931174233583,0.0642015048954693,0.059854001950736105,-0.0669288116682655,0.012429645161754644,0.04294852647940606,0.010086853985767096
PKM,-0.008465877134482179,0.08403728455265369,0.04050272552943064,0.06506682737607214,0.04688113315198365,-0.0668815993605503,-0.00846239930236342,0.007410708962887384,0.09880519693527291,0.07998526868925245,0.008877609224611057,0.016005571879798255,0.04831721544967919,-0.03143310337622756,0.05041878033852047
TNF,,0.039888013337385425,-0.03389821476335642,-0.0284238458703233,-0.03040902752234403,0.15689732669955753,-0.019322418875804628,0.09419537663383158,0.060105727844488366,0.03670272153995015,0.03637836969476508,-0.014467022381085997,-0.014481553272325998,,0.009454971943670554
GNAS,-0.005527231413998446,-0.07258232803320573,-0.051248088121554354,0.059289955182965384,0.06876509081839963,-0.06935578145914728,-0.02034410812938105,0.03248948960578638,-0.021997250086220752,0.01542298856389355,-0.019325849803747696,-0.021231812230389425,-0.034840602168752156,-0.013619033817309927,-0.02231415829400009
BMP8B,-0.010913358615484649,0.01900945655160623,-0.001783535183023871,-0.054584001043353064,-0.008179677226115553,0.027387948173468794,-0.03163559567330545,0.010548282163753524,0.02320387067188608,-0.03105382625141154,-0.0031866859163425395,0.030470015294482698,-0.01967098317786071,-0.016823669815949346,0.0768968460776864
LIPH,,-0.030211276259999222,,,-0.010746770649453048,,,,0.11522414470431729,,,-0.014687678035078118,-0.01614568603220254,-0.025198505072563254,0.11615496024232101
CCL28,,,,-0.024880588448010263,-0.01654825884601609,-0.022833949588678522,,,0.10336612800963854,,,,,,0.142002666856728
PTPN11,-0.05104529834813032,0.01793602537102736,-0.00890691282483714,0.005417157949280196,-0.048474450649469564,0.08195740555411203,0.04214750842526789,0.041479813257671645,0.007881423232389013,0.014946761908787626,-0.010665543930371427,0.021918608450031532,-0.02321274033862527,-0.036661591508185286,-0.011307811751962665
ADAM12,0.007654724508681046,-0.04287641999348713,-0.01434965435801256,0.02002309480859731,0.07326962983072476,0.07185878316631718,-0.013530726495821328,-0.005490112963081331,-0.04969817037084536,-0.11828962096541602,0.0370148607687968,-0.0405196477798341,-0.0228341258242193,-0.019972565450878905,-0.01802342595609385
EPO,,0.00654889301476197,-0.016836735778391496,,0.08570982952487649,,-0.012341773572954285,,,-0.004053722869365458,-0.038330225025321046,0.20164100532770537,-0.01676852578809747,-0.015181074629110548,
EDN3,0.06475888125860431,-0.01493895210937418,-0.017248518378432477,-0.016594560857837334,-0.017427311005331958,-0.027356055561454193,,,,,-0.0017302764767814169,0.025183652877702373,0.11276201866980297,-0.02954789504180291,-0.028764112488860755
CCL22,,,,,0.02606172444416009,,,,,,,-0.018053315379671458,-0.015334560080926133,-0.013320732114070836,
CCL2,0.022498321766249423,0.09256547830174237,0.04933773456506417,-0.0494418609901911,0.014505714316377875,0.012352007037852563,0.011676393891994732,0.009058454077604331,0.07646023111767487,-0.12421299298444896,-0.046056183267774685,-0.046114070903053986,-0.08769546508714425,0.013358506201190702,-0.016665534774511895
DSCAM,0.03578203471748209,-0.024203199403866057,0.010364486658525005,-0.034136621561921765,-0.02193186022692055,0.003944211747841578,-0.018157522609812675,-0.0016625798320529465,-0.0193959451882272,0.04807550237220849,0.017653213210535035,0.0477592102618595,0.026119304900303484,-0.02319540203636687,-0.010151959793803999
ANG,-0.013234839050727781,0.11372300589428748,0.020635360070331038,-0.027090266118743583,0.012805599582631765,0.0303781349571826,0.04819044422065985,0.08661584292796798,0.06504355241781751,-0.022625700741845348,0.028438385520929796,0.03864937363648044,0.06590059144722486,0.018752686492280676,0.040878123058856006
FBLN2,0.0026674736393301926,0.019292783990513297,-0.0015428696934552636,-0.03442046914103999,-0.008717948752616817,-0.043275363629868134,-0.005651156948809349,-0.0012306783994462558,0.13089646155429474,,0.07810532632589101,-0.008948372784125996,0.051364564515706125,-0.06035988039289078,0.0029336916797949235
VTN,,-0.0011213385498480947,-0.016975011888267794,-0.013321583275734588,0.012378822802136959,,,0.0643193191329728,-0.05166945678360372,-0.04925990777599722,,-0.018233305707641458,-0.011791289291689069,-0.01965744265528427,0.14433146770307384
VEGFA,0.021665610699503353,0.11010827643578293,0.05291992498524962,-0.0309418213509422,0.05895144943529874,0.06285010767626568,-0.004669643232196831,0.20570539293896373,0.10302008510248263,0.11894215207627155,0.053186801809415075,0.04327675521104257,0.03583212099871918,-0.03351995194727973,0.04376187426279562
F10,,,-0.015837973348917164,0.008404120914284843,-0.012328566384354854,-0.0250851670990847,-0.030249274172432016,-0.03423140496115001,,-0.03060387371072643,,,0.11952001195977069,-0.02629264249730519,-0.02374896296108503
SERPINA1,0.03718217193024867,-0.020200424942759164,0.052480246888014295,-0.04602833273810111,-0.031674320183189754,0.08554200530784173,0.026679773266922016,0.07302977207837125,0.04691069041927662,0.0922525799461665,0.04463536404909547,-0.025502343505334577,-0.07550434014100874,-0.02896143909621647,-0.032723745158205274
VWF,-0.03666379247965846,-0.08103463707837635,-0.01922797001792251,0.0054056788528064215,-0.04090434896606318,0.04233572599493011,0.04345481995274421,0.017916783452572974,0.044509009960734223,-0.1233974321064209,-0.013251406548888593,0.045309649001248994,-0.030024813927775253,0.005527314277008647,-0.07055938446028748
GDNF,,0.07737595587612069,,-0.020735560891829593,,,-0.04100969955466362,,,-0.04464152153598644,0.03789386800831972,-0.01670466289335407,-0.03676303378466929,0.049725954476043624,
VASP,0.05364748328281353,-0.0023205940053570595,0.013106320219306754,0.010063083555884452,0.0037140332201457257,0.000257235952676656,0.011445196105813616,-0.01150312777611149,-0.038348038574820935,0.07665254859936804,0.029731831896697446,0.037560259968844205,-0.04764133408567386,-0.0241898369637131,0.009510089645115028
ADAM15,0.05145329457958311,-0.039600057563839525,-0.005881544532385772,0.023247031842855623,0.047501668837148514,0.021027256115040645,-0.025690965852558433,0.0031697679321409664,-0.05353954489189606,-0.003242671312153911,0.09011928236592862,-0.04629399150977297,-0.006623709834984004,-0.005695729761180213,-0.048699805762819896
WNT2,,,-0.013640308712485758,0.06156845513463759,,-0.025861134732275706,,,0.12384485746807394,,,-0.019785871946502498,-0.01722211594028283,-0.018228273993383108,0.0037216034546618537
CALCB,,,0.052861463676932334,0.06896464048340695,,-0.017313243718112215,,,,,,-0.017316256887416514,-0.02039677212916119,-0.008087130684561721,-0.027789853437113845
OLFM2,0.0648572936637182,-0.05812728381154496,0.010561360372782876,-0.012728211609807779,0.04503002118611969,-0.006735678902940511,0.07706552610143476,0.06809116003214236,0.0621817772041953,-0.019734816415162348,0.030670142908583803,0.017299415128126987,-0.033490528553174394,-0.0072683328559496815,0.07072631721498551
MFAP2,0.01712823727643068,0.001568709576118803,-0.013215337270973697,-0.03342398303707687,-0.019844240768964672,-0.02012695368354026,-0.017168320477511382,0.005405482327154373,-0.06844006034808973,0.002808662292435315,0.021584110034963747,-0.04956432665335485,0.0027110767305712977,0.0458810465998037,-0.02736274945639576
HLA-C,-0.003621097913814085,-0.014225021701462049,0.049161878010141255,-0.007187831590903373,-0.04189386432884381,0.020511816291341817,0.016320709759703494,0.044415249596449005,0.04951051356131191,-0.09868533763028621,-0.10273259017947048,-0.02276826312188997,0.060880258095574145,0.02424420590131202,-0.04405141035124596
THBS1,-0.03386702137041304,-0.009413680181435896,0.04936200028912035,-0.020534477078300604,0.08126081826082711,0.009797158186954313,-0.005724151939264293,0.022428659918479133,-0.09206524764294576,0.05229860738581387,-0.01820816527114832,-0.01981217723686417,0.03262205106996795,-0.044508881410003344,-0.005676948841475788
HSPA4,-0.06864653128598122,0.02625281740305412,-0.0037581027788480075,-0.05923784100088059,0.012856879722987498,0.030378839190926616,-0.055731847923643954,0.01376572862827332,-0.017564660155455398,0.011722739402224236,0.060851802214975756,-0.02560589342251843,0.0024563504475475003,0.05652436190921576,-0.03988710110004103
LMAN1,0.008123558534544635,0.04945957574544904,0.040934946519613054,-0.007476826556075696,0.05611803963193621,0.04399138507175521,-0.007860707040523057,-0.01019477375536542,-0.08812794889693801,0.07298753653902128,0.052364421241051985,-0.018350258917225155,0.04425711751665379,0.035176275865081215,0.03762846601950601
LYPD3,,0.004416349032060277,0.04870705313214446,0.02783454967013818,0.056269109952356434,-0.020833460220340466,0.009710553304423487,0.07666012775086302,-0.04876188802865315,0.01123721119241132,-0.009322525105710435,0.03313009299480397,-0.019283052978619614,0.08432518639347698,-0.02627216899172146
APOE,-0.05300467805407184,-0.10810633279808834,0.02712240963912434,-0.011663442520861862,-0.05268936194574284,0.0006703771343077151,-0.018541009230490683,0.0766847682057196,0.135908815676147,0.017423636677240152,0.060108367679579236,-0.07435098600864866,-0.05666681365908984,-0.0054126732593664855,-0.04629503485801493
SOSTDC1,0.04297705649130637,,-0.021192058164976397,0.032641026384332916,-0.027194987206809518,-0.029333967334689084,,,,,,0.007372133405022004,-0.03173030193778567,-0.011514231658732731,0.023329165867818955
ANXA1,0.03344139614800786,-0.06650033234587882,0.03907272817421145,0.00102906972613441,-0.01779736618820968,0.07356316839070645,-0.002157097729075987,0.010008786457971472,0.030747891412403843,0.020555109896174737,0.038718340066270736,0.008775485802777552,0.059566261437621004,0.026886308201884736,0.014260833313581975
WNT2B,0.05877906218033638,-0.05033725303512478,-0.02438002364296775,0.03496036236627832,0.061943501869662305,-0.010767551144206234,-0.021222395239812335,0.005983878038402249,-0.04316046371857754,0.15764706128029987,0.057411298128448765,-0.0012542315110803072,-0.028465755241519744,0.07184337869713446,-0.013069061478493973
AMH,,0.1099808642174452,-0.021078749120027523,-0.024249509176068246,0.0007165995458597231,,-0.03029969317391099,,,-0.03040898577539852,-0.08092292288439222,-0.04807009185272455,-0.03942610732260519,0.010066148229111657,0.11972728435494118
GDF10,,,-0.023358372596391633,-0.01398121576187372,0.058847860823545206,-0.029449654039321704,,0.020536398145509147,0.03473635429447136,-0.029573220880009903,,0.04473460597333843,0.005972861005380526,0.01580034535421712,0.02401020923899782
EFNB3,0.05337558835546144,-0.017222598034527734,-0.07440105944159318,0.05097170915615474,0.01932483973927816,-0.03356012773316761,-0.014285278053301853,0.09228659643293514,0.01829587146606502,0.052622285867850116,-0.021297617426078125,-0.0157464983553241,-0.044617945752114564,0.016637873058092823,0.03228056843041105
LTB,-0.020854396894991717,0.06736426445020832,-0.024178567757922553,-0.013858643217501297,0.008371028912916485,-0.008410344385912366,0.006562600530943343,0.20360398096868493,0.21449865916432356,0.015906004806620876,-0.010907404831247141,-0.025821340439105517,0.03535926847549133,0.013942854501585049,-0.04362150104167791
ANGPT2,0.06130421172017103,-0.05118347354373964,-0.04119522663976997,-0.029027099505560063,0.04852720717415821,0.03714406929918415,0.007576536993587211,-0.044764704564114265,-0.0941966572720818,-0.092370832216754,-0.029360885048756336,-0.019414176053522046,-0.019703224502943588,-0.020086572277200565,-0.05847979730659176
NRTN,,,,,,,,,,,-0.04653687153841808,,,-0.01351765766452986,
ADAM17,-0.013930636052694038,-0.05456199863126227,0.013860514777101037,-0.028844041240336505,-0.026629905228790926,0.040033141801573593,0.020747426478708173,-0.023057899718374342,0.0019058015030627765,0.02922138751288426,0.015951039130603584,0.03204386199559701,-0.035378280196233444,-0.005983120036647551,0.027211883919497335
LRPAP1,-0.006157050029830162,-0.052899217503413296,-0.023328333141285556,-0.0030493356960050602,0.015924850358965154,-0.01508877919792852,0.009515076176900377,-0.04868675930451843,0.032110181017208125,-0.04368655958382623,-0.02920706063092624,0.009755402426661,0.014195302065585474,0.029976096830887592,0.008901815826044221
NID1,0.0335724839102757,-0.02731517166145912,-0.008347917705752805,-0.07490895577335481,0.016629138775774696,0.12369120415805263,0.07189508979610022,0.01640676426508843,-0.02737586568555598,-0.10817391560019711,-0.02372629781107208,-0.05641810373282255,-0.026182324017656536,-0.025140825368399,-0.011387523409568574
MST1,0.05475870878844545,-0.06063736714054179,0.08401997933789511,-0.026761164560438977,0.04579563525543191,-0.0060544866527845135,0.04873467627215623,-0.02647696974328702,0.008386098179564263,-0.021603001622096867,-0.03521906271952791,0.05977872651814316,0.06491712380002553,0.0207303991699143,0.07850722759166659
CCL14,,,,,,,-0.01903724147658854,,,,,,,,
IL13,,,,,,,,,-0.05331638863371506,,,,,,
DCN,-0.04482594792423412,-0.07750672926360286,0.02493062105840362,0.050818262130332165,-0.000346817265794699,-0.04468145005603744,-0.04021081925181697,-0.07725693308664743,-0.026659362028137224,0.07084225264060538,-0.07941607764599878,-0.051923976423639676,-0.03899323692392909,-0.027372429828222473,-0.061068752457418926
IGFL2,,,,,-0.013328943052241422,,,,,,,,0.07905825780478125,,
COL7A1,0.011137556024153825,-0.018834922499231115,0.010718277225894652,0.013531432288396313,0.011239829404680273,0.0010178424950527307,-0.01775972721629979,0.008600589439477878,0.0053089405318591815,0.0570040689469138,0.0026237987966243144,0.0069293825188837385,-0.023912425657554505,-0.018517844953082587,-0.057726539920193304
CALR,-0.03784340407952806,-0.058131591158139914,0.006079346689141485,-0.05008926394769034,0.06460161301883521,0.02293525440737214,0.011882570040318086,-0.01639614997345672,-0.007140074414711496,-0.07017714422136424,-0.0570139333313363,-0.02770323285190353,-0.07580721483826666,0.021328980362121698,0.024496452569870254
PIGA,0.030877426379144583,0.05844871524515867,0.010629754979264081,0.05117295578874202,-0.017055022804480204,0.10669452422529507,-0.004048750911780964,0.07650379038483993,-0.0645333193873021,-0.019460769114341823,0.05421173954288397,-0.004901241372998688,-0.0010172073905022133,0.05596803993746632,0.030682884456251665
CD200,-0.011964059927599227,-0.03214327081275193,0.0056049148637366515,-0.019191208578431377,0.027741352308097406,-0.01688092137538952,-0.029875022715246755,-0.03909774693637329,-0.01600956577313416,0.07916205848151155,-0.02834454759470968,-0.029850236478354084,-0.0410597909775999,0.0031677409627951124,0.005469184503282603
GRP,,,,-0.018024109317989975,-0.020694796944956566,0.008020496016104304,,-0.027416296873749316,,,,,0.036225236632387026,0.08578364124947221,-0.0077758311290829244
CDH1,0.09507115037252485,-0.01179079392959882,,-0.02085684328122653,-0.020040442623656004,0.0019683126227602824,,0.048655820867316256,-0.022188140651342007,0.07238793432700791,0.03988304511119611,-0.025383434429561265,-0.043769308590642826,0.03290580271821092,0.12316775911953103
LPL,-0.018601132630764128,-0.04853353693759187,-0.027625038810792726,-0.01792311300663579,0.09171120294921477,-0.003542533829292136,0.024877811802534993,0.04655901962693547,0.06363940881370644,0.052881632976960864,0.02932340980539607,0.08077837605567507,0.027161919951678874,-0.013621789976928502,0.07290590623380923
SEMA5A,-0.020572082551548458,-0.05252725484572827,0.021945779828471988,-0.041955733138470376,-0.012121933065894774,-0.002964078064893237,-0.00404392695122891,-0.057916424487512004,-0.09616275621044973,-0.1093629959848374,0.025820711232778033,0.026181452097892067,-0.04654150025067007,-0.04633804124438074,0.07369458992422974
SEMA7A,-0.04177140710949332,0.005657971903259612,-0.023362818657347007,0.002377681567066639,0.04721139317618425,-0.008505205678394119,0.015721524108812383,0.010061313181807289,-0.05951202372222494,0.09765024428633763,-0.02493694231815953,-0.05690853911824618,-0.016978959150397606,-0.0027764636257500627,-0.008185114415538819
SEMA4G,-0.013814108607779521,0.030289065499500206,0.028186992856026674,0.0015938439521275861,0.007129339619976024,0.01761207725980359,0.033737879934844714,-0.009269056772817716,0.014182653328820013,0.1625291668353201,-0.02722118899701973,-0.015077301962563766,-0.011089264301587024,0.04075177401341083,0.014542812265216205
SEMA3B,0.01080269833066277,-0.0666774778717958,0.012676845907947282,-0.0689787070690193,-0.0026986150217146784,0.04144882838352224,-0.0002708832738273739,-0.0570058644899099,-0.06894131561662162,0.02716320580787017,-0.004696222978878632,0.0420429422610137,0.03887578806307146,-0.03660391630547447,0.04660851343670255
RPH3A,0.018864192860886905,-0.0024724241881208244,-0.04483018831946337,-0.007268394634845515,-0.008304293515673493,-0.039976919446853755,,-0.007055323343759277,-0.06977682475679303,,0.1070311263804738,0.0665808258523129,-0.014427939728702415,0.03175907438985957,-0.04447335064920367
JAG2,0.11423589652777183,-0.002972869513239353,-0.030249245198824437,-0.047596033935387624,-0.003020719888324996,-0.058280936104958214,-0.01228822914748736,-0.032809956175035765,0.020826012096158232,0.06752717655858476,-0.07342063321412366,0.019060114626782393,-0.034452070786521065,0.03525281210528595,-0.04607634073074693
CGN,0.037994780848368215,-0.01895190499244161,0.05246243211192914,-0.021921914888374635,0.024711918144774542,-0.0352098395954986,,0.027364498171455545,0.019483521537046418,0.17820558797751934,-0.06193628210315486,0.0053137496782699085,0.07388299221792452,0.02004573967454624,-0.02133701830957919
GDF15,-0.04851397954545897,0.09343567275506372,-0.011119141597591238,-0.030515127481392335,0.06315768895648292,-0.014438288114347957,0.014611566043112917,-0.026733239627177253,0.02955157309735834,-0.048555513667596584,0.025733647931935714,0.044015085395157194,0.03377681005284004,0.06536149834433784,0.016901349777537027
SEMA4F,0.0048895333176751914,0.04438172259064755,-0.0009700864258878622,0.05632607921382774,0.0039005103141400315,-0.028487548623433695,-0.03496951218123373,-0.027419343135978103,-0.01779776290624387,0.029309552810477733,-0.05454438333473667,0.011681353864904497,0.056542579582562785,0.055266488975943856,0.05588989581348686
NXPH1,0.07716879230987295,-0.04276112826882356,-0.03783063417116644,-0.03124581817892295,-0.04971393611256014,-0.060188843609933214,,0.0037566940759787447,-0.04666115674158961,-0.038992458939895835,0.08007658739842262,0.02700053800749524,0.016843052345200036,-0.012974156946352894,-0.008382755295582118
ARF1,0.04604886404185481,0.04875096811641915,-0.013840440991665906,0.09207708277367763,0.01105084455248216,-0.04320749617799518,-0.0015363883428757147,0.016779599769688177,-0.00602439884857553,-0.08350649496019273,0.0974880610707728,-0.016048754010587144,-0.05598449242491044,0.0002902254699758851,-0.00654750386923678
DSC3,,,,,,,0.004946017802440149,,,,,,,,
EBI3,0.01162922895666152,0.009295758253614244,-0.014557991608861015,-0.02081299600009303,-0.007696507740143292,-0.053526320269063364,-0.018454980120140563,0.030447808682746356,-0.11484077897559367,0.05531648168937131,-0.009264614317450057,-0.04828322403855531,-0.02310535320001126,-0.027344210527360323,-0.059156030546195004
TIMP1,0.05529295243240838,0.014004792518012347,0.04626411576870148,-0.010358032205757182,0.07705288145499938,0.02686169966760521,0.08560194610464791,0.06406892959808096,0.1301724707703345,-0.11338501095889875,-0.03593960861738924,0.02303243560868575,0.005134546851057824,-0.031524613132521744,-0.04896955913728288
SEMA3C,-0.012591574542653727,-0.02146280296780125,0.016744235074184537,-0.022708972567368556,-0.023500291493708324,-0.018749327835087665,0.052850737952202374,0.05463349474938386,-0.10885875586230112,-0.09035402086262714,-0.01708886168757787,-0.04942435005757784,0.02063683692210705,-0.008640039899595787,-0.06123312530685673
GAS6,-0.01946915436312454,-0.05417975436423515,0.04276575224760773,0.02814342839497601,0.04798559803000521,-0.06802807817278933,-0.049846763653387416,0.0855499995518817,-0.089143996499115,0.03304697245862556,0.05036658287318173,-0.06504509554505797,-0.06457273441625626,-0.006776590874996003,-0.03883710534382976
MEPE,,-0.024867589640228272,-0.031906746537441744,0.021082213661398435,-0.017840341907239446,-0.019874874203033372,,-0.017832229477168154,,,,-0.011164527307261756,-0.02386924048407712,-0.0228801314772766,-0.0038284280014977625
SERPINE1,-0.0007233896921970847,0.10882715735971688,-0.004259657444060619,0.02716548949388075,0.10543244418806816,-0.004603614694427795,0.00404123042168749,0.09894252276423278,0.04440687834372539,-0.09323864554437977,0.10341322641198798,0.012300746521985519,-0.007953820394087503,-0.022910059513504034,0.0054383718664585655
RSPO2,-0.016485144453766653,0.044550860087566396,-0.027890562687851457,0.020811703815119563,0.014366771596713422,-0.00608920539761187,,,,,,-0.022305293287339507,0.08514473737440136,0.059869628819817625,0.09417150071545088
SHBG,0.006791902177365277,0.07326979849159314,-0.02546441368923318,-0.014877892721137305,-0.022639603119923662,-0.017586236744858603,,0.05526786788566107,-0.050828601926738305,0.2301288367678317,0.014859372839787721,-0.0239010804119581,0.07577852954792674,-0.021514602368827164,0.0938811506573092
LGALS3BP,-0.01837343410671847,-0.041641380103576334,0.06945449016654621,-0.05200583732566448,-0.03405735855895875,0.07333277785338638,-0.018774474878233822,-0.027611232075994984,-0.04695008252730439,-0.047547195811394806,-0.03986556480644695,-0.03137827651680398,-0.02863631996079172,-0.04071175749553877,-0.011972484907395758
LAMB1,-0.0015620978712700703,-0.028666617129970543,0.02758064197054897,-0.02991620718948342,0.08435229647677718,0.023392095968215575,-0.05766148995194127,-0.0453047341058546,-0.046416045042738274,-0.07375142547336375,-0.011394685744311819,0.017756699902843374,-0.008781015286316517,-0.057788939851971574,0.00826010473921635
SPTBN2,0.05888495696754331,-0.011142759203927877,0.018080224171529827,0.02043736110323045,-0.015355225105695286,-0.04262504674492399,-0.0014870809661974853,0.06606928738313503,-0.01270196336524624,-0.05636809575690485,0.04027229185165162,0.01133189316801887,-0.032072697263644034,0.03532968558089946,-0.02827680679364133
COL1A2,0.014321306351032032,-0.03423531352133875,-0.03173910284092642,-0.014087220826946868,0.02454459228046835,-1.799611869623849e-05,-0.02132365850494589,-0.04765353790519861,0.03419493007049411,0.041960315696165575,-0.07702060593761226,-0.04685528781522,-0.06011094223843577,-0.015541016552547545,-0.049660959309229466
DEFB1,,,-0.01380811921130561,,-0.011875303268358848,,,,,,,,,,-0.02239523981558522
CEACAM16,,,,,,,,,0.09505819633296214,,,,,,
SCT,,,,,-0.010914867117960785,,,,,,,,,,
WNT11,,0.024407758472687762,,,,,0.02613936358982855,,,,,-0.0012402405979039474,-0.0349442493766622,0.004380637464563555,0.029806311578087902
LGALS1,0.01398047721392602,0.13491553812253257,-0.025794966776848876,0.008652833751615591,0.045615818294617264,0.05016215840690492,-0.01197938568871106,0.03862427105553683,0.0745618301096785,0.05479831205890657,-0.006962472547014787,0.022204485185125054,0.07396577825249324,-0.014664206877297284,0.00346269680909424
BCAN,-0.0005578436005796926,-0.10934832054183714,-0.033731469843456055,-0.06056669431067133,-0.09834864202719694,-0.017058000410358546,-0.017548860368705874,-0.034026730875018396,-0.11871683782058153,-0.05376062210003136,0.07172258794678975,0.026953966603426225,-0.0495844036360348,0.008017770649858957,0.04701324458133166
ANOS1,0.020240758429309155,-0.08144363035479675,0.03013456632473153,-0.09172863689408231,-0.010220912270359112,-0.005277843418026678,-0.0310683995232667,-0.01036135667841089,-0.014901640783676652,-0.0888792405593463,0.07384082285154255,0.0014507934754246158,-0.017205747127706846,0.009413901251676085,0.020271562327925773
EDA,0.016915999505898924,-0.041311598282686296,0.018958845964948543,-0.025498690683224245,-0.017102522216149784,-0.02151886344075917,0.0676786226447553,0.014918140169451678,0.04089629859961356,0.009869361688149666,0.20553289067058209,-0.032508218879784855,0.005533376190665457,-0.005185397725761589,0.02384755055483822
FGF22,,,-0.02003397615325235,-0.021805801996313122,,-0.03710871666562422,,,,,0.008173057847873148,0.10377414970578289,-0.01582584480622782,-0.02275894780005468,-0.027954191144369773
SHANK1,0.02885040097653403,-0.03438817129615954,,-0.01177676361556033,-0.01597634202055994,-0.009844429707320312,,,,,0.06350889794806566,0.06777741884125663,0.022504596789567646,0.040719304649345665,0.03715223628098357
NPVF,,,,,,,,,,,,0.07712827936554191,0.09806471819137028,,
RAET1G,,,,,,,,,,,,,,,-0.01851645360568301
TGFB1,0.025808314101395002,-0.028310544104964887,0.07461097952625269,,-0.003683494707621611,-0.00934307584163284,0.0006975476753838953,-0.04389780632221189,0.09265341565277871,0.0015882261562746103,-0.011104437705798538,-0.030412023341452578,0.004317553584731859,-0.0043698304415526945,-0.009597886604664152
MSTN,0.010384830516049274,0.011451094703302009,-0.008056985180799012,0.03505808889608356,0.020260059857046726,,,-0.009663819315519203,-0.013333820996512464,0.11248825768668536,0.04113122175289007,0.02109783190344807,0.0007031635684453737,-0.00692547812081575,-0.025038081626894096
WNT4,,,-0.022080378112797106,-0.024036083640217847,-0.01677198471308944,0.012197069035499638,,-0.0413174313660184,,,-0.04653686160192102,-0.019057104692906363,-0.045364987433583706,-0.011736406702823853,-0.038946845018735556
TNFSF4,-0.00938057346267451,-0.02350293135608932,-0.02851571416239423,-0.014376752333205426,-0.02869706482265429,-0.029305651475678547,-0.03786756870181073,0.013272818524880698,-0.03292967292347028,0.11556104611179827,-0.032242959316543855,0.040961311736363505,0.011487610749792215,0.005859311982804683,0.09727865125007513
NTN1,-0.03785484039113042,-0.041715985442111976,0.04834719463710909,0.004782607782733244,-0.01656974928558,0.006579154604562189,-0.0038615487739018348,-0.012694261237255708,0.006872255984715138,0.08603938371082769,-0.005100110760000878,0.049466731788386537,-0.0365430367982242,-0.038191195099270624,0.083074852943681
CXCL12,0.10749773508685427,-0.03824328054113349,-0.057657163873269766,0.05066105568862355,-0.02148648416949383,-0.007676502039609419,0.006198789570932771,0.020218524451964797,0.05894178941661664,0.023350574248714676,-0.08460248260273874,-0.005276340755251461,-0.041706218711849825,-0.02550589943011241,-0.022126034942000973
GNRH1,0.05085752874203261,0.03482020893976845,0.0032386543422847783,-0.011980252533324676,-0.013757756916899016,-0.020126953556109224,0.014076303492700202,-0.023434220684676106,0.043549489605854044,-0.05854318061524661,0.002473819579262266,-0.026637220618554093,-0.006731589557824387,-0.021386696346564434,0.05685803103823347
FGF8,,,,-0.01674253239781815,,,,,,,,-0.02722861591546675,0.00048441271712407246,-0.027350502572351946,
RIMS1,-0.02106711060718809,-0.009346916148210338,-0.03874154248782411,0.03231620450772487,-0.04602211313079501,-0.03332837647312222,,-0.04708748212011148,,0.08100515624464788,0.01726941892743339,-0.037541669618038204,-0.04309522063190841,0.046576328150379216,0.023749599285362646
FGF14,-0.02332000850880115,0.027494860034193627,0.011779431731060002,-0.001913977020700565,-0.07744594633608236,-0.016560337854351806,,0.029889013575297607,-0.028607175507606362,-0.08709412790329071,0.06543866224141327,0.013663857132058055,-0.032407807263675766,0.024441970344080608,0.051963888146951236
IGF1,0.06083035888437263,0.03882323798741873,-0.011134551980827516,0.023732553190460307,-0.028415792651174557,-0.00014893222104023706,-0.013306778300063157,0.0455930940554978,-0.04183278363337075,-0.02486885396913014,-0.033635110291153805,-0.008788143846066123,-0.0058954887830812595,0.004431740517237264,-0.014860465642125691
TNFSF10,0.005927761609517111,-0.00940678124327484,0.008800972205748764,0.0017335664451722625,-0.004988886755550783,0.010564783797574943,-0.02136283186476453,0.07572202275380036,0.07386319598241634,-0.04278581868990475,-0.028806558587579516,-0.007967661612759927,-0.04431767721525879,-0.021630773190769947,0.0339915829512802
GDF5,-0.01648513794692687,,-0.018305382729309556,-0.013858648599916945,,0.014278011368348595,-0.02346530457240511,,,,0.05591390896306037,-0.011869058386036692,-0.0042823834749675365,0.0949331866286819,0.07386362683273785
CHAD,,,-0.019553973647367936,-0.02371292890054266,,,,,,,,0.012402049226154331,-0.03460680729421659,-0.021128839105005577,
RGMA,-0.0219167778072525,-0.0773060582800802,0.056111727194943395,0.012153396067897277,0.04633781482540875,-0.06737372289714225,-0.03329362468159923,0.0033855106489444615,-0.08632794597247187,-0.04136706815734967,-0.018425566048180374,0.007580037155490976,0.0529384909267196,0.015780215734672837,0.06396014761446658
