,MGH258,UKF248,UKF269,UKF296,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
MIF,-0.031103553849169584,0.006935840541263555,0.05363501900176845,0.02218987841491542,0.10054648409343007,-0.0672643621888662,0.09939165729445112,0.030381684890006377
JAG1,0.10755756899816096,-0.01330265453135937,0.11942197141462897,0.024767514000565094,0.0016078029035144269,-0.07437903282429671,-0.0395816327807813,0.049699938183065485
NID2,0.053631033828399524,-0.0569861945534675,0.10765603839090092,0.017226234670060826,-0.050977871352665696,-0.10592120572810201,-0.08202839097769601,-0.0024653979974724803
EFNB1,-0.054706575153626924,0.005172004924320138,0.1225185646529511,-0.03744693074012101,0.004794714508709808,0.012640106162399441,0.004098579868834129,0.04761481481756367
COL4A2,0.010830797676548525,-0.03219486881393919,0.14627630283894522,0.02420283891522774,-0.03678558151026688,-0.027780193687016546,-0.13493555304507748,-0.002277524094966139
SPP1,-0.10492497981025076,0.024883984911638932,0.11221811959128687,-0.020235859300871382,-0.028157418068966968,-0.05583441281078767,0.026780851894600572,0.113876711179505
PODXL2,0.1254615227541401,0.0014256106743301006,0.033901799526170256,0.04051745202076153,0.029618503624013456,0.04449417794389269,0.05449830269188937,-0.03348874506854998
IFNE,,,,-0.018905344847220337,,,,
FGF9,-0.018406907062000013,0.0025765933218684397,-0.033971809320600344,-0.016646721669212317,,,0.11559670740725052,0.013894637797169936
ITIH2,-0.025824587602152744,9.164016733945292e-05,0.06941127284328509,0.018894867338664356,,,-0.025776953070780095,0.028340632787631107
ADAM10,-0.0031114317787563645,0.03976442287131185,0.0258332621960618,0.0661218550822601,-0.08321117693639962,-0.032635937730320794,-0.03761269932266603,0.03283375332066914
CFH,0.05869759599614414,0.0075995243440822105,0.1066086968446165,0.021889334352461067,-0.033447551577385645,-0.06678566130437968,-0.06438723413680263,-0.0431462089909616
COL4A5,-0.05515235127868927,-0.00403703635736342,0.04397585459959195,-0.012180556916515628,0.06296434188519139,0.0870838324238189,0.06251542978021811,0.0029658332775717535
LTBP3,0.07466538330120101,0.000419641834379276,0.08247051041732005,-0.04350218108275473,-0.06579597911161549,0.05753634148434847,-0.020909444961231354,0.09175410760947604
GNB3,-0.011271899519260905,0.04830523765255148,0.06517722377920691,0.06768523575288214,0.05421412100679077,-0.07116589035646004,-0.005089822897090423,-0.004726612418611617
COL6A2,-0.010643725848007423,-0.0060950816640471415,0.1290511145156032,0.008229693092327253,0.024552978067642162,-0.08670068295882354,-0.14088299015972494,0.0810074917324369
GDF9,-0.01976155815193537,0.05873230587195488,0.06808264376382892,-0.003756264814053222,-0.03932043278013935,0.008887551090043683,0.0888877844100613,-0.030768661651474852
NCAM1,-0.014612297526364093,0.009763710847604223,-0.09799130439638656,-0.008901344463374712,0.004060916843468886,-0.04688887831098445,0.09748140496215213,-0.07981363402165031
APOC2,-0.014795134127293622,-0.06258427374642456,-0.013036142820352497,0.004489174427710829,0.007777222896160571,0.022032924571615105,0.10411674066417918,0.04304265196481503
BST2,0.08404030110353411,0.0582264808580378,0.12056623128962185,-0.007379151679925462,0.03653490704747343,0.03470872029523946,-0.0034648264950635516,-0.003725381452901179
COL5A1,0.020527878571532935,0.040829278457734985,0.023692758761283506,-0.03124164541721419,-0.04584941486318728,-0.1295407146482047,-0.10037220587864655,0.01626277761641844
CALM3,0.01427591646988158,0.04904852694547782,-0.08789887855118673,0.006689001244561886,0.11392418473713938,0.03757723965758842,0.012574391483505084,-0.11551712463016975
THBS2,0.044460585443699845,0.06845808189213509,0.07155239852248187,0.01581621972281502,-0.06497406362999078,0.01545275444465524,-0.024372861753352827,0.11156726284465078
SERPINE2,0.026524211983286826,-0.005668979410052125,-0.006121733824250482,0.005868911236735774,-0.038532549723589236,0.04103481518277012,-0.015639882395479122,0.08833662749662687
EFNB2,0.018178818783197843,0.030711919019815164,0.028343030312146623,-0.031806508078112174,-0.044091889897132315,-0.04769654285232976,-0.0031452016326411164,0.037404697011307796
PROK1,,0.003408217767741959,,,,,,-0.03723223237700812
LACRT,,,,-0.02394335253862642,,,,
MMP9,-0.023952871828039356,0.0015440644286510965,0.05706749194725237,,0.042909006368165824,-0.032155441336114705,-0.08691377394879723,-0.021594057551175123
DMP1,,-0.03253255356683824,,,-0.034948568447881675,,,-0.000591084264164108
NPPA,-0.021056143558045356,0.09027915802354954,0.09351290351267176,-0.02901753591091492,0.014665779227433881,0.005456455621038394,0.02848025248244223,0.04043780894235297
APOB,,,0.061940986612965036,-0.001007141515849424,,,-0.02564543529109238,0.07512846273699766
C4B,,,,,-0.032794709344448544,-0.037305426979038304,-0.028397913421054608,
NTNG2,-0.04308601460816025,-0.009404072519077666,-0.04408355721350979,0.008579378065798405,0.030104890160234054,-0.05954497664519829,0.0320053342234162,-0.022760181575467775
LAMA1,0.08036972369648254,0.007988542550134347,0.15343655889562896,-0.036944818259934946,-0.05112545576992743,,0.04792643522009679,0.018249926731478225
UCN,-0.02388091445652895,-0.00377297863215388,0.05149171104756557,-0.0019259751657199654,-0.015739281751866882,0.008804383525949488,0.06353734909993121,-0.005145794025347584
ARTN,,-0.009390318566768453,0.010719066234860743,,,,0.0030163902463754464,0.04721027460582177
PDGFD,0.02742361423774323,0.037063316637106804,0.053387049656341085,-0.026319338015267243,0.013508771275791863,0.08620127953532826,0.013379335440501705,0.028783806050772437
EDN1,0.12989420463504464,-0.007053102718715624,0.06451782493529962,-0.008751339907464756,-0.04005055211415902,-0.07666368242281389,-0.022940630606868642,-0.02249341141373202
ARPC5,-0.018228592641895486,0.003538888492150304,0.02140869821808753,0.026947880297007502,-0.09133313027355083,-0.0073994507202884575,-0.04328958978308985,0.047332487039240846
GSTO1,-0.028111525916593133,-0.021147138861448898,-0.12691172153491578,0.02970284697178263,-0.002643604651202194,-0.04554700017213726,-0.04209541617060157,0.01803540097785781
PROK2,,,,0.021025637419706665,,,0.04724889200089445,
SYK,-0.06872114466430536,0.005482644604859547,0.043799829245037204,0.06935936530822398,-0.020037258523550004,-0.046237936010224856,0.03189552922337131,0.05792274958475558
CD40LG,,,,,,,-0.027733803739427673,
ST6GAL1,-0.006353454251784401,-0.006054654042259668,0.03025633658559511,0.01572557635663275,-0.06513805774605079,0.07371294481586138,0.012429918380150251,0.0006237164848037875
WNT3,0.0055927783449922774,0.022360889612517077,-0.006948527080282756,-0.03810390160805559,-0.03452736124810776,0.01556721242195058,-0.011879043692927778,0.017526103143529217
HSP90B1,0.07827264552931594,0.01417567426937685,0.06463563121710691,0.022694235900447085,-0.016371128709042893,0.03949766456167888,-0.10892999577174498,0.0922574605877939
ZP3,-0.029733223370406108,0.03228076831130225,0.09562292531870302,0.01434250390914765,-0.05203690893240734,-0.047666346611065245,0.0814509935362144,0.11892094900136005
ANGPT4,,0.04333205938863843,,,,,,
NRG2,-0.033549480495059125,0.0028274195656038557,0.10782161515598551,0.016060032740483822,-0.066357546470051,-0.10391310117706634,0.0952577865281349,0.08104724501483217
MELTF,-0.014634916243902162,0.007098563103832281,0.03354700890992248,0.016624254504480324,-0.020957142638584343,0.04067075830483887,0.03693875402282474,0.04370288721040957
NLGN1,0.10242155996730884,0.04138377425344472,0.07580984892681698,-0.06483563511387266,0.024100610896441273,-0.011405108723006745,0.027965552500918412,0.011883226995945028
SLIT3,-0.02340110841431705,-0.03097182059733847,-0.03956014023813364,0.008783955117545723,-0.06434058926787883,-0.008758974406409003,-0.0426865196829384,0.010335429183454392
CCL8,,-0.010294151558883276,-0.010836948586403716,0.020087448258823724,-0.04468952221254887,0.022544857635034853,-0.01515667795883363,0.02716434933147805
S100A4,-0.01265519422528015,-0.02251834240082826,0.11437123508327303,-0.03518662029343745,-0.05144936263910089,-0.14569085868906143,-0.018297160011514685,0.0853900113103422
TNFSF13B,-0.01213135663579871,8.218423882692477e-05,0.09315271204296471,0.07222685382163306,-0.07055946021913191,-0.02002508765943931,-0.03264612740557442,0.08112535126297057
HSPG2,0.0026611017995284425,-0.009720493953229447,0.0952725132193374,-0.023207902130119133,0.0071437484328317775,-0.02923754640073074,-0.09106342731447152,-0.03990040086345334
FAM3C,0.06850921883713132,0.010096482908118962,0.12542216583940552,-0.05897920312662168,-0.02742919985076248,-0.008557490722854394,0.02136181011109701,0.09083936764836693
FLT3LG,0.12058961942221387,-0.005162394154861363,0.04838416733804869,0.025656037958164925,-0.0010871493272606365,-0.045651605725047846,0.01609867872256225,0.04497655224170866
A2M,-0.043236055036747566,0.003679191647653523,0.09010901255816332,-0.045511320015109095,-0.03442068577665646,-0.010528259795903203,-0.09107956449746202,0.03866803737491271
VCL,0.04967124823663776,0.03951500625094043,0.07954886570927287,0.027332837290935566,-0.010156973597426372,-0.142509893414965,-0.08506654943669968,0.04489754457757788
FGF2,-0.018791120887048565,-0.021982979223786805,0.05260751160590362,-0.004739775342227696,-0.06451309836547421,-0.039183525686644335,0.04295792466778969,0.03881986540008216
AGRP,-0.015374683876711502,,,,0.011389872088709636,-0.08035850941467927,,-0.027789839814679425
CNTN3,,-0.05281561410331163,0.0012257353608511599,0.08439868049196791,,,,-0.03385804091675911
RNASE2,-0.042023278426432234,0.044859949824153006,0.10922985099448762,-0.0028565927823463373,-0.05171271911012496,-0.02773453360258951,0.049053902577367255,0.025686485599954564
ADM2,,0.002598607669071259,,,,,0.005306154100871568,-0.029744904576266416
GAL,,0.00970136627134101,-0.03034201450985834,0.029555264127484902,0.04798313888094929,-0.07859500831647963,-0.026004430431513854,0.045064419064113424
IL36B,,,,,,,,-0.02645142980747667
CXCL6,,0.023391681213794945,,-0.02071064997417702,,,-0.03884908464755276,0.06280333301040607
PDGFC,0.04047211505539652,0.0031918964908962486,0.10466170335696907,-0.044135608641954344,0.025810179172420296,-0.033747114113867605,0.024975905506167996,0.08479360664937713
COL8A2,0.015866298618592765,0.04516274737599754,0.09240425944744902,0.03490598551759887,-0.015488649307259229,0.00542382359742836,0.006742205660310752,0.0025925365680739944
SPON2,0.038495376493765006,0.023284468565497474,0.0370370841968377,0.0738769492709998,-0.05213864402489424,-0.07216590150829909,-0.08490390067651554,-0.002389051848436046
SEMA3D,-0.021213496166782947,0.02869044959114857,0.019639231040440616,0.019530562117361983,-0.03143956183759672,,,-0.013044387877448662
BMP6,,-0.031121610662448004,-0.0037235897412273167,-0.004863489863061676,,,-0.006904007328511166,-0.030494364644550208
TIMP2,0.03768041607568233,0.06007192950369167,0.053381335511744656,-0.008266722425750743,-0.07507524136842045,-0.04350975405461865,-0.07388210431126672,0.11225470266145288
EFNA1,0.009158451671700481,0.08840628176820028,0.047885771017622744,-0.026877646165067683,0.048722729751030196,-0.15889279686954397,0.0077590663312419005,0.10984472108967473
S100A12,,0.04735937483013485,,,,,0.09442378046479401,-0.026128130153735916
TFPI,-0.0001599414427569801,0.03530508890693864,0.11964005678868159,-0.0015902097813086744,-0.04730681746336936,0.012729808346410739,-0.02162069903362743,-0.0001275461441168424
GPC3,-0.021735539412990976,0.008466916323684185,0.10906439794736172,0.0429686643386999,-0.04007093575506828,,-0.0109506192271123,-0.005188399270285534
NMU,0.03216757039447813,-0.012428928581497693,0.1051794192793864,-0.021023355569464143,0.056010070610189075,0.06846918677347671,0.07290976528716198,0.08006890582658341
SCGB3A2,,0.0070708237260877545,,,-0.0264758711384205,,-0.04146446533107202,-0.030494391940547646
LAMB3,-0.017105518341743193,0.03857454771413228,-0.0958931937901103,-0.02185215857051697,0.03311993617271865,-0.00042580794854940504,0.011864647177882945,0.017075056026722372
LGALS9,-0.011189979946877045,-0.05320217107200476,0.08021053780186821,0.022743048703217326,0.028112311435256696,0.09690602399372743,0.013005117316384722,-0.02551755592516982
VIM,0.07187081123325974,-0.03384005902858136,0.11691150463009044,0.0021219484155656104,0.0282670917768652,-0.025379422893243905,0.04405543032512008,0.08201006612973007
PLAU,-0.041964593872496424,0.059703276725773635,0.13327436330907505,0.03734490578772113,0.10696793622829161,-0.007122938872133147,-0.03557995365802285,0.07171899071439107
TGFB3,0.019461252103520076,0.02120115559358923,0.008194591393951818,-0.04392555562139807,-0.005240824902559555,-0.09604554889106512,-0.048680930527450206,0.009740039717773319
APLN,0.07670495897867327,-0.013081447218162824,0.14880106234490087,-0.027838549587085593,-0.0037292746645413892,-0.01213679343746175,-0.027601838163454146,0.010017201456594607
SHANK2,0.007586905606993841,-0.011476458259832803,-0.0730745216409844,-0.022379415923135984,,0.050447006868160366,0.020603741610090983,-0.006517894236544454
LTF,,-0.02511704014435953,0.0971805474711229,-0.022826465827594903,-0.11159508342058744,0.01906827941235614,0.009477507669026487,0.05064988898921759
PYY,,,,,,,0.015235048444655931,0.08490143109253796
PENK,-0.015840925102359165,0.007737241087874146,-0.057085957804377835,0.031840020938888526,-0.01242247791724435,,-0.031223924980560397,-0.03800336567204593
CTF1,-0.02034775298390378,0.04219061221856143,0.1362011075871709,-0.02596202004028695,-0.013967066883885892,-0.035665294219699196,0.1318083960401491,0.03625612427752571
COL3A1,0.03411332160400755,-0.006599652510470954,0.16315190681126632,0.05940770389295231,-0.07318051032384837,-0.058471814055232725,-0.14578322683684902,0.05159194518847548
S100A10,-0.05041773187506906,0.03375578527450985,0.13583332013132363,-0.02263067356027249,-0.07310203931006737,-0.04565766470857199,0.08544679364486044,0.05155472625637806
FGF13,-0.02356198404585968,0.06799144919179292,-0.07736619118232273,0.020483064206446286,-0.03143959755426641,,-0.004414018525834174,-0.030485294016983543
SEMA4A,0.011959823265956718,-0.01427242762620227,-0.05014210761380803,0.02569799303653535,-0.007014695003412533,0.02006217794164793,0.01844596195687423,-0.02434619784695866
EFNA4,0.06296121056114311,0.02350771727008723,0.0925916670671984,-0.019935541385171045,0.006226714489567821,0.046433611420868486,0.08628350930474456,0.018453722627881173
HSPA8,-0.020922795589216656,0.0751842201428177,-0.029440724413280408,0.002541158657649623,0.05762973939916337,0.03747316571342253,0.04073507454827256,-0.032321983391690186
NPB,0.04012752310831883,-0.02364797983427345,,-0.0008877081317406854,-0.013340448258411124,-0.050088297162338286,-0.007273572257647958,-0.019911956926461676
ULBP1,,0.012150391434999944,-0.025847284288531277,,,-0.08772624949814976,0.08918911215936946,0.06930349378762345
SEMA3E,-0.0385746190700919,0.042501077667451724,-0.02100032120153134,-0.05054089072620387,-0.024117169673498588,0.05391987635024276,0.050916336995755,-0.011411239062517136
ADAM9,-0.06066101520063425,0.034398813304039426,0.10847709918512105,-0.01149013313092836,-0.03192837953849071,-0.009047153390230624,0.02387168253549039,0.10777825602228777
ASIP,-0.032913047445589726,,,-0.015739655376271797,-0.01089595131511547,-0.039882652393347595,0.13101267710754239,-0.024852425267518193
IBSP,,0.07963836666760075,-0.0018121359527012275,,0.005616221044754278,-0.060429997675979896,-0.03231281870259004,-0.0020050729291605763
MMP12,,0.005337354476999854,,,,,,
FAT4,-0.01285561485068653,-0.026015121008484098,-0.04619928105485028,0.01769337661734669,0.025447426733832636,-0.013684431122705714,0.055123829484360704,0.05526902863317737
MDK,-0.00841170911841067,0.04185531122203736,0.21141534193338238,-0.04365483616271687,0.14065759626519558,0.04376360280703363,-0.03664153157489067,0.08451792002546456
BMP5,,,,,0.007344346809158099,,0.02197036262737401,0.003938057688136853
CAMP,,,,,,,-0.03411131262930786,0.01597584994363018
HSPA1A,0.07396582300655392,-0.09259457451617044,0.017950545619785215,0.017374065026797104,0.015140127858234185,-0.03467016464006932,0.057548832585843854,0.037522988016579294
SOST,,-0.02794849886623232,,,,,,
SEMA3F,-0.0011494109975949,-0.018942579512713758,-0.010563632523900579,-0.02380513229998142,-0.025650577662493085,-0.006247966000473639,-0.04543273780763681,-0.030437457950811958
ARF6,0.016442634766271533,5.3534336283414946e-05,0.029155354800143723,0.007950005183942191,-0.0120633684785424,-0.022201675860107486,-0.024109849218903714,0.014923289342901576
IL6,0.001007196074789037,0.013223895482062702,0.09141786978068685,,0.00036786350787942895,0.004022341221696205,0.03998790596913109,0.007446552472738325
CALM1,-0.03292497214536366,-0.03281482083878492,-0.1283259082178209,-0.022691965200983523,-0.01503296639868054,0.015693461028880192,0.06876855680378319,-0.12071205527568005
VIP,,0.03974588207032382,-0.06779616126562046,0.018464989514820295,0.015386074216133179,,0.04544539565033445,0.03126798554234302
NMB,0.020571102916254948,0.031195855962262046,0.1550819697748268,0.020945017563868216,0.08960096506625383,0.08004436691922907,0.051081524788464325,0.04041305203527711
CCL26,-0.023721921986968646,0.021297479312352954,0.23880488481590853,,-0.060250970586979036,-0.060033377601534425,0.006093678328809735,0.02037175273100741
FBLN1,-0.056390487383846596,0.008521926613526744,0.10661580251176579,0.07572655381172229,-0.006997213616677825,-0.0499105234821354,-0.07452192436979242,0.02610230150688963
SAA1,-0.017380506409604146,-0.0015784073605576896,0.08830540942555554,-0.0025557435240839083,-0.05143061255428085,0.07636246341568528,0.08135163487469858,0.10307239315524039
MICB,-0.017517577491403737,0.008823590830784007,0.1465518979201978,-0.007988131887449994,0.021994262993911853,-0.009481841597498734,-0.0010711519993694915,-0.01483039552858106
MMP13,,0.020168654181340926,,,-0.002300964948700102,,-0.031223911789598484,
F13A1,-0.023880913808205985,-0.0119900784697035,0.09044075971506,-0.02217155858321416,-0.03230391031270092,-0.10053344450077505,-0.01837909242786961,0.07657145767289282
CXCL11,0.03715433152694836,0.02326972734944554,0.050537106625601125,0.11473086811276022,,-0.03317354574240994,-0.03365516055327111,0.00020983224635059936
COL5A2,0.06957839677696276,0.022810929220393565,0.10876133415208462,-0.04026887817197686,-0.025359545307672895,0.02669636018769505,-0.09744304200176465,0.03839094355390431
EFNA5,-0.011252618018262757,0.017486568005384902,-0.06184519467703454,0.03451323992949633,0.04882510284705247,-0.029584526622572178,0.012820580455330606,0.021776968503155206
AREG,,-0.008862712623273261,0.024502910609973838,,,,0.0018588282365474304,0.05084947760360873
EDIL3,-0.09058634583474731,0.038239276355637106,-0.15705628400805008,0.05050478669229365,-0.06327668839999524,-0.03121341251281619,-0.0675247881807902,-0.05866109127313534
CD86,0.011927650285801226,0.019028683774141335,0.08800129274561476,0.0019630484870014806,0.061167647232317636,-0.1113019087163112,0.013250484764372645,0.030745177591477317
AHSG,,,,,-0.008451504881419701,-0.013185662735304608,,
WNT9B,,,,-0.023526491314636768,,,,
HRAS,0.04661667714763142,0.033576508258927086,0.009675092504897427,-0.037374942828006325,0.037429509951921056,0.07563083929130977,0.08569638873307832,-0.005891059835662884
C1QTNF5,-0.025722771166194498,,,,,0.0752235451708459,0.03615145509784146,0.04375267180322705
RLN1,-0.015840926418072856,0.03448125278417717,0.026910879821625003,0.019891283046833724,,0.09524082412468154,-0.007752550512844075,
COL4A1,-0.010905316754308067,-0.010089674178819246,0.1531734618549263,-0.0250546567727363,-0.02811314800148234,-0.028549424160346306,-0.14439290615928105,0.01743514636869051
CCL3,0.012269396313513363,-0.044211667842429525,-0.0038492422151868108,0.06771445286193858,-0.017541465518476233,-0.0356495372001532,0.018950402200571065,-0.07717367890372233
BGN,0.08877541058615096,0.015943126791396645,0.06127875649171586,0.03610421280231578,-0.0014664032998874747,-0.08781689191857008,-0.1373810153579523,0.028223687821492875
RETN,,-0.002443951858890439,,-0.024103621743212515,0.019543077994285618,0.04698068168518796,-0.04261961258028407,0.12324565212105709
S100A9,-0.06350317777942863,0.019417697167993533,0.09099797453820781,-0.008274971288899136,-0.0381594521849126,-0.03826934690693848,0.002876921352281136,0.10881340907490115
HCRT,-0.046316092273797835,,0.0029739376608149204,0.04199260359730748,-0.061830761219095635,0.004674600863752696,0.06287091284606179,0.05143625652462368
FADD,0.012320388957795216,-0.031093147356783576,0.10813211087451427,0.012423933260304889,0.04498556996262734,-0.05780633420861171,0.050189515792244385,0.01852848524925436
ACTR2,-0.00855443741856045,0.05553406317547635,0.012134024886456572,0.01948743743868274,-0.0923281663360403,-0.0010065124822767378,-0.08188671279793415,-0.009438384199275805
BMP2,-0.028181802284836473,-0.008023650007595803,0.01288014143837858,0.009474755123281612,0.12878102771579053,-0.11825593506693229,0.03923917431173838,0.13831085257668277
PDYN,,-0.0386578737052613,-0.09077239412771138,0.07618024483184037,,,,-0.029416065227340655
CD55,0.024089187862908392,-0.0029989468957501587,0.03961886649500774,-0.02334208058245512,-0.008690065879755252,-0.038167253734119985,-0.025531814766591193,-0.028063849008054555
OSTN,,,-0.02206788496900427,-0.005476832122207421,,,,0.008290674965829905
CD6,0.047900472458722906,0.010360490630978297,0.02699133351144187,0.043136786359264774,0.015251271352845316,0.021915014726384876,-0.014583228298914883,-0.005978597213946684
IL16,-0.07121973316205232,-0.0221168290475572,0.02470738929086212,0.01573154252319502,0.0441869050841384,-0.02072612573722862,0.0033521029040817305,0.011270431052772471
LAMA5,-0.0032338822722542235,0.05872118524955556,0.12630653157526522,-0.012297792066397795,0.06704422568024734,-0.0005803905148062489,-0.07138344880375255,0.08971671790897019
RGMB,-0.02306647808889008,0.03282772328421925,0.016594346474166157,-0.001894719798468936,-0.004639570469130584,0.009390138135611648,0.0325584954915809,0.02979568720399429
INSL5,-0.015374683876711502,,0.01572555417411495,0.03489788904383491,-0.012991164127077643,,0.04738311458071053,
IL12A,0.00275155527895447,0.03416395579373529,0.029451094632186665,0.04848697916277444,-0.031165720947977777,-0.004548803667224035,0.011993319517768336,-0.009511452572967169
S100A8,-0.06962864270670305,0.060500042195145834,0.12166317110973716,-0.028043176648455667,0.021135630500759388,-0.11729745679700278,-0.01122425224497193,0.03251901765307581
TAC3,,0.06481759372450631,-0.06643491674531915,0.007859480015188993,,,0.059409778897099245,-0.010413908241423119
TAC4,,-0.02902509754921826,0.02819473800726694,,,,,
MFAP5,-0.02435254083241417,0.0260782513133991,,0.0452683450649724,-0.03234867724281201,,-0.0010069364454838993,0.08690426471675224
CXCL16,-0.020150841512457628,-0.0033117077273938987,0.05714189183984863,-0.02392917525755442,0.013878496919019552,0.00906322401915335,0.03238769986851388,0.02601941647809224
AGRN,0.05012580029499642,-0.010657185146073127,0.16908418666399055,0.019850824578634144,0.02375390838803682,-0.05903515813782327,-0.03235900348317745,0.022029536672095295
COL4A6,-0.02121350112962422,-0.03335262503200905,0.1750485783906554,0.023743350926819135,-0.03146837899179943,0.05801644151044084,0.06913959585754723,0.04691409826849866
FST,,0.07634912831603585,-0.005338786324407169,-0.02912434325287948,-0.048422646699379894,-0.01392748621588125,0.008679695327143978,0.10990503645935075
MEGF10,-0.028070119213839773,0.022663642477046095,-0.031270491166188234,-0.024504831624494197,-0.03209270596921445,-0.01806427150178947,0.056069413754190944,0.008973610818511012
C1QB,-0.05997533485790389,0.007519379178403745,0.09536698094509771,0.010754909790657411,-0.006801471772481116,-0.018152994356182308,-0.016282820963814115,-0.021279989427944974
HLA-B,0.08761305080884196,0.013235303508918193,0.1371246320717738,-0.00027112616727641663,-0.01570579153799435,-0.01150497908250094,-0.13185522915480904,0.05859070502818911
PDGFA,0.07173382849398842,-0.0008436198125413067,0.06849771233599555,-0.0011822071642605242,0.007488183934310859,-0.06070183966954849,-0.0258497799316341,-1.4351676928481619e-05
LAMA3,,0.0047203312893280645,-0.02391292872170637,0.011389314903184643,,,0.0741681170604827,-0.01036034280940868
DKK1,-0.015840930365215902,-0.008699096165706853,0.017532443389437033,0.004620852870710486,0.06829123082570257,-0.06872652710360502,-0.00517265806866645,0.015541399460585479
INHBA,-0.019761546424721377,0.03720975338523563,-0.07686709250820084,0.030986622264224502,-0.006894889524135205,0.016730244856386904,-0.03521295608547187,0.04305580117984174
LEP,,,,,,,0.04152384933932582,
IL7,-0.023561981750217797,-0.014066758406115243,-0.02540330067476408,-0.011631420839744085,-0.03323544478247167,,0.04929234650752893,0.0987867372150615
FABP5,-0.029669064065763855,0.10817071483224468,0.03370878870166452,-0.0019354039046324707,0.10075940382604895,0.06586673360015828,0.002674220427922064,0.07549779035057276
CCL4,-0.013997958920457881,-0.007839563188237558,0.07470101737076013,-0.014913453325673355,0.05967221611012016,0.05800618264237711,0.015291003592933347,-0.09223132256448008
FBN1,0.0022927319632668128,0.012781108219275179,0.07372426286042157,0.02420679562163536,-0.014632287537912885,0.09648546498180882,-0.048297606961666205,0.08004864360797917
TCTN1,-0.010869317444511264,0.029546739140008462,0.09850924141203429,-0.017137316189362064,-0.001397177205444065,0.02213130987469812,0.0432155265991347,0.049447289372241104
NCR3LG1,0.03173770812008291,,,,,,,-0.00431858268502578
BMP7,0.02416332386296222,-0.021185753947977743,0.05332947103129745,0.02170922319871364,0.04061030322397731,0.004794111450318905,0.06348665928072632,0.023385178382349783
NLGN2,0.011358480388115356,-0.003709905912945754,0.00660787327129185,0.02743119189602919,0.10462947934472122,0.027238481571680347,0.07268099332683359,0.006688112619914094
CCL25,-0.015374681846984243,-0.008416727700222858,0.03307576113429428,,-0.034101543303348754,-0.08532052796491399,-0.03857174033210311,-0.00659158785680995
NPNT,0.034045847369334595,0.05147661391076096,0.11448316935959628,0.005231122223614456,0.03348624180664128,0.04878485522348882,0.023533211822180378,-0.012855134617725287
KITLG,0.02302644449459034,-0.0323325353368788,-0.0044613463828640475,0.028873688429409728,0.00890522512383547,0.12868850923751418,0.07569399540616606,0.001942581223207144
MADCAM1,-0.015840930365215902,-0.03942519653013805,-0.034312893184928174,-0.021786942358343744,0.12105638614798199,-0.0005512454071388452,0.10264059921185234,-0.034955138230881644
F12,-0.032081143685977795,0.010752959840253581,0.008188667655990238,0.08207535723606588,0.05285626872257948,-0.05056634024651503,0.02876177521261461,0.0718172781431606
S100B,0.04345113960984902,-0.013133152336336173,0.10154398562488363,-0.01995609009567678,-0.0022269976189742456,0.14484049299415525,0.03545422243068263,-0.08794389160250118
IL27,,-0.007729566107146219,,,-0.03143961964226779,-0.0540748336800098,0.06081343997352736,0.09926724648060704
CD99,0.025657283359857563,0.06771393796922255,0.1464957960915365,-0.014704629999047342,0.032535864110576795,0.006771262310612418,0.018585555889561102,0.049140937011486675
PDGFB,0.00018522000636744693,0.012037645103332524,-0.017998746514316533,-0.015588230165620031,0.016330402972322234,-0.04353966017986536,-0.04117045085817639,-0.020689665771136602
CLEC2D,-0.00981231274707219,0.020626478361639784,0.08218806511285583,-0.028520511611918126,-0.009243364080555734,-0.011011795216271247,-0.00868708260701679,-0.0076604884784391945
F8,0.022720805045678333,0.03106284577769849,0.11582152171717636,-0.019693207611193985,0.05108311920004435,-0.07315825346329013,0.12595016754371385,-0.004533966975239036
C3,-0.0654141141341698,0.016816092212116773,0.07739105432485632,-0.009873390276706785,-0.08775508400887322,0.042555967584445485,0.005616165668059913,0.02944937391375461
DLK2,,-0.01659536557451757,-0.017620328703152766,-0.030802127655593765,-0.029055074579936106,0.10268811011168734,0.08040501704285562,-0.020181178000395063
TSLP,-0.015609437738734867,0.008797569394706073,0.04767866117997064,0.031191662082294347,-0.041897354954120954,-0.08035842671605746,0.1189498357238214,0.0172288165519948
OSM,-0.01489473148013117,0.025900016545417102,0.1148770005351214,,-0.010016894814006127,-0.015995713768391418,-0.016242839488290386,0.07024018108004046
PRND,-0.015840928391644013,-0.02713724119045005,-0.02306647256738441,,,,-0.032406957839844396,
SLPI,-0.045012104384524215,0.08352803779710195,0.1272945178266133,0.0661305327906149,0.019354880687269066,0.024030359694012828,0.03136731192813969,0.05400560066893424
AFDN,-0.004992821237594369,-0.02997338266941516,0.07206720590398878,0.035483718585269886,0.037815620277841334,-0.040552406276110675,0.018260519083905375,0.0006652888388568272
KISS1,,,,,,-0.021237805287480295,,
ULBP2,0.06487590673113532,-0.028257943732618803,0.06421780739030858,0.008356553273368124,0.02873182466341089,0.02055113830325296,0.024245169755971623,0.031157804879913365
ICAM4,,-0.024383881402610434,,,,,-0.015293153849261281,0.014016016463521526
TDGF1,,,,-0.022233489025629428,,,,
ANGPTL1,0.012041408955816593,0.012447281117924612,0.11961568972329055,-0.00507030663972331,-0.032794724276575066,,-0.004653378723644084,-0.03299417883046018
