,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TGFB3,0.0566709008786931,0.06135541936099585,-0.013000850897537426,-0.027424258462129585,0.09555381889670429,0.0190300668380681,0.05130749802178941,0.06471300369456374,0.04922640773417675,-0.026377584760016736,0.0784268041265815,-0.04704597466900219,-0.007830333966056306,0.02483675673429903,-0.07098350923674591,-0.020006027498809184
APLN,-0.06367743192343352,-0.01983243138513165,-0.030482996024758787,-0.05153268684613765,0.09654376676510112,0.13332231770903422,-0.06545709548417096,0.05365913954994885,0.019304464889069405,0.0016606048521645852,-0.03858184793994923,-0.01673809586132206,0.027228606882179714,0.05992779483003478,-0.026054237068302333,-0.02175032377095963
SHANK2,0.06317322619093495,-0.022633275546177663,-0.031687737261518426,0.05003508999152139,-0.015521467308458867,-0.06027252089829042,0.03520313961488244,0.04545372418572905,-0.05969461598121068,,-0.04530534315110813,0.05548666817032102,-0.018119426867749314,0.054131174427937925,0.034045679564111385,-0.052036856247484366
LTF,-0.029377778607701827,-0.05283883651703993,,0.027766630531959838,0.03372960535519071,0.0979328135267224,0.003697797645487207,0.005373886043413016,0.10295198877356576,0.06379017299237612,-0.013617879096094883,-0.044227584610019875,0.03390737936961091,-0.02998617674565494,-0.014218297654842192,-0.02511057700312498
PYY,,,,,,,-0.019053593805715727,-0.014288001518142676,,,0.04959092175788198,-0.011930525481660577,,,-0.028497746471260584,-0.01898300872066969
PENK,0.03208061894017985,-0.036930184775831466,0.10877340279546324,-0.032826871463272525,0.012903004261856012,-0.07779181263143704,-0.035369864092449556,-0.025535757539043046,,,,,-0.021269105011916038,0.027362460801090956,-0.02044373730464898,-0.042645302925768104
CTF1,0.01357599273538753,0.00825180423423169,-0.029067617502598942,0.05781286399390728,-0.05270714203025584,0.030996302221042892,0.02834147765303434,5.4888426154026286e-05,0.06485290977498344,-0.07078534257654337,-0.02351585473249273,-0.04791117296147309,0.0019736327530929794,-0.02882767192830234,0.018391504724211256,0.03308578821725925
COL3A1,0.04546087647547095,-0.03325438395704244,0.01558645694527397,0.0018761872535943695,0.04128404937229283,0.09593105938393583,0.05540654506731035,0.030395063016816878,0.07517268358040287,0.03256632774628952,0.014528471467195339,-0.025812704961503175,0.047677996630015956,-0.025420754649051146,-0.07472342060688814,0.025648662933217024
S100A10,-0.11719124970287204,0.03149973581727516,-0.002399809473185446,-0.0015324771671683989,0.06242181554974269,0.15000764700065883,-0.08082308332690598,0.0312820538792663,-0.05646351573200105,-0.049489847654504336,-0.15053587104631788,-0.121082495487331,-0.03740143864104348,-0.04768648916967581,0.019700688104030167,0.12138640960884767
FGF13,0.05040177416702201,0.053314396094760415,-0.031407086820722054,0.03331621488337231,-0.0035226769426733293,-0.09941086822076857,0.005341078715835255,-0.05717186407109662,,,0.0053161157605810085,0.05119413484742393,-0.016864635835436046,0.028300991292415905,-0.028202701610925442,-0.03356069109200089
SEMA4A,-0.04379544819656278,0.04073657035001723,-0.03034326649039924,-0.03590711515776696,-0.0016693021475207136,-0.06207184175454396,-0.003823679863906619,-0.027136542510792776,-0.0015249779999604775,0.008910774351556322,0.004457078126775314,0.008251904542259283,0.028443564396006153,-0.016227865783349126,0.0015009207870578041,-0.05383285612093118
EFNA4,-0.036204911831833435,-0.03953155303641913,0.021777860929606662,-0.013959279716527913,-0.0035696035922254217,0.016298576972383304,0.008989395671184426,0.013761695784509805,0.07569627291552466,-0.03775088370099346,0.010108007684910908,0.0369919362417295,0.10395376294531757,0.003623911357174166,0.052541151416032786,0.03025284931361997
HSPA8,-0.015412891983282488,-0.03197500456239502,0.03270980327808473,-0.006995154350792759,-0.03386715135671079,-0.09787735001915235,-0.006028757435608118,-0.03707213652208812,0.1452104847797615,-0.05222730717163445,-0.01383761549539212,0.00557457983690012,-0.0012493840630597313,0.024249075793689786,0.037136126776459874,-0.04314178472320641
NPB,-0.028051086266943477,-0.012289247154884119,0.08796346857902154,-0.011666951861377726,,,-0.01047261497517437,0.06430574092261511,-0.03032880489427248,0.17716868731742869,-0.021796586755030944,0.0014946153616070405,0.017718533116107004,0.03963326567958782,0.0118089555620081,0.011470227594447439
ULBP1,-0.01735468720494647,-0.02577905442574923,-0.02171249924107422,-0.01999365108006569,-0.014043901176726253,-0.03289209351306474,0.024701611840811488,-0.015946954219140032,-0.0696750536005783,-0.06038164254908245,0.06995708244914933,0.08106226814922979,,-0.027561051253924076,-0.024104399723071882,0.030528980157967314
SEMA3E,0.05017897134169109,0.031008575287463813,0.034423754035129824,0.03498310180472937,0.026746038786300733,0.14862174491198246,-0.03618024416289147,-0.03083937428780256,0.19986445314874443,-0.004408220787744804,0.07527882928158171,0.06824970154098497,0.0026309350030059055,0.009089990347494414,0.02917839592318323,0.06302677105574812
FGF3,,,,,,,,,,,0.037125864784180694,0.07882970968972959,,-0.02314757838054901,,
ADAM9,-0.018481253588707305,0.07877056243466735,-0.01246892534461248,-0.0033807176939828604,-0.000769177426129604,0.1567809434600232,0.04877310914937413,0.0294543540340125,0.08555506736451698,-0.04684556582659508,0.004609423255882938,-0.012772645295472973,0.034611922344197285,-0.041855696572526725,-0.016965092458349984,0.11197816191595063
ASIP,0.04443180295953819,,,-0.010747291555121444,0.04289617417672049,,-0.02096408731965277,0.028492220633169203,-0.004950699945108941,-0.09260695226464698,-0.016564323896036844,-0.028669169484062597,0.04608240919506321,0.011401752617454533,-0.031578791841909516,-0.0025963924667366037
IBSP,0.005428935055720703,-0.016244604958960164,,-0.03624561325065499,-0.0157211298786252,0.03195628797841886,,0.0117694854080019,0.11126896287173205,-0.039508837972374485,-0.009606751882499546,0.00942614246743764,-0.021890179068937615,-0.015423753682547921,-0.04527996960423587,-0.011858960074772553
MMP12,,-0.01248185709527599,,,,,,,,,,,,-0.020001501683948923,,
FAT4,-0.03780691791295237,-0.022836365755596687,0.020501104351573683,0.01887642215087455,-0.030775388953096797,0.07716243071113962,-0.0034900900318866114,-0.008475276186391711,0.0018474095938713936,-0.024079095929843898,0.10086814666398206,0.006587376911854383,-0.0582915487345909,0.018740425622159412,-0.018190726148758978,-0.0026474192104397453
MDK,0.08379351688381376,-0.007144116646351193,-0.012700944713622628,0.010723140522534135,-0.06141725245815047,0.12402013059308946,-0.006591105321244362,0.08887260633370359,0.08611730708737343,0.056508584433698064,-0.030685570333692958,0.0652646783646721,-0.010121888364973656,0.05430328167193239,-0.08503714900177414,0.08422609306987586
BMP5,,,,-0.0011472537863037478,,,,,,,0.04356774631260056,0.07388054617915298,,0.04867112071044982,-0.04488972460288554,-0.004487158554330588
CAMP,,,-0.01080697329529777,0.03668526848654446,-0.021713413597459957,,,,,,0.04783921853349467,-0.018047531587042105,,-0.0033231243232632367,-0.022334242570224396,-0.026060239463101053
HSPA1A,-0.09420898767320525,-0.009581930425105266,-0.04317976664350865,0.014351065393515855,-0.014674187259631587,0.07563392119805334,-0.014914834735012154,-0.036684205238956005,-0.03578013975242976,0.05468224656247826,-0.0704908086366087,-0.05212082221483855,0.00023958917117586267,0.028219190875901093,0.08078610511787758,-0.006272669624729652
SOST,-0.026055461942048507,-0.01933415238819731,,,,,,-0.019678121507337627,,-0.02746860038582962,,,,,,
SEMA3F,0.010120118744653944,0.03557473438746009,-0.02145596333397955,-0.027336915553197325,0.006493568206809086,0.05375188721820827,0.02990753357329362,-0.05007781288386369,0.06085687733321851,0.004318324212353817,0.010609735889144654,0.054401387602627437,-0.04269968057015727,0.03346938642712532,-0.024726238662829334,0.035032062850778
ARF6,0.04007173279285021,0.06197211566624792,-0.05166018264961377,0.0017362601745266536,-0.06964965825823481,0.04291580141527412,-0.018379639803377347,0.05724050540265046,0.08428036803123538,0.08256021176083832,-0.010871722515137159,-0.053179190595337204,-0.010533753144909128,-0.08406945336989304,-0.03290879598359777,0.012976234226666194
IL6,-0.05864575071614054,0.07227737494031727,0.07854208794305972,-0.00927372071093897,0.015986282354606276,0.0035937695695292464,-0.027614184978929434,-0.020316380294948515,-0.05362912450486666,-0.07970144065013578,0.0013158775116995888,-0.000663440240234907,,-0.051875779570833565,0.042914224685617,0.13134683900725536
CALM1,0.10569407213523858,-0.05597033102370628,-0.0009709811783644407,0.0363397510252459,-0.06087015180357797,-0.16777586085300206,-0.02056260504507473,-0.05292074195053992,-0.040304475272810086,-0.04921973782895473,0.07265083355683484,0.012680037924646727,-0.007581638539382101,0.07575561283451615,0.1203255642473319,-0.11186639920202805
VIP,0.04322712656504722,0.0005904679146897205,-0.011399143339050379,-0.01821824111828509,-0.02556004626780923,-0.04888456771069595,0.0012818472970132252,-0.029954401773003982,,,,,,,-0.023575750768247826,-0.012759069470558654
NMB,0.06477032760546532,-0.024607065820095704,-0.05531191410482469,-0.01907826999374556,0.01973802355055834,0.127903707975311,-0.01838636286345091,0.08175164952449694,0.04940841681102855,0.08796355388488,0.1078435373035178,0.07591983942374457,-0.005081879491215682,0.10119920552748345,0.08403489252848634,0.0954222777709363
CCL26,0.0439623812019224,-0.031293163003148355,-0.011279012302210822,-0.019720480215667885,0.10385297931819727,0.03353813738681813,-0.014148201251629276,-0.022562761013385006,0.15044898796524342,-0.01900229406608144,0.0006477161499928562,-0.005089655110473047,-0.020414590819532254,-0.035605102716504744,-0.028455421646509296,-0.015713344129870462
FBLN1,0.08112347994836522,-0.008228633915284885,0.016311498844250216,-0.019504516738956656,-0.014561751475789904,0.016564686293197902,0.00857965123153032,-0.0133997077568753,0.037880050987230046,-0.010085720458016558,-0.018912485057297163,0.01870531066232369,0.0007734299602963051,0.010219934256080938,0.018961433182156106,-0.007724806556834254
SAA1,-0.00459862389763012,0.0006192250949074135,,0.009288556936737493,0.10114472530575196,0.055873479640653444,-0.02213327047062934,,0.16600745560580504,0.05039873236798486,-0.10026665292356003,-0.06015048776322886,0.004247642182857812,-0.09122546503027354,-0.04640679478554551,-0.003975696911832557
MICB,-0.012080474178231932,-0.0037308400340513087,0.0030768981993727243,0.03160158699748326,-0.008287777462973883,0.029710943664716914,-0.014884704320571629,-0.0265843886923558,0.06018653474133633,-0.0584364042758895,-0.002406834617993324,0.050059914180782046,0.05611067535511851,-0.04213638015806752,0.004662081564873906,0.05840248844283752
MMP13,,0.07745098164392919,,,,,,-0.013616355082328363,,0.004268978185609613,,,,,-0.020443728667920564,
F13A1,-0.06671450929233189,0.023369385180124855,-0.015821224443690978,-0.009396774562188808,-0.023988313484275235,0.011990938229334237,0.024737092053838852,-0.029161999091809252,-0.05555355378743863,,-0.033105079246709274,-0.05115902747671146,-7.896263889492935e-05,-0.05587059738214668,-0.05659349594235676,-0.013853893685972105
CXCL11,0.09142404485823576,0.05143677915215785,-0.021712497675124294,-0.007586588530202599,-0.020135359317916778,0.06934084457072494,-0.03186812114509008,-0.01671775127362688,-0.04431701785849243,-0.08582138127313203,,,,,0.019806871911635944,-0.028472499415861784
COL5A2,0.07767270444098846,0.0390496316855181,0.04253999852780488,0.036903487971059364,-0.008489497340919904,0.12017597792255152,0.024003188870602817,0.006357755528743906,-0.01543802361196145,0.08271580035203163,-0.007596009983011786,-0.02512621715962099,0.07956383685676663,-0.049393980193491165,-0.09508397758405181,0.04056892100635679
EFNA5,0.048765427693823166,0.10929688139639764,-0.02119681208560204,-0.02633416148096921,-0.04919313926323966,-0.0787014180655458,-0.03444506364797754,0.005005691665649317,0.036315906465444164,0.0661985012721853,-0.0278252400316731,0.05691734625513946,-0.050208713088309216,-0.038855720625999214,0.03710844661942131,-0.003473018869327607
AREG,-0.02032519754583978,-0.03563188203392211,-0.007565354241540672,0.01777605716161524,0.012245783192530823,-0.015412474261754757,-0.003842003144214567,,,,0.03017320507639431,0.10155509519144101,-0.02328159122484462,-0.04360748940852546,-0.021170167775528586,0.057002691775928496
EDIL3,0.08213623607627243,0.018364278483774466,0.03096889866133135,0.035153365697422674,-0.015450920118167072,-0.10629221128045867,0.02886815362737062,-0.012601008246759372,0.010227373547660368,0.04155628521019034,0.010764765786743525,0.05234293206079605,0.027838337585432665,0.05672756543155046,-0.02838927306892089,0.00886162839076316
CD86,-0.02580005749004472,0.015396793665929444,-0.06786174331233795,0.02543852229150575,0.0031602026501420253,0.0639656497844643,0.027742088068856283,0.007833509701198105,-0.04717518673245202,0.01756092601467899,0.04156515068671133,0.008860175377913011,0.045320404633724706,-0.03934329745872743,-0.03653309117543469,0.0203227260891165
AHSG,,,,,-0.023480671977711837,,,,0.09356867768100527,,,0.09487469513025767,,,,
WNT9B,-0.02780853828217171,,,-0.010586569539718727,,,-0.016771985225950737,,,,,,,,,
HRAS,0.07032927332185866,-0.032648027481965755,0.007650684145926943,-0.044617367492358284,-0.011982389009954679,-0.015851467643524346,0.053784511426812696,0.005006324335630661,-0.08236804002985988,0.020157455570364583,-0.03333495931411146,-0.016361100003108704,0.044888911045687964,0.02786050430239677,0.027871069097278184,-0.002247526999801513
C1QTNF5,,,,,,,,,-0.05808945897237792,-0.020149968390202246,0.001318289638613838,-0.03605692475404743,-0.017234550092164225,-0.023478659169662977,0.03182220330138225,0.10790868347068247
RLN1,,-0.012858811167433015,,,,0.007072284636881698,,,-0.043637176843907874,,0.03562995207902314,-0.03416605518068512,-0.016337577078714666,,0.034839348921422444,
COL4A1,0.03982793821341136,-0.004657938667020257,0.005261097510982479,-0.011197305023493568,0.029329981267972753,0.12017630757764443,-0.011975462181553369,0.04119947549402757,0.031973070413650766,-0.011947294299540957,0.04575726183294802,0.02536968754490958,0.028272116161509795,0.006862835293655941,-0.06714548113882428,-0.024415715523615357
CCL3,0.06752861669810217,-0.017463250637324356,-0.028380989246725517,-0.004908618280161623,0.042676965811228436,-0.008556426689735863,-0.0019678865750057646,0.00401966717815059,-0.03545244732118381,-0.0980168907396269,-0.0705074793353131,-0.02649268193738071,-0.014351475848072351,-0.011390226063919736,0.03516891254568422,0.007265281791399165
BGN,0.019367837062627832,-0.010951213909261475,0.05681556666666997,-0.003960488823087434,0.04191964403687841,0.057518275479663004,-0.021870205709547508,-0.01303127966179502,0.0072955114632758875,0.02942939274523032,0.029224772863372737,0.013902141651920132,0.03229033115749054,0.003691419079108755,-0.08268675965797061,-0.022817701584845786
RETN,,-0.01733250145976974,-0.010645181476309017,-0.013062489694462005,-0.02644900283609417,,,,-0.0177647319427042,-0.03530101464107482,-0.03664418414809919,-0.0030835993346815535,,-0.025164376121057194,-0.012189221956243638,0.033922822183662125
S100A9,-0.0064289365648818745,0.040173202802063046,0.004432137679681075,-0.02237962347429183,0.013160829243862094,0.12787001611211268,0.03176661484905094,0.0460227037324574,0.003751345001329096,-0.10534753128020281,-0.08513399101038584,-0.046881528349565105,0.10773691028089373,-0.0710827444243896,-0.05286467053243101,0.0031397786961184088
HCRT,-0.00999503824688482,,-0.0182397938248786,0.06253160065184153,0.0898857026800304,0.07152420713017225,-0.006186639779999119,-0.025917850429063125,0.022569694902306044,-0.0451243781674745,0.06539812463631905,0.009574087450741186,0.0339776624583794,-0.009932315316548835,0.019855034834208578,0.023958487722677467
FADD,-0.004363166709797275,-0.016789452933771723,-0.029407411205935898,0.011411502196963514,0.09297797505090968,0.08096267046972258,-0.0020706468698046803,0.06148103141696104,0.003414025201729774,0.049445337529232705,0.03494762475821605,0.026938683372299606,0.06123820944826868,-0.03646147767299036,0.008243307395273503,0.047882454034792944
ACTR2,0.03427662847986139,0.04690254227421935,-0.003936806252222299,0.04848647175503011,-0.005964352278991087,-0.001018974493469431,-0.0621763380743854,0.06045739757758372,0.0022818819969501383,0.015207386841483527,-0.0167934633407607,-0.030253025637672213,-0.02983013723645623,-0.03964738203462081,-0.010776968941050217,-0.03534948505099995
BMP2,-0.07532759456606791,-0.03653386833884347,-0.016374320689241745,-0.04164894903435847,0.0363481484928323,0.03672971991151647,0.024516182688127396,0.031708490250580645,0.05600336997848541,-0.07727364897567182,0.0645222869805944,0.09102453054015328,-0.011530257986001798,0.008177860522442643,-0.007614441458662272,0.10072484403011868
PDYN,0.052879002142693414,-0.048829668098481153,-0.01529549742227283,0.08917557225387673,-0.01370793721053886,-0.1283523091516885,-0.04334657320315837,-0.030399531720811255,,,0.010712677416973708,0.045224202967795855,,-0.005463720153062353,,0.021917893739255203
CD55,0.026807821829315383,-0.010699571505368908,0.015106871705890248,0.00975898667629589,-0.04494228501562836,0.03613463772143948,0.012135036628766659,0.04828903375241123,-0.011260939669251796,0.005539970092652893,0.07207953673583671,-0.00636872082833401,-0.01125065932351406,-0.013392850066024566,-0.02950154623174099,-0.024180468369041568
OSTN,,,,0.08634266962736603,0.028228259134385807,-0.028082599623749087,0.02347775368993787,,,,,,0.10349665653644399,,,-0.02358674296545583
PDX1,,,,,,,0.029445942726944938,,,,0.005566646543325488,0.07089077228392762,,-0.01807179254005329,,
CD6,,0.0019416587948407672,-0.0198582370727786,0.04619063379598269,-0.021095027378962707,0.007539347807749458,0.07119139126442063,-0.017991764894428372,0.07684578232073049,0.027547315179643473,0.007182898364017443,,-0.02168493653122707,-0.028046962995702935,-0.06382496466444317,0.01888108068363092
IL16,-0.010447846540168022,0.025534909828920805,0.0006884451664505631,0.03164839583085947,0.04669441740325339,0.04196298277238468,0.033877320028564896,0.022612921314871026,0.004400492251734499,-0.024538989131604,-0.030871826892850056,-0.03790424089787595,0.027974152850708513,0.029189512656423007,-0.022615565029904833,-0.011620975218568981
LAMA5,0.06352048439787947,0.016284023092817443,-0.019163507818465174,-0.027449838715479905,0.05958862853418956,0.08329985171501389,0.03972991557701434,0.02581414786178544,0.047048092964852045,0.02421314395281899,-0.04945520516692635,-0.029876136266834063,0.07881172722113809,-0.04652706073990661,-0.028790784591771146,0.06579318836376652
RGMB,0.026489165083301354,0.01882555186463708,0.010468676704568292,-0.05616743328340772,0.03060346960581332,0.000858567727590766,0.011516760099517853,-0.03856806320191943,-0.005273223143067456,-0.04433141345180738,0.026042692844506568,0.03910658513032353,0.13038620025057962,0.013912092027352498,-0.019913871832304413,0.022640413631489817
INSL5,,,,-0.018120534444866134,-0.014933129661265103,0.13047121085878582,-0.004327166458826093,,,-0.03675889521501275,,,,,0.07804069037089942,
IL12A,0.016031784129011947,-0.04143480121057903,-0.019673869978312847,0.03611608946277575,-0.024044062724761617,0.1482731471560513,-0.03222701844684762,0.031008455487539346,0.08042090361541258,-0.009992749882380114,0.028462978683692835,0.074083328351853,-0.005657085417352645,0.09499505063719434,-0.0355010266219486,0.0429997962777942
S100A8,-0.03150226238368251,0.04290386670517171,-0.03627317900930341,-0.06045967895097578,0.05245876469671214,0.10519111672603018,0.002148577970588685,0.06406518242693202,0.04562733097691961,0.05082490437911315,-0.08051777847181192,0.0033630133361078405,0.037097709568984956,-0.053404109535016335,-0.021157633455338852,0.04894016556552375
TAC3,0.05580041735407736,0.06703980204961088,-0.055832079464464474,-0.022546674439450496,-0.04011665278180844,-0.08944697635082806,0.050195446473558815,-0.03888408822327629,,,0.007195455437776137,0.0179474087229215,,0.020963410333589474,0.0597331606039221,-0.012221004241129313
TAC4,,-0.03965580324617047,,-0.020438199893456646,,-0.036369686485298675,,,,0.019873716481885465,,,,,,
MFAP5,,-0.013582752767018438,-0.011880546822923279,,,,,,,0.09620199849865253,0.07081757955211444,0.0009854490228163575,-0.02328159500517084,-0.03322776854890633,-0.045716790165906095,-0.0010644822094064753
CXCL16,0.0848733003186052,0.052187681224279185,-0.016725337404787655,0.015629666036738165,0.014543938510330461,0.11356936921490252,0.001515334663759373,-0.0008881384176654101,-0.10628116817454634,-0.08164312401190729,0.05403842135342228,0.06006174493555691,0.07183008820029037,0.001687104999557544,-0.050506538016249936,0.028132142564616262
AGRN,0.07820504189265137,-0.017310318104236663,0.0501429300089424,-0.029876842831291286,-0.010909568403838155,0.12253644513317467,0.048817660871201096,-0.0034133302315098608,0.07185239402534777,0.0031908647982302626,0.08311864427413937,0.05124247662948047,0.017108592251801794,0.015190768933376725,-0.0077402777390121495,0.021685043275172542
COL4A6,0.03663364537329574,-0.01733250176780384,0.027611137986649124,-0.014450455151950068,0.0932675783798534,-0.026508489228637428,-0.02580807347511682,0.07719908291340699,0.06148461938179427,-0.002093622949729566,0.06828650132693052,0.05661302235695711,0.07266334382705043,0.021021397881481753,0.008160753350274115,0.07937942963031229
FST,0.048069804289175844,0.008732896647816136,-0.006545147527809572,0.049430151435988126,0.0303293551294114,0.013130506318735278,-0.00011015118081133259,,0.077497492811222,-0.04281247336527609,-0.021023446119303152,-0.022634286371851296,0.07214688076523561,-0.07574917126873411,-0.012530336645783496,0.04531177637113936
MEGF10,0.04358572348262652,0.02727317336650018,0.009501376299983237,0.03997630278290772,-0.042914179623299194,-0.02288276063060306,-0.014988316212210905,0.0010372277790399022,-0.05595524011470765,0.06367932396772548,0.032190390113035115,0.06137452448836663,0.02359782402377777,0.030926486197736316,0.08066189230616784,-0.013849080085050577
C1QB,0.013103416589212902,0.03762796871221977,-0.08707560643930504,-0.040152136275432404,-0.024633880402136807,0.13910423205526695,0.013652002700511617,0.0654973655152588,0.04914320752399369,-0.05326521855360953,0.056565928740301225,0.03697515499581512,0.12160380080957059,-0.017813854811794552,-0.05473555794038297,-0.04499567542475251
HLA-B,0.022710879608411477,0.014820057272017228,0.006067752024451971,-0.018752831738020722,0.006477232144396765,0.14333858558033735,-0.0001564238064446027,0.04716556777707032,-0.0019286180753017364,-0.0035352787679459796,-0.07227628989057558,-0.062494485730537216,0.02706659042113886,-0.06764139708566479,-0.0920376053871881,0.04262340767825452
PDGFA,0.05778001972006378,-0.01318199339708943,-0.014139114193837666,-0.023095443709034085,-0.006936248345421546,0.031546252686512545,0.021095212631429407,0.04830371229694512,-0.04284541775388376,-0.0014219965646359851,-0.03279820758184101,-0.014171300322078691,-0.0029656564910615934,-0.058692553684731,-0.0028233637965628133,-0.06444967648617017
LAMA3,0.09434455764124537,0.038229940654518964,-0.015365728673470441,-0.020261401646213067,-0.006843276575536528,-0.08274433822732608,0.021326294866587797,-0.03459318512575884,,-0.09236186284707627,,-0.026898012365705472,-0.019067951254892343,-0.0068009489715108755,-0.003024948258680314,-0.013398800334820634
DKK1,,-0.024150237929858872,,,0.00906700063857146,-0.051771352651786125,0.0020190670100144028,,0.01795461536674635,0.04333199210337217,-0.013397619297144482,-0.027652871212364195,-0.01712245579669177,-0.03273350731812513,-0.021355034690916506,0.037175813722411334
INHBA,0.046896534520471836,-0.004939668037037004,-0.010645179929127484,-0.011350508558071381,-0.03091758339310821,-0.09659325455849407,-0.00010521288367817769,-0.028816865148379455,-0.08413703600307994,0.06161056557235148,0.009967153664802235,-0.005453006587784533,-0.02409065542372653,-0.047860674991998566,-0.05510506578995574,0.03982654708609007
LEP,,,,,,,,,,,,,,,-0.01631158052527723,
IL7,-0.02248247789372905,-0.02106039842684481,-0.02067027981787235,-0.017524047904343247,0.025874889606554798,-0.009013872586648689,-0.00415776531158833,-0.017456441560255137,,0.01747467108849864,0.023060387745342865,0.05969809268143635,-0.017875026799240867,0.007889798863520571,0.054424936641476726,0.0024388655698199895
FABP5,0.06526569856257673,-0.009749908666066726,0.004902239657832576,-0.0005719991987296824,0.056442919833451836,0.031302901861793415,-0.032659705826736316,0.060746403056856975,0.16775635544744905,-0.030657680212254436,-0.02461052283732327,0.011899324673879292,-0.020001776682474104,0.08376109498703904,-0.008137016998254337,0.06530137221793393
CCL4,0.04272987859483124,-0.027294326732350542,0.0003417571220923385,-0.00320862596582133,0.015383898001103168,0.01441407087629911,-0.015457129328827939,0.03721492787525917,-0.08391212681904457,-0.08589699978762189,-0.013286057309597813,0.06327586705350739,0.0010694889070122669,-0.018661096744099374,0.0634460657546381,0.02046145955993179
FBN1,0.09094847691912282,0.011566988256172273,0.03265465538240804,0.0627337608766165,-0.03716528269750146,0.09186416661397864,0.051848768727332455,-0.03338471985891097,-0.035457311072249614,0.09326575240166707,0.049594258739219514,-0.004370058942376611,0.06993707742391028,-0.022162655221536303,-0.06859551367003731,0.05673975156666341
TCTN1,-0.05335597681558987,0.018656296678129857,-0.008196805750423707,0.018176577819048634,0.055156665051941195,0.14979613754040003,-0.012350416225781721,-0.006553431409934456,-0.0189749609684279,-0.05032045426307812,-0.0018251938061160644,0.04028107371028214,0.04151396525390215,0.010650779098274683,0.06901567029571612,0.08048105854815384
NCR3LG1,,,,,,,,,,,0.07948599355882759,-0.0404999523228675,-0.017875036290257558,0.008152826881890021,,-0.023462892400712088
BMP7,0.09275054012128174,-0.01762666587005008,-0.026646188857231648,-0.03563549261313941,0.03278444789809551,0.16000005682621202,0.005631166371778578,0.02613080084887552,0.036654959312571074,0.04089391931814292,-0.012603659056075576,-0.0033245728560489895,-0.01361478833050981,-0.060973881770098264,0.11477560558749908,0.024661329164820806
NLGN2,0.01728624538510439,0.018774146322736406,0.04605545946382896,0.019458937507725916,-0.039719799461692434,0.04255442798055632,0.003146413258601422,0.014290622499520464,0.07767013016612055,-0.054505503489178514,0.05231258385364784,0.0597954688606928,0.015841615192227876,0.006603797371207744,-0.002513624170155768,0.08172218682689808
CCL25,,0.01999271963851755,,-0.018022350321296624,,-0.03372339567883259,,0.08968975127322475,-0.067764350957582,,0.057650001021455136,0.036572914734191636,,-0.007494174354666892,-0.008864821569769596,-0.02413553848896034
NPNT,0.12280609006465218,0.01562996681996445,-0.017779401904236776,0.05147767385486187,-0.04198526072705213,0.14477850995796437,0.002119262448422818,0.018647796910217188,-0.012191674596982659,-0.09885424978007035,0.00955450189012626,0.039786016046451586,0.007013716938303617,0.06928461957828393,0.046834456807484555,0.007467054160789686
KITLG,0.08704003522630918,0.048714217556796544,0.05090810862363955,0.02656034421304952,-0.04439134255258467,0.027711772500820214,-0.003995730417867372,-0.0445352239481375,0.09070084180793078,0.011952590230521866,-0.02573936420712391,-0.01391722775276565,0.02168369919794146,0.0508526363407136,0.022054038589201963,-0.0014035574443711082
MADCAM1,-0.012892567545334237,-0.007144896930461618,0.013601026638316999,-0.030246877294849504,-0.017528506758865893,-0.04366504731188496,0.03192891989216806,0.0021910848853324305,-0.0087580549701597,-0.017624310645353948,-0.02667522134235806,0.021011302887699555,0.15298565478078,0.013201022200214779,0.018893201656643658,-0.024214704291450728
F12,0.031050895629407077,0.01479621916576388,0.00033240111077596264,-0.04247140936896194,-0.0270585158530353,-0.049506036164592995,-0.028638253152840278,-0.012877059406389441,0.09482183406571064,-0.008674554374379166,-0.06146814811865595,0.032815510368546554,0.019007037395855672,0.01036607060186763,0.0016837028329740183,-0.015099718416726323
S100B,0.1290672805778859,-0.03762855807431296,0.08135743157114615,0.040091861203597846,-0.039674977964899244,0.10572562261574255,0.02782301908279308,-0.04241395059515546,0.12725581604750183,0.08452174444137747,0.08348648649825505,0.09680690385482216,-0.034683161259958184,0.03526872207394658,0.085300259416215,-0.055679373465281484
IL27,,-0.0013362117909981298,,-0.02286859070674482,0.11748312397084551,,0.04458526557205171,,-0.04294799967684136,,,-0.0383056109732711,,0.05633268538025235,-0.029080240948697596,-0.020058009428321432
CD99,0.007466600474630282,0.06172369449431066,-0.0337650832080785,-0.021292438919862232,0.061195893653168076,0.17279649565612878,0.002077298729421459,0.014549590044628285,0.07490095340294199,-0.0387044765697149,-0.02328995033403848,-0.02190233023012065,0.004238988303103276,0.012662138268021044,0.0215295129787275,0.055020133362645315
PDGFB,0.06670729270820862,0.006228988772071136,0.02860499742413277,-0.017886256815124513,0.0517065777339092,-0.0049017393062411214,-0.029723249268982344,-0.013231176533499955,0.04597163511760384,-0.037620102010630846,0.0157906504124222,0.008328717454065606,0.04607854795785752,0.04803791152140886,-0.009093618668592337,0.0006621874745252663
