,UKF248,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
ADAM28,0.012928436283570068,0.019370629538051305,-0.031582632116657426,0.003228747988847272,0.04235933515562774,-0.047840318079535094,0.02719133616777194,-1.4058169131837833e-06,0.006185415489895462,-0.010078261101580938,-0.026764590869476208,0.0532431853129019
TCN2,-0.03714321462126565,-0.03880786606848211,-0.00247866439308009,-0.03639353379289327,-0.021512744796585916,-0.03165345136224743,0.0048598496935047955,-0.026278894431604305,-0.05774899961513302,0.004181385159007562,-0.000321049227490468,-0.005514179788138979
THPO,0.012526576929080342,-0.006498923119336226,-0.014325943593210334,,-0.012532993449313221,0.014372424882079616,,,,-0.021005317497736046,-0.029131451294265052,
CUBN,-0.03882048113584539,-0.001682343883288388,0.02632038914947589,0.12442826198501646,-0.027312862419868567,-0.07733314434489723,0.001980288844499867,-0.018637924673523074,-0.009843135732663736,0.056022050017839255,-0.01215139995551105,
TIMP3,0.013621046735112033,-0.015129357615141587,0.0073110653557152535,-0.055997083435766676,-0.06654380669635886,-0.06425102844228422,0.05152005852114076,-0.012706108555368243,-0.005543194516611631,-0.025525140269206624,-0.01564569213637223,-0.018221792770375854
PIGF,0.005307280106341227,0.0138384885007871,0.01552761923072553,-0.00794465268766181,-0.007184674443624207,-0.021998875582444344,0.023967385059513634,-0.003020928657649896,-0.0027250652584454717,0.056159865209481,-0.01693010383890815,0.01828208294173751
CRH,-0.014223508871934559,-0.002588163245101308,-0.004104400145625152,,-0.017141906973419732,,0.03761456572606784,0.0582876374922911,0.026410279445689657,0.09652053281175073,-0.04257497860844624,-0.05774386417004398
BDNF,-0.011495628776903953,-0.04791732374159508,-0.023304805886207126,-0.024428816063744408,-0.01411536956049083,,0.04536654324357259,-0.0016829882787222255,-0.03514188657400794,0.08622529314298615,0.02946583617372293,0.11762605735061983
CCL5,-0.02438588701702989,0.01199999915669157,-0.035798379621313055,0.0597295585089381,-0.017002512776500004,0.07083628364657464,0.09334967574696766,-0.0426055914607907,0.005066576435801766,-0.02335743745252296,0.04996421821424038,
GAD1,-0.009475257888929299,0.0014681055410246439,-0.030031858905729077,-0.02372588418476385,-0.03438825316529357,0.04921651097647539,-0.034189828925413356,-0.03748891146766989,0.03340290850981919,-0.052230100842809726,-0.055380093174184936,-0.11405420890952642
COL14A1,-0.004165771678199904,-0.03480314370057747,-0.01876498127645926,-0.04544256566940308,0.052251561033381966,0.039367299796791495,0.08756633465889768,0.008546202503072952,-0.04375350950180541,0.005213066436076432,0.021244007744934307,
HLA-A,0.023290788954652912,0.02331465572154577,-0.01897513775169857,-0.008061843680081603,0.07176204907366396,-0.14668548936107131,0.10220676350941363,0.0015886263761216793,-0.021463123046892903,7.416260522574153e-05,0.09278072117485414,-0.11463419120426604
CD5L,0.13087703993521177,,,,,,,,,,,
FGF18,-0.012869703225951034,0.015149826696716088,,0.007432805430658541,,,-0.027134758440724674,-0.03829531583001139,,0.035766323507267654,0.10690202138318038,
ADM,0.003345930825779367,-0.012350009982892445,-0.024337182669124553,0.00011833349127791716,0.099933082251262,-0.03619773464321479,0.07292483743598172,0.029725680010375483,-0.09328268929726934,0.02553011628119638,0.04625254168396296,-0.05720619887051198
CCL15,0.03494902243054301,,-0.024594829067606253,,,,,,,0.015443122410732474,,
GNAI2,-0.0008224766805734092,0.0494562121583843,-0.007540891483269537,0.03419113427113051,0.02975017961097945,-0.03299841334475347,-0.023766944155557142,-0.053942606003661846,0.016052251998617883,-0.011444257757818429,0.004441118618631611,0.0954519429689301
HDC,,,-0.017439993689610214,,,0.02337694148238593,,,,-0.046834711340809375,-0.019439219672515953,
COL11A1,-0.03454361989221659,-0.01530498385275243,0.01897202050934709,-0.024276161888330487,0.030194070987681933,,0.06116924349613033,-0.008672957011231285,0.04958590961603478,0.030756241738467104,0.035133178050649555,-0.028808974085847282
NUCB2,-0.0006420287300610438,-0.006473665267776899,0.02854592422780584,0.018897427872079733,0.0849880280905174,0.04170895517498307,-0.04299865242715364,-0.05379088461127353,0.07510179934489625,0.03266930528733492,0.07075266259149948,0.03756717593274322
FGF16,,,,,,,,,,,-0.019154823904501864,
CXCL1,-0.04388804014341492,0.02667692151938074,-0.013036694196625271,-0.0023410284149252146,-0.01700251565913179,-0.036230557639579004,0.09090909563154115,0.055153028557603456,-0.06024124414226873,-0.022162344836564166,0.10676639715174742,0.07428115597853233
VCAN,0.012500210513202287,0.0033861847544548397,0.044827847009397,0.023284519177363714,-0.014046914033145867,0.048646257218359704,-0.11236274056742201,-0.059932828317875775,0.02729592897382659,0.008917895672624023,-0.010298091553896976,0.03797846556611971
MMP7,-0.016976092839474755,-0.015823223133939423,0.010591882111992468,-0.03259930247747445,0.05070984082374162,,0.12655093411641827,0.06552165202647096,,-0.0201040165969935,0.04729342239929848,
PTPN6,0.0395908336098234,-0.02600868562588871,-0.012041839286269843,0.10533882563105057,0.00032767173391105175,0.11907472354896767,0.022696997716524173,-0.03567670643283594,-0.021118898865628042,0.0431639482166212,0.02597027239953801,0.014363243244547576
PTGS2,0.07421296228492925,0.041408410348410585,0.02602158948084767,-0.005892947277042722,0.0797640491491845,-0.03212562556232503,0.12597139382894587,0.04835750952150916,0.026056469655761923,0.022963512995464994,0.0822792186681101,-0.10554116221837175
XCL1,-0.015586419901627893,0.09050733532574262,,-0.016171113934095677,,,,,,,-0.005155522922218948,
CD58,-0.02876734962910448,0.017595325738161118,-0.0018404301778809143,0.038760976922670394,-0.0069454035332973865,0.037488733219300685,0.04788638063652649,0.012564075678061101,0.0005636807971013,0.0071464512608550666,-0.061428994525144776,0.11357703662281417
TNFSF14,-0.015704924863457353,-0.0015696751788607762,-0.012733419787143135,,,,-0.021706379541709064,0.029035091855098262,-0.024984773553314545,0.006158296958014764,-0.02099786587894821,-0.03824450129070044
CNTN4,0.024715115497708808,-0.016948092939929313,-0.014691566070713034,,-0.02222036076277119,,-0.04432569356276419,0.010307675359938909,-0.05029325184623574,-0.023544791254915938,0.057472827573074,-0.05338883465421797
INSL3,-0.013962555617389662,-0.018245840491680355,,,,,0.010820921703538317,0.060786012082973365,,-0.01894621308801335,,
BTLA,,,-0.01626101258348644,,,,,,,-0.01832004073296678,,
MFNG,-0.023322743034039344,-0.024466724791825555,0.022524245527055117,-0.022442251572466463,-0.006630962859353935,-0.052134062554297596,0.024181704649228343,-0.05367131517858793,0.04369370225361811,0.030210514898157206,-0.019399673325711585,-0.02650357964003348
ICAM1,0.012772110260633853,0.017424709603230778,-0.01422813111600053,-0.021637248509405366,0.057647318361771775,0.04724254679139288,0.0966515374197291,0.03812254298691797,-0.02879826877853876,0.05843419009995549,0.046535805220262454,-0.04771338254029256
PROS1,-0.03335365563238768,0.03846944390371975,-0.02363783844849887,0.04968609022537888,0.08398314393491874,-0.05806080844224977,0.08836099445804471,-0.007293683153419307,0.005963435615311724,0.028855321596424188,0.0026330911584452545,0.027240209189589554
CLCF1,0.003923981025384139,-0.031621450231780306,-0.017078181777318843,-0.04267001889346852,-0.019393161917078943,0.14487248647526277,0.04241084787332402,0.09903402160570815,0.005225617001851403,0.07675573811234664,0.009231027476022648,
PSAP,-0.008097962266175056,0.007354351963223716,-0.012328677482487877,0.024250149204256416,0.02536311099154652,-0.062358000476476175,0.14892055135007887,-0.022588364527917387,0.014189812747019265,0.025999573802728274,-0.019458227678613105,0.07264558054796083
EFEMP1,-4.447078119698577e-06,0.03565427572518526,0.056285414867985155,0.011689709797584838,0.05941065229929441,-0.049160949638005345,0.04125770122618589,0.020605381825168443,-0.014979036436772652,0.09166270567065825,-0.03982784701251871,0.15333517556369258
C1QTNF1,-0.003923021484553628,0.007924517814271115,-0.028258286919831198,-0.046818001460205254,0.03225688247687639,-0.0885625445591807,0.11317936375992071,0.038870519665479907,0.0033676638313162,0.0947304711855592,0.026707886495839436,-0.023966613117599816
ALB,-0.021586475336321923,-0.019919672219574844,-0.0144624754867346,-0.014991837035920948,-0.0007612517565877389,-0.05071172082391108,0.02846953945696708,0.03416722795646331,0.030838089809143956,-0.021423630116823508,-0.02752244522661961,-0.062286189735915445
CCL13,,,,-0.0016763881143063305,,,-0.016113318287977987,,,,,
EFNA3,0.040343977001964765,0.05524169418979019,0.08747515945624168,-0.060095743743416835,0.03719330825858325,-0.04267325972162024,0.0817627368797882,0.011237102186131814,0.016026979816941855,0.026656189929005997,0.08652411422048994,-0.07632732551820008
DRAXIN,0.02838763529973392,-0.033198847894950055,-0.011612658115608573,0.01285825666822958,0.010299196496960154,-0.012999463186163025,0.07116519560706326,0.05525482089453331,0.009360005541684516,0.020052088394497222,-0.010179947467679598,0.05304369038674631
RAET1L,-0.010876966428708681,,-0.01390877153753218,,,,,-0.02453248021189663,,,,
NPTX2,0.0007397423066980954,0.019697378756185466,-0.02158288797291403,-0.010792403401354865,0.05208005321411805,,0.07152836860505497,0.0425794479361236,0.0005630111409034408,-0.0334700095024327,0.019600329611747576,-0.032379984152795964
FGF11,0.04397161924178118,0.014239837448725303,0.01784635346526403,-0.01011615204469434,0.07790147166446461,0.023942216694159035,0.03879088362466576,0.007914644659783017,0.041000598500509314,0.059103688736941655,0.05810452086372534,0.019042065845120543
CD59,-0.042619544519608435,-0.00840259891803263,-0.059827549606216425,0.038156531648131216,0.003648522386324866,-0.0708250362267091,0.03854152878283702,0.003188285039749704,0.03997437243162476,-0.032828976195862176,-0.06666489118554957,-0.07016625627863221
COL9A2,-0.031169947836874365,0.044005620746759955,0.008202615130924943,0.0033400013681507434,-0.033110963931057696,0.012055371002394713,-0.041583413435942254,-0.023429667246082943,0.05654135456304967,-0.022388804221128496,-0.02763093226638983,0.04834898456112422
DLL3,-0.03446243158603761,0.007578069065692606,-0.04244680077445028,-0.01921083435807551,-0.03408778149056178,0.05336529824100866,-0.08873870907801786,-0.016739385061157762,0.07349711610235055,-0.053144073133317885,-0.04884210271316657,0.09466100276489407
FGF5,,,,0.07771463455795086,,,,,,0.0041387839785184885,-0.017994553123616887,
LIN7C,-0.0029151894362350293,-0.04894288934705504,0.012828053851414159,0.056726180417716474,0.042780145952600906,0.0064720406515630475,-0.03217466026677087,-0.034594354288867646,-0.03532396754473615,0.03794823075139049,0.04488318658042519,-0.10079483195114358
GDF7,-0.02565058148055348,0.036654341658102184,-0.01273341929232242,,,,,-0.02103043681745431,-0.01639473512818604,-0.027025866724081467,0.07352791218947353,
PSPN,-0.023975178728788533,-0.03937176777670701,-0.006159890889024441,-0.015926881695057415,0.024966158633545517,0.011658278375624179,0.022405610040655027,-0.02857476942339652,0.01251509536493549,0.05840254694209349,0.009705903553050878,0.3332074871849216
ANGPT1,-0.03546543758263883,-0.01903526803536811,-0.008194307736637109,-0.005984508062459983,-0.0032219029698344914,0.0529672747923651,0.10848703573476319,0.04117846414749411,-0.00538786005961362,0.005239904157806386,-0.031960782430367415,-0.03795408117615905
PNOC,-0.02193906477028209,0.01365444899480071,0.003614885061148806,-0.014991837035920948,-0.024798596354915853,,,0.014534672248552837,,-0.01955425075778924,-0.005404562488136272,-0.060249874046360084
L1CAM,-0.0329396242652386,0.020968078906597975,0.0367220217617278,-0.004205594458996361,-0.046315210683212774,0.0018163009528106185,0.09298450349089553,-0.03815815760787445,0.07693503641893258,-0.023798456818637806,-0.006163614241140164,-0.054520424410425004
APOA1,-0.029526469408403175,-0.00011455388687628641,0.03473903932896604,0.02327369544967974,0.025550427090074462,-0.047285051392710734,0.09168839407728845,-0.016548896418078517,-0.03628614103803711,0.05020155895856764,-0.023644391291263438,0.11477240562636104
PSEN1,0.005717218333109013,0.029423865700782842,-0.034695674065877244,0.024383588052150476,0.048552728154228744,-0.09235395781151354,-0.008928609439924517,-0.02775164558746065,0.0054497014141274966,0.024241691667873377,0.0768449571188319,0.1315589897257732
CALM2,-0.054648217363999815,0.02600470413817149,0.005527099627001689,0.02350129166902089,-0.030663688187499292,-0.0027411337186311942,0.013283811509567301,0.01063240405620781,0.07422847937909208,0.06424450297537589,-0.09003282297709665,-0.0005426050753982641
CLEC2B,-0.001954151084965373,0.026655969762924496,-0.008801116554811176,0.036971645729729344,0.05858936299687664,-0.05180601698869906,0.039127518204540516,0.054300615340420244,0.07971430293250599,-0.020007610362994286,0.08328685596654106,0.003113991543433825
NTNG1,-0.06872679431270881,-0.017002270968361977,-0.00748614282639997,-0.024567292296595246,-0.03790832448322018,-0.03506311518888181,-0.03677884750355197,-0.02667503622683121,0.042539246085757,0.05925014552538661,0.0010107027622213165,-0.059005986116156324
LRIG1,-0.014432556993273771,0.012892294789342878,0.06469166875209018,0.04454562125485744,-0.04905149678928287,-0.01220760719597777,-0.04427518567995587,-0.016965256131011387,0.018948981351175852,0.033406298226895115,-0.07056663324088867,0.042492237988389914
CPAMD8,-0.02185295023912918,0.03423252503947059,0.0501109131956843,,-0.008350347370700832,-0.045201516362953255,,0.0102498576896591,-0.020615941300726227,-0.019851991389691574,0.002488650808689161,0.15957802188132525
GHRL,-0.028979811546295167,0.05530847182808379,-0.011612658115608573,,-0.015995492605278567,-0.026679305539612206,,,0.031517465102460805,-0.02725233284566091,-0.018573841344936757,
NPY,-0.05736662372281554,0.05634609486830427,-0.013376525920398376,,0.027157668224207596,,0.08281755439814213,0.07668943749010548,0.012717560011917185,-0.023924433316379137,-0.0070979038931939685,0.08515191467712174
MMP2,0.001249221638180093,-0.04433049412062683,-0.020879554551201836,-0.006436642593271061,-0.05035332714301564,-0.015883592262864177,0.07202546939438556,-0.02505621642494894,-0.053967760121513435,-0.03997678559012578,0.02990194333357297,-0.005021904837354229
PPY,-0.01834071486517826,0.0038438596488073523,,-0.013866780737436074,,,0.07655094483925799,-0.033224120038596254,,0.103962371126201,-0.024336276540120754,
ALKAL2,-0.02039804197462796,0.02714247830486972,0.028889990954156456,-0.03535365494481788,0.028163878006599655,,-0.013132949584998183,-0.02404748166193127,0.0057102153393224124,-0.03037084645870386,-0.020263712623287366,-0.036038262525244724
CSF1,-0.020264052228796157,0.021474572371752557,-0.022308298297446273,0.08340578766338531,0.006100252439848832,0.07307232824532693,0.011476049030156258,0.07950984342080775,0.013484119876581725,0.040136970732567404,0.02745759182431015,0.057567769303278817
SEMA4C,-0.041225250514058655,-0.035514833005897285,-0.011608021407856505,0.0187061367585974,0.004963002228763516,0.028073915980555465,0.01835422491098026,-0.023636981055874716,0.04530984267562242,0.024510136151267722,-0.05499497765343281,0.021254693422858125
BMP8A,,,,,,,,,,-0.017005246106100026,,
ICAM2,-0.020346085098599823,0.012526815652614655,-0.012503934369213713,-0.005106894476502324,-0.03280308916914222,-0.08851651950076786,-0.03307574821408195,0.03225374539167404,0.02869227981054939,-0.059062157038143444,0.03004210164600235,0.00707224346101459
SYTL3,-0.02474586221346312,-0.015195130987484118,-0.02616125752329967,-0.012015964786415218,0.054303809883935315,-0.04999437603041541,0.05035049272480241,0.03952265932371445,-0.06019467727420526,-0.05696178317390125,0.006737580916608654,
IL1A,-0.014647700214965271,0.07030146991018132,0.014272264665854842,,-0.010371586163399619,-0.0066354732957013204,0.003114501487797085,0.11538283300398736,0.02984274102533109,-0.03745488139495581,0.13663957703225432,0.02559564605364671
HLA-G,0.04562695876575132,,,,,-0.039606284273458955,-0.010363361782511188,0.008845640752984909,,,,
PGF,-0.05082058758486327,0.013979055085127957,0.005783352741778901,0.04552981998206971,0.07485331792267036,-0.08688132464566575,-0.02234851457288891,0.013709408108817147,-0.03592124127466603,-0.028555801150943843,-0.006555734866210058,-0.05516022487611444
LGALS8,0.055159007815294994,-0.0018487991688490085,-0.03088302091369259,-0.0031137000143367506,-0.0018348679222295688,0.011581097531356607,0.05049197404454527,-0.00805803974295095,0.12092682582791399,0.03258359498349945,-0.016173072194404562,-0.015795101633350357
DKK3,-0.0585616976812138,0.05765758488858395,-0.009739058160857968,-0.02339635070499325,-0.03283915701957488,0.0405475871071294,0.003975940429200191,-0.026710435245758387,0.009996143200055284,0.030298959329177547,-0.03957602914074247,-0.019041139994600453
COL16A1,-0.038750270179305935,0.004963557798068527,0.008741304801401392,0.004752086372901114,-0.03097385311744215,-0.029357185437539766,0.10332593673290551,-0.029406156081523197,-0.001202196595895983,-0.03377548008590303,0.013867117328107186,0.06531709743385071
TPH1,-0.012289248368609304,0.005792046463183227,,,-0.015082908950799561,-0.03795881750644189,-0.01563762742032144,0.07194128905451617,-0.028098898597960963,0.01927333480556708,0.008459403990043695,0.010631571526767558
TNC,0.019009494993220428,-0.04249534230376488,-0.03748799863323685,-0.0024122693604170147,0.0623516384938379,0.12696001163187812,0.08341439714436731,0.08405306384524364,0.013475453323713077,0.08263397100551065,0.007130486612560192,0.08630306450244946
TNFSF9,-0.021852947970434723,-0.0013823088873619479,0.009400530446383278,-0.008551659982831488,-0.02558997505229295,0.14067861340413268,0.07102393698441922,0.017712896800450885,0.05193058405829486,0.06935450750179618,0.05649805662038429,-0.06584757702661836
C4A,,-0.017534352037730808,,-0.01644424264979385,0.03783190430925647,,-0.017939212514347998,,0.05908444505893676,0.015324380474617934,,
CNTN2,-0.07854866700718229,0.03834879292634843,0.017115155930521334,0.026009399124957006,-0.018963234755144092,-0.05127480936260417,-0.03144186040821901,-0.006794564617886867,0.01126519079624266,0.014042464803105373,-0.022360772487674145,0.0586222126070261
F7,-0.011989087982418663,,,-0.014991839139649715,,,0.09139630829856289,,,,-0.026044295555576177,
LUM,-0.03104721033060037,-0.01831052313543293,-0.01810848696853556,-0.024068746112829817,-0.0019273685028592142,-0.07696736305707672,0.04408366506181092,-0.010902343427412768,-0.039642825944327095,-0.0021224982337372015,0.05286440335469716,
BTC,-0.010876961898102586,,0.006970391807839359,,,-0.07905125021386077,-0.016352021544438305,-0.03583796916519638,0.002757566046663203,-0.037193493140742155,-0.022312505265049038,
APOC1,-0.03066448430492922,0.04634572466912402,-0.007567128634120977,-0.011091336444481575,0.026580791157221978,-0.09193038107241107,-0.12156638174204126,-0.02466714828700396,-0.0720119224899702,-0.09156444325979829,0.024206612727292697,0.09742617525162547
PKM,0.024957979414355097,-0.035341940881070795,0.007553436671275618,-0.06658413048526474,0.05519529056727284,-0.07710188792780608,0.12669440826259226,0.04906226111597491,-0.055560669947261096,0.11061037450294349,0.00014692306125145712,0.032838238209960874
TNF,-0.02797612427284964,-0.03231884881615986,0.05159148213060054,0.015365346042851993,-0.02017291410587015,0.030357879655836986,0.17082742679500276,0.010563097818824906,,0.05254038710954714,-0.02027005927096218,-0.02490087111793385
GNAS,0.01271265551776628,-0.044088024501244855,0.03364397448065145,-0.04675500409813263,0.026316513346949802,0.07139319029757779,0.005946612922452537,0.0309408877338126,-0.04602891051202728,-0.012144654247548672,-0.03857973441165019,-0.004455827047092428
BMP8B,-0.02972731897373956,1.745513871636607e-05,-0.011272851974443715,-0.03494066884702933,0.02001961713413069,0.015678591286148236,0.05964969207781518,-0.03215558589064239,-0.05968361763416093,-0.014254882789485302,-0.014761303319931413,0.02421295222237151
LIPH,-0.012289245343092439,0.024124420857905355,,,,,-0.01611332421406448,-0.012374600254251824,,0.0383811576482501,0.03051520798190261,
CCL28,0.0030840767007968223,-0.02176939505128424,-0.013333403538543547,,0.04330936373161329,,,,0.05072491565335916,0.04801344745215748,-0.030667705290471088,
PTPN11,-0.06699740328848032,0.02575303848747724,-0.05748208739018321,0.03385234263205012,0.04360480935883984,0.07329443757251013,-0.020728579863297833,0.043305179713407554,-0.0059029752153851225,0.010708310244830732,-0.04042519718169009,-0.04379704682664988
ADAM12,-0.0016284673233107213,-0.02784350794158934,-0.012885905643114861,0.07794311163353579,0.07039961709849446,-0.06944473679025284,0.02664079079996696,0.013740313034317934,-0.04326621216980966,0.008895448686904322,-0.014244354736360201,
EPO,-0.016512750066509017,-0.014791307225589653,,-0.013631158643283944,0.07538658447585929,0.023577673221542802,0.0074468699024484485,0.08673076068876669,,0.015647119022779633,,
EDN3,-0.021407282894332927,0.07338986190048263,-0.015352218694007607,,0.0070819621479513385,,0.10718094265388921,-0.056366292116986155,0.014908204357584092,-0.025514222162605515,0.03138239645748671,-0.050180365727170086
CCL22,,-0.02035048272276746,,,,,0.13618340655309155,-0.025977523769468602,-0.022904401374066758,-0.021698578561619216,,
CCL2,0.004261535367435447,0.06534732860240149,-0.018930242289319433,-0.041225519642927415,-0.03252108372240495,-0.017791349864178078,0.09846618104299737,0.10266074813567354,-0.047963774791556245,0.0630076840535301,0.03663491314007272,0.08193437665357749
DSCAM,0.044961273264029974,0.004437116098473312,0.019917744061070275,-0.020054497824021005,0.027568381692068034,0.01650041046694344,-0.011177146826002246,-0.003830652438635944,0.03529570007413394,0.10565791559626943,-0.02285280153805432,0.06374133501157936
GPHA2,-0.013696988383728462,,,,,,,,,,,
ANG,0.00567730768937216,-0.01393662789081683,-0.03963605527579514,-0.005563788254786332,0.0829334711869939,0.03841222388393946,0.057341401240399284,0.014072075751818465,0.047195012340010355,0.01708468740655325,0.06456979064237774,
FBLN2,-0.01819917198555882,0.03875653199391935,0.020570276546207564,0.003998945208901543,-0.044464759738215585,,0.05053576726806208,-0.009893819922034551,-0.060471731653608966,-0.039955304546815985,0.004969491633889977,-0.03125747355086346
VTN,-0.00789610143890154,-0.02430045667707578,-0.017779659051383123,,-0.012532991089811114,-0.02241447219624608,0.04419654968735481,-0.019975043055101054,,-0.022900167483209253,-0.032858113637485545,
VEGFA,0.05278938250742117,0.025924226831605557,-0.011767688228486067,-0.047889856508929386,0.08610443421742536,-0.08566556058498083,0.09541318374524169,0.0023022247494649973,0.009497132146305627,0.06165052161371205,0.07222611836701198,-0.01908734162945262
F10,,0.05201935192058582,0.009022892417994414,-0.007180539843832731,,0.019881681375537273,,0.040025363818952796,-0.04052959823948815,0.04649531590734471,0.01162675471465094,
SERPINA1,-0.05521486837339558,0.017879410712047104,-0.017388861218551592,-0.01407240586748238,0.03214341196811812,0.00997421487706172,0.11178073679554214,0.06877718771337743,-0.011548998688724322,-0.028884226632465447,0.025317697633678794,0.08748164906811222
VWF,-0.018253886032250834,-0.04429194213941935,0.015865307858781524,0.09308240446873622,0.005916992011814868,-0.08810761066413518,-0.01081553641790241,-0.02360816347508346,-0.06572220791737748,-0.06875406888689903,0.00974308824818797,-0.013769153695219605
GDNF,0.05414795659727619,,,-0.026695120441819393,-0.015082909991167077,-0.05201536543568396,-0.005938027864575267,0.019056495568061917,,,,0.21120799905511553
VASP,0.01249290429053545,0.026311256427378575,-0.011559474616398818,-0.012762506983639187,-0.008500763059560415,0.0019659078505960457,0.04234118661352678,0.027746718568241617,-0.021717657932057436,0.009201481735977212,0.10701377812948101,-0.07334363394168149
ADAM15,-0.016337227899229187,-0.0024347127976944256,0.0015248717863804283,0.02433914906929077,-0.05075804738094877,0.02545614302075143,0.06178303595683794,0.00739191210666429,0.005954907396387316,0.03756058828390831,-0.005818962256721022,0.016353147952898855
WNT2,0.09662081812634704,,-0.015127746294605853,,0.03466092868233787,,0.03915632204364618,-0.029175139282653705,,-0.020920340748641988,-0.02926869536799011,
CALCB,,,,,,,0.026350513958750106,-0.022854887072610772,,,0.05153449741871906,
OLFM2,-0.0038419727242830918,-0.03149581399043617,-0.039984515937384585,-0.031115102038484343,-0.02702033740895764,0.08933430304405292,-0.02059409464072251,-0.03908974227399892,-0.04208393554542268,0.06597023974426042,-0.0749492323066413,0.0928658905738757
MFAP2,0.0031468392624649133,0.028677964720632693,-0.03205575211154229,0.04783945852650133,0.027835550151860428,0.0935242681059594,0.07949822151133275,-0.018978379797926746,-0.055381240308268104,-0.006917553306460116,0.029492934498659407,
HLA-C,-0.011639861610727966,0.023694544475093005,-0.0006884366890464154,0.03624314548138216,0.06625117846790515,-0.06924217451300345,0.15189863125892755,-0.014175149790179527,-0.00862050964348385,-0.004837274186894709,0.0600163023305745,-0.05659263259196408
THBS1,0.033974690971413306,-0.00010281563316597364,-0.013035402530759839,-0.004460182188028429,-0.0338334675103001,0.08541184842128476,-0.0028760955226528133,-0.04506565576556633,0.007282913484464853,-0.026256440143283908,0.02916791641756685,-0.08967938024966596
HSPA4,-0.010104118900157734,-0.007381177461450942,-0.038221185341002176,0.020905785731896786,0.027927263142250417,0.060575362748536817,-0.03649081315367346,0.09398151274425971,0.01335700546140335,0.010161893787287891,-0.050473940918615685,-0.025052759278680427
LMAN1,0.007609282226639882,-0.04856494099530555,-0.009210131975477953,0.03578000700486308,0.06196932486140968,0.07649930536226013,0.0683352937885876,0.07496479083705633,0.08304656459478477,0.050038776725974815,0.06622627401521808,0.08122079805808109
LYPD3,-0.018747723810160547,0.0060388908108271995,0.04570198433036233,-0.020836342164826785,,-0.014494524743811278,0.08217999005459795,0.00014517807013282434,,0.03176405508553877,0.03880540412993376,
APOE,-0.06889574252604697,0.012617185227141144,-0.012199771950919931,0.0671313198597045,-0.01830333264176379,0.03677789195417185,-0.08417669018139767,-0.10747700155706907,-0.010643724760541432,-0.08824455650785551,0.006628808818189656,0.0816021244736032
SOSTDC1,-0.02768442918233148,-0.004983463470583453,0.05932934223845568,,-0.022934889837027562,,0.0004323561491284927,-0.02106654589256571,,-0.023417073892026293,0.04069665159074563,-0.03262543369369728
ANXA1,0.07368480022612009,-0.05733270151915794,0.049851358218340226,-0.07706815905579459,0.03795283527482547,-0.044827758804880775,0.01992640065032836,0.0891807970397553,0.06544826200075463,0.04635465261325018,0.0836397754996485,0.003954652082055546
WNT2B,0.027094297453207003,0.0246678098285409,-0.02510122122315781,0.04288417662376207,0.030819003395727605,-0.011071179055128246,0.03234675289792797,0.0017584787230799314,0.031484630270181654,-0.03161940352851842,0.017330457548329875,0.06851655579937722
AMH,-0.02289288088169378,0.02985997917448174,-0.014996909267318842,0.013998097158427425,-0.012133114330738933,0.04086086830333227,0.08160449431872603,-0.04330401006443629,-0.007234591336374255,-0.04876710647248247,0.04753389321664043,
GDF10,-0.014223507878929191,-0.019919671663329246,-0.03094699314644085,,-0.01671583077064976,0.02255878357265304,0.06996010975179842,-0.005056263643178739,-0.04763005378473951,0.03471737135409051,0.04655573958837956,0.036557904697799105
EFNB3,0.06493692194742852,0.03713223143584571,-0.036770447488934745,0.028988780280116675,-0.02846736234487324,0.08523756935044527,0.018188240487617927,-0.035797800652085286,-0.06591118390618571,0.04503227647121454,0.001990458078867881,-0.0537350927548769
LTB,0.005247705748194856,0.06364957604519596,-0.030095356313707307,0.0020977308715902526,0.032048696874037205,0.06773850754487569,0.0993436989090891,0.04007098487456653,-0.05191479666677228,0.011759549922866474,0.11477033444554961,-0.03824441541228023
ANGPT2,-0.04902048904661911,0.01319141030205566,0.002413479702258765,0.060975630169383656,0.047118138198435036,-0.018094666506724554,0.004330606861305425,0.050650524570741144,-0.028066625896920126,0.009183969990205097,-0.009344988287819645,0.02594505724472785
NRTN,,,,,,,,,-0.047630070871796965,,,0.06032681201090502
ADAM17,-0.02605195054297657,-0.046468563357133494,0.017470388512905565,0.03548111297779331,0.0038046354782953437,0.09611717543936953,0.05247786025262291,-0.028342187782163502,0.01889294479387021,-0.049202248424433936,0.08825982768294899,0.003751281999807148
LRPAP1,0.014366305828608334,-0.015186510795004785,0.01658147961799275,0.0393959076114744,0.01725374325693798,0.01345699444312069,-0.008504724971247912,-0.013375807631349329,-0.04931786337039783,0.002917674083877204,-0.06568327835944454,-0.0047338078453442204
NID1,-0.013622047391253854,-0.008011803841779675,-0.04730067866254648,0.023607526474584122,-0.016138773529540126,0.0005090629379717334,0.07481411476095716,-0.002170005893258233,-0.09027585434173736,-0.04007921043038613,0.015451326167328642,-0.083610078007263
MST1,0.027394713906424943,0.013818098083886324,-0.010697024653612129,-0.059286335161359324,-0.009866602852345549,-0.024590000323873693,0.0282139736320172,0.015926952477487016,-0.044196591971336636,-0.029193824730792843,0.008886757210414105,-0.05018030397067908
