,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF14,0.01548376798735783,-0.02470789535707734,-0.022242164726554475,0.05320575379911725,-0.0419110986670214,-0.0503890615228402,,0.0008462481560827564,-0.036191011051816685,-0.013376615173232586,,,-0.04874808509223683,-0.039198766842367706,-0.021689539160829312,0.0014421302024295096,0.08119934831973563
CNTN4,-0.026008612088804894,0.0446425248446317,-0.017411095594988258,0.10408943127709874,0.0011868402369559158,0.07657550773420252,-0.04406959103857184,-0.06002121287131949,-0.006747544547629505,0.021302453913783097,,-0.0403559154521789,,0.017336074899478682,0.0228835479012804,0.08048900048086798,-0.013671873848735215
NTF4,,,,,0.026884976558634147,,,,,,,,,,,,
INSL3,,0.07174495696808991,,,-0.017298611374416326,,,,-0.01575659054614718,,,,,0.012186901734974094,-0.02168953706527059,0.00673678451290823,
BTLA,,,,,-0.016730749778685,0.06714906639971899,,,,0.06523334390295031,,,,,,0.020005811706422644,
MFNG,0.04456285610688201,0.0479460671317667,-0.03433343579331922,0.057734237440325534,0.010268576201443565,0.037627900819288136,0.06497339476209937,0.09998099799679662,0.0018649411216571283,0.019349462558297826,0.016037685632955698,-0.02160422751974619,0.0823941659501735,0.08721882105979806,0.03471534598420968,0.08505463102003914,-0.03668558315942385
ICAM1,0.026903521690612563,0.06252443682673774,-0.029230800041317583,0.031533394584300795,0.0027693607096407414,0.008163666754436267,0.08069987384459085,0.07432352378479819,-0.011244026577831962,0.018717089930138563,0.026235993789232477,-0.029061569955119958,0.026453946368565427,-0.03144750350564014,-0.06328824230339652,0.09425431391812057,-0.005831149951636919
PROS1,0.05774086955656498,0.04490804530195175,0.009548792522902912,0.06426011156207259,0.03133621143417462,-0.034975736984930464,0.02301816919948632,0.1041191013845021,-0.025808800858305454,0.009110006859146084,0.022011406981090297,0.03901397135774915,0.05163405157016965,-0.02935354848460893,0.015716106255353156,0.022596973226336945,-0.02619565072502032
CLCF1,-0.002758638737053284,-0.003096490184387441,0.015378001608744037,0.14416377447514991,0.005037304785481132,-0.04511978182235202,0.07587969350880469,-0.03956662403395128,-0.0262422479658896,0.0285085687738311,0.019714348113656143,0.05343612174230712,-0.0571354733484653,-0.008296345712533817,-0.010375476697029913,0.036353371830211964,0.0026199303559275057
PSAP,-0.045921539138533016,0.0517736233227625,-0.0329010467955167,0.07228881587650231,-0.05586225420404494,-0.03224140553636586,-0.09622838403792147,-0.10092859883854342,-0.005428068096047672,0.01419709474404904,0.06435948555206322,-0.0023856786242829856,-0.028560295757277372,-0.04958663298826485,0.041380870190899276,0.14672870757758072,-0.147680184151166
EFEMP1,0.010021751144032809,0.09531898902742116,-0.03875434776466857,0.0010481164913168268,0.0005351356744852235,-0.04333190382651887,0.06907346827074513,0.08282946570525739,0.009795647844032078,0.021139894405845346,-0.050284421291174414,-0.001832437007294521,-0.0008927868284798348,0.018525238378137614,0.08334604473821737,0.02397400666539244,0.028888797883973066
C1QTNF1,0.04667771187581246,0.029804710277884564,-0.021149417429707443,0.043659521958055884,0.009133547458500427,-0.039292103698810914,-0.004122899511684905,0.08826967271462262,0.004069010647775684,-0.0015483677269788956,-0.006157225168084008,0.07488427680783077,0.03168422439693376,-0.06665234040761821,-0.04075023575593582,-0.014250709410268658,-0.0396853315696698
ALB,-0.017668671762478598,-0.024078296370116135,-0.029340608320821193,,0.04549404817320027,-0.035628255134772864,-0.016522679251521042,-0.03141209116123637,0.11201359168924911,0.003190896095730254,0.026493546974429755,0.06152247455069983,-0.056161574145237925,-0.035181540901552205,0.04281282269764242,0.08009466522941722,0.053082339561339856
CCL13,,,,,,,,,,,-0.021124331891588063,,,,-0.024329322819832102,,
EFNA3,0.010590802981051332,0.04775542511815321,0.06160047581895673,0.09209608729922812,0.002564905033473993,0.019344769513304178,-0.012446815297813541,-0.06922138639066053,-0.018789619362114058,0.025939097444396143,-0.008247180400115529,0.07437701655361179,0.006054925218319389,0.024059179524073285,0.012832753094660596,0.045796259228902896,-0.00039305853521118673
DRAXIN,-0.012734640323323826,0.04080772355928669,-0.05104130538656472,0.009776932610124845,0.011746524633089358,-0.0393930166840665,0.07297981094086459,0.13889887282067664,-0.007113161524127341,-0.012199241158110264,0.014393252460655035,0.03405919086260741,0.0804324929583987,-0.10036278626563176,0.02315248966759338,0.0855354559773479,0.023656840030219943
RAET1L,,-0.017112272147720046,,,,,,,,-0.014611336742218654,,,,0.08178112284697509,0.032946112129243595,,
NPTX2,-0.029720872062936176,0.051738041711419505,-0.018260778490881768,0.11142242242315305,-0.007071701318951484,0.05617270563455971,-0.06948417247287973,-0.11321149834670546,0.04255026656066159,-0.005963147764041467,-0.04031633950962962,0.0812448707405246,0.0007055922049827602,0.030676701034839927,0.008819314205496635,0.16361730832640098,-0.05627721105733427
FGF11,0.045583158501937907,-0.021593280300787537,0.038747313152514055,0.019292991406484546,-0.0019124224859686791,-0.040807663653102844,0.032764048525065585,0.07166280352728316,-0.038368154181181696,0.07395956443420484,0.0055268868348437444,0.017873961154564504,0.018276550232534015,-0.01967734730146681,0.02160580285882525,0.032395773244107445,0.054961697634128684
CD59,0.06762018300183377,0.0535918104872208,0.013954311676373002,-0.005844943206059959,-0.050994072779433394,0.06267467233802008,-0.07206565331712257,-0.0469721255122405,0.006697031609324773,0.0007667782533096657,-0.012124277088813513,-0.03738794222082388,0.026334730607165208,-0.022716455923595266,-0.010191581213158824,0.016972387713052248,-0.08441018287520065
COL9A2,0.030131434445463425,0.031452757413371515,-0.016690809661122456,0.042689995258646904,-0.014705267698112865,0.012570151179273877,0.08503325760193557,0.016874901660619977,-0.024202823332526945,0.05765040834151294,-0.005960865931268673,0.006790029069298647,0.10993176226813081,0.10130353762696241,0.03155042660374698,0.07493109695145679,0.014096969981548739
DLL3,0.0018400793972833387,-0.028932225835545458,-0.019189298893520352,-0.008058348020306878,-0.004940215236508568,0.0017599732792503312,0.09686800821914418,0.035003092630633316,0.007299434454357115,0.007359424666841169,-0.004767201133024153,-0.0037769058030857777,0.05038492271677128,0.09042918414586901,-0.004558038141696388,0.010580217417038067,-0.018052105212692363
FGF5,,,,,,,,-0.025013271358772696,,,0.00442596919339722,,,,,0.03691098850226739,-0.005730128898742879
LIN7C,0.09491424930051719,-0.0005195922125877386,-0.027412001390843467,0.0019498891348710824,0.01643159963376035,0.0033081931554199123,-0.011410288596126817,0.09137787587843216,0.04662881224869607,-0.01260317629143559,0.04149556605504775,0.029282425588139906,0.053521446863799456,-0.034432369157918294,-0.051387312584761966,0.04128566034775657,0.028124125837106394
GDF7,-0.024379031877468673,-0.031959861397762454,-0.018683344526556987,,0.008746638934814678,,0.02457149439671343,0.10056392869944379,0.01899702760857405,-0.0133766146534173,,,,0.06689789319462078,-0.017632327627018742,-0.03134118425898347,0.0017655880059068438
PSPN,-0.00366899992979415,-0.050580941473415984,0.014420551181935718,0.04531159111393172,0.05213578062038646,-0.042589825950266544,0.00916433311842924,0.005077647056979234,-0.041561392789511334,-0.0117026115158881,0.04167634057980531,0.06883369389788406,0.062020180888635874,0.005175793563657069,0.0592337388921419,0.06941032067472735,-0.02733155960167691
ANGPT1,0.011000032514014728,-0.016923948570582444,-0.039086045120729995,0.02901846365157621,-0.01666011150701463,0.021155944790490308,-0.003004865101938941,0.10879806329608244,0.025928290228436502,0.004148393408682617,0.0556851402146923,-0.020336620882153593,-0.04193129953025537,0.04909126897794093,0.07736302273309503,0.06821154996114545,0.03496421450718273
PNOC,-0.04642808783970371,0.008291585623678425,-0.03909841729462828,-0.0022933262667639187,-0.04180200429947175,0.07617938708266289,-0.0912893737498879,-0.10332954590907929,-0.019627442028033522,-0.032354558729621015,-0.017507133125597475,-0.01180960344005896,,0.017958765234153604,0.03311663894908175,-0.031517675180222623,-0.06419030142322217
L1CAM,-0.030582274034153287,-0.006024922950055932,0.03103397664731182,0.11494964745130672,-0.018749204501349367,0.005055682256863165,0.014876031740005357,-0.09318453545550856,0.021208474381854647,-0.05328132321569493,-0.0007713824967917371,-0.02257212729589466,-0.0432589587450288,-0.05755858390453403,0.04603027884352134,-0.002148040247638164,-0.037068179169499615
APOA1,0.03720394420755512,-0.0289794554192885,-0.025873923979384594,0.014244590373036548,-0.026939729094777213,-0.010698882915477792,-0.016329416134969833,-0.014891063262805492,-0.020517821873844502,-0.02164876652441132,-0.008053586990258077,0.004391115994975311,0.050665248115796147,0.11291290151199586,-0.03354403391525872,0.04632564727530221,-0.03341164030648471
PSEN1,0.0018430877856951162,0.07061609645864732,-0.01328702577504097,0.01440276955047403,0.017353138841804068,0.03702274963626935,-0.005834710284044447,-0.03654589135861142,0.0255376738101992,0.03178954919129313,-0.02081429336273516,-0.015350984885473453,0.0695555624747456,-0.012075444190135915,0.03153126079774723,0.03962321013974224,0.02146283458512181
CALM2,-0.0005236460996830581,-0.03575900208351531,1.833975552519773e-05,0.015139389518618863,0.0015617373350672525,0.0855262948491033,-0.09487297369612949,-0.12783222470786273,0.013589629380992584,-0.002302165339015013,0.0015205732673315242,0.0015049522025659611,0.11858710188500428,0.034178318203324544,0.06925268834925224,0.043504350778938904,0.06067962400555175
CLEC2B,-0.004645209772993677,0.022507424217467834,-0.017805689736534958,-0.03739949682220594,0.019722523840018148,0.023701609531301397,-0.00791747602789153,0.06270578204667937,0.008135172040379647,-0.00707128008759084,0.003655594437292239,0.01674889207231651,-0.034837354602314054,-0.013013901431848298,0.00399951103807976,0.05664430185041493,-0.022129223849307565
NTNG1,0.0232285415425092,-0.008754806790216537,0.00033401353682715616,,-0.002912035966672411,-0.04405867381312347,-0.023061718632996973,-0.014352443607190509,-0.011479705367480199,-0.0007730020324368459,-0.028689136344092942,-0.01990724675942785,0.005715930121385391,0.0422919129230174,0.037369614531680716,0.06907960301139043,-0.02288722683711147
LRIG1,0.06987138682682764,0.02129323171994388,0.04626210170628782,0.01809796926271027,0.05458871023061869,-0.02805422231536709,0.004051240092893032,0.037249242318988914,0.024688660507573148,0.016199869298573467,0.016931315489930182,0.029529381613187657,0.07369069580650166,0.1344359620088221,-0.023998341726840202,0.03051827770464085,0.06203977933440325
CPAMD8,,-0.02432288650291125,,,-0.020461170561884796,-0.011691774752635513,0.002010254158497057,-0.02262787014448742,-0.017477696889268205,-0.024759007656808604,,-0.02370080909934226,,-0.0034052837896969583,,-0.006717250002867595,0.01097281047994689
GHRL,,0.02467292691174779,-0.023697804790903294,,-0.003641601179532914,-0.0061766865872126125,-0.017564924689528097,0.05075394621213508,0.026420673483961342,-0.012199241158110264,,-0.016377297813986755,-0.012923327427203096,,0.05791835284881773,-0.0045697874866767255,-0.024094927745873504
NPY,0.11143742857375899,-0.010693104067155753,-0.015841860184441302,-0.016501605889163645,-0.05644166232926262,0.03945699214623863,-0.04609462653781776,-0.0689102683341203,-0.007452022285457483,0.0072651791291591435,,0.0045825531887906945,-0.014482240215874718,0.02793049500670278,-0.0007397387151826233,0.04214230116336765,0.05934775514606904
MMP2,0.024281534170545037,0.03360015175441552,0.02483386027598558,0.007307725238002223,0.020236888169235405,0.03223783223989477,0.053103909484232416,0.1292043505854346,-0.007867739657461507,0.056191544936170165,0.03911122100196183,0.008721091035913016,0.08096178192919404,0.046258176657121786,-0.017935993785009194,0.03487952220895353,-0.08397564631566312
LHB,,,,,-0.017820134326434534,,,,,,,,,,,,
PPY,,0.031224763812736672,,,-0.021339529467527322,,,,-0.012773353002237121,,-0.016193317457499353,,,-0.037180960354951456,-0.028052465776795578,0.09002838915393195,0.00775242312681938
ALKAL2,0.04024356391541151,0.059319443842204535,-0.014996445066422228,,-0.001023296487449513,,-0.034250785623433845,0.005479303169098746,-0.0023044213550069176,0.030868935407623706,-0.0010017015503493618,0.09692836034210864,0.04140000911815959,0.06225242779334512,-0.0006257831310235673,0.061417927013648274,0.05255256668441533
CSF1,0.02133737037271156,0.07449961556247414,-0.024070545645354387,0.0026008732536401268,-0.02364752236788446,-0.0369020036717191,0.0030833081460695773,0.060780450951935745,0.009977477177816284,-0.049697300653062305,-0.012149194632631932,0.05355536805164909,-0.06709159504068991,-0.037173345047662655,0.04504838900288865,0.06368684261192989,-0.008978121382136621
SEMA4C,-0.04773905039738608,0.006128102562805857,-0.033616797133346206,5.567655373886334e-05,-0.02976032690795468,0.1044600955979052,0.08704693636895977,-0.018987272630197553,-0.0661661569272456,-0.02060250302038763,-0.027498205067642275,0.010405011527656036,0.06913201745024034,0.05374958305070414,0.021012222720642668,0.10928812657174104,0.03317611325795078
BMP8A,,,,,,,,,,,,,,,,0.09078132954546636,
ICAM2,-0.02438524415595203,-0.006501359919509952,-0.00045418020015469744,-0.035665585625401224,0.02733154343654211,0.04287262653390436,0.012836690268757955,0.11691577153769764,-0.0057939691113988575,0.027866995787553323,-0.05249481052122285,-0.025024865169224458,0.006541809158435116,-0.0028140145383412207,-0.02781726261183613,0.012907069172651874,-0.09541401746085101
SYTL3,0.013369275591486847,0.008586802664536406,-0.029966791763185792,-0.042814889251556965,-0.018008069676454352,0.020504556713980045,-0.006175144830043791,0.014408936352442739,-0.0263725128931607,0.06775528412549589,0.008406009557541427,0.012734932800478268,0.03964112058403952,-0.01065028126977583,0.025359013771214866,-0.007561431439928012,-0.0011090677865478946
IL1A,0.019419005210686253,0.007976441998093171,0.05531211446276984,-0.02221781656040993,-0.03351370154780521,0.017767963878438757,-0.02360153683962415,0.08831233514116402,-0.03251393271961722,-0.03438797434688616,,-0.024663362202556913,0.041342204863860824,0.029668448218682357,0.02498282123319985,0.028603717370084554,0.02854552527687942
HLA-G,0.0856845083210452,0.0004885240005825145,,,-0.002686870932650592,,-0.01274753147538196,,,,,,-0.01954907174765431,0.04413085183013111,0.050899111757443126,,
PGF,0.016576421904389477,0.07205220619674339,-0.024316017687432002,-0.013867146781518212,-0.007905890628650263,-0.04394179874957805,0.11621805479066209,0.0798893551168453,-0.010013802548490096,-0.009153341994114914,0.004848990768090612,-0.021794783065211615,-0.020251211617336673,0.061944084420488196,-0.0018209967001089572,0.06309133922785236,-0.03683859405312256
LGALS8,-0.04462400883090779,-0.056564426633270305,-0.039519782331358604,0.0641685432986971,0.003352275035457808,-0.013852448306371631,0.006763728087205737,0.033205036152731626,-0.04293800354901704,-0.0127122159015249,0.002651469330844004,0.016597559126716555,0.006161026671873532,-0.023852940324730863,-0.06518925305456319,-0.006159315294162917,-0.02233914376068387
DKK3,-0.00581076547048172,-0.03008043626584417,0.03737154351501554,0.03169424205526607,-0.04910166976726421,0.08081207506946486,-0.09476764541355329,-0.1348682551182144,0.041223182689866966,-0.046640510346384445,-0.0362400259658668,-0.0031681342209080865,-0.042644672412628044,0.02998541867045389,-0.04619730855503757,0.07762012798101689,-0.06386707493143826
COL16A1,0.02775400916938719,0.04428859574922494,0.026708816932601936,0.0306688895068992,0.031451982382371034,0.025832903184624636,0.01812094543798716,0.05630441530853088,-0.032680031081559376,0.03697904242693259,-0.04299347991341854,0.018029893516160106,0.10036291787859461,0.03374871147037713,-0.019790916832506524,0.0920397065808781,0.032625882365175815
TPH1,-0.013596931352384376,0.01726157983643229,,-0.02450531919312814,-0.034250288048829756,-0.025263564049103415,-0.013507787248888925,0.030173727492763907,0.007633512829664758,,,-0.01544293119844114,-0.058471046583183646,-0.004204314208414077,-0.041768387683115235,0.08454326758093317,-0.009011764705654677
TNC,0.06134242411600712,0.0587022221080949,-0.015612221857990693,0.07908483117094715,0.02482669683536074,-0.031023081710752878,0.09018112315238053,0.16240148070114654,0.009796906697488688,0.014651096586360527,0.014816527548836141,0.04739382012003805,-0.04333909266613356,-0.07590697867468242,0.06622220145026415,0.05601965276258254,0.06829741799769623
TNFSF9,-0.04575737403482904,0.005553024521289629,0.055505886713888786,-0.027289789638193382,-0.012036372339565669,-0.01322342322504408,0.03440167089610092,-0.053864874095178934,0.02755004546145357,-0.020376416889797477,0.0038263317867529645,-0.026200796238409707,,-0.015500452994753139,-0.027249814366665532,0.03732040990180862,-0.0683424795230524
C4A,,,-0.014778324420122411,,0.0344532349893914,,,,0.002651873120889153,,-0.019203220027657102,-0.013574923168086964,0.011191091372277848,,-0.01781828954798156,-0.003211215076810724,
CNTN2,0.018769969996642332,0.01741673642706644,-0.04578018118417827,-0.0027950917540951266,-0.0010848787885772593,0.0508591505625972,-0.023112067452289376,-0.02542022246765981,0.012256037651596646,-0.02674838286628297,0.018822302894585526,-0.007166324594798505,0.06077694778795085,0.03181384552760892,-0.015449728969005944,0.061124596178122846,-0.015807867445238717
F7,,0.05267058325561219,,,,,-0.011731551771078232,0.1032201790666333,,,-0.017507135582285036,,,,-0.01763232933202174,,-0.03378597932165762
LUM,0.07360999715611191,0.050633489997717024,-0.021788393565540156,0.012600967930382904,-0.017673231076632254,0.02542501068321532,0.0977061164849746,0.06510286301079564,-0.011952478255925483,0.032994940743465276,0.04766027082554298,-0.027845020834102036,0.035556945557740686,0.04885960000768231,-0.062129323590511605,0.027486459090559405,-0.03651345396941095
BTC,,-0.017112265019908722,-0.023125452949099887,,0.0048133785131829615,-0.01782191207228803,,,,0.03460709106116327,,,,-0.03364813196721632,-0.01706314541456483,0.03607193072172959,0.009581197003906214
APOC1,-0.05337971064073156,0.018620924217472815,-0.026944076839688136,0.01571650062446068,-0.03933232015607651,0.0547456904045034,0.06690355918106736,0.11663353109533561,-0.02709658911753583,0.016358951561712964,0.004775765417480397,-0.007288932959525666,-0.07835763858745073,0.0836431325858711,0.08786932357508243,0.05369888618816273,-0.07887144468050762
PKM,-0.0024390878656052797,0.017390697637758055,-0.005725497528702519,0.054895741112668116,-0.011233546442250403,-0.061279068474670274,-0.09948427653610739,0.01903352371432819,-0.05207509596855623,-0.0385196679745855,-0.05216610555796785,0.028574000256989453,-0.0342071434191081,-0.05566454479923575,0.023541715721660722,0.023967575285736373,0.011942292386745329
TNF,0.04367620009150169,-0.010381106649445757,-0.032814025956153306,,-0.04035686846938227,0.003234194890790558,-0.0024539832458875858,-0.00923518944501992,-0.008767206797329804,0.04621552371193507,-0.008614359265709672,-0.02098138060084914,0.11496170141925041,-0.004794084228095991,,-0.018786821235760375,-0.02629534755187014
GNAS,-0.028718871293707936,-0.02981254648855615,0.0023882008619819754,-0.028528843135668194,-0.04616471339549028,0.09836115742308954,-0.061567885833916,-0.08011419243137326,-0.019399793612195123,-0.021104739383427912,0.018367405663884707,0.08070243639060717,-0.014308076225526694,-0.057856451363357146,0.0114788929264875,0.04125055544577924,-0.08957642101089278
BMP8B,0.08026714557149964,0.019092870900188623,0.034112572250593304,-0.03277839817258585,0.02738871801305966,-0.008961109597116754,0.10024502191452955,-0.013517195857919448,-0.03118964091348219,-0.011842270598759589,-0.03146058712393915,0.02459903134030826,0.07019102964356526,-0.02359790090907408,-0.03728127170558831,0.10726227543009981,-0.0629674770314244
LIPH,0.06906686528200943,-0.019334150949113997,,0.011659616772505583,0.049622302590758664,,,,-0.012208727808965232,,,,0.00815875136121446,-0.00953801130981058,-0.028000918857028965,0.05948485343122749,0.07783576959060648
CCL28,-0.02437901047784265,-0.027195888340393687,,,,,-0.025228351505038077,,-0.018799432364697756,-0.01400690553409694,,-0.01224691528356826,-0.040893483617373924,,,-0.03339642024906253,0.057304125957241075
PTPN11,-0.0350252834704502,-0.03265646389652662,-0.015681331062910312,-0.049335568159004375,0.0022422832887791255,0.00679584208342609,0.03703404224045359,0.07332984424911286,-0.028380899345925328,-0.014606673257147115,-0.020576893648000055,0.018860281376502377,0.005411057248057879,-0.048286747609327475,-0.031438838293282326,-0.004832804186803622,-0.029806115053690845
ADAM12,0.05233914435232795,0.05296945883366225,0.07500620227166795,0.020125110185040953,0.02297311421072195,0.02748271563401223,0.0635152975785245,0.05981719942115606,-0.014157040811571119,-0.013536803453269837,0.054940991682419296,0.015897652992775194,0.05250955634426877,0.014814516716900407,0.0011926925419965305,-0.017733744138697504,-0.023621095434003547
EPO,-0.02976536350322575,0.06866295322719192,,,0.06089707464774639,-0.013543619788208793,,,-0.012773353559796502,,-0.01591816322791631,-0.01544293346628789,,0.00551136819624239,0.026983070782649114,0.025557820132663115,
EDN3,0.14719588944065704,0.01057815471075886,-0.011820569640170742,-0.020743210178721355,-0.03396770366680178,-0.014592683145758522,-0.016826507751939716,-0.02066752380581479,0.03610215153310848,0.009037660981140496,,-0.015602281557086234,,0.03321203455304356,-0.013976004203868485,0.039196038251235917,0.03343135349517326
CCL22,,,0.04892878222183776,,,,,,0.050678120472071056,,,,,0.05964117176247258,0.010412345343476341,0.03398614931271667,
CCL2,0.04076989631889864,0.07693496862796109,0.03984717318398433,-0.056716564362465825,0.02727966419465537,-0.048113645764725974,0.03596883905028204,0.020434345262871377,-0.0007262562027124466,0.04134458281980237,0.006381082987350484,-0.02653887780364087,-0.017559113288510324,-0.03029514339140178,-0.011189096739131476,0.0049489067147939735,-0.011111019848004862
DSCAM,0.03539399658798192,0.032671751682725514,0.003689292820053691,-0.03553725560055535,-0.0016641367793246184,0.03210966578472547,0.041739611811015674,0.025839880326375384,-0.025195878613596748,0.013014162839982062,-0.023419195548277434,-0.002650718903439717,-0.02552058171991624,0.10102406326856754,0.021529113180069982,0.03714356058250946,-0.04959437324725695
GPHA2,,-0.005334927087861754,,,,,,,,,,,,,,,
ANG,-0.0018706332433976688,0.04687601583522337,-0.00647440494127453,0.0008155871314153182,-0.03713096600984425,-0.014837763593169004,-0.027468914468674572,0.10955853474452677,0.008210781663853415,0.012904155506675154,-0.02081474323991107,-0.03970625671573585,-0.040492916377480405,0.0263110385490357,0.013439728750538022,0.06265056636631951,0.0033954016398258
FBLN2,0.030290963640223725,-0.06767932072507918,0.05253247510232346,-0.024113137240998513,0.01618027813225397,0.058039824898567065,-0.008501413699912131,0.027397032907769913,0.020963130510643486,0.056862366661401736,0.056069879075290124,-0.021417460824999308,-0.06473029258746457,0.058951369221577204,-0.062481582521838226,0.006577097989233201,-0.11652229714235741
VTN,0.11943407990401168,-0.02686420049384778,,0.10637120572445434,-0.03508625246026527,-0.027331726957098863,-0.013507782831830314,0.09033263494057472,-0.008098334330521925,-0.018677752011425162,,-0.012832147945862177,0.020624348324461646,0.07011989850130523,0.04576472046470145,-0.00012062184705506403,-0.01811245357612615
VEGFA,0.00376684141754735,-0.0438709320334854,0.036919192642918985,0.05140142235380974,-0.0041506494911859185,-0.042207497599903956,0.045533330138482965,0.13961834366865755,-0.018725778087521655,0.048170161766990564,-0.04528867403740788,0.04074506931513349,-0.045396371150113586,-0.135429062281861,-0.026443740740237233,-0.10058402012035098,0.012474233869239756
F10,,,-0.02132585555516306,,,0.04609184333239252,-0.02348972746017787,0.015429361761680808,0.02558728620141981,0.039051732469733015,-0.02771954183074477,,,-0.03203095804406793,0.037015335598919195,0.02985139106504461,-0.0346191587582553
SERPINA1,-0.029124228531349293,0.043685845720192684,-0.07064162700550257,0.0359514724386556,-0.049581472483977346,-0.006566182753047781,-0.03810818050417157,0.04494940975793129,-0.022223424376585962,0.04501407561265726,0.02226393476978039,-0.009794507078861352,0.026660291906223942,-0.02541535026931753,0.019466787270049198,0.07026570474980533,-0.0791108656451856
VWF,0.022152802213380188,0.035614434934940674,-0.05394720182191898,0.012331295986068394,0.006158635621455092,0.04509003178488473,0.043128925502606254,0.09093813403734498,-0.01943109945920803,0.08776984426833583,0.0412136356449982,0.012402268769092848,0.03986247596388667,0.029922047341180865,0.00427320391369059,0.05691296355811761,-0.054606444882550585
GDNF,,0.0389171731877345,,-0.03130565922663143,-0.02219420107890241,,0.04952233908617851,,,,-0.006514405144705098,-0.01544293226364176,,-0.03700174885175962,-0.023622300777331757,,
VASP,0.0077926971958737256,0.10963679345751069,0.007667778654517909,-0.02251071582495485,-0.017873611340055575,0.03363737007667074,0.05434167217402414,0.05445872943287091,-0.008539775951747597,-0.00720839826922563,-0.02894101132330846,-0.008598049961215878,-0.03740241694656361,-0.05122700248209788,0.04627068561553288,0.09989534411991317,-0.02816218214043756
ADAM15,0.010400070557008678,0.020234705141256238,-0.03463066671178791,-0.0027575622477827777,-0.048383535143007646,0.02394333975736325,0.05646314355279429,0.05742068993766754,-0.00411321048069012,4.341749330591384e-06,0.042731774437138374,0.029708928601542492,0.015978075448416524,0.02830497078033211,0.023052065329315467,0.011816217146544532,-0.047885521576088275
WNT2,-0.02834746896271344,0.0075301601708830995,,-0.0072951088322387135,,0.07989713932520653,-0.022228316740132568,-0.05808225204666109,,-0.015891884819941107,,0.008914305564571297,-0.04978622874690762,0.048547700310265854,0.03505564480343985,-0.030693725938223917,-0.0180654628114004
CALCB,0.00917197449659322,,-0.027029943053939288,-0.0313056741180625,,-0.010306266432079414,0.03967472648306348,-0.025013271086945336,,,,,,0.08050728714555246,-0.02635076000149343,,0.01137223729996679
OLFM2,0.05177578310605086,-0.007791462503575798,0.017193657951329808,-0.028913568100426078,0.011802601677174866,0.032230771165333794,-0.013640125148701367,-0.019132523462758955,0.02929376847182565,0.005315380470336754,-0.04024828263584633,0.007259445628136511,0.124644698140221,0.006392299929938815,-0.06109506109743837,0.03974020474234136,0.05997941441442507
MFAP2,0.021774642465341488,-0.017207728878867685,-0.00447480854603052,,-0.005170123921721673,0.06324944250857233,0.02009947509698802,0.07681133415546401,-0.02428358533025989,0.03586442389886741,0.005126489758667961,-0.015123825221037862,0.05003207593259957,-0.003633426449860406,-0.043090051706265786,0.06274289281437566,-0.014027479891145493
HLA-C,0.08186831013481705,0.036195946624564816,-0.05476876419034842,0.019570220388055795,0.004605049111730705,-0.005207011793865478,0.04671851068899735,0.12005173165925567,0.006171590746341526,-0.007401574053425995,0.0002285809401792183,0.04592920010487304,-0.019400338139447314,-0.011438137110977582,0.020058905325756042,0.10727187827849945,-0.1523396593168323
THBS1,0.012230420995362227,0.02734786715197819,-0.030610387978074086,-0.0018793998282504844,0.033993409926318094,-0.05366974454528031,0.09902755715644311,0.02942740519924434,-0.04404374758253773,0.0014809256373462891,0.01846426933412503,0.004541719758072572,-0.06514620836567915,-0.003561259164976779,-0.036602600022633235,-0.02575553033874848,-0.042419783132163595
HSPA4,0.051846384343805486,-0.022307826076964507,0.0010384083228164008,0.012567707488869078,0.05390061516125683,0.0031054582856774545,0.012265006654312011,0.010339901857557782,-0.033869404114765266,-0.03157571066662236,-0.0701564758062011,-0.01919831095807496,-0.037501378258409115,-0.01996341167850745,0.0017028507559505967,0.0010813510006901954,0.009491933698564495
LMAN1,0.02830335588836817,0.007909697311696032,-0.027132264887855702,0.02388223477812376,0.0021964145019117472,-0.043785356829145645,0.059622308016945125,0.09125008874756442,-0.008494126444147909,-0.02625372619388625,0.02598683856948249,0.03731723678798227,-0.052178578418026395,-0.0726066011030033,-0.006014814839888221,0.03567041107467479,-0.005573613154872845
LYPD3,,0.07942590622774288,-0.01722215505347128,-0.024113159256382348,-0.020005765090985735,-0.0008159480628002483,-0.01697655071274742,0.09788331054619927,-0.002489665550252659,-0.01855950636428709,-0.011824568416512714,,-0.025889852323181514,-0.00813920649617762,-0.026867630708823687,-0.002056356458935893,-0.03829726757915511
APOE,-0.027404940427430455,0.006558807589548806,-0.023293612894598234,0.04640071019001764,-0.0930492072446346,-0.0019638739367683978,-0.06509591686111935,0.044248288917949546,0.06807094998797965,0.001438777018958654,0.04840411270004946,-0.03467790114658163,-0.09304356774111054,0.005622319093498929,0.0026188599599251345,0.07941891181184388,-0.12844796026372687
SOSTDC1,-0.03589951364122048,-0.0435547438274646,,,,0.054092562712512775,-0.030739029798956072,0.08192542653149912,-0.02160742292928632,-0.02864204544474524,,0.00621216063426481,,-0.0180312014838274,-0.0018262765674702001,0.0013914089173733919,-0.021497929702389215
