,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GAD1,0.3856268200854671,0.14803029408858584,-0.005788004594239632,-0.0963831112549046,0.08809969847622189,0.3465513905387069,0.14153324663480377,0.3579539722301871,0.1604992025089557,0.08134443476267149,0.4778400287618593,0.4631176341996926,-0.06281969210470974,0.17835661821648296,-0.011030124266983079,0.1740540249242929,0.03503915463556091,0.10807711056445385,-0.002199193075527232,0.20750778036169673,0.20615377418174466
COL14A1,0.008279905017026239,-0.022864171428749993,0.021280679373204575,0.030072545562133294,-0.02046985594274237,0.005121744973283847,-0.058927936015098215,-0.049049468312518676,-0.03813896890924629,0.01861134565640748,-0.13526816466194141,-0.045816764841084406,0.15997971101147784,0.14143385108413734,-0.08117860308053228,-0.11870372913868282,-0.013029811939786652,-0.10639081661392485,,-0.05940557393900828,
HLA-A,-0.17700366227384626,-0.09664814990444937,-0.010321720608748702,-0.04512319550533902,-0.03481129605406422,-0.2931805927883881,-0.12418926819370002,-0.38717107668241635,-0.14517736639889475,-0.02293209108148247,-0.47009284589598865,-0.3615191597702411,-0.19043522636342916,-0.07458827768030916,-0.1669209283248072,-0.24117099792212374,0.03569578788346159,-0.24443268966693057,0.01580856147415223,0.0018795630202846682,0.05487342373867129
CD5L,,-0.029354975821784788,0.08939285819453757,,,,,,,,-7.45810795154603e-05,,,-0.04835034407447479,,,,,,,
FGF18,,-0.049797774945169945,,-0.026919607188031207,-0.03158639791012012,0.049279385799312604,0.001675363325950936,,-0.037059957148360925,,,,,,-0.02698190894815405,0.032706934433442095,,-0.0016639806287310013,,-0.04244908567786297,
ADM,-0.31850450531171065,-0.054336787010372006,0.0064269646203958305,-0.14978853024004696,-0.060647389673416194,-0.1600554270417045,0.01820851616100246,-0.11991882793217246,-0.17443564411587392,0.042317591764425566,-0.07762971647869288,-0.2943542037508121,-0.25675668288304365,0.10405981418725711,-0.11863602035086253,-0.22422329173475636,0.008800128707043973,-0.11159695083073798,0.010608540995997425,-0.2789303971833774,0.053094462662372145
CCL15,,0.02545429810351441,,,,,,,,0.060881996511580064,,,,,,,,,,,
GNAI2,0.03187191291282767,-0.09868963248759484,-0.017150666369671337,-0.01968740642060484,-0.0048072824848878586,-0.08114656068348479,-0.13540303239818297,-0.37783300220421084,-0.08286614391396652,-0.009129121786668122,-0.36853380088012,-0.20454772499998178,0.16850701727963976,0.26214761457081387,0.01889551129828355,-0.05352200625038726,-0.012566786873941187,-0.12912377639955677,-0.0720373239405089,-0.055244494051774,-0.1340676765969123
HDC,,,,,,,,-0.14147156889368523,,0.016984891015051035,,,0.020350427873633434,,,,,,,-0.026306949192965962,
COL11A1,,-0.06797678240327233,-0.02300437838160373,0.06043050297729197,0.020798989962287847,-0.15452240726698818,-0.13546838180649928,0.01102529242576818,0.022981152476953558,0.0072429621033894736,0.04874367822268761,-0.011601866358255653,,-0.030463461507482168,-0.0208558122248843,-0.07072218445363634,0.026168279740579975,-0.10155812408443458,,-0.10384785303541981,0.08345158118625738
NUCB2,-0.05157268184432797,-0.02909964430763403,-0.04751890481966776,-0.05048712672088914,0.019850012646755403,-0.06289768222777775,0.0504227014160822,-0.11108117035879113,-0.0096078682827503,0.035280417232831186,0.018751776491588518,-0.04015197945122564,0.03837241630153205,0.006913338060603227,-0.08590122302631785,-0.009093033759836576,0.06422154607333044,-0.040899371022992376,0.09412850360452113,-0.013668663502247934,0.05436573383076378
FGF16,,,,,,,,,,,,,,,,,,,,-0.04667557916181352,
CXCL1,-0.023178950558373844,0.03171880976540091,3.9034928001467316e-05,-0.040367738879675166,0.002087585120824458,0.058998597402230006,,-0.0006187740760120621,-0.02823901914178325,0.010364683773041049,-0.08241631386424972,0.06059960006333239,-0.004210378832604109,,-0.03239595859289727,-0.09277446203275465,0.07640559039153876,-0.03440660396738365,-0.07970966355604375,-0.05952779392253496,-0.08046062208015485
VCAN,-0.06631637560789273,0.02690759814213451,-0.02422271070470112,0.11046033791436743,0.028006489590557314,-0.16841443941965265,-0.16552199841255022,-0.33514953807694553,-0.06636401379962101,-0.017510921766261543,-0.12229992222676137,-0.31262106909779136,0.03256659534980691,0.04258585703785347,0.08171856332204294,0.13848221813550723,0.03552154710230799,0.041196075000214966,-0.014764784586502922,-0.03782374664355184,-0.08558937899612454
MMP7,-0.052085742055610146,-0.06635273654516691,,,-0.05745710130539818,,-0.037303933066635625,0.002301685193425448,0.01272900478158355,0.024400901741328133,-0.07694537721367839,0.037940502892292144,,,-0.057269781237839594,-0.06338492795746732,,-0.11025471272165432,,-0.04254697671822911,
PTPN6,0.017137606496495053,-0.07280909240793927,0.05119997086885748,0.08063824051343278,0.01168826273511639,-0.019301998990375834,-0.06061173306356788,-0.18155159088495182,0.002230617977594644,0.0036650923343359426,-0.13409467256954344,-0.06784210647138805,-0.007242249864848424,0.17033052021052736,0.004734909454684079,0.08631021916516049,0.01976921126194173,-0.06601780502205519,0.015912659683294396,-0.03551507841727844,0.01900342966760147
PTGS2,-0.10328664865293347,-0.03651532551271962,0.009311158145820213,-0.1345311361327902,0.03479244858234274,-0.057993624643051786,0.0572198392419969,0.3156960899175784,0.032806311316063076,-0.012423954307043381,-0.015622370925921522,0.053330560448148934,-0.06896767109992258,-0.11778413198178818,-0.13348127950446062,-0.1413593635992846,0.005776722038330519,-0.05671202029141973,-0.05718922506716435,-0.08801766651606453,0.08893842304949506
XCL1,,-0.0036328528768839845,,,-0.03436713134971978,0.0003739241249861866,,,-0.028482427224085193,,-0.058501195787048065,,,,,,,,,0.019070773842627474,
CD58,0.008295653896708907,5.740927029833973e-05,-0.006478287288547043,0.000758560704239315,0.037895733902385126,-0.010993389288269609,-0.06561209414545965,-0.31389785333835646,-0.09745564300700499,-0.015972364757438053,0.0015634184180211552,-0.13273098016665755,-0.12707045800965555,0.20310133498536506,0.026398422010261737,0.11042207906742797,-0.04017371046792553,-0.02425664917514947,0.027795816959869307,-0.053459089340369005,0.001200591654363044
TNFSF14,0.0809761560527639,0.024934324452631686,-0.01056725124347149,-0.03746261838008713,-0.01330894836705368,0.020827631685004885,,-0.062282814266357345,-0.04273801974123123,0.05772483988685648,-0.13540427094819124,,,0.014499441372316459,-0.009394887561769674,0.011126518308373712,0.02818000837495544,-0.02237538178674267,0.060449191574718966,0.028482363879472294,0.013238988058548585
CNTN4,0.1840663401048815,0.07308561923345888,0.09850340499747123,-0.00044855135365016996,0.00021287461748695222,0.30512685398597844,0.05253156027158551,0.2609073738565343,0.09934572903567865,0.07792130849686557,0.39830931288995053,0.16318032507486854,,0.0604327977365789,0.12497227508147872,0.024674598433754635,-0.007959760775183693,0.04407274910547806,0.013951023001854593,0.16946134531775198,0.17435808383731863
NTF4,,,,,0.05332446455445536,,,,,,,,,,,,,,,,
INSL3,,0.025333944091632987,,,-0.0014295208800519886,,,,-0.004451626653252276,,,,,,0.05424781855462478,0.057657686055411494,,-0.02024740894156628,,,
BTLA,,,,,0.03917870962429017,0.006716673811116411,,,,-0.025256111184247098,,,,0.16550849060498465,,,,,,,
MFNG,0.08064898993433688,-0.01927103310247155,0.0682307951831104,0.008487287804900916,0.04213187598270736,-0.012495972217341377,-0.09225134290170826,-0.1486568583671845,0.05457484835464566,-0.06770989483427191,-0.1071652665107361,0.03442453699925311,0.014881709628502328,0.15318235331845909,0.08548254170397675,0.16180671736227434,-0.09163273118657456,0.040300756595826825,-0.013387606019318541,0.004198701208805814,-0.047008644290744785
ICAM1,-0.1686021775715782,-0.08500525437110094,0.009653010261404273,-0.06608932764186101,-0.06958244001438721,-0.1710539852058038,-0.03443551879537568,-0.2124766943165716,-0.07345401330236642,-0.02197330988520856,-0.13531304160279883,-0.08984196870974394,0.030372630498239378,0.0734165518339411,-0.04398569773475269,-0.12944583089987483,-0.012826132745178229,-0.0324593519651656,-0.014543755049630945,-0.08082396379255288,0.011667670059890486
PROS1,-0.13535970471405726,-0.029065987887516923,0.04555352255034264,-0.007503284264226623,-0.06932710344975282,-0.12091507463586346,-0.0879007353829917,-0.30541439483047333,-0.07533893783580883,-0.055220405987498965,-0.13810595946740045,-0.020133483954020683,-0.15572042168240763,0.1632878298585484,-0.026239369058406584,-0.029987897628019462,-0.012894950704166987,-0.1765176179836104,0.038610975565877274,-0.06781878218537087,0.07542701422719014
CLCF1,-0.11691844888703129,-0.0991966117850917,0.10952978658522103,-0.0906006948359229,-0.012585914517618422,-0.09513819750652731,-0.02651158524445168,-0.10192441507077007,-0.07937258020558006,0.0623912746428778,-0.1279626177154906,-0.04943777180843001,-0.07807805741605799,0.02157247860210951,-0.024590987756184048,0.020032948634720518,0.07107915762768122,-0.036271295466027906,-0.13122882850370998,-0.15500368061983896,
PSAP,0.2142979298917202,-0.05735376800138842,-0.001256826744164219,-0.025499880158357795,-0.034680812080851234,0.018055391924160825,0.09446444869202704,0.18065668568141383,0.11519009674871213,0.005506089262059934,-0.20410113813660355,0.3578012937178269,-0.11079302991647175,0.03942402524368979,-0.08251451753295766,-0.1588488112098538,-0.009529715183479151,-0.17081139913036428,-0.011384342002256003,0.1577472397607392,-0.0679930251519007
EFEMP1,-0.236014501933376,-0.12390538808161493,0.1173778092630328,-0.019559058577670346,-0.027827515394589025,-0.23522634867690725,-0.1190268450773813,-0.3161124268703012,0.013093565181627917,0.024353853089329285,-0.3884041048325025,-0.19167955576232706,-0.16862165624317968,0.14075813706615845,0.06085621408980611,0.049834774093654485,0.004643429727665637,-0.12424577247009007,0.10426449080499034,-0.11305764810675915,-0.06780096259836807
C1QTNF1,-0.24890912796232637,-0.058485590808609524,-0.0017100683054060354,-0.04814607505894507,-0.03414225265076871,0.02843925765753399,-0.007383972575878027,-0.2177697308717385,-0.10070938611500382,-0.017725591001752288,-0.006850441884349835,-0.15048450292180854,0.015534994614521931,0.061734635333060985,-0.05548842298419191,-0.11184091436760156,0.1614121651461157,-0.16473510269197134,-0.00720035556568073,-0.1391088009359164,0.06060930879506845
ALB,0.12970812891698974,0.03610007591900639,0.05194846599565623,,0.05326178210033036,-0.018311589437789728,-0.024157889983945212,0.0005918815079758429,-0.04593740282767855,-0.03684073602381109,-0.042418361587880885,-0.02408758259111346,0.05400396210157915,0.13249198259914025,0.056406672921363185,0.051590010086880425,-0.04208283003415677,-0.0213640523496356,-0.07774027645009046,-0.09844817216071974,0.006870421634918711
CCL13,,,,,,,,,,,,,,,-0.06184171947280293,,,-0.019685689691569946,,,
EFNA3,0.05798504246557792,0.022812464509869502,0.022844912681907116,0.061283761698900915,-0.02673963582227723,0.0588028802824239,0.1496311840022103,0.3571776469113286,0.0743822315327496,0.08856699755111405,0.3279751188076765,0.039930896007471406,-0.0999034311864775,0.08727754668692524,0.07869823007633371,0.11040629393902839,-0.0038754355412046887,0.19359788981281384,-0.051810519410481384,0.1379937062292986,0.2636779503339224
DRAXIN,0.19718843217947163,0.06872246306865618,0.04832425155004766,0.007829222460441876,0.04925920376254525,0.03175831622526424,-0.029365295902798003,-0.22688520465253395,-0.1615353698731864,-0.01989308239609612,-0.007607809652970531,-0.13130480581365425,-0.03327789724002439,0.19702024347328667,-0.042143504959372996,-0.06062454866432381,0.07445889874383761,0.15429668276692632,-0.11087664074278365,0.10870967490509226,0.1384418486072044
RAET1L,,0.029176911173270516,,,,,,,,-0.02794535565720141,,,,,,0.05771139288331537,,0.057061390273903514,,,
NPTX2,0.30288099550394165,0.05429010123824916,0.0020086058168675815,0.05776292073824094,0.05611810730595958,0.26715943113610635,0.1990726787686775,0.4349307856735839,0.2489097483840832,-0.03093759811599626,-0.1879983505947175,-0.11155908944070264,,0.08429920054992364,0.030350595797406135,0.01496123815488047,0.005206864909413785,-0.12244869695790173,0.027452306528363092,0.10566939349912413,0.1406692539874605
FGF11,-0.19919749454185046,-0.003773277726641501,0.0766068453179194,0.0026632304292480173,-0.009336759764745394,-0.1141078213428194,-0.11586515001797174,-0.2377011040063027,-0.006762628047268597,0.005614985204217927,-0.006959300269090386,-0.15724888847461116,-0.08340793454605583,0.1180767168628634,-0.036721075387784845,-0.0441804229537415,-0.03751912608270107,0.0359592527387314,-0.014760454069512445,-0.13262672802878958,0.06673684534477294
CD59,0.14760076126346366,-0.0527647946698104,0.013038901331428668,-0.010112536929220466,-0.027337011475773706,0.19813781080015364,0.09412438153668852,0.1966960914713177,0.04105191165864939,0.04183463823951685,-0.11787840692662598,0.23043796551087148,0.09735027533029353,0.04526129035082247,-0.07482765026353715,-0.059496651414343724,-0.03723071305446651,-0.1920587419359755,-0.07124946757492907,0.1605480835797868,0.047877552656128856
COL9A2,-0.01173865156818713,-0.008467212455039678,0.009247388689584819,0.053156353234443864,0.019670850749156973,-0.004085014290438542,-0.0266680495384677,-0.2291161953232978,0.007506837274652002,-0.004359422629128043,-0.1253869649701005,-0.10400409424043279,0.1402162825679708,0.10373113852087418,0.19285782711533056,0.22595352485278425,-0.034609012183177246,0.07856826633689316,-0.056568427482031405,0.096004582726254,-0.021715790809597246
DLL3,0.3548998250733777,0.11760701707559049,-0.01168567509761788,0.10351587111322191,0.05434315297237019,0.09718838704416637,-0.09993869697439584,-0.11024661119887669,0.09308800324557844,0.0830679645623668,0.21545100110898155,-0.004582437596159657,0.278462110951711,0.06954824170708815,0.206968732622883,0.2783254392535887,0.03711203649147357,0.1173219702110354,0.028105678488151202,0.07709701237623881,0.0038838921590408247
FGF5,,,,,,,,0.029985342326529347,,,0.05802865952058069,,,,,,,,,0.0005177874521839398,
LIN7C,-0.026135042134540074,0.03581512846513912,0.039980990077461025,0.039046624603086014,0.005204064448267651,0.02039716592600228,-0.023496273218225276,-0.11684263538632153,-0.05776273982055392,0.07204453020584371,0.20087433368835966,0.038882820182391274,-0.10271359080620218,0.12343970786700435,0.1311779533746684,0.1090235260484133,-0.03987735205534103,0.18987896762078607,-0.027253413696368384,0.016213675340247116,-0.001680533911251499
GDF7,0.03012749916899737,0.05085983812915919,0.025967603743446047,,0.03149792076605042,,-0.010812395857795703,-0.045347309903035496,0.02223517662601887,0.035375924447142784,0.24048046558595856,,,0.16372801595163572,,0.07916926369297078,-0.0010964159546893476,-0.06392386462289401,,0.029780091754471247,
PSPN,0.011099738787070254,-0.0040985845961017744,0.02798718377417669,0.030116037659428378,0.03959752985724163,-0.02525407006239162,0.0794008348311492,-0.04947324094910626,-0.03116704893462127,0.016211662187372296,0.024443722419834456,0.040550512524869436,0.07761681660411211,0.16086633998592353,0.034483430091920064,0.10556322199762266,0.055917446919397144,0.07810452785512581,-0.019566472061391314,0.011315750821655495,0.1111705268448408
ANGPT1,0.07825101519026671,-0.022515672329054402,-0.015253312336226756,0.05695089381327078,0.043498287006814365,0.08106850729162206,-0.0004421217651729237,-0.1866756857321584,0.09414091461733672,-0.007733818105066051,-0.16973556173547225,-0.023279421110243764,0.052052803375900514,0.13446075303858923,-0.005700685720755147,0.023402497070924816,0.005023628470313695,-0.015526644614502,0.06021702768819819,0.043121627457690506,0.012474001000673059
PNOC,0.41847211819914654,0.14455165374477802,-0.007630431073415865,-0.02765905383230715,0.13571188532227652,0.38172484298551823,0.13135460597907592,0.3839574211053178,0.13750922724924963,-0.0017179190394588885,0.2861822027979299,0.2233950506308927,,,,0.02363317846492578,,-0.029196080955199006,-0.03562387796560071,0.26106667543683293,0.1232555758410788
L1CAM,0.48057145233040355,0.1055676247094685,0.05964893602476264,0.015922232219335506,0.01818981333614869,0.10843885634616407,0.09581121346671148,0.25425891364025127,0.18113424271446232,0.001535999090491482,0.32840120473376067,0.4981913464388688,-0.07357603088014383,0.054773091250505196,0.08445760179302737,-0.11913427638984286,0.06649481194374243,0.1783674318455598,0.11166763344895213,0.23686684771647398,0.15627454964995896
APOA1,-0.07279649691032954,0.023028136754256426,-0.017264209373975044,-0.0343840977903395,0.009455153844814646,0.06702657531629556,0.01567963590977967,-0.08782967971147813,0.01733652828098536,-0.04167993656510826,0.063263820793029,0.009926224348235107,0.019596148913126738,0.05684758679504974,0.04055197464821145,0.11554743920450107,0.008846292185729453,0.006290138357957339,,-0.0920148332472321,-0.014742559298457879
PSEN1,0.09391927360630332,0.005857761215089688,0.04913339783250968,0.04448769846667996,-0.04000367516931636,0.1089278924656822,-0.048408308822824576,-0.07873000198822215,-0.030807489470195844,-0.0768578855916211,-0.2447222449604676,-0.1153852681460285,0.031369819050522295,-0.10379323984607004,0.0036275502715890865,0.042156113386583,0.006197802805855544,-0.019411053630887194,0.10206843556954805,0.05097312093207228,-0.10041474009857121
CALM2,0.33173237041302217,0.12797209106004412,-0.01890145212622396,0.05388910236941162,0.012416389635076743,0.24780224603785128,0.20476441450853844,0.3978013754095498,0.225954057753285,0.05201177864500239,0.4737797932145032,0.4078889398770735,0.1421455588856693,-0.2119824006469358,0.22284644850204133,0.28588902119885967,-0.002173176080540014,0.2102504613834522,-0.048109625821246456,0.24794338662522553,0.014709622435632218
CLEC2B,-0.1314595447399564,-0.07086145469341636,0.032475925947993665,-0.043903912993625865,-0.03809097834327581,-0.030167388500882217,-0.017816076165302952,-0.2183154854750696,-0.023074868675478227,-0.056500023116059464,-0.11671168369530495,0.027232979719568087,-0.05039035408682932,0.0052320483442878495,-0.10340346302397037,-0.03764399017520865,0.020667580148978293,-0.06814864948078383,0.05489118019876659,-0.04063239068942835,-0.06484794404188753
NTNG1,0.20898903115944262,0.009599363418083144,0.02156711911596968,,-0.03001287947649928,0.088403677659102,-0.0007718527155685348,0.002456036283478278,-0.024976040214078784,-0.008114015519194344,0.04400777814935421,0.23215266420234898,-0.07060080425719252,0.025616024571185055,0.17193002575569719,0.14054118909955937,-0.05336810859843535,0.017453936623132986,0.012785074604204074,-0.006426413895320516,0.06403141058476224
LRIG1,-0.04759428351708984,0.07386367574025957,-0.0010917969325822255,0.08069765211261899,0.027962797367473233,-0.1807099035946897,-0.11638804216434748,-0.29217075811474896,-0.058423624659898046,0.03243687382793788,-0.1822430128394721,-0.2083977236892984,0.14487864176454612,0.3142343599373054,0.18157402169716017,0.2115411414102777,0.07120001165550406,0.07106345119585704,0.03587665407976731,0.06408814234902621,0.016078119092705213
CPAMD8,,0.003950266945126199,,,-0.005594107247989916,-0.0007550326959663099,0.0056791534660422215,-0.050254906117613685,0.024473218771138637,-0.039425823951749865,-0.029047462326972077,0.07734801762920296,0.06830317468423835,0.1314291365861778,,-0.0255143194705123,0.026168645169400526,,-0.08191241902962003,0.009776345795940528,-0.06688462302159186
GHRL,,0.0122169550125485,0.013409430023228223,,0.010044888959940426,0.026146546316681264,0.027751660313480246,-0.006428548203892247,-0.033294095201923495,0.009500268021680233,0.00932826991526678,-0.02663976523219962,-0.014115981723135274,0.08202656076387314,,,0.10488612052782363,0.013192136660830163,,-0.019975462990514555,
NPY,0.2861065944583538,0.054224203147499164,-0.03140264825319344,0.07827704478283573,0.02789099411022471,0.12068117614206328,0.14852962994330848,0.2700060093117198,0.053538652894811745,-0.02375753427204378,0.05656447246589857,0.13955585021860217,,-0.07743282917896026,-0.0381579201568319,0.019534390831122902,-0.016228470733440876,0.005995249738566512,0.05789971783339757,0.19923971218852932,-0.10520412567969725
MMP2,0.2066790510763708,-0.011032852139613875,0.004083517853801053,0.058330914577173994,0.01708490655341068,0.04549391351562843,-0.060416539449821983,-0.32162591889166176,0.0180265733584685,-0.0022920584474965273,-0.12167612096506365,-0.3308243504127111,0.08704506165045417,0.1681213471331706,0.06703248433370772,0.04019745303704108,0.030121080923242744,0.010862296773894192,-0.02547782059434475,-0.0011988131169586235,-0.011033799514911622
LHB,,,,,-0.012979376828087566,,,,,,,,,,,,,,,,
PPY,,0.006280674477515784,,,0.007771564058972537,,,,-0.04241454122130376,,,,,,-0.015153799374268454,-0.08166085306894155,,-0.028818410584993095,,-0.010675948353698289,
ALKAL2,0.04295783881947238,0.019542545329945427,0.032522682708909956,,-0.03206593024602607,,0.03831268258327792,0.011602164818571492,0.018995368563753955,0.03495164872863183,-0.11398522400436589,-0.07758519912062528,,0.018857516610012424,0.019013178480374295,0.013825431210337327,0.04608947948570134,0.06382333830263086,,-0.034520473138555864,-0.0696644617056879
CSF1,-0.25826247457414125,-0.0751989083454712,-0.04235394779391903,-0.005152595464112219,-0.01385812532077514,-0.15095212315528567,-0.08425768143121283,-0.23540909906792104,-0.080634109123296,-0.022806148271870698,-0.1654879368275299,-0.1634459557720096,0.11859392760632875,0.1748864913850613,-0.08726383091490426,0.03183828732705134,0.024897670787447385,-0.09363492607997254,-0.055283864403635974,-0.05863895572802724,-0.05898793868507366
SEMA4C,0.025310079041049382,-0.022091327762320246,0.024470244490991295,0.08089388381661225,-0.006355393185576583,0.03465309410261003,-0.06732579444844305,-0.02735640373042997,0.018703155190982087,0.05156073041686809,-0.02416353899481011,-0.15909391651672697,0.013681526968900674,0.22759688884273616,0.06440380881486304,-0.0005020845473288676,0.03295224363687781,-0.02381077798858183,0.00902244723294594,0.13073978918123558,0.008864134834568427
ICAM2,0.22501193812691386,0.0023039625411126934,0.05062860344630475,0.0727912090754675,0.08237475736809277,0.14144723742672827,-0.036580523024455865,-0.14918155519255547,0.009108560598307133,-0.0023696570036043463,0.009889291866159914,0.07424755882413397,0.06784134279266892,0.04005909277989719,0.00923486263701578,0.13544574636953852,-0.01276756183119331,0.08069813917710157,0.06384174360254453,0.1118331726127091,0.05842243802065993
SYTL3,-0.012618957633520502,-0.04010716859753469,0.11464147799503117,-0.05385063483285376,-0.027521685798373347,-0.05294682352199992,0.0291225821846575,-0.16395645353846178,-0.03375467479923521,0.04370147158263422,-0.04353770238625459,-0.05453793486671311,-0.00425297907825895,0.19860296123265925,-0.10988873250345053,0.04248294311941835,0.03660975485847233,0.017479378527904897,-0.015713291864019856,-0.04677509666129841,
IL1A,-0.005739391318333199,-1.4896532404496775e-05,0.007156231796258235,-0.04789842635804855,-0.02770999893504277,-0.042567020065241185,-0.06986513842393394,-0.06724909871736785,-0.07793817452430267,0.04551265509405294,-0.09223651599310298,-0.05032371294016119,0.03410388485547503,0.1213967741273296,-0.07857140754377133,-0.07146639324429871,-0.0399017987010717,0.0181231647385028,-0.01828636880822944,-0.07987142908222644,0.1306893828034129
HLA-G,-0.010233666752456256,-0.03421348491234844,,,-0.01761788070828772,,-0.0019590857013489825,,,,,,0.05683232776207579,,0.01163315076869704,0.041617631918577334,,0.041381842087589917,,,
PGF,-0.12237407330561709,-0.047715353020241796,-0.03515903639659824,-0.015164483037695993,0.03206426811368945,-0.07328863928565897,-0.03850039977436119,-0.20755895368282506,-0.014901693474142531,0.006970542941930748,-0.050512578191301144,-0.14590476382508763,-0.22746118247709088,0.21464806214525795,0.01285856496335652,0.0504800408339475,-0.005018002940458735,-0.016704577082898103,0.07815111784669437,0.10090194678187467,0.0635917416024444
LGALS8,-0.0005278810368507257,0.05540164408755497,-0.01166166991622489,0.003522584622842782,0.016687066971786,0.018149005519860623,0.006982636569221725,-0.04707911140022836,-0.02378334442817415,0.07136190948866404,0.14839810666621397,0.09093582292045091,0.0489109440967832,0.20513358083520086,-0.023832288343326975,0.05056203800113063,0.009241344132505566,0.07498942358907539,0.04414412573885331,0.0399481017130625,0.06192089644687919
DKK3,0.34476943154521994,0.1408660088527728,-0.08779267282348138,0.11227036632684945,0.02051080250045525,0.30392400656910745,0.18154003133861016,0.4212777003224927,0.18090925548415754,0.08378002596819224,0.47409402902553016,0.41416164105387376,-0.012067648802461152,0.08611593132385052,0.07132785921975207,0.15462366591139903,-0.013033912602244496,-0.008798160015343094,0.16397832087496095,0.3575555319518987,0.1944738734585851
COL16A1,-0.041291250680175286,0.08146743303454072,0.022986293929738156,0.05226729536071532,0.0461616307682802,-0.11166671764260641,-0.011614967716412863,-0.12518598424883992,-0.09826579033063182,-0.014180887767613356,0.0012329682911048029,-0.33553961560567325,-0.07859534584111504,0.17105482445570291,0.029694103665960706,-0.008881596130535643,0.053764725594752656,0.039293773015123004,0.0687575662332026,0.03148803740472555,-0.01554982693640594
TPH1,-0.00235139187013601,-0.04755177440854154,,0.04017051289884453,0.00987641352580635,-0.012522706031035,0.040199556813025984,-0.059740404422622774,-0.05385220471416915,,,-0.01842975753768847,-0.03670400288741781,,0.02832731687756995,0.029564902766556305,0.1617193863151909,0.07289551913962654,,-0.04653940806225004,0.0004550522569743145
TNC,-0.2969862006206326,-0.10237740001443618,0.030047233812496913,-0.09053358410861617,-0.02879206188381719,-0.17390398638497573,-0.16493676985563216,-0.38018271112506097,-0.1867940942576966,-0.014227105586897082,-0.3511253957688509,-0.36994049519370414,0.04049994866623201,0.3078577187954785,-0.016775599979664123,-0.08547174183025799,0.017831959309216567,-0.17094585666453435,-0.05959845422359574,-0.14432500347587826,-0.022229570559971767
TNFSF9,0.34401612661975095,0.016334919267436035,-0.05713795995358981,0.12004362255883654,0.006348587332770411,0.09354127895602452,0.004962070546618227,0.07786727922626506,-0.017966142330721222,-0.035299992356670154,0.040684867764901864,0.09356411319169705,-0.04689071831977902,-0.008981018032407823,-0.0004716124954651941,-0.08349999439093077,-0.03877388746130956,-0.043426591677481016,-0.00928006917287177,0.0849735737322557,0.1252554289628027
C4A,,,0.008259658313252842,,0.029818119556448554,,,,-0.028171001186532426,,-0.04522719016154551,-0.04375645337290372,,,0.017373351733964808,,-0.04032467291437117,-0.042343787299900876,0.08406638169674566,,
CNTN2,0.15977269877785424,0.006658139468061612,0.028558574653504587,0.044947092452918704,0.08856137819213812,0.12311774330562984,-0.0709615054637392,-0.12058579967529318,0.027165241594302763,0.00866546998530396,-0.3970921401303012,-0.04977932935342122,0.03991650730182087,-0.18392013963131099,0.1287823119315336,0.16612795189050414,-0.034550331560857794,0.14423049221504183,-0.06718675466556366,0.2740724014060735,-0.16432091245162925
F7,,0.02326722320929126,,,,,0.05521977640883292,0.045093984450251666,,,,,,,0.07152112117042177,,,0.060138710813028726,,0.0959311012539131,
LUM,-0.04871402503506035,-0.012757190047698834,-0.048374376888255376,0.04347542764842588,0.010463165082822497,-0.021792623017058296,-0.005138497344503253,-0.2557177568619901,-0.04010394848947668,-0.021068653224461057,-0.1227817730936559,-0.033370349499620096,0.10812968454317144,0.18321496166107584,0.041652384673846396,0.10354740450028693,0.007889260009578786,-0.10634280125068261,0.017766053492869728,0.06244347224716031,
BTC,,-0.04208710109155409,0.007116653732032393,,-0.020981010803958804,0.01054649091183996,,,,-0.053792167955338394,0.0028770922306761027,,-0.004640621945232282,,-0.009609055862476084,0.027902346577417952,0.0574614575974785,-0.01112347999016751,,-0.10427563099271066,
APOC1,0.1652850402335249,0.021400319098360435,0.037092790146640964,0.012515603596085468,0.1094029726915396,0.23465516297501093,-0.16063155802169674,-0.41196970132332394,-0.01378160092000752,-0.07216541367842383,-0.4501925872267549,-0.27776588816281983,-0.026437081008687687,0.1941316019493305,0.1865146948270388,0.17780416943148436,-0.0006084461176147713,-0.00018071708366353657,0.04211947968285126,-0.12622424125242393,-0.09272367525346678
PKM,-0.16305915856761397,-0.011110774376921914,-0.0030458655149145177,-0.005841917990418422,-0.05199261035962378,-0.13440505204706216,0.05110967390124931,0.020805299523702494,-0.04678407967217634,0.03306819256566975,0.37027676653368735,-0.20664613122069364,-0.18641421048749393,0.2115874837236228,-0.14432145928243156,-0.18549522145573896,0.01836205515558835,-0.10643801077866226,0.04241177824279747,-0.13969301556901617,0.13100483031527946
TNF,0.16179007556870736,-0.022160135678659473,0.026925865977687827,,-0.01630952653496454,-0.042251167456872976,-0.03253391451732922,-0.05087690412224524,-0.04460318323983075,0.005592820024461864,-0.13521809010575783,-0.09087998283574258,0.18420644084756774,0.011465671475373748,0.0476153721030129,-0.01917671471206861,,,,-0.014727475005224306,0.026480039279673556
