,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH916T1
LGALS1,0.04242462771077904,-0.07370718191748063,0.11225900749429915,0.007349448981093225,0.003903439569210003
BCAN,-0.009396530388743414,0.03928781401645983,0.007133766418079917,0.02802073998675663,0.020294991366328476
ANOS1,-0.05956210813504222,0.0183364880119114,0.04857512998891035,0.013970171022141273,0.0031274071206850627
EDA,0.004686537211873678,0.014366263392137901,-0.042176547184704385,-0.0300650392914761,0.03370898872229905
FGF22,-0.017047471102233133,,-0.03080795668040137,-0.022492747462026858,0.03053304883916061
SHANK1,0.005124855310733865,,0.058008243885573685,-0.026441423808890682,-0.02718615843970206
NPVF,,,,-0.016696506031907477,
RAET1G,,,,,0.02378947711357286
TGFB1,-0.023722815664544164,0.10981240334406833,0.014323277939931893,0.031729743697091306,-0.004611570796344055
MSTN,0.03528567310157736,-0.15666848480436238,0.030524903749560205,-0.018905294616584176,-0.03677329004913214
WNT4,-0.03475907327947189,,0.16844242280793836,0.10443025628070195,0.020666253356485118
TNFSF4,0.05649578732044442,-0.02274048517912713,-0.005015832244381819,0.012958612556682453,-0.0050001183929183355
NTN1,-0.007526181217302248,0.155462063187254,-0.03714975733790011,0.018120718845459984,0.05049471723382922
CXCL12,-0.046339866465803216,-0.007609480659907248,0.01795021659006175,0.05541356225620097,0.018683270482625906
GNRH1,0.0017842654799856135,0.09407824700021215,0.05329038125438538,0.006183008360955329,-0.03679955345369863
FGF8,,,,-0.02518222885044254,
RIMS1,0.011791998157071989,-0.07586631812609615,-0.05199872837582327,0.018020670720335506,-0.00815950934448943
FGF14,0.05138949974297066,0.02964874123918296,0.05362767762059704,0.02400493977082539,0.032038915236854724
IGF1,0.025274992207309114,-0.08227744375840029,0.028336443194935796,0.06695147808685005,-0.013999328245830885
TNFSF10,-0.0015774913309348367,-0.013754989371581709,-0.002842232276768547,-0.0036347866381488646,0.07043417479450174
GDF5,-0.017047471353742166,,-0.024974769788448373,0.04627566703940375,-0.0030377136019786944
CHAD,-0.014325943182160914,,,-0.03366705629799876,
RGMA,-0.04804254357303719,-0.054584294720713473,0.05694758069345294,-0.027691153239532744,0.0428816907582844
CLEC3A,0.06581777130730039,,,,
WNT16,-0.0037733116521124783,,,,-0.035724122718616705
CX3CL1,-0.01492692352168035,0.034096715094040664,0.06356891551860644,-0.019441100222647223,-0.022182441819445408
FGF1,0.013065088480897893,0.05878156270067801,-0.07684286494129332,0.019424665670315117,0.021928847864134352
ALOX5AP,0.031160928022605693,0.051567690576565565,0.04202000830822594,-0.027667392270090966,0.023488073036702452
IL1RN,,0.07118068003713832,-0.034223342195342475,-0.01264679533656218,-0.02940759459114425
PCSK9,,,,0.10675344085532891,
NPW,,0.06527817491035992,-0.017930633392326957,0.01445061562665765,0.06465226695274065
CXCL9,-0.017047468567796546,-0.08707228225797038,0.11826349351425343,,0.045194875479355336
ANGPTL4,0.018249830832243998,-0.11186035848848304,0.0049567496554102156,0.026401870576007045,0.0332025269015785
UCN2,,,,0.04444412251728879,
OBP2A,,,,,-0.0171287805831205
COL4A3,0.08353877141604046,,,,0.01705264633248177
NRG3,-0.00776631223260993,0.0076916452158090065,0.034771880794371,0.016437949476395094,-0.02075775608908618
IL23A,,0.09874455871592269,,0.015435976086713743,-0.024726761651346362
COLQ,-0.008155642650435856,0.022164947289029766,0.07610392039592949,-0.025475720587524023,0.034275060919650054
TNFSF12,0.004983373397736188,0.006313676983084253,0.03878109948928293,-0.003833723085984715,-0.022037820589093083
DKK2,-0.011730472345655999,,-0.02172564640266613,-0.017191463751320493,0.00600192020642054
FYN,0.018312349978844324,-0.08347618275041956,0.041520270121687596,0.018873671237625764,0.004542572703464577
ACE,-0.017788097482003724,-0.0730251305509965,0.03289257535243907,0.08565262565181692,-0.0075246960530760175
IL18,0.026358849509522074,0.08697784032365946,0.004494700964665411,0.03628736320299124,0.051605430435610965
PPBP,,,,-0.0178318781196384,
CCL27,-0.012084074247985296,0.0020462848573505198,0.017498661918875027,-0.033102240685512804,0.018532903378787147
SERPING1,-0.02149762334692544,0.058842447634942986,0.035922767532567124,0.040313225809307955,0.04734080418257824
AZGP1,0.03926371978338677,,-0.060005678524193064,0.04358925475989929,0.06865734709419244
INHA,-0.018617879830163612,0.01316996243590501,-0.03181449102322991,-0.0349600943467621,-0.020628462617527637
SEMA3G,-0.02273972304052406,-0.05037123879875086,-0.004080503496768547,,-0.012389700289978944
COL6A1,-0.002230404495158288,-0.040450247477020945,0.0330502040083928,0.0724125885142805,-0.07092022683746872
FGF17,0.02519625951822392,,,-0.00995712087757871,-0.016318474385764566
TNFSF8,,,,0.002565234153479823,-0.038004704404683114
FGF20,-0.024250864668077136,0.051063932240893,0.07996275541780135,0.01910740562495406,0.04580639127144832
ICAM3,0.017972661246484153,0.027876872753407497,-0.02776552711424208,-0.006123391125939766,0.09473910426226312
LAMA4,-0.00410610354522617,0.032347929069517056,0.060777241921768345,0.10706147262356909,-0.04903132360209136
DLL4,-0.01692112741240397,-0.08079661805398987,0.0064324382787459755,0.010810220004479253,-0.006125845367557708
SEMA3A,0.03757494977654785,,,0.04988855668773609,0.04341054840388799
RLN2,-0.016260056554825604,,,-0.013379738112339095,-0.01883335024447687
C5,-0.011572384206121016,0.022772356048497287,-0.03345446898443641,0.032622932658573,-8.256073933706144e-05
COMP,,,,,-0.023265339082001003
C1QA,-0.005960955318914358,0.08320473746555027,0.036562953665250204,0.011816105790665145,0.006049327679308799
UTS2B,-0.019014752284148156,0.01072137638818992,,,0.0007440971001361922
COL9A3,0.012387764878140828,0.109746724196788,0.011938339998537908,0.0044166036398468455,0.014044762038505985
HGF,0.06210549098277577,0.010488409474078194,-0.01799784035280511,0.01920643809753499,0.020609485378499322
P4HB,-0.010685414286466549,0.06222121284273096,0.01957974145875488,0.02223671006088329,-0.059862095527688876
ADCYAP1,-0.01101792818784865,-0.020965583990567294,0.03347459002948299,-0.003921378469827757,0.08685955489597008
GREM1,-0.01372112142251724,-0.009924053881230249,-0.05907042923581998,0.008345420829078614,0.022340695700100253
EGF,0.006212589160274874,0.07532271411308696,-0.030551960603952873,-0.01635893653478514,0.0396728977503031
VEGFB,-0.027765334306329683,-0.0013974552073552575,0.042954581499784435,0.01608967070717433,0.009199098463623373
FARP2,0.05808523349842311,-0.004716899854202136,0.07335500572890427,0.04329721083558806,0.0473703027984715
BMP3,0.0480904406471888,,,,
IHH,-0.01536101195048158,,,0.15828997896472088,
LAMA2,0.021551421248711542,-0.051585743281933966,0.01391978680053394,0.024954154469823932,-0.03035328860141442
NRG1,-0.02729688472517726,0.11963392832629562,-0.015203055893575517,0.01947456624869996,0.0774758103918772
SPINK1,,,-0.023074924161510465,-0.03692934027469519,0.16207270410941418
EFEMP2,0.05313542776904364,0.010841997906289865,-0.0155179807632434,0.009951196958775466,-0.019080640703901138
SELPLG,0.05557086371138393,0.10201405354294425,-0.023480799651941487,0.01496899026307774,0.0666758014100064
GDF6,,,,0.044762310842907146,
HLA-E,0.010213263298036226,-0.02789242364841801,-0.0034962596777578622,0.11790880488692822,-0.05370266977604753
PTN,-0.0099998977884303,0.16986006592394876,-0.02147230524496367,-0.06158102261199411,0.012265298237463416
CD274,-0.016275802394287494,0.0946042551160782,-0.04076231804805066,0.027629520180879052,0.07571681489741114
FGF10,0.05861450917274577,,,,
CD14,-0.012095935564803413,0.006489319309129018,0.04505570212981701,-0.01869360726591716,0.04651325328243303
SFTPD,0.0276361647447862,0.05228354721928043,0.004540853650764713,-0.001109444334569815,0.006218511347258481
SLIT1,0.050038600322909084,-0.041670070326536114,0.09594703718463414,-0.011086144174001318,-0.018144846613795226
CNTF,0.06866488767109095,,,,
BST1,-0.02577295337982495,0.10028248634547175,0.08284278644182339,0.03314628675321108,0.014707179304332161
AGTRAP,0.018767942993148802,-0.06594021366614107,0.03170889714536146,-0.036311831054378026,0.029533131612640307
LAMC1,0.018614717558737046,-0.05889783052616826,-0.002170113023290819,0.05097344737759045,-0.029526681907219004
COL6A3,-0.003740088394822603,-0.05339705515703287,0.01117627518213883,0.02364019452249476,-0.04881098033372266
FN1,-0.043061110680066426,-0.07857883964318868,0.015919484281601445,-0.001276989924107477,-0.07955551278373044
MIF,0.045355157038154105,-0.11463429703384294,0.03453002200121411,-0.05377245217474815,0.07098164554831181
JAG1,-0.007902833969684855,0.09284217411867769,-0.013838167872046914,0.00441853669910628,-0.0391968145016006
NID2,-0.01899704830142503,-0.14306033800725199,-0.03594644144470138,0.0870886210962632,-0.02403255757527271
EFNB1,-0.029449244041463814,0.05037195692932805,0.03944947794772324,-0.01123767802943504,0.026207073154173866
COL4A2,-0.04273668660700903,-0.1045561004781871,0.026356099852595762,0.01711466140619556,-0.05265339315988395
SPP1,0.00011927937345042887,0.024235860108435908,-0.04143661233227463,-0.03514980213864902,-0.02599255365870201
PODXL2,-0.01866993265782104,-0.07728033795747222,-0.027982277306817075,0.002972431670373352,0.027242876954252458
IFNE,0.059812807549718884,,,,
FGF9,-0.021727495677981067,,,0.060976715241356866,0.0552735601739985
ITIH2,0.024875418758586808,-0.005758414904215596,-0.03846382589252846,-0.02664158685696624,0.017355510568661428
ADAM10,-0.010794897466494799,0.014952159892735257,0.02654640141215143,-0.033580348529367615,0.0033659060023957716
CFH,-0.014616385575356003,0.011629397959462336,0.05281407500623272,0.018539205922398955,-0.008027467808792753
COL4A5,0.0004040316337471016,-0.05425115890695484,-0.022657871562653163,0.04536447291400689,0.043397613150713686
LTBP3,0.047366561895440605,-0.013146803406116753,0.02677653536463327,0.03608423265975396,0.0355624610986047
GNB3,0.03699590472056592,0.022897179189810317,0.14897153560348292,0.06061937440797098,-0.016926371196473045
COL6A2,-0.00974636148054732,-0.10023961655846536,0.008674766367677689,0.06001321366364534,-0.05595450884081839
GDF9,-0.021031749086766124,-0.014078767924976029,0.0929349591271859,-0.027436874945352203,0.007849791288568088
NCAM1,-0.020357387704717827,-0.06817654725296708,-0.011499700817778022,-0.07735926340837548,0.01146791156518799
APOC2,-0.028900672658421393,0.06969974869732184,0.04985766895279985,0.012756442102678369,0.1220445520074578
BST2,0.037490445697175794,-0.0173667986684574,0.06405511931409609,0.07621537681491002,0.031046581890114062
COL5A1,-0.014103088850091141,0.11708097130804797,-0.019385917409701296,0.024658579810511002,-0.04798134019348107
CALM3,0.014360898250141474,-0.030427457377220024,-0.012675559682377402,0.009327922854125011,0.003909654845294364
THBS2,-0.016909252591979358,0.11560416241650562,-0.02335952275673965,0.05613843329892256,-0.09235029817281193
SERPINE2,0.009898789449821506,-0.15324498579275486,0.032286747323120486,0.08600850858289136,0.02643034810560089
EFNB2,0.024041367101422947,-0.027929453967063887,-0.07612523783080233,0.0011255219584455944,-0.020365217494769425
PROK1,,,,-0.013379741080574529,
LACRT,-0.019415245960402987,,,,
MMP9,,-0.10298075446216323,0.1030719243461559,0.0877459820301909,-0.04846176356678405
NPPA,-0.010946258989341153,0.05080980186542405,0.10023784517470812,-0.047134506304207915,-0.020406854348835806
APOB,0.005776082184925945,,-0.02466725357534136,,-0.01546857159444048
C4B,,,,,0.07991830794866046
NTNG2,0.011044636546278542,0.03216467733051637,0.009696667028835815,-0.014375910664344396,0.041972659408482584
LAMA1,0.011818218751906329,0.08948440354522669,0.013439653484046667,0.028562335543736484,0.04210384627105406
UCN,-0.02029174623391432,0.019138825097822693,-0.0545785255933551,-0.008212196049272391,0.0019625105579856306
ARTN,,-0.05296145805343984,-0.027884346968379208,-0.025182232431772558,0.007858644847815005
PDGFD,-0.021341891042912106,0.011588380290735957,-0.03251894963484912,-0.06197926585839318,-0.00866733561225084
EDN1,0.030898719244537607,-0.09735081108025184,0.06343462626645079,0.007021677122378579,0.032480525839651476
ARPC5,-0.039596148911727296,0.005722395533351221,0.01746057620493757,0.03914871457533959,-0.008992453992361402
GSTO1,0.011050334625659457,0.045249330934091295,-0.027980030402396067,0.06528522557374951,0.008387818952481465
PROK2,0.026650401269480054,,,-0.011625948934216548,0.102776637105839
SYK,-7.391441119092273e-05,0.08304453634318316,-0.0018807629877099466,-0.03285045406513836,0.03703547874141678
CD40LG,,,,,-0.016728213963227465
ST6GAL1,0.005101802378504935,0.09132307986329746,0.05323983631396791,-0.02540297151639288,0.029726738854307575
WNT3,0.006793215510503874,-0.010229900568430173,-0.032062011264724945,0.007433980874675746,-0.014502030403173797
HSP90B1,-0.019648000580582886,-0.02046617203488256,-0.052057004951575184,0.008382197327373643,-0.09513111005817237
ZP3,-0.01432594443434674,0.033283365222238445,0.02425335691644571,-0.02157822755291218,0.15129670066453643
NRG2,-0.019175356680697305,0.05801497936445643,0.024732578259823734,-0.056233256440321865,0.04586864930499584
MELTF,0.10040585899934099,0.07598058920837815,0.05221609239614933,0.03988239906558515,0.027567934762641192
NLGN1,-0.04298601029954245,0.0184226848026897,-0.028624478882769065,-0.024479691958314617,0.044200846757902194
SLIT3,-0.04122151604519646,0.06302176668288878,-0.025977356102456516,-9.406105954336323e-05,-0.001958529160456661
CCL8,0.07607776032681597,0.1402268434593815,0.220681991893054,0.05067597048653739,-0.03601414629764365
S100A4,-0.00045715530885994505,0.05005887714155695,0.009612014724358941,0.05370133399694867,-0.017359596956201512
TNFSF13B,0.04286676055856671,-0.043017738142317824,0.09743083971805054,-0.008317065284077324,0.0029846595871008204
HSPG2,-0.017675608285121856,0.004762865822549171,0.03021706959055037,0.04667029806330648,-0.027255871830723234
FAM3C,0.028494338482813533,0.06782488082963777,0.04724759117717961,0.005979528290436118,0.02389070831453086
FLT3LG,0.01102927913250192,0.022722943033458263,0.1257590166757514,-0.049009228311477956,0.08657551679709957
A2M,-0.001280532196303634,-0.027624730526978683,-0.0405015833121933,0.09535569633945287,-0.004130552165617708
VCL,-0.041596350041718716,-0.040880440199828255,0.07570121244098096,-0.006061477554486808,-0.04922720026516508
FGF2,-0.03744811917066348,0.012894091518695526,0.046206614076193926,0.013269172479201062,0.01119683718055148
AGRP,,0.02327930165682902,-0.03888927046125838,-0.013785038136045796,
CNTN3,0.030703001757889425,0.05031774998659258,,-0.06520956516477484,
RNASE2,-0.010610984641170829,0.011518965136966264,0.05489569108978333,-0.01065448060651495,0.035513852704082645
ADM2,,0.007232105714508123,,,0.010628956050909317
GAL,0.03991135404180579,0.026694380558326097,0.015499315026051485,0.0741950361215568,-0.01568510689472429
CXCL6,-0.01679390396978753,,,0.13603642733552535,0.028060233870644383
PDGFC,0.005959758375047217,0.008108594264757919,0.04651899731864414,-0.0207698079415063,0.029626689784313296
COL8A2,-0.03204613807727331,0.044473419848634545,-0.03930311583031599,-0.004444606319811711,0.05566996907325218
SPON2,-0.023610882676498055,0.012445672277649901,-0.0540738394786231,0.058336799006987516,-0.04157107925687206
LCN2,,,,-0.029139934452943748,
SEMA3D,-0.003563379669431225,-0.012138043196565324,0.06284825473099878,,
BMP6,-0.004490734959259644,,,-0.024353434880182486,-0.03276999401543526
TIMP2,-0.03247726361780795,-0.026852999761847372,-0.03199775674295808,0.03301011040811916,0.010912257596667274
EFNA1,-0.020428135333123716,0.029956211206969337,-0.06451421833343238,0.07898045821985628,0.06329995910847505
S100A12,,,,-0.014752368808541824,-0.017325823063019805
TFPI,-0.022739686993299372,-0.0951974069362376,0.04489749930018609,8.546958610752386e-05,-0.006237775728849549
GPC3,-0.018672981951198632,-0.010532690311957436,-0.02207003016420328,-0.031179660296382382,0.03604560278488752
NMU,0.09846692667780121,0.10544526050335891,-0.03468880621024065,-0.04878356869331396,-0.021946746364002925
SCGB3A2,,,,-0.016696508741436245,-0.025010144819872234
LAMB3,-0.014728532302296085,0.17275921933087207,-0.047956209914239975,0.04490755829124504,0.04865963809896658
LGALS9,-0.007906334194700583,0.014211450851551368,-0.02778097140300741,0.057996480117155504,0.034048977805876325
VIM,-0.03607090283907146,-0.04336377512458745,0.06292825783803517,0.019726254251356403,0.03963770021131015
PLAU,-0.0056313034285337335,0.10932519132090726,0.09504305636428526,0.056373993722656175,0.08199275712950718
TGFB3,-0.014917167668868943,-0.0045090143697293665,0.03039532814805207,0.010011254328621055,-0.04090861230569268
APLN,-0.05855304995017324,-0.10492273667986339,-0.006918798436317813,-0.014535957383922878,-0.03712652250848631
SHANK2,0.011994734221378417,,,-0.007340578259574618,-0.02472676293699291
LTF,-0.03732931359618013,-0.09056094736412572,0.005760618933430237,-0.04007757249641391,-0.024403792435422247
PYY,,,,0.20720275839619703,-0.02625293470038889
PENK,0.015989580279098064,,,,-0.018833352350583706
CTF1,-0.020300707047780704,0.008044680903953534,0.005108934747575862,0.012364612356851172,0.12470310418268452
COL3A1,0.028267605399621205,-0.07023000983831346,-0.011348294991495058,0.04710900351372069,-0.06761623819884202
S100A10,-0.046724051971035116,-0.10791545503298008,0.08187792738702343,-0.024012875294086532,-0.0246620057234748
FGF13,0.01735513499308296,,,0.010333412682434942,-0.02598113098215892
SEMA4A,-0.04282057385161714,-0.01568586499882805,0.189984288430019,0.034523548471410447,-0.012463190627115903
EFNA4,0.010427150936406525,-0.07491166027321704,-0.005396223208523901,-0.006492013869086221,-0.014469273316391374
HSPA8,0.021736699248584478,0.08163207233745745,0.05749080858057343,0.00933011317207965,-0.006823799114720911
NPB,-0.019637670170626564,-7.307856124392092e-05,-0.04627389023647326,-0.005678014779547404,0.03624153278287786
ULBP1,,-0.0060558165356123005,,-0.017988761310407345,0.006139168828937194
SEMA3E,0.017209184038533443,-0.05808779007524341,-0.05112482470628728,-0.06118756525360409,0.011197076834531429
FGF3,,,,0.017684336477173834,
ADAM9,-0.03457481883958921,0.10712053422547783,0.0591368837995493,0.08381523194039348,0.04326007651115592
ASIP,-0.01276301136063994,0.0007524613974482625,0.011762391407692401,0.01787260511301071,0.13219596724426327
IBSP,,0.05902762593256945,0.0630547502710938,0.00893596788774965,-0.050274476248757485
FAT4,0.05296535360308643,-0.05832532843293378,0.09947348239459736,0.039059723074180805,0.0334778612564827
MDK,-0.020473373302287094,0.043996805339545544,0.043760487529601176,-0.06259696952536592,0.035346070539770076
BMP5,,,,-0.003012433049402429,-0.03048339829513415
CAMP,,,,-0.02893131312505821,-0.00024545107232060685
HSPA1A,-0.04116268989401267,-0.07160645261890197,-0.013665221616376311,-0.0011499924836578849,0.06263667594113438
SOST,,0.06992986857670974,,,
SEMA3F,-0.004515056501876933,-0.02516079596362741,0.06789907270397746,0.06098467380871145,-0.005251697056641925
ARF6,0.013345638290298962,0.022301756107767627,0.004855625919777489,0.012181882902872029,-0.005821309417576537
IL6,,0.00983449646374544,,0.00015094771517597716,0.044222384229181226
CALM1,-0.06493032944617651,-0.09141701768178276,-0.021198714956516387,-0.01433630785408956,-0.02077850404205875
VIP,0.012493626862714729,,,,-0.021718652246963975
NMB,0.03283796177877448,-0.07366659297362847,0.01925206694340189,-0.05494444234655223,0.026160891911760218
CCL26,,0.048192036503210224,0.0015962904893153363,0.04578444266606487,0.022796195181937696
FBLN1,-0.05272758715411202,0.12850692189599722,-0.051265859591368715,0.014407455743680683,0.0032459341575337836
SAA1,0.023581630274657196,-0.06155341089122931,0.05408737535759026,0.01609891852862291,0.0067466938879624586
MICB,-0.023505764937951448,0.033392664252750545,-0.039520965999042326,0.01366917368971153,0.02776339857729276
MMP13,,-0.02060225734136451,-0.02240954394997064,,-0.01883334439418381
F13A1,-0.04661592580494837,,0.05317177320399826,-0.01646818958442012,-0.03140631109888504
CXCL11,-0.0035353715359663766,0.08390607332854062,,,-0.030682160755672993
COL5A2,0.04172051423585748,-0.02301014784312172,0.06119491076146857,0.02123740423273049,-0.03415678563013332
EFNA5,0.006350338162035952,0.13612983861604053,0.10264359013223556,0.06309750694903646,0.0865355136965568
AREG,,,,-0.04459695326239331,-0.01634887361357166
EDIL3,0.02290573304955753,-0.0787231278609182,-0.01367759102670127,-0.03762723958622353,0.025152193193367606
CD86,0.0014866121236302185,0.010339782149514585,0.006896260101185529,-0.038722303804722774,0.026471536877063023
WNT9B,-0.019077220482055412,,,,
HRAS,0.02024253769175565,0.11602550876260878,-0.05471860683984126,0.04149610142473403,0.036721893823273836
C1QTNF5,,0.01878844812198596,-0.03867702313326601,-0.037104951200394316,-0.038308187960006526
RLN1,0.02064708058524922,,,-0.014938793446606957,-0.014801075364467418
COL4A1,-0.03463329198521312,-0.0661036326679359,0.0037851258334234967,0.03455990741990806,-0.06248653762728761
CCL3,0.045601953873294916,0.09769681285775962,0.018828636204088978,-0.04141511885372607,0.06414616037820021
BGN,0.054408097421858224,-0.019559723946889478,-0.036808129051911866,0.06023508179567963,-0.05285369559893514
RETN,-0.005116153962309072,0.08657321514129522,,-0.024711449580717502,-0.025706895634344237
S100A9,0.014276606334393217,-0.03884159704688773,0.08365991934063383,-0.018090090393064712,-0.0764889196050935
HCRT,0.002349084558698419,0.06641500805325595,-0.023885472341465874,0.06635061177363333,0.00985132426490953
FADD,-0.013552812759323823,-0.025350327364645514,0.09117498202072849,0.019799166583498357,0.007499785023946721
ACTR2,0.003776640802090294,-0.04208262120572465,0.003512574885114087,0.04841148744257216,-0.03957605704188858
BMP2,0.015057315655205959,0.028966287589720207,0.01983081577746597,-0.008883312247483885,0.0772061147559128
PDYN,0.011242313802531899,,,-0.028084929950916167,
CD55,-0.029647461321108248,0.09485336814555206,0.0012247934018865926,0.014488638370091822,-0.02394650435880819
OSTN,0.018035075333299858,,,,
PDX1,,,,-0.022492743572090818,
CD6,-0.018028746043650387,0.08755677448858826,-0.040145170722863076,-0.01751432867276379,0.027893354347794892
IL16,-0.03780525647700757,0.010423398247448108,0.05052538084359768,-0.01789841003902304,0.05322780808022219
LAMA5,-0.034577447102823074,0.031878338973837,0.005270893419573755,0.034638813024820796,0.039181809363274096
RGMB,0.010052042270833537,0.020309224891452125,0.03464142341701216,0.09350039505667133,0.048984977192514954
INSL5,-0.02254469003837104,0.1490868584630074,-0.024974786804124786,,0.041707197041439305
IL12A,-0.016921129068240934,0.096474537256328,,0.03880969700810335,-0.01951144060035286
S100A8,-0.022739721651863172,-0.03419913187472298,0.12301992533190778,0.0016124627011109985,-0.041479242686840806
TAC3,0.03601775373929479,,,-0.009003106981831875,0.06627667046807222
TAC4,,-0.03035555182013128,-0.02760548583874092,,
MFAP5,0.01969734604937601,-0.027086527228159994,0.08657414959716336,0.007010969727940895,0.07565946460950818
CXCL16,-0.02610510069689005,0.06883200615449567,0.024840484161842574,0.0007589291127196791,0.020665730935281974
AGRN,0.028941364420653006,-0.05580415388433697,-0.007688118389210085,0.03940507599573208,0.016405700951916603
COL4A6,-0.03777536445838531,-0.0556423368020863,0.02015345020073472,0.043092874493518334,0.10328955865550822
FST,0.04894458014193599,-0.04591526621665184,-0.00736255174189807,0.02344183523581747,0.07979827252505378
MEGF10,-0.021089439994907668,0.05217558599431966,0.059002039842567515,-0.06988379597699129,0.04858998082875312
C1QB,-0.046981704538454516,0.11731184420901866,-0.006646404709446293,0.035595002362113624,0.06504657504671262
HLA-B,0.01362361551719063,0.048963112726776566,0.04806879317586482,0.0042774005673553136,-0.023436515742986812
PDGFA,-0.03417927634352713,-0.058171321876485084,0.05391451945793298,0.05543947972579522,-0.04305808590487016
LAMA3,0.014874060792564878,0.04217962415800973,0.0493900933379527,,0.06248828409651552
DKK1,0.046771693440236524,0.022213660439853254,-0.02788431252340298,0.01571553610199058,0.026779957442082232
INHBA,0.0001017619770847895,-0.1006322581148984,0.005201847067026215,0.04127561636263677,0.0019005529781793012
LEP,,,,,0.09242996410536401
IL7,0.004426461602175038,-0.045526143580385314,-0.02675385824081759,-0.028084932215253478,0.024267154261024323
FABP5,-0.007417759078571394,0.0660690945109072,0.03685102698031123,0.01458599077131266,0.02517218403521438
CCL4,-0.008421341603283752,0.158045434139233,-0.009745174059560406,-0.03946327428934981,0.016702995332585274
FBN1,-0.03539559465412892,-0.06447373412198319,0.09439085740517274,0.032564671944905435,-0.004991408712731285
TCTN1,0.002480883008867271,0.007643966967474281,0.02922557964600284,-0.00423043026363868,0.032058600710340265
NCR3LG1,,,,0.04842706059209534,
BMP7,-0.047249278941271164,-0.08665345749385579,0.006521710418257475,-0.016407634371958715,0.026021571097384472
NLGN2,-0.05264895288280519,0.01445763113762121,-0.026106610689757937,-0.02329401491010227,0.06761026332600567
CCL25,,,,0.002960349348543545,-0.023265338259106996
NPNT,-0.026869524353065034,0.024856963461170684,-0.05776173634757744,0.027549573197314152,0.014856309946618101
KITLG,-0.008348732366201997,0.001533506499979941,0.052417131903671116,0.0036576174922222145,-0.016834468532755165
MADCAM1,0.013907078238400324,-0.09645674752727156,0.09032488260714785,-0.01798875872340451,0.052817307334312946
F12,0.044131562484936895,0.0526655779669883,0.0399889884640977,-0.0012802963183890107,0.08402229483017024
S100B,0.004147335101903539,-0.015088500129423322,-0.006932388782769865,-0.011126719117093247,0.04228506829947057
IL27,,,,,0.09747293384062587
CD99,0.02048331122996671,0.016459518767459946,0.04952140129646144,-0.04415743863588571,0.025907459490193685
PDGFB,0.04988601699478153,-0.0022327783901692822,0.06150430121850668,0.013504945979496424,-0.015523385204687476
CLEC2D,0.007252997460545094,-0.0010814008237848417,0.07155195290711534,0.019905558336622508,0.051457432583686014
F8,-0.02089022763280667,-0.0392379422715594,0.0918818832405626,-0.020634993074906578,0.08286761222472162
C3,-0.05702602759400635,0.07116373990249691,0.008338062186813322,0.06993819444644483,0.015973809840166574
DLK2,0.009862070860872239,0.0648440678692044,0.07653489241176528,-0.024661156246474487,0.08346134044389213
TSLP,-0.014242452648013361,,,-0.005584489436707142,0.004680607869946263
OSM,,0.043378981363346655,0.01307358789727206,0.058414262941877244,0.03781326018772083
PRND,,0.018902330876752537,-0.007757988305798581,,-0.019546922944129703
SLPI,-0.022446620404949148,0.04004615282006628,0.13499443723426735,-0.015542921087840719,0.017844787088942184
AFDN,0.014530501183690703,-0.04743870920687538,0.04852190972649253,-0.03539741973881848,-0.03402310816723853
KISS1,,,,-0.020490179953719042,
ULBP2,-0.011894739987697757,0.14959734510624775,0.01639967313486525,-0.05284271346704128,0.10437566498431232
ICAM4,,0.021156224187406657,,,0.004860890442815522
TDGF1,-0.018028747532081398,,,,
ANGPTL1,0.022817158966047045,0.028722750376663442,-0.012174263214902586,0.14326600114881788,0.004613259990784303
LTBP1,-0.014840750233922487,0.025858237232897447,-0.038118454095855805,0.02634320659957751,0.00581644439895652
NTN4,-0.0022552195662837943,-0.03236766069978348,-0.005092821356942841,-0.0029265883139771944,0.014797826123806335
APP,0.04286069419590082,-0.07793862369561687,-0.045395518678201345,0.004578608906742148,-0.06472970052446488
RIMS2,0.00402850667148688,,0.011080210713038396,0.017461585667176923,0.0038565379636240674
WNT7A,-0.02713973567776488,-0.06889761226347028,-0.031062112444750024,-0.050502004730040365,-0.00565301927103448
GAST,,,,,-0.020574934882037717
GPI,0.010109414963182394,-0.018028164441444026,0.03217788959607081,-0.010464891257316923,-0.016795718917100168
IL1B,0.014990566954452245,0.07193815958617501,0.07114434333163182,0.0033424289081419156,-0.00857924828542982
SFTPA2,,,,-0.01456372965171426,
HAS2,0.012166819032510271,0.08047548729600024,0.0433549957300469,-0.005102148441433523,-0.04015777665689046
IL11,,-0.04601146667723131,,0.0515500778228113,0.04955543924414242
SEMA4B,-0.02649108960278057,-0.00414411799791054,0.04291655534334929,-0.035705430133377104,0.06244495690783781
FGF12,0.026677237658668574,-0.01997553052839871,0.021088462119513655,-0.03179439275393647,0.008717690307409633
CP,-0.032976992803125424,-0.005172682275063258,0.04268705470954407,-0.014645110090846566,0.011178205666377287
NLGN3,-0.016220052493373043,-0.035722666870852446,-0.029115928334278597,-0.0451456305218814,0.04312261613829186
GZMB,-0.015330014352921383,,,0.06348793853991459,-0.03849515607801345
PROC,0.17634846614170493,-0.06084954991136313,0.05564406113492185,0.06357998734674686,-0.029595121039789115
