,UKF243,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH916T1,ZH916bulk
SLIT2,-0.05121414152845934,-0.03334889959441364,0.05471053867106626,0.05203436169919597,-0.013372396158781854,-0.013838157595362763,0.09335241041335922,0.07794230895326623,0.0839611172375621,0.05725832597403177,0.0958126844585095
PLTP,0.01219071611824164,-0.007352393311261897,-0.007917666195949179,0.0030239751303498485,-0.08505758811100574,0.021665628087841393,-0.15624065708062482,0.023359841884689963,0.09513187342042753,0.0030466985013079635,0.03749873376218069
APOD,0.08579852662130642,-0.03647883482628736,-0.060401177799773526,0.01053635005741329,-0.10357321686227576,-0.0008090332194398772,-0.11462214249792382,0.03324569115018555,-0.04239777595197222,-0.042792668217548034,0.0951948263333726
B2M,-0.024641951013957712,0.01957995008553611,0.023084847426594952,-0.0537130047898236,-0.10804096535023303,-0.025781142291344386,-0.1716516535887014,-0.10554649211429472,0.02461706264529212,0.013877339067783967,0.1483033104694004
OMG,0.06282706456906854,-0.01075039511424835,0.07841989737464636,0.009401332368024876,-0.04028090367746227,0.05152367631782641,0.016736809365805298,0.03122290973298925,0.070699051400978,0.003878633885782289,0.1939670419832971
CXCL3,-0.09885901129393014,0.022182521465408715,-0.039347628756381176,,-0.026011122786443425,-0.045451401873442446,-0.016330285865060096,-0.012784888284434949,0.022712384631258093,-0.01447244217353458,-0.037816767305232354
CXCL10,-0.024982700693945276,-0.01102580077412986,-0.006039216479425164,-0.030031816510866484,-0.03425884619738912,-0.03925096323812573,-0.02887435415962118,-0.020316734682524158,-0.05491931420536864,0.03669211566756951,-0.034436884857747464
RSPO3,,0.039688388820382926,0.11080362018704194,0.030745577776696287,-0.03253099611920743,-0.024129850578734603,0.03983772181623199,-0.013359961852649836,,-0.016006362356222017,0.07545714217113059
CORT,0.03412873767454633,-0.025518296909148693,0.054943297519515114,-0.018599909037986292,0.011380339975120043,-0.03897386417761519,0.000380474738367676,-0.0040294304616237085,,,
NCAN,-0.004456023697666332,-0.04235292546535712,0.1474964245729259,-0.034787944703550545,-0.052024674806612964,-0.031013836524841625,0.04421890365967778,-0.00544460294672325,0.03595274410649153,0.020538813859419375,0.1274082862672826
PRG4,0.027002068015413407,-0.011230589177706595,0.022687106318127058,,0.04362828653374529,0.07229980759568082,,-0.015620003888910812,,0.048265777812559224,-0.0490794343149265
ZG16B,,-0.01303447223887704,,,-0.030425573628590163,-0.010914866802589523,,,,-0.019958211255393755,-0.043870557058472655
TGM2,-0.07973275318655187,-0.04092251703096277,0.007135342748159102,0.0028720993202993204,-0.012591784432274959,-0.02328675267354658,-0.059139874744952296,0.003602604972309023,0.04231081227893637,0.018842285361212966,0.004831014511859872
VEGFC,-0.027745631360195436,0.03946466571017565,-0.014049625718668055,-0.017142078982039288,0.03100848016379257,0.018787420711881532,-0.03333414750133083,-0.015940836579853675,-0.06363407179110128,-0.016492319478837794,-0.07224083628176052
WNT6,-0.03518885224069449,-0.015533350915596374,0.14408255381976845,-0.02253543765553935,-0.027712009549072093,0.03299198272119884,,-0.0139123572036448,0.059359372195479244,-0.024103641967859572,-0.01835401342316399
NRG4,0.018180736405420287,-0.013668140782376381,0.01723677824083301,0.0009671982012153984,0.009751258891117026,-0.020969226402066044,0.005913623559971383,-3.494719434253726e-05,,-0.01600636415015335,0.04006131816463544
PMCH,,0.059323339087783165,,,,-0.01597634191424311,,,,0.040118793143778586,0.022377940609034336
COL9A1,0.04884337208404153,0.027030026758335192,0.00991563304859114,-0.019794000446142893,-0.012525473727690608,-0.008849654523429834,-0.029090416346117795,-0.021190662991027117,-0.020766752261888892,-0.004094023581264374,-0.02751911208684015
GDF11,0.017870879679240476,-0.0005092388224088173,-0.041798557014166134,-0.016217609552294378,-0.04524757028035843,-0.0016460502480711108,-0.047160837010126425,-0.010806847295103499,0.06842223116963563,0.02252549042586416,0.015547854727737542
RAET1E,,,,,,,,,,0.17036574574289737,
IL24,,,,,,,,,,,-0.039119151473451144
SORBS1,0.08182563850591852,-0.003310033900860073,0.028584143800691623,-0.08394021265088591,-0.01845354837540933,0.03923296919932315,0.014387722893438275,0.02024143901476324,0.013080661047260151,-0.0031697739636269086,0.011953442822517925
DLL1,-0.052486194882600645,-0.07574513500595105,-0.04601645776011659,-0.016029623539284336,0.019771482060085405,0.06237677303078946,-0.08138574054021021,-0.03160768969668068,-0.08383915907271551,0.03970880377130021,0.08617086293319444
TLN1,0.009634525394136662,-0.04322953858334583,-0.05500432876335169,-0.04535452169930124,-0.07137430654728212,-0.039049804897553775,-0.11841778953845754,-0.05433713400110076,0.12797677974278418,0.051110423674234816,-0.06125337887150112
COL2A1,-0.026841971414960177,,-0.015957232578310974,-0.02441434210271097,-0.026011131638316788,,,0.09024074700119974,,0.04951969478541054,-0.028395163672014504
SHH,,-0.011670426061892473,-0.031241149429106784,0.0279396913066881,-0.0011322744335295952,-0.04502354672470415,,-0.012387336130649965,0.006581174431463251,-0.020932448330313325,0.050866792933475916
PON2,-0.05266656805675826,-0.03411254148028321,-0.0710664860721922,-0.0038498117793295096,-0.05665645931898561,-0.05448997717995311,-0.03923694649235477,-0.016598575271278195,0.03643793492956978,0.03666425576638012,-0.004514669847191259
ICAM5,0.011789393720959416,-0.0024490667871547335,0.1590849807925565,0.011661764953536404,0.09321795360374853,0.04155153894539621,0.07432059573230221,0.06391774682111834,,-0.034515800315759466,0.05436965480804952
HPX,0.0013117251026794152,-0.028395734282652973,0.04657993986936938,-0.02253543917571367,0.04746401024663941,-0.021419749619883622,,-0.031486136159222196,-0.09092273823167457,0.03462460318645075,-0.04630560634625252
SFRP2,-0.01723969113347656,-0.013291350562053435,,-0.023456677368179864,-0.02075930085990007,0.014189054543996826,-0.03740195468785035,-0.024300783401557106,0.048230853405082715,-0.07727473937025248,-0.00516687131971434
CFC1,,,,-0.007463283025589168,,-0.0137364637972285,-0.012328563807681115,,,,-0.022555753286045005
CD70,,-0.022591514195185257,,,,-0.014246881764539312,,,,-0.007124996099102082,-0.09946730273687902
HP,-0.006442024736458266,-0.001002001168137837,0.041634915677725336,,-0.05633412756359919,-0.0015678518830324047,-0.059694698804358175,0.0018677593117008735,-0.06888370679475621,-0.023943770083944972,0.12202362496755091
CXCL2,-0.0040429367717507,0.01957748992697377,-0.025665383360004297,-0.024305258442330495,-0.013031064236144597,-0.02237781276642632,-0.07852120254288526,0.03221281962919445,-0.02281777957575105,0.008008306479941815,-0.07680634275128155
NPPB,,0.04351588725330797,,,,-0.012028206344812832,,-0.015940837739276435,,-0.016236673798027176,
CCK,0.03149420508127436,-0.016422740804648568,0.18592696471773898,0.0067627991785535,0.1242664420873884,0.07229243205644822,0.18207429928381577,0.08957828467115748,,0.017545078214895423,0.1776626511032446
SEMA6A,-0.0365403456707068,-0.026473033203322255,0.08264462062505976,0.007913179624458444,-0.09669449430476393,-0.0340594827997041,-0.10019252565270179,0.007306664814813667,0.14494354276664692,0.028665009330502474,0.05185185312909693
IRAK4,0.1092115649085764,0.023066232497425055,-0.03710236740671286,-0.029149105947798844,-0.04790139483824153,0.03134734299649886,-0.026334985796215734,-0.014918793072972608,0.03306452434111656,0.07965088729307285,-0.06442123552299234
GSTP1,-0.10386106819597489,-0.005339213307986593,-0.10079161301029821,-0.04192429856208118,-0.10006901420424834,-0.0016192668859572404,-0.12961700540778567,-0.04359173439748863,-0.14105536066167662,-0.014767106267139373,-0.07796845285985966
VCAM1,-0.02543610016518557,-0.014022927737593437,-0.06685920424412001,-0.0514382343858694,-0.07095572349971649,0.03558899599609169,-0.029611696537858084,-0.034391467586647406,0.043139681950535934,0.11603100948974439,-0.01646122330933402
NXPH3,0.0072353366990248694,-0.02315194303842349,0.038445909021985726,0.03037089757876529,-0.06394530234142559,0.042900175237210514,0.06243440999834679,0.0174030794986701,-0.0006284691566542499,0.0616985978195528,-0.050110064526522266
MTMR4,0.009451882272531263,0.004251879488121653,0.027203108537886735,0.03415760474876151,0.04125262543391743,-0.030321371520103967,-0.014298191781878817,0.008211223648331663,0.16387459184667325,0.007502598871985575,0.1310358439826885
LAMC2,-0.02394765361736493,-0.0029792785609974357,,0.10324369564210747,,-0.015142169871078668,,,,0.03863300777258607,0.056567031580232255
IL10,-0.037993787564558935,0.011700141018675362,-0.0117773712610634,,-0.034132412366050094,-0.007698727118955837,-0.07216001266330463,-0.014269316095993438,-0.029855184939710427,-0.008559014986714793,-0.033224890349399926
SEMA4D,-0.04946931156188441,-0.036208460819710735,0.013870278987787631,0.01566791013129665,0.026546033050678434,-0.009985336366111692,-0.040794409312993093,0.044125985435587683,0.01877863864583663,0.05257782046851788,0.05038144088063581
TRH,-0.03286571786474203,0.1510499218415936,-0.015703126677366414,-0.0422405973744085,0.02663242636625443,-0.03990205156092184,0.03325403011808012,0.008930998077190458,-0.028435743879848454,0.14332341947051122,0.12680806377201817
SEMA6D,0.11875423230849941,-0.04407818518463177,0.07724529976129763,0.021077124775862755,-0.03358048306875726,-0.025047914074603047,0.044273497075678105,-0.016618561574301364,0.0710455836327991,0.03560761555879894,0.06405259834688876
CEL,,,-0.007389394180957041,,,,,,-0.03792573045234937,-0.003598596648240784,-0.05395479614256667
PDCD1LG2,0.10783323014697507,0.07769006832053997,-0.034914541088983925,0.04499100818558736,-0.033452149795660684,0.03892998818026051,0.014068862146865696,-0.024409360086719938,0.11044549637130388,0.039060375361246076,-0.020054890906060736
SPINT1,-0.037078271817632125,-0.03252122318140626,0.045576515841748884,-0.0008712565986735397,-0.014272913490838363,-0.005073881203297668,-0.02170910489573467,-0.0040293770491349615,-0.04519388604155197,0.12110293600588012,-0.044573699479255206
CTHRC1,0.10068376445128444,-0.0457645891359445,0.08970912689500535,-0.05440485661968689,-0.009512198675888114,-0.01955460422692873,-0.01717661526727802,0.027555250543351055,0.09017961174424319,0.012913022372454173,0.1343556942214619
PODXL,-0.005431487697150129,-0.009538066247571832,-0.05318734430740277,-0.020301514109381903,-0.05880683377001597,-0.016063958766260506,0.03557542412526561,-0.0030021070784135634,0.10848230286036846,0.03787139412354955,0.14152573779904584
JAM3,0.0010292931082437704,0.015549838794168245,-0.018459377887147313,-0.0508255669178867,-0.04308170709814415,-2.925386417391555e-05,-0.0825592524511171,-0.023438079648389176,0.16459962625895302,-0.006390212532205366,0.12435500684427823
TGFB2,0.01133808501089424,-0.0035526823229345642,0.11244935427514992,0.0005685208632210059,-0.07256790045748542,0.0012729402962138748,0.01571093444156539,-0.01645929052148122,0.03614639078089404,0.025659831861818447,0.018782810025080036
COL18A1,0.024543845023426703,-0.0249534847706073,0.01428460192355968,0.0006845049059189275,-0.08028906932024732,-0.07198725125214907,-0.10045252149618746,-0.017824928752017202,0.010070147005957772,0.013538734723270628,0.06010086359236156
NODAL,,-0.022983832976104214,-0.017882766225542593,0.03502311196552846,-0.04608300481479658,,,-0.021915043789649705,0.06201665210819493,-0.024889418602548886,0.04286452617649783
INHBB,-0.00297687774020093,0.045158953280773004,0.00046460989816257757,-0.040239446107174864,-0.027918520139153254,0.0033550978487591975,0.08972785436685055,-0.016542775405408883,0.0013092290685325376,-0.008033039539603265,0.0579488040203416
LCN1,,,,,-0.02282627679106208,,,,,-0.018390838392688177,-0.022861533701378722
ARF4,-0.07110238082170436,0.013340093205429414,-0.04046117628610559,-0.01219006652723775,0.046703741315133405,0.025595203858019784,-0.06906931826344251,-0.079144148060058,0.013737096225389296,0.016547521163285676,-0.01421794387987649
CXCL14,0.006162280074419282,0.06278953043343821,0.17250218647005014,-0.02014683174918504,0.029670840658198933,-0.07203735604062733,-0.02490266666259564,0.0015012402228472643,0.09130580979787298,0.01068541599577324,-0.04978546132395078
LIF,-0.07538156735726026,0.0063403423001538815,-0.023337404393847627,-0.000787433872505886,-0.026229724665018123,-0.06550231780058804,-0.041227395165728487,-0.026399939111157296,0.02867735357685109,-0.03829238602349834,-0.09815056795267509
IL17B,-0.028623654128139678,,,,0.026669324804104447,,,,-0.042532551062348385,-0.017037340947259845,0.04565660538611374
MMP1,,,0.007292589950615009,,,,,,0.012664913321660485,0.04607134134564841,-0.08413788029106387
MATN1,-0.022552771747142902,,,0.07534701549176932,-0.02393179937144733,-0.012179271184562312,,-0.012979284769619953,,-0.02211826097954027,-0.03585283801889075
ADAM28,-0.03408472514915053,-0.003217414549811943,-0.003243293403860812,-0.01612272073067431,-0.058749672829179776,0.015080402109374327,-0.03952274674959753,-0.010570517229338789,-0.044123638979570064,0.06797743476136872,0.062199725531217685
TCN2,0.10251255461933133,0.00826632960636018,0.03458847318973592,-0.005539902071705515,-0.07515258452363252,-0.0024742871935420183,-0.059596667681778535,-0.01768473870456971,-0.051904791980268754,0.051690306642968885,0.047130760146371055
THPO,,-0.023676306042719742,,0.1184547822178527,0.021118434220658913,-0.025003515640892898,-0.04092532868623442,0.039799115501740805,-0.023817569346376823,0.15214340340948657,0.04520779751970517
CUBN,-0.003924489530166581,-0.03615859017909555,0.01929305999009518,-0.0391413897826492,0.010329489265963472,0.13709323768804071,0.04076262441380943,-0.001954978657854386,-0.0074502022049943205,0.00046685250661666905,-0.02911756154953737
TIMP3,0.004693713204073625,0.05988216463340414,0.11608930083687034,-0.002413114925485504,-0.05340471183429957,-0.01756408049694201,-0.03883468555338173,0.0010900801634363493,-0.04644635798027596,-0.030031844354669858,0.1271011914877173
PIGF,0.020714460450942454,0.031325491761656284,0.00330865325175961,0.041424974378555586,0.028523893792191543,-0.0445704056034721,-0.03771929102377479,-0.026562135371247155,-0.10212043170097265,0.05597390560071754,0.029172326221393534
CRH,,-0.01316350197190125,0.029633669069441298,0.012362220301513658,0.034602704305891116,0.023370159928671003,0.02419521940559687,0.02103544530249858,,-0.027271259542119803,0.11202849153749594
