,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
ALOX5AP,-0.01621770198064164,-0.021294879301043016,0.009769756853349432,0.048587222142220866,0.014428835718871482,-0.018072823420978497,0.05369763861063511,0.025872375195946505,-0.04808892381266351,-0.0510092264022988,-0.09970236607586414,0.011834161094961548,-0.016865928126866277,0.14908115841484423,0.04084413409814755,-0.045771877452145074,0.06984294593589023,-0.029945927884703863,-0.0025213182747304257,0.015762813548643936,-0.014468781283396615,0.010836711852367642,0.034143037780938384,0.0945821265832043
IL1RN,0.044162863880182875,0.03167957584003175,0.007100389571873715,0.039162618717353215,-0.0030048199257325485,-0.01695267946557838,-0.030087042031612398,-0.02499544826549384,0.016441077649946373,,-0.041773538540130876,-0.04380164408671466,-0.027076168750775658,,0.1108156176211326,0.0735622511125946,-0.013438096639413786,0.011188551263240953,,0.005363567318124398,-0.041167486852849294,0.0225918328390191,-0.031239082480240196,
PCSK9,,,,,,,,,,,,0.012774870283748935,,,,,0.0014075200726554802,-0.0020749360737035154,,-0.016206259873153342,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,,,0.21041122059879572
NPW,0.04107491542989005,,,-0.0474905203185299,-0.0009247758138567892,0.028555699706556758,-0.03116566048320906,,-0.023473065953935147,,,-0.025997041916351084,0.04126348943937353,-0.013762063216478574,0.009031564843918757,-0.01931741337029625,0.07206328219873184,0.06146823099212315,0.20447516242862174,0.038215393879597326,,-0.009298698923170272,0.04128190246652086,0.03489816990477687
CXCL9,0.059110010923552676,0.015708299841478514,0.021433055058041176,,-0.027061938749581644,-0.0451974783834341,,-0.017103558207423014,-0.035836427888623255,-0.02308854058623131,-0.021143094722020042,0.0006496092506123218,,0.20585713052349014,-0.08515279673689541,-0.025080065400847062,,,0.018857722594284174,,,0.0116615582889674,-0.03634382743230458,
ANGPTL4,0.04023770097770923,-0.03541848015509737,0.03693598815896242,0.018916501909294496,0.11660969487233058,0.019782660367819935,-0.005805199505365864,0.051160380335026026,0.05735462136206131,0.0912813522477567,-0.006733734374932993,-0.08479659325875483,0.10772355513185818,0.06574041893420844,-0.04030928300774479,0.1530800569088335,0.037390530004254956,0.049338707467017774,0.011520135327766023,-0.005208313312005824,0.06733530348169099,0.0178245014914541,0.07729057097902288,-0.00871653038026145
CCL11,,,,,,,,,,,,0.002990742600537044,,,,,,,,,,,,
UCN2,,,,0.010020934976789781,0.014601077962546007,,,-0.026486845038899476,-0.03673157427384443,,,0.013231570689445266,,,,,0.0049907700607984455,0.048970442413782976,,0.014444695765820187,,,,
OBP2A,,,,,,,,,,,,0.015136489514722004,,0.0573626781176613,,,,,,,,-0.04440537574133816,,
COL4A3,-0.0010172626079298453,-0.026508576943815088,-0.005308854567750738,-0.032413378959360147,0.02409997506539972,0.027080063018903398,,,-0.017411383247298278,0.026817446004565797,,,-0.034146347682781256,,,,,0.07088935560554895,-0.03391008320214287,0.010402200877592907,,0.03062523718481156,-0.04046400286986224,
NRG3,0.05553953235377814,-0.01798910742077649,-0.01726799007395035,-0.030663094909606278,0.01590749481722465,-0.016307351841751822,0.028365073703813703,-0.00916412881208681,-0.008735329857637298,0.05204534235700517,0.08752414432350722,,-0.027122596091526965,-0.0027080829227415374,-0.023968345954680323,-0.0368804192483793,0.024855943633041853,-0.014926050006998653,-0.046813539467917144,0.05308765875426162,-0.05260687312485678,0.025937274887740974,-0.024306137168824102,0.07421338098094153
IL23A,0.1415941800471934,0.0030004155301925376,-0.012980409066684163,0.040289747778986466,0.021814731457359942,-0.026193817369330998,,0.04181917824540851,,,,,0.04329876186464428,0.06553131667088653,-0.021317405933280312,,-0.03142113591953314,0.020231108557131037,,,,0.06781946449453989,0.04567459106216793,
COLQ,0.040953073489326135,0.02193487543330718,0.012510534469207125,-0.024021621420109725,-0.03993885051218577,0.017331464036826102,0.016394522947152896,-0.0018442356276143507,0.04796687236186722,0.07425115115599781,-0.022558449032182498,0.0004694329626729991,0.08770942831949946,0.04370586400378225,0.04904050502228925,0.016924100027623238,0.07121915663417025,0.00398849317623265,-0.02224583667931672,0.05193528613063713,,0.043621220820847684,0.06295298434063712,0.1181299213167528
SCGB1A1,,,0.05508024820740566,,,,,,,,,,,,,,,0.023247128407479355,,0.005234689745312627,,,,
TNFSF12,-0.0023033033518845628,0.002914915264839522,-0.026776055491769316,-0.01991773724207187,-0.01753359258333596,-0.0017230757424328482,-0.022377916676290622,0.007074680614369285,-0.020815653689881013,-0.013246130620389436,-0.028213962958187025,0.00968563100206313,0.0021156312225144524,0.0788655983672531,-0.002977166085571045,-0.014394737517195428,-0.0067211640025857285,0.008551671210861665,0.0251624341115445,0.05775282604719031,-0.0774504966397175,-0.00018478002764913426,0.027430156031190686,-0.058725362901000284
DKK2,-0.014355672377754543,-0.03672087630787964,-0.007561868730439248,,0.043317737533974825,0.020228084815985134,0.037410155505141644,-0.04717144040639455,-0.030076512938791683,-0.0659222228197903,-0.037855235645406125,-0.041602193638136546,,,,-0.02805666393602667,-0.02991873290969296,,,-0.015536735999334642,-0.04159731583130285,0.05500286499672255,-0.04733595703114014,
FYN,-0.06332369895514468,0.004723631653142755,0.053256463313856736,0.0387526805697705,-0.03235665975590037,-0.03479388256623998,-0.040279099213817754,0.03476675128630522,0.04997683770946642,0.00550570362684241,-0.062127043515923776,0.004291560952115287,0.005242155391445584,0.07117677815867093,-0.07580955991922407,0.07612070040356102,0.016806996377889443,-0.038062821717533744,0.02134021693001393,0.0031931847173008172,0.007390005361123823,0.010665641476437102,0.05235917592612766,-0.06526554639192984
ACE,0.11020973835203636,0.03760832424194839,0.0010441970438820373,-0.015994169904438634,-0.02347024816511398,-0.0032073627326315046,0.057083149809022356,0.02434493127300448,-0.0053213552173261465,0.02579223621091945,-0.0010718507391296104,-0.014737613281376778,-0.03635535840791674,0.029977291804410906,0.07591593767072924,0.013037179797918708,-0.027531127057152674,0.009139660087282772,0.00012448017084719452,0.08856472091305138,,-0.005220621786071231,-0.004541516030486559,-0.05934860878462398
IL18,0.05460860679557755,0.030815947211983344,0.09151511988451226,0.021727058387081756,-0.033574907681041634,0.006299048544383946,0.023803380432640898,-0.029906125393894752,-0.03094239759333582,-0.009868671488422671,-0.01793673495766047,0.001992761281027846,0.04363565396333327,0.04189276641690679,0.09602869200522801,-0.055721272002967025,-0.017066805891086,-0.014398575412001255,-0.02866132179481763,0.02268579844104367,-0.05322121392701371,0.07661092605613268,-0.03123057980453005,0.06939629768083193
PPBP,,,,,,0.011626336520120241,,,,,,-0.019596534889056414,,,,,-0.05238717547786337,0.05747922268298895,-0.02321062316747904,,,,0.01474093796409845,
CCL27,0.03589309942516357,-0.02325168979567233,,0.027302802642960484,-0.05662703639991304,-0.012153407061894708,,-0.03976577210004565,-0.0022565770287851315,0.04692340626704427,-0.02588540578710022,,0.0714129675857136,0.12053702250658956,0.02744364609544611,-0.050494934240606054,-0.01697480214455722,0.002760057871106694,0.14004157724594107,0.012370445335919985,,0.06619348122984378,0.03469419693868628,
SERPING1,-0.0305047394816864,-0.015273958854940435,-0.030392226906807672,0.05128791704570837,-0.02619133846997934,-0.07160386868735309,0.00160684273707505,0.05400602955905776,-0.07113640344602021,0.013967339830156236,-0.1491702107160108,-0.048093195869479764,-0.02042460898035071,0.10080050136503474,-0.04468046658579384,0.02351220297616211,0.013785455426688652,-0.026648278508627818,0.09089586458830944,-0.007565870547852637,-0.058152958229152264,0.0462166918946569,0.10096914660591472,-0.038865044727203986
AZGP1,0.04052480810916028,-0.004085881508465474,0.0039969230322368186,0.00892449090316606,0.0692228063455924,0.06116686705663766,-0.029659943323872343,-0.013331465789293334,-0.05578390355811908,-0.015396190710767043,-0.05573259964542381,,0.05288890691779258,0.03179519574015838,,0.03042881001018161,0.11876972567033074,0.07604793823691823,-0.03490408448719994,-0.019482087737828696,-0.0016113797735070197,0.08739164890719428,0.03631699581402913,-0.084730148354799
INHA,0.00020135513637665895,-0.019704263723767126,0.035285884029584685,-0.0053972750307349,0.056532190046272586,0.049091598142073534,-0.00034523643882231997,0.05434510637611893,0.06711631333796153,-0.01189524543274169,-0.03577222313255879,0.05352792335645659,0.009541060268887175,,-0.03511196574087663,-0.02272142750747911,0.01286605878712211,0.013894573960822993,0.029798540544197265,-0.01136571535090778,,0.019783598818371807,0.03625141905963967,-0.04038040893254376
SEMA3G,0.0764791637946763,0.06488900749520392,0.017776233524343394,,-0.016014098164991948,0.09359243719629881,0.08999142523463814,-0.012308804416100294,0.04129632465216964,-0.03401615556281078,0.08207547452805806,0.024442905391630798,-0.038532028140434986,0.00895885520855221,-0.03644148002337483,-0.050494899905524825,,,0.008132630456277427,-0.004109869470325418,,0.00419132364423113,0.032031158483391844,
OXT,,,,,,,,,,,,,,,,,,,,-0.04289993167853782,,,,
COL6A1,0.046243692730490914,0.011913708925070843,-0.018002205705334992,-0.0503099627931991,0.05818006099305739,-0.03822000896743249,0.07068911822749617,0.03161949935239405,0.0813811424361384,-0.0023875485887534776,-0.004149520686238789,0.031041428137709885,0.11875276482015283,0.12076732230717965,-0.0032110858693285608,0.06351757045640277,0.07703539340186473,0.07941336168266883,0.024759784174282023,0.033138558238647996,-0.058417142832717976,-0.07424439425786182,0.0366225508956115,0.15764544849763928
FGF17,-0.01894390477735575,-0.016036163704851066,-0.0280709838577222,0.06348309713240406,0.011553894146713619,0.022304787042997817,0.050867952214641306,-0.039009504802867564,0.008400597262556162,0.007022700771358813,0.037311601483918225,-0.004910666339095492,-0.035848434556681394,,,,0.05650195612768414,0.06199062727129386,,0.017639122051709723,,0.012248231618998523,0.030725496008227035,0.010778794352643962
TNFSF8,0.01955914706124185,,0.06786222063872868,,-0.0031449103834173646,0.0353805014906429,,0.236359968312215,-3.3143734783403614e-05,,,,,-0.016512929847722197,,,-0.056844028733513075,0.008843306806426131,0.009492394360939141,0.02403431140925125,,-0.02330091412327184,0.13345735687844074,
FGF20,,-0.021832324157751385,-0.05922742667938741,,0.016008496914931714,0.015886894875799945,-0.02630249068820818,-0.040262986978118996,0.023854608795240966,0.011600284455474856,-0.02215364422808819,,-0.022415582581734258,-0.026018197693692468,0.09599166093103698,0.02509423695504444,-0.039727469036909525,-0.015172027121830066,-0.00019408443423946258,-0.011624854045988238,,0.005582648462950172,0.03537668839910673,
ICAM3,0.12011966423257533,0.02236569764968421,-0.005498853186425073,0.04479738206664428,0.10524580625982938,-0.015322049704827524,-0.026250493547530795,0.011519761057824101,-0.001422922472742035,0.005162032267810301,-0.01332104646862368,0.04016081568740567,0.02900336872928449,0.011791569468429136,0.062414867264448684,0.04312995156810536,0.01672480653173958,0.035749376469657326,-0.06557226106447568,-0.007601058900255407,-0.03568017664106576,0.08289543488046594,0.0809295684121525,0.061976908024554786
LAMA4,0.07708279486597398,-0.006245105004478776,-0.014646142284328988,-0.028728981085458988,0.011919736223995598,0.006092415740501362,-0.002581372646010747,0.06932854661857617,0.07518801240773841,-0.029125089494651313,-0.018003958626161477,0.01748144053469386,0.0109587555807104,0.05849983853651895,0.05667290292257252,0.0067296210552215945,-0.03818231953360981,0.05718993512977934,0.018079571984463205,0.04382789885551382,-0.06273253086953325,-0.06530820248607773,-0.004710471642907584,-0.05726052062943731
INHBE,0.03313001649728496,,,,,,,,,,,-0.010577063974246223,,,,,,,,,,,,
DLL4,0.011295254374329489,-0.007667204011605634,0.0027047122958514026,0.1127211024783779,0.008900543338019951,0.08954955102277679,-0.004883285204388559,0.058274376288799105,-0.009707837778758225,-0.05145089253190415,-0.029497735655561953,-0.010809536247986983,-0.025613177471791284,0.1295262670227303,0.06349037492939141,-0.017892882681470917,-0.0038418473442399913,-0.01283919898267954,0.0631350475787241,-0.016190077446784464,-0.03664265359764296,0.04650158199878516,0.07523851287150067,-0.02360127243688972
SEMA3A,0.038745524273740506,-0.01964453274530514,-0.046778041048385136,-0.03120834808321549,-0.023194743469378443,-0.017789485920238934,0.037499680156599845,-0.058219545360822446,0.006199222566368835,0.06244063644278259,0.0803333574975498,-0.014319006908745885,-0.014771523044779095,0.1849633600812243,,,0.07605114171210402,0.06510244176122758,0.016152769454498436,0.02025749406261143,-0.0029822153891928215,0.07480676051935183,0.012573511709049056,0.009737899093081592
RLN2,,,0.022336759095856057,-0.013786226717532416,-0.03609568288397067,0.021712162393623786,-0.005787096316135774,0.05366400410232728,-0.030632394580654924,-0.0007455131889816117,-0.027380797661411466,,0.08362144898845698,,,,0.016703372378247653,,0.003986907489734798,-0.0017070054449971742,,-0.018916674565798673,-0.0370505338860673,
C5,0.04535878723469729,-0.029254570299052773,0.03288899150805052,0.03361830650252162,0.003081277641099768,0.029941114567330483,0.048173375917180794,-0.013096916654238126,0.025514793244326647,-0.04723825729213932,-0.04363152301337489,0.04010170824451546,0.08299563615251704,0.03208150004954318,-0.030556357755841444,-0.04418339285132712,0.10693917869913531,0.08094832092654655,0.014520037651399849,0.0077075322849199535,0.007620818955636724,0.1293213432177137,0.0969924474697328,0.05657759120051945
COMP,,,,,,,,,,,,0.032482953383303176,,,,,,,-0.02161678958671598,,,0.05296106530742829,,
EDN2,0.016894074725261683,0.026624873611707928,,,,-0.03700183431735883,,-0.011862504334406025,0.0782907935286649,,,-0.02043057407300056,0.04546568260776968,,,,,,,,,,,
C1QA,-0.05069151240297407,0.008755401019225546,-0.05032873817493224,-0.006707371619695888,-0.11966362860007167,-0.010958169219505941,-0.064998761636823,0.09075048351984777,-0.03291480904374066,0.07066351991522205,-0.11807730064981262,0.039385246280799306,-0.010806224135153778,0.06519492180539212,-0.00971786032959141,-0.06802676327665816,0.05262183023950362,-0.05882338973425671,0.031301221346975085,0.026023705081434242,0.11349672595964336,-0.020560606174053454,-0.028560939692757702,-0.09684943238681608
UTS2B,0.03169133279736827,0.07106532893149954,0.014650317548356965,,0.07601380005753733,0.0061058999610983,-0.02300031285920711,,-0.026478411031014424,0.022051934440353818,,,,,-0.05246208332584624,,,,,,,0.05306326746259241,,
COL9A3,0.06462276071749697,0.029280102597679204,-0.0009647440725701021,-0.0001537370889461542,-0.015998770327016756,0.06884351650115045,-0.02760561203342041,0.022241807850088637,0.08215633009823983,0.02013183143260145,-0.0059664007842701525,0.014060988349625424,0.04661367655134645,-0.1470726737483966,0.02023347687880255,0.0022091733917890257,0.0970210908593245,0.06743313570776206,-0.03875494425929443,0.02555650320946226,0.10773350669786805,0.12533476801363025,0.025399282163293898,-0.02768803119207296
DLK1,,,,,0.05094067198152485,-0.030697793742830888,0.010557450635523899,,-0.04156796625875098,,,-0.01972242797349514,,0.17463281152092786,,,,,,,,,0.025580339515067496,
HGF,0.0025560964267810687,-0.0392472540934899,-0.027724694152389633,0.07606773303127612,-0.0533153894123087,0.04102087961031289,0.09293673828706943,0.006107756464571562,-0.030454290172645154,0.01116552336004493,-0.06730884375568266,0.02086209301914928,0.10203823846124516,0.11903844926419478,0.019595347476088418,0.012705814399986635,-0.015067233988509668,0.02640005077529542,0.03391974541177075,0.019434253635747068,0.06040531068927087,0.03955639786863141,-0.06734407000549834,-0.07140454668877125
GIP,,,,,,,,,,,,0.028664596816908285,,,,,,,,,,,,
P4HB,0.03178918895337709,0.027465665071277356,-0.05212392155965045,0.05112416422620905,0.05666800773198466,-0.019291089958113173,0.015147060835236578,0.03545176795509946,0.06643511516350575,-0.01328882633995023,-0.08489986469807954,0.026658075617761026,0.049636944031952575,0.03167342542575305,0.030806018221994004,0.03270210804753628,0.04984572603208867,0.06473410610339951,0.03316225136311444,-0.021609010300015757,-0.013667860807132079,-0.07781819208495262,0.08093286810838489,-0.04811062804246999
ADCYAP1,,0.055433780735857106,0.008257655968999114,-0.04379405645213512,-0.0003611386941877107,-0.00483989343675701,0.03970761253165837,0.052301567255639475,-0.010534612847129437,-0.005065407647138874,0.031059794060843856,,-0.038271357891931965,0.20918002791865128,-0.025971326127362006,-0.03104765376500219,0.07579048557123069,-0.05479267353801805,0.021345577007683362,0.07928077867273865,,-0.05052950477816416,0.02148056447359951,0.007812125537215609
GREM1,-0.04780640503160563,0.07762753079703247,-0.04349244597126697,,0.11292933121044275,0.04914715029460527,-0.037815299841792424,-0.01661953194651163,0.012855912770500025,-0.019027450589342666,-0.04858505376476225,-0.024645558122114695,-0.03199829789731213,0.03942913465587829,0.03087049721536457,-0.0555894282921652,0.0228803219688282,0.021241870951974898,-0.058674189653493865,0.018468948896245337,-0.054493564783881586,-0.06182158692109292,0.007276877364216522,0.10139227741614303
EGF,-0.021638933699697938,-0.0036565935236464887,0.03073947616790972,,0.038225947231568,-0.06480534588223981,0.0562587994445579,0.001735512533732362,0.04009433547568635,0.012331325281318944,-0.030397223669178047,0.06339206727644157,0.03185673679814381,0.00041390285421553783,0.011947636769298314,0.034532617413931085,0.05207726663480765,0.06154849807258738,-0.012912166436132496,0.00791862083043922,,0.025080786696296917,0.010529221540053283,0.007537061277206665
VEGFB,0.004966816534799326,0.0028585318862565986,-0.007354048165056147,0.05088870096939374,0.020001222831381234,0.0199016596229848,0.031463344893961666,0.04632176135970006,0.05492725773976866,-0.011381382765898316,-0.05607587142493689,-0.0731230218461067,0.033409149792869484,-0.034777608700924945,0.013438972769838313,0.0024416295535481265,-0.022461588217363233,0.003865816658274426,0.01567962864744901,-0.004460289591306862,0.08934882813834918,0.11553509772452258,0.07554530750325605,0.025973884387849328
FARP2,0.11940296551085613,-0.04169315178419463,-0.0013658931664317475,0.06026503305951594,-0.009314658749053602,-0.007879497348968825,-0.002810497119596016,-0.0366654015263682,-0.03289521382386073,-0.04107058138565005,0.014407162596580744,0.11064101125534503,0.030948587565599067,0.08116152453538951,-0.01313278215062913,0.01995490674980413,-0.027680649160617275,-0.06450441620828481,0.0031761612734368823,0.07012174981901098,0.17083967138554046,0.06776182896573095,0.07156269588747949,0.10153180692370539
BMP3,,,,,,,0.05900123877364184,,,-0.055235517206734794,-0.023203238612084464,,,,,,,,,,,,,
IHH,,,,,,,,,,0.013943793330782116,,,,,,,0.010478719380823147,0.053887018999392695,,-0.00010910192629553062,,,,
LAMA2,0.054507386482118204,0.06368026563565722,-0.0022399220290830095,0.06896099939009431,0.01326921461550497,0.02396597288349043,-0.05949630908760845,0.039624926388661656,0.031989183566611436,0.010447352072586773,-0.010730672666748667,-0.0761685508287826,-0.0017261305589244583,0.02333331851282057,0.03503080445154593,0.0528003418497484,0.06263096951914682,0.014413365913329299,-0.003807941000622188,0.04025732349365229,0.18684404960520568,-0.024664606115829213,0.01750965092568542,0.022860783750786536
SERPINC1,,,,,,,,,-0.008429924019843386,,,,,,,,,0.08228602623575419,,0.059129497260838555,,,,
NRG1,0.09181813595245698,-0.02093241570917205,-0.01462693892703953,0.12032427763859563,0.06871411368624845,0.017096101274587956,-0.01630595273743415,-0.040836961313136626,-4.182433235915442e-06,0.00046889451038538215,0.097018229242653,0.007567607639992771,0.022850897337524816,0.056020420901646745,0.012017288603421258,-0.04714046256294617,0.012376659678840971,-0.04216628549197594,,0.04418932744023716,,0.07383286971454701,0.007975385145473399,
SPINK1,0.01154471163144192,0.024292747564787952,,0.02097374206898261,0.12978668929840864,0.0004684377512835294,,,,,,-0.012275187583829356,0.026616600899173816,,,0.06717640994497678,-0.010589084211362397,0.01570093672567196,,0.006416962637234931,,0.06547056683175055,0.03706898516479244,
EFEMP2,0.08550128190714734,0.07725831646447616,-0.023198559088209832,0.011932030587595814,-0.020409064956705653,0.01829548979898932,0.01594110749880789,0.036683618972237014,0.13753279554134737,-0.0033092535776584786,-0.0046980766777001085,-0.10894734410359563,0.04120223061292943,0.0786887426478034,0.07639053102332315,-0.07929689792656962,0.06370494497940278,0.020415740495257878,0.04871333178159948,0.02610713837996812,0.07003795025022214,0.021983705770623325,0.11851897708348591,0.05084724894745667
SELPLG,-0.04845678592335571,0.023332099949101015,-0.005078357553005507,0.02243102409402371,-0.07601482430365106,0.009336193310127987,-0.0020820302308327326,-0.0365856470497986,-0.029433413243633907,0.05385886670132466,-0.04273824577777942,0.038844122903921904,0.0064585686125482,0.05153806685727638,0.09298634100940723,0.013483542381856181,0.04679869899311076,0.029964282907497114,0.05324576565930485,0.011482200835037561,-0.04999216096932521,0.05183760740905496,-0.02376392941836009,0.14980841630757402
GDF6,-0.056060423391831114,0.028332701650992526,,0.016990988066785468,-0.04043623777822593,,-0.02859611668244217,0.027111111602074255,,,,,,,,,0.03850819629165274,-0.013468526059510605,,0.02181566647864079,,,,
HLA-E,-0.009286832050042538,-0.015760384379721114,-0.05148982009070369,0.012835624666871664,-0.033758229656880565,-0.030735504387493045,-0.016753698166892917,0.03550830840673191,-0.02767844675540879,0.05587336291033297,-0.11787091431024689,-0.0007467579524366148,-0.010627446115849442,0.04273624261607959,0.06192017812908539,-0.033716114732759095,0.044788758499355284,-0.0317900168363515,0.043240114154614255,-0.011114669434491213,-0.0112864571781833,-0.06477627894096183,-0.10649385385467275,0.14419613132421155
PTN,0.027491915962636202,0.03684688155143211,0.04270214105295199,0.02992036925457071,-0.07864522210993244,0.010814361686693733,0.024456034000662426,0.01795218446502595,0.056152664511235184,0.0039710781918475,-0.09014709153888514,0.0440375616873613,0.04918432400970574,0.12674767202817946,0.16042048555345512,0.03099937472858672,0.09411278076398663,0.03592886787146954,0.06004845627370958,0.012532755880939907,-0.0381023480109184,0.07837487400614504,0.07820477343015904,-0.03181219641081323
CD274,0.04383012026233265,0.053203811441210225,0.01595890480624796,-0.0002030485412386291,0.018971764870177356,-0.05613638071462288,-0.01165600827446616,0.029670017769524236,0.004106058111267398,0.036234400686239066,0.01519726880859289,-0.03686982499391238,-0.02633464581806042,0.09242309868263017,0.0017402778395928377,0.004772721004905015,0.061684174539885096,0.014263804293430354,-0.01717145181974183,0.011119242656288941,-0.0491883220703853,0.04583347178152072,0.08445742039743598,
FGF10,,,,,,,,,,-0.02376739583533595,,,,,,,,,,,,,,
CD14,-0.00807316390646829,0.02666070656213343,0.005709899893479318,-0.033758791358464,-0.03988102285500919,-0.03192608430952355,-0.02390543647078338,0.07310764860921701,-0.017501172795647967,0.03356048944934379,-0.1339530084986663,0.03480869086837291,-0.00803583069713384,0.07274072597787903,0.01929129728964578,0.026864637474618307,0.03321421476897336,-0.04200523839762876,0.009691055209564158,0.031818112941223664,-0.11520608878665543,0.019749523439785602,-0.024504827541865015,-0.07525071164685171
SFTPD,0.041372998004975285,0.009434861870703967,0.036692638803533385,,,-0.038591704799105606,-0.02898545593425827,,-0.019398361482407908,0.0446054112393546,,,-0.03605198243476262,-0.03452741208726236,0.02513263001411241,-0.00829791622610819,0.08885416597088419,0.046379595195241013,-0.02527175996566037,-0.0027395401855629495,-0.034193062450746686,0.053830189513388006,0.006314789378182515,-0.012593304816335216
SLIT1,0.03643126684586091,0.022443815235377473,-0.02872199677259498,0.01910851496305698,-0.02723825699402112,0.06670471682739568,-0.06610684728948583,0.07320326304153088,-0.03360426481486137,0.04341595911867376,0.10839870347092016,-0.007815175758705899,0.04678684469352048,-0.040699867878245,0.04569527861333988,0.016150293229961962,0.04981954484922379,-0.019176979164273432,-0.028035425717244385,0.09927604796400655,0.08999419101746764,-0.04818973175171891,-0.03903548927196282,-0.0320943500457879
LPA,,,,,,,-0.023000318625477207,,,,,,,,,,,,,,,,,
CNTF,,,,,-0.028451599622101233,-0.02267945964154346,,-0.033585259073677515,-0.024148591953693205,0.002111978490531588,-0.03710860759821891,,-0.030156956998359567,,,,,,0.009061418022849044,-0.015381788450578828,,,,-0.0568597009727061
BST1,0.04713343751237745,0.03163537549296965,0.06843203553842743,0.06909576339895035,0.005089618631675093,0.0321021977519846,-0.026640882212158556,0.10703694837280181,-0.007981487910074926,-0.026835411801293736,-0.05099105301484546,-0.01136395613598401,0.08013614048214036,0.09754167294974048,-0.014524826958977511,0.012967270769801783,0.01034430851640024,0.059091103028304885,0.07316319407344245,-0.00285897017746957,-0.04244655531130813,0.12473320334296534,0.07028186336487864,0.09797185839348899
AGTRAP,0.07690918906060358,-0.03458869164566726,0.011215863410017962,-0.01574924191840404,0.03247656383924979,-0.0321485867992232,-0.006115596175916803,0.045761645826898144,-0.016786818520310345,0.03635412254591065,-0.010583151274531504,-0.02022906349481175,0.06187071582018069,0.028943027579856936,0.0011480350156081135,0.025283154519740177,0.08305652787272881,0.022168726031804302,0.05390882651866926,0.010103599518350263,0.13225000454102664,0.024075560144014397,0.09640584226193948,0.08341453379945751
LAMC1,0.07790538155673743,-0.01777628184146537,0.020511120615207216,-0.0166076582488321,0.05184758540172608,0.019653700769890342,-0.04206146521915848,0.04351713036965056,0.07136555322154914,-0.0328680654060043,-0.04686931945105981,-0.02438548574460712,0.0018890585892062245,0.06323768405856035,-0.0035175543265468247,-0.007307412597176803,0.011149421266517945,0.10172591216698322,0.049068738799005376,0.02066741129731854,-0.00034985365474545963,-0.062494120181216625,0.04823202693544663,0.10241526215868493
COL6A3,0.09203241464021314,0.0658874776736798,0.00633402799235216,0.008667798314946499,0.04166885834786541,-0.005735200326545188,0.014714618837107481,0.03162500264613226,-0.0029868499076973754,0.032252706741789976,-0.008117601604719964,0.055782901856915736,-0.03289228721889931,0.13230696324306018,0.02013748607443965,0.04141974339762966,0.09927134430913391,0.08774319236286089,-0.03988887397743455,3.257474495362871e-05,-0.035951000994934715,-0.05924711885695286,-0.044923370121203246,0.012899200002024467
FN1,0.04920164008487853,0.02980867717276142,0.0031708935176967593,-0.0012278940100965254,0.03235695560345303,-0.00554298409955742,0.031196094639226794,0.07164652427136235,0.039026298026724575,-0.020564451029885866,-0.07681697515284544,-0.025712278313074245,-0.003686344721770373,0.0615311564691931,0.033536766736059855,0.03833709852815283,-0.045503775396014,0.05044854354674158,0.07847078951030068,0.004711204297866997,-0.0010773571873804258,-0.13767805341798364,0.010583706401027036,0.05453933259075021
MIF,0.0023509901335793137,0.007823725622053959,0.015372014568927454,-0.05840857825240142,0.08944057518132406,0.02768549590037957,0.0021623295445505784,0.036381801771123295,0.0797068670423103,0.014558623359937992,-0.06218414513561753,-0.10329431876945189,0.01757747250785495,-0.0923535647297604,0.009797263759179208,0.12494394969687866,0.0022055983605758158,0.05150247782946822,-0.056354123672805435,0.030665116469681047,-0.03293871264989697,0.0741052297422112,0.06714060115305488,-0.04040028255174633
JAG1,0.009536515297441216,0.04600144741436586,-0.0022994739219656074,-0.040214998850527414,0.06350367903613748,0.010573059058274957,0.014301432037501663,-0.006940332454410072,0.0656492354854357,0.031236054897500067,0.00028050729489112724,0.0648950086509328,0.0494634291408364,0.02418111322545449,0.0652398166235678,0.012639396303185469,-0.059966062898832564,-0.01777492612299113,-0.00926873194671129,0.10793697833970195,0.06378340277209094,-0.060272075706505585,0.05977716674102302,0.09605201373243029
NID2,0.08864549908520858,0.05374121907354261,-0.03145059110196038,-0.02192629802987819,0.017926241994819785,-0.009717544414445677,0.061359063747805996,0.0626016592163992,-0.009259145599935533,0.07000484335089062,-0.03596589498239213,0.06192478314244714,-0.026749161977726577,0.053819942605215734,0.05230673003538769,-0.03812561192292851,0.0824816057451778,0.03258801826041592,0.046676333031557646,0.02771810207260531,0.023124871458129907,-0.01868527412635031,0.09031211693776998,-0.027532867986630478
EFNB1,0.1443013249531235,-0.0030551179507913788,-0.014506391361792671,0.12865421739157668,-0.03322296670645397,0.045102213805628934,-0.019734253224240567,0.02782966949933544,-0.02148029752551799,0.01182585336263616,-0.06779307784053168,0.01935051540547375,0.05996612297368341,0.07751747734023502,-0.016485575348036515,-0.033298436056362936,0.02473689762285071,0.056402550182390127,-0.024364466652220463,0.003333220536728846,0.0005321210572751106,0.10414864818404156,0.07252479269496857,-0.026222226464728594
