,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NTF4,,,,-0.031824773512630085,,,,,,,,,,,,,,,
INSL3,,0.05526717006391835,,-0.023123127032814,,,,0.0622069624824544,,,,,0.037987056389211675,0.0720929485287524,,0.004084862271490682,,,
BTLA,,,,-0.003057976315826906,0.0034891122356671307,,,,-0.07019178132070195,,,,,,,,,,
MFNG,0.09133170658258997,-0.01095655684096818,-0.03408513025187737,0.016984549713605857,0.03188671609160938,-0.07402474717790537,-0.13157818361852552,-0.01967482358816651,-0.007099894105836353,-0.11950399984135401,-0.018815834391035523,-0.06014441556696261,0.08536937338633109,0.20495830364254242,0.0024890799260390436,0.020958650458683187,-0.042286820938410005,-0.022239667861635507,0.042419209968008374
ICAM1,-0.09776230854312255,-0.0027390819479134335,-0.0022385660193890464,0.0010393458807408215,-0.1692278718884525,-0.04255844743475838,-0.16971768904164405,-0.10776212844924343,0.06391109447935682,-0.14323582774850585,-0.052430958403665635,0.008096788498642073,-0.08148873375270838,-0.1308545496175822,-0.011606998906660589,0.03314761421967213,-0.03883053095982025,-0.05768248953040556,-0.014270046467292427
PROS1,-0.09802021070058461,-0.004833786490129941,-0.029278828933995728,-0.03978979226731341,-0.15696071870824105,-0.004756244262208327,-0.14527588492590066,-0.06710861235571651,0.025097013232429348,-0.08530716287921633,-0.047075319482415924,-0.03739421286665864,-0.020534627837537345,-0.11292504769504857,0.04502092958162977,-0.1627866106142434,-0.10554285210194209,-0.08477341849596663,0.167785391636618
CLCF1,-0.03237075708360133,0.04060431415513703,-0.006529841532955026,-0.012592598949158212,-0.13518966879337485,0.043861716858250445,-0.0031791116528966097,-0.06947655887412019,-0.009396055515245971,-0.13926127666322682,-0.06742655399631278,0.04379395661173457,-0.01081800058787452,0.015020282247113777,0.023426555144338782,0.029724812232051485,-0.04533825117086729,-0.11999748774008138,
PSAP,0.17201053558390014,-0.05512697593471558,-0.04183640131299863,-0.020135810342028607,-0.04230087856496536,0.1449495040476195,0.16310749007782557,0.14726423171984515,-0.02720890946431167,-0.20229761665135287,0.2998323274871032,0.0066628477385045825,-0.18413277505425735,-0.23699417698723735,0.08440190221496163,-0.12205986567575955,0.034413866965820085,0.12753403627338192,-0.09552598444471005
EFEMP1,-0.18297679758350946,-0.04601063129666027,-0.03062740829782569,0.02265808336592843,-0.31352309826964203,-0.08850396215338449,-0.2078165578633183,0.030825832064487416,0.07802034177425486,-0.36270452109926765,-0.1552859603311029,-0.057831720755893545,-0.04180224599708551,0.007224076662996883,0.04475100434722446,-0.16839067252492276,-0.1263809125667809,-0.07979577797467331,0.03470688755222437
C1QTNF1,-0.18644922393267438,-0.04839111421223123,-0.04365395751671624,0.01195041637419327,-0.011566740232828776,0.07441859351380958,-0.12792849166400477,-0.0833097305657424,0.07425592847920937,0.06575708165415259,-0.10355195475847362,0.05422682545644347,-0.1889395707986695,-0.27100803805542006,0.03704700405159199,-0.15615916965788507,-0.039373659627425985,-0.1457311768562482,0.1697725108061271
ALB,0.042367420330201154,-0.009820538985259338,0.0059683119281892716,-0.018510550748193643,0.031916623853939764,-0.05291986074034887,0.03847457675894278,-0.022252581136199726,-0.0163003765498083,-0.1487049005579629,-0.02653088253696662,-0.013215115979013132,0.02862592644769604,0.06504335780325818,-0.010911535391531857,-0.005622683630727576,-0.04268372816832875,0.03028769953115078,0.03022730066209595
CCL13,,,,,,,,,,,,,-0.06947944113380641,,,-0.04790652384562438,,,
EFNA3,0.08739062780646363,0.07219754940645957,-0.0416153781991563,-0.014919253169946679,0.005350414975270247,0.10339462372899869,0.244630763181139,0.06925680862564097,0.027196668028894363,0.33182260981267425,-0.016172985151549833,-0.053048887494547316,0.08801778927455482,0.08949625055891562,0.06937984019499217,0.1484812668027991,0.17566369470251297,0.1993569562512822,0.1614555356412564
DRAXIN,0.059355469659336864,-0.0003723512290871359,-0.02642936968067873,-0.0331973687291101,0.03476453530232514,0.04920025159829908,-0.17629847247819252,-0.10931975726926464,-0.007704356775096293,-0.0048331179383256295,-0.13759475182453806,-0.006312019545191059,-0.08263158370356488,-0.15134837471733253,0.05883829548775511,0.024190217970174538,0.00579695156756579,0.13613245943537117,0.25077628664650037
RAET1L,,0.04562234811888533,,,,,,,-0.01813269979683864,,,,,0.097462591682857,,0.04705350578194266,,,
NPTX2,0.16041776845290887,0.18524819698813574,-0.014595353061789811,0.09429202287308078,0.27244874203479336,0.20666851466729821,0.32219077590755346,0.2092421804827855,0.009395176879711864,-0.1040652822018256,-0.13058038097042568,,-0.03356043853030569,0.045963587552257906,-0.0021561382527735687,-0.12155431065027998,0.018793618645740817,0.05508952437042842,0.05510126377706459
FGF11,-0.12907606572499794,-0.020446798032737214,-0.037860692864804646,-0.02789729838114011,-0.15053155114513467,-0.09290763483240957,-0.16500033965598584,-0.0034799430376240416,0.014269773987933713,0.05884475856090687,-0.13784876182224254,0.042185908974057544,-0.06447777478891417,-0.07545331113272587,0.04951297634411633,-0.0031291714187155523,-0.018411803774824154,-0.04862745726464496,0.03049053131913955
CD59,0.04855063683008542,-0.014420357379546044,0.022494904795666577,0.07264270852007,0.16768111713606879,0.04690445662767535,0.18374611294094004,0.08706584501446868,0.05096407725036784,-0.14894050348868626,0.16864068683892547,0.06570069718532823,-0.042237687380877256,-0.08256108928171971,0.11226906917410145,-0.16916272108585398,-0.1408619926671156,0.11451899953654454,0.009672726830018814
COL9A2,-0.04128811740579634,0.028156201856935473,0.017596983943954,0.014273264520382184,0.03353587652604655,-0.08293155307762498,-0.08136366257544615,-0.02298934534311518,0.020541994138008488,-0.16938946713182046,-0.048862187940997275,0.06695738519919184,0.21697146962282632,0.35948290067357686,-0.01365676958630598,0.10449390754329069,0.014194203756481309,0.010559646906291527,0.04211561019790565
DLL3,0.1600366864942093,0.006567453963915499,-0.05078792925546077,0.06829618527756902,0.050527761357995415,-0.09926318343980164,0.008068694874833686,0.10876035428716493,0.008870794712149124,0.21473496606740086,-0.03655868691242089,-0.015815963833428832,0.2966702501294357,0.40079935309600173,0.006990877574909776,0.19214949254070443,-0.05222030653058128,0.13364828312364233,0.02159425975195155
FGF5,,,,,,,0.10032959895165885,,,0.07987199887625626,,,,,,,,-0.028023033896318723,
LIN7C,0.048367845160958614,0.023413587138669947,0.013676875829469996,-0.016437470117344116,0.026303600305704614,-0.024069821655701196,-0.10250674744415722,-0.05070287277685771,0.008492629240155375,0.12045704828279033,-0.0002954503612116161,0.05069827444553107,0.1734639826622261,0.0972702035829285,-0.0038279015759893208,0.11285557519246171,0.05004805635923399,0.009710234764975527,0.08044735971558024
GDF7,0.022375767727419667,0.021453105607737763,-0.014259374150732184,0.0010903285128931587,,0.023513599584831433,-0.047669302294843216,-0.02199394698633857,0.06066930951775534,0.19179591699820592,,,,0.04727296379936474,-0.029463160125343762,0.026208989856140483,,0.011544119202640528,
PSPN,0.09100480407689496,0.050321334971045684,-0.025691618875144005,-0.032975127602207485,-0.005168725727756036,0.02727962340900932,-0.015064620674678179,-0.01706065873150529,0.021905505439444244,0.04288047759628594,0.01912794796275709,0.013448731541199658,0.04550470936535404,0.0967390754980909,-0.033740996468602624,0.042989148929296075,0.19343346893539842,0.0984873707623198,0.12171897235192912
ANGPT1,-0.011675304812063846,-0.02227574949114413,0.01823521340070311,-0.01133166869938259,-0.057021913298230045,0.03792554614587171,-0.18526028716348686,0.09480732011255655,0.0467532012028515,-0.15799457288781885,-0.027940193666264528,0.021824027259950245,-0.021088043110159677,0.03408098209334413,0.01938455158768287,-0.02633881230648373,0.08595371078796807,0.07764714981428189,0.1125295532864003
PNOC,0.2501669326995305,0.0325494099334068,-0.006731007729955088,0.08061938890932055,0.33256276168261495,0.17239993839233297,0.21867974407801757,0.17630357603587224,0.03858779535196855,0.26700409717108786,0.1502887667144496,,,0.002860844624484676,,-0.013820804370683169,0.045860432370580184,0.2227220895360699,0.055560960372037206
L1CAM,0.33546191203292525,0.10313537425578882,-0.000707712497638889,0.06498349355432961,0.052307611188076135,0.08499371351603659,0.18384765453279264,0.10607580488135346,-0.026459048854191532,0.26923526119871627,0.3959595373987626,0.01254338186274944,-0.04960709024838232,-0.20844962938066341,0.003869122325880054,0.09375253787628486,0.09236168828980708,0.2562903084586085,0.07640142568962927
APOA1,-0.027595956654611887,0.060977878194066366,0.013938717912639476,0.006839343046531344,0.09381717664734562,0.03063843054561706,-0.05981765013487373,-0.03285806123337231,0.0216184584527527,0.11384570800455603,0.010169925143630743,0.0712555563540756,0.034442000359219294,0.11496065338232596,0.003930466515242375,0.01563320975289237,,-0.0880554152125412,0.037437880766800796
PSEN1,0.05124283814504962,-0.004214522370076039,0.017461843698349563,0.010692070358118737,0.06260855718408799,0.014440952648910852,-0.10150213286063522,-0.03121515326417132,-0.017403197645313367,-0.17378520989425553,-0.0973470178439149,-0.019728998083351938,-0.052524576848298976,0.03101915747156099,0.023720804397994243,-0.007607262289068129,-0.12708367643988328,0.0014960516121573374,-0.03238322675722568
CALM2,0.1998960403966427,0.11385982541512847,-0.032569264523002746,0.041332181857347425,0.24531072744123628,0.1595572408007641,0.25679637158399554,0.21131912226372562,0.009436533081517916,0.4354360273553832,0.3314855329230255,0.008761506018961647,0.19987293928808045,0.21562781786039617,-0.04799112318394548,0.18413553855279424,0.0827133261067145,0.215533885991779,0.08196029586457074
CLEC2B,-0.08181633223237356,-0.01584061851333752,-0.06198881055572346,-0.0031867226698664205,-0.06391402094555539,0.005943378213937007,-0.17684567921902403,-0.09577091070317997,-0.027392831656028908,-0.1648679990179969,0.01670636187936414,-0.04177759103013319,-0.1290007608698778,-0.11401266971750905,0.030315353017529065,-0.0361358756538583,0.13668487404041152,-0.05446617280658521,-0.04831133692946662
NTNG1,0.1535432990008768,0.008235364983158416,0.04076667062910684,-0.008052915881394404,0.0434529676185223,0.07926480150791237,-0.06867830589846856,-0.04917452196176988,0.04432922093040917,0.20035086139409758,0.20353806567645047,-0.017583239251556457,0.10660686168395542,0.24730520071508624,0.011807722206902346,0.03565737921148377,-0.05089878522233938,0.039758607622613136,-0.02775017864446769
LRIG1,-0.11194189905984196,0.08206425256177596,-0.02237484373918423,0.007760819912030466,-0.08138035292173688,-0.11433403846362548,-0.23476044512389396,-0.08697149307511098,0.004392207269738347,-0.17083503683301984,-0.17353373288756171,0.04423058785633972,0.25851849877267385,0.32749956821705883,0.017704634451051922,0.12736534938607605,-0.09798367120059022,0.04803591574228884,0.019187008399032177
CPAMD8,,0.04022406583466297,,-0.016402183539875256,0.02092570289636766,0.04844213493323196,0.0017854850663947676,-0.0002528945309224597,0.056617677927869314,-0.04876248315876787,0.049919264657831655,0.014142596673214247,,0.05962384931976954,0.01974103058628652,,0.05893124532154724,0.025751270767522927,-0.06844784926323175
GHRL,,0.035072028133226484,-0.018086476143721563,0.012525535144980067,0.06749861765783467,0.055237039942205135,0.009857403707452505,-0.027729056859860955,-0.028325694338686976,-0.01636219342563829,-0.01647081442768474,-0.009532982721073462,,,0.008508922240932403,-0.03457048005274242,,-0.04315485895977818,
NPY,0.13672301755965524,0.09272081033632673,0.03970120861230918,0.05342407704389152,0.11450221309964055,0.04240638721528655,0.25767716118505063,0.019453426145920764,-0.021342478976343872,-0.05950349964988511,0.07085633938454795,,-0.1677737965667184,-0.11519642413772448,0.021689607048207264,0.024001857777623124,-0.09531532498771782,0.16894757354947815,-0.04973886802977236
MMP2,0.08819958962578524,0.0858717015113642,-0.061552073348525395,0.03130269067547114,0.0597873907410774,-0.07158253798589212,-0.18090616251451086,-0.010785609447855548,0.018078220888143325,-0.10697799502755538,-0.2758027852579362,-0.004135060218464378,0.02342206073860714,0.05817952157157015,0.08103529374911955,0.014482566621910095,-0.039450294105749996,0.109525176574423,0.19517020707369692
LHB,,,,0.02526333463751198,,,,,,,,,,,,,,,
PPY,,0.044992165319351636,,0.0013874582534069717,,,,0.0036606639273538345,,,,,-0.1227374783077627,-0.12380336573778401,,-0.055987487102138696,,-0.05199492922101857,
ALKAL2,-0.029450672568320763,0.06658568636270895,-0.011445484015405205,-0.010063959326811683,,0.10973586965296675,0.044773299504048986,-0.023663770792586948,-0.016868997811080005,-0.15055880524408652,-0.09319009361303689,,-0.027494802985345387,0.051135049058237264,0.08266655192730298,0.06441843563004741,,-0.04343254900801411,-0.04077804851476521
CSF1,-0.11605592673866441,-0.0014815680568969938,-0.04585643517637413,0.005343444733541627,-0.18334523179442846,-0.103603420921508,-0.17316712552294436,-0.08790163417331576,-0.008645690588334037,-0.15442369176712095,-0.1434706859680405,0.04144671766971354,-0.03494725654760025,-0.08628155886055941,0.04711867226251361,-0.09703970764090794,0.06463175308430091,-0.055422358579397625,-0.10827021921927224
SEMA4C,0.05512016702741376,-0.020440059288953184,0.018960568267621176,0.07651219631681283,0.014198585915993015,0.0049942893004644015,0.00491002008789822,0.09017573656731212,0.0030504779672027287,-0.04533600112340509,-0.09117989089651704,0.10396937341772858,0.054302148167391394,0.0838423966271726,0.050090829011205214,0.0008610973381948648,0.0335393129742176,0.10581070444713148,0.034067368972805864
ICAM2,0.17465022478082415,0.09983212363628927,-0.02562572144896135,0.051913571857342265,0.16028085198920972,0.021105643898221973,-0.10251697330088437,-0.001595399222848746,0.03872599675816302,0.0038493018891540168,0.0932692106403031,-0.03366827446940665,0.11777515530011733,0.14578899260963396,-0.0393060723219851,-0.010838557199273487,0.07610337328921246,0.08363873813667683,-0.04626621837314378
SYTL3,-0.04095445723795973,0.01776554045546737,-0.03566859893546426,-0.06403974270524056,-0.05251356321775553,0.018627642933501377,-0.08473980541288749,-0.03416978211696136,0.0669760757233446,-0.052623003175295,-0.03132498713761019,-0.0038230792818840943,-0.032804868647508936,0.0370754557270749,0.012122695437731656,-0.008528063323439312,-0.051703428016297445,-0.0002750507798098658,
IL1A,0.02312083536528656,-0.016090641261598714,-0.02283791023102108,0.01955912586279903,-0.10640905864300042,-0.02217505226181645,-0.06690806732001328,-0.13958568583600403,0.05105827258067027,-0.07235291193653957,-0.0545349499846561,0.03385094168069002,-0.022917021205725235,-0.05421049648438222,0.07150722375547433,0.010508063561766118,-0.023498536274180807,0.06824651325268348,0.004432251892134739
HLA-G,0.024413158797702398,0.047548728445178164,,0.025458706738163833,,0.008246823029007564,,,,,,-0.04772388728522365,0.03121059937467758,0.007674972840238441,,0.056120350412102546,,,
PGF,-0.01078301678402699,0.018538281693028874,0.0492611087740408,0.0018793833930357078,-0.015315189337921451,0.0015172722851015377,-0.1620753829712709,-0.04475507869160194,0.025587867953040522,0.04800363507209535,-0.14779967490068063,-0.014749858525972338,0.11963982386068107,0.1791054659548406,-0.023970171443186163,-0.005302320525700857,-0.008133004720460276,0.09968023053545602,0.07655920557026127
LGALS8,0.044539074036296165,0.023603563625668667,-0.047984809057287324,-0.010896929556037431,-0.009473312206667249,0.04890431026908876,-0.07264996066927644,0.034892835529480457,-0.007676720250055965,0.14931029740231072,0.11373344376310472,-0.04527571014527956,-0.04421790333692972,-0.0017424108317305724,0.04544167321813562,0.0014501388793621759,-0.06570101152349309,0.11080737664798081,0.006220787992035334
DKK3,0.1775123527248989,0.07567454131683107,0.00740405433945947,-0.001837514528886548,0.25369292921502695,0.15215691926873948,0.28583431114796914,0.1609046104879687,-0.008926285574213625,0.3970191177650868,0.335181662984935,0.04718543445838329,0.15856698268159564,0.14666401660815398,0.041133295970569535,0.04063153882126818,-0.0009560587277042257,0.30292811782143625,0.18248625031380686
COL16A1,-0.0016308574965061607,0.04794245934958037,0.033166687715618426,0.019965924146807944,-0.05440349412533684,0.03489275066487258,-0.12120409790563236,-0.0014781697466142699,0.03551230437378992,-0.043115755371697484,-0.2376353642360415,-0.035787290306947404,-0.004845997157387219,0.0733328376350263,0.014305691032968929,0.04849803339498494,-0.011768698580550761,0.033430483152013,0.00857946487329928
TPH1,-0.044443424909173725,-0.02947232931977839,,-0.04578250498388826,-0.024931673540243504,0.007254765929530984,-0.04688630452077174,-0.05615451352707379,,,-0.013310801940463081,0.03388944341713612,0.00626022372378402,-0.005514719251678686,-0.03390911273870526,0.053161146789215824,,-0.05743533477775948,0.07882437879071741
TNC,-0.17729560510103803,0.023821621826913466,-0.06254926479319256,-0.020595824098049467,-0.24937448112967836,-0.15033468589325294,-0.26659516400030137,-0.15887964774861435,0.013225588598298726,-0.3539467781214551,-0.31933286299806446,-0.0724977086723962,-0.23840828006250553,-0.23863183813211003,0.022948631449287358,-0.16721680210890533,-0.017938278763873945,-0.10385461360864097,0.052426086170297745
TNFSF9,0.23232983569590143,-0.012100905463210293,-0.019139458557422745,0.06587209781006254,0.06101953925218143,0.06593205892152994,0.1512926263578958,0.041755752548408055,-0.005705928388551599,0.02712652579057587,0.10802899347353717,0.054570197837150794,0.07747835002572627,-0.0666390141173337,-0.039456089542443076,0.032131603437048205,0.06661095851020758,0.09879572876908982,-0.009569286206440236
C4A,,,-0.011279011470772333,-0.028240287388421492,,,,-0.024303314978721603,,0.017288601338342653,0.051137526201758515,,-0.0495144735059317,,-0.04219071008881487,-0.004880807982807676,0.010994706441912729,,
CNTN2,0.1423817128331374,0.07716452525140413,-0.048388839668631674,-0.014258695474187458,0.11622542020628591,-0.05757049428622971,-0.07833445926152224,-0.02390175436971341,0.025306573138750826,-0.3859603112604658,-0.07335416872915355,-0.01890291610298119,0.19085417136226923,0.3088285891151546,0.01945983339426369,0.12485788564689293,-0.08976080445005241,0.22819220466043447,-0.0972535595860541
F7,,-0.03748086973455618,,,,0.06050880154130837,0.030545862668319917,,,,,,0.033209172574508006,,,0.033602307917549715,,0.11311609066869366,
LUM,-0.022940314080802153,0.0532693507807718,-0.01662918839572977,-0.018196186499401187,-0.026013349948827737,-0.022135897318927455,-0.17633797985923827,-0.03088727231970449,0.03170629472592152,-0.08770216170711068,-0.02566691125014644,0.07137227137174414,0.08532978814530534,0.14843637866160334,-0.008751313522046679,-0.14175148719392192,0.07401700508281626,0.062364054068416046,
BTC,,-0.03400408710056605,-0.017649649694017406,-0.015574343138037834,-0.0462779177163575,,,,0.014268379624097402,0.03715402009948105,,-0.05303677667901863,0.048566921818790625,0.00827459639226697,-0.03620122152317175,-0.06231749848727234,,-0.017007985465590767,
APOC1,0.0806013743511788,0.024757776600291406,-0.017533773930107212,0.0614101035370833,0.24988209601159095,-0.18102193483710324,-0.27606081909906516,-0.025677363201507937,-0.017902693230343915,-0.4674170977901906,-0.23588626690374165,0.02398004107695006,0.15557235586435145,0.2005573985279902,0.0027797748218679136,0.04754669000545015,-0.10480243884194632,-0.07968405633505915,-0.12031238177092732
PKM,-0.1399357989357835,-0.010427952963182784,0.032551353098972016,-0.07203557620052867,-0.14728275161652277,0.032138436602954484,0.040620930894746526,-0.047334295354504806,-0.017859298612817723,0.36354641183705294,-0.1581274977836612,0.0377462226608955,-0.2895561641401198,-0.3470665445991923,0.05288361103149131,-0.11623891798545768,-0.008883509067689671,-0.10773455084071101,0.19671963917012233
TNF,0.0412948163638846,-0.00541636818812325,-0.012217485395410616,-0.033127586564901966,-0.025691985107204614,-0.014443202255485925,0.024155259384591846,-0.04373817869168317,0.00717269163335098,-0.13821855401259397,-0.05080897182941797,-0.05081108690478966,0.024092860251445712,-0.02936733536677344,,,,-0.014418849267480995,-0.15375996137696507
GNAS,0.16420645567380396,0.032460902442849486,0.07569911739702145,0.0399478400328332,0.317460259224853,0.19401571600982995,0.28353958466931223,0.11957444628593983,-0.008335172777484608,0.44261600608455903,-0.27077140520011134,0.027639310058370063,-0.11684279503151684,-0.01831966313902124,0.060670704558832174,0.02790387993340083,0.11399512120454394,0.3028933081855669,0.12203209943117736
BMP8B,0.005139217463888504,0.03450476517115411,-0.019999090523234214,-0.0021125005370705037,0.013105312821469164,-0.05691283672232012,-0.043168807870427116,0.006886832826770358,0.0708834574993081,-0.13408048713811388,-0.07620228380967861,0.12009615101817825,0.01919498866285227,-0.007921972784843802,-0.006235227348342514,-0.04439576392725014,0.0026554229884577694,0.08957464641368423,0.15044154206976346
LIPH,-0.04565684387545579,-0.020856954701946626,,-0.02720023828239137,,,,-0.01582301540160451,,,,,0.01776366050131885,0.1438408961102721,,-0.01844807795756234,,-0.05335445276885257,
CCL28,0.10663806507009771,-0.007330725173185487,,,,0.11119069686530865,,-0.012542388885155041,0.044718373614252384,-0.02398240596574619,-0.02708004314133918,,,,0.05709137552503225,,,0.05632479209283659,
PTPN11,0.027826763909526868,0.033535801974589816,-0.028345544064366828,-0.0018636512858941213,0.03081781842454712,-0.081285305669902,-0.02105466766284324,0.022074322777575556,-0.010762511135370337,-0.14355380822893793,-0.06167294055678653,-0.12336762843487636,-0.031616524086671975,-0.0460023275898207,0.027067449312445747,0.03034750348042379,-0.0665143892702952,0.10945715049431162,-0.024108275365878118
ADAM12,-0.054605697840012284,-0.013839540434386897,-0.01343112283903059,-0.01942093482459046,0.07384119156608913,-0.0310622754018291,-0.08885801122484381,-0.11875411786302527,-0.04457735346237878,-0.02165912679957052,-0.12990548896061987,-0.03840983785469778,-0.11197499383692168,-0.02734665530142806,-0.01301898187174307,-0.031674160844931055,-0.01702929579400877,-0.0005826568163311247,
EPO,0.050737824855575035,0.05168019994659294,,-0.028362952112526003,0.022108382248841756,,,-0.028476668259046822,,,-0.034146990879981104,-0.0038874221386804393,-0.06969598732576494,-0.03437882699830317,,0.014706502934053334,,,
EDN3,-0.04605510799948491,0.01536919367648176,-0.023641432110020125,0.007364636989403623,0.10263763062141529,-0.0011588095607443707,-0.0011100802593496857,-0.03728900938784342,-0.01031011537831974,0.060643408282247464,0.12588988721199937,,-0.06545209218495138,0.0074370264661055745,0.046227659172888964,0.04220635580128264,,0.014299757885809707,0.3079062728224008
CCL22,,,-0.014259373805435757,,,,,-0.04164280465317625,,,,,-0.030025930316664482,-0.049221110053029156,0.05394207319860703,0.02369523261061362,-0.04451350107643527,,
CCL2,-0.14797040556413005,0.012626978841893947,0.0028304514388055287,0.07038356511967919,-0.3326295393792798,-0.05094593570220634,-0.03562578598411135,-0.14355037457643857,0.040040562066951585,-0.32573341454191845,-0.13216826767239806,-0.01673715931467432,-0.1199123274658699,-0.09675368944252477,-0.0031541830455085805,-0.07347746274106631,-0.03369410007070641,-0.10294682478369305,-0.1208708172952281
DSCAM,0.05593884646335557,-8.608333523573173e-05,0.03597523123486573,0.04727006370895542,-0.025173077013134027,-0.021007816725010835,0.0033552971621482225,0.01803733529361033,0.004221238686454776,0.15359954295664363,-0.06821954659934952,0.05661900461104082,0.14768499588416692,0.20627102392923763,-0.01739638966341123,0.08886681137244541,-0.04227102153216749,0.10792965362233607,0.0237572550410847
GPHA2,,0.0017834462367884057,,,,,,,,,,,,,,,,,
ANG,-0.11949475331986392,-0.017838955023373747,-0.03748545363140866,-0.018121121009110768,-0.09234152318214615,0.012606130018717679,-0.13271678808749343,-0.010540601790129368,0.0043209062159654315,-0.0834085151272965,-0.14504693106375433,-0.05124569039474701,-0.08074844819052748,-0.06077769510975929,-0.01003149145158669,-0.0051897521490733714,-0.023571128983100223,-0.034968055826141174,
FBLN2,0.007668966319560256,-0.012212586707874557,0.02592943711445701,0.030192425052256607,0.12053609693618088,0.13016059734101196,-0.015330150535471713,-0.013594630430902596,0.001450309394713738,0.014502894348071385,0.12947620903662566,,0.04965183860653941,0.014069351765366118,0.011926636262500092,-0.05967542300518731,0.015251967905398464,-0.016265414570661704,0.03711421617942783
VTN,-0.014907171782505809,0.0062070226522883964,,0.027271850371601878,-0.014326091473472927,0.04238604342524641,7.899246361429661e-06,0.09468535346220486,0.015664335333765593,,-0.016677602946662675,0.04047320711728116,-0.049174433367274915,0.09316990561972398,,-0.019778778984486444,,0.009346883581520566,
VEGFA,-0.17424094892985206,-0.10101404435357918,-0.04417170705899802,-0.05548998467363568,-0.25197556024627876,-0.08309506469816272,-0.050804145518732205,-0.1418093580981515,0.02559176382900935,0.05826746416573654,-0.2912418043324022,-0.05709415131868743,-0.2825668772476943,-0.38393631330404643,0.02066142142745181,-0.15654351132965272,-0.03295131299965262,-0.20057139842880536,-0.07449983860056074
F10,,,-0.016276173305764093,,0.16214612949315624,0.005764373568114254,-0.051259851606091825,0.08736687805950269,0.0019314930860678777,0.03650649088550484,,-0.042967568472817304,,0.029115140802739563,-0.0313208755957997,0.027144394298051277,-0.005153376498217749,0.02615315206564966,
SERPINA1,-0.04314286137004686,0.009230487808874031,-0.00633399234982553,0.02860063949649645,-0.12866585451680862,-0.043182725777386556,-0.21527107839756943,0.014184099290186715,-0.009255316548742488,-0.2919854590994499,-0.06566990833107658,0.06144148822192281,-0.18517558095434858,-0.15032363364137766,-0.06713663589066174,-0.1593420828494167,0.06478600176933225,-0.10077132138680471,0.00712995131413306
VWF,0.11342443287209554,0.052386150732512675,-0.0036959901587521097,-0.004440305618023715,0.2164992377855087,-0.03369085485837532,-0.18069029009623666,-0.047651168209933766,0.01662422973016286,-0.024652476267625734,0.0677600706962735,-0.11419494636568955,0.14034244452798503,0.10128879345979178,-0.028006489606280955,-0.026990428567011553,0.056574044575093324,0.1396154964038861,0.002838349464823077
GDNF,,0.051245053253071986,,-0.029667082509193244,,0.01312744842432634,,,,,-0.03414698822072298,-0.026898952196161185,0.053654497479534,-0.023535843509237684,,-0.056488686685956274,,,-0.01853017367397808
VASP,-0.05758255491895327,0.0623758426873049,0.032026750116291185,0.02080427191902789,-0.12275896767963507,0.001625004209892865,-0.12546959319051162,-0.012967664465263607,-0.013441844551768908,-0.15513999794954636,-0.1311502518594273,-0.06532177233602282,0.0074730110038546795,0.009784118839542435,0.00045890054923667143,-0.08200113554639711,-0.03719046044440168,-0.09632804523406444,0.11739883961872355
ADAM15,0.04580212861409411,0.02168534996320807,-0.010043823486165303,0.02038619924167426,-0.054935812040024366,-0.07475423698407573,-0.12120545713283774,-0.08988162313394393,-0.010524925106659014,-0.14746080150205965,-0.02095133032465421,-0.014733398499211216,-0.05913205154848491,0.00010917521931053104,-0.004322866734663041,-0.0590810085361026,-0.11835810959416702,-0.040278091726099745,0.06629232483416603
WNT2,0.2208552879176395,0.004766623940615087,,,0.07031244981444662,0.031127811022811036,0.17571842408968696,,-0.0425384942460848,-0.021511215022887133,0.18807298582911922,,-0.0274794132218353,-0.023685286197197918,,0.00548484689144129,,0.04683902029317486,
CALCB,-0.010873932436360237,,-0.020629607869792517,,-0.020021271139187054,-0.01702395535671098,0.13989605848467324,,,0.020147899643933858,,,0.09090457904159768,0.04810814095634733,,-0.023854252240160304,,0.0074454447213500655,
OLFM2,-0.011791582542399821,0.018016161149597122,-0.02118576541467145,0.010295819642548092,0.1129413332610128,0.03926675640677923,0.12428500872305578,0.06313815125250506,0.024354605180585135,0.20341205001755155,0.08584030865854186,-0.07929029291449566,0.12892115891292666,0.20104972885055808,0.04507101296509239,0.12606844129130537,0.010192833512090375,0.037671067354218914,0.08162701580094751
MFAP2,0.0638834827288786,0.04494065476799249,-0.03096747232786413,-0.030302852856099086,0.035849409307083344,0.00808360144595023,-0.10562379464868177,0.023476720788767575,0.0425775615375567,-0.06422027396199295,-0.02176089938747631,-0.04919181990370002,0.09512013338269923,0.1305346291430973,-0.046617952069503726,-0.0025929899907707896,,-0.04288402230143,
HLA-C,-0.14563923641426033,0.02922959486540307,0.04295686342479611,0.07102367527773167,-0.09064366981434871,-0.1196664263125632,-0.27040265782953676,0.018303266877078023,0.03357444884262228,-0.3975090027901466,-0.3192991676052578,-0.0369926545546107,-0.17290422461988114,-0.18697574897934807,-0.02972868240379784,-0.11447084711188218,-0.029206688511522298,0.07329594792183892,0.009818142555765
