,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GAD1,0.006748144465328978,-0.02219670501287575,-0.03305714994236383,-0.01125138474219002,0.06718644269981539,0.05054034904547631,-0.04866780630290425,-0.06337639036296387,0.03997125339894569,0.06144327526112191,-0.0642474712330403,0.09226250762907806,0.046886099393151304,0.023363062033300182,0.02887458259390258,-0.005185306510338659,-0.05418274633967996,0.011397840411216121
COL14A1,-0.01785892041043581,-0.04614300143295984,-0.024807000227089707,0.05770906173353255,0.03535490264201229,-0.04896916599662264,0.21231651020316222,0.06124186307490542,0.002988627301616873,-0.07848358980500271,0.16378960415623744,0.05313700223857294,0.05959423419909728,0.039517423983847874,0.034735889920104596,0.06131744874066973,-0.020273140869389444,0.015360596979635984
HLA-A,0.05140666525023961,0.04114311653706855,0.010309399749695377,0.06399757716284726,-0.015098094502073708,-0.03815383592346998,0.09450298774684344,0.14039010471711427,-0.03319485875146657,-0.04011927949925493,0.04156384008172245,-0.11661099323300651,0.060024212483470986,-0.002773087683960392,-0.018160334850111964,0.07701151491632872,-0.009144345791857774,0.0027669998905396616
CD5L,0.02346176042049157,-0.02281494735173507,-0.010419053986287391,,,,,,,,,,-0.029886072365525703,,,,,
FGF18,,-0.020643403687938128,,-0.021190639890902724,-0.02059667105688085,-0.025967633683504784,0.05866906868439676,,0.030118487530689325,-0.025778569646457052,,,,0.013910559501510081,-0.0014227424230431281,,0.05152771231442833,-0.020132394120144996
ADM,-0.012449421579430709,0.009543833249721155,0.005017654753270687,-0.06857554111201536,-0.01682096901600836,-0.07802797777139193,-0.016481648933104633,0.11634085830857281,0.01551429493956513,-0.033957133111900566,0.05995447799676988,-0.11368260525324646,0.060407769869180075,-0.02534534570456787,-0.031077930150577252,0.05886641031726614,-0.02113113778174984,0.0986569043700234
CCL15,,0.0364655368574358,,,,,,,,,,,,,,,,-0.028253348123732355
GNAI2,-0.02871741922062977,0.00406769068396103,0.03171779546806912,-0.0131771165919166,-0.009613441118443772,0.060833094877645086,0.04408901648041369,0.15697629910244046,0.010949089169327193,-0.017806737369732914,0.035483417917683245,-0.030725635160960645,0.017813476615275776,0.004803785730208403,-0.022328634740578328,-0.06135755838425979,0.01637029556314999,-0.08058736356266638
HDC,,,,,,,,0.056141696876399,,,,0.012088858764162077,,,,,,0.05970774858514882
COL11A1,0.02635526864522678,0.059095598718469415,0.021938098070012714,-0.03980546506264438,0.03368620388497102,-0.017106893912641533,0.0676124039135017,-0.0605750320591965,-0.042176693829059086,-0.07120421333215064,0.05743776260503311,,-0.047144512819852394,0.029908741032691647,0.030705427330767383,0.006810993528183844,0.02755786138823168,0.032507106744645894
NUCB2,-0.024705363658308725,0.027475883763827966,-0.024606891502107157,-0.09618857704662767,0.013693820150587876,-0.05598279251835255,-0.026345779787426315,0.0571720629116961,0.02261704179722859,0.03123248070856812,0.010965042789027612,0.0321805498057749,0.014082178099658203,-0.027429724261323105,0.0283639569262646,0.001399527694014106,0.043313861576580515,0.0892118790137427
CXCL1,,-0.03688336777649278,-0.02132585724977813,-0.02088047443157903,0.0051969769808295554,0.002869565639138683,,-0.006171903143030635,-0.021023317493829213,0.1596585874779727,0.016289022074930604,0.10009445216832541,,0.0053476970569475025,0.03189370994666968,-0.02881487323878673,-0.013530071957392,-0.018990643495953353
VCAN,0.02018549109364678,-0.04157486958541371,0.0006833368125928702,0.06706745098028152,-0.0005011130554601715,0.02573759976640886,0.09851714364142883,0.13791049362730518,0.03600852084159282,0.06151795300078975,0.076480385513593,-0.06438414191591862,-0.08416177372764852,-0.027672983286732063,-0.0733642530063297,-0.05786898092025791,0.07464194550177237,0.010822755142731687
MMP7,,-0.022898836881279395,,,0.008142889401168342,,0.02745973209083163,-0.024319433847574824,-0.0203533403600684,-0.03549580199839769,0.06336439468099228,,,0.04492646962006382,0.09061693124138283,,0.0012833974799134461,-0.032539811109736416
PTPN6,-0.028414487824829082,0.03355230605674275,-0.009454085369576317,0.05141451636895108,0.04784293809551299,0.02531472632113981,0.026193838353652344,0.12075379851674517,-0.028869157355593852,0.05302274578323097,0.005048534139981948,0.08170532823269212,0.06480873618559385,0.0200602214532883,0.030759432980401916,0.01035819581273902,-0.03472062268438321,-0.026331636000585194
PTGS2,0.02371540671769483,0.021544771322944765,-0.019032208922472402,-0.019558734594305033,0.0052571371913044725,-0.04774403350683527,0.05556593536750987,-0.10100417436101111,-0.038676186164202285,-0.00679524659727181,0.013308228742476055,0.016196358093411554,-0.01361647702126448,0.01113250051401055,-0.006188350058078332,0.03922304288095927,0.04531986547302106,0.07091821343801326
XCL1,-0.02514398245092185,0.08492206784138538,,,-0.0224099152297453,-0.01991493488931065,,,-0.0334295999912049,0.05878892923311647,,,,,,,,
CD58,0.03265049050061529,-0.03959049637009148,0.00404710954463182,0.016710849193936925,0.03403627361732859,-0.02047921448335091,-0.020006050089471115,0.17791957425035954,0.009016259351303771,0.08853742283422675,0.0650435011749833,0.02927753846852964,-0.0021564737621422845,0.08231095504875291,-0.0040145967127451,0.007627557174736752,-0.01243526886867029,-0.004338244188774152
TNFSF14,0.018160484308808286,0.016375925465992345,0.0074196882584708765,0.003987477076199993,0.027942804124971334,0.001348718623006835,,0.06897335573824319,-0.03340491224472987,,,,-0.015751089861324025,0.10006628530624825,0.10756318249187581,0.011863850444304954,-0.03444395288858427,0.051524881911000665
CNTN4,,0.011069023888499091,0.057744054198195595,-0.024360937020774295,0.012703880555470452,0.046736448852015354,-0.03798311073766036,-0.08179437804728784,0.01071755884535058,,-0.0210916140643057,,-0.013862542763702653,-0.02965432069054912,0.00044179776577771155,0.03792791300870281,0.021128685097206237,-0.030500493359274804
NTF4,,,,,0.002433780265846063,,,,,,,,,,,,,
INSL3,,-0.02239637286614768,,,-0.02059666701696404,,,,0.012330235338541617,,,,,0.020429724436746195,0.024510497693144385,,-0.03444394956074382,0.04877345938757046
BTLA,,,,,0.0062731585238089945,0.015541639709583372,,,,,,,-0.03353939848577414,,,,,-0.037406694887943195
MFNG,-0.04151985654592263,0.004371911828552776,0.00923406049961747,0.020032002874379066,0.022232535248467963,-0.017533455922554456,0.04364096109115551,0.1011859454102714,0.02263732800948487,0.03563541136736199,0.00035323840893529933,0.08167050540244611,0.0861761124399374,0.07642539881223412,0.0696551910668808,-0.02328637530779176,-0.012564356263586804,-0.004021251706976622
ICAM1,-0.00436980664778693,0.05591416034877107,0.033555875737610374,-0.013997042472282362,0.028625462549749788,-0.02635745461345556,0.032985002107857174,0.1012582609558127,0.02278181108654331,0.06114582231692242,0.010825148453659098,0.10177638248700144,0.06685983099706658,0.014448475663294751,0.06125970881013193,0.0119126684143623,-0.043574544018607046,0.039457877342230496
PROS1,-0.031152587798735,-0.06615017692603938,-0.07109661561692959,-0.012902106307053393,-0.015642318036594827,-0.05363628062963771,0.0052273400008982325,0.09032286071404712,-0.010867797637558324,0.06337744382738389,0.06174069864917819,-0.05224670079420663,0.09707810120113095,0.03640921680938179,0.023053724316497506,0.1501415556311863,-0.06378712633648254,0.0026804552806002804
CLCF1,-0.011888067386942128,-0.055364706042947284,0.03261951967869991,-0.013719085085408587,-0.002333485840305011,-0.058761354192910335,-0.015611358242377821,-0.02020929860515271,-0.0334362886437253,0.033127072227549674,-0.028901393749009636,0.15017872160528475,0.023120691408254953,-0.018743875259331647,0.10140819513310703,0.013576732727058703,-0.01677289919998114,0.04774897529557504
PSAP,-0.06426636855679332,0.005779898372441964,-0.010225761615692648,-0.031376788106089175,-0.00522484297568674,-0.029105826774857332,-0.08950426671533745,-0.08131861320838679,0.019693655172873283,-0.04560895014818687,-0.10473132528632845,-0.1295524982420217,0.052374328500175774,0.03240576294244142,0.059673652799484625,-0.03331693370264238,-0.042373053312635994,-0.034280859964072874
EFEMP1,-0.05407788678547438,-0.039748284638556515,0.04431039478477319,0.06035279893242007,0.009553322090602442,-0.07786584584397901,0.03938737942022095,0.10049514258637281,-0.045599106307515826,0.020502272500494693,0.049878757594320006,-0.0859351201566579,0.10249590031072117,0.03334316562379998,0.10399073334870838,0.0016576538392894095,0.000739118330523431,-0.12326548299688701
C1QTNF1,0.06284728072303174,0.021654662127311132,0.021712281720388974,0.0644829095205048,0.021432737610442072,0.04407649331906088,-0.012536803942187046,0.11704265555925752,0.0257551377397228,-0.009971104550951529,0.012909445028526433,-0.0819223621833664,-0.023556706422436728,0.015234316745398203,-0.013834465008242468,0.021749130620045805,0.025589480387970247,0.04757564048246765
ALB,-0.024927937175114646,0.049922350936382816,-0.02934061005905815,,0.10223369224565848,0.022931476897709253,-0.016064105983476865,-0.03121648007686577,0.049671351497078575,-0.023501740585723706,0.029755800161736484,0.014039789519976002,-0.0016003414437177426,-0.02943741011414356,0.025393567123911276,-0.04637668382815389,-0.05765831705219881,0.01497812922892588
CCL13,,,,,,,,,,0.03432285335303003,,,,-0.01814292262654007,,,0.012084668896767937,
EFNA3,-0.0351181163830889,-0.00870239657479922,-0.05557111008715738,-0.029379821926778224,0.0028712227463716126,-0.02316139668567503,-0.038959432598246066,-0.09035849170288768,-0.04502443010278933,-0.04168823914827998,0.03683996832661161,-0.07118929254515252,0.04291706395120002,0.038243769930423506,0.04541957788535999,-0.06583108261607047,-0.06233289729288501,0.0017262632979073399
DRAXIN,-0.022461067338192555,0.03454541302093392,0.06863046289312369,-0.02706394136284002,0.05208752005528454,0.011628897351309233,0.054293704263820165,0.11020450555738401,-0.0075828976135312205,0.06726708055578261,0.10472617836235712,0.05708670120414652,0.008061493893153405,0.009385169438545048,-0.027889992970060302,-0.03002885640293293,-0.026551381611873554,-0.001195425764357281
RAET1L,,0.0024611565297582303,,,,,,,,,,,,,-0.019018328837277436,,-0.004550528234823579,
NPTX2,0.020672079718813952,0.000936227279237765,0.01598785613547776,0.041044156646928356,0.04196645109974976,-0.0038367052252545474,-0.06917284003268502,-0.1473407451209711,-0.026711960278515894,0.05235630136141625,0.05394643440537304,,0.1918794514362569,0.03234923535010366,0.01741735926434207,0.10743035674181935,0.051773218375409144,-0.012884246697894595
FGF11,0.04901616327170665,0.060056549229162794,-0.029217520122632203,0.00877394139056872,0.0005824819612042482,-0.04524516943467,0.014754924590584053,0.1529274143637229,-0.005503046721713279,0.016396621297688863,0.09209455247534187,-0.020322333388732895,0.10633415454101207,0.02663461550241412,-0.028074244879526367,0.07516875578757057,0.012295379609074798,0.08442535261409218
CD59,-0.015150024800492313,-0.024198177106197517,0.0010370728199139507,0.029416932765857464,-0.015463187284092073,0.032819198202600944,-0.037565835713665494,-0.06362924309519363,-0.013892712561399071,0.011881921086620251,-0.10007307961071985,0.1655525380196042,0.015952148632031513,0.012107942887032501,0.0827027477848641,-0.06576040882894334,-0.034267358535601464,-0.04875629782344137
COL9A2,-0.027530496539085365,-0.034610453444967985,-0.005884797425449639,0.05536716479767505,0.03498336967159726,-0.02483340991835228,0.1029806798618783,0.05495806934940795,0.039834300641260256,0.028949012800131693,0.02843994020506166,0.023945927830960122,-0.0569449294985384,7.035944613996245e-05,-0.008151416558026318,-0.045385438801826106,0.022923422847048965,0.02142714007333074
DLL3,0.0410079231783134,-0.00130949494118672,-0.04137992776579593,0.03240389452240832,0.04473961297062604,0.009885796819998936,0.04312821609093769,0.07835357546222506,0.009646357690770423,0.1379370688206587,0.018094088333990618,0.08665405483682517,0.049111961267354884,0.0495912054220845,0.030548274597069748,-0.012130161782312271,0.021678936737967395,-0.017685491300600754
FGF5,,,,,,,,-0.020667470741109403,,-0.03498793936743258,,,,,,,,0.0011740180026447485
LIN7C,-0.051465334653060045,-0.01788238355384762,-0.017523262721732314,0.01739179013863674,-0.010600870539194047,0.07048491656129444,-0.028869726391024676,0.10119799773038089,0.00032232431214971035,-0.04888627414287741,0.002336079116979937,0.06292538967788168,0.02488265935061685,0.008765117263747154,-0.006540138627905157,0.04504086870280985,-0.036160083652006486,0.03269034684070155
GDF7,0.01098097299147094,0.011245468894166489,0.051889284793004475,,-0.03675046717134507,,0.042308245828831505,0.0902835555130487,0.03920559880248676,,,,-0.03803232970654695,,-0.01630343770916307,-0.031322841613445174,-0.0002574882216854676,-0.005648843835544992
PSPN,0.03245731489771662,-0.029053556208409777,0.06344289500566597,-0.05230045023673938,0.08781795195025992,-0.05836562051861897,0.0007785424567956518,0.05428184643491831,0.0030147867156332707,-0.02835216476981546,0.04256851174111681,0.015185169714008347,0.05005220512377378,0.019798228559313253,0.05264648296671096,0.007956777619877094,0.02299247835003225,0.003219158561307833
ANGPT1,0.041139895745570296,-0.04447657776844255,-0.04012329858139438,-0.024897459535828656,0.02119956576135,0.04600646777803091,-0.02765064917603615,0.10327080376965787,-0.03178097506539866,0.05120106751125508,-0.0071466425621836875,0.06821997587027649,-0.022782526546923046,0.01241492166222125,0.040129361430961796,-0.005844016223586181,0.010468231766055597,0.03243069792599374
PNOC,0.09494814724815247,0.04272023757176511,0.004613614489893831,0.026162730861100793,0.10286808128543218,0.04669513281256043,-0.0824176235876978,-0.12033368790113855,0.0026496599325436824,-0.023501740585723706,-0.0074078360905361715,,,,-0.01733714737373803,,-0.03319623492086295,0.02381196079152755
L1CAM,-0.0014568090189654751,-0.015097788884086076,-0.007348009164290115,0.04333670012461052,0.011429272323422756,-0.003117115656019966,-0.07240883836161864,-0.11206834713425183,0.046908264676110034,0.06811556168217454,-0.07920110316868913,-0.1015447405729153,0.02512385615955238,0.019968994770606607,-0.04920143509397119,-0.03060229644281656,0.005639699945369563,0.06595037568844235
APOA1,0.0484314639217358,-0.009501733711479327,-0.025873925512243438,0.0051297981315864246,-0.032075905844845085,0.017251781536576874,0.006521764620812833,0.015979917353909554,-0.030561426540562108,0.04303307504096196,-0.033255952754760724,0.027200624973027162,0.04218956986757497,0.0178879648331493,-0.039002948970627345,-0.026443896026392428,0.04098924356656375,0.020498226167916068
PSEN1,0.018085815213724425,-0.0106763379898793,0.008019927594340635,-0.04092701294000934,-0.013546400120530998,-0.0052400806023187784,0.036929070017524906,0.010829657328043142,0.04270899859484177,-0.025992710074155365,0.02979289002742863,-0.05269975427227479,-0.04125750077475974,-0.019764140802880588,-0.0005816348523063076,-0.07302761225220143,0.029496064605877833,0.029537475901186064
CALM2,-0.0585041757606152,-0.039165340471030166,0.06349586808334842,0.022397538721113136,0.051255699539147145,0.04518488027045646,-0.10876259833530308,-0.1309489618710735,0.030218312370146154,0.09186363643544743,-0.03390553136866714,-0.09073420015060787,-0.08484382789501882,0.043877626348174166,0.07124408460078809,-0.06347095256338095,0.0513521936267092,0.001672401126149359
CLEC2B,-0.06529779797628898,0.06775554943218437,-0.010052329658176795,-0.028886285027998334,0.01764405854967551,-0.0547684551235304,-0.002692160773742408,0.08109347013959803,0.0328360260150043,0.014670476530865286,0.0322201447595996,0.036623080609434325,0.007437142210429019,0.04036058753730066,0.018286653721930477,0.028316296353977928,0.02167909160854689,0.05181006111702242
NTNG1,0.03513205843772084,-0.029676726861612348,-0.004164231559312268,,0.04524227632963341,0.014039659278763293,0.011337406681724328,0.09382164312197232,0.025480328340701332,-0.008179757680558706,-0.017759303435565286,-0.034306295040562186,0.07160227244233482,0.004584420220073056,0.07114782896009858,-0.03744586533839522,-0.016362061439086587,-0.013533648696194986
LRIG1,0.005533758746714029,-0.03673899833105524,-0.05405198236141989,0.0830951593018235,-0.007344280796930697,0.024932655807347923,0.015218686863256255,0.06787343061568171,0.046878483384932855,-0.04543436434713306,0.05466903231638449,0.14131731839411232,0.03609301327839019,0.02127480109959175,0.05177210541584826,0.018327665408977824,0.017672149638038318,-0.02718164763282716
CPAMD8,-0.022916707638679715,0.04597664933467528,,,-0.02436218189534694,0.03167171894619161,0.05019626616979893,0.13453807304134602,-0.026033140986592294,,0.04257080001065834,0.05487498549867522,-0.08345702204128572,,0.06965720717117184,-0.012757577139763445,,0.030784681057348176
GHRL,0.003254974867287168,-0.014241545959483638,0.0037721364324197217,,0.041898643829981486,0.05104925609443507,-0.017077424763201964,0.06175520371037484,-0.03202220604702002,,-0.005828541359428449,-0.07497467335695816,0.04176868008002639,,,0.014201528257894802,0.07529289713855251,0.004752062284701661
NPY,0.05265328224820942,0.010105405812040424,0.086092118434298,0.03332262746439491,0.03478054785228615,0.012995697094237809,-0.07353045136662491,-0.09673618941693812,-0.0202528359100798,,0.0245881322205508,,-0.03385443458782415,0.02541189166495074,0.06414377086437073,0.08905179926480612,0.03116573045624809,-0.006358396993935174
MMP2,0.0277691998828235,-0.012225991574552569,-0.02839062246653242,0.03264156426609186,-0.0336297492849364,-0.019117943846842966,0.04613421080011478,0.144053186293765,-0.05702036353614918,-0.09053117222215411,0.0765652871323699,0.015943800336531148,-0.00518916794458323,0.06153469921091768,-0.02469233288517277,0.0023910367624572003,0.024651213482579613,-0.024515006866839162
LHB,,,,,0.07355877025912932,,,,,,,,,,,,,
PPY,,0.016657455314488822,,,0.026278803484190674,,,,-0.019025990763287228,0.04861854253803513,,,,0.05196777039453805,-0.026897640574552472,,-0.04905746766260277,0.010009116720285144
ALKAL2,-0.03431795826491095,0.05716017139822126,-0.014996445954862396,,0.008303398262881614,,-0.024656295953508458,0.048761227578740594,-0.015056736101825303,-0.026929121361238696,0.033901098915056674,,0.017398864932274934,-0.004924968229049128,-0.010000318199381854,-0.03381667851614205,-0.014285553567363154,-0.03256426032190924
CSF1,-0.03455263126170999,0.007584382060955864,0.025064903692821626,0.06982785885132503,0.031657654920609145,0.004741536851957379,0.11900350403592372,0.059412324695790206,0.03433817595094994,0.07271946311965319,0.09187160937525303,0.04780311484601853,0.0417531475122393,0.005746675835717142,0.024400176797100173,0.04451082491687478,0.017986460244303847,0.005950325991788965
SEMA4C,-0.009075394475139808,-0.01225058824766282,-0.023755846056130802,0.07475697372574144,0.03708920090320488,0.03761333590326849,0.017083055507493332,0.03456086323898126,0.008205048505945955,0.07476644817639369,0.02874062237877873,0.04555818907735455,0.028345313641133817,0.08265639201923168,-0.03875635823438787,0.0320113676318918,0.015495920418225615,0.03295960275149261
BMP8A,,,,,,,,,,,,,,,,,,-0.010507614019395043
ICAM2,0.03691287630871434,-0.03590211137439018,0.008077463781881684,0.009237955383411343,0.06965068114231715,-0.04255090186471261,0.040395571216413094,0.10445078172933944,-0.04482509752132972,0.1381002379946298,-0.008512762571245324,-0.010359548365187491,-0.05095072557522267,0.058464484035401464,0.07472718665904031,0.048292762863465795,-0.03133703915885771,0.046630799631054515
SYTL3,-0.004067756375932174,0.03673555387546372,0.002398803306623302,0.0013572729080584562,-0.004049999667817452,-0.050605977677624425,-0.0220641080260414,0.09464285911264414,-0.04947663091875029,0.09285226568427131,0.07468850772477774,-0.026966445885138152,0.04555520494434378,0.00361165590178081,-0.00667322650675437,-0.028303309919742684,-0.01275927761810816,-0.003465165424819739
IL1A,0.04573100369241118,0.020222661855934004,-0.02992337292512321,-0.047630335654483595,-0.01591290472133415,0.019350181605944542,-0.02294649574643007,0.010028926636853274,0.011215236827996739,,0.0032072698721011383,0.09754593919292417,0.09953639778455477,0.0011390353685902246,-0.02356137586008295,0.003405657386765363,0.04193544894057228,-0.004090447177781209
HLA-G,,-0.026846754620479477,,,0.003554308417252767,,-0.012393734304888332,,,,,-0.010752796954734736,,0.02664452691201507,-0.03656112257444889,,-0.036278478397266396,
PGF,0.0557797818216527,-0.05181353010769113,0.009260020998359413,-0.025816607128947983,-0.0034460055359363945,-0.019097574923997468,0.08433599475090135,0.08787223153535458,-0.023664880246256268,0.10438614720950413,0.05743295398403047,-0.09854692322377866,0.12382476116601077,0.032206112173537846,0.020906935371638943,0.07211763017547074,0.018541388131052227,0.006720051715645846
LGALS8,0.0019163142480692434,0.01277468664071832,0.04096731525498012,-0.012549162221241526,-0.004999755594522649,0.0095315342341861,0.05553338076251515,0.10435823183407386,0.04696806249492099,0.004769392119070756,0.006387364365292076,0.06203405363552624,0.059630711318478496,0.02447841768934566,0.003812761061932519,0.05940919929243722,0.0025055960912646782,0.03498169081136304
DKK3,0.03300606834948786,-0.028185041214959003,-0.028861864847723434,0.005766379321033382,-0.030374905572063387,0.09527717265810101,-0.09999190972927975,-0.13465145743364432,0.0392219781927919,0.009875870724007347,-0.09489605326996069,-0.0237270154662101,0.020384567755258348,0.10291987384829554,0.04260118497705402,0.07710279620445551,-0.0034176466840575093,-0.0062636563560585405
COL16A1,0.01854821517111601,-0.0008710608151468051,0.018776960221405993,0.026366136991499634,0.004314955954908647,0.015663160120736687,0.016207524984609645,0.07341559993908058,-0.0035064440429633686,0.061097600944705094,0.08214809408700481,-0.04663327379278952,0.08399809674680683,0.03666566442227461,-0.00750179175408093,0.060316222601479744,0.03042371552925224,0.019859648005053285
TPH1,-0.042692627461023876,0.014669650800868994,,0.04123485279057257,0.039813700616506235,-0.024820757321226242,-0.013132889809528526,0.04561163096921461,-0.004493933401899693,,0.021668527281207783,0.0274546926546091,,0.06703745437274865,0.0037796849611962426,0.11714979076862991,0.035421953143837774,0.05393935507896802
TNC,0.00964772457831258,-0.03773023104642062,-0.042826216857797646,0.05421946442430908,-0.001131511147583846,-0.010906149980876679,0.042168715623711404,0.15721253998411636,0.00832835737159246,-0.09009950936610263,0.07520433202018827,-0.056276590694009865,0.13502207975645014,-0.013262996906301219,0.04083569490963986,0.1047020994536941,-0.012887683557468681,-0.08521734331485376
TNFSF9,0.019119072727185493,0.027532835645938544,-0.0250774764505717,-1.8272027995191442e-05,0.010316811926596446,-0.047173875690563194,0.0009143869970383132,-0.04203453466462763,0.0037799181812257243,0.01994472394921957,0.020966028131386583,-0.02816721567488622,0.09770768280628535,0.006364513848819754,0.03505092892201483,-0.032686041330133864,0.03058700641568625,0.0618427424083923
C4A,,,-0.014778325295640375,,-0.012937380063535234,,,,-0.02255435773080341,0.08039582288995113,-0.023951253806514267,,,-0.020198803177102587,,-0.026114277798582847,0.024478624028076792,0.019191778778861482
CNTN2,-0.05665794371460703,0.003911782807997004,0.05171563191175119,0.06162714168035611,-0.017542175860468114,-0.023063260841770798,0.022172432742160655,0.038783977970944745,-0.029278800127563013,-0.01237292853405133,0.05329288110183182,0.09977785849466593,-0.07146304736589953,0.034031815567543616,0.06678848231457002,-0.059988579132228374,0.001050140402545867,0.019126166622934784
F7,,0.01618067528668659,,,,,-0.011405952275197587,-0.029385290699646863,,0.009946726692531235,,,,-0.025449325799771237,,,0.09324109080490564,
LUM,0.04314451682113108,0.0029914598716746853,0.00784959789453266,0.003804078196684343,-0.013260419198258148,-0.04718373542678972,0.005468594165221794,0.1574067698229627,-0.04489342819603946,-0.09498057998436167,-0.005105888967083585,0.05017342104671919,0.015976526793205548,0.07700653264458036,0.05203800063561095,0.12816592637514046,0.034959209426178736,-0.045862341107288596
IZUMO1,0.020409376853150325,,,,,,,,,,,,,,,,,
BTC,,-0.01744698470653823,0.032849809861947014,,0.053585222635068,0.0140138759471997,,,,,,-0.004534565742723354,,0.004511514733938411,0.002727901636147416,0.06980614565309715,-0.02709703384808393,0.04079249106553239
APOC1,-0.04844949459145389,-0.0010282707914419506,-0.007361670751140619,-0.02266536039722788,0.07219394867861889,0.06984931241729192,0.03630246768673083,0.1775344252040936,-0.03163601102460733,0.08192572103803775,0.04216927936987675,0.09637136163936788,-0.035240298286672266,-0.046729654821308225,0.004313728327115557,0.04524430008118442,-0.007912998366917178,-0.03896082788868092
PKM,0.020572712868350263,-0.056997501006759696,0.005364586216111077,-0.00588360432102986,-0.018090637561047118,-0.05808122923915325,-0.06396525734893561,0.00044368404971384146,0.018220550792273978,-0.06209324509061591,0.07539639121698263,-0.161732092500444,0.08249251762246951,-0.019961116726970374,-0.011875101310765114,0.002554318995636133,-0.0002258833909792356,-0.006913597374856007
TNF,,0.002707471315352616,0.007324420677938874,,-0.013296606642114942,0.043498872675577664,0.012749443846599241,-0.03392353330506195,0.04395985151372021,-0.010150018333687108,-0.007790133988820449,0.19905464951325733,-0.006433489853463604,-0.017870364777957764,-0.019018334024530906,,,0.027521658904456046
GNAS,0.09766904700023361,0.008500386197771532,0.05374234708219462,-0.02707888502366676,-0.017642050780811092,0.06864085222109054,-0.10451115716699608,-0.16416413155275383,3.391791355237316e-05,-0.08527818193823117,0.054533119238535085,-0.0334387503384266,-0.033288191529819565,-0.04656838323892387,0.002397614834597201,0.14745174373669867,0.012336590731813021,-0.005124409583100893
BMP8B,0.13543462138339027,-0.003478109482320448,-0.040938250760988955,-0.028119935519954294,-0.023570288196209134,0.009575830734080491,0.04499582505373211,0.08851509696785781,-0.0026659995897493345,0.032524378329024495,0.05806929910588364,0.04270709322031821,0.08452423708859876,0.055912097548423016,0.011154704090022189,0.01929039664638409,-0.048916262913918436,0.011450214202238164
LIPH,,-0.019712331215689226,,-0.02088047223630607,0.04570392422419687,,,,0.01161748201892093,,,,,-0.018142929299065667,-0.021203806265894493,,-0.035975657285753866,0.08687642670343802
CCL28,,-0.027727845928259293,,,,,-0.02452815951916704,,0.04133377463493304,,-0.005587458326444871,,,,,0.03866978935820754,,0.05403261249970167
PTPN11,-0.021189157728871182,-0.037960952376454644,0.04464890697830141,0.030059626904496105,0.008656193442902919,0.006116621594258817,0.030851744158806836,0.09358576316868748,0.03858876146857682,0.08523678428191599,-0.03825701022197738,-0.04342863852595054,-0.04707450498099267,0.0044367901837751396,-0.013546836076691179,-0.04254725238208619,-0.016787676486196546,0.06597631127550184
ADAM12,0.05820303592171306,0.017205405207784925,-0.01759812931436866,0.011774124826014387,-0.017517881777235744,0.029413029308403393,0.04452612608942407,0.10284960197513295,-0.0016686535028950483,0.040451317856288575,0.045491346048360734,0.04342461584829337,0.019390013997517507,-0.01924669088216213,0.015758670921749648,0.11599795542760154,0.029528424058867984,-0.00894234536918258
EPO,,-0.026486963967716735,,,0.004797958759832124,-0.012362372954119094,,,-0.019025991593775483,-0.021368692412392226,0.024885779106698088,-0.05882686650278406,0.13399384279006973,0.06722317010525941,0.03445142550852057,,0.031206411169321584,-0.01372143650920369
EDN3,0.02672297602044626,0.0057999107661250646,0.005975685730577815,-0.024630522907743833,0.028833067248708284,0.025853865382583722,0.006973516425257579,0.01855508866293297,0.03925663085581695,,-0.027528274076201016,,0.08297280449203046,0.06606856148322304,0.016551394347910725,-0.0209516263592751,-0.009852520142524334,0.0826773081353582
CCL22,,,0.015881185350532984,,,,,,-0.022178965644744537,,,,,0.05666606348116329,-0.020138570790994202,-0.022407036889220994,-0.02350651587302607,0.05914720496065488
CCL2,-0.06519203901867526,-0.022318783677446104,0.02324882347077225,0.06876493454468516,-0.002757895781886108,-0.05018145397383595,0.007601004271567085,0.008075315697463063,-0.0023174189808988577,0.0544291681683458,0.04906113169181762,0.06530935934350335,7.18346909770446e-05,-0.019978209594467125,0.07786525829393603,-0.09954712639312807,-0.06128665744880651,-0.0561711060289167
DSCAM,-0.04892586059033185,-0.026608222204083518,0.04935533562464779,0.023040382535882385,0.07561628586300943,-0.0038857949895208695,-0.009663501258986627,0.07410008369290196,0.05683917555026173,-0.031438148927834135,0.12075189692104592,-0.03909460919285684,0.01864243983303021,0.05465962968555702,0.012746260704618782,-0.008321760147844411,-0.043692341676271944,0.0616411976623669
GPHA2,,0.0849986755293829,,,,,,,,,,,,,,,,
ANG,-0.0014005876621487462,0.050397709333823086,0.03992226521123946,0.0010191200853509063,0.00527044676265095,-0.06556898790164462,-0.02670653751480576,0.08984234993440808,-0.01646818132437097,0.014548154338762912,0.09612733315451875,-0.06368415550321736,0.08729630363113133,0.02061856619749742,0.029469959517445434,-0.03918326707390844,0.05621622481565468,0.031080476542221326
