,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
FGF16,,,,,,,,,,,,,,,,,,,,,0.015492688515019639,
CXCL1,,0.04230994655260739,-0.022546364869826013,-0.021028153992193772,-0.026714958271095907,0.0006580129708648011,-0.04314230239824955,,0.029180174757828276,-0.027587957792907958,-0.013036695232531164,0.008202036461180852,0.01499110418738088,-0.02923816693063104,-0.018287305062588244,,-0.0565368899680318,0.005955734889268409,0.004768308971449786,0.04149695545892921,0.041886921164458836,0.15728113836516697
VCAN,0.0810503873314093,-0.0039768031932820155,-0.021476663446552864,-0.018794602406919728,-0.08626355377112646,-0.018368533634953613,-0.06703433746214786,-0.0011125541140706028,-0.0022806767331577963,-0.001988308770602959,-0.02102385198073447,-0.052774313957637625,0.0016451843103717596,-0.022970990080527214,-0.1324568971143777,-0.027774180649433256,0.020939160687732054,0.04443662227507735,0.05774037262288677,-0.08573221186254983,0.07869203399973713,-0.14407911098896592
MMP7,,-0.027849441325849166,-0.06355617505244127,,,0.09873533666865941,,-0.021516831161297982,-0.016661303692185735,-0.01562948805124234,0.046936224265102904,-0.03197721935742986,-0.014384376237117073,0.11235359887971381,,,0.02014612574271712,-0.04065815840419355,-0.043647319271567925,-0.08248908553686744,0.10918315485286091,
PTPN6,-0.003881878504548163,-0.07677955875640172,0.0356354183083448,0.05290065285281499,0.042400539845456685,-0.015230970089900936,-0.033557076713501444,0.002471725541265977,0.024316338728519214,0.022407392025795135,0.008041412311640057,-0.04627659162961025,-0.03961565770010286,0.039512374584912136,0.03390636794984311,0.02057573497712113,0.01979648050927057,0.0066981100868279625,-0.03363581222038099,0.07291726591342274,0.02162263925359584,0.023217851226640784
PTGS2,0.028709491142173395,0.04695066107886515,0.0016455130420696513,0.0507427756369202,0.05807683530843092,0.023301703960042643,-0.026705638409133692,-0.03880516492160111,0.013239929184997654,0.022932463794000015,-0.005949255204648828,-0.0437102565771215,-0.023213621843960364,0.012530984964790593,0.05775101907492109,0.03193530380482276,0.006542243687542172,-0.0867458112141203,-0.018239919614358394,-0.04065664977532177,0.05789232310179931,0.041888069965980074
XCL1,-0.019352529000749585,,0.033245833126769396,,,0.01703420482011929,-0.01683673609371253,,,-0.02567084932384987,,-0.028560537722322952,-0.025233098757352596,,,,,,,,0.0007831602591031877,
CD58,-0.04716078603939568,0.061611670469820703,0.05694838426602691,0.02466436111028471,0.0008961547344911797,-0.01447051291124909,-0.031071151350559698,0.005813037281723583,0.021491615229299592,0.002375943274486352,-0.04338615669372651,-0.053743199069283695,-0.0042352927941997735,0.00557014440061035,0.08034545747219599,0.08365755007836587,-0.03758194633366416,0.04964005718475885,-0.056584239443099746,0.07789821207929248,0.048653426919595275,0.025443749695971157
TNFSF14,-0.03165762106694141,-0.0073873556516173096,-0.02421595420605422,0.00941092129832993,0.12158967417125431,-0.025683688299734404,-0.015705797384729776,,-0.023516221287020904,-0.0413954054549692,-0.012733420798950608,-0.06838223564567947,,,,-0.01494785573790673,-0.030780115977995626,-0.01618664282523971,-0.026680313517615177,0.03093184692596499,0.006708225842784397,-0.04012137626743332
CNTN4,,-0.03740667015737196,-0.026829857774101473,-0.013269279263998757,-0.031167941997071062,0.06992479459133803,0.026810135567293936,0.007372019182752177,-0.003157346243590076,0.053739686006683725,0.014564752709230707,0.10475539691517685,,-0.002241152112440892,,0.014820947662145818,-0.003910451064075481,0.09654850092809639,0.04956108627266415,0.11837614021573752,0.03947246481851688,0.03163392356388802
NTF4,,,,,,-0.008771053180715117,,,,,,,,,,,,,,,,
INSL3,,,0.04026375584237974,,,-0.016041738562852792,,,,-0.018022443565111616,,,,,,,0.006031456961723558,0.015571246979518892,-0.026680310939867297,0.04173327877712757,,
BTLA,,,,,,-0.0016204621041557878,-0.017552857870961117,,,,-0.016261013875599188,,,,,0.04219129524903439,,,,-0.01905423072147615,,
MFNG,-0.07049793895207289,-0.0703138602656083,-0.018371392573526716,0.051563937701990296,0.012145750408321446,-0.01377318977654516,0.01263506806636771,0.0028512314933855074,-0.027545398014423496,-0.01945833850298814,-0.01350850126547371,-0.02522511378719117,-0.03189423434091974,-0.002893068207598492,0.054932403501415705,0.06950313082625635,0.06288626868246688,0.06300024555575137,0.006581824089454476,0.06362612109113562,0.030074295841411077,0.06640621473795162
ICAM1,0.034480820942039185,0.03537132726834534,-0.04178263482685539,-0.02043773316626473,0.06347286298879976,0.006923491969765817,-0.01595310056076454,0.05653964017918282,0.03331578186746967,-0.046487961776766416,-0.04874790841387444,-0.11042107323198413,0.005470766336467261,0.010150477598210953,0.07871125157219053,0.0761608226815547,-0.05828309324883389,-0.0003773394805151066,-0.05790104246514618,0.03696616441362006,-0.01242132368150984,-0.06142539748153059
PROS1,0.0473002131830345,-0.0004142279576301661,0.024535742273088478,0.026386326537827666,0.006366661073494922,-0.005805704043052778,0.012803186736309433,0.043643838779095015,0.022695463283822194,-0.024792459349850148,0.013458424268021877,-0.06265364384947297,0.01872309670597114,0.0384475152505824,0.02033924005712877,0.06349959409323304,-0.00517202441169552,-0.055654035036371424,-0.051166972552699475,0.005034722289197999,0.04933403597974397,0.11028082216266831
CLCF1,0.012211019546070111,-0.00908301833845235,0.034300503044075205,0.019149697469797167,0.05518613739132392,-0.035334398346813185,-0.01682784674481006,0.05494759691657217,-0.0072339675677797356,0.025724016456064796,0.019799725265771333,-0.06588900031910691,0.014294435361274525,0.018602482625180917,0.21033726356391474,0.033319780445348925,-0.025780878594492868,0.07089234395996745,-0.08505273351043494,0.030762733139535026,0.04372515744358431,
PSAP,-0.10862935312312666,-0.1440199800189829,-0.0065515674745579705,0.009039050517010146,-0.0692617651401475,-0.06833143769691587,0.03821554237505858,-0.022616988875033318,-0.05577735573485216,-0.012049542701215684,0.00819664034640602,-0.017596936278574355,0.07384901260168616,0.01622989815586122,0.0038585295812926753,0.021441506432689446,0.030002761122060254,0.014483395061634458,-0.031314451218105575,0.036999965690249284,0.013996804107057274,-0.036347731740621905
EFEMP1,-0.015342620352692042,0.007842072847349795,-0.008505325938664215,-0.0006316809013011635,0.05690329049767657,-0.011473427143683447,-0.027824208048985888,-0.02242776784511028,-0.0024923621649859105,-0.09285355904605898,-0.029679174791230722,-0.12910400373896927,0.05943264042967744,-0.010680530847929822,-0.14766376091370392,0.17478835185399286,0.047084497467281605,0.019639373141758523,-0.039605445600145624,-0.0806886772963655,0.03873774501571015,-0.12408390524243941
C1QTNF1,0.11722753385705496,0.06784632001522656,0.024731537192528755,0.02010289666730505,0.07112336631562464,-0.028119378920235045,-0.04503042730434476,0.05204789350525852,0.003429820594319523,-0.04588818929731401,0.06742726405426643,-0.04109031215395148,0.02696561785382321,-0.021426585673798446,0.05182976614300144,0.05912025122218326,0.027572235765045795,-0.00923181959360969,0.0329441535900692,-0.040094338908606496,0.03880306334914609,0.08084257195453298
ALB,-0.029134779666605888,-0.04935965835437599,0.04861847225481529,-0.020822812089561372,,-0.0284798165752371,0.013640394675258804,-0.020582126011759662,-0.02794724069652235,-0.019675781369266315,-0.014462476635934186,-0.03507763890603657,-0.012809465662700956,-0.04662816465207014,0.033739838391229605,-0.0514681874871284,0.03748915829132881,-0.04315114040710494,-0.04466217860728096,0.04914191383363129,-0.035703516165248556,0.08244635963059532
CCL13,,,,,,,,,,,,,-0.008759938730661292,,,,-0.022849034070435773,,0.022883276276896458,,,
EFNA3,0.04189449211934006,-0.024150146527842198,-0.05169537902804555,0.017691403959750593,0.050735166761463765,0.025681488769282973,0.07686619487913895,0.0453874160376034,0.016866917608122957,0.04891720335973488,-0.03946207241893319,0.030249025530056744,-0.0009239367480924657,0.015729132468590337,0.02939705555469678,0.08532790887958999,0.037820489054655966,-0.05671684449435824,0.04023529652940519,0.05341768382642141,0.07588488460879947,0.10474421092789339
DRAXIN,0.022275670532633744,0.011914409998452474,-0.004227671812882365,0.029319795385645157,0.06388293089864636,-0.014450608047810133,0.023819076721302717,0.05272453149023685,0.04045065852377004,0.02244483637209053,0.03705746912265551,0.010240898000834102,0.02307298810196808,-0.0362008588995707,0.07541236940307128,0.06078761103209808,0.07433439285620957,-0.04432340923197092,0.018063833527892023,0.07943277492167058,0.03499576962448371,-0.02966180392942486
RAET1L,,,-0.016771561992714512,,,,,,,,-0.01390877264273402,,,,,,,-0.022723258886366872,-0.03241409011780805,,,
NPTX2,-0.010678713167671177,0.015121845589907276,0.02166376750386984,0.0021597458537936224,-0.015641153131336686,0.053613342846588294,0.04595572419835154,0.02874675741092908,0.023951666055113178,-0.01732469778178264,0.04581093495817404,-0.04860987988074158,-0.0034240052734181023,-0.007182138309523258,,0.10743790512089557,-0.04278279445914069,0.032684246587242095,-0.0040531586879811385,-0.0374020992619946,-0.0005984456138871328,0.058763607861062064
FGF11,0.055544167240573816,0.05635742895237184,-0.05718525216508069,0.01609379931288483,0.06008685357745415,0.011725034986929951,0.042534886261352135,0.024593936941008993,0.019679898578918296,0.01826368903543035,0.01964007615623531,0.08700872161785807,0.0029307008172920162,-0.0038431920079102493,0.038309766217707486,0.04643096041473451,0.005463337563866475,0.02981774630371674,0.036702920745201206,0.0629057971264296,0.04546887748367134,0.03789295815301431
CD59,-0.005852873582116489,0.023866602890818257,-0.028807810738623693,-0.05142659505188177,0.01267964056488063,0.015169649879888773,0.032725648774731136,-0.010804332302769306,-0.0005105810159686725,-0.011247086536389938,-0.004301422978797881,-0.003349946761873433,-0.019253043294573297,0.0519016533718792,0.04003674492021116,-0.031352735710441434,-0.010392399263781136,0.03135749278964092,-0.02994758104078538,-0.028518280249583465,-0.0052024085334485895,-0.0029387753420569884
COL9A2,-0.01017711333692724,0.0620291296003348,0.01609076143078486,0.013944824151195039,-0.01129201896326709,-0.012019069086133389,0.020039395015522973,0.005577841307487407,-0.048884313494595384,0.0206811983679472,0.023756809673906303,0.013661701158482571,-0.0172928243086332,-0.00295483832674986,0.05775696314959466,-0.056409142250760144,0.012336316988145789,0.04541971326680909,0.02508576870714123,0.14444680614205485,-0.06331049826725249,0.08839167884119101
DLL3,-0.03727633440983964,-0.017071477987465677,0.05997021306898925,0.04985686342070613,-0.049344070734245925,0.035336121803585155,0.03801878812904816,0.04985023972674192,-0.002263867263682487,-0.036465147909113975,0.01667167954396649,0.09279798998384282,-0.01641430082730934,0.02104985771953693,0.13054355911917928,0.03486168748392679,-0.0015381316336464336,0.04291658849109736,0.010341714826463712,0.14485647988214884,-0.056903357378883114,0.10419075932406922
FGF5,,,,,,,,,0.012755192040724733,,,0.1682746954813757,-0.030903936022686426,,,,,,,0.016545352103526718,0.006934570549525111,
LIN7C,-0.027751020822677892,0.0246302339122911,0.0003209606024016696,0.02183783001338038,-0.022186867575550908,-0.054771421672458534,-0.01555408100041207,0.022464777917871194,0.004533041615507034,-0.019139832587314724,-0.029208195199233275,0.07742049237503239,0.012744062403078396,-0.030290593692638663,-0.003826012720395523,-0.03365019340646619,0.028314413006698878,0.09861356919950535,0.006382234896645288,0.0669145676930284,0.02433773856197674,0.08060816020941493
GDF7,-0.02004543891795479,-0.034873520501708714,-0.039551498137826935,-0.027664244763909794,,-0.018203559662686872,,-0.004775319408474912,-0.03980918154933539,-0.0034615498584750592,-0.012733420304129854,0.08568234248992304,,,,0.098180249712773,,-0.01947948418458952,0.046995706382945465,0.001438049621377652,-0.038548378827442005,
PSPN,0.02714668656385999,0.0146352692829333,0.0007565097123045275,-0.008393765021575525,-0.010809659965667797,-0.03226917903508634,0.016915031313159513,0.007913422687107624,-0.022859909630073928,-0.01737367050119752,-0.031227413785747702,0.07838813058593597,0.018445929025269647,0.03632827756211664,0.02865030196923097,-0.036166740972469316,0.027958670092007313,-0.01564187518392263,-0.025117592402500628,0.055552373721729664,-0.02467423738990388,0.029906756993642376
ANGPT1,-0.025442271949459107,0.03730977128412581,0.05388284732424729,0.00795099793192831,0.036689570329887115,-0.012926627014823557,0.1448241768950558,-0.035427377423524586,0.05449946579049596,-0.000744840815081464,0.041449046305442425,-0.029085206187000244,-0.0012003027308697266,-0.024074548559476237,0.0052221290351833465,-0.011766860144094119,-0.040276711923096155,0.08582826521584568,0.008315381252441521,0.03881969482661443,0.05671885556537425,-0.016773107907941377
PNOC,0.038144223191850526,-0.06641407588582045,-0.04662302626675208,-0.0038723494893626105,-0.030948573918946565,0.008625279985398733,0.05663998763322623,0.026974998683371068,-0.011719351324178723,-0.04313626561698589,0.013883429191443362,0.1244422845015628,-0.012809465662700956,-0.01759737218230434,,,,0.020483774653520758,0.06454745248987316,0.04050019267970819,0.06285131036727187,0.16964722725265272
L1CAM,0.0167227834280915,-0.056399456020744615,-0.04343176858720411,0.05711914508293228,-0.01402066480527267,0.033227255835846604,0.027341240330699856,0.024612782615903783,0.05251377746025864,0.0426755186557078,0.06498572942763457,0.11019172865883509,-0.041461396822725934,0.06277264784191768,-0.01582893295221189,0.12351864200789563,0.1218275008061531,-0.05189424660003402,0.04214452581344494,-0.0176997005185642,0.06305295076055475,0.14570106535360103
APOA1,0.003680166874108492,0.09761228521008698,-0.018407180213019386,-0.03831126514586608,0.022466081054966447,-0.024982357354512014,0.08385036065475118,-0.023203978881546274,-0.01510271210983433,0.04775525806774811,-0.006389854639792636,0.10112594563361602,-0.03271645203080785,-0.010196917671608685,0.06038703076495757,0.08667260111996139,-0.004826826481866991,0.07632731805050764,-0.031090724927899098,0.0389126498929877,0.0320682378337182,-0.033515903008569145
PSEN1,0.01452032579576165,0.050666103421511594,0.015605085433926108,0.0006762155939084282,-0.04657641158229091,0.007684992941897189,0.03647667125015118,0.07028669937918039,-0.06616406828263353,-0.024633859806645002,-0.020231884563894974,-0.10119172147302954,-0.04186891456403263,0.001197123568981732,-0.013679464560296188,-0.05430094106120257,-0.060795266900537,0.042114865207775624,0.04421353599900558,0.021498377590556082,0.03909678204189236,-0.05080376721032773
CALM2,-0.08389269066746245,-0.056813700806561916,-0.027666867512130752,-0.0004199695223886467,-0.03813526448184195,-0.030142102986220845,0.04302733269340879,0.01918366861598115,-0.025135574499539157,0.024149035958821344,-0.03872945278014353,0.15594153897758523,-0.013770703432293802,0.03859135693013278,-0.07085890337000086,-0.09178395003092622,0.08294359373750507,0.02468399086769775,-0.008203141556035819,0.07797909546364097,0.0008697686188517443,0.059086135027286546
CLEC2B,-0.1124781527442409,0.003945971099213262,0.0307923542652006,0.006939321773254794,0.06179259939524335,0.028975648057139272,0.0028442318010645866,-0.032382480733991574,-0.002412348507318713,0.011082643623938945,-0.039431433484004456,0.038737627902249744,0.03686915798667528,-0.02057438760057243,-0.06371809073352878,0.011928087820925136,0.04587975767339042,0.014582778474229615,0.004487453895330083,0.04923778969624946,-0.06097367491418629,-0.06277385537807012
NTNG1,0.09531145965541114,-0.00787997151028903,-0.023074105306753134,0.06192318791820298,,-0.04559739672385431,-0.0334680245250332,0.007928661651132372,-0.020768508144090606,-0.029994481080770186,-0.02699185531129144,0.08131325882486362,0.09039146167754902,0.030505233790570227,0.015594161935222587,0.019071022012710666,-0.025560168721546837,-0.002000802611904387,0.028357755281130877,0.1201458470898533,-0.02415328336757431,0.19872362544960762
LRIG1,-0.02677167171273445,0.06113864957297746,-0.018817431148974252,0.0035234237872748824,0.006866894241626326,0.0022767439031477106,-0.05619628953673705,-0.006124861362984336,0.011130692366145148,-0.01841728946176114,0.015990625466044316,-0.04378685780025445,0.0759381760666219,-0.001625832122662578,-0.012887843246974678,0.07890169776833517,0.05114154870781447,0.06215488644798481,0.036158923120288386,0.07335775743113229,0.044148691209081346,-0.005743705767891785
CPAMD8,-0.01763826593678635,,0.0062031828620403165,,,-0.018974514297091696,-0.021376981520049593,-0.023180580039595066,-0.02013194633020896,-0.019991051040669776,-0.023568508099825726,0.0029741308607262366,,-0.012780884430089857,-0.06269930578330597,0.05689580581467056,,0.015400434027375343,,-0.015001399316885126,-0.0273336897756942,-0.07171011346546081
GHRL,0.007251179890233289,,-0.010967227452795866,-0.025530529543406042,,-0.026760035390278936,-0.03620349100318928,-0.0048415838527218645,-0.033250806997160993,-0.035051404422313914,-0.011612659038359448,-0.03429969166815853,,-0.014445872961487255,-0.06394099192089026,0.0018353130988728189,,,0.008416079534990784,-0.023085321141594933,-0.024094931945520363,
NPY,-0.025876024518218643,-0.04296022489198794,-0.0063757297583188375,0.040380360722893485,-0.02506905786327629,-0.026350061174491235,0.02497495854162118,-0.007773442894005007,-0.008696860469531895,-0.04954136248228498,-0.04975584439716483,-0.018644748218541174,,0.01969288812100706,,0.07387137050952246,0.046359773386500436,-0.0028473840401349038,0.009138427566901598,-0.05271222703852402,-0.05251537751744533,0.05825148117898227
MMP2,0.029215129298937294,0.0344243415507153,0.05680511337024635,0.02927528243759706,-0.02802260120297325,0.01567957934880697,0.0034987339723948673,-0.013635550614028352,0.005995872843731338,0.030321126795508285,0.014657189696997858,-0.056047466282487565,0.041980105692026516,0.012481275956833201,-0.01050071215440304,0.03120331602045679,0.012515313890565535,0.09598861339914719,0.07980644500426493,0.014795820420929936,-0.015248185845226641,-0.06215679679502773
LHB,,,,,,-0.016525368992470764,,,,,,,,,,,,,,,,
PPY,,,0.04296175768902354,,,0.011112547820538556,,,,-0.014610205992587527,,,-0.01184818453420968,,,,0.04339424918978791,-0.01959807324390475,0.0010042809388256793,0.0065120312814152094,-0.03894654403138689,
ALKAL2,0.043090500581401854,0.11086234631050478,-0.02085972790583846,0.006824256119478963,,-0.01628528115616097,,0.07736121655736342,-0.022826278715092015,0.10146149813687907,0.010044490283443615,-0.08832056003908802,0.00980603564379491,-0.04897291945105962,,0.03258366370921531,-0.03896156756596491,-0.04104048401094323,0.027341088110503026,0.003679086970067363,0.017149291088533792,-0.0008580549360739217
CSF1,0.0008126948335181411,0.014258478339894675,0.02450675175743283,-0.07967841221016894,0.037529665659673736,0.006827758744181978,-0.026914433863569037,-0.03164505208779238,-0.023409599307288323,0.005008116488578625,-0.029946655793580967,-0.05095256473788449,-0.04848361351725003,-0.015990292177921837,-0.023175183753624873,0.0943770539109143,0.039918509947331926,-0.007922716283698224,-0.02938449290053017,0.09084133181234355,-0.006837967479824834,-0.09457208339613901
SEMA4C,-0.02220140364524115,-0.02277697680898725,-0.019974241517125145,0.005058852410492739,0.035862522695054945,-0.029362926173314784,0.06266656476761603,-0.042880156524039204,-0.05208237721393358,0.027734964050758076,0.054081219378881475,0.03652696524683159,0.019185615222190592,0.024131455739771504,0.04129216967771972,0.03530480723116546,-0.0031396152004306175,0.04058978515833588,-0.04481102751062613,0.061592181287719414,0.08495227702413188,0.03473086118146048
BMP8A,,,,,,,,,,,,,,,,,,,,0.00655540501374133,,
ICAM2,-0.010934284015239002,-0.042757204228320175,0.048317526077796304,0.04994099964297396,-0.010879816543668827,0.0018841049505908128,0.12578950719856077,-0.034085892044062434,0.047923882587408206,0.028529516278890388,0.05609123368703104,-0.038382310021476615,-0.04280239358540163,0.04895324790820561,-0.023060243985075286,-0.016178070368092386,-0.0479130902018586,0.08469165415120745,-0.017919746450522477,0.05927429143553354,-0.022544476696538425,0.006742113050751158
SYTL3,-0.010064105329498333,-0.049889064806037914,0.005610396143690181,-0.021763727857533534,0.014125788770878486,0.0023451640683524793,-0.017326619716309704,0.078081667599208,-0.018426700534903636,-0.04052300800404271,0.051560792716764836,-0.036225173911090494,0.08376178960800235,0.0394800672219954,0.07342396630206448,0.013890107948051275,-0.03345846185247719,-0.018351626637123003,0.03742702161127588,0.017006201811368162,-0.07531101238932535,
IL1A,-0.020495381541334866,0.0326413982339402,0.052337007563210025,-0.013093855482439713,0.058956090496958304,-0.03393793811731134,-0.03007959348710792,-0.029400183705654954,-0.006102707967560655,-0.021080734426053318,-0.023122303451256047,-0.06078156034677398,,-0.02336240247141727,0.09112706511003754,0.03490181676967613,-0.03384263353163638,-0.0513239710836793,0.030649919885952028,-0.008509127620005585,0.006247572632446924,0.007187844485147246
HLA-G,,-0.02125609277737153,0.02922425553843954,,,-0.0011328734198866382,,-0.015879464533031514,,,,,,,0.009995609086180943,,0.00043921114377985896,-0.04772194317839721,0.017873950524851256,,,
PGF,0.09025673806252058,0.06519744405792031,0.013034569315845027,0.05628212174601178,0.09176551508986605,0.03596904726297039,0.05454022386063299,-0.015966826401462943,0.05823538531602281,-0.01075402057212873,0.03417487231432034,0.020056943402030934,-0.05615769115733577,0.005891049272583534,0.029377037664992577,0.1736772630759228,0.015303978648058677,0.08234055411874591,0.03833331955886368,-0.0019101658353465176,-0.05458743576306982,0.08815687845043167
LGALS8,0.04732370111757051,-0.06979620116881599,0.01666480427748283,0.029171913768433335,-0.003506334377034738,-0.015804385096397467,0.025561992937370836,0.0012999018849368636,-0.01534667394088438,-0.06801658851325887,-0.00022727076112807434,0.05729231412595055,0.01343172478134728,0.04456019294105855,0.044409282059301246,0.08064995160017141,-0.0020040474185518266,0.04331328975592527,0.042531697253528636,0.03796581129696501,0.004113513964034783,0.06862313903980177
DKK3,-0.059979101913717074,0.009404198118703647,-0.0022724134704038843,-0.01669877402738509,-0.03034494660529149,0.015518895567930398,0.06054903765289254,-0.014594244358925795,0.011345757272473273,0.041999729887529855,-0.0025813304333611197,0.14623104008254398,0.028756195720793437,0.020733063295890586,-0.06434205980005507,-0.012156178000314358,-0.0298301209221507,0.03479218571396332,-0.01368814373385636,0.12891147130969582,0.01810986506542683,0.10996752370777876
COL16A1,0.09945670453211126,0.07248095667364926,0.06638658361502871,-0.0671943026930217,-0.024096825408698216,0.00024783456151461145,-0.04226086477563354,0.01461409633566242,-0.04038098183417799,0.010395033578405839,-0.023857104054232452,-0.008261856896788612,-0.03405494486680638,-0.040858673922905736,0.032653480769307554,0.09741257003962982,0.010088968623400444,0.046956924594858444,0.03344506747094041,0.06174468704676018,0.045399861767025596,0.022477398969362912
TPH1,-0.003901793427728976,0.10391577723504826,-0.00041340465340877975,,0.08979621177405642,-0.031761749812722576,-0.02098427853198143,-0.01682650707336575,0.038836829375067716,0.00048473814255249506,,,,0.00037312681434701836,0.012073860284133228,,-0.006795341213169932,0.04879070202283252,0.05437887908248709,0.01363410435257145,0.00029773967628237346,-0.03205223428235637
TNC,0.04870102554741689,0.015049113045823464,-0.02029767291126483,-0.07162499133130902,0.04972378309681034,0.022020907285607603,0.010089385217225492,-0.006081357650347217,0.028250846248951474,0.03030839483969938,-0.03480622482989522,-0.09819695131809215,0.04987306159775795,-0.001720425215302953,-0.12310792617534405,0.11216185398214511,0.06960766743586982,-0.05121566090326667,-0.0469543986965221,-0.0783784449148564,0.1085471888995146,-0.03439438282105043
TNFSF9,0.008317836531810584,-0.03585288928797646,0.011071767012368517,-0.01955184663546199,-0.041458347757884886,0.014020775491205062,0.016487147538713012,0.01238166166676793,-0.006436840664304927,-0.007305306351016036,-0.01939664760273838,-0.006786532406743376,0.03255219752900258,0.003909210703803198,0.07481604214015006,0.0022897382222707235,0.11378663488269548,-0.030125962111934437,-0.03352001096973294,-0.021882412788238454,-0.021611450174797195,0.20939089696065452
C4A,,,,-0.02188211984088869,,0.009979835172765496,,,,-0.017319666375188187,,0.007467239420773251,-0.014050443655900982,0.05304869844395074,,,0.02544074548316876,,0.0115223656190516,-0.032825617860890124,,
CNTN2,-0.12144989496564161,-0.004201163204880414,0.036820069987735966,0.006616208493324489,0.04224813762657061,-0.004217054967053111,-0.004059187256363408,-0.03454702283136828,-0.05844662806640643,-0.0026083611958257567,-0.023257424628548427,-0.10270163463725793,-0.01487717825841354,-0.027455457697838956,-0.008131106194298772,-0.061591023065406786,0.006907096501325515,0.06228843924870237,0.032502114251754234,0.0035576353186051153,0.12428668478476321,-0.09754478927216652
F7,,,-0.01848637978715495,,,,,0.03621436215189093,-0.020131934628848307,,,,-0.012809467460188573,,,,-0.03205065271115507,,-0.021689537575504438,,-0.018357412222113734,
LUM,-0.016532584556487564,0.009721257654308538,0.017281973250388855,-0.03226186038333353,-0.02961059232545625,0.02250765701282542,0.0026509228674864668,0.006540548673633444,0.01003923453728574,-0.01758520292134866,0.010231283674235226,-0.013969616447690606,-0.026908428437233716,-0.010299129113742738,-0.02452248088839385,-0.019820764695057433,-0.031805505060811486,0.12221876511172057,0.043659492553948964,-0.021217921643297857,0.024853027951461156,
IZUMO1,0.011363248546192278,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.016771555006819917,0.04375887585000782,,0.035598081892601545,0.023674081785066733,,,,0.0036514038624739643,-0.045105569775095944,,,-0.03800313557977354,,-0.023187520454314568,0.030975322354393823,-0.003155606146184379,0.04269245090949935,0.01849226348077095,
APOC1,-0.16199556326260647,-0.10652634556486493,0.03902031177209025,-0.005981507714275792,-0.07742299310250049,-0.04178388456389619,0.04895092249358312,-0.013032569822569742,-0.009378420794646404,-0.09407622906467418,0.012808627293820884,-0.17315369214389104,-0.051483680573639834,-0.0060908789501551205,0.052637428012821584,-0.027016404702299192,0.10593878466481384,0.02599361821887398,-0.03297387298125905,0.11121329647058516,-0.07469993823250955,-0.06959261868294796
PKM,0.0012407759164795177,-0.011597787541324296,0.012314940760369717,-0.020317111180215505,0.10319078597869055,-0.013513604577498499,0.0023874689796605296,0.05021081025324444,0.04289133603541782,0.06888048176356135,0.015006665696421825,0.11650418596969267,0.021879058608843177,-0.012644028870092892,-0.07935251284569851,0.09942426060558192,0.014216929191965799,-0.06235137066577406,-0.04150237090376053,-0.06220004542989193,0.06275510399977731,0.10063303656538244
TNF,,0.12159427432530645,0.012020152280005046,0.06016999661893615,,-0.03653212652049472,-0.01142728685636996,-0.01563661188151949,-0.016769102514835404,0.005526541870959791,-0.016977450868126014,-0.005309393181269377,-0.01823445769409491,0.03590158680073728,0.038517219622679136,-0.02863055844871088,-0.022505777159925022,-0.005095116922584809,,0.0715980058444591,0.054213889167221134,-0.09021157828327457
GNAS,0.03667164545838655,0.013235435567680587,0.0021671992690690998,0.039094343103419436,0.04301778930199038,0.028392087873383837,0.056679287130625686,0.009699870320149356,0.037184513959443576,0.07258099339955551,0.05533138646065253,0.2045229368891384,0.07063628140688286,-0.05139741843006164,-0.020477582499984534,-0.08696885004401822,0.007687557841214838,-0.054403886051610034,0.003715196900456259,0.08281963867597346,0.02240332149581172,0.14720186571592253
BMP8B,0.005442716053723311,0.04429827565386977,-0.008489717964798606,0.030346734347126588,0.024742780246476366,0.05997818424819497,-0.016867175340895175,-0.006159175851314719,0.03886699521594178,0.022194970891084558,0.014159741164344677,-0.07603119002500253,-0.029854333178477816,-0.008639720017018761,-0.003529151142098215,0.07924994984259912,0.0015746010349517547,0.03504678511551872,-0.024192112505223167,0.006181153458610766,0.04180729551505686,-0.013582079392105012
LIPH,,-0.00014017580949166557,-0.018949202561786564,,0.05416339352930514,0.04467567804320613,,,,-0.013964385714946879,,,,,,,0.014023396099767138,0.006439849874788128,-0.034443944997966054,0.06251124220747362,-0.041929823724101714,
CCL28,,-0.017301870887805985,-0.026654410548784153,,,,,0.02866537040961841,,0.029526597893692816,-0.013333404598026195,0.06732034616972767,,0.014353935150246723,,,,,,-0.014500589232696674,-0.03978370753665398,
PTPN11,-0.030075643854187168,0.01825070392066981,-0.009556614455778921,0.024464786440360476,-0.02519453723275511,-0.0028477060914556397,0.0337143430897603,0.04497328409555875,-0.0037606488289120736,0.006294447658060595,-0.03845526207194485,-0.07274698162098354,0.024074530660257484,-0.029936733083323917,0.08849473931780928,-0.030306988914089786,0.023172902918755883,0.004078717759295296,0.012879693987858747,-0.0070645201631552,0.06648551365066281,-0.0014569470809244751
