,UKF251,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk
LAMA5,0.010692716421473465,0.0860212812287222,0.04004674103964713,0.04374007873134195,0.042922121974440855,-0.0802108651277685
RGMB,-0.025159847792938696,-0.10658280137825454,-4.3758162991951706e-05,0.06114520570871975,0.06783077736347756,0.02145034234598373
INSL5,,,,-0.030151619992185227,-0.02953444982951059,
IL12A,0.05204948884745886,-0.0059851056975666166,0.019854123142805456,-0.040776112189675924,,0.014907119385455303
S100A8,0.0649803168630296,0.1799751563606145,-0.034513473693689484,-0.01431464028893014,0.0031702582594736184,-0.09644542158571791
TAC3,-0.0541706371589209,-0.05436828894760549,-0.05152337090780417,,,
TAC4,,,,,-0.032645437293138506,
MFAP5,0.011200798958373937,0.04213245164539869,,0.024243448684357266,-0.01825907625064628,-0.024183794482813912
CXCL16,0.01822353132490734,0.08348246741944158,-0.003725145178360876,0.03345017558485097,-0.034748522953213956,-0.02899222813242857
AGRN,-0.015169002584140627,-0.01754083261037877,0.07956904950666503,0.0786541877111315,0.0345694897077903,-0.02017463727660611
COL4A6,0.03580363976340875,,-0.019504001443794258,0.005069506114855437,0.03375552231749796,-0.03104460400883771
FST,-0.024162592621533637,-0.014150159078231419,,-0.04190664920495248,-0.03582507653964496,-0.033361775496436256
MEGF10,0.046645629981248396,0.11952687250683931,0.05922799009168023,-0.026335475334940794,-0.047940401681476195,0.008873383164317213
C1QB,-0.043142573260411515,0.1852966950244541,0.013935156294435971,-0.04202206617388492,0.043856432676653186,-0.037465039020024765
HLA-B,0.0883532184446455,0.17663513840450848,-0.0105596137377114,0.02880944357672725,0.04634331507453063,-0.10618013100520107
PDGFA,0.06498609727706636,0.08318946392218018,0.015174577746506416,0.027703497885233776,0.0955800362979136,0.06998263693223784
LAMA3,0.002415015015419909,-0.05287850225047683,-0.014673916511859845,,-0.001615387462717517,0.04031123452613005
DKK1,,0.05849005908439861,,0.03273859395088722,0.11842956748685064,-0.009850590971533036
INHBA,-0.011846407878611439,-0.009149921575959563,0.0065189864365024245,-0.009593197045718385,0.0012867873060297497,0.03285893089821181
IL7,-0.02300276437954171,-0.012482562199956049,0.03482562462947448,-0.02902341507025204,-0.03163832749229972,0.09032914403912565
FABP5,-0.060566434934149795,0.052036018441378985,0.02684549143104679,-0.050231719010667225,0.0597702843112853,0.06504874041741333
CCL4,-0.0057788380043669076,0.15350607014388176,0.08507329290519491,0.010691733060647003,-0.025041717401491005,-0.005506522398509855
FBN1,-0.022259247783073678,0.031071313075355673,0.03825691934920454,0.011455598569566131,0.017615210770477067,0.009316345058799379
TCTN1,0.020521780665836823,0.055668666378200365,0.06705321555831842,-0.027408518599414795,0.0423640839420317,-0.08463466373862046
NCR3LG1,,,,,,-0.012032755408183653
BMP7,-0.016993693193875215,0.11579733911031367,0.08796809783776832,-0.0315981576439836,-0.0522607080254235,-0.018955087616776136
NLGN2,-0.08200434068176994,-0.002885911740288326,0.03941800586780629,0.02288502295376937,-0.022205157461464033,-0.020462006750475756
CCL25,,,0.03402132635908916,-0.029779750272854903,,
NPNT,0.03532602590144209,0.06263971963923542,0.0344983956149817,0.07251080133882815,-0.005519898987149528,-0.06677465528426467
KITLG,-0.03881255169141012,-0.05973871223556553,-0.05073770013262857,0.04884196839887269,-0.0005211016393263882,-0.01839573413876769
MADCAM1,-0.022099085221723866,-0.00485580202250308,0.0396605926108805,-0.03367095985450789,-0.04623932673359631,0.017308102291469264
F12,-0.015379504256561899,-0.05782647802975533,0.007770703349102972,0.0025466411642208813,0.016258330537000393,-0.0043893121390975905
S100B,0.020828104820659242,0.2251630145958638,0.04596153831742497,-0.06945202139058447,-0.061260361817653305,0.08545915339299545
IL27,,,,0.07870458885989373,,
CD99,0.031939473708595116,0.16408881705090844,-0.043186741056764934,0.013012345830210145,0.056701398420338334,-0.015144007482524324
PDGFB,0.037127603515792744,0.009503927621790271,0.05562019648570509,0.0919854079862877,0.08329606738059807,-0.025637962703929047
CLEC2D,0.04163970925305232,0.048754071204104084,5.747971470508757e-06,-0.019980530577320542,-0.016045727258434263,0.02837227269971276
F8,-0.0242185174178986,0.0375343584275906,0.07663266164106537,-0.04031072858471275,0.0064651658445182515,0.036998566956245434
C3,0.04218172352841398,0.14750456489231592,0.034958858049009,0.011877699970884108,-0.025192676055493284,-0.02178349631889737
DLK2,0.010933207256647287,-0.0368771638513093,-0.03101503426855342,0.0938800368566378,0.013757137188440587,0.034395718203602835
TSLP,-0.012203963511480283,0.05289901584175669,0.07820249690690488,-0.036587574835780505,,0.06167861415291468
OSM,-0.002841316341044493,0.07035188421666971,-0.00646326939313692,-0.06481773686510796,-0.023348761509077037,0.01163700443485182
PRND,,,,,-0.017323905476395896,
SLPI,-0.019965436406570638,0.1562414170331768,-0.035536543467350884,0.08641333080100201,-0.004788784731175852,0.03727217127124006
AFDN,-0.020380892027869343,-0.08139992140878728,0.015170940678866806,-0.005870450861952618,-0.058879486956825516,0.020874257863901957
KISS1,-0.030581733639272735,,-0.007500564102919083,,,
ULBP2,-0.01761003924812135,-0.029622934641589663,-0.03741121825838174,0.01709195916914787,0.041462024351596474,-0.031166142070712655
ICAM4,0.05506913466195437,,,,,
TDGF1,,-0.017203795879442593,,,,
ANGPTL1,0.06665195317368272,0.0035808093130026315,0.014580079250965272,0.07239798125639338,-0.05444471721226637,-0.055211429543543265
LTBP1,0.04284446247755547,0.054046825322487786,0.026860389890641746,-0.017829905100367097,-0.0064473364458549265,-0.09286146380319081
CD160,-0.013859855862939766,,,,,
NTN4,-0.0016553918249624221,-0.04921422342683886,-0.0056579998899885875,0.01300786227615105,-0.035518061281235906,-0.08001521756634367
APP,0.07721954402199122,-0.05665582578534709,-0.06019022883890658,0.02992287451470804,0.12099769690633624,-0.005516098269497301
RIMS2,0.05227972859808585,-0.0971206517317779,0.018076273160359754,-0.04019955805816834,0.08499162106063483,-0.04088175192434492
WNT7A,0.019492849948209972,-0.04436653578841881,0.020494409699986418,0.04194477044772646,-0.03673314246056226,0.018388591938896828
GAST,,,,,,-0.017885404397009076
GPI,-0.026987766586146936,-0.16453650114593535,-0.05607324312287969,-0.01593644688611031,-0.03367597868512266,-0.04887621287244075
IL1B,0.04842890205453406,0.07062897908909666,-0.03149998240182914,0.05139767639859408,-0.014056507132812687,0.00965545086257173
SFTPA2,,,-0.01834360890186907,,,
HAS2,-0.014424643935475136,0.005716079761009648,-0.035324757309940766,-0.005349301060712051,-0.06812994751189998,0.05785598986943623
IL11,,0.016937307286153624,0.01297842521803884,0.15268569905536677,,-0.03524789124847816
SEMA4B,-0.02715530504057763,0.026935338602778705,-0.00837529237395079,0.05599000680457375,-0.01595405261475062,0.02469914345855885
FGF12,-0.04357689498491803,-0.16595453816367628,-0.008490636596541394,0.03604066098080332,-0.04154662679331675,-0.023398103881973387
CP,-0.028936377837481268,0.13501121507094385,0.036356657416288164,-0.009999142225120747,0.009621114163567588,0.039832875442074284
NLGN3,-0.054871338945026965,0.034923937717107896,0.08819583367095314,-0.0350748298525896,-0.016818608505744567,0.03327579921524002
GZMB,-0.012203963511480283,0.0792632327077131,,,,
PROC,-0.024910436115058977,-0.03342740308028504,0.07820195017003316,-0.00565085887043642,0.009817319901708492,-0.002013825531661312
TNFSF11,,,,-0.031243669215257258,,
AGT,-0.029922126816123815,-0.011324182937983972,0.07872180925828999,0.023237060049816946,-0.08209015703565116,-0.06867688278415049
PTHLH,-0.023685178496707038,-0.08207360054792698,-0.021648138800338106,0.07627944272946006,0.13405567167813087,-0.05805150326467659
COL1A1,-0.009108199798113552,0.02826072789888438,0.027222847196927746,0.09629770366370523,0.030420709997708153,-0.03698394030688342
LAMB2,-0.010273822537675647,0.036527981873150296,0.03049115745486106,0.038628384913688314,-0.09240713622579849,-0.05143823404131203
DSC2,0.026707803170045244,0.08136357624424864,-0.03798116723391429,0.019410711631763364,0.013193583004432841,0.0015331331014875624
WNT5B,-0.02545929411322548,0.035313610543451605,0.002750635410872776,-0.03842830346102102,0.01955300725349927,0.054786223809538334
LEFTY1,-0.014471884413608596,-0.01158882748345903,0.018789193511413522,-0.029403738905932526,-0.02138416377466951,-0.03649386762595574
FGL1,,0.0079739432501097,-0.021130514029017965,,,-0.045375596713895947
CXCL5,0.017683946106010873,-0.021046951645998006,,0.07826833448426466,,0.0022414418001348137
S100A1,0.03824572427024787,0.13454457293998046,0.013135493689447473,-0.022367650248146957,0.019921061272604734,0.04706388542120974
C4BPA,,,,-0.026640017850183783,,
NPTX1,0.07188116837240252,-0.171742348146606,-0.07596201295867996,-0.02188625276857909,0.04422875243641302,-0.027831772199256706
TGS1,-0.02021115958950478,-0.02267403049421244,0.021517136160253508,0.00807003893527032,0.009539945357201256,0.06824264837401076
SST,0.01036487883071949,-0.011175691726509793,-0.06565406488933083,,,-0.021208308764715612
IL34,-0.04497862901937199,-0.03206488711147469,-0.07373211604718781,-0.0016577927586028393,0.11252941945719519,0.09021852265158069
DHH,,0.057814390186206766,,-0.028638562253963936,,-0.02592884894695652
RSPO1,,,-0.019504001443794258,,,
TF,0.022391401670633276,0.22296387630945994,0.13076582146580573,-0.012829058670445568,0.021054450521219136,0.06822322375745345
IL33,-0.005820839172090518,0.04289289299759011,0.06389193636084264,-0.02319718612871713,0.044063748229852574,-0.035792581246592105
RBP4,-0.023617249945295814,-0.10909760547363746,-0.06738476117311776,0.06366768091797807,0.0832267734281912,-0.02232623286710687
CCL19,-0.011478192106483815,0.007213166789072412,,,-0.022654866925575955,
CCL20,-0.014015223887793717,0.06596216511957295,-0.01922018781059747,,,-0.030994111068162994
NAMPT,-0.02100690433426692,0.110625088939024,-0.0491514055711457,-0.03480897433041196,0.10391424154873795,-0.038278171283942716
