,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
XCL1,0.06821787933164747,,0.05972328386259632,,,-0.01598283624201637,0.04509587619933556,-0.029845296755138546,0.10200652828863782,,,,,,,0.10771043692450262
CD58,0.020355096657860994,-0.006368989037533161,-0.01916229514879732,0.02155921492667761,0.00904559604736649,0.015953754930250016,0.03885847659153312,0.0013232214688243958,0.020513172977153406,0.07417190897042787,-0.04812986748257091,0.09407755545593177,0.02165630569165768,0.004076409761571687,0.01738633866814278,-0.037771019844886886
TNFSF14,0.1369198019842474,-0.031733692712304314,-0.012473356275077629,0.012199659955350018,-0.04770914968820107,0.10921105116520473,0.02061964485812145,-0.015325311498940663,0.0009300305520800261,0.08864350680917307,0.022273822553163954,0.024022794606586316,-0.025825326995089132,-0.024302570310624393,0.06261896252319951,-0.04771189350526947
CNTN4,,-0.039628793313063494,-0.06179815575322031,-0.0199504052563715,0.0037352185686793807,-0.008842731772684638,0.006556673874277302,0.0015788646363827468,-0.06406324389781945,-0.01277557070980126,,-0.026998215842057176,0.011726821359290422,-0.016752532174350427,0.04754065460684594,0.08474275717325423
NTF4,,,,,,0.008889037734690531,,,,,,,,,,
INSL3,,,0.018731090645366624,,,-0.01468962076333644,,0.006146646712643687,,,,,-0.014990411573020624,-0.02430256796260479,0.06760482584670001,
BTLA,,,,,,-0.02331689239265392,-0.02335866709011723,,,,,-0.04564448855357002,,,0.131968764629198,
MFNG,0.03303996422432832,-0.013298705865511391,-0.010379006997582693,0.03709579567012119,-0.04463951115590455,-0.03294052388876274,-0.01667922999760226,-0.0007393208518946062,0.06185170177232229,0.002575630948007915,-0.11004426618579752,0.08140233848530075,-0.04183374751631293,0.049368135324834035,0.06672512832213,0.013840980907808068
ICAM1,-0.0066544154481532995,0.03262782069508268,0.127773963889478,0.007510323869959958,0.01637006746785699,0.06904186221193995,0.08579074000590346,0.05944103620529534,0.12409955129024497,0.12286104287333076,0.0518345472951218,0.08644620132824196,0.03745202035558707,0.02089474287552317,0.017842314930488132,-0.014866213984446177
PROS1,-0.05376844800297737,-0.08395489512363334,0.002160509214819471,0.005195207186142686,-0.038479805991772795,-0.01112510476861094,-0.01903236468166746,0.039927673748002865,0.006641873135798702,0.1412093175426407,-0.055617199943197373,0.0077550684976066,0.013495281867491266,0.04353118329140864,0.03314072322261397,-0.08343318480724815
CLCF1,0.005506880740422614,-0.04061587830952128,0.0726985136268693,0.04956259066190054,-0.058177616916154896,0.054061548162170285,0.009989609134243748,-0.003698885819659686,-0.022740339309728783,0.0596831310155737,-0.01759352756762521,-0.023650655186382742,0.030133287337924756,-0.046578587687865346,-0.03837836061606576,-0.0969177234593997
PSAP,0.07933692638614169,-0.03916383690342914,0.10952622345770621,-0.012299595489626853,-0.06530444900866907,0.07299989683208576,0.0631074837151025,-0.0055150235236589755,0.15116214289888094,0.11563263622393458,0.13956906071476635,0.08197607194175634,-0.005092657585556275,0.04047533411350659,0.11633264068099022,0.11147294806478114
EFEMP1,0.007772763476518036,-0.04101654862973302,0.0008986633273448453,0.07933167536085758,-0.097108327016583,0.0693545734679209,-0.0007424662464677638,-0.006827898397678193,0.09037555270756811,0.07776951785997369,-0.02703176326010071,-0.024538956929013634,-0.03667900227432686,-0.030449074084598838,-0.018325794324467556,-0.125017816213004
C1QTNF1,0.03219053523296205,0.03602915553069153,0.06687132242573617,-0.00435616107011701,0.09455297203609421,-0.0343568335630554,0.000649469771583246,0.028133265942597012,-0.0023820924876891284,0.10350616904550584,0.035808036149391556,-0.017277773148579634,0.031681201610387906,-0.03222068693836467,-0.10279491796130277,-0.08482317718107797
ALB,-0.00036710960184939444,0.019179748581741794,0.07188347378891397,0.023565763414076377,,0.017933988738153064,-0.04190089049671517,0.02573909348929676,0.04426626627542893,0.05432545503709141,-0.03583526710129488,-0.008980553393452032,0.05147517097894483,0.006264212441748656,-0.014500554975297843,-0.06265345146735499
CCL13,,,,,,,,,,,,,,-0.027260379948812193,,
EFNA3,-0.01734328380120558,0.07526394635565445,0.06483979412870433,0.06648159684250082,-0.030851318689197,0.05974963438417069,-0.0411706320012991,-0.002224988708201433,-0.07250638939931271,-0.01631402700555722,-0.00261377832979676,0.03614636755103675,0.05530559783872819,0.033444150851833394,0.056122678168931295,0.08978587253404915
DRAXIN,-0.03364257085094497,-0.014676326179415783,0.013179298568912961,-0.038685960882413196,0.09706694078187553,-0.006092484011633688,-0.07892532104678279,0.011131905893054956,0.02444100502027859,-0.007576658446474571,0.06363733945695747,0.0038737261261348327,0.04403801995466587,-0.0027808316937473947,0.05227278661493671,0.012994841064900911
RAET1L,,,-0.0062996665677243525,,,,,,,,,,-0.015175131000155459,-0.016228133512112237,,
NPTX2,0.0708053098862288,-0.08884033071023563,-0.021079870930731433,-0.053619185229821065,-0.04148119549987682,0.04077434954787162,-0.0015956710682771844,-0.05338129285396344,0.09407372958798618,0.03462715273701904,0.09046566810157369,0.005525629659029581,0.07459556623504118,0.014009772694668046,0.11007862929912979,0.09140322349394804
FGF11,-0.04257777919888279,0.06526518322206115,0.0893339278325273,0.00035354135901214843,0.029534404624861524,-0.00298671773803636,0.025830142226796773,-0.017030706638242125,-0.030739288141023495,-0.029863440079628246,0.018989767574967356,0.030973730484990292,0.051304095786172524,0.023424468868870965,0.008335447265664918,-0.07209690990147233
CD59,0.03650326046391325,-0.14452333066899628,-0.0737308934064655,-0.016871603276066627,-0.05020747064065535,-0.035329096136919175,0.002489883111794146,-0.024099086450560296,0.05418751025530196,0.13730917070548335,-0.006906531918435516,0.029317976263711056,-0.020541452007611222,0.00674380090769891,0.13018545480469085,0.1153962360152441
COL9A2,0.01961820076705585,-0.07010063276595409,-0.0667136542835401,-0.011733860752301283,-0.06071194522901006,-0.03621667335538281,-0.029300186707921047,-0.021867556767282616,0.08085591061785034,0.01778672904229443,0.00505998474637958,0.012009054832766193,0.0009322040257028144,-0.05267259304848029,0.08444707902142441,-0.006920275020528181
DLL3,0.03719886838586234,-0.09225453245184376,-0.16157553949197614,0.009714881377298744,-0.06902735521367127,-0.060503719178309226,-0.017270212891232487,-0.039351953570995836,0.006001243908776066,-0.039102166722823,0.04440016977628133,-0.030300389214413057,0.022612947007454826,-0.02649132616832486,0.0015998417582837271,-0.07270140354734402
FGF5,,,,,,,,,-0.0159472132112207,,,,,,0.044485958584380716,-0.06077787730019767
LIN7C,0.05331813997379945,-0.0763988934038014,0.05988934553243071,0.0019618512466437945,-0.013574445683003502,-0.015612953875399441,-0.03451053167938808,0.004581858538760441,0.004846226503331514,0.08968123327452636,-0.06673793649150514,-0.030940215203234374,-0.018047307402794567,-0.012225893708480026,0.031388097970702515,-0.007677834754096286
GDF7,0.08933855093611291,0.010428243367443052,0.028715337566810044,0.015585872823138947,,-0.015418231448621273,,0.014076068612075835,-0.029313458311078625,,,0.003300444261584312,-0.013008861351923154,-0.01975656922529117,0.06197241798022571,-0.04342719307207326
PSPN,-0.05998092445797002,-0.008700428795630655,-0.014174806152897436,-0.013695680737570673,0.005732280202932447,-0.019612109840290142,0.017295764299677076,0.021567813106396536,0.008106486799866598,0.03358540910659109,0.07890635495774793,0.014655866028746698,-0.0006268189922947096,-0.03395629721317789,0.05206129135686576,0.04290368293501415
ANGPT1,0.05442809672547372,-0.04961087258682744,-0.01700413373637527,-0.012985078191801976,-0.021270789765348658,0.017750638482358794,-0.002567181297974677,-0.03307542050415407,0.003843633498409579,0.1210058691378297,0.11517311132197702,0.025509815820339198,-0.018761601994984927,0.042549062269222566,0.05297246034178346,-0.04162550115151119
PNOC,-0.0306252377534507,-0.06869233554487526,0.0018938790593131952,-0.011534604233286271,0.010265859677029147,-0.018582961376534785,-0.06537166751766223,-0.010964004986040644,-0.008627708661845814,,,,0.015391353567358983,0.040785329942025,0.05854582588565495,-0.02207429497550303
L1CAM,0.04403602542211506,0.011006708361703161,0.022165775820559404,0.06682219302228092,-0.07347250029903618,0.019717771388353164,0.003860491865134636,-0.024592149762162615,-0.030572697697785645,-0.06133318742693054,-0.02876546829899107,0.07726358347632571,0.00984875654770634,0.03936978359221402,-0.01910961038386644,0.11221404668247051
APOA1,5.971749507643557e-06,0.1295766068347868,-0.06020015126049062,0.012926226094001252,-0.04273145689705799,0.06923813440864754,0.03153775839024135,-0.027284647276767136,-0.029972058744629118,-0.004171281359921412,-0.06911695427379634,0.04855018756549548,0.03586330905983835,0.06549713041452258,0.0580744247168673,-0.06964841900114557
PSEN1,0.08861239467184322,0.052665735634365676,0.01014126135753599,0.016698927433145848,0.043290426688734354,0.046093868915324465,0.020472648580435373,0.0028938296547140426,0.09827654809818152,-0.014512637622163845,0.08344653850635121,-0.06594761210139735,0.006475190540557705,0.04694957159852103,0.0446922231135202,-0.04408169020421789
CALM2,0.009824596757570312,-0.21220744137939307,-0.19289165514855874,-0.04249935947913715,-0.03944864795563263,-0.07386484426208617,-0.05971526227458148,-0.048379278833732386,-0.07184192817556283,-0.03262053666494649,-0.1264740557327244,-0.03780352624492021,0.045677632737146805,0.012892845869441517,-0.09519363709600939,0.07585556280510593
CLEC2B,0.004545055227668082,0.1287268496355447,0.1757234791562795,-0.013471761420793994,0.1109999462885549,0.04370580300454524,0.03436833965565893,-0.016061465967450173,0.11387888419670733,0.11429983294850117,0.11204752662570276,0.055752383083493534,-0.027910707501209026,0.08854558040369755,0.1383367927921931,0.04496408109702817
NTNG1,-0.051932855182966385,-0.08726765185757517,-0.07163237555708968,0.059201389703587536,,0.014372731169634346,0.010314843726942033,0.04400273217170894,-0.022140556246943395,-0.009928424644515155,-0.06369660996386395,0.05301164620722692,0.013650501176431486,-0.03686898436470319,0.03575935306230413,-0.08193188785115782
LRIG1,-0.03440579629813164,-0.11969968673888935,-0.10013305601813449,0.011804200305714368,-0.13266728978252668,0.03846935730802088,-0.034114555053667665,-0.027130642535960144,-0.0179950628971363,0.03034799539740765,-0.013662866012485862,-0.01940891815958282,0.007720616008775653,-0.08017991425372205,-0.08158884207688782,-0.015463770283747147
CPAMD8,0.006111806928707632,,0.005369660135333556,,,0.06543472695761178,0.024853949414810356,-0.0232418819973204,0.061363825084907786,-0.042190004760460385,,0.03368916863948732,-0.014614405126500104,,-0.0029532104479060304,0.04974769051262519
GHRL,0.06545367474709432,,-0.04028538189374157,-0.025462374146590604,,-0.012619683321671208,0.09270607109031369,-0.013133278107804451,-0.01778570252630919,0.0650183573258373,0.02969330707806727,-0.016653829235013504,,-0.021370565380547664,0.08808534422336634,0.11648354430989415
NPY,-0.02799386198520128,0.010112689404755267,-0.06146697284557249,-0.019098898394148255,0.04432834269783132,0.007269045020916826,-0.015503979041414283,-0.02817558246685721,0.07543721285697134,-0.049268789262486706,-0.0060278531974498235,-0.046073227958663476,-0.01100446497940094,0.0064965283475828355,-0.022157395209591882,-0.0032618633931658027
MMP2,0.07437245097258605,-0.025194036208186867,-0.10872333931670053,0.020531947144426573,-0.09085931459681057,-0.027553291522147142,-0.025084475509080245,0.007508580331451816,0.09367499261726521,0.12357793744222834,0.028418846032137544,0.0026259826037455265,0.014137664211232342,0.0217617330591362,0.13233083126778133,0.004658175542932243
LHB,,,,,,0.06310681465776635,,,,,,,,,,
PPY,,,0.0016518998904524805,,,0.03084361531095326,,-0.01698603454843092,,,,,-0.0018030112064662093,-0.015250703582898721,0.003480959991862974,-0.03700461353861321
ALKAL2,-0.028575271600135718,-0.03486021303842459,-0.04397449360741811,-0.013608663407228765,,-0.014912635763948719,,-0.027141355817551446,0.15832161180149687,0.002022535746148608,0.07151041785017634,0.06392076735740958,0.07761244393668514,-0.013674091399730965,0.021851946911473116,-0.04577848142340956
CSF1,-0.03143266561529969,0.031550976609344535,0.03127001962759121,0.06689924002448981,-0.10677091502970765,-0.03250822327245063,0.0671488096701168,0.004393979974360111,0.05470012603048873,0.12024766365814354,-0.01734831490062589,0.061838883998604835,0.04113338653847266,-0.05913479475192612,0.026697118990295532,0.0017350356779540538
SEMA4C,-0.0668049976472307,-0.12430425628161204,-0.04764127234622289,0.0026604993284200067,-0.030696005841655785,-0.0012575992198930205,-0.00692137699680018,-0.034348800101282856,-0.005492812314096504,0.06529495044006771,-0.006533023059387493,-0.013203615956039565,-0.0077589628373636995,-0.03596314144228792,0.10720080471784993,0.03532232513946344
BMP8A,,,,,,,,,,,,,,,0.1126139240036682,
ICAM2,0.08931467454804927,-0.05770317809628266,-0.07290419603116219,-0.002068711049945019,0.022737897384015982,0.02026839938174549,0.051893747198124514,-0.019635016473449538,0.05789326514786916,0.04870812400882527,-0.0027679053056600266,0.014952427770126595,-0.002034310971865306,0.009245858592648913,0.1919021312985997,0.16593347980834444
SYTL3,-0.022631820514809803,0.12220571299543688,0.10043310748749762,0.07925282625683822,-0.043728660643945455,-0.0018306230323527893,0.01925570543820834,0.01868636655014576,-0.010028171185379148,0.05383095328812339,-0.05445754277237543,-0.025746390078789788,0.013541669528393026,-0.03421400760818978,0.11227180775767234,0.06620038002761994
IL1A,-0.022172837322758415,0.02145430878949115,0.06520382572957735,0.0661645764467639,-0.048547037984567554,-6.855234288317693e-05,0.05589537127295684,0.022956329873176657,0.013715356962686264,0.03832366059403066,0.0546985275326836,-0.024018367572207357,-0.0218171563364948,0.0190171781413763,0.06503426201335702,-0.020242830564453473
HLA-G,,0.061624176420868565,0.11849156413700633,,,0.0933920039165323,,,,,0.05046403588155313,,0.06268145505566813,0.03595160019644802,,
PGF,-0.043607662238648245,0.1263813061539623,-0.05938320971907823,0.01558058168817758,0.056580168348261996,-0.03943092371446591,0.023666819868869957,0.002564387172263257,-0.016497240851569908,0.1444072854728708,-0.02902939125456009,0.09219618898255255,0.02863518657903135,0.04808400504488936,0.147697467922827,0.1408405872556951
LGALS8,0.02321653846973219,-0.06148947277362537,0.009642171629013893,0.004940396662540057,-0.01795975940492201,0.02800298946380519,0.016845396352418857,0.0665160262172764,0.002541490457371608,0.06194869033512026,-0.0035233281270769536,0.08611308492289055,-0.001499471393095184,0.034806167363398685,0.03464577422126116,0.044882412741014774
DKK3,-0.007762065849367403,-0.1802400884323826,-0.12506980644296242,-0.028922488187519718,0.011717813563637072,0.03599520978548562,-0.08360528782307998,-0.0092856563980215,-0.0706971372202631,0.1529147448041874,-0.0787726935852953,-0.061826688833133824,0.06619202970899171,-0.006563607750862175,0.0888462248759205,0.12688684648016793
COL16A1,0.08752253228174543,-0.12265985176233354,-0.10207238142428975,0.02192794495744195,-0.04747422875284543,-0.037950382523104,-0.010951231929667904,-0.02507738490189074,0.04655678137508316,0.1186424093529791,0.03361221789184604,-0.04552744942118382,-0.01859942708705705,-0.007099051199066484,0.18737687404900571,0.0991021641407793
TPH1,-0.035548543290511964,0.096487246000501,-0.03398104049139544,,-0.0248591690644609,0.049778766509189165,-0.001633903725907712,-0.0091639979148731,,,-0.028764587512107264,,-0.015315014380113578,0.05180664855113363,0.0637096160206524,0.02539025465955212
TNC,-0.017186543653198008,-0.07618997835004644,0.05043944733560399,0.02341836678210349,-0.09128624590402816,0.052078849196688315,0.010839568357013697,0.02261598374708277,0.0859450468008862,0.13929333934678234,0.005773614124299047,0.0175943303421111,0.0026028162251420604,-0.033866194586198724,-0.06788180859462745,-0.09527448378353266
TNFSF9,0.005796883096812368,0.0024173944107653157,0.036196278496507875,0.0743652832104795,0.012167455249970208,-0.026210573851165295,-0.02269241672396023,-0.05339621277165417,0.07256997026269893,,,0.06669357727029465,-0.019610763173872864,0.033926811428653954,0.038884235652697594,0.06484191216998696
C4A,,,,-0.000739964194647387,,-0.017940441679658938,,0.00721207814872758,-0.01919131397702551,,0.04109228940561391,,,0.05496550168166168,0.023659473875158852,
CNTN2,0.054531586315656085,-0.054755552267587694,-0.08618916217605163,-0.013582205202808815,0.027713968948078913,0.035515681037557145,-0.04859785295795636,0.02730127866859277,0.13400542804066687,-0.03426787001329412,-0.03981331568082799,-0.09370072750911941,0.002317023173092741,0.036784661767748895,-0.03083938921791279,0.17583146589419113
F7,,,0.024111106640862322,,,,,,,,,,,-0.019756571135703137,,0.16644206644011356
LUM,-0.06173761055550399,0.011873444137916429,-0.02531215235092881,-0.02288165931276792,0.0020397705010114574,0.051016127486180576,0.05179757860170998,-0.011187180648927646,0.12294316285705471,0.1186934048006677,0.031006630777882953,0.07007889675324137,0.02749857182727873,0.06884456180775222,0.1643898574208744,-0.006787780618457782
IZUMO1,-0.018233331715929585,,,,,,,,,,,,,,,
BTC,,,-0.006528657044873315,-0.03360122378890851,,-0.0199842780611659,-0.0036437354781090835,,-0.023388963786058713,,,,-0.002931239540822282,0.07900226767158149,0.05152008138939938,-0.009925493772221542
APOC1,0.1267694207244368,0.14763796811748361,0.08540356246218225,0.09546912259325632,-0.0007899072232994684,0.04525646912172685,0.05264529334490642,-0.034373463969435664,0.02536824801631481,0.17797289181066803,0.17347365201622306,0.05747200333090564,-0.04524819846830745,0.05000788964589171,0.04213089179991983,0.04676497231720615
PKM,-0.02853761088554895,0.016774325741089065,0.08163612099925313,0.057516391208905386,-0.005634722435323811,0.024985901987223353,0.039836983711618604,-0.011792753039932904,0.030750698975832064,0.016569935435628486,0.06092698959585455,0.013241111020336673,0.025885507542613224,0.005972932479414174,-0.10397082876967367,-0.12112032628625222
TNF,,-0.011846139534138947,-0.049655978450935716,-0.011802081509388333,,0.02485916302938824,0.02287065275913051,0.010016339514731729,0.08217149258680528,0.17142337429664575,0.011738888022979291,0.03692603895934379,0.03783127513858189,,0.11127579147904496,-0.012291988647937666
GNAS,-0.0179376180333636,-0.14615369665978306,-0.006223448295639497,0.02906990787033213,0.0713348272910014,-0.06851651654183184,-0.045015360631860936,-0.007916698911305323,-0.061084916825613574,0.09668851946076702,-0.08514148718858311,-0.010234886837100079,0.011872857173669224,-0.030011402836400698,-0.09485985606888898,0.07077641936359223
BMP8B,0.0015388235518858189,-0.037698908214788114,-0.05124570713862915,0.005519776066921791,0.03381745031572584,0.03997876534819582,0.013755916918259198,-0.016966238711897213,0.0791402409519284,0.003666005210713478,-0.004013831234108057,-0.0004992562048400043,0.0030939814310581354,-0.06501183499846266,0.11818972034026781,-0.010277306365555475
LIPH,,0.01459806268285979,0.05313890539908683,,-0.01783893390811705,-0.022728185225058067,,-0.01623519465242624,,,0.06753888907618483,,-0.01691897014401025,0.0406994244478531,-0.0048056670310650165,-0.002427870490072794
CCL28,,-0.014518962658275564,-0.03996529276523186,,,,,-0.014010889120742616,-0.023838591652060356,,-0.02291737190378444,,,,0.01834660613208128,0.01909642877153372
PTPN11,-0.09079965466308233,-0.00559456518575811,-0.017725585307752523,0.04682332965871803,-0.08651771800085414,-0.020550789308673427,0.08945547213278399,-0.01786605565854394,-4.0855736016823797e-05,-0.022752351528496233,-0.1915080922949234,-0.04246430387936542,0.012917290035363242,-0.04693122899540067,-0.04543810269918003,0.04585387585341918
ADAM12,-0.06334445088307958,0.023857994305283126,-0.0018148737004317162,0.061793941952867554,-0.006004266665491095,0.007703950212623967,0.07657097227787996,0.04362883075731329,-0.012207118253384703,0.06825509945358424,-0.06566837414408053,-0.023993998117761067,-0.008321475326802115,0.008494695003843622,0.11697311680940152,0.01961588233385908
EPO,,0.032034842382119635,-0.013956247521225124,,,-0.02317099413339929,-0.029965016928620674,-0.01698603528987468,,,,-0.031062167708221004,0.02820654304406481,-0.018901745238633468,-0.04229562696390855,
EDN3,-0.02679823600078479,-0.01561663286283047,-0.03353929138259125,0.026060838985344472,0.07897830092385877,-0.02884466702365852,-0.030697883010475772,-0.026327516950809246,-0.028559660045142553,,,0.09429309641146,0.00136463891566016,0.06671714106250029,0.06567164547543106,0.11851255999879313
CCL22,,,,-0.03347734238292396,,,,0.0012513429270288668,,,,,-0.016068995994549765,-0.01658545860313726,-0.0006349121991860043,
CCL2,0.018500191876615765,-0.0419340225071899,-0.02477375716256499,0.01698221620416964,-0.041048510249551154,0.007493416020353624,0.05717077529605613,0.06022100051757648,0.08041569598865363,0.12679599864292426,-0.028266075418136687,0.049902901309294645,0.007987607017700866,-0.10537554620053813,-0.05769056576921273,-0.10097962246864144
DSCAM,0.0008850216489195336,0.0038948213244875784,0.02501375645096793,-0.02193169996464907,-0.025458919256006705,-0.06184221565538077,-0.020345718453950633,-0.02231598304316554,-0.009880260401637794,-0.034759124330005026,-0.09065736463416578,-0.018012553213268764,0.030914989099226634,-0.062862945349509,-0.04431189550417411,-0.011991573215024766
GPHA2,,,0.03620505025485155,,,,,,,,,,,,,
ANG,0.02138665553918958,0.10433497380406263,0.17888745809930073,0.013634387475393472,0.029015193462377464,0.01697389997708822,0.10036480410212037,0.0155577626397189,-0.05192499987149726,0.016424554463705197,0.0723043414883659,-0.07730200084200838,0.05584025295348297,0.041970440721445984,0.012367848310078207,-0.008537854704170024
FBLN2,-0.005784921923561071,-0.012215557049909006,0.012860219247454438,-0.03892535974088065,-0.024461324115974993,-0.035133900354791546,0.016636312657846104,-0.05418398848108933,0.1216486077489045,-0.004638112597344414,0.12164839510202775,0.0693465431477663,0.017893962655527618,0.032631729915596784,0.0938190966269348,0.016004602162657824
VTN,,0.06871524051606358,-0.030504678535619188,,-0.020812422886755787,0.027791007794682878,0.01951503799781021,-0.008099037377215554,,-0.03578148754157381,0.0023094982568790134,,-0.012356023218064555,-0.024475208915760355,0.07042387868596248,0.00679534931064973
VEGFA,-0.059577148199827346,0.08887321376663113,0.14067779953417828,-0.038351075496479314,0.10299292420689699,0.004670231942129382,0.06401378785306196,0.03709788933302885,0.019605593981399154,0.11359752459700918,0.005208240895805392,0.016381701565017545,0.04148410631837153,-0.04482750748137196,-0.18634128206968725,-0.15174380423853184
F10,,,,-0.020786483598444136,,,-0.028187479197982958,-0.01862482056835806,-0.0261888576339538,0.0005249473342324785,,,0.055130878591497325,0.012634276994294822,0.0011666530586878353,0.06372525464890563
SERPINA1,0.04175975861791053,0.002201306893417378,0.01799931259148713,-0.03436208906442385,0.023068454198846223,-0.021587003089004114,0.03699867076967109,-0.0853780207302655,0.10595455352515894,0.09063667322141325,0.09999400330976671,0.05386274185507569,-0.01026582390673827,0.013253911145825716,0.07981564809086131,-0.00606466160339267
VWF,-0.07459578948313074,-0.07286708138869788,-0.1040793868290392,-0.045911999170622504,-0.048284709762265586,-0.02687412103812558,0.014937287763471708,0.0019065949994209607,0.029598022757128015,0.06674329076709867,0.006158291079980417,-0.008783898839156479,0.004490737160472716,0.06469997217112913,0.17606008841864143,0.16747163154590525
GDNF,,,0.04545254841584217,,0.10646063169708343,0.044247715249865094,,,,,,-0.0397104395235675,-0.017450302790024946,-0.026468179949927163,,
VASP,0.0035018891405492513,-0.059164422416126336,-0.04595324039387694,-0.10287756438287256,-0.027924269054777705,0.05664371337095517,0.014603751337964243,-0.008203315815733558,0.07268605704613885,0.152749178704096,0.017594950453016216,0.04216887761440243,-0.05128423044375628,-0.01136041242492682,0.09742650163711801,0.049955877948595906
ADAM15,0.009092613587674919,-0.03194498283756207,-0.00029592123361807675,0.009225261558583893,0.024898895761120424,-0.01596645779840018,0.02562053816599302,-0.017239968132823528,0.07400452081228857,0.003928446005792538,0.04220985224956967,0.03415198216745821,-0.01351958076789176,0.0616555241743704,0.1007658128649454,-0.06304116475746667
WNT2,,-0.050226343759829414,0.03548019767308797,,-0.010063657241693462,,-0.024276206912139126,,0.014259355087688136,,-0.04814525776655041,,-0.018046954761115164,-0.022695770858161064,0.01603430694136181,-0.0005420368864535057
CALCB,,0.09100792061823608,,-0.03509074962797871,0.03396685604511812,,0.014556374723276913,,0.03984955425014612,,,,0.05847948460719472,-0.029525348276242376,,-0.04940864067844389
OLFM2,0.1054731658536161,-0.14330808194963948,-0.15697647555869434,0.06734540422494431,-0.040213843811170547,0.020250617347403722,-0.042538485218677896,0.031045344695370673,-0.050223296586864856,0.0038104453991321843,-0.07684276008711534,0.001603452597164638,0.0005510857060920003,-0.07230054064743686,-0.03444937608623757,-0.041536208066027515
MFAP2,0.0041141765032909824,-0.038972985747368426,-0.018522233208087244,0.05532070065264622,,-0.023979280304063377,-0.010903751637858157,-0.005493715026820548,-0.02101249405839719,0.14122115428190432,0.014388939713787323,0.059431531270853974,0.01084599511830789,0.0453187622068665,0.17070666464449913,0.06856217121554649
HLA-C,-0.013822823317032266,-0.03329382877028204,0.040180929068778765,-0.08248857902487546,-0.06625982130207728,0.10124816654418785,0.017058817352863815,0.0045054097786135245,0.15164767947026284,0.13674105053676144,0.06538131522387221,0.060220873778522505,0.014877973388787328,0.02850699966011224,0.09159489030689404,0.1619141080075999
THBS1,0.018503665445268044,-0.06188525293349942,0.023473283733287675,-0.03670129027470879,0.008390084979058604,0.06928956536156104,0.023820032059895406,0.036200233064364956,0.16555665836242633,0.053403317265650396,-0.014556906898417328,0.0029299747085348026,-0.02159349540823108,0.05032733720435214,0.06654355621928089,-0.028214016472320115
HSPA4,-0.02795342473366584,0.03880184902373023,0.014867213948693236,-0.03905762482070229,0.11780322266681095,-0.017907591168680133,0.0044531215509886835,0.01784611500433043,-0.0498612667084103,-0.002705186403706671,-0.10122286538084663,-0.038685349126664936,-0.027477579976946446,-0.019727823948225223,-0.056818481701303915,0.06602176558076317
LMAN1,-0.0055228474641630795,0.1430433742176667,0.20306308733092193,0.0019095719411366054,0.029178707285337748,0.00010894148668685843,0.07581825751461219,-0.037032300442372344,-0.0053447111050258225,0.08416552354461597,0.021807089108896525,0.025455430741886068,0.02851545807804609,-0.036020071905143336,0.023507678264505796,-0.037002295756703295
LYPD3,,,0.08905728051317421,-0.0197623536228698,-0.02446134644925474,-0.01698847935861505,-0.017187119757589082,-0.023781815675096657,0.002267643399055166,0.022678474532939058,0.04759411985800922,0.07236472424500767,0.030997635336093562,0.006600842600815062,0.13276806750088194,0.09380569819209593
APOE,0.013822301430568736,-0.17193728980419604,-0.09267979876343885,-0.031266236511402555,-0.04983055194707226,-0.060856835883202655,-0.07904808782778538,-0.04384563675330846,0.07809324729076764,-0.027682707517529898,0.09539407069836088,-0.06051541923320232,-0.05316625835837938,0.015523906547902522,0.09561138483618968,0.11226428753963952
SOSTDC1,-0.019081877934305443,-0.053982456664436636,-0.05682011502820689,,,,-0.037716359633131843,-0.012075286949377281,-0.05520553822384059,,,,0.022695009925090503,0.0027647374969803724,0.004771838665832463,-0.05380426819557423
ANXA1,0.053512579097614345,0.09955360574835884,0.09386074360755468,0.015092575110521204,0.007366373533436416,0.04746478165430211,0.0030599611055794253,0.029450239356313836,0.09628745911835267,0.15619785651797305,0.012401092258095282,0.048440392524859675,-0.0263684478231847,0.0428464733087675,-0.010843359525453308,-0.02767828601895306
WNT2B,-0.0425463558227114,0.017723797222943413,0.013433789477588758,-0.04346625352700873,-0.02446135097627836,0.014749834823373635,-0.005703082160354432,0.034344115503271724,0.0008842851388811113,0.05639994725286296,-0.027148311262510074,-0.01980932882162718,-0.04070104847886152,0.05754860847900736,0.06583805031829618,0.01637656122992161
AMH,,-0.051956233517002536,0.010893417919148886,0.001009512034488028,-0.024603706982677578,-0.02360622011130075,-0.01676081291183882,-0.013080076378216019,,,,0.03566946484045947,0.04490316535919242,0.051178516965333376,-0.03362083570031749,-0.053080189138567
GDF10,,-0.049016911967157024,0.04729813779094605,0.012415219831877631,,,0.013049689702199111,-0.02287534432728536,0.015419453402371231,-0.018698487422793317,-0.014628603388506587,,0.051915834852978904,0.06015645395845986,0.11971105504287693,0.04615704318203236
EFNB3,-0.016079873841131596,0.030691446460704017,-0.023749412684623536,0.02563351724230517,-0.004292336386260205,-0.0005658817945637609,-0.015342203431319971,-0.030645082242661763,0.0010399442032321708,0.11972204474286668,-0.0885842707527823,-0.023044782785822043,0.06073016997085196,0.0015295278759984933,0.0484155338660649,0.07838908427592249
