,MGH258,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
COL7A1,-0.02706072060741958,-0.041984167257425785,-0.02168195153372498,0.02963722161712696,0.018945961381066686,-0.009162482786454049,-0.02556537591841497,-0.025114935163262776,0.016090036142073067,-0.049730203783000124,-0.005812956890140835,0.08037193357821185
CALR,0.04041224442590809,-0.016226977538547255,-0.004706689803182824,0.0018001623923428857,0.054639043349507276,0.007818166590350992,-0.05859258297532625,-0.0035364754858240185,0.058772966167924,-0.017863663728514865,0.03015392934204512,0.05379450030723214
PIGA,-0.04801967807343453,0.028294416274838873,-0.0005829316576311427,0.05007008195058493,0.04909816861192134,-0.032896443573090746,0.008334832825829155,-0.02232262582875573,0.0008106380364406863,-0.0017277544957892304,0.03279916480859752,0.04921812811147458
CD200,0.020078472548195465,0.03149573483414799,-0.05405354124257881,-0.022537935141799224,-0.0001617385345512766,0.010854998464232397,0.014220334458014877,0.044337646876844716,0.0034393134715180198,-0.03125305816531755,0.008125395741042115,-0.07521825561436146
GRP,,0.012543880640821112,-0.015238549497336475,0.12235762919445893,,,-0.018049608501772476,-0.01916325110748289,-0.017494049416435484,,0.044288337059648464,-0.025899303669338215
CDH1,0.02409886635790036,-0.013129906153241602,0.03140832807911299,-0.032899900972909735,-0.05922701588261917,0.059127599143215866,0.009078528326719572,-0.037563945845058476,0.018695066079392017,0.010517013036262228,0.006534067119488961,-0.02167232400328106
LPL,0.004559664593465238,-0.018274387112501126,0.043534150926955846,0.016666991035494332,0.1251427352878198,0.10098419386919338,0.03272354486506863,-0.0007514714842525073,0.074883173268967,0.012807866333216709,-0.046150658900332785,0.05008213802758985
SEMA5A,-0.016471368765081373,-0.03885950919811653,0.052372319045250915,-0.04444065392622531,0.023141126914440688,0.05810587582696472,0.021419106269024938,0.05109498675609021,0.017306951355902992,0.055573386012127336,-0.03828949953113325,-0.01235666591821288
SEMA7A,0.00033967201232731106,0.014954245358205704,0.0004980262858438058,0.0775082747900321,0.037189986505288125,-0.005440079261411734,-0.016335990603959634,0.022164588388315313,-0.01575133297019786,-0.013511248864728776,0.03210430737573019,-0.031931650016461005
SEMA4G,-0.020268631642419866,0.068297050274017,-0.021545945491187542,-0.022957191026802028,-0.0622552098554154,0.00727852478208117,0.03442062272022078,-0.050760652135941095,0.005076349517524224,0.11375962327879974,0.08021917387006697,-0.0532004144590394
SEMA3B,-0.04385407790722358,-0.03333167488100326,0.06959956391666894,0.04809850328224124,-0.046374039509166166,0.005685020072473938,-0.009751237994275484,0.0031003589306980296,0.020029192353512984,0.06967151384590801,0.055110436700980155,0.029139195028265466
RPH3A,-0.0004990019470833017,-0.0375044224157046,-0.012877073503644048,-0.013982875403454402,0.04414541596563822,0.004404745200568837,0.08261332231570921,0.035138540903909526,0.05093327973459689,0.045937290641894474,0.004449675849905136,0.017698094935022807
JAG2,-0.003082648973527078,-0.03412013908140163,0.0012320514064104175,0.021143707097127783,0.02294652170061408,0.05889665625004959,0.04340566638703659,-0.031237179439494986,-0.037218850396539854,-0.05670480795606595,0.0001289641529399923,0.019186720410876823
CGN,-0.030802692939178627,-0.034551833590546956,0.025608430709218363,0.045766189283439056,-0.005517728547588868,0.0203913700784372,0.0047302280007586245,0.05568135031287873,-0.01008942719564794,-0.047083036161333594,-0.011459143020129257,0.05322454604964699
GDF15,0.041316578653058156,0.017353823045608868,-0.012984938070169436,-0.03556833943124513,-0.020844126097608155,-0.03829997138140389,-0.017832590329188682,0.12025438485263931,0.030665101820002715,0.17916362666163288,-0.005600780433591764,0.04124331082810328
SEMA4F,-0.0462322937319143,-0.003329154698249303,-0.044716646332679105,-0.034078213588476576,0.08883035916350761,0.022102914027564657,0.0020798089688526798,0.00975073954622152,0.02364105306914938,0.03863550781165491,0.030089327932973028,-0.03334123607917351
NXPH1,-0.012613047562414235,0.06577946025329502,0.0049123230939916,0.019622073816526465,0.005588292024539248,0.06069969419527432,0.08896282841050343,0.007473564224545664,0.04216529709842921,0.06602906917956233,-0.0489421976052888,-0.036148777662536095
ARF1,-0.06306160453794135,-0.027858949252022362,0.016253944459084232,0.021414258992906453,0.1063480718196428,-0.0111798468277821,0.012789449708125846,-0.006288495649893839,0.012101049689836853,-0.0625720162124301,0.007185680305043398,-0.0078995081687372
DSC3,,,,,,,,,,,0.021738520220309837,
EBI3,0.010596605702307764,0.01550234655904974,0.01722371729192557,0.023361012312118814,-0.03211387021581515,0.0618283387711454,0.025067511079952618,0.028060447781157127,0.0590734034338147,0.15050086415113403,0.06953343279079753,0.03726664072436666
TIMP1,-0.03773022680665648,0.015707049258755195,0.003084998065655092,0.061158125141184516,-0.030813022775666252,-0.045811299502530795,-0.09909879649751537,-0.05317530950089013,0.006764056211046139,0.12389156057957515,0.024179016845937967,0.07580431755165032
SEMA3C,-0.029425054150311564,-0.026244468356490754,0.061132629199535916,0.04770084372442159,-0.00992638988326345,0.01186650194788598,-0.02839027357157536,0.012494394628085562,0.02998772561706221,0.11518394630035185,-0.03578954933189727,0.02139467348126923
GNRH2,,,,,,,,,,,0.03269763683057908,
GAS6,-0.023648997757199766,0.018293199609982744,0.01968713192648488,0.009786080407342383,0.08432700982574275,0.04066330599199797,0.003975453744080853,-0.007950767880089337,-0.02665412377050433,0.04301180283574387,0.03342285377687384,-0.04860028353344926
MEPE,,-0.03535207329340895,-0.027943076206308568,0.004270565097784394,,0.0376147976557173,0.11289320949226882,,0.014108972589514492,,-0.042461498282995565,-0.0675746937218346
SERPINE1,-0.012544842646155244,0.003336899156649305,0.06292550774687929,0.013927845723480041,0.07888701248632803,-0.09857190337083062,-0.10482304674261826,0.002823046067249755,0.0012561867947569107,0.10191308034438128,-0.03254547199331167,0.0640463949207653
RSPO2,-0.01771010119861976,-0.023703602062865446,-0.03304076404099284,,,0.06338967718098797,0.0361565823764132,0.0026616778707236727,0.0044574139220164705,0.06348509490525756,-0.017478981923439454,0.020144322791807823
SHBG,0.07718754368086245,0.007366907907951465,0.015041303926051991,0.03729343405940523,0.0680840448934166,-0.023659358722301994,-0.019431343018319627,0.05119097790576174,-0.02538518397504156,,-0.008255265614137003,-0.018519596073065726
LGALS3BP,-0.014926175442232197,0.04595142805448679,0.10013771020931464,0.00531958542664,-0.08283945313390784,0.04401402338276575,-0.05738386396302296,0.020500061246554006,0.07286404408341138,0.1340668631511362,0.062286426089926454,0.08938936653790425
LAMB1,-0.0461349306004733,0.01964844143532708,0.04095106764475142,0.03336711297558393,-0.0324750549112039,0.02981594563459057,-0.045085228049670745,-0.03445509910477303,0.09630154779676826,0.04912345121479312,0.02872685534978385,-0.010558463189957677
SPTBN2,0.05894890647334775,-0.013418300209987442,-0.03793523722161719,0.02125512559707786,-0.131181263046182,0.08238212436947091,0.0773228780489352,0.021488219748703734,-0.012003070892797892,-0.0028083008758291923,0.046213496742308506,0.0196213553115214
COL1A2,0.05920286912923161,-0.031253912646036795,0.060654728630287875,0.018195507447233923,-0.0019935940090461592,0.03470534043458599,-0.06497829567303395,-0.025830160013720606,0.03452660585279063,-0.0935962240441115,0.016862516107526697,-0.03410022972072176
DEFB1,,-0.010580195100162745,,,,,,,,,0.0029307668309711214,-0.04631454919685619
CEACAM16,,,-0.022063704082394008,,-0.050719786694882564,,,,,,,
SCT,,-0.009724503112949598,,,,,,,,,,
WNT11,,,,,,0.06111644119663489,-0.040267058789335904,,-0.03758006477496071,,-0.000795422687492379,0.022572884367460598
LGALS1,-0.02380959923345815,0.007526686105122552,0.025873921089339395,0.00838767313510014,0.007771476391102442,-0.08944430600677976,-0.057945481127565424,-0.030810436996798043,0.04340968095298383,0.10295195021097855,-0.024541808096218552,0.16300178886091482
BCAN,0.044237826630768445,0.05648350884009113,0.06962119165206983,-0.048095887412697214,0.0017295311012868384,0.09111680648466179,0.08731638623008837,0.0670492847352806,-0.011952111299352943,0.0971696217398543,-0.029777772571596882,-0.0710023366406245
ANOS1,-0.07451168627601659,0.04644601873883808,0.047902693256049816,0.0631224725965879,0.03247666908721145,0.08840598602264742,0.008775986908089447,-0.029696343634269227,-0.010778027874314684,-0.0033340095713369,0.019430691308021115,-0.07471198069788292
EDA,-0.006201289029062083,-0.015237339010436847,-0.02655159952453896,0.1044260812918236,-0.05719297349832283,0.08076109061086027,-0.0027114603842322473,0.03545383622317387,0.019681537559553913,-0.04663018201075331,-0.0045957134333902295,-0.000775883772871777
FGF22,,,-0.0022491476535323293,,,0.05276730901577491,0.00461822473182525,-0.03369769648169827,0.028251780479249533,0.07309119481685739,0.007901413181975219,0.0732382757374868
SHANK1,0.06709954859721347,-0.014233978850446033,0.11845223775296261,,,0.030273460587045227,0.04650867677049829,,-0.04374206421106784,,0.00519299799108218,0.043463077541449194
NPVF,,,,,,-0.02701626804600322,0.08056880250103464,,,,,
RAET1G,,,,,,,,,,,-0.026533413762874068,0.01418315344521714
TGFB1,-0.052206407225263735,-0.02316848613088331,0.0656780568139682,0.059216013916664895,-0.029133580096453164,0.046380178099035684,0.011100169454378977,0.029505371374058533,0.03869472746118674,0.04151844302382316,-0.0019287880556083524,-0.016830816824514195
MSTN,0.03601550949259105,-0.014397348830310824,0.03180606509485098,-0.02298798176005206,-0.06826522029637644,0.09500030643820472,0.07518366719519591,0.017687849241753553,0.00105554328596532,,0.030796926803652373,0.0539685340395265
WNT4,,-0.01494284958214434,-0.016862062753346927,-0.02817396553608046,,0.07087450787690566,0.039430353520506695,-0.02427674063493618,0.04182905858209054,,0.039974398106440025,0.024421748683572175
TNFSF4,-0.02890680146228957,-0.025567392913213537,-0.011511628492147315,0.08074651360093686,0.07485015977820715,0.01363299649917122,-0.008024978362622564,-0.037401842184331756,-0.02320041219884309,,-0.026179683659457848,-0.02208688952855426
NTN1,-0.05988712739163161,-0.045097873082000556,0.05858948093979989,0.027234934469528425,0.0006832530425744344,0.03191050074979831,-0.007441993948495309,-0.03194882072562903,-0.013741442461170119,0.08901162802151404,0.0559360698244206,0.05279092318604594
CXCL12,-0.014828538532933597,-0.025784518688043538,-0.02508015208478399,0.021728574604028068,0.053139584607957015,0.03717573059053091,-0.003407767344080588,0.043534904603535596,-0.021874272464301847,0.12424813159544011,0.07178818456951729,-0.04444176814956071
GNRH1,0.09588608949847298,0.028745012817806323,0.012479601381237215,0.04841965028103871,-0.01342491579607162,0.024841741750313853,0.008066487489191027,-0.024600132965332568,-0.02523426703728027,,-0.013500764814569426,-0.04192579703112719
FGF8,,,,,,-0.019777428858270364,-0.0042294989445447965,,0.12802903204342586,,,
RIMS1,0.017542772004240766,0.025042536875335673,-0.04439879372336982,0.017553476504664225,,0.046300455895809896,-0.0023776026608834347,-0.018912465946241398,-0.02132714470261572,-0.05823209976035899,0.0019447924240116917,0.00124309107963614
FGF14,0.007136381890589039,0.01965315616444562,-0.038079456708788116,0.09066695753345752,0.007996121997426222,0.0301328049107671,0.03380931006130421,-0.046625931269271725,0.024507574744318732,-0.02205647455111778,-0.012487663047111741,0.048911738394110116
IGF1,-0.04827701441665144,-0.025316795990907463,0.06070997198048634,0.037014130712776774,0.05577890782735503,0.03893380493888656,-0.02783906143545749,-0.05883652820133804,-0.026891792996185684,-0.01369621305981368,0.05482480951831122,0.09873948430680381
TNFSF10,-0.044369177583937824,-0.024666566344666806,0.008088070899511834,0.055194582505062914,0.07125827595104887,0.022604769656539195,0.006726312370640818,-0.016578060165556106,-0.003987494995468534,-0.012301773133158033,0.002050213204038193,0.06364941944803354
GDF5,0.08753890757520323,,0.014519600045884973,,,0.028767771227563608,0.011465050613497707,0.037090161544857544,-0.021826524073586904,,-0.006460155207755544,-0.06718258293085652
CHAD,,,,,,0.046962344974892614,0.0016981576618090317,0.046877063968720475,-0.024930020023830813,-0.04431102186124545,,
RGMA,0.026113664126968673,0.006705427054271107,0.07947300480355339,0.02915747036434932,-0.05600205309991816,0.06593992005523626,0.05349711892399786,0.0597246602915456,-0.041196475782559236,0.03808959691704148,-0.0003183133235151575,-0.0014540062161676355
WNT16,0.08578780128301818,-0.01672783942195647,,,,,,-3.492608192185977e-06,0.007535950418735675,,0.002495299464394445,-0.03959422909725245
CX3CL1,0.010498991879933651,0.03474706053031481,-0.02170941754945485,0.06207139407215369,-0.01649035120289506,0.050661009816252434,0.05307006141771851,0.010162967265031592,0.03731278728564953,-0.034147285896623414,0.01622465595435784,-0.02860317754285159
FGF1,-0.02807066354771659,0.010496708418613452,0.007437823413122594,0.059301650308011065,0.0364775485801774,0.04455755128466037,0.05186008241670318,-0.02106164063668301,-0.06716104370754689,0.05978106470982701,0.053479128113682,-0.061905400281199736
ALOX5AP,-0.022026552501369576,0.08371068483625455,-0.022233277188219498,0.020299563966734723,5.815472895829467e-05,0.0005158728978373394,-0.03806638501551302,-0.018761334244418833,-0.025709499526042654,0.02363428997370405,0.06077178558784553,0.11386152678955247
IL1RN,-0.015760862396194016,0.018258263883204128,-0.013258449489749257,,0.07610311596454798,-0.046332296083203814,0.06781621249046989,,-0.008478071641182866,-0.04478265901165187,0.030810437082897428,0.05008778771109795
PCSK9,,,,,,-0.023565264380391554,0.07678866364212471,,0.008940855642410215,,,
NPW,,-0.013490782118357844,-0.014767026049874168,-0.004187215459329464,-0.03875396544753135,-0.06462843675188638,0.003818869184540429,-0.02523540671162368,-0.030792826966393513,,0.016034527157727005,0.00039273197685378374
CXCL9,-0.0066903290355629875,-0.003635041877139338,,0.045275735411987976,,,,-0.02960157402456366,,,-0.00386687614643468,0.0422481860583365
ANGPTL4,-0.004590334514318045,-0.035335594025162925,-0.03404183523759321,0.006399279812286935,0.012162909480854085,-0.060389652866037195,-0.05116909975132144,0.0433107289058577,0.004916642867267037,-0.0805394437931674,0.06198429908358592,0.13244840962056054
UCN2,,-0.015237339950165211,,,0.05067479181619219,0.00644187636400139,-0.01645128046320361,,-0.017494049416435484,,,
OBP2A,,,,-0.0010727511976954174,0.09872898615427701,,,,,,0.03693758386456257,
COL4A3,,-0.019711115418632092,-0.016720520180633105,,,,-0.013830618074220882,0.056519626727453504,0.03852247372124208,,-0.03914007507456339,0.003461562771028699
NRG3,0.03566199489048254,-0.03515308530543702,-0.015418219319835311,-0.007436577057379269,,-0.04754356575805734,0.030562817422490035,-0.05534794509579781,-0.0060210762761059205,0.07995426658848592,-0.014631797564747166,0.08182783529867928
IL23A,,,-0.020343379746006588,-0.025372828523442862,0.036704164091368445,0.05130252299002551,0.050777875001843956,,,,-0.005729432130813684,-0.0514065992614398
COLQ,-0.028756739769152283,0.044529117130878475,-0.0001263041321165959,0.06277662061865408,-0.0055482377018575176,0.07506227141215024,0.03529991808489582,0.016408811812699823,-0.025424775823126092,,0.07753747510707944,0.03323176711024909
SCGB1A1,,,,,,,0.08840451517131294,,-0.01791222368290456,,,
TNFSF12,-0.04995534771975213,-0.006664449689328185,0.010994314977671798,-0.05177368061812777,-0.05411705818817513,0.04278141634994578,0.029100029353479266,0.04014166400884791,0.01842502614268778,0.11487470408793989,0.0438050246636363,0.1075273281106829
DKK2,,0.0021077553438853614,,,,-0.012247270985980751,,,-0.020617756620247205,-0.04525023393659729,-0.011783715585764173,-0.02525053071616344
FYN,0.032349702038201526,0.024703464346640672,0.03776313477821869,0.01114693970608752,-0.09098446507690248,0.03017225466128183,0.0925706979166633,0.03288852822193607,0.020013430961783107,0.05617071741580663,0.007082337251947406,0.033155870697335665
ACE,-0.0023483450489266504,-0.03534241807513449,0.06416896630068107,-0.013093287545970257,0.0083886509477078,0.0864183390923879,0.017811017832726962,-0.01781904003853802,-0.03511331762539774,,0.03237872799978478,-0.03545357058965432
IL18,-0.053771706852469146,-0.030514655253650335,0.03815608921296752,0.08224139939538816,0.15070175424611792,0.11188822934354042,0.07009901778057735,0.026807838953772364,-0.02513189028919218,0.09137558995242381,0.003953639604572885,0.04059689056251795
PPBP,,,,,,-0.02885338993219132,-0.020689857071601554,-0.029053835368475864,,,,0.03200122500095685
CCL27,-0.017939798433722818,-0.021854951986993845,0.022492807197395714,0.003389069760925679,0.06872242697876169,0.012791454991471439,0.09157906282632468,-0.031193107750005455,-0.024256094494760294,,-0.002289313938436877,-0.04477091507575361
SERPING1,-0.04135176939414039,0.07007168678709487,0.015201082029382397,0.09587554515996527,-0.11035641142242406,0.06820329970933352,-0.013925612930879785,-0.011946554715691097,-0.023444226795678508,0.022790781060742643,0.09816716804993925,0.11734450904347027
AZGP1,1.9620651029010864e-05,0.028604134834850786,0.05906852093769427,0.06767404193092935,-0.001145350686739371,-0.023383299161894237,-0.049907443129144594,0.027180721277729337,0.04763107297475886,0.03990228568486585,0.05209256512433391,0.11111737722741431
INHA,-0.024590622858081973,0.06830777629465745,-0.0201328743849579,,-0.06457033364888229,0.08014020881178936,0.10561416309687251,0.053115634515609196,-0.011470828033833282,,0.05197548460343837,-0.028104906787812606
SEMA3G,-0.02721856258550352,-0.0011422345964951458,-0.018868066362709428,-0.02466749928001149,0.0497777466315947,,,-0.0006932752109896039,-0.0256846704255284,,0.05031313753936707,-0.04914730527515896
OXT,,,,,,,,,-0.014999621744156741,,,
COL6A1,0.08041396543156563,5.5146845218164755e-05,0.036759942055045895,-0.004215278074610622,0.014130615658169884,-0.0337558220786273,-0.08274571903276913,-0.017421488239227102,0.06028896657923666,0.12312606342469527,-0.017181878742904836,0.01824188357906353
FGF17,,0.04151603708170623,0.05846523585039285,,,0.07746624395672855,0.05490757332384685,,-0.021502840831535752,,0.01931222297637338,0.0019287384915123765
TNFSF8,-0.01947727179700762,-0.012474877416035207,,0.06304156722888056,-0.05349227435629999,-0.01744549408538054,-0.019145632301426366,-0.02259553450069962,-0.015949550023890466,,0.041476152136326966,0.10476549223974452
FGF20,-0.025933155009465383,0.012274821639041261,0.004427718487500988,-0.021894520333284696,,-0.034044911692886475,-0.001131420420574283,0.05345069123027156,0.08674981357684029,,0.012219562142143717,-0.021398567506937652
ICAM3,-0.06544188824265466,0.0326669528628351,-0.04677620529914111,0.07306772562957256,-0.10758568376258032,0.0503700409432024,0.0008352992368700067,0.02872439573143473,-0.025529989562573623,-0.038813474082199484,0.05846561893551177,0.07131792025183731
LAMA4,0.025322612875269105,-0.025822556128995273,0.0985216059362341,-0.003927587997695712,0.05730355893032164,-0.020991922796452914,-0.06031533810502757,-0.0076729359659870435,0.03889650629847748,0.045467058828658535,0.013099442309918899,-0.04854570083077186
DLL4,-0.012924209293845941,-0.006938723343840519,-0.02397041426105036,-0.004898627607631536,0.054438603642631436,0.04303270323768803,0.04777754413452064,0.044491799940715275,-0.06568803715685634,-0.039860472105349064,0.03418069852482117,0.010165947909249478
SEMA3A,-0.0007834775364667758,-0.0022538241726012915,-0.02626614943252304,0.056635083689416416,0.08230782698150607,0.056076364374217404,0.032155488641031245,0.03727241986622803,-0.00524413857849385,-0.057588081583206635,0.02731406506663371,0.04620404496284911
RLN2,,0.07572177713997266,0.04023060139671842,,-0.057192906314085974,-0.021649475078049145,,-0.03762307704909934,-0.01749404748734747,,0.030333114313850176,-0.01673048131929036
C5,0.01269444450630449,-0.006640285494355465,-0.0038185149381885688,0.0058785200947567414,-0.010165880863453648,0.0838186844958818,0.06897652736167459,-0.015850147117105022,0.06691444518647896,-0.04525021337265949,0.09799265666846413,0.0278673777726595
COMP,,,,,,,,0.07155860622209033,,,0.009759515468242571,
EDN2,,-0.015430800181364288,-0.033518023324001625,,,,,,,,,
C1QA,-0.009543386264466892,0.040042843812676046,0.03414290298200046,-0.012588680479364048,0.019602852569102627,0.06935695684443716,0.019829370005779424,-0.04968844712076204,0.025126802868177967,0.023142925452244202,0.04880297179007354,-0.0525122570489782
UTS2B,-0.016517130897008337,0.013827416588632967,,,,,,,,,0.02985171797905714,
COL9A3,0.05853343483338689,-0.024081290497236226,0.0821575107148497,-0.04772196269492448,0.01647932912774624,0.07704530940055704,0.02065687752787147,-0.028734352182160427,0.0010472732275336608,-0.03481129077931512,0.0012606112603215987,0.01022510243525871
DLK1,,-0.03389292548436694,,0.0007974564958466919,0.07551501399803992,,,,,,,0.0026904085514646674
HGF,0.05152457942085016,-0.030745345262494558,-0.019371020495397233,0.06699191819681308,0.056633353323158935,0.07626859280608342,0.07513196840495143,0.009942134640424139,0.014366758765242326,0.08501992750200121,0.02051358622575801,0.04221553414236769
P4HB,0.06610799927959482,-0.019454076692027582,-0.015552112226908577,0.007881504181667297,0.012699309494502098,-0.026540092402387642,-0.06348577326108008,-0.02447054382379034,0.032987620871021556,0.05484428486842979,0.03760216245021607,0.10289162566575265
ADCYAP1,-0.01816678377810124,-0.02106358901558638,-0.018740423365833855,-0.012066545989634067,,0.06047695749273392,0.07142868607232039,-0.02373716105808896,0.005426093082135632,,-0.013005158164339725,-0.03628918646956973
GREM1,-0.059669609385823344,0.1182245203231072,-0.002288218291778774,0.039167558446601365,0.18035275577900442,0.032094326012161944,-0.026236402241096038,-0.009927939266197144,-0.055444390203640455,0.0009034816690754352,0.0478223744928936,0.02122114942945091
EGF,0.08447357018936835,-0.007724190078947885,-0.02314827872915443,-0.02298796793093617,-0.07226490993211507,-0.026470053885927856,0.00741501496654185,0.028255930860562408,-0.02202577684118923,,-0.0035077444799874757,0.018918633776512345
VEGFB,-0.04215388004409961,0.029186947313031363,0.031815713781732334,0.00873823646146687,-0.020296870363365842,-0.01307653417806011,-0.005312711767601229,-0.001298078243993815,-0.01824250350232489,0.028404024163495332,0.011135451928882649,0.01848337462765419
FARP2,0.026020418283058896,0.0014605739526177654,0.08954088956202332,0.038212241552976825,0.015355566023908555,0.0580339427078145,0.03142032371069213,0.04680663117066873,0.06437477307906053,0.19956010917690137,0.010770334693055487,0.10851104613629062
IHH,,,,,,-0.02833958759027991,-0.020355897223069453,,0.025727267196361328,,,
LAMA2,-0.02269343205899229,-0.011516164208203256,0.032062207115076756,0.04183310230710326,0.0491064031645503,0.09027503387144908,0.020489705332104875,-0.04739802634110133,0.003804232586997997,0.008320613294080329,0.047874237380422846,0.006958550814711611
SERPINC1,,0.08318525976508767,,,,,-0.01668743052434833,,-0.01706624526213229,,,
NRG1,,0.030425614456724037,0.026241791792865916,-0.02262883089938276,-0.05626971946428848,-0.0072146320044558995,0.009327201889381253,,0.039034325597973256,,0.10128182739874161,-0.01679986856246665
SPINK1,,,0.013514299089644818,,,-0.051601201944668953,-0.045567636981872064,,0.04855029134484713,,-0.007495133489524411,0.07877232283852628
EFEMP2,0.03889762371135872,0.03769383685126159,0.021984859532696736,-0.020604927049648978,-0.016199506157133056,-0.015135430945209511,0.033016393719024574,0.0039703112021467315,0.08436416324789177,0.018443725852547888,0.06835085262771864,0.024101137864183244
SELPLG,0.007395974770369169,0.032535564607004415,0.042532829267186385,0.013985096654900352,-0.023328864436406308,0.07351498472461922,0.04789014585378929,0.01920628210411461,0.023297882360051127,0.11290440137212936,0.0577409197075994,0.02274257487196581
GDF6,,,,,,-0.018430425587731995,0.04377951796348308,,-0.02390189962912699,,,
HLA-E,-0.002657821214747141,0.06363379881943881,0.04701452207476611,0.030180819140974046,0.03017594965156368,0.05791020464014464,-0.04335047396991414,0.030200360648740418,0.008350968291006384,-0.031192366798741576,0.005295639453688842,-0.0652067745770264
PTN,0.034597052919770103,0.013455979700521306,0.043727021674613564,-0.006296109441975418,-0.05555410563610752,0.024976074934882447,-0.001966369496651894,-0.0032698773828598385,0.04195522153266428,0.1481506283731224,0.0003739836756314925,0.02867709051149147
CD274,-0.03282487668064445,-0.0009491727701649746,0.010944002111895326,0.04658835055442916,-0.0022157270843149632,0.018345309826875118,0.040404224744697,-0.028801940046546022,-0.04366118049442245,0.06786724771598215,0.0809884940157696,0.09800986247649325
FGF10,,,,,-0.047275042493208984,,,,,,,
CD14,-0.021787062518814754,0.023820463768904645,0.06142352541897419,-0.015128419240960698,0.019669461009185422,0.09310826803555218,0.008333366870842327,0.01781141930715853,0.05897319050709902,-0.020824146741920548,-0.0009638403857582056,0.057170962561382016
SFTPD,,-0.02017055166642425,0.011216750263070325,-0.029055091936038734,-0.0056552383138479875,0.12248869246547543,-0.04457582347268326,0.044034561652063764,-0.0040726625300129635,0.07299856535764991,0.01322615570522634,-0.029564475370322946
SLIT1,-0.0255743140385033,0.0030400277118625544,0.057627874042814005,-0.002366449172511089,0.02494306870037611,0.004436732351932095,0.004658138907323539,0.04533853499136259,0.0027896457859929932,0.16166038257111853,-0.02495839073359276,0.016220665434289926
CNTF,-0.021304122869851318,0.10027994505542041,-0.014767026118340194,,,,,0.06589719568040091,-0.017494049416435484,,,
BST1,0.06627236360406122,-0.03036441644843726,-0.030742412439352235,0.05909947588439286,-0.10494717915997986,0.06185643919438345,0.019301432121370723,0.01375049997678082,0.016660051390003035,0.04269673402508745,-0.011902752290759573,0.03124525076837254
AGTRAP,0.048734995951077116,-0.0014529781396150504,0.05937565810093809,0.056612856362936184,-0.060336996646492155,0.02039487453441764,-0.01412923696390076,0.037812316562588336,-0.010441248637426006,0.08644651977004723,0.06411112812160243,0.01359377949328521
LAMC1,0.02072637980298381,-0.029698690861473722,0.010704042900139063,-0.043310927443048985,-0.008900415971814075,-0.04892634986512396,-0.05775970056366396,-0.000904508268565157,-0.02170071047671143,0.027786151397850768,0.02941966368895115,-0.04218815450582998
COL6A3,0.07582320200045281,-0.020769540419219655,0.025942307755826368,0.08638958304526856,-0.023325422834110102,0.008578444932943633,-0.04194391147380783,-0.007893580166040822,0.01604896623183579,0.04884803061677906,0.008445574857040535,0.013651922661804062
FN1,0.06998682732316774,-0.02199166329020391,0.050269150567426354,-0.003390900815676569,0.04193039127425535,-0.001685062444757257,-0.09507699486967129,-0.03384696136111761,0.015443697761516237,0.10939292714322606,0.010934893951897551,0.02770997245615717
MIF,-0.017252874953976417,0.005076212461033415,-0.046061885499013265,0.003217576348869796,-0.07272037910386231,-0.0942060200300455,0.011047499571103816,-0.000625657007719549,0.0366922469690511,0.06900307035468656,0.018036445845609643,0.11446676937029632
JAG1,0.07948585855509414,-0.0038319777775804517,0.0039853168739737155,-0.009680834293219856,0.045195774700323106,0.07123644737931348,-0.01713086017885031,0.0015650851749547698,0.04284382832968994,-0.03547028816639197,-0.004099942032205821,0.02089774169520127
NID2,-0.010729847150578899,0.03636883694609834,-0.022411872246615606,0.07362288487833321,0.008051009729003286,-0.005784599991084637,0.0020127989263259436,-0.017491350228873232,0.013730764133011183,0.05548599284070844,0.03777022020710432,0.03453362489102366
EFNB1,0.05735385739340547,-0.024123243808144283,0.040777160857877096,-0.03724157999666188,0.08405951212378804,0.027374295836853305,0.016126356854673087,0.05221995669460106,-0.04371077301553568,0.10926327317000417,0.021101341924927127,0.038867460072001356
COL4A2,0.08717871126711783,-0.056483707436663,0.010961246511731164,-0.009453948267475682,0.014354270134696664,0.05270513798347181,-0.018231722383373204,-0.0365570839990135,0.01150445955084253,0.06577573270393937,-0.01192406875924675,-0.06224202930346362
SPP1,-0.03310154971276477,0.04949426889157008,0.04437825267706451,0.025921963436554247,0.06521630099053688,-0.058005460318028515,-0.048891938801222834,-0.014631758297032222,0.06327761778651247,0.0016275624424492569,0.050729373852160455,0.1313354721172697
PODXL2,-0.00047100670914270967,-0.02627322290318015,-0.008859133848284288,0.06009948026653898,-0.06946343021619719,0.09905627136477474,0.04625843783315939,-0.032547662159340934,-0.0336463008366265,-0.05579225277764768,0.0377273854350192,0.03706842565486452
FGF9,-0.01947727491176544,-0.035053319376181495,-0.02757755553847155,,,-0.023884418472688886,0.05048710498974062,,0.03582851330361835,,0.012221541348700994,0.032648933234816525
ITIH2,-0.039236705478701984,,0.011347211569634759,,,0.08276386283762935,0.0593819111426358,0.02914459490449664,-0.07133945370526451,-0.03254304990121506,0.03218588073515338,0.014882520606372891
