,ZH1007inf,ZH1007nec,ZH881T1
PENK,-0.008985464380123293,,-0.019975892897518967
CTF1,0.016221805306221204,-0.016165430094794375,-0.04449379364972666
COL3A1,0.04947774105043029,-0.11212941227990739,0.04691929395816539
S100A10,-0.006249918163366664,0.08043571370218987,0.039088523526013844
FGF13,-0.027806240438503424,,0.03781118650101013
SEMA4A,-0.04521707932314769,0.017697000555148196,-0.0027667781217003283
EFNA4,0.01659941818841414,0.01622164735757271,-0.022334532646483763
HSPA8,0.05610913500137141,-0.0655868689109334,-0.026320857707086132
NPB,0.05347400480842536,0.03979302675366917,0.023184737795224068
ULBP1,,-0.05731188362646477,-0.02616396174710894
SEMA3E,-0.02481767574331468,0.0330993694623348,0.0012775923049579852
FGF3,,,-0.0046861515144540206
ADAM9,-0.003075562509519668,-0.015331568188284649,0.01286235913994337
ASIP,-0.02305455111595835,0.022810073333786905,-0.044336590928485346
IBSP,-0.0074832567969422194,-0.04791529059672999,0.029699980969190052
MMP12,,,-0.014035573300032798
FAT4,0.01303344276826836,-0.0629632478512816,-0.019706704906347367
MDK,0.03682330249120055,-0.006320103325212054,0.0604575945433747
BMP5,-0.031278344503083116,,-0.017035752387213277
CAMP,,,-0.02055366524190479
HSPA1A,-0.01966738402836285,0.08193988323057118,0.011949796737734136
SEMA3F,-0.0401487808235117,-0.035882662733346705,0.0663185215512712
ARF6,-0.014041828426996512,0.030095578938060787,0.0007255108937141397
IL6,0.14057123445060882,0.08896127995456553,0.008933557854636813
CALM1,0.05521983824129433,-0.018291106816709358,0.047348088449905734
VIP,-0.027806274521522033,,
NMB,0.06159887262162554,-0.027549770393043054,0.021678420859344575
CCL26,-0.054806543834130014,-0.07474421201931795,-0.024985025471049298
FBLN1,0.03098502577971569,-0.1410948904767753,0.017659728855485588
SAA1,-0.02721980336584405,0.061919873996304,0.004996199543967702
MICB,0.045106600924966184,0.01361904221211361,0.03796001993940604
MMP13,-0.03254355396916077,,
F13A1,0.015882501609946052,-0.002264702540972715,0.026964173392155875
CXCL11,,-0.036453388105564345,
COL5A2,-0.05071182227035792,-0.09804906091820047,-0.0045739955512367845
EFNA5,0.009413325237804032,-0.038092065936783014,-0.045196249796109436
AREG,,,-0.030600508086597023
EDIL3,-0.027504224956975715,-0.06455250679772412,0.006443150701394188
CD86,0.06137013766408763,0.05052370327935983,0.04689505117916461
AHSG,-0.029004758615208764,-0.03475257212369846,
HRAS,-0.050680741696021464,0.02384113732000948,-0.03968805900067742
C1QTNF5,,-0.047782041641968545,-0.016475585032035008
RLN1,,-0.035894178358332154,
COL4A1,-0.028874328746335,-0.15517850454497586,0.06364777474374766
CCL3,-0.013318867515040056,0.08346153552258181,0.010800940625208826
BGN,-0.004204223959000808,-0.09576394089036251,0.019811343112728686
RETN,0.03248052236614265,0.03632047487935656,-0.017658496405803924
S100A9,0.006496571810268138,0.052155885178150695,0.07061050669968533
HCRT,0.031969572117146745,-0.04925244201646777,0.0029766328741762395
FADD,0.010158502516786147,0.09869678114006916,0.011639269728828896
ACTR2,-0.03958913553246997,0.057865709649982555,0.02297555348902164
BMP2,-0.014420844057457726,0.14184999519784985,0.048570039227876366
PDYN,,,-0.035953235394399506
CD55,-0.014330662521675815,0.012378998447179622,-0.034970236288415446
PDX1,,,0.004157735316530347
CD6,-0.007411288738675036,0.08779678810320664,-0.019681282495173938
IL16,-0.002431401762668185,0.04208008139844617,0.004993326703052145
LAMA5,0.08293144290171005,-0.09224815427182377,-0.03273164056023541
RGMB,0.0310631821534818,0.07188320132572554,-0.023865628939853323
INSL5,-0.030537179994308487,,
IL12A,-0.04129753153319725,0.029275344878055352,0.12448276935667142
S100A8,0.07970592100849734,0.06263400606347762,0.010460602511321226
TAC3,,,0.05625411690839152
MFAP5,-0.028610261175531875,,0.04584393862093764
CXCL16,0.009909480201453697,0.026386009503907897,-0.015046202577481592
AGRN,-0.032314534427019266,-0.06748322106716113,0.0051052853779705535
COL4A6,0.00606354197893585,0.03108026091799422,-0.05392984318094112
FST,0.02689810393803984,-0.042627399102969685,-0.0020802935855401454
MEGF10,-0.0664203475251753,0.05344097984738648,0.01514928410426438
C1QB,-0.04691064988207752,0.12946757259332148,0.032240972244539
HLA-B,-0.020402100839828463,0.11778416670809697,-0.014173561359713455
PDGFA,0.018961303299278517,-0.05122448323688621,0.03349990793644157
LAMA3,,,-0.016300100715424426
DKK1,0.018512619414572898,0.006268533146190392,0.00845488971364477
INHBA,-0.0024052468873865963,-0.010920420780576472,-0.019172039954256953
IL7,0.07413455821414805,,0.05359529654858784
FABP5,-0.00025485800465510915,-0.032418192652684426,0.08007914707799829
CCL4,-0.0704481934279825,0.07908319114647465,-0.01762415104732846
FBN1,0.028695905096215064,-0.08440836088275572,0.048603852926016315
TCTN1,0.022199951218870445,-0.004085720230014401,0.023644618380892525
NCR3LG1,,,0.07628926122778663
BMP7,0.07967274038248637,-0.06361608900297731,-0.0230857327798019
NLGN2,-0.08392534710864406,-0.005092068865831633,0.023552162275493005
CCL25,0.018646999602763472,-0.055740216840990287,0.03917029455819702
NPNT,-0.06803223400887004,-0.04208460932874954,-0.0534780270009493
KITLG,-0.03174375926472189,0.07248851742896557,-0.0020854214950006074
MADCAM1,0.1644638716585297,-0.03237121447252544,-0.015018265490743808
F12,0.03731169926838053,0.10971478588503489,-0.037094667708413874
S100B,0.0004841276457725993,-0.08958029060409871,-0.006990435372721702
IL27,-0.027806259973876805,-0.035327289069328374,-0.014035573300032798
CD99,0.047253727567167385,0.11418311815136147,-0.05754820330213234
PDGFB,0.01603402854691951,-0.03603776434422116,0.035634848891954736
CLEC2D,0.012116665026662284,-0.028903986014931767,-0.027192431501796715
F8,0.02800342302921744,-0.05429986168449691,0.03461663347130925
C3,0.02245825087221514,-0.0024823013292825185,0.0065697636534144364
DLK2,-0.025697287897335608,-0.05296184095411056,0.0031453857422417157
TSLP,-0.03705543379112104,-0.006018815003025613,0.08560067037497152
OSM,-0.029019521990205546,0.07904327483445811,-0.032282924349855094
SLPI,-0.014350115923375331,-0.010878970645377559,-0.015465812964979253
AFDN,0.031463711775618144,0.006153437068293477,0.04131581489983428
KISS1,,-0.03914583701020102,-0.018460466215527434
ULBP2,0.10283021742486018,-0.05964443751061711,0.0025322734049825187
ANGPTL1,-0.029004760215994737,,-0.034207435304552614
LTBP1,-0.05130405847210419,-0.0697043458295168,-0.049215492144616055
NTN4,0.014854540047746511,0.0009491500577758517,-0.029902018192230075
APP,0.01731298462167919,0.016171385622360847,-0.055470896441847786
RIMS2,-0.040713604789132656,0.08802219649858666,0.004567088093983514
WNT7A,0.024357368036786998,-0.09107472947354099,-0.040054925649327486
GPI,0.07012281985972808,0.09645211010533242,-0.046591507601080745
IL1B,-0.017870359703845127,0.09094770034878182,-0.025843224160237033
SFTPA2,,,-0.015018266533317712
HAS2,-0.04825983552865402,0.04877578502607769,0.04836443328607139
IL11,-0.017145777556856253,0.031871683115609374,0.03763688122591877
SEMA4B,0.045434230434595387,-0.03217946069633757,-0.08607973679349461
FGF12,-0.02045225475554145,-0.05674485950955009,0.006796016505165807
CP,0.046743608124670724,0.09637845197632502,-0.010867128549356952
NLGN3,0.04067765661634004,0.008050167351128276,0.0496049807638248
GZMB,,,-0.03180442129308017
PROC,-0.043000881340782234,-0.029832205262792757,0.07058932852765758
TNFSF11,-0.008383939500569936,,
AGT,0.01770772405613525,0.07963258652441042,-0.07413588107731885
PTHLH,-0.03364887604543188,-0.04937832472524024,0.08051596413481912
COL1A1,0.02570957859603508,-0.10750962617031554,0.04672978150574563
LAMB2,0.06809506847838111,0.07319482194898459,-0.025656360070110643
DSC2,-0.046827151158965845,-0.057462833281657646,-0.019065718145518464
WNT5B,-0.02006377454291343,-0.01717862977238728,0.0015700682224340074
LEFTY1,-0.029779735473876183,-0.05413681290872735,0.035785346770628966
FGL1,,,0.013238847123690192
CXCL5,0.054425895466738816,-0.06441490332202995,-0.034487339656481555
S100A1,-0.048245669611338464,0.08838959405978569,-0.03077260538602033
C4BPA,-0.026980673686969426,,
NPTX1,0.01955475228799845,0.05011587681362783,0.003958497184655628
TGS1,0.003576965286767602,0.03761433545459219,0.012675616241471236
SST,,,-0.002004456256225931
IL34,-0.05275586757560241,-0.0018993631467856286,0.05597398586739834
DHH,-0.02900477422288326,,-0.023057184749832548
TF,-0.024004331852838807,0.09949207298904987,0.00024009590600122178
IL33,-0.010186191144110325,0.09200015185424243,-0.020463161508411123
RBP4,-0.03164320662710476,0.07835640056632236,0.007967155994110166
CCL20,,-0.01321397162409094,0.0014606737538626336
NAMPT,-0.08766271664824597,0.17167687778784813,0.02884202803955541
