,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
COL8A1,0.2616205483386384,0.2127189467428442,0.02690062467613314,-0.004562044438805423,0.09453013448571461,0.09200897573602969,0.08731881783601976,0.005482392836549523,-0.0015548828480629695,-0.11237385427196762,0.11650722289683466,0.013430831336693936,0.03449970075562291,0.15424305556785245,0.035031651188156224,0.1732449966112607,0.10455868070260259,0.10945329482455478,0.21214112354398518
GSTM2,0.1045123130881469,-0.017830121856264394,0.057007125355212,-0.014383649210375162,0.0048337972957848314,0.054019093595607644,-0.005737456896805192,-0.007943344817937669,-0.013462921828579333,0.03835180029650123,0.04696716879877167,-0.05492992030340687,0.014257270893879449,0.018043249109266277,0.011862231075935977,-0.0718450942531975,0.028708964971257706,-0.00930104977125178,0.056669212269030746
IL4,,,,,,,,,,,,0.0665441402206976,,,,,,,
SPX,-0.030801266672098416,-0.032466028798629525,0.0026016188163964465,,0.05251059220831577,-0.10551358428508253,0.02452027658281482,0.02959707513988053,-4.5156676494058714e-05,,-0.011654392678287061,,,-0.06520928857950521,0.07441091806810121,0.002246177471079765,-0.1321668493676468,-0.13254731928269442,-0.05587877255466905
MFGE8,0.0963716773694502,0.13327946748630642,0.0023918268069294296,0.010048405910274661,0.050862092396304084,0.0334569475507342,0.09372039339417693,-0.001763235670728007,-0.012733491364977744,-0.01910710976303095,0.07866242527293109,0.04255362348280417,0.07952891337827181,0.18842339665998709,0.044126999275294926,0.04679352655975932,0.01992953181165195,0.19576689407247183,0.2236680726012214
TGFA,0.060831559040927,-0.03127838271757595,0.029468045141322122,0.14961333696169662,0.04230533742082608,-0.01345207264105617,0.012469165116767425,-0.04887575079373123,0.0774783184244664,0.09024664070675714,0.1231707230547306,-0.009372919630370069,-0.0473344184283973,-0.031157196465937637,0.026261194184399907,0.002047717768127948,-0.038809727795371916,0.11847486435841477,0.04937309764051088
SLIT2,-0.08274139969977198,0.026398321883878494,-0.026510421531514543,-0.041929176245694366,0.0023548815748322023,0.08725337327188332,-0.040133771227519294,0.030733175297743713,-0.033251529450286664,0.0844456417309529,0.07643588366699096,-0.015629422013445148,-0.010876623792301133,0.17649476082974236,0.05670424008535945,0.040410669209876626,0.03718229211858484,0.1475109182099666,0.16098175630392506
PLTP,0.07298532937738865,0.011442245193976916,-0.028501629324802394,-0.03369280760861253,-0.0931962346656344,0.2071303619265783,0.057658186834417126,-0.04969003559668346,-0.013634430582626875,0.06662490586348437,-0.012325397149018185,-0.017624292067396415,0.05404092904492567,0.23240406328528126,0.09055512699145583,0.0010330498973032524,0.20177052672920856,-0.008894473048202716,0.023657927646405567
APOD,-0.053890177105848695,-0.07337798051791539,0.02130272113467112,-0.09323833129135711,-0.05352426637660775,-0.2163910996548542,-0.04484410505712033,0.031186460256016107,0.054213588813543254,0.04937665438136716,-0.1295723516061847,0.017121709152534748,-0.041279276250073126,-0.2882160202562789,-0.04186833624272445,-0.005342134620960537,0.025486824465648726,-0.15637775325226408,-0.18777586657409345
B2M,0.08915169636585953,0.18114504263446723,0.006453369574987604,-0.029744578041121787,-0.0006948853746250595,0.23455528635738973,0.05490762691638457,-0.07013505954899478,0.01721398418433628,0.2097061993525853,0.13976001410500252,0.029008915864061183,0.031074783026420572,0.18279013782691947,0.25248107339319587,0.15522875917664652,0.15882437748016623,0.16092607029150263,-0.12002857565302119
OMG,0.05437435022663143,-0.15274713737193135,-0.015049379077353254,-0.0587832063068999,-0.04661771038328385,-0.27607764221968983,-0.062363742376544774,-0.016751921085924593,-0.005750537600691582,0.012762938977445366,-0.0753175327668421,0.15741945744930194,-0.005896358304238504,-0.14622857703160547,-0.09429014335770419,0.0734871239252257,-0.05543613655389338,0.009595631807834038,-0.1709471232540816
CXCL3,0.017072174247599554,0.03360090531083107,0.06773693914564972,0.042642271619669235,0.1275781632938475,0.19660620870408382,0.05627561380888764,0.004328515171829732,-0.0180569193137197,0.13081662980008907,0.00048257450889801763,-0.11709289149549641,,,0.21377811391219959,0.142012277997312,0.1086458851121635,0.05738021282882003,0.16762945722663522
CXCL10,0.02137691654197182,-0.011080284363195593,-0.0042408372351830734,,0.018303082033154706,0.04717562379862118,0.06671589618397107,0.0011619847951004566,-0.027429782054174887,0.04231246312915382,-0.012902794649122022,0.027208952920197173,-0.008278368192566927,0.14588517869484002,0.11364575614081066,0.018223245031388752,0.020968082054561722,0.06829957442137884,-0.03390951362563094
RSPO3,,0.05323710845512059,,-0.02275678875540043,-0.012754663338074323,-0.0014873005321487367,0.040996044253805645,-0.012584879903484041,-0.043847681991863285,,,,,,-0.017925220177527436,-0.007660977218058273,0.03872443616426002,-0.00426234049706968,-0.04304877585025482
CORT,-0.001688884338827987,-0.004815463441086043,-0.023807259316750966,-0.04438063076773265,0.01525978068505769,-0.07724981905172382,0.061994970192293455,0.015018596328071008,0.06648916401255449,,,,,,-0.07125456602147998,-0.017306442656287137,-0.04819540214552331,,
NCAN,0.1632092234238885,-0.13830262718559175,-0.03682515737878122,-0.09511843458243403,-0.09343934525577839,-0.25236635008668246,-0.024806941640967237,0.03031329940937679,-0.006262766054147461,,-0.149105488115029,0.05527972778316313,0.030444842886465408,-0.08367176709453553,-0.1861461388890924,-0.07045127885425358,-0.18375571819015973,-0.13842631123393534,-0.19326596543186333
PRG4,0.061362327501081906,0.02510017814925484,,0.1108239195581565,0.0023667232428816326,-0.02143608059781909,0.07186593023527937,0.07588474923741906,,,,,,,0.05816548637095935,-0.00041835546844057846,0.08842384071271404,0.06678726612903016,0.05593861625236376
ZG16B,,0.022388610295625735,0.006922458355790776,,-0.04405367307350817,,-0.018549330552249506,-0.01091486755085125,,0.08276758917236311,,,,0.05020725800758194,,,,0.10934605217430504,0.02291442186685626
TGM2,0.07254157526866607,0.15743105999941737,-0.035372455230972426,0.09157846086871012,0.04223915124858928,0.2945343334895705,0.1201464570603329,0.018871562844156708,-0.001382995078812766,0.11075328716916252,0.08765336079229993,-0.044120116695616184,0.01198191880570702,0.1807464712502901,0.15986800921908925,0.24884936148824705,0.07637480241675815,0.16712514432968453,0.05962620007363694
VEGFC,0.015952649676412106,0.07135188920940451,0.054811389090446576,0.007967055367241141,-0.011661895200865241,0.05699490039326662,-0.022651679102498552,0.035952033569785935,-0.003421952372281109,0.04014714888335642,0.13275608538836478,-0.028444582492911395,-0.05184706888799149,0.0724290758846888,0.10213122863895022,0.09013242993080312,0.03965660036978934,0.1768222152972845,0.18098878383676084
WNT6,0.05641356912366097,0.012147145760957585,-0.020841876241714564,-0.02383095289065688,0.03445318341001256,-0.03304555222236872,-0.016894972356734893,0.12803734587217686,,-0.01723358898149317,,0.026194904578456548,,-0.05721852847888405,0.0945966433735787,0.07218578380979034,0.024472733813587895,0.07678806485037123,0.0723186436852793
