,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CGN,-0.029541659680795366,-0.025144756747467262,-0.014584869945371816,0.07171939564564002,-0.004026049152993766,0.0047040445142061335,0.06555060746350778,-0.014499483469353149,0.036451515391305526,0.056415350308769485,0.020903823921288762
GDF15,-0.034099851427019726,-0.019917849027379912,-0.0018371809495755483,0.0093287833831399,0.14816546268327016,0.032217274307231994,0.02746936844196357,0.021176830465223603,0.04969516928845381,0.08057822706136149,0.07426544615838626
SEMA4F,0.06011859719514255,-0.047103757710504505,-0.0451162753976683,-0.0494918445188334,-0.06133478690350964,0.010322282347451119,0.02374602948050498,0.03245136644602921,0.019006507179717108,0.01626984472612604,0.019348877997476168
NXPH1,-0.04035960355334475,0.02116335557255906,-0.03684711151584509,-0.005058849760420022,0.08042413795260649,0.004700834472844387,0.006558884387060092,0.04190810576504599,0.01751677384584403,0.04691859989394737,-0.005216234376688796
ARF1,0.022810795028283773,-0.01855284067523463,0.01918304085165426,0.03582081022129039,-0.0776747049481086,-0.018006308282559138,0.02673163554829762,0.04353337521623218,-0.017455544676586617,-0.06999511269883847,-0.0235648868289419
DSC3,,0.1838624514372144,,,,,,,,-0.01155285023340887,
EBI3,0.03835582609697763,-0.0337124153395073,-0.0023313593720503813,-0.007116093270570391,0.05664963669779802,-0.032012843849508484,0.05356870866512846,0.009691379512983146,0.010726772474030128,0.10066708744671024,0.06706100662465224
TIMP1,0.037768090092646436,-0.0139843792924003,-0.040055658257128,0.0653100375381886,0.16105901193633232,0.0054990889817424496,-0.011536568961972115,-0.02576256644531946,0.02224977879544525,-0.12642562944723038,-0.0850351033419411
SEMA3C,-0.014306088195936095,0.0014376207716745215,0.016553337229202447,0.025827494834765794,-0.01761366696988404,0.031117475991751315,0.06695186111145296,-0.008833494912652215,-0.0397120683431239,0.023084955665191576,-0.04433195026640002
GNRH2,,,,,,,,,,0.029134944284462755,
GAS6,-0.028678515350633572,0.019236412988709976,0.043973276091871516,0.03651542645095435,0.09049911082256659,-0.025340203351386488,-0.021600004159689535,0.02553391313180093,0.003956174924533775,0.07459298740745862,-0.024151471425244847
MEPE,,-0.031853202116706586,,0.039335551715778315,-0.04975095178418337,-0.0017032466002080105,-0.030284823869356516,-0.025747811697936555,,-0.025986491249171535,0.002951510086668723
SERPINE1,0.024043471510800545,0.005951422464818319,0.03246721674805393,-0.02984709505296769,-0.0518102830520432,-0.01629128446778358,-0.021141964063127523,-0.053725059759976025,0.023353943579315757,-0.1532819502104084,0.019997145979884577
RSPO2,-0.016985066323750523,0.09097898328043585,-0.02212970709781698,0.05587583775147443,-0.04277642214886113,0.029554393810072067,-0.024470326790875324,-0.024257803720166445,-0.03729145362274681,0.05491925243874523,0.10299913270921703
SHBG,-0.019081883442758272,-0.015407614171208922,0.03165917902420793,0.017518420437551932,0.08251011879902698,0.07012562884594535,0.03986083264074211,0.01098382210617359,0.010996136521630971,0.05181465012723267,0.07494328771665912
LGALS3BP,-0.0033181499970923625,-0.01806632815785576,-0.035542509979444824,0.036431306941856464,0.11184079965288095,-0.0006038317065003119,0.04898963594254002,0.0203723741371209,0.04510722863416417,0.03744008329940872,0.019365806641766757
LAMB1,-0.027056933877509532,0.03797588492252898,0.005933442177322458,0.028427537339441346,0.18060846963260813,-0.0049442656330100565,0.012821323190420616,0.019943684419429827,0.021372877341612986,-0.057794516540279235,-0.00804126433501309
SPTBN2,0.10732921068709013,-0.004419194907059625,0.032881699467298325,0.00531645532388321,-0.11311620349161743,-0.006220859238020026,0.04031307486128004,0.010509274510400478,0.08903281559312483,0.05476075865007446,0.0509778776498928
COL1A2,0.026253754235753646,-0.011486069240914465,0.023026337108953042,0.08459504994309511,0.18645047720658173,-0.07467765002671385,-0.00012183819834075751,0.00952828989474771,0.03453046834991018,-0.11384002736078648,-0.01789189762825946
DEFB1,,,-0.032753598635666646,,,-0.016091177128439122,,,,0.033619785204319894,-0.00614759546120749
SCT,,,,,,-0.014789774724865206,,,,,
WNT11,,0.06368451178208084,,-0.037597872756565204,0.008574797999443126,,-0.04636650790364106,0.08060910505374742,,0.015814558668075566,-0.032298002663072124
LGALS1,-0.0209811575779582,0.030285109440165492,-0.03778463052697116,-0.017096071794568384,0.10144375447932093,0.02691915409579992,0.0030379196557706184,-0.042902560665479934,0.019591457633150657,-0.09519670444435967,-0.041879710244502405
BCAN,0.02286776879639025,0.020546515339448547,0.03949791289082515,0.01824016024183838,0.19491614521996528,-0.042576338480093866,-0.011657483324054875,0.04490335231497568,0.05282730400446359,0.10846420458921181,0.1277193877188768
ANOS1,-0.03364843954697595,0.007408843140324082,0.02345890869331432,0.04675852666749157,0.1706095494043067,-0.05376513445969598,0.0157391417236736,0.04966620464770575,0.03330898722532381,0.11296348831823307,0.05081370017440609
EDA,-0.02391142457539919,-0.012481862748078939,-0.04761537608543342,0.029532169267495065,0.006507219801287722,-0.010903113721264204,0.026842493218593878,-0.027857638519954566,-0.009947304733367914,0.06368392321082807,0.06866317144040975
FGF22,,-0.01774925760833566,-0.006751316084908035,,-0.028228110129395228,,-0.026681223318221526,0.029898887673961115,-0.03341659041699622,-0.0026907163912850422,0.024523251759610058
SHANK1,-0.02024408246450483,-0.017049477795415303,-0.016761794939472965,-0.03864006469153019,-0.02685725395282068,-0.02164813339987089,0.06892619530392295,0.015180122634631242,,0.0016411024862050098,0.22032943960059803
NPVF,,,,,,,-0.019805637653801007,-0.015431129235827255,,,
RAET1G,,,,,,,,,,0.02941943126846844,-0.029744932766977497
TGFB1,0.016213739783067886,-0.016762060204218835,0.10250304553278025,0.05854522365889069,0.039298792255861956,-0.027547004651513878,0.023755847926848008,0.05897400701127542,0.06893295455893261,-0.02765447342247206,0.06901016236787733
MSTN,0.02440170592941353,-0.013917493901832848,0.08173299986268937,-0.002371778940175423,0.14151803144299,0.08886507087457655,0.016511406903176776,0.03173537350301803,0.013586269911460449,0.04095500770283708,-0.015446774676148248
WNT4,,-0.01148790079905911,-0.04282270450108138,,0.005267714255584791,-0.022726238708604584,0.06540035544072817,0.045853904094700464,-0.0240742241505413,0.03299026499252479,-0.034324812079466194
TNFSF4,-0.009918631003651361,-0.02627072620694841,0.005150346566746672,-0.02230378552652086,0.07734636022406881,-0.009841783350221438,0.04226304272195046,0.01805625619217148,-0.007390995824970717,0.07811671927855658,0.03644756605997931
NTN1,0.05147862326692064,-0.05367322445612144,0.009771445606522005,0.039709297010628676,0.15505064478864622,0.010975980676329149,0.034704892711451656,0.036212920806109807,0.00770071051606501,0.08303995880129975,0.12464241182546988
CXCL12,-0.02594919627752856,-0.05474878235976838,-0.013607123513549937,-0.01268663276569666,0.04435787919784835,0.007943748049295925,0.02057270668855581,0.018098329098593675,0.004214032440931154,-0.03557549852656515,0.016618275291316837
GNRH1,0.18865085885639157,0.040237591855894254,-0.012754883763752037,-0.007423721875457374,0.022641708592424117,0.024770057773277523,-0.04190133428581886,-0.02273595000825171,-0.024394918743262887,0.06465315665194654,0.10800181406717838
FGF8,,,,,,,0.0781780548181114,-0.02129941485429987,,,
RIMS1,-0.021705983342543235,0.033460903084662874,-0.01609851586572858,0.004483320003371442,-0.06481854712213862,0.031945501700860156,-0.004902516414518419,0.019376566412864484,-0.004817909200316165,0.10965371353259062,0.028801244804300154
FGF14,0.09486441084704146,-0.04070414340910726,0.02238701343107179,0.004130586337780878,0.13525509840123623,0.0395328377865546,0.018006281765414866,0.04131603135558217,0.01610842223347469,0.04905749995914411,0.006766758160559988
IGF1,-0.0033607909692151307,0.11744781809123814,-0.01999058218398858,-0.01929795705891634,-0.061548466341530224,0.006435607909168175,-0.030737413509941823,-0.04704119740101273,0.042763910409252544,0.04136660269800914,0.01930204756252828
TNFSF10,0.03953888612677201,-0.007125988245572367,0.050898189350537276,0.06385087187057037,0.1176065127576385,-0.000278773210945737,-0.006054662703989563,0.10005189871037755,0.017012477374013422,0.028219898165251105,0.06525221560601804
GDF5,-0.01698505961958693,0.06117032779417523,,,-0.02603817595663216,,0.08811117006332919,0.029706582741200655,0.038929583112096225,0.046377594908798066,0.07836479169322176
CHAD,,,,,,,0.005826464428138951,0.04398977258071371,-0.027123662875372535,,
RGMA,-0.014003967465032347,0.011118172350079537,-0.029866741033440114,-0.011985255836160101,0.15051681076832268,0.058493249014028845,-0.013028178906117542,0.04097533878967213,0.06281355071164822,0.07220499471002019,0.10941768689817842
WNT16,-0.03166310958799398,0.07285976182367374,-0.0332514079225842,-0.02857799824651335,0.03777579197158524,-0.025440988995623335,,,0.021605671571826683,0.094297007631333,-0.04516846969322713
CX3CL1,0.06966288051359512,0.04443588518386823,-0.020410726837538612,-0.013411073720531777,0.01598558838362338,-0.06021394700372758,0.06488475461818331,0.021011858972730193,0.02851497506030556,0.03248364462857072,0.011790392503215289
FGF1,-0.028254265203853293,0.0136606414498481,0.0017232811207842117,-0.001978103384290161,-0.00376982319771221,-0.03278693411665362,0.013838122957412262,0.04971722717244869,0.025816914440503172,0.1395816382077913,0.013143243010513589
ALOX5AP,0.03371931647156408,-0.032635671027586015,0.043699170398101096,-0.017255090294173797,0.12365228907555577,0.03329999753422588,0.02849515148291212,-0.02932779949646759,0.030040787110620425,0.0715317745467466,-0.02025836531356758
IL1RN,-0.015115627523332509,-0.0387855612805392,-0.03431767163081236,-0.022525436804888936,-0.02867115860681672,0.017509803399932532,-0.04514893863933894,-0.028132172248574276,,-0.0016071492070270149,-0.051966135579056494
PCSK9,,,,,,,-0.017275705391259836,0.15421163489383685,,,
NPW,,,,-0.031163222645986,,-0.020517822460980526,0.04716736609853442,-0.003615014904566382,-0.025024893038212412,0.1241088831899212,-0.04180876828510772
CXCL9,0.03872898953488892,0.03897854216349401,-0.039306788345457415,-0.011280999734126542,0.022308380859240282,0.019314211981741748,,,-0.02935463779889165,-0.07042997945080401,0.01774383382162118
ANGPTL4,-0.021831510125328704,0.010285309226184477,-0.036116184003391304,-0.01212591587866645,0.0181689900611354,-0.03426780855927594,-0.008710865162812298,-0.029637492113665953,-0.010614532983800166,-0.06103439138539455,-0.06926022324653902
UCN2,,,,0.033388337911577116,0.023016450099912086,0.036883845635631476,-0.029871530184162824,-0.028420963018260536,,,
OBP2A,,,,,,,,,,-0.00341842905558032,
COL4A3,,-0.023083358317716664,-0.04753283897182621,-0.02080318653084066,,0.045989387299113595,,-0.012946999170938103,-0.042092764282168044,-0.0487761880679063,-0.02104791397282013
NRG3,-0.02743492734629731,0.046796426712680354,-0.013730624829874962,0.031064834087751667,-0.06908396362711502,-0.004702976578298475,0.020041434615534162,0.00976486486352808,0.028529447894285947,0.19766099818875368,0.08240069879955378
IL23A,,-0.018819311510853157,0.031086763454341,-0.033996358422274615,0.04908277244350955,,-0.017275699364769803,0.11349364000380258,,0.015190056956304846,0.062629224818619
COLQ,-0.027579465907961734,0.021793403367383245,0.03027174839521187,-0.024663669951016723,0.09643467586266913,-0.016045172991836484,0.028907514989376857,0.05111945302947418,0.04575972176546447,0.05013129459063391,-0.03685316757464422
SCGB1A1,,,-0.023231953024472736,,,,,-0.020575705643458137,,,
TNFSF12,0.02632351477444446,-0.02821918804776723,-0.005075606427782606,-0.008550182451441506,0.12696247694961696,-0.026573543973872994,0.004806800847387093,-0.016765011899085292,0.06801475776484452,0.06216853389707668,0.028179063826129603
DKK2,,-0.019712328229526264,-0.013166171250582715,0.04630444612059309,-0.05410824543886293,-0.02375925380026816,-0.02039276368040275,,,-0.035205285958143165,-0.050422837411528
FYN,-0.005434306402154709,0.06675227589120412,0.028828984482538976,0.025734468216665602,0.12646925629521774,-0.043450654021155985,-0.007302526685458479,0.04290550223064951,0.05313068629689857,0.11899381438317308,0.13533910572653307
ACE,-0.01594738158746667,0.047301858738248256,0.04252460882110901,0.06653789216922006,0.14687771538463715,-0.042633686576037715,-0.04180408584012516,0.06213140218476639,-0.01595504635401655,-0.013936959584205415,-0.019882272068453843
IL18,-0.01841579023781318,-0.027581006574690304,0.041543432089917495,0.012571961281525282,0.10713280490347896,-0.04178028721273,-0.03885898744077516,0.04467813092894726,0.04507783968342495,0.094740026048963,0.0022322688831979062
PPBP,,,,,,,-0.021152432493922967,0.001714247495875064,-0.028811468376732995,,-0.004005138536339958
CCL27,-0.017205359970232433,-0.012481862831935382,,-0.0016221831427121701,-0.0010503033078112169,-0.006710344693872529,0.017391452155779905,-0.03403314165445555,-0.0309328949556326,-0.0036004229727884685,0.0825057546870081
SERPING1,0.0019668449917657174,-0.04603133974368629,0.0070670924916507545,-0.032714344333804206,0.16876367538270712,-0.0073517661306322915,-0.007488879346576926,0.0402478150425066,0.027323061645720025,-0.02029164629568526,0.0035914428995967715
AZGP1,0.07287930878083061,-0.03788677227320469,0.03167895918779236,-0.027211925367130484,0.02488894787534759,-0.007704861328225776,-0.01129758683326475,-0.009099578605751153,0.07209639003137779,0.06644460429203977,0.06102015678963404
INHA,-0.003642302069839322,-0.02394011203750401,-0.007359361610420362,-0.010096091857190776,0.04983378162483661,-0.021681439342663568,-0.030395611343449848,0.043395511631107525,0.054609107238445954,0.032222701505454907,-0.01474295782045394
SEMA3G,-0.026104260250526517,0.04962734675713147,0.0014535298162977092,0.05080898154823841,-0.030066034624473454,-0.00554873528993791,,,-0.023087384718204526,0.038745817035382234,-0.008199630870631934
COL6A1,0.07709289656298209,-0.034231901812819154,0.06838412563442794,0.04009718581931691,0.17829174674230372,-0.008168512134336217,0.026064776331859132,-0.014634929461607278,0.008446085239652268,-0.12097476775843757,0.03802285001159638
FGF17,,-0.03601707054786008,0.04630252048981539,0.03942685850400939,-0.0447460548615329,-0.0336674016725201,-0.04370175009149225,0.006972043725544957,,-0.028726896806562284,0.04189358458049477
TNFSF8,-0.018679890621046972,,0.012365971955212282,0.0525995918095671,0.06508890742199509,-0.01897275619746367,0.055021006527156587,-0.01792244455044838,-0.02240704263192216,0.023086602810078547,0.101992595131469
FGF20,-0.024871476050865322,-0.024771559965909542,0.03662251209860306,-0.01569453981252033,0.0795521475656241,-0.04316695651287838,-0.02495833931602983,-0.027971036440782457,-0.05938033359220237,0.17030271433485208,-0.02778985913444353
ICAM3,0.011909698467606514,0.045415366914428185,0.008918467441863911,0.05763438372541379,0.07670729426409435,-0.05598281297304506,-0.021590462229086758,0.09503012260816411,-0.001602394963217411,0.005465208238774236,0.09585889650107393
LAMA4,0.058532423829961315,0.029168783307271514,0.03151874215920101,0.012275168131724497,0.21827577981409463,-0.020262564053617663,-0.040508284078722465,0.009601949998559534,0.004387482007063781,-0.07354007002016574,0.05653908882175519
DLL4,0.02671361078109653,0.03137933454363443,0.026282833316514383,0.07623945937510733,0.08170509392559584,0.015695233692004443,0.02568870613501581,0.048309585917122644,0.05449501213763358,0.04042511765057864,0.026716984267439434
SEMA3A,0.04130754436876567,0.0416608854535403,-0.028415644161984555,0.008219546211506982,-0.002041837085786436,0.019695727136147295,0.005763856665514929,0.06999431330224286,0.002130520459640027,0.04801577698243722,0.02172702000141761
RLN2,,,-0.035175195942625186,-0.02781806521573186,-0.03682102314772984,-0.01932612132694832,-0.015871239434725348,,-0.00972363983872771,0.03336343386899902,-0.032647770057776554
C5,-0.023773297667871677,-0.014246834385608009,0.03294783111209493,-0.04801447056919574,0.15467533509073317,-0.04845784596932673,0.07729984921317895,0.01981577299498032,-0.01493211820766031,0.024561848484001437,0.06449763144605239
COMP,,,,,,,,,-0.026833034386461216,0.024350626601530718,
EDN2,,-0.0141025266137381,,,0.012515861940297036,0.00024436306051201043,,,,,
C1QA,0.016180053025127396,0.0036100584091666127,0.0408844898624162,-0.016131063067832727,0.12447632454673467,-0.013212057466192431,0.0005297346655400349,0.032470623733982865,0.009221823600983819,0.030442635878542703,-0.03541781352128873
UTS2B,-0.01584093510350014,-0.015091293210108195,0.06159692121060853,-0.006094753982344234,,-0.016705353634134695,,,,0.07340020562215671,
COL9A3,0.006182373178185918,-0.007271857632457801,6.279657005001782e-05,0.026525028289987616,0.11284005987390112,-0.016837717738551562,0.0276962727846274,0.03687991315789503,-0.001606779990146972,0.06377175530132252,0.04718318866057691
DLK1,,,,-0.013471541207660505,,0.07311759765462554,,,,,-0.0051639285487395945
HGF,-0.04056623974330597,-0.04787542832694713,0.07364227331538109,0.005789808808793031,-0.01292286903344858,0.002914326465775753,0.02940141481692717,0.06869627701965458,-0.017461525971612983,0.0950661310526415,0.03751947551856859
P4HB,0.022089306068673726,-0.020737649064230215,-0.01481192829446109,0.037908703326943925,0.15632124318122573,0.03883653825675774,0.021984278455600567,-0.009959910154920072,0.0007048394389566082,-0.13330133050670073,-0.014983458398549698
ADCYAP1,-0.01742305274824362,0.03230271251675762,0.027048337903962744,-0.0008684527653365644,-0.023775428174768992,-0.03203513154546948,0.02798234718310548,0.027033579482970863,-0.01194242742419853,-0.017058297704307872,-0.029603455005227947
GREM1,-0.057226791736767896,0.051970213788702896,-0.025872965319517605,0.024460013591231292,0.010741565949174858,0.015797690907051517,-0.031134228118555308,0.001221933731564321,-0.052811614842100854,-0.007385982216329372,0.0036572016556010137
EGF,0.08203512948350719,-0.0220227480618291,0.0701742312731821,-0.004282689256379469,0.061850523666055444,-0.03490710228450189,0.02435384219193184,-0.015621292614471417,-0.027550359672596385,0.05739370600762867,0.04920155972540273
VEGFB,0.021530015590302935,-0.05376975256530179,0.0609022802824192,-0.009654005074814072,0.11843228969209496,0.03347966500628644,-0.016547960232833853,0.0067426317728042,0.02258222041828344,0.07550015185038572,0.050197379684826765
FARP2,0.016051418127682696,0.0190174861364508,-0.01139337092625968,-0.02525705988411175,0.09891576315501222,-0.038704794248011605,0.024950656507003746,0.04472797065117517,-0.011933013409764806,0.0788956158301978,0.07441423482674356
IHH,,,,,,,-0.02077576377742061,-0.019055387333846818,,,
LAMA2,0.004004301204436231,0.020000463657042066,-0.008154088333431939,0.060720319190711046,0.1273452157569579,-0.008864762058110542,-0.009525312927402168,0.043679234225075574,0.014598831522567655,-0.04308169109661241,0.006687090938193966
SERPINC1,,,,,,-0.01787321928017092,,0.03690467409401797,,,
NRG1,,0.001378309673664849,-0.007413426886564249,0.025985808039089283,-0.011161967597691344,0.02948526260938371,0.018595132522782762,0.039059514724970906,,0.09948961006581426,0.11558811243411332
SPINK1,,-0.04219775108833765,,-0.04424135105546136,,,-0.04380611912916333,-0.042656384194828575,,-0.0462154111174158,-0.024019202412445536
EFEMP2,-0.04965099268563558,0.019123067802876745,0.009975280360521803,-0.013711405516956071,0.1358674068113963,-0.03312322068233224,-0.007092744340059381,0.03753329465872646,0.09935050435161125,0.008460803148193832,0.08314459210115052
SELPLG,-0.004227452929936315,-0.030497695549051847,0.005309425130495719,0.021749639196843265,0.1097362491369326,-0.04853353206841058,0.0224167135423984,0.03329993876153836,-0.03395045583912756,0.1041823786580348,0.01252337225461222
GDF6,,0.004462519354181772,,-0.021152821567540867,0.04760325589958325,,0.034207342752431515,-0.0007398599306950993,,,
HLA-E,-0.022398800050654907,-0.057465819471657784,-0.04239129095546218,0.023406934100819433,0.11285436404903496,-0.03441050230810501,-0.03879105020632245,-0.006144451143359377,-0.03539459160449184,0.0057982080457525675,-0.054361739854939056
PTN,0.048069286771078266,0.007804029654874775,0.026765370805588582,0.03490824351618709,0.21936980853130333,0.014537413878930896,0.085188066916209,0.041075518193658435,0.02755576575294513,0.04438228367444661,0.12249482637138949
CD274,0.06199210874929435,-0.008493247066214338,-0.004134791308337388,-0.0317804138324406,0.023926663754036147,-0.016627973399383152,-0.03522896228353068,0.029721252901331135,-0.02785402747417641,-0.0003997925800897084,-0.009613378897905193
CD14,-0.00803583523696347,0.006576504314479683,-0.030733402066392974,-0.011529294312094889,0.09143644748097707,0.016766825514260873,0.027612016370472534,0.008035380443893302,-0.005490036240671949,0.08679195394078233,-0.06736165661041525
SFTPD,,-0.022754971303079564,0.017546339475433353,,,0.038225490477217364,-0.007408750869212286,0.05184005779174226,0.05819740552193938,0.11116772611028966,0.018608418920794657
SLIT1,0.025400056552033097,-0.03197262748366693,0.009645364612019607,0.049178727969711476,0.09517039051347619,-0.029004583786219902,0.08321902329663464,0.012719948711730558,0.04005186457838248,0.0693105094765739,0.01708189088861468
CNTF,-0.020431952130344457,,,0.03300666013439059,-0.017512747216389363,0.05702343415654908,,,0.06485075539389284,,
BST1,0.039927577386301975,-0.04660362374012355,0.02956041783644664,-0.0224401899694826,0.1640923358241276,0.002415603980715956,0.04352988085131952,0.07881271123659073,0.09740342576724317,0.09556107289380938,0.050885385034684774
AGTRAP,0.005755576714385022,-0.013328888334737884,-0.0110138497807133,0.03982854894418704,0.12901723819890565,-0.025930448032165668,0.05202574542562195,0.048470769759798076,0.001981459419022478,0.05559772465285946,0.03600775078352652
LAMC1,0.010157107600027419,0.0530535899440166,-0.048466161209237676,0.10708657687171293,0.16331318983103166,-0.03391689081479368,0.04679287386055031,-0.04080163229699521,0.018871216330633777,-0.09139216015838031,0.022264138693026646
COL6A3,-0.0335559001540205,0.010013919931543833,0.10045086826198767,0.0799229865079896,0.04882171244862169,-0.023010619281276498,-0.022729187305708123,0.0024965709820324064,-0.030980289281557466,-0.06395390076019064,-0.03550017053878573
FN1,0.024467795143222674,0.0005644704537467145,0.02231455393482545,0.09393565262985658,0.22141762595777836,-0.017569099888820598,-0.0240015402503616,-0.0135202005855973,0.04907806313858529,-0.16194137012325377,-0.08078075120305259
MIF,0.059050920997995554,-0.01920924812203371,-0.008649142198458136,-0.0014448140448257644,0.008315311214219622,0.01894378230837405,0.030818343054397138,-0.03591060251467181,-0.003861783554130328,0.05725980900811448,0.018532280668360462
JAG1,-0.01277863788480973,0.035726010233824844,0.002874458274095056,0.03445032841740543,0.1647802579624115,0.001460265876342747,-0.009834869510212393,-0.03186744830817842,0.011633355981397414,-0.1304622346364057,-0.0020610519125262967
NID2,0.01644474187999873,0.021273478852827047,0.027638647092486538,0.06906970729928429,0.1920875539187776,-0.040103991504535155,0.04804464633631756,0.025297357953195997,0.06990450153320316,-0.04099309515543115,0.050223374673004806
EFNB1,-0.0036318875933099453,0.05731561781247108,0.04684515519774735,0.016328386986988155,0.10952216007817858,-0.011803326075810194,0.05645799684312721,-0.02319815945339237,0.0620083086199337,0.059463695412173216,0.04018366697133513
COL4A2,0.1002834824793829,0.005460190682012892,0.017754384705836224,0.0956743647217322,0.23340152578297182,-0.03876427946329744,-0.020543878274241065,0.013621299967977084,0.047426730118637773,-0.10086093886661221,0.0241010203233577
SPP1,-0.02412465982176541,-0.0038930109989789483,-0.05234473089835434,-0.05264271881937628,0.16688835853641026,0.028182463020509824,0.06757733552301988,-0.028742457553501008,-0.03607670993919491,-0.10958015748040369,-0.060301684914824974
PODXL2,-0.004735870044334277,-0.018459863834176554,-0.04622518405747989,0.07605063242731558,0.10636218209700529,0.0034717174929144966,-0.00702965439291358,0.04821538569071496,0.05173146253299084,0.1452347417925447,0.06806788704409666
FGF9,-0.01867989360828954,0.006806556185391487,0.06222734259624484,0.023076760707102042,-0.05897753404212712,-0.05331179299455521,-0.04623694979612279,-0.023091088308587495,,-0.029474643082100804,-0.007827640695630482
ITIH2,-0.02315743231670268,-0.02383445505086173,,0.05418339514129796,-0.015624597186418515,,-0.02442075787845445,0.1165914650394374,0.03325764932114037,0.03275072692693006,0.06264610723072281
ADAM10,0.00617957737552695,0.0076993419781354626,0.0606485284779451,0.013135796401742632,0.07614250016848906,-0.01823936157684869,0.008022341901015029,-0.02093262493917784,0.01628587243747677,-0.06407223951383846,-0.02422229112799135
CFH,-0.032397977462057304,0.04559544330686248,-0.05114733030246621,0.06659453336423976,0.13496765012835002,-0.016036406444337282,0.03916823383832704,0.05283519703720109,-0.053330806035350294,0.005068492045168539,0.021807745952298795
COL4A5,0.010200040733584367,-0.01830973709400786,0.03537257485329669,0.04211637880783565,0.048976984272781424,0.009134580702782088,0.04837472019913078,0.07635769102822372,0.014716505506912085,0.07011585108424578,0.07430309475951366
LTBP3,0.08624744312016432,0.006528028189653883,-0.008984264555923539,-0.011916618048346242,0.04746269236985722,-0.031028224246541346,-0.0977515745203124,-0.027216573203698705,0.021996231054956593,0.03933339652352854,-0.009325738948178572
GNB3,-0.012124487119809636,0.05818279714711827,0.042162296108096735,0.014131643243350417,0.06413545765014288,-0.058907938574383756,-0.00388475607162365,0.14326232723991558,-0.014198601803834303,0.048690951898214804,0.042625231119502484
COL6A2,0.007027408505716717,0.0034700932647880683,-0.00038884114516122474,0.02570152748049453,0.09993275564487954,0.004386161828466645,0.0023372024134451787,-0.016101421728497996,0.014408463154208101,-0.11597394443054579,-0.0283878920158501
GDF9,-0.02005463506545624,-0.05067843379491194,-0.022793914530190862,-0.03494087164714776,0.07487972165235945,-0.02623242312126515,0.06340621664752422,-0.03760367807941036,0.04286792055220853,0.013374486545432853,-0.04107342221405625
NCAM1,-0.07337071480840084,0.009999412383744015,-0.021825840551600518,-0.03223115205423661,-0.07105408672195697,-0.00672238196078187,0.02513539787145113,-0.043074130600098307,0.004238675989830616,0.010982755723107012,-0.0491071177638866
APOC2,-0.014729205098328152,-0.035165804456106536,0.038092807385278565,0.014100174992471563,0.09305174503105217,0.043631632766588976,0.08605427920813699,-0.02293616503696204,0.015837513411531556,0.12497549937379919,0.019836382904005957
BST2,0.02749737273786331,0.04074666070732032,0.03798574457994837,-0.053914498084040606,0.1930673462672115,-0.02359118814446167,0.06337229532917872,0.0802850793889937,0.046327756523292275,0.06196810002731511,0.009320540347231848
COL5A1,-0.017902796460493323,0.010780839368889815,-0.01759621266013001,-0.004887778757821654,0.05569260770709214,-0.0434756767674223,0.022917789674480594,-0.033551849850512634,-0.024993281985368015,-0.08224374129047399,-0.01507408740716327
CALM3,-0.024758080174761634,-0.05906814133068955,-0.011896705577917933,0.014667667476557221,-0.11311386229389173,0.011330792549200686,0.0334613532168865,0.0603767520785746,0.03096910007907868,0.028558761050238572,-0.05816563266356193
THBS2,-0.01849965828590101,-0.02887718336201506,0.01582590685375136,0.0029865782337653306,0.08528739802191068,-0.04391018431082878,0.004820064705829831,-0.004907579820829701,-0.05826757215933749,-0.02545742372401947,0.10833806897791866
SERPINE2,0.059625375977082895,-0.029086167905127514,-0.01673767233420393,-0.03199363245862345,0.003894677760345083,-0.005629258057363296,-0.02722512423342281,0.005806410501571771,0.042343902121695365,0.10752780155586575,0.014888285369596542
EFNB2,-0.05384202110330601,0.0838681977576169,0.020529971378012893,-0.004517684411449973,-0.011414002769881316,0.008382759284720324,0.013379884529363964,0.04400784656860101,0.043785759212027625,-0.01984214611133964,0.011013993173566976
PROK1,,-0.02308336163530592,-0.011002607184551365,0.041445963050216895,,-0.024613136572413857,0.0385896173268605,0.029104541641172186,0.06545212486461781,,0.07576131445947994
MMP9,0.013375683933562182,0.06257708710761839,-0.03325141427651418,0.10884414164258133,0.18238243895955783,-0.02544098476207088,-0.005784363407975341,0.018479025559220378,0.037382457036382946,-0.12457652223643054,-0.017833054700399014
DMP1,,-0.016906332381863582,,,,,,,,,-0.016109049538821023
NPPA,-0.024072481561379214,0.00750915003434076,-0.04545731574714211,0.023255888429217646,0.07330514091190281,-0.010763666636759747,-0.007013179265561031,0.08905579887904576,0.018183400477190106,0.014619308051299103,0.042780966048872215
APOB,,,0.018856582965570228,,0.10942910096523759,-0.030906828244074494,,,-0.025334478588751753,0.035575955699047035,-0.03723224847909272
C4B,,,0.012646558237352692,-0.01340095890935104,,-0.02001523508786448,,,-0.006557844189842872,-0.030153361042607994,
NTNG2,0.014318978747865765,-0.006144420951731124,-0.02694203887389805,-0.03790064741021795,0.09725525930614042,-0.0448969614047914,0.03200697796357199,0.04459915543478853,0.03731419785039285,0.08412957708594887,0.02657797914596064
