,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CXCL14,-0.04445831659605663,-0.03588419929762291,0.02679113255469145,0.02029704883271744,-0.020278723293990674,0.17050478567656122,-0.020312209510679434,0.10805297088188812,-0.0072902363256834605,-0.030721817254078736,-0.07979154699607893,-0.07507994592683391
LIF,-0.017780138429994607,0.015236164705794877,0.1001824544347478,0.15075166421122246,0.1257950667201028,0.17651936718179106,-0.035855318482237074,-0.016327255860211533,-0.09718504181119723,0.01167378671573567,0.01353016911223097,-0.01815125648891909
IL17B,,-0.01910249666055008,,,0.036374241336892495,,,0.0230513571365527,-0.02936550971875438,-0.004462945202376194,-0.02382951510440965,0.05364440135778228
MMP1,0.004317546093474882,-0.043872063918805326,,0.00895451892985902,,,,,0.014547681043149943,-0.03674477691143819,0.02564603948320826,-0.02952323421612946
MATN1,0.019458978224846192,0.03952184507342936,,,0.06276453093147302,-0.010463024179075563,0.0597882129739492,-0.010179777520519061,0.031442023875570976,0.11553871625571459,-0.024558873533955642,-0.009840230423007176
ADAM28,-0.009617095200198355,-0.03330322393439365,0.01578204853734371,0.003037684233536207,0.08764072746813684,-0.03663590878029575,0.048840285461476084,-0.024326901601362742,0.05455065336334885,-0.0006287336088245964,-0.008665900740797016,0.02407245973793653
TCN2,0.09513484501766518,0.05155951434180527,-0.04713395689725455,0.025068889349857185,0.052213074363496044,-0.04232136816523358,0.05769899475729277,0.06855793738553322,0.02514391906382736,0.043238104389076645,-0.033531509423138414,0.005907502408700118
THPO,-0.008683301647649612,,-0.000578151052023932,,0.017884883157879408,-0.056973109419766646,-0.017627936207953238,0.01694781290187824,,,0.06401444827639596,-0.028289390799522737
CUBN,0.03869448052306974,-0.02996257087263089,0.006198236360840598,0.008035710423259177,0.01934694705342887,-0.00434447624306743,0.014984810759926213,0.016769090832809353,0.046678810554518495,0.029282800501953598,-0.03457784488539148,0.01561756996133552
TIMP3,-0.014579969083174875,-0.014287872001366603,0.030979414438194762,-0.0534952680981011,0.07257746466280961,0.054029761806759564,-0.015311012566428103,-0.0033795504291150597,0.06992177784503378,-0.033039863526136484,0.01726896910871426,0.050294435845901826
PIGF,0.03634754085728136,0.10804250718939366,-0.036525396934924514,-0.06795294158795159,0.09378206605054773,-0.021255596483719934,0.0065987418269674355,0.06933488344947729,0.09294529907986515,0.05146829159863596,-0.029852768423954817,0.016672449851893537
CRH,0.05266442704421838,,0.04087829471384311,-0.015551552229649688,-0.005446726538535788,0.0035493641778572486,-0.024110476386363256,,0.06279097519799322,0.00043183348747668674,-0.0027830978024205376,-0.03222078566658759
BDNF,0.011723727559261534,-0.009568592127338382,0.04770067540220052,-0.03390484246216223,-0.06479297353595112,0.057233052850940394,0.01574112125975717,,-0.029642078664117773,0.03715143417553766,-0.039460455306488965,-0.030295143466739286
CCL5,0.0954110257442348,,-0.019963858081249057,0.16820495704280336,0.08214487977979898,-0.012817173122130168,0.005412342805871245,0.04711440450561401,0.1034405467277873,0.010674336403547374,0.05367604795505823,0.08649678886490944
GAD1,0.006305442379480894,0.10062278573823162,0.01623260062446733,0.022559381786218653,-0.03990155363294797,-0.1064227855238965,-0.02094624712028845,-0.015407970119519566,-0.012066556346625663,0.07541734345978733,-0.0350464158125548,0.013646895292147214
COL14A1,0.12217418220173669,0.07483778892641171,0.00337939153679102,-0.016399533944139375,0.046592017604274366,0.047493560890048976,-0.04746764357219783,-0.008602128151265754,0.05979499964483666,0.00872230300098934,0.03164341245675053,0.11158451762608776
HLA-A,-0.0387276395574065,0.04412989688039944,0.0784284591099649,0.04379751239582993,0.11233017660107693,0.06219778761332426,-0.0035734991704005365,0.008691654018003654,0.00020410901216896617,-0.05775966390427111,0.005913027160540853,-0.006691154039166378
CD5L,-0.025822222122414078,,,,,,,,,,,
FGF18,-0.023364443808460564,0.172191205590764,0.0622853449795229,0.013287813092450203,,-0.013747836966696859,,,-0.03471706647878423,-0.043464619737792275,-0.00524033586388849,-0.021486815547713582
ADM,-0.12492826819870638,-0.05099228437462936,0.10821591093567637,0.09673492251595998,-0.001315805147559167,0.2865546255992813,-0.03694073267723433,0.11199331324042368,-0.050344725279751965,-0.0158940029679113,0.012284510944234087,-0.03535690035382776
CCL15,0.058941240556460654,,,,,,,,,,,0.026568390438821043
GNAI2,0.03245491057911724,-0.022771020522730306,-0.08903443998973472,0.0013842640872931658,0.06802271988639716,-0.017986809460133393,0.015365640431953206,-0.048196484541418866,-0.06604838773298925,-0.04056842264422461,0.0696869027342854,0.013379001924054477
HDC,,,,,0.04512705533062126,,,-0.042102356564829975,,,,0.06352503994070278
COL11A1,0.09094381119317864,0.031438515423180546,-0.0006874324846162887,-0.0996288351432799,-0.04529184279797449,0.052536579879066125,-0.008267497064060193,,0.031793928912412506,0.038705615832372336,-0.0033462442928974883,0.05229815290397485
NUCB2,0.04648270672954394,-0.06666451052549875,0.009650170623433372,0.0021567143433304436,0.12984341823700965,-0.004659040579431575,0.018992962526116357,-0.04698509006705313,-0.0022719015374459838,-0.013243024310272225,0.03705019865281443,0.0069095005626161445
CXCL1,0.03451634769465542,-0.018822874143093377,-0.03198554585627065,0.05523377681741236,-0.01663671637307264,-0.023978528374068962,-0.02391441937842273,0.05741819705042006,-0.0336129789784824,-0.04173579143226891,0.01788746971394925,0.006347889080489462
VCAN,0.02056169272052457,0.020674128479049484,-0.03647384254020106,-0.10949387212452227,0.0826230131072364,-0.10343038025513862,-0.016056722500286176,-0.13140816410314513,0.024265592951152742,0.008129318409609763,0.015706166518482837,0.021007470218750823
MMP7,0.04922655031189453,,0.04162082779631633,,-0.018183597058334094,0.0005249037828639382,0.14693010488256655,,0.015522473968841563,-0.0027088476240996395,0.032399948556036146,0.02084728314699789
PTPN6,0.013047359536921281,-0.007285798237048604,-0.05217451031886792,0.015264668411364457,-0.0004837985005549145,-0.012832976416145978,-0.018105797844071538,0.054755699583409284,0.009806733513091923,0.06316269897909588,0.016081921727241474,0.0470726993369891
PTGS2,-0.02393238022122976,-0.06242326219258502,0.10535629374600461,0.12952141378785154,-0.0705115741904263,0.12832210011099826,0.01585174174821577,-0.01571412172844923,-0.03648486635209649,-0.030813225996730104,0.016306448972005932,-0.005851398113913528
XCL1,-0.003582193396898726,,0.05510060619554499,0.006735252192636011,,0.028456777147146204,,,,,,
CD58,0.013772165645133,0.0882580190199619,0.07439783839190267,-0.02493243739415645,0.07680033312059444,0.014830613962909937,0.024134492872388225,0.11485697747301012,0.053984294230150054,0.013710454095878122,-0.017219927344742775,0.010771374531904066
TNFSF14,0.10591458732978323,0.07283417977914267,-0.04415512760420229,0.01582692190913186,0.04796198590868464,-0.0208449563124412,,,-0.027771827164388422,-0.028776977011932207,0.06688762974700496,-0.0024818729820109253
CNTN4,-0.027582132884981802,-0.021960365558378863,-0.02945007171713915,0.08393497117148342,-0.03847412326027697,-0.04627762295812782,0.0007415654856383317,,0.023097789593444162,-0.00714697312865036,0.006904724231427901,0.008135775324483958
NTF4,,,-0.00626702101693431,,,,,,,,,
INSL3,-0.025348474663128756,,-0.015060921180413031,,,-0.034214861710764925,,,-0.016260515183954976,0.06567793400742894,-0.024916310356604392,-0.02551624493538885
BTLA,,,-0.02390625899440655,0.13525177769020805,,,,,,,,0.07790859860387347
MFNG,0.04599749802409403,0.07436670228011476,-0.0034896298239111135,-0.06489843290081533,0.02085013881542259,-0.07551662739851069,-0.0003735567629013618,-0.01089393626982975,0.06780139967708888,-0.006613059453642113,0.011141133183904174,0.008118778682856055
ICAM1,-0.021243487777432225,-0.008185738940675707,-0.02415973470233899,0.11783915758063242,0.02999052962749009,0.006921367658621569,0.023646794449787144,-0.09645006245967537,-0.015529145175356758,0.03412732799390287,0.05257138767332784,-0.014903482320173762
PROS1,0.026585364760225334,0.037577668083676075,-0.032290662454457046,0.0004945374381937369,0.06100883296709801,0.152358289628915,0.043719618170467406,-0.03619154700487332,-0.01955866211525002,0.05869040067953349,0.0034622199647454744,-0.015219678156450742
CLCF1,0.0009317799442844627,0.05270795967754238,0.11446913033781994,0.1533648806099905,-0.05179046994534621,0.050009074864364594,0.015991523962755435,-0.013310691383974078,0.027859111982228082,0.08196301543730586,-0.02175410772585618,0.04096564588497244
PSAP,-0.007078179449624263,0.036930303798863355,-0.02582922335958456,0.07075615750579826,-0.08155021415200704,-0.16094169463743313,0.028667878353201788,0.03418171877632313,0.024538440385005047,-0.055182646815362286,0.04329080643037666,-0.01863265694269855
EFEMP1,-0.04190898707973032,0.041819748599679504,-0.04588442061166111,-0.006400857394157932,0.03542021408511984,-0.1884552944643136,0.04147675448009109,-0.07405714386133558,0.03869015681899364,0.14276739700010646,0.04045116216667258,-0.042091484063385864
C1QTNF1,-0.03782548759277854,0.07153602268865204,-0.04217833515462187,-0.00037876703727131295,0.0655464672891837,0.001750925516394685,-0.004181176714827964,0.05266572151233437,-0.0334764927332829,-0.03402291063777442,-0.0030595249638946864,-0.01042319913700143
ALB,-0.012621269299241195,,-0.004910674182496589,0.03626660930927432,-0.030500696290421694,0.018946020629536105,-0.02951823974576997,-0.026296587085514,0.050908751300833666,0.027837891634633478,-0.0238095530410464,-0.028852762867524688
CCL13,,,,,,,,,-0.020615888047043236,,0.040793635022326385,
EFNA3,-0.05337643748451192,-0.02662305247196369,0.06233854329343929,0.06892018791733191,-0.027943484351841685,0.019801013525157837,-0.01950924368738042,0.08795949201496411,0.02649433237635749,-0.0030973957499055467,0.016163067592488933,0.01778674084924182
DRAXIN,-0.010798352482467717,-0.023654266224186316,0.013044509530015373,0.14735852651934694,0.032512979577839815,0.10504117648256223,0.0018958819148573562,-0.00643982049231707,-0.00214339605480275,-0.005702650439138248,-0.032082672109587554,-0.006445968168088796
RAET1L,0.08715271642285558,,,,,,,,,0.04642151476511451,-0.017914190987716242,
NPTX2,0.011339312301518325,0.042459605750538865,0.013583114537605441,0.045547529014679435,-0.1270354250175504,-0.16989464918415392,0.04449565555960028,,0.009614878572747886,0.04579022044748785,-0.012101052235067555,0.13593559117306897
FGF11,0.028952899199921195,0.035828651536821764,0.041425928986830445,-0.013719726095264534,0.08235791872507413,0.08283505913646245,-0.0033837597279653907,0.08130545413742403,0.0016221173985556244,0.06792898064885033,0.005026929069206465,0.0356252094722845
CD59,0.12290567256982239,0.058757275823261776,-0.03143643343007673,0.10098304825221288,-0.054156728782410464,-0.21695015818354274,0.008203462378680687,-0.038973304624142516,0.09241838878176303,-0.011190907456803654,0.028007025405474353,0.001183991692532442
COL9A2,0.08376233733889797,0.06322394597861904,-0.04839969140131375,-0.07297658362151463,0.03469095005419213,-0.1308330534771669,0.0032346193541427795,0.017318659483592874,-0.02086994595597411,0.0483350644872301,-0.018312291048516775,0.054513462555431866
DLL3,0.003225520867298345,0.04402312357665811,-0.0902986003968182,0.02810255788147742,0.07292430621558926,-0.16823021134154995,0.06460006320769623,-0.03231083996240657,0.02779232282843533,0.07330437016030722,-0.06257818645003933,0.05667535340995181
FGF5,,,,,-0.008164355670520436,,,,,,,0.08286606786743678
LIN7C,-0.00485942412906344,0.07001022428155328,0.028546512996806116,0.006533240195828029,0.005104577779104842,0.025420507820778135,0.019484367957833273,0.011500922753363741,-0.028226498446713964,0.01810014272155671,0.005243692503728544,0.003817771074175101
GDF7,-0.01572292651415672,,-0.026873080433601655,,0.010444783915084655,-0.024086978476744687,,,,0.044014861381216484,-0.020255505967787146,-0.03639770289288703
PSPN,-0.02355452565826845,-0.004649892995930509,0.038706158214035835,-0.052804609099278164,0.014657920450640705,-0.01910209469628059,0.059235020789876046,0.03866601742540115,0.05316359119487988,0.09057275514256417,0.04385956107999559,-0.0014380495479227253
ANGPT1,-0.03052265518897651,-0.022444018159707254,-0.049646762372521934,-0.051995384085787404,0.07018680138590876,-0.13419834912914266,-0.01521157755963806,0.03793227861953986,0.04831413850209891,0.033573066812377,0.09318814987672769,0.05480368953249281
PNOC,-0.017443862196133482,-0.0018400961482894882,0.004879376693998122,-0.003939265406946178,-0.04441679338852354,-0.11020010387667721,-0.034879781622737,,,0.0586940252989571,0.006353707979760584,-0.01034366019095165
L1CAM,0.05224697734935377,0.04596400848130037,-0.02376818177499603,0.12478467813353375,-0.058550459962452124,-0.045144009824151066,-0.02272202928708021,0.11414543582885642,-0.021778008181477893,-0.031909840773875535,0.05940513721879235,0.021725967575947407
APOA1,0.031933659770429744,-0.011025248506058223,0.03950368500647563,0.04448361368383205,0.08612107134651853,0.014027757542751554,-0.04221850066603193,-0.011976309451564176,0.05254973724414771,0.1310791283974081,-0.009691076810709997,0.020319162931377532
PSEN1,0.0289243959737498,0.005716975659321753,-0.049909156003863704,-0.0228924451824822,0.019436150310509475,-0.022921497175428712,0.07685668287705187,0.0035497886059502625,0.09593695731273315,0.02212260287915068,-0.039948230829312904,-0.025357054783811513
CALM2,0.06357949986331314,0.060036586624206384,-0.04485815485487171,-0.03479043541419623,-0.13331614361915076,-0.21386883913317295,0.0034579200977800065,-0.0591248082106808,0.0734650768919071,0.06931307385233637,0.02360691573032915,-0.010951875088468847
CLEC2B,-0.019814531064217312,-0.03511716847558118,0.018264829894487,0.029452863223990162,0.08111962073544479,0.057524763795073854,0.055305976605644985,-0.040145052383057885,-0.0304115769655451,-0.01109427201586619,0.04056336538605227,0.030692721043784107
NTNG1,0.03548121645654637,,-0.004362306657953841,-0.003133102896588891,0.022703002509899445,-0.034891919425717184,-0.03122305316093127,-0.032659044706911736,-0.01836350822780029,0.06145634698840763,-0.0031258011013927836,0.016122226005214423
LRIG1,0.0030584905125204936,0.010657346729116349,-0.06391383359160883,-0.10757980457152405,0.048372772278383304,0.006543376300925105,0.028081945007628936,-0.06292253650870087,0.09347415680847991,0.0702425521021367,0.01398062590360219,0.01170805472820281
CPAMD8,0.005162242877902774,,-0.001267565333319379,0.05031228030478504,-0.0219713419088698,0.023363713287597388,0.01108449602833689,-0.04210231566036078,,-0.011613974597010406,,0.005344404681334952
GHRL,-0.012938311360662277,,-0.0007828939085362422,-0.034991112339372396,0.06299132456976118,-0.0488171152792036,0.03908101446482747,-0.06713468297234858,,,-0.021910262336769095,-0.01428364946622421
NPY,0.022576476215069887,0.09961984335096359,-0.032332653469006385,0.024498998076798593,-0.06069503333966978,-0.07258361782007698,-0.013531647409383452,,-0.028240960282079876,0.0975015675230352,-0.017692189477006244,0.060747571999563515
MMP2,0.08171333399602128,0.05385754471608162,-0.06255570884972843,0.012498960821273247,0.09257604789401357,-0.09310235456003395,0.022188547971960692,-0.0491566850856164,0.05136107627760843,-0.009937889971209366,0.025352244529203646,0.04024410782587763
LHB,,,-0.015514981677184413,,,,,,,,,
PPY,-0.012053992985144334,,-0.016467203211873074,,,-0.01726520140077329,,,-0.04727054077393381,0.026952248477680605,0.07644102103782122,-0.01876970368088369
ALKAL2,0.050394433279757754,,0.021804544011991753,,0.0364524351434669,0.03574488239543763,0.031284609977339915,,0.0579511366414509,0.021211227988910408,0.06434865147805521,-0.04305218451826169
CSF1,-0.0022372290424043963,0.038139449828389356,0.041627485521237365,0.08635441638666976,0.03516601339521661,-0.06639107433688356,0.03445282836200557,-0.007330643509014406,0.026688486175043942,0.01891321380331256,0.010260816589399214,-0.01957316791715418
SEMA4C,0.006350558061851013,0.004615141555771087,-0.05197205198177358,0.03464885726174271,0.07996943196818516,-0.0036427799555503065,0.057331426779626014,-0.03729129594527214,0.042359995201676826,-0.016769898821158286,-0.04480983663174888,0.0129602539026136
BMP8A,,,,,,,,,,,,-0.022902203348717554
ICAM2,0.09905928371027069,-0.03817619144783962,-0.019752193383566045,0.003194611559634304,0.010693358839066356,-0.04134166342729133,-0.011068797654607079,-0.014281790792390442,0.08236254501237847,-0.006982970233900899,0.04107804153273676,0.059421484701173304
SYTL3,0.011023845544561536,0.026242490897354104,0.013876607823238385,-0.018143175930256782,-0.01350085070325034,0.005402018679740181,0.02539180612797483,-0.013710858997892265,0.0037296620919872693,0.07774322737141047,-0.006764814690605087,0.045428720247493455
IL1A,0.03774170922165518,0.007088653238453878,0.0006875997268834749,0.1061181730556799,0.026209433268724533,-0.04416261404528488,-0.013859956283773893,0.04144320831224289,-0.0067476975057010604,0.045154753680242514,0.05200777232968116,-0.007911021397818626
HLA-G,-0.03038546836809801,,0.0012556522476977762,,,,,0.06318258463114722,-0.013904016083095227,0.17358467048548273,-0.005896612492714573,
PGF,0.06186584985443915,0.006000096350129872,0.005018636631488008,-0.031258064991234895,0.05404511615948528,0.019278619381853476,-0.009794463701367042,0.09347852790194669,0.07991608831165192,0.05933153635536891,0.044214228182311285,0.05298836449681788
LGALS8,0.05463845473286758,0.019573446297158546,0.04259716270779884,0.030281705519846706,0.002504165339122901,-0.048637188870634535,0.02612473010210476,0.018465381813520646,0.03744029449156501,0.005542880025181984,0.029970373939121046,0.006110656121125435
DKK3,0.09174029402042973,-0.031066648159845955,-0.06413764131345107,0.012804486525102899,-0.0635641640502856,-0.04255515148103662,0.0040616274401685725,0.017788929395857807,0.09711847790778196,0.054763475659748914,-0.05457135731331058,0.024540227588374233
COL16A1,0.07497206978673451,0.046644965596989524,-0.05645531881717743,-0.08931072147525529,0.008252143604080928,-0.06831638650086905,-0.00730992867262191,0.03122151327968034,-0.002979952775976091,0.05243612312072209,0.06881229213937615,0.08482131440939503
TPH1,-0.022310650674337486,-0.02623032092710112,-0.02981978596691103,-0.020281559239924103,0.017977490835590162,0.014085197416270633,-0.021214449516019748,-0.03535620583870673,-0.013954393948463876,0.05936701394553982,0.05075789320956926,0.029669668235387022
TNC,-0.06260215443278301,0.025973779911533428,0.061541932076723135,0.0790535672812979,0.12338802299482313,0.2273851715954543,0.01889394566145033,-0.07037680088776464,-0.009465313087803974,0.010013749614234851,0.014479616321138622,-0.035535548255855684
TNFSF9,-0.030116574382210454,0.006028504756994375,0.03668163759889878,0.027430417899749475,-0.030240174193498757,-0.054782095571485286,-0.035992873499000676,0.0687313080983518,-0.04170328426373352,-0.05240094778227657,-0.031303795460293986,0.009579238117074618
C4A,,,-0.01839391107723668,,,-0.01625945994405004,-0.01864830701714827,,-0.02295199475603014,,-0.020469133622599518,0.07955893064169192
CNTN2,0.009762858726058043,0.042703599580393,-0.049684499916672446,-0.07221809057379225,-0.021728814343645212,-0.06403292777892033,0.011284802007759666,-0.0310625544211036,0.05815548246205066,0.005338624681741118,-0.021849808978832947,0.0033549794186530065
F7,-0.021765721210654468,,,,-0.021971329138390908,,,,0.1068193978400886,,0.07058951462308685,
LUM,0.12058267872132065,-0.008563828508089429,-0.04877621684359371,0.011315145626973897,0.09085086868125607,-2.1321327378328146e-05,-0.004740778968369209,0.046517004537570635,0.08999995440086758,0.05388034484343974,0.04031095360440839,0.004983876570201718
BTC,-0.019746699718959888,,-0.035081095141661814,0.0013002788105087196,,,,0.0849639531019125,-0.020921292528212218,-0.019114151632678242,-0.0005608857129309559,-0.00026157147014704336
APOC1,-0.0290985649805075,0.016428823541296832,-0.033795123973005416,-0.04077871437107084,0.09848524723401945,-0.1395453996322409,0.05240790501780415,-0.07000167211418891,0.04316669713978155,0.04240570331333395,-0.03844117585853735,0.02573467215650322
PKM,-0.06859986341869577,-0.02780957402680016,0.10858279370282414,0.1262637945255897,0.02416734985187453,0.15605205305531145,-0.02962276581455732,-0.015278194522303782,-0.02428665731282,-0.013644419195118294,0.020282111401263004,-0.035247064026144366
TNF,0.08398361509498645,,-0.0336611147803649,-0.043816787674532204,0.005145274101795649,-0.0036271888510047085,-0.005141311106850963,-0.07492172495224829,-0.020306179285760416,0.07697188211058147,,0.0816573575308607
GNAS,-0.08980891254010277,0.011797205030927713,-0.05843936890787087,-0.04758063096850781,-0.06021633392126526,0.004085797566516834,-0.07756052076311201,-0.06424631986604745,-0.049402808302897165,-0.06553890683901668,-0.0045856299441915955,0.010770731813605198
BMP8B,0.004894414303814835,0.006785957535504468,0.024948208899253116,-0.05831554133940605,0.011311687730325875,-0.04984219160138933,-0.021550727079600093,-0.07787828470588652,0.06183623613949366,-0.052977377807757894,-0.04205773136931608,0.04646171726736062
LIPH,0.04167940460335846,-0.018822872164146645,-0.023302671441511037,,,-0.026510807171431946,,,-0.020615895629065357,0.05019903243178242,-0.03216664248814045,-0.02977210016028222
CCL28,-0.03138269773307783,,,,,-0.003569813430029168,0.06295584769838933,,,,,-0.01778361042215428
PTPN11,-0.026784044671809976,0.027064607481790365,-0.035689585791801384,0.013895867859725684,-0.03187291731181822,-0.08193949903720081,-0.029378785133346703,-0.008244206484222086,-0.07411471717464528,-0.057812438523548906,0.07083609627786103,0.004025632195021138
ADAM12,0.1118599290489944,0.06080190410405335,0.01263849902930036,0.006595330077090148,0.01370568621887417,0.12987973693498225,0.018314350585856974,0.06015036190840729,0.00837495015110078,-0.008331370435600984,0.052886306004901344,0.013736318628269809
EPO,-0.0073742120879352795,,0.02504641381501122,0.1315041957794463,,-0.027736871396839675,-0.02121445263143351,-0.010245743008465572,0.018385954590873076,-0.03224122551949979,-0.01937909406824604,0.06646382438649398
EDN3,0.017460123660089078,0.06862647865794205,0.011470424620169995,-0.006100075842384926,0.010653240739149862,-0.016142016136627222,-0.021433354210691785,,0.0058520565171767385,0.029234011907199552,-0.029043191020559155,0.08989866980663254
CCL22,,,,,,0.05784086571149421,,,-0.02533996624497276,-0.0011590316001033711,0.07256566269566365,0.05643505148126392
CCL2,0.06093237157791543,-0.03957354302055655,0.0172293634974833,0.08739340495097257,0.01403745753110528,-0.08973370251946565,0.034224227901201956,-0.0671791028608978,0.053629610518842755,0.033555449137914875,0.024729329557991536,-0.04421668658088535
DSCAM,-0.026091918922144984,0.04464130997862636,-0.00981214833337164,-0.032848237733267234,0.017054695958293516,0.016565419367692853,-0.0034521260091618785,-0.0005949222516782551,0.0712605152493983,0.05635026018229079,0.009456766387334252,0.03402049624707976
GPHA2,0.05926192419049938,,,,,,,,,,,
ANG,-0.07216021585813882,0.009874816562079563,0.07824937268360034,-1.645820281092673e-05,0.021883634918420842,0.15872779505615991,0.07732539233258709,0.07872293948936553,-0.01321438720565325,0.03589154967041929,0.030151601563739375,0.04081544332529979
FBLN2,0.11270867018217813,-0.02581053213001979,-0.027956569758247677,0.03775650743122979,-0.017574382521043035,-0.05391830122722539,-0.007840061960952568,,0.07825741943459592,0.0574554348195971,0.08070438890082475,0.0697152925022009
VTN,0.06205038347207248,-0.021960369237385344,0.019163487654289244,0.011324613299217317,0.047711816767045966,0.02097234107700882,-0.017627932889260633,-0.053461265982480216,0.008338712357817475,0.01422293628156137,-0.025093311222344303,-0.03084132326858915
VEGFA,-0.11553258871392119,-0.08821207811374165,0.12430333908718202,0.07606438500117767,0.06979399168355936,0.24377873697276986,-0.023334567705230767,0.06917748811261369,-0.0883775300347108,-0.03580250281263952,0.02014783001834023,-0.07029750543079406
F10,,,,-0.020472143452656848,0.05157226870420791,-0.03041287999688203,,-0.03321406609170733,,0.028668157060542678,0.03513708593452033,0.01494653245796634
SERPINA1,-0.017244695689545696,0.08147984572268827,-0.007409719128538724,-0.0030399909659650343,0.06377205835771532,-0.013830501182518442,0.04682301560712667,-0.05729150648354858,0.036614441561552774,-0.034814407178049275,-0.016396153903959956,-0.015345511107869074
VWF,0.09435406860767338,0.06311308474591361,-0.049396935836485176,-0.024748406062700446,0.056401828064114055,-0.09135190422931032,0.035517109760106795,0.03092805644181831,0.05677327737526557,0.029106415511923715,0.04885132417533779,0.036978323312721044
GDNF,0.04445431489475908,0.016784586596632463,-0.01932323386407457,,,,-0.021214450979319982,0.030300990547826506,0.02776329784648893,0.0032077112270766715,-0.027136613185142336,
VASP,0.09650674466799299,-0.03042063058141274,-0.023128416926977882,0.029577076555414514,0.04532278897554585,-0.04283682484163828,0.028027100579388727,0.014877764279863351,0.05416130551856621,-0.014580956362864599,-0.04293513496140664,0.028926218236574673
ADAM15,0.031826140098722304,0.010114977457156915,0.0024708283432713766,0.013529453915227752,-0.014766164022854012,-0.005971444809885512,0.046742141383443306,-0.07696107669734703,0.014918388184563971,-0.012917021736138888,0.02283275422110751,0.01657247055337435
WNT2,0.023425069546401275,0.0396611953981177,,-0.01763144504341684,-0.04885387995842625,,-0.0032613357155284106,,-0.027771814578517094,0.0030976385734713817,0.1541979706668311,-0.02573283579949159
CALCB,,0.030220051766576692,,0.1442936687163979,0.026524262906044052,,,,-0.02430541735899131,0.061816103593889685,0.018832654645812658,
OLFM2,0.011194851479818217,0.060477559365472416,-0.0923537771644803,0.030707175519326405,-0.02565045263174679,-0.0451531459307878,-0.07700589659780939,-0.03699605226344545,0.0465267301321139,-0.007115099356123918,-0.001462003601394752,0.052508408478988085
MFAP2,0.10129363195676427,,-0.005091267992423103,0.005973744381792632,0.052528384390540646,0.005713395609714768,0.06110383469168465,-0.032636689248318355,0.05325085641561971,0.02384032535197524,0.06706363833419851,0.047793195544322195
HLA-C,0.005360088990705665,0.04539346165847231,0.04350200760834533,0.03286720674846024,0.1136547999084273,-0.07735206832747046,0.015225678587812045,0.006376991516926438,0.02433553398033909,0.022311713275967263,-0.009190570516185097,0.007515299545378895
THBS1,0.09852346791612442,-0.027365237194282223,-1.459262059198317e-05,0.1366099535241486,0.014067577432564064,-0.019369907439845756,-0.004329461778648392,-0.050269506561545434,0.040824237789674665,0.01900646343084578,0.036602961674848854,-0.01801158360994731
HSPA4,0.00560736337586428,0.02597987463968661,0.03918722624280851,0.01996625944703102,-0.022128431252222497,-0.050017774274910436,-0.006609490335787665,-0.04225503439127965,0.06080183277763493,-0.013441801415348004,0.04947589543536523,-0.04006602220944338
LMAN1,-0.039173063166598826,-0.05211792251174744,0.03221050788335304,0.06369609479168226,0.12466981577201904,0.15104978518475928,0.010553675715327532,0.09730506539128989,-0.07107875385250761,-0.03787414143692104,0.032185146951182346,-0.029186938599754568
LYPD3,0.0964332511594007,-0.02581055569513146,-0.0174178865960772,-0.021941879856217393,0.004879259452222382,6.404048289824155e-06,,0.03192649478443484,0.03315986313349122,0.1284879075977391,0.016445667183948617,0.048851001305402875
APOE,-0.0069560331768851735,0.041483882067395825,-0.0988980337587876,-0.053864628863977124,0.05535695184904459,-0.14755201637702517,0.0192801647583808,-0.0919343248807927,0.04869575573318066,-0.04092794631581852,-0.03659128136923804,0.03693369372466039
SOSTDC1,-0.021063508103841097,,,0.025319067145316832,-0.002275750095215155,-0.05788802215457787,-0.03225843663117141,,0.013381000648340375,0.03083010075485815,0.01979150330922719,-0.005095484902196079
ANXA1,-0.013028114664342498,-0.032658272313603603,-0.0035933815989003083,0.013849384810751368,0.06562139834703573,-0.13208885922279168,0.0027401128358152294,0.11332769975701501,-0.05979594060400594,0.07727604374057669,0.03856827671204107,-0.027558487319708763
WNT2B,-0.044835000781576734,-0.02581056047185116,0.020817529618220934,-0.03151358639153952,0.11608541196070518,-0.004675041052246958,-0.02438957427670084,0.0139061976285429,0.07660601124787483,0.03451246161248684,0.02041786743956827,-0.03208860105917239
AMH,-0.04156113156483368,0.007471260744350766,0.02349636156360278,-0.027246363299207804,0.0582526751867698,0.06159505595849999,0.07021430800621684,0.020867696002115545,0.028400607149055106,0.03322372563480726,-0.04030710560462643,-0.027449689448437533
GDF10,0.055677041781342994,,,0.06723335961436183,-0.008853170524876063,0.012589880531997234,-0.0051221992514227654,0.08828938257376699,0.09686824516047046,-0.015062385238048521,0.027677019867565707,0.04687612935611112
EFNB3,-0.0006304376576359224,0.013930147817922144,0.016364983070653587,-0.018968715383160147,-0.029202949544159078,-0.045536717188142714,0.059223333128120094,0.06621434744338386,-0.039226469752051595,0.03763648977512061,0.04282445520477935,0.06448561015455388
