,MGH258,UKF266,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GNAS,-0.07700853957277261,-0.037881524567502246,0.0047835878959178926,0.01515697846749383,-0.0376787254920543,0.034119121100378624,-0.018828921567892128,-0.08687757236312109,0.016689692307131722,-0.09872712804065369,-0.06784307342619568,-0.011389080545962797,0.05524920441984676,0.0512206692843557,0.0832346818524537
BMP8B,0.11369402737320915,0.04575253155801484,-0.007171969367461525,0.04768377055451807,-0.02127726257780486,0.10547132482118683,-0.006077708914830645,0.088320154048324,0.020650084970193223,-0.027312692667954566,-0.041717548294357545,-0.06357060429890071,-0.0060662995683627334,-0.06098550361665732,0.13523955271147103
LIPH,,,,,,,,0.050978116367222895,0.03609568976012394,,-0.019778542289706207,,0.0785349220731624,0.04709982043322423,
CCL28,,-0.012317608704813063,-0.00044738035108970444,0.05576729463610019,-0.017749603847503664,,,,,0.043227797992910114,,,-0.022641367776982883,0.03883259878449543,
PTPN11,-0.07453581702892054,0.0026092784275699088,0.012125142103891162,0.049582213625478336,0.047749492647586704,-0.01630411750638305,-0.1783314097977219,-0.027765281187330574,-0.022551430200266096,-0.008013451386085868,-0.007509653246578006,-0.05760249687737487,-0.007281783696291671,-0.05297361023289846,0.055032361944096865
ADAM12,0.0823418691594324,-0.035774992170202476,0.04073335128905162,-0.03814882813113213,-0.05094422734897914,-0.0026661401593015607,0.09412813300516477,-0.0036688141922590007,0.017981293941856876,0.07217829482280405,-0.024987004151521858,-0.0024308870648596615,-0.07850761403836373,0.02984243944699912,
EPO,,,,,0.06857014085869291,-0.06506555260638734,-0.039788351949613165,-0.025578288403810826,0.06407797230976468,,0.008119066778860371,,0.00993419926360143,,
EDN3,0.11305841786806448,0.008605515231216738,0.02715099087585584,-0.012948821428656195,0.039576453211304985,,-0.060523483987161036,0.06281150919884644,0.03132506760543011,-0.05282409363600131,-0.017183488467147907,,-0.010016793934853213,0.004307026902711452,0.034129737684576514
CCL22,,,,,,,,-0.028949113359626646,-0.024714790234917267,-0.0014690179375754279,-0.002639602581023788,-0.01594092103564471,-0.01410660101448389,,
CCL2,0.0399853502992077,0.035359658163783135,0.00934449815028254,0.03382250469106658,0.0014419292479815949,0.06393181254471024,0.13745651607309362,0.0523345924981093,-0.005584791198556375,-0.028646587160118888,-0.05561516613294374,0.050526787147885194,-0.058981695577511845,-0.11035533936759374,-0.033491780699683185
DSCAM,0.015339354732543987,0.0054696304212665196,0.012475693356458147,0.021922130162062535,0.029702454740086245,-0.03605838089756251,-0.014437005391510233,0.06126034397170896,0.05730117486103464,0.008983810053376045,0.011357063664395916,0.038727711736158216,0.036865766871549084,-0.005963822123957118,0.02841029355554352
ANG,0.006500555165664404,-0.028864098567987547,-0.02913561412099487,0.06971742239837353,0.08500340583426996,-0.045527261165831334,0.11911576893749672,0.02863750207680706,-0.007587049121392617,0.0027680285264170463,-0.001156148483470439,0.09332877658525812,0.12042038966572606,0.029862943209076735,
FBLN2,-0.009613011800032028,-0.07512515399514393,1.6215729482601745e-05,0.05276917141427948,-0.03677911092305265,,-0.06047924626034812,0.03549796663118542,0.072624566101898,0.03260308639025515,-0.016541544073494594,-0.0011687965712308711,0.049986967551626106,-0.01070955984419535,0.040528179639176605
VTN,,-0.018962918444161342,-0.021690548206983715,,-0.0005819016213221128,0.01834370253954061,,0.12278090060689573,-0.019004082275943662,,-0.031330295696192265,,0.08526312440879287,0.024009906079109408,
VEGFA,-0.07346085961669023,0.04854921832711618,0.017638470695003943,0.0006695155798069998,0.007649478689673488,-0.07058687366021564,0.1871741308378345,-0.06892439436975359,-0.11647399571883678,0.047108012602378256,-0.04710528278900603,0.042068885667247306,-0.13848404635121014,-0.10623300843481916,0.08847220813023131
F10,,-0.032976084354368725,0.032672303906562616,-0.0507109347575846,,-0.09204179177489795,,,0.031631942561391,-0.008953619935298082,-0.022191854036835393,-0.043026961458134935,0.03206403922874494,0.05635660558044594,
SERPINA1,0.043398603500158665,0.01960339242541135,-0.06765560371023165,0.024466660398320975,0.03008127245604947,0.0073780815138921665,-0.0039021052163456383,0.055671665868044354,-0.011307337753169316,0.008989338543617146,-0.032823754464029166,-0.02393489317917163,0.04938289185459483,-0.12915747042642406,-0.04566450911302849
VWF,-0.014052606265298162,-0.023887123647153063,0.029705014180596498,-0.03647986423327848,-0.02971483717077738,0.055244046193769804,0.05001220157066991,0.04139273326299333,0.08212195338834004,-0.015111110491164903,0.058946838324667926,0.04891152596079674,-0.030295844145429063,0.08386735349469328,0.04637950262377753
GDNF,,-0.004098311452326874,,,-0.02238163027805404,-0.11106469750547147,-0.004879252078768437,0.013172661161786527,0.011412309342470481,,-0.03388146377934537,,,,-0.05619465391125507
VASP,-0.06419611398491289,0.09438028578320298,0.017901801029526463,0.019825527467437033,-0.020001805856833824,-0.06275816195148455,0.10321054859874314,0.01838956611124017,0.013990127117656605,0.05841071986629847,-0.0049283397958027565,-0.020361966152440854,-0.029591815978447088,-0.09418493421128012,0.13661441444682812
ADAM15,-0.006949513958558212,-0.030053337218570012,0.030433858299391478,3.5475206535356575e-05,0.035260623416853674,0.0688228152638551,0.0009738696599780672,0.011525932929323615,0.01369467011814202,0.04257914047970725,0.029974891727760692,0.00756256937112661,-0.000565243219250099,0.1722791588295424,-0.006236660218417265
WNT2,,0.0070648544903499765,-0.01449246507611696,-0.009020640634803385,-0.020945887587816483,,,0.09090510421774829,-0.027756973830305568,,-0.029052467518727986,,-0.039718395490953566,0.09695506191893842,
CALCB,,0.020758371938055502,,-0.03499959833488154,,,,0.06751377380568194,0.018088445955504653,,0.002573374231537213,,,-0.0012043065972882076,
OLFM2,0.0898940343216766,-0.0185334138724386,0.021039074671815806,0.03419905866526802,0.007635570407418161,0.07116895522206611,0.01800429660571099,0.07567685809383794,0.04681849815010213,0.027475791011817522,0.024692066718253376,0.013840752711150064,0.14501873890408065,0.14162303558913164,0.04814874436546779
MFAP2,-0.02682040345199485,0.04173584036772238,0.03367125140757783,0.028654828856196694,0.017887988395598405,0.0005513661177822044,0.11507192877311717,0.06757321981592805,0.0794613784091739,0.00016352670341409452,-0.020905705277644925,,-0.009554516167074435,-0.0165972947458655,
HLA-C,-0.06557214601948545,0.01637115577669407,0.06997644770251685,0.02203620271883948,0.011098601380922717,0.040486984281634754,0.04089849789951838,0.049333977705784154,-0.016394424385668065,0.0011696102410779419,-0.017791839518079045,0.08010179503647798,0.06296424476443295,-0.09500665387577349,-0.018173748049184174
THBS1,0.01641887013363254,-0.005144172070122636,0.04749959107241244,0.020372741919658162,0.052865443021220496,0.05004270235455894,0.050028703163156045,0.01036251706127587,-0.05861411826206518,-0.012701512597388772,-0.0022596258478233856,0.008191958011180401,-0.19403661721098667,-0.12820990999586415,0.02637916389064171
HSPA4,-0.004584960043206068,0.0024796926291055445,-0.028182233366561088,0.0428925026309819,0.01747046523639595,-0.011616167264593455,0.006817349963736317,-0.017981537523465832,-0.0326259138725134,0.01375023425635403,0.01952520222465629,0.03362760131285145,-0.045999619751708215,0.0406932232527434,0.09439875187692919
LMAN1,0.02717510969613218,0.08868781032599334,-0.009179078009018338,-0.018734255818092915,-0.046092504913650065,-0.008193232782088902,0.07028061623207957,-0.061673663713801195,-0.05613979822876364,0.032710517200591,-0.007173146920837438,0.005578100750843486,-0.09576590899325772,-0.1621519199819239,0.03155194189923664
LYPD3,,0.11764618034536443,0.005477937556328292,-0.042115894139169115,,0.06542883797732421,-0.06760031469914121,0.045939071007525444,0.07811185859725607,,-0.038536240194324584,,-0.0019740352892167793,-0.017410796972453516,
APOE,0.020849051073679403,0.07211820715217224,-0.03591797074548413,-0.012218534173989725,0.09044420355409022,-0.01807052336514331,-0.04608993008419713,0.04509552213835067,0.0022152130855115507,-0.005869264369512566,0.1406318855521794,-0.06008164604126771,0.15698662394817178,-0.03284812475660923,-0.0020270290158876545
SOSTDC1,-0.027579462363959525,0.07631167678970494,0.019971151706400906,0.0849092869025274,-0.0340332353041199,,,0.10831409222053148,0.09120931005446609,,-0.047024453578140245,,0.07539143899493718,0.06793315552011449,0.02233600621654358
ANXA1,0.10163091521095664,-0.020769085843439027,0.05719705465030821,0.08497551928537105,-0.01110054571004795,-0.08439630381627106,0.20057549537786556,-0.039117579076856736,-0.04644028439041777,-0.03908404789223356,0.05091816455522667,-0.06426373788706845,0.024511577503031522,0.06378742855245785,0.03191155414686816
WNT2B,-0.008466527314184983,-0.049668556089646626,-0.020335035566350603,0.06656338074235431,-0.007317295896756105,0.0915299222404814,-0.03386313907084745,0.06023843131387163,0.004431389765283867,-0.053706181916355636,0.030388719031832778,-0.017393079192844444,0.03253971057604994,-0.0293621746793976,0.012640134738290633
AMH,,-0.0026382993632325224,0.006645193267106095,,-0.029668048568752426,-0.07163581785865647,0.059628393652623436,0.02089141436432936,-0.013453204146805262,0.010184881088933216,0.02856455393324597,,0.017190726446592648,-0.002149175793060279,
GDF10,,0.012219201318874565,-0.009838675240310967,-0.006055413604861307,-0.043059310418273544,0.006645141387570632,,0.003612093880776932,-0.02175901587366886,0.025238782255967727,-0.005057679874405993,-0.02864750923478039,-0.017623339465215458,0.028533758239920312,0.08198867788106874
EFNB3,-0.02740830397316929,-0.005073731726181157,-0.024644329924031066,0.008282962649724038,0.02330355582658671,-0.004712411954730354,0.136081619314842,0.029211393004107883,0.044549509431578795,-0.014271977689685,-0.07142787104377518,-0.042893566797042294,0.12672079992773116,-0.0011001313805722964,0.02241874557890618
LTB,-0.02149486928438918,0.11535716922401648,0.03523227567874093,-0.022831849417278234,0.024726815587889698,0.09347484832636117,-0.0017708612043322441,0.05964565620196723,0.042097543060631674,0.021957243308010476,0.09899298765023008,,0.08686829736504366,0.028965852912058533,0.08373711172159926
ANGPT2,0.0002146230778613811,0.05721902033621829,0.06591873216181902,0.017829147439141144,-0.02989489976806852,0.04481661125878256,0.1471687662567293,-0.027442352063476307,0.04737360443306259,-0.07201278148038827,0.06921197825597236,-0.03329673268912837,0.005890824798484222,0.022808628632812016,0.06697454636043988
NRTN,,,,,,,-0.03567596275353691,,,-0.014290491069252991,-0.02154462404781696,,,,0.026311985592629945
ADAM17,-0.009302923934273627,0.022660919772358915,0.005712013263410162,0.022797221407290957,-0.06893435502606599,-0.012361922401666982,-0.006580925098638449,-0.07616091581668821,-0.02114840182114865,-0.023954241246848813,-0.0711727369691556,-0.05833211826258667,0.0024824952447514642,-0.06937972275609325,-0.010516043931002094
LRPAP1,-0.03086450826792542,0.008996363899376126,0.03694782304265583,0.003229743421472357,0.032411297127527536,0.07864089527886836,0.06518157449507839,0.10553682689173374,0.021501379152235073,-0.014725263262020958,0.04569904379957493,0.02697119691813045,0.1014805987661771,0.029988099528599176,0.06040134080436994
NID1,-0.059181532449282113,0.019274510912816924,0.02187795474686058,0.022427542646368443,0.031989899455131136,0.05567001313553403,0.1159963343221055,-0.012363973341046759,0.01437948326181605,0.03879140666239419,-0.004167203150014284,-0.018220879318673867,-0.09663098495761555,0.0370050223288418,0.08243117142568489
MST1,-0.05636390316458772,0.048457980367883714,0.019824691064224995,0.023362983942295582,-0.005815497123726658,-0.061470858527504856,0.08225055568263002,0.10433216988154347,0.06637420800595045,-0.026863582478949637,-0.013173521595622717,-0.04628372558398055,0.13224009017627825,0.045250043188663054,0.007279918357966438
IL13,,,,,-0.026249403294382165,,,,,,,,,,
DCN,-0.007067906877639433,-0.03813178327635524,-0.0318508713681278,-0.08433033771179255,0.005760628736164904,0.08960189828651528,0.04270527439984664,0.06743787950111897,0.033594273607793795,-0.04144790967474104,0.018398944113883174,-0.038575836325862374,-0.04180070556327564,-0.0026032404808905875,0.033031219305999816
IGFL2,,,,,,,,,0.0788578239675353,,,,-0.007754447222707981,,-0.027254050659725956
COL7A1,-0.04452430856023073,0.05990328089828348,0.004043569327105942,-0.020510952229205116,0.013195182943472522,-0.005387236195907379,0.11149710339953207,0.025830297056883018,0.05324044577549113,0.0499586470617294,-0.07990478945746528,0.07993460449128292,0.11572884633432932,0.026210761535518327,0.08955250453928516
CALR,-0.011698100360790043,0.010850509940828779,-0.04569730131886771,0.0442724432464729,-0.0007606910125055781,0.0535857648281635,0.07079512163559058,0.006609947676486205,-0.045984721164113694,-0.03304369641488346,-0.04818120592595181,-0.0439872754417818,-0.1132228240021387,-0.14609481668547886,0.015266085088326812
PIGA,0.03852179224843065,0.021186497649382345,-0.028180582836278688,0.08933405883910199,-0.06077404433223665,0.02963156618681256,-0.019747214843731386,0.02571598057759787,0.06104866692415629,-0.008366195394326868,-0.039911742623667736,0.06286456784214489,0.11233252281085344,0.011969850425191012,0.0935639725665161
CD200,-0.016310335734787598,-0.02807176681435556,0.0035208473194330743,0.10257156416874198,-0.0026209953380147938,-0.0028753815100590807,0.048667581772171564,0.025975069630361076,0.07984076849828689,-0.028282295001456327,-0.05309747698101893,0.039875781372559004,0.062256641904492156,0.0685319918088016,0.07867175056880907
GRP,,-0.02565683882697833,-0.03129161778602611,-0.024502820533876132,-0.02261258055795794,,,,0.04070148101431482,-0.03946542562051716,-0.023630931103791657,,0.07054132982541811,0.015887520207067785,
CDH1,-0.01648549539360972,0.007177698285238331,,-0.029545190130237927,-0.018094487796501062,0.10120716959191925,0.12330701188491501,0.02450517695218979,0.05215633518348846,0.016477771552611983,-0.007917718264423987,-0.028746315157393294,0.06393011725997616,-0.05820484647054549,-0.04299183272964602
LPL,0.06333725946859776,0.0514010075159688,0.00990465807021815,0.029419640871426577,0.021311079758443326,0.07475973394393287,-0.031316468539077304,0.14205635552170093,0.09408253546738324,-0.013865372982132322,-0.04631709422754072,0.03945231210661651,0.10118959550669022,-0.003759204733445252,-0.001438137270034249
SEMA5A,-0.008752920922444828,0.0512364870345687,0.03984555308386406,0.0026366027413511476,0.03971296972977215,0.16326295707283692,0.015105265781415269,0.03729387570779541,0.07579083475490994,0.04088271228241866,-0.003084345546612644,0.008730353238235235,0.08481935730302903,0.10518102778695876,0.00649222603174177
SEMA7A,0.011271802395649573,0.03349973630642719,-0.032103005336018564,0.05495763750781669,-0.015388455332919678,0.09810706645736682,0.027482913861069193,0.04441413288181174,0.03241849517488602,0.010930695549490835,-0.04124147036248949,0.050192508511039555,0.042896403030815766,-0.04610900617266724,0.05798823918312017
SEMA4G,-0.057080775485391436,-0.023226374045880266,-0.023278704588926245,-0.014745317009560822,-0.03245181422795937,-0.015339254664017185,0.0031415739215223636,0.05700196938201581,-0.0035592263237175727,0.06302774589466334,-0.07256376894503308,0.05379221950104292,0.03496988581705588,0.02806009307311336,0.1228919837849837
SEMA3B,0.11094530953839936,0.06660365720649884,0.06100046382854347,0.04073921239381861,0.013024079177384395,0.04154045065168487,-0.1102387349482449,0.06180945196590831,0.01177461146387577,0.051752898392740235,0.01892210956397848,-0.06783651727169321,0.11894172486780967,0.046790905741378744,0.017457374271956563
RPH3A,-0.05947479486993967,0.0033633476862146064,-0.0263984007765396,0.03748488241958503,-0.011708775872560395,,-0.024165213731088316,0.038653868731676345,0.07585111551458099,0.049761768227458786,-0.0315890587247082,0.0675501184925774,0.05847102870496162,-0.002665549581862568,0.020887030954643844
JAG2,0.01514863644267806,-0.019605392282530124,-0.022752764264893966,-0.04149165383683588,-0.06329846262449762,-0.0048116458774927215,0.08567774053111717,0.0006022564196106703,0.0799603222917652,0.0273106211744817,-0.06367546826184727,-0.0676185191115183,0.02721693748802358,0.10754218828744061,0.04292772992229024
CGN,0.11684874486887294,0.016132350896131284,0.014670811913558209,-0.014842817913873664,-0.018286863931342837,0.13265225190541863,0.004685462314215391,0.11775464116779392,0.003837770124687884,-0.020914249503663083,-0.008253612287408812,0.09729560653846649,0.048375647195535054,0.037712564644481805,-0.05257528512124608
GDF15,0.029764949648001048,-0.026547932800066096,,0.050260706612369144,-0.000951237920875768,0.0777180145003406,0.17580633458497028,0.014334485100731128,-0.029325590061186745,-0.005393034703234565,-0.04014649953203351,-0.004892995505522772,0.1222131923061817,-0.025895018870903723,
SEMA4F,-0.04229162187563818,0.002345714158353437,0.0037087551022327455,0.036860756187256274,-0.02339364324963948,-0.041219385821426695,0.061389858948895974,0.022569445684445612,0.04961669490804996,-0.06357668794736787,-0.013698274197975334,-0.017942367021999365,0.05974806728023321,0.06103049416433728,-0.054856145124863434
NXPH1,0.03578054807225246,0.06284599415808287,-0.02015458556518493,0.04288548639731843,-0.009011001139851777,-0.027098804445538777,0.05185354847353891,0.04699132180006533,0.10321689183395476,0.03877087652001599,0.010149139183805559,0.06329874223149705,0.14928921571145515,0.020301274759106012,0.020082678635137054
ARF1,-0.055951436486731676,-0.03260026489189466,0.03332612270927399,0.06535129968700705,0.004970080102042277,0.1110696481468346,0.05495836506471065,-0.001470639529457566,0.036177456394927636,0.05421012061946693,-0.10635054255025861,-0.017603608072907163,-0.10554145179758377,-0.07391869411294846,0.03903346504684121
DSC3,,,,,,,,,,,,,-0.009820843377031372,,
EBI3,0.0011272972300339652,-0.038916291914720194,0.023053242085232406,0.05618539178562287,-0.018899928877214697,-0.046006801807284475,0.07225836486555214,0.08511725421166183,0.021313635012822654,0.07112843833710049,-0.010427513870955757,0.1132574793100761,0.1064226967273352,-0.03059920344237735,0.0057089621372400515
TIMP1,0.0468697260527422,0.07404582181854746,0.05341889278810246,0.018187949925742568,0.008097243749707777,0.011414357478198417,0.17743243813300533,-0.04403576698909333,-0.10564727772125583,-0.011977285200474015,-0.025907817298068528,-0.1226595581903769,-0.16205195498790007,-0.15558343230006816,0.031031669505026425
SEMA3C,0.004943339603732037,-0.015412168271727372,-0.029560470686377564,0.0229909542312955,0.021473115151936457,-0.036470340444208875,0.024499803544287248,0.09541280760953848,-0.015660202176723308,0.04300066916670717,-0.11263025066128178,-0.0017530759566689413,0.05371933182085837,-0.05526609654806055,0.03292976538074387
GNRH2,,,,,,,,,,,,,0.03862240058271035,,
GAS6,0.05772514649647786,0.09495341278737926,0.09682684585448592,0.06402703005993018,-0.023211232750369185,-0.07641700159304789,-0.002245260572684944,0.050902316926652355,0.04358362519163158,-0.10818519808696243,0.037877079970780964,0.09413122349721086,0.15743036017127182,0.08861057141656607,-0.025145451076329223
MEPE,,0.0459628474378475,0.006992896419419648,0.11256152288894991,0.01819046936884,,,-0.005614025380187081,-0.016443041514663824,,0.03094747934798129,,0.01716392171844104,0.025619157159480564,-0.039043804823619896
SERPINE1,0.044277287292653206,-0.005058357518464419,0.0019322561044666595,0.004679686579417301,-0.015387570472626148,0.025200368438184136,0.07594857196734897,-0.054512346860253524,-0.1277426622585646,0.04112917902379463,-0.08211257058935979,0.0038313645527627348,-0.15478154399766506,-0.09881005180933775,-0.037124372266188733
RSPO2,-0.011869383928276944,-0.05934069530419436,-0.05111077512466339,0.05224632665332639,-0.005839873985051517,,,-0.022939304739851493,-0.024287037811855892,-0.0028372788312718104,0.03247768500891876,-0.01254722832984413,0.03214591164274288,0.09435601333287849,0.08775925556677477
SHBG,-0.03273654641042551,-0.02117828342565017,-0.04485847520898762,-0.035551467553608676,-0.01803657605786656,0.022409258545442064,0.01296069684845822,0.1395952074605764,0.10529549981734028,0.04952186902317502,-0.002177672331874999,,0.00845395800253656,0.039805873929110704,
LGALS3BP,-0.059648427503153516,0.057654677059396496,0.01198701973904549,0.03407142513396226,0.009741905004370015,-0.02593814163251069,0.09337288175321437,0.06209945546249844,-0.07237965827277519,-0.05282462451055649,0.0034327705371100517,-0.09696906825161954,0.037197230892048294,-0.07132812615840332,0.021822384390219766
LAMB1,-0.06143309675705626,0.015066200930068682,-0.025819138733273496,-0.018384218882182307,-0.000735123264895279,-0.07981184409501577,0.09806112764802404,0.0035641193296539557,0.02775181084857952,-0.041569193123079586,-0.04301689784381382,-0.07616872445390495,-0.06471882932364457,-0.04347195439648349,0.031288965944210476
SPTBN2,-0.009977968276972414,-0.02087477111058903,0.036616921028736794,-0.0035802190838692045,-0.03641420564883643,-0.03809784642269288,0.06916092093738743,0.035013678051703995,0.07931708031621001,-0.057422738429190115,0.01307741282913519,0.054874859427235946,0.033521342940816046,0.10658046721966744,0.009736328565185609
COL1A2,-0.008205118781077443,-0.03530246102375361,0.020340160321424373,-0.03189301904263259,0.0007893610505320146,0.02407199086452329,0.11166365911596791,0.020271792956621838,-0.016238528228751763,-0.02662988201578801,-0.018084085498597774,-0.04870418350907281,-0.18010487456258673,-0.0746375059257802,0.04668405021947835
DEFB1,,,,,,,,,,,,,0.08747806268619505,0.04280709691061638,
CEACAM16,,,,,0.02956715955463024,,,,,,,,,,
WNT11,,,0.00043126404184380885,,,,,0.04552119330172318,0.030955637054857033,,0.019491853539154433,,-0.018235218736759578,-0.03894454637569923,
LGALS1,0.08244545633590089,0.04550037971274408,-0.015840900810163143,0.028481547384693055,-0.02515979422173412,0.0069996677963533255,0.21987276525573432,-0.08019974996407363,-0.10208415421774834,-0.01497682214780971,-0.06723766915465457,-0.11720280548297735,-0.13790926179474575,-0.12001630154234308,0.005065351822506795
BCAN,-0.0475040863324706,0.043488435116723824,-0.020294445638075666,0.02157307048837708,0.029652088431709446,-0.0011250052244398887,0.00800371992359149,0.07077301229013466,0.12011344923278935,-0.04239034523572815,0.0717646283416062,-0.04001266431112442,0.1878292503634173,0.11714802338040832,0.015134842199018585
ANOS1,-0.03293825621992722,0.044385242169079506,0.01608437408084044,-0.10731379974458306,0.031543809751273896,0.007376826271478439,0.10551102835352846,0.057972586241785654,0.08925867494612898,-0.03815002164399669,0.0939742160649143,-0.017241737411136302,0.20382169722395205,0.09141970137172503,0.0006936461873907702
EDA,-0.04102202294129488,0.005681449498649733,-0.029042565087944474,0.008374493357525268,-0.0029365244234763623,-0.08661786806004539,-0.009136406255168962,0.06580282756435699,-0.03129366920209811,0.03579972923986434,-0.048515619695348386,-0.036850145001831244,0.09677290828997155,0.04081756560706401,-0.023715613459022643
FGF22,,-0.031039977479164517,0.07211837879904277,0.09714228968258122,-0.023968031660504804,,-0.02930142468919018,0.02746935779239012,0.05411039897024961,0.07694263271363838,-0.03627351618488576,0.03024949918764944,0.0537371379404169,0.010259143709830802,0.05651309092749931
SHANK1,0.020372165590272415,0.07312602072600437,-0.00044492499836812707,0.05763155933711273,0.027412555156520555,,0.04832175563861507,0.049942513642307805,0.08126258369553932,,-0.02922764860271721,,0.05722637775899004,0.02064653581469121,
NPVF,,,,,,,,0.0003998505561270205,0.0505453664953593,,,,,,
RAET1G,,,,,,,,,,,,,0.02226039879597707,-0.01719198991998364,
TGFB1,0.01061704785973968,,0.010131375765202963,0.018730873672822754,0.020349315909439763,0.11199410763517652,0.14222302960157526,0.06683242824211533,-0.02533254775246556,-0.011601219741860902,0.03018397255515615,0.08006597961700808,-0.006701614922768918,0.0556532172864842,0.006450727354222386
MSTN,-0.008033219406640563,0.06996106876324797,0.05857095762319104,,0.014023391443240451,0.033160837899595626,0.09787887430591781,0.15804183298104876,0.005231911629646202,-0.012182145470708125,0.1034450315555445,,0.08602811386079805,0.040832221664418945,0.05619694969741314
WNT4,,-0.022352862199675694,0.04880709696441843,0.08317467593228947,-0.02502172220853733,,-0.021955341155325964,0.10701754050534401,0.029166293638906937,0.06394375650510503,-0.03564670768187773,,0.011322495502461791,0.022652580395366797,0.008652560252556424
TNFSF4,-0.04756175441401297,-0.020464923451183958,0.014316472078956748,0.0016353619746916834,-0.037389820393070074,-0.00675258327799369,-0.011148684617157326,0.07491325488313784,0.054332773816076124,0.020967286219104826,0.013095319621258435,,0.07500044199519916,0.07181144547478296,-0.02807357598823687
NTN1,0.020100681139672623,0.06862665480804257,-0.01623031176202033,0.01625539327044914,-0.03048317810764101,-0.003981299882423278,0.043169274206704744,0.015813625021626174,0.030677582736960238,0.0016608859793006755,0.059338133224408,-0.06741325199417782,0.12669482856191405,0.10008521891528868,0.025774855417337275
CXCL12,0.08650189900172563,-0.024821490895355198,0.017556512797469316,0.007663798049251538,-0.053064140755349376,0.06460831535152725,0.036291949874938355,0.03255974180860473,0.0007299003243139742,0.05266166084394339,0.012011049599983243,0.02555427530541156,-0.027348813846334065,0.06300321757946097,0.0320488971362869
GNRH1,-0.04478400891655707,0.09166629713712637,-0.051483498017763016,0.0171601993872054,-0.018350115524106675,-0.00030096864681976575,0.09417265298314809,-0.04485950939425946,0.004605581703681385,0.03341321613901367,-0.03408640341740571,,0.05158445784207728,0.08033042378154301,
FGF8,,0.006878864038990319,,,,,,0.026051273189050702,-0.03182376476307999,,-0.008959636096448773,,,,
RIMS1,-0.037238406429254245,-0.030198614497441587,0.012831185786564288,-0.015366365424567704,0.027283051654241063,0.10186587057145433,0.026761636317934066,0.0305337349824573,0.05829540273567933,0.022116240945517784,-0.1297783045468524,-0.0451621558953901,0.0005340863658497844,0.05684633907543317,0.045108122622292766
FGF14,-0.06164556458565833,-0.06298603739617459,-0.0016007936814972292,-0.0457837310715974,0.010111680876667365,0.09836842271947048,0.02042505967852558,0.015051619359562002,0.05979117073821832,-0.03952709029038679,-0.04164308289481034,0.039924035070447624,0.10138606584520166,-0.04750676139583919,0.06811136940311423
IGF1,-0.006607995309114454,-0.006066551117821538,-0.014527510870818341,0.011649769937412945,-0.0025393514642149777,-0.016185832967435608,0.08317089995408268,0.0927243808485767,0.024149622221503686,0.053577561441380005,0.018479328990953003,-0.061334748101408085,0.033932540047999976,0.032664922929086786,-0.02256748432561953
TNFSF10,-0.05819012310480408,-0.04390151777758669,0.04475319455736049,-0.04411585268754137,-0.005439745318417904,0.03120291234778957,-0.018723946726916078,0.0391683265365655,0.04591167087527845,-0.0548919135434111,0.07701405211109462,-0.0469116178091866,0.05179100431548449,-0.02669233742403568,-0.0074086787199383625
GDF5,0.03559701138391585,-0.01972741660709427,0.006964745119028915,0.018587686142340895,0.000808150610209089,,-0.021192202763892356,0.03037774784762368,0.04080094889978514,0.061750136492549026,0.0009029223859890653,,0.09411351804302144,0.05988132506917385,
CHAD,,-0.03375472175535314,-0.04130505027572284,,,,,0.01184881001206777,0.01247309581704504,-0.012281241288219825,0.0009102646706981908,-0.05283935854076038,,,-0.0034572390250895754
RGMA,-0.012143763797769061,0.051089563021718146,0.05499395201687247,0.020618723813924867,-0.023144673196465113,-0.050438570814212796,0.06714120411337693,0.06296921951145142,0.05486408023756449,-0.06332501236199439,0.06101568116088153,0.07779358025089803,0.1601554161935326,0.11779429507295015,-0.0026651202496259132
CLEC3A,,,-0.030036366624253144,,,,,,,,,,,,
WNT16,-0.05432067854492266,-0.022979384302700207,0.035016596788025094,0.02820728459851859,,,,,,0.01352696253437808,-0.021544621204146523,,0.07029260939825871,0.03702190764946245,
CX3CL1,-0.0019461076828135803,-0.026906365381510658,-0.022876143496123356,-7.827812322288785e-05,-0.04867897079917891,0.003437326507448552,0.06386148475484571,0.028565733904265103,0.014100177963718737,-0.09168843244918014,-0.033421093016464995,0.03520709733509436,0.08230550094284397,0.002333898814852094,-0.01977575940957804
FGF1,0.027630555529143196,0.02390854344724405,0.032206592170500876,-0.012571406784977271,0.0664708894089037,-0.023302334568176066,-0.11398424507205657,0.017189995883544584,0.05471590668950965,0.04385921535863095,0.11918173418761666,-0.03669080409887133,0.1206553695951363,0.13592939752715633,-0.017838874476729473
ALOX5AP,0.025070396563580937,0.022422875306706717,-0.016194092311523016,0.01542326145670437,0.0009918962015383211,-0.07745045678347327,0.02174926917081935,0.047764433668780866,-0.03659417582940782,0.010924444713298656,-0.011309103015923694,-0.1321419463018442,-0.0003034793967880615,-0.09657051672276114,0.02259856433839084
IL1RN,0.04698296329457909,-0.023409539945634904,,0.12089781645249185,0.04818194095652364,0.07864687709916955,-0.0060729191530255145,-0.05880335672742818,-0.05753086386433212,,-0.046021838527788385,0.011080044312345662,-0.01360506801437442,-0.09194020611427167,
