,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNFSF4,0.022390572945265714,-0.028408693687810904,-0.029422672374789738,-0.015882613271163845,-0.031918985822729104,-0.03014595746435945,-0.0065755037992951725,0.18904801702898397,0.046827547598558276,0.029343129255359757,0.016566205722507096,-0.031215372105897837,-0.036775507040613886,0.029857646889040745,-0.010467709220519743,0.05506985104384858
NTN1,0.11526319689130515,0.03119266473012549,-0.019838037143557877,-0.016441582951918787,0.09691439852851434,0.09200405911684803,0.004236549791347264,0.09558997487120163,0.006890847456495062,0.02236530538662135,0.02188620800965367,0.05115492310829873,0.05651810100378547,-0.039964440212674646,0.057209542384989064,0.0773449145926273
CXCL12,0.0012986231480483774,0.030887780964374577,0.016054294338933777,-0.028904569921996734,0.08025441050010278,0.016110802742503736,0.013611750451224017,0.00607297279053054,-0.00590667247440243,-0.012869833158420666,0.0418239227319938,0.04061711753900502,-0.016688921977222694,-0.02031347391427156,-0.022356041856826492,-0.03055724299462275
GNRH1,-0.03570458232322838,-0.007629496356687013,-0.012175551578358916,-0.0010419974758287005,0.025371330628683048,-0.0048314114743663985,-0.014449775147638254,0.0037598287581497103,0.06201036584082155,0.10810984388207491,-0.055210919375645054,0.06138882363565847,-0.024188176577185062,0.006595540517110389,0.00238634082523002,0.01270806975672347
FGF8,,,,,,,,,,,-0.027278927289236497,-0.012660345913848016,,0.019159024538399596,,
RIMS1,-0.03527999580334773,-0.020922958044430295,-0.018795367629840708,0.02333280430137769,-0.06581461080416724,-0.0366393545898286,,-0.03371205884326698,,-0.013247787646046633,0.009170065358586476,-0.009123761591848894,0.01456903303081193,0.02977674850429314,0.0971601998673409,-0.009351632593780903
FGF14,-0.056541291509597816,-0.0485197498951086,-0.028142005012625128,-0.030050140721327633,0.04279055070466708,0.043589072670732455,,0.05466467852555655,-0.014381304222781085,0.04105006464880445,0.011621509976173384,0.03913664493892341,-0.05017661417072122,-0.052845086759889116,0.0532336836542752,-0.050445352670310493
IGF1,0.11406406363976615,0.05598670820890026,0.015631954523369202,0.01065466087827958,-0.007965496870832992,0.00896561049698077,-0.00330746525438751,0.011555937578243983,-0.01542363628472009,0.007431648222329997,0.0766380385966016,0.02886048033029044,-0.018204056950149733,0.06420278322826324,0.05843904739662439,-0.00196270932851654
TNFSF10,-0.05946945503942228,-0.025019097680990778,-0.021071873120902623,-0.015212556263840493,0.02812644317639737,-0.004908574359304908,-0.0034841277904391374,0.05317569635320222,-0.0478530498792109,0.060128698547938904,-0.010516635147824254,0.0686693921398623,-0.03004826208522382,-0.055627922011752644,-0.023425247515765822,-0.06958355125162216
GDF5,0.0849809885813168,-0.019044590937546194,,,-0.00521822667349745,,-0.007345546900016373,,,-0.029179065611690463,0.009041941575680815,-0.0056838132502737395,0.032947828456422086,-0.02061295693506201,0.022983687669871414,-0.01664080747169999
CHAD,,,,,,,,,,,0.004917828101499286,-0.005972164407211644,0.050525217314642296,-0.02372626699474804,,
RGMA,0.04187975738645168,0.02040522369763303,-0.0036216351930341297,-0.04032847195467256,0.07078074961556802,0.010301579577330576,-0.010797695475164492,0.006846630157168396,-0.13586959172248594,0.013922248568698434,-0.023994749055371193,0.02430531939432905,-0.03672656555796534,0.04805366483500997,-0.00716612508884831,0.04668605292628404
WNT16,-0.031062496535114056,0.03880709403132716,-0.018239789056909886,-0.032056812268686674,0.006756898029446227,-0.019723432005627706,0.03132356549894513,,,,,,-0.022217138689818634,0.009337150738840106,0.04602867247071291,-0.011979113969605843
CX3CL1,-0.004321144830907782,-0.006805746434966306,0.022475713793085685,0.004299885247616224,-0.023786304508003495,0.014245988948744308,0.0033486840490138292,0.07592105387244516,-0.07065119816027172,0.02149799371353596,0.03526668892408554,0.0047586082093442235,0.032181701635860094,-0.018996324883063433,0.0014021413890229564,-0.03853508951279441
FGF1,0.07216745092699572,-0.02975905781893719,0.004015123398411971,-0.040748164903094394,0.023047330722924357,0.005217461649445701,-0.026570103329416356,0.007920969391501317,-0.08445197250195077,-0.027318445310231792,-0.040147646217623324,0.030296224987548845,0.027183624448716852,-0.04007450327670667,-0.003030685183580641,-0.06660196805551423
ALOX5AP,0.05883783280376891,0.0063019948582658915,0.04502229159138921,0.03002384623555509,0.08625803742792848,-0.04400719445022384,-0.03656227513321594,0.1321583991874085,0.006114698947046143,-0.049968306742335156,0.06580251748190716,0.008505325878975104,0.0007082404209258787,0.008242458220894157,0.023524361227717814,0.036989849035756396
IL1RN,-0.0015993777799811215,-0.024811443871648693,-0.0301260165153743,0.06183567633937185,-0.01801315563309612,-0.03101918709872661,0.04934778236590632,,-0.07792660205061937,0.05058604493199639,0.014085305141902982,0.045426544177796804,,0.08721387820392755,0.04556274355049014,-0.006187587666662354
PCSK9,,,,,,,-0.02470706447009684,,,,-0.022763179115206627,-0.021582869597346427,,-0.014733997881942976,,
NPW,-0.017567164277232143,,,0.0011232286017246816,,-0.015906688072633835,-0.018494306439503495,-0.006007429156239266,0.04032289286974994,0.08707838043779229,0.04637953560314715,-0.01585667347471477,0.05747006289038302,0.01849258129165724,0.0031604608412925204,0.050455559207630535
CXCL9,-0.04041545935046445,0.01731122025458157,-0.028897179753540565,-0.0037869869225082933,0.0688770503925373,0.0073415153803318926,0.04208116877485429,0.06360926525866556,,-0.0007943379544424247,,,-0.029105862983658904,,-0.01569188204230487,0.04265290043183839
ANGPTL4,-0.014411421889595715,0.022092668533129457,-0.00457491245786803,0.07157228585652366,-0.004426384162258008,0.07445681138979815,-0.03587890452145784,-0.006477514759953673,0.06500860168200498,0.04837288500547865,0.04628245684096209,-0.0594828779914892,-0.02750590252675987,0.028285501316355908,-0.0290902479792118,0.007843745945385195
CCL11,,,,,,,0.06316074367212984,,,,,,,,,
UCN2,,,,-0.016108373231488882,-0.019087941806350706,0.013028099487144456,0.02068971106616356,,-0.0028559581954382685,,-0.03935995530297779,0.0170940269713049,,-0.016649344319695572,,
OBP2A,,,,,,,-0.014917476403503369,-0.02895010076703478,-0.028270589575930174,,,,,,-0.01577285700571758,
COL4A3,-0.028455060284999216,-0.024961931031832266,0.0017988924259188144,-0.01468865077878547,,-0.023240947913702518,,,,,,0.029719568947315856,0.022859943587886702,-0.023285996531833893,-0.025514238817643295,0.020447581041109348
NRG3,0.10016223147626774,-0.003733088738100171,-0.02327012287495258,0.013750934794679063,-0.04631056134581873,-0.0034773504064315934,,-0.041198974210416614,,-0.04568296083816666,-0.05299904446823362,0.0027844125702212678,-0.023690628830012023,0.01357308048640035,0.03796767841183919,0.02514820433785368
IL23A,-0.035861888967383036,0.030778763846076685,-0.0243298957915138,0.07086943935891253,0.009110577226966168,,,0.0004164804644898994,0.034464140470892864,,-0.022763171174455785,0.0032466002797629937,,,-0.02276937776443251,0.05402775360870815
COLQ,-0.022203824576031105,0.010787159045069588,0.04730000596567613,-0.041649240011693456,-0.008124178172513926,0.06455441922418838,0.040962205267572736,-0.033148625739648906,-0.0014077891740449195,-0.050022446093893405,-0.02508163234824582,0.05122558688704659,-0.029082459112190106,-0.05856047743846337,0.004059340711240015,0.09141559838465647
SCGB1A1,,,-0.01850900295881429,,,,,,,,,-0.012182278824604004,,-0.01704732692408554,,
TNFSF12,0.06657217279910319,-0.022045026575840936,0.046856132993555386,0.044405445063210536,0.12330286438188845,-0.011517167103667339,0.006411169042438929,-0.016821255485570015,0.015056778899858002,0.020381274476217383,0.02475026004532548,0.022476659078230564,0.04387689822507673,-0.04433130638001081,-0.014882064265911642,-0.02329413684346264
DKK2,-0.04272248936889603,0.09014854932755093,-0.021720063027520446,-0.016345853094704196,-0.03399444924741445,-0.018419646614943205,-0.02959581786939138,,,-0.02538297919098324,-0.010963324972146306,,,0.077436583864848,0.03830970434612014,-0.032288730317105975
FYN,-0.07555436617639337,0.015261102398763455,-0.0330693417201052,-0.05931825383770514,0.05454976466129011,-0.04340735278342793,0.012443402163019857,0.01737159495289169,-0.06814120860551826,0.014271316402442748,-0.051326159382918006,0.04700992702318776,0.031995519434545615,-0.016718373974561322,-0.018614636381270484,-0.06682943678301292
ACE,-0.04635610106951748,0.014147772695311946,-0.019076352611588812,-0.00868566952114717,0.0527244112982404,0.01861188301090681,0.013921841290881351,0.03040462797981718,0.013297131138127416,0.021261475649888773,0.0029816662516356854,0.06589998527462337,-0.011935991497375259,-0.022823032706397826,-0.018479150669458978,-0.07795570455148658
IL18,0.03156360790513404,-0.016578072949431626,-0.03980003691693158,-0.011352890726525974,0.11837419727473829,-0.007491551844158948,0.04898498199719707,0.0697008422539443,-0.021782316428039097,0.049330295727524884,0.022640240387923845,0.08360516491524292,0.06470851828808456,-0.08054402235146617,0.018742305583970737,-0.004300249215715722
PPBP,,,,,,,-0.013940983076335343,,,,-0.027871314002905212,-0.025549208612320014,-0.028567296816139717,,,-0.021347857338503633
CCL27,-0.014418947919248847,-0.013497663332654158,,0.00027500706015866073,0.025781309429002752,0.017438489443349837,,-0.026639987476075842,-0.0969649904653109,-0.04568297456896025,0.11150141859176461,-0.03558457121433755,-0.030670744719614635,-0.02980672953503351,0.0052100401165758505,0.048906553831194334
SERPING1,0.04113010092279861,0.015958258623452428,-0.0026171549772561805,0.0003106639148969151,0.10502461836814174,0.0024689084904641373,-0.011949737119024206,0.0671479620869032,-0.002852274208893833,0.013264115622554223,-0.007033307299924571,0.06247572465999758,-0.016977313812597993,-0.0129570245077745,-0.03565085597590708,0.019481499954104642
AZGP1,-0.012849800469851414,-0.05363796208590733,-0.008712277523303974,0.006379682333564387,0.036828417456106655,0.005192556302402088,,0.0903169523590315,0.020091559526338686,-0.007381567738568614,0.009277641185459743,-0.08334893582499156,0.026289187228029434,-0.04566005802047704,0.026078958036066375,0.02609147340420341
INHA,0.036625093758343094,0.014207665661522586,-0.003960903277778447,0.023914970549625922,0.025731969150647474,0.002439378049496196,0.019700820932470303,,-0.03131612734238162,0.0453082769386378,-0.05464280097544526,-0.04393999737476169,-0.024812811816100944,-0.04437924855520772,0.05361951829114451,0.022582680594099774
SEMA3G,0.03610718766566508,-0.01997159658618272,0.04716360026615328,0.04111652870771449,-0.014982545345726005,-0.028491179702965334,-0.02056101723013081,-0.026578762284909394,-0.014930758906240165,-0.013825289323875488,,,-0.022891723647309094,0.035174296226216185,0.11858913883863545,-0.038974903155558696
OXT,,,,,,,,,,,,,,-0.014275360789197026,,
COL6A1,-0.011879956409169659,-0.006334882910366979,-0.012212041684383808,-0.046544165400124744,0.08615404413941621,0.03573129137073707,-0.006709677295423894,0.1414697568879782,0.022457525539920413,0.09378939661525003,0.0891919194093331,-0.049020975759488994,-0.0016207721309469192,0.005803864540222656,0.010798371879735551,0.016169809992641452
FGF17,-0.028217824509005212,0.007045526493544998,-0.020298017288739693,-0.030235164682927636,-0.028112489670934136,0.006211178282851099,-0.01583718003212897,,,,-0.04291022250142349,-0.03057688228108233,,0.022590448700555592,0.09304053251725428,0.09296081591018829
TNFSF8,-0.021334917492827954,,-0.017966721675796132,0.008493393220063972,0.003475746645223076,0.059999315154777216,,0.060319553023199385,-0.07168382521825425,,0.05592280869967403,-0.023642297382291694,0.0009757260809704573,-0.015179421514751181,-0.022925937531145312,0.016852228371742033
FGF20,,-0.014111139585211081,-0.009666914723200528,-0.0057046134780076065,0.06321181586921512,0.03596664326758953,,-0.022987967709128657,,0.0028410917884631845,0.09384622267049658,-0.013025215894209444,0.023247119958440626,-0.017734705466932534,-0.02586950030396233,-0.017795493336066504
ICAM3,0.04034181212634665,-0.02728255225315954,-0.009254907626873029,0.04464699768457532,0.05623482520620367,0.012850839443106268,0.016527885794966942,-0.0029237432238151443,0.07672869879353572,-0.03950808234591215,-0.05564102285518144,0.027239396854913306,-0.0032948545680160715,0.026434777335519508,0.023461272252636715,0.0001536921848953986
LAMA4,0.05194979704308221,0.002255222586096622,0.002551338719197336,-0.013513189261591656,0.11275857737197169,0.013123390763327428,-0.062335360233196094,0.0476514760523524,-0.029161672467099584,0.03911663575609669,-0.005270652701080738,0.053844967312882436,0.06150749445514253,-0.002645975554438018,0.002555576940808525,-0.007684519129775573
INHBE,-0.033557202003693984,,,,,,0.02319714905454206,,,,,,,,,
DLL4,-0.04685694719509399,-0.03546078037546717,-0.04407772966583058,0.042902430544507944,0.04335210466565217,-0.01922879154020583,0.028452858998645303,0.122024440138683,-0.09105545513214315,0.048353435805421445,0.020619698778396686,0.09991398556408736,0.04889881211215113,0.02570386176382269,0.09022179940370106,-0.010028328949101356
SEMA3A,-0.011135175596339504,0.0008007548745446396,0.06485658754586114,0.02886878243746499,0.06153510028187012,0.016842102688446284,0.009165126192008662,0.10673215836601048,0.07880737714266202,,-0.037309435593147096,-0.023289367543994525,-0.026703416320591172,-0.05964414128624053,0.007981941837512963,0.10499781197144652
RLN2,,,-0.01929506731031356,-0.02073748671278354,-0.005921051926042943,0.058485722276216894,,,-0.005655997296548593,,-0.020912597074951474,,-0.022588497520368723,-0.016649342483754114,-0.017342492006550806,-0.020906301528549578
C5,0.018424082455409024,-0.02257900285103312,-0.007172504982883645,-0.004032790486533485,0.13035386305096344,0.056628980383758534,-0.0022982556882511504,-0.027503034316436054,-0.04676927236950175,-0.0007727586926252378,-0.036864139236357604,-0.0035778580732111066,-0.006395476007383686,0.022411325599358514,-0.015506470855293707,0.01655984900263695
COMP,,,,,,,-0.021662365547379183,,,,,,0.04967250310964203,,-0.02142364219969954,
EDN2,0.0740816184170247,-0.015250220174268423,,,-0.024619525547960278,-0.018194121218672595,-0.014534318898928098,,,,,,,,,
C1QA,0.031020310688276983,-0.00021706738063189245,-0.0025595363834947545,-0.04693400658150246,0.0653718285149856,0.02017868653133225,0.030114348300445338,0.08337587184957018,-0.008653684367297364,0.07441739249431108,0.02981779764448747,0.10921204874735985,0.04812183287032643,-0.005959770981690042,0.02966715622840537,0.054246672018885465
UTS2B,-0.022943073947349065,-0.01631945469575599,0.008208095990984514,-0.020737486593644293,,-0.012951025865759528,,,,,,,,,-0.018478390983072423,
COL9A3,0.11681273353304829,0.026865786859570386,-0.03546472944099162,-0.025946061478814744,0.08915035078767847,0.04322696268707587,-0.010750553647337733,-0.015282629792767675,-0.08369954636298699,-0.009519461194061326,0.03759680599111065,0.05829848249231331,-0.003984175506162222,-0.02763500827490221,0.09046896917560424,0.05383822853411784
DLK1,,,,-0.016480157346628596,,-0.010107012056732265,-0.023100929548874157,0.10812223758173271,0.16462150054612443,,,,,,,-0.022883782597474294
HGF,-0.011462277658021288,-0.039033852416797826,-0.0187942119439595,0.014644855535000468,0.0008962144746738062,0.011421908049763377,-0.01299950068133132,0.00565638024583186,0.055718563342407545,0.05569708738932398,-0.03577474010264346,0.024907059635546878,0.010811721214523132,-0.02348103063478767,0.011124880446379987,-0.042355552375547285
GIP,,,,,,,-0.01925539158238299,,,,,,,,,
P4HB,-0.01776203765103111,0.008741051746133755,0.04141831973812524,0.009953596333372061,0.1066179989534868,-0.0013506606698088681,0.014699967205584278,-0.06772028902435803,0.05853697275537709,0.017392508773584288,0.02621518596486559,-0.03361471523440508,-0.039534665093816555,0.06189184397374457,-0.006788428317908669,0.07204279418760678
ADCYAP1,,-0.03407042291558596,-0.0030687758951038696,-0.02023152254365177,-0.008001871745046137,-0.02483562014578536,,0.14325625164701672,,-0.028088939983842914,-0.015293743566240043,0.010318132185087335,-0.03369321765049422,-0.04768438233818458,0.03790857188683662,0.05656451317187859
GREM1,-0.022943059722578065,0.1593199657199963,-0.0395484761896727,0.04869388324963501,-0.048186224519211285,0.01241778512437046,0.025181396728118335,0.12823289487976952,-0.06462513221230202,-0.03512546565856634,-0.04959151126408567,-0.014064223544764652,-0.0303533037452943,0.02455383709397445,0.021498065188006798,0.011254824755083024
EGF,0.061383653557859824,-0.03375876713404252,0.052713664355251225,0.027448540815108027,0.03909102098771638,0.027152497427694978,-0.018954279090585148,-0.024136023829281417,-0.04338248368269973,-0.03569513034874339,0.04124102144807172,-0.02060674504795109,-0.028245316687120096,-0.02096225601107605,0.02208985476990788,-0.02353797121774734
VEGFB,-0.013786208308394268,-0.010185119042765986,0.0081580078003247,0.010304431710383284,0.04140792962974532,-0.0012760314988785769,-0.0038760963061097125,-0.0021465602749301794,0.10165597991901283,0.0045270426096704125,-0.008814989978259467,-0.07640076404332938,0.00741359871832397,0.02697503634266591,-0.0013607535005358909,0.0453333056855827
FARP2,-0.0011631912146225231,0.009969047841632918,-0.017536800187458953,0.021532275237526523,0.04682337240020062,0.02175090265348009,0.034378142119705815,0.011232179652152742,0.04133262722919609,0.01643414048695119,-0.08945913582767054,-0.013237548525915445,0.07253065834180517,-0.032448353715020015,-0.02447758553826002,0.021135141717870686
IHH,,,,,,,,,,,-0.027374999828366435,-0.025136812827817625,,-0.016446955934492368,,
LAMA2,0.01358274449714404,0.08258674562708634,-0.028102656274370367,-0.0007446302413810953,0.09243009398878975,-0.01656693242091299,-0.004446529639885132,0.005253705723103025,0.04303790773370242,-0.007625865661939006,0.0046939736156662,0.042670814995522346,0.024447093078621293,0.03395086023417266,0.01339378876851486,-0.026947269409479387
SERPINC1,,,,,,0.025542761366367097,,,,,,-0.020606746687263092,,-0.016242196809314213,,
NRG1,0.03735732276770958,0.02191664183637858,0.046893750652418284,-0.01976197653068624,-0.03967471562915174,-0.042555602116517134,-0.03769059605002788,0.19400015889231909,0.010972910585634052,0.07022730049083202,-0.005794269885311809,-0.04450793358897292,,0.0011626859884396065,-0.013112456045648455,0.08250316263587708
SPINK1,-0.041617697843272766,-0.021809072534335873,,0.09348109114011165,,,-0.024707057678971543,,,-0.02695939669501659,0.025065912648663438,-0.05626994228095932,,0.017531216392204795,-0.024174727116102177,0.05197818199660629
EFEMP2,-0.03800200567397974,-0.0008529110068913123,0.02006468102939626,-0.034992794241583663,0.06918833263091138,-0.003310251567926886,-0.030228619135092116,0.08363151126586824,0.15477673643627385,0.08522116850677079,0.07568594450181527,0.0053238531736295525,0.03738130384543947,-0.0005514759578744947,0.0010033613042257708,0.04459685530560899
SELPLG,0.03872114403731874,0.001737577178166188,0.03494009242179999,-0.012297167575703741,0.11465544625364721,-0.051265940715579966,-0.009093553903440259,0.0174485807519851,-0.04751238958324213,-0.02121819214761742,0.05086878848725677,0.028395778757469837,-0.0483475693215068,0.05636465532579564,0.013095376127520375,-0.015504884389490298
GDF6,-0.026904295378442838,-0.025888406661495996,,-0.023231197656972333,0.04399838391365649,,,,,,0.03164330312189188,-0.024328533163954117,,0.011255052288756331,,
HLA-E,-0.021917914760324262,-0.026771922422667137,0.018683557607971253,-0.04339804703555608,0.08794976723346241,-0.02874438145330236,-0.0193816397459008,0.07144809431688673,-0.09983936228037285,0.0056176403814448515,0.08137320961365402,0.08808717953062688,0.032999141412147326,0.017579086867722776,0.037339509349832115,-0.06116453296875388
PTN,-0.016821426143680374,0.0519427759736942,-0.01581338755870914,-0.05819644273596032,0.1401144674790046,0.03060824056020889,0.09009032477463078,0.0632132887404176,-0.06059949180442939,0.07454085781681079,0.02018276021071763,0.0036193461588400035,0.02019145739163697,-0.035690822460836956,0.04127435984580202,0.022376080454879276
CD274,-0.0294439003087442,-0.008009189728534366,-0.02524932967115944,0.03108189925026598,0.06292505235905074,-0.022557672835791374,-0.02622920884623433,-0.008783473845196517,-0.04764524929454414,-0.04762431697603887,0.07235089095053272,0.03564558951023857,-0.06055327679439206,-0.02201422856595579,-0.00037156161709029473,-0.004495155802235989
FGF10,,,,,,,,,-0.05035122382780021,,,,,,,
CD14,0.05322547909188331,0.009862317161142664,0.018713761039320077,-0.0530379764032373,0.07791194591049608,-0.012984901008585285,-0.009927038581120063,0.04538202618398491,-0.04996756593836781,0.11243542614733175,0.05663996734331748,0.09759944611932296,-0.02267749198109093,0.03445089482094138,0.028698364722092303,0.030861328972218993
SFTPD,-0.029167811403184172,0.029448223361681524,-0.030617449528941847,,,-0.00010848347758709164,,-0.030506149714366423,0.0005453207162566538,0.056432699008093765,0.005549176357078966,-0.039363871383249635,-0.027031211440873667,0.03214898890359552,0.03884087092376936,-0.029841201823715406
SLIT1,-0.014442657326104436,0.027575839621252166,0.04072787328563854,-0.04054628978759667,0.007838449346527573,0.0319395689082836,-0.017213133467173545,0.002959770068659022,-0.005035317792467688,0.013542377741586335,-0.02181636819521426,0.023973736441212465,0.02465029246775095,0.002971844370601765,0.021950085518368016,-0.060765747609162125
CNTF,,,,-0.016345851414346683,0.07326488330507964,-0.011811473076976827,,,,,,,0.06295114233651194,-0.016649344319695572,,
BST1,-0.0065581942357401755,0.01959867922569245,0.03592558806448978,0.03785612036190966,0.05863947958906679,0.020674108645650304,-0.022690048514024033,-0.006982574723250744,0.030962872409303174,0.054125306160261705,0.026334232098880278,0.02376963666026104,0.09242851886050302,-0.04685475391686801,0.07262690868309955,0.0027610281009271703
AGTRAP,-0.0041946231160922935,-0.023481046516671097,0.010142175077941651,-0.028173015618565125,0.05943772429578052,0.015130333706088869,-0.0075615088968839315,0.022909229825767173,-0.038322913854310525,0.03716297416607478,0.035816076230855975,0.054076242624823155,-0.039670540641960794,0.05557689596126353,0.032470422456096944,-0.005314403608284177
LAMC1,-0.03911373778128889,0.01245081050335552,0.020606104401581282,0.002938472442666994,0.10317263436234476,0.02912996568040674,0.022407100357314174,0.04663623419719327,0.051289090414249054,0.026020279061340027,0.033809638862842745,0.01994320410678846,-0.02831392938894908,0.018662714309338684,-0.00476549291596108,-0.025475430211307465
COL6A3,0.09918653384174242,-0.0033505488208175117,-0.016734383206420286,-0.009235123805811065,-0.00819631806733804,-0.0012061381483593995,0.04569342428386208,0.02558343455499797,-0.019671226926371216,0.000413525533351921,0.05459945888513362,0.05159653011873708,0.004594076700595002,0.03310353785430763,0.03375902966287262,0.005132764248382985
FN1,-0.009661132886223167,-0.003687075354522776,-0.0015219290219967007,0.032639132926501196,0.12454640370072703,0.0012125217971093029,0.0054644105718207525,0.057874822408806946,-0.08713025178859506,0.0479986239575599,0.018653436475763025,0.005432832485110833,-0.0035026246135660077,0.06311104652657606,-0.027198015993749703,-0.02932224632980987
MIF,0.023357338253692246,0.042721239802788996,0.05255923523147045,0.016861371404089193,-0.021447489806216607,0.016111859864434735,0.021947551488388985,-0.02086664863764392,0.11555089636028433,0.08472539981428642,0.052846440467983855,-0.08068314893856716,0.11669265478270076,0.05173384130311925,0.024225551596118517,0.05285829695425034
JAG1,-0.004333610129657977,0.002751303978682862,0.05658861583373154,0.00814168577762391,0.15150824079667868,0.015722589339190626,-0.02890171217366226,0.011412078828961223,0.13062004155173196,-0.007990238992182541,-0.06851960412801111,0.02787203374762719,-0.021317660455161414,0.022980080110805,-0.007630901675324659,-0.031159787988809563
NID2,-0.02858180778290134,-0.03207808361931457,-0.0336709779505218,0.02167657617382944,0.07239672160576831,-0.031091100653753895,0.016700952510040997,0.06984915155451048,-0.034982898366506476,0.07435108029702157,0.02594395667095317,0.06203799254353151,-0.015187431461087232,0.015060293230561189,-0.00556307932038853,-0.04143264588606495
EFNB1,0.003915603478953067,0.015899466599999617,0.06243364745902358,-0.03590033753530917,0.04127541645734888,0.07315409146259308,-0.02589924395368255,0.06174834679184529,0.061609203802199725,-0.018841343871726545,0.07112038121244818,-0.0028577985453139623,0.0052843564561855915,0.0025882920935596304,0.040035360141389184,0.035334474782171346
COL4A2,0.010562205137095304,-0.0339723556842939,-0.023856819260622473,0.003357905742523045,0.12027934999011666,0.025747174284562423,-0.002039410869444244,0.02359441408251638,-0.0691058951578385,0.09589950266854882,0.023221008700819362,0.044390398489172096,0.014509708193965968,0.005834918158170427,0.00010431289723756873,-0.06179453918439821
SPP1,0.07641345904481511,0.006465150926727605,-0.02309981813177573,0.049017774897027404,0.08151752862609457,0.07987537966278704,0.012255451788226754,0.20097840295210712,0.06364974257314877,-0.053798757321371835,0.07822140526100617,-0.02876073087190472,0.02627726820196647,0.07144663559905332,-0.056328079355745936,0.0554179008940906
PODXL2,0.024861849126512545,0.009430850128520674,-0.003454400867182365,-0.011110491418055028,-0.03240792439918367,-0.03474957168708109,0.016092526326950123,0.013620084389897615,-0.1080251411076914,0.10746654515629699,-0.05899446292747981,0.02860373155170618,-0.008821172489486826,-0.02289130844251367,0.04715596861070888,-0.021785007516609806
FGF9,-0.03421554786551159,0.01940722600740651,-0.049694783986891325,-0.010560144808772366,-0.007766600111668056,0.01601764488727015,,,,,0.02131520370723177,0.008736969771266508,,-0.022395896850728222,0.04376187985732721,-0.03688200799091026
ITIH2,-0.021334940206687882,-0.01281139035274742,,0.030664388529210274,-0.023566812447896723,,,,,-0.044938892686564175,0.059426896677566066,0.12428994332816043,-0.0018017745929296998,0.014753755313711012,0.01677598382512157,0.05206685784331281
ADAM10,-0.04958412923094067,0.0083763740668813,0.037309616983157635,-0.04146933417512262,0.05617347077209527,0.0051530718631473925,-0.01114452138990981,0.072833386036241,0.11808114498396664,0.036168868878024014,0.048071537221333754,0.03285172284765421,-0.004701754823585358,-0.07841356373272626,-0.032694834882826325,-0.009507468933486547
CFH,-0.00875036929333862,-0.002091457543771057,0.03605968629813238,-0.02052684436366204,0.07583149467141556,0.04118086741678425,0.00040241801394594367,0.06772340974458436,-0.11522010574447919,0.021608641223662014,0.031252829908954026,0.10367853789725089,-0.01341970157889987,-0.02370491059940634,0.037746548995741425,0.0498530516514946
COL4A5,0.006682874749698086,0.06902964476380764,0.023156203752121497,0.010732707119669692,0.08972692367126492,-0.01144533072331076,-0.020415727055031068,0.07570041444281495,-0.009156805687362865,-0.02312802810296538,0.009385569118178998,-0.029041554666166487,0.01963070645543006,-0.009745092571994523,-0.000983430268156345,0.03716978223280287
LTBP3,0.0005883264756970532,-0.009696364806166102,0.010352180017489361,-0.05537127397663543,0.05003446565735405,-0.011172258142815637,-0.012591090068436695,0.016150758318546444,0.07229556379712208,0.07488335924337614,0.020796819877446863,-0.04782807918895008,0.05886841953316316,0.026888054091330882,-0.06587198124206038,0.039552678655725475
GNB3,-0.04910522969429171,-0.026062780134177753,0.04066545644754798,0.06591440022371901,0.07539775839111792,-0.017685415206463242,0.0818129190271208,0.09702674526675341,-0.04381254320143718,0.12823370562372965,-0.05505128389150186,-0.014915262540227828,-0.011137393449407996,-0.02738741521317455,-0.049697713779744815,-0.016231151838320006
COL6A2,0.0044381486698609925,0.009769619628204669,0.0491764137442161,-0.04023810002245033,0.03970216947572946,-0.00907688507668017,-0.011651598708716447,0.04846673685745451,0.035145830303015886,0.08584149145414598,0.09310124936692203,-0.02685116684527052,0.03324608056026775,0.06224764657511801,-0.0005155811368387506,-0.02620869850396846
GDF9,-0.016842934716291655,-0.01362817825405988,0.04387467411216549,0.022989737286958325,0.04315289528315068,0.031084371936656575,0.03648407509635294,0.01935309932215043,0.020938126633503043,0.004732172928467871,-0.0016540342616995815,0.048679082047653637,-0.033607013779025266,-0.03709632784245559,0.07679462787507453,-0.033048821121117095
NCAM1,-0.011596823219639951,0.027098491727160345,0.01188083347827008,-0.017388238932252782,0.02634118356677314,0.031010205503486793,-0.009670066037923204,0.02706352981152586,-0.03665228437307859,-0.037268590116880204,-0.07653520277032433,0.025984741996376584,-0.02683387464267689,-0.0523539383521638,-0.01679698704945638,-0.04725804303774388
APOC2,0.046690579506692,0.04674664069885092,0.025570413602850766,0.027167510537297383,0.0685706079375323,0.02798019071698401,-0.019141715853042307,0.02068407500106214,-0.05312144030572384,0.01475830554812284,0.010056340540876235,0.07090182832900462,0.03104483819895447,0.004658940903672152,0.0167401168981688,0.005361961032297204
