,UKF259,UKF269,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1
PTN,-0.018348637415318305,0.09354505765653663,-0.004251904906466281,-0.07722800607787138,-0.006373609024739867,0.04215589154262623,0.08911205487413408,-0.07702851973714166
CD274,-0.03535717869873289,0.00900147947724475,0.01533490369310889,-0.018749188376606763,0.019395750316343607,0.006829423124747636,0.06134117005057298,0.025835292575126116
FGF10,,,,-0.017659672215584118,,,,
CD14,0.03476326261810128,0.05376138977773533,0.0027787472959996725,0.007735006167558205,0.01634555403009302,0.0012475140400299762,0.03169755020163236,-0.07996797890480646
SFTPD,,,-0.0008343827750143857,-0.003195059611981945,-0.01844096984827771,-0.024544700364199964,0.10802881175720894,0.032580162243748614
SLIT1,-0.0012896472077669641,0.07072277757685455,0.006302189295216525,0.013951585953286914,0.021290236347931066,0.010235457420934358,-0.0029252032799510076,-0.0018412408697194428
CNTF,-0.011293291007089696,-0.018230137122291185,-0.01203146228234595,-0.01580627865972361,-0.012663786483081006,,0.040269971999255735,-0.019532478609373363
BST1,-0.03652251861366187,0.06940158666006227,-0.0026487356631310567,0.008569795552761834,-0.026363828707748567,-0.014109266521441939,0.027987725595882182,-0.06967958529490315
AGTRAP,-0.02525698735509752,0.01577782718315449,0.055118236239787746,0.0002720517924018193,-0.024700659126889093,0.0052808392379779115,0.03451864573692913,-0.05406375721388514
LAMC1,0.00969344268566049,0.09114395136955858,-0.013843471185739895,-0.0015897324261912758,0.03948164234104552,-0.039971502332452315,0.008237712708068768,-0.09123915396995448
COL6A3,-0.04597726764275446,0.0915443290129913,-0.013713454735955019,-0.017341706108994413,-0.034225002965298054,-0.05405312620485657,0.029945016875855882,-0.0798253030155256
FN1,-0.005992918479210281,0.10541830785695763,0.011519449079108107,-0.043251548144000326,-0.04482769297179714,-0.08917168054354047,0.006846562349099691,-0.11116333202574015
MIF,-0.019349931702844988,0.009493462019107488,-0.02433966575350181,-0.025373083721357725,0.04321746481213727,-0.06082260870199809,-0.0328721301291485,-0.028967691814922803
JAG1,-0.04893442204293132,0.05818475375989222,0.024751596755066496,0.004886741262923984,-0.04444909722570772,0.03976556605864982,-0.011040384753604159,-0.03147158831834653
NID2,-0.024152154055384758,0.07060625492316193,-0.03167017377040035,-0.02045236706397744,-0.028197454441383534,-0.001887910720756815,0.04176284918122578,-0.06515605405530212
EFNB1,-0.01601872682291388,0.06244432586232113,-0.03178982646933356,0.019114800549224088,0.016141326686799528,0.001288785301563031,0.04161785580824111,0.022723136593166788
COL4A2,-0.01772908258938602,0.10160194585746612,0.016436403123911092,0.023921610098285386,-0.05361871496113485,0.0022317620748064982,0.03260666606073635,-0.10222829966850902
SPP1,0.00021524673439123635,0.05087832099192189,0.0500961165212012,0.07146312348106001,0.02502492628276298,-0.011976813502605939,0.007495902198372127,-0.10762543995765005
PODXL2,-0.03333394602995291,-0.02440976385809468,-0.021742945810038095,-0.007604084920291134,-0.013935219137524012,0.04125327669842437,-0.013615367420794213,0.1000914885516353
IFNE,,,,-0.017659670837714157,,,,
FGF9,0.030899136252855657,-0.03284282444788531,-0.042100391627058975,-0.024681180373155254,0.005600999228332957,-0.004260472172988479,,0.02169821459767941
ITIH2,-0.01508827275224761,-0.01775060690883541,,-0.029106134894926854,0.058610272426163464,-0.02965096512333256,-0.029644925072358958,-0.03946728567136954
ADAM10,-0.018773869640675032,0.07250787155889801,0.0161189675831397,-0.013918364795487928,-0.033224542030686595,0.02312813047413115,0.02932609887079182,-0.01553381646211664
CFH,0.012317986401864198,0.10454589375782194,-0.02715465190710669,-0.005985673087055788,-0.059420181041945144,0.008608877768128296,0.05021679963059232,-0.012945568078501023
COL4A5,0.005628067956897873,0.012286506280742727,0.008907340921567964,-0.04080075289691208,0.0013505557812340157,-0.050859885593511775,0.04108073989104167,0.0823517918958708
LTBP3,0.013946256094393922,0.0195888809966326,0.0026342230021745403,0.05034768560286825,0.02201136493796905,0.018677840946235945,0.09202813935948093,-0.026717610683968787
GNB3,-0.007268938444163965,0.04038240550963859,5.064654026327834e-05,-0.023375418922572493,0.03531581511131733,0.0627513352584731,0.005440383776585647,-0.026994748669253547
COL6A2,-0.0538565835743099,0.105307112273267,0.020494790108103487,-0.012994841585526327,0.013920867620485193,-0.11235488194918952,0.013955714998982667,-0.15210030044871364
PLG,,,,,-0.0559421602571468,,,
GDF9,-0.014045949538687139,-0.01612999284160297,0.03297109444081798,0.021798950953307177,-0.038357546716480444,-0.029666486940160493,-0.004727254126809417,-0.017741406563149948
NCAM1,-0.02025409613498697,-0.05384564850975769,0.019923154788261403,-0.004035041282758609,-0.031303769089832005,0.1029691186597458,-0.07978113385426715,0.07689663970554518
APOC2,0.004318412900052018,-0.00751704122121275,-0.008927213025088,0.016718329906924848,-0.00993796971380062,0.03203096555706248,-0.08551846337490297,-0.020349730640209802
BST2,-0.0022303142499751245,0.06607921050495487,-0.010772532434534467,0.011970335489768507,0.01885695257343092,-0.03031999000120871,0.06662321222794011,0.036967627750342874
COL5A1,-0.028148802213287385,0.06160810873176585,0.006463263487040474,-0.018831913685357686,-0.007439758238458908,-0.07562713789286016,0.0668161193783751,-0.11689632881378577
CALM3,0.003391832814910948,-0.016294630745608735,0.0241893365661263,-0.04455437877908368,-0.013818156171496348,0.037823354066688936,0.020127612044331215,0.10342427374038961
THBS2,0.027273612530656813,0.017011212978616873,-0.022651804171119165,-0.030876799283657868,0.007568170309990111,-0.04245892793594667,0.04023611337771516,-0.06458580949459146
SERPINE2,-0.05022564450251309,0.023804860382057234,-0.009583363182748461,-0.014835967052802209,0.05818562905109028,0.013732781387832937,0.05046090439504975,-0.1155627515800007
EFNB2,0.014268092064469638,-0.014385053193696562,0.0009848665746997928,0.03566643544279293,-0.0039176618977532374,-0.012598842252038972,-0.010910101634799583,0.010064330003776219
PROK1,0.014439277680115045,,-0.019437025668499686,,,-0.0144670234791748,-0.01712243920490904,-0.01831637701290056
LACRT,,,,-0.009815504348410175,,,,
MMP9,-0.0037664768989460096,0.1020330737416315,-0.020090778450663135,,-0.047217237254569555,-0.078054337093035,-0.018215449309863234,-0.020609725011178193
NPPA,-0.03356288560048651,-0.024164783288539753,0.01304493031337906,-0.03364218311271938,-0.017898603026228616,-0.03730215760581283,0.0002192864986412131,0.06101427915087075
APOB,,-0.013977904085729416,-0.024407162091859773,-0.01650301474920284,,,-0.01878897618665156,
C4B,-0.003796789287912263,,-0.0158060569411501,,-0.018921211429795307,,-0.019015992276874897,-0.022611568743632553
NTNG2,-0.019202471156466932,-0.01244454694777962,-0.013990474886455492,-0.007529210170729932,0.014997738484861812,-0.05513922760827461,0.05566919335278733,-0.05248814181879336
LAMA1,0.041267136243992725,0.09260773043426279,-0.029100123440241068,-0.025511247162224502,-0.02109408027896431,-0.04951384266056349,0.010425081389956783,-0.08705365153683682
UCN,-0.00926374629527945,0.08944194983464766,-0.0018381287132356939,-0.010820477467808755,0.04926605371389757,0.015269103052360667,0.032186613860229835,-0.0082515595630032
ARTN,-0.01916633172162106,-0.021174438722138086,0.04919501509862554,,-0.012663787363799191,0.04116321570545746,-0.02369278078595567,-0.035340056814028784
PDGFD,-0.015051441878667197,-0.029883141885002573,0.042870765904405514,-0.024585155667472255,0.010661087717556238,-0.00824817793375377,-0.0019159390186939498,-0.009647668177771648
EDN1,-0.021212032450768654,0.06889365433467225,0.002999113843319823,-0.029145233480631267,0.0007703367329472978,-0.05193075832925029,-0.005050427739899078,-0.002060115372458796
ARPC5,-0.0040954985822002285,0.048388285277918525,0.013052603808453767,0.028581835678923636,-0.009382725585973745,0.015078417343840737,0.015852061681447135,-0.03494588726868466
GSTO1,-0.0073878655536435515,-0.024736040641200524,-0.027068587839949688,0.0003144409769629749,0.016830298219262886,-0.04020822838790215,-0.041814192158964314,-0.059641334120113076
PROK2,,,,0.004965266021847958,,-0.012570712331884365,,
SYK,-0.008148166261519433,0.013482009691342924,0.027071591183148967,0.03575742581669841,0.006180019739562914,-0.009504993785024373,0.02961019086962356,0.04829224187648749
ST6GAL1,-0.0011139047933293469,0.02930648062211463,-0.0032215172601889356,0.005283853292836708,0.014157780486820103,0.06735184362343562,-0.03214529719130448,0.07805477530490808
WNT3,0.060555636136667396,0.020584195093552214,-0.021493193332821757,0.050764442558026764,-0.008331559682318117,-0.05002773955709464,0.001725473057540878,0.015993226606421728
HSP90B1,-0.024206786075910397,-0.010759201116317958,-0.02415731892946227,0.010998217980633088,0.030551697114011622,-0.02228158813060502,0.00414919773395583,-0.11179715452236072
ZP3,0.02161448215991227,0.05508361237469234,-0.01995332702646575,-0.016503016217906518,0.03833738630653559,-0.023331746314597026,0.04497056236084771,-0.03200430759474801
ANGPT4,,,,,,,-0.023692779726129327,
NRG2,-0.014129869777227654,0.000941726898665523,-0.02568399264806071,-0.013608483513553727,-0.034285274640140674,-0.043270503215299815,0.025239696540278803,-0.0020332432375845064
MELTF,-0.017746858258674097,0.05128446844700665,-0.031731266969788875,-0.00803511123578721,0.04045227631065789,-0.03222946477549335,0.055940423508878866,-0.02452985570688214
NLGN1,0.026615079531186938,0.03066989205190236,-0.07825787201657197,-0.04437901236968157,-0.01631330648455993,0.0755820917810476,0.00496291068343292,0.02025787562212667
SLIT3,-0.02644799071310341,0.010279428618764755,0.022599288842718092,-0.03987609044787628,-0.03733540603778423,-0.024665438570484602,-0.02406094107295143,-0.02450543380592834
CCL8,0.009888963273717171,-0.018230137518120318,0.014137352054910016,-0.014891941831785256,-0.01181619990307818,-0.035894532820443616,,-0.0394672507378535
S100A4,0.003937086402566429,0.055384038107894995,0.020222705719884024,0.01832213313261785,-0.03734089973027534,-0.06437021204328433,-0.03961533403542536,-0.05810465413516037
TNFSF13B,-0.023636045171297457,0.003665895200442431,0.020600983166935864,0.05268235263162696,-0.020431246262231136,0.060334542336194306,0.052491698101092846,-0.03130255987408751
HSPG2,-0.038243966001190316,0.08037593904326397,-0.003244075687959612,-0.03285149774153516,0.021549829840083065,-0.04314005859049956,0.013413874796007657,-0.0870154017802534
FAM3C,0.007722643372343493,0.03603896892228111,-0.04094630310288087,-0.00966006317707097,-0.01578405340916385,0.05947557505205323,0.05163649604191819,-0.0054187647110647335
FLT3LG,0.02370690605162939,0.01986713076029356,-0.011527231848743779,0.01890555286552818,-0.025175710829850744,-0.0029349519710036255,0.0023648744595258704,-0.01683640765736861
A2M,-0.023416404593436933,0.04072704090607812,-0.012662709705266253,-0.015411157036750184,0.014861843210814225,0.01579591667809976,0.01017578314274434,-0.10386033621261674
VCL,0.05124161404869362,0.07667869828414989,0.010594666995092096,0.013728300713248173,-0.03863464848854305,-0.09584762215568891,-0.054276982060357255,-0.07766056403135431
FGF2,0.008303009055898836,0.06678621340060657,-0.00036727807660789295,0.03830058867492966,0.05569834776902864,0.0674186210075811,0.04277129866625247,-0.007349852875055596
AGRP,-0.0228402083708655,,0.08272246945341621,,,-0.014905256325552979,,-0.018811726000579145
CNTN3,-0.004889733280831889,-0.026258258356534097,-0.0013298202434124024,-0.01081279952721983,0.012081826090171431,0.04963919921936554,0.010726555668554131,0.10961331886107294
RNASE2,-0.025989437565292352,0.02599023396737357,-0.010856853878279468,-0.020615611758992708,0.06584558750977805,0.009812825293832777,-0.00877897930424695,-0.07600822568762845
ADM2,-0.01729238419110384,,,,,,,-0.024013729426919636
GAL,0.019127071571361922,-0.021584922647920862,0.025067146531723518,-0.027077865614519997,-0.016718303736440985,-0.03475758507918557,,-0.024207962019333146
CXCL6,,,,-0.019346024329879113,,-0.015703926081327528,,-0.041958929533272564
PDGFC,-0.024197737966517436,0.05133939489899761,0.00039494228955046473,0.05184797535198785,0.00868363878782098,-0.020358454697716636,0.13683588458463924,-0.029787523689540227
COL8A2,0.008892366834499147,-0.002854320987209161,-0.0005601880281190131,-0.0036426846736832834,-0.03213615097912763,0.021027790460910294,0.01565015386597465,0.04972538084415241
SPON2,-0.011169824085867508,0.045592026704455065,0.0038630533478100715,-0.03718124546082558,-0.044949070950237154,0.02895210937193846,0.05124232213105008,-0.0811230081590665
LCN2,-0.016961915822142164,,,,,-0.03150794274520069,,
SEMA3D,-0.02667417778229699,0.0035003366513209526,0.005729073206077827,0.0537543128390903,-0.012799901805703779,,0.018550080360405053,
BMP6,-0.012081559378068188,-0.015516493953518964,-0.013032485744039894,0.007964320388877464,,-0.026332476248114793,-0.022556788113743585,-0.012829315923960386
TIMP2,0.05405477700341598,0.055742361129357806,-0.05436971327310726,-0.010046685595471935,-0.011398221568836924,-0.01734922783996927,0.08575429901106432,-0.04316830465996629
EFNA1,0.006480333215326361,0.004650785005593704,-0.030737487016332537,0.004173141349785615,-0.02838566234156695,-0.044750374328160904,0.014713276667650257,-0.060210593789008546
S100A12,-0.01393248920331045,,,,,-0.015951195515769734,0.03582340598772573,
TFPI,-0.05420549085507578,-0.013365986250529628,-0.01807800974480176,-0.006786070459980155,0.04136401594356183,-0.05827483103902688,-0.013814817229195555,-0.04438772756592134
GPC3,-0.017509531496686326,-0.0018636483024420487,-0.017095566877574717,-0.037764470951902315,,0.09654256421093849,0.05216186360166196,-0.022241750882044366
NMU,,0.00841892184826864,,-0.004891282374378005,-0.024808876528271264,-0.0054471157567795815,,-0.03671185933452508
SCGB3A2,,,,,-0.017648882517252468,-0.018053322745781662,,-0.020052579286076688
LAMB3,0.014019051581451628,-0.03426718137085295,-0.014565397606145274,-0.017592560841116482,0.057773147826519065,-0.03638480447378323,0.07214149009752095,-0.040840287581367395
LGALS9,-0.020504459846486786,0.035882262231121044,0.04264577489292482,0.036396324434597296,0.04841637141774928,0.009849534481971086,0.02209141332249783,-0.0421584965457398
VIM,0.008581198291435504,0.07616949824822003,-0.016438019393280455,0.03468249024472909,-0.002905201496151638,-0.08831512695868188,0.00038614451377529276,-0.15763449237557187
PLAU,-0.03260499685765441,0.061084869492381476,0.03508771378213795,0.033563269408973036,-0.035956074894146636,0.026748749201103948,0.08316554621859552,-0.10302573211729812
TGFB3,0.051144759979400524,0.03205203834527901,0.04112345736592825,-0.01718718892940055,-0.05450703085979108,0.021914119050867684,-0.03413072026184631,0.0664585296744278
APLN,-0.011985332929150988,0.06320543462452262,-0.01629753519084435,-0.0219979224216423,-0.010611432551364595,-0.01737498180827112,-0.008738651076784837,-0.02715086154866808
SHANK2,-0.030584818026630142,-0.05168404757804543,0.0014451106146604934,-0.0334177713433805,-0.0057764023399376,0.025914423013502566,-0.01785431478545126,0.05932589683924824
LTF,0.00026493689457086455,0.038691556935855645,-0.0019039775059584063,-0.0092514488765282,-0.008709327212342384,0.055655699432383646,0.020017759784248412,-0.030007478395264613
PYY,,,0.05235357180518246,,-0.01058696700347121,0.00013965404917550738,,
PENK,-0.013191919858879858,-0.021650924340764478,0.030414434460365746,-0.007388624636998863,0.07281795273102949,,0.02658202556503172,0.06505806488602511
CTF1,0.007779630039023753,0.015719125925385387,0.08114558183155084,-0.010591942841868528,-0.019297898417232156,0.028273035703403476,-0.028209731872480236,0.041096155689833797
COL3A1,-0.024412963751657815,0.10748394008326664,-0.02628483602557657,0.001994776564838394,0.0023479370167702913,-0.04383981306816619,0.023319703217343304,-0.14631456401871906
S100A10,-0.06063347058871967,0.06612420143322129,0.008269854861799377,0.06089984399794318,0.006124017459734668,-0.09382458296893614,-0.110914724830018,-0.1347485150205473
FGF13,-0.018009031632880153,-0.036084928132258484,0.046088186332363085,0.0025267795669973807,-0.03303796343875391,0.007929739894791758,-0.016617883068024357,0.025754924575727214
SEMA4A,-0.027197825958606887,-0.061072019027704046,-0.008701955161910541,-0.05150719420303237,-0.02146017143867468,-0.029783757914944583,0.04491354716271916,0.045786419550922934
EFNA4,0.0494890612317028,-0.002630811958235308,-0.005896150144789682,0.02603866679968423,0.016980597612163705,0.012430743697989318,0.023776103227613726,0.015136857508790846
HSPA8,-0.0006281674245202028,-0.044234102056599396,-0.017627059367866543,0.009046119464327096,0.03418711664924173,-0.03453227717671837,0.03293662879654946,0.10914855523074107
NPB,-0.012081560538893605,,-0.019326124673059338,-0.02262194934462813,0.020411870722964888,-0.028992516531836744,0.029367741213014522,0.07799888649087808
ULBP1,0.0070811884292042,-0.018387428819055446,-0.01987501915045909,,-0.011816199621026357,-0.019450588069807356,,0.024501448412425245
SEMA3E,-0.031151823385684355,-0.024973398631538118,-0.03828613279508248,0.03943998613342567,-0.022851022067577845,0.07620697982634131,0.036433595879499986,0.00013489835988716886
FGF3,,,,,,0.016974362329647955,,0.005439608556095462
ADAM9,0.02897703397712835,0.019868047284276713,-0.025916518859311195,0.013346273573127721,-0.04215616312912293,0.0039733000414451875,0.0863964493833579,-0.11692419882211452
ASIP,-0.011129218247842047,,-0.01782761120138423,-0.014702568786249148,-0.015169925323544378,-0.022716114758964,-0.05264785206743352,0.06333435802188091
IBSP,-0.011679207481993173,-0.035392618909265997,,,-0.026723744972501882,0.036651812939390425,-0.02156989570693058,-0.08033525721022786
MMP12,,,,,,,,-0.017808012156298566
FAT4,-0.02697339608292227,-0.024303801284612493,-0.005440099554414962,0.05292785220476279,0.056220897315142085,0.04926067158119087,-0.0013431060339853308,0.01652939986827047
MDK,-0.044784344504155964,0.09273379314120819,-0.019128374349996063,0.036152139191775005,-0.028038670272223874,-0.025519589722342386,0.039239484840595855,-0.029282788796275952
BMP5,-0.018251053854805844,,,,,0.012040258667808704,,0.015791888278888836
CAMP,0.0993315771096182,,,,,0.05974286578678172,,0.0029857429407294
HSPA1A,-0.003395080683982501,0.016610509071716684,0.043846279731968016,0.0782243023607848,0.04677799155529347,-0.09126503745557349,-0.036614974661110675,-0.0423100671089688
SOST,,,,,-0.014580879126023632,,,
SEMA3F,0.030602924754479066,0.02487972634562833,-0.024622816587332848,-0.022236611078148064,-0.03710610976169523,-0.03922574356990376,-0.020681161153157678,0.0032252527457794413
ARF6,-0.004383455394564965,0.03229306754002648,0.029013624062084548,0.005071232880668741,-0.020264250573846825,-0.006061253897266784,-0.06964063080618321,0.006111425128828587
IL6,-0.043309401888816414,0.04059772152970131,-0.022285181862529355,,-0.015053809137651348,-0.007184080546511346,,-0.04618675776510402
CALM1,0.02910642188035208,-0.055200920105018064,-0.003923206775289034,-0.013441657486319841,0.0041179630279151395,0.08243683322333673,-0.028500851192275297,0.12132911122176888
VIP,-0.01886566307960495,0.03873233466673797,0.004533970142472258,-0.0010085833642927635,0.008730196396984328,,,
NMB,0.03802097997365795,0.06000873232324088,-0.024085951847357522,0.08948075019851472,0.05803463280722862,0.07100034957578175,-0.025868532278348122,0.11015519354690852
CCL26,0.01050370064213197,-0.023290059788721708,-0.012031462532429583,,-0.01671830773902136,0.011163055271021988,-0.020115897338721222,-0.03170042489912653
FBLN1,-0.046757514646890874,0.032412704320083294,0.01942839659594438,-0.03206252867347816,0.009708077508063342,-0.055474185305166436,-0.009176233215997203,-0.0324650652827897
SAA1,0.006485081986814922,0.026098505403926192,-0.027318422710765733,-0.017007806855967235,,-0.07326764405178346,0.016857186288838692,-0.11468553334962188
MICB,0.007196250175393266,-0.04964585154613071,-0.004281487203278044,0.014937903179453172,-0.02672374971227198,0.011279904435717388,-0.002909319691781898,0.006994760791531817
MMP13,,,,,-0.010089297777657078,,,
F13A1,-0.03338997485387058,0.07477367363256944,0.021717435169992194,-0.01672856367871255,-0.021608138951288075,0.01539749208540709,-0.01444423470526379,-0.09696015221441741
CXCL11,0.019295123800586365,-0.014751458232456549,-0.023909551264740158,0.0328051282255012,-0.012387336387204824,,,
COL5A2,-0.006206544565953357,0.08958310254251783,0.007892619788513263,0.01991818831438602,-0.02026838287303641,-0.01839385091446599,0.01574197865203565,-0.023257101748612598
EFNA5,-0.027269999049756858,-0.027000726783626264,0.053662748562210906,0.023099940243090773,-0.029619725371238213,-0.04434335128396646,0.007683160643238587,0.05978432627935473
AREG,-0.027710170240204404,0.03836652104871798,-0.029225249953206113,,,0.03047698256396633,-0.022940949593413293,-0.018520914866983262
EDIL3,0.01612782156669091,-0.06402080372922263,-0.00418879643600361,-0.0461060736656322,0.0030477306564409886,0.0070728769760047714,-0.08907276142422799,0.05080357989138715
CD86,-0.01835918727930454,0.01381156781281854,0.019907861687083302,0.011175872408173233,-0.0221818414053417,0.10235446311398434,0.043678899071527735,0.01466499857547281
WNT9B,-0.010962784651295807,,-0.014262697303464704,-0.008360272533204698,,,,
HRAS,-0.032453509011066264,-0.006577095512931913,0.022827777918402663,-0.011145781022708927,-0.02076215637217129,0.0009358612738297391,0.0584562488975777,0.007459176985940411
C1QTNF5,,,,,,-0.016458506159616377,0.008678305848228905,-0.02090384284708374
RLN1,,0.017929336740937565,,0.00045383819165414663,,0.09014841604285692,-0.01609853590425278,
COL4A1,0.038872830272339814,0.1038726404252494,-0.003522795263858521,0.005150540181260701,-0.04375607957607624,0.008375646952186101,0.08841282821192537,-0.11626749057510775
CCL3,0.00334810162463613,0.020870825326078278,0.0037274229371889395,0.03357828059300114,-0.0028934025973947996,0.006465512082907193,0.017611355272915376,-0.08327078665278742
BGN,0.01356470073323156,0.04299165978669427,0.01920101666122851,0.013123964520365785,-0.02226004326999404,-0.047668464982084796,0.05918678728574016,-0.06699943042396792
RETN,-0.013526691624977738,,,0.09630538975042119,,0.006236785272429588,,-0.02240469355503819
S100A9,0.019429783173599065,0.07527972665741144,-0.0364465524190332,0.004474160899346962,-0.006271145743339555,-0.09349819276881484,0.0890950521249659,-0.09733044483013994
HCRT,-0.028360333296650695,-0.01790542775185677,0.08038046517371726,-0.016321324133748854,-0.001415006453325198,-0.01213452422068151,0.09130691227127684,0.03233150708252481
FADD,0.04451690316423619,0.07335245054149434,0.016083021407553542,0.024679929673332445,-0.03628701267523652,0.08586508944881609,0.023670892136327237,0.019792386400390858
ACTR2,-0.026797106903077513,0.006136952738415905,-0.05876598558158566,0.04234261308248285,0.04748581628369122,-0.05729808017365903,0.06827017767806699,-0.06286210701423557
BMP2,0.021120993905670002,0.09370852275286212,-0.021417042665803923,0.09448236118314683,-0.00474529998297586,0.007955979611184284,-0.04605925123832651,0.06928458699283752
PDYN,0.019945109205286353,-0.025516173985822174,-0.002972009691385994,-0.013972392322659049,-0.022525112335727234,0.137686805390712,,-0.03628941386638342
CD55,-0.053756363572283535,-0.02694664459688108,0.03527822321303835,0.003965694955635191,0.013153464508637741,-0.0537811054091608,-0.04188158105875155,-0.07817934159343756
OSTN,-0.022668831794158982,-0.015698812282368673,0.016439254507781647,0.08891147134968479,,,-0.016617880873881555,
PDX1,,,-0.018300633653065966,,,0.011886879612193741,,0.09435474515599902
CD6,0.07349906285103505,0.05599138802518907,-0.0010439012151202628,-0.020768521734144754,0.012148722092918665,-0.018937601453194782,0.002061333999754226,0.051786190851009155
IL16,0.04040811012906429,0.10022818368626246,0.020609958166375997,0.0169958075428413,-0.021774740684050622,0.029815066775920992,-0.04130257706887253,-0.06439353097046312
LAMA5,0.01790549223190864,0.015072801405022809,-0.0389751045494226,-0.048508995663099255,-0.043761593582134044,-0.022299769374865285,0.014465527580767005,-0.0626331722963374
RGMB,0.024747417101500233,0.021700602842199098,0.024965397445167452,0.004062308004370766,-0.03736019124918447,-0.02602481626590304,0.058464059591360244,0.057650919140020906
INSL5,-0.01876448420238058,-0.012697914058049726,0.0038528648876050846,0.00917804606060611,,,,
IL12A,0.010654156661058083,0.03153347766574681,-0.021902342130948618,-0.019492583453622987,-0.01814750653454933,-0.03496627738437164,0.036060137525089325,-0.0018177688041294852
S100A8,-0.02262391039008857,0.09678317518923273,0.018513414010204024,-0.026195410496752385,0.04649078189590161,-0.035111121639148764,0.10944870232443056,-0.11904670283099034
TAC3,0.04251616758705985,0.0005808111270407339,0.009114620445208412,-0.01317251895556007,-0.028811906161765478,0.0033937934201161693,,-0.03406714877300295
TAC4,-0.007427176170250507,-0.0014491013649298038,,,,,,
MFAP5,,,,0.04728493988774285,,0.06736375082106955,-0.0007090553887095753,-0.015578352104721959
CXCL16,-0.0673159176243914,0.030684996069774522,-0.004795491069019138,0.021470167376538164,-0.001282909612763822,0.054450790211023586,0.05733902219659301,-0.028763216067248916
AGRN,0.06110780550230829,0.08359422259743494,0.0030694575729767024,-0.039315687335020395,-0.02889631383965696,0.03402357514316518,0.02580114779265026,-0.06994869637544951
COL4A6,0.08238910167302735,0.04602162597225974,0.028919114273046415,0.02561244623137106,0.11088781119028299,0.04993586888583098,0.07116582698872835,0.08499551984218047
FST,0.024146707446361645,0.03588424507973247,0.09420838151231703,0.007491729707967118,,-0.014602651383644829,0.11185213552668172,0.03612255071038428
MEGF10,0.02395329133288986,-0.018116998875738838,-0.006147251193163869,0.027646096846405174,0.0461303844658728,0.021880162315191094,0.05345901565474795,0.08198299681177439
C1QB,0.009992227243513415,0.061993440978978076,-0.04006748245794129,0.031267110566494394,0.06828910902079997,0.07198526125255345,0.042319679794232255,-0.10283418946533869
HLA-B,-0.026048569962471527,0.06698239202984253,-0.016381903558379398,-0.03483835035302278,0.021997833972028383,-0.08827607423215425,0.028064946453578744,-0.13723551766061298
PDGFA,0.043443582819656955,0.061986101172816305,0.023857026817972245,0.012041943956393977,-0.007734297551716551,-0.020971179956022414,0.010131446398428647,-0.045373428931227984
LAMA3,-0.020981431439852965,0.011361232059827598,-0.007675066860137827,0.030794323156230086,-0.025632479742274526,,-0.01878896095904916,-0.020681192387666192
DKK1,,0.025761057799402666,0.01703025408188011,0.03698324174636145,,-0.02370529184604374,0.07165888607023327,-0.01592256843160109
INHBA,-0.024336466358863666,0.0038703957375065445,-0.01873922021062417,0.048114083709067015,0.028044613487547818,-0.03532463764303842,0.0009247204614388496,-0.0433007760776173
IL7,0.014238354420411301,0.003668238086346975,-0.027005408758889706,-0.015595814048307186,-0.012934683031897416,-0.030367207505906227,-0.01761349062536138,0.09486724078243951
FABP5,0.01856991512996801,0.004111515086803421,0.009354303148146328,-0.038254993175708754,-0.01170737275151541,0.044790864337385154,0.06551558036615317,0.030626424629682195
CCL4,-0.04299785819584594,0.002464378014502117,-0.00620454826375479,0.09035255102682337,0.0009467928499626005,-0.046089849089076415,0.06981238467690669,0.047099619326401415
FBN1,0.0066644567737858765,0.004780892734175106,-0.05675218388258577,0.02077609048379291,0.006323151618319271,-0.012965118575375667,0.012015635002997831,-0.04153470815598344
TCTN1,-0.003140516098288092,0.08011649516110678,0.012961162590675009,0.019374453283408047,0.012512552198526832,0.00359619175944517,-0.023962627441257385,-0.05779250178938897
NCR3LG1,,,,,,0.04309488482893243,-0.017613499977511472,0.0029591282456485676
BMP7,-0.004787164601299317,0.08345018935522103,0.04167683680943579,0.012612974363867387,-0.010739215437297882,0.041562493585113,0.0374933789096398,-0.019531518768794026
NLGN2,-0.001448133984189066,0.09977117050474577,-0.001844613016783114,-0.015265022547143266,-0.023443683339989946,0.047195114881970625,0.010703415268253236,0.06176007613638755
CCL25,-0.018662810907851088,0.0646905539121485,,,0.06181633646964101,-0.023532116250906374,,0.007689936135106689
NPNT,0.03138815776901407,0.05834240436134801,-0.020036002089039138,-0.015767262320288633,0.019463903826850586,-0.012811639418292865,0.0518600125941093,0.10485951657875821
KITLG,0.004757647435330483,0.005336885917242911,-0.004213787952126035,0.011444982231341242,0.07888427071891173,-0.02465303092235229,0.05319335478627198,0.08471742124979295
MADCAM1,0.018845093057504595,-0.02440975515921679,-0.023951078723795767,0.035502446199514585,0.09097690967026688,-0.019450585272576044,-0.02331953468620507,-0.01905482937594434
F12,-0.040305799423068576,0.0019394391845788425,0.06569520645379806,0.015998200373080845,-0.05776279167587087,0.0075894867036838945,0.006412267671615636,0.04474142868755032
S100B,0.011435172385984084,0.010141110659516893,-0.05653109318082465,0.026609802312082317,0.004865265009545495,0.05212952338751974,-0.0895349757753292,0.011789862274560648
IL27,-0.023681272224782356,,-0.015261864650871407,,,,,0.12590719825375832
