,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CD58,0.04392673018679279,0.034784330146736986,-0.010888753837618042,0.029015526099737544,0.0038178684483882314,0.07421067310632223,0.018060896762636728,-0.003984346427253761,0.052255793406710736,0.043364253853768936,0.04522087787530172,-0.09182024669894616,0.055195152159073335,-0.030383061680065,0.015846951175986942,-0.053767888015856066
TNFSF14,0.060262241886416525,-0.03256229300963417,0.053889052136852154,0.0769127238863695,0.0436698443826134,-0.03543466224138668,0.022496463566732003,,,-0.00851912764252939,-0.05000523011080378,,0.04977620324958114,-0.0378668793426827,-0.021689540898613288,0.0009745321664306172
CNTN4,,-0.019424296347353768,-0.014168981685353665,0.019004815382478977,0.022794970579999033,-0.02964958943181017,-0.009672923294272518,,-0.01980810927674004,-0.029581024756453748,,,0.00575278281380216,-0.0031008986589966554,0.03242656172870315,-0.011415602551283554
NTF4,,,,,-0.00540788643138845,,,,,,,,,,,
INSL3,,-0.028949697698627912,,,-0.019526072701734957,,0.05771503341551438,,,,,,-0.03691644549484826,-0.0219799775019564,0.029837029338809783,
BTLA,,,,,-0.030993811438198234,-0.01312475938025746,,,,,,,,,,
MFNG,0.0013312021859372798,0.01090687666995281,0.0030196908036750013,0.021002442783379906,-0.004175745688759333,-0.03158408238465437,-0.04642392863408005,-0.018836280906758634,0.0220134044534118,0.04325266765736148,-0.05980394360818211,0.09581164590263834,0.08940152227113428,-0.031445324205739526,-0.05165315812153263,-0.024749252182509788
ICAM1,-0.056315066376392636,0.06991352060109565,0.01321468511812413,0.006410186095607007,0.0011978669206147107,0.0414478398647575,0.022787328340008933,0.0750283627667535,0.040060725771045295,0.12444451535253949,-0.13128790544318888,0.06825805159434363,0.025370140698793037,0.07615995491171876,0.053775078804068954,0.06404481225733154
PROS1,-0.03126576490071156,0.06504018911350405,-0.04297697506354359,-0.008135507471016315,0.025811532744849184,0.01191352426859462,0.08973677693385607,0.03161967700723821,-0.03451422797111947,0.010326937941611528,0.04636189239267771,0.10067236829130681,0.06371055263594594,0.13901623056334145,0.0019722793043786225,-0.004527559533605582
CLCF1,0.0817868664783681,0.10708843472328873,-0.044428467605033065,0.03298697511605685,0.044955597839121675,0.006358445141720367,0.0664364720104458,0.08390085650906175,0.05636905784349579,-0.03160154276593918,-0.08583541442518454,0.052909187850861156,0.05454676393949047,0.055057074097306584,0.02315065085996896,0.07618562916092297
PSAP,0.001094592110565204,0.08637413842499841,0.015476970620850196,0.02639498144644014,0.013975203671858501,0.01949595987150871,-0.07274291196950321,-0.10879972681561517,-0.0236183545391444,0.014364836529804872,-0.1469886946930853,-0.008544339403100254,0.05577371005094531,0.06045626640554616,0.07306893655735819,0.04131907608484952
EFEMP1,-0.024897829960199378,0.12634759960862843,0.011954665703499292,0.03868660815089635,-0.011836691835943453,-0.012170296635888983,-0.09749939798480053,0.04234626214265254,0.047112426697373005,-0.016837588892584555,-0.12435180215266332,0.12399096076432688,0.08272896442901523,0.12270991070193743,0.014315373385638673,-0.02479182389982255
C1QTNF1,-0.049552312282286945,0.09656486283149518,0.033907773400177296,-0.05858897151306113,0.04971029363274588,0.08431024854919292,0.04474778487501592,0.032706507211731746,0.009029064077931458,-0.0005672023519601183,-0.10709438419391934,-0.06977548495467495,0.06618995882515129,0.012731595239185088,0.05140223228196319,-0.03483855125028141
ALB,0.00425171727562787,0.0017383952225115587,-0.023877104095305572,,-0.009547784127284352,0.018819537715604993,0.03227177768360012,-0.017359781138445836,0.08063307878746041,-0.03371210540006969,-0.05760990269061513,0.04681184477875935,0.015832656954014458,-0.034572152097865426,0.009350972315464416,0.06801000700641055
CCL13,,,,,,,,0.050018192103071804,,,,,-0.006085836989008776,,0.08590570029064334,
EFNA3,-0.04430977788891334,-0.004966014260258665,-0.026670324063334916,0.0016130838267742658,0.04074048341010617,0.01704823668162175,-0.014505923652913864,0.06374290740832791,0.03600160100925141,0.0684521060192034,-0.007978990398783746,-0.025913410445767678,0.026474006623578218,0.08914763617604421,0.045434666835052984,-0.05262114661819866
DRAXIN,-0.018773745596270517,-0.026377875530826222,0.06508088837274437,0.014377475036781964,-0.001885130149197358,-0.03740957406609555,0.0012525307668399019,0.02971440757203642,-5.345233821861681e-05,0.09697206802991491,-0.06983910371098995,-0.09109832394796133,0.058897934271237816,0.016259245258470605,0.046439302319656504,-0.016565681485235836
RAET1L,,-0.022552095663423352,,,,,,,,,,,,0.19663293669287618,0.033243008234548475,
NPTX2,-0.02857465710750148,0.02852945495952094,0.04378896550674097,0.07050171036471277,-0.042120685113414644,0.004856928441088059,-0.08863813653231058,0.01844054593068422,0.02577458850211519,0.05118566267563214,-0.0776456165214971,,0.01918044908582641,-0.01641279697479866,0.05100458578883277,0.02686874443333743
FGF11,0.019976053126270803,0.007418674625314171,-0.028790449913720626,-0.0015926303262862916,0.013693453604396907,0.0025311627779706094,-0.027511850561796912,0.0641967686789334,0.03802334152174901,-0.00993040370285661,-0.040904665331448944,0.03238370236390933,0.07523998859530147,0.08653172926000034,-0.019826543469870055,-0.0418003586161678
CD59,0.05754870554517537,0.08615830735661656,0.010994686602008643,0.006872626388671102,-0.006713272651233439,-0.07359425534734593,-0.053111405374406895,0.08705886369668023,-0.04233060178910463,0.07275578241107013,0.07422951040439588,0.035322853118053214,0.039915393920391784,0.04158730243855113,0.01917423003892136,0.034375270329977385
COL9A2,0.013008123067130013,0.005770269459970209,0.01099592450077883,0.043125824779132946,-0.023188339056845017,-0.03890077149122586,-0.06053845408232627,-0.03376953505201423,-0.008656217961783215,-0.03172672170769731,0.07475248495654387,-0.0042022065858276616,-0.00617201432712502,-0.04119491298660053,-0.04761829456938984,-0.0719629534937007
DLL3,0.03104606994175434,-0.0692274731716178,0.03733684661156943,0.05861830232463015,-0.05429800430712682,-0.028649865252739243,-0.010553093992881785,-0.022245164428085704,0.022213276678248,-0.012826675183461766,-0.0325467490138628,0.035730225706887955,-0.007855434308148458,-0.039416679362727934,0.008808381192949135,-0.07244031066284289
FGF5,,,,,,,,0.05199476165158421,,,,,,,,-0.03208694300759681
LIN7C,-0.0712282423712244,0.04685158947176374,-0.06322462278285756,0.025273500642946905,-0.023177698988471863,0.029153592550709578,0.008971305189387005,0.017518444216927543,0.12023319700047769,0.0796920689693713,0.01978104293409584,-0.029949259038330702,0.028644253954993048,-0.050481912554924936,-0.07047073978635478,-0.0054822903406383456
GDF7,-0.01955345031024364,-0.04020129847793277,-0.015204325596497143,,-0.026346716681348716,,-0.04030576112402952,,,,,,,-0.019074491614090094,-0.017632329039735543,-0.029018035804180095
PSPN,-0.0021617474892624763,0.022048848170637094,0.022205750006342697,0.11007044468501455,-0.03418141873070516,-0.030420410169285872,-0.031486007844881043,-0.05072147924952765,0.04587839042871922,0.06618590247869234,0.030398974001800323,-0.011229053058092912,-0.006412297372749626,0.0019214896139595912,0.0324056843904441,0.050639635192026466
ANGPT1,-0.0006605138190424103,-0.0008793980399357071,-0.007989373037108297,0.03205975602935782,-0.028905427624914833,0.08916145216002765,-0.031660847913369886,0.0716599833299746,-0.024410805250796096,-0.009907705094285754,0.04261730258776016,-0.052080659313956695,0.032054874460458974,0.10225181127243468,-0.008871411675628212,-0.0044962283685379256
PNOC,-0.027613536942768437,0.034642525947052166,0.010943381009738419,0.08756562691622546,-0.05718087199705418,-0.05438759914952197,-0.034806566657685126,-0.017359781138445836,-0.0304771982617909,,,,,-0.020283898285252285,0.12346293119367076,0.006330825757429743
L1CAM,0.0021014525902242147,-0.040514225299761106,-0.008148111647284212,0.0935472256593487,0.008781284118253746,-0.008359508442556814,-0.05992206947076137,0.007930435647290967,-0.02719512843530795,-0.038727554894850885,0.05998197026205237,0.01641878004323633,0.040824874488291855,0.04335791867751528,0.00998380213252201,0.008412275777958158
APOA1,0.006687961884761832,-0.013641380567482911,0.009966175644165107,0.0137463736483806,-0.02049009040367249,0.010359759769555707,-0.025932569413701125,-0.042233408344000224,0.08510386152221629,-0.027533591898496218,-0.0025200560475320227,0.039686046705296685,0.06850842242908167,0.08281601111554653,-0.014724687638465994,0.015855309885873196
PSEN1,-0.010627994412326171,0.06912588283235248,-0.018622840073860236,-0.04614691035295851,-0.04707174941882302,0.04657748650892946,-0.016449780283732462,0.02996566396775494,0.056110625593105326,0.012789117733415229,-0.10490260445053638,0.08897279234810244,-0.043963065162058945,0.023559308910544075,0.0203823225412948,0.019787530842857077
CALM2,0.054662496874525485,-0.0389964756752423,0.03682752316733759,0.032651396974477845,-0.05788722549161456,-0.055925885858903776,-0.06201277733703707,0.024024426402028856,-0.07306027631244165,-0.00044499307773469154,-0.042483217249026206,0.01422813857624991,0.05944819084843861,-0.019337216553763612,-0.030469617034641416,-0.07237942543644872
CLEC2B,0.004324049834555328,0.023921326671917598,0.017608543738563527,-0.07755977699991025,0.004285971182125144,-0.08249448260635785,0.01756411512871677,0.0010374399701624966,-0.038144874350718,-0.0204121850208204,0.0816420000426422,0.0016121794788596267,0.014742264195921064,0.04999199947341859,0.02216248469512567,0.0023422221152672768
NTNG1,-0.018257882064311098,0.016206826004174103,-0.02267683399280648,,0.00017351314965680892,-0.03198808811045242,-0.025726355481719615,0.1204149418097265,-0.009727322208350663,-0.03600442953721316,0.07298224442647298,-0.03545040792104102,0.0621154468362041,-0.013469137054460616,0.026484632782057146,0.12047470751863641
LRIG1,0.0520515863332477,0.03383111875025335,-0.012182048193830036,0.09327215781124168,0.012117568800385801,0.029928505862791492,0.007485866797456294,-0.059738285995262826,0.04186930137103794,-0.04155970991067824,0.032223167835759584,0.11048366771638271,0.021142352103460837,-0.0067964554596283856,0.00924544804739269,-0.00991069370851904
CPAMD8,-0.017205358184743776,-0.007105699130665055,,,0.11418540002436749,-0.015984162851966317,-0.02886005465611706,,-0.028448965959632547,0.08466005471792976,,-0.04570079369971135,,-0.021428650862600745,,-0.02057596227644209
GHRL,0.00857520909588756,0.0032518934713924854,-0.019285045000961735,,-0.015567698651401361,-0.027070355815292504,-0.005519807838780379,,0.013969278972889675,0.10573408406166784,0.09593142006187812,0.026419430694784606,,,0.00021299656826517108,-0.018137924840477382
NPY,-0.025240931950381927,0.022029565576798485,0.03195578537720169,0.003390122381403845,0.022981241303817415,-0.05310781470085626,-0.03599347533983526,,-0.007407790914953485,-0.006651484665965107,-0.05664164631737773,,0.06819028861008046,0.040368795468545056,0.023116588380411432,-0.03599051796984832
MMP2,-0.06887326948453636,-0.0011595470193812361,-0.049471764938043374,0.06788887901528129,0.005452789175438534,0.06573222542842336,-0.002218876894273551,-0.03755472851875887,0.011213335159642455,0.08207931764762291,-0.07216475542746537,0.12339240768130268,0.01020257952881911,-0.02719649433388481,0.0754956009188292,-0.069571077444967
LHB,,,,,-0.02011474972651577,,,,,,,,,,,
PPY,,-0.020116657759839604,,,0.0062110312033228105,,-0.0076358382836768605,-0.016057023440151016,,,,,0.04593086116019197,0.15362717358800396,0.04410359563875364,0.005108278677792841
ALKAL2,-0.025765165460342642,-0.026010551722236305,-0.012203962371713818,,-0.019822513786613163,,0.07005812088643622,-0.04093772569803486,-0.007834510283887508,-0.04258537075479431,0.03297073130054851,,-0.03201713910830649,0.008992242066528124,-0.03354572090693468,0.04711697272685179
CSF1,-0.0021741203475506136,0.10346982694458194,-0.009982094603899348,0.049564631109371184,-0.023803889937796325,0.04802280342629175,0.022859679198059153,0.07579011565279195,0.055613787171428695,0.0063606412450219005,-0.12875121149700716,-0.05235419560756301,0.09632361426935958,-0.012641935156923273,0.06012482009021625,-0.04676966008133861
SEMA4C,-0.024964002666669875,-0.031540163793620554,-0.007681416235158715,0.0706140376086023,-0.024130468730171675,0.007271320322496559,-0.023435893558998427,0.017733221688879933,0.017568020400157154,0.06638014414185722,-0.058554996331566175,0.05316690290094818,0.03571668282226507,-0.014664763901405347,0.040340248366493636,-0.03899873993449665
ICAM2,0.03877488990967324,-0.04585286479128969,-0.041754234017688026,-0.012004377405695859,-0.0194131999294262,-0.025380565615959715,-0.005261212524925333,0.07203072942305279,-0.009941455944737219,0.12401509977092393,0.08650837034011169,0.07224233588375753,0.007967283399616828,-0.032684425951741654,-0.0418063143944185,0.013977576295224605
SYTL3,-0.03635296692722582,-0.0023173199494803008,0.009892511792954991,0.015854860203835485,0.03252351415292447,0.03614456000533702,0.01877435193005494,0.05472314191773656,-0.0018816438979728175,-0.0457596187683305,-0.020471379643108908,0.03804499943027842,0.014908673115672838,0.07793805241757897,0.028037747104301538,0.020080896051940404
IL1A,-0.019992349691032085,-0.03258683050558171,-0.0110340794159665,-0.015172511683677017,-0.00015492435000924497,0.004202089004408157,-0.01341156205859165,,0.02833904585858451,0.1067138937356959,0.03353075236934254,0.12975488116804612,0.006768947290369055,0.08075660988199812,0.025387232092264157,-0.03260348987420543
HLA-G,,0.028844909411099642,,,0.03300965577965413,,,,,,-0.046123383665757724,-0.04004375898054961,0.012350302850163648,0.10187231564172006,-0.006830169189502569,
PGF,-0.01736715856532752,0.06658550183442566,-0.003899876523523007,-0.03770065731845502,-0.04300948908763896,0.03219477300325048,-0.01927544915000356,-0.00574512465682066,0.0519801371411621,0.057736490869219184,0.027956090634641644,0.05366827856060025,0.01790220095353271,0.029136653477618034,0.06164283710548961,0.008357372477371639
LGALS8,-0.007393765079042126,0.1158830719631616,0.00972455424687373,0.05408527083226313,-0.012621340798978864,0.03383702073278773,-0.013361356804878028,0.042829247876465526,0.008223294929987761,0.049889010106424575,-0.046221441150316935,-0.03666980114820957,0.0041059776710683634,0.001309684296259325,-0.031668144938638114,0.06044350445294988
DKK3,-0.01591044056438759,-0.010363957729404748,0.05830394134430309,0.07601448011220116,0.008494059556241529,-0.01903661101523007,-8.190349813372946e-05,-0.018907013379559193,-0.052831313903989874,0.010920013856993458,0.051537881108931746,0.12709570054356847,-0.003346270468071112,0.01801406832002113,0.01672821573999213,-0.008099794225499165
COL16A1,-0.08560232383637743,-0.04456745880014436,-0.036332141507994874,0.1177982874365729,-0.03208013225767115,0.05010175188888289,-0.0031780758711039167,0.010109188567500359,0.06484823094880389,0.08769579474499849,-0.056895098232139146,0.010475209830992248,0.031823452067468755,0.021071199493603553,0.03340438387942775,-0.03434881642519622
TPH1,-0.017021544168331553,0.02909398251553866,,0.0275299831394444,-0.015031102631215104,-0.015690527920025715,0.010796499567526657,,0.05345308909624902,,0.036205009692318615,-0.03837809497401454,-0.022283466978428538,0.018314357046706024,-0.03522579822073409,-0.04283948983613042
TNC,-0.022626186963814778,0.12497471110775055,-0.0452147122541101,-0.023813457366747892,0.05136086842194424,0.034576325794222186,0.06575021300013947,-0.007683235412380344,0.02639097624626664,0.007882124614210966,-0.14458120156401796,0.0972366827860666,0.05554870599701296,0.0056962816897852845,0.06498152804843293,0.05127795421180591
TNFSF9,-0.017205350018800847,-0.029231653270026938,-0.020407807283237368,-0.02825858806258443,0.010882199446964846,-0.029821129308798874,-0.00391513272887464,0.00701421081890984,0.04524191502208947,,,0.13015959153390477,-0.013973740798051,-0.012491963204543937,0.0014632700895652183,0.021798226905306143
C4A,,,-0.012026457893275989,,-0.0238472030137483,,-0.025003513682034854,0.020693369025754065,0.06447195237397434,,0.08770741203134748,,0.020535235016644924,,-0.017818290975597787,
CNTN2,0.017388348262641865,0.009554261062177348,-0.025120654933133455,0.038742288447546507,-0.010912211368343434,0.058674841138373166,-0.018469476038018767,-0.020162008730444353,-0.0004419112335360576,-0.06169648922021007,-0.014533750729672543,0.03698340920400844,0.041050969347147075,-0.009332311934554516,-0.024687751757670483,0.007242407222586739
F7,,-0.024857947376123735,,,,,,-0.01735978357445624,,,,,0.0153325561224354,,0.06509267661484369,-0.025433052137004156
LUM,0.021365963890580618,0.01775978401817038,0.0011591154400843965,-0.026426801723571553,-0.009308839408590905,-0.05026603585442648,0.07562968217942453,0.07143745920740606,0.014310461056519973,0.09121177413833477,0.0763956548167025,-0.02079105237028582,0.012819832415576955,-0.004213231718635983,-0.013733996875908875,-0.01295621092311173
IZUMO1,0.09541127668495318,,,,,,,,,,,,,,,
BTC,,-0.0225520862697507,-0.018819270591772613,,0.03845320390151329,-0.027215476021089185,,,,,,0.029065877582624793,-0.007293521056050088,0.017218884648560796,-0.017063146781678275,-0.05181545640777455
APOC1,0.06810262608417926,0.007129190315710115,0.05570517868034195,0.02363005228731837,0.05670279910800079,-0.042364638699748595,-0.09068412616999522,0.04059609690084592,-0.012456753660892928,0.030543476819717162,-0.08393199365308579,0.20374336750450714,-0.06695408611729783,0.009685064092447982,-0.030932958420953616,0.012557663326234913
PKM,0.005772569220801171,0.06971021122595877,0.013966835955598833,-0.014673624042623163,0.04505224175969832,-0.0062748778288773425,0.05826351022851356,0.05545465777026791,0.06120462026601916,-0.010403956424387753,-0.1474322414751752,-0.047165618910082974,0.05635765291066572,0.08903410897496655,0.03273711784772084,0.05919647676797124
TNF,,0.026389135898249882,-0.014307026825449438,,0.004111930984794455,0.011999801767403612,-0.015253572759094466,0.07111033691813078,-0.03870676880539694,0.07297286950972254,0.10860459664536737,0.0812311807815585,-0.024271138422622542,-0.022250831961715237,,-0.019794333586733114
GNAS,-0.027918862299548514,-0.05125451920333167,0.0487647204880995,-0.050361351844938874,-0.10130128349861375,-0.03816452906983992,-0.0026223186822316113,-0.056188834337865944,0.057344764338717935,0.0672026565978856,-0.034502932301677405,-0.08957297029693018,-0.08077116787856634,-0.058349625065141374,-0.04182172131502012,-0.023135229609145755
BMP8B,0.021324280924200942,0.009779502125744122,0.007488654937067069,-0.008111623422485389,-0.011519618851725196,0.02379349899127258,-0.022404060958728742,0.0219546777902568,0.003335628421384323,0.057729971138264446,-0.06304419627544428,-0.009312214268732973,0.06853771346364272,0.016606509166684644,-0.02351522583518587,-0.04739999131087071
LIPH,,0.0030546644726093326,,-0.03207725510286263,0.02961791596362709,,-0.02015966715069548,,,,0.002204427696655676,,0.012521619579847975,0.09627835827163003,-0.028000921100485947,-0.03156348368203693
CCL28,,-0.025758257516013534,,,,,-0.012811373196550062,,0.07703381094358783,,0.011806812060631196,,,,,0.037316703841480114
PTPN11,-0.03211120318499371,-0.05234575667794828,0.032847935052685365,0.004348486785723259,0.02228361121868164,-0.02824284132109608,0.0025942695241585774,0.0035065785358147318,0.03969829430936155,-0.07487461947783058,0.03344851715102589,-0.15079290940154466,-0.04829935009444919,-0.03723912006247543,-0.00702580465718412,-0.022229970106917255
ADAM12,0.034182651058947966,0.05158486504552379,-0.014321187074026277,0.07414271954907455,0.01189646871367448,0.0224968824783072,0.02009069761223783,-0.05530286120765635,0.05276403773734422,0.014115346550278556,-0.07446811590074001,0.03898713274744721,-0.0038493559146568017,0.04702878375823009,0.11408789223451828,-0.03191943648637903
EPO,,-0.034237222446803384,,,0.006878314010618519,-0.01683673282795667,-0.021092005669464915,0.032764940373749316,-0.018536729554582448,,,-0.05473124204517044,-0.026761113244324813,0.03839089046958096,-0.016869416327921584,
EDN3,-0.024162884408148608,-0.01991155003419364,-0.0024337952713446654,-0.0378382039298347,-0.030755021767090784,0.13480378155023937,-0.03269156853338311,,-0.01872800101674449,,,,0.02949426337816375,0.03583892804892072,-0.037243000515983886,0.03139381641799698
CCL22,,,-0.015204325228318341,,,,-0.042469210191332867,,,,,,0.014227934918750542,-0.023561472526538573,-0.014802178456726406,
CCL2,0.0712446314088185,0.10656437256005254,0.017986532900963057,0.02748469480912506,0.040109172888105775,0.037248649523179,0.047124656168461926,0.08838449660046056,0.036280418639378344,0.004102002235952938,-0.10217107391582475,0.17844684013497775,0.09269647525623223,-0.08297087843804529,0.026861546063075805,-0.004815136644289907
DSCAM,0.0009399043733828934,0.026309483455047536,-0.004454428072908677,0.11273779978336942,-0.0183671650449131,0.023995455265287343,0.029692410168898196,0.05796420146939095,0.06431156986658933,0.041775486837691944,0.05854252666802021,-0.0326070489195062,-0.005028611789087883,-0.0059930460088051685,0.01792821384594467,-0.052150021878949175
GPHA2,,-0.028399075638897132,,,,,,,,,,,,,,
ANG,0.04755045090296341,0.03464859186199244,0.005410949489297077,-0.060891460859277394,0.04525673739253543,-0.007709203739779648,0.028125263831856956,0.014792148046528302,0.09701731282076834,0.06420465684600268,-0.03461461994628453,-0.05303795857446187,0.08089898808473851,0.08472065620141896,-0.007384294669708896,0.005024605150417859
FBLN2,-0.02265567686389621,0.015983071474426975,-0.027649514686486427,-0.03108442295137957,-0.02129947900418678,-0.03165708558875749,0.016183761059996145,-0.027793725381940658,-0.05464669365997639,0.08346367385802919,0.04719822570384861,,0.03767029288746003,0.10364995186004243,0.056750016443338734,-0.04108426352333487
VTN,,-0.006308716472146405,,-0.009614717226370329,0.029723494985386643,-0.016975008913601746,0.06642662920899811,,-0.015402906228671022,-0.022593469883439785,-0.04004604996798914,0.0046890387078862405,-0.030589783790666885,-0.018117255221697985,-0.021843617279790915,0.03415967470112899
VEGFA,-0.03858798606586193,0.04618920188574685,-0.012077819531079023,-0.11470210626230903,0.05609834492462814,0.032595085723782266,0.08588365178865882,0.01251225357518043,0.06656222972264693,-0.06447378574402678,-0.10020436771075032,-0.12415388091075485,-0.012147591788012215,0.0477427019893257,0.04987113631821497,0.037116061937066035
F10,,,-0.017354775587619015,,,-0.0158379705735034,-0.010808988205877884,0.003810512341360595,,0.06424236479531566,,-0.03605286689289638,,0.024436398540865503,0.048001935700298086,-0.02606024414019363
SERPINA1,-0.010058714389304295,0.06006887674300893,0.033552225079910396,0.06701484916780175,-0.03293605739928583,0.062091282427977325,0.03461314383382141,0.046493024804924385,-0.00849068009039485,-0.005113410738861089,-0.01059184831453048,0.07014622229753598,-0.009763899893916536,-0.044504647224291906,-0.009182522443200641,0.06078225456610075
VWF,-0.040603449046020666,0.004292422070559551,-0.020630395832076598,0.01747245574830116,-0.045201989950076335,0.002410416521916513,0.014253522038475746,0.019500349454109445,-0.020748415563467976,0.09718399244343492,0.061912099162600626,0.034174864800363434,0.02447168623413091,0.02130375802894296,0.04631805926095908,-0.004289384327945344
GDNF,,-0.03055189062964202,,0.05071682926231932,-0.02505204460888093,,,-0.004068131656114912,-0.018536728111001405,,,-0.05258990574350672,0.05108825573084051,0.0161191218551163,-0.02362230266997021,
VASP,0.0020506270802376613,0.05358810307478693,0.05415492598231916,-0.04545166768548619,0.04201316275631906,0.015610431135253186,0.009789498873505113,0.03708421866876981,-0.0027426153257716994,0.10420264827537859,0.07717018431729646,0.14259326958712035,0.035289783723961826,-0.049933813248701366,0.02559286184156513,0.0053821807632361785
ADAM15,-0.035118834506553454,0.04252238272921052,0.003565716737314462,-0.01943794310562333,0.01901644561005903,-0.03234587293417712,0.04478008364446705,0.07009510269625922,0.014066375665500015,0.0057403905446367694,0.01400701021481366,-0.002193137880107502,0.011045565352205272,0.08179929220116823,-0.00950104907790698,0.007537267694145231
WNT2,,-0.027531087066633354,,0.06485054385670057,,-0.01364030632218621,,,-0.017347629213572684,,-0.005052457876356428,,0.008700408837521677,0.00432944029607725,-0.002161575805251138,0.016555144068891227
CALCB,,,0.11286373707235738,-0.0280457096433517,,0.05148007361340411,,,,,,,0.13959677445300664,0.0334944092426316,-0.012391717303461884,-0.030494399539806205
OLFM2,-0.020306910110975376,0.044182286913370235,-0.03905056412506755,0.0041385906223175215,0.006842878162516633,0.05595565248833532,-0.026837136746496456,-0.00737461994344257,0.05394570919831139,-0.031558924868967185,0.021348869386231845,-0.06909648759431299,-0.01581534457947548,-0.008384861086243757,0.013496736694090601,-0.009119197800221178
MFAP2,0.022186609190975475,0.06021731023866511,-0.03301964919331225,,-0.018845635513875858,0.0007514956159294297,-0.007056128580041032,0.011724228201287627,0.05227524333246391,0.04802351868022049,-0.007355713068300468,0.09318563114536255,0.018618361593172535,-0.0015084519396449231,0.12009673564316184,-0.045047283840479034
HLA-C,-0.06804553530553725,0.09053400363286766,0.0564050309401883,-0.053723358018373225,0.028351243760720925,0.006723204426144955,0.008623408628875366,0.018515143057038202,0.08448390861559121,-0.03969978793543361,-0.036200093878428,0.07929650098287543,0.1289931552979366,0.06327184381139511,0.07214637121021585,0.04376110767773401
THBS1,0.014916875722109047,0.12495716506076802,-0.024910438534824105,-0.008736051154485733,0.024311665209749984,0.005560171136287599,0.09310379187063443,0.031030361628712148,-0.009394751302843393,0.07605511068052204,-0.056888462955104725,0.11176766236705463,0.01707173965454407,0.043899378293209404,0.07883402762929224,-0.06725324384043618
HSPA4,0.01107461928442045,-0.019619977877320397,0.039092394193057683,-0.04164447874266506,0.012703455470632398,-0.02066977351563846,-0.012947751938703485,-0.016244128026375287,-0.028291110649423485,-0.04182716184604073,0.11423911696260453,-0.0034887785345872097,0.008402145792818842,-0.04623277806166431,-0.058536658611677166,0.029402832950591512
LMAN1,0.018557284400292952,0.08241950026259066,-0.04010298691704809,-0.07173319894394618,0.08123093109871943,0.031164527696748778,0.05792294335207996,0.026386604629053602,0.05454799824482872,0.01929498543044572,-0.007911769678105682,-0.024707287963953925,0.043562964703797245,0.017676103115756948,0.020513150200040565,0.007745773055926114
LYPD3,,-0.0016492216319589873,-0.014015223694779802,0.0028360235685474565,-0.02258181394826549,-0.01697501037415884,0.02731947696364696,0.03526375282591153,,0.08538639750680506,-0.009410344808047652,-0.010091763012192622,-0.03935301332021742,-0.014121949465843041,0.042481159384726595,-0.02882901199258958
APOE,0.006810192235640497,-0.006992196060130455,0.024366683817097324,0.033826775631140144,-0.05909770980976335,0.03439576642440417,-0.06345619913173356,-0.02602994473359258,-0.017856068769219427,0.011559144473519724,-0.1038163518606578,-0.18080818939823592,-0.0717116829979924,-0.07038549571194073,0.019069563100406972,-0.03544668540122094
SOSTDC1,-0.017205356755702925,-0.009159358606090965,,,,-0.021192054451323862,-0.04518769627098568,,-0.028186723743211385,,,,-0.03027033468546401,0.043334017646831556,-0.028615731827396133,-0.03955301741407392
ANXA1,0.03518292209611524,0.07999043045356673,0.0422556830280521,-0.027346001006113823,0.009399968822126155,0.0069618829532445735,-0.09917452085446775,0.08444747982140123,0.035069063487979626,0.06381715244193897,0.044755313395606414,0.15483487339279678,-0.04632559128152104,0.07735549096834593,0.008955727122387952,0.028652292429759925
WNT2B,-0.038362326449473384,0.007771427316104781,-0.01974096532281121,0.030003692773156156,0.020436357330750863,-0.024380019370662722,0.033332355418418655,0.0023719511792539127,0.016172216390612077,-0.027300135251001556,0.014476182842355275,-0.0498739782674833,0.023337433823079214,0.03607322540426518,-0.03953653324755661,-0.057767495264600094
AMH,,0.05555492357818877,-0.018819272571480576,-0.0060764222976257875,-0.02180426015141199,-0.021078745426231033,0.005392756182162692,0.025789351048079192,0.12998599877247882,,,0.06086321622375055,-0.007225182443737514,0.07749083408951893,-0.03002353532337343,-0.03698853395429958
GDF10,,-0.017446456809766798,-0.015767355904915896,,,-0.023358368503118628,0.013343055217481286,,-0.025902326404154255,-0.04211783864694186,0.06962261733220605,-0.03483870721919514,0.06690687390802091,0.07290740235000172,0.11780624759010735,-0.03191325596472845
EFNB3,-0.03833089793567798,0.016188677461565014,-0.005352009065649874,0.11442823233884561,-0.020743852750983,-0.038247414391896786,-0.03068649737292022,-0.02682422811945636,-0.029082314016911765,0.06250948240815322,0.015222254965099748,0.013101046496240635,-0.013059057808486412,0.03469213968221804,-0.041050955646199865,-0.0670401400917781
LTB,-0.026880773975084662,0.049310042964707985,-0.023002761208632334,,-0.005629297447386578,-0.024178563520920238,-0.021163062722632055,0.05859539630151794,-0.014425053936909907,0.046296605931709506,-0.0717868399466486,0.15120095805812891,-0.0027987036600249622,-0.0012851659678093234,0.004227741955749816,-0.02580103407166658
