,UKF248,UKF251,UKF259,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ACE,0.07195782008668522,0.04140325947767111,0.012415860640232212,0.010250340913714583,-0.045017613468730885,0.058854775053223195,0.11231131098570854,-0.018998012581655666,0.20655387618179577
IL18,0.04033769070476994,0.028836630993259116,0.024861673679691478,0.15875184654358873,0.08271035700959135,0.06674295219445861,0.11026168902825152,0.04544577546456489,0.09549042025822996
PPBP,,,,-0.01532710003710469,,0.049250506520199,0.024623281498797785,,
CCL27,-0.014314487239961508,,-0.025320431816080687,,0.0018179425070143438,0.005299602177324271,-0.03306112955986113,-0.021486079773066036,0.009071704942165006
SERPING1,0.09003528458967378,-0.01015063351710533,-0.014138208573809478,0.04664976702602043,-0.053609216660800374,0.029686180939176757,0.05071754554150079,-0.06608325199470555,0.06436133390619493
AZGP1,0.00010786051270308359,0.011259812607555285,-0.01520988429773894,,0.1453117207252822,-0.04318809388660322,-0.01962318726551427,0.05739793910312082,0.00460357276603851
INHA,0.06504353632640461,-0.010337841147714811,0.06905586903575334,-0.014020840259641199,,0.03439194993879997,-0.03860892984671375,-0.061623154994833326,-0.034145112485476505
SEMA3G,0.12822586316080745,0.03337029186011122,-0.02026140696923768,-0.02260534757307007,0.027099813850851823,,,0.025321341732664687,0.11981479504540624
OXT,,,,,,,,0.023498171027197035,
COL6A1,0.11505651200720893,0.011533118499422065,-0.05395453076714374,-0.09257117367712663,0.08606103911902321,0.02605745800908808,0.00497605831657402,0.01210696272973604,0.204793227168339
FGF17,-0.04130520449712354,0.04157756624899282,0.05317691280649066,-0.01741183109748713,,-0.04041295626982157,0.0051273241078402445,0.03562063400143356,0.025932597790433935
TNFSF8,,-0.01278764974653839,0.0718281034819268,,0.05940275570232142,0.15631281762508487,-0.01741056606903722,0.020189175470951875,0.04308735184392384
FGF20,0.032837536745483946,0.06996013940159,0.060590518711791594,,-0.023342072795324725,-0.028639480619783452,0.05119158146848977,-0.035171436851754806,-0.05333461867644648
ICAM3,0.051577945299585704,-0.04916491333310103,0.01652656981372802,-0.0503941052672915,0.05556662110729228,0.05075939224615892,-0.018181720660799497,0.028315201113510123,0.12395526423393087
LAMA4,0.07250356426345032,0.060792596408014384,-0.008107710572218159,0.0527493974368345,-0.04071113037112489,0.10304192829968635,0.05687044966083259,0.03716541386123262,0.1836530747850637
INHBE,,,,0.05635621540922459,,,,,
DLL4,0.10166369386320741,-0.022120655317219684,-0.007487363821805734,0.08146632528954502,-0.0053830681621802575,0.0845543588429248,0.013047994325643577,0.014817005959752343,0.2136712897444224
SEMA3A,-0.0013452406757113052,-0.05039937934779423,-0.009483373339256154,-0.001756217030177248,0.049084354095380915,-0.008419938611238548,0.017610264079296358,0.018026740761827365,-0.06755063887439591
RLN2,,0.05046473396106679,0.028472393276589715,,,-0.018212111328690144,,-0.034207436199387785,0.04030492496550238
C5,-0.033261877367387054,0.05690127206599788,-0.00523628333981834,0.03818287001056077,0.016742068383193042,-0.011627923903185452,-0.01256969500573043,0.004386428235598863,0.05961718009795762
COMP,,,,-0.007980631814268795,,,,,0.020639756859041215
EDN2,0.025458829584667858,,,-0.015979429751492916,,,,,
C1QA,0.06708813051137892,-0.04664898731276508,0.029996351832214906,0.017936489581267947,-0.02923035704655091,0.06481670951286875,0.08240978143889552,0.04736989607484626,0.10534113933683796
UTS2B,-0.017307041985584436,-0.014754617277422692,-0.013835777071118318,,,,,,-0.03350572927046454
COL9A3,-0.016321425707883492,0.006121664997928131,0.04248147083578391,0.02538492070318154,0.04911227781347522,-0.02035506832795758,0.08160615126912797,0.07165442657840207,0.037529557388004925
DLK1,,,-0.023028134189900525,0.020506674594375513,0.04540203147663521,,,,
HGF,-0.04279091190177615,0.004516955746350222,-0.03890556017416699,0.013475296622001224,-0.03804594686058002,-0.02033967687087653,0.026414013474492237,-0.014954106997420941,0.0051319039896657115
GIP,,,,-0.02116990684378537,,,,,
P4HB,0.07132539385372579,-0.012896835188708565,0.00842245198591507,-0.09021215472329087,-0.0752676610454328,-0.02812343529043414,-2.8101312675608428e-05,0.06177432837206114,0.1550377088567652
ADCYAP1,0.02054738605722456,0.026178848665315543,0.04723241530960027,,-0.002447692160024977,0.017856381465343792,-0.01248239588719036,-0.03275954570321652,-0.01472916640427569
GREM1,-0.0076619271595499295,-0.03931497908039367,-0.01195844899172794,-0.026186852067681385,0.1447796708413777,-0.0069969373912811324,-0.029508599010003283,-0.02759530758704392,0.14975187504147594
EGF,0.053300260105286955,0.05662852298417143,-0.02854617637977355,-0.0022735956737923065,-0.024507813493624128,-0.022267309785064106,-0.015175136761196646,-0.01540288440393542,0.010330868051626219
VEGFB,-0.00675691654226149,-0.012751057111777934,-0.0382104188656446,-0.09660717910560795,-0.01451785643571217,0.0003721515055195992,-0.027625575248993603,-0.04732977026280099,-0.10001058808339357
FARP2,-0.0051015911001460286,0.017057426436014014,0.011429302145722926,0.05557332155163712,-0.012157158471996369,-0.018990879977207747,-0.03097825489278621,0.059743349003383246,-0.015656127372668513
IHH,,,,,,0.049353010261681235,-0.018511151155367084,-0.011013307561322853,
LAMA2,0.08316426260150832,0.058997936333186826,0.0077009366583308345,0.018541936120061244,0.00876620948585807,0.02257385077325204,0.017763280573173897,-0.013463446010653222,0.14687309281417005
SERPINC1,,,,,,,0.09304996983268563,-0.020885277219828115,
NRG1,0.0048168115236927,-0.01484146197976143,0.0003995066044242596,-0.003808830362181162,-0.024124932178737655,0.039357471346082355,-0.03277635442178083,0.09073483477561213,-0.03684646598264984
SPINK1,-0.013407630092041874,,-0.005316034721130532,-0.012422904305740863,,-0.05026714654134959,0.009076445524960263,0.019338650074299895,-0.03467733639966862
EFEMP2,0.02633253889032763,0.000961366052146833,0.03397934870888005,-0.0850384232502695,0.0522038522028322,-0.048060853106755834,-0.015095440189128135,-0.03223936936072854,0.09368898399975457
SELPLG,0.03173870200502152,0.033539893593779374,0.015182944237183135,0.011918980480402403,0.008255371532477433,0.015645763662106862,0.04118963485851217,0.06565093983353931,0.03190000506195642
GDF6,-0.02745506816149406,,-0.015499548145601507,,,-0.009973632434560871,-0.035600564087607145,-0.05545986371364872,
HLA-E,0.05869406082397736,-0.022390030924987838,0.045961023144059816,0.0053592461601778855,0.017740632262196562,0.00040955574309565806,0.030197442979952548,0.031315799045210466,0.19992692399851228
PTN,-0.04802907565554107,0.0513337137752945,0.027823580928086965,0.07535336652501481,0.09141435090113789,0.05691191261209068,0.09334162690470166,-0.056277969490172886,-0.13160010333213656
CD274,0.06652395472190716,0.0037862983061950524,0.050735483420678004,0.025340127951815082,-0.005787044488420403,-0.05273765530520574,0.031738324057845727,0.00561567970302323,0.02842912127158318
CD14,0.05903083550502231,-0.0029541617122346452,-0.011758026150957895,0.02389509618324446,0.07107395237398856,0.06228533620273555,0.06136232164612972,0.06687047832135046,-0.057019446061895296
SFTPD,-0.026095924202134278,-0.004186809268630025,,,-0.030976064363229715,-0.03700731889204664,-0.029440203668111585,0.010571849220769385,-0.00487840313290282
SLIT1,-0.030979323825800098,-0.04956304839986256,-0.0019795214280861166,-0.01892459212946378,-0.003472979711086344,-0.0063325624929949555,-0.0045419979900627105,0.016507198172784152,-0.03619158399487636
CNTF,,,-0.010905736101878347,,,,,-0.03420743997147971,
BST1,0.09521157964962766,0.02669347223658329,-0.0034975786192659587,0.08407721414097613,0.02659464427623747,0.0406393838875787,0.050919427073425116,0.03149184474167586,0.03946679484972676
AGTRAP,0.0318395453528699,0.05104480851548628,0.05715794659996142,0.01527107085921605,0.07577104327419698,-0.006561764783873669,-0.0008922566307611476,0.032729730389539864,-0.039308353903810996
LAMC1,0.08473132207036338,0.035090753375718625,-0.020616342812107294,0.03687312527656918,-0.011986740036731194,0.020033851747841433,0.011441367172528288,0.043733884262546784,0.21225804613597585
COL6A3,0.10135260044855213,0.04268872729818221,-0.02165758446742741,-0.04688463632366159,0.045542698357139914,0.04878487129678947,0.022019626973299334,0.02858829862061683,0.23094601341628374
FN1,0.10142074007636656,0.027996737250921503,-0.020052944707445394,-0.05617254791810893,0.03526722858187198,-0.021240155105149757,-0.0029867114708061696,-0.006042104828926459,0.23632421725279398
MIF,-0.042273026751812215,-0.008180439546317426,0.005870851947406741,-0.1260001899792567,0.06418189117133104,-0.02348425644041957,-0.047423746942172565,0.08115156827274171,-0.13246177555400054
JAG1,0.051613687133095845,0.016883847034216172,-0.02241862310138766,0.09436575753758294,0.06535722065574617,0.01629326097644084,0.00237730849029533,-0.017120409236559705,0.14441414480713877
NID2,0.06371056880778748,-0.03800549270660859,0.050508786706803026,0.09386046706261818,-0.010939615604951543,0.00787674496027374,0.037533738465361836,0.05408826827821189,0.18479559025780481
EFNB1,0.009534148823599565,-0.026413720374531286,0.02129959953577021,0.060068364762870405,0.0725012751933888,-0.041885537566401745,0.0014733014806449056,0.001140058677339582,0.05262756859236894
COL4A2,0.12771857630068242,-0.05246628550912168,-0.015966037214412376,0.07542303271636468,0.0051935159974695316,0.05827922956599403,0.045078373252899616,-0.02467393082078118,0.23889132191584245
SPP1,-0.055957882463224515,-0.041711418066683256,-0.04183764374131678,-0.08863016650905564,0.04996121836399167,-0.0063542201459584014,-0.00278339062496255,0.11303526004084413,-0.09846925107405739
PODXL2,-0.03496608854404977,0.011916506933794806,0.014147158026161483,0.039384385069378545,0.03501510326050239,0.007527441406174068,0.004108724122445591,0.001966679780069416,0.020012188419647067
FGF9,0.05364248319484334,0.022730270444541123,0.03299069863535488,,,0.021197154188037994,0.05728987264761589,0.011706551068927101,-0.05748464008747784
ITIH2,-0.02733390098023493,,0.00574316442526854,,,0.1307084776623797,0.07095949098751224,-0.03617611491004018,0.10397785810912227
ADAM10,0.02264267035929678,-0.05238044828946925,0.025645145408908807,0.03469206714028762,0.07321647702026086,-0.023282342011962283,-0.03977398822541215,-0.001551289969326725,0.07351425642041666
CFH,0.1074771871103615,0.01656039070206168,0.04980111399351025,0.06351849384731782,0.0084637142858645,0.05414639633968255,0.10117044958457383,0.01595101658373204,0.1920495216881947
COL4A5,0.04469379230563494,0.06319672566640278,8.716063235130095e-05,0.0625233842652142,0.07866940829741485,-0.021940735197071574,0.04777840449635324,-0.013126336324266207,-0.06177564042920592
LTBP3,-0.034378047405819526,0.01787175372226181,0.04306559446930549,-0.0064157010060163135,0.07435074663278211,-0.07755944245815276,-0.024673981743082933,-0.04645684667023855,-0.022703546238535332
GNB3,-0.0028646268486199936,-0.03279605797153721,-0.034567689468982254,-0.03047375466971652,0.09352638786939163,0.021172233329370408,-0.0010071004372321168,-0.08598487285399184,-0.004172081456725719
COL6A2,0.09375622947669145,-0.00025823711797806165,-0.01186182918310228,-0.09378025593185702,0.00488152019025908,0.04255240275743433,-0.01873302766870066,-0.006740538148413822,0.20403292563190442
GDF9,0.008530775347875953,0.017816407635975775,0.04066998862145741,0.02915551239659254,-0.03158898148374796,-0.03734627814241628,-0.025513868867478796,-0.0007434638140678929,-0.034034208503598964
NCAM1,-0.07079046247759778,-0.05085709756948444,0.056213435819605265,-0.018102876232287214,-0.07257232228103146,-0.09126251549729654,0.018320238859614306,0.034096188986049165,-0.17412995369684214
APOC2,-0.004554498705236448,0.03383150753270764,-0.014099769773472756,0.07113533595312893,0.06959418630738538,0.007232173642174522,0.07659689455144768,0.03968486498818565,0.0019895091953462058
BST2,-0.015148753994810001,-0.024622364083384914,0.02776618982527777,0.005560059528808112,0.07042909077156363,0.03357310161168988,0.060558621594723146,-0.05235943772729766,-0.055047344827933525
COL5A1,0.09237455647977395,-0.012374327770342815,-0.04644783471917533,-0.040018269754693754,0.016183390660301628,-0.010329536419679167,0.022987219273623925,0.03927101995768596,0.24815730667155117
CALM3,0.039023533533429626,-0.03659485619436946,-0.013356469152144246,0.07364303373807057,0.014580597736921523,0.01892732284147421,0.0056493344953048715,-0.008436706419907198,0.02747336561743766
THBS2,-0.0447456435154307,0.03427148891123666,-0.017382666229274684,-0.03801388063065636,-0.06937728827972096,-0.007805698209462602,0.054094717129049924,0.004976822958497901,0.11577658156675168
SERPINE2,-0.06953880886913803,-0.0162596913522102,-0.021949149966880944,0.016794261181299758,-0.022886266837511448,-0.030035639913691035,0.007720241135267367,0.08589346226558212,0.010320737887191978
EFNB2,0.07615670383037709,0.025452990982143042,0.01661836660630438,0.0774160076625231,0.0601041634396611,0.044456509683102184,0.02067164318289042,0.042692845057222206,0.052947553505610125
PROK1,0.00027304478041386955,-0.026916678123528492,-0.026476454092873514,,,-0.018212115368966095,0.13258542476957338,0.028360300502223084,
MMP9,0.12787590446970323,-0.03349704822106735,-0.010234365200586426,0.05755804880091731,0.07790350317041399,-0.05407316902438793,-0.04268490202103601,0.026682159290347104,0.2055030645849721
DMP1,0.08691416072594108,,,,-0.0280767428923431,,,,
NPPA,-0.014893871594671364,0.028142417366292312,-0.014100216274073984,,0.06261037126153753,0.022922640484405208,0.06249389292871381,0.029189715801472685,0.0045465968400094335
APOB,,0.037084718561732906,,,,,,,-0.03335824694152918
C4B,,0.002639300747109205,0.043764652503568056,0.07537396736068863,-0.0263463902353063,,,0.07862318161231233,-0.014288638840283606
NTNG2,-0.045397168237072835,0.02419919994127383,-0.026710796474147175,-0.027295409393961027,-0.00815193198583067,0.028900324745980924,0.02077333706348865,-0.008302163535595207,0.0867992086219374
LAMA1,0.014685933311955996,0.08896550538174987,0.05840291936371005,-0.014934307801248483,0.032941635234013694,0.008506739571065326,0.10438325886604471,0.012686109056572368,0.027386504930357915
UCN,-0.009426224925003406,0.047112987589595895,0.020352715290224203,-0.033651348306657954,-0.0395775274317511,-0.0463341899606022,-0.00988283364782136,0.021968750061199412,0.0411766366457122
ARTN,0.0836866413951474,,-0.018508595560482653,-0.037801580991590936,,0.09475992244854613,0.035830638976724116,-0.049468006488678294,0.0363398575543888
PDGFD,0.09243742470173769,0.012427922355950558,0.015588558507281849,0.02722914636512752,0.011607621354692822,-0.030479510014003813,-0.018162843450429223,0.08944143381677667,0.14064197474967297
EDN1,0.02291392639046614,0.015422924141838676,0.015408542358143876,0.01868942678869874,0.03444177151445658,0.005380227892636464,-0.022235706640224444,-0.0166016119686386,0.17554811706107862
ARPC5,0.07826123347780745,-0.000360524413890188,-0.00783603651195842,0.05785221969425261,0.039792605749832274,0.07015747067878211,-0.02177261025579861,0.014456191058829643,0.09991183629119857
GSTO1,0.03451679800318905,-0.0006430966783637835,-0.0039003309721040145,-0.01264914900964805,0.06305761150601112,-0.010357568557375785,0.0016436582400749624,0.0305795482369173,0.13468824271878535
PROK2,,,,,,-0.015824904382571833,-0.01708427410924606,,-0.030414959671589397
SYK,0.07045798786909097,0.008073251888928976,0.01784982607157514,0.02646991284879478,0.0004905751023428086,0.017203824063119072,0.045222906840846795,0.014612225026566993,0.0026694588082794286
CD40LG,,,,,,,,,0.12721863086416949
ST6GAL1,0.01565999639098443,0.04009158016296944,0.009722010829357601,0.07946676076506021,0.02663263858410152,0.012178227619600577,0.06724444973539669,0.024352037199732727,0.0586498954988851
WNT3,0.009042781297413734,0.002664499972851729,-0.04004111751977822,-0.030553624447352785,-0.027738356320941987,0.005016190485065641,0.05446230219700696,0.01576839385873013,-0.0687518056547837
HSP90B1,-0.02085566634066308,0.008277320759617872,0.018451850455586408,0.03777333731985796,-0.07012453469443104,-0.016406322526911737,-0.0003531361685684841,0.05114634960770675,0.12910074359475637
ZP3,-0.0040316212120508664,0.06955530937867539,0.035782633585700246,-0.013573086181867998,0.12799032848614278,-0.029371657290289264,-0.02417693970639614,0.016095057688598965,0.016868849909849236
ANGPT4,-0.015167304321652302,0.02716509312861811,,,,,,,
NRG2,0.003654259948437737,-0.03053231575063375,-0.03144808577499256,,-0.03913387581217227,0.022167849076057164,0.016551558496580243,-0.029364266484247763,0.021603714241364765
MELTF,0.011178347879997707,0.011019104396722839,-0.0025612466528324484,-0.03610359420446994,0.06261377110280654,-0.009032457065689206,0.03320560532287116,0.02666716132775006,0.029732348022929896
NLGN1,0.005910793071712216,0.033249261365387514,-0.02367447386849801,-0.004879194547400692,-0.0325029020677208,0.007380998481186202,0.004972539403306968,0.01034391872998277,-0.0840819800029126
SLIT3,0.06727323041955562,-0.010458608610314815,-0.025540367901700372,-0.0001777548303375158,-0.04310061343114541,-0.024804936207920663,-0.035369800455626016,0.007175133465555516,0.22499264768430208
CCL8,0.017261852210061282,-0.030911739969899054,0.005228191039326954,-0.019285573421622588,-0.014359469884537618,0.014950593758640957,0.0004135495242412943,0.04947173152188906,0.04243597179960996
S100A4,0.0951866960746138,-0.036772302419861826,-0.04286014077860367,-0.07678199504924835,0.010064398077218083,0.06808588625837454,0.030049608825441377,0.025785485535307847,0.03544664940379283
TNFSF13B,0.003261959005795015,0.009202594807995273,0.02598759842905163,-0.0038602673198932795,0.012392118859976889,-0.010850777481404639,0.02636027846043254,-0.023309331936496043,0.035112723841869184
HSPG2,0.08809204223712289,0.0214607831483532,-0.011825124224617768,-0.056036446653184545,0.031434352309290425,0.059902187843680364,0.0630641430315435,0.010032103903076408,0.23516085173507845
FAM3C,-0.08520318939633903,-0.0005525504130610091,-0.016725767513172604,-0.02855455042908169,-0.01886379802980185,0.03292041497281434,0.02220770786818659,0.007766991060087806,-0.03760674690631094
FLT3LG,0.050793233138778524,0.026747981714738838,0.06503410958076919,0.04739012296760399,0.011775357922595493,0.04438027868591892,0.05430651187166076,-0.052493490208103934,0.05173068323073301
A2M,0.11438918869612257,0.05202764872299541,-0.0019779540242510227,0.1132479686223237,0.028023818635644675,0.04178894154294384,0.0768346809176536,0.08627262729059862,0.16618914016844324
VCL,0.08700518420990158,0.003401799109551866,-0.010901340222732763,-0.0012452247996844667,0.013756801818749387,-0.014579982505025726,0.030671332897908084,0.029511558289150135,0.13444420439177962
FGF2,-0.038735447278781164,-0.021690763023993594,0.006341718244745172,0.021104961959838374,-0.0466792400061701,-0.02086659834269636,0.007727536179701156,-0.018837177628823358,-0.03423552945844971
AGRP,,,0.00453410526511048,-0.015764827560500926,0.033681656907618936,-0.01876379396188458,-0.013008862759784667,0.13326126251077494,
CNTN3,0.004529316262000628,0.008109428178448432,0.01895728416572699,,,0.004650795603460186,-0.017720442106455816,-0.03390669494650698,
RNASE2,-0.006102547822183657,-0.001277856132513425,0.012080532297975224,-0.01296188346394538,0.013933420317171185,0.07062217902035829,0.0838845671143963,-0.019421787286196996,0.023361147969751323
ADM2,0.07297132863444489,0.07098759481534588,-0.016698956791433163,-0.02244992920851564,,,,0.006318129849670297,0.16786215913769353
GAL,-0.040763165921694114,0.009552206125300765,-0.026119580667162155,0.02409335563699284,0.031932849245267604,-0.04375531361513274,-0.016913226517849888,-0.042395664378754735,0.09226718957211158
CXCL6,-0.016173099196191663,,,,,-0.0523641767321906,-0.0444918047526351,-0.045067580866792155,0.06646195462243498
PDGFC,0.012850303504308198,0.024776946544652664,-0.0024534058743915814,0.03359171587049453,0.011077356822978808,0.001979285720447933,0.03137209226946038,-0.009965502820801652,-0.11011599760943451
COL8A2,0.0108459045450733,0.029278521496334458,0.0067182702911279734,0.025304906357445745,-0.027564620622136115,-0.05473624770883473,0.07854553113944361,0.0572399398161643,0.006950250039636311
SPON2,0.11074128429532853,0.08190738584902148,0.005272317498486476,0.03867944464498227,0.014898808068964924,0.023010594068332488,0.045233196353281095,0.01094976623084533,0.2056132816915307
LCN2,,,-0.016379829194380042,,,-0.03966443333284093,0.033507728692952696,,
SEMA3D,-0.015373457453363014,-0.014510439796270529,-0.025758792848399607,-0.019463752825340293,-0.025257701060875045,,,,
BMP6,0.00015266944336805426,-0.033497050289040736,-0.01166695325513794,,,-0.03314918898635677,0.05911257522831297,-0.007606895535136706,0.0671704174470193
TIMP2,0.008503211748914937,-0.0749985420347135,-0.002507378674146577,0.015120746419577275,-0.044922321226625206,-0.05334320328784868,0.03401824631776868,0.04522795820584139,0.05255794895331007
EFNA1,0.10642818954398066,0.00950961372964152,-0.02122095884449248,0.04688878539306002,-0.018571362736510683,0.03819962811693047,0.05210358850484229,0.04683158410135197,0.11451826636482038
S100A12,0.13181167400131888,,-0.013454364223695796,-0.019105870884394166,,-0.02008049640786948,,,-0.013306130912357467
TFPI,0.05372566719604781,0.019019208000511628,0.019399599355823884,0.09407740002468927,0.005684537421505943,-0.02536187608246106,0.0409203996429291,0.009662172248500526,0.21408659797002158
GPC3,0.0878744587707357,-0.009299813060744101,-0.016908652194520705,-0.018370864269026593,-0.03219191545222915,0.03480329822025007,0.036284165243443,-0.01851120167428093,0.06036170530849958
NMU,0.06715746363469047,,,0.00984992044300846,0.0033569371181183683,0.10631282699937576,0.07184540999390579,0.031672894877283884,-0.02717463734136523
SCGB3A2,-0.012040039014311277,,,,0.2206400180975687,-0.02272680327868726,0.10259145747949613,0.050104682557241924,0.13094529878745498
LAMB3,0.04872384106429653,0.02085056441359319,0.01708015921425741,0.05448099381762582,0.005666936681454887,0.06962226964700202,0.07449837171005969,-0.004528434413067691,0.08010530688831796
LGALS9,0.023169931703796363,0.014832874124010914,-0.01966336013258745,0.06600978455477835,-0.016468239750252387,-0.03379537519746318,0.06778099158878209,0.028585162530758167,0.06745877016589907
VIM,0.08345045901812166,-0.07152440001462425,-0.02640502270331206,-0.07045961213326457,0.07508264644904707,-0.0216848954674055,-0.03496979875658184,0.06593925068022888,0.08163011726298723
PLAU,0.07308581774830347,-0.02012958653937347,0.02275723205107504,0.023669755880832942,0.012840163832879356,0.03745150555037955,0.0850900942384648,0.003073467502989423,0.0356852936461589
TGFB3,0.09148485458265876,0.02982229405593596,0.04715123933252762,0.054381169639869,0.015238298424048643,0.021748173696004243,0.04636354459345912,0.03209488495637647,0.1822284357273047
APLN,-0.012425136051323192,-0.004839307378656985,-0.018752773123916273,-0.04274024147966335,-0.012658667640065175,-0.046461836169112154,-0.002480270519743467,0.028357362389559902,0.13501385299915517
SHANK2,0.03742339059118161,0.062168526093460116,-0.008303914328350436,,,-0.05278070075593796,0.02251138876184358,-0.02773720725579196,0.0283852873369833
LTF,0.13375499257815035,,0.03080426550804661,,-0.1008845816758258,-0.03955314207117816,0.005044252152164552,0.018892612478957217,-0.19064913691129406
PYY,,,,0.03682935287655028,,-0.02653578203412909,-0.018663557030019467,,-0.024304687636850383
PENK,0.003804515151754649,0.01995491360026125,-0.002535088673699968,,-0.030440085535914985,,,-0.02776311332430451,0.04504189085773079
CTF1,0.009405734947202564,-0.009225321665363061,0.03099374576453453,-0.019749564880255546,0.0760119327704083,-0.008496559400275994,0.030671828449153074,0.13011857095259555,0.01851634797570407
COL3A1,0.09032475365010993,-0.015111405263610121,0.009133030900337166,-0.012216311914431427,0.01505359153385388,0.04473763983694026,0.0472114229046562,0.05218302459896481,0.22604237735890892
S100A10,-0.003632852598782159,-0.04312674298866684,0.03357525599653452,-0.1126760508026144,-0.011732404942153598,-0.02921052397557304,-0.04035749998475501,0.04382171062044933,-0.1271496758711951
FGF13,-0.058859995614355676,-0.009932959892705045,0.04793551389831873,0.04092568885858199,-0.02525772975468988,-0.044566303572844135,0.01478858628418177,0.03804602076984476,0.04574437957385457
SEMA4A,0.009496661969234271,0.03663054879604225,0.02854060014403643,0.007111701296544833,-0.02181375609712833,0.09063781161553863,0.0385965811715638,-0.012293169714892596,0.08463859229574965
EFNA4,0.05101512647290175,0.06693979858484987,-0.0341206060764116,0.07359051100071518,-0.015136017720556047,-0.025608032909768694,-0.011786489215941774,0.029692887570635287,0.11795237681786311
HSPA8,-0.031750918279678624,0.04742186189264021,0.044242857801404106,0.1259247071836799,0.08831379305089622,0.04909458055329816,-0.02272178291973669,0.0871454065009798,-0.08476279185234069
NPB,0.08145773580036067,0.026240287899255563,-0.011666954376127,,0.13285983420540595,-0.055483515119106555,0.012145724540165307,0.0225945600736062,0.01361825081373211
ULBP1,-0.029564013421497105,-0.0069471869224168835,-0.019993655389590588,-0.026496387774208038,,0.0471705960624296,0.0880909225365907,-0.0005932756058585143,-0.009941637843095895
SEMA3E,-0.06897633962286541,-9.556337530916792e-05,-0.008029145824897381,-0.022293538005165467,0.020637578927328246,0.03190446356691027,-0.00851512208517502,0.0317062234954337,-0.08815200447290361
FGF3,,,,,,0.07221823038886212,0.11333713928166922,-0.04155065990839382,
ADAM9,0.00347071267396597,-0.039222388205338146,0.044030517670078116,0.0249689424207666,0.05245789887009792,-0.05934394546603904,0.03760202430464676,0.011359397863317584,-0.07908563750812422
ASIP,,,-0.010747293871642841,0.0408774367126008,0.09320145636362794,0.031886459602611,0.01262955365209949,-0.032358353206837887,0.059117217150670864
IBSP,0.13782474252981805,,-0.018466464767566193,-0.05721158683625285,0.05776014945468649,0.052692642565464326,0.03738489028951176,0.03145771347684953,0.1944116660628301
MMP12,-0.014314481229434135,,,-0.017014128178809835,,,,-0.031187363315766475,
FAT4,0.04549976821525419,0.00710934918389968,0.031202967320863393,0.06491029490915147,0.04012784726418723,-0.015193325224556149,-0.046132747870533355,-0.0004871043197465454,0.059916345196277546
MDK,0.06844964520434918,0.08412999704739346,0.01732726692637399,0.05187139793734397,0.03603282901217207,0.04061007399960765,0.07516909119043055,-0.04286619303072347,0.028191560917298727
BMP5,,,-0.0006520421848033766,,0.08223819924275419,0.09384388228303758,-0.03254127443039337,-0.03097746806154599,0.03132307940028793
CAMP,,-0.033497050289040736,-0.020874502760186743,,,-0.017266903985376426,0.06721962250165353,0.039661555892426495,-0.004674433275064818
HSPA1A,0.0026021917198275836,-0.024608399286116734,0.003793014648959971,0.04118013957077214,-0.019505082861401655,-0.02192017574179749,-0.016732683077038454,0.030939068270462732,-0.06725061035798206
SOST,-0.02217285131013191,,,,,,,,
SEMA3F,0.07939019360492049,-0.013388459798239362,-0.04104716045793539,0.07235534882240474,-0.003619280450133399,0.10847931711005554,0.030265597260612738,-0.004662298428864486,0.21334792934336883
ARF6,0.09348601502262238,0.031195800300928667,0.006945965992885876,-0.01222620270093691,0.054623053496595735,-0.04434530676756212,-0.006595035364756625,0.005574764434638442,0.06870178148109414
IL6,0.05135000044653537,-0.02235346960708236,-0.03487585694785036,0.076227984389786,-0.031891678654491364,-0.03040571666636714,0.014490854250186258,0.013602667544611683,-0.04449096110143313
CALM1,-0.06384365668016147,-0.013371709632633674,0.026266300746168782,-0.016356063438044015,-0.03395189059182399,-0.0036986817131904764,-0.0446689751126179,0.026809290699283343,0.04451406997695987
VIP,0.018704420785155596,-0.062459638266933744,-0.0023402447417436903,,-0.025257760713915566,,,,0.2017082055584905
NMB,-0.012803331350605927,0.062234714325902565,-0.004193465531688581,-0.06613019467397903,0.05141141351395387,0.008295099594597191,-0.0016549607420265845,-0.03527239693877791,-0.13966120423138242
CCL26,0.1283540579725646,0.06398268048045111,0.009216575015246602,-0.008933606968166004,-0.04659319586336143,-0.018981942619692355,0.006664811487500016,-0.017693299284354008,0.18327581597242332
FBLN1,0.0793590612466243,0.10121344763064988,0.03961360729077839,0.0068991516731601215,0.010447183323267023,0.05927121248965722,0.04549756783563929,-0.01830255410140453,0.005941648271031217
SAA1,-0.021636044886458657,,-0.03612386052222899,0.0010315680197799382,-0.004753824015737792,-0.009993993773020972,0.020353428071045045,0.01297364355179668,0.024627540796043488
MICB,-0.0012810380439375103,0.0032524003927608494,-0.03069339939711994,0.09243343313677024,0.11757784423423785,0.019862857895132893,-0.017014493169742868,-0.010324584226232458,0.11952846747122046
MMP13,0.18774903686633249,,,0.04603906291930178,0.011761471956477415,,,,0.061593224714946396
F13A1,0.03375286177641566,0.0667516068530619,0.02141894529015649,0.0405438567057085,-0.021557347256487454,-0.005427942942356887,0.04081046730015482,0.07066093985245542,0.012653466997719902
CXCL11,-0.041739418960497904,-0.013825175466053776,0.061673840992970554,,,,,,0.04792225172597828
