,UKF248,UKF255,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL5,0.01747852993265193,,-0.015211737807821332,0.014570325948833588,-0.07570530667254842,-0.015539540875604708,0.0676193162750964,0.0411734636368728,-0.03561672035667245,0.12966534414691366,-0.04220642782911952
GAD1,0.01715423336754626,-0.029253744455458364,-0.003284392330957777,-0.06531864060630437,0.09711489466524964,0.05500622876915568,0.07152823501068903,0.04675179002881214,0.01166544960198608,-0.03579473539595921,-0.026110916447339042
COL14A1,0.03238794054455251,-0.0374649845101299,-0.023739108613407583,-0.02645601447607862,0.0652177145317722,0.004571176302245137,0.06939652971197971,0.04991151596085342,,0.15369319465152842,0.029591077285568514
HLA-A,0.0015750071556021126,0.0591886585926538,0.050548830019158254,0.07543380973816294,-0.05655127117405032,-0.07950805158059011,-0.04351013251177293,0.03155708598012045,0.10734443825422925,0.09636973652506522,0.0019054341817820448
CD5L,0.0006885991093040595,,,,,,,,,,
FGF18,-0.03370758014897563,-0.019584084492168356,0.04449373239074326,-0.013050569794720393,,-0.03799514301558459,-0.005770055700288438,0.0015544108832409144,,0.03320523931340332,-0.008177582297938666
ADM,-0.09506120118181861,0.01828237318519664,0.12174670937740799,0.05202287350907637,-0.023121692008652463,-0.0716038588923063,0.014098017727607924,0.0744316979134393,0.08004652789071177,-0.040941571254666985,0.015487032996317596
CCL15,0.045706703516981834,,,,,,,,,-0.02003167747039963,
GNAI2,0.0705579422144598,0.07913795250412052,-0.030434097252635146,0.022600159875436038,-0.1284520338663655,-0.035885816351556174,-0.01888070494062169,-0.002194678297029516,0.0972361260676099,0.1027360222319741,-0.01916169933238991
HDC,,,,,,,,,,0.03766552708204524,-0.019439210293928196
COL11A1,-0.022147804805480332,-0.019704714286044932,0.0393246275742591,-0.0033168601997032223,-0.024699992539374084,0.06105083241073332,0.03515488524860578,0.02884329049299207,,0.05813686871939609,0.05914144130003061
NUCB2,0.040527595514139376,0.059442657141451825,0.015256806475031102,0.027015945389222355,0.028478951345504083,-0.06816639546846956,-0.02667652945187049,0.028856539922760667,0.0924673233037716,0.08599457067520816,0.0024807643962211673
FGF16,,,,,,,,,,,-0.019154814663122834
CXCL1,0.04105171372602353,-0.01929743403738171,-0.034192505267188734,-0.01698409208644129,-0.045907634345396076,-0.06153656739296663,-0.03181391221517907,0.01930177613573602,0.15188412243546187,0.020062939649382563,-0.03671512336874146
VCAN,0.004746502042303727,-0.03335311659708214,-0.017079899648482378,-0.00016879403431534866,0.07316809510720872,0.054424179693452965,0.004315646463219504,0.00357909587367073,0.11699385204102221,0.06006506092994058,0.02187028494741611
MMP7,0.024994757298474952,,0.0073370063125836145,-0.0120282071036812,-0.05884632312465899,-0.05033834464187769,0.01841858770515053,-0.019904587312949994,,0.11718852014763358,0.021419244707344798
PTPN6,-0.0049353119475512115,0.011203358634925963,0.04745940145988883,-0.023162039719525393,0.03555435995055962,0.008781780623577304,0.056447695878231195,-0.028280346131084336,-0.015238035728070037,0.10317632440459562,0.06673198340759588
PTGS2,-0.03425983271642699,-0.00638482732882831,0.058758260090519154,-0.021094989756014777,-0.05733024578715666,-0.026625679077377982,-0.005789509625754851,0.03935608115541289,-0.010897931461250303,0.07265584644567968,0.05347971194868599
XCL1,0.012261128510100448,,-0.011237796342122706,0.06590022220548492,,,,,,,0.02480714656434403
CD58,0.007062176674644488,0.06526419603292766,0.058473593344593976,0.006498958115882546,-0.00489092422195551,0.08906564279087364,0.048132733907693036,0.05231678855405087,0.031147578297890922,0.032049975243036787,0.02943974561436026
TNFSF14,-0.03275890632214822,-0.051609814635531256,-0.009777716700541192,0.005682760596715997,-0.05926759328326223,-0.030394115976356176,-0.02087207953622793,0.06658323220527351,0.03776161580239414,0.0790197826016926,0.03632560108097372
CNTN4,-0.021740605188244423,0.14226741377745905,0.007962997586312234,-0.023969092171527172,,-0.03920222585247757,0.006983076026281129,0.022204050678236747,-0.09077546337465542,0.0751061659467193,-0.02712088396186664
NTF4,,,-0.01421532024339393,,,,,,,,
INSL3,0.02026644091733738,,-0.010328515163499285,-0.01386978786540216,,-0.033802047674125715,-0.024089357743423447,-0.0002904102495578719,,0.06475319924530241,
BTLA,,,0.018140388767394107,,,,,,,0.015650746311474666,
MFNG,0.06772252991496366,0.04586092167991201,-0.04508033948056554,0.012317324534957451,-0.046220635744458304,-0.03016366842879407,-0.015680577672794436,0.017396357772077386,0.015206749026445,0.09396048398922711,0.031349084562706735
ICAM1,-0.009566017360856957,0.04166504585150264,0.02935527567059015,0.05142377031449135,0.009271077458618252,-0.025562350692289654,0.08403687790412373,0.09420280529707928,0.00575109821811201,0.06233657822491777,-0.029707211274305364
PROS1,0.0646207730721317,-0.03591569533528645,-0.0368623775595154,0.038215552897035404,-0.07620013580420748,0.05236006684589742,0.04666142091629911,0.022214951972346155,-0.027700270392809583,0.08725334476293171,-0.012836506919059035
CLCF1,0.017039154720070875,0.10700428946634058,0.051342717296473495,0.08812251901726843,-0.03552444355581915,-0.03182018746372989,0.03745370413534487,0.02398654744960558,0.059436233801036374,0.022154153718318897,0.03809798629549571
PSAP,0.020527304430239514,0.032203413939996775,0.07236200146182797,-0.046588508357703166,-0.09133840280153223,-0.02415354578792671,0.019757451323325084,0.039945163586215256,-0.04370418487721668,0.06924899842472185,0.0024460808933565305
EFEMP1,0.042941483332545764,-0.015211864934435704,0.02993415025204073,0.021186375111881647,0.004182807535535054,0.004769480412918564,0.0815478701021582,-0.0286279997780084,0.0218518635843504,0.06934055879225028,0.022695541148817118
C1QTNF1,0.006812906974785141,-0.01661071725713744,-0.005896609397918451,0.021802685372681346,-0.06607153755486804,-0.04007055974774984,0.0015137825759283195,0.019486628835235265,0.0008637217043644266,0.008853345054761189,0.0213734408517617
ALB,-0.029880607675928133,,-0.018336804093801645,0.022209555733063695,-0.05079568628684206,0.023472302446193635,0.021487152512198848,0.01189105903922763,-0.000636789259387402,-0.0007608210445407348,0.04664041652272733
CCL13,,,,,,-0.02256249430577234,,0.009904044233199552,,,
EFNA3,-0.05283415888906442,-0.051852215372534365,0.0669918332408021,0.022524962285947095,0.03326731368445473,0.05906592112757549,0.05423830856363233,0.02072190909569063,-0.02743362308574274,0.038142786776009754,-0.004593207444085832
DRAXIN,0.07753787678723624,-0.017019364895604933,-0.02804213069162115,0.04472963575644411,-0.009217840062685242,-0.08746950464402499,0.01859752414168786,0.0035884936505443474,0.09245055033296806,0.07048910623238405,0.00011915639134840477
RAET1L,-0.0025349078120113534,,,,,,-0.007102153671495278,0.015264581177002903,,,
NPTX2,-0.03476270084118527,0.03086480344325203,0.017548498154188245,-0.046160638152622835,0.013583075880009579,-0.003399552239688878,0.03785781309415958,0.012731431909327429,-0.009978608464540286,0.0977494177323885,0.04895793208404104
FGF11,0.023361015917099576,0.01714667978242466,0.043369052424855094,-0.007233378973665712,-0.06576238126633398,-0.0029080614783133962,-0.03564826409552648,0.06918824199122636,-0.06983730847482084,-0.005379716159239648,-0.012383132385310504
CD59,0.07835526138217744,0.06136772333628957,-0.04492589419219487,6.930116599625113e-05,0.018626941645659274,0.012893212665321861,0.012290395409670151,0.001355307440056108,0.014617210875780306,0.08272404391087594,-0.03593971141603677
COL9A2,0.07147609405455228,0.012261030638400202,-0.03202522077041718,-0.01894744565843248,0.06642519198263656,0.0912584602791574,0.019929050723249467,-0.03814466328793729,-0.0037315983936354645,0.016673758524795353,0.045769650197139494
DLL3,0.04192827547133302,0.007859200449904376,-0.09753360426353791,0.010999956510871666,-0.05791584860575286,0.09819899904064297,-0.006063920702294458,-0.034186771222888546,0.06078132433590434,-0.09862040326352575,-0.03587391681864903
FGF5,,,,,,,,,,0.12212582631456977,-0.016639377282675893
LIN7C,-0.03200315600298057,-0.06643171054141632,-0.006953829870870873,-0.04088565513017051,0.025307495587521697,0.031632660247338025,0.0010001296162030907,-0.019988735194931037,-0.008592125447493543,0.022185562601451506,0.007425851353815086
GDF7,-0.011339472899746041,,0.012974562796626081,0.005679360198034849,,,-0.020905037424394465,-0.01749941697378647,,0.02569071798913069,0.03800317011480837
PSPN,-0.00563968707436663,-0.01882482847681721,0.022617045397339247,-0.034302831387680636,0.026030567341086372,0.035288659820042846,0.06794364277657806,-0.004293430631927881,0.008854473616926714,0.021533659175083108,0.043329274346400645
ANGPT1,0.04338367784551436,-0.023009873873574643,-0.008768519863678617,0.02528964911739297,-0.02861295015993239,0.07634605045561935,-0.0031096727673431282,0.034251456763118165,-0.0226187832024824,0.14973872077777717,0.04451126721615089
PNOC,0.001869932342447677,-0.04791075513329817,-0.023414573689387822,-0.039408197876821247,,,-0.02223050875193862,-0.05269020316736559,-0.05776888725135727,0.013693289757908199,-0.03395097891160629
L1CAM,-0.03154703862315109,0.03666827273377399,-0.019761570549828213,-0.0492479873405527,-0.05259395046814017,-0.03523859990680439,-0.08156924715120531,0.0232002388556005,-0.05195669145823385,0.011653025775307546,0.026490527390832425
APOA1,0.0255806417104112,0.037152322689869274,-0.01608495586342159,-0.01806087655935927,0.0207509887138074,0.1688204563702392,0.023328425136809168,0.04943649469662282,,0.01982048885576886,0.07853090456967048
PSEN1,0.007934549179362756,0.09938115132318243,0.009225173882570763,-0.03953238803296393,0.012850341738064297,-0.0519182544396252,-0.0041871989897605474,-0.06669307440291977,-0.027780375258289008,0.03536407058897876,0.035014782639572244
CALM2,0.03776964479531823,-0.008639227456331177,-0.015612571314373148,-0.07959772865241685,0.09355477715015309,0.1062681796190438,-0.00507963200949025,-0.005569838749367389,-0.05281111957142357,-0.08429662115393281,-0.0038854857967993302
CLEC2B,-0.029240109351701266,-0.01137708631777068,0.06731563571421478,0.03209820426779669,-0.0010847097102996619,0.05541523336607139,0.03540443970563822,0.01790226875486422,0.013037804012736956,0.12340110038112102,0.02284540042627419
NTNG1,0.03897771891851922,,0.013703896112000069,-0.028724031250726187,-0.06165563966414299,0.10274949700032938,0.05392255783554314,-0.05055923591501912,0.01042327277456759,0.05038005514842625,0.026388437960544256
LRIG1,0.014831848542530732,-0.0942520401965402,-0.06305861626163527,0.05717384094347291,0.05802641902214271,0.05687884349323441,0.08113357996497213,-0.09310004797864235,0.07982397334683156,-0.1082890026749662,0.04761423377010945
CPAMD8,-0.018266694973852447,,-0.012216790460066792,-0.015384797080306446,,,0.012067602616295175,,0.02475434477957876,0.014621963653434197,-0.021070463011640644
GHRL,0.031066457111171883,,0.0020804860788205615,0.03686956777354189,0.2580005704306878,,,-0.01643394505514866,,0.011968792390935182,-0.018573832383856837
NPY,0.0739766173151904,-0.01810852502881466,-0.013383377709602065,-0.06973612356351129,0.002148567377774021,-0.041769208573817176,0.0316398167015771,-0.03193025553275672,0.015853815309312305,0.05656908113694046,-0.010660031890203467
MMP2,0.07421100737166889,0.029757595033843478,-0.016208458188161034,-0.027802195550200925,-0.0683061935767292,-0.008269017501045663,-0.018837855201378716,-0.0006960694731979195,-0.056781625291900985,0.04056936150760449,-0.014989581322887465
LHB,,,-0.010639901875498573,,,,,,,,
PPY,-0.005073659237867146,,-0.018520966003970865,-0.011243783733039055,,-0.033341075447819335,-0.008012294646178916,0.10383817905116477,,0.03955179707799165,0.0031709557420898323
ALKAL2,-0.006544638284397938,,-0.010485320696645572,-0.005541404273151132,-0.062384730655143744,0.0035950585621655844,-0.02365871267371206,0.0430606813981399,,-0.01709006516812545,0.010994668020707537
CSF1,-0.006880684750314754,0.06549804167328065,0.0029078466413080895,0.0741555907205889,-0.09763998606335485,0.013954888591187655,0.028034270450456658,0.047795763446516135,0.0896954846979899,-0.0035290209761987654,0.03869471415745999
SEMA4C,0.053085666198670396,0.04576317430768641,-0.033359545645230915,-0.012288304816792496,-0.010857114539313857,0.05319421707722842,0.03035224364316513,0.001034085361298928,-0.03944190108994461,0.06171894617765859,0.009018070686252218
BMP8A,,,,,,,,,,0.08730319216225459,
ICAM2,0.036118190246455344,0.048207064256070915,-0.03830262042887728,0.014012757731620041,-0.08677461301938287,0.10339769520007994,0.07503486600088373,0.04498628988083174,0.14526681183547188,0.18100331371193962,-0.04720983390449903
SYTL3,-0.011681618137030846,-0.02101354208295465,0.0464183064101919,0.023921589015662697,0.04671925141550805,0.13586720524432444,0.07653112069240378,-0.03962144719285406,0.07598897079834953,0.09265189875949699,-0.02044655761747529
IL1A,0.048696338185786184,0.017372675847755873,-0.016410749785630608,0.12006877388556811,-0.07161531146120667,0.005221215717323106,0.019086664893378073,-0.04615921250334663,-0.05354393905841159,0.03432525295412867,0.08584245987017475
HLA-G,0.06510680068481095,,-0.011237795327255313,,-0.054666720618877465,0.09619820129499015,0.09491451962355431,-0.012623486154508718,,,
PGF,0.04059944980317118,0.018515576389836273,-0.006605665523583432,0.042267207935847616,-0.06610519968051898,0.014479089123405602,0.024306984442054563,-0.004816671279182527,-0.07634178598159273,0.10277808227458902,-0.009138328934277969
LGALS8,-0.013262727847300414,0.035584373053815774,0.027418904321912126,0.02861324918960554,-0.05282510986690321,0.08014082959716763,-0.058207630053335596,0.015583278307054348,0.056459364671662286,-0.008570269724818027,0.001330576057573971
DKK3,0.05450877512483702,-0.06087669576955016,-0.04574870581407163,-0.052162138517503474,-0.05695712810775844,0.011773669726409818,0.044395661619673,-0.03149689651644932,-0.15389387378231728,-0.0010643349812467905,-0.02804919849989623
COL16A1,0.03175025911065352,-0.01992139194503894,-0.0299868943747019,0.016715980150779717,-0.06812825710834933,-0.005563081696154209,-0.016878739516805182,-0.04476605216651205,-0.09232463344333233,0.046879912706192024,0.042495104706863435
TPH1,0.07760690825422056,-0.02689163642183823,-0.020449885358413203,0.061794044446162814,0.009899883289623792,0.023418113752244712,-0.017065779977167572,0.04566471344087438,,0.09183170680871304,0.05030808307517883
TNC,0.0716840975579274,0.02887212468268917,0.10489490691288716,0.07087035229935615,-0.05368370780113116,-0.07612324172464525,-0.03336699063655839,0.010978026705064045,0.03022520476822469,0.05496926417126268,0.047719703327384684
TNFSF9,0.03213032675184062,-0.02994725737686118,0.04328586737623535,0.06377064360650835,,0.04386774230580241,0.037475827782964814,0.010893062126592891,0.10462221670717846,0.024276701736162976,0.01630615037380382
C4A,,,-0.012614221082596916,0.007117495149820273,-0.04402347464016822,0.046831108526654466,,-0.02708464603402387,-0.0655287687079754,0.10676365669828972,
CNTN2,0.023147589815598807,-0.00032754906033348853,-0.026164956990033534,-0.009485626827631249,-0.0931489017156532,0.07243514812825667,0.056510178149209465,0.008753192096928096,0.11944285155598723,0.056558148755055666,0.021325709006120335
F7,-0.019811369534637316,,,,,-0.03164871946282373,,0.00015090325576267078,,,-0.026044282990323273
LUM,0.07720104274500555,0.11053100761662528,-0.025948094543762838,-0.0048454597762870935,0.014158510999438007,0.04665326746365317,0.037603957844286835,0.02700049121405275,-0.015219214516405172,0.1134849625402294,-0.022114688960790517
BTC,-0.02848830765719181,,-0.028878919482608508,,,0.01565928766425364,0.05669575003816819,0.01899441006028129,,0.04091852712625993,-0.01050607034872918
APOC1,0.05262129560628361,-0.03606091937658545,0.05274514245480128,-0.019221454675638627,-0.0675250643266458,0.07974920964912006,0.002956930368707045,-0.01495859959545569,0.043567891945189084,-0.06053180318697761,0.012756373463986854
PKM,0.003124750085259967,0.05349273471672353,0.0928130039005027,0.018503099113514047,-0.06891576051570945,-0.06236596425348046,-0.002401268652617178,0.07832936070772602,0.034086498127331805,0.09956335774636997,0.043852360724947574
TNF,0.043414165119661355,,-0.027847845403850546,0.06737369449715933,-0.0748489261195637,-0.02222354203037455,0.046498446820162714,,,0.01869277067032841,0.028615842573877347
GNAS,-0.05562038302314414,-0.03814581183304729,-0.038394530182780516,-0.0319279870470974,-0.10308862395976066,-0.06530037143590713,-0.06356611031379204,0.08381377605485407,-0.0540020639524698,-0.0492372195422207,0.006003947805277272
BMP8B,-0.0028808276162753466,0.0614569727518939,0.05436833201400737,0.07044467274995446,0.08193945523517976,0.02271183787575981,-0.03605194608101493,0.08409087924901766,0.0648202409691245,0.076327645061682,0.05068311037148773
LIPH,-0.0321872785331538,0.08805523745380738,-0.015980562705998305,-0.010746770649453048,0.030784699929847437,-0.02256250260370889,0.06387266569452303,0.0015243937625945981,,0.05949273627910408,0.0006259137357574213
CCL28,8.866163970188323e-05,,,-0.01654825884601609,0.0969216374441474,,,,,0.010719123369880445,-0.030667690494621754
PTPN11,-0.02524050472463005,0.02405651941993632,-0.0184485621798874,-0.05272672787919157,0.04872259403027383,-0.062057380531174135,-0.05591323060694387,-0.016667103398709075,-0.09450364371290268,0.017481508835854306,0.022417540223825878
ADAM12,0.06500497362093474,-0.008351091296538287,0.019309904673684212,-0.0012601480666106213,-0.1009977122807422,0.0031423706059604236,0.018271172948637383,-0.029973136223861212,0.003922831983493699,0.09053641185766101,0.06184828542688567
EPO,0.06343704065290479,,-0.016291908968643146,-0.011243784223832437,,-0.024503454045259575,-0.028237352055677453,-0.005887965351560471,,-0.04925972463759918,
EDN3,-0.004950061004062542,-0.022763174882634216,0.038864844206445245,-0.017427311005331958,,-0.019882369951539372,0.04540397992850683,-0.0033935998838661805,,0.017078233460473668,-0.015965398075724654
CCL22,,,,-0.010431746865622283,,-0.02773263236616479,-0.025822626097006307,0.03144849786346675,0.06036968555168951,-0.041691110223847465,
CCL2,0.1042230329232779,0.055859966539009744,0.010074476882795379,0.04687684193966807,0.03009519150144719,-0.021387818764750405,-0.0029492983771618954,0.048754913121793496,0.07841167859909254,0.036775899264744,0.0003346881828008151
DSCAM,0.029049298078174197,0.005172210538029887,-0.05636333855026075,-0.008168189554051686,0.028602683007735264,0.07795465366619216,0.010036821106597696,0.031931691581859774,0.04203582195147702,0.02310129897763338,0.04829950001575322
GPHA2,-0.015352374460921334,,,,,,,,,,
ANG,-0.06016598066790338,-0.029684992716516964,0.04772198171181769,0.010148786457634076,0.01794788562854508,0.04407964473498311,0.03201769487107064,-0.031004366746467726,0.028168160238928295,0.06824008135282172,-0.04309985208345701
FBLN2,-0.053528083228116745,0.05253858173114651,-0.012395382099522602,-0.03241627691235343,0.028822999037521887,0.04020331649022374,0.06530145903867546,0.021731418809373154,0.04266861776377439,0.07657576589355718,0.004174807823950829
VTN,-0.018894860572236716,-0.0225140312565117,0.035930294853696275,-0.018472274779400777,-0.04746369523437488,0.09831764838738678,-0.019855936719022714,-0.004579393593032375,,-0.004841415601396168,-0.002102713198691394
VEGFA,-0.07724516437918524,0.0054453864808870645,0.09107285598299712,0.053049619784778505,-0.0330125015924571,-0.10634572600283192,-0.027927877963873193,0.09425936595479525,0.06621818549113097,-0.06318652572385214,0.014233407510984066
F10,,,,-0.012328566384354854,,,-0.02191241511009795,0.013830644002198396,-0.03586567713003228,0.0476564246665176,-0.02668654825728146
SERPINA1,0.013803070630780078,-0.08733959318505775,-0.04305479849033657,-0.007296177372568726,-0.05278541049146015,-0.061923099020690174,0.003335302564208916,0.03736157799248929,-0.00019870978207210907,0.08363912007952846,-0.07593797622051426
VWF,0.10172334131834758,-0.007456612408177249,-0.0334950229548586,0.053635732945410616,-0.04913163781938345,0.06235328724225506,0.03686824478612293,-0.05039414859953899,0.13869187330164218,0.019906863758228203,-0.019501926285228902
GDNF,-0.02144862629391588,0.09152855723695402,0.11513394382812409,,,0.009403610046440273,-0.02102087824210099,0.011202214950310041,,,
VASP,0.050256782253656554,0.0314772433144441,0.015855588538857785,-0.017001971404608775,-0.017122499102046843,-0.009286960306004734,0.05281719860731382,0.0169351234705777,0.07936289017499107,0.0901924011503292,0.008715178404373435
ADAM15,0.01837647076168532,0.023359624397656334,0.006003961471978935,0.0319669644390663,0.043453063896599926,-0.02087134802328712,-0.0011033507285641247,-0.0213211255158979,0.04801068961993674,0.08683974646287146,0.015303235588196504
WNT2,0.028822884851782773,0.01296177923506595,,,0.014708132558356596,0.030597602001871373,-0.02900117500458199,-0.035038995426478384,,0.006067477452642172,-0.02081498883415773
CALCB,,-0.034354206924983255,,,,-0.026600398659048435,0.014436494755606304,-0.020177975587353927,,,-0.015025297168180143
OLFM2,0.05495350977483866,0.0030967482085732787,-0.0654457093582511,-0.03827594679553707,0.04283941874570811,0.014933841589434938,-0.06105898242267035,-0.03893636132338254,-0.055117966393943334,-0.07270394950255352,0.0639119266462499
MFAP2,0.05230524129276092,,-0.030984580857871844,-0.029528327997245373,-0.0009412793431517171,-0.022545267146686147,-0.03741819332818381,-0.03586940610906064,,0.11409515669336456,0.04099056344127173
HLA-C,0.02647845199613992,-0.016414728026210912,0.020771900164823713,0.04164078792477118,0.014824262782051454,0.018728166056795312,0.000906421449675637,0.016428780420187084,0.08325649225661291,0.0335224300319383,0.01719025157811959
THBS1,0.030015354703978727,0.020146740855341287,0.029285933198724006,0.08493952743306116,-0.15784559048477095,-0.0013698539031818332,0.035100055544142174,0.00082892127359188,0.14114135560353672,0.1095374470451236,-0.018700052725563597
HSPA4,-0.0044559968254666025,0.0074276638317927095,-0.008267088299904217,0.06138682342598459,-0.06439841854861127,-0.008524293421763246,0.014098664070576545,-0.007762776880075318,-0.028536218874072896,0.024977016054682492,0.04368894587839479
LMAN1,-0.006526739567448322,0.04622055950102667,0.05871108044397892,0.026559575460937457,0.010028145035864336,-0.053156924146411995,0.028023463685412003,0.03237763484363645,-0.0021157875484786987,0.058681123363700995,-0.03976701533296714
LYPD3,0.028618054819738926,-0.026461288122554036,-0.011944880639682137,-0.015742202305510194,0.0844519800930272,-0.016100109549744255,-0.03042027265461383,0.0037670995263016393,,0.033488850376764294,-0.011513544651239181
APOE,0.03842996413197137,-0.06605678696863723,-0.04076162579526749,-0.023467189711830875,-0.09045649626460643,-0.018168276621593375,-0.07776228104896656,-0.04912460911260109,0.10053470737339698,-0.04749414638349228,-0.06340528199930162
SOSTDC1,0.01509420367441564,,,-0.027194987206809518,,0.10934950643480912,0.03525635191195084,0.044147894144506705,,0.006131813268561976,-0.015711072044222604
ANXA1,0.04732859716913542,0.014373464203270526,0.006194633277070361,-0.013097901689902193,-0.0625589741424845,-0.04950818284338024,0.04762595303154764,-0.00045797368687723676,0.10196849729003823,0.03922414195149052,0.01173512447422112
WNT2B,0.030761584769489262,-0.026461293019703777,-0.050280973603091694,0.03538455342295888,0.08705051660718126,0.05192383782435487,-0.03383568564307707,-0.0672475080154367,-0.03338058954908891,0.008481522649652363,0.04192228461093128
AMH,0.014325767910878147,-0.018012706371077124,-0.01659792354755751,0.051892907508143925,,0.07173524794050275,0.041031666984245894,-0.010488916613068685,,-0.06767637836640565,-0.03787747693487936
GDF10,-0.027344447128217198,,,-0.015142170098703684,-0.005767831566627976,0.032948306094717744,0.02413668178878593,0.008466567990478414,0.003384612403101279,0.04088096732803192,-0.017020104727060704
EFNB3,-0.004718746082438908,-0.061324320965713185,-0.06874464063939228,-0.057211896164189174,0.016369173314254012,0.007717659836038003,-0.0620737523352811,0.017128178351979575,-0.026284714628519387,0.048645646130419266,-0.0414010577588268
LTB,0.06750652373238987,,-0.006506182720820451,-0.019563315808732884,0.10734266411106048,-0.013665218695707432,0.0196068581170034,0.01899866476787344,,0.07877871693628301,0.03525619176995441
ANGPT2,0.077959936001409,-0.01834636533798663,-0.025205805036545983,0.05544481932237496,-0.08772249231618477,0.03413394336552348,0.05529596875381905,0.023861276070316635,0.21160250116598267,0.03186097757431035,-0.025720408751615225
NRTN,,,,,,,,-0.026752015600335737,,,
ADAM17,0.016349840104439316,-0.0012567511424363968,-0.01606269603109393,0.04244358613851372,-0.01565981800106639,-0.08398497064573937,-0.0012890146759758478,0.06359582872189114,0.021842279256041465,0.07932756738272508,-0.034534373512548955
LRPAP1,0.012424591817724592,-0.03247343364847814,-0.03471395886808544,0.03492268214517509,-0.13491616225824535,0.02203841866432768,0.05200503610996075,-0.0452805231310616,0.049666383677292696,-0.06550643072511046,0.0616444301705063
NID1,0.08668878633677723,-0.07064223185032319,-0.07507685027241967,0.04326782310110925,-0.03323582094846775,-0.00035456437082086775,0.0372614573904572,-0.023526611211533613,0.1602285079090157,0.07306287414674915,0.007537780343002597
MST1,-0.03253356019553287,-0.002178529210433264,0.0023651956332218812,0.0036626718571231127,-0.025923187474224,0.07652058294711105,0.00585927409803849,-0.019339746354461226,-0.02249993968836262,0.04416791117419143,0.04823735708565464
IL13,,,,,0.10515200492539167,,,,,,
DCN,0.0751626592626232,0.002389323076439715,-0.04183802665203518,0.0566041273744029,-0.008460839789611289,0.041184811592560315,0.03979838720424642,-0.04076380464423256,0.0862017152742438,0.0774635708869788,-0.01996735052058359
IGFL2,,,,-0.013328943052241422,,,0.10545914215703364,,,0.06763600161617825,
COL7A1,-0.013446746061757204,0.04267497604972986,0.050079673740802064,0.03883085680384431,-0.036415755031719794,-0.0642698218774707,0.036797510451189376,-0.002729092936605939,0.09994780102294483,0.09412780749629904,-0.0287935870217323
CALR,-0.004405580197065005,0.03133272208052904,0.017947456153884836,0.03322593423399293,-0.011390540708485915,-0.08334163286463389,0.009805270110377046,0.006165953644014492,0.04218242450039341,0.06875995155298598,0.009634468218654645
PIGA,-0.051895946349083524,-0.008314314201051881,0.050318192609097485,0.060475665712383775,-0.02648577543757414,-0.02197304777404751,0.026422215189064204,-0.018507026758963218,-0.01747475868259512,0.05149483595642235,-0.0067413747942021525
CD200,-0.008415503644898733,0.024621084981065956,0.04074643683289954,-0.03546854420702645,0.061911592643984284,0.04759093452808186,0.009747140874038503,0.0030436830706301876,0.07119382045466363,0.026572797106141906,-0.010908341502727027
GRP,-0.02146695767835907,,,-0.020694796944956566,,,-0.026376834786285747,-0.023711293488547766,,-0.022093137594992852,-0.03028981998341746
CDH1,0.00884743453437312,,-0.03458951700543279,0.03601644385771278,-0.049568092241690245,-0.03456228159652649,-0.050305725679129804,0.03575301943141608,-0.053770967475879984,0.00756472941398163,0.026502043698126344
LPL,0.03772401679325857,-0.002909343542359225,0.014871765460503466,0.06628526489280147,-0.07011574704251315,0.11522856707742148,0.039899973665304705,0.019286758226152195,0.03397672645879113,-0.08327228979684478,0.005435020743872387
SEMA5A,0.038156469693876906,0.024698024513982102,0.016125942397541792,-0.029411529728203,-0.0631639573011722,0.047378358722033574,0.016042332723350428,-0.0014597896032439114,-0.016522190126953582,-0.04384442801573771,0.03782375096269859
SEMA7A,0.03223040790682372,-0.030025521639609015,0.048143435335732905,0.021493307912581232,-0.0014995014988892074,-0.004893999667959432,-0.02233284197547072,-0.0090727246064891,0.11340105024701036,0.09019419254809181,-0.026605320832700976
SEMA4G,0.030825475449543293,-0.008742567662371628,0.07518163323520512,0.005312564798235085,-0.08727902169741014,0.05909105030208277,0.020590962284486904,0.0013300073706229323,-0.07034773640857826,0.10083205469484893,-0.00791760124423367
SEMA3B,0.08675256911335641,-0.023556674198091133,-0.008242521518846035,0.0015016121700533321,0.03549939843011915,-0.0556550612121374,0.0012195941690893908,0.047104318754127926,0.08432023904635723,0.022146937335000328,0.0067218955603950085
RPH3A,0.044015960596665155,-0.03770431561783404,0.001733042512719315,0.0018088117086496052,-0.004033614529868403,0.047737361082686725,0.05377438656891137,0.004892619390561228,-0.03794668879092605,-0.03213111821281043,-0.0620691664499095
JAG2,0.051025658602099594,-0.05366823295142371,-0.03963417259636743,-0.04024519055009125,-0.08126298013189513,0.061765130034883334,0.034228523455233466,0.011385275015257525,-0.020867898186343273,0.07919915741422873,-0.0169419686798763
CGN,-0.03688758237579685,0.033625919724701615,-0.021856952437773313,-0.017265200636400968,-0.07859596869155493,0.061441072713118834,0.015446415493157268,0.07994407542405146,0.024343405526435095,-0.00778961662716974,0.007815871941457825
GDF15,-0.028461194225467997,0.07597123497915674,0.017299063111946542,0.033804253802802345,-0.039305864071770016,0.013538233060835713,0.04371798190926705,0.01308235342758728,0.043623366887236024,0.14089804676687093,0.09430702395596066
