,UKF243,UKF266,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TCN2,-0.022350262368490643,-0.010569199355904352,-0.038715903483357544,-0.007509283782025256,0.013314036545880651,0.08017984666394762,-0.033076834432415665,-0.010872023248408007,0.04587851504172723,-0.018589309185333202,0.016667830464155715,-0.058160677025692886
THPO,,0.018710605209294462,-0.011730473590839806,-0.03110765796245745,0.025926131110972174,,,,-0.025293178289388433,-0.03416465491854551,0.04564274890321409,
CUBN,0.006769085795983484,-0.02481776761795684,-0.023370820618320763,-0.0021248820612219943,0.02997713414874419,0.01836480021400027,-0.008655179247794742,-0.052642809653862366,-0.052621234748906225,0.008359158609767063,0.08254035782237781,
TIMP3,-0.1169938216703274,0.02945190373446657,0.04575599007395203,-0.035377790558651805,0.010836401251321286,0.0032535155098217033,0.007196774549145454,0.08175266432100044,-0.025200324692555547,0.024870477797061193,-0.01648918896608639,-0.045844143749537616
PIGF,0.06818737395366327,-0.015610575009592627,-0.03708037985783445,-0.011981627754559755,-0.09222685272240778,0.11738880406798108,0.013269922707033761,0.03242218777578203,0.08463973073761821,-0.03103710722592701,0.010560096831387665,-0.0378824635070093
CRH,,-0.011756311492088816,-0.02122384868454641,,,0.0004194947296773721,-0.008815008552581022,-0.06595442335949075,-0.006282172086388833,-0.03891253902582993,-0.026330249072534638,0.12522695922697863
BDNF,-0.0032320106143650744,0.014919819614177625,-0.019082611083109758,,,-0.015852892519059365,-0.042313797215832345,-0.05970043859406366,-0.009208068087122163,-0.049696727313260455,0.01189747260484565,0.013863781543463361
CCL5,-0.0562871772190674,-0.01717307765083756,-0.018800988393574736,-0.01731223218041174,-0.0003898894090283969,-0.007254118143377641,-0.015522954894655352,0.016694599539333256,-0.020059208631541495,-0.004890518872601024,-0.053965344048042964,
GAD1,0.06735070737128881,0.06355030840205539,-0.014982434117766367,-0.03418567258792407,0.01553302643363474,0.05404795901472202,-0.021967151834856116,-0.007245864181754771,0.03540104408727342,-0.015744499737338234,0.01996006603532023,0.11767789624764306
COL14A1,0.013340133225598457,-0.018199649935911114,-0.015365278793952103,0.024736651149825515,-0.028015516150887182,0.0872684432770358,0.000569881616038334,-0.02804761097442403,0.031140952819190944,0.035780394895504115,0.05151663414531264,
HLA-A,-0.13206824382011847,0.01386280952776624,0.044611890662650096,-0.021738410091480972,-0.05891045520710745,-0.07318025889434046,-0.00805458847052436,0.009599508921774634,0.0016797063594916888,0.033464196930522515,0.059190105362075245,-0.011407322667849478
CD5L,,,,,-0.030250038330297043,,,,,,,
FGF18,,-0.016311109062951523,,,,-0.031995086461152046,-0.040517374948227165,,0.051572612836575986,0.1006976738504416,0.037194965540923886,
ADM,-0.05192603365851748,0.001812615082689129,-0.016349285421711726,-0.007422530022905587,-0.006273256267851256,-0.07575059552635559,-0.008276440125964589,-0.043241574082972904,0.00816063857815267,0.0503601445124971,0.054754819873248366,0.09474915837632658
CCL15,,,-0.03346892963511526,,,,,,,0.09025146324608811,,
GNAI2,-0.0006611573873033735,-0.02824136740519522,-0.017334889863757533,0.18757548110035333,0.008373524476613,-0.006563619461403235,0.004117786836855978,-0.001306663329785324,-0.004749288688448033,0.01652250720651996,0.1302454077739377,-0.05428516035330692
HDC,,,-0.014280342796920144,-0.03704309137254538,,,,,,-0.04068473000353591,-0.018279049342688015,
COL11A1,,-0.03718039244486769,-0.0038436882742059306,,0.05312247350237928,0.04226684341149828,0.002630523816185498,0.052647194903643106,-0.013723474489123751,0.014300376538270165,0.08222909467166988,-0.05993051116891882
NUCB2,-0.06654985213853117,-0.01816191332403189,-0.004943078419225884,0.0633510021040135,0.06386932752422275,-0.00796700291018588,0.011974136808426745,0.059616931514807556,0.04796127085241587,0.01575014495010633,0.05424541084532441,-0.013647104062205902
FGF16,,,,,,,,,,,-0.018011626865656643,
CXCL1,0.011065047818430988,,-0.010674800999345388,-0.026949291571247144,,-0.06340178505665249,0.01582945069126019,-0.019551708596979994,0.00636394954118049,-0.01719899591310669,-0.04936363629395613,-0.04021408412341658
VCAN,-0.07561074576452606,-0.05356829148306514,-0.030902672820513764,0.045486082327138445,-0.0006038919474974911,0.07495448495781308,0.004832826582028789,0.007506800548630833,0.016012579102071784,0.07261155830313157,0.12319235991215535,-0.04083094296542242
MMP7,-0.07254087230943577,-0.014450755449031944,-0.006442013678154923,,,-0.057090869303114425,-0.04056093948713028,,-0.043308671673544574,0.007611558224969127,0.0690429327501886,
PTPN6,0.026584328851124044,-0.04098299421397694,-0.006116639219732268,0.006712746837582481,-0.0716156681071475,-0.004742351840204566,0.029323568480797025,-0.003708819896901638,0.04969906710940034,-0.07695165264572293,0.048253075681402795,0.013311369891967774
PTGS2,0.020419351768738495,-0.022600883294909523,-0.022766095636370325,-0.04338946262559988,-0.04673628467911307,0.0016055422326916944,0.027683445865500936,0.04416910232915076,-0.004090056792557836,0.07545900535923324,0.023112927719938735,0.033749048457653315
XCL1,,,,,,,,,,,-0.03253088042820618,
CD58,-0.11410962420730761,-0.04201706432197712,-0.020217981184933304,-0.026148150280301628,-0.02267996951346084,0.05099638586086032,-0.03404427260420397,0.049196283687447995,0.011751299982021082,0.01966831583253249,0.05746955784443103,0.07611101647261743
TNFSF14,-0.05307159156011345,,-0.010426471636043006,,0.0030128100163866016,-0.025594386318665008,0.039260178508622935,-0.03445382248737345,0.00937296268493403,-0.013528354875218057,0.11965248549305761,-0.04366820809586611
CNTN4,0.12524609576714923,0.01352522860122616,-0.016945244778447294,,-0.03220915457689879,-0.044049489902341046,0.03937392862138482,0.030100616149644963,0.017523059752578403,-0.003404967155221874,-0.03447741656355774,0.021025094634337587
INSL3,,,,,,-0.028464149679711254,-0.02564001117149423,,0.08777412295761325,-0.030815570021018337,,
BTLA,,,-0.013314960891044246,,-0.03394785629108303,,,,,-0.029797115411512677,,
MFNG,-0.04048724499048052,-0.04209947910489585,-0.018458500087837934,0.05349464675185234,-0.03005654462571623,0.0929772395112586,0.014683947004647195,-0.022468652796933195,0.044229919917483915,-0.03215960887648643,0.00038973740343285193,-0.03299187460397612
ICAM1,-0.05827577110291353,-0.04137627214546808,-0.024718160287897493,0.03148366064925869,0.033066064811490464,-0.04769836731355934,-0.03128060795483385,-0.019761847651683588,0.0015750899973745074,0.02134310239415181,0.07788439599694223,0.003984444698482392
PROS1,-0.01145769300777178,0.008248879950342234,0.07673896352363381,-0.06062344853559445,0.03767066078612996,-0.004161585242264934,-0.053375292526389846,0.015084427448595897,-0.01802982018870019,-0.01862446861724224,0.1346961815938212,0.1445679581282013
CLCF1,-0.044691679102567106,-0.013433420248302227,-0.0074284463805483125,-0.035285051285430975,-0.03081795207222772,0.0020360817167863862,-0.016194647348401515,-0.03335421474298263,0.015346587942788679,0.04136777345985255,0.10862724294409991,
PSAP,0.05692627268094007,0.07232245703823355,-0.016123660023884587,0.015986262247819988,-0.029256567749687594,-0.016796123939483508,0.029724511449956872,-0.032383052048771045,-0.017705417359159363,-0.04475295377221051,0.05263118218857555,0.011946626359654218
EFEMP1,-0.04419887249243436,0.03089448553566587,0.017903542153619525,0.07612207284387613,0.04740380405197925,0.013814294585923063,-0.030876111849271935,0.04437051364387076,-0.03222189911370925,0.012690424344267967,0.13754643886139126,-0.02389640173038156
C1QTNF1,-0.06161164792579778,-0.029803467419235626,-0.023138656541448175,-0.0005581476679050336,-0.03601783056713621,-0.04323487233958657,0.018563940678395254,0.026279265307670333,-0.06953240713727635,-0.04449234097397368,0.09659821453690874,0.09401045978293615
ALB,-0.028023971933203006,-0.013823005227278834,-0.011842269631419839,0.027954372095600564,-0.04868640341769915,0.044358444031682,-0.008829313650173006,0.020564464818426224,-0.0008243099397924408,-0.034845030555844814,0.14740342220001068,0.10638868930215213
CCL13,,,,,,-0.018999506221001383,,,-0.0331827318767098,,,
EFNA3,0.0540377147737535,0.10524815166913538,0.03437103936451433,-0.021938878397955806,-0.024480798462580708,0.052161955025399824,0.06794818589263145,0.026796579279862426,0.007401213694198878,-0.02733951066570027,0.04514324584466616,0.06416139383057713
DRAXIN,0.027244740351318835,-0.006308924490261932,0.19714831952965164,0.07043333343663956,-0.0017558455935957698,-0.06384981421844362,-0.009713087836937417,-0.027538868783709227,0.0005825213920124467,0.007005828225208788,0.05061317554121318,0.0460601767538183
RAET1L,,,-0.01138888172639269,,,,-0.02595596034688934,,-0.024982330564636952,,,
NPTX2,0.04731091627898602,0.046855523319862806,-0.04741737841291652,,-0.019626905467685845,0.03975728766933218,-0.05187941758428915,-0.012640441997272824,0.04051179440912548,0.05763917967663448,0.005478589379407201,-0.014263715455617861
FGF11,-0.01648258118872478,0.010662764429794042,-0.02155252797061102,0.0397350404985901,-0.027140788360772713,-0.0060843917035620304,-0.034813900951590315,0.031391722223511394,0.014825237452924713,0.033226064373831354,0.04559722626607643,0.06395105338321866
CD59,0.02876336786948365,0.05114189689504008,0.025329551056669022,-0.031085876250468453,-0.02998217525236344,0.0344106947160484,-0.017754197153732915,-0.03459474942402712,-0.021129750660300563,-0.04218170595434841,0.015735131598333545,-0.07372677390779686
COL9A2,-0.059953409176287026,-0.026327912305422453,-0.015507036644741127,-0.07266346054802422,0.004241987512991671,0.02877846747647772,0.0036161853469414084,0.06742960480917426,0.02765711998992823,0.019419480063416074,-0.02943639088370641,0.02696621114051797
DLL3,0.04108102599134574,-0.026703099844289722,0.03570004823614504,-0.005073328056892933,-0.049276531332445805,0.10166594965223161,0.01991611458302432,0.04652424336450116,0.03667788191296758,-0.08549041837388037,0.0460807218334952,0.12813524642409194
FGF5,,,,,,,,,,-0.034988188908974004,-0.030897066965977424,
LIN7C,-0.013100598339562895,0.0034001916810483656,0.07046257213056403,0.01809149781626254,-0.01624304408461857,0.016103511611932596,0.10628444254499114,-0.035836407198619594,0.015267113530365254,-0.033865689939040405,-0.030225089756477582,0.0307945771135438
GDF7,-0.019799459565449415,-0.019745236531935398,-0.010426471230870302,,-0.03849550443907261,,-0.022250713315439555,0.034957465996516834,0.023758222601007933,-0.04395693664722572,-0.027941963659505152,
PSPN,0.01334960066576624,-0.033205568355242875,0.027893440536755153,-0.1105525004320063,0.010051956550226749,0.021033985161332123,-0.04211279470564422,-0.02714796541547565,-0.03364239082681601,0.017459732762075183,-0.004742184745796171,0.03723335043370076
ANGPT1,0.05780511958667987,0.007877287524691188,-0.014076777863165387,-0.01673906701294942,-0.0022063293122336794,-0.04129685311950044,0.015191779554666678,-0.03863201767421358,0.04225375090474194,0.021406595393842345,-0.010643832087561058,0.025440371774506733
PNOC,0.1529617764989717,0.03679158269177919,-0.044947640108981966,,,,-0.023661506413690817,,0.010811969158112611,-0.03180452899141279,0.07088545247375069,0.04435929857160835
L1CAM,0.19859413004499588,0.04469456667981441,0.05364818013399196,0.02486214638792288,0.04999568247921476,-0.016913454823992664,0.06952150649475984,-0.04477134998924633,0.01986381542446385,0.02766768067255692,-0.012341576826828043,0.0715685017225638
APOA1,0.01896143923703308,-0.01876055212369255,-0.016874242639032613,-0.06182818648829273,0.07044713337303281,0.048190408728280426,-0.027838350220364738,0.054698054807025685,-0.01968396816019081,-0.004932059647980303,0.06337034132210367,-0.03647879418052405
PSEN1,0.012049775061814526,0.054645654701464264,-0.036249157040427124,-0.07065803817224034,0.030921752921723555,-0.02240315750258264,0.0121204870225726,0.04501014403500302,-0.03576335878862635,0.05629479678205594,0.12675556200606708,-0.06434391571708593
CALM2,0.05720478212965313,0.008133017193414306,0.022965976418083907,0.08978198957359183,0.1428205244287528,0.06284072853468331,-0.002736260872278465,0.05575946554864969,-0.0018171117083213147,-0.048385367799431034,-0.05592477941073866,0.029221667829751472
CLEC2B,-0.06790337274204498,-0.023910854294598664,0.005219884878567497,-0.0035985576103097112,-0.06234516453901302,-0.04857440287753536,-0.01058248394701544,0.030941333463362048,-0.017584206698747013,0.03436300117011504,0.001228371538547304,0.08615917941058515
NTNG1,0.07182531874505202,0.008296013286894449,-0.03736058373451884,-0.02873454304999095,-0.029534445742377017,-0.0156481567757874,-0.04929114973911065,0.0633369160925656,-0.036354249278439346,0.0007479604756058813,0.11129982986555381,0.06193727737951682
LRIG1,-0.07011770645249185,-0.08859416462288425,-0.012471290979122652,-0.024176876100134425,-0.013063182961986919,0.12981329492609262,0.02005161353598512,-0.02401472036406072,0.04301560927926424,-0.04288183561931307,0.07429025476939727,-0.0012772061731371423
CPAMD8,,0.032137071531903955,-0.019298536118977125,0.06556939828089219,-0.023618536353223855,,-0.024996879430755955,0.011713855112853298,,-0.03228879712710126,0.030830940301411636,-0.0052411326090514455
GHRL,,-0.014694956072439296,-0.009508761392105386,0.032757514756412434,0.06504811482809701,,,-0.07079377089739619,0.10939571278832115,0.004367796934661079,0.010736953698076824,
NPY,0.09590063936025416,0.052812885126598555,0.05662543696432056,,0.0546149655366926,0.04797964511395454,-0.048315244872709266,0.00390585338025938,0.019042569212079377,-0.038912528147405666,-0.015758462828041237,-0.08739237152789572
MMP2,0.06678835455908323,-0.042874648597097664,0.03471429145162364,0.060251515960251543,0.05329524113446209,0.05877692359261796,0.024241937744932503,-0.039066871096289695,-0.019348158247563516,-0.050893558774016634,0.03828844318721411,0.06653032087560974
PPY,,,,,,0.0039171212200727005,-0.028270685475240066,,-0.05274245659000071,-0.033816322818425726,-0.03546760261932269,
ALKAL2,-0.02587952410954219,0.013174501708349932,0.15480078863812724,,-0.04747447675487901,0.011656502204597251,0.034840810599144574,0.018968044929617633,0.04632961514237892,-0.008761248200524445,0.04232351614062705,0.0067281696619439805
CSF1,-0.04855928256842717,-0.026498383586310282,-0.015281743152653973,-0.006917445498884922,0.006706981568750315,-0.0114777024409535,-0.010626413963665433,0.09452621044775861,-0.04918972739131102,0.018916132121757676,0.0777527003738003,0.01839021531861681
SEMA4C,-0.015106254902479244,-0.0006445190539131968,0.00474125214257271,0.09206404317828595,0.016959269162152762,0.007943820195164358,-0.07616972171235392,0.07805655804809053,-0.04863481691234603,-0.06680001338105793,0.030279173120558465,-0.05522072386325112
BMP8A,,,,,,,,,,-0.027658632871531932,,
ICAM2,0.03583731014066615,-0.024025734086782564,0.015632423188133526,-0.07422612721605941,-0.01259179390299206,0.06805671718084726,0.029628725991712544,0.02196191718309551,-0.08706493981216691,-0.01575983785204327,-0.07611723134374596,-0.07115974821049839
SYTL3,-0.04837048370894651,-0.01898594798197438,-0.02142155164045677,-0.03422098707695147,0.017166078477882825,-0.050124029184102296,-0.040826383823665074,-0.037646136628302435,-0.013188953168412662,-0.019648019364039083,0.017071471589376035,
IL1A,-0.048482919647697756,0.07622984730157333,-0.003918596775556166,-0.00043497987378672825,0.07340579774225534,-0.019585142823645936,0.009404050346904275,0.00966236497311582,-0.038358922617645286,-0.0015613350032152658,-0.03139445879058639,0.014200795754380383
HLA-G,-0.012999575233812927,0.023951942133971543,,-0.0324577115973642,,0.011170032520416444,0.03933685871695117,,0.027744446592776677,,,
PGF,0.0368488433650359,-0.055627023713261746,-0.017193510716762124,-0.04710110093650243,0.00762330776593288,0.03594111615454382,-0.04820000572708289,0.0388506117304853,0.014900372069756937,0.01330643081762114,-0.021707273687041815,0.051633689048413686
LGALS8,0.07488051426582706,0.020041574076961895,-0.0008892145119972988,0.020537786448906886,0.007761242657885993,-0.011856836237570686,0.0483450079666178,0.04653611292547222,0.047683697879267,-0.06948985835976579,-0.017845007691987765,0.003788708498875479
DKK3,0.09516170041713728,0.07167094686176624,-0.029090319948526795,-0.030120383558198873,-0.006416907324231279,0.07597018733065283,0.003568911393931942,0.0014666948738305684,0.0070787973196991365,-0.005809345714700615,-0.044715944563334775,0.09672675862222312
COL16A1,0.01422833801030703,-0.042960273437830473,0.023202051759002643,-0.006010424743203689,-0.011480356925274339,0.02527620665909428,-0.028492059733003627,-0.00709270537875106,-0.018473220727297058,0.02517938660940559,0.08186843995695217,0.10788974983428332
TPH1,-0.026369256974016368,-0.0113007225346442,,-0.031107597539178855,,-0.026327531850150302,-0.01940330598402775,-0.01186253842423993,0.009796528161885636,0.05834368567526263,0.02448578168860978,-0.034885733411779904
TNC,-0.07986642021750104,-0.012816079933883296,-0.048861570325295804,0.07389769983963095,-0.03327122144564216,-0.0984030485927631,0.011729390124639843,0.010116638144475963,-0.02359315803017463,-0.011954588266309367,0.13107245979951238,-0.00552703982516477
TNFSF9,0.15102664324033135,-0.04051996320243203,-0.01588250315900502,-0.03156321349191779,0.03363001615007983,-0.007954218220507587,-0.030500121727929003,-0.05418530115593095,0.015477744557209417,-0.033499419742301195,0.03367627132086416,0.03466104069921489
C4A,,,,,,-0.021152451262662367,,0.014618513787080647,0.00702111968844378,-0.014693666738640485,,
CNTN2,0.03403745968503572,-0.011553413510219261,0.06340608083137064,0.02882469039593407,0.012424341686892925,0.0791129755974145,0.012495943936726758,-0.005524119509501983,0.05250560044882097,-0.029789256072506386,-0.06500398107733206,-0.111300209178743
F7,,-0.009814709768742744,,,,-0.026650867327501514,,,0.02392747771669651,,-0.024489921487384055,
LUM,-0.023191486628670523,-0.008125600672412522,-0.049152481142587336,0.1268183215012738,0.007346812328768465,0.04974047803808499,-0.04304104904833345,-0.027100347626992493,-0.028439551450674946,-0.01434434934170495,0.046153995326068495,
BTC,,,0.010856687792831136,-0.00358690228511022,,-0.019280965565689857,-0.027160521570206795,-0.02275418809450055,-0.007339343979276922,-0.061730486271453694,0.029649033179763428,
APOC1,0.0673025391625073,-0.01644937261584094,0.01632897662010052,0.012639115360671693,-0.08555846096724502,-0.005353179488159729,0.017948873864270076,0.0018684703154437758,0.04601898888404943,-0.03541613252619116,-0.0655087641792455,-0.057085434639007226
PKM,-0.07492983815824722,-0.019080838942764522,-0.04440989958280411,0.04278904424821881,-0.04441440735733857,-0.09001883840152053,-0.026591462788368502,0.018965219406505217,0.011093234074155231,0.043054719033418294,0.09863880237664295,0.12118586642795307
TNF,0.02720153454133343,-0.024111990584268255,0.027759707472150556,0.10275250842693892,-0.04237298924851629,0.004565980625764918,0.037788927733126546,,,-0.0512309917371201,0.08430592298711705,-0.09818651152124504
GNAS,0.09312587221323261,0.029972148163268993,-0.026427284031029025,-0.08760004780240851,0.05115734249356232,-0.06492253360477257,0.01804492656543165,0.014682542043090472,0.02112898410338763,-0.014065796624977799,-0.042301011385888446,0.03069567899406525
BMP8B,-0.0382344060909163,-0.05673855870270081,-0.00923051884989485,0.10458372627086665,-0.004575369143946908,0.03573647617009552,0.05667055883938291,0.009383493767818553,-0.04929203112523144,-0.021799144414379162,0.07040513462254383,0.19021000179065478
LIPH,-0.02708920501142409,,,,,0.09539517795725783,-0.0289386706555374,,-0.027892538731750446,-0.07700846293431628,0.0019694680576558187,
CCL28,-0.019799442185717837,0.05175046065547119,-0.010917754706155832,,,,,0.06484990683693288,,0.059075010684151226,0.006028451352588327,
PTPN11,-0.022046691462607692,-0.0120781342006931,0.022072090644619447,0.0747863520642826,0.050451904108022916,-0.02528297816920799,-0.04235817727480537,0.04332466933500878,-0.04406096257382028,0.04746392737259235,-0.011744471421897872,0.13448620605959877
ADAM12,0.0011051584153735792,0.03670187348281774,0.016142834898831834,0.10582929374589456,0.004879074040651782,-0.017881305495721346,-0.03820235320691902,0.025142623584764663,0.0008332961274788297,0.015639352366109163,0.060207768611727754,
EPO,-0.0050240042667916126,,,-0.0443627400347342,0.006644889261648311,-0.020633956567905908,-0.03005501557461173,,-0.023008173232845187,0.013582703079388867,,
EDN3,-0.027325503835187503,0.01230054249608918,-0.017864891674528004,,-0.026500832384318416,0.015987950415676272,-0.010906581881028334,0.03299862286638788,-0.02672459154183722,-0.020574556705946358,-0.03039301046307873,0.027768918172078518
CCL22,,,,,,0.05141064609453583,-0.02748485155380764,-0.021283384601649982,-0.020188670404212537,-0.011688199658285627,,
CCL2,-0.07338672062184322,-0.009958329812450512,-0.003035822666722575,0.02579623637556238,0.0032244997818884798,-0.00783585723748923,-0.04253631972907521,-0.036072694654764134,-0.08367439760436149,-0.0011398187879523005,0.1065235782398787,-0.013394125614132247
DSCAM,0.09716994784277248,-0.0032168195664383516,-0.0015226704633552355,0.03647692016018561,-0.002912494632098351,0.056331092362462885,-0.012116008982847312,0.004643529266865059,-0.03892317911245001,0.0011837311329360959,0.07644377310432049,0.03956537136429616
ANG,0.008005677190999577,-0.022980712904247,-0.01730536931897821,-0.07017314823838994,0.0709448181906257,0.011137511084663647,-0.009367588678689288,0.051486686410780594,0.07874767501898704,0.022249310074074564,0.01825171902421192,
FBLN2,-0.05406655840805317,0.03900925794072029,-0.03103868810807493,,-0.047718613938835204,0.07706662207385562,-0.002269200433556063,0.001760874506704062,-0.012147173914729484,0.019068098716439098,-0.008922554125929091,-0.03569030353396294
VTN,0.06727553141791742,-0.01130071883929774,-0.01455847006512247,-0.007531777474599406,,-0.005386256968619057,-0.002059188763330726,,0.060940212866420915,-0.012783287325655816,0.06781391950699397,
VEGFA,-0.047821159352042106,-0.04030118665485405,-0.03579600145534638,0.006160267451644761,-0.021473233678898546,-0.11877241370806707,-0.01775904077226378,-0.04549232151226098,-0.00599326933637578,0.026981975152274622,0.05231528197201856,-0.03562127506627908
F10,,0.11320844176284436,0.004110681850022743,-0.02922286982189127,,,0.011253261119384688,-0.012707386681164059,-0.019751765443612845,-0.04032212023410205,-0.005370977695229966,
SERPINA1,-0.07546498341045951,-0.03904590288921506,0.02444981817652169,-0.0036384422162029657,-0.041837759740643306,-0.032321777118936086,0.022125762851967625,0.013996152360397128,-0.023767810674845197,-0.023989610859338165,-0.03506860581669801,0.010294248385403304
VWF,0.004702561808768429,0.0003958030003692545,0.005109574338401674,-0.04800308215990712,0.03589311929519103,0.09129730808473502,-0.056051765883970345,-0.04335380030721391,-0.028043257768972877,-0.020335565188714436,-0.062237127734624594,0.03227455425851063
GDNF,,-0.01759000704071962,,-0.04262706691408319,-0.02953443749555114,-0.006071456837807524,0.05131999259661033,,0.015211843825002331,,,0.05184518376087511
VASP,-0.07655016393333008,-0.06502239709755717,-0.0015950005238134547,-0.05972752346740193,0.006337858208046023,0.0038784608779988826,-0.014474919581750872,-0.05527835073461558,-0.055819416852027674,-0.05969528462415147,0.021277334484945325,0.01363149704927088
ADAM15,-0.08840499311595879,-0.016814914250755073,0.024228250706984145,0.06450090130366001,0.011477987843876297,0.006940077801997606,0.04391574832319567,0.007645195575477543,-0.025608196008808728,0.06305398874687318,-0.021770932628666584,-0.02018234345245989
WNT2,0.1775182408034515,0.08412794659735567,-0.012387011525153736,,,-0.025594374719584728,0.037426545549743624,,-0.027626455703689386,-0.04801938906130599,-0.004026229709635004,
CALCB,-0.024096496773370682,-0.011454487470785406,,,,-0.022399759217863094,-0.02495039682776931,,0.01792143942261253,,0.0057666237298457405,
OLFM2,-0.019324696492620533,0.02805791885589752,0.01942937197517574,0.04640399021213933,-0.045649713351128725,0.014399528702674734,0.043768136940603455,0.008650792542311967,0.03569001053609888,-0.03388322664042635,0.0641864482534587,0.018588677999462847
MFAP2,0.11844508443013133,-0.028353614354494537,-0.026248124679003355,-0.08150187702195842,-0.0014755550044569298,0.06016035018469514,-0.05142571811289657,-0.010012836026336553,0.02758572393977455,0.00508561506600888,-0.04218977814998582,
HLA-C,-0.09443457686955266,0.021409570802088333,-0.0016585692243003551,-0.03070221183934471,0.01976108212005703,-0.013740858251767506,-0.049803104375856076,-0.006172381181392883,-0.02270895763262135,-0.03348523863017623,-0.020223258626778047,0.007299912792350002
THBS1,-0.06491356422853244,-0.03769154779920822,0.040224624965944034,0.020825383621827637,0.009397484982013704,-0.026035174049718907,0.020528601988666812,-0.00302823435369527,-0.021491875986099668,0.013418600302376037,0.05353169082230629,0.0025355163859873265
HSPA4,-0.0026843304361241923,-0.021530752924148636,-0.02387189951903297,-0.02461924078908957,0.06790031469197004,0.0077711038632728565,0.010867656511781443,0.06649811843483891,0.028267353601209907,0.040776822034638956,-0.016383630175827557,0.11175073733701213
LMAN1,-0.05702715053729544,-0.03802860452095016,-0.03251011897628918,-0.00741611004960011,0.009391871552805154,-0.08016973687095472,-0.0028120454101105276,0.023420321584463687,0.019461787039374068,0.055217620525965086,0.08027662811875785,-0.09825098154582745
LYPD3,,-0.014202717711285768,-0.014466302886056293,-0.01953641414605835,0.042460313082301006,-0.010979348808117356,0.03933431815688619,,-0.03664472671827137,-0.03752690484409393,-0.027759949393967486,
APOE,0.06809063183814398,0.009480239389107144,-0.03409282893242382,0.16955102768255928,-0.07397460902918337,0.016070929699393166,0.015245375253286711,0.013300356153950641,0.05838740290224231,-0.04550734861194561,-0.046618290922732314,-0.05307595177951733
SOSTDC1,-0.029155832451885178,-0.012833314031542108,-0.02232518993485576,,,0.055422733217123675,0.061600988342994906,,0.056108460483168504,-0.038087319975496095,-0.02489014958505161,0.1966758817118592
ANXA1,-0.060603964417678145,-0.04482447917447185,-0.010024882180548393,-0.022393145839496184,0.02384442648876504,-0.04395899563623636,-0.0055434694184527886,-0.02447241314752078,0.04192157931805592,0.05248223199212923,0.010223710600772642,-0.029200068476729346
WNT2B,0.02490514401154352,-0.0165059197284466,-0.02055356498790294,-0.03518424216663926,-0.03245695304230579,0.03952285250037761,-0.050593328310629744,0.11928706415347409,0.05188775228128397,-0.02021462743646501,0.0486688184178432,0.018104151998805187
AMH,-0.03718692146723609,-0.02057089457894086,-0.012279878596470301,-0.0012139416277942468,-0.0069435696416797485,0.01278799039318021,0.011880485536412267,-0.03684755816893902,0.005580672063646799,-0.01725417501882923,0.08086066854701282,
GDF10,0.07889518392428888,-0.023712857453954198,-0.025340242578665236,0.03765512766127061,,-0.0044085846634110085,-0.04628760109724939,0.008812169204228573,0.04081741891848715,0.018362456504171114,0.05288721559377468,0.06016734793584189
EFNB3,0.06196520387693985,0.05183274553425456,0.000658228446491812,0.054047641690940194,-0.028797811937269248,0.062094063426325175,0.041048858475747664,0.021692410918625796,-0.020707019827580556,-0.02558300840951555,-0.03888479770832891,0.09491967140609356
LTB,-0.027325497848600114,-0.01175630758397873,0.011007838979655104,0.0020355376905234752,-0.034887662580029725,-0.01061215439418036,0.008315419231516534,-0.010761365443725874,-0.017844689582233286,-0.04948605786635126,0.025266746198025037,0.06955524910418674
ANGPT2,-0.043522407337811514,-0.07214675413329738,-0.014180387234883532,-0.04865715028037678,0.0004156683959875999,0.012825961884652085,0.02466553022995868,0.0015391452107760592,-0.022354446405549063,-0.07778056005427801,-0.022007257108116973,0.0815781263474688
NRTN,,,,,-0.007505762416645783,,,0.0023781548056113766,0.09007442316246028,,,0.08254297821627334
ADAM17,0.0270495568724781,-0.033734879242346964,-0.01648933041268616,-0.0313712457584732,-0.024160195412914975,-0.04093222398023046,0.018541356255093663,9.15281304338935e-05,-0.055134256815921615,-0.060196185255225965,0.038880081032727755,0.01723352916136287
LRPAP1,0.022918162647993633,0.013827138752443957,-0.04592960228463732,0.0429439928349115,-0.0401646842429093,0.07444810178392552,-0.08524607694082594,-0.0434657434058788,-0.004465969592702777,-0.01827796225879713,0.06434308427453136,0.02317834567227359
NID1,0.007689644412410189,-0.020623511168631228,0.03533115917769555,0.03821157986313466,0.05380985718249456,0.009724509275388359,0.004364367358026812,-0.01895885172067826,-0.02608745157752348,-0.0026034648089899243,-0.020472322294298198,0.05574397170355228
MST1,0.006182607130915174,0.008663428197837898,-0.024818636585400195,0.017413479668678778,0.05285413929454111,0.06319820494602653,0.00792503934504997,-0.026230608907646176,0.007781027163290534,-0.04470249379421026,-0.04172065257647454,0.04886792798548259
DCN,-0.028157948631083042,0.013041209767618144,0.040962921311879986,-0.05688357295925825,-0.0013214303701261352,0.037678888582805596,-0.06426510401775144,-0.013073015861598557,-0.03351725223369865,0.019017159631455068,-0.053167215549894405,0.08507850223218871
IGFL2,,,,,,,-0.029779516487913306,,,0.008494694213028502,,0.06619350220351182
