,UKF243,UKF248,UKF255,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
ADM,-0.09345061642034555,-0.05002984075161404,-0.10910500971840749,0.019851264755664833,0.20607607094702785,0.007242181808502883,0.08493567336160199,0.07139787715804663,0.0007550924206723898,0.06967733373947106,0.13700835927595928
CCL15,,0.018148837944455425,,,,,0.057617923951777505,,,0.01295497273651385,
GNAI2,0.012172033974239353,0.07526906085764264,-0.022220533405152607,0.09730573660560098,0.04898684048169292,-0.07603935770372397,0.025001615740694226,0.04101675283850667,0.003865351251996343,0.020354274074262824,0.041196521507759105
HDC,,,,,,,,,-0.03879361769053555,0.03849453576685019,0.09480670066902984
COL11A1,,0.03324359920822851,-0.00863924864218053,0.15734487438475797,-0.02535431194329668,-0.030228676455156384,0.1743210409908353,0.11963775203628745,,0.029439919733876406,0.1281916198287083
NUCB2,0.01022696335892798,0.011378182120466996,0.02000186828249223,0.022618303562365782,0.0031467647759338977,0.01581426105486235,0.09372690636800912,-0.1412642750933337,0.04740767826949309,0.09520453074118478,-0.005411162361270393
FGF16,,,,,,,,,,,0.07800012359844288
CXCL1,-0.02200056225180911,0.00028355567748425593,0.06289863672966435,,-0.003660569091738794,-0.012840851693119935,0.06499587396949764,0.009201516694041057,0.021629326309512354,0.1231013446559042,-0.0036777065659922776
VCAN,0.020964466638596243,-0.02000577457201076,0.11663833364950557,0.14181261520188446,-0.02757687806895118,0.04227519184221875,-0.07626717096818023,-0.04539564471643542,-0.031760328276046995,-0.04542482966052041,0.025899241647410396
MMP7,0.10313299347280508,0.011673807739283908,,9.190082627849912e-05,-0.03063103269283357,0.043749925153905994,0.049344901035238385,-0.010896306371112174,,0.017473625173829953,0.011291907886276238
PTPN6,0.06390490093254274,0.05682782960776741,0.030748101529689813,0.11671343444274752,0.08971871958556973,0.03415936564209241,0.02996554470566389,0.027418653142067987,-0.004691378205862605,0.12114740651017042,0.082549916292027
PTGS2,0.027718055240316418,0.015237909049501681,-0.11191798473455594,0.00901687478540785,-0.00022035385220957936,-0.04745357033351486,0.047572196171429174,-0.030558159693262844,0.08321642011405865,0.13365606135609248,0.06464290998680881
XCL1,,-0.018580716683345953,,,-0.05031032509277533,-0.005954840208629421,,,,,0.06014869352703341
CD58,0.027073926156176584,0.05739871778224522,0.06170221534473509,0.09479965001944965,0.06802510442985361,0.04572591154060747,0.1353650452481285,-0.0021565444312134923,0.04944292824674335,0.05968818713605137,0.08655771528827598
TNFSF14,-0.03495235588543515,0.025627229883728793,-0.061447441672702253,,0.023272060292549607,,-0.018301889735515962,0.09225705243106798,,-0.011087135889327379,-0.03666439726895239
CNTN4,0.18000067186460197,0.05589328005231823,0.04382130651190453,-0.019830557965482207,-0.015056992505134911,,-0.053605266274777595,,,0.026134147128033622,-0.057715587140147434
INSL3,,-0.014716218821940885,,,0.015950740238019196,,,,,0.03762201842720431,
BTLA,,,,,,,,,,0.09895575694338962,
MFNG,0.013570690658626499,0.039101712597102066,0.004779969007520287,0.10819635766660174,-0.08441885959570274,-0.032205537343682714,-0.0030404803750358283,0.01736002774736367,-0.020001002661654724,0.06053003028558788,0.02516847995894857
ICAM1,-0.02268020621648361,0.005178140889554024,-0.05316234310759358,0.05568301119313227,0.028288725579734292,0.02974142206718737,0.1319942348576289,0.08756860635494891,-0.051527980850632316,0.08957349235380928,0.13461646924917833
PROS1,0.06488298936091615,0.07723123866871194,-0.0199602656798511,0.10669292345637396,0.13767607731542764,-0.01824304779915493,0.0785684281876197,-0.012096147376471574,-0.06271272797232828,0.102015304549038,0.022844277512555435
CLCF1,0.047705169694100685,0.03961660549733705,0.012480918645173015,-0.018130046870904148,0.017033249979499506,-0.0419556488245281,0.12022917964346082,0.10275943550950599,-0.022540115305159866,0.08275859758850423,0.11723319968248201
PSAP,0.06566088310760484,0.0420833830588518,-0.0349087230156668,-0.10377633098650516,-0.15620378206728788,0.08801231903751953,0.1058153494089898,-0.020313465535128795,-0.007482482796177021,0.13848955203253255,-0.10985716550252363
EFEMP1,-0.030040589422356045,0.008967035020467416,-0.0017792418265743248,0.10982433900389844,-0.1850791159274669,0.07070062082548008,0.03313232656097318,-0.004176903054247631,-0.03684975496653659,0.002635885563456003,0.1706706655538457
C1QTNF1,-0.05206906742709629,0.03573952534875121,-0.07304500155499391,0.08382437276519103,0.0878713087704389,0.0026361626958105898,0.15977369167924074,-0.0869025445816304,-0.03600689953153236,0.02317736418644533,0.1599017754390674
ALB,-0.030902345676820007,-0.017124883657155147,,0.04119603579313995,0.014807663964469052,0.006276018331239192,0.005410105768059667,0.062094851677417455,-0.04352263722652878,0.07379382046576108,0.0997173691516877
CCL13,,,,,,-0.03848799363255022,,,,,
EFNA3,0.005431308548017029,-0.039190707775432085,-0.01830785305123588,-0.05002214523555722,-0.010898085171413087,0.03653449397920215,0.09858157783572184,0.06781453596477977,0.031104853693847523,0.1011548135854771,-0.019146248836588563
DRAXIN,0.06886650721126113,-0.005236424977004316,0.014259867884644051,0.1588570474012542,0.1602841523459435,-0.013770754950405568,0.06405971874817108,0.14571235022950874,0.024964743029875627,0.10589334251455734,0.004504036688889349
RAET1L,,-0.02118891119162469,,,,,,,,,
NPTX2,0.16690529575274551,0.024759242522652068,0.013752979460974306,-0.11605447759103672,-0.15192713727186619,-0.022865485869492438,-0.021115043947175026,-0.021486317203031107,,0.02317340440625297,-0.05258907098618157
FGF11,-0.04914896512738051,0.018891273423638714,-0.09795263664275305,0.15334264768241593,0.039577712456850905,0.011263675510749927,-0.06513158957450359,0.07471655568559378,0.06167766225890546,0.11591707639469352,0.10803717402157592
CD59,0.01010033276478664,0.08074325574169108,0.026458347233497537,-0.07648159739467665,-0.10843065963563664,-0.035667456034556934,0.12154795388550826,-0.031065806244723437,-0.16396140758547562,-0.0063589529237037265,-0.08950976451113989
COL9A2,0.02818509154624571,0.07033293528376962,0.06598687015917126,0.05870091636478413,-0.051100709189305905,-0.020320302231728492,0.04831333039573844,0.052593913288214986,-0.10177625661606082,0.06082144176369268,0.048707534179984
DLL3,0.07469224612917792,0.02762407265137879,0.09352946276851971,0.09907654685654024,-0.16861238004038903,-0.03209275399554452,-0.10458706250734824,0.1274913215012287,-0.08806395581994085,0.03464454030509864,-0.006202808467079685
FGF5,,,,,,0.08539271963027577,,,,0.01905316281740296,0.11927696269467737
LIN7C,-0.03957064572193803,0.03941921041447097,0.045463166316488404,0.026165112209961223,0.027652181336520344,0.039646504760805265,-0.031296059327760105,0.13365973998895528,0.07327684611807837,0.05231644459575537,0.02557791107661544
GDF7,0.004950538773393889,-0.04996870189563564,,0.18368359241985796,-0.06018744096739575,,,,,0.0814929197634825,-0.0561178123929667
PSPN,-0.06489452946142099,-0.024941987861829978,0.02983881446259068,-0.019622848448748488,-0.0059316300103256165,-0.02278062611405371,-0.0015494616564521223,0.04476521490060915,0.010825738182100555,0.11104951145977801,0.04874952196309824
ANGPT1,0.004746935066861054,0.08922784044961424,-0.04019532446955703,0.026160654059480093,-0.10760148384957458,-0.021891079133118156,0.037575466288852284,-0.14055984998697246,0.08741144658764977,0.05941322534411649,0.013339779599625253
PNOC,0.04507771129363144,0.021792817518184193,0.038569650375497255,-0.04341180404326408,-0.12492641352797837,0.10517749254834984,,,,0.03552254827689431,-0.14728095314468792
L1CAM,0.1366698642050433,0.006565783744687149,-0.006271671849542652,-0.03096987768860263,-0.07794969796373143,0.03028499491737809,-0.03475795552135049,0.07019518365595599,0.014141774759436591,0.062235744091914125,-0.1693936968542426
APOA1,-0.04690179018891833,0.089309437986383,0.06249616422630846,0.13029954148083459,0.06892277191207083,-0.0064947275343302645,-0.05511853129077561,0.0802418811990852,0.0017258978773914099,0.08653021788272178,0.1432738935929643
PSEN1,-0.05343732315819135,0.08231859502567422,-0.02535720799100284,0.01816988293661068,-0.03477576938055926,0.07812270564888779,0.021556124432702738,-0.02519509102840136,-0.05063062660668837,0.00792282220625699,0.05995843265091009
CALM2,0.10920295708969656,0.03207666417641983,0.06343020913331571,-0.11914028385098022,-0.16679109232433342,-0.053471101460915035,-0.0013022894725737422,-0.08753715365629612,0.008704684159301913,-0.021840486252447007,-0.11790457498755379
CLEC2B,-0.046374734157312796,0.0694882319122039,-0.10420576865899134,-0.014691787182308538,-0.004345608164274881,0.02838955473544111,0.07314414432692301,-0.07997057685862774,-0.009726765771436269,0.14240313804006913,0.054852255996381286
NTNG1,0.05282895092357934,-0.0045403397282841535,,0.059390016086230055,-0.051035625521034404,-0.041041011197925414,0.0733715393494425,0.002917120021712425,0.03513794931843156,0.1261760051675608,0.01821156902007725
LRIG1,0.054279572198336214,0.018562431829840208,0.08237350913317658,0.08536381496774913,0.10870920162744976,0.13290795414304446,-0.026516937549846638,-0.021737790500541122,-0.12996007736197437,-0.048940271953259944,0.011326655297236168
CPAMD8,,0.03155401653012072,,-0.007411268014806347,0.026612186831418937,,-0.048275675588857606,,0.013747572499159371,-0.03808873381330482,0.041092966099514835
GHRL,,0.028856347550863914,,0.016671842037599374,0.026756177432907653,,-0.0046233909864545255,-0.06586751043093256,-0.06185870429828076,0.002757348726659179,-0.019271253604744597
NPY,0.08523800101858134,-0.015695348488626946,0.14509970793565635,-0.025782500436889653,-0.03680215166345191,,-0.0563755349305072,0.026519851175460057,,-0.013393596556005803,-0.12676605911543196
MMP2,0.037549035518816214,0.050829227784103245,0.10984389638792917,0.10292993628084811,0.027246230566537334,0.1363607972185853,0.15800366029446186,0.018541522192955927,-0.019888619352520842,0.04802070708320497,0.09362541392897746
PPY,,-0.03572869154431234,,,-0.008277385994957068,-0.005949885708980632,,,,0.08244250636082257,0.037904379163605714
ALKAL2,0.07645081774727366,0.03096641031210206,,0.06502337026138566,0.007962246332687219,-0.014071773488122063,0.008642905139884782,-0.04636634400207718,,0.02350406629086193,0.08797064616383364
CSF1,-0.032517270326372076,0.008275847229906801,0.009877323528586689,0.1064490958755798,0.007521293087351431,-0.0023736414563676855,0.043614823574910894,-0.05481287653822587,0.05081417348445374,0.060145021570515635,0.12135941350466985
SEMA4C,0.05661314240145604,0.05040875397461414,0.07680587207608272,0.09766320567098535,0.0038540016909520613,0.055803601314016016,0.02831053203706584,-0.08874702674356756,-0.10489880318194963,0.06394372731231483,0.03364838892257794
BMP8A,,,,,,,,,,-0.01604628719557577,
ICAM2,0.05444423951944822,0.10216616802647567,0.04711400369340439,0.03917453639398562,0.07256426665369718,-0.11824614811922382,-0.024267635335372625,0.007555151119647887,-0.007408706856077227,0.11603326854755425,-0.0756835242858863
SYTL3,0.04709559818645017,-0.03210634831456297,-0.04099023038762598,0.046248901892399163,0.04037559120975342,0.04200794643183777,0.036151609725676236,0.0016370345818128343,0.05187666323961997,0.09595483665646723,0.03682091378670157
IL1A,0.004671155858312026,-0.012709382013176842,-0.06032135822706779,0.0733172639398722,0.06401411842599185,,0.055325660677844994,0.1105582476395302,-0.10518750763929607,-0.027474362804111092,0.01443855627144314
HLA-G,-0.034530715695361876,0.010156973150633545,,-0.014393301362030202,,,,-0.0189654592294552,-0.03399154898154731,,
PGF,-0.06962525692688648,0.11349881925139231,-0.004484125904406638,0.10337433788086238,-0.008629531715159962,-0.08278906847403321,0.07332751042189983,-0.041614677487647814,0.002771545242772044,0.07854822079945918,-0.06524332978349655
LGALS8,0.008048824114895589,0.0052417052280078055,0.017424079085544976,0.048892760043693306,-0.014145094237833025,-0.012193783543401972,-0.005436403683291587,0.045696155523029254,0.017828477509926898,0.094820796486829,0.0028054419621611312
DKK3,0.05976707451479271,0.03508921672197792,0.025570644029953443,-0.13654019161524752,-0.07365259440299379,-0.024393886685478667,0.03394296563062515,0.020743769459753172,0.05830567190417474,0.03723478575429918,-0.23142983624469773
COL16A1,-0.035096459661425126,0.0915435249349814,0.09606620260979999,0.0654982528615145,0.006336221243847837,-0.021037972118491927,0.038125464387915545,0.006516281753536393,-0.012300288264886048,0.07374653706352209,0.045987333990882756
TPH1,-0.02907767307911425,0.0732840102805749,0.06008167050878357,-0.015251709947366233,0.03893835554639724,,,-0.022647241498512098,-0.032577633277668494,0.09006871298352144,0.10344540352909036
TNC,-0.03917131649997786,0.00904367164420049,-0.08866285126601949,0.14252047688853256,0.21176916523854486,0.009064261953153635,0.07058623406218235,0.13966354813990658,-0.09000232505185725,0.051780287370225435,0.0610531362664908
TNFSF9,0.030108153758361463,-0.008578372322535706,0.05220286647210346,0.07164422845207577,-0.07495745250748789,-0.0047137808048188295,,,-0.03305478003916592,0.01099287002114498,-0.06207836411591623
C4A,,,,,0.009228886473994898,0.028700932070163273,,-0.055003354011174434,,0.05365345103941606,
CNTN2,0.07382179478874273,0.04001941784636312,0.07813298859471103,0.0010595369805744485,-0.07191888124459099,-0.029087417552429107,-0.055184441300697426,0.0676110580748826,-0.03901925048586116,0.011658085741566362,-0.1927120363931078
F7,,-0.008899181946882431,,-0.01324615361111149,,-0.025044690744902787,,,,,-0.04918483311676604
LUM,0.023543014834176708,0.12996869048747114,-0.03903632605585017,-0.011946154921514324,0.04158184699861113,0.029763859928689587,0.1703067927161099,-0.005970952523140474,0.05775085689620114,0.03589153099399001,0.017058685648248487
BTC,,0.04617489838487738,,,,,,,-0.051999044242092674,0.045393800772396235,0.04821382899391172
APOC1,0.057143151918640375,0.010922178339679027,0.07037135575133634,0.07652370620808074,-0.05345287233898167,-0.13588710250008726,0.19868663922358595,-0.23864157115265375,-0.0944589211518047,0.036409104087408876,0.1705853530614204
PKM,-0.03565056317030263,-0.02465803876955753,-0.04019905550562961,-0.00577082554461174,0.19908185923786667,-0.11730525516714814,-0.050096755292084995,0.03478665813334923,0.08722101225932011,0.06508180244163732,0.0687697369083924
TNF,0.07137786109544415,-0.028293984222995373,,0.04708639340859787,-0.004582277490605916,-0.03565147070078878,0.10250489810350431,-0.009687179377519953,-0.10031350134747868,0.09520704352279297,-0.038280147772926584
GNAS,0.06093606160261001,-0.057100336074218966,-0.006711410515482356,-0.09497998453642628,0.013154961597400299,0.10809399316601212,0.11703218239338778,0.1259639392956862,0.045126165674472224,0.0025794859341811676,-0.14526551382227948
BMP8B,0.03046390384051996,0.05924443406395826,-0.005461092015300961,0.08439790282976757,-0.0053146673490019015,0.027330642692978916,0.05006468605885606,-0.013407411797584269,-0.04041963871667594,0.0011340533646583355,-0.035616871046409954
LIPH,-0.029871567790911397,-0.00933259165395844,-0.033710160484771934,,-0.027367726567082012,,,0.08465621011353333,,0.06731837820350589,0.11280453391009383
CCL28,0.15980765773076255,0.11246759569732923,,-0.014826375845657927,-0.03490363981056666,,,-0.07586752854343438,,-0.009891659114385564,-0.04873298193560686
PTPN11,-0.016350026325186975,-0.030392250508268753,0.058710327327506216,-0.010904765418847705,0.018461806352544883,0.03464902194009659,0.05762603895700903,0.018747836085345918,0.033642465465049155,0.05024060656446041,-0.16102260404805405
ADAM12,0.06409717763103055,0.10091328150026505,-0.0034456649423786605,0.04905337582558078,0.16426985621413445,0.18336238721849682,0.008976407807329629,-0.0021835659874305424,-0.10392523706618122,0.013919838416941463,0.03252941410937391
EPO,-0.06024157483272013,0.0015876171857963097,,,-0.028633421355537876,-0.022771599237138798,,,0.06352527224087622,0.04129847997004542,
EDN3,0.0850044113010653,-0.04170252975174973,0.027375619785992806,-0.018998893818142057,-0.04438039090540172,,,,,0.04816588681823608,0.06873431740905322
CCL22,,,,,-0.04140344950098846,,,,,-0.0024842240884723867,
CCL2,-0.00778036093561118,0.053456954104660594,-0.047687708105718894,0.02990165055747327,-0.023377517297098017,-0.09036042141810031,0.033320865131809964,0.04256793297592019,-0.06742583813692092,-0.007710905455635432,0.17719727276940064
DSCAM,-0.00266173412858651,0.04314754076982355,0.15297499251029756,0.11890808821415345,-0.025489758213723745,-0.033502140155611836,-0.08526785668706596,-0.015472462885005901,0.031235753529767474,0.08379179549744137,0.08675005769918749
GPHA2,,-0.026682464486561166,,,,,,,,,
ANG,-0.04662670842514004,-0.02510384645534886,-0.08740804773245418,-0.019131271173647928,0.0884374085543278,-0.0683249275426723,-0.002165278628889974,-0.006345643210725644,0.04496439451887209,0.12033461921985962,0.07390396505995879
FBLN2,0.10072578381968507,0.08974210845563273,-0.008994004669866903,-0.028013557388602787,-0.06249181420533262,0.021449063855362393,-0.03111485786784423,0.11532375185483451,,0.11496143769717604,0.005224359449609633
VTN,-0.028264215057144083,0.02508446830629921,0.040130863669244676,-0.015251704960043327,0.0127648118813004,,-0.04094276581505931,0.0860457617142843,-0.049259853437962686,-0.003752436258609622,0.01105066226532355
VEGFA,-0.09499522831476769,-0.10002518984096086,-0.11114426782616206,0.13583402371830602,0.22840891623103102,0.0563981280799911,0.025947764191149834,0.10625717960217378,0.14363560307514572,-0.06757770184718263,0.13281153038498456
F10,,,,0.0009345366874846437,-0.031395927649048194,-0.0629680505111811,0.07685158980832414,,-0.030603839951947296,0.0264778494574293,-0.015997969456323306
SERPINA1,0.06525906214463674,-0.007673702906338313,0.019631847386406154,-0.03128776607301929,0.007928938845944892,0.022340303286161874,0.035952065714653356,0.08349061761101045,-0.06169374860128534,0.0630186584934361,0.029749101969463603
VWF,-0.020027786452938866,0.15338766832638734,0.0224134564575619,0.04038502964071512,-0.0031761676907773482,-0.08131401835143821,0.011707470606671043,0.04070077059897789,-0.1651404948418423,-0.043114544461855864,-0.1694172802162374
GDNF,,-0.0014412794244053682,0.0330860032347989,0.022837164477073013,,0.04788503149800231,,,0.040506831228642244,,
VASP,0.019960820106452858,0.07133290486738238,0.006277600223687651,0.06733405634343326,0.0018437113166718242,-0.006570079596921827,0.08255968690196308,0.06365904747748957,-0.029686298002185706,0.08040811285109194,0.04627748509604106
ADAM15,0.05321012364610082,0.04096739101688606,-0.021530592008202426,0.06065577469494834,0.1026210815396689,-0.017954177076917786,0.07317780095665163,0.10749306556336918,-0.039532979640836664,0.10558271537262967,0.08510173928816334
WNT2,0.08883747886869907,0.058618498730248554,0.03858966009738041,0.033655266302268096,,,,-0.058396304122963295,,0.0540172405352303,0.08148525779208049
CALCB,0.060005003887126714,,0.029025301438435475,-0.01545923457235472,,,,,,,0.031986374752319455
OLFM2,0.004992502332169921,-0.007346647045414827,0.018881267558618,0.0017608479381254036,0.07053732669757232,-0.05586643714739631,-0.03299952002717423,-0.004681620933042278,-0.0539977893924914,0.014776367724781244,0.005080665186943861
MFAP2,-0.03406591654914128,0.046792541484322894,,0.12157514601340001,-0.041503119765436344,-0.004715843035888093,0.09841706973905537,0.0213306533551072,-0.1222308937946235,0.11078047669715106,-0.048143787479041605
HLA-C,-0.007511386151686481,0.0569323061351984,-0.03186233503943027,0.03057526000512772,-0.14906070452468723,-0.07605876552172547,0.0768834314068406,0.012178490321252252,-0.07649322616894591,0.0609220704281223,0.03537013068040244
THBS1,0.03512726757830265,0.013478214764232206,-0.02354547431051837,0.10519040286809224,0.037670508808878594,-0.040069388294274574,0.04158413102064741,0.04954066288413074,-0.07502471628175397,-0.04632507603504955,0.0839126459024881
HSPA4,-0.06270500229589065,-0.028872016783971187,-0.004954478092064274,-0.014680710442206016,0.03827584695118456,-0.011583307712013366,-0.009489948475125246,-0.0285371718832768,0.06815336371126965,-0.01457550699747449,-0.03316946049515049
LMAN1,-0.04943673337107689,-0.06772734369927665,-0.10457455713067247,0.06343847389805628,0.11118995391564401,0.07808801361474103,0.07771730118657832,-0.023183310789803603,0.03634061033093002,0.010821738825471973,-0.02416273667707724
LYPD3,,0.0691140472118827,0.056809559977305475,-0.019168308073468844,-0.018033328999666982,-0.026872434913044883,-0.03206686099784466,-0.07936692577193208,-0.04283748248505758,-0.006461295005202093,0.0016667599793335095
APOE,0.08201081110556023,-0.05053780819057,0.01980302299279279,0.03100417712512976,-0.09890050233277498,-0.040458322773215434,0.003132872362605976,-0.14656942978925436,-0.006175236878703678,0.04977550686740764,-0.07852170561100545
SOSTDC1,0.038287395423021175,0.020496007705965696,,-0.03736628748928201,-0.03831366363795053,,,,,-0.027727968641138072,-0.05072156031604042
ANXA1,-0.11783294639516188,0.048184994978049976,-0.08843238968335067,0.08560438750204986,-0.09195164800618649,-0.05722180487883772,0.18359926905160254,-0.051153052713580775,-0.11011496271457559,0.01404438101988834,0.1319370891465429
WNT2B,-0.0485210131261704,0.011764026751295235,0.002145203064558861,0.026217566244285995,0.09776281868640928,0.04305937901243893,0.005141276331339736,-0.08818674624388426,-0.029002346379175672,0.1307348777484301,0.03678022720480225
AMH,0.033830890418974094,-0.013299354643683819,0.017021831934879644,0.0830467333911704,-0.04127362735903304,-0.0037430957807087716,,,0.027021581990041246,0.0215812482864405,-0.026725626232927634
GDF10,-0.024775778467125205,0.02383741744660977,,0.03637602516991839,-0.038561050980897106,,-0.06658585689643978,0.060712357339032255,-0.029573188258131988,0.023296790611851963,-0.0020045043722977042
EFNB3,-0.06570482267762726,0.005762511708456387,-0.0013668454762300686,-0.03938710404551062,-0.037776263614395525,0.06184012126602436,0.09033942389001892,0.00957034136424404,-0.07087458269020787,0.12241473122258635,-0.04815499954549955
LTB,0.04889991869644517,-0.015552284354135568,,-0.01586657780271842,-0.043955929871858916,-0.027916821918369566,0.037943826906421306,-0.05621566099253798,0.007352593048238836,0.07317553950393756,0.021780864212640916
ANGPT2,0.04219966782859624,0.1404166679121891,0.03545773583222934,0.11120419432144292,0.16132707197004037,-0.025002895375666218,0.12440016888757523,0.04201001031345141,-0.10595302697187119,0.019289429438306478,-0.12085925938379173
ADAM17,0.006081523675264059,-0.007511806334437795,-0.04100276556642005,0.05657839837675633,0.0181698980643915,0.012017252581506313,0.05687916301208288,0.13378651819843396,-0.01626889438073415,0.060656178738030885,0.09258866554801544
LRPAP1,-0.01795646950887523,0.0589090703881825,0.07751451920468208,-0.03317185765901692,-0.0261440861430865,-0.023741870309832797,0.024046144729488978,-0.06562402856273758,0.008382365069868253,0.04489691332470157,-0.1489272781362677
NID1,0.0473580258913151,0.10954202050005064,-0.00093666293701674,0.06752619264499901,0.09580773280390781,0.013432266868566514,0.020929848207828887,0.010031900573532853,-0.07563033498215599,0.025570482370546863,0.004163657647122315
MST1,-0.06736532138468466,0.0788587508339813,0.03834648599473267,0.18591428958382789,0.0514877225952714,0.008211691716573521,0.19677982497953123,0.09809860010520387,-0.02186799629920913,0.16059011292663422,0.054516527641662295
CCL14,,,,,,0.00860403756525165,,,,,
IL13,,,,,,,,-0.015942807577391825,,,
DCN,0.001298986959510985,0.06924679995477626,0.03575299629425174,-0.06408821987884401,-0.022952953992514995,0.07897390618102659,0.015367183461947808,0.04526978585451835,-0.08499522205805429,0.027579652837054457,-0.029958399957527335
IGFL2,,,,,-0.0005167262794845114,,,,,0.015754372820039626,
COL7A1,0.044032181338512645,0.038186393180480394,0.07529755611867063,0.11240569598117253,0.09476776891029652,0.04082843972843443,0.06684743038395728,0.019902849076563454,0.0739810713133814,0.1630683490935123,0.09185847982385895
CALR,-0.060233874051422734,0.04708035644128096,-0.00919301760154912,0.08753201815147223,0.17052469929480857,-0.04083151018067039,0.10662168870654873,0.11855279298164512,-0.010402278044932444,0.055874287803195456,0.16669295206398455
PIGA,-0.08457296990748032,0.017298043178779178,0.021353800047162946,0.03153596623697669,0.04892937068965225,-0.03360613986523716,0.05725115671422883,0.016510520188425824,0.03677240382553732,0.08176513516578673,0.04125376062599089
CD200,0.10803313476750001,0.0535732755090789,0.09456006541489692,-0.06549999116238223,-0.12057346078093233,-0.015152983696542584,0.03965899594310568,-0.10365769156502107,-0.10956073432495506,0.1042592714980915,-0.14057859883079188
GRP,,0.012239856713372734,,-0.020635564992209397,-0.017907535130826897,,0.003940161359674117,,,0.044559805474693195,0.09035196031323295
CDH1,,-0.03965241218841288,,-0.02387872473856438,0.04092199044426474,,0.03417897594610148,-0.04744936977334162,-0.06685576013403464,-0.03189513739013607,0.0332163538778365
LPL,-0.02971397133565126,0.07563982849875739,0.09357201846553406,0.04999838379685389,0.2568018256176292,-0.05322657591768941,0.10599473740458383,0.06284778226125444,-0.10834663623455733,0.01128318157901335,0.19969808767404015
SEMA5A,0.01304717000758859,0.05434380587439019,0.11194491131108088,0.15572746080220057,0.10513604611678656,0.030262309671073497,0.039036548199966166,-0.01849039063250214,-0.1266933066368163,0.0503039225329542,-0.0025644195827407043
SEMA7A,0.061762552277519346,0.015061300889662874,0.0669789712219111,0.03023224508229782,0.09978171335522633,-0.00981100928432438,0.07420265754040985,0.07058272731181617,-0.047239226045129715,0.0657629800665263,-0.11508593035568665
SEMA4G,-0.06317901397578085,-0.0020766852421596144,-0.032867698127944246,0.11159822924569751,0.033402442276142634,0.11096604455694771,-0.0040824604821677124,0.050325991515241086,0.03456080052503268,0.0703785583791288,0.006703560866638591
SEMA3B,0.02584451987216223,0.05876943878801442,0.01291338770952816,0.11742627861251898,0.05381509251981786,-0.03937924502823525,0.016081211337595835,0.06650532431631981,-0.0007069810579942241,0.1488812321621883,0.006434736524110515
RPH3A,0.10068176917254452,0.0245489166565587,-0.0026643611818617584,-0.00863872108438919,-0.10488764808613069,,0.012034902644542779,-0.011686201914615984,,0.01686212892854409,-0.09803774842914689
JAG2,0.08706153526382708,0.0793795903639431,0.02329166873032178,0.022577361117646657,-0.07008350190522193,0.01212520094590343,0.036092559876031015,-0.018809040939450187,-0.025901842014378677,0.06685011934304945,0.03369883948894398
CGN,0.054201615381849824,-0.008800911182786685,-0.00691125290046645,0.0042676377353970864,0.07449244440927374,,0.0429370471800845,-0.03966513530499917,0.017746893543002913,0.05582334181860862,0.08197693521616779
GDF15,-0.055561199205359194,-0.021422406173345045,-0.06315354194898515,0.0310233991902249,0.1669234442417142,0.05662763914931066,0.116524602533771,0.15762871019845817,0.043170065352881884,0.12261451865009329,0.2053106034303977
SEMA4F,0.032648586093014534,-0.025608423015604547,0.08332820061189089,0.03371154241584351,-0.05058152607777892,0.053230276673400446,0.008781265404783528,0.04904307683244093,-0.08591545937842958,0.10838671379650619,0.046548137191133356
NXPH1,0.17052240696224025,-0.00786652767025466,0.07241814374953988,0.02122282618454682,-0.04125531829717917,,0.08916530025478432,-0.05783408664664482,-0.06365445268334409,-0.0013749556886210451,0.01643484969898849
ARF1,0.06029040821476208,-0.021274933832317156,-0.05535859746982372,-0.0018411344733710359,0.06859975858884967,0.0026056615271850604,0.015092092350284043,-0.03130587866787896,0.053067133874819365,0.008353567102811816,-0.03681412363279915
DSC3,,0.08039246969311524,,,,0.0173185021587855,,,,-0.04545070963711578,
EBI3,-0.00016953196276477939,0.07512169456628333,0.09791115435492244,0.03117435824546186,-0.04003566912551934,-0.011352990741274346,0.009670309341457484,-0.00611158891135401,-0.05476520686970003,0.1269268807618436,0.06851913459872382
TIMP1,-0.02696631985742525,0.08634336407851771,-0.1311908094229123,0.055598919814789906,0.2476477424693017,-0.07860645653716536,0.15735436845117662,0.05662968548839356,-0.10209457129650512,0.017502547705066245,0.06018504586728023
SEMA3C,0.08770744880000639,0.035960234288128334,0.02424282481585928,0.08888129034111392,-0.038391952902457505,-0.002879371912665918,-0.014725332328700668,-0.011803644836429147,-0.008101916389419846,0.13203532687659042,-0.024259920767526793
GNRH2,,,,,,,,,,0.005814969607972689,
GAS6,-0.04824631995171073,-0.005462964087011402,0.06251286533134583,0.04983251440595455,0.001530761818231024,-0.015747569792631373,0.04705563704176331,-0.06290613280034008,-0.02715495086264868,0.023627891116023654,-0.07291647206481953
MEPE,-0.02568782040860316,0.0012597454024245148,0.029492843895753657,0.027431672176185543,-0.042895291220192124,,0.09363325156822563,,,0.007001848328859625,-0.1272726773660645
SERPINE1,-0.0366429730312392,0.05625903056993849,-0.14043279637600967,0.02851256276343733,0.2343858677341036,-0.05180513207493161,0.2140552949782601,0.14555478889968157,0.056033680556653434,-0.028757253006427272,0.22318288775431616
